0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
12.653215,12.88245,12.684656,12.469745,12.328976,12.140063,11.695326,10.890668,9.63574,7.556632,4.715247,2.4885209,0.8840018,-0.25027826,-0.45453405,-0.73467314,-0.8586374,-0.6711905,-0.26114535,0.3632617,0.6187488,0.33248287,-0.037458718,-0.3778091,-0.14320609,0.3522279,0.21219915,-0.018736482,-0.33627713,-0.5677204,-0.42448753,0.4966706,1.3155077,1.6031886,1.6461841,1.9607795,2.6042662,3.6884894,4.8963137,5.2137656,4.891063,4.272764,3.769479,3.0955272,2.3916335,1.6187036,0.7320485,0.2370174,0.20474939,0.084410116,-0.05703184,-0.1758129,-0.27805513,-0.35543114,-0.5593831,-0.69610006,-0.5486852,-0.32281795,0.22156954,0.9892139,0.8969716,0.8333312,0.54181653,0.49414182,0.2435568,0.47326672,0.6932901,0.6185822,1.6428056,3.0322344,4.8688507,5.3807936,3.9720154,2.4983015,0.93827116,0.3023377,-0.31298193,-1.0937454,-1.1335721,-0.97104484,-0.9862211,-1.1184292,-1.4018426,-1.6136954,-1.6219094,-1.3970789,-1.2025857,-0.97403914,-0.7280217,-0.42745972,0.09204441,2.414844,7.00301,8.174919,7.7673106,5.671325,3.0396113,2.4714572,2.0900335,1.8414171,1.5270866,0.84220475,0.56881195,0.6850904,0.74997985,0.7095375,0.5566349,0.7228094,1.1965872,1.1384658,1.0135877,1.1882278,1.4402561,1.3562839,1.3416873,1.5760294,1.7337158,1.5943283,0.9643085,-0.0912731,-0.36883157,-0.29289195,-0.30930665,-0.35238442,-0.31386825,-0.28896576,-0.20920052,-0.039943606,0.1060999,0.34596062,0.7390495,1.1326587,1.4969758,1.8944528,2.0753903,1.988687,2.0059009,2.3370717,2.7521062,3.2769206,3.7864087,3.8718808,3.969254,4.0797844,4.289346,4.5187936,4.3854604,4.5994253,5.0572076,5.140543,5.1912136,5.2637477,5.497883,5.7278132,6.1194506,6.6056566,7.3577957,7.32907,7.250797,7.1923494,7.1856375,7.5655756,7.8764706,9.363152,9.363202,10.009778,10.234165,10.4541,9.363266,9.363243
-2.2694137,-2.3131394,-2.3784192,-2.4340236,-2.4443583,-2.4501166,-2.154606,-1.8849756,-1.4728482,-1.396131,-1.2530859,-1.0698861,-0.85433316,-0.71425474,-0.6734284,-0.7144744,-0.48628503,-0.20604105,-0.48488608,-1.2694979,-1.8421515,-1.732843,-1.4957901,-1.9240507,-2.5173078,-2.8673418,-2.8067286,-2.6041336,-2.2427635,-1.8302304,-1.4603465,-1.6409321,-1.8277249,-1.8562646,-1.8517187,-1.8169929,-1.8337502,-1.7966727,-1.9116875,-2.6343322,-2.942747,-3.1634045,-2.940485,-2.587667,-2.304955,-2.007903,-1.9835832,-2.2881746,-2.4680865,-2.4386826,-2.3462954,-2.310071,-2.2587516,-2.1793773,-2.0360239,-1.8138261,-1.4937859,-0.9261437,-0.7609961,-0.81935525,-0.8859968,-0.414236,0.64451855,0.3720666,0.37266552,-0.2373209,-0.9811747,-1.2646213,-1.1726743,-0.578367,-0.42864835,-0.18653485,-0.07820478,0.049562782,-0.015459985,-0.033256203,0.09455198,-0.32204157,-1.059782,-1.3095078,-1.4821851,-1.6999607,-1.8125806,-1.755722,-1.6881803,-1.6988734,-1.883544,-1.9658475,-1.9253788,-1.9515262,-2.1076784,-2.7775998,-2.7480752,-2.5089138,-2.2660491,-2.1766267,-1.7264231,-0.7149369,0.17527223,0.40274003,0.21085268,-0.21609297,-0.5065257,-0.54049003,-0.6052323,-0.59773797,-0.5112543,-0.90771157,-1.4924629,-1.8049865,-1.9148283,-2.3658023,-2.5771418,-2.5628474,-2.5135968,-2.5721712,-2.5520399,-2.56772,-2.6412716,-2.6469328,-2.5888684,-2.5597677,-2.4777381,-2.316727,-2.2398562,-2.2378526,-2.239902,-2.194361,-2.162568,-2.205899,-2.342572,-2.1976447,-1.8499432,-1.6968255,-1.79611,-1.8007929,-1.7001566,-1.8322871,-1.9006892,-1.9036152,-1.9552251,-1.9479308,-1.8856652,-1.9110416,-1.987392,-1.9987483,-1.9014125,-1.8814101,-1.9216329,-1.797992,-1.7922637,-1.8814075,-1.8442576,-1.7985859,-1.7418759,-1.8029536,-1.6848814,-1.7754182,-1.7572074,-1.6417922,-1.7389367,-1.8696473,-2.0409281,-1.1150795,-1.1109563,-1.972911,-1.7923528,-1.8599825,-1.1115158,-1.1108842
2.6217737,0.9665888,-0.68014157,-1.032747,-1.1199148,-1.1366508,-1.3154025,-1.6441281,-2.05668,-2.2093096,-1.985712,-1.7561269,-1.6314962,-1.8860588,-2.4202135,-2.7559094,-2.7124774,-2.1525114,-1.8661973,-1.7805324,-1.6311729,-1.1510782,-1.1771547,-0.9414544,-0.8434338,-0.8457404,-1.043825,-1.4135945,-1.6698401,-1.4272631,-1.0429244,-0.737388,-0.07440378,0.3070857,0.31906614,0.13945633,0.08163388,0.2210705,0.3139212,-0.5330373,-1.4429635,-1.4328034,-1.3232186,-1.3844728,-1.5379416,-1.6611338,-1.6078764,-1.1169198,-0.6864052,-1.2053107,-1.5629592,-1.6219859,-1.6185613,-1.5747422,-1.5083952,-1.3486843,-1.1515611,-0.8895795,-0.7576301,-1.1100404,-1.3548579,-1.8071092,-2.1896346,-2.1095834,-2.3265824,-2.78308,-2.882145,-2.9101448,-2.9163375,-3.061801,-2.9671292,-3.105598,-3.134766,-3.639132,-4.1552505,-3.8349843,-3.6401558,-3.457164,-3.2747467,-3.0022113,-2.8565664,-2.6732006,-2.4771008,-2.3831549,-2.2985845,-2.1387885,-1.8537009,-1.7327394,-1.7169151,-1.6134171,-1.3059924,-1.2232497,-1.1506883,-1.0697625,-1.0116494,-1.280331,-1.1255921,-1.0154076,-0.8953079,-0.8311069,-0.72797316,-0.31035814,-0.85032773,-1.4138548,-1.6580894,-1.85723,-2.0627036,-1.7616088,-1.2258027,-1.0960398,-1.325655,-1.0495205,-0.44105867,-0.2559625,-0.33561713,-0.3548213,-0.34227782,-0.3380653,-0.35418552,-0.34455258,-0.24563211,-0.28641987,-0.86429715,-1.1339002,-1.0507891,-0.86743367,-0.7222298,-0.46526262,-0.22451103,-0.091036364,0.02786094,0.27166912,0.8112041,2.1231136,4.364863,7.7254305,9.777561,11.35593,12.088315,12.492725,12.589004,12.617275,12.672665,12.675468,12.605465,12.544127,12.632919,12.6427765,12.490948,12.461837,12.480734,12.43142,12.4015255,12.323275,12.187574,11.805925,11.491737,11.536662,11.514133,11.556164,11.444172,11.089212,10.82954,5.852373,5.8433304,8.880301,7.727188,7.721406,5.8446417,5.8431892
-1.002033,-1.2182076,-1.3578469,-1.4143108,-1.4690918,-1.4278086,-1.3412615,-1.2635862,-0.93224746,-0.5067026,-0.15191054,0.07668102,0.32495007,0.265243,-0.24613307,-0.9195849,-1.2754139,-1.2129961,-1.1827619,-0.84572184,-0.2515217,0.5157021,0.9688803,0.5706612,0.61652946,0.28837684,-0.2901727,-0.81072605,-1.1978035,-1.3056455,-0.8955211,-0.4593675,-0.32198402,-0.5477653,-1.0803672,-1.4127332,-1.3813149,-1.3655581,-1.2400047,-1.3759547,-1.6022458,-1.7869482,-1.9244318,-1.8214612,-1.7283378,-1.6605155,-1.6164954,-1.4036524,-0.7557214,-0.448328,-0.3744779,-0.30305326,-0.18480286,2.0429492e-05,0.22790645,0.8382341,2.4431186,5.908099,9.287995,10.7748995,11.662803,12.7190695,11.584719,9.790004,7.242672,3.239897,0.04168027,-1.6182152,-2.3794374,-2.7216542,-2.8384295,-2.2992792,-1.8526013,-1.499746,-1.0547498,-0.56086284,-0.39195284,-0.43896016,-0.7704248,-0.8405895,-0.86521363,-1.0410552,-1.4527261,-1.6980038,-1.8918662,-1.9801387,-1.7807729,-1.4281468,-1.191712,-0.96941435,-0.5758367,0.091741465,1.0921044,2.299271,4.2982717,6.564908,9.430286,11.134866,11.944361,11.888279,11.026031,9.346861,6.463454,4.188512,2.7616162,1.8747652,1.0430522,0.3088355,-0.19836172,-0.4988209,-0.7147938,-1.0182279,-1.2111502,-1.38527,-1.489533,-1.5178369,-1.5283692,-1.4452751,-1.1911578,-0.74054974,-0.41192803,-0.3861747,-0.8182061,-1.0053982,-1.0103217,-1.0106771,-1.0039606,-0.91469514,-0.83408225,-0.76837415,-0.74391997,-0.7326777,-0.85809946,-1.0675186,-1.2036316,-1.0797954,-1.1177882,-1.6991767,-2.2690103,-2.5601609,-2.6500645,-2.5651157,-2.4334111,-2.3324049,-2.3750138,-2.3810818,-2.2754102,-2.167962,-2.143287,-2.1356723,-2.1151924,-2.2242365,-2.1695957,-2.120941,-2.134272,-2.3418283,-2.1701398,-2.1208277,-2.1609685,-1.9745376,-2.0030003,-1.9832721,-1.9482796,0.7646029,0.7680508,-0.28689718,0.35006782,0.4097862,0.76748514,0.7680998
0.6514555,0.62035227,0.90446013,1.1073198,1.1814647,1.0254596,0.8053745,0.8996358,1.1408542,1.6236577,2.0775025,2.1098275,2.063137,2.0883389,1.874176,1.7328875,1.1539243,0.4646052,0.014210671,-0.5691691,-1.0601453,-1.7717044,-2.0006528,-1.8636994,-1.7025898,-1.0855796,-0.46277782,0.030233726,0.35280433,0.14793149,-0.38363966,-1.1659286,-1.6803858,-1.4694595,-0.8620774,-0.5899545,-0.7403408,-0.9114858,-1.0206627,-1.0689744,-0.8606922,-0.29140967,-0.11789273,0.008083552,0.21408764,0.37159273,0.5301776,0.7240654,0.859836,1.5203592,2.0928762,2.3805053,2.5282197,2.5810542,2.6825569,2.7630491,3.0598955,3.103939,2.7875977,2.4516478,2.5032754,1.1345831,-1.282316,-1.4794846,-1.2835689,-0.6567061,0.04716746,0.35729006,0.02791965,-0.53528404,-0.37966323,0.08783735,-0.58424497,-1.0954639,-1.5611372,-1.6241162,-1.7388971,-1.8328483,-1.4890313,-1.2262905,-1.0739112,-0.6400627,-0.045036107,0.40875548,0.87576646,1.2513201,1.7154546,2.142455,2.3639832,2.3373334,1.9846474,1.0802195,-0.8721777,-1.1308222,-1.0592904,-0.76792526,-0.85269606,-0.9418162,-1.109972,-1.0709823,-0.7315308,-0.43576986,-0.052508205,0.10033244,0.06492345,0.01748462,-0.052420735,-0.24842766,0.038369223,0.18673784,-0.35890925,-0.97644186,-1.1145579,-0.7821791,-0.63147146,-0.65521425,-0.7096282,-0.5517679,-0.17780896,0.31962782,0.8434632,1.1199144,1.3216596,1.5014083,1.5240388,1.462879,1.3880714,1.2823768,1.2320265,1.2037954,1.0059797,0.60012543,0.10109946,-0.19083048,-0.17363766,-0.19663107,-0.52023196,-1.1106007,-1.34759,-1.449408,-1.3047943,-1.3455681,-1.4463451,-1.4162225,-1.3168281,-1.1484792,-1.2154427,-1.1114402,-0.92968976,-0.9119182,-0.87388587,-0.79442406,-0.86271447,-0.74997365,-0.5318308,-0.2777323,-0.26342005,-0.30521214,-0.302796,-0.37870285,-0.3936469,-0.38714764,-0.34707215,1.4046835,1.403501,0.4882336,1.0732188,0.9183999,1.4035441,1.4034423
-2.0233183,-2.0591083,-1.9931433,-2.0704336,-2.2004046,-2.4231339,-2.6769595,-2.503407,-2.06526,-1.7004158,-1.6119146,-1.6088228,-1.706923,-1.9905092,-1.9757209,-1.4964049,-0.61754763,-0.15465318,0.11023363,0.49825022,0.71963316,0.4688719,0.70699584,1.1924666,0.686122,-0.6313413,-1.5990942,-1.8795943,-2.2044535,-2.6620195,-2.9297948,-2.5771008,-2.7245214,-2.8973458,-3.0520067,-2.980389,-2.737888,-2.76155,-3.0219297,-3.9385853,-4.580363,-4.1764536,-3.7070324,-3.3321157,-2.9283729,-2.1613283,-1.0288342,-0.82123446,-0.9895425,-0.8856657,-0.6767721,-0.5266449,-0.3877061,-0.25725782,-0.1283781,-0.04245746,-0.04931903,-0.075054586,-0.47142577,-0.63197565,-0.7509021,-0.6295404,-0.55355686,-0.6669227,-0.7573924,-1.1175332,-1.372105,-1.0265642,-1.0141852,-1.5411514,-1.9371529,-1.8996536,-1.0424665,-0.0022558272,1.3266401,1.4105358,1.3278906,0.94412786,0.41774428,0.2638037,0.057691455,-0.3769598,-0.848185,-1.0079422,-1.1475294,-1.3084949,-1.3013779,-1.1881101,-1.2701421,-1.542516,-1.9732386,-2.6770658,-2.9798937,-2.840016,-2.7097387,-2.6411216,-2.481215,-1.9994254,-1.1592875,-0.86550796,-0.61665624,-0.28890872,0.26038334,0.22369209,-0.017340153,-0.2997663,-0.9179901,-2.1292162,-2.7849798,-2.3069208,-2.0206819,-2.205689,-2.299747,-2.0740933,-1.973805,-1.9798775,-1.9330274,-1.7281501,-1.2794929,-0.6307702,-0.5105751,-0.9347281,-0.5723297,0.003886938,0.38182512,0.48723024,0.4720776,0.40409505,0.3346639,0.21036577,0.1856223,0.19054255,0.19888605,-0.20274141,-0.97168463,-1.3640199,-1.2117035,-1.0935353,-1.2408966,-1.619846,-1.8699406,-1.9635074,-1.8949379,-1.8028026,-2.0546675,-2.1939466,-2.1238074,-2.0917969,-2.1484022,-2.060137,-2.0409255,-2.1498704,-2.1406004,-1.9828529,-1.9183677,-2.175713,-2.3206701,-2.1765914,-2.1260984,-2.021891,-1.9922707,-2.004279,-1.9129868,-0.94197214,-0.93992233,-2.2472386,-2.2946048,-2.261602,-0.9404108,-0.9399384
-3.0479498,-3.0473194,-3.1098578,-3.0964828,-3.0386655,-2.931109,-2.599229,-2.210436,-1.8603783,-1.6087956,-1.4852824,-1.3292096,-1.1851883,-0.89424807,-0.46439412,0.1570183,0.6624971,0.7587255,1.1576422,1.7707044,1.9292908,1.4164445,0.7577328,0.57254064,0.5711898,0.53184426,0.40309787,0.28260207,0.11398202,-0.003216207,-0.1258839,-0.8903265,-2.13033,-2.6515746,-2.6340182,-2.3968666,-2.2238882,-2.2900639,-2.2176006,-1.5877907,-1.4239727,-1.9841578,-2.1011195,-1.9826603,-1.7991089,-1.3879144,-0.8978629,-1.3165016,-2.0423303,-2.1327643,-1.9119744,-1.814636,-1.764375,-1.7049651,-1.6096803,-1.571864,-1.6374085,-1.708868,-1.8207433,-1.7146282,-1.2990673,-0.8623559,-0.15410346,0.051943153,0.29868534,0.6286541,1.1403875,2.4736052,2.8053474,2.8272724,1.9339032,0.664863,0.3055629,1.2045109,2.700061,3.4765227,3.8577733,4.3985953,4.4623356,3.8652387,3.4878538,2.9690948,2.6492958,2.3527527,2.050095,1.7442405,1.2902126,0.9097656,0.6307231,0.3106637,-0.1657775,-1.2322811,-2.52035,-3.1088104,-3.6829638,-3.40135,-2.5520494,-2.3227692,-2.2296183,-2.2481194,-2.2756445,-2.2147245,-1.455636,-1.0479383,-0.96294,-0.9001647,-0.9026308,-1.144887,-1.308616,-1.443799,-1.5440028,-2.090026,-2.7372584,-2.7961633,-2.7126956,-2.7739444,-2.850616,-2.9727507,-2.9988964,-2.7369359,-2.476832,-2.007485,-0.8476643,-0.48649216,-0.622035,-0.78362316,-0.9104382,-1.2149345,-1.5516523,-1.8968012,-2.2332752,-2.3263166,-2.2849932,-2.3246198,-2.3306537,-2.141728,-2.0433085,-2.4076047,-2.719111,-2.9653547,-3.1935701,-3.2923436,-3.3181844,-3.3504443,-3.458949,-3.440858,-3.3460739,-3.2268238,-3.2592773,-3.214947,-3.23639,-3.2799985,-3.2880797,-3.2292867,-3.1611972,-3.1989913,-3.3928165,-3.3580313,-3.4228172,-3.4244456,-3.457807,-3.5771537,-3.614803,-2.4543285,-2.4505947,-3.606637,-3.4069605,-3.1900754,-2.4513636,-2.4505298
-0.55710214,-0.26298195,0.07447037,-0.11413315,-0.32256132,-0.44869375,-0.5627818,-0.80545616,-0.8881827,-1.1644297,-1.3558841,-1.3952632,-1.1292788,-0.65472,-0.23721242,0.060489282,0.80637217,1.2684976,1.1265935,0.4434716,-0.25399047,-0.7306114,-0.50460255,-0.63403976,-0.8466748,-0.9996944,-0.85952985,-0.46333915,0.019385412,0.45750052,0.32354897,-0.69485617,-1.4115397,-1.6282657,-1.6722509,-1.2853389,-0.7517192,-0.024408817,0.40365636,-0.10948965,-0.5252514,-0.95469004,-0.62010336,-0.12538382,0.3805192,0.8549646,0.6831893,-0.023801386,-0.3574962,-0.39918625,-0.45102805,-0.4894625,-0.5043903,-0.5242993,-0.547059,-0.3858289,-0.19976556,-0.12741846,-0.76543987,-1.0633997,-0.69041073,0.5722364,2.4360647,1.9617733,2.5937166,3.1486235,2.6881864,1.7884036,1.0633359,0.8176006,-0.37371898,-0.2194913,0.23292007,0.5833112,0.9086558,0.74292576,0.5875348,0.10541314,-0.3153578,-0.45404315,-0.4797104,-0.55458695,-0.72938824,-0.8031788,-0.85911614,-0.95915896,-0.93914866,-0.6199777,-0.25354975,0.06327015,0.38113633,0.3878706,-0.25037032,0.036471605,0.7186989,1.4702903,1.9219885,2.0521755,1.407263,0.542357,-0.03436935,-0.59486115,-0.547277,-0.48068017,-0.3737409,-0.17126352,0.20509994,0.3350538,-0.16778162,-0.45557398,-0.7046349,-1.2796047,-1.9500523,-2.3059592,-2.3878825,-2.2949603,-2.0758622,-1.6742115,-1.2846183,-1.0809752,-1.417043,-1.4790584,-1.249994,-0.9352021,-0.6815429,-0.65619355,-0.73247087,-0.78422236,-0.8772256,-0.93196535,-0.84423506,-0.4956288,-0.026457485,0.08220955,-0.41491434,-0.85390455,-0.76747835,-1.0815212,-1.4391227,-1.7072098,-1.7759389,-1.6866322,-1.5820963,-1.5425313,-1.6540939,-1.7208896,-1.6327327,-1.650755,-1.680445,-1.5094087,-1.5420269,-1.6449156,-1.648409,-1.6043215,-1.6386042,-1.6802864,-1.5905013,-1.5023329,-1.4740613,-1.3274403,-1.3703625,-1.3434131,-1.2744806,-0.1009638,-0.09458083,-1.0430508,-0.9399039,-1.1051908,-0.095945,-0.094474226
-1.646263,-1.8328458,-2.0566235,-2.1732552,-2.3020825,-2.4039156,-2.139364,-1.9978176,-1.8503226,-1.5693464,-1.058096,-0.3801047,0.003913939,0.55248696,1.161089,1.6823704,1.7709968,1.6260326,1.4419241,0.76769114,-0.07645956,-0.7851606,-1.0997522,-1.11975,-0.8379203,-0.55237573,-0.38337713,-0.19029509,0.06442116,-0.017424181,-0.39954773,-1.1326325,-1.2974143,-1.2591087,-0.9019656,-0.377419,-0.10199352,0.005150313,0.09832237,0.07795814,-0.109503806,-0.7605982,-0.8529184,-0.81540763,-0.49729908,-0.056913197,0.57820284,0.64763975,0.09357822,-0.18507725,-0.13562337,-0.10262081,-0.071169674,-0.070690155,-0.052396357,-0.101962,-0.32988858,-0.40890127,-0.33297908,-0.5592664,-0.4728605,0.098498054,0.6420067,0.6065118,0.04868032,-0.24725729,-0.19855028,0.60173374,1.144511,1.089755,0.32874718,0.08930859,0.17899609,0.45752662,0.6596561,0.29165018,0.2061207,0.3294937,0.3597884,0.24000707,0.082341805,-0.17434528,-0.35650268,-0.45593718,-0.59686387,-0.7476666,-1.1078498,-1.4222838,-1.6013386,-1.8306893,-2.142807,-2.1914494,-1.8324903,-2.0649884,-1.7164849,-1.0913867,-0.42750898,-0.35039115,0.045713134,0.32422733,0.35134846,0.07153717,0.11760956,0.13062753,0.1112569,0.2487984,0.38919687,-0.123750925,-0.56126976,-0.7123624,-0.6003277,-0.88837874,-1.1993641,-1.2566897,-1.1597396,-1.1676747,-1.2505579,-1.3718996,-1.3058382,-0.9390242,-0.40137202,-0.070932105,0.38507575,0.40601683,0.106852025,-0.11177763,-0.27838105,-0.6705249,-1.08515,-1.4541588,-1.7482595,-1.5962862,-1.0831162,-0.52481985,-0.3520019,-0.20581567,-0.4484999,-1.0465715,-1.4616836,-1.6956209,-1.779829,-1.7132016,-1.6522378,-1.6537552,-1.7540083,-1.7431812,-1.6885593,-1.513049,-1.4044908,-1.3605828,-1.3332567,-1.4002621,-1.4547467,-1.3604226,-1.2821345,-1.1797104,-1.2925012,-1.2898791,-1.2554475,-1.2040845,-1.0819495,-0.9720827,-0.9256028,-1.0500909,-1.0496049,-1.182509,-1.1803312,-1.2507981,-1.0495899,-1.0495825
-3.6836288,-3.7109108,-3.7155604,-3.68152,-3.5863633,-3.6068726,-3.708574,-3.377948,-3.0023007,-2.7649105,-2.829431,-2.783321,-2.7616835,-2.7125335,-2.5765278,-2.2166593,-1.9838678,-2.0358672,-1.8366733,-1.2534944,-0.8541966,-1.061217,-1.0039356,-0.65222824,-0.48008746,-0.7631246,-1.0713959,-1.2157993,-1.2476206,-1.5424325,-2.2925518,-2.6415842,-2.9282994,-3.0236454,-2.9944956,-3.2089949,-3.6023436,-3.850993,-3.7094219,-3.550764,-3.6026666,-3.2043035,-2.8574476,-2.6412237,-2.5063396,-2.0905619,-1.4435903,-0.76581484,0.0029450655,0.8873433,1.4918474,1.76953,1.9054804,2.03087,2.1502848,2.0072985,1.6736012,1.2456061,0.534791,-0.07897025,-0.64656913,-1.3574306,-1.9952769,-1.9652104,-2.502156,-2.9974473,-2.8404567,-1.9221181,-1.8333375,-2.274393,-2.4974163,-2.6799688,-2.2623894,-1.8712842,-1.1899137,-0.52433765,-0.009508312,0.44701236,0.87350273,1.2780851,1.4743994,1.818696,2.4326556,2.9284437,3.612224,4.409907,5.300811,5.713382,5.8366027,5.7481537,5.2174025,3.1228266,-1.217636,-2.4199896,-2.5006237,-2.6976311,-3.013671,-2.9009237,-2.4086623,-2.0373578,-1.5385908,-0.7753816,0.42277348,0.9958873,1.0841404,1.0137244,0.88787854,0.42786264,0.020776749,-0.73312634,-1.5431975,-2.084974,-2.0722249,-1.821987,-1.6921693,-1.7333604,-1.7425195,-1.610017,-1.3979329,-1.1574603,-1.0989352,-1.273204,-1.0308268,-0.6758621,-0.56887937,-0.5591409,-0.62952447,-0.82750493,-0.9175774,-0.9062651,-0.5340658,-0.15902057,0.33662573,0.6200375,0.51706094,0.0648067,-0.48711202,-1.0573419,-1.1456095,-1.1152878,-1.1576929,-1.2817297,-1.4187828,-1.527203,-1.5172344,-1.5138551,-1.4939706,-1.5199615,-1.6093432,-1.6811576,-1.7315378,-1.6489608,-1.6649632,-1.6726425,-1.6790595,-1.7195125,-1.925564,-1.9674087,-2.0123155,-2.0832965,-2.1594825,-2.372165,-2.5208879,-3.588813,-3.5891035,-2.922721,-3.1315331,-2.987592,-3.5891676,-3.589117
