0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156
11.45315,11.2781925,10.8383255,11.100606,10.811633,11.006205,10.568497,10.183441,7.3247952,6.088439,4.16902,2.928588,2.432468,1.8210499,1.5103018,1.1809623,0.8114927,0.6436116,0.44390488,0.26629224,0.16775548,0.02239126,-0.09353551,-0.18098682,-0.12925217,-0.1433199,-0.25745094,-0.4631782,-0.76348627,-1.1631719,-1.1119909,-0.72163683,-0.6295373,-0.28517628,-0.0895471,0.30596513,1.0887358,2.1503828,3.6968083,4.8141484,5.244197,4.7647696,3.1509335,1.9310982,1.4525579,0.77164984,0.41062087,-0.056102697,-0.24762797,-0.3733887,-0.41646704,-0.20617336,-0.05652918,-0.14545897,-0.46434072,-0.71374273,-0.8142201,-0.999337,-1.0084372,-1.0331528,-0.947497,-0.8160286,-0.56273746,-0.10516943,0.21939579,0.43637884,0.51247346,0.5069757,0.5410828,0.42051774,0.2136652,-0.06522929,-0.18644315,-0.08952082,-0.07126038,-0.2787283,-0.30511183,0.60270447,2.266707,3.224078,3.6182187,3.7339137,3.1406546,2.0096033,1.647187,1.6969485,0.86488926,0.36618695,-0.18691587,-0.516441,0.28072083,0.5726832,0.9042775,1.4312414,2.2762318,2.675258,2.7354286,2.6130657,2.3059015,1.6060984,0.5960568,0.24942642,0.17247745,-0.00991261,-0.47932082,-0.6039951,-0.5023446,-0.5317353,-0.5598191,-0.52074623,-0.5341528,-0.69867676,-0.7631642,-0.806342,-0.82010436,-0.8023536,-0.7621821,-0.7214871,-0.7596908,-0.8964181,-1.0178577,-1.122522,-1.0008156,-0.578106,0.17041987,0.739924,1.1179252,1.6048326,1.8337727,1.9804463,1.7391219,1.6889002,1.6227446,1.6707623,1.7076044,1.7854441,1.8797289,1.9170077,1.972298,2.213745,2.777629,3.4727318,3.7870164,4.421936,6.395996,7.6991987,7.8993683,8.418528,9.053503,9.519295,9.768435,10.0769205,9.627529,9.627405,9.628294,9.628317,9.628459
-2.7915437,-2.7798996,-2.7684805,-2.6933236,-2.642232,-2.5638494,-2.510008,-2.3751645,-2.3726687,-2.572702,-2.7464273,-2.625957,-2.3909192,-2.1313543,-1.9917431,-1.8708773,-1.8859929,-1.9467356,-2.1111145,-2.246358,-2.3758981,-2.5111675,-2.5228636,-2.4136677,-2.2369497,-1.9254534,-1.711097,-1.5534627,-1.3146007,-1.0228845,-0.40419444,0.04368867,0.7033498,1.4703262,1.7931023,1.9625905,1.9797666,1.601331,0.6830999,-0.11940044,-0.758004,-1.2367786,-1.7581828,-1.7676909,-1.7131586,-1.6978822,-1.6005139,-1.5701387,-1.7990565,-1.933137,-2.0035622,-2.0595553,-2.0810194,-2.0889757,-2.054188,-2.0725603,-2.008467,-1.9266889,-1.8045839,-1.6183107,-1.3703502,-1.2354866,-1.2788904,-1.5325955,-1.7449558,-1.964545,-2.1513584,-2.131909,-2.0696185,-1.9475539,-1.7359474,-1.5905354,-1.6141617,-1.7453189,-1.7398655,-1.6106277,-1.5268612,-2.4077778,-2.913751,-2.843665,-2.8809786,-3.049337,-3.2588108,-3.0452762,-2.7225742,-2.585679,-2.1472735,-2.0189273,-2.120225,-2.5747128,-2.7415519,-2.350675,-1.8774643,-1.1479409,-0.2820495,0.42480308,0.6930865,0.74280095,0.6896794,0.6396822,0.370804,-0.066425264,-0.6648419,-0.90864956,-0.64891744,-0.43970364,-0.30425096,-0.24373084,-0.1386234,-0.08895338,-0.06885551,-0.047336042,0.018576067,0.040672116,0.0056998245,-0.010722538,-0.0018837932,0.054035228,0.07862763,0.011490256,-0.16603841,-0.39392275,-0.72841775,-1.3491852,-2.16053,-2.6348302,-2.8721733,-2.9345899,-2.9012485,-2.8566787,-2.8357775,-2.849061,-2.8555486,-2.8691921,-2.8312614,-2.8144941,-2.8082657,-2.8154907,-2.820877,-2.8722615,-2.9004002,-2.8963413,-2.8485684,-2.813458,-2.618834,-2.383047,-2.3269057,-2.2913117,-2.1518583,-2.160119,-2.1356378,-2.0155306,-1.2066402,-1.2067072,-1.207674,-1.2076877,-1.207839
-0.16101283,-0.24360606,-0.44981873,-0.47031742,-0.6626955,-0.66949,-0.6983948,-0.8296763,-0.8860578,-0.7809485,-0.57390153,-0.27645326,-0.18773793,-0.31986848,-0.3480742,-0.49495897,-0.6728848,-0.7844448,-0.9874696,-1.0969002,-1.166444,-1.2666135,-1.4323453,-1.6146257,-1.6948096,-1.7723283,-1.9228708,-2.203002,-2.4163105,-2.565838,-2.604433,-2.8078074,-2.9901667,-3.0881405,-3.1773107,-2.9750159,-2.3594453,-1.5444962,-0.8742138,-0.22075433,0.47867024,1.039664,1.8004673,2.09654,1.9739404,1.6939793,1.321502,1.0137687,0.31444725,-0.6459514,-1.3610142,-2.0086713,-2.3617253,-2.6243372,-2.927637,-3.093646,-3.1634808,-3.249426,-3.2977467,-3.3003685,-3.2785726,-3.2422886,-3.074483,-2.603054,-2.2754848,-2.3988662,-2.7540202,-3.131039,-3.247534,-3.196309,-3.0014124,-2.8406644,-2.8013215,-3.04079,-3.2900553,-3.439251,-3.0990143,-2.3595054,-1.930551,-1.6335202,-1.4970796,-1.4624012,-1.5277529,-1.1473932,-0.10777496,0.39289668,0.6868659,0.5607519,-0.28527272,-1.4455848,-2.4067438,-2.785353,-2.7045608,-2.3882184,-2.3896606,-2.4805982,-2.4503307,-2.2516675,-2.0074782,-1.7412792,-1.8081235,-2.1136012,-2.35299,-2.371558,-2.6178226,-2.718073,-2.7937639,-2.8504114,-2.9100022,-2.9224484,-2.9391184,-2.9764142,-3.0367908,-3.0206654,-3.0175803,-3.0026321,-3.0429068,-3.090526,-3.1585383,-3.1380367,-2.9922733,-2.7623558,-2.4571981,-2.1121898,-1.580272,-0.9955073,-0.2599878,0.29941896,0.3261662,0.2533011,0.13207144,0.10151917,-0.035351515,-0.069357485,-0.07155052,-0.06664491,-0.085671306,-0.08542165,-0.010430887,0.045883685,0.17250395,0.2990339,0.1967117,-0.018747337,-0.33050144,-0.3606596,-0.3128491,-0.44608513,-0.5238677,-0.59792036,-0.6821574,-0.7486336,0.1579349,0.15819345,0.15792874,0.15793398,0.1579234
-2.2119899,-2.0482485,-1.5593086,-1.4309802,-1.0164585,-0.9465542,-0.590328,-0.2559691,0.57956314,0.7028918,1.1046013,1.8115995,1.9937274,2.302651,1.947701,1.7019247,1.2467248,1.0019387,0.615241,0.4159622,0.35092923,0.24855468,0.19261166,0.27602524,0.46613908,0.75793034,0.9245603,0.830821,0.88782084,1.1986887,2.8251216,3.918038,4.726932,5.4147224,5.368938,5.1132407,4.7453566,3.9933424,2.8266373,1.6540394,0.6890307,-0.0395272,-1.0627446,-1.5087337,-1.6749315,-1.6027203,-1.3459413,-1.0257436,-0.6688989,-0.30448222,-0.12712014,-0.16815163,-0.29917562,-0.41704533,-0.6246024,-0.8565253,-0.8883532,-0.90743744,-0.77035856,-0.4399226,0.1713955,0.5221731,0.87633324,1.3757248,1.6100887,1.7003314,1.7263191,1.8402855,1.8111556,1.694362,1.3115811,0.7829598,0.18939379,-0.65912473,-1.0812666,-1.1690768,-0.91342795,-0.7397405,-0.7708646,-0.51526606,-0.50087357,-0.6038488,-0.80895865,-0.7555847,-0.6614637,-0.6316693,-0.3054295,-0.21461667,-0.6227796,-1.1047767,-1.7510093,-1.9101447,-1.4770335,-0.045232803,1.1170963,2.0493407,2.4819822,2.6122193,2.6461942,2.4656918,2.0231857,1.8567944,1.3641918,1.023011,0.13145134,-0.34472823,-0.34879074,-0.34181347,-0.18925506,-0.14441893,-0.2136904,-0.19079202,-0.087987006,-0.15950975,-0.21813324,-0.22743642,-0.13548349,0.04331048,0.26944423,0.5324635,0.7709011,0.9321102,0.9879667,0.8766984,0.17198652,-0.36508638,-0.80973315,-1.1309414,-1.2312568,-1.2580979,-1.3566315,-1.4201523,-1.4620032,-1.4612111,-1.4206632,-1.3505827,-1.313473,-1.2885928,-1.253205,-1.325183,-1.441497,-1.5069709,-1.4848994,-1.4772309,-1.4213333,-1.5749617,-1.646028,-1.9229895,-2.078535,-2.2155068,-2.2741277,-2.285797,-0.06758803,-0.06517357,-0.0645836,-0.06450415,-0.06464428
-1.0435519,-1.3140876,-1.6995642,-1.7164458,-1.9294875,-2.033736,-2.0712836,-1.8956692,-1.9529939,-2.0012352,-2.134616,-2.3556304,-2.5553226,-2.4989092,-2.3648283,-2.2493205,-2.1803846,-2.1095014,-1.8675506,-1.6471967,-1.4733907,-1.1881853,-0.95005107,-0.7602197,-0.68563664,-0.7905488,-0.8637092,-0.75893754,-0.7090656,-0.66600525,-0.9640151,-0.8702239,-1.0927203,-0.9491031,-0.7554976,-0.6983769,-0.8681636,-1.2612703,-1.4975283,-1.630302,-1.6389322,-1.3584633,-1.3823838,-1.6804601,-1.8833032,-2.03326,-1.8144485,-1.5354826,-1.3229506,-0.9916487,-0.86431754,-0.66723466,-0.37952626,-0.07406551,0.22722845,0.5289035,0.67765296,0.9794764,1.1708021,1.3416871,1.3756514,1.482083,1.5563976,1.2572646,1.191846,1.6918519,2.568449,3.8388786,4.836052,5.786802,7.002597,7.9419246,8.610554,9.154639,9.210218,9.088312,8.652636,7.160223,3.8243256,1.2309393,0.37466162,-0.41843718,-0.7111209,-0.3405637,-0.4668754,-0.5716972,-0.93565553,-1.200279,-0.88701683,0.011212021,1.0037138,0.93201524,0.21265759,-1.7370148,-2.1388197,-1.6401453,-1.2952192,-1.035623,-1.0357498,-1.0183824,-0.9679453,-0.74413574,-0.2534303,0.07435645,0.75689054,0.8494377,0.8114795,0.81254154,0.7623303,0.6576265,0.5903037,0.5884,0.5661328,0.5545941,0.5654067,0.5217566,0.49629653,0.44005206,0.3758485,0.2610404,0.083194286,-0.13998413,-0.430873,-1.0290811,-2.0308955,-2.6760151,-3.1336193,-3.1668262,-2.9743104,-2.7427764,-2.5841985,-2.5622244,-2.5023868,-2.4586434,-2.4467864,-2.4610996,-2.4778652,-2.5212238,-2.5520275,-2.5396023,-2.4663506,-2.2591455,-2.130097,-1.9729831,-1.2878112,-0.7832225,-0.6805568,-0.30521584,-0.2389132,-0.1885587,-0.10238199,-0.104288295,-0.06416048,-0.06455481,-0.06482549,-0.06483455,-0.0648177
-0.7902827,-0.7295866,-0.50872934,-0.63597065,-0.54859453,-0.6997131,-0.40808702,-0.03229752,1.418279,1.5875213,1.6459632,1.5154454,1.5625069,1.5699881,1.5671369,1.6207657,2.3179436,2.838172,3.9065816,4.694767,5.416487,6.4386463,7.515635,8.018599,8.2795,8.33073,8.312142,8.2074,8.050074,7.835246,7.257781,6.601725,5.826067,4.1117425,3.151398,1.9733057,0.75730854,-0.1054248,-0.7447229,-1.3878131,-1.8037353,-1.9370744,-1.4499688,-0.4719264,0.55241543,3.2673001,5.5990953,7.7558894,9.151873,9.88891,10.044654,9.743948,9.22872,8.500448,7.3806324,6.5949564,6.1451902,5.0716414,4.1789308,3.063645,2.1843023,1.6900347,1.3291364,1.0741504,0.93795973,0.71278346,0.7163419,0.8014443,0.77073383,0.68450004,0.35553765,-0.07848112,-0.3811994,-0.5470272,-0.613618,-0.8755379,-1.4845448,-2.3431716,-2.9716992,-3.3600621,-3.5811462,-3.7046719,-3.4331455,-2.8761568,-2.2941804,-1.9046142,-1.2788539,-0.72135264,-0.74300987,-0.9492569,-1.0665158,-0.7723063,-0.61794066,0.014595419,-0.05529043,-0.32633454,-0.4211634,-0.39817703,-0.29446232,-0.37074244,-0.89886844,-1.1526368,-1.3387231,-1.1956364,-0.95894706,-0.98944867,-0.9954605,-0.9129612,-0.8159961,-0.8404912,-0.85320926,-0.7831275,-0.67227745,-0.65479904,-0.60890037,-0.57023174,-0.5093923,-0.39446133,-0.27414748,-0.22922713,-0.297383,-0.35308516,-0.35966852,-0.5926422,-1.2671522,-1.6959112,-2.005443,-2.2627296,-2.3853197,-2.4467747,-2.4570594,-2.459413,-2.434342,-2.439073,-2.406427,-2.3572035,-2.328599,-2.2918916,-2.2183542,-2.1416717,-2.108615,-2.0454702,-2.0731144,-2.114223,-2.1075397,-1.9977555,-2.102992,-2.0716004,-2.075139,-1.9445057,-1.9517205,-2.1023118,-1.5437932,-1.5422148,-1.5410962,-1.5410366,-1.5409558
-2.0510197,-1.9707007,-1.7714734,-1.9221861,-1.8412385,-1.8741935,-1.7107179,-1.6323974,-1.4111303,-1.416809,-1.382899,-1.2491256,-0.7874628,-0.5764089,-0.23284596,-0.019748608,0.23230897,0.38600576,0.5383457,0.5874237,0.5855506,0.5773792,0.58198184,0.49733168,0.24917118,-0.015331477,-0.21114132,-0.4401217,-0.67370427,-0.8858988,-1.1916488,-1.1214501,-0.79062235,-0.56785053,-0.4577828,-0.51748824,-0.7756318,-1.0875015,-1.5200071,-2.0268044,-2.4373074,-2.4662237,-2.252521,-1.968606,-1.6990871,-1.3536494,-0.9820888,-0.61322546,-0.111782104,1.5004275,3.3463073,5.814802,7.5088673,8.707839,9.660608,9.992889,10.109056,10.28211,10.33443,10.330376,10.266292,10.153231,9.982161,9.6942625,9.414952,9.266755,9.160597,8.93207,8.620232,8.214289,7.4739003,6.6543083,5.746788,4.3536944,3.4192343,2.1414704,0.70705247,-0.6374054,-1.257824,-1.449513,-1.6190344,-1.936085,-2.1565356,-2.4575572,-2.9502525,-2.94195,-2.5830364,-2.2742584,-2.0699208,-1.9178768,-1.5347021,-1.1680235,-1.4061713,-1.298769,-0.82223356,-1.032497,-1.1207747,-1.2973174,-1.5985291,-1.8808197,-2.0189548,-1.9180093,-1.8207713,-1.3251017,-0.6804778,-0.569763,-0.51596117,-0.41936576,-0.42360604,-0.45689178,-0.463816,-0.44540808,-0.38431072,-0.42727458,-0.39783514,-0.3800997,-0.42708704,-0.36371234,-0.27499548,-0.46339118,-0.84121186,-1.0243402,-1.235497,-1.5110207,-1.6904981,-1.7766641,-1.816287,-1.9969056,-2.0440793,-2.0103374,-1.8205253,-1.8110685,-1.7432679,-1.7681093,-1.8125875,-1.8669918,-1.9618437,-2.0906994,-2.2363052,-2.297757,-2.3780613,-2.437046,-2.524895,-2.6627426,-2.8093343,-2.5290785,-2.513257,-2.3521094,-2.3015401,-2.3947277,-2.4514136,-2.4422784,-2.8087988,-2.8096247,-2.8093889,-2.809421,-2.8093224
-1.8686942,-1.9507197,-1.8508793,-1.7575972,-1.6291432,-1.5077302,-1.447172,-1.2986714,-1.0829319,-1.0002351,-0.82879317,-0.47088283,-0.37996113,-0.29713416,-0.84619266,-1.1084697,-1.373908,-1.5246936,-1.6968476,-1.7538574,-1.734827,-1.6719189,-1.34782,-0.7433366,0.14623204,1.2533889,2.0822906,2.899304,3.969936,5.0038357,6.5258427,7.3938837,8.21641,8.762684,8.6755,8.273291,7.8106384,7.0497394,5.9762845,4.5881023,2.9139886,1.5722129,-0.058043696,-0.5747025,-0.65090305,-0.29096484,0.21635255,0.6445824,0.9899889,1.2754604,1.1932883,0.6718147,0.2302372,-0.04728697,-0.31177825,-0.5049503,-0.5421815,-0.54451555,-0.47258398,-0.28476572,-0.012284458,0.07927008,0.0076201707,-0.3992817,-0.753862,-0.8822119,-0.8214841,-0.51144016,-0.27232534,-0.064337894,0.09183505,0.070898056,0.10410112,0.50305057,1.1029092,2.2050812,3.2169914,3.3731132,3.2384524,3.1956763,2.7133348,1.7399573,0.6633592,-0.08083908,0.14414096,0.48205674,1.4264159,2.0238993,2.7279932,2.7521758,2.5333126,3.0795836,4.60795,7.2192893,8.96171,9.782525,9.939541,10.048538,10.070575,10.049486,9.910111,9.745858,9.258654,8.172317,6.203179,5.180451,4.9338217,4.7228527,4.7473974,4.6636114,4.3561854,4.2773714,4.3606286,4.13412,3.96984,3.800876,3.7283,3.8688016,4.0220985,4.082595,4.0187774,3.8483083,3.367448,2.5614843,1.2867236,0.26899552,-0.6024084,-1.4228057,-1.8282473,-1.9921228,-2.1260984,-2.2036095,-2.178094,-2.19035,-2.134579,-2.0556571,-1.9952374,-1.8542258,-1.6259632,-1.5430726,-1.4746393,-1.4098858,-1.3241917,-1.2699771,-1.3912194,-1.7292757,-1.7914977,-2.1116579,-2.2796159,-2.2962713,-2.2069383,-2.1080847,-0.6204414,-0.61827177,-0.6167489,-0.61664706,-0.6166481
-1.1713777,-1.30967,-1.4622526,-1.3261472,-1.084166,-0.9985319,-1.0136716,-1.2702569,-1.644048,-1.7363558,-1.7323415,-1.8831179,-1.9929023,-1.6230631,-1.5531542,-1.4696105,-1.5841947,-1.6928372,-1.8301575,-1.9447775,-1.9737642,-1.9252864,-1.791487,-1.6471372,-1.5585358,-1.40155,-1.1904309,-0.8462711,-0.5786799,-0.26645324,-0.31167322,-0.21907996,0.049129486,0.3230868,0.46033356,0.23231392,-0.15493631,-0.8117626,-1.5636379,-2.2390215,-2.7537055,-2.7864466,-2.6581,-2.528396,-2.3257668,-1.911689,-1.4255068,-1.0434402,-0.63537097,-0.31081575,-0.14062306,-0.027681768,-0.058335274,0.10301432,0.53856117,0.81966156,0.95465916,1.1174283,1.1537685,1.0583466,0.7929916,0.48261872,-0.07231748,-0.8109257,-1.2027564,-1.302061,-1.3104438,-1.2986696,-1.2945597,-1.3088479,-1.3350321,-1.2946548,-1.1257,-0.8640597,-0.72846466,-0.7036452,-0.9964334,-1.3070778,-1.3679352,-1.4769518,-1.5418372,-1.7112036,-1.5520673,-1.2977016,-1.4936131,-1.49207,-1.3531773,-0.72585416,0.6759951,2.857337,4.067659,4.3335667,4.1324806,2.7018003,1.1759181,0.30686593,0.319039,0.23819079,0.14898399,0.45257044,2.3329165,4.3079534,6.5256186,8.552927,9.42683,9.578306,9.585811,9.572757,9.553218,9.581263,9.666492,9.668184,9.604841,9.641607,9.620155,9.63815,9.6267395,9.534079,9.392761,9.194081,8.845173,8.400481,7.8562355,6.9746914,5.46769,3.918464,2.4914927,0.7605424,-0.04142294,-0.39338493,-0.5177143,-0.582347,-0.56525314,-0.62311316,-0.5710795,-0.5441775,-0.6139605,-0.5978309,-0.6025624,-0.551445,-0.7385489,-0.985133,-1.216557,-1.3446293,-1.5634911,-1.4550189,-1.503849,-1.4968882,-1.3799756,-1.4273366,-1.3908656,-1.0880296,-1.4541453,-1.4534531,-1.4523139,-1.4522798,-1.4522597
-2.8795247,-2.7429168,-2.592912,-2.6682115,-2.698513,-2.78824,-2.675893,-2.4872599,-2.2073097,-2.1175385,-2.0762353,-2.1341562,-1.8715587,-1.7445859,-1.047548,-0.58523226,-0.11410028,0.043174386,0.11045912,0.114032164,0.007046461,-0.17327422,-0.5095366,-0.8272469,-1.3149788,-1.7530099,-2.0807514,-2.4413075,-2.7941976,-3.1138406,-3.5699363,-3.5306146,-3.3419898,-2.8789077,-2.6814604,-2.6893911,-2.7874491,-3.1214976,-3.3419418,-3.3563824,-3.1037412,-2.661067,-2.0636308,-1.7202318,-1.6685799,-1.722913,-1.6606834,-1.4469614,-1.5621493,-1.6849806,-1.5857742,-1.2414889,-0.77664506,-0.22770523,0.5181728,0.933967,1.0697651,1.356381,1.5659602,1.8528142,2.0907598,2.1279337,2.095521,1.940123,1.9922372,2.0198426,1.9531455,1.7630374,1.5404873,1.3717905,1.3831835,1.4563627,1.5090661,1.5713485,1.5365633,1.3384187,0.7844385,-0.6339963,-2.6431513,-3.3567317,-3.3760765,-3.2600942,-2.9249194,-2.5098405,-2.3788888,-2.4712944,-2.7500107,-3.082705,-3.000966,-2.9185748,-2.6496048,-2.461635,-2.8408284,-3.8750381,-4.1937327,-3.8313544,-3.635542,-3.493399,-3.357738,-3.2135653,-3.2507524,-3.1212263,-2.864112,-2.3245807,-1.6300255,-1.6149507,-1.7327218,-1.8363101,-2.0026236,-2.1507182,-2.270719,-2.3128786,-2.3726425,-2.4097738,-2.4503078,-2.5192149,-2.638842,-2.7257848,-2.7595532,-2.8804605,-3.0489702,-3.1353433,-3.2893286,-3.548884,-3.824949,-3.8742735,-3.7498941,-3.4760165,-3.1958175,-2.9511251,-2.7273452,-2.6873515,-2.609554,-2.5971801,-2.6347797,-2.6628485,-2.6511703,-2.7420583,-2.876512,-3.0485768,-3.1659946,-3.1814723,-3.0437047,-3.0188851,-3.0656588,-3.0291605,-3.0174556,-2.7785668,-2.8938,-2.965007,-3.0439951,-3.2312026,-3.1036706,-3.105268,-3.106257,-3.1063266,-3.1063228
