0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
11.68446,11.74704,11.763867,11.793196,11.838654,11.902852,11.898151,10.671625,10.671418,11.859506,11.803527,11.682506,10.787337,11.248028,11.415914,11.295581,11.139099,11.100262,10.107897,8.139062,8.063966,7.401388,5.169471,3.8341014,3.3763747,3.1573322,2.5550256,2.2849462,2.1528995,1.9928457,1.257474,0.39150792,-0.029305756,-0.18817526,-0.22733052,-0.12478735,-0.008787423,0.014082631,0.050835624,0.8990259,1.4601405,1.3211805,0.96305907,0.91702855,1.2744806,1.5446538,1.7509999,2.4991374,3.4996982,4.25208,4.9567156,5.5873737,5.7876844,4.5043497,2.2686238,1.5512593,0.5309648,-0.19231614,-0.27500376,0.083876014,0.36503696,0.47820467,0.45352554,0.4226456,0.4045815,0.4116699,0.41310972,0.21794643,-0.046922684,-0.18444155,-0.25873458,-0.118185595,-0.05893959,0.20731536,-0.20509878,-0.5512363,-0.07408029,1.0885772,1.6183827,1.3989576,0.8057588,0.5743985,1.1908917,1.7492039,2.0615697,1.6853611,1.4489868,1.6052601,1.9473766,2.4173012,2.5848713,2.4841018,2.435524,2.2295516,1.2197977,-0.040028185,-0.6509994,-0.63385856,-0.65097576,-0.4129694,-0.4652378,-0.52637535,-0.5898606,-0.5811941,-0.4088611,-0.3714435,-0.45870203,-0.18910334,0.5066791,0.982207,1.3676257,1.5817316,1.9959426,2.1464515,2.389638,3.218638,2.9719925,1.4695573,0.056982204,-1.1261429,-1.6662602,-1.456349,-0.93790656,-0.46634427,-0.25370392,-0.20447347,-0.11561327,0.06798783,0.16041246,0.21206513,0.27460623,0.46647114,1.0279605,1.6878372,2.4179113,3.6350172,4.6952596,5.117408,4.732112,4.688996,4.7036047,5.5039344,5.9124994,6.573409,6.9609528,7.249473,7.67548,7.982952,8.380869,8.648321,9.057228,9.607105,10.331292,10.710289,11.022009,10.676857,10.671323,10.671129
-2.2302465,-2.2384138,-2.2006407,-2.1692805,-2.1769705,-2.0807939,-2.0661302,-1.8625457,-1.8624432,-2.2030516,-2.1145384,-2.0314107,-1.9234184,-1.8146847,-1.929354,-2.0195508,-1.9759903,-1.9345607,-1.890416,-2.0937266,-2.1116648,-2.1786938,-2.269167,-2.0250096,-1.9630771,-1.8632907,-1.776269,-1.7846558,-1.9503058,-2.1670964,-2.1737564,-2.0088084,-1.7695346,-1.5455842,-1.4275299,-1.3078614,-1.2645265,-1.4203863,-1.8323834,-2.2594624,-2.425745,-2.4687119,-2.5730681,-2.8670015,-3.201624,-3.2399492,-3.2901561,-3.3964663,-3.3240132,-3.1459217,-3.16367,-3.0236123,-2.5734982,-2.4025946,-2.2226195,-2.273487,-2.3726072,-2.6117055,-2.4723592,-2.207036,-2.0876741,-2.181215,-2.2812479,-2.3479261,-2.4193716,-2.5007305,-2.5850296,-2.5516381,-2.38976,-2.086557,-1.7086793,-1.4293771,-1.472424,-1.2653017,-1.4093523,-1.8419352,-2.1713774,-2.572178,-2.7876701,-2.868117,-2.9301753,-3.100308,-3.4955516,-3.5978227,-3.4956794,-3.6688573,-3.899611,-3.9840536,-4.0466332,-3.6500998,-3.2384067,-3.0707698,-2.9264307,-2.7176445,-2.339609,-1.8330936,-1.4424391,-1.349797,-1.3754978,-1.5679035,-1.9175786,-2.060972,-2.1238334,-2.2560823,-2.131328,-1.8181783,-1.7127354,-2.0300002,-2.2119198,-2.4851818,-2.8672757,-3.2563,-3.3415997,-3.082678,-2.9623818,-3.085182,-2.6080608,-2.1811838,-2.0749874,-2.4777346,-2.822742,-2.9338667,-3.0575278,-3.0976906,-3.0282807,-2.9694784,-2.9165144,-2.8710957,-2.802323,-2.7275743,-2.694299,-2.6385794,-2.5640311,-2.6188622,-2.9021587,-3.1786451,-2.8256774,-2.7303872,-2.5405521,-2.7527547,-3.0576596,-3.0776334,-3.2391114,-3.0850472,-2.9551141,-2.8812504,-2.6755426,-2.7764745,-2.7772746,-2.6830459,-2.594856,-2.6305575,-2.5274544,-2.536233,-2.4700885,-1.8653679,-1.862257,-1.8621641
-0.63176286,-0.584652,-0.55669427,-0.5213497,-0.39401916,-0.37986076,-0.38561392,0.16134705,0.16130039,-0.101944804,-0.12907892,-0.19131583,-0.6503926,-0.3559212,-0.043854088,-0.09389135,-0.23096368,-0.39667952,-0.84932256,-1.1455064,-1.2671614,-1.3508611,-1.2767034,-1.4189129,-1.3752933,-1.2890167,-1.0370628,-0.7814225,-0.5938345,-0.44143033,-0.54811513,-1.2181053,-1.8397263,-2.2470393,-2.4536407,-2.6371706,-2.7749197,-2.7268848,-1.9697628,-0.95375645,-0.44118613,-0.12699986,0.04300508,0.36977994,0.6648499,0.6756125,0.34271327,-0.057846077,-0.33249003,-0.23084404,0.42251122,0.59826446,0.41596115,0.7216685,0.89385176,0.8557915,0.5247818,-0.07080772,-0.8033811,-1.4892945,-1.9966986,-2.350585,-2.4616678,-2.5665154,-2.6452382,-2.7517214,-2.79835,-2.886393,-3.0797806,-3.2104158,-3.073625,-2.3719325,-0.6970532,2.0075183,4.1236067,6.553105,8.290543,10.228897,10.924564,11.158004,9.940753,7.9101305,5.745657,2.0216596,1.2365689,3.118773,5.961409,7.6267233,8.901714,9.818815,10.154154,10.246317,10.295157,10.336569,10.258268,9.123254,6.6201754,3.6218302,2.0388832,0.3800091,-0.9289767,-1.3510209,-1.5004518,-1.5250363,-1.630578,-1.5109174,-1.2497473,-0.706087,0.20511734,0.550851,0.44413245,-0.4328808,-0.9935064,-1.2184438,-1.0529218,-0.40188795,0.2945286,0.4807967,0.39079782,0.06613673,-0.6238498,-1.1282582,-2.0760007,-2.8187551,-3.1992044,-3.3616538,-3.5321832,-3.7422478,-3.9765577,-4.100221,-4.1432824,-4.185075,-4.2536,-4.312108,-4.1527553,-3.687429,-3.0244956,-2.5949044,-2.6164834,-2.6736987,-2.9677644,-3.0285878,-3.0547824,-3.0635257,-3.1971579,-3.094254,-2.965448,-2.7730367,-2.6144395,-2.5037508,-2.3232584,-2.1511009,-2.0158846,-1.9421399,-1.7746701,0.16049853,0.1612187,0.16121987
-1.5209255,-1.5232385,-1.4915346,-1.4262588,-1.3841419,-1.1792685,-1.1527319,0.034353435,0.03453952,-1.2540097,-0.9977635,-0.8965119,-0.8973716,-0.6057569,-0.6595018,-0.77628064,-0.76503927,-0.70187163,-0.8843998,-1.1393946,-1.3419913,-1.3436133,-1.1447533,-0.9872019,-1.1348313,-1.1170911,-0.8967339,-0.93010503,-0.9814236,-0.98678356,-1.0857769,-0.8502934,-0.70373,-0.7962429,-0.87958205,-0.88822365,-0.9186095,-1.0856149,-1.4835083,-1.785681,-1.9444485,-2.0425076,-2.1197326,-2.4201353,-2.754385,-2.903154,-3.1196163,-3.196268,-2.975751,-2.6654844,-1.8583683,-0.26579964,0.95123976,1.6430902,1.9903278,1.9307846,2.2925026,1.9044163,1.8964006,1.6523548,0.94921064,0.02368217,-0.4914369,-0.8409319,-1.2004213,-1.6943986,-2.0986476,-2.2533154,-2.2665684,-2.1041126,-1.7189405,-1.1333587,-0.9204242,-1.042421,-1.4967872,-1.7714379,-1.8174449,-2.3669832,-2.608065,-2.7215607,-2.3371873,-1.7155912,-1.1967677,-0.4308402,0.22694322,0.4223759,0.024125263,-0.66852707,-1.3977178,-1.940033,-2.2362378,-2.28927,-2.336024,-2.3030286,-2.1444683,-1.6195973,-0.9341736,-0.6876962,-0.72085357,-1.0267122,-1.2860067,-1.1650845,-1.2154288,-1.5111033,-1.7869542,-1.9980751,-1.9826443,-2.039972,-2.2834187,-2.4048262,-2.627674,-2.7302299,-2.4151635,-1.7461559,-1.3480281,-1.2714754,-0.5295263,0.12068635,0.61947906,0.38734382,0.8443477,1.2303843,1.3078628,0.84330046,0.45989764,0.29984125,0.12369977,-0.20126222,-0.61006916,-0.97991204,-1.2400665,-1.5047814,-1.9338632,-2.087378,-2.0313625,-1.850812,-1.4480661,-1.3477497,-1.2434608,-1.7086508,-2.1756124,-2.241424,-2.126541,-1.7450104,-1.358061,-1.122438,-0.71677274,-0.71527195,-0.66648763,-0.5900548,-0.5363074,-0.62714654,-0.5337215,-0.57833457,-0.68125576,0.03012234,0.034769595,0.034880012
0.3114285,0.24014333,0.13691553,0.1014075,-0.026748583,-0.39205134,-0.41132647,-0.48569855,-0.4857383,-0.61831796,-0.91352844,-1.0220029,-1.307996,-1.3512857,-1.4344537,-1.4879327,-1.4389188,-1.3891764,-1.3487928,-0.9204914,-0.98633957,-0.7333733,-0.25465918,-0.20553762,-0.13694412,-0.16875862,-0.15932608,-0.15112755,-0.112413704,-0.34540057,-0.5970818,0.12128581,0.9464374,1.4824884,1.7288871,1.8541279,1.7877617,1.6942286,0.8476471,-0.9899087,-1.7360735,-1.8426211,-2.0202527,-2.4638548,-2.5684745,-2.2573931,-1.7706141,-1.353236,-1.1853535,-1.4653565,-1.7633936,-1.9198606,-1.5416497,-1.1417505,-0.6835637,-0.24428909,1.1720078,3.5244708,5.658515,7.159712,8.033649,8.591442,8.8273945,8.976711,9.17329,9.435944,9.630798,9.706398,9.617222,9.40582,8.930792,7.8317747,5.5548472,1.4462426,-0.65731436,-1.8109888,-2.2948027,-2.3894653,-2.273046,-2.392458,-2.7064505,-2.4136174,-2.054233,-1.3682269,-1.0843767,-1.0716604,-1.6961746,-2.3920643,-2.6990058,-2.6725354,-2.2381144,-2.0179577,-1.9887245,-1.9884098,-1.9527223,-1.8314643,-1.4481047,-0.57469094,0.025037259,0.7995055,1.234636,1.2408477,1.5068711,1.798985,2.038188,1.7787789,1.2280407,0.40698528,-1.0780901,-2.0766954,-2.3840032,-2.0708232,-1.9629045,-1.891185,-2.0973911,-2.4309535,-2.0095348,-1.3781652,-1.0560149,-0.40066642,0.6702136,1.1990981,1.8205533,2.359089,2.6813493,2.7201223,2.788426,2.7793427,2.7719102,2.7416387,2.6528764,2.6380415,2.6152835,2.2177305,1.059579,-0.5255306,-1.8737983,-2.0478868,-1.9772551,-1.3514856,-0.8749098,-0.14586978,0.1484167,0.49909487,0.5360174,0.20929249,-0.23601474,-0.39547154,-0.61724937,-0.9300964,-1.04155,-1.0507648,-1.1318064,-1.1201688,-1.2254734,-0.48122147,-0.48570406,-0.48588133
-2.255498,-2.245185,-2.3134558,-2.3193688,-2.3518262,-2.523154,-2.519695,-1.7801969,-1.7799625,-2.6328845,-2.7453306,-2.886532,-2.9184265,-3.032949,-3.061102,-2.970033,-2.8947763,-2.7940192,-2.651557,-2.2603898,-2.3652291,-2.2078094,-1.8086705,-1.6288294,-1.5468173,-1.5874825,-1.6213559,-1.5326431,-1.4396437,-1.4651973,-1.4932694,-1.143968,-0.028454497,0.8650743,1.367369,1.6790894,2.0118349,2.1691957,1.7360954,0.5664458,-0.40408337,-1.055701,-1.617735,-2.3049822,-2.8025093,-2.9145632,-3.0547636,-3.2992134,-3.325858,-3.0417953,-2.6871548,-2.1742125,-1.7558575,-1.2202305,-0.4205385,-0.00016850233,0.20844233,-0.16299269,-0.77370316,-1.2935003,-1.4186913,-1.2203646,-0.98865706,-0.78146476,-0.59085226,-0.1999611,0.3690592,1.0069541,1.841294,2.436517,2.5836005,1.9199567,0.54694945,-0.7496655,-1.1163545,-0.7975162,-0.48297802,-0.28194338,0.4894022,2.5891967,5.921255,6.62111,6.4388723,5.484499,3.108315,1.8923707,1.175051,0.8214592,0.41892526,0.0340384,-0.240236,-0.21952465,-0.15544,0.5283582,3.0717485,6.4613667,8.479677,8.998373,8.877923,8.0816965,6.5746737,5.210586,4.238896,3.8061733,3.5414991,2.6419063,1.5226457,0.34765333,-0.5466294,-1.1309009,-1.9420009,-2.5490062,-2.4330537,-1.9256632,-1.5541003,-1.7086096,-1.2195094,-0.51365167,0.20462596,1.0082661,0.26707953,-0.18118304,-0.3833632,-0.14273459,0.08989802,0.24071065,0.29664963,0.37368163,0.5398693,0.58801293,0.5598246,0.3220412,0.01855532,-0.27927217,-0.66577256,-1.4443585,-2.489735,-3.035186,-2.7772818,-3.08529,-2.9020991,-2.51267,-2.252667,-2.170581,-1.9856143,-1.9079149,-1.8143737,-1.7392168,-1.8061196,-1.7002618,-1.7134945,-1.856739,-2.3549578,-2.530528,-2.6894412,-1.7885644,-1.7798257,-1.7794874
-2.114738,-2.1042526,-2.080331,-2.095639,-2.1541564,-2.2091026,-2.1863403,-2.6540117,-2.6540105,-2.25438,-2.2829173,-2.2944348,-2.1638806,-2.3177192,-2.3549418,-2.2247148,-2.148209,-2.0574012,-1.8730105,-1.971679,-1.9378314,-1.9778066,-2.1648247,-1.8838114,-1.8717157,-1.8811299,-1.9825351,-2.037706,-2.0828984,-2.0882826,-1.7844346,-0.6184695,0.5603396,1.1448753,1.3487318,1.3568442,1.3280405,1.062869,0.031851992,-1.0850146,-1.640624,-2.1270123,-2.2565598,-2.2030084,-2.198732,-2.2339027,-2.3090074,-2.8077052,-3.3949127,-3.5853033,-3.488061,-3.2975144,-2.9379797,-2.6852744,-2.2719412,-2.0205646,-1.8622677,-1.8736463,-2.0628324,-2.1790133,-2.1798882,-2.110603,-2.0444064,-1.9620943,-1.8731034,-1.7482208,-1.666493,-1.5542186,-1.3304605,-1.0831842,-1.0385598,-1.3163834,-1.659709,-2.3420177,-2.2754092,-1.7398591,-1.4879858,-2.075444,-2.449678,-2.4013507,-2.154078,-2.2168832,-2.4581914,-1.4307573,-1.0835744,-1.3429636,-1.8403051,-2.013975,-2.2286212,-2.461811,-2.5146031,-2.4873192,-2.4631286,-2.3279514,-1.9340736,-1.5617206,-1.4697976,-1.3427263,-0.87270343,-0.30909044,0.092958465,0.13854235,0.01725065,-0.0675637,-0.20732874,-0.70048773,-1.13023,-1.4419227,-1.9938982,-2.26878,-2.8106537,-3.2681937,-3.4674835,-3.271627,-3.0714345,-2.7884104,-2.42631,-2.0820985,-1.6681032,-1.167279,-1.0594616,-0.9376708,-0.78531194,-0.35747796,-0.145581,-0.057461046,-0.027589157,0.07465856,0.1853127,0.16352703,0.07054403,0.0126310475,-0.09565576,-0.08538078,-0.06938934,-0.12487651,-0.5041224,-1.0085406,-1.1913791,-1.920152,-2.0174522,-1.5552408,-1.234642,-1.0448996,-1.0959005,-1.1218168,-1.0947667,-1.1342883,-1.1315045,-0.8763577,-0.9876957,-1.2954279,-1.9658568,-2.373624,-2.519752,-2.6584637,-2.6540995,-2.6539037
-0.25008166,-0.28590098,-0.27736968,-0.24333623,-0.30699086,-0.1732986,-0.17730662,0.5688038,0.5688789,-0.37738752,-0.21355742,-0.06634003,-0.08856094,0.101141214,0.0635604,-0.0021876097,0.12064138,0.18864784,0.25304213,-0.3084188,-0.5801983,-0.6089143,-0.4111548,-0.36675906,-0.50389355,-0.46758643,-0.31647414,-0.27143037,-0.25116038,-0.19399408,0.007131022,0.100189015,0.36088234,0.34993252,0.36360097,0.57768685,0.84296286,1.1292682,1.0307676,0.7703377,0.68321973,0.68366444,0.58095556,-0.06276207,-1.1616775,-1.6596258,-1.8026962,-1.6967056,-1.4037561,-1.276641,-1.231535,-0.8720708,-0.6722281,-0.7434925,-0.790895,-0.9147881,-0.6521187,-0.80946577,-0.7895338,-0.8824147,-0.968122,-1.0606757,-1.0835931,-1.0647331,-1.0314095,-0.961666,-0.79584956,-0.4425413,0.15998772,1.0312582,1.8806444,2.4246001,2.0430584,2.0127974,1.5677629,0.72067565,-0.2666319,-1.8412391,-2.5080578,-2.5797365,-1.6806095,-0.907544,-0.65376914,0.050412327,0.56017876,0.44603536,-0.06324002,-0.7396011,-1.5552797,-2.3204417,-2.705862,-2.7405918,-2.7299538,-2.5699487,-1.9825524,-0.95642024,-0.27745005,0.106205195,0.016310498,-0.45090356,-1.030693,-1.0829288,-1.0515198,-1.1855656,-1.0532508,-0.37079084,0.13277477,0.017633319,-0.0017686561,-0.57046866,-1.2720681,-1.2530338,-0.8964585,-0.51981413,-0.36042184,-0.7821421,-1.0407237,-1.1285875,-1.068288,-1.4506646,-1.4502356,-1.3731358,-1.2768085,-1.1445242,-0.91342235,-0.7545128,-0.5829147,-0.39439917,-0.10333657,0.1312626,0.22499067,0.26815784,0.45652515,0.82901406,1.2584765,1.6340964,1.8839437,1.7885864,1.9162555,1.66602,1.5056332,1.7455955,1.6961186,1.762026,2.1228871,2.3882687,2.7628694,2.6489873,2.483939,2.1951432,1.8825552,1.3758746,1.275712,1.0788019,0.901454,0.57114017,0.5692889,0.56908935
-0.5942247,-0.64162135,-0.6176181,-0.65707874,-0.7346007,-0.66765106,-0.6732427,-1.6653725,-1.6653942,-0.7296944,-0.7174466,-0.57555556,0.21206686,-0.064024866,-0.21682194,-0.12851286,-0.16699195,-0.24536997,0.25325304,1.0945389,1.5759683,1.7069632,2.2134252,3.2661138,3.6498332,3.9087214,4.4273725,5.0020447,5.073192,4.844228,5.7599993,7.8640366,8.55316,8.531096,8.449626,8.388836,8.179478,7.756709,6.562788,4.807078,3.5660446,2.4846175,1.4221406,0.10753125,-1.0017006,-1.2435882,-1.015163,-0.7275754,-0.8304631,-1.1425257,-1.8829019,-2.4763672,-2.5426142,-2.270834,-2.0887613,-1.964155,-1.6914742,-1.3928409,-1.1339277,-0.9398185,-0.7258724,-0.57850146,-0.5612445,-0.50725454,-0.48925418,-0.47091746,-0.55824393,-0.59104776,-0.4856024,-0.33338314,-0.16396363,-0.09842786,-0.11160475,-0.38673592,-0.11254352,-0.26164782,-0.78904164,-1.7598096,-2.1216254,-2.3697505,-2.3091826,-1.9537895,-2.0349052,-1.1698344,-0.3125335,-0.24942718,-0.13021025,-0.55167675,-1.3704543,-2.1055632,-2.2240634,-2.1563241,-2.0851948,-2.0972419,-1.997921,-1.8395458,-1.7410779,-1.4439867,-1.0796318,-0.9425437,-1.23108,-1.4250789,-1.6099619,-1.7813839,-1.812738,-2.011664,-2.0296779,-1.6704602,-1.4704427,-1.6950868,-1.9338892,-1.4970179,-0.5679273,-0.22605142,-0.6809044,-1.6982994,-2.0276644,-1.8285898,-1.643105,-1.1026862,-0.63894325,-0.50223005,-0.28630453,0.04048884,0.26100957,0.30865616,0.44349524,0.53593665,0.57645243,0.6283083,0.603588,0.6695813,0.654942,0.63666,0.22916514,-0.3433578,-0.898288,-1.1977116,-1.183989,-0.96510124,-0.5614431,-0.6779063,-0.5059767,-0.53554416,-0.59277165,-0.82137316,-1.1015184,-1.3299196,-1.4610511,-1.4440228,-1.6787481,-1.726359,-1.7237937,-1.5799167,-1.449358,-1.6655588,-1.665439,-1.6654314
-3.4952214,-3.4351432,-3.3927953,-3.362997,-3.2948456,-3.3137362,-3.2769654,-3.377039,-3.377049,-3.3673124,-3.3606868,-3.3620043,-3.5065646,-3.422845,-3.399197,-3.3829048,-3.3414588,-3.3496447,-3.4750443,-3.5077777,-3.4953408,-3.3113923,-3.047815,-2.95508,-2.669605,-2.6030464,-2.6777518,-2.8011942,-2.9176211,-3.1930327,-3.5333037,-3.3945384,-2.9772346,-2.6219444,-2.470703,-2.4256988,-2.5159023,-2.7976446,-3.638692,-4.7350082,-4.8606663,-4.693798,-4.446485,-4.065619,-3.5771296,-3.3353257,-3.3423011,-3.5919433,-3.6738944,-3.5263617,-3.2143147,-3.1480289,-3.141365,-2.9485683,-2.4638014,-2.1959882,-1.9706777,-1.6904211,-1.3762982,-1.0107322,-0.8679658,-0.80296135,-0.75841415,-0.7257551,-0.6678271,-0.5986271,-0.4864097,-0.29047832,-0.10410125,0.113894776,-0.019731667,-0.6700165,-1.742175,-2.9788997,-3.1991706,-2.9043941,-2.7043195,-2.149594,-1.7300807,-1.2960143,-0.6971967,-0.49971896,-0.48533192,-0.5737834,-1.1819001,-1.368887,-1.8948195,-2.310089,-2.5828476,-2.5730212,-2.289878,-2.1163025,-2.0015147,-1.789337,-1.3677179,-0.95772475,-0.9866419,-1.0696288,-0.89961356,-0.2227539,0.63641685,0.8142706,0.8960656,0.95130384,1.056191,0.8673594,0.21488693,-0.763815,-2.0982478,-2.6936197,-2.6834466,-2.4817998,-2.6915011,-2.8816075,-2.9410973,-3.0494995,-2.8344936,-2.2811198,-1.9599764,-1.4129866,-0.46398306,0.15940493,0.84466326,1.4139111,1.6073117,1.6571462,1.6619389,1.6300275,1.5694804,1.4348729,1.2583998,1.0607095,0.6767629,-0.010510057,-0.8922067,-2.274712,-3.2693818,-3.4032862,-3.4619136,-3.472094,-3.488059,-3.0181482,-2.5862353,-2.174673,-1.7381151,-1.766247,-1.6011895,-1.3995596,-1.3042002,-1.2423593,-1.16508,-1.2390413,-1.508179,-1.6747112,-1.9388292,-3.3748636,-3.376903,-3.3770142
