0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
13.382759,13.453148,13.5041065,13.383903,12.778158,11.31362,9.950784,7.9955153,4.9909697,3.7552667,3.2522988,2.661091,1.721489,1.2408259,0.83895755,0.109870575,-0.2801529,-0.44010603,-0.6217984,-0.8500234,-0.89022446,-0.75577,-0.5660302,-0.32060426,-0.52501476,-0.7669786,-0.5248636,0.0593588,0.77556336,1.1431273,1.64487,1.4991357,1.232159,0.9246165,0.72658676,0.4470109,0.27307063,0.23250546,0.07381725,-0.027759358,-0.10528761,-0.22216019,-0.32833436,-0.40217677,-0.44315517,-0.35188752,-0.36888558,-0.23455594,0.41905808,1.5085387,3.056874,2.3278785,1.4220335,0.4543913,0.37442738,0.33781815,-0.04866749,-0.5443418,-0.40327343,-0.24723206,-0.21830535,-0.30341744,-0.5581517,-0.80417824,-1.0622323,-1.0574358,-1.1670032,-1.5432932,-1.6374072,-1.3094275,-0.92273974,-0.51634467,-0.020629782,0.31264973,0.4873135,0.32846448,0.19942501,-0.080986425,0.03801,-0.6172848,-0.972645,-1.2029064,-1.0966587,-0.7478132,-0.4081187,0.02510117,0.3577488,0.5438244,0.60213494,0.42328474,0.3925834,0.45360193,0.30149436,-0.042900976,-0.35560146,-0.8734781,-1.6208475,-1.7661495,-1.6471509,-1.3242316,-0.99291104,-0.69411194,-0.30966038,0.9589185,1.2126498,1.4111376,0.9332075,0.53313124,0.07108122,-0.8822413,-0.7790141,-0.7541579,-0.71114767,-0.6478996,0.46909207,1.3633965,1.8227394,1.7584102,1.4314371,1.209621,0.9727722,0.3079373,0.062341303,0.27824345,0.60684735,0.587788,0.22424385,0.042843938,0.43102577,0.59776205,0.6599846,0.757118,1.4036057,1.4507685,0.19837764,-0.02978295,-0.26951337,-0.35005128,-0.20462471,-0.0058687627,0.18129496,0.3067432,0.8501189,1.2906113,1.6145387,2.425323,2.8648582,3.6956608,5.7115307,6.915083,8.50906,10.15157,11.109306,12.031614,10.7072,10.633897,10.626097,10.62405,10.624052
-2.3694758,-2.4013672,-2.3477757,-2.2422025,-1.985556,-1.487817,-1.392849,-1.4419849,-1.1918441,-1.0282056,-0.9532527,-0.8343501,-1.0055577,-1.0477171,-1.1440547,-1.2672498,-1.4765089,-1.5655968,-1.4352708,-1.0833123,-0.8888955,-0.80109453,-0.67785084,-0.742698,-0.8392338,-0.9577432,-1.2030231,-1.5067161,-1.7396681,-1.8502498,-1.9579363,-2.0144916,-1.9758136,-1.9741688,-1.9361994,-1.8276069,-1.8110805,-1.8708326,-1.9261736,-2.0022242,-2.0824168,-2.109455,-2.0998623,-2.0396872,-1.8848989,-1.6193094,-1.3769307,-1.2918175,-1.5967005,-1.7943339,-1.6234624,-0.60982263,-0.93668246,-1.3485256,-1.4115951,-1.5494373,-1.6033762,-1.5847988,-1.6241629,-1.4984987,-1.2107909,-1.0389819,-0.97661936,-0.9822739,-1.1122906,-1.549159,-1.7492883,-1.739231,-1.7711552,-1.8227184,-2.0979023,-2.7620938,-2.9740267,-2.3517673,-1.715311,-1.5015813,-1.4570787,-1.556272,-1.6419581,-1.848773,-1.948504,-2.030128,-2.0032296,-1.880035,-1.7016411,-1.50613,-1.2219622,-1.1300106,-1.1141139,-1.1430824,-1.2828023,-1.5175444,-1.6753194,-1.8642274,-2.164337,-2.301516,-1.8030517,-1.3094809,-0.613059,0.026079372,0.25992596,0.14443862,-0.31608036,-0.5531117,-0.48586094,-0.99331343,-1.3481383,-1.3922148,-1.4577352,-1.9980987,-2.5201557,-2.422332,-1.5902256,-0.6788796,-0.10347067,-0.4147126,-0.82061785,-0.9722216,-1.0382047,-0.9170604,-0.91977644,-1.1543236,-1.4975758,-1.71105,-2.011095,-2.2732108,-2.476676,-2.6500254,-2.8415632,-2.8392634,-2.7335515,-2.7490807,-2.6385584,-2.1192803,-2.2925472,-2.2252843,-1.8431165,-1.2923543,-0.90380555,-0.5267696,-0.40761495,-0.3073765,-0.39195034,-0.50641614,-0.5261115,-0.59512544,-0.64680415,-0.70256805,-0.8386487,-0.9012658,-1.0609031,-1.272376,-1.4049048,-1.5032762,-1.437522,-1.4393744,-1.4383738,-1.4378645,-1.4378527
-0.68295646,-0.7053374,-0.77701783,-0.89530706,-1.0668147,-1.0567784,-0.851689,-0.66612095,-0.9463195,-1.1572945,-1.209277,-1.3213255,-1.527349,-1.7426193,-1.8133199,-1.9103293,-1.8908039,-1.903816,-1.9434636,-1.8019935,-1.574031,-1.6494751,-1.7075915,-1.4672525,-1.1652055,-1.09816,-1.381267,-1.5489912,-1.4659686,-1.5595345,-1.7312205,-2.1857636,-2.5654035,-2.7102046,-2.3972695,-1.6515206,-1.1078944,-0.8379178,-0.58970577,-0.44039685,-0.38426504,-0.33864817,-0.37611377,-0.41409457,-0.38964078,-0.24725664,0.038965315,0.4522491,0.42639333,0.17831059,-0.14616004,-1.0977021,-0.94417787,-1.0650635,-1.7532489,-2.1489754,-2.159051,-1.9942551,-1.7856697,-1.8144221,-1.8333817,-1.796798,-1.7616649,-1.7789352,-1.8158511,-1.8783598,-2.177314,-2.4068751,-2.4485164,-2.3689907,-1.9711487,-1.7982583,-1.9506801,-2.1580093,-2.3927402,-2.5993319,-2.7873862,-2.772169,-2.4834414,-2.594363,-2.74067,-2.9470005,-2.9769208,-2.9198308,-2.8719068,-2.8584042,-2.7423232,-2.5995078,-2.4216592,-2.289108,-2.1816845,-2.0287278,-1.9290257,-1.9493303,-2.0846407,-2.269087,-2.6500974,-2.8717573,-3.0167913,-3.0753782,-2.9586718,-2.6619725,-2.4111183,-2.0095358,-2.04011,-1.7262421,-0.9982275,-0.8621175,-1.1196222,-2.1185195,-2.4885025,-2.8573966,-2.9739237,-2.7460551,-2.9009168,-2.8686867,-2.4594998,-2.2443671,-2.0573313,-1.9667077,-1.8601239,-1.744646,-1.7491764,-1.9158751,-2.1991324,-2.3664699,-2.5712543,-2.5684438,-2.8888648,-3.1830587,-3.0068283,-2.737062,-2.566161,-2.4327886,-2.8675518,-3.0136356,-2.9685874,-2.7381527,-2.4685745,-2.2547789,-2.1605039,-2.1878948,-2.1141157,-2.062359,-1.9536626,-1.8656164,-1.8424488,-1.8367411,-1.8364272,-1.9240925,-2.0268807,-2.0328584,-1.8618426,-1.4794497,-0.59902877,-0.59544414,-0.5945991,-0.5944731,-0.5944861
-2.2605906,-2.225071,-2.1494431,-1.9437455,-1.5574559,-0.9758256,-0.6721656,-0.38253364,-0.11105063,-0.13732892,-0.24653873,-0.37452114,-0.5736047,-0.64972496,-0.62620646,-0.5571356,-0.619701,-0.6829789,-0.7084013,-0.5612401,-0.39183334,-0.2869315,-0.3085964,-0.6270653,-1.0614598,-1.2777328,-1.019303,-0.45574003,0.091019966,0.13008487,-0.14952487,-0.6494485,-0.9788564,-1.1358232,-1.0849907,-1.1619699,-1.3024073,-1.433019,-1.5683857,-1.7020776,-1.7486737,-1.7167484,-1.6662195,-1.471041,-1.1058451,-0.62219137,0.11586097,1.034267,1.1745737,0.7970463,0.6905252,1.158645,0.3789295,-0.2696314,-0.43181527,-0.9791744,-1.9730663,-2.4096231,-2.5992002,-2.4933648,-2.1715918,-1.85114,-1.5996969,-1.5102444,-1.6094768,-1.8350995,-2.079555,-2.077867,-2.0237637,-1.890893,-1.6172985,-1.5206742,-1.4653177,-1.2403591,-0.9616989,-0.96491617,-1.1415043,-1.2048672,-1.2744936,-1.5962536,-1.8087604,-1.7798055,-1.4271988,-1.0040913,-0.6724556,-0.55569965,-0.4135068,-0.44067633,-0.51499707,-0.52786356,-0.70413816,-0.74830914,-0.6137853,-0.29803205,0.055086493,0.2732044,0.04227191,-0.31170514,-0.55734706,-0.5805204,-0.36621872,0.13774894,0.83991504,2.4010541,4.717198,6.4232583,8.322308,9.420706,9.982277,9.116392,6.488963,3.2380722,1.041915,0.7720932,1.3415577,0.77115047,0.024312548,-0.30622023,-0.34228984,-0.20401219,-0.12498048,-0.012879014,0.34026784,0.37060574,0.114571914,-0.22582549,-0.44705153,-0.70566744,-1.1597841,-1.34125,-1.3070629,-1.519164,-1.697016,-1.4711626,-1.5511079,-1.5643182,-1.6725333,-1.5958911,-1.5033991,-1.1954074,-1.0301908,-0.86367446,-0.71005964,-0.6446183,-0.4945809,-0.3751274,-0.4689593,-0.5571749,-0.57750523,-0.6264285,-0.4365862,0.16881935,0.6131938,0.64366204,0.82820845,0.84212565,0.84369385,0.84418905,0.8441955
0.9199408,0.6600467,0.44353953,-0.21616217,-0.982587,-1.7933085,-1.8187943,-1.5688941,-1.6126423,-1.422766,-1.181392,-1.4081303,-2.1417592,-2.1488507,-2.274809,-2.152006,-2.2195916,-2.317059,-2.3256564,-2.2963367,-2.0841804,-1.5848811,-0.6816916,-0.43952376,-0.5081413,-0.43824056,-0.11731173,0.2130283,0.31361085,0.40021524,0.653436,1.224865,1.9471738,4.0490727,6.332306,8.21971,9.268011,9.7667,10.2659235,10.674152,10.991241,11.306868,11.491059,11.631162,11.751734,11.727772,11.385595,9.980608,7.906498,6.1055427,2.1644187,-0.3141889,-0.15476593,-0.031298697,-0.63265944,-0.95840704,-1.2333411,-1.3903689,-1.2006156,-0.8169132,-0.69032955,-0.65164036,-0.4079137,0.06554681,0.75034034,1.8171973,2.625069,3.0664563,3.228884,2.969221,2.582434,1.8646452,0.849522,-0.035161152,-0.7245423,-0.85032856,-0.6880574,0.11797637,0.46288866,0.7164829,0.65457195,0.578184,0.13935474,-0.6116337,-1.3591039,-1.9595933,-2.2790236,-2.385786,-2.3981624,-2.3731437,-2.1936612,-1.9694308,-1.7664704,-1.561007,-1.2483424,-0.638556,0.3475547,1.3257337,1.8398404,1.8439236,1.3674479,0.46142882,-0.12474399,-0.679317,-0.9986626,-1.1282691,-1.1540926,-1.2218596,-0.6162474,1.5824825,3.3289227,4.4288664,4.23585,2.3611064,-0.15841226,-0.3369776,-0.31002465,-0.614095,-0.8682027,-0.94296837,-0.91239786,-0.68977326,-0.652269,-0.43548897,0.12836993,0.7121365,1.6740682,2.3737454,2.7011666,2.6979408,1.8741488,0.873136,-0.40405285,-1.4848008,-1.7072623,-1.3887097,-1.1461934,-1.3333882,-1.5565171,-1.5721697,-1.4516702,-1.2656143,-0.7817342,-0.6474983,-0.72827405,-0.8392574,-0.88503474,-0.7485883,-0.52838814,-0.25541204,0.020563304,0.032844096,-0.054847896,0.16652331,1.1176124,1.1067283,1.1057168,1.1056228,1.1056197
-2.9549417,-3.0587015,-3.0215435,-3.0482204,-2.889184,-1.9945924,-1.4470251,-1.3899074,-1.2975256,-1.2907313,-1.3538948,-1.6235533,-1.3386898,-1.0327475,-0.6551968,-0.14945051,0.08678429,0.103583574,0.025084212,-0.063126884,-0.22717994,-0.5022891,-1.0730932,-1.3243937,-1.0842187,-0.6155336,0.10200384,0.5650091,0.2775685,-0.13939628,-0.28733742,-0.36955974,-0.37850696,-0.33507663,-0.37070447,-0.42890292,-0.4024753,-0.51242614,-0.42861092,-0.48262027,-0.5790597,-0.48531848,-0.29106742,0.021206055,0.32122698,0.3184554,0.0048859715,-0.88729143,-1.3562322,-1.3986118,-1.7212546,-1.4549835,-1.200661,-1.0374372,-1.2959237,-1.6355473,-1.7592922,-1.5436019,-1.4547838,-1.5293067,-1.5450276,-1.6405137,-1.8784814,-1.9420494,-1.8769888,-1.5138109,-0.8946599,-0.46279407,-0.060309306,-0.065607965,-0.6292762,-1.2496457,-1.7242701,-1.8415723,-1.8556871,-1.7628214,-1.5855856,-1.4093229,-1.3939006,-1.0102737,-0.6272766,-0.057164058,0.41513547,0.7431596,0.94610506,0.97733593,0.932637,0.82846147,0.7122506,0.6617782,0.5441328,0.4338641,0.31085464,0.17049706,0.046855174,-0.04328853,-0.22942093,-0.62846076,-1.0744013,-1.3867428,-1.4684211,-1.4890456,-1.6580917,-2.121969,-2.2612543,-2.4253044,-2.8204527,-2.5015845,-1.9971988,-1.5896232,-1.7908845,-1.3363584,-1.3639615,-1.2340672,0.02502393,1.2728922,3.3915591,5.002574,6.0161705,6.762462,7.6277466,9.170411,10.316578,10.736239,10.86775,10.586314,9.59348,7.7767773,5.4091635,3.183649,0.8021221,0.17041591,-0.13729608,-0.70577705,-0.054019377,0.0695716,-0.107319266,-0.39637834,-0.6907832,-0.9884658,-1.1680216,-1.2242103,-1.2786137,-1.2708308,-1.4140031,-1.5056809,-1.6182779,-1.6679084,-1.7780228,-1.7242271,-1.6911824,-1.4522064,-1.407586,-1.7594199,-1.2862461,-1.2338022,-1.2267416,-1.2250015,-1.2250087
-1.9657052,-2.3450418,-2.42248,-2.5028563,-2.2230544,-1.6179092,-1.3032451,-1.0179319,-0.21244828,0.12380959,0.09547895,0.20150746,2.005325,3.170288,5.1113043,7.259784,8.9324875,9.6232815,10.09763,10.071327,9.426652,8.663337,7.631967,8.428258,10.053448,11.432914,12.520729,12.594452,11.237176,9.608679,8.006322,6.8768573,6.2221336,4.970605,3.3486724,1.8082705,1.1010778,0.668506,0.36809412,0.09700373,-0.07273157,-0.23844466,-0.19516975,-0.08623855,0.013143778,-0.030801266,-0.16351514,-0.3169717,-0.19982736,-0.33797145,-0.8933157,-1.729656,-2.2493017,-2.121443,-1.6999712,-1.3985428,-0.38539687,0.7153312,0.93905365,1.0813081,1.1653485,1.1577702,1.0409359,1.0231395,1.1290536,1.4739839,1.4303801,1.2148719,0.8803526,0.743732,0.17182484,-0.33325842,-0.111298144,0.5471796,0.66985106,0.77956223,0.9933487,1.1882567,1.1071517,1.4476495,1.6275543,1.6411679,1.2785324,0.8342807,0.5660815,0.48146996,0.5467381,0.54345644,0.5922382,0.6614073,0.73010904,0.67188823,0.56373584,0.46462825,0.30062747,-0.13724974,-0.44536972,-0.39757347,-0.39074636,-0.36556828,-0.36739305,-0.42312056,-0.58744156,-1.056803,-1.186118,-1.8313291,-2.4798179,-2.5203195,-2.354414,-1.8412349,-1.7150661,-1.3087919,-0.8106498,-0.6351635,-0.68987674,-1.3494012,-2.0012343,-2.0504057,-2.0005412,-1.8378801,-1.5814553,-1.6822377,-1.6942672,-1.6857184,-1.4556587,-1.2510475,-1.0802393,-1.0638974,-1.1981995,-1.3130867,-1.7383087,-1.7929341,-1.9153643,-2.3008156,-2.1486428,-1.8911065,-1.5699453,-1.3978775,-1.4180195,-1.5358833,-1.6202174,-1.6750097,-1.7689795,-1.9062685,-1.9897834,-2.0817213,-2.039853,-2.0863452,-2.296176,-2.4125438,-2.5117588,-2.4992344,-2.5088634,-2.5018091,-2.2619298,-2.2308922,-2.2277346,-2.2269452,-2.2269456
-0.9585857,-0.90973043,-0.8624408,-0.5719266,0.022695601,0.44110364,0.21133561,0.1252164,0.50856805,0.58839124,0.40163073,-0.05984983,-0.27991426,-0.082074314,0.17889793,0.48950422,0.43561482,0.37385452,0.47361696,0.55835444,0.5749634,0.8097483,0.9117217,0.7890357,0.3181073,-0.13582362,-0.042484116,0.40906197,0.8720236,0.7359698,0.7252281,0.72098136,0.78417516,0.80440176,0.746194,0.4012193,0.048064977,-0.2193675,-0.4404037,-0.5847276,-0.64335144,-0.64180374,-0.54061764,-0.22219315,0.22149909,0.63070786,1.0487186,1.2298021,0.9214673,0.94259584,1.0286496,1.1881368,0.7699308,0.24115726,0.046174236,-0.16081667,-0.4994315,-0.67049426,-0.8143059,-0.95383394,-0.90590703,-0.77287954,-0.7637616,-0.83901274,-1.0133241,-1.3811041,-1.4352049,-1.0941498,-1.0659468,-0.9305581,-0.8105326,-0.7189388,-0.37621507,0.088371545,0.4268157,0.41580245,0.06992772,-0.5474961,-0.6616014,-0.7711528,-0.8239329,-0.5621638,-0.21112162,0.07889438,0.17057633,0.102916956,0.12429345,-0.058997154,-0.38441417,-0.5974495,-0.90431887,-1.1569005,-1.13382,-0.946844,-0.6635163,0.11652696,1.4544042,2.4112742,3.3694217,4.450532,5.482564,6.6988363,7.426791,7.6849775,6.8186865,4.233843,2.1837473,1.9733278,1.8831457,1.2862597,0.53693175,1.0052397,4.580837,7.829356,10.008555,9.82985,8.338211,7.1629257,6.400613,6.137247,5.4969482,4.2915535,3.0217211,2.1737258,0.9883141,0.19126663,-0.2355063,-0.52753735,-0.48378253,-0.16406927,0.428631,0.48759636,0.6075306,0.8272079,0.8585431,0.77651817,0.8096108,1.2632917,1.6205072,2.0030346,2.142527,2.2160313,2.1837869,2.1275659,2.202304,2.2887807,2.0323591,1.799404,1.2034116,0.7931652,0.51236415,0.70572996,0.83064187,0.5993831,0.7402681,0.7578741,0.76032627,0.7614699,0.761477
-0.09662557,-0.33243257,-0.2588525,-0.62226623,-0.96921444,-1.335289,-1.3830203,-1.0737593,-0.3535617,-0.131279,-0.35866827,-0.43409115,0.006710559,0.23740134,0.56225413,0.85734457,0.9455732,1.0533592,1.4586709,2.0296667,2.2134619,2.1828442,2.1212447,1.527785,1.3359798,1.3091804,0.9834863,0.4499384,0.019287769,-0.028754577,-0.18206546,0.23579726,0.61577046,0.6217356,0.18379696,-0.28393218,-0.6025171,-0.82589376,-1.0592613,-1.3138578,-1.4993367,-1.7405638,-1.8063884,-1.8301203,-1.827706,-1.9439309,-2.1429508,-2.1581893,-2.2573318,-2.378756,-2.4138293,-1.486567,-0.35790297,1.9349675,6.504806,9.731126,11.358325,11.580189,10.927764,9.892113,8.942831,8.221982,7.63517,7.2969904,6.9037523,5.7251062,4.381481,2.94668,2.3045487,1.2397008,0.031210765,-0.8034175,-1.0630168,-1.0491815,-0.7739773,-0.45998943,-0.42442697,-0.6980927,-1.0108278,-0.74113613,-0.6211073,-0.7097804,-0.8499689,-0.8384193,-0.7411945,-0.658145,-0.74356157,-0.83741766,-0.9450935,-0.9796153,-1.1563431,-1.4421059,-1.558439,-1.4164149,-0.87221307,0.112196565,1.2210451,1.7657301,1.7788666,1.4421158,0.9767936,0.39366716,-0.15991768,-0.7799307,-0.8219098,-0.67409486,-0.7003688,-0.9445201,-1.1400194,-0.51980156,0.35334337,0.56693864,-0.21218704,-0.8691024,-1.1196709,-1.1972514,-1.1791646,-0.9643737,-0.7646791,-0.63725793,-0.6520997,-0.888414,-1.1488197,-1.0636526,-0.4214016,0.30825794,1.3085974,2.275878,2.9820166,3.0485427,2.4557157,1.8619838,1.4178892,2.2740207,5.7085543,8.146016,9.780776,10.792332,11.358957,11.747605,11.890404,12.052395,12.348897,12.301678,12.16687,11.980301,12.000072,11.90645,11.383106,10.96201,10.047411,8.439158,6.971364,5.3038754,3.7477627,3.6226985,3.609282,3.6051898,3.6052139
-2.7449014,-2.704296,-2.6715577,-2.712561,-2.6577861,-2.4291234,-2.2587624,-2.4192834,-2.7036228,-2.8518653,-2.7509775,-2.505323,-2.1093998,-1.9440124,-1.8032601,-1.5593352,-1.1750582,-0.9664149,-0.85440445,-1.0180467,-1.3730024,-1.4938831,-1.5179158,-1.4703375,-1.3169007,-1.1603262,-0.8430383,-0.54592323,-0.48183185,-0.2823017,-0.16899988,-0.1032024,-0.07675028,0.11753146,0.21903837,0.32069933,0.40377653,0.45219308,0.6256454,0.80956316,0.94233495,1.0969242,1.2942495,1.5039781,1.6612823,1.680788,1.7355294,1.3610525,0.4976433,-0.24814591,-1.6367748,-1.8950673,-1.7904414,-1.4419308,-1.4984807,-1.4795512,-1.6081934,-2.0554829,-2.5026388,-2.7561226,-2.959179,-3.1187363,-3.289765,-3.3550038,-3.2834334,-2.9477837,-2.496985,-2.0490284,-1.7150409,-1.4658267,-1.4550562,-1.1786952,-0.7602607,-0.12596923,0.19593468,0.2559012,0.4233974,0.57182777,0.78451884,1.3816339,1.8812172,2.1470902,1.8918717,1.2708461,0.69785345,0.28670704,-0.078476265,-0.47147667,-0.71110845,-0.9643556,-1.1174871,-1.2321231,-1.3535821,-1.3726095,-1.4265525,-1.7366451,-2.1633005,-2.4170895,-2.5674944,-2.7921162,-3.1186104,-3.6085622,-3.9713557,-4.079196,-3.5817823,-3.3979316,-3.244823,-3.0055532,-2.7541194,-1.740977,-0.85101813,0.123073265,0.24373591,-0.9389936,-2.7263532,-2.6316686,-2.0734985,-1.8593947,-1.7379391,-1.6327264,-1.4977739,-1.5438845,-2.0163677,-2.2334943,-2.3988376,-2.4247794,-2.234775,-2.2300575,-2.3233628,-2.3261795,-2.4390376,-2.6763072,-3.0512068,-2.6759439,-1.947676,-1.6302297,-1.5545365,-1.7808254,-2.15638,-2.6696818,-2.8660183,-2.9391074,-3.114317,-3.2354088,-3.3272758,-3.5235944,-3.5524402,-3.5621557,-3.4501448,-3.398483,-3.286603,-3.06409,-2.775903,-2.5685577,-2.4729643,-2.4884624,-2.4899087,-2.4903615,-2.4903536
