0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
13.040774,13.091679,13.059935,12.541138,12.12395,11.384325,10.954508,11.060774,9.343542,5.638463,2.620138,1.3321806,0.86237353,0.4010373,-0.076825336,-0.19460393,-0.3114624,0.26039222,1.3381349,1.9726295,2.2306798,1.7126327,1.237572,0.92085737,0.9077298,0.73753554,0.46368775,0.30714554,0.27839613,0.19995765,0.07014611,0.062702745,0.17135058,0.1194718,0.1409801,0.030296683,-0.09275022,0.47002643,1.720778,3.852728,4.743423,5.669112,6.3317986,6.895,6.8402724,5.975729,4.1382046,2.7085056,1.9186114,1.181013,0.52265894,0.30609223,0.025692165,-0.4919706,-1.0311882,-1.296208,-1.4122336,-1.4616784,-1.3484128,-1.0547876,-0.4252615,0.26274902,0.9517697,1.7480268,2.1989377,1.8281889,0.8817503,1.0069493,1.7148087,2.7108924,3.8699017,3.742608,3.1149812,2.2982724,1.5510714,1.4237335,1.8504826,2.2994223,2.5418994,2.860162,2.554223,2.1760676,1.7802929,1.0207429,0.5393805,0.6665156,0.7734605,0.9738915,1.144356,1.3353183,1.8420317,2.10106,2.9899669,2.8329015,1.9693265,1.1916056,0.05189562,-0.62690526,-0.6477847,-0.3620724,-0.04606582,0.5418589,0.85705566,1.3192862,2.1304703,3.1684117,4.256438,5.024622,6.4592476,7.067917,7.0650043,6.9162683,6.5290985,6.075432,5.8172517,6.0378456,6.1981177,6.305477,5.8049846,5.164032,3.866938,2.1041398,0.61198926,0.5510435,0.5124482,0.96416885,1.3608019,1.529879,1.7267758,1.6614141,1.9108772,1.9066737,2.044889,1.8044403,1.8240535,1.6939459,1.7660576,1.7980151,1.9127396,2.0552378,2.3733888,2.6483634,3.1047275,2.9097795,2.3226473,2.1433513,1.9008499,1.498114,1.4968764,1.523214,1.25353,0.9867761,0.9301119,1.2025594,2.2369733,3.1189437,4.382132,5.188946,4.6853914,4.380582,4.1421304,3.759598,4.2575874,5.022486,6.644723,8.499508,9.856784,10.289436,11.284847,12.345718,10.8616905,10.860428,10.860415,10.8605385,10.860523
-3.1776886,-3.1430068,-3.1791048,-3.1095378,-2.977553,-2.9553828,-2.7399745,-2.7603703,-2.520896,-2.2554374,-1.9840633,-1.801129,-1.7899411,-2.0071979,-2.7522812,-3.4487395,-3.3745022,-3.1295104,-3.1083832,-3.058868,-3.0462642,-2.8473315,-2.5349894,-2.0909548,-1.8456893,-1.6751363,-1.6105405,-1.864506,-2.0718281,-2.2220163,-2.2046897,-2.0940137,-1.8757381,-1.5396744,-1.2692517,-1.4376668,-1.8194103,-2.3290634,-2.7347922,-3.1610003,-3.2708936,-3.2976685,-3.200095,-2.913796,-2.4878068,-2.1033757,-1.7364082,-1.5327015,-1.4158232,-1.5208297,-1.7757368,-1.932569,-1.9727588,-2.2260451,-2.3553126,-2.302918,-2.2220314,-2.1780431,-2.1891584,-2.2702298,-2.607103,-3.34367,-4.0900226,-4.399729,-4.163107,-3.7557797,-3.3121572,-2.9018617,-2.791079,-2.7164965,-2.6463695,-2.7243183,-3.272932,-3.5777082,-3.4042115,-3.7483816,-4.150021,-4.2109017,-4.1060543,-4.0824213,-4.0390196,-3.9718347,-3.9118657,-3.9190903,-3.8064666,-3.4854364,-3.3242664,-3.2163215,-3.0807395,-3.090366,-3.3615503,-4.01585,-4.0936832,-3.2007914,-2.9097672,-2.8342423,-2.5525503,-2.5859566,-2.538566,-1.9896357,-1.7556347,-1.1303027,-0.5767605,0.26987815,1.3897732,2.12113,2.2870646,1.6031556,0.50300545,-0.59064376,-1.2647443,-1.6398916,-1.657609,-1.4446454,-1.1309212,-1.2045915,-1.1568223,-1.3362985,-1.4181919,-1.5266318,-1.841218,-1.8794234,-1.9585049,-1.9956666,-1.963829,-2.0411255,-2.1196642,-2.2202165,-2.3100169,-2.3467126,-2.4822185,-2.5018642,-2.596459,-2.5177767,-2.4913225,-2.4475539,-2.4161198,-2.3893638,-2.5005965,-2.5709064,-2.5573192,-2.7120824,-3.1237655,-3.1743886,-3.085872,-2.9355924,-3.237757,-3.5863013,-3.4209843,-3.3401632,-3.2337499,-3.2300804,-3.3041983,-3.3844857,-3.5135007,-3.946739,-4.3772492,-4.1841903,-4.0275593,-4.2078648,-4.1229377,-4.024866,-3.8545737,-3.7089415,-3.299264,-2.5647402,-2.0222638,-1.9922032,-2.1078165,-2.1031022,-1.255849,-1.254967,-1.254914,-1.2549944,-1.2549808
0.72776246,0.6361048,0.45841497,-0.34174052,-0.5098556,-0.42255688,-0.39986235,-0.4926743,-0.29939985,0.46022904,0.7169316,0.65941477,0.52465457,0.15089568,-0.48981908,-1.4024382,-1.6512349,-1.3493434,-1.1142706,-1.2901428,-1.4830999,-1.7699978,-1.9009969,-1.9808595,-1.8414174,-1.3499883,-0.9655623,-0.89790165,-0.93243665,-0.9971651,-1.0948114,-1.0606508,-0.8241229,-0.25440705,1.8517227,5.1114244,7.983117,9.748207,10.293329,10.349091,10.344228,10.029663,9.696793,9.206887,8.249426,7.23124,5.8030977,3.7566226,2.5570817,1.4242978,-0.19356641,-1.1826267,-1.9846258,-2.510198,-2.8801441,-3.0307584,-3.1537824,-3.2353594,-3.3644047,-3.68017,-3.9725394,-3.7877345,-3.5827193,-3.379664,-2.951443,-2.254163,-1.6922026,-0.8284074,-0.3770519,-0.16300899,-0.083659224,-0.19656132,-0.10653162,-0.20626226,-0.30082998,-0.03576533,-0.5027892,-1.5595624,-1.8316379,-1.6806514,-1.3236234,-0.9203778,-0.57338434,-0.35878024,0.019698404,-0.09120314,-0.23636267,-0.42438725,-0.5876326,-0.71709883,-1.047983,-1.6093384,-1.5090828,-1.3400979,-1.4166121,-1.4820033,-1.7185705,-1.9167035,-1.6234224,-1.4068934,-1.7957401,-1.8177115,-1.9828045,-2.1172295,-2.2904797,-2.3889804,-2.127896,-1.8776238,-0.6836605,0.9181797,2.6140127,4.0718946,5.162505,5.545434,6.1356587,7.103004,8.471455,9.020135,9.38332,10.096745,11.125435,11.61615,11.249845,10.500627,9.602462,8.197854,6.2886167,4.321653,3.0364265,2.5783293,2.2162888,1.9457326,1.82272,1.604977,1.7508446,1.5527825,1.3968055,1.2974889,0.9797264,0.76868033,0.4694116,0.6764868,0.8415823,0.70118564,0.6531237,0.40418208,-0.10839647,-0.1074898,0.27827263,0.09453708,-0.4219174,-0.81022686,-0.92847764,-0.8173942,-0.8092143,-1.0989854,-1.4832687,-1.4070933,-1.5452778,-1.8278358,-2.0208926,-2.2467813,-2.223904,-2.2029376,-2.0309145,-1.7836848,-1.8338954,-1.7937233,-1.305985,-0.7622286,0.70920444,0.70368433,0.703586,0.7035745,0.70356137
-2.2292557,-2.0621192,-1.8913386,-1.4197223,-1.1367204,-0.7950017,-0.45802268,-0.53291065,-0.12052874,0.36940292,0.7349234,0.8163806,0.7189845,0.5174758,-0.25695223,-1.1129491,-1.0629667,-0.39159667,0.37388748,0.7064814,0.4804014,0.4160471,0.27774408,0.13512802,0.4562409,0.7334422,0.5270962,0.096849725,-0.102365375,-0.3061914,-0.4680712,-0.6070672,-0.60802364,-0.60883796,-0.78745663,-0.98343754,-1.1689453,-1.7571278,-2.300458,-2.684562,-2.7185507,-2.5102296,-2.155769,-1.8968124,-1.3382416,-0.9113445,-0.45516777,-0.21344815,-0.15238795,-0.3245855,-0.7024625,-0.48123783,-0.1303644,-0.49803227,-1.1587105,-1.5051513,-1.7940913,-1.9104965,-1.9894185,-2.09612,-2.0790224,-2.2329512,-2.542542,-2.6406512,-2.700078,-2.8030813,-2.6890376,-2.634325,-2.8413932,-2.853941,-2.484817,-2.212136,-1.8601333,-1.1595407,-0.6795315,-0.6062156,-0.6210544,-0.8640852,-1.0946467,-1.1651766,-1.1882565,-1.2332426,-1.5352533,-1.8738463,-2.1668563,-2.2751448,-2.2560728,-2.223974,-1.9996445,-1.8503133,-1.6588876,-1.3831704,-1.2446924,-1.3014097,-1.22104,-1.1721561,-1.0766513,-1.6220691,-1.8543298,-1.4867704,-1.5521541,-1.4668845,-1.3930072,-1.1642404,-0.954394,-1.0076144,-1.1166997,-1.4552113,-1.8684394,-2.35798,-2.7076414,-2.8743196,-2.829347,-2.6801033,-2.59045,-2.5838375,-2.51443,-2.571581,-2.5250251,-2.3585708,-1.9932988,-1.466391,-1.1258416,-1.2484016,-1.161361,-1.2298684,-1.5245403,-1.9956403,-2.1974657,-2.2480779,-2.3734956,-2.4152951,-2.4648304,-2.3702495,-2.3282185,-2.3041787,-2.3042092,-2.2993126,-2.284377,-2.3318872,-2.1441612,-2.1724348,-1.9318118,-1.8980495,-1.7936869,-1.2772694,-1.3122472,-1.8897974,-1.9296837,-2.125104,-2.3016517,-2.4407363,-2.4667416,-2.4116824,-2.1416826,-1.8766329,-1.9806921,-2.1266868,-2.1586254,-2.2187119,-2.1216254,-2.215655,-2.1931748,-2.0628264,-1.6259488,-0.73823047,0.044229254,0.47023863,0.80563354,0.6482719,0.7646955,0.76463807,0.76471156,0.76451415,0.7645283
-0.17447668,-0.24350879,-0.4747709,-0.83342975,-0.9776621,-0.9536052,-1.0325098,-0.9551856,-0.5815417,-0.68984526,-0.6395105,-0.62572634,-0.6884391,-0.46681753,0.10381016,0.622421,0.51847064,-0.21315813,-1.0067505,-1.0256816,-0.8782279,-0.67156315,-0.5401785,-0.3719164,-0.008862108,0.42548665,0.8966748,1.3515254,1.4523486,1.6461871,1.8696945,2.021748,1.9953408,2.0094995,1.8649327,1.5632248,1.2283938,-0.010953352,-0.81243217,-1.0943682,-0.9984013,-0.6441933,-0.6458783,-0.7557696,-0.92894113,-1.0962574,-1.4592202,-1.8253064,-2.1098628,-2.1953998,-1.9717162,-1.7635994,-1.4263507,-0.74487585,-0.052463576,0.24362427,0.47978315,0.5465796,0.5372571,0.54477704,0.20712036,-0.19162396,-0.7211552,-1.7914189,-2.187471,-2.3657908,-2.1038594,-2.171596,-1.6892395,-1.3834108,-1.6861584,-1.8711717,-2.1016316,-2.5735495,-2.406224,-2.1126592,-1.9167553,-1.3351009,-0.9017804,-0.8084072,-1.0060196,-1.1885952,-1.0824904,-0.91817135,-0.7862464,-0.61471224,-0.51338065,-0.4050628,-0.532595,-0.881015,-1.3676438,-1.5537262,-1.7734549,-1.5352567,-1.2707028,-1.0948819,-0.83484375,0.026401438,0.8421017,0.71580756,1.0483336,1.2234597,1.3694053,1.3988844,1.4706411,1.226859,0.22290945,-0.9762603,-1.6111469,-1.3852491,-0.8796985,-0.15806502,0.21973044,0.07493365,0.04371178,-0.124470055,-0.62311184,-0.59225374,-0.46029168,-0.26046807,0.16304156,1.8544583,4.3043685,6.479444,8.085571,9.349506,10.26362,10.783045,11.014885,11.082132,11.037046,11.10666,11.02128,11.157787,11.178354,11.213804,11.222612,11.2451315,11.119858,11.064501,10.981243,10.644517,9.538353,9.212376,9.480706,9.2619705,7.717607,3.7086315,1.1829095,0.11640343,0.079162374,0.3198699,0.2588202,0.16379961,-0.5259748,-1.2771363,-1.6836559,-1.4611609,-1.0392292,-0.62138003,-0.5686127,-0.53341097,-0.56298107,-0.3827238,-0.47889885,-0.7992512,-0.81903386,-0.7566744,-0.93122065,-1.1416223,-0.14997812,-0.15322231,-0.15323992,-0.15338856,-0.1533846
-2.6900449,-2.6898098,-2.7062588,-2.7246518,-2.6732218,-2.389427,-2.221645,-2.2668405,-1.6942,-1.0819098,-0.70555687,-0.5704792,-0.761826,-0.8503847,-0.9300877,-0.9000732,-0.7701977,-1.0528548,-1.0711464,-0.9472532,-1.043095,-0.8659328,-0.7176885,-0.6277217,-0.5804985,-0.6422828,-0.8073441,-0.8235561,-0.73459154,-0.6060789,-0.4002679,-0.2480883,-0.22608334,-0.29285246,-0.72852606,-1.6256869,-2.2325084,-2.0258446,-2.2283716,-2.6607728,-2.7156136,-2.7713265,-2.58187,-2.3827114,-2.0039585,-1.5880322,-0.89879185,-0.4385227,0.20296693,0.66857624,0.7690431,0.30115426,-0.0028095096,-0.03339629,0.21702245,0.45456323,0.45877758,0.5177685,0.6638606,0.605114,0.07632464,-0.75255793,-1.6422161,-2.49467,-2.8778825,-3.0900495,-2.700906,-2.6685233,-2.7847714,-2.6979182,-2.3375769,-2.0238478,-1.270691,1.0705141,2.6372876,1.8754969,0.93502367,0.19237682,-0.32007387,-0.74343467,-0.6431085,-0.36122185,-0.070450455,-0.26706558,-1.3734715,-1.8524466,-1.8333924,-1.6652772,-1.4882078,-1.4012032,-1.3989632,-1.950625,-2.5490146,-2.509251,-2.1198306,-1.4903388,-0.29315105,0.54359555,-0.16172425,-0.81539136,-0.9214213,-0.8986165,-0.78043675,-0.75633764,-0.9657037,-1.6229199,-2.5293431,-2.7162735,-2.958395,-3.2071137,-2.6779528,-2.2022786,-1.8310477,-1.6839511,-1.6182858,-1.6928904,-1.7578464,-2.0893793,-1.9965782,-1.7056121,-1.1530545,-0.3151599,-0.2828408,-0.8019602,-0.9422003,-1.2026136,-1.3276651,-0.87265575,-0.7429616,-0.8046253,-0.809618,-0.8243495,-0.9657666,-0.6582172,-0.49927333,-0.37231115,-0.27441305,-0.23713551,-0.15672292,-0.063806,-0.1232488,-0.48635224,-1.2500132,-1.5429523,-1.6273667,-1.7201238,-2.0856721,-2.7804492,-3.091245,-2.9624476,-2.6213958,-2.5135417,-2.4954386,-2.523264,-2.703505,-2.8856363,-3.4418929,-4.155953,-4.0057383,-3.906485,-3.972237,-3.7818036,-3.387679,-3.1184492,-2.853663,-2.659883,-2.9185271,-3.182603,-3.3041058,-2.9618216,-1.6748757,-1.6724375,-1.67242,-1.6724535,-1.6724432
-3.743492,-3.711277,-3.6925876,-3.5284576,-3.4704385,-3.476081,-3.3820596,-3.4098845,-3.2631938,-3.0712094,-2.6432114,-2.360146,-2.0191991,-1.5309012,-0.7705217,-0.09730294,-0.15717703,-0.4196153,-0.7164556,-0.561748,-0.6758516,-0.3645836,-0.333021,-0.4542076,-0.26841718,-0.26689994,-0.7285336,-1.0586344,-1.1644253,-1.1492245,-1.0984769,-1.0751531,-1.11252,-1.1033144,-1.2891884,-1.6761757,-2.0045557,-2.1592057,-2.481462,-3.1921244,-3.526688,-3.7621963,-3.8714893,-3.885069,-3.6251025,-3.24369,-2.6371026,-1.9350168,-1.3154186,-0.5137063,0.471714,0.91751707,1.3882563,2.0946221,2.587336,2.711573,2.7562313,2.7253737,2.5604064,2.2383084,1.4572054,0.64402515,0.056478374,-0.3884135,-1.0339742,-2.0323691,-2.489458,-2.4160576,-2.2906804,-2.4449525,-2.556453,-2.344079,-1.9583464,-1.0464467,-0.4716003,-0.94852763,-1.4424746,-1.4814736,-1.4555165,-1.6213698,-1.637228,-1.5952322,-1.6017503,-1.9331897,-2.5175607,-2.6378894,-2.5968409,-2.465841,-2.309223,-2.4102802,-2.83168,-3.0839105,-3.0136366,-2.690816,-2.666442,-2.528162,-1.9095334,-1.1245506,-0.63743925,-0.22568664,0.12162016,0.1404302,0.12821928,0.05522141,-0.22041923,-0.6772185,-1.2195777,-1.6933088,-2.7449093,-3.5138912,-3.9643033,-4.1669693,-4.0398445,-3.790804,-3.639614,-3.668333,-3.61871,-3.7261229,-3.599506,-3.3551455,-3.1014223,-2.5997992,-2.1864655,-2.4754367,-2.7072878,-2.7681835,-2.6615224,-2.6102042,-2.7105534,-2.7133002,-2.8228924,-2.8599138,-3.0103717,-2.9402704,-2.9641833,-2.9563127,-2.9705987,-2.9728827,-3.098112,-3.0985796,-3.1520693,-3.3690276,-3.53267,-3.3821712,-3.2937696,-3.1226294,-2.9020634,-2.7764695,-2.9725618,-3.1909447,-3.0449615,-2.8541656,-2.806549,-2.9586165,-3.6673667,-3.9571743,-3.630962,-3.3361764,-3.2478986,-3.3182807,-3.2718472,-3.0367851,-2.7747295,-2.603555,-2.362999,-2.0594823,-1.8455641,-1.9705639,-2.3284423,-2.8502538,-2.5351493,-2.5319498,-2.5319145,-2.5318801,-2.5318723
-1.4589003,-1.4265007,-1.3697376,-0.9578189,-0.80494344,-0.6685807,-0.38250333,-0.37341654,-0.11457682,0.33401406,0.767429,0.834533,0.55759525,-0.068603486,-1.0867364,-1.1994746,-0.36810493,0.43610585,0.4162551,0.5995221,0.6547049,0.67653614,0.512923,0.5322073,0.13162345,-0.39431477,-0.71982443,-0.9767407,-1.046689,-1.1442175,-1.0925603,-0.93187106,-0.6023646,-0.14337623,0.10879171,-0.10945013,-0.5779653,-1.0456659,-1.576688,-2.3070207,-2.7207508,-2.9453154,-3.0924025,-3.0088658,-2.4087234,-1.8865442,-1.6795535,-1.6879649,-1.6707835,-1.8197238,-2.0046854,-1.6197771,-1.0349181,-0.9984328,-0.9145827,-0.76696175,-0.7055943,-0.6121608,-0.40043193,0.03308195,0.4363224,0.05169636,-0.56235063,-0.90917265,-0.72382057,-0.36767972,-0.41691655,-1.3131272,-1.7924682,-1.6965351,-1.613821,-1.5076358,-1.1834084,-0.6453272,-0.7999133,-1.3889706,-1.4185522,-0.5549785,-0.07332122,-0.055105954,-0.41059783,-0.730088,-1.0777302,-1.59085,-2.1081796,-2.0322363,-1.8485551,-1.585222,-1.2625487,-0.8053899,0.04865566,1.0123339,1.70274,2.749465,2.618123,3.1029525,4.437951,4.7645874,3.4241557,1.2137523,0.20291755,-0.09636235,0.054688424,0.44874805,0.8573939,0.97746897,0.8422193,0.71256924,0.20066267,-0.8891273,-1.6904271,-2.0552907,-2.0667162,-1.954599,-1.9629704,-2.1964025,-2.3820295,-2.436745,-2.5105104,-2.488488,-2.2342894,-1.7236764,-1.5814999,-1.779984,-1.93065,-1.9653279,-1.6903567,-1.2154986,-0.93719727,-0.87094665,-0.7586774,-0.7278404,-0.7500012,-0.58187276,-0.5672393,-0.53363013,-0.48577327,-0.45100364,-0.20407818,-0.08301568,0.35438833,0.29168856,0.22029474,0.1904152,0.07512222,0.21225102,0.26237482,-0.3634901,-1.1432805,-1.9710522,-2.2501307,-2.0923386,-1.9006672,-1.6995735,-0.73988587,0.15713483,0.10044791,-0.14711428,-0.18310027,-0.40413833,-0.24958433,-0.06664024,0.3852068,0.7353523,1.3258626,1.638988,1.6810505,1.7429245,1.2756946,0.96530485,0.67351186,0.672266,0.67225504,0.6721922,0.6721988
-0.8857597,-0.9120685,-0.88024324,-0.6995113,-0.7277754,-0.98485565,-0.97659624,-0.88274735,-1.0157139,-1.2521608,-1.2393486,-1.1182096,-0.8901402,-0.42780948,0.28704914,0.9922085,1.1333678,0.25128043,-0.31609672,-0.16765094,0.10518059,0.4619122,0.7368908,0.78981316,0.7841056,0.7003019,0.32187703,0.018977404,0.02450937,0.21351759,0.537408,0.7991393,1.0115346,1.2601032,1.379113,1.175797,0.84031045,0.377874,-0.1055426,-0.88398707,-1.0712886,-0.97897553,-0.82994807,-0.8074904,-0.7616531,-0.84631824,-0.9015251,-1.0983627,-1.1518726,-1.0357575,-0.84637755,-0.9392172,-1.019574,-0.8390879,-0.55424255,-0.41172457,-0.27816778,-0.29840997,-0.33684176,-0.344298,-0.3956353,-0.48080978,-0.611014,-0.60327655,-0.4542879,-0.6872524,-1.0322775,-1.165705,-0.8469951,-0.50257987,-0.5841119,-0.6348215,-0.8160073,-1.5090486,-1.6019342,-1.4659494,-1.1010773,-0.52437925,-0.32536134,-0.36241385,-0.46938187,-0.6843232,-0.8257793,-0.604391,-0.5116898,-0.44105786,-0.41130626,-0.4247698,-0.5056312,-0.54969215,-0.4947631,-0.19394693,-0.5927843,-0.8208611,-0.76030463,-0.67273784,-0.22001997,0.08529496,-0.30021518,-0.4637699,-0.5861256,-0.7376116,-0.915332,-1.2192774,-1.6389506,-1.9539715,-1.9062551,-1.4769969,-1.6303456,-1.8680273,-1.7990676,-1.6963131,-1.42424,-1.1288986,-0.88213456,-1.0188004,-1.1418883,-1.202661,-1.1134907,-1.088306,-1.0191884,-0.97935617,-0.7699578,-1.0317106,-1.3885114,-1.673674,-1.648989,-1.7419546,-1.9057007,-1.9044429,-1.9931488,-2.0365171,-2.0799732,-2.1566753,-2.2170506,-2.211563,-2.2198932,-2.2083428,-2.1699367,-2.1804175,-2.073938,-2.1393206,-2.0977743,-1.9765997,-1.9679883,-1.7850721,-1.1192002,-0.50124174,-0.82595307,-1.1734426,-1.2402952,-1.0596805,-0.9773172,-0.96636623,-0.94873595,-0.8469883,-0.9872904,-1.0664716,-0.9984963,-0.66997236,-0.22080266,0.27490535,0.51803476,0.54814434,0.18887681,-0.41535607,-0.7391244,-0.82101583,-0.95587295,-1.2822003,-1.147868,-1.1467407,-1.1467421,-1.146627,-1.1466328
-3.4986413,-3.363851,-3.3210783,-3.3452415,-3.346572,-3.147627,-3.1905718,-3.2573638,-3.1001968,-2.9987528,-2.676535,-2.4950767,-2.4296703,-2.1520066,-1.5694766,-0.78885937,-0.50685614,-0.82085395,-1.7903903,-2.1021237,-1.9187425,-1.6592053,-1.549069,-1.5189073,-1.5151232,-1.4039204,-1.107564,-0.6442056,-0.27638075,0.17604192,0.66375834,0.9560745,0.9521351,0.8004202,0.28880364,-0.49570563,-1.0401149,-1.6610894,-2.1325896,-2.4394586,-2.6395392,-2.904149,-2.8717077,-2.4066694,-2.1710072,-2.0333548,-1.7760597,-1.4650996,-1.10429,-0.47321364,0.7389952,1.7547609,2.4524913,3.386191,4.141032,4.4103627,4.5691886,4.5233197,4.3561907,4.02637,2.9098272,1.543906,0.15252922,-1.6531117,-2.7082148,-3.056943,-2.3787541,-2.3052897,-2.2774768,-2.5103524,-2.6803012,-2.6273792,-2.610365,-2.4717543,-2.0326355,-1.6258552,-1.3810314,-1.5873227,-1.8012468,-1.9984367,-2.0859823,-1.9552839,-1.7057843,-1.4746972,-1.4734406,-1.602598,-1.7341824,-1.9028413,-2.0682302,-2.182891,-2.5415213,-2.5603864,-2.9466295,-2.8293488,-2.7623236,-2.6230059,-2.3558757,-1.6417019,-0.91552544,0.09043278,0.85610497,0.925295,0.8744902,0.7534102,0.43107617,-0.29620063,-1.372335,-2.3018258,-2.9701145,-3.0227668,-2.985014,-2.6966367,-2.3700116,-2.27595,-2.1699936,-2.1045525,-2.293847,-2.3148384,-2.178464,-1.9515195,-1.7051889,-1.1907458,-0.74799716,-0.60626376,-0.48894233,-0.3300951,-0.3124299,-0.29191104,-0.2721589,-0.29119086,-0.38152337,-0.4009732,-0.5043175,-0.44808096,-0.43179256,-0.5340379,-0.5752671,-0.6420616,-0.83963263,-0.87657243,-1.114472,-1.266568,-1.7141517,-1.8281322,-1.7374454,-1.9373424,-2.1751475,-3.0782137,-3.0917473,-2.5231705,-1.9391127,-1.7792058,-1.8388373,-1.9808741,-2.277746,-2.6282039,-3.0735614,-3.0764642,-2.9696414,-2.8728254,-2.9217339,-3.016708,-3.313354,-3.5569654,-3.8317547,-3.7243576,-3.1865134,-2.8047316,-2.3044782,-2.2092233,-3.1483822,-3.1487625,-3.1487527,-3.148744,-3.1487455
