0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171
12.857203,12.810769,12.636978,12.479418,12.218927,11.945829,11.453506,11.089966,10.179571,8.443638,7.339052,6.227299,5.2455435,2.9847836,2.3451629,1.9550524,1.6276858,1.370684,1.2527835,1.1233301,1.2864171,1.397755,1.0564862,0.9759965,1.5588275,2.6596506,2.615522,1.9379671,1.3946868,0.88605183,0.31916547,-0.25934452,-0.4038371,-0.42319876,-0.2362257,0.12459931,0.61792094,1.5932893,1.6633694,2.02332,2.4239798,2.3402376,1.4074742,0.4585704,-0.09340954,0.15977171,0.30705887,0.5657599,0.3440961,0.024268605,0.26075447,-0.030280069,0.17602229,0.8562118,1.9715002,3.3140674,3.9805999,5.845889,7.1891065,7.5558457,6.922149,4.767895,3.7597718,3.5540824,3.6203191,3.5500875,3.4011326,2.7379253,2.2382648,1.9699614,1.6969187,1.35951,1.0778157,0.70933986,0.5926915,0.8839967,1.1103466,0.86612546,-0.07484184,-0.5441263,0.09384924,0.70002186,0.60519576,0.31122658,1.0042968,1.6051028,1.9767538,2.142796,2.532069,3.0319738,3.220508,3.1306682,3.0149724,2.6603935,2.1826425,1.5573989,1.3978851,1.4923685,1.4982882,0.97147536,0.45926815,0.23987947,0.27799124,-0.07106383,0.9490095,1.6193283,1.7150128,1.7046516,0.9169488,1.0553887,1.0252023,0.6312122,0.8073951,1.4229149,1.7813776,2.0922637,2.391253,2.6123989,2.90992,3.2886147,3.6968284,5.083043,6.064928,6.609961,5.683847,3.2126122,2.6895304,2.4648108,2.3090262,2.2047038,2.0290945,1.9462929,1.7911232,1.7881742,1.8344952,1.9624153,2.1843657,2.1635106,1.77647,1.3398259,1.5684482,2.3472004,2.9841993,2.9697948,2.5816398,2.394631,2.2034369,1.948998,1.1690817,0.4910888,0.21572468,0.39973325,0.57613647,0.6733724,0.880859,1.4510224,2.3672009,3.2365844,4.077947,4.3264346,4.5592146,6.53595,8.11902,8.880983,9.7815075,10.785494,10.859102,10.555691,10.555691,10.556444,10.555489,10.555788
-3.1238885,-3.1038332,-2.9698577,-2.8773458,-2.7058287,-2.4944615,-2.376068,-2.304472,-2.3234258,-2.5708299,-2.842795,-2.984496,-2.877588,-2.4921777,-2.5052404,-2.5786529,-2.7146597,-3.0401359,-3.1808283,-2.9230888,-2.9575005,-3.2511783,-3.434357,-3.5182307,-3.5334134,-3.6370978,-3.5429966,-3.2453003,-2.9702854,-2.8191805,-2.752222,-2.5891275,-2.2455292,-1.9715389,-1.7219669,-1.4440546,-1.1846726,-1.0450058,-1.2679728,-2.0871677,-2.3487282,-2.278418,-2.0336146,-1.8065165,-1.8763913,-2.5316677,-2.862454,-2.4700985,-1.6785676,-0.501166,0.5716276,1.2563149,1.8059549,1.6769495,0.6562641,-0.097941995,-0.6517308,-1.5850275,-2.482698,-2.8260603,-3.1868093,-3.31023,-3.0675273,-2.6850717,-2.3841825,-2.2016215,-2.039195,-1.8410897,-1.6954036,-1.593432,-1.5321853,-1.4888363,-1.6914922,-1.9524951,-1.6502247,-1.2369416,-1.2193077,-1.21667,-0.8624114,-0.7368501,-1.4640145,-1.9821936,-2.1395366,-1.5080621,-0.99336135,-0.61552,0.05323939,0.14450373,-0.51182127,-0.90077657,-0.8205694,-0.5844325,-0.56286657,-0.68092203,-0.7465557,-0.65655106,-0.67968374,-0.67802566,-0.50363946,-0.68503433,-1.0558171,-0.9656954,-0.4260865,0.32353702,0.5102096,0.60016507,0.12846163,0.0463849,0.1980933,-0.79392457,-1.6513243,-2.225383,-2.5855832,-2.5920906,-2.36769,-2.148013,-1.8742003,-1.6637995,-1.4525666,-1.2843813,-1.1459707,-1.3014975,-1.6508057,-2.0014238,-2.0277061,-1.6044993,-1.3351684,-0.92907244,-0.6119317,-0.529431,-0.49744293,-0.47600806,-0.4112804,-0.37872112,-0.4077013,-0.42052108,-0.38880906,-0.34632042,-0.45680383,-0.71340525,-1.086885,-1.4407184,-1.6493793,-1.1506523,-0.7008009,-0.5649704,-0.33411843,-0.30899107,-0.12975274,0.3997601,1.8806111,5.5280495,7.4657745,8.84399,10.277114,11.213946,11.585992,11.4976425,11.322819,11.291477,11.185097,10.5172205,9.756455,9.157565,8.244432,6.775778,6.575235,4.8164387,4.8164773,4.832999,4.8188524,4.8158035
-0.34224674,-0.36271054,-0.38027626,-0.3919245,-0.51807904,-0.7028838,-0.9369071,-1.1175444,-1.6115947,-1.8557284,-1.8568724,-1.724381,-1.4633749,-1.6899518,-1.8941946,-1.9937384,-2.0216799,-1.956647,-2.2453506,-2.2308426,-1.6821625,-1.1867373,-1.2261536,-1.4129846,-1.7040321,-1.6038767,-1.693137,-1.8825805,-1.996613,-2.1329308,-2.240072,-2.2898617,-2.3641593,-2.4149728,-2.4617078,-2.5011516,-2.4369676,-2.0509272,-1.6819252,-0.97033757,-1.094386,-0.9667713,-0.932029,-1.1084644,-1.1370282,-1.5880783,-2.4344661,-2.9347205,-2.90033,-2.4083233,-2.5899792,-3.0356343,-3.0370936,-2.597519,-2.2476807,-2.066818,-2.1256473,-1.8922768,-1.745133,-1.777921,-1.6058536,-1.2408729,-1.2594147,-1.4838448,-1.6779596,-1.6770387,-1.5720658,-1.3715315,-1.1804378,-0.97674435,-0.82221174,-0.82563394,-0.99132985,-1.122605,-0.53657967,0.10236445,0.019143432,-0.058093846,-0.13100742,-0.39869657,-0.68489945,-1.1449525,-1.4691658,-1.1914568,-1.1954697,-1.4872699,-1.728516,-2.0150719,-2.218977,-2.1755,-2.080551,-1.8317417,-1.5720235,-1.2327591,-1.1040049,-1.1934566,-1.3279335,-1.2423496,-0.9286096,-0.8975798,-1.1877524,-1.5302578,-1.7803831,-1.7506032,-1.6302047,-1.8807335,-2.1399062,-1.9541698,-1.8999131,-2.6014185,-2.9071264,-2.82978,-2.7122915,-2.7481565,-2.7453072,-2.7120097,-2.6510706,-2.5814161,-2.476706,-2.3461828,-2.2312417,-2.1373806,-2.2869759,-2.5875316,-2.5227993,-2.2387989,-2.095691,-1.9196925,-1.7825668,-1.6805911,-1.5272799,-1.3481672,-1.2414764,-1.2296453,-1.1198773,-1.0436692,-0.9188124,-0.60084957,-0.75419855,-0.9868896,-0.57636964,0.10542266,0.0660243,-0.18616787,-0.3997352,-0.6171644,-1.1924412,-1.9142749,-2.2482042,-2.091774,-2.3297591,-2.1964984,-2.0631454,-1.9577147,-1.791813,-1.6982147,-1.7360067,-1.6950989,-1.6511335,-1.6644226,-1.601861,-1.3825812,-1.307621,-1.597991,-1.7515135,-1.7011131,-1.6802291,-0.9147867,-0.9148491,-0.919807,-0.9156468,-0.9147841
-1.8214715,-1.8178976,-1.7030928,-1.6816473,-1.4807351,-1.2474141,-0.98516893,-0.8439275,-0.6793371,-0.44397756,-0.45085102,-0.3694264,-0.1315132,0.069358975,-0.03229272,-0.18062064,-0.49257618,-0.977253,-1.559227,-2.10332,-2.5383706,-2.2230592,-2.0381942,-2.0225124,-1.8455667,-1.8172492,-1.6033307,-1.016552,-0.71164155,-0.55415446,-0.37508395,-0.29145855,-0.28915143,-0.13266467,-0.016236514,0.14740251,0.290858,0.5392802,0.63658077,0.55605483,0.297867,0.19287024,0.51694685,0.81754595,0.5632204,-0.38138092,-1.3526068,-1.6973538,-1.5617754,-0.71097857,-0.07235196,0.21907285,0.4427492,0.4157142,-0.11338383,-0.6508246,-0.81759894,-1.2797093,-1.796083,-1.9500997,-1.9520864,-1.8877683,-1.6146421,-1.3421291,-1.151898,-0.91762674,-0.65492475,-0.39587533,-0.15438646,0.15883686,0.46441382,0.6134501,0.33686292,-0.08694953,-0.4911746,-0.56982434,-0.8391189,-0.8276061,-0.24578723,0.4304288,0.3020364,0.08148199,-0.13691083,-0.20315948,-0.11459374,0.66313136,4.0073347,7.967432,9.597183,10.5487795,11.263307,11.6381,11.698531,11.587815,11.553098,11.61265,10.725128,9.640238,8.262142,5.572533,2.2035797,0.60382795,0.14558238,0.75649977,0.8445409,0.104708195,-0.13794988,0.3503645,0.77442545,-0.5613006,-1.1492431,-1.1038525,-0.8590156,-0.5781411,-0.5093261,-0.61666167,-0.7793815,-0.902744,-1.0505278,-1.148543,-1.1610339,-1.2579724,-1.5694954,-1.9378507,-1.8568213,-1.3018026,-1.1480742,-0.9651904,-0.91167474,-0.9162581,-1.0564014,-1.1711675,-1.0937014,-1.0707533,-1.167236,-1.170939,-1.0177716,-0.3182893,-0.027865432,0.09849394,-0.07069049,-0.51314694,-1.4995241,-2.0352774,-1.4759886,-1.0715935,-0.5649314,-0.66125,-0.41295263,0.1385393,-0.30872297,-0.7366741,-0.8102025,-0.64051074,-0.33775064,-0.1036827,-0.10581988,-0.3474515,-0.5151621,-0.6422095,-0.92635,-0.96424556,-0.60727847,-0.57071996,-0.4593569,-0.48862308,-0.5298502,0.13304609,0.13305789,0.13224822,0.13300318,0.13306004
0.22131664,0.06411147,-0.39643747,-0.5652344,-0.9600276,-1.2431955,-1.3681827,-1.3648953,-1.0577061,-1.1322632,-1.154417,-1.2905767,-1.6772759,-2.0451224,-1.9902943,-1.6119728,-1.0083513,-0.37729478,0.16222891,0.4370044,0.3704309,0.45705098,0.82044446,0.9586175,0.05059482,-0.99163544,-1.7537897,-1.7939606,-1.7768399,-1.6681435,-1.4260463,-0.7966887,-0.05321592,0.13204557,0.12583542,0.07757667,0.061302006,-0.03862892,-0.22346862,-0.6263294,-0.6937252,-0.2302761,0.22810206,0.690348,0.5727144,0.88941044,1.3764246,1.6476877,1.8582128,1.2182071,0.86822104,1.3675278,1.6357895,1.8251306,1.7275591,1.0147159,0.5053218,-0.0619148,-0.20694344,-0.07905266,-0.117456205,0.11639472,0.3071805,0.47192544,0.54400563,0.5546978,0.57181954,0.58488846,0.63217294,0.61874735,0.586655,0.70083725,0.90507406,0.86874,-0.3366762,-1.0934908,-1.1729069,-1.3841548,-1.8944745,-2.2675877,-2.1051152,-1.8963706,-1.8213131,-1.6045079,-1.5574102,-1.2942531,-1.2743064,-1.174356,-1.0295767,-0.82074255,-0.51470965,0.067221865,0.1497921,0.07485299,0.03226751,-0.055079788,0.113175064,0.24148199,0.41972846,0.5070336,0.8113104,0.90338516,0.9947398,0.39424637,-0.7985321,-0.8230625,-0.1806511,0.21520382,0.3698141,0.13589683,0.02284725,-0.20211035,-0.1438555,-0.0620012,-0.07994595,-0.2239862,-0.39603862,-0.5119408,-0.64295787,-0.8631972,-1.0719528,-1.284719,-1.1599641,-0.7221327,-0.533926,0.081168026,0.28387293,0.25507104,0.27840906,0.18469617,0.171481,0.13773865,0.044090807,0.030897647,0.021262616,-0.017857552,-0.031204581,-0.16037586,-0.14845946,0.024948806,-0.032619327,-0.37675261,-0.5065428,-0.89553136,-1.240896,-1.2087065,-0.7481518,-0.025901616,0.10200584,-0.49864715,-0.36598364,-0.25219122,-0.26845747,-0.4090184,-0.85886145,-1.107953,-1.1127136,-0.9590536,-0.84021497,-0.68769443,-0.6846434,-0.5432988,-0.38764203,-0.1738556,0.14178574,0.73429936,0.97056675,1.6235398,1.6235441,1.6253208,1.6239275,1.6235933
-2.4843554,-2.6135886,-2.5863314,-2.5512934,-2.4101677,-2.16485,-1.7181267,-1.5217849,-1.061399,-0.08573824,0.32455134,0.59869695,0.7236742,1.3838863,1.425986,1.2486706,0.5406467,0.26452008,0.6466552,1.5775944,2.696424,3.1835818,3.659821,3.84825,3.8629284,3.2896783,2.7948654,2.8149972,2.8877678,2.8772917,2.7346005,2.4103243,2.0249248,1.8603988,1.6344744,1.1985743,0.66028404,-0.6164636,-1.2099458,-2.0058866,-1.9722354,-1.7388781,-1.3519778,-1.1732093,-1.1504245,-1.0699668,-0.7589173,-1.0089738,-1.7377077,-2.0522933,-2.070414,-2.0042622,-1.7678673,-1.6978643,-1.8575847,-2.0204768,-2.121191,-2.5699298,-2.6739843,-2.5031872,-2.2503812,-2.029611,-1.5330889,-1.0177206,-0.48332572,0.258287,1.375966,2.6510487,3.4560363,3.613374,3.2092314,2.0300725,1.1057321,0.79434866,1.8978705,3.2560701,4.8732643,7.0414643,9.29808,11.130881,12.227289,12.357842,11.455278,9.171414,5.9647393,2.7994335,1.4700341,0.66228926,0.9265392,0.9178789,0.44660544,-0.17723958,-0.539752,-1.1754934,-1.4925042,-1.4094186,-1.4792882,-1.6475451,-1.3785183,-0.54983485,0.10986011,0.032824486,-0.61438495,-1.1762056,-0.96620595,-1.1248426,-1.4270146,-1.2308435,-0.8531239,-0.67667586,-0.33250225,0.5655276,0.8042682,0.82556355,0.58848387,0.07076658,-0.6119445,-1.0794744,-1.5446527,-1.954898,-2.3100295,-2.9476438,-3.1914587,-3.0874617,-3.2783947,-3.1159549,-2.9360194,-2.5042894,-2.0304203,-1.6995124,-1.509251,-1.4919517,-1.4454051,-1.4411247,-1.4757999,-1.4950749,-1.4636354,-1.2148424,-1.063769,-0.89839834,-0.57544255,-0.46852133,-0.84820044,-1.1811789,-1.3919201,-1.4626731,-1.6321597,-2.2639596,-2.1742682,-2.1837032,-1.5088495,-0.8754933,-0.87039375,-0.8740019,-0.7346389,-0.75616384,-1.0910498,-1.4509863,-1.7987976,-1.8723059,-1.8836818,-1.9700699,-1.8994846,-1.8181555,-1.9507973,-2.3237724,-2.5544016,-2.0011423,-2.0011525,-2.0089636,-2.001905,-2.0010633
-2.1098282,-2.2011409,-2.2371008,-2.2122874,-2.15867,-2.021422,-1.7423031,-1.6716421,-1.450832,-1.2784469,-1.1937188,-1.0449361,-0.8152381,-0.068648115,-0.016794309,-0.19779684,-0.5600885,-0.9613408,-1.1284618,-1.1645923,-1.2045767,-1.0002207,-0.52384704,-0.30622202,-0.48834026,-1.1309123,-1.4737713,-1.3797945,-1.0417885,-0.57517457,-0.0033106804,0.6407387,1.1681981,1.3685998,1.4245781,1.4698613,1.4908538,1.3473191,1.0665326,0.6096484,0.15783241,-0.54929394,-0.2412559,0.6259134,0.89503,0.2913183,0.08282024,-0.39109197,-0.76542735,-0.27960235,0.12859133,0.3943051,0.17071411,-0.2609728,-0.8090436,-0.94543767,-0.89851665,-1.06569,-1.4359248,-1.6085408,-2.2546525,-2.623209,-2.5738873,-2.4589844,-2.3535886,-2.2572198,-2.0919971,-1.7344145,-1.4477217,-1.1798024,-1.0498843,-0.9250573,-0.7450245,-0.26704973,-0.061076388,-0.55357313,-0.89691174,-1.123382,-1.1261526,-1.1952044,-1.3267394,-1.0825633,-0.75376964,-0.3381789,-0.8707031,-1.8051316,-2.5243626,-2.7215633,-2.4951203,-2.1622174,-1.8767893,-1.5444808,-1.252436,-1.1686263,-1.0609334,-0.75560486,-0.4924958,-0.23581278,0.10485269,0.5178893,1.0777079,1.335613,0.8280886,0.32836914,0.7224285,0.85788584,0.41488916,0.5159152,0.84461826,0.06294161,-0.12795286,-0.010932013,-0.23999459,-0.6639885,-1.1204426,-1.4401588,-1.653846,-1.7214918,-1.7336845,-1.7419412,-1.8049126,-2.064432,-2.2627885,-2.5762458,-2.9809506,-3.4503887,-3.480545,-3.181508,-2.7839592,-2.4502866,-2.204773,-2.0491104,-1.9453585,-1.9352418,-1.905443,-1.8379457,-1.7951248,-2.0098238,-1.8284676,-1.271349,-1.1066189,-1.6328394,-2.0859587,-1.7146282,-1.2449272,-0.9220366,-0.38188395,0.1194762,0.78566575,0.9528886,1.2321842,0.71852344,0.26167876,-0.11403631,-0.6551205,-1.0745411,-1.5003057,-1.8353935,-2.1263373,-2.1727426,-2.2537603,-2.3063505,-2.1383257,-1.976071,-1.8324268,-1.8651149,-1.8717213,-1.0480642,-1.0480399,-1.0503076,-1.0481968,-1.0479448
-1.3759382,-1.4687623,-1.4821006,-1.46308,-1.3749928,-1.3726071,-1.4828093,-1.3979816,-1.4426309,-1.5760113,-1.6123382,-1.5119717,-1.1658247,-0.82614243,-0.8776958,-1.0806493,-1.6238167,-1.716629,-1.1900084,-0.6589676,-1.2627542,-1.6889417,-1.8193164,-1.8414023,-1.6365808,-1.547086,-1.5075176,-1.1541008,-0.9871261,-0.91682893,-0.96060705,-1.0669599,-0.89910257,-0.5031595,-0.1287784,0.22679996,0.521454,0.6894476,0.31976873,-0.7166365,-0.8194965,0.058110267,0.7616719,1.3454194,1.2130226,1.0123748,1.328981,2.9621499,5.609095,8.983712,10.448119,10.602027,10.481695,9.965016,8.524382,7.2898264,6.568143,4.835638,2.670668,1.5093498,0.1343863,-0.75997,-0.23369774,0.5209851,0.96725357,1.1492225,1.1364311,0.8752099,0.65644324,0.5181732,0.32207105,-0.076354,-0.3029915,-0.28089994,0.33512568,0.50371486,0.10233387,-0.42779565,-0.44388694,-0.16238771,-0.18400836,-0.38667598,-0.7206012,-0.7079594,-0.26524553,-0.041052364,0.48095387,0.18562838,-0.98061717,-1.5694718,-1.349571,-0.9307286,-0.8669789,-0.96765995,-1.0629458,-0.9916863,-1.1522329,-0.5887344,0.15737212,0.529574,0.588655,1.3790212,3.933634,8.2012005,10.84598,12.0614,11.839562,10.898201,8.732641,1.9442517,-0.23228508,-0.29743567,0.18428513,0.64912707,0.9871122,1.0811554,1.0908952,1.0015504,0.88237786,0.776532,0.6804868,0.33965796,-0.24884664,-0.7745164,-0.91464293,-0.08305945,0.33515394,0.7415755,1.0646503,1.2414812,1.2123902,1.0763445,1.1368217,1.102927,0.90344626,0.82051903,0.91547704,1.4172193,1.5339508,1.409398,1.3914167,1.2776718,1.8706949,5.6621,8.603416,10.100877,11.416056,11.173655,9.966589,8.71557,6.006989,2.9770107,1.9725227,1.7288005,2.3486798,3.124412,3.6356015,3.670957,3.700366,3.7028751,3.390245,2.8884969,2.5846882,2.2859387,1.8296363,1.3480891,1.1444349,0.79347295,0.7934414,0.7936981,0.7933117,0.7934447
-2.0656157,-2.0205784,-1.9090948,-1.8553221,-1.7256669,-1.5803291,-1.5067677,-1.389894,-1.4004477,-1.5594056,-1.6415507,-1.7278512,-1.8193667,-0.58562595,1.1791285,2.9387786,5.785679,7.6515484,8.084483,7.3678875,6.268682,5.2028127,3.9899654,3.0425873,2.1274228,1.0904999,0.29983965,-0.32962996,-0.6336096,-0.9507922,-1.3680277,-1.8664603,-2.098506,-2.1406226,-2.1264205,-2.0458474,-2.0466228,-2.0880895,-2.0453124,-1.6655011,-1.3903207,-1.6985307,-1.6946201,-1.1847126,-0.99039155,-0.90238464,-0.65345025,-0.32759306,-0.15868789,-0.38951957,-0.21618134,0.34381416,0.46601605,0.09555349,-0.55352896,-0.85785973,-0.7320831,-1.1929538,-1.774719,-1.7840621,-1.3537135,-1.0982447,-1.460944,-1.5969589,-1.5744636,-1.6400027,-1.7324538,-1.6551789,-1.6585474,-1.8642983,-2.1945977,-2.5630176,-2.9319332,-3.124567,-2.9512656,-2.5278058,-2.2109005,-2.0974228,-2.103015,-2.085839,-0.6000055,1.6895301,6.5307484,10.100804,11.903303,12.679262,12.163144,10.15932,8.2019615,6.1524296,4.1017175,2.2203116,1.1389723,0.50423944,0.33447462,0.012197018,-0.28636426,-0.47298792,-1.2518573,-1.7760684,-1.7146013,-1.3801935,-1.1794015,-1.1288769,-0.9517486,-0.32729915,0.5109678,0.5393824,0.053592384,0.5631792,1.6572831,3.687187,5.204666,6.6336465,7.7829423,8.554447,9.343828,9.86199,10.206669,10.41141,10.484969,10.08324,10.034117,10.113028,10.765423,11.532742,11.722656,12.020962,12.222828,12.36706,12.429474,12.450138,12.475958,12.4771595,12.427687,12.331248,12.01563,10.666933,9.02941,6.7843475,3.1608908,0.08786896,-1.0173361,-1.1320498,-1.2295747,-1.4763689,-1.6131928,-1.2095491,-0.6134072,-0.05145082,0.9573354,0.92486125,0.45572037,0.12775609,-0.032249466,-0.12698795,-0.48321867,-0.8354465,-0.78745174,-0.48461187,-0.54376864,-1.2107059,-1.4678448,-1.433327,-1.7933625,-2.6511838,-2.741786,-2.6959932,-2.695982,-2.6932516,-2.6953712,-2.6959796
-2.902402,-2.7908292,-2.690762,-2.6245472,-2.5386658,-2.4555821,-2.326664,-2.2968419,-1.9831225,-1.7917284,-1.6880181,-1.9231166,-2.2136602,-2.1621742,-2.1049654,-1.9731354,-2.1039095,-2.2199152,-1.8367512,-1.4237063,-1.1448891,-0.788121,-0.35696483,0.013595164,0.052596584,0.05256109,0.29671723,0.48333257,0.64971983,0.8872427,1.288645,1.9403837,2.4516525,2.500955,2.4010184,2.1855524,1.9257536,1.1885651,0.6606772,-0.57464826,-1.928075,-2.2079685,-1.7488252,-1.1228179,-0.7013921,-1.0283868,-0.88682866,-0.68531173,-0.42032647,-0.82854307,-1.3264682,-0.9320938,-0.89960766,-1.0980031,-1.5415277,-1.8448532,-2.0662448,-2.0499423,-1.8747267,-1.4997313,-1.2143329,-1.0463006,-1.2838231,-1.3476853,-1.3663977,-1.2820442,-1.2514384,-1.1937525,-1.1560736,-1.099935,-1.0418212,-0.98605174,-0.68315357,-0.4326045,-0.73686934,-0.82552445,-0.558974,-0.07735336,0.49508107,0.41907758,-0.3176102,-0.92195284,-1.4430276,-1.4171978,-1.1996292,-1.4418739,-1.621284,-2.0616906,-2.441846,-2.6650934,-2.5283294,-2.2276235,-2.0492651,-2.034982,-2.0095816,-1.7621195,-1.4748657,-1.2934518,-0.5769108,0.33855057,1.0197759,1.0721301,0.7082238,-0.3994968,-2.2601929,-2.0731454,-1.4703001,-1.2331827,-1.3436279,-1.5371504,-1.0328227,-1.1145437,-1.4637859,-1.9177303,-2.2441201,-2.4326143,-2.5844202,-2.6905293,-2.8128467,-2.9457788,-3.1424563,-3.4816065,-3.4108324,-3.025608,-2.8455124,-2.896779,-2.9915657,-3.1553078,-3.2241518,-3.274129,-3.2521315,-3.2108579,-3.1870868,-3.1952674,-3.215166,-3.2709444,-3.4317093,-3.5701036,-3.3394396,-3.1528997,-2.8148198,-2.5549524,-2.2689714,-1.9291304,-1.8898071,-1.9208554,-1.9583474,-2.084344,-2.0799909,-2.2152438,-2.4915042,-2.5127115,-2.4599628,-2.468831,-2.6517785,-2.6218767,-2.2382565,-1.8538377,-1.8621323,-1.9898615,-2.0066223,-2.0098834,-1.767579,-1.7191111,-1.6389475,-1.5237534,-1.5341657,-1.2819631,-1.2818995,-1.2787771,-1.2816751,-1.2819033
