0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
11.986166,12.0968,12.144985,12.03766,10.613628,7.8005066,6.69337,6.2697744,6.676704,7.141613,7.374516,6.606389,5.248837,3.8197627,2.4181008,1.180611,0.6625009,0.7365109,0.5646924,0.43884,0.28868002,0.21663037,0.05543939,-0.07444243,0.22708407,0.70652837,1.4758577,1.7885478,0.7720376,-0.3960087,-1.1624442,-1.4130504,-1.5452931,-1.5228595,-1.492058,-1.6860163,-1.7462075,-1.6948667,-1.6899589,-1.7837987,-1.3173393,-0.8307549,-0.9039413,-0.40443143,-0.343433,-0.70143485,-0.354679,-0.27999684,-0.34993854,0.4830745,1.2857537,1.1681608,0.48898545,0.1564711,0.19230191,0.040213645,-0.09425452,-0.17196757,-0.26792747,-0.47114608,-0.60729694,-0.665938,-0.6086904,-0.574351,-0.74179286,-1.0254533,-1.3735261,-1.4655807,-1.379508,-1.0997765,-0.9101961,-0.6256406,-0.38859576,-0.82559097,-0.8188286,-0.4626258,-0.026895411,0.19626774,0.33521387,0.32890767,0.25118953,1.2511615,2.4311357,2.5294914,1.6308833,0.59480786,0.06135072,-0.031902533,0.008318588,0.15101783,0.6181536,1.3957355,1.8391663,1.6195381,1.1078261,0.63136715,0.7970187,1.1374953,0.9385836,0.91201913,1.1836152,1.344115,1.3820876,1.3318093,1.3265742,1.6157875,1.8714864,1.5192206,0.78528035,0.16675316,-0.065824054,-0.21174286,0.17528594,0.4259439,0.44708863,0.41407374,0.09174493,-0.6382691,0.099329144,1.0109867,-0.097611725,-0.5593929,-0.52271855,-0.5748777,-0.5497382,-0.50832593,-0.5586532,-0.6153223,-0.9546103,-1.0761937,-0.7638277,-0.029013801,0.6088408,1.0300148,1.3210799,1.428668,1.5367751,1.8544041,2.1580935,1.890007,1.5853072,1.1985786,0.74115175,0.9487591,1.5140675,2.1897678,2.4313276,2.1142435,1.9611137,1.1400481,0.91368896,1.0407873,1.1254357,1.156618,1.0745368,0.9093766,0.7211765,0.6929618,1.0599103,1.28092,1.2855895,1.1008567,0.7996206,0.6055327,0.8126825,1.3574538,1.50284,1.2635562,0.7956213,0.41513965,-0.11745133,-0.79120594,-0.7981951,0.12836112,1.1547546,1.7567446,1.8547108,1.7194742,1.8084034,2.0111432,2.2625048,2.6468203,2.9703772,3.4886844,4.470731,6.3036175,7.314971,7.560564,7.9351196,8.763897,8.763964,8.764131
-2.7331421,-2.7153192,-2.6625376,-2.592441,-2.6387057,-3.1782582,-3.2044516,-3.1412537,-3.1635988,-3.184197,-3.2452037,-3.4100294,-3.5162299,-3.4337778,-3.204684,-3.0042944,-3.0664842,-2.7541678,-2.4213088,-2.0478263,-1.6565608,-1.1938744,-0.7120054,-0.5734414,-0.8674778,-0.7808218,-0.85965264,-0.7224848,-0.56310433,-0.7293055,-0.8110935,-1.0700934,-1.8726363,-2.749352,-2.7681618,-2.0984933,-1.5138416,-0.9918407,-0.6773695,-0.2014372,0.46050587,0.24946877,-0.77505124,-0.72216713,-0.21042481,0.55869275,0.35069546,-0.13901415,-0.5346433,-1.0666139,-1.8312143,-2.409357,-2.5486941,-2.799069,-3.0723073,-3.076439,-2.917103,-2.8236706,-2.8208973,-2.868876,-2.9533973,-3.014312,-3.0928564,-3.2136078,-3.25291,-3.0535607,-2.5080023,-2.1020308,-1.9546078,-1.8097208,-1.9111412,-2.082016,-1.9968647,-1.8004851,-1.5977864,-1.5899122,-1.6838026,-1.6914468,-1.5605739,-1.3837178,-1.3090246,-1.1335468,-0.84117913,-0.83059084,-1.0567245,-1.7332956,-2.1544478,-2.4236882,-2.585331,-2.5086458,-2.523399,-2.4593096,-2.3237855,-2.330858,-2.8378122,-3.3538275,-3.1897054,-2.1475673,-1.3560551,-0.69321287,-0.67752016,-0.4122592,0.10116896,0.08003867,0.10354975,-0.19694114,-0.626695,-0.6291284,-0.5002902,-0.4126428,-0.59795856,-0.7349042,-0.7832544,-1.1093307,-1.4149781,-1.463454,-1.0159879,0.016889602,0.07498969,0.07999298,-0.8496711,-1.4272246,-0.90245366,0.26342583,0.72191644,0.77790815,0.6789261,0.49993655,0.052026086,-0.41059983,-0.8716561,-1.4445174,-2.070412,-2.6803908,-3.278154,-3.2506218,-3.2626915,-3.4723878,-3.7848935,-3.869258,-3.7179375,-3.5582352,-3.3696256,-3.1034627,-2.90252,-2.715477,-2.5333054,-2.275227,-2.4524004,-2.4958415,-2.5830443,-2.2726967,-1.7056782,-1.4172843,-0.92917174,0.13739759,0.7877643,1.1273197,1.8135159,1.9592576,1.5289476,1.1948321,0.89635104,0.54848987,0.09440234,-0.2635933,-0.5377544,-0.59459823,-0.5736709,-0.54853106,-0.41670546,-0.12002471,0.019768476,0.16911224,1.3791807,3.8244774,5.95134,7.711939,9.251395,10.37868,11.3029175,11.454363,11.407841,11.266659,11.014945,10.45614,9.977299,9.835161,9.613116,6.098118,6.09776,6.0974884
-0.9760032,-1.0165867,-1.0223657,-0.9325284,-0.75122726,-0.7827275,-1.0655725,-1.3949299,-1.5921566,-1.5461605,-1.26236,-0.8333349,-0.59015405,-0.47485805,-0.49364623,-0.59234864,-0.37639526,-0.10118383,-0.050422907,-0.18907651,-0.4116929,-0.5122906,-0.23401031,0.63779885,1.722085,1.7307928,2.0757072,2.09806,1.5877695,1.2355382,0.6953339,0.22513726,0.1470313,-0.3433656,-1.4046624,-2.1847346,-2.4300323,-2.4607797,-2.3870802,-2.163949,-2.1463695,-2.3632658,-2.973174,-2.9837177,-2.7467842,-2.2466931,-2.3723006,-2.0404787,-2.2610035,-2.6268442,-2.6407661,-2.2192154,-1.6161094,-1.2470577,-1.1103258,-1.2784817,-1.445273,-1.5042313,-1.5478691,-1.6287863,-1.6971302,-1.7623433,-1.8365784,-1.9872072,-2.1911705,-2.334072,-2.266913,-2.3906522,-2.8196564,-2.840138,-2.5405362,-2.4407535,-2.6488562,-2.838393,-2.8019438,-2.7315137,-2.962192,-3.0819173,-3.1802053,-3.158361,-2.282461,-1.9953678,-1.9976945,-2.0397415,-2.3493066,-2.3056595,-1.7335143,-0.96395457,-0.500972,-0.6970525,-0.6418393,-0.5137098,-0.4778932,-0.6239954,-0.9301397,-0.58077747,-1.1153324,-1.8672698,-2.0901191,-1.8699713,-1.7929657,-1.7194686,-1.3865362,-1.4292948,-1.4038867,-1.3721168,-1.1878896,-0.8695878,-0.75609815,-1.1145197,-0.96837676,-0.7563616,-1.0961037,-1.7167444,-2.1143465,-2.4801893,-2.9128609,-2.9963353,-2.5099096,-1.7073894,-2.4424706,-2.9243577,-2.4478576,-1.8737271,-1.5291784,-1.5050489,-1.7184465,-2.0070632,-2.0983338,-1.9721558,-1.6249473,-1.2255963,-0.9817854,-0.9892363,-1.5528666,-2.0893006,-2.2512758,-2.0684278,-1.514418,-0.9604604,-0.7460059,-0.71632296,-0.99496245,-1.0273129,-1.0389426,-1.1089265,-0.9991572,-0.7109228,-0.68118227,-0.437151,0.11036145,-0.4702224,-0.9037157,-1.1653657,-1.3240714,-1.3818531,-1.2895509,-1.3827677,-1.375999,-1.1609217,-0.8253757,-0.54403347,-0.42771313,-0.30884376,-0.03263676,0.27133068,0.38235608,0.74420834,0.7455784,0.6634728,0.50202113,0.2778775,0.66795707,1.2893951,0.14391746,-0.7894659,-1.2653625,-1.5883527,-1.779591,-1.9207418,-1.9186229,-1.8649089,-1.8273044,-1.681951,-1.535764,-1.4443526,-1.4749733,-1.552031,-1.6084867,0.1937013,0.19384858,0.19391882
-2.0404673,-2.051745,-2.0460877,-1.9142967,-1.87512,-1.5231149,-1.43082,-1.4825929,-1.7584034,-1.8799304,-1.8364269,-1.6462616,-1.5418432,-1.3034852,-1.1185718,-1.1118164,-1.253575,-1.3486702,-1.4197717,-1.4443014,-1.317982,-0.9705956,-0.44524717,-0.07076545,-0.7690363,-1.1213444,-1.1004637,-0.6416992,0.25259057,0.6214442,0.8494837,1.027528,1.387199,1.2268295,0.34403569,-0.67366815,-1.1735216,-1.4650437,-1.5377119,-1.5437504,-1.4770589,-1.2857506,-1.4462103,-1.4332638,-1.1314402,-0.36722523,-0.52768564,-1.7498462,-1.947356,-1.9139884,-1.6137538,-1.1749542,-0.76537186,-0.5658736,-0.6160971,-0.9870175,-1.2533214,-1.357946,-1.3692067,-1.3555698,-1.2518003,-1.0767969,-0.852632,-0.88179183,-1.1215185,-1.3339913,-1.2795506,-1.4008958,-1.7263465,-1.5454695,-1.2690208,-0.9769466,-0.5369752,-0.53485256,-0.8526952,-1.0900569,-1.4217883,-1.4644018,-1.3246852,-1.2374438,-1.4930787,-1.2265766,-0.52842987,-0.08874568,0.081051365,-0.16162214,-0.64861256,-1.3240923,-1.7802987,-1.8462999,-1.9795051,-2.0547197,-1.7944083,-1.4249953,-1.3407309,-1.3572688,-0.6240166,1.1774249,3.9064217,7.6943126,9.589746,11.310148,12.863325,13.132095,13.223155,13.064846,12.531254,12.205055,12.131585,11.997658,10.890208,9.372071,7.176156,4.40651,2.1975753,0.8014968,-0.16592303,0.2379672,0.91564023,0.5309591,-0.6395451,-0.97845876,-0.7804843,-0.8179765,-0.793085,-0.6322591,-0.4174323,-0.23631799,-0.32711938,-0.52427113,-0.6361825,-0.90836537,-1.2244632,-1.3340328,-1.2319262,-0.9726398,-0.8439533,-0.79086405,-0.7060401,-0.7351706,-0.83335274,-1.1975127,-1.7782749,-2.176294,-2.2925096,-2.300114,-2.1579497,-1.5521066,-1.3378134,-1.1924186,-1.0901763,-0.80072474,-0.052578174,0.5972407,1.9757427,5.517358,8.052381,9.847381,11.64451,11.791872,10.819339,9.556622,8.174065,6.5136437,4.0754023,1.472724,-0.28664815,-0.89110655,-1.1569887,-1.2562737,-1.2130045,-1.107192,-1.074713,-0.6764819,0.018185511,0.40243584,0.38267922,0.3940579,0.48033252,0.55713487,0.50344634,0.1034435,-0.01576358,-0.09059334,-0.14180422,-0.025842547,0.08569056,0.20841354,0.32869297,0.36882004,0.36868984,0.36861324
3.2520974,3.118099,2.941505,2.493884,1.8211304,2.0010672,2.1607962,2.3271174,2.6772704,2.712564,2.553399,2.744519,3.0957685,3.5520859,4.2397547,5.084314,7.628886,9.524082,10.467641,11.177204,11.681181,11.890396,11.471378,10.077948,7.5532227,6.6099987,4.7728276,1.4769003,-0.6351321,-1.1888496,-1.1709816,-1.0515743,-0.6287725,0.6435214,1.9643797,2.9431381,3.279265,3.2613313,3.2337103,2.9596171,2.395759,1.7105799,1.86373,1.46256,1.4634316,0.95492923,1.2975554,1.6945415,1.5337449,1.3015404,1.1756581,1.9086574,2.772612,3.801607,4.893725,5.79344,6.1615877,6.215748,6.189478,6.007334,5.814641,5.600518,5.134097,4.513769,3.8227005,2.9134808,1.8409526,1.269982,1.1551697,0.70084757,0.3347751,0.27793038,0.4950584,0.5804113,0.3644448,0.56791735,1.1289804,1.2726508,1.338627,1.634124,1.1252759,0.5631612,-0.0045621917,-0.3852151,-0.016028672,-0.0006330013,-0.8190363,-1.4895697,-1.5780793,-1.3250923,-1.4263958,-1.7272606,-2.0077834,-2.1234157,-1.6083965,-0.8639803,-0.26787275,0.106244445,-0.061128944,-1.188851,-1.6389619,-1.4262904,-1.1834725,-0.9065093,-0.9514549,-1.0090221,-1.2025126,-1.5156542,-1.6905706,-1.6785182,-1.4418203,-0.8001625,-0.0035182238,0.5047326,0.7143125,0.9944053,0.9714542,0.5415883,-0.6669005,-1.2620933,-0.59861356,-0.12744361,-0.5824808,-1.1093147,-1.5212287,-1.5733783,-1.4317218,-0.95712644,-0.17353994,0.290255,0.41737828,0.1195498,-0.22228909,-0.2347824,0.12233594,0.120862305,-0.060283184,-0.5561094,-1.0023749,-1.4187312,-1.5568264,-1.3961957,-0.91417444,-0.8219092,-0.89713854,-1.0510875,-1.2163248,-1.6863519,-1.6515093,-1.1057075,-0.7745933,-0.66923535,-0.6203294,-0.42544326,-0.33633196,-0.65426445,-1.3566504,-1.6030556,-1.1340969,-0.54657376,-0.00853771,0.2810626,0.47994637,0.4399993,0.27815947,0.064043775,-0.29213327,-0.54054093,-0.74390066,-0.83613014,-0.7636035,-0.55587816,-0.45368683,-0.68035686,-0.74499816,-0.8044037,-0.75723857,-0.7017939,-0.6662552,-0.6603429,-0.5649218,-0.6086359,-0.6318064,-0.65142727,-0.56472033,-0.45836255,-0.44286957,-0.49812195,-0.5617708,0.014110595,0.014192618,0.014379017
-2.089357,-2.1436582,-2.167378,-2.255509,-2.253913,-1.6215134,-1.4002295,-1.4322394,-1.6845272,-1.7430316,-1.6883498,-1.5214806,-1.3198545,-1.1636578,-1.0081784,-1.1027261,-1.6655616,-2.0376406,-1.9683206,-1.5003464,-1.009655,-0.8016137,-1.0925229,-1.5928395,-1.6041677,-1.6124688,-1.6082219,-1.5662748,-1.258863,-0.7295041,-0.23665507,-0.23068142,-0.47213352,-0.28668037,0.33049995,0.45309865,0.37824365,0.10106802,-0.07835953,-0.48088655,-0.9957571,-1.4723762,-1.4860613,-1.1482222,-1.1445613,-0.7357235,-0.456828,-0.71690327,-0.70658135,-0.36216527,0.036717214,0.37229025,0.32350826,0.02291628,-0.04876199,0.6797305,1.7105092,2.5495195,3.6869628,5.2463193,6.236349,7.1115437,8.015571,8.6394415,9.115598,9.391117,9.193352,7.7760873,5.6484528,3.0606742,1.0673716,0.16883153,-0.4027701,-0.6389685,-1.2386568,-1.9447849,-2.039358,-2.0395613,-2.0610762,-2.2630713,-2.4022574,-2.432951,-2.4082346,-2.4826994,-2.5099509,-2.296692,-2.2865393,-2.2991977,-2.0924797,-1.9242432,-2.0253916,-2.1479788,-2.1240618,-1.6491749,-0.9248593,-1.2417672,-1.7715609,-1.7353232,-1.6015399,-1.5332263,-0.8436836,-0.35637474,-0.34076712,-0.3598655,-0.17302518,0.076330796,0.31536844,0.16897689,0.15178673,0.15410541,-0.30205804,-0.66403735,-0.8348732,-0.2911541,0.33493105,0.72415286,0.8417227,0.1297335,0.34269685,0.34461492,-0.89635855,-1.7564535,-1.7150173,-1.3266237,-1.014636,-0.7591613,-0.4602102,-0.24846779,-0.01628521,0.58155656,1.2589321,1.7806824,2.3141859,2.921364,3.8730009,4.0032687,3.9411302,3.993887,3.9602218,4.0050364,3.8405209,3.3951564,2.1375895,-0.4646002,-1.3808749,-1.7713218,-1.8848773,-1.2483647,-0.6833602,-0.54986215,-0.919709,-1.0524697,-0.9757453,-0.82110345,-0.6765002,-0.75278443,-0.6615813,-0.10829729,0.2698522,0.26108375,0.46402252,0.8744079,1.2779288,1.3876914,0.7786357,0.07289635,-0.31987417,-0.3624401,-0.20244116,0.029374866,0.40618977,0.96026886,0.58774173,-0.4940167,-0.97013676,-1.0239289,-0.8283309,-0.55461,-0.2613903,-0.27973735,-0.67590547,-0.9188194,-1.0122743,-1.0984442,-1.225346,-1.2311025,-1.2524996,-1.2970706,-1.287442,-0.240063,-0.24021555,-0.24034987
-2.4782598,-2.4996936,-2.5035331,-2.53015,-2.7710562,-2.8935902,-2.667729,-2.5730834,-2.557647,-2.5725732,-2.7266772,-2.7161002,-2.459115,-2.0769484,-1.4037373,-0.6183672,-0.30573234,-0.39722434,-0.24102029,-0.13305938,-0.019136757,0.009118453,-0.0660573,-0.17647259,0.2755369,0.4091672,-0.05033599,-1.0189161,-1.68846,-1.802273,-1.4144905,-1.111777,-1.0579515,-1.0907931,-1.0331956,-0.78586334,-0.6701567,-0.6459262,-0.6815994,-0.8491478,-1.0881709,-1.3392953,-0.9003378,-0.37107533,0.019922376,1.1560376,1.1075947,0.13944739,-0.46697643,-1.076647,-1.4402196,-1.5003815,-1.2175689,-0.9470681,-0.8500909,-0.7529845,-0.7429135,-0.7770819,-0.81433654,-0.8433088,-0.88768023,-0.92671835,-1.0364635,-0.9710369,-0.65259904,-0.26507026,-0.06605907,-0.27173987,-0.5068207,-0.912958,-1.0932292,-0.8036747,-0.5230056,-0.49164394,-0.7325841,-0.9430065,-0.7400522,-0.5686344,-0.36534536,-0.12047452,-0.09986263,-0.2713435,-0.95944786,-1.165034,-1.0590384,-0.8300841,-0.9098927,-1.4504128,-1.860088,-1.8566597,-2.0477915,-2.3086035,-2.5491982,-2.4817739,-2.106692,-1.7824885,-1.0581094,-0.34208047,-0.34790763,-0.66227174,-0.67262125,-0.63739705,-0.45703658,-0.017391413,0.08008364,-0.3206041,-0.82839227,-0.85551476,-0.7973724,-0.23274699,0.089549616,0.44105974,0.7108126,0.8492666,1.0474948,1.127707,1.1531475,0.5304098,0.54146373,-0.22431272,-0.91906995,-1.086661,-1.0564084,-0.8680259,-0.73946077,-0.70465875,-0.858064,-1.2976551,-1.845879,-2.2586396,-2.5362597,-2.562448,-2.3990304,-2.2501922,-1.5976862,-1.0169518,-0.87139237,-1.0328782,-1.2850384,-1.5189444,-1.59659,-1.6383759,-1.9317672,-2.521099,-2.7526212,-2.9455242,-2.9373703,-2.7406843,-2.5083485,-1.868712,-1.5103914,-0.6000074,-0.23328036,-0.24025416,-0.3690079,-0.55198914,-0.46495008,-0.17775744,-0.2159828,-0.37816575,-0.32735795,-0.214318,-0.03151676,0.01548928,-0.26383096,-0.623857,-0.7360171,-0.6862581,-0.61516225,-0.45523393,-0.14783615,0.38519663,0.2672622,-0.62902284,-0.8725235,-1.0945976,-1.2716265,-1.3801305,-1.4996142,-1.7626214,-2.229298,-2.361013,-2.435183,-2.5510519,-2.6573038,-2.6192248,-2.5145328,-2.465924,-2.3757825,-1.7824931,-1.7824647,-1.7825346
-0.6299844,-0.6128269,-0.58752394,-0.56669927,-0.80290806,-1.0273974,-0.97014105,-0.91955614,-0.91622937,-0.98828375,-1.0573832,-1.0340638,-1.035167,-0.87812316,-0.62633747,-0.34748366,-0.3272366,-0.4869219,-0.56844497,-0.44164628,-0.098615676,0.3749488,0.8904268,0.81915414,0.5717354,0.6419476,0.9626918,1.2823851,0.9841758,0.4130454,0.22064105,-0.22262284,-0.97552973,-1.3982527,-1.0464606,-0.60721594,-0.16230774,0.269833,0.52609736,0.84869325,1.003374,0.9952785,1.2184757,2.7115362,4.760533,8.998793,11.537969,10.919504,8.824873,7.1537704,5.230282,3.5375564,2.5412188,1.8045967,0.9930897,0.043879613,-0.3415519,-0.5309454,-0.6426275,-0.80806243,-0.93731993,-1.1200936,-1.3410976,-1.6092135,-1.6942825,-1.6069449,-1.2520597,-0.4889114,0.37783,1.3854393,1.8549762,2.0620656,2.6972275,2.81854,2.4975069,1.5103949,0.57014406,0.37042654,0.5948664,0.80109936,0.38957316,0.16223025,0.6702632,1.0705073,1.380874,1.5916383,1.0443912,-0.23894943,-1.4815159,-1.6423496,-1.597395,-1.4018644,-0.8874372,-0.28117186,-0.5016091,-1.9756134,-2.5404572,-1.466104,-0.29393217,0.8640715,1.017254,1.3547552,1.8132751,1.7448316,1.7788298,1.4570234,0.59787524,0.15471652,-0.008049116,-0.1489397,-0.7722034,-0.73809046,-0.5433657,-0.60711426,-0.5310976,0.1980964,2.2320657,7.0005765,9.710692,10.71679,11.52582,11.052321,9.790993,7.8053627,5.370652,4.412007,4.1540017,3.608523,2.2228382,1.6113925,1.0793569,0.4612031,-0.18960154,-0.6859622,-0.7977936,-0.18860015,0.19901699,0.5401937,0.35417432,-0.4366402,-0.99213547,-1.3528457,-1.3108268,-1.344252,-1.4001665,-1.1777613,-0.89634675,-0.071418956,0.14405161,-0.62413746,-1.5552871,-2.087357,-1.5890089,-1.2234049,-0.5769489,0.5783067,1.04424,1.5980685,2.4350414,2.348261,1.4993347,1.0876079,0.74454796,0.44274437,0.07649614,-0.09708132,-0.2643047,-0.35303146,-0.2894991,-0.22915865,-0.06855179,0.032240883,-0.3559513,-0.43920848,0.341963,1.1956156,1.7640641,2.2389388,3.0983,4.0447073,4.924774,4.901795,4.7703605,4.6222754,4.2629704,3.6342945,3.3594165,3.341329,3.2285705,1.6115046,1.6112454,1.6110976
-1.339909,-1.3622203,-1.3889999,-1.6249291,-1.7700577,-2.1121185,-2.175218,-2.1065364,-1.9730681,-1.8086545,-1.7977443,-1.8168025,-1.8222177,-1.9503239,-2.0515747,-1.9360352,-1.6871963,-1.4460508,-1.2762904,-1.2631584,-1.2086796,-1.3122444,-1.5565438,-1.8287644,-1.9062512,-1.735935,-1.5210453,-1.3413728,-0.94367534,-0.83631265,-0.9269452,-0.92880034,-0.5130899,0.79060084,2.406298,3.4983397,3.625609,3.4715323,3.104924,2.1533217,1.0897967,0.4215731,0.6652099,0.6760434,0.50745827,0.38714308,0.3262615,-0.13054581,0.042144947,-0.21696788,-0.6201427,-0.83952904,-0.76538944,-0.7343396,-0.6046041,-0.23285607,-0.030476674,0.0659443,0.07189484,0.064106315,-0.06941363,-0.30359948,-0.6895164,-1.0517104,-1.1205952,-0.6659615,0.2667394,1.0872992,1.133245,0.7441884,0.31668204,0.027195781,-0.18791786,0.25766093,0.71287656,0.7318747,0.43468586,0.19487622,-0.04669562,-0.34974357,-0.457774,-0.24079473,-0.37101814,-0.48005676,-0.30411476,-0.07289704,-0.19863337,-0.5113217,-0.66170406,-0.64115095,-0.7571303,-0.9750556,-1.2857487,-1.5584917,-1.454572,-1.1431187,-0.37963372,-0.22300796,-0.15407643,-0.39675334,-0.5613719,-0.48386365,0.25049514,0.92250216,0.91030633,0.5345954,-0.11066383,-0.26760358,-0.43383145,-0.66616297,-0.645324,-0.7438781,-0.9557829,-1.1125022,-1.1001099,-1.0030323,-1.1408288,-1.4685755,-1.3590488,-0.65348876,2.1588874,6.2215395,9.384966,11.059871,12.173307,12.55908,12.6616335,12.766293,12.664223,11.986171,10.898454,9.57833,8.030096,5.9059677,2.459488,1.0173763,0.63652533,0.21483442,-0.28344402,-0.58502686,-0.7819065,-0.81056964,-0.7995359,-0.82429016,-0.90832376,-0.9917978,-1.2177168,-1.5312513,-1.4961717,-1.2518376,-1.3407916,-0.85290134,-0.68086624,-0.60921323,-0.6509826,-0.7573987,-0.68771005,-0.7458924,-0.85248077,-0.72869056,-0.6689725,-0.69302166,-0.6266358,-0.7957464,-1.2163756,-1.4887323,-1.4751444,-1.4181128,-1.4178314,-1.310529,-1.1185929,-0.5526097,-0.55057174,-1.3404679,-1.5118676,-1.5304177,-1.6138887,-1.7903018,-1.9854518,-1.7163949,-1.2905412,-0.7766714,-0.6795543,-0.7406287,-0.96088856,-1.5530515,-1.885575,-1.9580069,-2.0305452,-2.813787,-2.8138146,-2.8138406
-3.3608751,-3.3723319,-3.378903,-3.2979481,-2.3684905,-1.3338145,-1.1823999,-0.9300742,-0.71607924,-0.634169,-0.7871482,-0.90249413,-0.7303216,-0.640042,-0.396613,-0.040431675,0.15924948,0.21059923,0.34582183,0.5000473,0.65663636,0.74653125,0.8209922,0.40036112,-0.111110926,-0.24920121,-0.94109625,-1.7835052,-1.9441394,-2.0131571,-2.069599,-2.247297,-2.4451344,-2.0310755,-1.7685341,-1.5771295,-1.4395428,-1.5438538,-1.6525011,-1.883023,-2.1632862,-2.5005782,-2.2708087,-1.950949,-1.9392803,-2.19844,-2.1322625,-1.4769602,-1.1963276,-1.0429649,-0.9169124,-0.86599797,-0.49910995,-0.15574671,0.13131477,0.37586746,0.525634,0.56957,0.6393524,0.7025269,0.70123047,0.6444802,0.50239956,0.4550752,0.44391286,0.21663916,-0.5274005,-0.94898546,-0.9929987,-1.2648296,-1.8152455,-2.4660077,-2.1438494,-1.6713674,-1.66207,-1.761271,-1.8162754,-1.8930602,-1.9924223,-2.0243149,-2.918377,-3.5896177,-3.699355,-3.3245025,-2.897803,-2.6095636,-2.2322536,-1.9509983,-1.6816708,-1.5018178,-1.6856955,-1.9643723,-2.2852492,-2.6090093,-2.5901,-2.0156586,-0.86279005,-0.082114786,-0.103906766,-1.6478777,-3.1397786,-3.6901832,-3.4859743,-3.2254333,-3.026271,-2.7928572,-2.1590137,-1.7043858,-1.6049747,-1.2448144,-1.0332109,-0.73291945,0.21792343,1.0575742,1.4684563,1.5697672,1.5659277,0.36355948,-1.9065255,-2.3651142,-1.4248841,-0.8464268,-0.8231013,-0.7687532,-1.1798469,-1.4919219,-1.7340553,-1.8497081,-1.7493601,-1.3681439,-0.8850173,-0.74187267,-0.825482,-0.7577665,-0.403262,-0.34874314,-0.42842463,-0.60582924,-0.83227265,-0.91304684,-0.9719149,-0.95388716,-1.0336789,-1.3170136,-1.4075775,-1.5176746,-1.5991824,-1.8458114,-1.8608366,-1.6933782,-1.4121754,-0.35139897,0.24878909,0.4272694,0.42686278,-0.29773742,-1.5485183,-2.69001,-2.936535,-2.2638314,-1.5941092,-1.1474347,-0.8379289,-0.7949736,-0.9458633,-0.8615316,-0.75214165,-0.6806172,-0.74933195,-0.8656142,-0.9593262,-1.241403,-1.6751082,-2.2949257,-2.626327,-2.9110622,-3.026014,-2.930741,-2.6461978,-2.4557548,-2.111134,-2.0016959,-2.0757308,-2.1358953,-2.3258348,-2.4724727,-2.4486384,-2.4223518,-2.3604193,-2.7514212,-2.7514153,-2.7514162
