0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
13.203829,13.288794,13.373562,13.378351,13.295906,11.819492,12.601898,10.900274,9.103556,7.1292534,4.2570086,2.6838956,1.6851985,0.9082683,0.6127125,0.6329572,0.8264272,1.1935705,1.2772362,0.6569532,0.22629409,-0.45044747,-0.32460296,-0.3107654,-0.12405848,-0.06756628,0.20481151,0.43931463,0.5526838,0.05103038,0.46754956,0.8025484,1.0925936,1.3711067,1.4570435,0.9100126,0.30119455,-0.53348273,-0.4667163,0.2157972,1.1071826,1.7783731,1.88545,1.8502587,1.8994088,1.6485493,1.2755377,0.93538404,0.60374606,0.2862396,0.08569881,0.19174352,0.99233854,0.5926432,-1.0896833,-1.5337135,-0.8851007,-0.5224956,-0.61793613,-0.8490102,-0.9121472,-0.8439775,-0.8093088,-0.71544254,-0.62684476,-0.46941137,-0.33725575,-0.19874023,-0.11824474,0.4736088,0.2503475,0.56496304,1.037809,1.5896109,1.3564785,1.5001222,2.0906737,2.4541855,2.7425885,3.530004,4.526453,4.0982647,3.388124,1.8677946,0.7072511,0.41272905,0.40655774,0.84788954,0.8506877,0.5701919,0.6705402,1.1742927,1.1402142,0.7653113,0.7712684,0.89647055,0.84565604,1.0121748,1.1768854,1.3707702,1.6014119,1.6743178,1.6731789,1.6146978,1.378519,1.3171045,1.0975028,0.5109272,0.81878436,1.6393414,2.1017911,2.3498745,2.5516236,2.8111706,2.7861958,3.04363,3.4581518,5.07914,5.8456945,6.192778,7.689316,8.971548,9.91933,10.675986,11.022328,11.059902,11.0853,11.222297,11.352537,11.376915,11.362627,11.819517,11.972742,12.25053,12.29431,12.47684,12.744766,11.824841,12.944157,11.839535,11.858873,11.819332,11.819196
-2.5253835,-2.5237746,-2.4874306,-2.396355,-2.218349,-2.0798216,-2.048046,-2.203499,-2.4627647,-2.8335016,-2.931092,-2.68931,-1.6526966,-0.6436749,-0.15523514,0.20574692,0.6311566,0.7368244,0.5704106,0.45146656,0.19773123,-0.014671519,-0.16532323,-0.71497667,-0.9651157,-1.0698662,-1.2054269,-1.1586198,-0.7267873,0.3299004,1.446785,1.2591196,1.4912186,1.6294949,1.4699667,0.9780995,0.5240716,-0.08759767,-0.80163515,-1.451891,-2.0364332,-2.333313,-2.3078032,-2.260276,-2.2488794,-2.221489,-2.0485425,-1.9955733,-2.2486458,-2.2364187,-1.9608997,-1.7420323,-0.9431176,-1.1145566,-1.5292711,-1.4986658,-1.5787911,-1.4554653,-1.303081,-1.1636039,-1.0739067,-1.1066923,-1.1874117,-1.2737783,-1.3147926,-1.3656863,-1.3632731,-1.309041,-1.2845228,-1.8920064,-2.4034455,-2.3459291,-2.4604332,-2.343388,-2.1400728,-2.0057569,-1.9487154,-1.7522526,-1.6636605,-2.4233246,-2.7292125,-2.4811196,-2.1774552,-1.7651098,-1.0887971,-0.8751464,-0.20732528,-0.18194526,-0.5373812,-1.2451423,-1.8988396,-2.2302568,-2.34797,-2.1087132,-1.9672544,-1.821945,-1.7384994,-1.556181,-1.5009321,-1.467797,-1.4729947,-1.3885739,-1.206811,-1.0597417,-0.78622305,-0.84501946,-1.3880618,-1.885715,-2.2916162,-2.5907774,-2.6886709,-2.7100973,-2.733433,-2.7840734,-2.7936895,-2.851111,-2.8605347,-2.868519,-2.7562933,-2.802456,-2.7001257,-2.7165685,-2.8881836,-3.1311564,-3.2231002,-3.1077957,-3.121031,-3.0761847,-2.9432554,-3.0323243,-2.7683334,-2.080045,-3.2936096,-3.1118414,-3.2122312,-3.1326518,-2.9117618,-2.0840893,-2.7622776,-2.0952225,-2.1117895,-2.079619,-2.079548
0.05180946,0.09494999,0.11647105,0.067273796,-0.05366373,0.39744073,-0.5374844,-1.3319483,-1.6137884,-1.7249079,-1.7693553,-1.7598968,-2.038897,-2.3828747,-2.5856538,-2.6575487,-2.6601312,-2.5745072,-2.4555159,-2.447919,-2.4349723,-1.5392268,-1.6039248,-1.8731691,-1.9249417,-1.9962072,-2.1368573,-2.2544627,-2.3758428,-2.0158074,-1.2586838,-1.3347664,-1.5227814,-1.67331,-1.9573214,-1.8917546,-1.4992037,-1.110961,-0.5285391,0.018774912,0.37205452,0.5931815,0.5778682,0.63358223,0.8457874,0.74046457,0.36032808,-0.06904133,-0.58742154,-1.0555695,-1.3496311,-0.68129575,-0.7119129,-1.083013,-1.3896617,-0.8837893,-0.65321076,-0.52383614,-0.36391133,-0.2825156,-0.22519457,-0.16830212,-0.1461588,-0.14382431,-0.22226305,-0.3020286,-0.41262656,-0.4212439,-0.34972042,0.39975724,0.25851285,-0.10511544,0.28927472,0.23731367,-0.024209894,-0.022754736,0.1340658,0.020978965,-0.21416092,-0.8689437,-1.1379007,-1.4388783,-1.6460569,-1.6652522,-1.5456083,-1.4761106,-1.6802132,-1.8839705,-1.8247035,-1.3957702,-1.0464032,-1.348891,-1.955431,-2.2743173,-2.3782613,-2.4541018,-2.5218396,-2.5809283,-2.5468378,-2.3647318,-2.2042558,-2.1204555,-2.0085564,-1.9752121,-1.89249,-1.5031849,-0.7852603,-0.49624503,-0.118393175,0.10901074,0.19689883,0.20561801,0.1534958,0.18056062,0.13246639,0.09329859,0.12329429,0.10540612,0.10997483,0.11503278,-0.050744653,-0.2708265,-0.41240448,-0.87013847,-1.2784346,-1.2148186,-1.2232065,-1.2653935,-1.2673254,-1.3500234,-1.5331392,0.3970549,-0.63111454,-0.7362097,-0.7593788,-0.8192188,-0.5728221,0.39642787,-0.5386988,0.39444584,0.39216018,0.3971496,0.3972335
-2.1860428,-2.1662636,-2.1461968,-2.0947082,-1.9789866,-0.8564474,-1.9368935,-2.3062472,-2.1387374,-2.2281654,-2.1994786,-2.1074898,-1.3278096,-0.39116973,0.02707231,0.33654284,0.67764527,0.6741032,0.47505853,0.17767978,-0.42454907,-0.28675032,-0.35413653,-0.6897808,-0.8476174,-0.99283314,-1.3051944,-1.5525321,-1.3313336,0.015408486,1.3980626,1.0642513,1.1861521,1.3014771,1.1795894,0.16919509,-0.44473648,-0.8441112,-1.0624809,-1.1674813,-1.33796,-1.4843097,-1.5679517,-1.6001775,-1.5859165,-1.4537945,-1.2117136,-1.0775931,-1.0017107,-0.79805195,-0.70814466,-0.9624943,-1.4797372,-1.8745453,-1.94226,-0.92806286,-0.6783732,-1.1543914,-1.4701388,-1.5261519,-1.5504298,-1.6142726,-1.6420494,-1.6574446,-1.6956729,-1.697564,-1.6903102,-1.6608535,-1.5692291,-1.58949,-1.7027148,-1.9340082,-1.872329,-1.7236539,-1.7873114,-2.0027668,-2.2568018,-2.233684,-2.2714016,-2.8823013,-3.320119,-3.1432652,-2.8426454,-2.544836,-2.3061562,-2.2933497,-1.4359272,-1.2232428,-1.2394828,-1.1055568,-0.92304903,-1.0727837,-1.417185,-1.6588676,-1.748863,-1.7932546,-1.8338237,-1.9447241,-2.0045567,-2.059948,-1.9445046,-1.8418071,-1.6512882,-1.5049903,-1.245503,-1.1165817,-1.2723083,-1.4156232,-1.7584901,-1.9661613,-2.0430114,-2.1567616,-2.2718742,-2.347662,-2.4077156,-2.4763823,-2.5243146,-2.5411563,-2.4372752,-2.437715,-2.2741077,-2.0310354,-1.6639789,-1.5310669,-1.3867114,-1.2701449,-1.3089749,-1.4620038,-1.4649652,-1.5690904,-1.6388419,-0.8566872,-1.2337599,-1.2775435,-1.3914447,-1.4201628,-1.6617643,-0.8607655,-1.6027458,-0.87456656,-0.8970429,-0.8561516,-0.8561865
-0.09442702,-0.15316793,-0.1741428,-0.099304944,-0.012310684,-0.20449194,0.10117036,0.17392427,0.26037437,0.4351469,0.32514396,0.18230641,-0.35380206,-0.5567323,-0.50673854,-0.47593197,-0.6013942,-0.4883991,-0.450047,-0.18184781,0.13963245,0.18760313,0.20723256,0.608403,0.7861465,0.93374366,1.1521063,1.4316821,1.5705609,0.6157884,-1.3262701,-0.8541878,-0.70113134,-0.8311833,-0.5324267,0.16729648,0.6954789,0.9610119,0.27827328,-0.59773594,-0.9338587,-0.93153054,-0.8469673,-0.85611486,-0.88355494,-0.39259908,0.4082817,1.2238557,1.5880264,1.6063741,1.4128972,0.9752414,1.1899697,3.3711774,6.5624332,8.759715,10.484162,11.819314,12.18095,12.305471,12.410734,12.485226,12.519489,12.554813,12.583491,12.606548,12.577836,12.515654,12.224013,10.923098,8.168073,3.3887787,0.361249,-0.6084253,-0.69101685,-0.6581373,-0.85563165,-0.99720097,-1.2492853,-1.0142841,-0.73882896,-0.8470226,-1.3685226,-1.6500041,-1.9308941,-1.8445284,-1.9451314,-1.9679756,-1.4413682,-0.39596683,0.28003418,1.0022147,1.6813657,2.010417,1.9364644,1.7498293,1.7237151,1.7990692,1.7845557,1.6607738,1.5071659,1.3997431,1.276634,1.2048075,1.060412,0.77617,0.14267617,-0.4229503,-1.6841233,-2.178826,-2.306104,-2.1819427,-2.1203322,-2.0129273,-1.9022077,-1.7553779,-1.6302102,-1.3822277,-1.1915689,-1.0211489,-0.6275589,-0.38881612,-0.7647537,-1.0541131,-1.3743917,-1.4293867,-1.3490016,-1.1187705,-1.182742,-0.7988335,-0.4451009,-0.2046322,-1.1906521,-1.2706461,-1.2393448,-1.0869575,-1.1085584,-0.20673722,-1.217674,-0.20963956,-0.20938662,-0.20461768,-0.20444211
-2.1367302,-2.1566386,-2.1802912,-2.2803445,-2.4532514,-1.7854367,-2.482028,-2.2151608,-1.8655593,-1.8539485,-1.6082418,-1.6203686,-1.1515045,-0.57271886,-0.3440652,-0.19107024,-0.016892403,-0.05261363,-0.15540077,-0.3121126,-0.77163637,-1.5521774,-1.6264,-1.2151787,-1.0737127,-0.94501925,-0.7787163,-0.6756576,-1.0032382,-1.3539717,-0.88737357,-0.87300754,-0.9046777,-0.7485608,-0.3667872,-0.30839697,-0.5734466,-0.8505058,-0.7586374,-0.47104806,-0.43142405,-0.63406533,-0.71946645,-0.7004161,-0.67951566,-0.8166126,-1.0868162,-1.4572842,-1.4997233,-0.61635405,-0.1082681,-0.35801777,-0.33130467,-0.48371676,-0.44640768,-0.6581032,-1.0611393,-1.4242923,-1.612721,-1.7215722,-1.7917964,-1.7755909,-1.7027012,-1.5809252,-1.4326894,-1.2495077,-1.0239741,-0.9572109,-1.2037532,-1.8386765,-1.8705288,-2.3864777,-3.0526261,-2.6971717,-2.292256,-2.1613915,-2.1005764,-2.0444326,-2.238929,-2.6915364,-2.6774964,-2.2731197,-1.7800895,-1.3558415,-1.251362,-1.2419399,-0.677976,-0.39060363,-0.31890503,-0.35236296,-0.3852302,-0.5044619,-0.66055816,-0.8035881,-0.76806724,-0.62367296,-0.570568,-0.4734139,-0.47859094,-0.39556372,-0.35519543,-0.29671735,-0.21230933,-0.30310726,-0.417762,-0.76988584,-1.1676223,-1.4187987,-1.9760058,-2.3740783,-2.3886592,-2.3412094,-2.2747447,-2.218199,-2.164867,-2.1115098,-2.0381584,-1.8655303,-1.8303778,-1.7728441,-1.7773293,-1.4550415,-1.3069632,-1.3947659,-1.1104707,-0.9049781,-0.75851893,-1.0311286,-0.9400504,-1.3979251,-2.1832852,-1.7851144,-1.5513922,-1.2841854,-1.5607319,-1.7939565,-2.130499,-1.7850316,-2.4096956,-1.78581,-1.7864807,-1.7852945,-1.7853624
-3.1252098,-3.128347,-2.9709272,-2.9233298,-2.9410162,-3.4612699,-2.9689026,-2.7629437,-2.3365269,-2.0333679,-1.5107193,-1.2541167,-0.7682507,-0.33513623,-0.10583426,0.030503437,0.035989195,-0.16738166,-0.51089305,-0.782971,-0.8612814,-0.5882439,-0.47016582,-0.20383337,-0.071059376,0.07962945,0.20399433,0.093581736,-0.13781446,-0.12536252,0.5024794,0.62556124,0.8217732,0.78205895,0.43637067,-0.10323757,-0.32510528,-0.52937937,-0.8326025,-1.4936734,-1.8915124,-1.9731888,-1.9008591,-1.7668488,-1.5356627,-1.104586,-0.7265479,-0.5330646,-0.59793544,-0.31367502,0.43865794,0.72646576,0.66487855,-0.41990906,-0.5902611,-0.48319733,-0.5699053,-0.7044017,-0.78344804,-0.8243279,-0.9560508,-1.1371719,-1.2604083,-1.3821075,-1.459279,-1.5443729,-1.6983876,-1.8856199,-2.0636501,-2.3061347,-1.8158696,-1.9520137,-2.608187,-3.1120071,-3.023406,-3.0489616,-3.262523,-3.3415365,-3.2888415,-2.7426286,-2.957736,-2.7043247,-2.22369,-1.9688783,-1.5683109,-1.5519264,-1.1853812,-0.77628595,-0.7856761,-1.185093,-1.0900286,-0.8767798,-0.8191689,-0.915002,-1.0886548,-1.2011882,-1.1783726,-1.2159309,-1.0885593,-1.1254445,-1.082848,-1.0235871,-0.870222,-0.67730516,-0.67252463,-1.1115472,-1.7129657,-1.8194916,-2.279822,-2.8147576,-3.0300078,-3.1155696,-3.1181672,-3.1742048,-3.1790435,-3.2380538,-3.371529,-3.5559366,-3.6425667,-3.806981,-3.954765,-3.9550538,-3.8630776,-3.9189477,-4.077725,-4.2071376,-4.1790414,-3.9322069,-3.7338586,-3.6770773,-4.026581,-3.461362,-4.0530467,-4.0996428,-4.035225,-4.001743,-3.9436283,-3.4611125,-3.9164338,-3.460488,-3.461402,-3.461285,-3.4613194
1.0449421,0.957179,0.6927086,1.0428354,1.7466097,-0.9648055,3.8042898,7.001513,8.619621,9.774464,10.826206,11.356358,11.913515,12.212839,12.301472,12.395767,12.353204,12.251247,12.140925,11.949726,11.538175,9.241259,5.8674903,3.3015547,2.331654,2.0235906,1.8058193,2.1459258,3.814875,8.223616,11.508169,12.336694,12.428831,12.43982,12.385143,12.077653,11.517121,10.134162,7.8237004,5.14812,2.3831286,-0.13515705,-0.8164252,-1.077334,-1.2686809,-1.3077818,-1.0596149,-0.9288434,-0.8442759,-0.78748095,-0.053188264,0.17557186,0.72137165,1.1956564,1.286661,1.440356,1.1247565,0.27749586,-0.35007453,-0.66276234,-0.81615144,-0.90021914,-0.8877395,-0.8152664,-0.6532439,-0.43285227,-0.0869959,0.19320336,0.234288,-0.8555115,-1.4451058,-1.1422913,-1.4932976,-1.7775772,-1.6575584,-1.3111966,-0.8726166,-0.5778283,-0.76586056,-1.8076545,-2.7125893,-2.509461,-2.32136,-1.8597754,-0.8228777,-0.25312883,0.19895984,0.06777567,-0.52325904,-1.4531887,-1.772751,-1.724872,-1.4392292,-1.0671918,-0.8159096,-0.6275382,-0.636096,-0.59766674,-0.67431325,-0.5753749,-0.40901828,-0.22116205,0.1126783,0.34154594,0.82849455,1.015793,0.62815654,0.47234893,-0.11477364,-1.1448544,-1.7183013,-2.0992193,-2.1622627,-2.0699673,-2.009423,-1.943073,-1.7652484,-1.3446696,-1.0900352,-1.0239699,-1.2002213,-1.2616479,-1.2511001,-1.2984887,-1.3305371,-1.1210432,-1.3040801,-1.5818973,-1.660527,-2.2333927,-2.4895644,-0.96602917,-2.0979748,-1.775188,-1.8109149,-1.8199443,-1.8041128,-0.9719113,-1.7994541,-0.9832661,-0.99859464,-0.9652093,-0.9649999
-0.4267275,-0.48389578,-0.4392691,-0.37507674,-0.320757,-1.6540213,-0.2264621,-0.30261445,-0.40730792,-0.3837854,-0.069751345,0.08101085,0.5976169,1.1025743,1.463881,1.6674649,1.6054947,1.3411703,1.0258474,0.5125784,0.18278784,-0.64550495,-0.7916628,-0.7894298,-0.7329968,-0.56196505,-0.3205189,-0.19638816,-0.04019428,-0.16581544,-0.101858854,0.5206251,0.98030484,1.1826788,1.0816061,1.1141536,1.0908191,0.94517606,0.8579584,0.41587073,0.059005402,-0.017253555,0.122477636,0.24554385,0.28041053,0.5799159,0.84138405,0.7633939,-0.0988453,-0.548861,-0.43607646,-0.4183652,-0.39053997,-0.3618635,-0.42555076,-0.93455,-1.4544024,-1.879658,-2.032177,-2.008054,-2.0424786,-2.154962,-2.2546337,-2.3653371,-2.3537376,-2.3505824,-2.2996187,-2.1653721,-2.1087716,-1.7541685,-0.6001092,-0.06441003,-0.8773406,-1.4475601,-1.4739361,-1.4572406,-1.2640841,-1.1407044,-1.2017062,-1.0874426,-1.5028422,-1.4186115,-1.2843267,-0.82591075,-0.55005705,-0.7779591,-0.7516088,-0.47627896,-0.5106956,-0.8701924,-0.99498105,-0.5246979,0.47062343,1.093399,1.1686994,1.155937,1.2602494,1.296692,1.3546653,1.1993902,0.9760704,0.82489645,0.63080835,0.5621815,0.39966068,-0.060940072,-0.3805384,-0.43593174,-0.89645624,-1.2908117,-1.480845,-1.6432551,-1.5403167,-1.4674479,-1.3498671,-1.222037,-1.14633,-1.017636,-0.9707607,-1.1389017,-1.2015319,-1.2191026,-1.4694756,-1.399275,-1.4590316,-1.6928376,-1.8958423,-1.8666774,-1.7659285,-1.5782347,-1.6094427,-1.6542507,-1.8056902,-1.9863448,-1.9051532,-1.8755006,-1.7675573,-1.6523631,-1.6427805,-1.6442289,-1.6337166,-1.6542101,-1.6542548
-3.184795,-3.1885402,-3.100409,-3.1087754,-3.0581398,-3.194934,-2.761751,-2.415287,-2.2601526,-2.2697241,-2.445701,-2.716043,-3.0445051,-2.9274664,-2.7828817,-2.6662507,-2.6519616,-2.7022407,-2.751644,-2.5014758,-2.0577137,-0.6682048,0.96297693,1.6713219,1.771415,1.6972044,1.6053476,1.6892995,1.6206334,0.172129,-2.329014,-2.0982099,-1.955873,-1.9396532,-1.6521645,-1.0357939,-0.8420331,-0.6073181,-0.94454354,-1.4234099,-1.4345007,-1.1113007,-0.9495235,-0.92754894,-0.8670166,-0.5487148,-0.27006873,-0.018088788,0.4855726,0.6797147,0.20486468,-1.1586338,-2.3726468,-2.282035,-1.3661408,-1.0058963,-1.0014615,-0.8217844,-0.53878856,-0.42083985,-0.39216366,-0.37491614,-0.35151204,-0.32838193,-0.3473065,-0.3977657,-0.4447366,-0.63755083,-0.739138,-1.1740694,-1.6993998,-2.8733153,-2.9284446,-2.5008235,-1.9962268,-1.9771154,-2.3785923,-2.5762224,-2.4646597,-2.1829972,-2.4331996,-2.469942,-2.3200748,-1.8785546,-1.4415238,-1.2914606,-1.4877949,-1.7443113,-2.1242447,-2.7061179,-2.7979813,-2.7123604,-2.543879,-2.325754,-2.3229551,-2.4179251,-2.5105643,-2.5669012,-2.6685119,-2.6979065,-2.6640518,-2.649849,-2.6498778,-2.610094,-2.5110369,-2.541792,-2.7542388,-2.8474252,-3.2523532,-3.1368968,-2.8658147,-2.3516335,-2.1784432,-2.159419,-2.1100287,-2.1289856,-2.2785578,-2.6133149,-2.7554455,-2.6395106,-2.6512353,-2.7928715,-3.041913,-3.4881477,-3.6791823,-3.55058,-3.2470436,-3.1761672,-3.1967852,-3.2525454,-3.351136,-3.1949933,-3.6761775,-3.4951239,-3.4478636,-3.3987434,-3.3109944,-3.1950274,-3.3127542,-3.1973064,-3.2008858,-3.1948366,-3.1948535
