0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161
11.026592,10.931111,10.621788,10.25532,9.632115,8.878122,7.9611454,6.653543,4.886939,3.9441087,3.3054817,3.379125,2.841744,2.2661598,1.8707922,1.5288622,0.948586,0.42646185,-0.29785854,-0.5899596,-0.8054491,-0.923207,-1.0407102,-1.2941792,-0.99829054,0.16627827,1.722548,2.5421488,2.7497308,3.028264,3.7499974,3.3405056,2.5324664,1.4425566,0.3722502,-0.62027854,-0.8210599,-1.0505725,-1.2129502,-1.272868,-1.2648191,-1.2955892,-1.3782027,-1.3663399,-1.2940557,-1.2554832,-1.4588437,-1.5743332,-1.6134665,-1.3199772,-0.6884035,0.376118,1.3032507,1.5724673,1.9108977,2.03168,1.2197219,0.5545298,-0.1329485,-0.52267534,-0.54923546,-0.43919972,-0.4041574,-0.42427075,-0.44611895,-0.4960154,-0.52051455,-0.5659252,-0.642487,-0.7596347,-0.7498975,-0.5393084,-0.20994583,0.48122597,1.1579556,1.1689205,0.89779925,0.65511405,0.7507943,0.9380052,0.9864131,0.6374468,0.13567863,-0.025801871,-0.015932009,-0.11382505,-0.20751584,-0.2466666,-0.29164648,-0.19866623,-0.19307548,-0.27669027,-0.59306234,-0.5766865,-0.0066895727,0.1551908,-0.009129036,0.23936869,1.3550622,1.4263835,0.8565285,-0.45348975,-1.244732,-1.6016716,-1.2849834,-0.94466555,-0.37871855,-0.2578289,-0.1693542,0.2699141,1.2952132,2.1715026,3.296518,3.875803,4.4959097,4.606586,4.6364784,4.282762,3.14142,1.2797632,0.5188409,1.0242295,1.3994699,1.8369114,1.7319205,1.3969897,0.95014673,0.75495183,0.6258159,0.58068913,0.7522778,0.85493773,0.7950237,0.7035983,0.6022031,0.4772533,0.18867177,0.0018986501,-0.21844518,-0.25636426,-0.10104275,0.17026672,0.5452979,1.3567846,2.0981724,2.5310597,3.1608415,3.963409,4.556347,4.945584,5.81699,6.9599247,8.330359,9.439197,10.065077,10.652085,11.506607,11.662952,11.953907,12.185055,9.597219,9.597274
-3.3660083,-3.4942012,-3.6525435,-3.773312,-3.8598723,-3.8408964,-3.6760547,-3.446384,-3.3418913,-3.3510818,-3.3581834,-3.285585,-3.1729102,-3.0778718,-3.0114794,-2.8631916,-2.8130891,-3.011075,-3.0695524,-3.0403504,-2.7589335,-2.420906,-2.3324869,-2.4061613,-2.948172,-3.6118088,-3.9011216,-3.9843266,-3.9228525,-3.9463334,-3.997302,-3.7562408,-3.586895,-3.546609,-3.9482808,-4.393029,-4.4172564,-4.016876,-3.6719675,-3.449453,-3.3633642,-3.3084755,-3.2482965,-3.2118297,-3.0809026,-2.7319772,-2.3491595,-2.122386,-2.1465707,-2.461687,-2.7076373,-2.9569874,-3.0535417,-3.1165612,-3.1356003,-3.1562028,-3.0130358,-3.0257661,-3.3081293,-3.6248446,-3.5796323,-3.4652925,-3.3747447,-3.3611438,-3.3459601,-3.2904868,-3.2397146,-3.128789,-2.9790654,-2.8433542,-2.8021007,-2.7278743,-2.6675293,-2.9343185,-2.8853917,-2.6645,-2.5396752,-2.51797,-2.7255597,-3.041391,-3.2454476,-3.1723437,-2.957155,-2.994456,-3.0896373,-3.1574354,-3.2005186,-3.200904,-3.1150863,-2.9366336,-2.6195035,-2.296821,-1.6628689,-1.3049171,-1.1111015,-0.92436135,-1.0771353,-1.322832,-1.6119858,-1.7491546,-1.7749596,-1.6580544,-1.6324344,-1.5495578,-1.2921903,-0.5846465,0.12478329,0.4211959,0.5380739,0.30161786,-0.67621493,-2.244396,-3.2253132,-3.580532,-3.5879545,-3.5181074,-3.436171,-3.1114216,-2.7578607,-2.524994,-2.3705413,-2.4451475,-2.5730212,-2.1917405,-1.3709399,-0.9234438,-0.81139934,-0.8556452,-1.0255802,-1.2451215,-1.4868915,-1.6621902,-1.8569467,-1.9747417,-1.9745414,-1.6920344,-1.2207142,-0.7825809,-0.42914873,-0.26872453,-0.029342484,0.08256949,0.53072935,1.1864331,1.5459993,1.8327581,2.0816245,2.201293,2.453754,2.7902892,2.5736413,2.3866868,1.6829526,0.70517814,0.22797191,-0.20011353,-0.7538161,-0.79687643,-0.739346,-0.874473,-0.9960802,-0.99616516
-0.37422538,-0.5603134,-0.72991025,-1.0254539,-1.2682115,-1.3137379,-1.1453929,-0.7583584,-0.74690264,-0.77715325,-0.61409664,-0.53427595,-0.4851495,-0.4366803,-0.55627906,-0.5997952,-0.5255261,-0.71421874,-1.0574183,-1.1509752,-1.1165438,-0.8117363,-0.08645617,1.4074016,3.7404838,5.6522636,6.8207545,7.5465117,7.789358,7.743815,7.847825,8.292009,8.443168,8.403521,8.279774,7.7427816,6.988552,5.026671,2.9539351,1.4981699,0.87707037,0.5422153,0.47614694,0.4876032,0.38368267,0.3169773,0.18045916,0.424062,1.706519,3.6446648,5.052473,6.281566,7.0048532,7.107927,7.180049,7.2043195,6.978772,6.7190638,6.2460237,5.317745,3.8692734,2.3881078,1.1317297,0.43328345,-0.20495223,-1.0026041,-1.5439079,-2.111563,-2.7493994,-3.171437,-3.181493,-2.725928,-1.7882246,-0.655645,0.2542495,0.532807,0.4391739,0.0033195391,-0.22649395,-0.37256062,-0.6542922,-0.6564338,-0.7965474,-0.7790281,-0.86811775,-0.8763186,-0.8799534,-0.77907586,-0.57492536,-0.34607923,-0.4186667,-0.62325025,-0.8934216,-0.5717023,-0.11395167,0.25483277,0.1411097,0.3396985,1.2672994,1.5039823,1.9727936,1.5157124,0.6718685,0.509054,0.18343553,-0.41787896,-0.9320954,-1.0258467,-0.5532481,1.6576556,5.2470617,7.7544975,9.501309,10.375077,10.68391,10.717801,10.710945,10.820487,11.068187,11.0941925,10.121047,8.802116,6.665531,3.2156825,0.6181234,-0.14591828,-0.5422535,-0.82513934,-1.0602373,-1.1757064,-1.3337038,-1.509192,-1.7204134,-1.8601196,-1.8913624,-1.9408761,-2.137216,-2.3645332,-2.6152267,-2.7758021,-2.9890752,-3.1723278,-3.3681202,-3.6458993,-3.7861972,-3.77989,-3.5785837,-3.2507632,-2.9444273,-2.7339568,-2.3451314,-1.9811436,-1.6725051,-1.5539808,-1.5379848,-1.4824829,-1.3918276,-1.4457275,-1.341144,-1.3642559,0.51605403,0.5160863
-1.7121598,-1.9578562,-2.1917305,-2.2171185,-2.106172,-1.7106649,-1.3719816,-0.8980207,-0.5997995,-0.9286007,-1.2218585,-1.2474803,-1.029357,-0.7855367,-0.57620174,-0.25735465,0.05825253,-0.13589469,-0.2814924,-0.4641149,-0.3814374,-0.08585903,-0.08797467,-0.19420213,-0.59190166,-1.209858,-1.7010756,-2.0463188,-2.0386405,-2.0479097,-2.0840402,-2.0648105,-1.8758937,-1.7024512,-1.660044,-1.666248,-1.653296,-1.5839906,-1.8593345,-2.1428063,-2.2657976,-2.2869177,-2.2437196,-2.2195356,-2.0855775,-1.7359732,-1.3020399,-0.9972114,-0.8096842,-0.75922155,-0.9243307,-1.4178811,-1.7978592,-1.9546158,-2.0087342,-2.0881891,-1.9216932,-1.7195377,-1.5538297,-1.5485544,-1.545655,-1.7442026,-1.9794338,-2.1884377,-2.3499265,-2.4849694,-2.5437427,-2.536615,-2.4274774,-2.3536034,-2.3213997,-2.0540233,-1.553395,-1.4398588,-1.4687787,-1.3423184,-1.3191867,-1.3461654,-1.0197814,-0.8601236,-0.939314,-0.9159944,-1.0011876,-1.1473558,-1.2577722,-1.2879298,-1.3157713,-1.2544686,-1.1271871,-0.98156786,-0.99294347,-1.071495,-1.1863023,-1.1456566,-1.2586282,-0.69484365,-0.3399198,-0.8946072,-1.5075437,-1.7168443,-1.7560217,-1.4337499,-1.1032586,-1.1013615,-1.0711002,-0.9430318,-1.1803079,-1.1949849,-1.0360758,-0.8054371,-1.1431799,-2.011654,-2.5661922,-2.7705874,-2.757255,-2.7937083,-2.8175285,-2.5515962,-2.1346912,-1.6840031,-1.1203611,-0.65272695,-0.3867181,-0.4012513,-0.3386176,-0.29881102,-0.26972252,-0.27609316,-0.325824,-0.48574263,-0.6845864,-0.7775719,-0.9299494,-1.043477,-1.0285684,-0.6553235,-0.09333228,0.6142957,1.4302773,2.0763717,2.6134567,2.7588453,3.2647815,4.522536,5.362664,6.12118,6.9440956,7.737012,8.273245,8.485418,8.673487,8.651036,8.635043,8.402868,8.069952,7.6189785,6.456417,6.0606937,5.3945904,4.82253,4.326585,4.326395
3.2915683,3.3745313,3.3916914,3.2463965,3.3429627,3.320014,2.9973695,2.8439577,2.982412,3.1425467,3.207014,3.1999836,3.162743,2.9877126,3.014777,3.147424,3.4093518,3.8722048,4.319631,4.5316195,4.3404055,3.920785,3.4575899,2.8654017,2.222787,0.69744015,-0.7153026,-1.3379202,-1.3396972,-0.951451,-0.7611082,-0.81010526,-0.67387277,-0.38273236,1.1159208,3.3168883,4.7105794,6.0718284,6.7517347,6.9600325,6.9689665,6.921744,6.836441,6.6766596,6.4642034,5.929632,5.406116,4.776803,4.1228814,2.9045308,1.4534885,-0.24660277,-1.4236772,-1.5701703,-1.6831855,-1.8522606,-2.2135584,-2.1554291,-1.8187761,-1.1056163,-0.55345803,-0.20195311,-0.048286527,0.122893095,0.33889702,0.6105992,0.81612194,1.0057985,1.0961847,1.032448,0.8123362,0.16773775,-1.0056735,-2.06336,-2.4047112,-2.2150085,-1.7647591,-1.2586553,-0.82348204,-0.45161057,0.29207933,0.9356444,1.7288934,2.1951694,2.5058477,2.60634,2.63554,2.5150566,2.2691145,1.9044702,1.7261999,1.7287273,2.1868577,1.9169974,1.2816916,0.48456815,-0.0117023215,-0.57507336,-1.1334376,-1.2104415,-1.4612688,-1.4367551,-1.0607266,-0.6522668,-0.36647177,-0.31475332,-0.123503566,-0.09051727,-0.21516113,-0.6169059,-0.73910236,-0.8356018,-1.3058305,-1.3167597,-1.2153484,-1.1767602,-1.3308194,-1.6612995,-1.7010337,-1.4742198,-0.6888721,-0.52020025,-0.81965077,-1.3023535,-1.3985629,-1.4752386,-1.4184458,-1.3189862,-1.2658907,-1.2479521,-1.2191072,-1.2186787,-1.240624,-1.2745218,-1.4554139,-1.7047573,-1.9010966,-2.0084984,-1.9524521,-1.8719687,-1.664906,-1.3062818,-1.1791904,-1.1572943,-1.1742251,-1.3266889,-1.5231522,-1.7105846,-1.7847704,-1.6732202,-1.4761302,-1.1898575,-0.5877889,-0.17611918,-0.005360583,0.14403069,0.48223627,0.65676785,0.6087482,0.5957968,1.3728187,1.3727698
-1.9793469,-2.1343112,-2.3817167,-2.4182956,-2.3650217,-2.2798305,-2.270739,-2.0227354,-1.6208992,-1.748632,-1.6310368,-1.4806126,-1.3785214,-1.2258661,-1.2299571,-1.1077901,-0.7437422,-0.37565917,0.07926756,0.7624814,1.7946849,2.8912656,3.2836366,3.228578,2.73441,2.1461458,1.0316576,-0.12697385,-0.74761426,-1.0697567,-1.3151166,-1.2820522,-0.9396664,-0.2511312,0.4050452,0.47195247,0.07472928,-0.5908678,-0.7060017,-0.6487462,-0.57215965,-0.4405431,-0.40341932,-0.34132728,-0.19067094,0.1657154,0.6783461,1.006237,0.79972816,0.3518677,0.16059804,-0.38761884,-1.099266,-1.2448759,-1.2298491,-1.1312859,-0.3799206,0.3639357,1.1798528,1.4528146,1.3113666,1.1341832,1.0379474,0.97438556,0.9422003,0.9324645,0.936401,0.90916634,0.9364639,0.7702415,0.46523505,-0.26558614,-1.3841956,-2.3517385,-2.992103,-3.0044897,-2.6711345,-2.0258684,-1.5052333,-1.3123231,-1.2324694,-1.1702025,-0.9992156,-0.77578056,-0.43255693,-0.052351817,0.33027154,0.460782,0.39999384,0.18450125,0.008908056,0.085403726,0.45688224,0.586636,0.5443078,0.96601474,1.1719203,0.08135241,-1.4223754,-1.4199326,-1.0505949,-0.06815897,0.7311183,0.4989481,-0.061795756,-0.49737787,-0.790367,-1.0106778,-1.1416764,-1.1164582,-1.2203261,-1.1771232,-1.2913705,-1.4143314,-1.493578,-1.4623883,-1.34975,-0.65850025,0.42964423,2.0658984,2.4237103,1.7303121,1.5037808,2.1320252,3.3984704,4.69401,6.3668866,7.489829,8.067438,8.018596,7.5711136,7.133404,6.499228,5.9649954,5.5293574,4.9851074,4.50492,4.105109,3.5867834,3.19036,2.923397,2.5428178,2.2276855,1.8212993,1.5375376,1.365211,1.2001673,0.8602461,0.43814707,0.1543536,-0.15151374,-0.46685934,-0.59706414,-0.66132915,-0.75955963,-1.0961452,-1.4579794,-1.5895929,-1.644305,-1.7709213,-0.5058609,-0.5061117
-2.611382,-2.714693,-2.830918,-2.899788,-2.8625848,-2.7771022,-2.6857288,-2.748567,-2.4843597,-2.3726265,-2.1655056,-2.0539846,-2.016066,-1.892696,-1.7727729,-1.4525859,-1.0166756,-0.7422763,-0.5256883,-0.455136,-0.3810398,-0.51880336,-0.74803257,-1.1377178,-1.6611453,-2.1073282,-2.440135,-2.689052,-2.8362064,-2.993994,-3.124874,-3.0990593,-2.9507806,-2.5705912,-2.143752,-1.8329682,-1.7658267,-1.5553683,-1.2579134,-0.99884295,-0.8932339,-0.8509189,-0.8626008,-0.8864331,-0.88008535,-0.847857,-0.72324824,-0.79352236,-1.1176492,-1.5236547,-1.7869091,-2.1795766,-2.4626164,-2.592597,-2.6226444,-2.6173732,-2.1826174,-1.678893,-1.1660285,-0.8789393,-0.7135534,-0.7228577,-0.6242599,-0.58399326,-0.56100315,-0.5471955,-0.5440983,-0.5067519,-0.4454819,-0.52894866,-0.78732574,-1.3076766,-1.7139397,-2.130564,-2.6135294,-2.6542447,-2.4698439,-2.022872,-2.0068984,-2.2064385,-2.4085329,-2.317454,-1.991269,-1.4936231,-1.0297544,-0.8617989,-0.77009803,-0.81989074,-0.9535247,-1.1448485,-1.1016495,-0.9160217,-0.47400463,-0.48258495,-0.5789697,-0.50815356,-0.19195864,-0.47861296,-1.7290632,-1.8438802,-1.7230506,-1.1390824,-0.45610255,-0.20300329,-0.5236436,-0.88463545,-0.8864521,-0.91386235,-1.1539657,-1.6014168,-2.0785766,-2.113183,-2.344685,-2.5213485,-2.6088545,-2.4507911,-2.3361146,-2.1635451,-1.5992123,-0.44865334,0.1907185,-0.17914192,-0.23386839,0.49280334,1.1569576,1.726667,2.2332249,2.4047587,2.4911172,2.3352304,2.0280392,1.8022811,1.6102186,1.5988771,1.9037745,2.5399175,3.4035265,4.0794973,4.780155,5.2409897,5.580874,5.6626143,5.759868,5.7129564,5.569416,5.232256,4.8750067,4.5197277,4.1865635,3.9717827,3.6555989,3.0485227,1.951982,0.7876556,0.07332039,-0.5668204,-1.388052,-1.5241898,-1.5242248,-1.649601,-1.8160644,-1.8162197
-0.5865129,-0.6889969,-0.7474717,-0.702935,-0.5075833,-0.21724992,0.001902476,0.57039315,0.93168813,0.7626311,0.63380635,0.6617846,0.7818203,0.7969141,1.0288324,1.4778172,1.6505673,1.0907756,0.8717945,0.7870462,1.0427164,1.5176194,1.4956032,1.0569938,0.20117898,-0.6912975,-1.4443777,-1.915698,-1.9427147,-1.9329288,-1.9887073,-2.033858,-1.8262346,-1.5840083,-1.4683454,-1.5959601,-1.6544957,-1.553356,-1.508563,-1.4615579,-1.4348357,-1.358891,-1.2658412,-1.2048674,-0.9783506,-0.44444823,0.14210096,0.46752295,0.11541426,-0.49265042,-0.9008918,-1.1844285,-1.4096336,-1.5539044,-1.6182737,-1.6903474,-1.3998753,-1.1342809,-0.9919479,-1.0241628,-0.9873056,-0.9435156,-0.8709151,-0.860533,-0.7615937,-0.5625369,-0.39164704,-0.11738527,0.33016604,0.6716729,0.7281879,0.56191415,0.009440556,-0.8919029,-1.6052336,-1.8022802,-1.8603803,-1.653416,-1.3352683,-1.1645916,-0.92737746,-0.72265625,-0.6751112,-0.9553154,-1.2689261,-1.3551507,-1.3867126,-1.330631,-1.2771418,-1.1832806,-1.070178,-0.8342222,-0.100841105,0.22896244,-0.22641978,-0.863724,-0.87594974,-0.7941299,-0.85642713,-0.9679539,-0.9021056,-0.39383227,-0.08529311,-0.17213716,0.060137272,0.6724547,0.8549134,0.9643661,0.9874164,0.8076449,-0.1643523,-1.2729723,-2.2826324,-2.8511677,-3.153201,-3.3601065,-3.4651034,-3.1350648,-2.5905118,-1.9687634,-1.7305502,-1.8550925,-2.0580857,-2.0241318,-1.4623144,-1.0738919,-0.85450864,-0.6885133,-0.5102906,-0.30059177,-0.17954789,-0.058347963,-0.00080704316,-0.04190247,-0.07858755,0.028405258,0.29010826,0.6624862,0.9385404,0.9917677,1.1070192,1.0928812,1.3178539,1.9031115,2.3087451,2.8293326,3.365521,3.7295933,4.0156765,3.9952455,3.7050714,3.2431207,2.4246004,1.6033375,1.2504815,1.0263647,0.33209473,0.1844354,-0.055159032,-0.25812843,0.051584244,0.051570445
-1.6206149,-1.7897851,-2.0108042,-2.402224,-2.7772803,-3.1493363,-3.2904491,-3.3137836,-3.0568044,-2.9218187,-2.8799715,-2.9040442,-2.8233688,-2.5933576,-2.4411356,-2.4767966,-2.5380175,-2.515018,-2.4063401,-2.4266224,-2.5308337,-2.5986352,-2.6269312,-2.5135536,-2.4466321,-2.1769514,-2.200407,-2.3779173,-2.2033389,-2.0117953,-1.9500647,-2.0076656,-2.0716796,-2.0281699,-1.702378,-1.178083,-0.92752695,-0.7626986,-0.6814587,-0.6193001,-0.65658474,-0.80833966,-0.9618895,-1.1141585,-1.2431945,-1.4921256,-1.6614323,-1.7649972,-1.8394749,-1.9493659,-1.9374058,-2.2752352,-2.6032934,-2.6504297,-2.715931,-2.7360458,-2.661425,-2.4472344,-2.0928967,-1.5139774,-0.8187183,-0.4540131,-0.12608638,0.17049697,0.43808612,0.73410094,0.9444728,1.1380929,1.2795978,1.2722622,1.1081228,0.6498518,0.13975072,-0.51385915,-1.265487,-1.4803135,-1.4088818,-0.9944864,-0.7620874,-0.5789101,-0.22297356,-0.20619625,-0.29309428,-0.38719127,-0.3537781,-0.44135872,-0.57174915,-0.8183361,-1.0702481,-1.527636,-1.9033163,-1.9383276,-1.7449251,-1.5393605,-1.1433338,-1.0152869,-1.0900857,-1.3519366,-1.6358635,-1.5449185,-1.1666614,0.0967762,2.5433683,5.220974,7.751893,9.07741,9.692711,9.7774935,9.770993,9.41114,8.575689,7.098507,4.142042,1.5516942,-0.1745676,-0.84279966,-0.99691135,-1.491113,-1.7103558,-1.5028536,-1.208397,-1.5679176,-1.9928491,-1.7973084,-1.519093,-1.5164795,-1.5895237,-1.5922791,-1.4856106,-1.3868146,-1.1581124,-0.85172164,-0.43715826,-0.057988167,0.3369167,0.9514806,1.4893687,1.7481031,2.0120444,2.0990977,2.0826666,2.1232677,2.1204925,1.8306267,1.6073666,1.3062068,0.94872165,0.6152211,0.47688437,0.524497,0.45196652,0.2007548,-0.16840184,-0.4121889,-0.53302526,-0.63214207,-0.6079818,-0.47111782,-0.5028446,-0.49280882,-1.2741768,-1.2741721
-1.8274772,-1.4283093,-0.77252185,-0.19857799,0.5150832,1.5265605,2.3499613,3.0249946,3.823414,4.0869775,4.2452435,4.270109,4.189029,3.9677386,4.0242805,4.502645,5.0862236,5.6757927,6.247323,6.554985,6.71896,6.56261,6.149844,5.3319254,4.2147923,2.2506104,0.2370964,-0.9259194,-1.4350306,-1.400049,-1.4611173,-1.7030011,-1.5312978,-1.2624773,-0.48691258,1.00144,2.3711267,3.841465,4.422637,4.615985,4.650888,4.7830267,4.829148,4.852438,4.854089,4.9581738,5.1088657,5.0453515,4.6404486,3.800403,2.4881709,0.6846906,-0.84756625,-1.2278516,-1.3838409,-1.4624104,-1.5080454,-1.5380716,-1.4612157,-1.0602231,-0.65913063,-0.3842362,-0.6749425,-1.0798705,-1.4806184,-1.9105024,-2.1347737,-2.3217635,-2.565029,-2.820835,-3.1142302,-3.721356,-4.193038,-4.236765,-3.6353872,-3.1232638,-2.6005242,-2.3082087,-2.3226967,-2.1394303,-1.4946437,-0.8081118,0.0423564,0.8413664,1.4836326,1.7958603,2.0591092,2.275465,2.1728005,2.0093272,2.2149487,2.7467906,4.1092577,4.496338,4.0096645,2.896864,1.5450488,-0.05333367,-1.4920719,-1.6706667,-1.6783586,-1.7168236,-2.1211095,-2.4071946,-2.672237,-2.747141,-2.843103,-2.9441223,-3.1686163,-3.6419902,-4.156449,-4.4012246,-4.3184214,-3.8380609,-3.338643,-2.9570038,-2.8339884,-2.5810037,-2.2628167,-2.1632397,-2.4567602,-2.6049948,-2.3524108,-1.8017538,-1.2173985,-1.1435571,-1.163148,-1.3578494,-1.7353324,-2.2002802,-2.8300996,-3.3816352,-3.8666592,-4.182893,-4.3510017,-4.3584414,-4.0947256,-3.7924027,-3.4681394,-3.3067813,-3.1425767,-3.0713468,-2.992278,-2.9003386,-2.875651,-2.9480734,-3.0086029,-2.936964,-2.8371735,-2.6619573,-2.7972069,-2.8314652,-2.8868077,-2.9303994,-2.7795606,-2.6518745,-2.6425366,-2.5807028,-2.489312,-2.4871347,-3.2080526,-3.2080731
