0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
12.951818,12.850672,12.673996,9.972687,9.97275,11.860208,11.596133,11.019151,10.111647,8.894991,6.5462637,4.987221,4.5520287,4.181123,3.3757167,3.056426,2.4988313,1.8905203,1.7773496,0.90166104,-0.00473997,-0.16106457,-0.16452187,-0.23210868,-0.35661107,-0.39110884,-0.30963713,-0.08249667,0.4593589,1.7342447,3.6057386,5.048951,5.234755,4.513522,3.829543,3.5435634,3.3495502,2.7731318,2.2861495,1.528689,0.41289467,0.73769605,1.0979822,1.4010252,1.7758794,1.8796264,1.4533288,0.93612206,0.71252334,2.3549566,2.929532,3.2128115,3.4149446,3.7414117,4.330585,5.6195164,6.7874527,6.22724,5.3093567,4.18349,3.2317429,1.9631071,1.0393164,0.8649352,1.0085608,1.1332414,1.2498288,1.4314195,1.7289689,1.860764,1.565149,1.2509376,1.0374291,0.824414,0.5944314,0.47250113,0.36226386,0.32251868,0.31282943,0.31715584,0.39766562,0.5636827,0.91960216,0.83170575,1.0379341,2.1154108,2.1872542,1.8087125,1.6009698,1.3575009,1.080116,0.36764625,-0.50952494,-0.15148626,0.9128901,1.637367,2.6297016,3.3236647,3.4398866,3.3406732,3.6794362,4.572236,3.9240222,2.289122,1.6882205,1.5566044,1.9159021,2.2289786,2.2043426,1.9608426,1.5124884,1.1943043,0.98721975,1.0135199,0.78916174,0.524124,0.18062979,-0.16652954,-0.32386166,-0.46828783,-0.64459944,-0.8159201,-0.79513186,-0.20992282,1.0318332,2.521928,3.9886284,4.308638,3.531942,3.2554278,3.139734,3.1953187,3.4573412,3.3595123,3.0731602,3.0625894,2.9225178,2.6742656,2.4480934,1.7210736,0.70976925,0.30722418,0.34513152,-0.05288601,-0.44774503,-0.5630573,-0.47639552,-0.49937025,-0.54715323,-0.60829777,-0.5238049,-0.39446425,-0.25511762,-0.31221277,-0.22389245,-0.2822002,-0.22815162,0.024371624,0.060975432,0.6157543,0.24172997,0.49366358,0.50797236,1.4746944,1.6826369,1.8198444,2.2767994,2.4563413,2.8270442,3.3660111,4.1653986,5.093268,5.469886,6.261993,6.8416758,7.4925766,7.7733536,8.017472,8.434154,8.979633,9.510799,10.2117815,10.734207,10.819445,11.218435,11.505787,9.972535
-2.6559367,-2.6055865,-2.546139,-1.1067153,-1.1067309,-2.5870912,-2.5444303,-2.5088995,-2.5082684,-2.6569502,-2.7934217,-2.539515,-2.2736628,-2.0888677,-1.9453156,-1.8880141,-1.798691,-1.713609,-1.4569596,-1.6714725,-2.3325942,-2.4966154,-2.3314414,-2.0376267,-1.6680695,-1.2894735,-0.90883946,-0.2327447,0.4014532,0.00941965,-1.3646142,-1.9304466,-1.9757483,-2.114337,-2.1442606,-2.0653486,-1.9290581,-1.8419766,-1.9206917,-1.5981631,-0.9128275,-0.6782879,-0.43671498,-0.40772828,-0.44108903,-0.428194,-0.4920277,-0.7080978,-1.1170615,-1.7427673,-1.5830107,-1.3097067,-0.9443652,-0.54013824,-0.20568475,-0.53525895,-0.8538906,-0.8751687,-0.70026535,-0.4694031,-0.21186875,0.268255,0.79986024,1.0643566,0.96296656,0.7266436,0.30420327,-0.09463659,-0.49448952,-0.7667284,-0.896999,-0.97160286,-1.0137459,-1.0599904,-1.0785552,-1.0675691,-1.0269743,-1.0084,-0.92938745,-0.7529478,-0.57428217,-0.6852424,-1.2499516,-1.8688676,-2.0973136,-2.496114,-2.4820461,-2.228191,-2.1135962,-2.1448746,-2.2407393,-2.3280373,-2.278934,-2.7656207,-2.223898,-1.248477,-0.6640055,-0.651,-0.8038877,-1.0065069,-1.1540829,-1.3533292,-1.4939837,-1.5032141,-1.3554916,-1.0945745,-1.0074668,-0.9401651,-0.89223415,-0.9366657,-1.3209027,-1.7387705,-1.7578082,-1.7963239,-1.77795,-1.4891932,-1.0776678,-0.74107516,-0.5321747,-0.33867478,-0.098027825,0.23223785,0.78614277,1.4890825,0.5876955,-1.2040465,-1.3828626,-1.8004218,-2.0566432,-2.0642037,-1.9334519,-1.8851051,-1.7984993,-1.7444029,-1.6695311,-1.6422172,-1.7237678,-1.778574,-1.8685963,-1.9595759,-1.9624794,-1.9956772,-2.0847077,-2.0546167,-1.9021481,-1.87766,-1.8426378,-1.8002876,-1.8186841,-1.8202136,-1.8309841,-1.8573022,-1.9022704,-1.9803904,-1.9713454,-2.031058,-2.069449,-2.2019925,-2.1995046,-2.4103634,-2.2391253,-2.3610635,-2.3025854,-2.3613076,-2.1534212,-2.0703793,-1.9492009,-1.9345615,-1.9438858,-1.8848244,-1.8660189,-1.9161377,-1.9192824,-2.0022097,-2.0807652,-2.2397013,-2.2848501,-2.1865797,-2.215494,-2.2321815,-2.405216,-2.408225,-2.291457,-2.3925402,-2.350327,-2.2156162,-1.1067063
-0.5994323,-0.60872996,-0.6577013,-0.2531482,-0.25309557,-0.8639072,-0.9826262,-1.1053982,-1.1331018,-0.81386566,-0.81575185,-0.8651033,-1.0300754,-1.2954578,-1.5042787,-1.4676702,-1.5059866,-1.4591321,-1.5334786,-0.96992755,-0.7807524,-1.5958529,-2.0057776,-2.139191,-2.1452932,-2.135676,-2.149331,-2.229524,-1.9083797,-0.94027257,-0.87142277,-1.255547,-1.0378833,-1.1147614,-1.2492626,-1.1490059,-1.040057,-0.82514066,-0.7357105,-1.4973989,-1.8347796,-1.7139161,-1.9065496,-1.979144,-2.154283,-2.2202125,-1.8189023,-1.0212728,-0.5445839,-0.34274036,-0.45779288,-0.81184983,-1.0626582,-1.123691,-1.3141992,-1.5132134,-2.017887,-2.3310943,-2.144396,-1.9212933,-1.9406255,-1.7919798,-1.3536378,-1.0786705,-1.0327401,-0.80382955,-0.622865,-0.5606003,-0.35053307,-0.052224725,-0.10810584,-0.29001978,-0.40147942,-0.53522253,-0.6502842,-0.6676378,-0.6630194,-0.6795752,-0.76860917,-0.860608,-0.8400202,-0.7402016,-0.12350571,-0.10262677,-0.26997942,0.24949032,0.3646302,0.54228103,0.75712466,0.6725273,0.62563086,0.37691638,-0.31338277,-0.53368676,-1.1090105,-1.7121191,-2.2694983,-2.367096,-2.4574413,-2.3337731,-1.8522089,-1.2099985,-0.85622793,-0.74116087,-0.6718214,-0.7198418,-0.657081,-0.75284874,-0.9734889,-1.1057628,-1.1581442,-1.0229366,-0.6850718,-0.329912,-0.20410404,-0.28533268,-0.38367832,-0.46116608,-0.5349982,-0.6487105,-0.7599113,-0.93829525,-1.1056614,-0.8381847,-0.18318704,-0.9308722,-1.2068472,-1.0220386,-1.3783509,-1.5577496,-1.5279651,-1.3079048,-1.0069577,-0.6947403,-0.45144224,-0.38680977,-0.29503417,-0.23303917,-0.232658,-0.42181054,-0.8779197,-0.92552507,-1.1412766,-1.6738498,-1.804527,-1.7713975,-1.7510134,-1.7421162,-1.6881504,-1.61678,-1.5808846,-1.5227307,-1.4706925,-1.3938271,-1.3448755,-1.2599112,-1.1752019,-0.98914576,-0.848993,-0.77136075,-0.80850834,-0.80775386,-0.82341063,-0.74213016,-0.6463989,-0.66268206,-0.72415483,-0.70082265,-0.5566566,-0.4510319,-0.3960198,-0.32656416,-0.30456692,-0.19794449,-0.13099587,-0.14863065,-0.21145108,-0.16978434,-0.122057095,-0.30227998,-0.51151603,-0.9524956,-1.3133659,-1.3766166,-1.5306444,-1.5365962,-0.25323084
-2.1665049,-2.093134,-2.0526423,-0.51322556,-0.51316285,-1.9268106,-1.81663,-1.8849819,-1.8281769,-1.8154724,-1.971377,-1.9023086,-1.6392393,-1.4556854,-1.250352,-1.0772966,-0.96829736,-0.82278305,-0.4806312,0.19735982,0.15924591,-0.36725652,-0.5316661,-0.51122296,-0.4833007,-0.4312981,-0.4432919,-0.59441787,-1.0399061,-2.005175,-2.582871,-2.5815926,-2.642637,-2.74823,-2.9220486,-2.7809203,-2.4172723,-1.7812518,-1.1157705,-0.98476714,-1.1840228,-1.3233442,-0.9927392,-0.85510045,-1.01087,-1.0022631,-0.70388454,-0.48475984,-0.21208899,-0.25841805,-0.5291047,-0.99111164,-1.650077,-1.8193423,-1.8238479,-1.9764171,-2.1963372,-1.9834307,-1.8237069,-1.6518354,-1.5017234,-1.275744,-1.1854945,-0.89334875,-0.8123274,-0.97308993,-1.1426047,-0.94539756,-0.47659966,-0.20175785,-0.31735826,-0.5514424,-0.69628966,-0.88553965,-1.1113356,-1.2319624,-1.310154,-1.43588,-1.5297621,-1.6058421,-1.6202084,-1.567494,-1.4418936,-1.4093838,-1.4121591,-1.7786827,-1.9153671,-1.9953088,-1.9852903,-2.017171,-2.0391822,-2.0842574,-2.0675058,-2.002197,-1.9001039,-1.7268965,-1.4456906,-0.6425886,-0.51614434,-0.45483935,0.02872461,-0.091412604,-0.15707186,-0.62051374,-1.1733216,-1.1028653,-1.0892141,-1.2695041,-1.2831545,-1.0704957,-1.3143324,-1.3291851,-0.73571306,-0.3659195,-0.50582546,-0.9669114,-1.2702911,-1.3585466,-1.3613526,-1.3419371,-1.2778981,-1.2096624,-1.1879596,-1.3055099,-2.0886922,-3.0694196,-2.9192212,-3.0421805,-3.0885503,-3.1943848,-3.078679,-2.8730445,-2.6183028,-2.3607273,-2.109591,-1.9337028,-1.6618041,-1.4650055,-1.4274476,-1.4192313,-1.6137278,-1.7772063,-1.8036369,-1.7741368,-1.5615008,-1.4116716,-1.4152269,-1.329348,-1.234486,-1.100555,-1.1215094,-1.128922,-1.3045807,-1.3486104,-1.2863017,-1.2330391,-1.1513515,-1.1699219,-1.0502422,-1.2747109,-1.0723779,-1.1694001,-1.094377,-1.0975882,-0.82218444,-0.7833535,-0.8695447,-0.867133,-1.046068,-0.9641228,-0.8342328,-0.7644221,-0.7367416,-0.7774581,-0.9150794,-1.1503284,-1.2760553,-1.0837749,-0.94651985,-0.91396713,-1.3154047,-1.6524291,-1.7651062,-1.7824763,-1.7223847,-1.7527862,-0.5132352
-0.7785245,-0.79749537,-0.79704094,-0.030053407,-0.030141845,-0.93739593,-0.9748621,-0.8585148,-0.816311,-0.68478477,-0.63349307,-0.6990182,-0.8663305,-0.86374664,-0.83715606,-0.8853391,-0.9294213,-1.0744557,-0.8103882,0.18537384,1.4213092,2.152328,2.4643726,2.5835683,2.5559204,2.4375925,2.3242276,2.2993279,2.2798505,1.6237028,-0.0061562955,-1.1734792,-1.0542942,-1.1555642,-1.4469457,-1.7472533,-1.8976617,-1.5725656,-1.5454092,-1.4648709,-1.0665684,-0.71960783,-0.63590777,-0.43666458,0.08407377,0.49003962,0.5257764,0.44452888,-0.37355208,-2.0249636,-2.0874298,-1.6453898,-1.2188587,-1.2290171,-1.0006027,-1.0136685,-0.92344606,-0.8099499,-0.95769536,-1.1565459,-1.1876341,-1.5595081,-1.7046571,-1.3907495,-1.1532202,-1.1914632,-1.2687151,-0.9394549,-0.3768428,0.035332754,0.5083982,1.0212123,1.309747,1.5246364,1.6855295,1.736356,1.7385457,1.752155,1.8694423,2.0204675,2.053016,2.0080383,1.6570054,0.83338976,-0.7247671,-2.1034613,-2.2750607,-2.4256923,-2.596095,-2.5091715,-2.3900638,-2.1182537,-1.688488,-1.3058206,-1.6877811,-1.7936368,-1.8199382,-1.951328,-1.9138799,-2.0705206,-2.1771452,-1.9082334,-1.4974202,-1.4488931,-1.3720162,-1.1852309,-0.8786271,-0.5758926,0.01103539,0.8391757,2.5850096,5.230118,7.7039614,9.472589,11.025971,11.909008,12.157789,12.18214,12.181456,12.168161,12.159624,12.148425,12.099706,11.703059,9.744034,6.0153317,1.5169833,0.43726543,-0.014659524,-0.32439196,-0.7958431,-1.2376852,-1.4028487,-1.1844845,-0.87168217,-0.6617142,-0.6733367,-0.70545185,-0.6264325,-0.49307728,-0.04296297,0.26184177,0.3569613,0.40263638,0.27771097,0.05141832,-0.074479744,-0.2302918,-0.37421706,-0.53366625,-0.5637833,-0.6517137,-0.53414565,-0.37033167,-0.28922662,-0.20888478,-0.16643411,-0.15346909,-0.43753082,-0.47351345,-0.52223337,-0.45055437,-0.5264388,-0.999977,-1.4972714,-1.8797232,-2.0714278,-2.248203,-2.4282787,-2.5742118,-2.723445,-2.7694001,-2.7715924,-2.750767,-2.653583,-2.4590173,-2.2620049,-2.1905897,-2.1159756,-1.766475,-1.1816742,-0.7799393,-0.66292024,-0.6324396,-0.5314421,-0.5783115,-0.029797003
-1.2137872,-1.4946458,-1.7676749,4.486729,4.4867644,-1.8119657,-1.7149081,-1.5054588,-1.1452574,-1.1052039,-1.098859,-1.1150181,-1.1752373,-0.907969,-0.4968018,-0.30790976,-0.07442206,0.21856156,0.53927803,0.22005934,0.17967036,0.4022122,0.38983425,0.27598822,0.1705911,0.06096503,-0.07937424,-0.35986608,-1.1265365,-2.4238458,-3.1540575,-3.2170277,-3.1137156,-2.9132392,-2.8123715,-2.7092462,-2.3407056,-1.4135768,-0.8249354,-1.0227717,-1.5439289,-1.597623,-0.9823301,-0.53080344,-0.026721835,0.25684845,0.11502446,-0.2330654,-0.95288265,-1.804754,-2.1252623,-2.0232983,-1.7419864,-1.5524321,-1.2951806,-1.5631756,-1.7680104,-1.5667303,-1.1993166,-0.7261659,-0.13908643,0.8195185,1.3227051,1.5982649,1.6730044,1.5697925,1.5566171,1.578403,1.4412503,1.3928428,1.3163664,1.2752612,1.2380223,1.2630067,1.3608787,1.4235184,1.509705,1.5842967,1.6824486,1.7532294,1.5760272,0.8894199,-0.13226207,-0.275954,-0.7036176,-1.9114496,-2.1952996,-2.2561164,-2.4032488,-2.5677626,-2.7039196,-2.5942097,-2.1570659,-2.4184098,-2.3995051,-1.7604128,-1.5319577,-1.2546766,-0.66271263,0.06969399,0.14483245,-0.47239894,-0.5470047,0.08565399,0.48137468,0.3736945,0.051256746,0.18675938,0.57616955,0.7094949,0.97687155,0.77967274,-0.14587831,-0.6858908,-1.1950431,-1.5708146,-1.671389,-1.5789483,-1.4740026,-1.3293159,-1.133306,-0.90587735,-0.78021103,-1.4379656,-2.4711092,-2.729054,-3.1198037,-3.2302818,-2.7911472,-2.7454543,-2.7269912,-2.5938947,-2.3688846,-1.9670501,-1.6395842,-1.3824972,-1.1114138,-0.80881,-0.5810669,-0.17934784,-0.150549,-0.4512673,0.5218974,2.6622102,4.509121,5.6192913,6.006996,6.494477,7.052356,7.7069225,7.777996,8.079807,7.901087,8.276779,8.7596855,9.240345,9.577066,10.461101,11.0153885,11.323512,11.330856,11.390101,11.733948,12.233406,12.342441,12.264338,11.983929,11.968924,11.867051,11.744599,11.530175,11.243912,11.127932,10.847671,10.5874815,10.269393,10.114325,9.915752,9.554123,9.037992,8.520162,7.8228683,7.1636,7.0701094,6.4919496,6.010472,4.4868717
-2.6549127,-2.6452925,-2.654428,-2.1950088,-2.1950252,-2.7620237,-2.7996716,-2.832369,-2.8861544,-3.109436,-3.411919,-3.455459,-2.8358178,-2.3584616,-1.767065,-1.5430183,-1.332448,-1.2396146,-1.1475993,-0.7648618,-0.93302536,-0.7699206,-0.7950587,-0.8870272,-0.9191574,-0.90821147,-0.9129697,-0.9925631,-1.4358736,-2.144826,-1.3821516,-1.3654987,-2.485563,-2.8778338,-2.9305108,-2.80447,-2.5309017,-1.9842365,-1.37489,-0.4432127,0.74380094,0.5121638,0.36357033,0.21343762,0.13028799,0.05795072,-0.27914593,-0.46910474,-1.0003582,-2.5299973,-3.082642,-2.9773579,-2.7420125,-2.7961068,-2.8072615,-2.449565,-1.8120763,-1.6819385,-1.7235589,-1.5956144,-1.2306285,-0.8499724,-0.93032515,-1.0686265,-0.7781273,-0.17309473,0.036824152,0.0089280605,-0.23034027,-0.36123902,-0.21758834,-0.13038674,-0.082056105,-0.031451657,-0.006202303,-0.018233746,-0.028197184,-0.03980863,-0.0669297,-0.2150346,-0.52564615,-1.0000589,-1.5261796,-1.5156668,-1.7969803,-2.8282144,-2.9999094,-2.7257433,-2.5001187,-2.3555326,-2.3581862,-2.294664,-2.117089,-2.3271322,-1.7178936,-0.7085637,-0.7991894,-1.5040731,-1.4382789,-0.71394926,-0.58487105,-1.3119676,-1.8937132,-2.025345,-2.3207805,-2.5997863,-2.440105,-1.6939621,-0.8847872,-0.74682426,-0.66633207,-0.65360546,-0.76253,-0.8662698,-1.0403559,-1.2593237,-1.350799,-1.4044874,-1.4244599,-1.4331411,-1.434283,-1.4075701,-1.4720042,-1.7675484,-2.068259,-1.22822,-1.9701922,-2.930873,-3.1621473,-3.160546,-2.9925587,-2.777589,-2.6381526,-2.3968723,-2.3036368,-2.3442814,-2.3919363,-2.3231685,-2.222002,-1.9119043,-1.4077003,-1.7024642,-1.9144819,-1.5646993,-1.5982327,-1.7745811,-1.8778734,-1.9653921,-2.0958138,-2.2128105,-2.2608051,-2.3163111,-2.3644521,-2.277546,-2.1516626,-2.0983212,-2.077219,-1.872426,-1.8166573,-1.6673923,-1.6744905,-1.5638343,-1.461917,-1.3837647,-1.4620115,-1.4260908,-1.5074282,-1.4623103,-1.5947858,-1.7129306,-1.8494833,-2.0105603,-2.0424316,-2.2257435,-2.412383,-2.557248,-2.586021,-2.6949925,-2.910726,-3.0637193,-3.0914454,-2.782443,-2.559002,-2.575173,-2.578432,-2.5813847,-2.1949093
-1.2732167,-1.193182,-1.1232364,-1.0312923,-1.0312986,-0.9488905,-0.80274326,-0.7730957,-0.681318,-0.90862113,-1.0082096,-0.8039498,-0.47815862,-0.373457,-0.28584754,-0.28408208,-0.38213927,-0.56199956,-0.48492527,-1.2915821,-2.1458611,-1.9953121,-1.732679,-1.3212652,-0.9290983,-0.64551705,-0.41484064,-0.11488712,-0.20117652,-1.6530077,-2.7880344,-2.295926,-2.0059524,-2.193378,-2.3789105,-2.3364346,-2.0795794,-1.6568824,-1.2155983,-0.78696114,-0.6680739,-0.7593902,-0.5743832,-0.4294458,-0.22752182,0.1685648,0.23820855,-0.5439923,-1.4819182,-1.8776999,-1.8216789,-1.8578054,-1.8764706,-1.5494878,-0.9598527,-1.0889473,-1.4403139,-1.3736712,-1.36744,-1.3876522,-1.3263859,-1.1128521,-1.0236402,-0.94790965,-1.0311152,-0.9386318,-0.8030983,-0.5349407,-0.132043,0.078475565,-0.03054984,-0.28952837,-0.42276457,-0.60345286,-0.7398249,-0.76161766,-0.70546865,-0.6470484,-0.4678296,-0.21587294,0.02703482,-0.04139155,-0.6461231,-1.1787505,-1.005488,-1.7653124,-2.075188,-2.2252264,-2.2730048,-2.3198009,-2.1750803,-1.805114,-1.4468529,-1.5792316,-0.98559314,-0.61050767,-0.45955187,-0.23500979,-0.40626106,-0.52211475,-0.42553645,-0.90040064,-1.274929,-1.6073554,-1.8666654,-1.6234915,-1.4515862,-1.1675162,-0.95383227,-0.8931753,-1.1868744,-1.6631002,-1.5654202,-1.4203308,-1.1766735,-1.1729693,-1.1466451,-1.0873663,-0.9969128,-0.862278,-0.69431317,-0.4382457,-0.07636586,-0.114880845,-1.6700155,-3.16643,-2.2772286,-2.219336,-2.136344,-2.1689296,-2.1169848,-2.1661766,-2.0922933,-1.9531746,-1.7748013,-1.578213,-1.3104129,-1.071622,-0.948949,-0.7828981,-0.7463496,-0.8339615,-1.1124225,-1.2097195,-1.0297784,-0.9353461,-1.0185021,-0.96995234,-0.8563429,-0.685229,-0.7312787,-0.74693406,-0.98417413,-1.0863585,-1.0752436,-1.0095417,-0.9639884,-0.93736875,-0.76654726,-1.0035219,-0.7785006,-0.89682025,-0.7340962,-0.70193875,-0.3587214,-0.329043,-0.31660005,-0.33694765,-0.45603278,-0.41769776,-0.42495304,-0.599979,-0.58562267,-0.8060094,-0.9940709,-1.2502079,-1.3083872,-1.2004542,-1.2679957,-1.4021903,-1.8773569,-2.2481935,-2.2525036,-2.2325044,-2.148854,-2.1231956,-1.0312934
-0.54726595,-0.5594234,-0.5558019,-1.1843101,-1.1843296,-0.622085,-0.59976035,-0.6131211,-0.68833137,-1.0139418,-0.94344646,-0.9340651,-0.905552,-0.72149575,-0.45487708,-0.28807217,-0.0787501,0.037790984,-0.13712825,-0.84434116,-1.0789528,-0.3676759,0.10688521,0.46195844,0.7004243,0.84889364,0.9360909,0.99270004,0.630829,-0.28144014,-0.03190154,-0.9016364,-1.8199254,-1.6442196,-0.945412,-0.58070767,-0.40523148,-0.4202053,-0.43594113,0.47477973,1.9640546,2.1691613,1.8934472,1.7057202,1.5958381,1.2016258,0.17511559,-0.7144555,-1.0253191,-1.7033536,-1.6825218,-1.2208393,-0.6982552,-0.47215262,-0.29896912,-0.047904946,0.014613964,-0.28976256,-0.5545341,-0.8372476,-0.6720731,-0.72125083,-0.8498905,-1.0216093,-1.0407175,-1.4331238,-1.8900962,-2.049565,-2.2226565,-2.4532936,-2.2674766,-2.0292723,-1.9336028,-1.8286264,-1.7620151,-1.7424533,-1.745543,-1.7303709,-1.7188377,-1.770587,-1.8791549,-2.0813632,-1.919873,-0.90202713,-0.7170515,-1.4051001,-1.5213449,-1.3426751,-1.1365813,-0.7899002,-0.11769988,2.115699,6.6174364,9.754217,11.798931,11.955689,11.428346,9.742745,8.131824,5.7098927,2.5946214,0.19253372,-0.9561035,-1.115144,-1.0242902,-0.9411107,-0.97881144,-1.1412952,-1.627126,-1.925168,-2.1765635,-2.1214585,-1.9101312,-2.0070505,-1.9604563,-1.8923652,-1.9758713,-2.0136635,-2.0114722,-1.9971914,-1.9590973,-1.8538191,-1.6989954,-1.5428951,-1.254171,-0.24084175,-1.0291338,-1.5971056,-1.3835244,-0.8426348,-0.45564252,-0.3408084,-0.47339958,-0.5049886,-0.5062813,-0.5742811,-0.7627459,-0.8554424,-0.85556906,-0.5055826,0.61164194,1.2023633,1.6665971,2.128591,2.002744,1.8232524,1.7721086,1.6737953,1.5122273,1.3061484,1.2768829,1.1802396,1.2655572,1.1710821,1.1190659,0.9110775,0.7529452,0.3628734,0.18814516,-0.007540703,0.09467095,0.036514163,0.087675095,0.09477043,0.1251536,0.030849278,0.23590091,0.31781897,0.39028287,0.2938581,0.2081379,0.062485456,0.03159219,-0.0996324,-0.1869029,-0.35220045,-0.40204936,-0.4298066,-0.6623836,-1.0154024,-1.3889658,-1.6000787,-1.689959,-1.7012665,-1.6920594,-1.5825853,-1.1842773
-2.689251,-2.5953403,-2.5302958,-2.8486848,-2.8486793,-2.342153,-2.3868952,-2.2389393,-2.2272525,-2.2425992,-2.200016,-2.1602254,-2.1882946,-2.0968468,-1.8769429,-1.6990454,-1.5159534,-1.3052459,-1.1469283,-0.56394386,0.6726669,1.3430142,1.412727,1.2715765,1.1810294,1.0839062,0.9720299,0.85170496,0.59346735,0.015684381,-1.2836071,-2.6764503,-2.8956144,-2.933724,-2.822998,-2.670481,-2.5195158,-2.2975435,-2.307721,-2.3332987,-2.812411,-3.518114,-3.8444414,-3.945496,-3.8920827,-3.6798074,-3.5956254,-3.5594707,-3.5833051,-3.5749664,-3.4542193,-3.1294103,-3.0639706,-3.2800412,-3.3529801,-3.3928576,-3.301165,-3.2342646,-3.1145868,-2.7535946,-2.4550471,-1.85629,-1.3487,-1.391207,-1.3609653,-1.0205145,-0.6704358,-0.36093545,-0.25871053,-0.10520136,0.42305306,0.92404705,1.2451441,1.5459104,1.8771015,2.0136578,2.0749557,2.1058173,2.1071272,2.075785,1.8997186,1.6959317,1.1445997,-0.10071096,-1.4939908,-2.5065088,-2.3015108,-1.9910674,-1.8917215,-1.828495,-1.8203175,-1.7197058,-1.7106752,-2.2342765,-3.0156963,-2.9600332,-2.6218271,-2.5195618,-2.5615551,-2.7625294,-2.7614863,-2.8378308,-2.6102805,-2.0166512,-1.8708155,-2.0859866,-2.415485,-2.2855282,-1.7664652,-1.3574481,-0.98509204,-0.594087,-0.17738229,0.094646156,0.42531812,0.57362306,0.7136502,0.7467835,0.6976293,0.659706,0.59231895,0.56367797,0.51814085,-0.08047694,-0.15787405,-0.8557795,-2.0261483,-2.231051,-2.2981734,-2.4794147,-2.50531,-2.3273258,-2.1930108,-1.9287593,-1.67823,-1.5961488,-1.541847,-1.4787939,-1.3919854,-1.1527684,-0.8106489,-0.94898146,-1.1409994,-0.55383337,-0.34527582,-0.3909856,-0.46234828,-0.5400466,-0.6087302,-0.70531964,-0.74126416,-0.8476147,-0.85090345,-0.8499752,-0.9160008,-0.9796934,-0.9839173,-1.0238535,-1.2577355,-1.2615571,-1.367193,-1.3067604,-1.5426883,-1.9291307,-2.2797332,-2.379457,-2.540627,-2.6518712,-2.8310447,-2.9423127,-3.0340843,-3.0810359,-3.1286306,-3.2066565,-3.2021813,-3.0671551,-2.9762218,-2.985251,-2.9213414,-2.7642393,-2.3526099,-1.9972912,-1.8110162,-1.8361056,-1.7840141,-1.7757207,-2.8485146
