0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
12.090935,9.196881,12.067506,12.005072,11.141529,10.593312,10.4503355,10.315949,9.956808,9.417652,8.573743,7.0690393,5.1352816,2.928265,2.5339634,1.6365896,0.9773128,0.44961393,0.030844837,-0.08052637,-0.2276108,-0.30743182,-0.6043031,-0.5601252,-0.3523803,-0.27301118,-0.4967448,-0.49555245,-0.47948152,-0.32359785,-0.18032806,0.05821751,0.31589228,0.6805804,1.018503,1.5747968,1.9528679,2.0424428,1.6141226,0.77202404,0.18447256,-0.1653424,-0.19967693,0.05293941,0.21140215,0.070954695,0.020061895,0.033448204,0.007666439,-0.077763975,-0.16637966,-0.22331336,-0.22615752,-0.12864283,-0.037532866,0.10504185,0.21603653,0.5171498,1.6148188,3.9658172,5.5605693,6.6383486,6.7190804,7.356044,8.323845,8.642024,9.526861,9.972067,10.017004,10.103282,9.992159,9.9704685,10.198308,10.194073,10.22605,10.299772,10.272032,9.403996,7.896675,6.354417,4.526368,4.321249,4.3052177,4.0004377,3.2851453,2.9352393,2.570105,2.5452087,2.7985816,3.1775894,3.2732656,3.5980117,3.8809125,3.8492231,3.8942695,3.8955588,3.5327678,2.7597973,1.6437011,0.851856,0.9383283,1.9150414,2.4696689,2.8435333,2.420598,1.4470005,0.45530468,-0.40230846,-0.66345876,-0.6391739,-0.3882574,-0.23878752,0.22988799,0.75076216,1.394919,2.5261781,3.2497005,3.8367014,3.1445112,2.198573,2.1278,1.5490642,0.9011798,-0.40798217,-1.0995588,-1.0786227,-1.0431435,-1.268422,-0.8955581,-0.24355473,0.33861786,0.3339184,-0.31957173,-0.9700908,-1.4606581,-1.3252325,-1.2296531,-1.2528298,-1.1792227,-1.1031685,-1.0120301,-0.8959259,-0.7607757,-0.5482971,-0.30902773,-0.044816196,0.11116153,0.10656427,0.059179723,0.017747581,-0.045548975,-0.05671023,-0.018536985,0.019300073,0.0811058,0.16414952,0.268063,0.27593622,0.24247092,0.1971691,0.2024646,0.0904855,0.06168896,0.25399292,0.62113947,1.1761003,2.3691683,2.8113482,3.275134,3.4674587,3.4890685,3.8482285,4.577578,5.246729,5.570493,5.922059,6.7077885,7.4587936,8.0420265,8.785284,9.147943,8.953087,8.952786,8.952795
-1.6275568,-1.128396,-1.6609519,-1.6361413,-1.5976197,-1.5639586,-1.5332718,-1.4830241,-1.6383611,-1.6783628,-1.77509,-1.904027,-2.0160446,-2.059166,-1.9676697,-1.5265613,-1.0815837,-0.639544,-0.50453806,-0.4625548,-0.36788315,-0.3507664,-0.4414058,-0.9565996,-1.354285,-1.7219794,-1.8955215,-1.9583949,-1.8759992,-1.8559543,-1.8406532,-1.7612917,-1.67005,-1.6372526,-1.6710105,-1.7767239,-1.7806281,-1.7946858,-1.8722044,-1.9512247,-2.1169333,-2.3458662,-2.4868426,-2.4159036,-2.3145409,-2.2746787,-2.2478383,-2.202079,-2.2903152,-2.3483024,-2.2921686,-2.2963061,-2.3395457,-2.3907995,-2.3888729,-2.2316828,-1.9939723,-1.8633375,-2.8093157,-3.446158,-3.3089435,-3.229324,-3.2052636,-3.3342252,-3.3668618,-3.4011102,-3.3726182,-3.3153262,-3.26831,-3.1570363,-3.0992193,-2.935801,-2.85947,-2.850172,-2.7605896,-2.7382135,-2.634315,-2.6314692,-2.987393,-3.2898307,-3.5420754,-3.585352,-3.5376039,-3.3560023,-2.6336112,-2.0796146,-1.3590207,-1.2406343,-1.3941925,-1.6332438,-1.7563444,-1.9045335,-2.1435933,-2.446265,-2.8153946,-3.0737357,-3.2705817,-3.477362,-3.5649605,-3.2375414,-2.979266,-2.8096488,-2.382018,-2.1319962,-2.1037831,-2.2204561,-2.44477,-2.9738069,-3.2323346,-3.140272,-3.045846,-3.0240335,-2.993544,-3.052465,-3.4237385,-3.859595,-3.736635,-3.6433353,-3.510096,-3.5380363,-3.6247468,-3.6593351,-3.62211,-3.5717077,-3.5749621,-3.4779162,-3.3188622,-2.4060478,-1.3380687,-0.5669496,-0.03696984,0.38660812,0.1580793,-0.20123833,-0.71476823,-1.6321088,-1.8396425,-1.8441348,-1.8648971,-1.8998216,-1.947084,-1.9979013,-2.0387197,-2.120924,-2.2595947,-2.4607344,-2.7117565,-2.8975446,-2.984786,-3.039731,-2.9826727,-2.8651981,-2.729387,-2.405274,-2.1895425,-2.0363667,-1.8646269,-1.7207305,-1.5402584,-1.4039736,-1.4312813,-1.414668,-1.1679296,-0.79192764,-0.29554912,0.27058953,0.95044374,1.1177739,1.0331428,0.91719866,0.8484101,0.6041478,0.5550342,0.51793694,0.4625804,0.24343453,-0.009303302,-0.2848605,-0.598132,-1.0420375,-1.1134129,-1.0948356,-1.0944576,-1.0944996
-1.4774165,-0.49705952,-1.8602954,-2.4902544,-3.4237213,-3.5418372,-3.5239062,-3.4928536,-3.4583998,-3.3007312,-3.0709248,-2.7295299,-2.510919,-2.1776915,-2.137248,-2.0754561,-2.100478,-2.1643324,-2.2284684,-2.2532086,-2.2652428,-2.2539673,-2.1872785,-1.6049459,-1.3649828,-1.3921692,-1.7118065,-1.8316271,-1.834425,-1.7763431,-1.8057921,-1.7396432,-1.5744317,-1.2197021,-0.80919814,-0.3329878,-0.13171911,-0.06086438,-0.11887473,-0.26245287,-0.5019563,-0.7750002,-1.0717968,-1.3654828,-1.6169267,-1.7993798,-1.8756847,-1.8252887,-1.7659206,-1.7301753,-1.6872698,-1.6809771,-1.6968606,-1.6337012,-1.6166794,-1.6529994,-1.6984954,-1.5478151,-1.1464132,-1.1124007,-1.3922439,-1.599747,-1.7631276,-1.7478311,-1.9629736,-2.108339,-1.812994,-1.4528031,-1.2590072,-1.0180154,-0.96096396,-0.9261223,-0.89790577,-0.87674797,-0.56059486,-0.30538782,-0.1816653,-0.11373787,0.0019826293,0.14271557,0.43281105,0.45849067,0.50155413,0.17139366,-0.7073948,-1.1706271,-1.379111,-1.2841775,-1.1347342,-1.0397973,-0.9461131,-0.872767,-0.772918,-0.80847234,-0.9443982,-1.0748825,-1.2890002,-1.7879725,-2.491075,-2.9459991,-2.9548135,-2.2271867,-1.4169652,-0.6938411,-0.3349014,-0.35185495,-0.84305745,-1.2896824,-1.8434639,-2.7483337,-3.174197,-3.316752,-3.4714234,-3.602041,-3.4389591,-2.921128,-2.0632806,-1.3127576,-0.9366906,-0.77981603,-0.8139927,-0.74846613,-0.8415121,-0.93287987,-1.2550399,-2.0337462,-3.035008,-3.8105268,-4.059289,-3.883386,-3.5236428,-3.1666882,-2.7512994,-2.5812402,-2.6947844,-2.9123738,-3.1918688,-3.309832,-3.3109598,-3.2866058,-3.2455053,-3.2019358,-3.0910916,-2.8290524,-2.5165367,-2.2259078,-2.1049454,-2.1428387,-2.2216945,-2.331626,-2.5469878,-2.7099938,-2.8183432,-2.9074535,-2.8944635,-2.867703,-2.8636456,-2.8716798,-2.938528,-3.0948355,-3.305584,-3.5420697,-3.8383129,-3.8626485,-3.7127962,-3.5862923,-3.3143833,-3.1544306,-2.9754713,-2.9219759,-3.0654294,-3.0595956,-2.885875,-2.8843746,-2.953515,-2.955112,-2.8529758,-2.7000885,-2.6776624,-2.622332,-2.5558958,-0.5243332,-0.5240577,-0.52413744
-1.6261973,0.98511744,-1.7905209,-1.8246778,-1.9300201,-1.9994421,-1.9682865,-2.0800614,-2.2154617,-2.0712733,-1.7618821,-1.6945251,-1.8876119,-1.9591968,-1.7834351,-1.5429046,-1.2632275,-1.1723607,-1.1729193,-1.1196039,-0.9872046,-0.89678144,-0.69267195,-0.8237687,-1.1087534,-1.521215,-1.8233731,-1.9913242,-2.0355482,-2.0479312,-2.054147,-1.9440153,-1.7013366,-1.3182781,-1.0813785,-0.81934536,-0.59006536,-0.3718755,-0.30896673,-0.3463397,-0.3864559,-0.40420213,-0.2774847,-0.103550196,-0.29561034,-0.5341587,-0.97420454,-1.2327245,-1.4021215,-1.4575086,-1.4858882,-1.5892006,-1.6840444,-1.8503146,-1.9361866,-1.8863516,-1.6567233,-1.1943203,-0.8849331,-0.67592436,-0.5282013,-0.53210455,-0.6146479,-0.8489793,-1.0253888,-1.0572555,-1.003433,-1.1196275,-1.1083032,-1.1701757,-1.2772136,-1.0709459,-0.9088212,-0.85101265,-0.6384429,-0.5202929,-0.5226886,-0.5741413,-0.6766786,-0.72036207,-0.72228026,-0.788619,-0.7069626,-0.54053307,-0.3298198,-0.4029532,-0.37971666,-0.2177608,-0.11529878,-0.11534992,-0.21996,-0.33220157,-0.51240754,-0.7187246,-0.7602947,-0.69496965,-0.6708759,-1.0402534,-1.5933429,-1.3379049,-0.57313514,0.9268193,2.1118999,2.6355164,3.0279408,3.3500419,3.7376738,3.3633945,2.7732196,1.2847499,0.2518683,-0.27218518,-0.90074944,-1.5053954,-2.0040963,-2.3953545,-2.3997495,-2.4376955,-2.7533014,-3.0331824,-3.1285496,-3.042797,-2.7519054,-1.9658575,-1.2003781,-0.9779848,-1.4472976,-1.486793,-0.7777819,0.62166876,1.5289298,2.1193488,2.114803,2.1055198,2.2701578,1.4593775,0.16321836,-0.39927647,-0.7666527,-0.9433995,-1.0427678,-1.0922803,-1.0369487,-0.76834744,-0.42233783,-0.21960256,-0.3766513,-0.5780055,-0.6988261,-0.92239296,-1.1811796,-1.4004645,-1.6135888,-1.7607032,-1.8347508,-1.8720787,-1.8535329,-1.7953385,-1.5589664,-1.3370094,-1.0983822,-0.9068098,-0.72767127,-0.40745234,0.32473284,1.1474743,1.870852,1.9821973,1.7593808,1.3627315,1.1350639,1.0785068,1.3223054,1.6364102,1.805163,1.7255385,1.6225477,1.6437426,1.486157,1.1011461,1.112894,1.1196431,1.1196134,1.1196399
2.057282,1.1963018,1.8029149,1.4561536,1.1623558,1.101129,1.0720031,0.9154152,0.5708643,0.36936057,0.33286,0.48356622,0.7112095,0.9440338,1.031282,0.93376446,0.5852548,0.40111896,0.36292434,0.2893565,0.21878645,-0.10472544,-0.58461356,-1.1662549,-1.5287894,-1.4392433,-0.90861344,-0.372879,-0.04421252,0.13205221,0.3568357,0.4418419,0.47816977,0.348762,0.14299947,-0.123749256,-0.18559569,-0.09966618,0.45073566,1.1714342,2.249961,3.57789,5.5003724,7.2046423,8.75812,9.414839,9.960399,10.182119,10.281719,10.2951975,10.394081,10.544132,10.585346,10.712828,10.812722,10.857885,10.685322,10.102095,8.342346,5.2056475,2.5213923,1.4465923,1.7360487,1.9013971,1.8610935,1.8307203,0.62592787,-0.014849991,-0.34035778,-0.5044371,-0.44846284,-0.69625115,-0.7705722,-0.8084901,-1.0102087,-0.9783152,-0.9303529,-0.89543986,-0.81569135,-0.8127769,-0.6263771,-0.4891716,-0.57537675,-0.42496094,-0.06365737,0.032637328,-0.34132695,-0.7065037,-0.7778869,-0.78913736,-0.7871139,-0.78561157,-0.73312783,-0.61987567,-0.53930795,-0.45153058,-0.22895637,0.47350538,1.5542636,1.8615596,1.1793776,-0.41790286,-1.3074887,-1.6095635,-1.4482201,-1.299516,-0.7523627,0.48625812,1.872751,2.908844,3.1821136,3.1926975,2.9602504,2.3702135,1.5207264,-0.28376576,-1.3760549,-1.5600834,-1.4061904,-1.3060479,-1.3042371,-1.7182736,-1.7117878,-1.3344821,-0.6357672,0.51449895,1.8955241,2.9284155,2.640375,1.098546,-0.04237,-0.2488971,0.053003073,0.5988354,1.5910354,3.0927644,3.908433,3.933436,3.876148,3.8019636,3.7452078,3.6688695,3.4681387,2.9345841,2.272345,1.4834805,0.91826797,0.59787315,0.5222281,0.4791023,0.4592116,0.48066008,0.47252673,0.41886085,0.22076267,0.08123256,0.00445503,-0.05328569,-0.0801003,-0.19340616,0.13772327,0.66802514,1.3178185,1.2778375,0.54061687,-0.4412372,-1.4202633,-1.4179643,-1.1179148,-0.8323288,-0.52269137,-0.4378224,-0.39588505,-0.03309554,0.16311389,0.40002078,0.4625411,0.39888448,0.4353923,0.4383136,0.41614726,1.1228671,1.1223725,1.1224505
-1.1769884,-0.66421175,-1.5858868,-2.2309828,-2.6284134,-2.537596,-2.5239627,-2.6374226,-2.5372896,-2.1476526,-1.7040706,-1.5517422,-1.5350251,-1.4663165,-1.6313678,-1.8575207,-1.6194199,-1.1934617,-0.946891,-0.87111473,-0.72181106,-0.47980797,0.023654789,0.26984316,0.44952932,0.6510703,1.0798745,1.1172409,1.110439,0.9651822,0.8982195,0.90441656,0.8262578,0.55945855,0.290915,-0.054687887,-0.21346466,-0.19636253,-0.08034402,-0.03466496,-0.16972592,-0.39485475,-0.69801533,-1.055007,-1.3999043,-1.4703903,-1.4228957,-1.3672607,-1.2381948,-1.0136204,-0.7898737,-0.59918666,-0.55365944,-0.40185124,0.0037739575,0.52787983,0.8532195,0.33099633,-0.83307874,-1.6596882,-2.537582,-3.0751505,-2.991234,-3.205502,-3.3025305,-3.3057237,-3.0419822,-2.7181923,-2.3815346,-1.6803719,-1.5454223,-1.2522552,-1.328129,-1.207129,-0.9039275,-0.8968692,-0.678593,-0.17030695,0.3080772,0.794193,1.2946,1.5750985,1.6647589,1.9753534,3.2682803,4.418662,6.7634954,7.883521,8.203156,8.466476,8.504131,8.491348,8.525384,8.543235,8.703151,8.780912,8.675014,8.117246,6.8653483,5.320235,4.3093076,3.429243,2.79011,1.7256584,0.9976768,1.003331,0.73796487,-0.07000023,-0.8344429,-1.0144031,-1.000042,-0.9483714,-1.0053866,-0.9444781,-1.1041028,-1.7399015,-2.3960752,-2.4921134,-1.8284643,-1.0081921,-0.67292345,1.553729,4.091259,6.1693163,6.972073,7.0026946,6.2786946,4.3009357,2.3625512,1.9316865,1.5258943,1.1227423,0.7749869,0.5045581,0.55589306,0.22580776,1.0179029,1.9112518,2.6374254,3.2681074,3.7563405,4.2111783,5.0356884,6.139959,6.7696185,7.0655966,7.0639987,6.8632536,6.697426,6.464624,5.957656,5.497327,5.047083,4.183404,3.3848743,2.748384,2.1653757,1.6369891,1.2082129,1.063068,1.0150539,0.6836801,0.29735973,0.1595783,0.035549432,0.056028187,-0.16630542,-0.29250008,-0.58058244,-0.7515342,-0.78736854,-0.730556,-0.7628457,-0.71733975,-0.6187561,-0.66511893,-0.6990901,-0.80854774,-1.0104314,-1.4460068,-1.6131752,-0.61025715,-0.60996354,-0.61003315
-2.7752085,-2.434645,-2.6094158,-2.4116223,-2.075028,-1.9161755,-1.8933742,-1.8535687,-1.700392,-1.5600882,-1.7663668,-2.2036242,-2.4850469,-2.62363,-2.7699332,-2.6862736,-2.129099,-1.0457423,-0.41626936,-0.14169745,0.15800004,0.69895613,1.051208,0.6876576,0.7689095,1.0585101,1.5510664,1.6557283,1.6245246,1.5111816,1.5545287,1.5495479,1.418142,1.0442575,0.5977445,-0.114163786,-0.72622126,-1.3337302,-1.8135186,-1.8447213,-1.8027686,-1.8204628,-1.9677501,-2.0306585,-1.9521041,-1.8478067,-1.7677329,-1.808854,-1.837023,-1.8630433,-1.8550537,-1.7976315,-1.7339207,-1.6359608,-1.5751972,-1.5624168,-1.7399464,-1.9821109,-2.1893525,-1.8018765,-1.6510832,-1.8509805,-2.0034814,-2.0927842,-2.087835,-2.053959,-2.1732666,-2.2401407,-2.258192,-2.1623857,-2.095735,-2.0749412,-2.049086,-2.1044128,-2.0342038,-2.1878881,-2.3299098,-2.507801,-2.5089803,-2.2582066,-1.8898758,-1.8250716,-1.7162461,-1.3236867,-0.77437246,-0.51406395,-0.3887853,-0.37383443,-0.3691969,-0.38903752,-0.40367144,-0.43872204,-0.5189937,-0.5866431,-0.7930106,-0.9484016,-0.96663153,-0.7992296,-0.5492821,-0.55129105,-1.0115509,-1.5186707,-1.7090828,-1.9825739,-2.041809,-1.7384672,-1.3020816,-1.0485613,-0.89686,-0.7118964,-0.7062437,-0.72369945,-0.6665655,-0.66774577,-0.96453965,-1.2449553,-1.386462,-1.935196,-2.0273173,-1.8234046,-1.6646545,-1.1051369,-0.5485191,-0.22103351,-0.28650787,-0.33750513,-0.009682268,0.12100832,-0.14811409,-0.651563,-0.9176635,-1.1226971,-1.4505463,-1.638641,-1.6347096,-1.2138697,-0.636358,-0.5625506,-0.6083685,-0.6410576,-0.72401905,-0.83582646,-1.0270741,-1.3000944,-1.452502,-1.6027434,-1.6756128,-1.666507,-1.5658586,-1.4596123,-1.267654,-1.107171,-0.96283114,-0.72508943,-0.57361174,-0.5005102,-0.4186352,-0.33700705,-0.32945076,-0.3229056,-0.2688796,-0.16010076,-0.016774386,-0.074952304,-0.28946307,-0.53853476,-0.8317425,-1.0553523,-1.4053051,-1.577861,-1.5919013,-1.5372021,-1.4631331,-1.4540911,-1.4123704,-1.479621,-1.6883297,-1.8811915,-2.0466263,-2.1401432,-2.121507,-2.3636048,-2.363185,-2.3632197
-1.1978922,3.6366873,-1.653328,-1.4136537,-1.4566354,-1.7117298,-1.7747386,-1.9554119,-2.3322635,-2.6590989,-2.6633108,-2.96073,-3.2033117,-3.3447225,-3.0146737,-2.2583156,-1.3402865,-0.6555579,-0.25407597,0.06780369,0.5067737,0.9874433,1.8999146,1.616932,0.81112456,0.24787763,-0.095697954,-0.25626448,-0.2439031,-0.22709489,-0.23993096,-0.1813913,-0.065474175,0.08234505,0.03255813,0.04124154,0.17184386,0.31640172,0.40358126,0.5253221,0.550237,0.40463102,0.21807157,0.055422843,-0.21667057,-0.28679675,-0.31892148,-0.2799862,-0.25123864,-0.16127217,-0.038334906,0.024618804,0.03775072,0.04741299,0.3730044,0.9145706,1.757754,2.3353915,1.9804881,1.7202702,1.7141646,1.2012342,1.1409177,0.8135377,0.3891032,0.28612202,-0.6175604,-1.0185136,-1.188043,-1.5478293,-1.5643258,-1.6055837,-1.5481378,-1.5800657,-1.7424812,-1.7679391,-1.6488122,-1.6542141,-1.8324456,-2.0271273,-2.2274327,-2.2697656,-2.3164473,-2.284603,-1.7686768,-1.4411061,-1.0387672,-0.8670392,-0.89019084,-0.94772154,-1.046075,-1.2787457,-1.5042028,-1.6940393,-1.6442366,-1.4924951,-1.3100584,-1.3180429,-1.5947669,-1.2431327,-0.61157554,-0.4602095,-0.1258494,0.08224659,0.032728292,-0.013774931,-0.11274153,-0.7039561,-0.961971,-0.5948009,-0.24808487,-0.03242916,0.32819888,0.69351274,0.53982526,-0.15156186,-0.5721211,-0.8189273,-0.84686273,-0.9434991,-1.0359378,-0.86772025,-0.7066505,-0.4001079,0.13110141,0.68003666,0.9333157,1.8892653,4.0661397,6.2262373,7.387494,7.8014555,7.810654,7.714527,7.3069315,6.1444807,4.4236817,3.556973,2.9103541,2.480737,2.2209525,2.0354612,1.8877982,1.7464503,1.6720256,1.6041723,1.3382099,1.1059575,0.96481115,0.8467907,0.80367607,0.7906521,0.7257989,0.8049537,0.9155521,0.98629504,1.0791695,1.2259669,1.706609,2.2038257,2.8003836,3.3146546,3.9631476,4.660159,5.756494,6.729231,7.581753,7.803547,7.798703,7.6767206,7.555235,7.372324,7.4150434,7.248579,7.225499,7.019766,6.8492217,6.61332,6.2714367,5.639811,5.433098,3.6767683,3.6760778,3.676227
-0.2592436,-2.7994862,0.1313697,0.24616507,1.0935856,1.9403266,2.2654922,2.8049562,3.8729277,5.5092936,6.8596735,7.882121,8.441647,8.714963,8.854034,9.325432,9.701966,9.884129,9.956362,9.951302,9.878844,9.633507,8.910253,7.0939245,5.2267575,4.027074,3.4680266,2.7917316,2.4549322,2.1054606,1.6392007,1.2873378,0.77935785,0.05808729,-0.52457243,-1.2434263,-1.7814038,-2.268136,-2.5886211,-2.6089983,-2.551308,-2.4437356,-2.3339138,-2.0926943,-1.7367042,-1.5206089,-1.452043,-1.5557392,-1.652288,-1.7195505,-1.8286526,-1.8767005,-1.8267137,-1.8695307,-1.9047651,-1.9589069,-2.0937476,-2.2066936,-1.9485507,-1.5412624,-1.3086799,-1.365057,-1.2975504,-1.1685795,-1.1830518,-1.2464801,-1.9117279,-2.144844,-2.2174783,-2.21046,-2.1378174,-2.1861396,-2.2772713,-2.4075124,-2.5522351,-2.4016542,-2.085388,-2.0666485,-2.241496,-2.393311,-2.5767462,-2.7713242,-2.8649516,-2.8698943,-2.4788384,-2.2336597,-2.0908089,-2.0582395,-2.0668526,-1.9681444,-2.027204,-2.0929534,-2.1270688,-2.165435,-2.1315079,-2.0586858,-1.7862272,-0.9723846,0.12834294,0.5240688,0.28345618,-0.8617469,-1.700176,-2.1481466,-2.1637235,-2.005927,-1.445785,-0.609262,0.3390664,1.3444536,1.6688997,1.7273706,1.764106,1.7708106,1.4589324,0.5959577,-0.3224657,-1.1905086,-1.4247673,-1.4276992,-1.3716233,-1.4673367,-1.6058375,-1.5410883,-1.143657,-0.1837367,1.5472873,3.17432,3.4310942,2.5042732,1.4441755,0.696819,0.2004738,0.11928493,0.22458133,0.87270224,1.4483359,1.5542141,1.548164,1.492099,1.4334829,1.3858433,1.1893079,0.67579806,0.07225564,-0.34506905,-0.28021184,0.1602914,0.573533,1.207118,2.3593946,3.198937,3.8557198,4.469858,4.717523,4.8348494,4.912818,4.963003,4.9470806,4.9061594,4.625907,4.1894474,3.2932703,2.7683287,2.2977262,1.8050654,1.1503046,0.771131,0.6327484,0.8634379,1.2049252,1.1312476,0.73219776,0.46359244,0.30730927,0.17887077,-0.24499226,-0.77415156,-1.145946,-1.4605944,-1.642415,-2.8483186,-2.8481965,-2.8481603
-2.6419294,-2.030756,-2.6350465,-2.695406,-2.8761005,-2.8697672,-2.8425446,-2.8136191,-2.8251846,-2.6789284,-2.6328857,-2.8704984,-2.9452658,-2.9570532,-3.0485418,-3.2439294,-3.3689966,-3.2692127,-3.1233845,-3.1478748,-3.1998384,-3.3804545,-3.5538957,-3.8864381,-3.8663363,-3.6297274,-3.1935828,-2.688809,-2.3755603,-2.2180588,-1.9849429,-1.8226392,-1.676961,-1.6193289,-1.5340389,-1.5280889,-1.510938,-1.3980398,-1.1182823,-0.92955124,-0.7651446,-0.55204594,-0.08973952,0.46423703,0.94440746,1.1229105,1.2428373,1.1453111,1.0584619,1.0005273,0.94495827,0.88198674,0.7719562,0.73022264,0.6151046,0.54039127,0.68759173,0.46299386,-0.45679268,-2.1325846,-2.602599,-2.5533047,-2.4297795,-2.4016023,-1.9983197,-1.8714864,-1.3622171,-1.25426,-1.2054768,-1.0583858,-0.9973981,-1.0274248,-1.206756,-1.1436505,-1.1550047,-1.2135342,-1.0936975,-0.7105699,-0.3351897,-0.074882835,0.044009864,-0.036950916,-0.17254558,0.012596637,0.40861344,0.569955,0.3130144,-0.19547945,-0.5168735,-0.931738,-0.9464978,-0.96465605,-1.1185204,-1.3201388,-1.7172369,-1.9830344,-2.2283752,-2.1888804,-1.3429015,-0.7211178,-1.2824318,-2.5118546,-3.0220609,-3.123324,-2.9667773,-2.6766913,-2.2691386,-1.631569,-0.95758873,-0.54406404,-0.56454605,-0.7002138,-1.1467655,-1.7946471,-2.5405433,-3.6209226,-3.992025,-3.6838021,-3.2770972,-3.0039182,-3.0819213,-3.1688347,-3.0547051,-2.9586973,-2.9175458,-2.9232967,-2.5844948,-1.7637188,-1.7394733,-2.8484807,-3.3902802,-3.0298321,-2.512345,-2.1783261,-1.5494843,-0.1401511,1.0017806,1.1321663,1.0752828,0.9890893,0.86472154,0.70878243,0.42823926,-0.1239174,-0.58168066,-1.0569386,-1.4405748,-1.7852286,-1.9645625,-2.1499336,-2.3856006,-2.4608226,-2.5188737,-2.576681,-2.7276924,-2.863522,-2.9625912,-3.0326545,-3.1817026,-3.2910411,-3.2559998,-3.0166378,-2.477973,-2.4294777,-2.8124602,-3.1385095,-3.1538806,-2.7280335,-2.3921201,-2.1735373,-2.3080938,-2.3919606,-2.2004762,-1.9501487,-1.9651163,-1.9035882,-1.8448937,-1.6698756,-1.4490333,-1.2005391,-1.1118615,-2.0580893,-2.0589375,-2.0588117
