0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193
10.077267,10.079327,10.124735,10.325069,13.08382,10.032097,12.992453,12.133484,10.634533,8.809601,5.2255282,3.5363083,2.637895,2.370794,2.362256,2.225744,1.9819542,0.10161877,-0.7576763,0.0020871162,0.305609,0.7431384,0.67443895,1.8943509,2.3289962,2.285965,1.1036589,0.7763777,1.2670131,1.7733415,2.2832232,2.9176354,3.4068968,3.8880408,3.6519353,3.3927948,3.3332512,3.1850786,3.1129599,3.1254673,3.4191768,4.198317,4.859828,3.4625468,1.2651957,0.9934665,1.2330339,1.2200828,0.99373996,1.1455585,1.6690103,1.7374948,1.4023156,1.0192524,0.7055994,0.5634078,0.9799745,1.3203628,1.6481223,2.347725,3.670044,4.683318,5.700482,6.7523613,7.247304,6.906245,5.258339,3.925737,3.714724,3.4082046,2.7857978,2.0724666,1.2385116,1.3566158,1.4076067,1.2547787,0.9236702,0.6329678,0.17462572,-0.28882024,-0.7718269,-1.1822817,-1.2768413,-0.6289084,-0.1742718,-0.2937819,-0.69279575,-0.89994997,-0.81689584,-0.72746545,-0.643935,-0.4982161,-0.24105199,-0.3366806,-0.4655497,-0.6072847,-0.86434406,-1.0152365,-1.0839895,-1.1362901,-1.1855515,-1.1497433,-1.0994606,-0.89804685,-0.7606669,-0.4641193,-0.13347535,0.32773754,0.7318697,1.3619206,2.738562,4.039573,4.851446,5.564516,5.3052,4.1352444,2.6326575,2.1155431,1.753226,0.938733,0.31375563,-0.14745244,-0.025823057,0.37203503,0.5987245,0.94504863,1.8540262,2.841163,3.3770435,4.0619426,4.4245853,4.249642,3.4040017,3.4378247,3.7514029,4.153421,4.214261,4.2083,3.978149,3.2726831,2.0783136,1.8958263,1.8084041,2.1211758,2.4550977,2.4460266,2.3052197,2.2320275,2.0964005,2.0013304,2.0357492,2.1048596,2.2684214,2.630967,2.9802158,3.3248367,3.715202,4.335033,4.5186834,4.5244293,4.5603,4.658929,4.768179,4.8301096,4.8053207,4.572233,4.322301,3.7120647,3.7470355,3.8022943,4.0171986,4.315403,4.502705,4.6646805,5.0157003,5.3192797,6.1131687,7.0026045,7.637018,8.117097,8.471783,8.838058,9.112492,9.329761,9.613556,9.956509,10.523032,11.132269,11.28405,11.336174,10.096291,10.057265,10.030643,10.031062
-0.258148,-0.2582601,-0.2807666,-0.37663433,-1.0969632,-0.2367278,-0.91103446,-0.8999553,-1.2972454,-1.9648335,-2.1917703,-2.1274722,-1.9636608,-1.9326023,-1.6989603,-1.4133024,-1.450959,-1.867562,-2.7526617,-2.8347878,-2.8880358,-2.7478735,-2.6977253,-2.2825263,-1.6727986,-1.772398,-2.3714929,-2.532308,-2.5189457,-2.396274,-2.611414,-3.092973,-3.4816103,-3.732121,-3.3071465,-3.1251817,-3.0494733,-2.9258466,-2.7833295,-2.661102,-2.518088,-2.494912,-2.4127593,-1.9636213,-1.5558137,-1.0679332,-0.21978527,0.047571182,0.10709381,-0.05583656,-0.3862785,-0.40720648,-0.32213652,-0.30900356,-0.33245942,-0.30858725,-0.08005123,-0.09485327,-0.22590615,-0.49219465,-0.8484111,-1.1283394,-1.4395924,-1.7630329,-2.0758374,-2.5179586,-2.5489929,-2.2449603,-2.049509,-1.7112955,-1.5873953,-1.3967085,-1.4689701,-1.6438433,-1.5565468,-1.3525033,-1.0427196,-0.73846614,-0.8456589,-0.97054887,-0.97424996,-0.6753752,-0.34410447,-0.31438828,-0.76033247,-1.219832,-1.4309056,-1.4894962,-1.3464341,-1.3638705,-1.6942203,-1.9288262,-2.3583567,-2.5479372,-2.7275457,-2.7477708,-2.7881148,-2.8127384,-2.747916,-2.6150239,-2.45572,-2.3690016,-2.2662244,-1.9116383,-1.4835191,-0.9565151,-0.7159987,-1.1067926,-1.4215398,-1.667166,-1.9280775,-2.1496744,-2.2391245,-2.3402147,-2.2826908,-2.1685266,-1.9111004,-1.6014519,-1.3593332,-0.97671163,-0.42288822,-0.36766863,-0.3907763,-0.4335735,-0.3755206,-0.3461052,-0.7884395,-1.5717391,-1.9513159,-2.3157897,-2.3484163,-2.1638994,-2.1959093,-2.2167673,-2.1159363,-2.0659194,-2.1236992,-2.1576853,-2.1614966,-2.2472425,-2.3032236,-2.5317156,-2.6473231,-2.6038675,-2.5116959,-2.2834055,-2.1433687,-2.0206385,-1.925324,-1.8379831,-1.7521486,-1.6078112,-1.4813489,-1.3615713,-1.1992525,-1.21301,-1.5942156,-1.6178669,-1.4867162,-1.3880372,-1.3706023,-1.3979077,-1.4299936,-1.2617897,-0.57855505,-0.09832594,-0.065444574,-0.07161648,-0.1881441,-0.29036602,-0.33125886,-0.4351235,-0.5266235,-0.5868898,-0.6694286,-0.6946429,-0.7559743,-0.88666683,-1.0202754,-0.9220882,-0.8309332,-0.9986847,-0.9766277,-0.9537914,-1.0133367,-1.1236506,-1.2411087,-1.3836827,-1.4476556,-1.4336605,-0.28601208,-0.2556929,-0.23641397,-0.23636481
0.4884523,0.4904673,0.4952522,0.5121768,-0.47720122,0.48084614,-0.4817813,-0.56717384,-1.1417904,-1.1928694,-1.0408771,-1.2196681,-1.4262066,-1.2780455,-1.1141025,-1.376657,-1.7318819,-1.8696816,-1.0910256,-1.2227075,-2.255498,-2.613642,-2.9373336,-2.7281682,-2.4251332,-2.533284,-2.531067,-1.9551641,-2.189352,-2.2985864,-2.2226207,-2.0532284,-1.8017409,-1.230591,-0.77973104,-0.70402914,-0.6669845,-0.6208896,-0.70180637,-0.79513776,-0.9709413,-0.9640647,-1.1661706,-1.2908046,-0.73686504,-0.44076806,-0.4284886,-0.30982065,0.20683742,0.45881125,0.96322924,0.73674077,0.14145996,-0.3274294,-0.6077255,-0.7886665,-0.8053615,-0.71362126,-0.5687848,-0.3301404,-0.31630206,-0.54838866,-0.9221791,-0.9520153,-0.84574413,-1.1032449,-1.168576,-1.2226685,-1.3913783,-1.463529,-1.00254,-0.7728779,-0.17708401,0.76418036,0.73023546,-0.027287975,-0.6665223,-0.80396515,-0.91197705,-1.1946634,-1.6228206,-2.0275211,-2.242239,-2.0701334,-2.3824513,-2.4625607,-2.5947754,-2.6142523,-2.5600686,-2.5652416,-2.4573612,-2.1409175,-1.6760801,-1.4332526,-1.0669849,-0.7588407,-0.43218473,-0.17472969,0.00414508,0.14965431,0.33356124,0.49938995,0.8254026,1.7004492,2.5298862,4.622583,7.370796,9.627722,10.547617,11.232012,11.56892,11.565023,11.465876,11.304595,11.26354,11.126036,10.507374,9.562488,8.460523,6.2836123,3.185453,1.2069418,-0.045684755,-0.71309566,-1.1135929,-1.3554757,-1.3459976,-1.3778236,-1.4570365,-1.5776279,-1.4095536,-0.92906344,-0.5976082,-0.27284968,0.11533107,0.29670608,0.25219163,0.18598822,0.13394567,0.014534872,-0.16319557,-0.3624743,-0.5812612,-0.8710053,-1.163082,-1.3932406,-1.5323827,-1.6094921,-1.651448,-1.7064388,-1.830555,-1.9939997,-2.1674247,-2.3097184,-2.448296,-2.3769245,-2.1001835,-2.0534685,-2.0976868,-2.1030087,-2.0778513,-2.0372934,-1.9988358,-2.0319765,-2.0328057,-1.6645248,-1.5003886,-1.4070888,-1.1077316,-0.9403653,-0.8705801,-0.6994153,-0.63110954,-0.642877,-0.7410045,-0.9099889,-1.2630727,-1.7750347,-2.10215,-2.3884249,-2.5706148,-2.620272,-2.6781354,-2.6268177,-2.6883016,-2.71147,-2.568502,-2.3105679,-2.1398928,-2.0802054,0.44052514,0.46549782,0.4796263,0.4804252
-0.2868622,-0.28891987,-0.32411554,-0.43501893,-2.2487857,-0.2546543,-1.7303888,-1.6648204,-1.8068911,-2.0461247,-2.5515404,-2.6674526,-2.8818924,-2.9540036,-2.5504084,-2.2329915,-2.0708487,-2.1142766,-3.1727433,-3.3472223,-3.3452055,-3.2460537,-2.53337,-0.69141984,-0.062027916,-0.5247109,-1.3774987,-2.0142746,-2.308661,-2.274456,-2.2444863,-2.2124295,-2.1254725,-2.2396383,-2.1931071,-2.1675363,-2.1760895,-2.1039748,-2.110976,-2.0181475,-1.7490407,-1.5388435,-0.360825,3.6612012,8.5092325,11.351202,11.968058,11.712092,11.419107,10.856404,9.316978,7.2273426,4.5026655,2.129083,0.49373063,-0.45318878,-1.1599578,-1.4659921,-1.6132739,-1.6940057,-1.6944476,-1.8158827,-2.016577,-2.085478,-2.083634,-2.2973602,-2.4955819,-2.3894506,-2.4693735,-2.5026796,-2.3427413,-2.0479543,-1.7826464,-1.8084226,-1.4672841,-1.2309802,-1.0362167,-0.93482864,-0.8732321,-0.71630347,-0.549374,-0.35071135,-0.15636086,-0.008459158,-0.55097085,-1.3229816,-1.294337,-0.9469685,-0.56409025,-0.5756911,-0.9966735,-1.0483072,-1.2617815,-1.2817351,-1.2002825,-1.1045675,-1.2664918,-1.4438435,-1.4825093,-1.4822419,-1.3897743,-1.3481566,-1.3374603,-1.4202335,-1.4835835,-1.5015516,-1.5423505,-1.812537,-2.052766,-2.2727232,-2.4147174,-2.4276497,-2.4397454,-2.5576801,-2.5009732,-2.2810302,-1.6085799,-0.86928767,-0.21680884,-0.15073499,-0.7172508,-1.3438065,-1.6252754,-1.683981,-1.5744696,-1.4042698,-1.129308,-0.95495737,-0.9738273,-1.2212558,-1.2335382,-1.2837554,-1.4324524,-1.4447978,-1.5104738,-1.5589132,-1.5995623,-1.6194438,-1.5137342,-1.2833747,-1.015416,-0.9481057,-1.019104,-1.2619294,-1.542198,-1.8466184,-2.0650396,-2.2260602,-2.2839742,-2.328186,-2.3673568,-2.3314161,-2.3048139,-2.3037348,-2.281636,-2.2120671,-2.2020898,-2.1921973,-2.179441,-2.1296923,-2.2443032,-2.3389688,-2.3958359,-2.2272427,-1.420239,-0.73314065,-0.6811449,-0.7123488,-0.85351884,-0.91321266,-1.0262097,-1.2660973,-1.4397795,-1.6101472,-1.817174,-1.9076023,-2.1172042,-2.3982615,-2.526626,-2.5711596,-2.4957726,-2.5318475,-2.5221374,-2.5142765,-2.5268257,-2.4372592,-2.2516677,-2.287476,-2.3200421,-2.2174873,-0.32286307,-0.28273407,-0.25390193,-0.25408158
0.22296,0.22137293,0.23693871,0.32410458,0.5276729,0.20904039,0.1521005,0.20339364,0.54709154,0.6471791,0.28371376,0.36452985,0.36408496,0.0078930855,-0.913936,-1.4597124,-1.5869476,-0.7419052,1.5900202,2.2636483,2.7855778,3.0090728,2.9425392,0.1396141,-0.7775206,-0.14274575,1.0319393,0.8698374,0.8012823,0.55118036,0.09889035,-0.8778194,-1.1220539,-0.7923951,-0.62819266,-0.62334335,-0.55688614,-0.5689485,-0.5572097,-0.5840821,-0.52358407,-0.4928354,-0.6500567,-0.55482864,-0.75613374,-0.54176307,-0.32227618,-0.18879332,-0.3591597,-0.20081967,0.4819435,0.92080355,0.9977865,0.87513757,0.6451237,0.39056385,-0.21891393,-0.51425636,-0.52106476,-0.6760939,-0.7167443,-0.77104497,-0.75364375,-1.0430443,-1.1450641,-0.8724769,-0.24629083,0.06911832,-0.0031924248,-0.04811728,-0.4325805,-0.58024263,-0.12632713,0.5800571,0.19806516,-0.021225251,-0.047853693,0.08162084,0.3491606,0.6520188,0.84567255,0.6859089,0.31846815,-0.19439514,0.04923311,0.07666774,0.30081666,0.5729724,0.68685293,0.8030975,0.96141815,0.7818452,0.8002761,0.93139315,1.019516,0.9963677,1.2870905,1.8155619,2.3012397,2.4882817,2.4045925,2.4083152,2.436528,2.4239626,2.3136792,1.6552954,0.5701568,-0.60862327,-1.5988655,-2.3202481,-2.3470263,-2.16329,-2.0433993,-1.8926504,-2.0031538,-2.0951395,-1.8590615,-1.5734807,-1.2777414,-0.9690704,-0.5870194,0.13997066,0.5973138,0.77817625,0.645574,0.28388208,-0.35698983,-1.0806937,-1.453819,-1.8481851,-2.1764355,-2.125787,-2.0213585,-1.9010572,-1.9266219,-1.9585654,-1.9106858,-1.7269967,-1.6786923,-1.4235842,-1.1318512,-0.50124884,0.04567688,0.7385055,1.5525494,2.4135666,2.8995442,3.2731042,3.4531481,3.5473552,3.5737176,3.573962,3.5485742,3.5150685,3.24552,2.4100204,1.2106295,0.5562346,0.2964039,0.24621338,0.3121707,0.46042615,0.47686595,0.22945774,-0.90499043,-1.8279603,-2.0700073,-2.266597,-2.443255,-2.5126786,-2.5404243,-2.5448146,-2.576722,-2.5708292,-2.389981,-2.179081,-1.4527311,-0.4214899,0.14837983,0.46118632,0.54459053,0.39534792,0.22850108,0.0077587217,0.08445497,0.095722154,0.07637644,0.103511676,0.20487931,0.2789588,0.29264736,0.23730665,0.20931232,0.20891011
-0.8698284,-0.87286085,-0.90367323,-1.0205104,-2.3524806,-0.84388256,-2.1024842,-1.7422391,-1.0587339,-0.9792702,-1.7249364,-1.6157918,-1.4445747,-1.4254274,-1.0846677,-0.37916923,0.4108745,1.0641596,0.2905099,-0.6196538,-0.06355178,-0.036098987,-0.8837674,-1.6527886,-1.9796729,-2.2127383,-2.408981,-1.9879427,-1.3283908,-1.0651354,-0.9150327,-0.7089683,-1.1012914,-2.2971098,-2.7169733,-2.5711236,-2.5388029,-2.4692988,-2.3438969,-2.1287818,-1.987674,-2.2488933,-2.4914784,-2.0650215,-1.1397743,-0.090044945,1.0254407,1.277569,0.98180294,0.56926394,0.27557388,0.65588725,1.0781493,1.4047244,1.7057071,2.007806,2.4455783,2.7146106,2.802659,2.3220868,1.2328631,0.593507,0.18701318,-0.30935928,-1.013604,-1.3935874,-1.3026661,-0.9574009,-0.7072251,-0.5342312,-0.15064201,0.5968639,1.1618314,1.3587377,3.0918052,5.21131,7.8758507,9.531283,10.483275,11.149773,11.327288,10.830593,10.030251,8.777437,6.2477646,3.1680636,2.2945096,1.7475646,1.8489826,2.4479713,2.941468,3.1445427,3.0706153,2.936338,2.745668,2.66815,2.5859582,2.5064945,2.4683757,2.3257046,2.2580528,2.2603092,2.2723677,2.0718694,1.7458501,1.1745896,0.7613746,0.5587299,0.424351,0.0482741,-0.90798676,-1.5247183,-1.6541727,-1.743962,-1.3011847,-0.51698667,-0.027131468,-0.18598777,-0.3589838,-0.5273827,-1.1406355,-1.458721,-1.4376004,-1.293013,-1.0764879,-0.7969285,-0.5713233,-0.51240563,-0.6914051,-1.1241448,-1.5537428,-1.3414251,-1.2128878,-1.2414367,-1.3395693,-1.4089668,-1.4204514,-1.3502564,-1.1892195,-0.9742532,-0.77651906,-0.81719494,-0.9594628,-1.2244345,-1.3278531,-1.1404529,-0.8075263,-0.5427176,-0.41280758,-0.35142574,-0.23363638,0.037397742,0.32715324,0.4284638,0.3738327,-0.020462364,-0.5611584,-0.9882988,-1.1171446,-1.1007597,-1.028256,-0.9795526,-0.9787674,-0.9595303,-1.0922025,-1.487551,-1.6395419,-1.4795854,-1.6032331,-1.6520178,-1.648226,-1.7437305,-1.7288494,-1.7204386,-1.7882705,-1.763325,-1.867981,-1.9162521,-1.9066936,-1.9535717,-1.9011471,-1.7310177,-1.712105,-1.7196364,-1.7591934,-1.6444216,-1.7018633,-1.941417,-2.1318066,-2.2741776,-0.9032295,-0.8633512,-0.84308076,-0.8433795
-2.1831527,-2.1831086,-2.1886978,-2.2434933,-2.7121978,-2.1757684,-2.8086162,-2.7568486,-2.3730676,-2.2563157,-2.6254954,-2.5491083,-2.3275945,-2.312625,-2.2486138,-1.8511908,-1.454401,0.11385405,0.8290426,0.7950813,0.85214424,0.73452365,0.001922518,-0.07111013,-0.24856956,-0.74986583,-0.7342054,-0.46003467,-0.7198758,-1.0063071,-1.266925,-1.374204,-1.3242373,-1.7738117,-2.3234334,-2.2706895,-2.2187672,-2.1085608,-2.001882,-1.8713124,-1.8033521,-1.7677033,-1.9178679,-2.08227,-2.2772408,-2.1843219,-1.4091603,-1.131988,-1.3814198,-1.7801178,-1.8795688,-1.3341038,-0.6098179,-0.11831871,0.18822944,0.30424708,0.044139437,-0.39418775,-0.7529037,-1.5262702,-2.106659,-2.328532,-2.4825046,-2.472464,-2.3835804,-2.2633574,-2.359487,-2.2761555,-1.9220755,-1.6839867,-1.8523042,-1.7757385,-1.2478758,-1.0742509,-0.8570623,-0.28764576,0.29562426,0.47264853,0.5112633,0.45259365,0.08818925,-0.24435697,-0.3149035,-0.27049914,0.12956187,-0.046837494,-0.22705932,-0.49641106,-0.8563993,-1.4528315,-1.7480166,-1.8822122,-2.1350503,-2.2073817,-2.364345,-2.4339826,-2.3875508,-2.2091906,-1.8598869,-1.4782927,-1.2232459,-1.105608,-0.9260254,-0.6134025,-0.5677732,-0.78482604,-1.1114444,-1.4493585,-1.5018563,-1.8960845,-2.5555792,-2.9773262,-3.148808,-3.2566128,-3.0524304,-2.635874,-2.1393085,-1.9856786,-2.0280995,-1.9097321,-1.5967585,-1.1873494,-0.87372863,-0.58268154,-0.27311587,-0.09736982,-0.29770446,-0.38671878,-0.33519202,-0.48387337,-1.0044885,-1.6580216,-1.6948264,-1.7049192,-1.7378154,-1.8439713,-1.9733164,-2.1137352,-2.1739194,-2.1448343,-1.9352667,-1.9076123,-1.8140306,-1.7650987,-1.5927943,-1.4031811,-1.2246928,-1.1189839,-1.0726757,-1.0217313,-0.99573976,-0.9445667,-1.0518275,-1.3006135,-1.5637028,-1.8832114,-2.089889,-1.9379792,-1.8714888,-1.8528253,-1.8673152,-1.8528329,-1.7968516,-1.5351593,-1.1798453,-1.4168915,-1.5747256,-1.4792933,-1.5522223,-1.5868919,-1.5999339,-1.7095923,-1.7792779,-1.8461821,-1.9226491,-1.8863547,-2.0165448,-2.2291398,-2.4161465,-2.49205,-2.337118,-2.38069,-2.2803483,-2.196469,-2.044283,-1.9942336,-2.1623662,-2.2561624,-2.2239633,-2.1228297,-2.176678,-2.1741467,-2.1753654,-2.1756105
-0.5782815,-0.58012754,-0.59245276,-0.62961656,-1.7274922,-0.56654257,-1.4817748,-1.6960666,-2.0879984,-2.1983104,-2.0031345,-2.0844264,-2.1464725,-2.281939,-1.9520836,-1.6031904,-1.4151449,-1.4328189,-2.2951999,-2.4855897,-1.8870676,-1.1469929,0.2396031,1.8325713,2.0062275,1.7389836,0.6653004,-0.42674336,-0.1855118,0.26360458,0.24910617,-0.43502712,-1.2419004,-2.4198437,-2.8538451,-2.7833047,-2.7503989,-2.7234612,-2.6118393,-2.3927178,-2.230834,-2.513742,-2.7026644,-2.2092,-1.7025409,-0.75931793,0.08487502,0.09610447,0.15175211,0.13705644,-0.1693413,-0.5300288,-0.90820265,-1.0608209,-1.0794797,-1.0139216,-0.88828075,-0.7765305,-0.8176847,-0.8516344,-1.2694498,-1.4605329,-1.6694179,-1.9908308,-2.1508396,-2.3572235,-2.510866,-2.544167,-2.6607323,-2.745043,-2.8558583,-2.5123105,-2.191596,-2.0774653,-1.7646418,-1.4770925,-1.1680131,-0.64733225,-0.05862458,0.7780742,2.5207837,5.123376,7.4045553,9.198753,10.011937,10.076227,9.747406,8.980661,8.123804,6.3061304,4.1985445,2.8785098,1.1473813,0.3429502,-0.32945174,-0.41869485,-0.65965766,-1.0110832,-1.278322,-1.4205537,-1.3978646,-1.3883872,-1.4260691,-1.2760665,-0.97952825,-0.73582166,-0.6675247,-0.79570055,-1.0045353,-1.4232749,-1.8681657,-2.3201475,-2.5115309,-2.7111063,-2.534068,-2.0920844,-1.3401606,-0.811031,-0.38191676,-0.03308396,0.29968005,0.29825282,0.5266392,0.7075878,1.1080049,1.4976054,1.6334641,0.97002864,0.28150493,-0.31803098,-0.7228832,-1.1769687,-1.4947248,-1.6541536,-1.7600077,-1.8892741,-2.037909,-2.005542,-1.9483314,-1.8770376,-1.6495539,-1.4549767,-1.401056,-1.46421,-1.3472034,-1.196264,-1.1088198,-1.113305,-1.1094187,-1.1151311,-1.0623138,-0.8684865,-0.6051553,-0.32910693,0.010052517,0.3482999,0.61549586,0.68172586,0.95537937,0.98629814,0.86728305,0.7977817,0.75188696,0.9884691,1.690377,1.6176786,1.0025891,0.5467587,-0.07545206,-0.49013695,-0.71693635,-1.0085281,-1.1052828,-1.0884444,-1.0094748,-0.8992224,-0.7094341,-0.52308583,-0.2716226,0.054548204,0.34474456,0.45596218,0.639246,0.68207073,0.6520635,0.78237337,0.7979276,0.50510406,0.2542171,0.2209506,-0.5042202,-0.543805,-0.5644902,-0.5658799
-2.0495381,-2.049368,-2.0480165,-2.026023,-1.6661701,-2.051617,-1.7258539,-2.0316207,-2.0960383,-2.1819808,-2.1555107,-2.0450985,-1.7585754,-1.6451972,-1.73528,-1.6324606,-1.5401368,-1.3089995,-1.6227621,-1.6286167,-1.3920736,-1.4272785,-1.609412,-1.2286012,-1.4655254,-1.4519178,-0.73471785,-0.3613912,-0.44329882,-0.7490086,-1.0044513,-0.8150064,-0.9489472,-1.7732264,-2.1305351,-1.973577,-1.8607212,-1.7170974,-1.3128315,-0.85683286,-0.47024548,-0.34658402,-0.64012384,-0.89969605,-1.0717888,-1.0408792,-0.6937012,-0.52291334,-0.62656903,-0.9177501,-0.92671233,-0.9795916,-0.9683863,-1.0545108,-1.2069551,-1.4255905,-1.6107354,-1.6940703,-1.7378912,-1.7725136,-1.9338497,-2.0293295,-2.112135,-2.1058176,-2.177298,-2.164986,-2.1179154,-2.1554089,-1.7537577,-1.5810539,-1.683828,-1.6993032,-1.0943342,-0.98145026,-1.4914631,-1.3776782,-1.031146,-0.79737675,-0.6876317,-0.44857585,-0.12812954,0.0071541667,0.019917578,-0.26859847,-0.62743855,-1.0692983,-1.1671748,-1.301012,-1.4573557,-1.5783846,-1.5921502,-1.5911593,-1.5635692,-1.4787688,-1.4482293,-1.3532488,-1.3023415,-1.384116,-1.6770864,-2.0385623,-2.2424407,-2.3701735,-2.432073,-2.3237557,-2.1979046,-2.1530507,-1.8970594,-1.3801354,-1.1574345,-1.4974262,-1.8938683,-1.9107633,-1.759906,-1.1667752,-0.12485466,2.3197713,5.3683987,7.248605,8.471644,9.909375,10.991768,11.39562,11.412455,11.33539,11.347672,11.269204,10.613737,9.157503,8.137121,6.1758347,2.888471,-0.18891194,-1.0297066,-1.4327602,-1.6947396,-1.958184,-2.0596046,-2.0982509,-2.0038712,-1.7224283,-1.242969,-0.8396954,-0.5063878,-0.17418203,-0.10883629,-0.08662136,0.038438454,0.12814368,0.16911738,0.20894803,0.26452073,0.2724434,0.22131348,0.14274648,0.1955621,0.1561172,-0.023414642,-0.268668,-0.44852892,-0.36943477,-0.2349714,-0.2364251,-0.22729832,-0.28071716,-0.51396626,-0.7575611,-0.5900743,-0.33971402,-0.28625256,-0.16578613,0.14549968,0.27178213,0.41480392,0.52018523,0.6722217,0.93992215,0.92908776,0.78298396,0.49241507,0.26530188,0.12819183,-0.14463699,-0.3113489,-0.46857986,-0.5135475,-0.79374766,-1.1397222,-1.3490615,-1.364002,-1.3115222,-2.053635,-2.054525,-2.0517018,-2.0516214
-4.045128,-4.044562,-4.034933,-3.9811003,-2.4022315,-4.0531225,-2.5339437,-2.5058143,-2.2167587,-2.3678465,-3.213954,-3.073265,-2.9601324,-3.0646377,-3.377427,-3.456805,-3.374175,-2.2406113,-0.7292273,0.16850354,1.1171168,1.4532565,1.4072773,-1.5943254,-1.8347635,-1.5472902,-1.1045595,-0.6466287,-0.4951247,-0.59286636,-1.0885959,-2.1570265,-2.6996808,-2.6486084,-2.1436658,-2.0734522,-2.078371,-2.1203287,-2.1640515,-2.2584124,-2.3876286,-2.3679328,-2.5462651,-2.6285963,-2.4012194,-2.265919,-1.9739295,-1.6997662,-1.5682046,-1.576461,-1.646863,-1.2152398,-0.522399,-0.033541493,0.23576806,0.26782125,0.013925582,-0.21288696,-0.40578133,-0.69642323,-1.0567212,-1.2224203,-1.3081899,-1.5707881,-1.6351844,-1.645397,-1.6075808,-1.4889324,-1.2244108,-0.94746256,-1.1962907,-1.3167471,-0.80956286,-0.39405125,-0.4362201,-0.5115895,-0.56811655,-0.80917674,-1.0980943,-1.2835768,-1.7031559,-2.0959833,-2.2077932,-2.1635158,-1.6154578,-0.23272061,0.7995306,1.7512424,2.2479541,2.6047027,2.62836,2.4928105,2.3656983,2.3793452,2.3037806,2.0997565,1.9803703,1.9325306,2.082139,2.2095847,2.1443074,2.0701294,1.915444,1.6365645,1.3641207,0.71760565,-0.105454825,-0.96717966,-1.6438862,-1.8922106,-1.8243688,-1.6868578,-1.5827734,-1.2924885,-1.0994189,-1.0092391,-1.1369853,-1.2582543,-1.3591666,-1.6028605,-1.7286086,-1.8985784,-2.061226,-2.167749,-2.3576581,-2.569798,-2.7638822,-2.6041746,-2.5167508,-2.585218,-2.879744,-3.1287017,-3.1608672,-3.1294606,-3.06883,-2.866465,-2.8131375,-2.798649,-2.816843,-2.7842922,-2.797927,-2.8390245,-2.808711,-2.6630914,-2.4614964,-2.2252553,-2.0629942,-1.9585578,-1.8573974,-1.8126045,-1.8532097,-1.8946698,-1.9346794,-2.008961,-2.17475,-2.5138743,-2.9938157,-3.1029189,-3.1088963,-3.2252932,-3.437703,-3.5417624,-3.5880213,-3.5496988,-3.5493016,-3.5711827,-3.547273,-3.524269,-3.4597578,-3.4434123,-3.559643,-3.5922284,-3.6639533,-3.746367,-3.8178105,-3.9102185,-3.9849823,-3.9942474,-3.9313674,-3.7891114,-3.7563934,-3.760405,-3.717154,-3.6919293,-3.631733,-3.4803371,-3.4240463,-3.3636546,-3.4134216,-3.4800358,-4.057849,-4.0556183,-4.0537214,-4.0534906
