0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
13.652691,13.7183075,13.793093,13.720736,10.755402,10.75466,12.5988245,9.98538,7.595867,5.343872,4.119013,2.5675383,1.7925203,1.6676371,1.5532048,1.6259749,1.727792,1.5443101,0.6287582,0.008964747,0.018661603,-0.24047288,-0.65031976,-1.0788946,-1.2930646,-1.3626374,-1.3386233,-1.2513661,-1.1706952,-1.0777048,-0.87911135,-0.40586135,0.18498059,0.54627836,-0.28636807,-1.3173034,-1.504775,-1.2966877,-1.1224687,-1.3063031,-1.5260755,-1.6517372,-1.7446412,-1.8360288,-1.7692258,-1.4664158,-0.75980747,0.016474128,0.4101038,0.7320542,1.3663597,2.619337,4.4964876,5.8790874,5.2662067,3.2019892,2.1306036,1.9582316,2.5411704,2.335023,1.3440492,0.7512287,0.09125848,-0.32349765,-0.69030595,-0.75849473,-0.73380935,-0.7197097,-0.74058616,-0.30982172,0.268059,1.177747,1.6007454,1.7750847,1.896793,1.3559321,0.95808625,1.4157046,2.4772868,2.7648063,2.7491517,2.582713,2.2398896,1.9168086,1.6202097,1.5920831,1.7479877,1.2355084,0.9231955,0.62605286,0.20057327,0.07504582,-0.053576402,0.18344572,0.3716849,0.2955625,0.24389172,0.22309211,0.20222639,0.1945494,0.20408198,0.47467458,0.87898064,0.6138511,0.59433717,0.79163146,0.83070654,0.48401722,0.84346354,1.2838131,2.138268,3.1082597,2.5102692,1.4896636,0.65284115,0.0121962875,0.021850273,0.4118027,0.63961184,0.82421184,0.8798298,0.7170187,0.83152497,1.0835336,1.8080586,3.1691575,4.836601,5.7385874,6.682133,6.2695384,5.02931,2.7067273,1.4489844,0.8510073,0.2345831,-0.30504844,-0.88221955,-1.4800693,-1.6608989,-1.5567472,-1.215472,-0.87461233,-0.5355377,-0.38582817,-0.21488433,-0.113572,0.28843272,-0.1440843,-0.41995144,-0.3861149,-0.24827377,0.0074598715,0.4810977,0.873363,1.3785603,1.5856004,1.8249129,2.0441701,1.779148,1.0350362,0.5015582,0.41931647,1.3889681,2.343058,3.089227,3.6265702,3.7067544,3.6727695,3.792068,4.4874563,5.86965,6.3524666,7.1396146,8.557085,9.7948475,11.463791,12.494528,10.754899,10.757271,12.643655,10.760984,10.754818,10.7547455
-1.9464283,-1.9425769,-1.9385936,-1.8389618,-1.475708,-1.4751847,-1.6742241,-1.8984898,-2.5860977,-2.6687999,-2.3889887,-1.5317459,-1.1006893,-0.9578239,-0.86289185,-0.8541922,-0.66262835,-0.47741312,-0.109194994,0.10265565,-0.19491306,-0.5194799,-0.67770743,-0.712795,-0.65871215,-0.6306188,-0.6502111,-0.64545727,-0.58429277,-0.36120337,-0.18223391,-0.19513808,-0.47712654,-0.78543484,-1.411412,-2.0791814,-2.5241122,-2.9611788,-2.9931307,-2.6906228,-2.152229,-1.1294377,-0.30790365,0.28282127,0.39982212,0.33206213,-0.23493662,-1.2141955,-1.7063997,-1.9317969,-2.2582686,-2.3627453,-2.3314116,-2.179029,-2.2426414,-2.375341,-1.9206531,-1.2185299,-0.97096187,-1.0362339,-1.1322681,-1.0915463,-0.97995347,-0.41653115,-0.44952795,-0.5999783,-0.7042226,-0.7956076,-1.0215768,-1.3106339,-1.9731283,-2.2799644,-1.8924861,-1.871867,-2.0285902,-2.1932323,-2.2197363,-2.476466,-3.079926,-3.4193845,-3.4478993,-3.2996192,-3.0045748,-2.6790342,-2.398799,-2.3986592,-2.78892,-2.5421844,-2.316329,-2.138011,-2.0014443,-1.9711916,-1.9597404,-1.9735117,-2.0473406,-1.9357361,-1.8627336,-1.7919471,-1.6746631,-1.5401894,-1.5903256,-1.8737968,-1.2660271,-1.2103267,-1.4482358,-1.6578069,-1.6627067,-0.65279174,0.22613266,0.30222657,-0.0035332143,-0.52240753,-0.64914036,-0.57994866,-0.3210266,-0.34859732,-0.5358708,-0.67304146,-0.74854636,-0.56153286,-0.23942336,-0.099446416,-0.50452054,-0.9730568,-1.5797433,-2.0954447,-2.5348094,-2.557472,-2.3011093,-1.8865604,-1.4372337,-0.9805956,-0.6128951,-0.36322844,-0.26349053,-0.33470047,-0.68242776,-1.1686276,-1.4523336,-1.5979865,-1.6216159,-1.340814,-1.1237545,-0.794465,-0.22389486,0.10136753,0.14010978,0.31605196,0.39234242,0.4916576,0.5184882,0.6449164,0.954427,1.467092,2.091775,1.8043275,1.0387883,0.91318977,1.0993025,0.4854948,-0.22546005,-1.0550687,-1.6785841,-2.1395597,-2.3905962,-2.5390615,-2.6065018,-2.645875,-2.7228255,-2.927774,-3.0461216,-2.9574177,-2.8188453,-2.7762427,-2.785584,-2.5311754,-2.270217,-1.4752358,-1.4758399,-2.0978832,-1.4773839,-1.4751239,-1.4750469
-0.321719,-0.46526855,-0.6128731,-0.66014844,0.7059131,0.7054998,-1.1360018,-1.9260315,-1.8101594,-1.7998984,-1.7291517,-1.8680135,-2.2114944,-2.666006,-2.987204,-3.04152,-2.8431697,-2.4258604,-2.037714,-1.6429386,-1.8474703,-1.8825778,-2.1051135,-2.445984,-2.4703414,-2.4629831,-2.4630013,-2.418352,-2.293949,-1.9354966,-1.1367173,-0.28245988,0.35590214,0.7045133,0.37879393,-0.28897792,-0.9476292,-1.4179105,-1.8550403,-2.0516272,-2.1096926,-1.9514059,-1.8423975,-1.5341282,-1.2879648,-0.7673421,-0.12128748,0.43204722,0.4919766,0.39750794,0.16047123,-0.07862894,-0.066630736,-0.45228478,-0.7961878,-1.1409447,-2.0377555,-2.422509,-2.3853173,-2.2117038,-2.0137467,-1.9189818,-1.8052037,-1.9886205,-2.1531873,-2.1294997,-2.1103837,-2.0536535,-1.6726863,-1.1714826,-0.9956809,-0.50862515,0.12204468,0.07587008,-0.54327095,-1.4473985,-1.8000039,-1.2036599,-1.4649591,-1.5870655,-1.6349018,-1.6130539,-1.5970846,-1.67895,-1.6212858,-1.6871974,-1.6805711,-1.9157209,-2.0632486,-2.177048,-2.1728563,-1.8927813,-1.4534538,-0.9434678,-0.6531398,-0.6688864,-0.6426674,-0.68153554,-0.7688261,-0.68445504,-0.240744,0.11639623,-0.09472187,-0.72557616,-1.856386,-1.7936089,-2.017449,-2.6040308,-2.5093503,-2.1990128,-2.2472205,-2.3153348,-2.6450987,-2.721991,-2.3250523,-1.4218706,-1.0484583,-0.40590546,0.41045654,1.8235686,3.957734,6.881754,9.357765,10.329803,11.35565,11.682554,11.098655,10.355938,8.645632,6.8941574,5.4127197,4.133707,2.9041932,1.5460647,0.8374521,0.32447696,-0.48132038,-1.3446062,-2.3427465,-2.9615245,-2.9674401,-2.367295,-1.9813197,-1.7566032,-2.0487616,-2.4633327,-2.723174,-2.6818278,-2.6537313,-2.6404238,-2.67133,-2.7304902,-2.8951154,-2.970996,-2.876172,-2.7767646,-2.6245172,-2.7350314,-3.05507,-3.0054388,-2.6783419,-2.2011695,-1.5204262,-0.9356693,-0.5936825,-0.49418956,-0.5448291,-0.6207041,-0.6933258,-0.4650462,-0.1282228,-0.14889656,-0.53965074,-0.72102153,-0.6468303,-0.49486595,-0.45414394,0.70527756,0.70458287,-0.50876176,0.7039551,0.7052057,0.70519733
-0.602919,-0.3135684,0.50064313,1.4478011,-0.12049526,-0.12055114,4.783881,8.053925,9.598198,10.407814,10.707705,11.063629,11.102837,10.746774,10.481569,10.519508,10.7820015,11.075201,11.316717,10.888236,9.773905,8.623816,7.292575,5.4036264,4.602991,4.050255,3.4606686,3.016219,2.408629,1.8724442,1.5518545,1.24373,0.7141511,0.19638233,-0.44377136,-0.7318364,-0.8470446,-0.94314396,-0.94236535,-1.0348413,-1.0915399,-1.2916203,-1.417697,-1.4948201,-1.5296903,-1.4858041,-1.5720012,-1.9474977,-2.0865018,-2.0191789,-2.0510685,-2.065913,-2.166354,-2.478503,-2.5338092,-2.284089,-1.6901567,-0.7828597,0.06327684,0.13610576,0.13042621,0.11160529,0.15711555,0.025659472,-0.5319987,-0.6908358,-0.70426357,-0.45555407,0.19008973,0.6141386,0.29293597,-0.47142988,-0.97911274,-1.3655436,-1.6699266,-1.7262664,-1.4230847,-0.92184114,-0.9272244,-1.2784861,-1.4183395,-1.5068702,-1.5785202,-1.5394198,-1.4234406,-1.422385,-1.8180461,-1.7095367,-1.4347296,-1.2040473,-1.1347188,-1.1682122,-1.2499844,-1.3065614,-1.5662003,-1.6601808,-1.6252604,-1.4865736,-1.2060891,-0.67282516,-0.06547201,-0.0020705312,-0.123021774,-0.19709748,-0.5593162,-0.62569034,-0.83566606,-1.2474535,-0.78106064,-0.3699383,-0.78764266,-1.3501301,-1.5985931,-1.3604102,-0.6454402,-0.085939705,-0.41610077,-0.87123775,-0.9703823,-0.86012864,-0.5909454,-0.3012358,-0.40621492,-0.78963476,-1.4629557,-2.0545459,-2.4093702,-2.1732783,-0.6813381,1.6813116,3.5190005,4.850072,5.45033,5.7633715,5.9070787,5.902687,5.5076647,4.4684258,2.7242806,0.4720868,-0.94340336,-1.1952893,-0.84737855,-0.54481024,-0.24299628,-0.36818063,-0.47654593,-0.25780162,-0.124993354,0.11796442,0.26017177,0.46810204,0.9983898,1.8255517,2.6418624,2.981601,2.5658782,2.5205724,2.4132056,1.5688672,0.82743573,-0.09739736,-0.96564734,-1.491878,-1.8020495,-2.0078204,-2.1504865,-2.209488,-2.2661014,-2.430348,-2.528804,-2.5142126,-2.292622,-1.9802725,-1.8705459,-1.817075,-1.7711701,-0.12073386,-0.121583074,-1.6543437,-0.12314612,-0.12059826,-0.120538056
-0.39475808,-0.43649375,-0.6002836,-0.7412673,-0.021633968,-0.02166307,-0.8653213,-0.50728166,-0.51723427,-0.6801499,-0.81686884,-0.81341034,-0.5893607,-0.22838044,0.12951185,0.31299406,0.19613576,-0.15558612,-0.582086,-0.96795124,-0.6862218,-0.16964543,0.50775063,1.2176356,1.4457378,1.5466636,1.6816542,1.7292485,1.7198194,1.5167952,0.8801385,-0.027173802,-0.7637159,-1.1739167,-1.420109,-1.2874036,-1.0214763,-1.0303278,-1.1889164,-1.1560206,-1.0714259,-0.5943062,-0.24467087,-0.005557835,-0.0823639,-0.40304196,-0.96784294,-1.641997,-1.9297271,-2.0185833,-1.9814667,-2.000044,-2.3656683,-2.411053,-1.9670849,-1.3223763,-0.42557853,0.13122687,0.74786913,1.1369596,1.6410767,1.8253728,1.7449762,1.5951416,1.789084,1.7646142,1.6731524,1.5340171,1.1990865,0.9064332,0.5242853,-0.6443451,-1.38379,-1.637885,-1.7625601,-1.7952425,-1.7067927,-2.079087,-1.9857354,-1.2045791,-0.766659,-0.33990893,0.09268436,0.29027715,0.41302317,0.63501424,1.1412609,1.9905169,2.6185257,3.568665,4.995875,6.5438833,8.078282,9.43344,10.53296,11.152363,11.443376,11.583294,11.694813,11.446431,10.017659,6.8275595,1.9709135,-0.63925755,-1.6390061,-2.2393093,-2.2171779,-1.7760303,-1.7807811,-1.4501971,-0.66543543,-0.08424458,0.23705488,0.6123132,0.55713,0.32759267,0.71566427,1.0318851,1.3055078,1.5351703,1.4906237,1.0849824,-0.030775309,-0.9171417,-1.4704632,-1.420634,-1.0781168,-0.91086876,-1.1920702,-1.7355564,-2.0908523,-2.349279,-2.3965583,-2.4444218,-2.3071384,-2.0440745,-1.1843083,0.18151765,1.4350114,2.137199,2.3192744,1.7286277,0.6320167,-0.020983841,-0.7091228,-0.983559,-0.55840844,-0.5818239,-0.67127776,-0.7547026,-0.77115774,-0.86160815,-0.9398612,-1.119047,-1.4603238,-1.3406496,-1.1160352,-1.0339704,-0.8243722,-0.5062113,-0.56515455,-1.1332648,-1.9365014,-2.311544,-2.358539,-2.2035313,-2.128064,-2.0852532,-2.0456548,-2.0459108,-2.061555,-1.9886165,-1.3399789,-1.0275093,-0.99217826,-1.2594323,-1.3847306,-0.021378681,-0.0200731,-1.4923534,-0.017977312,-0.021543384,-0.021625012
-2.6437035,-2.556313,-2.3998504,-2.2551374,-2.582249,-2.5816727,-1.8707035,-1.1444769,-0.7900236,-0.49716383,-0.42266786,-0.31659585,-0.3614219,-0.5307057,-0.6535903,-0.5930505,-0.24105448,-0.13471913,0.14866716,0.7697052,0.9223173,0.5517536,0.23085609,-0.05241841,-0.21309254,-0.3648122,-0.5448253,-0.7181903,-0.89078546,-1.0722427,-1.1094413,-0.91865337,-0.67770934,-0.49685928,0.18232347,0.6593275,0.5084221,0.5287296,0.39025542,0.24604003,0.15371917,-0.12429585,-0.39703634,-0.7706604,-1.3689861,-1.9853971,-2.54809,-2.8392115,-2.9185023,-2.9696245,-2.9874086,-2.9536524,-3.2611961,-3.6754954,-3.4297857,-2.70439,-1.4800593,-0.82953644,-0.5952894,-0.500971,-0.39305747,-0.4650798,-0.736437,-0.3467057,0.016262144,0.2736459,0.52426624,0.8091145,0.8021483,0.2765723,-0.32000974,-0.31374267,0.06112253,0.39378083,1.0961236,1.7852592,1.2542584,0.30103898,0.15683128,-0.38943294,-0.8590362,-1.5191932,-2.070434,-2.0852318,-2.051989,-1.5182399,-0.8709924,-0.50947714,-0.2952061,-0.20401146,-0.5214202,-1.0500821,-1.5564849,-1.7921342,-1.6962035,-1.4815769,-1.1813958,-0.8609941,-0.55835354,-0.4406442,-0.8090067,-0.49363497,0.3836475,1.0471244,0.629802,-0.3585344,-1.0914824,-1.2864048,-1.4438791,-1.1620699,-0.79902565,-0.7193768,-1.0405092,-1.3133588,-1.8269008,-2.352501,-1.8797967,-1.3304496,-1.163239,-1.1530688,-1.4810383,-1.8466158,-1.0289887,-0.6500824,-1.229984,-1.8352897,-2.4148664,-2.5914338,-2.011322,-0.83626413,0.28529018,1.3368884,1.5926104,1.3651586,1.0868509,0.8231659,-0.23140904,-0.85373336,-1.1721989,-1.1816025,-1.1322253,-1.0273196,-0.4989253,-0.23210338,-0.13963449,0.23795843,0.095271915,0.22787179,0.20701143,-0.017968604,-0.20114073,-0.5238588,-0.8730321,-1.0475221,-1.214968,-1.4601153,-1.5961254,-1.6663568,-1.6224473,-1.5909338,-1.7416611,-2.200049,-2.7803335,-3.0263824,-3.0628529,-3.0517335,-3.0141711,-2.932684,-2.8068423,-2.759657,-2.82757,-2.878687,-2.7654138,-2.8411746,-3.0516193,-3.3943844,-3.6335297,-2.581861,-2.5835447,-3.7246833,-2.5865312,-2.58177,-2.5817137
-2.3298512,-2.3193357,-2.3424852,-2.3260944,-2.4705753,-2.4706836,-2.2395093,-2.5423653,-2.6048625,-2.3159523,-1.902256,-0.70689756,0.16477865,0.81609374,1.0027268,0.63945484,0.5088621,0.55268914,1.0472742,2.3105226,4.7178636,6.3950844,7.6067023,8.418031,8.708405,8.880815,8.990829,9.073549,9.215259,9.281708,8.911062,7.86733,6.338064,4.93908,3.536515,3.0172026,3.2992826,2.4017575,1.9319324,1.6938908,1.3116906,0.73075336,0.42523828,-0.096819274,-0.5029183,-0.9414023,-1.2633889,-1.513926,-1.5862994,-1.683529,-1.9845719,-2.2658772,-2.6514466,-2.832862,-2.4852881,-1.5456953,-0.48544428,-0.08252197,-0.5710553,-0.9750905,-1.3372138,-1.1852493,-0.68483645,-0.25612122,-0.07741288,0.0005439613,0.073669635,0.09029433,-0.2495803,-0.74789083,-0.6965244,-0.6154394,-0.81893355,-1.066972,-1.2115659,-1.1488681,-1.3332562,-2.2842627,-2.5925207,-2.3794353,-2.173378,-1.8439851,-1.4791131,-1.2470438,-1.1093856,-1.2698554,-1.5791576,-1.4198408,-1.1655128,-0.835284,-0.32649484,0.07168652,0.23718801,0.08084917,0.079784274,0.111006066,0.06506392,0.08238955,0.027116358,-0.19695486,-0.43587697,-0.21316631,-0.007554367,-0.08632951,0.31544483,0.1844832,-0.3195704,-0.23113473,-0.16582964,0.012281574,-0.32665345,-0.8876103,-0.96736866,-0.75774217,-0.39385733,-0.11201385,0.112745106,0.38810194,0.48491782,0.49497733,0.41829574,0.24669874,0.20818733,-0.2102945,-1.3967009,-2.39183,-3.0986066,-3.3528478,-3.6708286,-3.7920902,-3.612668,-2.895418,-2.2315447,-1.8430055,-1.706773,-1.5275918,-1.19048,-0.7776977,-0.2537478,0.39244604,0.59946215,0.14436954,-0.29530904,-0.37677094,0.16383804,0.59164447,0.4369164,0.18600255,0.024404794,-0.07481918,-0.214616,-0.40073392,-0.6809733,-1.0407206,-1.504247,-1.8859653,-2.2092419,-2.2037597,-2.177354,-2.4511173,-2.5681152,-2.588878,-2.5711904,-2.6235595,-2.52249,-2.3775759,-2.2387538,-2.134593,-2.0768042,-2.1696534,-2.4347858,-2.6372406,-2.7775595,-2.9487185,-3.2833738,-3.2624254,-2.9655733,-2.4708467,-2.4716215,-2.8313026,-2.4726639,-2.4707386,-2.470742
-0.45482814,-0.42723003,-0.37387764,-0.23886071,0.24164647,0.2421273,-0.12448031,-0.6569785,-1.0771883,-0.9106325,-0.54303443,0.29255062,0.5886334,0.43183208,0.27655217,0.21897516,0.34266287,0.48435837,1.0432314,1.6077632,1.6158518,1.3573902,1.1662803,0.9449785,0.87671876,0.7693956,0.547529,0.3425748,0.16409326,0.14346844,0.26173663,0.2775857,0.1559278,-0.088448554,-0.42211384,-0.67736447,-0.8762337,-1.0622888,-1.0299184,-0.77267146,-0.48891884,-0.16131365,0.04035893,-0.073635995,-0.30988726,-0.5996198,-1.0114282,-1.5046623,-1.7285416,-1.7554333,-1.8024138,-1.6407999,-0.94465053,1.8272684,5.8330746,8.859086,11.074698,11.911344,11.752232,11.593597,11.293244,10.47383,8.944888,7.0505095,4.3003244,2.8655455,1.9455498,1.2815889,0.24980514,-0.66304106,-1.0682033,-0.6486872,-0.14520872,-0.27744395,-0.5470824,-0.6158391,-0.5636762,-0.58614004,-0.67334664,-0.7754966,-0.6892284,-0.50276893,-0.3921351,-0.22634253,-0.1545721,-0.5925857,-1.5111817,-1.3766906,-1.060849,-0.6835404,-0.3939287,-0.20778486,-0.076031625,-0.17296155,-0.6151426,-0.7020701,-0.6081535,-0.44270894,-0.19714877,0.15952265,0.40422177,0.3937142,0.89018023,0.83207,0.3510615,-0.5369681,-0.0854113,2.6041617,6.096758,9.277237,10.802773,10.925634,10.763002,10.890979,10.874531,9.132254,6.0684137,3.1422038,1.8048598,1.0124991,0.45716786,-0.013844907,-0.28087074,-0.43922144,-1.0471946,-1.8056797,-2.5458097,-2.7285972,-2.483778,-1.7234404,-0.98556566,-0.18182148,0.41405866,0.53084576,0.6045571,0.5883109,0.5576447,0.30737853,-0.048741043,-0.32519454,-0.2833663,0.4540135,1.4924326,2.2802792,2.8193152,2.9771242,3.221604,4.1568103,5.025896,5.9098506,6.4105597,6.9962597,7.7641325,8.5191555,9.014526,8.993052,8.4922905,8.479624,8.722506,8.120969,7.473197,6.4193087,4.662567,2.7127216,1.3495121,0.5959034,0.3476755,0.23908697,0.037315607,-0.5121099,-0.9273614,-1.0276996,-0.8019948,-0.9236184,-1.0764238,-1.1799068,-1.1732582,0.24219668,0.24199378,-1.0195199,0.24118525,0.24219167,0.24223721
-1.2166622,-1.2299163,-1.0411751,-0.8842765,-2.290451,-2.2906857,-0.46498796,-0.11911529,-0.127036,-0.052169055,-0.014467761,0.45184562,1.010186,1.5914946,1.7538311,1.4546022,0.9831009,0.71043295,0.23049338,-0.46480024,-0.72231495,-0.83538824,-0.7536777,-0.5454454,-0.47940555,-0.4649975,-0.47299093,-0.49477565,-0.49876735,-0.62216544,-1.1879957,-1.757842,-1.7786479,-1.7749586,-1.2350717,-0.21322447,0.51849324,1.9515647,3.8559287,5.415141,6.674634,7.65446,7.9000998,7.7187634,7.5678487,7.04618,5.9426355,4.3809977,3.3076177,2.2982569,1.1784482,0.66211146,0.5019041,0.3482722,-0.15292686,-0.3534293,-0.14176278,0.3692649,0.19639155,-0.18219212,-0.49964157,-0.72398627,-0.5569561,0.27945048,1.0912255,1.3384634,1.5246601,1.4976407,0.8734818,-0.088276386,-1.2035489,-1.960677,-2.2750118,-2.1881096,-2.117086,-2.2370443,-2.2608554,-2.554823,-2.312528,-1.6977352,-1.3130932,-0.8780017,-0.52925783,-0.38016334,-0.37648398,-0.5605337,-1.0361513,-1.1882844,-1.1731447,-1.0628098,-0.8779415,-0.8691983,-0.9324446,-1.081872,-1.134303,-1.20684,-1.3123107,-1.317445,-1.3594275,-1.566483,-1.9702375,-2.2120218,-2.4832911,-2.4558287,-2.1164575,-1.6109657,0.15584889,2.5463696,2.66492,1.5932622,0.8446019,-0.019569894,0.26591963,0.023992084,-0.7530209,-2.028591,-2.2092178,-2.0198693,-1.9687175,-1.9501165,-1.9270034,-1.5175669,-0.8858284,-0.91517305,-1.3616349,-1.784099,-1.787069,-1.7830219,-1.9868202,-2.093306,-2.1375642,-1.7679031,-1.3806045,-1.1124929,-0.8781992,-0.4565497,0.65569454,1.8769419,2.872127,3.3010683,2.9901867,1.9339356,1.0714515,0.76656777,1.1049503,1.3198975,1.1719868,1.3270473,1.3250484,1.1450353,0.8761913,0.50376743,0.11453556,-0.19917229,-0.41451344,-0.4796817,-0.36613947,-0.16561186,0.17046914,-0.18407397,-0.47164193,-0.7603893,-1.0985018,-1.4648873,-1.5273782,-1.4306484,-1.277494,-1.2086177,-1.1184587,-1.0657067,-1.1865418,-1.254547,-1.687752,-2.048722,-2.0611503,-1.8635068,-1.7772686,-2.2905416,-2.289356,-1.618187,-2.287633,-2.2905753,-2.2905762
-3.3065991,-3.2290645,-3.1275818,-3.0917268,-3.7180338,-3.717937,-3.0682669,-2.962092,-3.1421413,-3.2365608,-3.4132595,-3.2228432,-2.9974704,-2.9813874,-2.9432974,-3.0385566,-2.9465816,-2.729949,-2.2110877,-1.6596403,-0.8785027,-0.3435494,0.52940077,1.3370858,1.504879,1.6014421,1.7119832,1.7890314,1.8668935,1.7089447,1.161015,0.47005966,-0.100022666,-0.2930828,0.28800553,0.8840314,1.3294058,1.1695018,0.61956835,0.07526915,-0.565233,-1.3225702,-1.6026286,-1.9498186,-2.2824204,-2.7764626,-3.4441972,-3.8260303,-3.837351,-3.8022168,-3.680344,-3.6618326,-3.7314816,-3.412266,-3.087812,-2.9267237,-2.8806834,-2.814962,-2.5139325,-2.2204587,-1.8098407,-1.3807628,-1.1432135,-1.0902293,-0.963787,-0.9586488,-0.99393666,-1.0590212,-1.2254503,-1.5668744,-1.6443737,-1.810857,-1.4554346,-0.9853945,-0.43282393,0.47928852,1.1891372,1.0288815,0.20588431,-0.47085965,-0.6943081,-0.88271356,-0.97046876,-0.8296431,-0.6624372,-0.39905712,-0.08290091,0.17397511,0.17838757,0.28904206,0.66269124,1.0631298,1.0895499,0.6478439,0.52239096,0.66972065,0.89467597,1.0271838,1.0909892,1.1846422,1.3058959,0.894204,0.6875068,0.72329676,0.34969336,-0.48602933,-1.4270017,-1.9751104,-2.4643989,-3.3736665,-3.564427,-2.9853377,-2.638203,-2.296741,-1.4627779,-0.22569719,1.2793019,1.58317,1.7832916,1.7913328,1.340883,0.22395587,-1.5300186,-2.5125682,-2.9149106,-2.8684354,-2.7728667,-2.8460004,-3.1305337,-3.3722663,-3.4084525,-3.4334307,-3.4444525,-3.3911293,-3.2587054,-3.1273544,-2.8005958,-2.0808573,-1.3980527,-1.0262989,-1.0611539,-1.2938313,-1.4117432,-1.2056525,-1.4753956,-2.209958,-2.4576535,-2.3234515,-2.1157122,-1.9718817,-1.916433,-1.9256442,-2.126917,-2.4501486,-2.9150772,-3.1810303,-3.325239,-3.3970733,-3.285782,-2.9760523,-2.8029637,-2.9031172,-3.2469707,-3.4328263,-3.4578733,-3.4675822,-3.4559808,-3.436852,-3.4219391,-3.433881,-3.5590718,-3.4737988,-3.0965781,-2.9605007,-3.3780775,-3.874331,-3.9284563,-3.718,-3.7183304,-4.095352,-3.719218,-3.7179446,-3.7179341
