0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
10.045211,9.965681,9.354696,9.719372,8.7755375,7.71432,7.2332993,6.8092413,6.4503536,5.9826446,5.131437,3.2015958,1.240473,0.5176205,-0.18323559,-0.39203438,-0.5928329,-0.54781413,-0.45793307,-0.37101793,-0.22603396,-0.033656687,0.3003375,0.4709872,0.431176,0.24140611,0.07897562,0.16535145,0.30949032,0.34674662,0.42134285,0.91170657,1.4452021,1.7948096,2.1054907,2.1982234,1.892162,1.6674191,1.593086,1.4238633,0.938267,1.0315626,2.022442,3.3445554,3.6424704,3.7291727,3.8499727,3.8777723,3.2423387,2.8755376,2.4218,2.3365273,2.2997658,2.6018326,2.858788,3.013208,2.894682,2.678474,2.5116057,2.4513078,2.3899517,2.3506522,2.2083793,1.7339777,1.164336,0.2832249,-0.30890125,-0.48074695,-0.4058339,-0.3380497,-0.26858896,-0.19833119,-0.15718254,-0.21066944,-0.2223169,-0.2637606,-0.34280849,-0.3921067,-0.2582438,0.0050374866,0.60285133,1.0644281,1.4826252,1.119764,0.3613779,-0.16011083,-0.24626292,0.03937669,0.0867652,0.14043361,0.21855053,0.16684695,0.24650644,0.93963075,1.4501874,1.9198468,2.8713064,4.4703636,5.253824,5.0491695,4.5399365,4.045127,3.4951093,2.6797948,1.4428756,0.70382434,0.40734214,1.5028138,2.0892205,2.624473,3.2839904,4.697317,5.4756045,5.886791,5.018029,3.0591931,2.215487,1.6161206,0.5515165,-0.4528023,-0.98560476,-1.0015562,-0.7341711,-0.57781404,-0.59026957,-0.64122,-0.68146884,-0.9920155,0.041303307,2.0076473,1.7045026,0.03192267,-0.5466575,-0.79797727,-0.6153152,-0.4557525,-0.3022466,-0.013608247,0.38713104,0.90995383,1.1731629,0.9264024,0.7372917,0.7318175,0.4095084,0.22120477,0.267346,0.88892436,1.8492652,3.2067375,4.3892837,4.6123624,4.07058,3.1762402,2.0008626,1.6768429,1.7559757,1.8388511,1.9698256,1.9815812,1.927798,1.9357402,2.0166998,2.1695375,2.314703,2.3258677,2.2557218,2.4506085,2.9190712,3.2968488,3.7441154,3.9720118,4.7652926,5.2877054,6.2318034,7.3516726,8.041707,8.776357,9.346558,9.639484,9.868032,9.824463,9.858971,9.601066,9.158638,9.158679
-3.198318,-3.1166778,-2.8837118,-2.9067907,-2.8432565,-2.999351,-3.043528,-3.1190193,-3.1943595,-3.2086625,-3.199461,-2.905109,-2.4273555,-2.1713138,-2.1098356,-2.0979023,-2.032792,-2.0397701,-2.0163898,-1.7146506,-1.2823738,-0.9731636,-0.29051146,0.57522917,1.8479373,3.2697787,4.8598804,7.2117233,8.704309,9.641118,10.466174,11.134733,10.369926,9.004076,6.938636,3.40715,0.46712878,-0.52430624,-1.4128385,-2.1728804,-2.2933168,-2.0098817,-1.7831328,-1.7718449,-1.5856905,-1.6422611,-1.6934922,-1.4868118,-1.0273732,-0.73570544,-0.59143424,-0.6539986,-0.7276526,-1.1762776,-1.3421172,-1.3527031,-1.333395,-1.3169013,-1.3130152,-1.4043101,-1.6244886,-1.8721738,-2.304256,-2.6013918,-2.3945355,-1.8460196,-1.3175704,-0.86856896,-0.5349247,-0.22182772,-0.026507238,0.05773165,0.06481898,0.09264653,0.051985778,0.0076600015,-0.090243235,-0.22963166,-0.2643698,-0.95342827,-1.8014877,-1.8160719,-1.7179013,-2.0470972,-1.8033715,-1.5412694,-1.5607741,-2.2366576,-2.6614602,-3.0333047,-3.4157565,-3.951293,-4.302809,-4.3314924,-3.9821048,-3.1795201,-2.5539708,-2.032453,-1.6529996,-1.2366192,-0.9613018,-0.9284357,-1.0029234,-1.1523206,-1.3963057,-1.7774295,-2.3582473,-3.173685,-3.2887087,-3.2559686,-3.334715,-3.4582796,-3.480739,-3.6119633,-3.475195,-3.058148,-2.2148726,-0.95833766,-0.71321356,-0.5503336,-0.78405935,-1.6058943,-1.6866076,-1.6993284,-1.6928885,-1.6621006,-1.6054571,-0.96344346,-0.37583035,-0.4608259,-0.717417,-1.2620021,-1.593817,-1.509764,-1.3872652,-1.1320305,-0.95081925,-0.7099922,-0.44636783,-0.33985826,-0.2328515,-0.20657516,-0.201895,-0.24883196,-0.33389613,-0.19220868,0.019287247,0.06785396,-0.24211833,-1.0689583,-1.8749998,-2.3136346,-2.384491,-2.2551281,-1.9522732,-1.5526139,-0.8937727,0.43830466,0.841375,0.29374203,-0.1949062,-0.3673985,-0.44501126,-0.68380046,-0.8884691,-0.9885092,-0.97502816,-1.1078737,-1.3261452,-1.5846901,-1.8646226,-2.036828,-2.411799,-2.6420183,-2.8907733,-2.941824,-2.8855286,-2.8418097,-2.8772976,-2.7593393,-2.6549914,-2.543786,-2.3069139,-2.1960645,-1.7334617,-1.7334528
-0.849262,-0.8417108,-0.50536144,-0.57260394,-0.5173478,-0.51409733,-0.554641,-0.52766514,-0.5696927,-0.5550961,-0.45761204,-0.09070971,0.4241994,0.15532622,-0.5489838,-1.1861659,-1.4527018,-1.5389833,-1.5624428,-1.502094,-1.5945873,-1.7971771,-2.0273137,-2.0683866,-1.9895382,-1.8838856,-1.7739613,-1.5371733,-1.4157541,-1.5566603,-1.7974727,-2.2865725,-2.4304,-2.0149221,-1.7595532,-1.6979616,-1.8387971,-1.7375219,-1.4848664,-1.4999787,-1.5525558,-1.3518758,-1.3230221,-1.7585168,-2.3140914,-2.5208468,-2.5216084,-2.5017135,-2.059609,-1.6679347,-1.5862193,-1.5352564,-1.5398682,-1.3305974,-1.3410896,-1.3869416,-1.4139367,-1.4141605,-1.4038265,-1.4216654,-1.4730711,-1.5698822,-1.8737468,-2.1112714,-2.1897182,-2.0982103,-1.9409981,-1.925976,-1.9924555,-2.0590022,-2.1058474,-2.1471214,-2.174705,-2.1899266,-2.1752124,-2.1521645,-2.0920458,-1.8218014,-1.5514836,-1.2082564,-1.3205307,-1.4784614,-1.4148208,-1.6544514,-2.0001032,-1.7680875,-1.7630916,-1.6145663,-1.473572,-1.3846905,-1.2682898,-1.3893231,-0.66562235,-0.24125881,-0.8722669,-1.1670645,-0.9454169,-0.898383,-0.91997945,-1.1564782,-1.3020945,-1.207087,-0.950189,-0.85860324,-1.1082488,-1.6299937,-1.7753818,-2.499858,-2.9122121,-2.6403792,-2.4868822,-2.9032679,-2.9753852,-2.98684,-3.1269484,-3.1157825,-2.4827662,-2.0321035,-1.8296738,-2.1483114,-1.9347235,-2.180867,-2.9997296,-3.1976466,-3.3052678,-3.5596485,-3.6917605,-3.2646477,-2.4051485,-1.6483828,-1.4554325,-1.7122972,-2.116887,-2.5096722,-2.5235872,-2.5219617,-2.5054953,-2.1957986,-1.7867203,-1.4535909,-1.1940806,-1.0534501,-0.8108498,-0.50683856,-0.8385459,-1.2372665,-1.3440244,-0.9957483,-0.82663906,-0.8340173,-0.83694994,-1.2127539,-1.6318889,-2.1876636,-2.2766795,-1.879949,-1.6712053,-1.8587345,-1.9644849,-2.146429,-2.0485277,-1.9393766,-1.8485794,-1.7899307,-1.7860843,-1.7696525,-1.7464784,-1.6937702,-1.623812,-1.4996883,-1.3397348,-1.315883,-1.3048551,-1.3654941,-1.17298,-0.6984556,-0.4868269,-0.50081044,-0.803035,-1.0359929,-1.070168,-1.0001917,-1.0696266,-0.5870129,-0.2539778,-0.25397977
-1.3918093,-1.2311695,-0.34687158,-0.45772526,-0.18613707,-0.17083281,-0.22949716,-0.34562266,-0.5397686,-0.72772646,-1.0240887,-1.0795786,-0.8876622,-0.70621455,-0.69792545,-0.9718597,-1.1813924,-1.2098475,-1.0779946,-0.6783078,-0.5045809,-0.70340246,-1.0881766,-1.3841975,-1.6083851,-1.5552673,-1.2346836,-0.8173792,-0.8339586,-1.1576886,-1.6806811,-2.470992,-2.4953547,-1.7357267,-0.9538119,-0.43919277,-0.86248875,-1.2602082,-1.6015822,-2.0273633,-2.0665166,-1.6669986,-1.4586754,-1.8955076,-1.9258745,-1.9099672,-1.8468473,-1.3239262,-0.16024774,0.43368506,0.6048489,0.49372494,0.56496346,0.4767998,0.21010071,-0.09294152,-0.27870142,-0.32584155,-0.3322891,-0.33841825,-0.42070162,-0.68384635,-1.3219612,-1.9653689,-2.1810112,-2.0580034,-1.8993123,-1.7703311,-1.752646,-1.750058,-1.7525854,-1.7823915,-1.8159611,-1.7854035,-1.7899218,-1.7844245,-1.7100499,-1.408069,-0.8964604,-0.71853614,-0.95928836,-1.3442171,-1.9767196,-2.629956,-2.3089292,-1.7168833,-1.5815597,-1.9962094,-2.1771924,-2.1725087,-2.1398602,-2.1705718,-1.7168344,-1.3783405,-1.270173,-1.2655547,-1.3188747,-1.3791821,-1.0994227,-0.3926565,0.103647694,0.39033884,0.5258949,0.71337175,0.70805097,0.46741575,0.17716223,-1.2304878,-2.1224914,-2.170365,-1.9941857,-2.1164117,-2.2127485,-2.3066945,-2.473606,-2.3592098,-1.4251983,-0.3776935,-0.3914212,-0.6293418,-1.2619905,-1.8273575,-2.1313977,-2.30345,-2.3454242,-2.3760586,-2.3387942,-1.684356,-0.9564129,-0.74413484,-0.62632483,0.019275516,0.15665515,-0.34976828,-0.72117627,-0.8716386,-0.97731304,-1.057724,-1.0300963,-1.0232701,-0.70144534,-0.37213203,-0.040738374,0.1477834,0.16937569,0.35038838,0.649535,0.6019893,0.09177035,-0.9559017,-1.7787466,-2.4298916,-2.6432564,-2.6777797,-2.8219917,-3.0668702,-3.156934,-3.0279303,-2.806375,-2.5249753,-2.348684,-2.1774464,-1.9963908,-1.7618465,-1.6059185,-1.5580447,-1.4930472,-1.357305,-1.3198701,-1.2196591,-0.938009,-0.708544,-0.48046815,-0.36496675,-0.48458582,-0.6229774,-0.6208714,-0.6496811,-0.786666,-0.8573642,-0.78639334,-0.6670364,-0.58474874,0.59201694,0.98477364,0.98475164
1.5176306,1.3110065,0.29876933,0.48946583,0.25793034,0.04809743,-0.07704382,-0.20290157,-0.22687562,-0.13286287,0.16429757,0.49740416,0.5454546,0.39043838,0.44160205,1.0999174,2.418097,3.8626833,5.4833364,7.8424406,9.227726,10.1132,10.800912,10.976202,10.951785,10.816618,10.55137,9.777765,8.894833,7.9061823,6.3670206,3.0576968,1.0813504,-0.10437366,-0.892628,-1.4097562,-1.0273131,-0.9047213,-0.89553773,-0.8814285,-0.7695989,-0.884625,-1.4473,-1.9042013,-1.6377918,-1.4761393,-1.6937182,-2.0259552,-2.1096482,-1.9033822,-1.8571001,-1.8298984,-1.9691514,-1.6632576,-1.2938497,-0.86069965,-0.56302834,-0.5063965,-0.54735124,-0.54358464,-0.51575625,-0.25268364,1.0581658,3.440692,5.249547,7.2552304,8.246927,8.849689,9.132411,9.385561,9.628619,9.768302,9.966241,10.080802,10.227556,10.333616,10.610652,10.96018,10.351112,9.048628,5.9754314,3.1997538,1.4447863,1.3226615,0.8800384,-0.13603957,-0.77252674,-1.0038891,-0.8065429,-0.5963149,-0.48401922,0.09237893,0.33340406,-0.12600723,-0.64563376,-1.3059188,-1.849474,-1.9739,-1.7409735,-1.4866979,-1.2201486,-1.244866,-1.3954923,-1.2371886,-0.7481937,-0.37855697,0.05632303,1.3697534,1.6223729,1.3659163,0.92241675,0.30622056,-0.3929547,-0.31117028,-0.07140276,-0.2685124,-0.9712514,-1.3583852,-1.0894002,-0.79288197,-0.8537208,-0.51588964,0.3149898,0.7894773,0.96946734,1.3766135,1.5252503,1.0997264,0.07658363,-0.6495495,-0.44594324,-0.02073446,0.4120543,0.77821684,0.8710992,0.6260075,0.35296187,-0.50131536,-1.3503475,-1.8977188,-2.126183,-1.6786354,-1.2164578,-0.92853016,-0.48421714,-0.084989466,-0.019065708,-0.35369158,-0.66389495,-0.76850915,-0.46851373,0.18727964,0.4073981,0.29795295,0.21577573,0.5354526,1.0680138,1.5701697,1.8170292,2.1670449,2.3720593,2.4265249,2.4423013,2.4823346,2.5012312,2.5260854,2.523295,2.4692109,2.2755017,2.0092478,1.5546378,1.257948,0.5998179,0.11947243,-0.6052763,-1.2550001,-1.3737562,-1.2675796,-0.96625876,-0.6655184,-0.39277488,-0.5103636,-0.6048004,0.10612638,0.56137705,0.56146276
-3.791194,-3.8046665,-3.3208532,-3.4657998,-3.0580554,-2.7782216,-2.7630653,-2.8078642,-2.863783,-2.8516245,-2.663721,-2.0461853,-1.2052652,-0.817751,-0.3894599,-0.36337626,-0.19640951,-0.09983896,-0.10481709,-0.2761886,-0.62091553,-0.9623188,-1.2670032,-1.35293,-1.3137741,-1.100121,-0.914596,-0.9742435,-1.1713558,-1.4155822,-1.5897937,-1.3771554,-0.7729306,1.1950328,4.2246,7.705729,9.897955,10.861513,11.460285,11.502896,10.501061,9.067426,7.0102673,2.8823285,-0.1761061,-0.20919974,0.0010547191,0.35314488,0.5081017,0.5627272,0.7217745,0.72909427,0.30400872,-0.39237297,-0.7070122,-0.68978685,-0.6179584,-0.5720265,-0.4426303,-0.2358578,0.188287,0.551293,0.8250099,0.40193373,-0.0014769137,-0.23685768,-0.31065375,-0.47700953,-0.6468623,-0.8425733,-1.1377199,-1.4153239,-1.6150825,-1.6741347,-1.7295153,-1.727143,-1.760524,-1.8176591,-1.6869855,-1.7335985,-1.594513,-1.2045258,-0.928155,-1.372478,-1.7901914,-2.096428,-2.042289,-2.126517,-2.2436,-2.1549063,-2.0873275,-1.8808444,-1.9657476,-1.7305301,-0.78006196,-0.631038,-1.0811887,-1.4541016,-1.8029835,-1.1478224,-0.41011593,0.2312658,0.4056652,0.2504418,0.35369992,0.3110124,-0.23055841,-1.0418284,-1.5311787,-2.4027405,-3.0669487,-3.3592482,-3.3674636,-3.6402295,-3.3841767,-2.9601502,-2.660325,-1.5613434,-0.73986065,-0.045451775,-0.35285756,-1.0587581,-1.0853901,-0.97758913,-0.8964213,-0.70256436,-0.62363017,-1.023752,-1.4462166,-2.2641802,-2.184517,-1.8027729,-2.1600769,-2.2885895,-2.344991,-2.313355,-2.2217374,-1.9166178,-1.7504059,-1.4783204,-0.8954569,-0.35083592,-0.39190286,-0.6222671,-0.3995273,-0.3457169,-0.6676601,-1.2555435,-1.3360496,-1.4934821,-1.8452692,-1.6368185,-1.3896224,-1.0040191,-0.99707204,-1.7487947,-2.5124574,-2.996088,-3.2002892,-2.8082309,-2.4902558,-2.3416936,-2.345133,-2.3924158,-2.4316869,-2.455503,-2.4894753,-2.4772303,-2.5550337,-2.7401047,-2.971104,-2.9486594,-3.0378861,-2.9444788,-2.8389912,-2.8628316,-2.842774,-2.5418816,-2.0971828,-1.6441023,-1.6396964,-1.5980004,-1.1801791,-1.2645574,-0.6962266,-0.6962298
-2.5069249,-2.4408803,-2.5273824,-2.6274734,-2.9507444,-2.9116354,-2.8319154,-2.6948974,-2.484921,-2.4176803,-2.4351368,-2.571229,-2.3054752,-2.0361857,-1.5998547,-1.4238299,-1.2544955,-1.1596571,-1.0906107,-0.7021092,-0.28890315,-0.06039512,-0.0563668,-0.15388224,-0.34566838,-0.54952204,-0.7278665,-0.9889687,-1.1305041,-1.0673021,-0.8981986,-0.5210301,-0.12008124,0.32125866,0.28534424,0.025745422,-0.3119891,-0.7257763,-1.0159945,-1.0905209,-1.0235982,-0.79782176,-1.0839286,-1.9761684,-2.0881162,-1.4546466,-0.7504059,-0.074230716,-0.35000563,-0.72971386,-0.7395586,-0.609941,-0.39065078,-0.018976867,0.17116778,0.45829564,0.7536613,0.88987684,1.0540892,1.2373703,1.5066508,1.7587132,1.82545,1.5838497,1.3769974,1.1194868,0.87832755,0.78869635,0.78432935,0.84931266,0.8349629,0.78092074,0.73908496,0.75506413,0.74545586,0.75685704,0.76844424,0.6439713,0.4040483,0.24596536,0.27354246,0.3064681,-0.012441486,-0.48265296,-0.6872909,-1.2569941,-1.3273067,-1.2569481,-1.0802324,-1.0913402,-1.2051023,-1.3445657,-2.1325803,-2.8839145,-2.4746816,-1.6031941,-1.4071317,-1.9358494,-2.378263,-2.2291064,-1.8199148,-1.5538611,-1.3532052,-1.3749216,-1.0470929,-0.70352423,-0.8171571,-1.5378834,-1.4934378,-1.9459776,-1.9411316,-1.3426983,-1.2849842,-1.6529174,-1.6989594,-1.3933158,-1.0100542,-1.0904179,-1.3163612,-0.765577,0.19581047,0.8849922,1.4980776,1.5865836,1.5923018,1.5214827,1.3960947,0.72027534,-0.5466272,-2.0551825,-2.1325994,-1.3645813,-0.9734251,-0.6809937,-0.7269443,-0.7056974,-0.709797,-0.81207496,-1.0516994,-1.3150303,-1.0936915,-0.7462748,-0.63919383,-0.4973091,-0.038596302,0.121807486,-0.088752985,-0.46845025,-0.2460874,-0.56444013,-1.6734166,-2.3366945,-2.1452246,-1.3615812,-0.33313227,0.0150794685,-0.041532487,-0.1335187,-0.05284801,0.08811286,-0.0142041445,-0.12037405,-0.24397841,-0.36734876,-0.4987796,-0.56854755,-0.5543883,-0.5597349,-0.6489614,-0.8418404,-1.2367029,-1.4334377,-1.7335593,-1.932164,-2.1699748,-2.452575,-2.6276844,-2.695602,-2.5782857,-2.5119379,-2.7312934,-2.779427,-2.5528612,-2.6262875,-2.4563973,-2.4564264
-1.5484452,-1.5300839,-1.1039954,-1.050464,-0.55333316,-0.678665,-0.6439394,-0.6847459,-0.7115627,-0.66331184,-0.7473932,-0.740816,-0.46624085,-0.06516883,0.22236052,0.23222283,0.26484638,0.31575602,0.34639108,0.5603744,0.6993334,0.5691698,0.42987874,0.46074358,0.59182894,0.9725978,1.6488119,2.434691,2.6292608,2.5984023,2.3658702,1.6106162,0.17279744,-0.722191,-1.0086741,-1.414998,-2.1581485,-2.2826128,-2.0526578,-1.8037883,-1.4422963,-1.0535963,-0.6017367,-0.7491811,-1.1101016,-1.4650774,-1.4383023,-0.9741963,-0.35074085,-0.2843195,-0.36503708,-0.7707571,-0.70990896,-0.5207971,-0.406795,-0.3772671,-0.36578506,-0.32916668,-0.34840623,-0.38901603,-0.41888565,-0.40561533,-0.3370822,-0.19949366,0.30696958,0.78429353,0.96737045,0.95961523,1.0320995,1.2342262,1.3450059,1.395249,1.5125713,1.6735448,1.8555753,2.076768,2.8174639,5.7583847,8.359077,9.995481,11.316221,11.843706,11.827007,11.192939,9.981386,7.787387,5.4770546,2.1015563,0.56348276,0.056268126,-0.2476064,-0.30000913,-0.1265839,-0.36969703,-0.31984577,-0.039352894,0.03907819,0.3058602,0.52810687,0.9535725,1.4093826,1.6079378,1.3746427,0.8728728,0.3317745,0.29770216,-0.24742791,-0.9329458,-0.6394631,-0.14180624,0.42421022,0.73231626,0.565535,0.09758292,-0.05179321,0.1239927,0.0008060932,-0.048322856,0.24732772,0.62208366,0.77623814,0.2223795,-0.172995,-0.25986916,-0.17553198,0.29565078,0.89197904,2.8404884,4.3778353,5.483119,6.097844,6.874208,6.8973327,6.4882603,6.200256,6.108658,6.111209,6.179454,6.4485254,5.585381,3.3347423,1.5502105,0.62268025,-0.03887731,-0.37079406,-0.35119537,-0.15742292,-0.24041611,-0.98946345,-1.8007331,-2.3624892,-2.445726,-2.3521175,-2.3033133,-2.651025,-2.9942517,-2.8904018,-2.3446171,-1.7286252,-0.93546253,-0.6166438,-0.38544682,-0.16570112,0.030023232,0.1728967,0.20131028,0.20484182,0.16464655,0.08381502,0.14371088,0.29766494,0.3928026,0.37337434,0.2808483,-0.08686275,-0.49749798,-0.7308958,-1.0145345,-1.3260131,-1.394086,-1.2796787,-1.1409938,-1.185695,-0.8201242,-0.047219515,-0.047155857
-1.1805348,-1.1146574,-1.017533,-1.2474952,-1.325048,-1.0615231,-0.81590176,-0.57070845,-0.42110047,-0.5457199,-0.5536821,0.25633624,1.9758396,3.5168433,6.28438,8.042601,8.635863,8.777143,8.44389,7.548031,6.6630664,5.4683576,3.6876721,2.6267886,1.7149895,0.85813344,0.058038846,-0.8692596,-1.2623358,-1.2718716,-1.1201216,-0.62987447,-0.21736743,-0.15681608,0.0075656474,-0.029542357,-0.36381635,-0.40421084,0.4290369,2.9457805,7.0456343,9.38037,10.632597,11.042599,9.503543,7.787219,6.675707,4.434416,1.7683915,0.31829765,-0.14989775,-0.22715354,0.09614282,-0.06071005,-0.06958555,-0.29461923,-0.52331656,-0.69629884,-0.9415189,-1.2474385,-1.6704495,-1.9467015,-2.1523376,-2.2601166,-1.8924682,-1.3698342,-1.2266197,-1.2525812,-1.2407672,-1.1240678,-0.9122349,-0.74167967,-0.7384528,-0.7518834,-0.82681584,-0.9425203,-1.1768532,-1.4784861,-1.4913833,-1.4003268,-0.81166667,-0.25832212,0.046102285,0.09502039,0.0033566467,-0.31664243,-0.39502668,-0.45839554,-0.57375765,-0.71145785,-0.881462,-0.9280535,-1.5705696,-2.2100737,-1.8157877,-1.1068555,-0.7206551,-0.684086,-1.072308,-1.2342563,-1.0675118,-1.0180385,-1.0565076,-1.0294223,-1.097436,-0.8118741,-1.0669262,-1.1129022,-0.8956952,-1.0949742,-1.0584558,-0.88547367,-0.88694197,-0.94792867,-0.7278161,-0.5031002,-0.6951942,-0.45857725,-0.022493035,0.88587713,1.3983341,1.8435616,2.5953531,2.7914472,2.855854,2.764327,2.568511,1.693582,1.1042914,-0.286317,-0.94532883,-1.6720755,-2.024973,-1.6795472,-1.554132,-1.4482328,-1.390862,-1.4860464,-1.4056172,-1.3524666,-1.2440159,-1.1458766,-1.3824415,-1.6401064,-1.460916,-1.1952446,-1.1571729,-1.2480555,-0.8795019,-1.269446,-1.9800133,-2.1897078,-2.11436,-1.8367933,-1.3862044,-1.4675224,-1.7457147,-1.8851707,-2.05061,-2.2967248,-2.5243921,-2.7014189,-2.8381267,-2.953454,-3.0193892,-3.0210977,-3.0223246,-3.0355272,-3.0310736,-3.0293736,-2.9955173,-2.951198,-2.8092616,-2.6636388,-2.5406141,-2.63954,-2.7163305,-2.6409175,-2.468353,-2.3976693,-2.5564437,-2.572793,-2.3004975,-3.324931,-3.2374048,-3.2373242
-3.5215693,-3.5350604,-3.5785794,-3.5605743,-3.5651276,-3.6615376,-3.8882117,-3.9591517,-3.9840908,-3.8812485,-3.6429014,-3.3628714,-2.8557744,-2.784277,-2.76095,-2.7295904,-2.4812376,-2.2537282,-1.8365135,-1.149631,-0.74114394,-0.5743401,-0.55477196,-0.7410917,-0.98491645,-1.2585881,-1.492957,-1.7739704,-1.8376627,-1.7056766,-1.4918678,-0.83068275,-0.24557379,-0.4725343,-0.7855668,-1.0161146,-1.2827985,-1.5690398,-1.779884,-2.0544295,-2.3005152,-2.10343,-2.1468153,-2.570035,-2.451649,-2.4865618,-2.7679949,-2.7555337,-2.5349202,-2.3581972,-2.4653869,-2.8182883,-3.496078,-4.360847,-4.7901707,-4.889036,-4.8411613,-4.8150244,-4.7577477,-4.6462708,-4.4521446,-4.274068,-4.08818,-3.7166128,-3.4093177,-2.7775488,-2.6158876,-2.5813756,-2.6005054,-2.5869925,-2.6560862,-2.7395382,-2.7313294,-2.6915975,-2.6623726,-2.6034043,-2.454014,-1.5780684,-0.81786025,-0.7228604,-1.8903135,-2.6475754,-2.8111734,-2.092342,-1.394083,-1.4587982,-1.7385561,-1.8786235,-1.5803097,-1.2786708,-0.91537774,-0.35421604,-0.14454038,-0.6478171,-1.2098815,-1.5365176,-1.759011,-2.329229,-2.548079,-2.4994578,-2.372766,-2.3355932,-2.3542798,-2.5191312,-2.0640397,-1.6449618,-1.255187,-0.89362425,-0.8166287,-1.0695703,-1.9090889,-3.2180407,-3.3572254,-3.0231278,-2.6037018,-2.3270788,-2.25807,-2.4556086,-2.5151405,-2.6139774,-2.3133788,-1.9241265,-1.4918225,-1.407702,-1.4323258,-1.4312601,-1.5277708,-2.5265226,-4.144009,-4.573763,-3.8659277,-2.5902433,-1.745628,-1.2101463,-1.2000335,-1.1900275,-1.0526308,-0.8010441,-1.0166862,-1.2183768,-1.1466682,-1.141405,-1.2647235,-1.3820806,-0.88275564,-0.5318381,-0.4814502,-0.8284421,-1.5907682,-2.2611332,-2.9347553,-2.8593736,-2.631544,-2.455379,-1.7615287,-1.0634475,-0.46184996,0.07673004,0.44292882,0.922333,1.1946318,1.2863564,1.3079516,1.2562464,1.1396403,1.1009316,1.0842139,1.0539749,0.9039212,0.6772628,0.243597,0.07352527,-0.7215002,-1.1907142,-2.0816455,-2.7971873,-2.879943,-2.7510388,-2.5298066,-2.3014839,-2.2020948,-2.282925,-2.3966246,-2.595797,-2.7657182,-2.7657156
