0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
12.74592,12.809095,12.834009,12.772997,10.973645,12.64407,10.973501,12.571663,12.301891,11.696177,11.338208,11.10338,10.754398,10.97835,11.157593,11.050251,10.821556,9.102451,7.0020504,5.042961,3.5242524,3.0591402,2.556009,2.4541457,1.9019799,1.615953,1.547995,1.3652769,0.8990725,0.5415983,0.4518128,1.4511851,1.9975008,2.1741357,1.6609893,1.2074785,0.77792764,0.4748919,0.66666603,0.4917979,0.15577677,0.59544307,0.99235356,0.87629753,0.48337153,0.15215841,0.18434347,0.22563884,1.404815,2.1891325,2.2857444,2.2428985,1.8786705,1.5199643,1.044579,0.6356876,0.37612247,0.31224334,0.07232621,0.007653564,0.28674373,0.52060616,0.6972388,0.8679158,1.1250507,1.3997681,1.5096116,2.4115546,3.906817,3.6521273,2.8681135,2.140204,1.477,0.22685458,-0.00712274,-0.035984427,0.12433462,0.7430342,2.1009681,2.5273619,1.6723385,1.4155655,0.9750041,0.6851009,0.6045962,0.24619883,-0.15434848,-0.1040962,-0.29741213,-0.36772376,-0.4159003,-0.55085856,-0.6491765,-0.7687327,-0.79226696,-0.69161445,-0.26191378,0.2932989,1.6996802,3.321629,3.4076824,2.6336021,1.5405155,0.8462912,0.3077964,0.15549412,0.05534616,0.5447051,1.1788502,1.6462765,2.0179455,2.0969713,2.0474558,2.2545013,2.819585,3.2016463,3.5631852,3.1747904,2.2274241,1.7111168,1.2595074,0.678309,0.5192784,0.51592666,0.48191148,0.5580403,0.75075895,0.67378074,0.42180532,-0.0033961236,-0.29759645,-0.38747048,-0.4188056,-0.45084026,-0.51683104,-0.52074695,-0.4789173,-0.48086673,-0.47823507,-0.44708645,-0.46971914,-0.557863,-0.33291775,-0.0017521419,0.26328897,0.4648816,0.6373666,0.5955343,0.8265584,1.0430882,1.639102,2.0547857,2.3931072,3.4028354,3.999768,3.6896896,4.254464,5.06938,6.5150843,7.7267857,8.337607,8.882786,9.53446,10.585474,11.725679,12.76041,13.307507,13.381339,10.973199,10.973275
-1.8906581,-1.8810873,-1.8291317,-1.769945,-1.1083829,-1.6702307,-1.1083714,-1.6243842,-1.6116712,-1.3730628,-1.2282407,-1.2098608,-0.8007492,-0.6382198,-0.90630245,-1.1693285,-1.316587,-1.1358851,-0.9580547,-0.84632707,-0.54436874,-0.1801666,-0.051251438,-0.00018184446,-0.05078139,-0.16506462,-0.1266222,-0.083775885,-0.101114504,-0.16581883,-0.3163202,-0.9543906,-1.3354905,-1.1170356,-0.9308909,-0.9864825,-1.321203,-1.7649376,-1.9160535,-1.6921705,-1.3944927,-1.2211016,-0.9497261,-0.8004604,-0.5907011,-0.5826365,-0.6358682,-0.8154916,-1.4571357,-1.6553025,-1.5794122,-1.5828538,-1.702165,-1.816886,-1.7331884,-1.4487627,-1.2024053,-0.988469,-0.9764854,-1.0820891,-1.2262324,-1.3502827,-1.4571645,-1.4410448,-1.3586137,-1.6426489,-2.9642189,-3.7684374,-3.2272549,-2.5983949,-2.31679,-2.1767547,-2.3776126,-2.5022373,-2.8497984,-2.897964,-3.0945773,-3.7861671,-3.7873852,-3.1466177,-2.650328,-2.550953,-2.2903128,-2.1012354,-1.9440327,-1.9538949,-2.196808,-2.420219,-2.386782,-2.1439013,-2.0632186,-2.023796,-1.9863646,-1.9069082,-1.8499908,-1.6920463,-1.7448313,-2.238866,-2.6874518,-2.1049361,-1.8909305,-1.8039306,-1.5871654,-1.205124,-0.7718408,-0.043877393,0.98004776,0.9031695,0.2241559,-0.24571624,-0.56093276,-0.66172916,-0.82741755,-1.0246494,-1.218777,-1.4808223,-1.7058198,-1.8188428,-1.852186,-1.9043118,-1.8649857,-1.9138123,-2.0236301,-2.1363437,-2.176429,-2.2605772,-2.2723675,-2.324727,-2.3760762,-2.4174347,-2.382702,-2.387042,-2.328137,-2.3517394,-2.424684,-2.456858,-2.400447,-2.2409754,-2.0896292,-1.933207,-1.8720963,-1.7395418,-1.5368769,-1.2483702,-0.9406229,-0.785136,-0.5365021,-0.45421964,-0.563575,-0.638642,-0.873871,-1.0379498,-1.097753,-1.1825707,-1.4081577,-1.4291945,-1.5415341,-1.674206,-1.7841156,-1.92688,-2.0819726,-2.120511,-2.1817331,-2.303323,-2.452856,-2.3661675,-2.073943,-2.0731425,-1.1083527,-1.1083553
-0.36089218,-0.37190086,-0.41334212,-0.49949142,0.037183523,-0.6720804,0.0371494,-0.8857569,-1.1362221,-1.5789037,-1.7743583,-2.0517354,-2.3499727,-2.2221215,-2.050756,-1.9789547,-2.005106,-2.4227996,-2.5461721,-2.6805954,-2.7505317,-2.7542648,-2.8827415,-2.9899564,-3.0931711,-3.043548,-3.032244,-2.8634005,-2.276063,-1.6090686,-0.7483223,-0.10297398,0.12931472,0.07132769,0.10761051,0.21154931,0.10625666,-0.13062891,-0.37407947,-1.1134752,-1.5015528,-1.3372056,-1.3556445,-1.5535902,-1.8206413,-1.5364454,-1.0007408,-0.6932435,-0.47932583,-0.15280862,-0.10335036,-0.21674642,-0.6134749,-0.8876703,-0.89713585,-0.7894443,-0.698864,-0.76144505,-0.9286078,-0.9816234,-0.94258916,-0.8610194,-0.8001529,-0.7769174,-0.56790036,-0.038163915,0.62089795,0.784081,0.8191652,1.2968442,0.8982233,0.9600825,1.048861,0.51793826,-0.94616014,-2.048651,-2.1491032,-2.1096177,-1.8929036,-1.7953821,-1.6363511,-1.5868696,-1.4939752,-1.4048506,-1.2739964,-1.1504902,-0.6509844,-0.3520301,-0.7228458,-1.3893335,-1.5483758,-1.6194072,-1.6485019,-1.7022836,-1.7415518,-1.8392513,-1.6309365,-1.4570274,-1.742743,-1.8297997,-1.9225931,-2.123863,-2.2859933,-2.6857123,-3.1261458,-3.2618418,-2.5412614,-1.8808032,-1.6936083,-1.5861777,-1.2314093,-0.99307257,-0.6455803,-0.4817912,-0.5486303,-0.18572095,0.07373388,0.19231586,0.27117342,0.13521558,0.12499696,0.16932812,-0.32543188,-1.0746589,-1.5589514,-2.0471742,-2.1769326,-2.2574625,-2.3234472,-2.3664596,-2.4207902,-2.490288,-2.5697157,-2.6728024,-2.7869174,-2.807701,-2.7815452,-2.7957783,-2.7890315,-2.7824717,-2.7436497,-2.5823197,-2.4070723,-2.2284515,-1.879425,-1.353636,-0.9547794,-0.34562922,0.043218777,-0.018196061,0.11373289,0.15707114,0.04047799,-0.4996651,-0.83516884,-1.0588914,-1.3526647,-1.347474,-1.1715864,-0.9176737,-0.844388,-0.99880856,-1.071606,-1.1882026,-1.1122811,-1.0364203,-0.8329202,-0.9041364,0.036995023,0.0370332
-1.366115,-1.3316944,-1.2952203,-1.264889,0.44927037,-1.1526804,0.449301,-1.101904,-1.063173,-0.8958288,-0.9197395,-0.76570463,-0.6249776,-0.5525067,-0.44615218,-0.52054125,-0.8388281,-1.2366805,-1.3079513,-1.3306477,-1.3266087,-1.1495645,-1.1523863,-1.2230635,-1.3285774,-1.3317395,-1.2890264,-1.0660013,-0.88121885,-0.6691691,-0.08520271,0.28049773,0.14172778,0.0696775,-0.1696333,-0.3286649,-0.5466888,-0.68573153,-0.55875635,-0.51842064,-0.6588266,-0.55515546,-0.54810154,-0.6619086,-0.45204046,-0.38352504,-0.25145724,-0.121793315,-0.0018740594,-0.08653486,-0.166029,-0.30902848,-0.34728795,-0.09286338,0.48602566,0.7605652,0.78713465,0.40126872,-0.039802104,-0.46303064,-0.714164,-0.73000604,-0.5164624,0.068558104,0.9882,1.7760208,1.5473497,0.20676047,-0.26136738,-0.19332683,-0.16510043,0.0440925,0.43649918,0.01980953,-1.1152555,-1.6709714,-1.690053,-1.5047555,-0.90555286,-0.6430907,-0.9763503,-1.1081281,-1.2052106,-1.2877669,-1.4037447,-1.4896095,-1.4230636,-0.9477825,-0.40673986,-0.30946025,-0.31371555,-0.3143997,-0.3212647,-0.32106033,-0.3456551,-0.42931658,-0.61527824,-0.9077819,-1.0753952,-0.77563554,-0.6236552,-0.76103914,-0.18927874,0.409997,1.1028575,2.1031842,5.2903914,8.149914,9.350418,10.0198,9.913318,9.515308,8.475962,7.010543,5.2964745,3.1360502,1.2090049,-0.093114264,-0.67263246,-0.83643353,-0.7719797,-0.49286303,-0.23060045,0.0858739,0.388847,0.28193542,0.0025191307,-0.23630452,-0.39050677,-0.53756046,-0.52495986,-0.51193583,-0.45480853,-0.42216805,-0.46355456,-0.50078464,-0.41319773,-0.20920397,0.05392123,0.30203548,0.41567472,0.56617165,0.5637466,0.8564572,1.0140676,1.0555869,1.1589174,1.0392618,0.5936645,0.19492537,-0.33843797,-0.48003936,-0.5277407,-0.76360625,-1.0872877,-1.1205533,-1.0697067,-1.0600228,-0.9647581,-0.8907816,-0.9267278,-0.7306221,-0.6182676,-0.6617357,-0.8542632,-0.8714286,-0.94753915,-1.0461181,0.4494808,0.44940868
-1.009587,-1.0902575,-1.1962082,-1.2713771,-0.23621617,-1.4546244,-0.2362035,-1.5662494,-1.5145478,-1.5211248,-1.485121,-1.5506394,-1.6003392,-1.7344356,-1.7778121,-1.6038978,-1.2526345,-0.4855474,-0.21311554,-0.044537544,0.111168094,-0.0007529557,0.025254063,-0.12402973,-0.14114389,-0.30492607,-0.56202805,-0.77054787,-1.0864105,-0.9607574,-1.1254425,-2.4675188,-2.7865252,-2.4371347,-1.7848458,-1.4894781,-1.1301845,-0.9061313,-1.226611,-1.4269798,-1.2399956,-1.1937662,-1.1899707,-0.85352844,-0.7718852,-0.6709192,-0.6701511,-0.807302,-1.8582357,-2.3319526,-1.9943073,-1.3554516,-0.16221027,1.4890445,4.5876403,7.005221,8.571171,9.827949,10.586322,11.282501,11.69207,11.831713,11.896484,11.821959,11.436108,10.782202,9.027665,4.5472255,-0.18909945,-0.8174725,-0.72933507,-0.7175796,-0.64188415,0.14775464,0.7825719,1.022134,1.0143795,0.33556718,-0.58465195,-0.4637077,-0.045280807,0.030575592,0.05895745,0.034758843,0.15218197,0.30687574,0.09179555,-0.11978275,0.07487589,0.37728468,0.34502423,0.25699177,0.11776508,-0.023909383,-0.27921277,-0.5742134,-1.1300453,-1.3971192,-1.8869747,-2.7791426,-2.72651,-2.4624639,-2.163126,-1.7003819,-0.82573307,-0.46325558,-0.7197116,-1.0968448,-1.2932136,-1.3562208,-1.4351017,-1.5099161,-1.5969039,-1.7772424,-1.8959155,-2.0186331,-1.7804675,-1.6947763,-1.4747939,-1.3412145,-1.3743638,-1.9633985,-2.1271665,-1.7146872,-1.40433,-1.2430638,-1.0757526,-0.90939915,-0.72972816,-0.4906918,-0.2883107,-0.15014413,-0.14010097,-0.10248484,0.06949271,0.23337501,0.31661695,0.31847548,0.20243344,0.13350512,0.14452392,0.116938606,0.1637882,0.00031407177,-0.18481793,-0.44418442,-0.5802808,-0.6829253,-0.97047454,-1.155579,-1.672363,-1.6994846,-1.6110222,-1.5204906,-1.4217553,-1.449675,-1.4680622,-1.6105893,-1.8325828,-1.8540826,-1.9340074,-2.1765807,-2.1455348,-1.7204548,-1.3351803,-1.3657806,-1.3040795,-1.1119478,-0.23603463,-0.23610829
-2.5009723,-2.4592733,-2.4307494,-2.3939307,-1.9865785,-2.330281,-1.9864911,-2.272647,-2.2575018,-2.2388868,-2.294661,-2.1763892,-2.1676297,-2.2053618,-2.1116216,-2.1573572,-2.2671728,-2.225964,-2.0487928,-1.8312798,-1.9357458,-1.9698138,-1.9844359,-1.9570438,-1.8080928,-1.6697948,-1.2924001,-1.0314063,-0.6260685,-0.40607542,-0.6889785,-1.4373498,-1.8797057,-2.1884394,-2.4311547,-2.4510374,-2.4281087,-2.434231,-2.2131097,-1.9243034,-1.8703934,-1.6221857,-1.2017002,-0.9038825,-0.80749536,-1.0797937,-1.3038245,-1.4289956,-1.7503138,-2.0666108,-2.136542,-2.0814805,-1.7841531,-1.5528581,-1.8605307,-2.1121533,-2.2856073,-2.3868966,-2.3371234,-2.092715,-1.8553026,-1.6720297,-1.354192,-1.0423254,-1.0775145,-1.653547,-2.3908558,-2.609903,-2.600717,-2.2712922,-1.5498416,-0.98176605,-0.3743807,-1.1213675,-1.2958574,-1.1163359,-1.5337567,-2.5652041,-3.4520755,-3.654347,-3.1528373,-3.0789907,-2.6854882,-2.4375665,-1.903818,-1.4333748,-1.3542353,-1.3628976,-0.9717374,-0.4601928,-0.23927304,-0.16768658,-0.13862175,-0.091813356,-0.067086995,-0.13588503,-0.6394918,-1.5834643,-2.6448357,-3.1650572,-3.0109348,-2.5898533,-2.0070775,-1.5645003,-1.0986692,-0.5027437,-0.052985243,0.06415256,0.2969012,0.32359162,0.3587533,0.48504218,0.7073965,0.69842,0.19303498,-0.23552172,-0.008429036,1.0432076,3.1768827,4.328934,5.937653,8.435876,10.292697,11.553204,11.779842,11.808333,11.564096,11.166217,10.666723,9.982803,9.247555,8.680155,8.29577,7.70942,6.8370667,6.019246,5.790039,5.9592314,6.023031,5.6715784,4.887842,3.8014627,2.008182,0.63590217,-0.21288595,-0.8644574,-0.9916874,-1.1991665,-1.3339287,-1.3363247,-1.3210212,-1.2900875,-1.2310619,-1.8716729,-2.107318,-1.9474126,-1.8183932,-1.8990884,-2.0589423,-2.3264465,-2.4190216,-2.2536702,-2.4042938,-2.7739687,-3.1448312,-3.1233523,-3.0054965,-3.0158374,-1.9861579,-1.9862726
-2.5782993,-2.5688877,-2.5513995,-2.5232754,-2.230671,-2.4258947,-2.2306292,-2.3373857,-2.2249122,-1.8784287,-1.6461686,-1.526601,-1.4948295,-1.5197818,-1.5637326,-1.7326224,-1.8696384,-1.7271912,-1.7753006,-1.7749608,-1.7593714,-1.7241247,-1.4875263,-1.260191,-1.1202438,-0.979791,-0.53033286,-0.35953006,-0.09132526,-0.05598445,-0.6175157,-1.7072275,-2.3583422,-2.615494,-2.6339016,-2.4750018,-2.1365495,-1.552872,-1.2972203,-0.5458258,0.39474264,0.3325608,0.37002066,0.46731073,0.56444526,0.44761524,0.08805826,-0.5470591,-1.8543874,-2.852044,-3.084907,-3.0634744,-2.7069159,-2.271285,-1.6663336,-1.5272543,-1.4680538,-1.3977671,-1.4350489,-1.5489454,-1.7257986,-1.8769525,-2.0318274,-2.2583315,-2.6231277,-2.9504719,-2.9259737,-2.5456557,-2.5326798,-2.5741334,-2.508408,-2.3394256,-1.6627886,-1.1265819,-1.3820869,-1.1536907,-1.4735773,-1.4151359,-1.2188588,-1.6732919,-2.196454,-2.1781383,-2.1049385,-2.0158758,-1.7516487,-1.5301242,-1.7029362,-2.0971665,-2.0198941,-1.8487769,-1.8977522,-1.9020612,-1.9453452,-1.9524446,-1.9404572,-1.9472318,-2.1051655,-2.1572938,-1.5841701,-1.1996152,-1.2942214,-1.0718492,-0.84471613,-0.7283461,-0.34779102,-0.033736214,-0.092309475,-0.4520241,-0.64449936,-0.92958343,-1.3832822,-1.622639,-1.9173133,-2.2366729,-2.4386377,-2.6885426,-2.8639488,-2.596015,-2.1722765,-1.9803553,-1.7538584,-1.3996325,-1.2369866,-0.7501545,0.23547933,2.4791656,4.5440636,5.9670143,7.211735,8.375483,9.238916,9.667916,9.92365,10.236049,10.597363,10.850277,10.9305,10.904816,10.908947,10.972551,11.101866,11.195704,11.144162,10.717596,9.90207,8.883497,8.086934,6.1885786,3.5474362,1.4211667,-1.0239081,-1.4479928,-1.5929635,-1.8523521,-1.9814892,-1.9060607,-1.8195353,-1.8686965,-2.049972,-2.368248,-2.5467207,-2.4954789,-2.670517,-2.7711272,-2.7451499,-2.7146697,-2.7982688,-2.9237602,-2.2305322,-2.230554
-1.4320633,-1.4455882,-1.4470783,-1.4463172,-0.27411926,-1.4917781,-0.27415133,-1.4286356,-1.4298761,-1.4811512,-1.6404746,-1.716524,-1.429579,-1.421445,-1.4103988,-1.3976,-1.4555786,-1.642625,-1.8874681,-2.0425408,-1.8632851,-1.6528348,-1.3878145,-1.2628813,-0.9201187,-0.6493065,-0.33758128,0.06158945,0.38526273,0.26049742,-0.06372893,-0.7136005,-1.1719304,-1.1489038,-1.2152278,-1.346005,-1.400594,-1.281115,-0.931868,-0.33503595,-0.09641903,-0.020949896,0.15147558,0.4125152,0.81772995,0.41908598,-0.10814211,-0.84274054,-1.3542571,-1.3315616,-1.2230368,-0.99555993,-0.64766866,-0.4542087,-0.3899894,-0.20963517,0.08850789,0.4001478,0.4041021,0.36552203,0.3287546,0.42274597,0.64565,1.1525106,1.4608083,0.91615635,-0.4509783,-1.6506498,-0.98907065,-0.6045249,-0.11371876,0.009577349,0.37944323,-0.036275834,-0.098560974,0.39837122,0.8826194,1.3535073,0.6863503,0.5718045,0.43665445,0.44452995,0.65651816,0.846498,1.0023608,0.7623747,0.22288784,-0.1564185,-0.0952819,0.33458215,0.50341094,0.5823914,0.67911613,0.7402531,0.74924016,0.7895943,0.8053127,0.8424803,1.1431394,1.0455676,0.6088353,0.26128024,0.43176442,0.47972694,0.50644195,0.6561457,1.0044336,0.77283645,0.74982184,1.2136557,1.5405962,1.5087092,1.2086897,0.83481395,0.2644816,-0.27609694,-0.54546046,-0.7193528,-0.93928933,-0.981717,-0.8480973,-0.72876763,-0.4615327,-0.085452005,0.17318988,-0.16068666,-0.47636804,-0.720145,-0.94270164,-1.1404145,-1.1834334,-1.1541061,-1.0238045,-0.9356164,-0.86650956,-0.8079642,-0.6895411,-0.4730765,-0.22863197,-0.034741037,0.068733186,0.3021358,0.1575974,0.1431059,0.15346539,0.34434062,0.5408247,0.70614856,0.6403754,0.41997695,-0.30692837,-0.57334054,-0.64730334,-0.6388142,-0.5800042,-0.3093196,0.055277012,0.12528482,0.1761792,0.28827426,0.35022843,0.81483686,1.0553362,1.0157797,0.45788482,-0.24709998,-0.7698773,-0.85051817,-0.27419174,-0.27419174
-0.8545784,-0.8929635,-0.9010537,-0.8854629,-1.3822391,-0.8343303,-1.3822657,-0.8891568,-0.9096741,-0.6794699,-0.37563965,-0.20122111,0.07549816,0.07270169,-0.19864169,-0.3846229,-0.40265542,-0.3908168,-0.16630846,0.2124908,0.502603,0.6343478,0.7908264,0.92698544,1.1085414,1.2043573,1.3355254,1.2173374,1.1202805,0.9031611,0.07067395,-1.1275634,-1.4813088,-1.1707349,-0.8073987,-0.6803664,-0.7011375,-0.9066756,-0.8688619,-0.18251118,0.8005051,1.0356066,1.3354027,1.2310375,0.7334748,0.311669,-0.20761712,-0.45864105,-1.0807548,-1.2996824,-1.06048,-0.90247226,-0.6592982,-0.3826345,-0.57755107,-1.0580672,-1.3523066,-1.5972874,-1.604309,-1.5118124,-1.4349494,-1.4738398,-1.4207454,-1.2164125,-1.0415956,-0.9355311,-0.60185516,-0.12281727,-1.160474,-1.6562791,-1.7155595,-1.7716606,-1.8282485,-1.3902779,-1.4843843,-1.2967324,-1.3912423,-1.2849152,-1.0456951,-1.1881232,-1.019563,-0.811569,-0.5868592,-0.503617,-0.510515,-0.40119845,-0.35055113,-0.40301025,-0.3103391,-0.025025785,0.055563927,0.17316806,0.26522422,0.4064133,0.5560641,0.8462363,0.65913737,0.34342933,-0.16524029,-0.5909359,-0.62252545,-0.23893541,-0.07545638,0.25095356,0.3583026,0.6769276,0.29127815,-0.41327167,-0.81488496,-0.9576689,-1.1458793,-1.1368986,-1.0539244,-1.0846353,-1.0183892,-0.9708438,-1.1645718,-1.3218639,-1.3502373,-1.0633991,-0.9893168,-0.8274592,-0.7102484,-0.81548977,-0.77308816,-0.23078603,-0.09335616,-0.008519933,0.19681731,0.46731853,0.5966455,0.6706894,0.6802523,0.7019971,0.732829,0.7026398,0.6002822,0.5066087,0.47870922,0.5164262,0.55788857,0.5850383,0.45930955,0.24699916,-0.20633593,-0.68033624,-1.0013032,-1.1631023,-1.0227435,-0.76614493,-0.38067657,-0.21822518,-0.031544656,0.31553897,0.5711285,0.9642454,1.3339018,1.30426,0.98471045,0.44945264,0.1105996,-0.20196074,-0.5769278,-1.1015468,-1.2562103,-1.0638458,-0.9175639,-0.8529904,-1.3824159,-1.3823519
-3.9545257,-3.9251485,-3.873701,-3.8273277,-3.3140306,-3.8199265,-3.3140244,-3.7416642,-3.6980834,-3.6355615,-3.6136131,-3.714243,-3.9822836,-4.011985,-3.9941142,-4.051951,-3.8783827,-3.327967,-3.228059,-3.3697977,-3.5019598,-3.5101662,-3.6398656,-3.7701206,-3.8504097,-3.9595344,-3.9692614,-3.991868,-4.1839724,-4.147489,-3.9451466,-3.6713657,-3.4488318,-3.0139613,-2.4751122,-2.2880003,-1.9596581,-1.7892716,-1.9983246,-2.3279479,-2.7460637,-3.2400935,-3.625962,-3.6183107,-3.6082761,-3.5099635,-3.5834281,-3.5209386,-3.3724263,-3.1863756,-2.9385972,-2.755515,-2.6970685,-2.5649679,-2.0498075,-1.6785665,-1.4680933,-1.3042368,-1.3410722,-1.5673373,-1.6944144,-1.752085,-1.7847248,-1.866598,-1.9673946,-2.1808903,-1.986061,-2.9798234,-3.5440116,-3.3357592,-2.9736576,-2.825468,-2.5057,-1.8572943,-1.606099,-1.3605388,-1.5181692,-3.0018363,-3.8661323,-3.5432029,-2.8675907,-2.7237668,-2.6031365,-2.5845416,-2.5047207,-2.1849375,-1.9998885,-1.6788235,-0.93989813,-0.16230783,0.07849234,0.13287205,0.16484469,0.19626123,0.1593068,0.0810101,-0.17715752,-0.774943,-2.271013,-3.3620934,-3.5962405,-3.7578259,-3.824111,-3.7531219,-3.5248656,-3.4556663,-3.5542977,-3.9660227,-4.087115,-3.8653808,-3.3982964,-3.2260892,-3.229496,-3.4761584,-3.6865826,-3.885201,-3.6165872,-3.2409434,-2.737996,-2.5417974,-2.299082,-1.9529442,-1.9437419,-2.059832,-2.1112652,-1.9932284,-1.791496,-1.4703082,-1.0374267,-0.53852177,-0.122767866,0.077391624,0.15396616,0.28365397,0.50920504,0.66137886,0.73920375,0.8026422,0.745535,0.7290175,0.7520684,0.68081063,0.5905247,0.36822948,0.06967923,-0.33896884,-0.5530925,-1.0770881,-1.6260962,-1.9304523,-2.1693199,-2.2325416,-2.2677813,-2.4656506,-2.7005532,-2.954926,-3.326933,-3.614403,-3.9097736,-3.931531,-3.7649994,-3.4893951,-3.241408,-2.6519127,-2.313046,-2.1538422,-2.262467,-2.324583,-3.3139825,-3.3139992
