0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161
10.358671,9.986807,9.348438,8.782888,8.170926,7.8191853,7.321085,6.3933177,5.788627,5.117028,4.9050646,3.9366267,2.9638867,2.2390633,1.7975054,1.7641329,2.135798,2.6080499,3.334352,4.270193,4.64718,4.4929485,4.651535,5.0011463,4.836051,3.714828,2.781045,1.9601994,0.91167235,0.27623928,-0.094207555,-0.37054905,-0.5063216,-0.6371856,-0.8457344,-1.0925046,-1.3431941,-0.773785,-0.55014795,-1.0897564,-1.2402797,-1.2278261,-1.1922652,-1.1447269,-1.1451001,-1.1754947,-1.0157108,-0.81398547,-0.7870028,-0.8742838,-0.9716563,-0.83291215,-0.21012528,0.1911343,0.23212644,0.42248607,0.63605833,0.78614646,1.4757749,2.170226,3.2351098,4.1934557,4.49598,3.6717834,3.117992,3.0720618,2.8175266,2.7170131,2.340263,1.6145754,0.6014196,-0.184107,-0.24661453,-0.03235585,0.3050141,0.6732081,1.6480615,2.6040435,2.8515635,2.4309936,1.3267343,0.2540033,0.2741865,0.39235473,0.11887844,-0.112928584,0.11502605,0.83542013,2.4996986,3.286707,3.5968513,3.5365362,3.0473723,2.4076335,1.9590812,1.9903402,1.9235041,1.7826147,1.5257283,1.3749105,1.2338454,1.2183684,1.3702725,1.6704949,2.1944525,2.2692142,2.2276094,2.1647935,2.1022325,2.586828,2.8899312,2.3655045,1.6177151,0.5701226,-0.11410571,-0.49772018,-0.57192117,-0.69225645,-0.7774793,-0.9189428,-1.0150349,-0.67811316,0.34670556,0.5843727,0.2139703,-0.3990076,-0.27277982,0.11127116,0.47286656,0.6697923,1.1449344,1.9925921,2.5974448,2.9361963,2.742475,1.9936876,1.2739418,0.77507097,0.72702146,0.7430106,0.8728343,1.0402944,1.2416971,1.3401917,1.4924108,1.8153658,2.4136071,2.7227125,3.011739,3.5395498,5.860059,6.7992206,8.451669,9.807942,11.088898,11.560387,12.020464,9.708012,9.70933,9.710118,9.708036,9.707525
-2.8138027,-2.9920728,-3.2288647,-3.2293715,-3.2748413,-3.3071718,-3.233859,-3.2553558,-3.2763596,-3.1178398,-3.0477467,-3.163828,-3.2925782,-3.3461819,-3.361207,-2.962738,-2.4658666,-2.3306775,-2.2431376,-1.9676273,-1.7108778,-1.6644604,-1.5393207,-1.203774,-0.61858857,-0.41844445,-0.32535025,-0.18490402,0.24675204,0.5174967,0.62365186,0.59969485,0.511529,0.38141876,0.09306081,-0.307015,-0.5244632,-0.77536654,-0.8657497,-1.1887717,-1.5316665,-1.5708635,-1.6909224,-1.8162898,-1.9710741,-2.0660715,-2.2682476,-2.388731,-2.4230368,-2.1676738,-2.0003881,-1.9224184,-2.046445,-2.3745146,-2.4238038,-2.6213279,-2.682961,-2.4382706,-2.5234537,-2.7850761,-3.2216315,-3.3009472,-3.0627952,-2.8651304,-2.8897097,-2.7770247,-2.69101,-2.5440128,-2.5231085,-2.6192255,-2.803741,-3.0376275,-2.5431259,-2.1267095,-1.8385506,-1.6946958,-1.6662638,-1.316923,-1.118159,-1.0835544,-1.2116413,-1.4460387,-1.5306762,-1.5829858,-1.5622815,-1.3931913,-1.1877813,-1.2551444,-1.8203244,-2.0415533,-2.0509334,-2.0816617,-2.149539,-2.2912378,-2.4790807,-2.5247607,-2.3866696,-2.0821056,-1.8132232,-1.5619482,-1.003771,-0.41605544,0.16187175,0.44623405,0.39304256,0.50252753,0.6018243,0.70530397,0.7340877,-0.049191773,-0.98396766,-1.4663674,-2.1184032,-2.744363,-3.1110764,-2.98139,-2.7207596,-2.457383,-2.3489625,-2.2536426,-2.1836698,-2.3645751,-1.7842053,-1.3416167,-1.5744977,-2.2690754,-2.6350913,-2.4078593,-2.045877,-1.8802352,-1.7937516,-1.6234441,-1.5472317,-1.6485436,-1.8278925,-1.993051,-2.249478,-2.5824146,-2.7492805,-2.5411963,-2.098618,-1.7829069,-1.5999678,-1.4084319,-1.2102773,-1.1426616,-1.3213487,-1.4518317,-1.5550377,-1.5995879,-2.017509,-2.261246,-2.1959167,-2.1822968,-2.307532,-2.4122303,-2.4285967,-1.5924118,-1.5929751,-1.5933454,-1.5923748,-1.5921493
-0.18874684,-0.4132219,-0.6506579,-0.78373766,-0.8743947,-0.96705925,-1.0899991,-1.2361772,-1.2996625,-1.4283278,-1.2125218,-1.1033772,-1.2485814,-1.1816143,-1.2595749,-1.4249847,-1.7781787,-1.7506483,-1.7582378,-1.7038288,-1.7199309,-1.8331792,-1.9179556,-2.0236855,-1.9721398,-1.9749789,-2.1046968,-2.260258,-2.654513,-2.7158453,-2.644093,-2.6241226,-2.6197398,-2.5950599,-2.5197277,-2.4620118,-2.3367229,-1.6382616,-1.9895229,-2.8258033,-2.8747635,-2.2159462,-1.9335036,-1.8050483,-1.6790874,-1.625111,-1.4410806,-1.2686374,-1.0142174,-0.63127023,-0.53049016,-0.9252533,-1.70229,-2.3975587,-2.633412,-2.8394012,-3.102254,-3.070068,-2.537356,-2.0790212,-1.770072,-1.5817888,-1.3545151,-1.2379761,-1.5530561,-1.5809476,-1.5497807,-1.4515085,-1.556895,-1.6758516,-1.6688957,-2.1869352,-2.9034786,-2.9958937,-2.884895,-2.3181539,-1.842766,-1.918768,-2.3127935,-2.7143388,-2.926504,-2.995492,-3.1084075,-3.2812,-3.1042852,-2.3970609,-1.458059,-0.87349206,-0.35670668,-0.1681051,-0.27845097,-0.6504216,-1.1374049,-1.6460954,-2.0233626,-2.2938037,-2.5351307,-2.5747123,-2.5485458,-2.5293455,-2.4039335,-2.1592956,-1.7480466,-1.6002927,-1.6479102,-2.0282695,-2.212821,-2.3497152,-1.8330503,-0.42214033,0.10538843,0.0891206,-0.37343606,-1.4764566,-3.0682833,-3.8844914,-4.0743146,-4.0166073,-3.938105,-3.9574318,-4.223444,-3.6566868,-2.4981635,-1.7106175,-1.9702923,-2.6335146,-3.173975,-3.2434108,-3.1364717,-3.0061207,-2.6049807,-1.86286,-1.4845831,-1.2334241,-1.2823317,-1.8041271,-2.3784819,-2.9191754,-3.302321,-3.351504,-3.035497,-2.771554,-2.5587575,-2.4248805,-2.126255,-1.7373264,-1.4089754,-1.268947,-1.2769465,-1.156838,-0.6571652,-0.575917,-0.6507973,-0.63080925,-0.41545567,-0.14343724,0.041128904,0.7311299,0.7307048,0.7306008,0.7310317,0.7312496
-3.2869785,-3.036054,-2.65067,-2.350878,-2.1502929,-2.067017,-2.1072485,-2.1140392,-2.123438,-1.8693309,-1.8551428,-1.8677906,-1.8770226,-1.759914,-1.7107635,-1.6405332,-1.8214183,-1.8485943,-1.973481,-2.1971538,-2.3807247,-2.3558288,-2.2105813,-1.8965235,-1.226482,-0.9475981,-0.7955867,-0.6954237,-0.42381877,-0.27773502,-0.32867455,-0.40036896,-0.4475872,-0.46456623,-0.5483545,-0.7607554,-0.8796147,-0.68130636,-0.91202295,-1.151411,-1.1112678,-0.7345772,-0.7981101,-0.95927286,-1.1550384,-1.3303293,-1.6145415,-1.8552408,-2.0401738,-1.8625982,-1.6464322,-1.4875416,-1.208379,-1.0238217,-1.0260293,-1.6346419,-2.1679301,-2.0894418,-1.9768788,-1.887933,-1.8416957,-1.4586728,-1.0776311,-0.8976635,-0.9887897,-0.86332774,-0.7843308,-0.78581226,-0.7940091,-0.70675075,-0.83464926,-1.4770898,-1.4584563,-1.4752524,-1.0916021,-0.6984673,-0.82728344,-1.0781394,-1.1479638,-1.1597445,-1.0247836,-0.80899096,-0.9133831,-1.2538624,-1.29667,-1.0393443,-0.6162868,-0.27254063,-0.13343716,-0.32322374,-0.42844373,-0.4959681,-0.53969234,-0.6272146,-0.7881141,-0.9965606,-1.2392724,-1.2809849,-1.1945684,-1.0657253,-0.47263464,0.6799452,2.5012324,3.146531,3.3685231,3.6006722,3.522883,3.5038462,3.1650302,2.0158162,0.9445491,0.7251366,0.5298925,0.8341971,0.6090407,0.34338978,-0.1738504,-0.4175269,-0.47185302,-0.54771584,-1.0775106,-1.1628288,-0.41298297,0.23432846,0.28032804,0.07033993,-0.7665061,-1.1514354,-1.0910261,-0.8243941,-0.5869674,-0.12986065,0.28840327,0.37647647,0.12555668,-0.042047065,-0.30513012,-0.6046096,-0.76361346,-0.67153025,-0.5090786,-0.3033521,-0.018950388,0.21028307,0.33617944,0.3054637,0.09268314,-0.020292819,-0.12048355,-0.095540345,-0.28532732,-0.50013655,-0.33734855,-0.19991642,-0.33923018,-0.47528124,-0.6238706,0.11761941,0.116935164,0.11650981,0.11760348,0.117924094
-1.33726,-1.5104563,-1.5244789,-1.3830378,-1.0986793,-0.893082,-0.76548797,-0.5143894,-0.28746647,-0.17832182,-0.2924431,-0.11854546,0.13388851,0.46357954,1.1986184,1.682395,1.7021917,1.1425115,0.4636678,-0.59098685,-1.3939661,-1.6611986,-1.7118919,-1.669821,-1.6375761,-1.2982808,-1.1680915,-1.1427064,-1.1228065,-0.580834,-0.17888427,0.16136396,0.4355676,0.7656495,1.2130961,1.6221967,1.6080189,0.99135864,2.0557392,4.096241,6.9259367,8.475031,8.977053,9.373478,9.720812,10.043402,10.402689,10.722702,10.911564,10.34675,9.743127,8.517096,6.7411838,4.957073,3.9831314,3.3795686,2.896823,2.2596512,1.4581892,0.4973225,-0.1833078,-0.16344799,-0.21404794,-0.35345224,-0.15861152,-0.25304937,-0.4787629,-0.87691236,-1.0140127,-0.81367654,-0.5201001,-0.13258588,0.022333577,0.08544749,-0.29380894,-0.85853577,-0.8520815,-0.704304,-0.63244975,-0.9125799,-1.1082872,-1.3833387,-0.941743,-0.1544742,0.114557505,-0.03329782,-0.40363982,-0.98234606,-1.9563669,-1.9673978,-1.7593732,-1.651681,-1.5131396,-1.1308302,-0.462606,0.18587705,0.77465343,1.0674007,1.1937037,1.2307699,1.0207088,0.45708638,-0.8171029,-1.3611627,-1.2584009,-1.1724432,-1.138087,-1.1177404,-1.2054753,-1.7396824,-2.0295527,-2.1573598,-2.1084166,-1.4584702,-0.41000962,0.58165956,1.0991249,1.2927403,1.3175224,1.3288538,1.25878,0.17548537,-1.7708437,-2.429958,-2.0355036,-1.0034156,0.34075487,0.7460329,0.6724379,0.29325515,-0.5077114,-1.2934304,-1.5213933,-1.5474327,-1.4811325,-1.3222017,-1.013714,-0.59444463,0.21185888,0.873129,0.5375417,0.08500086,-0.39715052,-0.6375071,-0.93918324,-1.1290671,-1.1904767,-1.1637776,-1.1080022,-1.0818409,-1.0661805,-0.920318,-0.7208886,-0.44459683,-0.19034216,-0.1247901,-0.01824893,1.4219944,1.4223756,1.4226204,1.4219122,1.4218016
-0.801867,-0.79557884,-0.4539474,-0.18354124,0.031972513,0.2177098,0.18653092,0.23511016,0.3249316,0.44265354,0.5890274,0.731291,0.8259306,1.1193489,1.8201461,3.9520454,5.799073,6.4117746,6.488351,5.9798083,5.2944565,4.287888,3.509892,2.4423509,0.91802955,0.17866728,0.27466914,0.2247625,0.6176727,0.6385516,0.5735653,0.524287,0.4885938,0.53179854,0.7231333,0.9865995,0.6089358,-0.093438506,-0.7021812,-0.66359717,-1.2584388,-2.0735517,-2.3429732,-2.4778156,-2.5139778,-2.2879512,-1.9842918,-1.6149698,-1.253758,-1.3339226,-1.4660695,-1.7237337,-2.2936594,-2.7415745,-2.4366632,-2.0507474,-1.7312471,-1.8719933,-2.5995228,-3.0181415,-3.4851613,-3.9443662,-4.1597123,-3.6100624,-3.156632,-3.0206897,-2.7645285,-2.0458524,-1.322814,-0.32182914,-0.2181638,-0.41685212,0.09192252,0.19581428,-0.0663667,-0.8293236,-1.7563989,-2.5260563,-2.4988632,-1.9137146,-1.2368559,-0.9074414,-1.1983073,-1.1141334,-1.1215174,-1.4165641,-1.6139041,-1.6856948,-1.7788165,-2.0761533,-2.2003372,-2.27064,-2.2934513,-2.3972185,-2.9386053,-3.2834494,-3.223928,-3.0380929,-2.9959054,-2.9656534,-2.9632688,-2.8740606,-2.5849795,-2.608589,-2.7237172,-2.403637,-1.9943705,-1.698636,-1.2775565,-0.72061616,-0.44340825,-0.064328045,0.6784244,1.0769612,0.7073523,0.426115,0.2522473,0.055581212,-0.046717227,-0.06900218,0.094562754,-0.2514154,-1.1619934,-1.8074539,-2.0721898,-2.2397935,-2.1737947,-2.0136075,-2.130885,-2.219913,-2.121338,-1.8992202,-1.7578404,-1.8269451,-1.7678107,-1.5431695,-0.9946592,-0.45371285,-0.56249547,-0.71654004,-0.7842349,-0.78248924,-0.69446135,-0.5131763,-0.21217248,0.011514902,-0.0024796724,-0.09742056,-0.15967667,-0.20894,-0.4961254,-0.53913534,-0.81790364,-1.2789826,-1.9101484,-2.1421394,-2.3257399,-1.1156259,-1.117134,-1.1178762,-1.1155533,-1.1150789
-2.9892538,-2.830356,-2.6210494,-2.3348618,-2.204124,-2.1844416,-2.1115003,-1.9599224,-1.8633938,-1.8240306,-1.7723087,-1.7196883,-1.673691,-1.5774429,-1.3588696,-1.2870541,-1.2484574,-1.4351478,-1.7086446,-2.078722,-2.0292094,-1.6788296,-1.4506211,-1.2575289,-1.1741033,-1.0833864,-0.7422174,-0.34009624,0.7498427,1.565651,1.5196321,1.2486,1.0926769,0.96979284,0.9977067,1.0642958,1.1191916,0.8772807,0.116318665,-0.15705107,-0.20420277,-0.49240702,-0.538036,-0.64049107,-0.778039,-0.90539056,-1.1420556,-1.4135828,-1.8252064,-2.2171783,-2.279,-2.4934452,-2.6598027,-2.5040948,-2.0152786,-1.5872235,-1.3088309,-1.3797752,-1.8849937,-2.0638506,-1.7396231,-1.4606831,-1.5814227,-1.4142423,-1.0103962,-0.8881732,-0.6228769,0.752596,2.6645243,5.669835,8.704214,10.378304,10.934431,11.040279,11.027653,10.206661,8.461121,5.97475,3.0585308,1.7577426,1.423662,1.3897308,0.8761337,0.671806,0.30368963,-0.26527834,-0.9201299,-1.5835251,-2.7909184,-3.3904257,-3.5374413,-3.219007,-2.6813247,-2.0249102,-1.7063098,-1.4707911,-1.198664,-1.0229226,-0.9651596,-0.94300675,-0.92890435,-1.0438827,-1.1371962,-1.3939506,-1.7025306,-1.6312995,-1.4982696,-1.3506973,-1.4864466,-1.9429989,-2.1753335,-1.9074583,-1.2804681,-0.67621845,0.22868541,0.76717377,0.8760364,0.8487324,0.8619603,0.99684227,0.80087674,-0.32994854,-1.3789468,-1.8729205,-1.7841122,-1.0073199,-0.21086504,0.012273312,0.044633284,-0.096270025,-0.28334817,-0.6424853,-0.9746038,-1.3937588,-1.5510247,-1.1095515,-0.5052505,0.015889212,0.14298472,0.17813453,0.20164163,0.1562283,-0.06441062,-0.2629639,-0.5456098,-0.9842599,-1.4080262,-1.6272972,-1.6776419,-1.8626915,-2.3713996,-2.4593656,-2.522016,-2.5143108,-2.3699427,-2.3848968,-2.5053856,-2.7922158,-2.7929182,-2.793235,-2.7922807,-2.7919846
-0.7526586,-1.0709083,-1.2316662,-1.2947199,-1.482686,-1.545352,-1.5530288,-1.557976,-1.6228006,-1.4933783,-1.5969719,-1.7440547,-1.7351594,-1.6903791,-1.5076197,-1.1470158,-0.80922073,-0.49466515,-0.31489357,-0.4887499,-0.47433618,-0.19520283,-0.02990356,-0.030574828,-0.12384416,-0.49365643,-0.76543343,-0.83213454,-0.83753633,-1.1471391,-1.2908126,-1.3746011,-1.4440126,-1.5225251,-1.6394478,-1.491327,-0.5549232,0.12419975,0.9325237,1.6410768,1.8651907,2.2245932,2.0676954,2.0326998,1.8225938,1.7737597,1.5709718,1.4855018,1.6814405,2.155347,2.434788,3.455473,4.671422,4.9308014,3.9228792,2.366984,1.4909043,1.848912,2.2359405,2.1881294,1.6391261,1.369923,1.4611366,1.026449,0.7221663,0.8374864,0.86536777,1.1149683,1.2377646,1.1788856,0.5470063,0.22540438,0.49360856,0.6573295,1.223206,1.4064225,1.5135221,1.5204123,1.1985987,1.0904377,1.0308042,0.8141406,0.16915943,-0.20692146,-0.33676466,-0.53992254,-0.95043194,-1.4981619,-1.5143015,-1.2602825,-0.96149755,-0.5126643,-0.13115034,0.1650491,0.47303706,0.86208236,1.4391062,2.0808916,2.640689,3.183294,4.5407987,6.0840783,7.6807575,8.129939,8.036303,8.049855,7.9162865,7.7364626,7.136295,4.9782567,2.7058125,1.6662152,0.7949679,0.669765,0.2341342,0.14577466,0.39900982,0.5809368,0.731201,0.9133463,1.7156732,2.6812472,3.802672,4.343905,4.16418,2.9834483,0.75939083,0.12924737,0.16120851,0.2813055,0.30327556,0.28563026,0.41068262,0.36120176,0.2234519,0.02472055,-0.281769,-0.63616306,-0.8284755,-0.6005708,-0.09477119,0.35182697,0.8605347,1.2629395,1.6568412,1.8970149,1.7600586,1.643859,1.5102956,1.4900723,0.8344861,0.40192753,0.34521967,0.37137836,0.2194469,0.0668523,-0.12122452,0.5806195,0.58070683,0.58061993,0.5805205,0.58055973
-0.52132106,-0.6526432,-0.9921841,-1.3062799,-1.6312962,-1.7359439,-1.6477252,-1.462642,-1.4566057,-1.5424938,-1.5862447,-1.3906994,-1.234992,-1.48891,-1.7959371,-2.0986962,-2.1609309,-2.1140103,-2.1571097,-2.1804438,-1.8630886,-1.5949509,-1.3972409,-1.1224666,-0.9001993,-1.062077,-1.1021942,-0.8430717,-0.38188097,-0.3683699,-0.5411374,-0.5783389,-0.4860305,-0.3244758,-0.02382052,0.09893006,0.2029352,0.15234508,-0.35348266,-0.15560904,-0.44248503,-1.0374906,-1.1898743,-1.2275717,-1.243328,-1.2187039,-1.3046551,-1.374809,-1.5873667,-1.6559336,-1.3737638,-0.9294277,-0.8462609,-0.65054196,-0.17034146,0.39069092,0.6729098,0.72536284,0.1628395,-0.17867562,-0.3272184,-0.5838321,-1.0045484,-1.3637571,-1.1088319,-0.97886413,-0.9847135,-1.1219442,-1.0279473,-0.74549973,-0.32709885,0.05750084,0.760692,0.9890524,0.76436275,0.14659466,-0.28645217,-0.7606833,-0.98456633,-0.6706974,-0.1419594,-0.09044953,-0.042556465,0.2115088,0.16417678,-0.21825339,-0.6419227,-0.8323164,-1.5490565,-1.7287378,-1.5560763,-1.3937819,-1.1097176,-0.5655018,-0.046812817,0.2720159,0.4273889,0.3885873,0.39622697,0.4051331,0.28736264,0.005711023,-0.39903188,-0.37132412,-0.21295398,0.19086987,0.38381234,0.40386477,-0.33270985,-1.3015821,-1.5141983,-1.4777691,-1.0272858,0.66211444,2.6199665,3.7080054,4.1155334,4.3692102,4.395839,4.3881845,4.1626577,3.7629209,2.2484918,0.93724036,0.72085047,0.5599436,0.71494853,0.8429185,0.60718197,0.22913131,-0.47915983,-1.0860671,-1.4147421,-1.56986,-1.6078389,-1.406065,-1.2479494,-0.9955085,-0.75283504,-0.5646701,-0.36650825,-0.33562785,-0.29062402,-0.23529631,-0.12001309,0.041499376,0.080489546,0.05257228,0.040375084,0.0028237402,-0.3587746,-0.6197586,-0.6724417,-1.0051056,-1.3777499,-1.609612,-1.6915752,-2.1679826,-2.167962,-2.1679943,-2.167942,-2.1679747
-0.7603649,-0.17581469,0.56704485,1.048122,1.7003618,2.0491176,2.293183,2.6515343,2.8160167,3.060648,3.2395873,3.2064745,3.1495342,3.067826,3.043158,2.9331367,2.2266412,1.0855846,-0.13607484,-1.3828408,-2.4578767,-2.8811064,-2.945958,-2.8842185,-2.7993183,-2.4089599,-2.1535165,-1.9854894,-1.7620795,-1.4710524,-1.3128159,-1.1659006,-1.1090255,-1.0641842,-0.87585056,-0.64059114,-1.0560305,-2.7273118,-2.5515625,-2.0494432,-1.3238821,-0.95651895,-0.7483461,-0.6259409,-0.49799433,-0.32380795,-0.17463905,-0.016722739,0.2407983,0.26608014,0.10528797,-0.23720023,-0.42233512,-0.25129,-0.19290599,-0.5096421,-0.60421765,-0.93089974,-1.6816281,-2.6250339,-3.2559452,-3.391949,-3.2683582,-2.6251726,-2.2237113,-2.278137,-2.355424,-2.3417747,-2.1680708,-1.7820532,-1.2472992,-0.4001013,0.3049447,0.6593074,0.43227777,-0.27438524,-1.5194511,-2.3499374,-3.0216942,-3.5752692,-3.7028985,-3.9059238,-3.9480052,-3.6066828,-3.4549098,-3.6425757,-3.8495522,-3.8838356,-3.889067,-3.7923975,-3.6986113,-3.761962,-3.8048592,-3.673975,-3.4353523,-3.1535172,-2.7151484,-2.3337073,-2.1585321,-2.0664775,-1.9956014,-2.2334938,-2.8078153,-3.0239732,-3.030462,-2.8148592,-2.5783694,-2.4186177,-2.3961244,-2.5664222,-2.3454862,-2.1145754,-1.4050598,-0.1267941,0.9138902,1.3342776,1.3633931,1.2976551,1.316397,1.3170085,0.81045365,-0.7104447,-3.2793984,-3.8523326,-3.6128812,-2.647705,-1.550814,-1.1812834,-1.0656748,-1.3195869,-1.8243542,-2.4147663,-2.5174265,-2.2854865,-2.0687382,-1.7510188,-1.2652578,-0.89847165,-0.77615625,-0.9195682,-1.2721376,-1.4937941,-1.5539794,-1.4046549,-1.1442482,-0.9624541,-0.9330662,-1.0255189,-1.1254907,-1.1666158,-1.3201106,-1.3538158,-1.5918741,-1.8749132,-2.1711216,-2.1418264,-2.1008215,-2.436433,-2.4354262,-2.4349957,-2.4362438,-2.4367547
