0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
11.752138,11.802681,11.84611,11.06567,11.368312,10.996989,11.068251,10.931787,10.976413,11.11171,10.934887,10.061334,9.369991,8.809711,7.726446,7.7324257,7.291313,6.4709578,6.25297,6.383731,6.4929037,6.3633122,5.8582916,5.124624,3.2614021,2.6149821,2.0567186,2.7489429,3.282733,3.7989326,4.1388135,4.5022926,5.118778,5.335145,5.1364627,4.579947,3.720381,2.888659,1.530211,0.3781038,-0.11815867,-0.0054478347,0.1476362,0.38638943,0.6872468,0.89586526,2.187204,3.379509,3.7501493,3.6614912,2.7745461,1.6223207,1.3455243,1.3262033,1.4537134,1.8194364,1.6098936,1.4819975,1.2384856,0.79764426,0.23932078,-0.6058408,-0.9362167,-0.992521,-0.5545199,-0.11164597,0.034036696,0.38614547,0.4974288,1.6886468,2.99815,3.49997,3.4328387,2.023867,0.9621127,1.2772748,2.1268704,3.098653,2.9830613,2.8285418,2.7999425,1.8330852,0.43446887,-0.19562441,-0.63730735,-0.9054358,-1.3008603,-1.2238944,-1.2619643,-1.2580621,-1.1756448,-0.9446206,-0.57338214,-0.23251566,0.2491985,0.7533362,1.6131113,2.5893667,3.7477553,4.741931,4.73975,4.361355,4.2266865,4.0416307,3.444958,3.067721,2.7005768,2.4887328,2.5697246,2.5166202,2.6799498,2.8143582,2.8179865,2.8507295,2.745395,2.7104168,2.78924,2.9365065,3.0475612,3.1751058,3.446034,3.78765,4.092674,4.341632,4.759482,5.620982,6.8222666,7.967756,8.856602,9.679953,10.717722,11.423806,11.821321,11.970256,11.75818,11.415313,11.177227,10.943934,10.802752,10.738779,10.829607,10.517608,10.947872,11.280651,11.34692,11.718763,11.819934,12.028961,11.064854,11.064541,11.06494,11.064501
-2.2025344,-2.217815,-2.1863806,-0.85592604,-2.320403,-2.2466042,-2.1180177,-2.1157043,-2.0443501,-1.9994524,-2.2133403,-2.4945111,-2.5255861,-2.35744,-2.5338228,-2.4585412,-2.5256026,-2.6371026,-2.7068048,-2.7171516,-2.7175486,-2.7771661,-2.683099,-2.598848,-2.8788104,-3.36971,-3.7455206,-4.0999823,-3.5911307,-3.0068052,-2.5596745,-1.9663987,-1.5077538,-1.3837223,-0.9213284,-0.65273887,-0.5366452,-0.42874283,-0.24464831,0.031735815,0.63298124,1.1912508,0.6840533,-0.16247785,-0.9462135,-1.2130898,-2.2897077,-3.0225477,-3.1983328,-3.1366262,-2.6999795,-1.9123895,-1.506594,-1.4734192,-1.7494507,-2.1102262,-2.1123302,-2.2068176,-1.798881,-1.3427544,-1.15976,-0.7930132,-0.44805947,-0.21595347,-0.15483062,-0.22108436,-0.49582168,-0.92049956,-1.5793686,-2.5048666,-2.0072556,-1.9974473,-2.2236173,-2.5840454,-2.7899523,-3.0737457,-3.3915439,-2.9680324,-2.5899267,-1.8449156,-1.2080474,-0.65899396,0.2465429,0.36007816,0.28016964,0.077447,0.12189673,0.3681252,0.39231354,0.27450058,-0.09350662,-0.40492058,-0.6114819,-0.96237934,-1.5555947,-1.9016058,-2.1828551,-2.3145356,-2.0870428,-2.030219,-1.973296,-1.9665853,-2.1583586,-2.3837104,-2.460593,-2.7058225,-2.9942036,-3.0952268,-3.135305,-3.0994778,-3.0244179,-2.9034054,-2.8326917,-2.7658515,-2.6605027,-2.5764456,-2.5201516,-2.5127006,-2.4794745,-2.3896375,-2.3194864,-2.2544248,-2.2255442,-2.2486281,-2.446621,-2.7355957,-2.7712393,-2.6182795,-2.651241,-2.6666222,-2.5851374,-2.5219202,-2.4335704,-2.4001887,-2.510284,-2.8090742,-3.0123744,-3.0552084,-3.0344148,-2.797073,-2.624116,-2.7600615,-2.6319227,-2.4996915,-2.4561863,-2.413239,-2.4823568,-2.5109773,-0.85537815,-0.85508835,-0.8554065,-0.8550497
6.533655,6.598665,6.6513724,0.9067335,7.6638937,8.117931,7.9876423,8.042049,7.9057665,7.8443165,8.208065,9.267685,9.854674,10.364106,11.018728,11.0709305,11.270079,11.508551,11.56694,11.511077,11.44063,11.544172,11.770048,11.689666,10.552694,9.547216,8.010916,4.9469585,-0.5546676,-1.6914825,-2.3175454,-2.6413186,-2.7939987,-2.9803228,-2.7517931,-2.54137,-2.3823104,-2.3133013,-2.5086884,-2.8724065,-2.8853097,-2.636895,-2.427641,-2.2340794,-2.1466455,-2.094301,-2.2763178,-2.6522064,-2.897697,-2.7359831,-1.9183402,-1.9364197,-1.8119557,-1.8171929,-2.078471,-2.147296,-1.6994112,-1.6539114,-2.0200164,-2.3426657,-2.4082718,-2.1802945,-1.9090073,-1.6406496,-1.3238566,-1.1693447,-1.2053819,-1.0303448,-1.0809197,-1.1949548,-0.59686196,-0.49372298,-1.2574302,-1.8433905,-1.7754683,-0.8830312,-1.3270893,-2.1762652,-2.491881,-2.4980278,-2.3547094,-2.4970012,-2.6835284,-2.577516,-2.4914343,-2.701342,-2.7178044,-2.604988,-2.5955954,-2.6466184,-2.8377156,-2.8590403,-2.7155573,-2.5964394,-2.4024043,-2.1233416,-1.8491393,-1.801279,-2.146394,-2.3244743,-2.1812077,-2.0816574,-2.0620143,-2.1054013,-2.1042776,-2.0270982,-2.0080671,-2.0420825,-2.0052538,-2.1386747,-2.5039735,-2.7434192,-2.8980875,-3.0560284,-3.1592188,-3.2314985,-3.287186,-3.2933426,-3.3287554,-3.382844,-3.4953177,-3.6405175,-3.7395363,-3.830492,-3.8726497,-3.8272295,-3.4024758,-2.9379277,-2.568957,-2.2310028,-1.654827,-1.0677838,-0.904815,-0.9591182,-1.2714767,-1.5193062,-1.6764733,-1.750694,-1.9424887,-1.9489554,-1.9533448,-1.9300448,-1.8482223,-1.7430484,-1.718533,-1.5324715,-1.4526155,-1.3463529,0.9025894,0.90261084,0.9021228,0.90244114
-1.6947231,-1.6743045,-1.6815248,0.2651592,-1.8202045,-1.6722057,-1.4238414,-1.2401738,-1.1791964,-0.9933307,-1.0573199,-1.2871395,-1.3970511,-1.7260443,-2.0485497,-1.8504157,-2.0928862,-2.3878095,-2.6017735,-2.6712155,-2.82657,-2.928975,-2.6316519,-2.2661877,-2.228583,-2.4174876,-2.0862052,-1.794777,-2.2952185,-2.5412467,-2.7257788,-2.9663122,-3.1859155,-3.1072886,-2.3091745,-1.6686459,-1.7320752,-1.6352208,-1.3513043,-1.1039146,-0.8762094,-0.76744896,-1.0393525,-1.2319909,-1.0765593,-0.9263334,-1.1757908,-1.2472572,-1.0900875,-0.8069365,-0.24580263,0.0061730742,-0.4698147,-0.72253275,-0.6547841,-0.44831246,0.43732038,0.5534502,-0.53755283,-1.0678227,-1.1613576,-0.88787436,-0.6019349,-0.4917601,-0.6135865,-0.66230774,-0.581764,0.27955902,0.69453436,-0.11522573,-1.3742315,-1.3199037,-1.8120672,-2.0106454,-1.7849044,-1.3979388,-1.4864502,-2.0994825,-2.1546974,-1.3298786,-0.4347929,-0.37674016,-0.19430697,-0.050385,0.06293917,0.013044894,0.10065937,-0.1496914,-0.40903834,-0.76061577,-1.1770601,-1.3073056,-1.202496,-0.9929621,-0.83429,-0.5839951,-0.4676576,-0.9659791,-1.7255087,-2.0488665,-1.9574585,-1.7532977,-1.641975,-1.5654883,-1.3979057,-1.2795846,-1.1609863,-1.0756954,-1.1459955,-1.2792305,-1.5029383,-1.6302224,-1.6814816,-1.7401083,-1.6992364,-1.6422361,-1.6136343,-1.6674356,-1.6964567,-1.6674558,-1.6314735,-1.5249133,-1.404752,-1.2531103,-1.0575573,-0.873382,-0.69103247,-0.59370816,-0.6013056,-0.622031,-0.71110845,-1.0358219,-1.1130655,-1.0400766,-1.1247616,-1.5074694,-1.8207109,-1.8539796,-1.805731,-1.466237,-1.2260907,-1.4579384,-1.2572962,-1.2035506,-1.1916946,-1.3102666,-1.4195487,-1.4958936,0.26583046,0.26597467,0.26595485,0.2660188
1.6369773,1.5236305,1.4281887,0.68010545,0.7937839,0.4775889,0.4402787,0.40882948,0.2946455,0.16883355,-0.1328094,-0.53610563,-0.5736894,-0.5459863,-0.8578651,-0.8609532,-0.8808609,-0.94493985,-1.1222839,-1.236841,-1.4173725,-1.613278,-1.5290239,-1.3959503,-0.9567828,-0.43998474,-0.28253883,-0.17591988,0.7556571,0.88813174,0.64066434,0.15039983,-0.8766503,-1.1025845,-0.9597974,-0.6897264,-0.71782446,-0.85321444,-0.73610854,0.09430371,1.0867736,1.5840385,2.0092938,1.9726956,1.5899234,1.3245511,0.950938,-0.035543174,-0.73256385,-1.144851,-1.929486,-2.293023,-2.0428276,-1.6205542,-1.2631767,-1.067699,-0.90963453,-0.033501536,0.40321317,0.90611625,1.3341829,1.9287218,2.3666544,2.4920497,2.2564485,2.0948749,1.9517932,1.5919206,1.1835103,0.50348556,-1.1414924,-1.3656458,-1.2047188,-1.184987,-1.1759039,-1.6906791,-1.6556579,-0.76670575,-0.51940536,-0.40892532,-0.6933836,-0.11703266,0.37943557,0.41392833,0.35464102,0.3415458,0.09118886,0.19398525,0.11300455,0.018203728,0.004064558,0.15028858,0.233039,0.09059735,-0.17006426,-0.4418962,-0.90961295,-1.2245686,-1.6085539,-1.7842746,-1.9731259,-2.1082983,-2.1378973,-2.1257138,-2.2288346,-2.2050345,-1.744624,-1.1575549,-0.56155336,-0.03830397,0.23120369,0.40863186,0.49789762,0.5924932,0.65647167,0.6817024,0.69164264,0.7020823,0.69375587,0.6509844,0.568703,0.49963018,0.46642178,0.4417022,0.2631154,-0.24300107,-1.1984162,-1.4267633,-1.2148013,-0.8549639,-0.54812205,-0.4413811,-0.46150807,-0.5852007,-0.3278106,0.19232401,0.18154237,-0.07917309,-0.5241122,-0.51950794,-0.5560656,-0.5682956,-0.6534276,-0.5696938,-0.64512706,-0.66780293,-0.596949,-0.44313428,0.6792043,0.6790312,0.67919034,0.6789889
-2.4678931,-2.516443,-2.5846066,-2.713278,-2.604929,-2.623023,-2.7682762,-2.8959165,-2.8327174,-2.728581,-2.5651875,-1.958106,-1.5973086,-1.2321713,-0.7357812,-0.8388977,-0.7997999,-0.5103557,-0.3325257,-0.39110348,-0.3628057,-0.1024175,0.87768507,2.3058426,4.3290596,4.717626,4.9215155,4.889729,4.213793,3.6182938,3.170845,2.5145643,1.7171534,0.9243013,-0.55716157,-1.31359,-1.3131855,-0.900983,-0.20159455,0.3193114,0.17213836,-0.19759095,-0.31775427,-0.07114154,-0.22298256,-0.65910864,-1.5989217,-1.3495642,-1.1343306,-0.9495412,-0.6163004,-0.13525744,0.44718292,0.66033953,0.5381354,-0.24141054,-0.56304294,-0.17495602,0.2582105,0.27226982,0.34332177,0.7078272,0.8090953,0.8770535,0.59347117,0.43490243,0.49009132,0.421934,-0.22392534,-0.7605893,-0.22516513,-0.24569692,0.36888844,1.5601678,1.3499818,0.61430323,0.48645428,0.33331585,-0.34619138,-0.18907994,0.9997407,0.4717797,-0.2916578,-0.59990066,-0.74025834,-0.8424361,-1.0537177,-0.9581444,-0.9069535,-0.838734,-0.61291486,-0.5115917,-0.48646966,-0.4762493,-0.8090285,-1.1732833,-1.2162632,-0.934023,-0.20913622,0.07893467,0.44801933,0.5630968,0.48224717,0.32882026,0.35751694,0.3393951,0.13189861,0.017000765,-0.009267569,0.18769869,0.14069647,0.07198846,0.076702446,0.04986933,0.10119033,0.11469647,0.062760085,-0.006662905,-0.15714253,-0.42282906,-0.7634101,-1.2063092,-1.5096865,-1.8290727,-2.228537,-2.6429045,-3.0906215,-3.4950497,-3.8068986,-3.881743,-3.8892784,-3.9385145,-3.9138384,-3.838859,-3.6361327,-3.5972571,-3.7431974,-3.8651142,-3.7820852,-3.5939033,-3.6944606,-3.439649,-3.4262347,-3.3951735,-3.1406567,-3.0411153,-3.0530257,-3.3991096,-2.7125916,-2.7122145,-2.7126253,-2.712184
-2.4543552,-2.45838,-2.4312687,-1.9813886,-2.3575306,-2.3562906,-2.4164462,-2.531508,-2.627699,-2.6802833,-2.8200195,-2.9053884,-2.8087323,-2.6784065,-2.6630888,-2.6861992,-2.7896662,-2.745409,-2.6824896,-2.6130657,-2.5049758,-2.4243941,-2.2244134,-1.9734566,-1.615509,-1.5818999,-2.1458046,-2.9282749,-2.3029432,-2.4770608,-2.663453,-2.7879086,-2.373751,-1.689688,-1.5694826,-1.5616915,-1.3615739,-1.2005061,-0.8355293,-0.57485694,-0.6552403,-0.48346984,-0.17471224,-0.3522485,-0.7817153,-0.9813267,-0.96085846,-0.44234324,0.2113494,0.47897285,0.38581344,0.59798026,0.6803977,0.6902903,0.4911822,0.14778799,-0.6143291,-1.2997948,-1.7032753,-1.770271,-1.8427191,-1.5516464,-1.3192513,-1.1082662,-0.8556476,-0.6157059,-0.36201364,-0.84530294,-1.2046227,-0.90340257,-1.2038267,-1.7478566,-2.1040614,-1.9978402,-2.3979151,-3.3306036,-3.1239676,-2.3597152,-1.9921621,-1.9153292,-1.6046048,0.039268255,1.1997246,2.0366025,2.9965591,4.753727,7.9115777,9.243152,9.696302,10.192832,10.872433,11.164428,11.404375,11.626677,11.641003,11.366318,10.511856,8.870703,6.1392474,4.112414,2.0851507,1.0787014,0.48369935,0.2402328,0.23037043,0.31287783,0.2993368,0.09203696,-0.17782372,-0.33061028,-0.49491614,-0.5982089,-0.60238063,-0.67745936,-0.6902255,-0.7288308,-0.748997,-0.8012596,-0.86903197,-0.98242694,-1.0422798,-1.0323057,-0.9863478,-0.94933516,-0.95522434,-0.9631494,-1.1054513,-1.370973,-1.5402315,-1.723639,-2.0530667,-2.3501601,-2.4663177,-2.512876,-2.5364242,-2.5590298,-2.5550349,-2.5165594,-2.5286798,-2.534624,-2.5593343,-2.5860364,-2.576657,-2.5943694,-2.5800314,-2.5079117,-2.6563344,-2.5562294,-1.980592,-1.9804668,-1.9806408,-1.9804136
-1.2884852,-1.3357043,-1.4096287,0.704671,-1.540621,-1.4176068,-1.2864072,-1.1801143,-1.0682492,-1.0152754,-1.0984607,-1.2585957,-1.4043349,-1.5333837,-1.643617,-1.329031,-1.4072528,-1.5241579,-1.7238618,-1.8275491,-1.9922764,-2.069287,-1.7089632,-1.1321759,-0.8212749,-1.1467218,-1.6868196,-2.2576241,-1.8900876,-1.2688267,-1.0090959,-0.9292619,-1.3003132,-1.4179999,-0.9588344,-0.657971,-0.7889486,-0.6667874,-0.43496454,-0.48736587,-0.6209882,-0.51894563,-0.19718534,0.48446345,1.3036573,1.6718811,1.8423785,1.6727178,1.192824,0.7560443,-0.06559622,-0.24994682,-0.3865047,-0.49975193,-0.46917003,-0.58541036,0.115263596,1.20155,1.5580698,1.2767029,0.95454454,0.7615037,0.6642948,0.5371842,0.016611286,-0.42052937,-0.59429,-0.36534855,-0.39484355,-0.2345418,0.45148298,0.24681368,-0.023531452,-0.056036957,0.06819272,0.02556613,0.10118356,1.0916133,2.6083164,6.765912,8.766146,10.714555,10.9917145,10.234997,9.653801,9.155317,8.083295,6.584765,5.476757,4.4444575,3.3988237,2.787016,2.398489,1.9164923,1.2172108,0.6802385,0.2482395,-0.1602916,-0.15731134,-0.13668665,-0.3372402,-0.42330396,-0.5702886,-0.7095737,-0.8120728,-0.9924094,-1.0927252,-1.1146957,-1.1804576,-1.1615105,-0.91321266,-0.5433849,-0.32341838,-0.062372148,0.20760521,0.41116706,0.5249887,0.5157021,0.64697397,0.93997675,1.1881801,1.5633594,1.9303361,2.3687043,2.8133519,3.3141139,3.8270757,3.9645324,3.302538,2.4637356,1.5450506,0.9718374,0.8010487,0.7618406,0.77336,0.58965206,0.30066323,0.25255704,0.12689185,0.22440282,0.5537556,0.6125169,0.8070143,0.8683672,0.8884424,0.80473423,0.711365,0.77791774,0.7059128,0.7061204,0.70597726,0.70615584
-1.5946997,-1.6364721,-1.6891987,-1.9787464,-1.647133,-1.4959173,-1.4027195,-1.5081398,-1.5229448,-1.5948021,-1.6882733,-1.7121677,-1.5921284,-1.5117794,-1.6816351,-1.7243595,-1.8372984,-1.9601529,-2.096318,-1.9581492,-1.8148803,-1.875673,-1.7520845,-1.4511058,-0.837156,-0.8768626,-1.6004442,-2.3072505,-1.5861205,-1.3675267,-1.4332554,-1.2985204,-1.0731016,-0.76450753,-0.20610087,-0.09654112,-0.0730326,0.08839801,0.46114886,0.3618198,-0.33897075,-0.807814,-0.36359808,0.31372243,0.25258628,0.03584546,-0.082089275,-0.060498446,-0.18894228,-0.4283516,-0.51547396,-0.26836875,-0.5786113,-0.21538462,1.7719011,5.7413445,9.344153,11.685937,12.596528,12.629665,12.132201,10.920954,9.674354,8.347397,6.6387377,5.2125673,3.3664916,1.3533788,-0.66811633,-1.7427824,-1.9584358,-2.1198158,-1.837147,-1.67906,-2.1532187,-2.661027,-2.005623,-0.74323404,-0.21642324,-0.05679822,-0.5675905,0.022237435,0.7686575,0.84250796,0.7343547,0.92335725,0.9521918,0.9516388,1.051647,1.3161918,1.5783274,1.553066,1.5167208,1.3490086,0.7476982,-0.07057067,-0.8130641,-1.2552809,-1.2361677,-0.9860786,-0.7964805,-0.61346865,-0.5186412,-0.39844432,-0.26346087,-0.23977879,-0.3181354,-0.494671,-0.751542,-1.1055343,-1.1909424,-1.2497815,-1.2988862,-1.3249904,-1.3964458,-1.443358,-1.4583646,-1.4427782,-1.4250515,-1.3833607,-1.294136,-1.1350076,-1.0394707,-0.8882139,-0.7196153,-0.51395065,-0.5694551,-0.7333517,-0.93289846,-1.1776704,-1.4930205,-1.7916355,-1.8392081,-1.6746352,-1.6937212,-1.746941,-1.7294952,-1.755827,-1.6547029,-1.7325146,-1.6975744,-1.5368042,-1.4733131,-1.4346921,-1.2878138,-1.3346411,-1.5312806,-1.8223307,-1.9791143,-1.9789754,-1.9792,-1.9789753
-3.0741167,-3.0313656,-2.963265,-2.9269214,-2.5684237,-2.515562,-2.6351917,-2.659864,-2.8073328,-2.8009906,-2.6349576,-2.302405,-2.3130019,-2.3929248,-2.3936992,-2.3378701,-2.3011196,-2.2562497,-2.2592628,-2.341837,-2.3705692,-2.263725,-2.0744324,-1.737182,-1.3773918,-1.1209439,-0.9291298,-1.1151135,-1.5516979,-2.052685,-2.4221601,-2.8042858,-2.6880136,-2.3064198,-2.2859516,-2.2073836,-2.0369892,-1.9907613,-1.8664939,-1.4755006,-0.76446587,-0.46130675,-0.52228063,-0.71645105,-0.88058245,-0.9594869,-1.3778962,-1.2011095,-0.7068025,-0.6312212,-0.7025001,-0.71849805,-0.5506249,-0.25274843,0.18885401,0.21642268,-0.22545272,-0.61704916,-1.4383211,-1.8442811,-1.9808904,-1.9272451,-1.7158595,-1.5530674,-1.6654987,-1.6224167,-1.5135715,-1.5419718,-1.3571609,-1.7048092,-1.9588758,-1.7475332,-1.1140695,-0.24555176,0.35285485,0.331838,-0.17475897,-1.107979,-1.4276705,-1.772336,-2.0096765,-2.1089385,-1.9380283,-1.5754968,-1.2895026,-0.94721454,-0.12391478,0.54321826,0.75218683,0.7059723,0.63366973,0.7455273,0.7682543,0.9339824,1.03414,0.9477383,0.49616545,-0.16010779,-0.6977438,-1.1416955,-1.5221355,-1.6649832,-1.7257204,-1.7998495,-1.8171037,-1.913907,-1.8838987,-1.7810187,-1.4253887,-0.43648234,0.21390294,0.5043606,0.63227695,0.7952727,0.9056963,0.9373412,0.92326736,0.94505703,0.97358197,0.94079775,0.80275035,0.52697074,0.19370073,-0.16069445,-0.75989723,-1.8143755,-2.898223,-3.1164625,-3.0049973,-2.7995276,-2.4842396,-2.2943738,-2.3064692,-2.5308754,-2.3456597,-1.9086087,-1.680922,-1.7322855,-1.8495947,-1.5090178,-1.7693492,-1.8926729,-2.0658064,-2.0202258,-1.9378855,-2.047424,-2.0684245,-2.038607,-2.9265509,-2.9268856,-2.9263027,-2.9268775
