0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
10.25221,10.310337,13.342658,10.251978,13.287254,13.199076,13.056139,12.138742,10.934531,7.526389,4.9171376,2.5983424,1.940898,0.98076653,-0.017881542,-0.28886077,-0.5439653,-0.30320472,0.2851671,1.521883,3.240504,3.94629,3.8924255,3.2761629,2.1240017,1.2205232,-0.1507208,-0.5435315,-0.38285005,-0.009374477,0.27766353,0.66399086,1.0083799,1.3885847,1.6069989,1.7008044,1.2627635,1.0156219,0.5399453,0.067094594,-0.11285007,-0.23044635,-0.28757042,-0.47781032,-0.9929073,-0.8698718,-0.7804359,-0.88331354,-0.9243268,-0.98934424,-0.96285933,-0.93047297,-0.7312875,-0.203253,0.29469442,0.061315738,-0.5005276,-0.98421085,-0.88146234,-0.2814653,0.37820435,0.13305381,-0.32488942,-0.3792737,-0.30804914,-0.32780337,0.041469574,0.28537774,0.46768552,0.6047532,0.7919586,0.8733903,0.9988458,1.0608343,0.96343786,0.504,0.08394027,-0.24652149,-0.75879765,-0.87229884,-1.0183839,-1.0516354,-0.9834687,-0.6870239,-0.52341306,-0.4160503,0.119288504,0.044014096,0.5229088,1.3370193,1.718471,1.9910672,2.3925912,2.5665865,2.6802788,3.3388457,3.6442304,3.1536398,2.0627005,1.1953385,1.405565,1.5810056,1.7532524,1.3779955,0.60387945,-0.10802573,-0.5188116,-0.75488096,-1.115505,-1.3171697,-1.2431556,-1.0264299,-0.6299125,-0.23915076,0.18753758,1.8862793,5.2646527,6.3784513,6.4181085,4.791603,2.7005146,1.6508427,1.9977939,2.3270392,1.9294043,1.0827618,0.98770726,1.4352558,1.7370238,1.7964168,1.8755689,2.2390757,3.3092413,3.366272,2.287316,1.3898282,1.0155627,1.1554857,0.91003793,0.56714475,0.44207877,0.48092782,0.5752794,0.7688401,1.187352,1.588425,4.208861,6.5837536,7.4414854,8.369272,7.8202786,5.4444323,3.5144305,2.946504,2.5608597,2.0748668,1.0204906,0.5642526,0.9571865,1.3014126,1.266609,1.3184575,1.0389793,0.9416884,0.85125434,0.93705356,0.91319644,1.0217654,1.1761608,1.2921257,1.4334967,1.6225635,1.9464529,2.5639417,3.3864958,4.604661,5.730667,6.6263747,7.2925544,7.5885983,7.97665,8.548256,8.949995,9.168432,9.391374,9.891243,10.1217165,10.208546,10.483345,10.529348,10.251362
-0.31031993,-0.3440375,-3.0807738,-0.3101963,-3.0850234,-3.0740097,-3.0963979,-3.278288,-3.2076182,-3.2871697,-3.3400154,-3.0539923,-2.6837773,-2.5184238,-2.5209293,-2.7644897,-2.94041,-3.0492516,-3.179305,-3.232565,-3.2472963,-2.9668891,-2.744239,-2.5594444,-2.321093,-2.3514135,-2.463809,-2.7579975,-2.8792381,-2.6065612,-2.3353453,-2.0261378,-1.8588312,-1.7960665,-1.8727802,-2.0545468,-1.8588897,-1.6047049,-1.0775635,-0.22315675,0.08397925,0.15405247,0.17811465,0.35735026,0.49728778,0.20411119,0.08914158,0.26202935,0.36634555,0.38960642,0.3695366,0.26722336,-0.03939593,-0.713884,-1.2836599,-1.5090463,-1.4620492,-1.2809058,-0.6960192,-0.24686745,-0.18620503,-0.2698484,-0.46581644,-0.8159693,-1.1784437,-1.5521368,-1.99944,-2.1009908,-2.1744194,-2.2808237,-2.3657768,-2.409189,-2.374102,-2.3029528,-2.1537778,-2.0057523,-1.7568617,-1.397624,-1.0116314,-0.8262565,-0.54688424,-0.28387338,-0.028924681,0.28963643,0.21398558,-0.17740475,-0.52445894,-0.6578233,-0.6245247,-0.4598288,-0.14390954,0.05548036,0.17322978,0.18737611,-0.0032874942,-0.43876398,-1.3496811,-1.6263738,-1.7756448,-1.8994075,-2.0761266,-2.2110217,-2.4509487,-2.786127,-2.9155777,-2.9270253,-2.8175735,-2.6634555,-2.4780772,-2.3624861,-2.3207953,-2.2406158,-2.2041576,-2.382565,-2.521398,-3.1538086,-3.5935924,-3.636676,-3.44313,-3.061788,-2.5697498,-2.172166,-2.287053,-2.7565022,-2.542731,-2.0117202,-1.907611,-1.697489,-1.4332528,-1.3359559,-1.4418133,-1.886962,-2.3290482,-2.3852987,-2.2617934,-2.3541431,-2.2949429,-1.9741371,-1.9769154,-1.9797516,-2.0086358,-2.027812,-2.0563092,-2.058487,-2.0590816,-2.125598,-3.1230745,-3.5284052,-3.3211024,-2.9812145,-2.8149776,-3.4346557,-3.0258512,-2.2422519,-1.9133704,-1.8614666,-1.9050238,-1.8138323,-1.7821655,-2.0216527,-2.094278,-2.1078923,-2.0986538,-2.1124773,-2.0784817,-2.0102324,-1.8860328,-1.7679461,-1.6293595,-1.5358769,-1.4419738,-1.4400072,-1.2951024,-1.2933544,-1.545846,-2.290768,-2.6865864,-2.715471,-2.43313,-2.2011704,-2.0230172,-1.9006541,-1.8332785,-1.7892345,-1.7150877,-1.8968713,-1.6049033,-1.6723833,-1.2264621,-1.1457239,-0.30990893
-1.0726056,-1.0673277,-1.029632,-1.0725945,-0.96755314,-0.9915988,-0.9984044,-0.9341603,-0.6273644,0.44215062,0.7800908,1.290755,1.5226357,1.6686559,0.90679353,1.1848688,2.3308806,4.6755624,7.27184,8.747366,10.195878,11.727707,12.016678,12.170602,12.326038,12.090478,10.453961,8.230059,5.5904193,2.5279012,0.8359484,-0.15049863,-0.4366824,-0.66212153,-0.8416531,-1.0054647,-1.0230613,-1.0260891,-1.1547225,-1.3528606,-1.460203,-1.5984147,-1.499468,-1.3560294,-1.3219328,-1.5292549,-1.6045253,-1.6979034,-1.840827,-1.929913,-1.9609996,-2.0020595,-2.0891562,-2.262015,-2.243097,-2.1450024,-1.5840126,-1.3196859,-1.3002934,-1.4860618,-1.7031236,-1.9513118,-2.0747952,-1.9596426,-1.5526836,-0.9343449,-0.2976169,0.059987158,0.22617611,0.24609604,0.34795547,0.37581274,0.19459032,-0.11689763,-0.52667564,-0.8119169,-0.7443545,-0.61144006,-0.9170519,-1.199405,-1.4267151,-1.6764641,-1.937274,-2.2388215,-2.1598573,-1.776161,-1.5857023,-1.7543032,-2.406979,-2.988152,-3.415287,-3.664701,-3.7747793,-3.378859,-2.8473897,-2.4531949,-1.7029799,-1.2577308,-0.74345696,-0.5908639,-0.5270009,-0.3888149,-0.39701283,-0.36991557,-0.331042,-0.62923336,-1.0428507,-1.3660544,-1.5763059,-1.6165059,-1.5823578,-1.6376069,-1.6958394,-1.4484106,-1.1622745,-1.3274331,-2.096736,-2.5017135,-2.8572469,-2.417765,-1.381377,-1.4146705,-1.4767983,-1.4644109,-1.2562512,-0.91703707,-1.1371195,-1.6757531,-2.0359006,-2.3628771,-2.5024648,-2.3683743,-2.338248,-1.8560331,-1.4559081,-1.6795352,-1.4180185,-1.0259407,-1.1534946,-1.3586311,-1.4252496,-1.5131109,-1.5746007,-1.6178453,-1.5957208,-1.512453,-1.4754922,-2.1231806,-2.4006906,-2.698392,-2.9709196,-2.9676669,-2.4824386,-2.5505774,-2.535554,-2.397032,-2.0201418,-1.8048786,-2.5603223,-2.9596837,-3.0019884,-2.97224,-2.972412,-2.9551907,-2.980287,-2.9804547,-2.8763592,-2.8022494,-2.7704816,-2.7749715,-2.73065,-2.7548478,-2.6931567,-2.5461795,-2.3555713,-2.0026,-1.8283212,-1.7630401,-2.1333823,-2.3109684,-2.5142488,-2.8443549,-2.9753804,-3.0702732,-3.0752575,-3.1257732,-2.93779,-2.8548791,-2.5525408,-2.4191236,-1.0730698
0.37296695,0.33842447,-2.3092976,0.3730511,-2.1719246,-2.0396166,-1.9770502,-1.6852813,-1.1525501,-0.7683066,-0.56564415,-0.31270954,0.094642684,0.47036922,0.35744205,-0.42946818,-0.6794507,-0.45445728,-0.5583153,-1.135933,-1.4804579,-1.473006,-1.4462343,-1.3274041,-1.2021719,-1.1448205,-1.0842998,-1.1132717,-1.0844753,-1.1883839,-1.2010353,-1.0231986,-0.6992706,-0.21909994,0.012071937,0.32013926,2.2359033,4.3761554,7.977199,10.510971,11.323167,11.682426,11.984356,12.097014,11.653194,10.786737,9.970217,8.991206,7.997266,7.3580623,6.781483,6.02108,4.8340206,2.3022687,-0.0002681017,-0.67658377,-0.4525888,-0.2297666,0.2787428,0.5196085,0.20755404,-0.5953622,-1.1225612,-1.5603313,-1.6396136,-1.7224317,-1.7920117,-1.7067746,-1.6225226,-1.6711919,-1.7241882,-1.741951,-1.7459214,-1.7020557,-1.6159451,-1.3827873,-1.2559128,-1.1882846,-1.256732,-1.3259583,-1.200336,-1.0549326,-0.923826,-0.7018015,-0.33475313,0.17054388,0.41332158,0.13147172,0.27713552,0.7182853,1.1982538,1.4398533,1.5034863,0.9892379,0.21554965,-0.5038273,-1.0068053,-0.900168,-0.7964766,-0.7229121,-0.31403136,-0.34117556,-0.62573886,-0.77572656,-0.44948232,-0.16326196,-0.23577614,-0.37427926,-0.57478493,-0.81520456,-0.9234774,-1.0460881,-1.2261332,-1.4523168,-1.5472684,-1.8716679,-2.049113,-1.9101552,-1.7278963,-1.8793898,-1.9486866,-2.057682,-1.9661033,-2.2682724,-1.2394639,-0.5675306,-1.4675506,-2.1353734,-2.0250869,-1.4043257,-0.31619185,-0.16986641,-0.29774517,-0.2521199,-0.1547535,-0.34925663,-0.277879,-0.10647881,-0.75940394,-1.4643426,-1.7614932,-1.9231274,-2.0190058,-2.031384,-1.9217446,-1.7736534,-1.5927055,-1.493232,-1.2033887,-1.0024543,-1.3594177,-1.6828098,-0.9328656,-0.68785334,-0.8055197,-0.5311425,0.16978234,0.80298615,0.8180182,0.28525126,0.16175343,0.114505485,0.13703352,0.03766744,-0.06458977,-0.14588884,-0.16433056,-0.24490789,-0.33396754,-0.39474586,-0.42677516,-0.4432445,-0.39507422,-0.5196293,-0.77612585,-1.1772852,-1.4870219,-1.5989909,-1.4865168,-1.4868846,-1.5032024,-1.6607965,-1.7505004,-1.6759402,-1.4473544,-0.9728699,-0.66315705,-0.75098944,-0.931651,-0.78830904,0.3734298
0.740233,0.76774746,1.1576419,0.7400228,0.78214955,0.59656906,0.4906893,0.25966823,0.0853976,0.51519096,0.74806714,0.63623434,0.2221592,0.089062095,0.4159004,0.3600535,0.5763629,0.5693779,-0.30566558,-0.8909938,-1.0060536,-1.0356861,-0.9818207,-0.9829418,-0.6643311,-0.35870486,0.24351452,0.7589609,0.8390488,0.5984825,0.25330383,-0.27787927,-0.58956766,-0.7272411,-0.7715418,-0.7074488,-0.701796,-0.7944595,-1.1570573,-1.174536,-0.904698,-0.8033916,-0.93101263,-1.2360934,-1.4051404,-1.2061225,-0.99511814,-0.7646058,-0.5173723,-0.3514444,-0.27414078,-0.15534107,-0.05031286,0.19196853,0.4329213,0.53068477,0.37763095,0.06889574,-0.053076833,0.053954408,0.55063033,0.9328094,1.1149168,1.0387576,0.57992977,-0.5023489,-1.3534961,-1.3183805,-1.0815096,-0.98687005,-1.0809555,-1.110707,-1.1162101,-1.267399,-1.1758603,-0.68181545,-0.29310632,-0.26261705,-0.054187864,0.18995601,0.32661742,0.3968132,0.4548502,0.36979958,0.027178243,-0.60327876,-1.0563765,-1.049937,-0.9142902,-0.62590134,-0.37108368,-0.14138326,-0.034953147,-0.010698825,0.11074126,-0.36127537,-0.6581707,-0.5543107,-0.58420235,-0.67041695,-0.7740337,-0.57322544,-0.37644202,0.11803608,0.45983624,0.6150507,0.7684872,0.89596146,0.69392276,0.30646932,0.042701147,-0.05689773,-0.22242504,-0.39716485,-0.42912126,-0.15650532,-0.19925879,0.050709665,0.240434,-0.012366116,-0.5964557,-0.87471676,-0.7706441,-0.21992551,-0.06346579,-0.8291048,-1.372052,-1.3110112,-1.3754134,-1.3439614,-1.607008,-1.5598339,-0.867074,0.49359065,1.6058116,3.8056788,7.180298,9.164222,10.5920315,11.457306,11.746214,11.831067,11.865269,11.826438,11.448505,11.01465,8.931398,6.521681,5.1477985,2.4086027,0.93304485,0.76078093,0.5540792,0.5878651,0.97978586,1.2947558,2.035618,2.8331738,3.1925626,3.279231,3.1903949,3.2015736,3.070676,2.883323,2.6051748,2.2326775,1.9187592,1.605751,1.3743231,1.2170439,0.96622825,0.89949006,0.68110406,0.29787314,-0.08321643,-0.41910574,-0.8650351,-1.2669215,-1.3217943,-1.1758103,-0.9548739,-0.57838166,-0.49480578,-0.4651696,-0.5238072,-0.46240863,-0.4302746,-0.35375965,-0.1861745,0.268167,0.74043465
-2.3756595,-2.4435854,-3.1075006,-2.37528,-3.070798,-3.0337338,-3.034656,-2.7181165,-2.1324053,-0.76031756,-0.6163051,-0.50337934,-0.23283762,-0.25837553,-0.78545177,-1.4343504,-1.5195891,-1.9272593,-1.7185813,-1.2346255,-1.0758817,-0.673378,-0.5945705,-0.5130709,-0.05947307,0.444972,0.483239,-0.4769712,-0.9148786,-0.88255954,-0.83780724,-0.73147047,-0.51839936,-0.122935414,0.002689816,-0.05224047,-0.13875668,-0.39743367,-1.1276225,-1.2706436,-1.0437952,-0.818025,-0.7329565,-0.59050435,0.040023163,0.08817386,0.0416122,0.09925175,0.10587254,0.12649935,0.0885754,0.013706468,-0.07311922,-0.2549691,-0.32647067,-0.33849603,-0.6658539,-0.61356705,-0.89012897,-0.79390496,-0.84193224,-0.9635569,-1.1635368,-1.5053046,-1.6513166,-1.6153234,-1.4872594,-1.4521353,-1.3388982,-1.2855114,-1.2321427,-1.2151964,-1.0901657,-0.810347,-0.45377693,-0.14137667,-0.07062596,0.36529592,0.79257536,0.680506,0.6284772,0.569694,0.521717,0.13662824,-0.09093544,-0.42568585,-0.8033104,-1.3474874,-1.9990197,-2.3638635,-2.316091,-2.2204905,-1.9481057,-1.3602026,-0.80506814,-0.16493033,0.20362824,0.9368873,3.973414,8.037076,10.690971,11.158199,11.009518,10.110169,8.843691,7.259492,5.1761427,3.4338155,2.0225441,0.94888866,0.38509512,-0.1665833,-0.66766286,-1.1702209,-1.5979924,-2.7572148,-3.651896,-3.7066956,-3.6091332,-3.2117786,-2.3279114,-0.5165985,1.1559751,0.5155059,-0.2994643,-0.7324703,-1.4935919,-2.184268,-2.1496627,-1.8637369,-0.9479081,-0.4067883,-0.21895948,-0.1220092,0.13184705,-0.11424599,-0.69665235,-1.2860994,-1.4121867,-1.1886339,-1.0745969,-1.0325751,-0.94931334,-0.9234503,-0.9985997,-1.1274562,-2.2082002,-2.8434615,-3.0817952,-3.4871874,-3.77306,-3.4541254,-2.894412,-2.221237,-1.6553528,-1.4958656,-1.5154331,-1.117763,-0.42573202,-0.120893,0.03578019,0.13561705,0.13454935,0.018041372,-0.10820502,-0.23157257,-0.38204885,-0.5875406,-0.7030211,-0.7953874,-0.9160065,-0.977525,-1.2299523,-1.5802225,-1.9301393,-2.2967114,-2.577399,-2.9040256,-3.002016,-3.0000427,-3.0129533,-2.9367115,-2.9237638,-2.97033,-2.9891417,-3.1809177,-3.225319,-3.243009,-3.3831942,-3.6389995,-2.3750515
-2.376677,-2.4007566,-3.3001955,-2.3765345,-3.3658464,-3.3827348,-3.460741,-3.677191,-3.74827,-3.4755445,-3.1177018,-3.0082698,-2.8341303,-2.556058,-1.5309054,-1.3289325,-1.3943777,-1.5561101,-1.3446624,-1.4335008,-1.8752857,-2.3816874,-2.4225326,-2.2602031,-1.8239479,-1.0931499,0.2922117,0.5139457,0.27651507,0.42314726,0.52623165,0.6263247,0.79054666,1.08308,1.0960649,0.89841676,0.70169616,0.5677334,0.34919488,0.6434396,1.4409372,1.9217621,2.4150116,3.0825052,5.4975824,7.0384793,8.315506,9.539505,10.27713,10.657606,10.961695,11.255442,11.538545,11.652726,11.296407,10.955106,10.292577,9.523936,8.849983,7.436079,4.5239463,1.7888551,0.3376457,-0.33377233,-0.78746265,-1.2640581,-1.9658266,-2.3280303,-2.509153,-2.5663042,-2.6195092,-2.6683106,-2.4947844,-1.9823742,-0.933669,0.29038477,1.1581423,1.8697746,3.1313305,3.800522,4.108241,4.204192,4.0867586,3.432952,2.5556457,1.7289835,1.2817271,0.7188532,0.34235665,0.08158122,0.099167824,0.085170746,-0.10103889,-0.4249045,-0.69488716,-1.0857375,-2.051943,-2.3888993,-2.4710608,-2.3679743,-2.159252,-1.9188507,-1.7260321,-1.5837724,-1.4811268,-1.4341763,-1.3124347,-1.2723078,-1.3943394,-1.5426323,-1.5788497,-1.5442748,-1.4791937,-1.6123521,-1.8118174,-1.8599443,-1.660405,-1.5476778,-1.7831862,-2.0496716,-2.3123167,-2.2345717,-1.8057487,-1.8906047,-1.9551516,-1.808114,-1.7420406,-1.7029908,-1.5036149,-1.26867,-1.1384668,-1.2764807,-1.4503243,-1.7792356,-1.890856,-1.8970735,-2.1917424,-2.236982,-2.0588105,-1.8899249,-1.8592691,-1.8550164,-1.853544,-1.9327402,-2.1206648,-2.262306,-2.5476055,-2.7600493,-3.1740897,-3.4360774,-3.7716146,-3.274476,-2.6730247,-2.4129865,-2.5463533,-2.776345,-2.8898823,-2.609435,-2.0091693,-1.7972537,-1.7370539,-1.8018994,-1.7724514,-1.7896458,-1.7952458,-1.8706875,-1.9501603,-1.983861,-2.0337632,-2.0668573,-2.144344,-2.1552556,-2.1888363,-2.282702,-2.440988,-2.6516235,-2.7997513,-2.817566,-2.7547972,-2.8269362,-2.8916051,-2.9119353,-2.867812,-2.8068101,-2.7369127,-2.6928263,-2.7354298,-2.8831067,-2.7269087,-2.7626448,-2.3768194
1.6059393,1.558548,-1.7771621,1.6061192,-1.8214412,-1.809233,-1.7605745,-1.6672769,-1.5995803,-1.9184992,-1.4917555,-0.77485746,-0.30286112,0.12425506,-0.07482,-0.3866334,-0.36011422,-0.46936178,-1.1781888,-1.472586,-1.812275,-2.0019073,-1.9191566,-1.7430427,-1.6429961,-1.6808467,-2.207724,-2.6370835,-2.486204,-2.185729,-1.8624117,-1.5603373,-1.5047481,-1.7416549,-1.7939622,-1.7486489,-1.6189852,-1.5326105,-0.8400891,0.7737701,1.1865629,1.4004457,1.5285513,1.5953561,1.4405416,1.1021082,0.9853273,1.3297646,1.6696647,1.9333304,2.189641,2.4904342,3.0226681,4.2379575,5.333428,6.12151,7.6699586,8.748788,9.583324,10.481055,11.322462,11.2404785,10.313174,9.131492,7.7713146,5.5710855,2.1203346,0.32678634,-0.751999,-0.99755365,-1.1752118,-1.2117684,-1.1617478,-1.0093071,-0.76920354,-0.32418382,0.36736897,1.0423236,1.7686801,2.2814627,3.046861,3.8307066,4.7958016,6.521905,8.26769,9.721228,10.624547,10.912142,11.03755,11.2638855,11.339998,11.288411,11.072653,10.471172,8.973665,5.6821103,0.7025948,-0.7404281,-1.4441924,-1.6467606,-1.6786871,-1.8656769,-2.035265,-2.285569,-2.2390196,-1.7976623,-1.2266887,-0.7229912,-0.018948615,0.5077197,0.61523783,0.5832214,0.419735,0.2540648,0.26267457,0.2334787,0.27966172,0.10777919,0.46927786,1.3260621,1.1452326,0.7383269,-0.039292566,-0.81783235,-0.6357684,0.57179224,0.98618805,0.60513854,0.52828807,0.9553753,1.677242,1.5536938,1.2086737,1.1121006,1.1321043,0.9383777,0.42277858,0.11287223,-0.17255911,-0.22490343,-0.20546132,-0.064257085,0.166082,0.58190286,1.3077943,1.748285,2.0063133,2.144755,2.6126766,3.1814618,6.0904827,8.445666,10.030607,10.542782,10.2971,9.903285,8.815632,7.3505254,5.3160906,3.4648278,2.8880377,2.535172,2.2762318,2.075393,1.9904273,1.9508784,1.8885372,1.785804,1.6887743,1.5935395,1.5003743,1.4282986,1.4195317,1.2924865,1.0337523,0.47526792,0.1356858,-0.008025587,0.09036982,0.11563736,0.18009052,0.21748817,0.35138458,0.6257532,1.04276,1.6716363,1.9462045,2.2546144,1.6769596,1.6219592,1.6067293
-0.71071416,-0.69645023,-0.7091434,-0.7107482,-0.8473557,-0.86211777,-0.86327386,-1.0255541,-0.98842454,-1.1186461,-1.0482469,-1.2289683,-1.3646517,-1.3460004,-0.9283061,-0.41352487,-0.24243796,-0.76424074,-0.59257555,-0.5926134,-1.2519249,-1.7685354,-1.7666247,-1.6882966,-1.5396192,-1.2954488,-1.088402,-1.1163019,-1.3134015,-1.2556376,-1.1692772,-1.1808794,-1.1567858,-0.8625665,-0.6271837,-0.43926984,-0.25978452,-0.12428939,0.31970334,0.48809716,0.33303714,0.18600878,0.021608144,-0.19912612,-0.82644105,-1.0718977,-0.99656737,-0.6542423,-0.3135249,-0.13210972,0.012919746,0.1054119,0.2696459,0.69290483,1.055852,1.2906013,0.8632221,0.34718156,0.17797583,0.07682346,0.16460186,0.4794775,0.9340186,1.3952893,1.2701114,0.9754337,0.48179585,0.26681447,0.22429466,0.3074271,0.3141634,0.32143843,0.6033555,1.1743014,1.8982201,2.210012,1.4045548,0.49946433,0.026879847,-0.098307,-0.20230988,-0.24557263,-0.23600778,-0.17769581,0.09534549,0.2272229,0.2837072,0.7734463,0.97654843,0.9300482,0.8004933,0.75440514,0.7120301,0.43946046,-0.27355197,-0.5604637,-0.5219445,-0.5258068,-0.6429482,-0.7901109,-0.6281792,-0.3678039,-0.2568638,-0.5423344,-0.88493365,-0.8281988,-0.44247288,-0.100714475,0.22241545,0.53260183,0.68769336,0.8315433,0.8542994,0.6196276,0.41095427,0.19603473,-0.1718064,-0.523297,-0.6880015,-1.0085757,-1.1904832,-1.0617337,-0.33842427,2.573514,6.116302,9.887163,11.89021,12.58393,12.652349,12.434083,10.932293,8.864138,5.776807,2.3799746,0.41751707,-0.2968729,-1.0384032,-1.2589804,-1.1236079,-1.2343454,-1.3478613,-1.348482,-1.3920681,-1.5068976,-1.6597073,-1.7286562,-1.7876735,-1.5159302,-1.3862011,-1.2244118,-1.0919026,-1.0632858,-0.5741492,-0.1389299,0.07401748,-0.1991503,-0.58519715,-0.74467087,0.18366659,0.82745993,0.9305724,0.8523893,0.9673208,1.124087,1.3982723,1.6711322,1.7856367,1.8954302,1.914365,1.9410915,1.8905929,1.8306181,1.7687829,1.6558361,1.4682854,1.0882891,1.0624536,1.1532086,1.6209399,1.8711034,1.9653566,2.133977,2.110845,1.9589376,1.6412328,0.5285244,0.20896327,-0.26522234,-0.19246453,-0.4372047,-0.710901
-3.5091925,-3.49837,-2.9697573,-3.5092263,-3.0489714,-3.1055012,-3.1660326,-3.0292706,-2.7247915,-1.9602344,-2.1161423,-2.2175436,-2.3683462,-2.3266788,-1.968996,-1.6811441,-1.0002488,-0.8291429,-1.530227,-2.1619906,-2.3535419,-2.1986735,-2.0363574,-1.8850987,-1.4601007,-1.0802159,-0.50207597,-0.49976188,-0.66419244,-0.66014624,-0.7375221,-0.9406493,-1.208648,-1.4252071,-1.4685625,-1.3855345,-1.182029,-1.300807,-1.7651026,-1.9008255,-1.4686682,-1.0918632,-0.86003286,-0.7117268,-0.08663203,0.36688668,0.7797189,1.1916032,1.3838024,1.4783206,1.4085958,1.3492231,1.2623188,1.0630552,0.5214995,0.14476441,-0.23496807,-0.58441836,-0.6024736,-0.7819512,-0.98814243,-0.88958335,-0.86712104,-0.96893275,-1.1606125,-1.6142919,-1.9343193,-1.7145276,-1.3450319,-1.1951611,-1.149927,-1.1011504,-0.90861905,-0.765674,-0.4096563,0.104661115,0.5993593,1.0123398,1.7171482,2.15518,2.4173598,2.5030499,2.5319061,2.435711,2.2358258,1.6017337,0.7009331,0.14688893,-0.32570642,-0.59330034,-0.6849964,-0.79142314,-1.1099015,-1.4560928,-1.8184712,-2.1693854,-2.3088312,-2.100327,-1.7558746,-1.4918088,-1.7638379,-2.067755,-2.3447568,-2.1264732,-1.4689367,-0.75687367,-0.35797113,-0.19786811,-0.15270495,-0.17958367,-0.1622217,-0.09265149,-0.260664,-0.45835808,-0.70644706,-1.5562229,-2.6848083,-2.7840831,-2.7332206,-2.4668481,-1.9427531,-1.4803686,-0.91668963,-0.5182287,-0.6347266,-1.3209085,-1.893626,-2.6858711,-3.025148,-3.1625772,-2.8158169,-2.623767,-2.7274656,-2.2993279,-1.8531247,-1.2030122,-0.29487008,0.10833681,0.21375227,0.36838287,0.4252017,0.2699432,0.09504011,-0.07064095,-0.3530691,-0.59632057,-1.3865871,-1.864343,-1.8683758,-1.9211104,-1.7851163,-1.7509108,-2.3689198,-2.1024475,-1.6332042,-1.2465565,-0.27701017,1.1355042,1.8189032,1.6869154,1.542339,1.4681836,1.3075049,1.2032653,1.0620428,0.7930434,0.62614816,0.475503,0.39854798,0.33349028,0.1945917,0.14665744,-0.077504694,-0.38468924,-0.8268387,-1.5461411,-2.2381864,-2.7289948,-2.8592386,-2.795301,-2.760423,-2.7762659,-2.8287938,-2.8900259,-2.8334625,-2.612843,-2.5896337,-2.6966422,-2.9499798,-2.832436,-3.5092695
