0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
13.106184,13.132055,13.19396,13.294008,13.301058,13.0735235,12.51593,11.172594,9.235917,6.2984924,3.815287,3.1459126,3.4849102,3.1158028,2.6770163,2.8860679,2.794912,2.3041995,1.4872069,0.8168258,0.42528886,0.22532173,0.06735608,-0.016525522,0.0200456,0.15507236,0.25824237,0.6071818,0.99988365,1.4378319,2.1487217,1.5115674,0.15753189,-1.0917482,-1.3440075,-1.713152,-1.7750356,-1.7523763,-1.6917219,-1.3088874,-0.92784274,-0.63493246,-0.30994928,0.055850558,0.1747911,0.109427676,0.016069502,-0.044337705,-0.15014595,-0.15305589,-0.17351742,-0.23961546,-0.3224434,-0.35020673,-0.3131318,-0.2510273,-0.11132483,0.11510791,0.13753393,-0.09719292,0.13179871,0.451684,0.28718233,0.29872033,0.34650332,0.21716562,0.09989181,0.21620458,0.25767806,-0.15159315,-0.70817775,-1.1275933,-0.609336,0.38108027,0.3934044,0.22047877,-0.07070927,-0.48332793,-0.7315826,-0.97483957,-0.5133402,0.30944285,0.96736425,1.5136296,2.008998,3.1992152,4.1908073,3.6576607,1.0093114,-0.38952506,0.22859529,1.084122,0.6357266,0.15633601,-0.14730236,-0.50528693,-0.6609143,-0.53658795,-0.50856274,-0.37882912,-0.27466992,0.05528307,1.3424344,4.2099934,5.734418,6.451743,7.0950704,7.298359,7.231989,7.139874,6.516784,5.53435,3.6935744,2.3843489,2.5907862,2.8580801,2.301394,1.7309723,0.53168905,-0.44912198,-0.6844004,-0.12050444,0.1597175,0.32000852,0.3920543,0.5193833,0.6324094,0.75268257,0.81297874,0.8510816,0.8873556,0.87597436,0.8200943,0.7366006,0.7379203,0.88724303,0.7838891,0.61608523,0.48401546,0.29168603,0.010487627,-0.10414618,-0.13279071,-0.042133942,0.08535397,0.29886937,0.73972964,1.3342083,2.0870519,2.4716065,2.8641605,3.0657122,3.3953528,3.6461935,3.8292556,3.7107568,3.7848468,4.0053363,3.955445,4.201616,4.6753397,5.5728617,6.927349,8.109399,9.368068,9.695764,9.749074,9.725155,9.7352295,9.775788,9.920455,10.06925,10.271641,10.467471,10.645071,9.438871,10.493462,9.437788,9.436367,9.436364
-2.2083492,-2.2685323,-2.3513486,-2.3706517,-2.3779423,-2.3626237,-2.522143,-2.619046,-2.6190991,-2.6593945,-2.4130285,-2.3074622,-2.3891993,-2.442411,-2.5006056,-2.5755634,-2.4941583,-2.243359,-2.0011756,-1.8583544,-1.6750976,-1.5725971,-1.5648429,-1.5176022,-1.4166551,-1.339005,-1.3047287,-1.4239255,-1.6495051,-2.1800025,-1.722572,-1.1102229,-0.97188157,-1.489465,-2.2145395,-2.6048057,-2.3208108,-1.9776243,-1.824532,-1.7334741,-1.3781819,-1.0947952,-0.85140014,-0.64810103,-0.55579734,-0.5337264,-0.6260377,-0.74395406,-0.86614144,-0.97281635,-1.0427661,-1.0537089,-1.0160676,-0.9154279,-0.7929109,-0.7667948,-0.81356597,-0.9930277,-1.1702131,-1.1668999,-1.3565551,-1.8200791,-2.1216373,-2.2533188,-2.5328827,-3.1540132,-3.5966597,-3.412767,-2.9496017,-2.6380212,-2.5967789,-2.9014463,-3.3517857,-3.69415,-3.6692247,-3.321914,-3.096449,-2.9954386,-2.8770933,-2.79674,-3.073102,-3.0471907,-2.935999,-2.7536938,-2.5881836,-2.5015097,-2.49751,-2.3622217,-1.6176972,-0.55404496,0.12485835,0.57995903,0.22735986,-0.24875459,-1.365968,-1.3683064,-0.6534472,-0.37803704,-0.30268264,-0.13313478,0.10257527,0.37576804,-0.22841516,-1.8783504,-2.388008,-2.4500208,-2.061902,-1.4204254,-0.67889637,-0.5764435,-1.2474028,-1.8940288,-2.2650943,-2.5922475,-2.6982028,-2.7140477,-2.7393625,-2.6952267,-2.5828915,-2.6008906,-2.8424368,-3.1337824,-3.1385164,-2.9812825,-2.78657,-2.633674,-2.5554264,-2.4873462,-2.4679615,-2.4525886,-2.5479517,-2.7450004,-2.986192,-3.2165132,-3.391969,-3.4301846,-3.283653,-3.0262597,-2.7758615,-2.4466434,-2.1121955,-1.9434993,-1.8956547,-1.8817987,-1.9738704,-1.9843332,-2.0040116,-2.1148684,-2.317045,-2.4809294,-2.5632932,-2.5768847,-2.6372092,-2.679933,-2.6265733,-2.5535402,-2.500258,-2.456909,-2.4090972,-2.3962762,-2.380597,-2.1959321,-1.738337,-1.566309,-1.6874753,-1.8556172,-1.8608525,-1.9107442,-1.8173196,-1.7919493,-1.8130639,-1.6534137,-1.6284771,-1.5518303,-1.5853059,-0.3646568,-1.578773,-0.36412016,-0.36324418,-0.36323464
-0.52522475,-0.48751414,-0.5852774,-0.70164645,-0.72468174,-0.8931113,-1.0324831,-0.6114756,-0.7073346,-1.1718154,-1.6964595,-1.859,-1.926507,-1.9659902,-1.7419145,-1.225144,-1.1315261,-1.3035384,-1.5048236,-0.9656855,-0.13515079,0.043530732,0.038415544,-0.0017025322,-0.029249966,-0.22887474,-0.55064434,-1.1182237,-1.287803,-0.6474991,-0.35846347,-0.84773624,-1.558362,-2.4660602,-2.6631477,-2.951773,-3.0173085,-2.9195385,-2.8175278,-2.697181,-2.3891368,-2.0480137,-1.7847606,-1.5178523,-1.4075372,-1.3458322,-1.2573999,-1.1591314,-1.12029,-1.12455,-1.1309891,-1.1415695,-1.1638384,-1.2201465,-1.3003165,-1.3529829,-1.2917368,-1.0383581,-0.707242,-0.6636649,-0.48370287,-0.0740788,-0.14297676,-0.33167788,-0.73711574,-1.4325749,-1.6580472,-1.3954633,-1.3575487,-1.6097164,-2.0374546,-2.2481894,-1.8479266,-1.3164991,-1.8819466,-2.268838,-2.376029,-2.304985,-1.831013,-1.0804735,-0.29545325,0.0051719546,0.05916989,0.036259264,-0.1308647,-0.24370632,-0.2134467,-0.46592736,-1.2215437,-2.6703553,-2.840363,-2.0532522,-1.5170013,-1.5182121,-1.3408206,-0.600366,-0.6289618,-1.5738207,-2.1289277,-2.4539568,-2.6021376,-2.453004,-1.8635213,-1.8462398,-1.8084285,-1.6400902,-1.7810957,-1.7682627,-1.6410393,-1.2556593,-0.8007938,-0.51104224,0.19011122,0.1238246,0.27242926,0.24063341,0.089047104,-0.011910319,-0.8643478,-1.6654927,-1.8353934,-2.168346,-2.9474869,-3.2550178,-3.3072493,-3.1883664,-3.029266,-2.8613605,-2.7551026,-2.6200666,-2.515369,-2.5099041,-2.6018627,-2.7167358,-2.774726,-2.7176912,-2.575532,-2.357367,-2.1443532,-1.9071717,-1.7359924,-1.5812011,-1.4974493,-1.2900338,-1.1652949,-1.0059927,-0.5122082,-0.27468354,-0.1206049,-0.018513113,-0.028619021,-0.013354003,-0.03696695,-0.07779139,-0.12557185,-0.23840949,-0.3968503,-0.4711108,-0.47264084,-0.51618296,-0.47761267,-0.43352744,-0.5508528,-0.79513884,-1.0425316,-1.1861563,-1.1931062,-1.1281044,-1.0627313,-0.9848796,-0.95731765,-0.97288036,-0.9368875,-0.9248915,-0.95497906,0.41594455,-1.0518589,0.41611117,0.41673356,0.41682184
-1.4716038,-1.4447424,-1.4063679,-1.2808679,-1.1848214,-0.7498689,-0.5232665,-0.9504943,-0.9449566,-1.0831064,-1.0852337,-1.1292574,-1.1799128,-1.2588571,-1.4463865,-1.5706773,-1.4545137,-1.2880015,-1.4086221,-1.637598,-1.4018598,-1.0264026,-0.81942093,-0.6554035,-0.52441955,-0.44462118,-0.45081902,-0.69554764,-0.83415866,-1.2371849,-1.3058975,-1.1375012,-0.9619917,-0.9475233,-1.042426,-1.039505,-0.9720969,-0.8319253,-0.71868724,-0.7846271,-0.8290827,-1.0419278,-1.1420019,-1.2378845,-1.2899716,-1.3778224,-1.4541148,-1.4345292,-1.416832,-1.4789484,-1.5331025,-1.5837363,-1.6501667,-1.7411354,-1.8090966,-1.8791265,-1.9204938,-2.0582082,-2.2046585,-2.220436,-2.1758254,-1.9579667,-1.7551359,-1.5789309,-1.4689481,-1.4008956,-1.2935146,-1.2385423,-1.1305256,-1.0024179,-0.98945653,-1.1226081,-1.1422697,-1.3577816,-1.7995325,-1.956524,-1.7394971,-1.5501553,-1.2726434,-0.6862395,-0.32866085,-0.36202204,-0.432619,-0.5270559,-0.6014488,-0.1379205,0.77936083,3.9384847,9.110735,11.464566,11.649461,12.002354,12.014299,12.0347805,11.548931,10.145346,7.9310484,4.4186273,2.655319,1.7501522,1.0971501,0.44692653,-0.41906464,-1.7120551,-2.3193364,-2.1794806,-1.2766843,-0.73622906,-0.30141202,-0.43243548,-0.8873019,-1.178893,-1.2602712,-1.3103234,-1.4880543,-1.5566854,-1.4100695,-1.0919468,-0.9098523,-1.2253926,-1.5108474,-1.5209308,-1.3595686,-1.2758713,-1.1767712,-1.0501783,-0.9658803,-0.85127395,-0.78553617,-0.6800833,-0.7470892,-0.96521324,-1.28127,-1.6461966,-2.0440938,-2.185102,-2.0169194,-1.6697681,-1.3774748,-1.0204768,-0.7072464,-0.5979974,-0.7172623,-1.1140836,-1.4970652,-1.4686613,-1.1749011,-1.1168066,-1.3793539,-1.5605724,-1.5813537,-1.5257965,-1.5003082,-1.5443943,-1.4808975,-1.4740705,-1.3895164,-1.2884421,-1.2529374,-1.2522328,-1.2332487,-1.2051146,-1.149828,-1.3431411,-1.9030538,-2.1277404,-2.1201801,-2.139988,-2.0054777,-2.0345755,-2.0495036,-1.8951708,-2.0177753,-1.867926,-1.8525982,-0.33639905,-1.9099844,-0.3350368,-0.33376122,-0.33364978
0.15793973,0.3288805,0.46010354,0.43259236,0.4467811,0.50762105,0.4651265,0.59072757,0.82081217,0.9216588,1.1474876,1.173029,1.1135229,1.2310605,1.1346596,0.6430944,0.33936676,-0.07538855,-0.061726764,0.5761127,1.6033092,2.306689,2.7287517,2.8289165,2.7304773,2.6379485,2.6168952,2.6056936,2.2085657,1.0946051,-0.6008371,-1.578123,-1.4824669,-1.1141473,-0.6582421,-0.07680614,0.17666912,-0.050561517,-0.3143199,-0.4329281,-0.16455531,-0.09242687,-0.06471944,-0.003688842,0.0071530044,0.0670979,0.10194394,0.09035428,0.089132816,0.113612294,0.13816667,0.16573277,0.21821658,0.2612335,0.17543155,0.024522439,-0.11458987,-0.24827167,-0.63945127,-1.1405661,-1.7821791,-2.0154521,-1.7980535,-1.4832864,-1.4070307,-1.7149305,-2.0550747,-2.4436712,-2.4070573,-2.1221056,-1.9700897,-1.4516729,-1.3406334,-1.5875931,-1.3298545,-0.9792432,-0.9693359,-1.161138,-1.4636607,-1.8534718,-2.2765026,-2.469886,-2.5196948,-2.4582973,-2.2187896,-2.098565,-2.1451077,-2.1141813,-1.6826106,-1.1305373,-1.291824,-1.3675964,-1.286029,-0.98052,0.46841562,1.2635415,2.1142545,3.1527357,3.5920744,3.7078488,3.5697918,3.1329074,1.2828659,-0.77250063,-1.1920053,-1.1801459,-1.2153751,-0.8975417,-0.80267274,-0.9711255,-1.2768452,-1.1757109,-1.2863,-1.2623221,-1.4851499,-1.6308525,-1.9531231,-2.46976,-2.2611954,-1.4267377,-0.43358663,0.063330606,0.5083033,0.6179713,0.55808324,0.30228025,0.057181567,-0.19816369,-0.37192088,-0.67155623,-0.8876493,-0.98040533,-0.8467973,-0.5721807,-0.121181995,0.20160347,0.51320606,0.7381799,0.85250527,0.7776455,0.47524637,-0.008064538,-0.40906447,-0.9076459,-1.2135806,-1.5106059,-2.130642,-2.5367846,-2.7598712,-2.6719925,-2.4341424,-2.3253527,-2.1706412,-2.143328,-2.1582751,-2.0277607,-1.8207593,-1.756542,-1.7166971,-1.6234509,-1.5729476,-1.5551081,-1.2354082,-0.8246622,-0.51548374,-0.3816361,-0.36292964,-0.2820176,-0.39781383,-0.3162277,-0.32101625,-0.48435837,-0.49571395,-0.7142763,-0.77193063,-0.51335955,-0.7256957,-0.51397246,-0.5142567,-0.5142768
-1.9390746,-1.9083769,-1.9424928,-2.001597,-2.1256657,-2.2269135,-1.892652,-2.1129,-1.5493023,-1.2200998,-1.1536851,-1.3064687,-1.4368582,-1.4548078,-1.3478034,-1.2234344,-0.8245489,-0.16534954,0.1048592,-0.4231306,-0.8755434,-0.8036264,-0.6170709,-0.45405868,-0.3804623,-0.33202255,-0.31171802,-0.5915972,-1.2529446,-2.3450665,-3.1955676,-2.426821,-1.3909907,-0.33021286,-0.3431588,-0.24342322,-0.014711648,0.05757466,-0.031040221,-0.23542665,-0.45258528,-0.61345303,-0.6595205,-0.6610196,-0.63829,-0.62948614,-0.5289327,-0.3686904,-0.22706711,-0.18941152,-0.16843238,-0.20099565,-0.36257288,-0.68405014,-1.0901529,-1.3715227,-1.599242,-1.9574184,-2.0348003,-1.8003315,-2.0425506,-2.2093778,-1.8777033,-1.6375654,-1.4752454,-1.4093032,-1.7372503,-1.8612578,-1.4815539,-0.62374055,0.61055094,1.1471678,0.59487087,0.22523898,1.45927,2.4837892,2.671332,2.2835224,1.5678184,0.7610126,-0.49799097,-1.465349,-1.838468,-2.140682,-2.2916608,-2.544733,-2.6813583,-2.4083953,-1.3817303,-0.261009,-0.34441385,0.17109121,-0.115149796,-0.44106078,-1.7906373,-1.9707325,-0.9843377,-0.65706563,-0.71184677,-0.6408018,-0.5734711,-0.7428574,-1.9400175,-3.0770438,-2.8183074,-2.5137973,-1.3758452,-0.9771575,-0.639893,-0.7459693,-1.2098393,-1.4052482,-1.1372675,-0.6914873,-0.5157559,-0.25800392,0.31827524,0.8990673,1.1298265,0.3319179,-0.16218992,0.35842386,1.5778396,2.6408243,3.5933166,4.161909,4.4564652,4.5808983,4.635603,4.690472,4.743819,4.731606,4.632118,4.415435,3.8007922,2.9936156,2.0183759,1.0259084,0.39673778,-0.24950303,-0.910853,-1.0792177,-0.48244986,0.4398706,0.75502527,0.49717438,-0.33072102,-1.080385,-1.8119903,-2.2563684,-2.362824,-2.367367,-2.3040853,-2.2341113,-2.1809254,-2.1618433,-2.0741677,-2.015996,-2.0108383,-1.980903,-1.8193794,-1.6440977,-1.5269623,-1.4750618,-1.4485719,-1.4067838,-1.4352206,-1.6499763,-1.730524,-1.5816141,-1.4786209,-1.5290147,-1.7008035,-1.6766517,-1.7197026,-1.2573445,-1.6811041,-1.2569706,-1.2569351,-1.2570713
-3.0950117,-3.1027014,-3.1482768,-3.204988,-3.2675703,-3.4083817,-3.4054892,-3.2050738,-3.0778847,-2.748131,-2.1943283,-2.0636327,-2.159729,-2.0639062,-1.9082692,-1.7728496,-1.5037874,-0.9282508,0.066434026,0.70425355,0.264381,-0.12979726,-0.349163,-0.53659225,-0.7183245,-0.77927035,-0.7981182,-0.86688334,-1.2059026,-0.57941204,0.893851,1.5101728,2.5040674,6.321558,8.617194,9.581488,9.703519,9.468437,9.176033,8.922342,8.870487,8.6205435,8.093901,7.2103944,6.5161514,5.9180818,5.5023355,5.2173705,4.9344673,4.6620374,4.231511,3.743606,3.2074933,2.6296372,1.9210107,1.3327689,0.874104,0.44761443,0.09950732,0.07090429,-0.41627282,-1.292927,-1.5743383,-1.6911962,-1.8963631,-2.3269663,-2.442462,-2.4595509,-2.3433027,-2.091362,-1.5952343,-1.4659033,-2.0427337,-2.6326227,-1.833291,-1.0160111,-0.8410179,-0.841285,-0.86805594,-1.0437467,-1.6202651,-2.1574383,-2.492385,-2.715397,-2.7595778,-2.7531977,-2.776698,-2.5641942,-1.5235906,-0.6632278,-0.098424524,-0.74325347,-1.1270964,-1.376297,-1.6818829,-1.4272679,-1.2821808,-1.2724671,-1.2197967,-1.2239934,-1.2663105,-1.564216,-2.3348715,-2.4322457,-2.4937627,-2.7371058,-2.4672263,-2.4681704,-2.4153154,-2.7127378,-2.9422565,-2.9069297,-3.0066667,-2.8517828,-2.694625,-2.5742688,-2.213852,-1.7785252,-1.0151029,-0.465208,-0.87626606,-1.0670509,-0.70737773,-0.62299633,-0.678555,-0.86984634,-1.031055,-1.1681972,-1.2568686,-1.368569,-1.4851668,-1.527519,-1.4927268,-1.4228215,-1.4858568,-1.669272,-1.785535,-1.8052595,-1.7815113,-1.6911083,-1.5118417,-1.4390879,-1.5100744,-1.6736765,-2.0616329,-2.426595,-2.799872,-2.9225445,-3.0933282,-3.2800946,-3.296533,-3.240119,-3.1855998,-3.185874,-3.279274,-3.235851,-3.20849,-3.2068129,-3.1878352,-3.227641,-3.311406,-3.4487748,-3.459075,-3.2782688,-2.9128876,-2.7398689,-2.729634,-2.8737903,-2.9270627,-2.9579058,-2.9156065,-2.7527976,-2.6807818,-2.613731,-2.6141608,-2.7847974,-2.6275783,-2.7838526,-2.783382,-2.7833505
-0.4756883,-0.4939676,-0.4520935,-0.42866006,-0.34393203,-0.033509225,0.19623598,-0.19510624,-0.6433233,-0.9375043,-0.883721,-0.7066443,-0.60622257,-0.52156293,-0.5505796,-0.40192163,-0.1840972,0.08135528,0.3852833,0.11942569,0.05421941,-0.032183677,-0.17365924,-0.07952067,0.14300708,0.5516279,1.0944757,1.8753682,2.477615,1.6164961,1.312913,1.4126093,2.388999,3.3351974,2.5699334,1.4464173,0.6870973,0.4069329,0.15769584,-0.31101134,-0.49745846,-0.65633315,-0.67598003,-0.5820381,-0.4159915,-0.18585809,-0.07853268,-0.035242543,0.03253965,0.039513215,0.07897115,0.15982983,0.2846446,0.45213413,0.8122377,1.2843186,1.7382054,1.9605911,1.7799768,1.3114741,0.52143455,-0.3836965,-0.7561604,-0.70899314,-0.2732344,0.35591593,0.60012215,0.5606499,0.7396467,1.2886468,1.7819841,1.9989741,1.5729687,0.58766395,-0.12163782,-0.21450174,0.16818827,0.34318963,0.14565717,-0.72400206,-1.789749,-2.0628464,-2.0844944,-2.0014973,-1.9064991,-1.5834491,-1.1458528,-0.1918258,1.7007948,2.9579866,2.6339474,2.0358117,1.3772094,0.9443229,0.57277375,0.5931406,0.75039256,0.5503317,0.4380374,0.546065,0.83717203,1.228626,0.6191807,-1.4692307,-2.0354228,-1.945842,-1.6356004,-1.3616586,-1.1712857,-1.3933811,-1.8188114,-1.8150992,-1.0854169,-1.0241467,-1.3118901,-1.3374181,-1.1572278,-0.74835837,-0.41093954,-0.557266,-0.66331273,-0.85167897,-0.8786841,-0.67867815,-0.24283955,0.23570979,0.60185003,0.89563334,1.0489384,1.3668367,1.6203969,1.7739881,1.6988741,1.4925647,1.2631128,0.9152346,0.6020636,0.45392215,0.4167117,0.4921205,0.6439715,0.8962762,1.0069817,0.79145813,0.26353848,-0.20812875,-0.9521049,-1.3957152,-1.7078679,-1.9800119,-2.119994,-2.0862958,-1.9025686,-1.8014485,-1.6911635,-1.6542133,-1.6381248,-1.6369492,-1.7421956,-1.7052264,-1.5588748,-1.2439642,-0.8434649,-0.9411873,-1.4169741,-1.5714321,-1.572916,-1.6538147,-1.578823,-1.5056248,-1.5140944,-1.4611412,-1.5489275,-1.4852693,-1.4720047,-1.0291324,-1.5080621,-1.0271556,-1.0251963,-1.0249579
0.04713747,-0.09711407,-0.17416193,-0.17444852,-0.20445181,-0.40029484,-0.7360236,-0.77653563,-1.1139519,-1.4936128,-1.4142784,-1.2074475,-1.0885639,-1.0117645,-0.8348287,-0.7960102,-0.67870104,-0.33832106,0.289257,0.34346443,-0.3136771,-1.0089654,-1.4753253,-1.7225783,-1.8464863,-1.8096133,-1.7180523,-1.5787446,-1.4681253,-1.6357573,-1.6910373,-1.4388002,-0.8981256,0.08894929,0.3533627,0.72534,0.9289879,0.9620987,0.9427063,1.0389094,0.91259414,0.7868002,0.66258436,0.45594603,0.23464769,0.06210029,-0.14023265,-0.40036947,-0.530172,-0.52985823,-0.46144566,-0.333919,-0.14851785,0.062167823,0.28948867,0.45697665,0.45799527,0.4233951,0.36028284,0.1484339,-0.4400868,-1.2329932,-1.4328833,-1.3441708,-1.2043775,-0.9365024,-0.52095526,-0.6881782,-0.78925383,-0.63022476,-0.37305382,-0.442139,-0.95337695,-1.2831514,-0.80104977,-0.15913877,0.08141206,0.23243971,0.10914487,-0.2876227,-0.7655517,-0.99776864,-1.0979165,-1.1400872,-1.066434,-0.9521289,-0.9592483,-1.5181396,-1.5959294,-0.748171,0.10461111,-0.14676401,-0.39686486,-0.23818901,0.26246858,0.66058135,0.923512,1.388048,1.6839478,1.8208154,1.8177189,1.4471943,0.570951,0.026497513,-0.685691,-0.90399766,0.042722285,0.3892429,0.22956388,-0.42287314,-1.1994803,-1.2761337,-1.3466725,-1.353164,-1.335289,-1.2570256,-1.0924917,-0.76896566,0.47245553,1.2353082,0.54527056,0.053151727,-0.14016077,-0.29351833,-0.46934724,-0.6455942,-0.8235558,-0.9831456,-1.0841447,-1.1760935,-1.1647763,-1.0072637,-0.7789953,-0.52050436,-0.2972829,-0.20797424,-0.19062589,-0.35172665,-0.61448663,-0.8553419,-0.88210434,-0.79527307,-0.67479056,-0.5261099,-0.27474803,-0.13483354,-0.35152724,-0.6329079,-0.784679,-0.9010441,-0.90511394,-0.842234,-0.7996482,-0.8405518,-0.95499885,-0.9784989,-0.885036,-0.8628441,-0.7655592,-0.7831154,-0.8062891,-0.8546827,-0.82487917,-0.96830285,-0.9983002,-1.0612692,-1.0125897,-0.99533135,-0.92448115,-1.0515592,-1.1073856,-0.8927541,-0.8090008,-0.6807444,-0.5505215,-1.5161214,-0.41323897,-1.5186657,-1.52032,-1.5205616
-3.4277258,-3.3064954,-3.3063526,-3.3612933,-3.381291,-3.3838747,-3.3910809,-1.8204,-1.2709224,-0.5119031,0.10766226,0.53921944,0.7222875,1.043021,1.2098217,1.1067997,1.3331265,1.9661988,3.8875208,6.974271,9.356914,10.391668,11.1288805,11.5859785,11.868339,11.968592,11.921261,11.575208,10.785697,8.442387,4.1557584,-0.17444642,-1.4213655,-1.5595486,-0.8303528,-0.08649585,-0.21759713,-0.68713987,-1.1149033,-1.51809,-1.6943357,-2.0969357,-2.473693,-2.9264193,-3.1365104,-3.2542021,-3.3431108,-3.4137695,-3.46144,-3.5080638,-3.599842,-3.7190194,-3.8497312,-4.0238876,-4.2334247,-4.33098,-4.388455,-4.4450555,-4.487958,-4.361821,-4.220619,-3.7855322,-3.269689,-2.9725897,-2.7908897,-2.604628,-2.4441457,-2.4944167,-2.6987448,-2.708307,-2.6010218,-2.3020382,-2.1412425,-2.0696266,-1.8988328,-1.8737576,-1.9332865,-2.0726407,-2.2828138,-2.490953,-3.0761046,-3.3427987,-3.3581574,-3.265761,-3.0371299,-2.9350843,-3.1521533,-2.9342031,-2.8661907,-2.5909238,-2.729807,-2.1709359,-2.0721977,-2.1798093,-2.5702326,-3.017106,-2.8437128,-2.461344,-2.1380224,-1.9550321,-1.9007523,-2.1084776,-2.659379,-3.4179785,-3.2794735,-3.2623138,-3.1308312,-2.8766246,-2.5174928,-2.6781533,-2.9675598,-3.024507,-2.960726,-2.594901,-2.7148871,-2.7251654,-2.4926505,-2.3891478,-1.9170728,-1.6260575,-1.1988729,-0.6670666,-0.05147344,0.1877771,0.2937812,0.19758338,0.039609075,-0.090702355,-0.17594746,-0.31222376,-0.55683696,-0.8842889,-1.1734649,-1.4237453,-1.7742884,-2.0475209,-2.1592822,-2.0553916,-1.8056831,-1.4163523,-0.9982878,-0.5794053,-0.26030582,-0.09890345,-0.2185782,-0.4801529,-0.8666271,-1.2510557,-1.7168176,-2.0060802,-2.1087577,-2.1987495,-2.2735646,-2.2683282,-2.3998175,-2.3869147,-2.5220194,-2.7595835,-2.9645596,-3.0660686,-3.1624742,-3.3956714,-3.6006458,-3.3464828,-3.0839465,-2.9821439,-3.0184395,-3.076158,-3.1763592,-3.0656757,-2.9886022,-2.9437542,-2.9349842,-2.9898093,-3.0978384,-3.2772837,-3.106778,-3.2756588,-3.2747216,-3.2746077
