0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170
13.398254,13.401182,13.46312,11.253628,13.364834,11.255054,12.8334675,12.947657,12.5372715,11.942202,10.385979,7.7284393,6.370678,3.8807068,3.1803017,1.7267569,0.11332148,-0.47163638,-1.0903778,-1.7528421,-1.7983143,-1.6123579,-1.2985996,-1.0699222,-0.93790114,-0.5181621,-0.6240292,-0.72505987,-0.8476243,-0.6311872,0.09820753,1.1761024,2.0379126,2.8248763,2.65614,2.2359576,2.2073371,1.63699,0.83899385,0.5998296,0.48192534,0.3923102,0.33497274,0.21913369,0.16995989,0.2214722,0.33933777,0.47483456,0.37948292,0.20193848,0.0387969,0.04411561,0.6252154,2.4010782,2.4689002,1.3881257,0.43495247,-0.31092882,-0.8311536,-0.6076212,-0.8744539,-1.509417,-1.1450665,-0.4360575,-0.45145866,-0.5186594,-0.66926503,-1.0699183,-1.1947982,-1.2774858,-1.229049,-1.2249722,-1.1048508,-0.92625046,-0.7941291,-0.75210845,-0.5575353,-0.46056926,-0.25770563,0.049944133,0.29281157,0.75078,0.86462116,0.67597115,0.55525506,0.5242241,0.7528622,1.2705371,2.3984056,3.002635,3.7758183,3.7472343,3.96436,3.5997632,3.5007138,3.5573363,3.4382868,2.9435105,2.2958298,1.9340763,1.5525374,1.2367059,0.73654807,0.23868057,-0.18527886,-0.37913463,-0.662753,-1.2606326,-1.0569029,-0.9133966,-1.3148113,-1.4881678,-1.6207649,-1.780787,-1.736593,-1.294507,-0.80790997,0.032941595,0.9884095,1.8981004,2.3144267,2.4211142,1.3875232,0.70127153,0.79948634,0.5877325,0.4553905,0.10525237,0.39495394,0.68283874,0.8411621,0.51563096,-0.19485554,-0.57018965,-0.47285515,-0.40278554,-0.1540074,-0.17254217,-0.23188567,-0.41538492,-0.22484241,0.36351272,0.0017196834,-0.44280553,-0.5492017,-0.81508344,-0.7657198,-0.6000564,-0.31519967,0.04789169,0.54092705,1.1986907,1.804013,2.3068094,2.8470793,4.1852107,6.5460424,8.548041,9.395979,9.892454,10.479819,11.239583,11.40797,11.621907,11.678881,12.1592655,12.28999,12.752469,11.337275,11.252829,11.252928
-2.3656647,-2.3964684,-2.4505606,-1.027587,-2.342719,-1.028358,-2.1396565,-2.2002735,-2.2218044,-2.3345947,-2.3391888,-2.1817703,-1.9058332,-1.3596435,-1.202972,-1.2816083,-2.029927,-2.5005565,-2.4167285,-1.4641663,-0.45767182,-0.02592209,0.22929281,0.33821568,0.3563173,0.23481986,-0.006228864,-0.10107948,-0.17094849,-0.23482013,-0.46410444,-0.9769831,-1.4489378,-1.8494644,-1.9432634,-1.9392343,-2.0496202,-2.2904098,-2.648441,-2.5720696,-2.398308,-2.3467808,-2.362809,-2.3343532,-2.2924314,-2.25244,-2.2511628,-2.2359788,-2.19335,-2.0662382,-1.9154806,-1.7633481,-2.034999,-1.9868852,-1.321962,-0.5478251,-0.75203925,-1.0215977,-1.2048502,-1.3864429,-1.5515625,-1.6696634,-1.6213912,-1.1232941,-0.49687913,-0.4843383,-0.59224486,-0.6370159,-0.58394444,-0.6422509,-0.73701406,-0.92709786,-1.2830274,-1.6618495,-1.8927907,-2.1708179,-2.468001,-2.080386,-1.573466,-1.245316,-1.136224,-1.2035397,-1.1601511,-1.1574719,-1.1771144,-1.165972,-1.1069587,-0.7781154,-0.6089034,-0.6896161,-0.6808547,-0.5574378,-0.5501207,-0.50812376,-0.521047,-0.55976725,-0.62384117,-0.5677067,-0.5674546,-0.67858267,-0.8885659,-0.95963764,-0.9254127,-0.8762428,-0.6919652,-0.37911424,0.32207382,0.6245875,0.8894817,0.6496466,0.0029479563,-0.589827,-1.3946779,-1.8245337,-1.8272549,-1.7065256,-1.6399647,-1.712863,-1.8726588,-1.8163054,-1.292387,-0.67715234,-0.14704636,0.09144421,0.013093773,0.07721619,-0.19217087,-0.8632158,-1.6970894,-2.0086427,-2.2589583,-2.492525,-2.6373053,-2.7212915,-2.7941682,-2.7564607,-2.6980777,-2.5876603,-2.450261,-2.2411513,-2.236842,-1.9598278,-1.854219,-2.1013966,-2.0464542,-1.5736673,-1.156547,-0.821195,-0.42470708,-0.17498288,-0.14084624,-0.2053273,-0.30839628,-0.34442696,-0.42913678,-0.5742892,-0.7782545,-1.1380692,-1.4073846,-1.5980501,-1.835472,-2.1788378,-2.319483,-2.3565924,-2.3057504,-2.3107514,-2.269926,-1.9105188,-1.0595603,-1.0269611,-1.0269871
-1.1276008,-1.1127045,-0.9722061,-0.8973496,-1.2541473,-0.8964915,-1.6645834,-1.718507,-1.9051371,-1.853026,-1.4619842,-1.1267421,-1.1524832,-1.0653758,-1.1158457,-1.3116581,-1.7855731,-2.2426605,-2.6726613,-2.342215,-1.8407798,-1.6849334,-1.7539192,-1.8063407,-1.8425459,-1.8877542,-1.7629027,-1.684031,-1.9914156,-2.136448,-1.9268311,-2.0221748,-2.2521167,-2.8505373,-2.7951765,-2.7576652,-2.7129786,-2.5635772,-1.991317,-1.760184,-1.8456502,-1.92388,-1.9316761,-1.8595753,-1.8777561,-1.9530836,-1.9932877,-1.9108484,-1.8309758,-1.808337,-1.6987002,-1.0969111,-0.528174,-0.119631544,-0.24083948,-0.71952385,-0.3447302,-0.44176883,-0.96393466,-1.56427,-1.8372028,-1.8250335,-1.4581968,-1.3124671,-1.2803136,-1.2223158,-1.1862197,-1.092824,-0.9491909,-0.8763207,-1.019978,-1.3254161,-1.7412988,-2.0226305,-1.9633981,-1.9130697,-2.1190774,-2.3398154,-2.3255515,-2.4230719,-2.5634766,-2.3968859,-2.2139604,-2.157596,-2.171978,-2.1917195,-2.2781918,-2.5046027,-2.9157753,-2.8213317,-2.7051368,-2.6042943,-2.4103923,-2.215658,-2.0935996,-2.0153923,-1.9916975,-2.1168199,-2.2328222,-2.2588575,-2.2728992,-2.3909092,-2.5326128,-2.6043847,-2.6418128,-2.7155194,-2.7210288,-2.5805645,-2.57213,-2.1469014,-2.048136,-2.509848,-2.6997905,-3.011269,-3.3641176,-3.5890243,-3.668775,-3.5579221,-3.1556294,-3.0891683,-3.345652,-3.2158976,-2.6642349,-2.3356535,-2.1865005,-2.1187608,-2.0281594,-1.9441512,-1.9197721,-2.0323374,-2.2458625,-2.4442272,-2.5724792,-2.629908,-2.6775928,-2.7857285,-2.9504843,-3.1933198,-3.4777064,-2.9924111,-2.694208,-2.7925584,-3.2143102,-3.3036866,-3.213074,-3.0344446,-2.7975845,-2.6673148,-2.596343,-2.4549372,-2.4055395,-2.3513575,-2.1785722,-2.0256617,-1.8857367,-1.6951549,-1.6628606,-1.9493945,-2.1735022,-2.269166,-2.461764,-2.5132222,-2.6333032,-2.6320066,-2.5966535,-2.337523,-2.2169714,-1.7340024,-0.9223534,-0.89760536,-0.89765
-2.26057,-2.271083,-2.2982826,0.47680584,-1.9915507,0.47550476,-1.6720556,-1.7365587,-1.6915524,-1.7471763,-1.805687,-1.6054405,-1.2293615,-0.7297832,-0.55860466,-0.31472212,-0.7188192,-0.7987421,-0.94625986,-0.9862674,-0.6435207,-0.25859547,0.041086018,0.20458096,0.28173667,0.3278459,0.15505141,-0.14264977,-0.5019734,-0.7126205,-1.1057355,-1.6286757,-1.8412784,-2.1210697,-1.9680741,-1.7868469,-1.404939,-1.2247767,-1.3666553,-1.3546758,-1.6195704,-1.9766582,-2.0861561,-2.0627942,-2.036895,-2.0380447,-2.105791,-2.0002785,-1.8151358,-1.4675363,-0.9621798,-0.0017075837,0.5926483,0.25312442,0.569561,0.59697866,0.14543167,-0.13048837,-0.25482935,-0.6212223,-1.3760694,-1.9574838,-1.9083337,-1.731019,-1.232664,-1.0257297,-1.0161968,-1.096164,-1.2438116,-1.3006421,-1.3915217,-1.5925713,-1.8811802,-1.9953113,-1.7763534,-1.4441712,-1.3065418,-0.8994001,-0.5699688,-0.44952244,-0.6557646,-0.79500735,-0.916888,-1.0620383,-1.1658973,-1.2432716,-1.2591212,-0.83194804,-0.5081962,-0.50556654,-0.50546414,-0.30693233,-0.17104417,0.1198813,0.06062047,-0.015770935,-0.08049923,-0.100549445,-0.16775365,-0.23386067,-0.34250182,-0.39795864,-0.32674184,-0.26094648,-0.09514989,0.4549678,2.3306704,4.7428617,6.7553635,8.269634,9.682575,9.774111,8.490184,6.2854943,4.026399,2.1054971,1.0120287,0.0469369,-0.6527571,-0.80851763,-0.55069804,-0.49122986,-0.18726654,-0.14965641,-0.18522424,0.02127242,0.36211014,0.5626713,0.40399945,0.2165131,-0.068217576,-0.31010818,-0.46004498,-0.6165172,-0.71662897,-0.86603224,-1.2042775,-1.4114182,-1.3516153,-1.1450554,-1.3288419,-1.2047966,-1.4457471,-1.7625673,-1.9344866,-1.9140767,-1.8955102,-1.7934765,-1.4687259,-1.1360412,-1.019995,-0.9746721,-1.0511066,-1.0874381,-1.053272,-1.0489866,-1.0418249,-1.2113364,-1.2468388,-1.239789,-1.168345,-1.0661352,-1.0961149,-0.8379449,-0.5658367,-0.27378944,-0.29316655,-0.05605501,0.4441194,0.47769868,0.47767007
0.75857526,0.54604673,0.25951743,0.58233815,-0.48239064,0.58246344,-1.2276309,-1.0999503,-1.3086095,-1.5042422,-1.5079986,-1.0468179,-1.1175354,-1.7784884,-1.8198568,-1.9086175,-1.7824664,-1.5626593,-1.0588588,-0.83080083,-1.1240163,-1.2051637,-1.0744469,-0.935097,-0.80862427,-0.6192251,-0.42615828,-0.39305308,-0.44739902,-0.23151422,-0.39752343,-0.37037465,-0.046719484,0.8370576,1.6146865,1.8781703,3.0666661,4.454112,6.662305,7.5056477,8.246331,8.739052,8.89938,8.8129225,8.837415,8.888671,9.042607,9.180309,9.359613,9.5947485,9.694018,9.26917,7.507743,3.8248348,0.5852357,-0.87771386,-0.7276727,-0.7795007,-0.88621706,-0.92780733,-0.83145535,-1.024807,-1.1120424,-0.9399122,-0.6749557,-0.5011138,-0.28047407,0.14645621,0.3814855,0.6088098,0.9908426,1.5131705,2.0919394,2.4037542,2.209693,1.7095221,1.2073464,0.47151095,-0.2231988,-0.23490508,0.138378,0.31681553,0.4092482,0.50898826,0.56828445,0.49419057,0.26880643,-0.028342664,-0.28520373,-0.591051,-0.716725,-0.9600068,-1.1373385,-1.3063185,-1.3245173,-1.3350154,-1.2435267,-0.97620946,-0.5770256,-0.31212872,-0.07201241,0.12018196,0.22436318,0.31454772,0.41890687,0.33004707,-0.33185124,-0.9222758,-1.489249,-1.738299,-1.7273574,-0.70763606,0.4717676,1.6502907,2.4162645,2.436824,2.1738095,1.4206238,0.8723915,0.75196826,0.7996893,0.9050199,0.38705587,0.21253005,0.14200465,-0.0642128,-0.56167316,-0.8847413,-0.82041407,-0.67197436,-0.21198508,0.46653163,1.3614318,2.0621088,2.1937659,2.416188,2.7387528,2.9244523,2.5476995,1.3685255,0.34095293,-0.680237,-0.9669274,-0.81113374,-0.63119066,-0.6458564,-0.85759026,-0.9919766,-1.1055529,-1.2036973,-1.301663,-1.3038399,-1.1174656,-1.0707052,-1.0854484,-1.041651,-0.66487664,0.16344024,0.29587072,0.14785808,-0.02365151,0.101000786,0.3288685,0.25061345,0.1389063,0.12907758,-0.018450648,0.081612796,0.64828223,0.5822046,0.5822459
-2.6994243,-2.8048847,-2.942799,-1.8904712,-2.8991551,-1.8907449,-2.7579038,-2.8025289,-2.6531615,-2.5024228,-2.1266317,-1.8373063,-1.6944156,-0.8000916,-0.5531789,0.43011552,0.8787266,0.69323933,0.66723526,0.4376682,0.017741315,-0.38226205,-0.8009667,-0.9763969,-1.0471673,-1.2468133,-1.225118,-1.09412,-0.6666113,-0.22367293,-0.11104381,-0.26891077,-0.3440792,-0.2934676,-0.1815297,-0.14936969,-0.19857691,-0.17387073,-0.46853438,-0.10847163,0.40994102,0.90295166,1.223377,1.4268801,1.5316244,1.5008769,1.6405014,2.07049,2.5875547,2.8166564,2.6458905,2.00523,0.69921744,-0.14224969,-0.7402748,-0.7280766,-0.27410144,-0.040013492,-0.30655533,-1.0228826,-1.1880736,-1.0844698,-1.2073625,-1.392787,-1.2977078,-1.3570693,-1.4619578,-1.467524,-1.4129419,-1.119806,-0.9118372,-0.61743677,-0.19462547,0.31788307,0.53911614,0.30254066,-0.28448957,-0.5154619,-0.84167844,-1.0533726,-1.3187582,-1.6102195,-1.5522535,-1.3539944,-1.1945057,-1.1162667,-0.95952415,-0.7734318,-0.74992436,-0.6696545,-0.5482859,-0.40740973,-0.5282781,-0.5438973,-0.49592987,-0.44234663,-0.2767797,0.0046571493,0.4627548,0.7037769,1.1678076,1.4018471,1.4805386,0.98765707,0.55779344,0.24805148,0.21872804,0.11858408,0.11473517,-0.48667437,-0.4455409,-0.49010205,-0.6325348,-0.49090132,-0.08401549,-0.16439342,-0.3794642,-0.34873772,-0.1128075,0.5178959,1.994862,4.272138,5.878272,6.501039,6.8236256,7.4360714,8.46804,9.993769,10.985031,11.215763,11.27768,11.028614,10.264717,8.835196,8.107644,6.852964,4.863762,3.5087914,2.1445415,1.0624715,0.76184034,0.55957377,0.28725937,0.33986995,0.37774518,0.042575628,-0.3156603,-0.48517144,-0.6201344,-0.8769139,-1.1632693,-1.4404652,-1.5980517,-1.7573533,-1.8875991,-2.0698137,-2.1474996,-1.8183008,-1.5429852,-1.3382657,-1.1637617,-1.2014449,-1.1377383,-1.1073568,-1.0863291,-1.2048742,-1.0936201,-1.4206941,-1.9374691,-1.890239,-1.8902951
-2.0420656,-2.1180532,-2.1930542,-1.9233596,-2.1666975,-1.9224526,-1.8251417,-1.8346765,-1.6667552,-1.644738,-1.3783413,-1.0583743,-0.9705578,0.47524372,0.9475231,3.408846,7.7263517,9.542662,10.358378,10.638457,10.059239,9.429269,8.633698,8.3064165,8.221365,8.190691,8.875651,9.684453,10.597875,10.930158,10.255434,8.432308,7.202565,5.040101,4.242137,4.148269,2.464624,2.2839496,1.7545854,1.3559735,0.95524025,0.68200296,0.47661006,0.4138822,0.3990885,0.48403987,0.4841705,0.52414703,0.6447828,0.713354,0.6007196,0.015710587,-0.5540932,-0.82576406,-1.2757243,-1.7387283,-1.9569316,-1.812048,-1.3147056,-0.7268428,0.011523053,1.209383,1.1981792,0.6728957,0.48119378,0.601376,0.75318515,1.0334008,1.734241,2.7419357,2.8770955,2.7574983,2.510879,2.1174295,1.4402552,0.94428515,0.7567865,1.1031553,1.2311281,1.1655777,1.0074551,0.75193524,0.8289007,1.002518,1.1387446,1.1779273,1.1476413,0.9984714,0.46775088,0.16403204,-0.2774977,-0.2922473,-0.4623691,-0.3858733,-0.41925606,-0.47380584,-0.39495128,-0.16877899,0.1489499,0.35101974,0.57363045,0.6745702,0.6408498,0.55176735,0.50688547,0.5118937,0.62253416,0.8221602,0.24932283,-0.6539587,-0.56768024,-0.22732237,-0.17801423,-0.4134879,-0.32638365,-0.5253466,-0.8306518,-1.1100807,-1.4389552,-1.6691477,-1.721778,-1.8857546,-1.9197123,-1.7234514,-1.6258097,-1.4288156,-1.2220082,-1.1842592,-1.1328927,-1.1430318,-1.1702473,-1.1415703,-1.0357659,-1.0424126,-1.0863934,-1.1704513,-1.2060899,-1.1993128,-1.366898,-1.5585184,-1.4553466,-1.6992693,-1.7394838,-1.5829744,-1.3391824,-0.9511092,-0.93376136,-0.9906771,-1.0609047,-1.2266905,-1.3667486,-1.5667775,-1.7534926,-1.8708141,-2.0131845,-2.1952558,-2.4919572,-2.7763705,-2.8170247,-2.7156377,-2.5527132,-2.4945164,-2.422483,-2.2547684,-2.4559412,-2.621075,-2.610197,-2.326126,-1.9245856,-1.9238623,-1.9238496
-1.193973,-1.267982,-1.3868114,0.5692344,-1.1445256,0.5679369,-0.9141511,-0.962772,-0.79037714,-0.61223066,-1.0499026,-1.3824201,-1.0333205,-0.09166848,0.18681586,0.9901899,0.8383008,0.64700234,0.54589814,0.40149954,0.5335201,0.99050826,1.389957,1.4862059,1.4824712,1.4321451,1.2042384,0.56139326,0.03485548,-0.3031026,-0.5596897,-0.68685186,-0.8025481,-1.0371611,-0.9829969,-0.91919726,-0.47094867,-0.20171133,-0.12939124,-0.14741468,-0.39718112,-0.63681716,-0.6387921,-0.5388423,-0.5276703,-0.5461517,-0.5635437,-0.39580452,-0.088239074,0.37633276,0.82890016,1.1782044,1.10372,0.95169795,1.0729883,1.1572456,0.8848059,0.5901633,0.21997268,-0.15217355,-0.3833985,-0.76587963,-0.7827871,-0.41085115,-0.050933674,-0.1022459,-0.36440068,-0.6385365,-0.91545,-0.9734802,-0.9384905,-0.93821347,-1.0836802,-1.1163164,-0.8213703,-0.51111734,-0.3826691,-0.10160163,-0.23148674,-0.57546216,-0.81750494,-1.0191072,-1.0610219,-1.0162855,-0.92892605,-0.8137605,-0.57440764,0.097438335,0.57811373,0.6030413,0.803082,1.1663843,1.3631439,1.4173998,1.3573725,1.2854043,1.3422222,1.5293037,1.8999026,2.1033115,2.2118745,2.4465432,3.0867035,3.6300602,4.4710436,5.119734,5.669065,6.322105,6.666156,5.973564,4.383617,3.0803578,1.9177554,2.2800794,3.2050292,4.703571,6.2607,7.4745774,7.8163366,7.5915728,7.406577,6.658593,6.273775,5.9737,5.611375,5.284647,4.4206443,2.9516542,1.3571137,0.6336833,-0.0349389,-0.4486969,-0.65594,-0.6385733,-0.63836557,-0.6100956,-0.70217425,-0.4992186,0.2753976,0.9882206,1.0787617,1.3740411,1.5455017,1.4710485,1.2075816,1.5071493,1.7838471,1.9055028,2.1344185,2.1956234,2.0526233,1.8537662,1.5604837,1.4180152,1.3460823,1.0910078,0.64249873,0.18249756,0.28485388,0.43826085,0.7367219,0.9171437,0.9420676,1.1349971,1.5317876,1.8939314,1.6177467,1.2873658,0.55540764,0.56987226,0.56985784
-0.7540083,-0.93122756,-1.0313795,0.4233504,-1.1261575,0.42192376,-0.7894125,-0.6748626,-0.6293645,-0.9094155,-1.5945685,-1.7394183,-1.4174602,-0.9694548,-0.7714144,-0.17477289,0.34420556,0.3547703,0.7623322,1.99241,2.8253007,2.9647489,3.051175,2.9656603,2.938933,2.7402897,2.6119223,3.192206,4.0942807,4.505122,4.462878,4.351352,3.5990689,2.673864,1.7557814,1.5891685,1.181287,1.3008254,1.7795291,1.6675642,1.627401,1.3869157,1.0155499,0.69392294,0.5769315,0.75078267,0.901109,0.88761795,0.76342964,0.6121521,0.31394464,-0.49079442,-1.8019619,-2.3577063,-2.172798,-1.3079085,-0.30908945,1.0590065,4.5021563,8.589363,10.415291,11.099564,10.212627,7.7959723,5.280764,4.375836,3.9550123,3.339325,2.358379,1.4100411,1.1494906,1.068227,1.0003705,0.70131147,0.23343083,-0.40839237,-0.9154682,-1.0613906,-1.4090948,-1.2992691,-1.1283989,-1.2301067,-1.3507739,-1.3584926,-1.2675892,-1.1090007,-0.98401666,-0.78219897,-0.16385314,-0.047803164,-0.060309768,-0.02214706,-0.12265438,-0.5103383,-0.6414123,-0.65778625,-0.7269952,-0.72568464,-0.84922385,-1.025624,-1.2091888,-1.0812215,-0.6170018,-0.041335166,0.36069828,0.54580116,0.49194413,0.5626672,0.113937035,-0.7089995,-1.0150907,-0.6900989,-0.14473966,0.3349795,0.36873102,0.26249582,-0.06705267,-0.53754413,-1.2110598,-1.4753629,-1.2247437,-0.8176993,-0.43032154,-0.3121692,-0.35718298,-0.52099854,-0.9094398,-1.5715171,-1.7994362,-1.5310869,-1.1177123,-0.63279647,0.10779938,0.9121092,1.210983,1.7268857,2.295151,2.6079948,2.6159263,1.9428668,1.554815,1.877682,4.307996,6.8968983,8.480763,10.012909,10.948359,11.48491,11.895811,12.204386,12.479803,12.607419,12.579231,12.502529,12.36729,12.050871,11.20858,9.9521675,8.951059,8.230923,7.0999303,5.510988,4.8744717,4.1104326,3.431007,1.6105385,1.52715,0.84036684,0.45086107,0.4239667,0.42405543
-2.608087,-2.5847347,-2.5295658,-2.7566345,-2.6250243,-2.7561355,-2.8090067,-2.7383115,-2.7086432,-2.5102234,-2.0372305,-1.9552972,-2.0593085,-2.1746888,-2.1995564,-2.2463536,-1.7195408,-0.8770764,-0.15606928,-0.15175392,-0.6874169,-1.1208998,-1.5274601,-1.6680917,-1.715134,-1.8364501,-1.87377,-1.7022569,-1.3773353,-1.1429063,-1.3578212,-1.828336,-1.7861278,-1.475003,-1.1843293,-1.1073501,-1.06956,-0.7123622,-0.20066172,-0.18217514,-0.1884816,-0.110855386,-0.11245853,-0.051225185,-0.049922027,-0.026741348,0.04540831,0.1589401,0.3712049,0.58963907,0.9449894,0.997203,0.5614917,-1.0088451,-2.1191654,-2.1083822,-1.5900803,-1.2777715,-1.2202089,-0.87378216,-0.4940403,-0.8982981,-1.9154491,-2.475368,-2.3739243,-2.3787959,-2.4320536,-2.400033,-2.33635,-2.2938046,-2.2433212,-1.9758797,-1.6110585,-1.1133101,-0.7989564,-0.420033,-0.103084505,0.19565399,0.9967744,1.2763793,1.1498384,0.9029675,0.9051264,1.0153558,0.9868027,0.77959543,0.36520863,-0.6038848,-2.248284,-3.1438603,-3.7385955,-4.228057,-4.6165323,-4.912095,-5.1160135,-5.2000804,-5.318622,-5.304659,-5.094264,-4.866319,-4.4589953,-4.1055183,-3.8704095,-3.9359412,-4.1976023,-4.3273954,-4.4218163,-4.3258085,-4.2855825,-3.8687747,-2.7925174,-1.8684984,-0.9471117,-0.5301321,-0.022488035,-0.18236828,-0.6016918,-1.4979813,-2.1457667,-2.3936405,-2.3228872,-1.835689,-1.5147403,-1.2548469,-1.1898035,-1.2474655,-1.2713963,-1.496247,-1.9347796,-2.180953,-2.3072534,-2.447904,-2.5839686,-2.398539,-2.356929,-2.3809004,-2.4616756,-2.3910074,-2.3268378,-2.5554547,-2.919528,-2.8533669,-1.7948326,-1.411699,-1.3235669,-1.2067144,-1.4782419,-1.7676206,-2.165786,-2.5393453,-2.8298178,-3.0219026,-3.156734,-3.2954502,-3.3916738,-3.5503387,-3.3477802,-2.9332948,-2.769787,-2.7564013,-2.708093,-2.6201143,-2.4793563,-2.7056713,-2.844801,-2.8122766,-2.7386947,-2.7852898,-2.7183957,-2.756839,-2.756805
