0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
13.134924,13.203807,13.258446,13.24441,13.20771,13.185062,13.16101,13.126168,13.1567135,13.15811,10.930151,13.0354595,12.904379,12.221619,12.319745,12.824748,12.868621,12.811062,12.643291,12.38241,11.878286,10.663811,8.900542,4.896075,3.2389696,2.7582588,2.4789205,1.98545,1.7681185,1.7625532,1.7349055,1.6907458,1.5317556,1.5767165,1.592916,1.5985167,1.753819,2.1072807,2.1604106,1.9356707,1.5387135,1.2027886,1.5652158,1.5691011,1.402358,1.3462139,1.8539424,2.9479334,3.6525075,4.0227675,3.7579007,2.7266893,1.0522379,0.175125,0.08818935,0.4505288,0.44995672,0.39990157,0.18634312,0.9948447,0.92344856,0.50737405,-0.2387673,-0.48078686,-0.45999426,-1.160265,-1.3897309,-1.1467645,-0.6499746,-0.25509438,-0.020183899,0.28302178,1.04015,1.8609368,2.449819,2.527416,2.806568,2.8284972,2.6150873,2.2214563,1.4565693,0.7177551,0.69062155,0.40495023,0.23500007,0.23591706,0.35071075,0.57087374,0.88359225,1.2238038,1.3043313,1.8729956,2.59284,3.2796664,4.422275,5.858118,6.543453,6.6798267,5.9793043,4.21462,2.7682743,1.0837618,0.46341482,0.759156,1.0053623,1.1068046,1.2153407,1.4575456,1.6853771,1.8243773,1.5353299,1.1620451,0.8720068,1.1344993,1.8224409,2.4828105,2.7605124,1.7321029,0.37171274,-0.031173393,0.09569867,0.5276959,0.8041742,0.77115536,0.81099814,0.96121913,0.9862599,0.853168,0.9344073,1.4361119,2.7622833,4.657808,6.2113533,7.194148,7.1091185,5.634905,3.308144,2.2389488,1.9135412,1.4650879,1.3676164,1.3896537,1.5507419,1.1190352,0.089893,-1.0480411,-1.114766,-0.7664038,-0.29295617,-0.08459227,-0.15652701,-0.29100737,-0.37297976,-0.43799278,-0.24942303,0.35682276,0.9969676,2.0005841,2.7120376,2.8321009,2.8349912,2.7957935,2.0412033,0.5380108,-0.27888286,0.6787242,1.6576427,2.2497432,2.1977162,2.2379792,2.5715613,2.950702,3.2380466,4.160053,4.355128,4.948043,4.8796244,6.144537,6.6876745,6.727528,8.098791,8.164502,8.914204,9.685646,10.171186,10.569185,10.932013,10.901591,10.929568,10.929476
-2.4901996,-2.508325,-2.2982907,-2.4274259,-2.4677546,-2.500712,-2.6315124,-2.671813,-2.7542896,-2.7580214,2.3869078,-2.9401584,-3.1449513,-3.1969132,-3.2334456,-3.3057275,-3.223362,-3.1350098,-3.1569667,-3.123588,-3.059998,-2.8826551,-2.772791,-2.7902138,-2.6754763,-2.6793773,-2.737626,-2.7039666,-2.6585467,-2.6184115,-2.542057,-2.5481405,-2.4828787,-2.3807633,-2.2798574,-2.1839623,-2.071727,-2.079949,-2.0899463,-2.118126,-2.0293577,-1.9475036,-1.3676888,-0.79698694,0.20441537,1.3491213,1.8754554,1.6517243,1.7400424,1.1276064,0.2538244,-0.4741549,-1.0878251,-1.4771429,-2.0858238,-2.8326685,-2.8488255,-2.7420044,-2.3886142,-1.7710421,-1.6078867,-1.936632,-2.1102176,-2.0376582,-2.2194872,-2.4771981,-2.5655055,-2.7311554,-2.7859135,-2.6446342,-2.426022,-2.1404796,-1.4229391,-1.1017485,-1.4650092,-1.7683227,-2.0965734,-2.2693565,-2.43657,-2.5428221,-2.494668,-2.2300742,-2.1067834,-2.0680695,-2.008462,-1.9647503,-1.9342716,-1.7524831,-1.457256,-1.2364999,-1.4624383,-1.9855886,-1.7714213,-1.8045764,-1.9899265,-1.8697983,-1.4186274,-1.4492395,-1.8926041,-2.5904768,-2.7636719,-2.777741,-2.8806057,-2.2833352,-2.0212295,-2.2488153,-2.5700798,-2.9710608,-3.2707198,-3.1891713,-3.0462146,-2.8838644,-2.76788,-2.8561146,-3.5546346,-4.4997396,-3.3394718,-2.8587425,-2.618495,-2.4111898,-2.2224727,-2.3683112,-2.3408153,-1.9934795,-2.087958,-2.5105052,-2.7297425,-2.7321498,-2.679876,-2.5941234,-2.7923803,-2.8992648,-3.061098,-3.1640108,-2.902399,-2.5878441,-2.155928,-2.026362,-2.013918,-1.8455977,-1.8605763,-1.8799138,-1.7780944,-1.5575114,-1.2424617,-0.6595527,-0.17372566,0.24930441,0.5663574,0.7694875,1.0065019,1.8587635,4.0060782,6.716858,8.982252,10.301087,9.967783,7.9458294,5.588424,4.038218,2.305068,1.413408,0.60147977,0.06461844,0.16086161,1.5331566,3.8830738,5.468034,5.8466206,6.40265,7.176736,7.984253,8.301992,8.033303,7.93783,7.8163986,7.924696,7.5575714,7.5708027,7.706786,7.008795,6.8256855,6.1776056,5.578355,4.8898363,4.5973535,4.106841,4.153051,2.3879158,2.388519
-1.0478337,-1.0791484,-1.0980335,-1.281373,-1.3108258,-1.3284786,-1.323456,-1.3793663,-1.3674386,-1.3528136,-0.13487238,-1.391113,-1.5574553,-1.7945642,-1.7727432,-1.5291083,-1.4611489,-1.4341195,-1.4349103,-1.4398329,-1.5710415,-1.6192734,-1.3347812,-1.2765281,-1.1024356,-1.1349872,-0.9568136,-0.598567,-0.101629294,0.061986253,0.08398259,0.06913805,0.03986524,-0.06257331,-0.1493642,-0.14124238,-0.11524337,-0.058801897,-0.10163476,-0.8033353,-0.8880378,-0.33442172,-1.0447333,-1.6123848,-1.7806196,-1.7141684,-1.6888134,-2.1081545,-2.3071709,-2.2002544,-1.871274,-1.4837806,-1.0523005,-0.89710605,-1.1038891,-1.9712217,-2.5431085,-2.567956,-2.628788,-2.8293319,-3.384427,-3.5856972,-3.0779772,-2.458,-1.9618552,-1.8303111,-1.8454,-1.9477367,-1.9045959,-1.7687175,-1.7421434,-1.8123957,-1.717959,-0.99014753,-0.791102,-0.84105635,-1.0471348,-1.2550969,-1.4836836,-1.6968496,-1.6472197,-1.0618799,-0.30277514,-0.15320526,-0.096717775,-0.031569213,0.03483224,-0.056298614,-0.25188056,-0.12144773,0.33595318,0.97029674,1.7165596,1.7574029,1.0082456,0.16062397,-0.31783548,-0.3506182,-0.6124364,-1.369564,-1.6279526,-1.5389311,-1.2632711,-1.7114744,-1.7441523,-1.0386014,-0.4769336,-0.51334167,-0.20375624,-0.06522639,-0.06467551,-0.036146075,-0.114812404,-0.5978785,-1.258656,-2.031411,-1.6872005,-1.7568033,-2.0142605,-1.6088626,-0.14889723,0.4256326,0.04543324,-0.2149831,-0.4805963,-0.8859608,-1.3953115,-1.7604785,-1.9655061,-1.830192,-1.8465159,-1.9950815,-1.6193278,-1.07273,0.06664039,0.36781016,-0.014231354,-0.20849307,-0.043294758,0.023427874,0.2061924,0.5042967,0.9184309,1.0609677,0.812084,0.22822061,0.16877437,0.2966636,-0.6736493,-1.1661667,-1.3680208,-1.6163902,-2.1080973,-2.467373,-2.7620792,-2.664126,-2.050766,-1.7419366,-1.8524084,-1.7905524,-1.6258512,-1.5949929,-1.8135755,-1.5802042,-0.4842707,-0.2541186,-1.4646828,-2.3115935,-2.627658,-2.821943,-2.9775734,-2.7057276,-2.3521695,-2.300583,-2.254841,-2.0569725,-2.045919,-1.8065642,-1.9257509,-1.8754947,-1.6453428,-1.8363348,-1.9201363,-1.7844157,-1.8584126,-1.659328,-1.5136613,-1.3930429,-0.13503866,-0.13531084
-2.3731627,-2.3765616,-2.3344316,-2.3199492,-2.3235056,-2.3011525,-2.3527985,-2.3400657,-2.3844478,-2.3588824,-0.25385004,-2.4871755,-2.5784664,-2.4496293,-2.4601276,-2.5377705,-2.428759,-2.2223494,-2.051928,-1.9084625,-1.8556241,-1.5805643,-1.2309675,-0.83002985,-0.81483126,-0.9237387,-1.0817969,-1.2010968,-1.5579214,-1.9245512,-2.0695896,-2.0728984,-1.9652545,-1.8698692,-1.8431097,-1.8556243,-1.7652617,-1.661253,-1.3491876,-1.041039,-0.93571955,-0.8604813,-0.3806114,0.5462303,2.5827699,6.889414,9.920921,11.070055,11.097764,10.139926,8.691479,5.862266,2.6815476,0.78161675,-0.084510155,-0.93543065,-1.504081,-1.5855457,-1.1640532,-0.63508964,-0.8216882,-1.389534,-1.7159721,-1.6076771,-1.5939035,-1.7480191,-1.9003074,-2.1784005,-2.3153267,-2.1954484,-1.9992008,-1.8631432,-1.4593664,-1.1601455,-0.9372993,-0.8900753,-0.9826863,-1.0207741,-1.0189106,-0.8866637,-0.72815067,-0.6515741,-0.70901483,-0.98431855,-1.1615531,-1.2528286,-1.2602198,-1.1686898,-0.86747074,-0.43782037,-0.049804226,-0.24658343,-0.58808124,-1.122133,-1.8369102,-1.5622467,-0.3862574,0.13245977,-0.1382404,-0.73812056,-0.9583336,-1.0053113,-1.4776412,-1.1578723,-0.5655203,-0.29738456,-0.3184242,-0.8421662,-1.4788888,-1.8532269,-1.9229668,-1.9134247,-1.8179512,-1.4909794,-1.269141,-1.136795,-0.88291097,-0.86520547,-0.9662424,-1.2500069,-1.7409699,-1.9535832,-2.0253983,-1.626547,-1.4085501,-1.449934,-1.3961287,-1.3196293,-1.2172434,-1.182008,-1.0643445,-0.5927714,-0.7459043,-1.0881476,-1.5972946,-1.6401974,-1.6599844,-1.7004931,-1.7684848,-1.6646564,-1.7716519,-1.8783022,-1.887409,-1.7270765,-1.5159147,-1.295502,-1.123714,-0.5867433,-0.18708742,-0.13818496,-0.13460463,-0.18283518,-0.21258827,0.16287926,0.5741841,0.5598304,-0.5467809,-1.4947903,-1.9809166,-2.2120311,-2.2892933,-2.1752038,-1.8716528,-1.4593567,-1.1001208,-0.8821372,-0.8387548,-0.8161583,-0.8288633,-0.72747487,-0.31994325,0.57739115,1.1594359,0.81651735,0.9230696,0.68911296,0.66106606,0.47014824,0.43778434,0.50601894,0.63297987,0.36225572,0.19176489,0.23794931,0.097715944,0.06775966,0.034305573,0.12949383,-0.2535424,-0.25336155
1.0426532,1.0120317,1.0849831,1.0910769,1.123353,1.1282444,1.0705482,1.0870557,1.0682123,0.99629754,0.99142516,0.99115443,1.0455217,0.8313505,0.9741815,1.2015672,1.1147559,0.9525293,0.75622654,0.58498245,0.33927166,0.045218185,0.018272555,-0.4201908,-0.6990032,-0.8243017,-1.0375884,-1.28437,-1.174063,-0.80941033,-0.6769719,-0.6372677,-0.66791224,-0.6676445,-0.6164628,-0.60916376,-0.8080939,-1.1126746,-1.6996901,-2.0043929,-1.476574,-0.95742565,-0.34291232,0.07090363,0.038434565,-0.78754,-1.6794496,-0.9955741,-0.58737296,-0.3050806,-0.20287329,-0.5819117,-0.65950036,-0.5205145,-0.043625545,0.33895767,0.25636318,-0.0638316,-0.50819147,-1.1679876,-1.0869787,-0.9016106,-1.1312635,-0.981257,-0.34706175,0.5802012,0.7981839,0.7527194,0.5500383,0.21765134,-0.11207489,-0.41560757,-0.947266,-1.1915224,-0.8756596,-0.41483292,0.35630104,1.0184637,1.8513042,3.2008698,5.022714,7.742006,9.568176,10.714809,11.417789,11.783592,12.037046,12.16557,12.014127,11.433762,9.204948,4.3954325,0.7610024,-0.51707745,-0.3439613,-0.27309394,-0.5514135,-1.2096127,-1.3780338,-0.8616452,-0.3483548,-0.07456736,0.21527289,0.4521075,0.4750548,0.0605994,-0.45578268,-0.5442431,-0.5365559,-0.36199957,-0.37260878,-0.42462116,-0.47231093,-0.5342465,-1.070685,-1.5024669,-1.4461637,-0.8366921,-0.18031514,0.22549644,0.14558132,-0.19341294,-0.0070798993,-0.11723651,0.18954638,0.35108912,0.45496178,0.68441224,0.57871354,-0.014749922,-0.9991183,-1.5629972,-1.2237107,-0.7673435,-0.12945022,0.16602126,0.43620175,0.23344156,-0.2503436,-0.47944278,-0.9111658,-1.4361427,-1.8861127,-2.2570586,-2.50173,-2.2701006,-1.8083365,-1.2247641,-0.09313688,0.6373906,1.3767152,1.8996549,2.4425633,2.1095746,0.6607971,-0.4503791,-0.6649126,-0.87307763,-0.9774749,-0.9090351,-0.5485139,-0.6899067,-0.6501452,-0.6177921,-0.81889564,-0.8522203,-0.6200222,-0.3793797,0.06381823,0.24973816,-0.1055815,-0.9466921,-1.3264146,-0.9676424,-0.8361424,-0.57891345,-0.6776141,-0.30533975,-0.24924095,-0.48675388,-0.22471379,-0.08404006,0.2164891,0.28176695,0.4869062,0.48497486,0.5527395,0.62654775,0.99128526,0.99137294
-3.2259347,-3.1782744,-3.05536,-2.932178,-2.8997395,-2.8289938,-2.8758464,-2.9012175,-2.941596,-2.8519988,-2.1245294,-2.866695,-2.7999914,-2.76506,-2.7992766,-2.8849154,-2.7889104,-2.6940267,-2.5385375,-2.4375725,-2.3527465,-1.9069551,-1.5373781,-1.3592236,-1.5253005,-1.7533221,-1.938469,-2.0043342,-2.1164227,-2.1374407,-2.1561897,-2.1495452,-1.9982109,-1.947839,-1.9764113,-2.0100996,-2.0437374,-2.0971346,-1.908876,-1.3163118,-1.2009959,-1.479598,-1.5113294,-1.1348245,-1.1675532,-1.6470644,-1.458462,-1.201482,-1.341463,-1.2723389,-0.7679181,0.100368276,0.58881116,0.18874724,-0.5585183,-0.69338304,-0.26216632,-0.17025667,0.13736045,0.44987565,0.3568969,0.38836163,0.13573602,-0.4279306,-0.74108446,-0.77064353,-0.586661,-0.414778,-0.5118187,-0.67440903,-0.7350608,-0.4421447,0.1107036,-0.019469619,-0.16766614,-0.21664754,-0.39321887,-0.41159517,-0.36497146,-0.29420328,-0.54719996,-1.4176214,-1.8292503,-1.9742408,-1.9887118,-1.942595,-1.78373,-1.3574258,-0.9735358,-1.0905032,-1.5717709,-1.2523457,-0.9688932,-1.0806999,-1.4367237,-1.8763989,-2.3791711,-3.3630326,-4.0563893,-3.201182,-2.15321,-0.9076482,-0.76891196,-0.690609,-1.0583979,-1.4791396,-1.4435213,-1.7377915,-2.3212657,-2.6059244,-2.5150108,-2.2972417,-2.095972,-2.2514095,-2.4252563,-2.7477937,-2.7068286,-2.2292,-1.2266009,-0.7324531,-0.56468457,0.43592966,4.0489798,8.298307,10.192478,11.166479,11.4422245,11.2355,10.80633,10.164014,8.733431,6.520074,3.6005142,0.79471093,-1.5683773,-1.5250065,-1.4141384,-1.2050221,-1.3324275,-1.147021,-1.2029953,-1.1811032,-0.9389645,-0.32610562,0.9503112,2.94865,2.7424812,1.4961114,0.4661693,0.14842322,-0.21149936,-0.38413686,-0.55339843,-0.5696751,-0.39394504,-0.4934988,-1.2297249,-2.0311086,-2.2174525,-2.2469952,-2.1326728,-1.8979331,-1.2759801,-0.75063664,-1.4087209,-2.223609,-2.034033,-1.9567151,-2.1720777,-2.184653,-1.7228386,-1.3535371,-1.274657,-1.5956302,-1.797684,-2.1375628,-2.0947835,-2.3196783,-2.1367798,-2.0917692,-2.1155825,-1.9333344,-1.8876169,-2.0294628,-2.1377478,-2.3132253,-2.4243767,-2.4391723,-2.1242733,-2.1243057
-2.6205215,-2.6131322,-2.5788753,-2.576159,-2.5884929,-2.5547042,-2.6162179,-2.6008277,-2.601456,-2.6431327,-1.5216758,-2.7457454,-2.731248,-2.7537243,-2.8146727,-3.0741427,-3.14534,-3.1257389,-3.1620336,-3.22808,-3.3027694,-3.5899417,-3.6923208,-3.2252731,-3.0068805,-2.9154825,-2.8249087,-2.6208575,-2.5120337,-2.3387187,-2.2804794,-2.192895,-2.1587765,-2.1453595,-2.1503558,-2.2259703,-2.3566735,-2.6054835,-2.7065387,-2.6631517,-1.6646981,-0.4375463,0.41086978,0.49112153,0.321391,0.24442595,0.29037434,-0.05062531,-0.4656459,-0.94523597,-0.9424163,-0.6833885,-0.61162937,-0.8035966,-0.8329963,-0.66356313,-0.44197243,-0.5425302,-0.6320222,-1.0681658,-1.2266071,-1.078507,-0.33164695,0.777737,1.9188042,3.6757398,4.568805,5.143095,5.603282,5.9333487,5.873741,5.3799696,3.1473389,-0.17528188,-1.3614538,-1.7810168,-2.0868797,-2.1171808,-1.9754002,-1.5687428,-0.94426566,-0.40818873,-0.4835183,-0.40191317,-0.42251843,-0.489012,-0.54887766,-0.48956835,-0.47491762,-0.7436813,-0.81645656,-0.4386943,-1.1730096,-2.1507778,-2.375299,-2.0982344,-1.62145,-1.0943875,-1.0060244,-0.6791429,0.88222003,5.7285056,8.342963,8.999667,8.933524,8.368246,7.0039234,4.699549,1.5052183,-0.317582,-0.67882806,-0.82224965,-1.0719247,-1.8441393,-2.5485587,-2.3960285,-2.3827252,-2.1455379,-1.6898069,-1.3551357,-1.5577866,-2.0850286,-1.9078013,-1.5044303,-1.5102155,-1.8967733,-2.3279204,-2.5535815,-2.679326,-2.7605977,-2.4384947,-1.9713601,-1.6259198,-1.6260202,-1.926664,-2.0874817,-1.9526913,-1.8601239,-1.8280975,-1.6323986,-1.628989,-1.6191897,-1.7052634,-1.5788848,-1.04894,0.020912603,0.049282953,-0.70014596,-1.0964656,-1.1075753,-1.2331884,-1.2708707,-1.3960485,-1.4310766,-1.2218267,-1.5148014,-1.8888509,-1.5815722,-1.7321429,-1.8837163,-1.997764,-1.8147025,-0.97587854,0.26426566,0.61903507,-0.015441924,-0.5698011,-0.62167907,-0.46139938,-0.53569365,-0.85411114,-1.2501822,-1.6667342,-2.042446,-2.1187565,-2.1863263,-2.1716852,-2.1595302,-2.0130384,-1.6770741,-1.5747358,-1.6321955,-1.64586,-1.5885439,-1.5374546,-1.6403518,-1.7179797,-1.7802637,-1.5216737,-1.5218403
-1.0787323,-1.1200461,-0.9953892,-1.0391464,-1.1351202,-1.1756262,-1.3944665,-1.4343469,-1.5142065,-1.5685431,2.4807487,-1.807073,-1.9394205,-2.102622,-2.0889025,-1.9764009,-1.8109028,-1.7717955,-1.7737586,-1.7416916,-1.6615182,-1.5352511,-1.3027818,-0.65177786,-0.5264766,-0.3998281,-0.64856935,-0.9609852,-1.5909833,-2.1048708,-2.193858,-2.2183468,-2.0657096,-1.9529235,-1.7627299,-1.6272874,-1.3341181,-0.9874222,-0.53141594,-0.083458945,-0.44392815,-1.6004848,-1.6461973,-1.1363895,-0.06637353,0.8316684,1.4072497,1.5689467,1.6982481,1.3558354,0.93911755,0.46481428,-0.17269075,-0.6689903,-1.276723,-1.4399915,-0.9323631,-0.3353892,0.69915116,1.9593896,2.2553325,1.8721869,1.2137494,0.7003998,-0.12934004,-0.67089874,-0.9487866,-1.09887,-1.109529,-0.96271986,-0.76297766,-0.42512,0.16437303,-0.4341126,-1.0184915,-1.3352304,-1.3110605,-1.1016799,-0.93311757,-0.689245,-0.39402503,-0.113532625,-0.16693379,-0.52783614,-0.71432126,-0.8335091,-0.79111165,-0.50595057,-0.067103714,0.13204794,0.3406337,0.5608504,0.69307065,0.11652982,-0.32352692,-0.5417787,-0.42474982,-0.39404953,-0.3818856,-0.4262274,-0.3171409,0.13385421,-0.34662998,0.025912538,0.48047018,0.23528497,-0.24055001,-1.0218883,-1.9540601,-2.53572,-2.5615888,-2.456462,-2.014279,-0.8995053,-0.23544429,-0.37981182,0.67708427,0.7394742,1.0157954,0.9860836,0.41073614,-0.11351446,-0.4582924,-0.42514768,-0.42922652,-0.5148728,-0.40141326,-0.17067395,0.16953486,0.44802177,0.51388097,0.56676704,0.078270316,-0.38341284,-0.6563311,-0.23490342,0.03223744,-0.04460802,-0.2652662,-0.1818863,-0.36803216,-0.68501115,-0.8136904,-0.6537622,-0.34020072,-0.02967667,-0.0073228143,0.27078024,0.5000156,0.45230508,0.3381678,0.42729145,0.87422556,2.0300293,3.5786157,4.8270955,4.1084433,1.9448766,0.49565783,-0.22892138,-0.8546149,-0.9813932,-0.62006795,-0.1962164,0.32941246,1.3860488,3.026906,4.326213,4.805727,5.489635,6.622733,7.9552135,8.524523,8.345404,8.29995,8.157778,8.195916,7.9133883,7.876295,7.8930664,7.359311,7.2421427,6.7788925,6.1708674,5.5853467,5.1729555,4.747644,4.831254,2.481341,2.481922
-0.51110977,-0.5069584,-0.50273305,-0.53256255,-0.56663966,-0.5857953,-0.5829853,-0.5308298,-0.48057637,-0.52464414,-2.0319743,-0.53385514,-0.5699206,-0.7703364,-0.8271572,-0.7106581,-0.79066825,-0.7769762,-0.8666357,-0.946989,-0.98985165,-1.2219139,-1.6175485,-1.527092,-1.3759785,-1.1301444,-1.0513434,-0.96972835,-1.1417533,-1.2285188,-1.2446445,-1.195857,-1.0990214,-1.0909166,-1.053891,-0.9582614,-0.86937326,-0.8610033,-0.9324558,-0.5566344,-0.059536763,0.017342668,0.31112808,0.45450103,0.36536664,0.21122208,0.42219207,0.88409317,1.3690083,1.4043217,0.9147749,0.02969499,-0.4805016,-0.74830645,-0.6622555,-0.20142978,0.06443335,0.15486516,0.40465465,1.13513,3.4334605,6.2217975,8.569628,8.8779,8.139366,7.227147,6.542165,5.6270113,4.279728,2.681759,1.6356626,1.0623938,0.30013523,-0.45262426,-0.9624977,-1.2513064,-1.2914596,-1.2970277,-1.3434557,-1.3361387,-1.198742,-0.9387887,-0.7939696,-0.8100879,-0.9537011,-1.1604438,-1.3800658,-1.5390904,-1.6550901,-1.9986665,-2.3163004,-2.1334534,-2.1160417,-2.209055,-1.7104759,-0.93598723,-0.36133727,-0.23057078,-0.48651367,-0.93063116,-0.6759106,-0.18177423,-0.3447183,-0.038646784,-0.3809579,-0.9612956,-1.0010445,-1.1902571,-1.8014439,-1.9357992,-1.7541732,-1.5836275,-1.474853,-1.2500975,-1.1064763,-0.81729543,-0.8338373,-0.6481936,-0.19477507,-0.0929299,-0.43659234,-0.33643174,-0.2155745,-0.1998024,-0.364185,-0.51269007,-0.46665373,-0.31522435,-0.13324423,-0.027159512,-0.432596,-1.302199,-1.9202921,-2.2109187,-2.205439,-1.9168937,-1.6234562,-1.3088262,-1.3571715,-1.329341,-1.4260328,-1.5393926,-1.6195354,-1.4822891,-0.95593107,0.12271005,0.3472105,-0.019828945,-0.247347,-0.24757496,-0.2490302,-0.07737899,0.068867,-0.095267534,-0.19242771,-0.20513618,-0.48785788,-0.61757636,-0.95678365,-1.2168208,-1.4209182,-1.3678029,-0.82711005,-0.18557733,0.025872827,-0.1574722,0.11607516,0.17728743,-0.044430822,-0.36990812,-0.5383267,-0.73709285,-0.53713423,-0.25385094,-0.0130266175,0.14893913,0.27072656,-0.052564174,-0.23603371,-0.1608969,-0.5820316,-0.45745102,-0.87518835,-1.2574983,-1.2936459,-1.492773,-1.6670617,-1.7868817,-2.0322752,-2.0322945
-2.8637664,-2.7698162,-2.625879,-2.5286431,-2.4864452,-2.4329004,-2.4474123,-2.481484,-2.5427947,-2.4797564,-2.5198886,-2.5048614,-2.4923794,-2.5169797,-2.4263194,-2.4670346,-2.5450153,-2.6306787,-2.6829832,-2.7940612,-2.8405402,-2.3762197,-1.8503121,-1.7431924,-2.033904,-2.2665434,-2.4178023,-2.514594,-2.2766557,-1.9736817,-1.8698075,-1.9110217,-1.9518516,-1.8578123,-1.7563944,-1.7454216,-1.7862806,-1.9191886,-2.0771306,-2.3742251,-2.6105576,-1.2592845,0.33359563,0.89624727,0.8397782,-0.27905223,-2.5120776,-3.108307,-3.1767626,-2.89253,-2.501851,-2.405559,-2.0674372,-1.4818261,-1.3127052,-1.2527806,-0.94508326,-1.1388658,-1.6334097,-2.5768037,-2.169711,-1.8303323,-1.5115175,-1.8257456,-2.3265722,-2.3223777,-2.2664938,-2.1872807,-2.0317593,-2.014705,-1.9968946,-1.7863027,-1.2291309,-0.57459545,-0.445234,-0.15609473,0.053239018,0.1513148,0.1854269,0.25613564,0.697223,0.9675951,0.891415,1.0103786,1.1655198,1.2735071,1.3233684,1.3817294,1.3819218,1.0924573,0.5721716,-1.1741902,-2.1649027,-2.3676076,-2.0960343,-2.2116604,-2.3834808,-2.532379,-2.6023679,-2.737482,-2.6080575,-2.256622,-1.6012385,-0.825863,-0.5155494,-0.95277536,-2.158614,-3.0921612,-3.1109436,-2.710658,-2.5058973,-2.3393433,-2.0928342,-2.0039105,-1.9486502,-1.9050276,-2.0898602,-1.8551347,-1.5270816,-0.90667534,-0.87020475,-1.3884708,-1.2593955,-0.62918687,-0.27639163,-0.40953016,-0.81251764,-1.120704,-1.6128345,-2.2541592,-3.282858,-3.8784761,-3.479795,-2.8989916,-2.181092,-1.903626,-1.5335276,-1.364478,-1.3885642,-1.3048548,-1.3777573,-1.4892466,-1.6630311,-1.7787867,-1.9305573,-2.3817647,-2.6475008,-2.7711043,-2.1559327,-1.7229455,-1.4053845,-1.3221376,-1.4786073,-1.7725506,-2.146469,-2.206925,-1.9005826,-2.165678,-2.667827,-2.845324,-2.9717338,-3.330823,-3.5772252,-3.5745006,-3.7920165,-3.894114,-3.2602122,-2.594782,-2.116751,-1.9545465,-2.0558243,-2.4597833,-2.5167797,-2.6404824,-2.772252,-2.9996774,-2.978026,-2.8976717,-2.8256454,-2.6230078,-2.4076753,-2.451888,-2.3998048,-2.3307884,-2.276201,-2.24895,-2.1842911,-2.1460145,-2.5199661,-2.5199869
