0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
12.543396,12.531815,12.414528,12.349644,9.970721,12.228233,12.095617,11.725519,11.075888,9.034927,6.0209475,4.4031343,3.66706,3.382698,3.099511,2.6405818,1.6757405,1.3848372,0.90478003,0.56212413,0.59363747,0.2020577,-0.32055885,-0.19048478,0.5612751,0.8343823,1.2483587,1.232681,0.9422524,0.5564385,0.41658416,-0.20688567,-0.3918512,-0.4143565,-0.42323253,-0.4072667,-0.38177454,-0.3192569,-0.2463687,0.7494129,2.2818875,3.9418395,5.2266407,5.4154024,3.8348327,3.1179476,2.859787,2.3810163,1.659068,1.0215477,0.3756475,0.056447297,0.10512817,0.23169917,0.23657447,0.2856069,0.2377412,0.06919828,-0.031084448,-0.025303781,-0.05986192,-0.18210396,-0.16754937,0.6357567,1.6631092,2.5521145,2.8236036,2.0196946,1.0779662,0.6017616,1.1764901,2.25374,3.4456139,3.9482825,4.842722,4.8562803,4.483698,3.8124123,2.5734234,0.78940266,-0.5166791,-0.9676107,-1.0034565,-0.8188403,-1.0613496,-1.1333063,-1.269146,-1.3646199,-1.4741756,-1.6753721,-1.7248874,-1.7196814,-1.6177138,-1.4445971,-1.3663442,-1.1508579,-0.9008156,-0.5344874,-0.23682868,-0.1628992,-0.486919,-0.89152473,-0.8006574,-0.5562483,-0.26743168,-0.07223266,-0.08205338,-0.14950614,-0.11245488,0.17124332,0.5064583,1.181749,1.6940552,1.9899738,2.1064768,1.9872283,1.8949647,1.8662328,1.8759161,1.9191155,2.0618258,2.08957,2.2367752,2.4523597,2.465573,2.729492,3.0060813,3.4015832,4.2028265,5.096542,7.016212,8.620152,9.370302,9.603855,9.81313,10.012544,9.920457,9.721755,9.9217205,10.123844,10.213377,10.215564,10.228609,10.137304,10.292174,10.464401,10.7062025,9.970463,9.970516
-2.3192537,-2.3039722,-2.2649393,-2.2768066,-1.1912775,-2.0974855,-2.0722215,-2.125626,-2.2066538,-2.3190143,-2.4368763,-2.2830648,-2.141152,-2.031144,-1.997869,-1.9350784,-1.9433746,-1.9399014,-1.6746404,-1.2439835,-0.7947351,-0.3433708,0.040566295,0.07847288,-0.0067142844,-0.021442622,-0.3255292,-0.5189352,-0.6928078,-0.97948444,-1.3757021,-1.3963137,-1.223047,-1.3974975,-1.3386892,-1.3743123,-1.3574313,-1.3140252,-1.2936782,-1.4271052,-1.9479561,-2.6945705,-3.1815276,-3.4074652,-3.3768883,-3.3469677,-3.2585602,-3.13804,-2.9853644,-2.622619,-2.3302317,-2.0638251,-2.1614273,-2.432366,-2.6143188,-2.7658076,-2.827667,-2.9489818,-2.8780801,-2.7431765,-2.5503197,-2.3916023,-2.1557465,-1.7121707,-1.4070281,-1.5974989,-2.0509396,-2.4812226,-2.687357,-2.7752895,-2.8924932,-3.13405,-3.3250546,-3.5424294,-3.5600734,-3.353865,-3.0803945,-2.8318079,-2.5923986,-2.2971048,-2.2176652,-2.357514,-2.6397805,-2.688706,-2.2465322,-1.7291365,-1.3020571,-0.9710993,-0.8162445,-0.7738416,-0.77437615,-0.7487916,-0.4992872,-0.3272769,-0.2269077,-0.10942493,0.04473171,0.21749169,0.62517804,0.8547216,0.8348069,0.5660579,0.23250894,-0.7193687,-1.2935896,-1.6226876,-1.5363355,-1.1280048,-0.69714797,-0.49808067,-0.5232388,-1.3353089,-2.0813675,-2.4656682,-2.616036,-2.611082,-2.6549258,-2.6844897,-2.68528,-2.7092044,-2.7102647,-2.7457173,-2.7542582,-2.8276007,-2.7992525,-2.8751917,-2.869143,-2.824359,-2.635036,-2.540081,-2.3614054,-2.1123972,-1.9133929,-1.8366544,-1.8343692,-1.8154871,-1.8819647,-1.8872643,-1.8135729,-1.7789959,-1.7847154,-1.826776,-1.7643332,-1.7960757,-1.8990552,-1.9936755,-1.954293,-1.1909788,-1.1911029
-1.0019364,-0.94341594,-0.8659023,-0.7520704,0.6996074,-0.58477867,-0.5134651,-0.6594733,-0.862036,-1.2912631,-1.6010067,-1.6435063,-1.8061807,-1.7271041,-1.6628687,-1.7110752,-1.9509933,-1.6734612,-1.6798732,-1.9812847,-2.147277,-2.4750109,-2.6401272,-2.7245162,-2.7668424,-2.6839228,-2.559828,-2.1207418,-2.0871263,-2.035573,-2.0155804,-1.6500435,-1.8844366,-2.8401806,-3.2590578,-3.4404259,-3.576966,-3.6899846,-3.8616564,-4.0266533,-3.626439,-3.1312451,-2.9228675,-2.3901887,-1.7984748,-1.745641,-1.7661848,-1.7563552,-1.7189852,-1.3767347,-0.59220517,-0.3530786,-0.6791447,-0.861847,-0.87355113,-0.726051,-0.6838548,-0.81229913,-1.1055417,-1.3609993,-1.5372528,-1.733984,-2.1509035,-2.4873495,-2.5000293,-2.5232642,-2.8072143,-2.8006103,-1.9287763,0.4374431,2.7618213,5.0591044,6.8307967,8.088712,9.834605,10.425443,10.60626,10.611862,10.535325,10.217288,9.63213,9.015278,8.218555,6.5521364,4.1344666,2.200654,1.0221766,0.6335746,-0.018420521,-0.6156654,-0.92729473,-1.3577538,-2.0062397,-2.3411589,-2.494328,-2.8513775,-2.9359179,-2.682219,-2.488847,-2.6310332,-2.8508992,-3.0279164,-3.2658303,-3.523787,-3.6325827,-3.6672442,-3.59797,-3.294529,-2.6940262,-2.0890439,-1.4042821,-0.62294674,-0.12740117,0.5838825,0.88320154,0.8028865,0.64373696,0.6088099,0.67632353,0.6308668,0.616776,0.6410644,0.685147,0.70783687,0.65514755,0.57789147,0.509721,0.28181556,-0.0582508,-0.06202529,-0.21084377,-0.28199333,-0.28617656,-0.23920618,-0.36215663,-0.48385108,-0.5215076,-0.48570478,-0.40005252,-0.38833973,-0.4243373,-0.4325611,-0.40630174,-0.4732622,-0.4529819,-0.55795443,-0.30687004,0.69946593,0.69956493
-1.036923,-1.0183072,-0.96065545,-0.9264799,-0.54955685,-0.4020433,-0.25778782,-0.34428567,-0.41443315,-0.3105923,-0.14977077,-0.07038042,-0.47799918,-0.9310483,-0.8751495,-0.84674037,-1.0887815,-1.326165,-1.163018,-0.49553385,0.9690984,3.835543,6.910893,9.904308,11.211129,11.280158,11.526748,11.687208,11.775557,11.749942,11.246238,9.598841,6.8866286,3.1787238,1.99212,1.420716,1.2220821,1.0018252,0.6575872,-0.07382959,-0.6708499,-1.0492766,-1.3700345,-1.4863989,-1.576261,-1.7712588,-1.8267703,-1.8487301,-1.6805075,-1.3465812,-1.2565737,-1.061304,-0.9648462,-0.9684466,-0.9018343,-0.43498653,0.090634905,0.18093814,0.07314356,-0.19785044,-0.5010355,-0.7025775,-0.93936825,-1.0758064,-1.0947592,-1.3231707,-1.7591565,-1.8549511,-1.4629092,-1.1411476,-1.252425,-1.2794029,-1.3400784,-1.5410838,-1.6459684,-1.7886472,-1.8968453,-1.9010161,-1.8330226,-1.6862746,-1.4901288,-1.5508416,-1.5426383,-1.2495688,-1.0397533,-0.92972994,-0.7512093,-0.5418827,-0.4874001,-0.4562448,-0.3946983,-0.23758948,0.19176361,0.5930296,0.7812772,1.1755435,2.1761975,3.1128485,3.656776,3.5534225,3.109542,2.7646792,2.5675652,1.7452987,0.6091088,-0.61089516,-0.96494627,-1.0183871,-0.96897095,-0.8247684,-0.7040634,-0.8250826,-1.1789958,-1.3774633,-1.5561461,-1.714991,-1.9109237,-1.9839327,-1.9852282,-2.056454,-2.0787024,-2.13519,-2.1816177,-2.209732,-2.1403403,-2.1931417,-2.204858,-2.2025197,-2.0608823,-2.0812213,-1.9761717,-1.7185047,-1.5946665,-1.5940388,-1.548033,-1.5254741,-1.602835,-1.5995622,-1.5170643,-1.4319875,-1.445162,-1.5168794,-1.4965732,-1.4869417,-1.5069053,-1.583279,-1.8933613,-0.54958975,-0.5494772
0.6835213,0.64407825,0.5425436,0.37016833,0.26080713,-0.1547637,-0.23448177,-0.032596633,0.11833058,0.7720674,1.1797687,1.0461979,0.9199201,0.7736113,0.6737648,0.52404207,0.30014783,0.27140757,0.4817487,0.67788976,0.6357247,0.5771625,0.022956215,-0.8487457,-0.6358753,-0.10051221,0.14530653,0.09045991,0.09814383,0.32627392,0.8038038,1.5395942,2.7793303,3.6821103,3.655834,3.495799,3.3214316,3.2439513,3.0842087,2.1710107,1.0157435,-0.78692776,-1.7237945,-1.7004633,-1.4597993,-0.57031894,-0.38539577,-0.36486202,-0.52648443,-0.87550586,-1.2184854,-1.6748488,-1.2823322,-0.6095656,0.1581493,1.1197165,1.4615202,1.6882192,2.005395,2.256276,2.2999544,2.1649888,1.9434382,1.3018543,0.72060055,0.1866899,-0.2908982,-0.32720193,0.2523008,0.876687,0.8586021,0.6025605,-0.13590083,-0.73062706,-1.2931485,-1.4037571,-1.4182546,-1.451702,-1.4641842,-1.1791657,-0.2585484,1.1112593,2.510344,3.8184907,4.6958838,4.9025,4.8188157,4.511777,4.427403,4.5549593,4.615408,4.70176,4.4955473,4.064507,3.8051739,3.5845287,2.912026,1.6912322,0.50851476,-0.19270453,-0.030452635,0.525152,1.0396385,2.2930577,3.0803106,3.4174595,3.3456671,3.2422924,2.8623505,1.9408603,0.5953386,-1.449028,-2.2417443,-2.3855076,-2.31222,-2.1948733,-2.0010798,-1.9233007,-1.9458432,-1.8484006,-1.8959092,-1.8292568,-1.7971727,-1.8363087,-1.8830566,-1.7919433,-1.7974102,-1.762825,-1.6671641,-1.4068465,-0.79830813,-0.22425973,-0.10368439,-0.11486148,-0.15262826,-0.07874274,0.008874774,-0.03392686,-0.10742374,-0.11375722,-0.14406863,-0.10385643,-0.14828746,-0.07842216,-0.083097324,-0.010900289,0.3602168,0.26088572,0.2609113
-2.0078123,-2.0039096,-2.1813185,-2.244828,-0.6140709,-2.408105,-2.362029,-2.1210399,-2.0219743,-1.8978486,-1.2603014,-1.1570286,-1.4777067,-1.7255852,-1.7779729,-1.8575032,-1.8852737,-1.9034945,-1.2327154,-0.929435,-0.6535628,-0.26208487,-0.07865232,0.42606315,0.54544467,0.038554892,-0.354509,-0.3770768,-0.09732938,0.09116517,-0.06956422,-0.08920726,0.25770175,0.37108785,0.47111723,0.45949003,0.39143384,0.29879165,0.14541566,-0.6312614,-1.410657,-2.3403091,-3.3965552,-4.0140104,-3.2319689,-2.0393224,-1.4537432,-0.10233331,3.1331325,7.084551,9.545592,11.016101,11.412905,11.356654,11.102252,10.153516,8.926478,7.585223,5.689578,3.5621243,1.8099375,0.9194827,0.30104443,-0.6010533,-1.4515774,-1.8529683,-1.9973432,-1.7404802,-0.5632443,-0.039537907,-0.40435228,-0.5167733,-0.7917501,-1.2888955,-2.062162,-2.2141285,-2.004322,-1.4436624,-0.64864624,0.560519,1.7553048,1.4604609,0.77862954,-0.11742407,-0.26718286,-0.0119173825,0.36807093,0.63437027,1.0150847,1.2917489,1.4043968,1.6051084,1.7942634,2.0485785,2.219079,2.3754027,2.3575685,2.338777,1.789783,1.0533178,0.045450747,-0.4334762,-0.7594781,-1.2927277,-1.3213782,-1.002332,-0.8335436,-0.7560854,-1.1820209,-1.7580047,-2.0989091,-2.5899053,-2.912919,-2.8148105,-2.7347693,-2.6536345,-2.5729861,-2.5578847,-2.5338278,-2.4806178,-2.4427562,-2.4642556,-2.4534075,-2.4043746,-2.3508487,-2.3169496,-2.1971092,-2.0954304,-1.9182509,-2.023212,-1.9579896,-1.7044607,-1.6130044,-1.602052,-1.45572,-1.5328803,-1.5346589,-1.5822504,-1.5535815,-1.6137406,-1.6088891,-1.5302792,-1.5365909,-1.5711737,-1.7831876,-1.7383902,-1.8517567,-0.6141161,-0.6140759
-2.4942904,-2.533437,-2.5756216,-2.5403595,-2.491899,-2.55449,-2.6083977,-2.6301742,-2.549564,-2.2140477,-2.0096078,-1.9067047,-1.8317761,-1.7825736,-1.7964869,-1.7184511,-1.4444889,-1.3275306,-0.82015246,-0.5375197,-0.58912146,-0.87554127,-1.0518547,-0.7026324,-0.5398527,-0.22380677,-0.15760705,-0.22905338,-0.16652879,-0.33527312,-0.5895952,-0.6069331,-0.6492015,-0.6391351,-0.66278034,-0.7820519,-0.833695,-0.8908272,-0.9504088,-1.4545693,-2.1384938,-2.395495,-1.7804695,-1.3980007,-1.2852854,-1.0654721,-1.0527937,-0.89953375,-0.62698996,-0.51334876,-0.75639117,-1.2867104,-1.6233592,-1.6324725,-1.4887178,-1.2784096,-1.0940117,-1.0610971,-0.97508,-0.9483551,-0.96289575,-0.9741709,-0.963947,-1.1350608,-1.2754731,-0.9716706,0.6141274,3.1997285,5.016904,4.9585605,4.0298347,3.0083184,1.6773947,0.3756276,-1.6338285,-2.2649941,-2.5220106,-2.3784876,-1.9689128,-1.1702745,-0.11529418,0.39671662,0.3354326,0.18948892,0.35991764,0.41307124,0.28268674,0.08203438,-0.03953066,-0.023530357,-0.038726773,-0.12690622,-0.31289148,-0.46500075,-0.5712255,-0.90757155,-1.4445515,-1.881845,-2.0583105,-2.227155,-2.2770684,-2.0649452,-1.8319111,-1.5812215,-1.4208589,-1.0654886,-0.8249121,-0.8084503,-1.0612168,-1.4491298,-1.7021012,-1.800211,-2.1893182,-2.5368214,-2.664927,-2.6825864,-2.6649978,-2.6521115,-2.677952,-2.685663,-2.7294257,-2.7440786,-2.7771482,-2.866036,-2.8993065,-3.041637,-3.1394236,-3.2708821,-3.4909382,-3.5642438,-3.5827808,-3.4919353,-3.3659768,-3.1675248,-3.068548,-3.0530496,-3.0380266,-3.1014526,-3.088102,-3.0470972,-3.0549994,-3.0579066,-2.98424,-3.0102375,-3.0471287,-3.0394688,-2.8882546,-2.4920692,-2.4919376
0.2976538,0.22405821,0.26159844,0.15628847,-0.2661876,0.3652703,0.44028407,0.31836733,0.24969468,-0.22194214,-0.5561544,-0.47136992,-0.27793598,-0.2264334,0.052058168,0.27218628,0.5173735,0.6914321,0.97134477,1.2152681,2.0226972,3.0125165,3.8114467,3.4525225,2.686172,2.2819567,1.4148546,0.7496497,0.47212392,0.10007748,-0.6679547,-0.3965675,0.31382766,0.7479428,1.0646137,1.246396,1.3754568,1.5056665,1.7380106,1.985848,1.4308592,0.450177,-0.4499042,-1.0773351,-1.3278146,-1.4079707,-1.3395121,-1.1335309,-0.6549565,-0.016105779,0.38117,0.6522798,0.60737216,0.20527245,-0.11949992,-0.63035196,-0.84530586,-0.8606607,-0.6974776,-0.47995913,-0.22487831,0.039290965,0.57288724,1.4900686,2.2716446,2.7166927,2.9287648,2.258767,1.2205526,0.6444552,0.61703414,0.2776993,-0.42170537,-1.0243833,-2.0645738,-2.3377569,-2.4381988,-2.3002398,-2.1066847,-1.7445953,-1.2420268,-1.3107523,-1.5662935,-1.3800083,-0.8167815,-0.06355935,0.6125413,1.185343,1.6245611,1.8911166,2.1987538,2.622395,3.5401385,4.1891403,4.542019,5.438664,6.50425,7.123862,7.3996506,7.4675107,7.5681133,7.563369,7.337487,6.583976,5.5690947,4.144145,3.5806055,3.6103537,3.7526593,3.7257364,3.201536,1.657651,0.119904496,-0.95408773,-1.480904,-1.6954327,-1.8580447,-1.9358178,-1.8873441,-1.859911,-1.729397,-1.7552135,-1.7243514,-1.6770933,-1.51378,-1.4226406,-1.1848072,-0.8963249,-0.40744448,-0.6206287,-0.98437315,-1.2803735,-1.274261,-1.4346066,-1.5377434,-1.4528415,-1.4752803,-1.4514859,-1.4383017,-1.4462461,-1.3797824,-1.424382,-1.3906342,-1.4250193,-1.4038004,-1.4651386,-1.4340812,-0.26622528,-0.26610038
-1.0566722,-1.1115158,-1.0589601,-1.0442901,-2.5146282,-0.9681583,-1.0814872,-1.2384946,-1.1663718,-0.41631103,0.54287183,0.8657685,2.0941045,3.4405894,4.074648,5.1695523,7.5098066,10.072648,11.605829,12.032099,11.95048,11.439515,10.408901,8.2954035,5.866564,5.0441723,3.5900655,1.6955571,0.9518711,0.29150707,0.49874574,1.4234389,1.8904507,2.659852,2.8160305,2.808549,2.902917,2.9957528,3.0991883,2.7445133,1.7901134,0.7211088,-0.109451175,-0.97457606,-1.5180597,-1.4784262,-1.2592465,-0.8744242,-0.45458135,-0.16960603,-0.3883607,-0.76902133,-0.6920119,-0.5203649,-0.48887986,-0.8066502,-1.2036403,-1.4066961,-1.2856069,-1.0932416,-0.85807914,-0.6054879,-0.313501,-0.23452225,-0.54340196,-0.89764404,-1.4394983,-1.4249166,-1.3022511,-1.296268,-1.4941494,-1.7623844,-1.7818327,-1.9314802,-2.587453,-2.778998,-2.8307662,-2.8048234,-2.6330104,-2.2812824,-1.6911011,-1.5419295,-1.6335247,-1.7796446,-1.5980093,-1.4466628,-1.4277738,-1.4823027,-1.3707893,-1.2454526,-1.1288172,-1.1151402,-1.065397,-1.082546,-1.1049422,-1.151791,-1.4807911,-1.592442,-1.4256507,-0.91383445,-0.8834046,-0.9394721,-0.98934937,-1.0865145,-1.0638458,-0.799793,-0.7736583,-1.0199564,-1.5616946,-2.102201,-2.3617911,-2.0820696,-2.1262789,-2.2838967,-2.2597375,-2.2203805,-2.1144426,-2.0680943,-2.1077938,-2.0194588,-1.9901786,-1.9863281,-1.9852551,-1.9456962,-1.9538962,-1.9605399,-1.9641404,-1.8485051,-1.7533149,-1.7942346,-2.0631237,-2.468492,-2.545107,-2.4543426,-2.2912567,-2.302403,-2.3627453,-2.443592,-2.396101,-2.2893116,-2.2540796,-2.2836518,-2.1705291,-2.2122886,-2.122356,-2.0443356,-2.2197547,-2.5146983,-2.5146995
-3.8008494,-3.5852807,-3.5076754,-3.4512744,-2.1537075,-3.5481105,-3.487087,-3.0442226,-2.6853275,-2.4066157,-2.252278,-2.2817225,-2.2812567,-2.20347,-2.2257257,-2.2286901,-2.184244,-2.6778111,-2.7541614,-2.6919968,-2.7662668,-2.7115858,-2.9756525,-3.740583,-3.799249,-3.3486443,-2.7965117,-2.2721534,-1.9771527,-1.8977078,-2.2271311,-2.3885825,-1.680718,-0.97464716,-0.9230673,-1.0056927,-1.1247994,-1.2605262,-1.4725099,-2.2103064,-2.906278,-3.8587062,-4.2955494,-3.9785209,-3.6931071,-2.861074,-2.5521653,-2.3752458,-2.07858,-1.6592017,-1.5374999,-2.0607512,-2.4071102,-2.5592935,-2.4052954,-1.8111356,-1.0057299,-0.33867007,0.39982185,1.1457899,1.7235723,2.0021188,2.2850044,1.8377723,1.1809242,0.18394634,-1.0949324,-1.8188951,-1.1385282,-0.5425935,-0.76235294,-1.2475176,-2.2154286,-2.880516,-2.9498882,-2.5154054,-1.833721,-1.205184,-0.45147854,1.1473886,2.9366345,4.4326253,5.9886627,7.4187574,8.407746,8.784586,8.871774,8.808459,8.797862,8.770187,8.711965,8.587645,8.337192,8.103463,7.939238,7.3978014,6.001269,3.709657,1.4788878,-0.7218333,-1.5878114,-1.6409585,-1.4836929,-0.70744836,0.1204133,0.6505431,0.8096912,0.8971273,0.64563817,-0.009913713,-1.1483785,-3.0427577,-3.395854,-3.1537194,-2.8825302,-2.5568624,-2.2870698,-2.184494,-2.1691666,-2.112339,-2.1935894,-2.1949644,-2.2078369,-2.2722237,-2.3376255,-2.278472,-2.341422,-2.427204,-2.4911017,-2.4069927,-2.0446854,-1.8324264,-1.8847532,-1.8819195,-1.9711057,-1.8951731,-1.8462508,-1.8318123,-1.8958522,-1.9514068,-2.0691617,-2.0414915,-2.1420827,-2.1168919,-2.1797369,-2.123904,-1.5753099,-2.1538568,-2.153784
