0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
12.808041,12.866659,11.840363,12.602089,12.964787,12.682476,10.997505,10.774302,10.772497,10.67079,10.772857,10.821963,10.286405,10.667625,10.378083,10.4319315,9.724068,7.8995967,5.682315,3.9539323,2.4491382,1.9162108,1.1056035,-0.14090838,-0.46533498,-0.2227511,-0.03183472,0.7412218,2.0239642,3.8254929,5.71586,7.2631426,8.086201,7.76052,6.532586,5.637331,5.3385596,5.2117233,4.48907,3.6903825,3.064884,1.922216,0.36593714,0.103236526,0.122752845,-0.091264516,-0.26649144,-0.2418167,-0.17848527,-0.05430445,0.20717838,0.37425402,0.26476133,-0.05183345,-0.28748703,-0.4034369,-0.49731553,-0.499572,0.19841713,0.8569462,0.2946781,-0.41555187,-0.84376824,-0.6177771,-0.4116793,-0.44400498,-0.34056193,-0.28717765,-0.39861062,-0.3315643,-0.16412127,-0.005245,0.24987932,0.6897881,1.240915,1.6863517,2.1522698,2.9549987,4.5161023,6.044799,6.72049,6.965876,6.4966717,5.2871094,4.3537045,4.3603883,4.3065376,4.3814034,4.2357993,4.0020823,3.6220603,3.2960343,2.3430388,1.9480658,1.640114,1.1907444,0.8373334,0.726291,0.766867,0.635839,0.517058,0.5003286,0.50153697,0.538439,0.5516488,0.4935576,0.47878078,0.45853695,0.36263072,0.27771193,0.17904907,0.18141456,0.041374862,-0.25306243,-0.058609724,0.37079233,0.72470605,0.8886539,1.0718892,1.2295153,1.297039,1.3768277,1.4837749,1.46014,1.5043998,1.475472,1.5239425,1.8202387,1.8918433,2.2762592,2.461151,2.5511293,2.6334972,2.7203827,2.7779365,2.4917858,1.808444,1.3261826,0.9269941,0.45033833,0.27754447,0.2519219,0.38857967,0.50665355,0.5955995,0.63527,0.77228606,0.9299147,1.1870692,1.5761993,2.564672,3.5317397,4.8352537,5.9579153,7.203043,7.532583,8.456198,9.269864,10.2985935,10.742258,10.914631,11.121201,11.047305,10.773238,10.772806,10.772393
-2.0543463,-2.0178173,-1.7119238,-1.9147884,-2.0544975,-2.1396422,-1.3587039,-1.2237265,-1.2224135,-2.8446264,-2.7766666,-2.821034,-3.0235422,-3.0171905,-2.9675994,-2.877891,-3.1272678,-3.2797031,-3.2762485,-3.0084677,-2.7832806,-2.5762627,-2.3760562,-2.4291716,-2.497611,-2.460814,-2.410933,-2.3451486,-2.3000169,-2.524996,-2.8945792,-3.1642585,-3.0472574,-2.7866628,-2.591541,-2.5180004,-2.535051,-2.5673432,-2.4885707,-2.3556824,-2.2879188,-2.3993115,-2.5816774,-2.770373,-2.8091404,-2.7422717,-2.7059972,-2.7099974,-2.7739146,-2.840062,-2.909965,-3.037403,-3.1681747,-3.3121102,-3.343281,-3.108039,-2.9106343,-2.8106873,-2.346097,-1.5867438,-1.355458,-1.6549459,-2.426546,-3.1672077,-3.4265847,-3.28818,-3.2493315,-3.2633653,-3.3693604,-3.5128212,-3.5842938,-3.572009,-3.52923,-3.3579712,-3.2070034,-3.0434875,-2.8367524,-2.6867962,-2.7730103,-3.0081115,-3.0400643,-2.7838616,-2.6893384,-2.6022303,-2.484488,-2.6009686,-2.7039104,-2.7899308,-2.7135658,-2.5977535,-2.46531,-2.3672004,-1.987215,-1.8993797,-1.9162328,-2.1192715,-2.2705984,-2.7448,-3.092307,-3.238567,-3.1339245,-2.9703603,-2.848434,-2.6670797,-2.5199208,-2.4756162,-2.4253066,-2.4154842,-2.3067183,-2.1140845,-1.9133052,-1.7697273,-1.7762905,-1.8514819,-1.9274042,-1.979136,-2.2261655,-2.4110684,-2.5258107,-2.5342674,-2.4803305,-2.434654,-2.3630981,-2.3720598,-2.3398097,-2.3381324,-2.3369331,-2.2780495,-2.289269,-2.289672,-2.2835674,-2.2151797,-2.1286168,-2.0824447,-2.0374582,-1.959902,-1.8486747,-1.8899789,-2.1793005,-2.5833116,-2.704762,-2.6765287,-2.5726204,-2.4171033,-2.2596433,-2.1486216,-2.0077415,-1.8152751,-1.6134949,-1.4311118,-1.3154585,-1.4925776,-1.5930839,-1.5709138,-1.5471302,-1.1823139,-1.1121659,-0.8837459,-0.90050244,-1.2119919,-1.4056712,-1.4886245,-1.4310274,-1.2221994,-1.2221692,-1.2221029
-0.88210756,-0.8707879,0.14910594,-0.105757594,-0.6773244,-0.9059339,0.24071902,0.22679636,0.22612742,-0.69014883,-0.759389,-0.7839425,-0.92811626,-1.1373887,-1.1044192,-1.0826203,-0.52586824,0.14320418,0.6173948,1.0451268,1.1761167,1.1479223,0.91435593,0.13047376,-0.7558612,-1.6380665,-2.166457,-2.5485756,-2.683922,-2.5387278,-2.341456,-2.028109,-1.6634274,-1.2960173,-1.0607194,-1.0130227,-1.0893278,-1.2436584,-1.1968437,-1.1152612,-1.1211355,-1.0257252,-0.6694762,-0.58125067,-1.029615,-1.380821,-1.6481124,-1.8212698,-1.9590217,-2.0203645,-1.9725307,-2.022474,-2.2691863,-2.607306,-2.9473581,-3.4063697,-3.7637758,-3.792898,-2.9176419,-2.0204823,-1.9837317,-2.6747274,-3.213342,-3.2088764,-3.2463741,-3.4471755,-3.5189328,-3.514595,-3.4300313,-3.3326411,-3.229508,-3.1426804,-3.1117954,-3.1449847,-3.2026181,-3.2617116,-3.2813902,-3.1314087,-2.6197653,-1.9206455,-1.6074157,-1.2764115,-0.8921745,-0.7833466,-0.8265354,-0.940369,-1.1382161,-1.2118808,-1.0893866,-0.94736713,-0.9869082,-1.0055054,-0.6418489,-0.5840044,-0.29054987,-0.3290196,-0.7524992,-1.0348535,-1.1957562,-1.0764937,-1.0896015,-1.193699,-1.2178894,-1.2019635,-1.1239266,-1.0683758,-1.0434328,-1.0549487,-1.1270059,-1.235619,-1.2534995,-1.0383034,-0.27223396,0.45869023,1.4420362,2.1305056,2.5983052,2.8794017,2.988239,3.0366979,3.083852,3.0459604,3.0478992,3.0657763,3.0379057,2.957395,2.8971407,2.668066,2.684032,2.5730138,2.6465971,2.4683805,2.1554353,1.994791,1.8543034,1.610153,1.1135573,0.2697829,-0.37101775,-0.6803845,-1.0034437,-1.3362665,-1.7656994,-2.1032386,-2.392055,-2.5752556,-2.7355685,-2.8191679,-2.8119276,-2.7932642,-2.855261,-2.789183,-2.6453805,-2.252602,-2.2848768,-2.4277043,-2.418785,-2.3244352,-1.9136875,-1.6782874,-1.6364489,-1.4814959,-1.456707,0.22705945,0.22661743,0.22625571
-1.962877,-1.9636378,-1.1062078,-1.7300402,-1.9526596,-1.7198684,-0.32718205,-0.09324497,-0.09147368,-1.4119757,-1.2871089,-1.4571378,-1.5900635,-1.6661246,-1.5748112,-1.3234363,-1.0479196,-0.8575871,-0.74221027,-0.54465556,-0.53733695,-0.38492003,-0.08764239,-0.05856946,-0.5605523,-1.1487525,-1.3805125,-1.534215,-1.5964105,-1.6095213,-1.5067145,-1.4517732,-1.5586479,-1.9219185,-2.32283,-2.5499055,-2.7192938,-2.8459659,-2.8807876,-2.9118128,-2.8141465,-2.4831998,-1.8132856,-1.4473383,-1.6106112,-1.6779732,-1.7618259,-1.7796525,-1.6963854,-1.6444082,-1.5228693,-1.508016,-1.6005592,-1.8406372,-2.128234,-2.2482035,-2.1347768,-2.0367436,-1.5680801,-1.113682,-1.2470489,-1.6313165,-2.172028,-2.387577,-2.2139473,-1.9365301,-1.8208909,-1.7553488,-1.5752667,-1.4627227,-1.5298754,-1.7176201,-1.8870964,-2.0436416,-2.2020757,-2.2341163,-2.1988125,-2.1981745,-2.1088936,-2.0934305,-2.1117203,-2.1501198,-2.3459134,-2.505361,-2.6016304,-2.7661965,-2.9300222,-3.0193439,-2.9266498,-2.8206768,-2.8566766,-2.8627408,-2.5609586,-2.4166734,-2.2038798,-1.9714293,-1.8662385,-1.983611,-2.2468631,-2.4061716,-2.4034672,-2.4253283,-2.405796,-2.3546581,-2.3015277,-2.2812757,-2.2385685,-2.2217054,-2.1644833,-2.0895815,-1.993677,-1.9558563,-1.8426869,-1.5872438,-1.20542,-1.1123656,-1.4223056,-1.6780485,-1.8659923,-1.9100745,-1.9230691,-1.9312394,-1.9372867,-1.9487984,-1.9724845,-1.981889,-1.9870065,-2.0145957,-1.995233,-1.9845506,-1.9860262,-1.9748148,-1.9427303,-1.9299989,-1.8626218,-1.7538669,-1.6112314,-1.4874231,-1.5006909,-1.7443889,-1.8761861,-2.0168827,-2.1318917,-2.088176,-1.9856677,-1.89565,-1.7702491,-1.6012511,-1.3354669,-0.9664912,-0.30538368,-0.1925267,-0.017442212,0.06404948,-0.16777769,0.011694111,-0.16143858,-0.133299,-0.16822809,-0.24201903,-0.28632727,-0.49106878,-0.6733855,-0.092065096,-0.09167835,-0.091293216
0.27832103,0.26122832,0.65732425,0.53801584,0.24644637,0.061759003,0.7295979,0.7302855,0.7300429,-0.5974099,-0.64637756,-0.7049789,-0.55335104,-0.5738696,-0.6210926,-0.6841838,-0.5059468,-0.5149402,-0.3246873,-0.42994088,-0.6144361,-0.77300143,-0.9758204,-0.7103646,0.37256235,1.272803,1.551473,1.407052,0.72252715,0.06407708,-0.4323942,-0.51907724,-0.2006796,0.14180714,0.30593294,0.4717309,0.45143518,0.54340565,0.72838366,1.0489104,1.2364608,1.4254979,2.2889287,2.6095428,2.8023016,2.893372,2.9599547,2.8258848,2.4597495,1.775689,1.0390518,0.6599648,0.60496235,0.9370827,1.4293257,1.6570559,1.4190298,0.44064146,-1.8064332,-2.8474946,-2.5838008,-2.5023599,-1.9899215,-1.4006913,-0.9713981,-0.7604206,-0.7492833,-0.7789868,-0.8257902,-0.7060846,-0.45877984,-0.14007103,0.056305885,0.2736099,0.48704344,0.45381188,0.25268123,-0.23850252,-1.1484922,-1.6951895,-1.620763,-1.266954,-1.0132207,-0.7371689,-0.38941684,-0.16194141,-0.22751132,-0.3660776,-0.5395006,-0.737971,-0.6985031,-0.5472778,-0.3604222,0.005867094,0.16144404,0.5870414,1.6826977,3.3247924,4.913052,6.2660456,6.822003,6.9485006,6.8917646,6.8640137,6.806904,6.7345276,6.6742043,6.647775,6.575225,6.547144,6.520483,6.356798,5.5122385,4.0244274,1.6254652,-0.7655029,-1.5115608,-1.5509799,-1.3864882,-1.38852,-1.2144372,-1.1036543,-0.99878466,-1.0097226,-1.0061462,-1.0212383,-1.0365683,-0.92203057,-0.99453264,-1.0537388,-1.111387,-1.2438437,-1.3285812,-1.3387982,-1.4450277,-1.5378149,-1.4212633,-0.8679427,0.017417908,1.1842597,1.8450794,2.2810738,2.6850033,2.804103,2.877975,2.8208184,2.6897078,2.4679918,2.1343195,1.6695645,0.5111712,-0.40431082,-1.4510205,-1.9919169,-1.8271358,-1.9599411,-1.8037066,-1.6441774,-1.1799102,-0.66272914,-0.34518892,-0.13407853,-0.07298589,0.7297087,0.7298629,0.7299359
-2.1889644,-2.1506333,-1.2535893,-1.737304,-2.400865,-2.5104933,-0.96109784,-0.82916033,-0.82705057,-3.0180955,-3.0470805,-3.2078397,-2.9875362,-3.0776591,-3.0649104,-2.9963303,-2.75449,-2.0544524,-1.2345558,-0.6707953,-0.42309412,-0.177221,0.4016036,0.669345,0.09795193,-0.16913936,-0.089230806,-0.19719154,-0.46208134,-0.85201013,-1.2005229,-1.410662,-1.8218589,-1.7231406,-1.1581254,-0.93008614,-0.8238759,-0.81614685,-0.64333904,-0.028537214,0.58004856,1.4977968,2.1966627,2.6132507,3.3183024,4.7043633,6.1727414,7.685199,8.368945,8.674099,8.92561,9.01218,8.880404,8.400672,7.4237785,5.9636316,5.068804,4.124647,2.2884662,0.6167783,-0.06933078,0.49695706,0.81222606,0.5613569,0.53792506,0.9711664,1.3442063,1.5742754,2.0853786,2.833627,3.3747554,3.6956306,3.8027122,3.75098,3.3970685,3.0237825,2.646351,2.0928729,1.2975994,0.49661833,-0.044213533,-0.3441154,-0.23273717,0.09216048,0.24848992,0.18769063,0.38989842,0.43267828,1.0787426,2.5179758,3.6937695,4.533477,6.581338,7.563175,8.55327,9.239075,9.514002,9.331993,8.835633,7.696987,6.038333,4.529362,3.7807055,2.7390647,1.9724653,1.762381,1.6578345,1.5485094,1.26136,0.933708,0.5677184,0.03228399,-0.7840275,-1.2799407,-1.6671023,-1.9456226,-2.0716503,-2.18329,-2.339076,-2.4935458,-2.464288,-2.4324584,-2.3571968,-2.307663,-2.2322366,-2.204154,-2.1837664,-2.043622,-1.9694698,-1.7908239,-1.7305562,-1.5508152,-1.4637947,-1.4515591,-1.331059,-1.151595,-0.88470006,-0.40984634,-0.14192112,-0.33695033,-0.567838,-0.60664064,-0.4465869,-0.43827486,-0.4087737,-0.3782544,-0.3827064,-0.46244895,-0.68273354,-1.0079963,-1.5957413,-1.9968327,-2.291165,-2.5669632,-2.7542372,-2.5431807,-2.6460094,-2.58397,-2.6049733,-2.5753784,-2.5273237,-2.503264,-2.4477627,-0.82792735,-0.8273729,-0.826887
-3.2776072,-3.2678916,-2.9157991,-3.167907,-3.3089204,-3.273356,-2.6784258,-2.598665,-2.5977097,-3.267611,-3.262245,-3.2801232,-3.2115312,-3.1569462,-3.1349077,-3.0732965,-3.3164792,-3.3933115,-3.2694454,-3.2339778,-3.026857,-2.9714496,-2.7360415,-2.0556264,-1.4564573,-1.020615,-0.89491606,-1.0495391,-1.4099946,-1.7695396,-2.0684397,-2.2196286,-2.5060859,-2.7674763,-3.0293996,-3.0430932,-2.9228427,-2.7844017,-2.6111455,-2.2960978,-2.096317,-1.8858383,-1.866475,-2.1620765,-2.0458057,-1.7295346,-1.2821295,-0.8987293,-0.8321098,-0.8756728,-0.933082,-1.0079219,-1.0964723,-1.0840157,-0.8379363,-0.40595323,-0.19693051,-0.1959769,-0.12217489,-0.65532506,-0.96119434,-0.3183232,0.42744553,0.64880204,0.74986625,0.7706859,0.64552665,0.5023676,0.23726511,-0.022677734,-0.28740308,-0.4917364,-0.57985497,-0.65654683,-0.75816697,-0.83995956,-0.98404384,-1.2991232,-1.873613,-2.3319006,-2.6452482,-2.9696822,-3.1365755,-3.1444056,-3.0896225,-3.014936,-2.8282213,-2.7349443,-2.775345,-2.7679963,-2.6471994,-2.5634477,-2.551578,-2.538153,-2.65385,-2.6681938,-2.4788573,-2.2110023,-1.7832229,-1.2680504,-0.9191607,-0.81891084,-0.82887757,-0.8827455,-0.9639826,-0.9694345,-0.9582274,-0.9458767,-0.8553475,-0.76483434,-0.74416435,-0.90096855,-1.2387798,-1.3750069,-1.496494,-1.9055636,-2.3960862,-2.7558036,-2.9627416,-3.029591,-3.0861468,-3.1115584,-3.0960531,-3.063713,-3.011106,-2.9831674,-2.9571333,-2.9342916,-2.9254982,-2.9473255,-2.9454546,-2.8956556,-2.8580415,-2.8695168,-2.8398569,-2.6679373,-2.274078,-1.6461899,-1.1051079,-0.6601255,-0.093722284,0.40459585,0.5326528,0.49173853,0.3891365,0.3115632,0.13589439,-0.10275704,-0.48494822,-0.8578354,-1.3820617,-1.6619899,-1.7954433,-1.892737,-2.1373122,-1.9404786,-2.1076531,-2.131193,-2.3859096,-2.6753716,-2.7847335,-2.8818614,-2.869899,-2.598165,-2.5978885,-2.5976255
-1.2747946,-1.3119637,-0.47838062,-1.1004143,-1.4957929,-1.4634093,0.011318088,0.05566877,0.056244224,-1.6969118,-1.701195,-1.9062995,-2.2408605,-2.199283,-2.1009228,-1.7522066,-1.5037618,-1.3284907,-0.96137404,-0.49679735,-0.19368044,0.081242844,0.5289382,0.6481843,-0.047150716,-0.4623642,-0.41355914,-0.2884177,-0.26260287,-0.5863859,-1.120239,-1.8045406,-2.1553252,-2.2744775,-2.1813016,-2.1913557,-2.357575,-2.4649343,-2.5509799,-2.692024,-2.6401136,-2.5337074,-1.9476764,-1.5225471,-1.5517771,-1.6639336,-1.7787735,-1.6017457,-1.0795009,-0.7176391,-0.63158053,-0.6785801,-0.8574388,-1.0932677,-1.1985546,-0.7428706,-0.079048425,0.4638147,1.3908725,2.0783741,1.9703083,1.9560494,1.3243866,0.36549667,-0.4452385,-0.66791457,-0.82283103,-0.9380064,-1.0328563,-1.0207559,-1.0242894,-0.9955795,-1.0091394,-0.9275036,-0.86501485,-0.72436094,-0.47885045,-0.3557435,-0.9092384,-1.7710323,-2.1557322,-2.2138865,-2.1981587,-2.206535,-2.268428,-2.4758282,-2.6296902,-2.731371,-2.7636535,-2.8799193,-2.9752898,-3.004423,-2.569959,-2.1243093,-1.4967812,-1.0199127,-0.7086618,-0.8498776,-1.1432838,-1.5013182,-1.6580925,-1.596323,-1.4758973,-1.2286885,-1.0095675,-0.95744574,-0.9141974,-0.86548996,-0.74388725,-0.5478122,-0.21842378,0.07073599,-0.046584755,-0.6001905,-1.0160692,-1.2083404,-1.6821835,-2.0846562,-2.312901,-2.2820559,-2.2215447,-2.2032757,-2.130777,-2.146587,-2.1499615,-2.1633403,-2.1803532,-2.1445887,-2.1119828,-2.0248141,-2.0350049,-2.0309544,-1.958993,-1.9085957,-1.6769109,-1.2775228,-0.7285207,-0.13954036,0.1003222,-0.1423595,-0.44900015,-0.8319689,-0.8335676,-0.65561306,-0.40036497,-0.1979183,0.1179682,0.46147132,0.7871878,1.1129962,1.6129751,1.6742395,1.7908971,1.7323086,1.6244931,1.9871504,1.9940395,2.0406036,1.5627354,1.4419694,1.4171834,1.1732298,0.89802706,0.056426227,0.056398183,0.056446552
-0.61099863,-0.6779243,-0.9221449,-0.80311733,-0.74049366,-0.90775955,-1.0234144,-1.0413246,-1.0412046,-1.0678129,-1.0534519,-1.0416735,-1.1154808,-0.95197105,-1.0334,-0.9783961,-1.0633955,-1.2876785,-1.3516855,-1.3698405,-1.3836368,-1.3713706,-1.1463102,-0.17483604,0.8978786,1.6026204,1.8778753,2.0273852,2.1371102,1.7027533,0.99287105,-0.2880708,-1.1390222,-1.7401035,-1.9415706,-2.0365376,-1.9365134,-1.7868141,-1.6622901,-1.5988046,-1.581309,-1.5187058,-1.3449025,-1.4369729,-1.3531911,-1.1844494,-1.0029502,-0.88561594,-0.87390774,-1.0722286,-1.2706593,-1.1961591,-0.6092806,0.21848762,1.0481331,1.7412431,1.9228003,1.6410072,0.3532911,-0.87534094,-0.62563956,-0.049695842,0.2064094,0.065286,-0.20896295,-0.43346214,-0.6452546,-0.81720245,-1.1688817,-1.6082543,-1.7477388,-1.6625661,-1.545142,-1.3689451,-1.1786124,-1.0381174,-0.96725535,-1.0403908,-1.3639663,-1.7958736,-2.0175374,-2.2832348,-2.4020648,-2.2615802,-2.1594567,-2.0241868,-1.7021798,-1.5583124,-1.6177604,-1.6841396,-1.4819657,-1.3758566,-1.172413,-1.0179441,-1.0457945,-1.1557004,-1.0996757,-1.095371,-1.0044662,-1.0321407,-1.0376,-0.98291445,-0.98709416,-1.041419,-1.124208,-1.1890415,-1.2156903,-1.2048576,-1.15675,-1.0992817,-1.1873324,-1.457966,-1.9655125,-2.0771,-1.7198894,-1.4388915,-1.4972262,-1.5470204,-1.410727,-1.1613505,-1.1432247,-1.0966964,-1.0454787,-1.0558822,-1.0028994,-0.95355636,-0.91926426,-0.8512384,-0.8331268,-0.7775143,-0.7752878,-0.6513356,-0.51205677,-0.521226,-0.51413214,-0.33340785,0.14296322,0.70178926,0.6847493,0.15467697,-0.26561764,-0.5428104,-0.8602865,-0.98532176,-1.090532,-1.1821787,-1.372209,-1.6111305,-1.8827927,-2.0709608,-2.0301504,-1.8890166,-1.6024816,-1.4293323,-1.2164644,-1.0513145,-0.73815644,-0.44602042,-0.24092796,-0.49409813,-0.6554244,-0.74390936,-0.6489519,-1.0412844,-1.0412073,-1.0411592
-3.1877346,-3.1091738,-2.6744037,-2.7473254,-3.0128021,-3.040612,-2.8510618,-2.9651754,-2.9660544,-3.4365218,-3.4535143,-3.4925597,-3.3728855,-3.2890253,-3.3672588,-3.398378,-3.3690307,-3.3934207,-3.3115444,-3.1102018,-3.1323495,-3.1828344,-3.2762458,-3.0535665,-2.5374832,-1.709288,-1.3015552,-1.2377832,-1.730143,-2.3230617,-2.9661226,-3.2494626,-3.113665,-2.7691057,-2.581278,-2.397705,-2.377658,-2.368007,-2.2133462,-1.8614453,-1.5475678,-1.108099,-0.3405155,-0.21562816,-0.05106905,0.24983416,0.50049764,0.41813412,0.057811916,-0.32594925,-0.69264376,-1.0763484,-1.6375796,-2.0141792,-1.8514276,-1.2506528,-0.95916486,-1.3769405,-3.2373323,-3.7467728,-2.9105034,-2.2389798,-1.0800796,-0.0232547,0.8642566,1.3231082,1.4598447,1.511841,1.4063361,1.2017626,0.8199362,0.49305648,0.2518342,-0.046084583,-0.27966487,-0.55667955,-0.9520189,-1.6744998,-2.5923893,-3.0894186,-3.151096,-3.0539446,-2.9999118,-2.9395072,-2.7588115,-2.6003776,-2.5499687,-2.6009197,-2.6806588,-2.6511927,-2.497342,-2.308538,-2.0799003,-1.7807238,-1.6461954,-1.4548572,-1.1070676,-0.5671519,0.15792161,1.3507862,2.4169803,2.926876,3.0763483,3.230441,3.3432486,3.3803928,3.391858,3.372524,3.3616366,3.24903,3.1022644,2.7501926,1.9486678,1.0605996,-0.45491454,-1.8209604,-2.1471775,-2.137958,-2.1238637,-2.2406807,-2.1549783,-2.0874305,-2.0268059,-2.0196571,-2.0067744,-2.0051944,-2.0125597,-1.9425641,-1.9762077,-2.0464606,-2.0964828,-2.1385236,-2.1856084,-2.1941411,-2.2523513,-2.3396478,-2.3826177,-2.3708868,-2.1073694,-1.3217642,-0.5354089,0.32620478,1.2540556,1.6838326,1.9142449,1.9383504,1.9336371,1.8061152,1.5525901,1.0316854,-0.3371939,-1.3556868,-2.4398713,-2.9557278,-2.8324466,-2.677226,-2.8343554,-3.0639853,-3.2698026,-3.0872476,-2.819191,-2.5259492,-2.276984,-2.9658637,-2.965982,-2.9661236
