0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
13.086731,13.128811,13.22782,13.276226,13.331283,10.949784,10.951144,12.902401,12.870206,12.730652,12.579139,12.451642,12.25099,11.760022,11.294205,10.615249,8.634004,6.9967184,5.276388,3.7944775,2.429146,1.2797673,0.8374394,0.37761208,0.22251093,0.20749864,1.841626,3.7716053,3.0223713,1.8056513,0.40188015,0.11463219,0.18905267,0.14311945,-0.07584439,-0.6648283,-0.9780386,-0.8610201,-0.66177243,-0.4450885,-0.2831604,-0.051477954,0.38756862,0.8192582,1.1105052,1.2184343,1.3558129,1.1998551,0.36829013,-0.41311032,-0.6891996,-0.058423027,1.0344008,0.5920439,0.103016585,-0.26067007,-0.7345834,-0.77370745,-0.9789156,-1.1869622,-1.3125962,-1.3124077,-1.2407886,-1.2473663,-1.3006908,-1.3489058,-1.3401543,-1.4034883,-1.3230006,-0.98015594,-0.1795412,0.37946674,0.8157479,1.0802785,0.78564084,0.15675265,-0.24278805,-0.36463636,-0.15513442,0.12022352,0.54086095,0.6564837,0.6365608,0.5085385,0.40880245,0.39566967,0.5146251,0.7867534,1.7651541,2.9791927,3.1471286,2.5716467,0.27798945,-0.17982954,-0.19019747,-0.095992625,0.2559436,0.38274714,0.5973802,-0.35656402,-1.2072136,-0.8039011,0.31257215,1.0371087,0.86787176,0.844826,1.4020009,2.0360212,3.0455906,3.9241023,4.4562693,4.7688036,4.7949724,3.9940376,2.7402515,1.4822295,0.8357349,0.57763624,0.44177473,0.42824695,0.43768752,0.5039035,0.45232594,0.281276,0.16021451,-0.06380071,-0.31998813,-0.5504866,-0.7113268,-0.717993,-0.6461935,-0.5637181,-0.4581012,-0.6644883,-1.1145108,-0.8879213,-0.52349144,-0.3712014,0.027649492,0.07692538,-0.109325945,0.16162097,0.30987877,0.5304693,0.2927008,0.12034415,0.1280278,0.32676184,0.82434094,1.7218959,1.8741176,2.448354,2.9757094,3.1400063,2.8683033,2.117848,1.5713685,1.6430858,1.9206636,2.1779203,2.1289306,2.0950084,2.071393,2.249316,2.293736,2.1963,2.246099,2.3109083,2.5290978,2.728033,3.278127,3.986407,5.203178,7.1240025,8.53484,9.171059,10.056229,10.8199625,10.817153,10.895674,11.248645,11.524974,10.949186,11.511676,10.948809,10.9493885,10.949563
-2.5607314,-2.5456781,-2.5494652,-2.5298305,-2.5324192,-1.3130689,-1.3136437,-2.486299,-2.4806278,-2.4374237,-2.4674,-2.4420707,-2.4228115,-2.4868145,-2.571076,-2.5830483,-2.60878,-2.9663234,-3.1012993,-2.8833647,-2.4387138,-1.9030404,-1.5934513,-1.8538189,-1.6890616,-1.2190578,-0.61722064,-0.93717647,-1.5814939,-1.8369555,-1.6575557,-1.1861975,-0.8357048,-0.62460303,-0.6634405,-0.876634,-1.0508626,-1.019619,-0.95134085,-0.94538754,-1.0439302,-1.231415,-1.5320919,-1.8425434,-2.0959246,-2.1471891,-2.198843,-2.3592594,-2.5606966,-2.640973,-2.4303317,-2.2543647,-2.5732985,-2.792921,-2.9883776,-3.0259814,-2.7830625,-2.316288,-1.9441948,-1.8479451,-1.9176993,-1.9602218,-2.0099244,-2.003325,-1.9912207,-2.0467148,-2.1487126,-2.2899377,-2.392655,-2.5909572,-2.748023,-2.8682122,-3.0310655,-3.0205984,-2.8638644,-2.5921755,-2.3928404,-2.297214,-2.338655,-2.3159714,-2.1907134,-1.9750772,-1.7709281,-1.4978399,-1.0724075,-0.6801241,-0.60640204,-1.4072433,-2.5051093,-2.6954806,-2.8810465,-2.9808755,-2.8088865,-2.6660497,-2.5942633,-2.5829248,-2.778582,-2.9048367,-3.0701714,-3.0727477,-3.5180879,-4.384679,-4.292216,-2.7863398,-1.8289698,-1.1562332,-0.96106684,-0.9528187,-1.1675678,-1.6262366,-1.9014257,-2.0595298,-2.0651064,-1.904154,-1.6013231,-1.3156569,-1.3358457,-1.5064949,-1.7140254,-1.8518744,-2.0420406,-2.3134322,-2.522933,-2.6119409,-2.6398053,-2.6603715,-2.6927376,-2.7280636,-2.7740417,-2.8050227,-2.847073,-2.8978434,-2.973475,-3.072506,-3.1192007,-2.955235,-2.5825036,-2.2811046,-1.8947563,-1.43892,-1.2355756,-1.2767551,-1.4297998,-1.646485,-2.018699,-1.7834514,-1.1025218,-0.97958994,-1.0306574,-0.96947485,-1.0378938,-1.1993759,-1.5167682,-1.6858099,-1.8666215,-1.7250884,-1.5831707,-1.8611462,-2.2926605,-2.7482462,-2.9860394,-3.0936575,-3.1502612,-3.1823006,-3.1811247,-3.1292691,-3.0998826,-3.1303742,-3.085428,-3.03337,-3.0623884,-3.1315432,-3.1070955,-2.954456,-2.8189845,-2.7227714,-2.7426744,-2.8363347,-2.8142076,-2.7639313,-2.8895717,-2.1154137,-1.3124859,-2.1767678,-1.3125393,-1.3128228,-1.3129563
0.29370406,0.28625172,0.25172678,0.2871731,0.31933245,0.19413085,0.19480926,0.21033707,0.23604628,0.09410393,0.051163703,-0.0426037,-0.17972285,-0.4021654,-0.6844006,-1.0755615,-1.6130676,-1.6674443,-1.5624049,-1.4444906,-1.6716208,-1.6083102,-1.3260281,-1.6304182,-1.7782292,-1.4750407,-0.71150875,-0.6070703,-0.79721993,-0.51002014,-0.26674566,-0.973192,-1.3922212,-1.5775942,-1.5473955,-1.4746997,-1.7139208,-1.96371,-2.0673761,-2.0735314,-2.0089786,-1.8430387,-1.6896635,-1.6591289,-1.7224958,-1.7631176,-1.634319,-1.7908669,-2.2901902,-2.6984377,-2.9731421,-2.5185251,-2.4751234,-2.5534012,-2.6912284,-2.6422005,-2.1338413,-1.6411408,-1.2709702,-1.2825246,-1.4653397,-1.6822721,-1.821447,-1.8461696,-1.860178,-1.8988092,-1.9272678,-1.937464,-1.8795261,-1.8671911,-1.8314583,-1.7896403,-1.9121475,-1.9934361,-2.0691037,-2.1774433,-2.21509,-2.150569,-1.9995902,-1.9103839,-1.8303545,-1.7665439,-1.7266539,-1.7094014,-1.6214515,-1.3629644,-0.962553,-0.684641,-0.7049041,-0.5675897,-0.35507664,-0.5391195,-0.9493416,-0.93696517,-0.59555733,-0.21752256,0.34847715,0.33654386,0.46500373,0.34998265,-0.13234696,-0.8160677,-1.8169093,-2.6369505,-2.1356483,-1.2482641,-0.84472585,-0.5931492,-0.34131807,-0.27826503,-0.2368617,-0.07600104,-0.029735751,0.070844,0.054353386,-0.075151965,0.01850827,0.21385191,0.47087008,0.71906036,0.5892086,0.11615875,-0.42534286,-0.87817407,-1.1484275,-1.3761079,-1.6737533,-1.853353,-1.919631,-1.9796269,-2.0467649,-2.103297,-2.1343665,-2.1571412,-2.3488238,-2.2754145,-2.013,-1.8601134,-2.0094087,-2.325007,-2.3975585,-2.3324823,-2.0616488,-1.4186623,-1.7744853,-2.1711235,-2.0861197,-1.7858496,-1.8072348,-2.0686312,-2.2719116,-2.3488688,-2.130454,-2.0859523,-2.014956,-1.9683206,-1.7859347,-1.2461405,-0.8795059,-0.74469155,-0.6659833,-0.6646687,-0.6293288,-0.6231197,-0.60623205,-0.6589472,-0.6487226,-0.63634723,-0.6226853,-0.623519,-0.598768,-0.52838415,-0.5158403,-0.44652176,-0.49381185,-0.6522045,-0.836955,-0.9864731,-0.8309755,-0.6916424,-0.73497,-0.3859136,0.1937147,-0.42404372,0.19402055,0.19392318,0.19406617
-1.9437497,-1.9322709,-1.8510579,-1.7710681,-1.6420988,-0.19021004,-0.19091627,-1.0529788,-1.0351428,-0.7803046,-0.8176903,-0.8004191,-0.7312397,-0.6998915,-0.72960144,-0.8121787,-1.0265448,-1.2362086,-1.2831613,-1.1349688,-0.8994633,-0.4471237,0.02345479,0.08336985,-0.036787726,-0.33259267,-0.8334098,-1.1854906,-1.3008785,-1.3098694,-0.839094,-0.30314675,-0.20894498,-0.21646732,-0.387744,-0.89929,-1.1732671,-1.0310111,-0.77333987,-0.39225787,-0.19500974,-0.07412852,-0.10167402,-0.24805048,-0.3988748,-0.28151768,-0.12671545,-0.7716701,-1.7502009,-2.4063394,-2.3710737,-1.670869,-1.2313113,-1.2295831,-1.3871961,-1.1292738,-0.4696979,0.19416595,0.18768282,-0.019124404,-0.40236777,-0.6740179,-1.0367677,-1.2304691,-1.3531214,-1.4149445,-1.4811437,-1.5203362,-1.5435685,-1.7993819,-1.9230931,-1.872309,-1.7469213,-1.5023719,-1.2563533,-0.9585261,-0.5355471,-0.4703533,-0.7226314,-1.0204871,-1.4440857,-1.6037071,-1.6115818,-1.5797479,-1.4881437,-1.3280157,-1.2181413,-1.591537,-2.532117,-2.9444473,-3.1475015,-3.1178071,-2.5596879,-2.3576949,-2.1861908,-2.1496785,-2.192385,-2.2797854,-2.2412665,-1.8757693,-1.454062,-1.5399349,-1.6297292,-1.3927617,-0.8799859,-0.15833922,-0.19977586,-0.38399035,-0.6951248,-0.9567609,-1.0969973,-1.2122419,-1.2177114,-1.1743349,-1.0576566,-0.9840003,-0.9323888,-0.8367119,-0.7112936,-0.4353403,-0.3084973,-0.5639515,-0.8869693,-1.1090059,-1.213656,-1.2025471,-1.1414601,-1.0782852,-1.0847514,-1.0844812,-1.0290382,-0.99703646,-1.0667044,-1.2428102,-1.404733,-1.28202,-1.0304121,-0.8286806,-0.9746961,-1.2651899,-1.2874796,-0.895883,-0.6591055,-0.646773,-1.3897963,-1.2639332,-0.647712,-0.08733255,0.20744002,0.18707001,0.023984224,-0.83297133,-1.5830379,-1.9542463,-2.3845406,-2.2572014,-1.7362765,-1.415293,-1.6569765,-1.8648233,-1.9555054,-2.0226655,-2.1167417,-2.1752264,-2.1978335,-2.1715271,-2.1499689,-2.1361325,-2.1036148,-2.0703306,-2.0980747,-2.2309186,-2.2978146,-2.278462,-2.266486,-2.062994,-1.8238574,-1.6056513,-1.667882,-1.5370076,-1.4800545,-1.2701632,-0.19036457,-0.93062055,-0.18954462,-0.18985689,-0.1900613
0.03815341,-0.04775533,-0.15283287,-0.28304774,-0.44671237,0.93706524,0.9363792,-1.1366235,-1.1241351,-1.1865826,-1.1911031,-1.2835693,-1.4466518,-1.3988848,-1.3764681,-1.1449804,-0.8762773,-0.71361184,-0.8058777,-1.3509538,-1.5243711,-1.4807377,-1.1635888,0.23853298,0.7866403,0.9793165,0.44449136,0.44229358,0.45447385,0.18584767,-0.58733565,-0.8696102,-0.74502826,-0.44790864,-0.18852255,0.0029545494,0.4321124,0.6611922,0.77128637,0.65409523,0.48783597,0.2755403,0.16465564,0.12134698,0.22816475,0.5143942,0.7303206,1.85095,3.328793,3.9516096,3.413905,0.6400286,-1.1548097,-1.1215372,-0.69675636,-0.18319732,0.3284319,0.61708075,1.1239344,1.3672985,1.767561,2.0492272,2.3028271,2.3087974,2.1459455,1.8909113,1.7844807,1.8624604,1.8302884,1.9356945,2.2291958,2.5290372,3.3595524,4.37379,5.5199165,6.75127,8.117664,8.833619,9.293673,9.677831,10.024151,10.16979,10.195862,10.151912,10.089691,9.756457,9.05997,7.727079,4.5771575,1.1063211,0.35046592,0.48847276,0.68174994,0.4277216,-0.27396607,-1.1905324,-1.6939828,-1.5547549,-1.3611543,-1.035658,0.063455455,1.7256103,2.575614,2.608619,1.7645228,0.44961005,-0.33202368,-0.65259826,-0.98366815,-0.92112803,-0.8965583,-1.0599607,-1.2449635,-1.5899963,-1.9318508,-2.2479537,-2.6870499,-2.9216805,-2.8615456,-2.4842172,-1.8650138,-1.1113362,-0.40317467,0.17414233,0.5431638,0.8781418,1.2529755,1.5020812,1.6603446,1.7723639,1.8370064,1.9149873,1.8828521,1.9091326,1.950675,1.7629676,1.4140899,0.9100295,0.27013335,-0.3853802,-0.49885917,-0.35275465,-0.30679846,-0.70980203,0.037846014,1.0668398,1.2080611,0.45206666,-0.27307737,-0.51338565,-0.23725766,-0.10529354,0.03083226,0.20409176,0.39761883,0.23363861,-0.47872347,-1.5057943,-1.8062351,-1.6023197,-1.2878017,-1.1397147,-1.0145466,-0.97843283,-0.9499665,-0.94993114,-0.96656835,-0.9581539,-1.0177679,-1.1557323,-1.0066999,-0.8629483,-0.5939803,-0.11114193,0.2272917,0.34726772,0.34514454,0.24246392,0.14056145,0.08386181,0.1219386,0.5541708,0.9387199,0.50228816,0.937501,0.93779904,0.9371418
-1.862966,-2.0027533,-2.0985265,-2.174826,-2.2674565,-1.3515309,-1.3522456,-1.9908985,-2.0428028,-1.9823349,-1.8937284,-1.8350837,-1.6771066,-1.4285438,-1.1805372,-0.95027447,-0.046143115,0.2625576,0.42446768,0.46234855,0.413351,0.068196684,-0.2307941,-0.08982465,-0.30855402,-0.8892857,-1.7722371,-2.5711365,-2.52071,-2.3051362,-1.449299,-0.9041951,-0.94181937,-1.0416808,-1.054663,-0.7441195,0.10956004,0.64616734,0.9220238,1.0974313,1.0956093,0.9693326,0.91767025,0.7150361,0.2331025,-0.5542072,-1.14963,-1.815122,-1.9900892,-1.6535376,-1.0458047,-1.242846,-1.3016777,-1.2650652,-1.1072543,-1.1177738,-1.0971395,-1.0698994,-0.96900064,-0.7566786,-0.5907333,-0.49685904,-0.2790162,-0.10205647,0.09861362,0.46904886,0.7406608,1.5852826,3.0700548,4.535378,5.0613737,5.4387903,5.7028685,5.6418815,5.444891,4.8829203,3.8203,3.5372767,3.1717772,2.5677428,1.6346104,1.0457188,0.7839093,0.7335902,0.6562221,0.48887032,0.031084448,-0.6860144,-1.7412916,-2.3946044,-2.5717373,-2.2473266,-1.7425652,-1.7096496,-1.7941022,-1.8265475,-1.7197723,-1.7655091,-1.7595363,-0.8421106,0.64834285,0.98018193,0.73317635,0.57112575,0.31416065,0.47926667,0.8076083,0.5950344,-0.021556959,-0.67829245,-0.9648458,-0.8997146,-0.63646686,-0.0025358945,0.79373324,1.6601176,1.917459,1.8004873,1.549468,1.2408653,0.86493385,0.56463003,0.35945863,0.18054636,-0.00036770105,-0.09303212,-0.247352,-0.3841113,-0.47674775,-0.5582827,-0.586898,-0.6517991,-0.6819617,-0.5607942,-0.35707334,-0.36137208,-0.4068585,-0.43672505,-0.8033722,-1.09968,-0.996233,-0.6020767,-0.6503874,-0.735767,-0.8466215,-1.515259,-2.2190742,-2.1930103,-1.6982622,-1.3790499,-1.4727604,-1.2646068,-1.2413819,-1.2000818,-1.3034644,-1.3799082,-1.6294259,-2.228613,-2.4282246,-2.3191483,-2.1702652,-2.138258,-2.14787,-2.2274156,-2.2497106,-2.1516678,-2.1464324,-2.157071,-2.1668816,-2.1017137,-2.09514,-2.1101508,-2.2248328,-2.4161704,-2.3003385,-2.1693287,-2.0866103,-2.1556304,-2.315095,-2.4838324,-2.3985949,-2.5063624,-1.3540384,-2.8863258,-1.3516481,-1.3522005,-1.3514366
-2.7546136,-2.7761345,-2.8113124,-2.8656223,-2.8990445,-2.4330447,-2.4328833,-2.7000134,-2.6901844,-2.600171,-2.5363734,-2.4255736,-2.3257592,-2.106278,-2.0034735,-1.7172242,-1.2408589,-1.0834626,-0.85480165,-0.5187713,-0.13560796,-0.2555529,-0.57778585,-0.4102333,-0.20384274,0.18517566,0.7177116,0.3741985,0.44806927,0.16887967,1.343421,3.6369414,5.451215,6.784376,8.496972,10.137997,11.328407,11.661983,11.7290535,11.735469,11.7480545,11.742279,11.667786,11.484766,11.182043,10.852402,10.495399,9.485216,7.8355713,5.450286,3.29252,1.2571471,0.564456,0.28700125,0.3429309,0.6521262,0.876308,0.6375988,0.46451107,0.4688348,0.5281352,0.5073285,0.37826988,0.29807988,0.27757165,0.33379942,0.3824116,0.25275686,-0.005965717,-0.3170759,-0.52979743,-0.7464112,-0.86388266,-1.0434242,-1.0976509,-1.0537511,-0.9762948,-1.1588752,-1.4181222,-1.5366325,-1.6022223,-1.7032106,-1.7656347,-1.7980106,-1.9020376,-2.1066413,-2.323224,-2.3777387,-2.3311458,-2.4488604,-2.7679362,-3.054875,-2.8218598,-2.5823643,-2.4078095,-2.4034936,-2.4444358,-2.4404888,-2.5626056,-2.342303,-1.6033897,-1.652952,-1.63669,-1.1395109,-1.3739854,-1.6115422,-1.6910346,-1.9772561,-2.3511117,-2.6225195,-2.8183684,-2.9919705,-3.0307662,-2.90768,-2.5649838,-1.9467199,-1.4695854,-1.3446957,-1.4275424,-1.5464096,-1.4077964,-1.223321,-1.0504718,-0.9215015,-0.89727974,-0.91801345,-0.98408043,-1.0447791,-1.0946234,-1.0951581,-1.0368543,-0.8737696,-0.6740442,-0.47018418,-0.36153212,-0.749201,-1.0713587,-1.0925758,-0.9283309,-0.6151204,-0.5655901,-0.8191468,-0.7940296,-1.0606737,-1.1853504,-1.4100143,-1.3429098,-0.9435085,-0.7196321,-0.8754058,-1.1221138,-1.5063827,-1.8742493,-2.031663,-2.1021137,-1.9999689,-2.1658118,-2.755385,-2.9732342,-2.8655384,-2.7019076,-2.6911826,-2.7888613,-2.8747802,-2.8814764,-2.782134,-2.811757,-2.9458668,-3.1578512,-3.3856907,-3.6621506,-3.8566642,-4.0130496,-4.0583954,-3.9601173,-3.8087397,-3.6516914,-3.437052,-3.3272285,-3.2799299,-3.2814007,-3.4292512,-2.4363832,-3.4438908,-2.4337535,-2.4341567,-2.433087
-0.73078036,-0.7828854,-0.78910804,-0.7350886,-0.6890929,0.86120814,0.86046726,-0.47821474,-0.4641817,-0.33874863,-0.42456645,-0.42465216,-0.3611331,-0.5243386,-0.59504944,-0.88415545,-1.1892073,-1.3516147,-1.2697479,-1.0618465,-0.91946334,-1.0085702,-1.2223003,-0.85783786,-0.34338665,0.9419957,1.5951895,1.3711922,0.76424664,0.48355383,0.7089304,1.3104355,1.5610547,1.6085751,1.4591174,0.90348995,0.19999488,0.02450008,0.00358288,0.08074886,0.083231255,0.010968976,-0.06485532,-0.14840224,-0.15891543,-0.10856964,-0.263759,-0.76277363,-1.2762774,-1.1755774,-0.10500869,0.99123967,1.1626505,0.90904117,0.49987358,0.32743973,0.3191226,0.48195145,0.4096281,0.25834042,-0.07029331,-0.21706332,-0.46490136,-0.63512105,-0.79868126,-0.90933037,-0.9816017,-0.8318696,-0.715322,-0.6431407,-0.5371382,-0.4471613,-0.43847364,-0.13112254,0.3201629,0.6842009,0.7098284,0.5813116,0.3136875,0.11288777,-0.044552207,0.009912521,0.09667389,0.27223912,0.588605,0.90371823,0.72816,-0.014197171,-0.6082617,-0.79102796,-1.167635,-0.98405075,-0.09682225,0.095180064,0.024859607,-0.41109216,-1.1460704,-1.2602265,-1.180977,-0.28797656,0.17482758,-0.4810253,-0.58966166,0.8023099,2.1392353,3.0317943,3.0162277,2.57624,1.7075858,0.771896,0.29325056,-0.12406999,-0.31100613,-0.2998001,-0.2896748,-0.5232426,-1.0569787,-1.4060565,-1.4877639,-1.3333786,-1.0348346,-0.89149475,-0.7956883,-0.5844388,-0.38988096,-0.19597793,0.10967505,0.43031234,0.6269026,0.75516325,0.9084887,1.1099111,1.1818826,1.0018322,0.6872604,0.7669603,1.2326937,1.5702517,1.8453605,2.124767,2.292852,2.4743505,2.1132627,1.5292823,1.6667275,3.642459,7.053896,9.055908,10.11318,11.223027,11.562517,11.643627,11.385153,11.251045,10.639692,10.062042,9.1779785,6.5873623,3.4762921,0.7663698,-0.7061443,-1.0574234,-1.1247566,-1.1599107,-1.1395202,-1.1109035,-1.0647607,-0.9149207,-0.57744884,-0.24869652,-0.00840126,-0.032797877,-0.045370094,-0.37711635,-0.8195832,-0.9985665,-1.074129,-0.95683384,-1.1113445,-1.1575906,-1.0270158,-0.84570676,0.861741,-0.33761317,0.861713,0.86149484,0.86133176
-1.1952903,-1.2019205,-1.1993774,-1.1986899,-1.2001141,-1.606718,-1.6063733,-1.0746552,-1.0845932,-0.977366,-1.0042932,-0.95768887,-0.88386095,-0.7734929,-0.7555233,-0.88371515,-1.313622,-1.6475712,-1.989233,-1.9750696,-1.6039122,-1.2330507,-0.6929154,-0.038380682,0.27722043,0.35858214,-0.12272944,-0.8588407,-0.4645397,-0.3855717,0.7732383,1.8162465,2.3009424,2.4319353,2.199304,2.1523378,2.0451188,1.7799845,1.4391296,0.916983,0.5995619,0.17379183,-0.2836117,-0.5322138,-0.63799226,-0.65309894,-0.7175728,-0.8153224,-0.5770819,-0.1811283,-0.07222054,-0.4340441,-0.6094961,-0.4358971,-0.32678622,-0.39851817,-0.9342134,-1.4187663,-1.6419823,-1.5729109,-1.5272889,-1.521035,-1.6508515,-1.7369186,-1.7680495,-1.8399699,-1.9463922,-2.121232,-2.233613,-2.0525553,-2.0772703,-2.19352,-2.3625221,-2.6367664,-2.7522645,-2.7486815,-2.7360818,-2.6059756,-2.465805,-2.1686506,-1.7003047,-1.387692,-1.1939847,-1.015521,-0.93858516,-0.9505664,-0.91481286,-0.78013486,-0.90626895,-1.66581,-1.960538,-1.8307754,-1.1536301,-0.9193338,-0.8635148,-1.0063522,-1.5250189,-1.5488639,-1.633626,-1.5696731,-1.0927434,-0.82618237,0.025623769,0.39219463,-0.05105655,-1.0101916,-1.5629692,-1.6840365,-1.5742373,-1.219051,-1.1505494,-1.2823012,-1.387413,-1.3163321,-1.0748014,-0.72242856,-0.6422844,-0.6616057,-0.66615146,-0.63689935,-0.42326164,-0.1253828,0.033646688,0.05064237,0.051110446,-0.022931159,-0.03010714,-0.062616095,-0.11711788,-0.115548,-0.15642364,-0.17595834,-0.26000375,-0.49350497,-0.73981214,-1.0015213,-1.1362817,-0.9176886,-0.15450916,0.50771755,0.62113726,0.3890748,0.12895456,-0.22234038,-0.05168663,-0.15965548,-0.61839354,-1.0242298,-1.072406,-0.50991786,0.118498325,0.65353197,0.4564245,0.28019455,0.040341996,-0.18994448,-0.399833,-0.69979537,-1.0463995,-1.1978273,-1.1704307,-1.1051786,-0.9770576,-0.8401413,-0.862283,-0.89934593,-0.92040026,-0.8894051,-0.8891919,-0.88807726,-1.0300043,-1.205771,-1.377938,-1.689992,-1.9401817,-1.9862708,-1.8847597,-1.560779,-1.546865,-1.5480965,-1.5753709,-1.4350562,-1.6081576,-1.7101573,-1.607163,-1.607184,-1.6067727
-2.72089,-2.6947105,-2.6483052,-2.6406336,-2.6090045,-2.7725616,-2.772387,-2.5645998,-2.5183325,-2.5430694,-2.4349048,-2.440617,-2.4325619,-2.4923398,-2.529129,-2.377802,-2.0303555,-1.914568,-2.0364268,-1.983257,-1.5135792,-1.167182,-0.9672177,-0.40559268,-0.31982046,-0.6820658,-1.984606,-2.3821146,-1.9878309,-1.7616484,-1.5149002,-1.5469749,-1.5883759,-1.5021033,-1.3795891,-1.098692,-0.359896,0.19181205,0.5655476,0.7471088,0.69494945,0.5046988,0.2776444,0.11707191,-0.030409545,-0.26728353,-0.50135607,-0.5546339,-0.36640528,-0.01349619,0.47859126,-0.3629188,-0.289078,0.7310075,2.1358986,3.284301,5.6564636,7.93291,9.666587,10.26227,10.762045,10.9560585,11.105116,11.0925255,11.090269,11.042833,10.9369335,10.683065,10.217786,9.381334,8.7944565,8.155518,7.2383537,6.3278594,5.537177,5.215598,4.3031774,3.0707202,2.0245328,1.0609659,-0.11667295,-0.791906,-1.1543717,-1.4629576,-1.7726033,-2.0725436,-2.450454,-2.6321769,-3.6013317,-3.7676907,-3.5283961,-3.1556137,-3.2190723,-3.3792262,-3.529381,-3.560643,-3.206761,-2.9069667,-2.808261,-2.597808,-2.0161912,-1.0586075,-0.7155061,-0.7229405,-0.8323444,-1.6113613,-2.1685572,-2.500877,-2.6745088,-2.6920688,-2.7304773,-2.7945065,-2.7876031,-2.6685834,-2.487821,-2.120682,-1.7614241,-1.6313517,-1.5670643,-1.4179099,-1.1382619,-0.78457934,-0.31358337,0.19506326,0.46563113,0.717599,0.9234457,0.98607,0.93856156,0.7953721,0.5251101,0.16380672,0.078954145,0.3493699,0.59922594,0.36736003,0.085621744,-0.10317719,-0.00801903,0.61919636,0.7165229,-0.038077593,-0.81657004,-1.8916326,-1.9401238,-1.378902,-0.98495144,-1.4133828,-1.8909183,-2.466878,-2.6665792,-2.7854323,-2.8413475,-2.7648797,-2.4235716,-2.1130972,-2.0875878,-2.654899,-2.8004038,-2.612545,-2.368387,-2.2605112,-2.2454805,-2.329548,-2.337957,-2.3149369,-2.2983613,-2.3686564,-2.4718018,-2.6149843,-2.6260638,-2.597153,-2.7307894,-2.784792,-2.7217975,-2.707612,-2.8814614,-3.1156974,-3.1349785,-3.1505542,-3.315967,-3.4229357,-2.773172,-3.2706397,-2.7728345,-2.7728703,-2.7726052
