0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
13.196668,13.358276,13.475594,10.935448,13.558596,13.563621,10.932844,10.932606,13.525715,13.430252,13.489635,13.499456,13.403658,13.330874,13.259298,12.979561,11.411037,9.067245,6.400392,4.9883165,4.2454567,3.6297808,3.0730894,2.4253874,1.3977425,0.5475375,0.33581054,0.44114172,0.5190485,0.49391693,0.6262457,0.7327131,0.8857953,0.90257514,0.8698848,0.93286717,1.0824585,2.0884793,3.9857554,3.9767137,3.7146966,3.1084652,2.78239,2.5730405,2.3806775,1.954139,1.1954286,0.63127464,1.1757867,1.794148,1.573255,1.0090804,1.3784711,1.7853655,0.753935,-0.06394296,-0.31956,-0.23808493,-0.3926229,-0.4006287,-0.341375,-0.36715788,-0.36509314,-0.39369643,-0.3278687,-0.13568917,-0.011391059,0.03462407,0.23825009,0.59055424,1.0264547,1.6138372,2.0253296,2.4627051,2.2405949,1.3985317,0.18497759,-0.24969672,-0.028757557,0.49955076,0.79510725,0.7846356,0.53060114,0.78459615,1.5093095,2.865198,3.3010592,3.495195,3.2911892,2.4018364,1.5290506,1.3143941,1.5686581,2.1288705,2.7324202,3.9381843,4.8626275,5.3317933,5.00301,3.9466467,3.1231244,3.8510656,4.0715456,3.9814367,3.8337543,3.5014253,3.1801395,2.373213,1.2613286,0.5104008,0.2832393,0.27869728,-0.03499058,-0.08031656,0.06921561,0.15113485,0.31355262,0.42568964,0.48643714,0.55898446,0.7098587,0.79898167,0.84125346,0.82320184,0.9886468,1.1397003,1.259347,1.3210413,1.6074798,1.9078093,3.3270254,4.5291777,5.2325177,4.9600105,4.9235954,4.920652,4.864814,5.1305256,6.0856457,6.618637,7.2077875,7.4679604,7.656519,8.102408,8.592939,8.7831135,9.196904,9.314905,10.929089,10.930906
-2.6487606,-2.6737232,-2.6484027,-1.8419218,-2.521128,-2.4428215,-1.8403774,-1.8402475,-2.4888268,-2.4683037,-2.387893,-2.1953719,-2.1608305,-1.9589632,-1.9329392,-1.7911335,-1.5436045,-1.7655771,-2.1601608,-2.1128879,-1.8916981,-1.408087,-0.9949365,-0.78969604,-0.36813548,-0.12293105,-0.3719009,-1.2354167,-1.7277044,-1.8788956,-1.9639622,-1.9772127,-1.9563286,-1.8814871,-1.7172726,-1.5506687,-1.450519,-1.8807206,-2.555821,-2.754426,-2.9157445,-2.856313,-2.6746063,-2.1525388,-1.825439,-1.7208953,-1.7164657,-1.6975491,-1.8408817,-1.8730035,-1.5053512,-0.78528166,-0.9952971,-0.392116,-0.64794266,-0.9711889,-1.273416,-1.3672936,-1.432013,-1.532938,-1.5997701,-1.7303582,-1.7981024,-1.812792,-1.8478248,-1.886488,-1.894659,-1.9086449,-1.9670794,-2.1407475,-2.1837273,-2.2030637,-2.1957436,-1.8228378,-1.1645412,-1.3044662,-1.8427098,-2.1891928,-2.5161128,-2.6532965,-2.488694,-2.3112373,-2.1035683,-1.8897108,-1.9440823,-2.123084,-1.9975328,-1.8391032,-1.7532454,-1.6852523,-1.7494099,-1.9437577,-1.4789803,-0.8525988,-0.45614475,-0.55914545,-0.73860633,-0.8431794,-0.8019004,-0.79825044,-0.8307365,-1.1407691,-1.3128055,-1.2736362,-1.1387336,-0.98997474,-0.832966,-0.7006645,-0.7389425,-1.0653205,-1.2577177,-0.9858817,-0.40635124,0.028289437,0.20775817,0.26919156,0.18013436,0.11873056,0.010343462,-0.06766343,-0.23594753,-0.414623,-0.5377146,-0.5630393,-0.6790842,-0.8343028,-1.0214475,-1.0644994,-0.94255674,-0.82493055,-0.40621772,-0.43349567,-0.7553578,-0.9486466,-1.1431413,-1.4099871,-1.6056969,-1.8071218,-1.8684695,-1.9308575,-2.0225441,-2.1937208,-2.2677345,-2.37367,-2.5489175,-2.6792374,-2.7234538,-2.7304173,-1.8418701,-1.8398998
-0.9306982,-0.7883911,-0.69068897,-1.2379799,-0.60086423,-0.4481633,-1.238537,-1.2385657,-0.5435549,-0.6206383,-0.52033687,-0.49414834,-0.5857074,-0.6712948,-0.72264016,-0.7075131,-1.2605863,-1.6153369,-1.7638419,-1.9858937,-2.1713207,-2.4891734,-2.7267923,-2.7887506,-2.5774777,-1.6335179,-0.892053,-1.164926,-1.4872711,-1.5673863,-1.5933042,-1.5407723,-1.5441017,-1.5286396,-1.464149,-1.2707338,-1.1196911,-1.3442501,-1.8515035,-2.3026917,-2.466048,-2.4077075,-2.0298448,-1.6882524,-1.5375268,-1.5663785,-1.422165,-1.0454235,-1.0823079,-1.7954323,-2.3291829,-2.558917,-2.8695278,-2.479612,-2.3105094,-1.8126945,-1.7395008,-1.9259146,-1.9724073,-1.9572608,-1.9514303,-1.9531724,-1.961288,-1.9566143,-1.965244,-1.9632628,-1.9930456,-2.0216203,-2.0717802,-2.0814378,-1.8635278,-1.6944947,-1.5315481,-1.3660798,-1.2433712,-1.6580379,-1.8807485,-1.9010551,-2.081402,-2.1199777,-2.4525995,-2.6635885,-2.3001096,-1.506036,-1.4198323,-0.96015185,-0.6353306,-0.59562004,-0.79636,-1.5212855,-2.211836,-2.9799566,-3.676289,-4.136721,-4.025868,-3.4818177,-2.6837287,-1.9731083,-1.544858,-1.3354483,-1.3834696,-1.382406,-1.2614563,-1.0481398,-0.8634348,-0.76619446,-0.7890773,-0.81369996,-1.0339823,-1.6473082,-2.5877604,-3.3270054,-3.9033003,-4.1292305,-4.189951,-4.2147274,-4.218626,-4.2195,-4.1915736,-4.148919,-4.0374746,-3.875365,-3.7608624,-3.7392497,-3.683405,-3.6426218,-3.6533496,-3.6566854,-3.4805477,-3.0009964,-2.127478,-1.8618991,-1.6336551,-1.7325717,-1.9258711,-2.077196,-2.2434416,-2.2511117,-2.5575824,-2.7897627,-2.8789318,-2.895348,-2.909762,-2.8969045,-2.895074,-2.99492,-2.8823786,-2.792039,-1.2429217,-1.239618
-2.1168523,-2.1178007,-2.0802293,-0.8397433,-1.9903513,-2.0279427,-0.8388095,-0.8387209,-1.8407632,-1.7786769,-1.6759683,-1.4248211,-1.1708194,-0.95405424,-0.99906594,-0.90297985,-1.1294997,-1.1775932,-1.390304,-1.4604287,-1.2559252,-0.9572702,-0.68438363,-0.59032243,-0.32549027,-0.36535537,-0.69467926,-1.6467631,-2.0738125,-2.2442954,-2.3940198,-2.4903333,-2.5947895,-2.692103,-2.6972935,-2.5761704,-2.307558,-2.195542,-2.1582546,-1.6042988,-1.0982502,-0.6657898,-0.3959632,-0.29321557,-0.21573885,0.005242035,0.25624073,1.0880983,1.0293763,0.34537676,0.087893605,0.6747922,0.029437006,-1.0044596,-1.4437611,-0.8347867,-0.4164348,-0.54065895,-0.7041132,-0.82214934,-0.898203,-1.0368224,-1.1216612,-1.1653342,-1.2417989,-1.3446064,-1.3698554,-1.3239188,-1.229445,-0.7195578,-0.23903805,-0.20255664,-0.24830516,-0.4091231,-0.2518782,-0.41879356,-0.69593966,-0.68869543,-0.7412462,-1.3492932,-1.9299217,-2.2322323,-2.240419,-1.606451,-1.1196185,-0.8401172,-0.8259648,-0.92811775,-0.96701306,-1.2189898,-1.8174508,-2.8240983,-2.8476615,-2.7768712,-2.7023296,-2.35504,-1.9478229,-2.0865865,-2.1840758,-2.3321285,-2.3906784,-2.851845,-3.0968733,-2.9950616,-2.938682,-2.7501667,-2.5317028,-2.2918973,-2.0933344,-2.1803286,-2.240253,-2.1374657,-1.9653914,-1.7777704,-1.6662178,-1.5657735,-1.558929,-1.4930954,-1.4261159,-1.2591715,-1.1456661,-1.0219113,-0.9001272,-0.897751,-0.8982508,-0.8108121,-0.7346964,-0.4139768,-0.05778183,0.12875475,0.016281337,-0.21139324,-0.6981369,-1.1774335,-1.5850835,-1.9830076,-2.3189912,-2.5599744,-2.481326,-2.4689746,-2.2584395,-2.211843,-2.1893528,-2.044959,-1.8931136,-1.9513856,-1.722089,-1.4914982,-0.8371082,-0.8381695
0.5972715,0.596254,0.5114171,1.6066377,0.29819417,0.2273227,1.6051027,1.6050286,0.13543072,0.02597338,-0.06905696,-0.19811791,-0.23149607,-0.3714612,-0.34134436,-0.32343572,0.038375437,0.3731053,0.6566304,0.739828,0.5539852,0.26730448,0.10246006,0.21362875,0.31318244,0.55114186,1.1604414,2.1333477,2.583129,2.628335,2.5952845,2.5519693,2.4702036,2.2713695,1.8827657,1.4265363,1.1006355,0.7411289,-0.02565755,-0.2735088,-0.38780367,-0.601321,-1.5544463,-2.1947389,-2.2132788,-2.1030893,-1.6390045,-0.2921418,0.92058814,2.3316307,3.1980746,2.4242647,1.255527,0.49185878,1.3654876,1.7628376,2.4925544,3.2027683,3.6809368,3.795466,3.7728014,3.6845412,3.6857953,3.635575,3.5124903,3.2681308,2.931188,2.4420793,1.5521011,0.33319673,-0.57728565,-1.1220202,-1.5736003,-1.9051578,-2.2966475,-2.245832,-1.6988517,-1.148607,-0.85774934,-0.28211096,0.2545895,0.403321,0.20908639,-0.64593065,-1.3014443,-2.0154617,-2.1387281,-1.7816668,-1.3762969,-0.5528012,1.0308962,3.151235,3.8064709,3.340643,2.494584,0.4209418,-0.6109226,-0.6062465,-0.61947477,-0.38884506,-0.19336127,-0.3812474,-0.6629022,-0.966494,-1.2823048,-1.4784226,-1.5435655,-1.5501162,-1.4889702,-0.8829068,0.46031746,1.6161839,2.559323,3.115378,3.3673205,3.474589,3.5394156,3.5559332,3.6491938,3.6068723,3.7374868,3.816791,3.8346035,3.9260254,4.0066514,4.0898438,4.1152306,3.8945045,3.277719,1.841484,-0.78554666,-1.4833663,-1.2448071,-1.0284528,-0.70081633,-0.34087732,-0.06734059,0.0011466537,0.34914237,0.71915984,1.1626345,1.2066847,1.2435368,1.2805649,1.3913732,1.6684791,1.4989733,1.4229343,1.61344,1.6057682
-2.154512,-2.1712644,-2.111461,-2.172615,-2.2392437,-2.4650884,-2.1719816,-2.1719403,-2.3261895,-2.3324313,-2.537117,-2.6211002,-2.4241776,-2.4859533,-2.5388207,-2.3829553,-2.2576315,-1.7489887,-1.3270371,-1.1133258,-1.0600424,-0.93640184,-0.73905164,-0.7821049,-0.5814754,-0.56618774,-0.6214236,-0.1898128,-0.004386455,-0.008472234,-0.019489765,-0.00886479,0.007365972,0.12293136,0.23862118,0.1050435,-0.22899798,-0.9287747,-1.6781759,-1.4181609,-1.1087842,-0.9084724,-0.48148334,0.21615925,0.95459056,1.6986966,1.9307202,1.1068647,0.14654793,-0.43558222,-0.60175556,-0.31455085,0.3052104,0.20722193,-0.65848213,-1.1683828,-1.0773607,-1.005426,-0.83494544,-0.7050499,-0.61466265,-0.4765554,-0.42879248,-0.39201885,-0.36605,-0.35424203,-0.30255276,-0.18951389,0.036167026,0.3256887,0.4423176,0.60666585,0.75844043,0.6583135,0.63555455,1.0857664,0.96295595,0.6042171,0.37272575,0.17063999,-0.22057831,-0.6349163,-1.3505638,-2.3531861,-2.3992054,-2.6995873,-2.9637012,-3.062863,-2.9985619,-2.6814938,-2.5113637,-2.7685208,-2.8424325,-2.988832,-3.4523354,-3.4688838,-3.2506056,-3.4768372,-3.365261,-3.0263383,-2.7912908,-3.091959,-3.2404475,-3.1570544,-3.083407,-2.7549148,-2.403837,-1.8874853,-1.2590115,-1.0568745,-1.1953558,-0.97144634,-0.0775238,0.6141216,0.93340826,1.162226,1.4094999,1.6632938,2.021946,2.435108,2.954723,3.661286,3.9132757,3.9837708,4.085649,4.352306,4.381849,4.2376475,3.5431464,2.928625,0.99422324,-1.0533475,-2.106416,-2.5393486,-2.7179933,-2.8000975,-2.7558205,-2.5341153,-2.1101017,-2.0545936,-2.1157498,-2.103516,-2.0609345,-1.9434526,-1.9383588,-2.0114512,-1.8515391,-1.8699089,-2.1719694,-2.1717052
-2.1843886,-2.2492619,-2.251942,-1.5741123,-2.1857266,-2.1689172,-1.5738009,-1.5737722,-2.2176964,-2.1455696,-2.2305455,-2.2698815,-2.2317867,-2.3133874,-2.3814242,-2.2813308,-2.100515,-1.5367749,-1.1569836,-0.95778865,-0.81468457,-0.6997709,-0.63354564,-0.8627718,-0.97347075,-0.69873834,-0.2829066,-0.25875637,-0.30875555,-0.3147661,-0.38474393,-0.45131665,-0.4710063,-0.4804759,-0.49603578,-0.7397232,-1.1280854,-1.5746912,-1.6562738,-1.3545046,-1.1451703,-0.96591675,-0.3708207,0.19379847,0.27884668,0.47107464,0.55294704,0.23910534,-0.020820767,-0.17721945,-0.53275865,-0.27425975,-0.28851599,-1.1715798,-2.1060693,-2.118361,-1.5787659,-1.3083959,-1.232042,-1.2572236,-1.2730774,-1.2386388,-1.2499151,-1.2441154,-1.2383281,-1.2406827,-1.2200866,-1.1401862,-1.1219351,-1.2728913,-1.602874,-1.6436408,-1.3152286,-0.53733695,0.08213858,0.7395361,1.1863981,1.1633321,0.8876704,0.83625054,0.6810978,0.3926313,-0.09666377,-0.69584596,-1.258275,-2.4830194,-3.0691073,-3.2377133,-3.0862226,-2.2016418,-1.3534781,-1.0888911,-0.9677857,-1.1151762,-1.6095865,-1.9735916,-2.0187566,-2.5246294,-2.745639,-2.7791228,-2.7617006,-2.7610593,-2.8068287,-2.880681,-2.8444288,-2.7458098,-2.6810396,-2.638879,-2.2561345,-1.7563872,-1.4013872,-0.8952359,-0.31341508,-0.081912436,-0.15179738,-0.21181795,-0.29105392,-0.37174448,-0.44565535,-0.49532506,-0.5062669,-0.5167178,-0.5314374,-0.50977576,-0.4906404,-0.50278914,-0.4925267,-0.58887774,-0.9790783,-1.3723743,-1.8632288,-2.2906895,-2.692655,-2.837745,-2.9370077,-2.8611605,-2.6031895,-2.2577085,-1.5444355,-1.165329,-1.1813273,-1.2779437,-1.4796846,-1.6653193,-1.7889056,-1.6974137,-1.8361357,-1.9158885,-1.5751095,-1.5739224
0.3188761,0.016681194,-0.21214962,2.3215847,-0.19613561,-0.3171232,2.3216152,2.3216572,-0.13223597,0.11282705,0.2737769,0.70581496,1.1020437,1.6537585,1.8434103,2.8214011,6.502528,8.901526,10.206199,10.646565,10.828099,11.05965,11.203822,11.201406,11.10971,9.863911,7.0710163,3.1555042,1.4003884,0.8319276,0.5042136,0.39071897,0.29939634,0.2807554,0.41350415,0.65839064,1.0132803,1.2653503,1.2905419,1.0900471,0.9037875,0.94075626,0.42970514,-0.057682455,-0.34859934,-0.730749,-1.0314589,-1.08354,-1.2356019,-0.35277265,2.4926991,7.749992,10.159493,10.712988,9.822869,8.162578,6.2877703,4.7186327,3.356872,2.654223,2.2524793,1.6746535,1.4219964,1.3308059,1.2351065,1.1463443,1.1320705,1.1114373,0.97437465,1.0146172,1.0190864,0.6945326,0.3974737,0.013358489,0.13771719,-0.10443194,-0.27982646,-0.5212699,-1.1163845,-1.6748397,-1.4360104,-0.89496446,-0.47624546,-0.1693195,-0.17863834,-0.5814027,-0.6527637,-0.51475155,-0.21192437,0.2415674,0.09454504,-0.5325399,-0.3142292,0.44058546,0.9087515,1.0486221,0.71876514,0.15175581,-0.14657122,-0.41723832,-0.51695037,-0.79479325,-0.99329096,-0.9816917,-0.9789055,-0.811619,-0.54904735,-0.24251133,-0.13202941,-0.25860456,-0.3783831,-0.20827433,0.4526465,1.1001407,1.639272,2.0571327,2.261089,2.5368147,2.8189201,3.310804,3.6530886,3.9520676,4.288009,4.248786,4.303206,4.4976954,4.6440334,5.2063847,5.6898937,6.23822,6.369995,6.01974,5.301021,4.9913425,5.0750256,4.9321575,4.9617796,4.9951673,5.256654,5.102341,4.925577,4.5532656,4.473238,4.173136,3.7546122,3.5212293,3.3787844,3.282258,2.3297598,2.3229923
-0.7050068,-0.7944883,-0.838495,-1.172468,-0.76659447,-0.7915528,-1.172844,-1.1728548,-0.71025705,-0.65052325,-0.586182,-0.5157276,-0.51224875,-0.57673424,-0.48429853,-0.35820562,-0.3236721,-0.57808834,-0.53004944,-0.29197556,0.0035763755,0.36057237,0.66392684,0.5743517,0.10662888,-0.6647879,-0.6014104,-0.2789071,-0.34496596,-0.4418839,-0.5229314,-0.54661286,-0.57992435,-0.6470173,-0.71095747,-0.77409256,-0.6923542,-0.45921934,-0.6878065,-0.59537494,-0.66337895,-0.59740365,-0.40346935,-0.7599376,-0.9729526,-1.0849885,-1.2081764,-1.30788,-0.72476983,-0.03641362,0.30075276,-0.085376516,-0.3456396,-0.48971897,-0.5914566,-0.16927332,0.42050582,0.6368112,0.5808626,0.5020608,0.431215,0.35900727,0.34133518,0.32556382,0.33190736,0.3311093,0.36774477,0.38390076,0.22933242,-0.22592142,-0.88068527,-1.373026,-1.6029932,-1.7545437,-1.5658466,-1.4518217,-1.4935253,-1.4330779,-1.3341978,-1.0519514,-0.6583509,-0.4082505,-0.7663685,-1.0013062,-1.1130558,-1.3221499,-1.1108469,-0.85145414,-0.7230538,-0.34719306,0.57959944,1.7995162,2.3325305,2.41121,2.3794894,1.9474909,1.0916054,0.11991736,-0.56174964,-0.7370737,-0.66046435,-0.47246796,-0.4202747,-0.40975052,-0.24396574,-0.2091785,-0.11936587,-0.020092309,0.4896028,1.2505872,1.8223351,1.9176353,2.0862753,2.187872,2.1861916,2.1743326,2.110435,2.0047262,1.8625456,1.698134,1.4684927,1.2618177,1.1269401,1.0978692,1.0546612,0.96614945,0.94130445,0.87083924,0.7785116,0.41123572,-0.22658621,-0.78119683,-0.9944674,-0.7419823,-0.43394884,-0.2840684,0.020161964,0.22361684,0.5288853,0.6924546,0.35895497,0.21979178,0.008920848,-0.3314514,-0.51166135,-0.5051365,-0.7418555,-0.8405366,-1.1714457,-1.1726909
-3.0659237,-2.8499422,-2.5963404,-3.184548,-2.3904,-2.3568327,-3.184946,-3.1849713,-2.3877296,-2.356944,-2.390067,-2.4777012,-2.497055,-2.5412674,-2.584689,-2.6615613,-2.5943437,-2.3524532,-2.258537,-2.318564,-2.5728116,-2.7515507,-2.7711353,-2.42339,-1.5086615,-0.38911915,0.6039519,1.6382134,2.032478,2.0061312,1.8061447,1.607388,1.3564653,1.0250169,0.67458653,0.34893283,-0.01734969,-0.3607591,0.15029219,0.9130851,1.1357722,0.74256396,-0.73396766,-1.2869632,-1.3236012,-1.317867,-1.1473079,-1.7464492,-2.129322,-1.853424,-1.7946658,-2.0691006,-3.0368817,-2.4773598,-0.67676634,1.1821978,2.3517861,2.6598268,2.9564562,3.0466094,3.0819945,3.1367116,3.1492448,3.1703138,3.1811576,3.2018661,3.2216895,3.3049858,3.5276093,3.5697603,3.0113301,1.769941,0.59022546,-0.4122876,-0.42295426,-0.21950065,0.22915676,0.3864405,0.20788756,-0.40242276,-0.8670701,-1.137793,-1.4955134,-2.3509512,-2.9286337,-3.3231988,-3.3625665,-3.2615201,-3.1445978,-2.9913518,-2.8831425,-2.7086565,-2.7088587,-2.9294796,-3.4945421,-4.335454,-4.556673,-4.396702,-3.998256,-3.4298093,-3.098703,-3.1012492,-3.1871498,-3.2844114,-3.3954558,-3.5312688,-3.6349363,-3.671437,-3.681518,-3.4948783,-2.769219,-1.848569,-1.1446774,-1.0131408,-1.0882401,-1.2094228,-1.3128977,-1.393676,-1.4856746,-1.65196,-1.7614425,-1.8900428,-1.9619302,-1.9277669,-1.9728312,-2.0387352,-2.1487732,-2.4068413,-2.894639,-3.5290246,-4.3649807,-4.2670355,-4.0440354,-3.9295125,-3.987369,-3.8737798,-3.784943,-3.8665304,-3.9634948,-3.8758373,-3.3632104,-3.0921874,-2.962959,-2.7031736,-2.4058497,-2.1605475,-2.1844113,-2.1774535,-3.183836,-3.18497
