0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
8.379811,8.380323,8.380713,8.382237,8.383282,8.425947,10.189146,9.826334,8.955729,7.2786293,5.8872576,5.1863337,4.5258465,3.9396544,3.4705768,2.5756302,2.0667999,2.4397788,2.7204006,1.914604,1.0510972,0.7828271,1.3845382,2.4643424,2.950252,3.0972176,2.5222557,1.3111229,-0.110937774,-0.37843755,0.36508793,0.60496116,0.79887635,1.6087275,2.5434356,1.9720902,1.0595343,1.7827384,2.6090825,2.7810974,3.150535,3.4813585,3.9446032,4.411401,4.581186,4.475859,3.4552288,2.4418645,1.4712471,1.805225,2.1170518,2.2026584,2.2389007,2.2750652,2.1796722,1.8832572,1.4837022,1.1412476,0.95150536,0.83806324,1.0671822,1.6720258,2.5552297,3.1136675,2.8449397,2.5191107,2.4358022,2.7353172,3.368062,4.1997805,4.3416934,3.3748484,2.1772847,0.8820215,0.56675637,0.78471434,1.3199995,1.6722424,1.8671303,2.0752304,2.4834068,2.810111,3.077114,3.108922,3.1905544,2.1624775,0.9875378,-0.016588643,-0.20746492,0.21510364,0.9453758,1.1099806,1.2512803,1.3635366,1.4087675,1.4819825,1.5685115,1.6304282,1.6421382,1.6580197,1.7041082,1.698174,1.745182,1.7645234,1.7721877,1.9770374,2.2979178,2.5693479,2.8185425,3.0622993,3.8143845,4.3270473,5.0987606,5.5265303,5.8566694,6.0684767,6.51116,7.0998616,7.0882397,7.3905525,7.7357874,8.37715
-0.3475594,-0.34805202,-0.34839845,-0.34973097,-0.3507905,-0.38219815,-2.224187,-2.204348,-2.5821543,-3.1891203,-3.3551817,-3.2719264,-3.0792089,-2.8959725,-2.9621375,-3.148413,-3.1532214,-3.2824936,-3.3707852,-3.2484438,-2.8720858,-2.332038,-2.15272,-1.846979,-1.6348081,-1.5856311,-1.5976162,-1.7123687,-1.6126745,-1.3638394,-1.251736,-0.6494139,0.08555316,0.35304856,-0.17316023,-0.60571176,-1.4753942,-2.3554482,-2.6329079,-2.4683657,-2.3896005,-2.3259354,-2.0696316,-1.9230363,-1.9348075,-2.016611,-2.2610888,-2.7291603,-3.2286196,-3.4831388,-3.6114054,-3.3977983,-3.2355518,-3.083572,-2.9553895,-2.8299809,-2.6867635,-2.5207012,-2.423635,-2.2490025,-2.160029,-2.1238327,-2.1024723,-2.0855703,-1.9545758,-1.800009,-1.6727729,-1.5671823,-1.4330117,-1.3483727,-1.2674785,-1.0311527,-1.0072732,-1.3554819,-1.9191718,-2.4584908,-2.6351042,-2.4979055,-2.3814697,-2.206705,-1.8574176,-1.6871605,-1.7879779,-1.8131582,-1.6187766,-1.6569422,-1.8776702,-2.4643562,-2.9348116,-3.227162,-3.223572,-2.7361584,-2.2876768,-2.0162663,-1.8754166,-1.8585608,-1.8284714,-1.8133967,-1.7777455,-1.7093992,-1.6705484,-1.5590487,-1.4230757,-1.1755525,-0.9905952,-0.6489136,-0.3834212,-0.17947493,-0.040859386,-0.25376892,-0.4412607,-0.27330148,-0.42998394,-0.37091798,-0.36743456,-0.4277367,-0.3994386,-0.35701042,-0.65236914,-0.77917504,-0.7942406,-0.34482345
-0.95113575,-0.9507015,-0.95020735,-0.94886637,-0.9481884,-0.9209687,-1.0087204,-1.1721277,-0.8591763,-0.49849865,-0.29080105,-0.24228099,-0.50616246,-0.76564485,-0.9490862,-1.2133238,-1.5997512,-1.8895593,-2.096345,-2.60952,-2.9408798,-2.422624,-1.6739553,-0.6674225,-0.17879418,0.0058466196,-0.27393702,-0.7788515,-1.4227672,-1.8332473,-2.6254373,-3.2004092,-2.7964587,-2.2812915,-2.3494124,-2.964832,-3.7653148,-3.5807605,-3.336556,-3.1031635,-2.7237535,-2.34486,-1.939202,-1.4755982,-0.951239,-0.66431105,-0.45987594,-0.98826426,-1.3700418,-1.5297651,-1.8438203,-2.4344308,-2.5918665,-2.6711066,-2.7242446,-2.8595662,-3.0333252,-3.162068,-3.011023,-2.446365,-1.5899966,-0.7077476,-0.19178446,0.22267845,0.12806128,-0.17705518,-0.38310295,-0.2502597,0.08000438,0.42575693,0.115267,-0.89609015,-2.1942809,-3.413705,-4.0823984,-4.350036,-4.2971115,-4.1957765,-4.112853,-4.0504346,-3.928153,-3.6440113,-3.1283855,-2.0493484,-0.7137015,-0.4130507,-0.5765245,-0.98935056,-1.6761531,-2.1703095,-2.9367652,-3.4177754,-3.5247483,-3.500429,-3.491243,-3.4653172,-3.464396,-3.4630604,-3.4534593,-3.4683785,-3.4837008,-3.5002391,-3.5136468,-3.5356708,-3.5547779,-3.5011063,-3.4191113,-3.2616706,-2.94671,-2.6368506,-2.318078,-2.262958,-2.2738965,-2.358571,-2.3916326,-2.2926903,-2.2105417,-2.1780818,-2.1326315,-1.9983978,-2.0291233,-0.9537756
0.9024465,0.90176547,0.9010989,0.8994269,0.898394,0.8495792,-0.7319494,-0.7091161,-0.48114944,-0.24105987,-0.12078689,-0.07784636,-0.22815655,-0.08803396,-0.08611119,-0.08384928,0.16625865,-0.10207311,-1.0245894,-2.094561,-2.8496158,-2.576712,-2.2179546,-1.9681836,-1.8290486,-1.701932,-1.5479416,-1.398395,-0.7672221,-0.6127373,-1.3741529,-1.4023488,-0.7641542,-0.07140961,0.459171,0.74044204,0.33453473,-0.6434489,-1.4389722,-1.261029,-0.7858175,-0.7683151,-0.62268996,-0.081015,0.31834784,0.12250273,0.0289412,-0.14973223,-0.1609921,-0.13320875,0.021811709,-0.004593946,-0.055149004,-0.09115216,-0.08870964,-0.199315,-0.38488308,-0.5817331,-0.77248865,-0.896438,-1.0508488,-1.5720441,-1.798305,-2.1148944,-2.3993435,-2.720819,-2.7630594,-2.7382512,-2.655055,-2.6242757,-2.594822,-2.4641557,-2.2290835,-1.9275804,-1.7396103,-1.4836398,-1.340688,-1.1560528,-0.980785,-0.6780496,0.30156553,1.1891134,1.6380935,1.882545,1.4206314,1.6178155,1.4607844,0.74724054,0.41242784,0.12393232,-0.26937532,-0.6320809,-0.8701045,-0.9480215,-0.9080894,-0.8878273,-0.8512218,-0.8389077,-0.80168116,-0.75812614,-0.7317349,-0.67351043,-0.60039634,-0.45322537,-0.34643888,-0.09075509,0.2601031,0.58684134,0.80920917,0.66531026,0.5677281,0.8409786,0.7907516,0.85758483,0.89060235,0.8405049,0.7970572,0.6565505,0.3917635,0.36611888,0.4700863,0.9047433
-0.13817774,-0.13832799,-0.13861345,-0.13884129,-0.13883275,-0.15419012,-2.038867,-1.9917284,-1.8705249,-2.0544987,-2.1399608,-2.3620965,-2.4891768,-2.5300148,-2.4265444,-1.9997387,-1.311027,-0.5259309,0.048588313,0.56422323,0.883366,0.39718053,-0.4519801,-1.4946299,-1.7679783,-1.508774,-1.1109204,-0.64949155,0.6097821,1.9812171,3.020132,3.3922482,2.505268,0.89980406,0.2608254,0.6531234,1.6824565,2.264337,2.130777,1.6251881,0.31289667,-0.8613127,-1.5492288,-1.8477699,-1.8720014,-1.6005263,-1.4401166,-1.2971593,-1.0853826,-1.0848196,-0.84622395,-0.44634235,-0.42342836,-0.41921914,-0.3812031,-0.23930961,-0.11667028,-0.010217607,-0.0079087615,-0.30253732,-0.74561894,-1.4679343,-1.8400505,-1.4624345,-0.86677444,-0.5174113,-0.4874971,-0.71437097,-1.1343377,-1.5991583,-1.6160116,-0.8065875,0.0122873485,1.3178906,2.5146215,3.4643698,4.008114,4.290779,4.3425364,4.2776833,4.013943,3.5442722,2.1809218,0.73487127,-0.829121,-1.0227141,-0.56464195,0.7065053,2.383436,3.4715962,4.558215,5.071916,5.0673466,4.926988,4.849961,4.7912993,4.7039757,4.6549907,4.613555,4.56957,4.542504,4.4849753,4.403493,4.2857976,4.177637,3.7997105,3.3700113,2.9620085,2.1012354,1.4474497,0.51537037,-0.23555702,-0.37350187,-0.4834283,-0.5904937,-0.7580653,-0.8631983,-1.0373665,-0.9641087,-1.0342519,-1.214286,-0.13967958
-0.5547576,-0.55518866,-0.55549306,-0.55691385,-0.55811495,-0.5840921,-0.9429468,-0.9396742,-0.3163112,0.69082826,1.038299,1.0489552,1.2773862,1.3163154,1.1037377,0.87842,0.046374917,-1.3672812,-2.3256288,-2.409055,-2.5783367,-2.9683452,-2.8967526,-3.0122676,-3.2266057,-3.285379,-3.081487,-2.8177772,-2.7292075,-2.9792428,-2.978229,-2.7429376,-2.4767401,-2.499246,-2.9428825,-2.7344494,-2.4641402,-1.9983351,-1.7906418,-1.4268878,-1.1194022,-0.6032349,-0.4591414,-0.516566,-0.61077166,-0.6678387,-0.21668217,0.956773,1.3734252,1.1271333,1.2051297,1.9353431,2.3081276,2.4339807,2.4604802,2.3797994,2.169794,1.8647318,1.5543052,1.0331753,0.6514854,0.23020987,-0.4675696,-1.5772424,-1.6202486,-1.4986398,-1.3211843,-1.3288412,-1.6421986,-2.1835399,-2.3549109,-1.8680837,-0.9294764,0.051514372,0.15215702,-0.6469092,-1.3190426,-1.3156972,-1.1542066,-0.89785045,-0.5169577,-0.37192258,-0.62280595,-0.8384087,-0.8174069,-0.35301918,-0.055968255,0.115824774,-0.4931119,-1.110921,-1.3699985,-1.1506591,-0.87563205,-0.6659523,-0.5622933,-0.53706735,-0.52011144,-0.49851358,-0.4134857,-0.33494878,-0.30191082,-0.22386926,-0.17588842,-0.07096649,0.05280311,0.2937804,0.43648446,0.55731374,0.64219296,0.47938326,0.2278215,0.010315567,-0.15335217,-0.31534326,-0.5317773,-0.5484974,-0.70461893,-0.8725277,-0.8277868,-0.970237,-1.0729226,-0.552823
-2.2798095,-2.2800279,-2.280283,-2.2814846,-2.2822716,-2.3134398,-2.3526874,-2.1295636,-1.9170864,-1.7083952,-1.3518664,-1.0524836,-0.6449687,-0.36071897,-0.06582001,0.0653241,-0.27456135,-0.78791785,-0.81309927,-0.5247323,-0.4251625,-0.7281318,-1.0031776,-1.9216305,-2.4083977,-2.6987276,-2.499654,-1.9239368,-1.1938555,-1.1002911,-1.1488938,-1.0842677,-1.1913474,-1.3058324,-1.9877734,-1.9354793,-1.374271,-0.9824378,-1.068532,-1.1670583,-1.4012308,-1.4651324,-1.3075707,-1.1757231,-1.3648174,-1.6010189,-1.578779,-1.2202804,-1.0646455,-1.3502145,-1.5404487,-1.0923535,-0.8482492,-0.7094108,-0.5738582,-0.3020901,0.08963825,0.36046964,0.25519228,-0.056668878,-0.48365676,-0.94294953,-1.5477191,-2.256332,-2.29736,-2.038929,-1.8110018,-1.7511189,-1.8203156,-2.0004373,-2.2327175,-2.334731,-1.9415412,-1.2803173,-0.8355411,-0.6860372,-0.72447383,-0.7784032,-0.78400683,-0.85152924,-1.310996,-1.8474138,-2.1761465,-2.1142173,-1.5629923,-1.1051626,-0.70014656,-0.21984221,-0.0030959174,-0.13591008,-0.2981977,-0.14352538,-0.28211778,-0.45026863,-0.519758,-0.54338783,-0.5693374,-0.5504364,-0.5421355,-0.50173694,-0.5152067,-0.5236008,-0.56912977,-0.6386616,-0.71408004,-0.84458673,-0.9472718,-1.1350311,-1.5269701,-1.7880871,-1.933639,-1.9145834,-1.9953824,-1.9500887,-1.9591956,-1.9704292,-1.9792216,-1.9366064,-1.9593143,-2.1197925,-2.1059573,-2.2776732
2.9755216,2.975484,2.9755447,2.9761152,2.9761975,2.9758608,-0.9705458,-0.92600095,-1.1935284,-1.2602293,-1.1411027,-0.91430783,-0.7991346,-0.92598855,-1.3056757,-1.5712323,-1.7693696,-1.924125,-1.8455155,-1.4317416,-0.9301989,-0.037446853,0.13960156,0.20479542,0.23216397,0.34497577,0.49897695,0.6635548,0.9654728,1.2519324,1.6891731,3.5074968,4.828212,5.4333835,5.099786,4.3579326,3.3206081,1.8755379,1.0976461,1.1395617,1.2102407,1.015736,0.738346,0.31511527,-0.20385171,-0.68386614,-1.0432556,-1.1782689,-1.2988396,-1.5050256,-1.5677712,-1.0824542,-0.5135356,0.057067066,0.5498258,0.9404424,1.3799696,1.8099248,2.0890937,2.1679313,1.8516288,1.3865762,1.0992606,0.51166475,0.10799424,-0.12845013,0.021779299,0.11882521,0.27627698,0.30923903,0.45966324,0.90686953,1.2303603,1.3109322,0.9186923,0.46138293,0.016161919,-0.15770239,-0.26537105,-0.2303918,0.19661885,0.448863,0.53466433,0.61175025,0.39107907,0.1896033,-0.06386253,-0.63734126,-0.94591844,-0.9944849,-0.6306361,0.16532874,0.9966987,1.5233058,1.7921972,1.8518504,1.9592735,1.987848,2.1000843,2.174411,2.2611392,2.389213,2.5839612,2.9463272,3.2399218,3.7287548,4.038815,4.2503457,4.3629665,4.202233,4.008078,4.200352,4.116543,4.123813,4.1379123,3.975467,3.7956648,3.6231534,3.4026742,3.2817993,3.3238053,2.9751885
-2.7714667,-2.7716699,-2.7719367,-2.772447,-2.7728152,-2.7802224,-1.223835,-1.0904058,-1.289146,-1.5527266,-1.5385456,-1.4032055,-1.0815089,-0.8548571,-0.7946525,-0.60158825,-0.16470672,0.43398356,0.9765238,1.5537287,1.7901676,1.0995405,-0.12923327,-1.0900137,-1.3738766,-1.4047813,-1.346514,-1.0606966,-0.63209987,-0.03395323,0.87540615,0.93263966,0.43321493,-0.12687069,-0.6566398,-0.519876,-0.0421426,0.030735552,0.021257639,0.078528225,-0.2781616,-0.9179993,-1.432327,-1.6463234,-1.6080031,-1.434127,-1.3817551,-1.3187653,-1.4882047,-1.7276685,-1.8723702,-1.6577201,-1.5572371,-1.44732,-1.3635893,-1.1875856,-0.8904813,-0.6016371,-0.514756,-0.73052907,-1.1860853,-1.6199778,-1.9821525,-2.1610198,-2.0061226,-1.4667695,-1.0614612,-1.015926,-0.9318381,-0.8647701,-0.49338204,0.30708054,1.1913841,1.9896319,2.4246492,2.6835384,2.897569,2.9734647,3.0022497,3.0336833,2.7623713,2.2108698,1.422994,0.09812263,-1.3002954,-1.6921321,-1.64714,-1.5896463,-1.4116118,-1.2045113,-0.9950423,-0.78792477,-0.81660616,-0.9322139,-0.9928738,-1.0463419,-1.0881761,-1.1191169,-1.1741223,-1.1899724,-1.200074,-1.2096448,-1.232652,-1.2780173,-1.3192103,-1.5658458,-1.7988172,-2.095883,-2.4451938,-2.5716515,-2.5114589,-2.303079,-2.2579112,-2.1756363,-2.0928817,-2.1228068,-2.106637,-2.055339,-2.1285577,-2.192853,-2.1313252,-2.7716458
-1.4267666,-1.426575,-1.4262567,-1.4255432,-1.4249802,-1.4206431,-2.325663,-2.4643605,-2.6880445,-2.5648537,-2.474287,-2.7193289,-2.6656682,-2.4599109,-2.2376065,-1.9819098,-2.0074577,-2.2735157,-2.2145495,-1.8275226,-1.6704191,-2.5972953,-3.3492832,-3.2912762,-3.23917,-3.1346617,-3.0392294,-3.191886,-3.2989984,-3.2114267,-2.8885922,-2.2046046,-2.353038,-3.4786935,-3.7904477,-3.3728018,-2.4177778,-1.0282718,-0.27998266,-0.2287636,-1.0190063,-1.6901653,-2.3070784,-2.8568628,-2.9404027,-2.670901,-2.255046,-1.6337665,-0.88152695,-0.7339081,-0.61574805,-0.80656093,-1.1131921,-1.4374927,-1.6478508,-1.7535629,-1.8871372,-1.9446301,-2.0216804,-2.1129038,-2.1581736,-2.217811,-2.3479388,-2.2555714,-1.985257,-1.7205586,-1.5805602,-1.5797272,-1.7686319,-2.2544923,-2.8914342,-3.2070467,-3.1369252,-2.6165366,-1.8495208,-0.6986569,0.15470874,0.63495773,0.81789505,0.76931345,0.35959634,-0.06528744,-0.8135147,-1.5739415,-1.7833964,-1.4995699,-0.9399451,0.26663113,1.685148,2.6664467,3.465815,3.642746,3.5838797,3.4626188,3.3308334,3.2442117,3.141572,3.0552604,2.9582844,2.9124837,2.8533173,2.8137674,2.7022648,2.5495167,2.4010196,2.1284838,1.886838,1.7289672,1.3434764,1.0610766,0.6897405,0.5282985,0.37284327,0.34154615,0.21504861,0.16080979,0.15849426,0.0020466447,0.028031155,-0.10628997,-0.454432,-1.425407
