0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
9.987241,9.901276,9.853495,9.869573,9.5439415,9.416939,9.250755,8.321788,7.0270977,5.336834,3.9556813,2.8373144,1.9759257,1.5481365,1.944356,2.3301802,2.3861594,1.9918492,1.6337981,1.353554,1.2615088,1.1959172,1.6594635,2.7099512,3.0313127,3.404243,3.002071,2.90707,2.8402443,2.8634043,2.9003432,2.8583932,2.7771823,2.8048122,3.1056952,3.7358909,4.6851997,5.6676,6.0043497,5.477269,3.926593,3.3851182,3.2995687,3.1087646,2.30419,1.4402171,0.8734844,0.31440836,-0.29353225,-0.22029006,-0.31923035,-0.22108911,-0.25415707,-0.4350487,-0.5233789,-0.7320677,-0.8046968,-0.71973395,-0.6050122,-0.5624297,-0.6100583,-0.5869776,-0.07303049,0.6290715,0.8378218,0.5952614,0.37799877,0.46360558,0.77533734,1.353265,1.9495115,2.5658598,2.988776,3.1161442,2.377626,0.46893764,0.016718611,-0.12611315,0.43459713,0.655434,0.4384305,1.0493565,2.0096023,2.4507055,1.3141067,0.063551694,-0.40692666,-0.11100713,0.28261566,0.7046926,1.4791323,2.6031435,3.833479,3.8426247,4.0593624,4.1349044,4.308058,4.25479,3.9512,3.4816694,1.4871398,-0.39587787,-0.601182,-0.14324382,0.06818928,-0.300367,-0.8983314,-0.6827531,-0.61348677,-0.7167547,-0.9296046,-1.3170795,-1.6685596,-1.2563899,-0.3504568,0.9163801,1.0993903,1.229957,1.0348022,1.0223979,1.1097937,1.5539021,2.3808725,3.847373,4.2076197,3.3741221,1.9452568,1.4681801,0.9663153,0.21835807,-0.262839,-0.3458436,-0.31760386,0.0041323304,0.2582258,0.4234729,0.42387477,0.2945758,0.04325834,-0.082051024,-0.42816916,-0.82615083,-0.7995994,-0.36050922,0.33590043,0.8611225,1.1501588,1.3019414,0.82662016,0.22522235,0.19638252,0.091528475,0.60287154,1.2757685,1.5266331,1.8381741,2.1225402,2.8803315,4.415984,3.6869826,2.166761,1.02556,0.55276513,1.0475395,0.8718734,0.8773385,0.71310985,0.33037147,-0.27712265,-0.54472953,-0.580574,-0.5769471,-0.628639,-0.7584082,-0.8826618,-0.69050443,0.08681328,0.08781491,0.075406924,0.2361544,0.42746726,0.51295817,0.84577096,1.054493,1.2367471,1.584918,2.0917675,2.8695178,4.006861,4.3713913,5.110635,6.3019667,7.368246,7.899226,8.784418,9.592305,9.978546,8.95726,8.955822,8.955395,8.95531,8.955259
-2.2866907,-2.3684552,-2.3998485,-2.4507704,-2.5199447,-2.3102791,-2.0432057,-1.9332331,-2.1736465,-2.561286,-2.6316206,-2.2783494,-1.7368157,-1.4481704,-1.4316008,-1.375885,-1.4495299,-1.797918,-1.7390068,-1.3526014,-1.1044368,-1.0192811,-1.3734039,-2.003114,-2.1286414,-2.3152618,-2.4882894,-2.7328563,-2.8329644,-2.928177,-3.000998,-3.01109,-3.0215607,-3.07131,-3.160193,-3.1815658,-3.1551428,-3.093051,-3.0215673,-2.814765,-2.5831337,-2.4970732,-2.484922,-2.4135258,-2.2440362,-2.0555623,-2.0730247,-2.4136147,-2.8144426,-3.0955517,-3.1536705,-2.9991684,-2.848186,-2.691155,-2.5043528,-2.371615,-2.2562897,-2.0301003,-1.75999,-1.7381418,-1.9963226,-2.135081,-2.4227524,-2.32037,-2.384113,-2.6195624,-2.8305907,-2.8931723,-2.8970997,-2.786437,-2.386714,-1.8043463,-1.4430423,-1.6030604,-1.7647474,-2.1352038,-2.6217399,-2.6932087,-2.5850766,-2.3415964,-1.9684107,-2.0621226,-1.8613902,-1.6853652,-1.5065861,-1.7502562,-2.2198064,-2.257845,-2.5237556,-3.0104718,-3.2062244,-3.5667253,-3.8108995,-3.5490901,-3.454369,-3.3473868,-3.2286506,-3.095761,-2.8097556,-2.4475846,-1.6643776,-1.1791291,-0.2027694,0.83116895,1.1587858,0.7242948,-0.23237854,-0.55426586,-0.091659784,0.6438873,1.1608918,1.2207096,0.5190194,-0.3999542,-1.0918823,-1.6026437,-1.7052445,-1.7133387,-1.726538,-1.7024698,-1.6990438,-1.8359548,-2.1121635,-2.5035129,-2.9494748,-3.063086,-2.3814845,-1.8937082,-1.5969938,-1.6843909,-2.3715997,-2.8054242,-3.0745444,-3.1059487,-2.8911839,-2.4851637,-1.98952,-1.4611604,-0.9806329,-0.88388693,-1.0653683,-1.4487603,-1.9286125,-2.344325,-2.5076244,-2.4239087,-2.3534198,-2.2271285,-2.0253568,-1.7788504,-1.6627707,-1.651457,-1.389197,-1.3863854,-1.5544713,-2.1557364,-2.6326864,-2.8556159,-2.6849272,-2.1611874,-1.9743164,-1.7992953,-1.5574301,-1.6555629,-1.6583629,-1.2310543,0.5118084,2.4937959,3.3919973,4.1089377,4.5292845,5.067588,5.6030025,6.1360226,6.5907383,7.3339157,7.828288,7.85175,7.7843456,7.648918,7.600245,7.576888,7.632017,7.7122355,7.614686,7.5428934,7.485182,7.3027277,7.0652876,6.9570494,6.7297153,6.3416014,5.570829,5.1075945,4.116823,2.8581429,1.9611254,2.33098,2.3293111,2.3287504,2.328092,2.328167
-0.78102857,-0.60554713,-0.45631045,-0.2563724,-0.068342954,-0.21414128,-0.34944963,-0.5750628,-0.6347698,-0.6031687,-0.8749343,-1.0858095,-1.3600175,-1.4687477,-1.711731,-1.7553766,-1.2055218,-1.1129495,-1.776715,-2.6618464,-3.0432763,-3.1039388,-2.6882272,-1.7729181,-1.6473387,-1.3304234,-0.9064652,-0.3072813,0.0011122525,0.07053235,0.07380953,-0.020882547,-0.0891898,-0.13374615,-0.22494602,-0.24406922,-0.27197862,-0.30987483,-0.7320687,-0.6914574,-0.7662762,-0.67251104,-0.5270206,-0.52118146,-0.8057592,-1.1526792,-1.4789443,-1.8501418,-1.7113459,-1.2121849,-1.522516,-2.2379327,-2.5509906,-2.7031145,-2.7774282,-2.849269,-3.0358686,-3.221198,-3.194541,-2.9263082,-2.6395378,-2.1016507,-1.1067805,-0.32539424,-0.12446314,-0.18898448,-0.5680318,-0.78457767,-0.75233227,-0.64289916,-0.27049926,0.5316871,1.0891434,1.5424389,1.3336421,-0.05361516,-1.4010689,-2.2945125,-2.961586,-3.1325212,-2.960984,-2.229541,-1.9700793,-1.2317185,-0.9008703,-1.2041104,-1.7683834,-2.2990098,-2.0204613,-1.6015682,-1.2011135,-0.5463236,0.28837955,0.5081317,0.5943413,0.6450906,0.68736124,0.73285675,0.9524063,0.8638228,0.5471447,-0.74516535,-1.5814064,-1.7754807,-1.6218712,-1.150561,-0.65864486,-1.3363979,-2.400187,-2.6570222,-2.0204778,-1.0328645,-0.36263287,-0.003590852,0.5763837,1.1037114,1.0913609,1.0840166,0.8519583,0.64675117,0.5796776,0.5829963,0.57366407,0.46217713,0.32951653,0.23758757,-0.2625835,-0.815649,-1.1159596,-1.1005796,-1.0155334,-0.74502534,-0.6420061,-0.7621321,-0.90696347,-1.0940378,-1.3236507,-1.5102241,-1.5099733,-1.3300065,-1.1249108,-0.35529616,0.68792194,1.5119483,1.7027565,1.4285896,1.3503233,1.274969,0.68365574,-0.35024863,-0.40081745,-0.769883,-1.785632,-2.235311,-2.187296,-1.6352344,-1.148513,-0.85583925,-0.10453601,0.5291762,0.47926125,0.20018756,0.13272989,0.010733023,-0.54683256,-1.7002472,-2.6941729,-3.1775012,-3.2886028,-3.3058765,-3.32034,-3.3075812,-3.257554,-3.1783657,-3.0279531,-2.7328432,-2.5095706,-2.49388,-2.6102529,-2.7208238,-2.7972264,-2.8304782,-2.7351468,-2.600122,-2.4914753,-2.4388578,-2.3345568,-2.1684084,-1.9812053,-2.007697,-1.9273814,-1.7584087,-1.549129,-1.407722,-1.3037604,-1.0873498,-1.0098398,0.37781337,0.3781462,0.37846875,0.3788009,0.37874714
-1.4936541,-1.4438547,-1.3606976,-1.3138707,-1.237528,-1.0492928,-0.74019086,-0.4439271,-0.3863395,-0.6558994,-0.9009608,-1.0212537,-0.6092267,-0.31819415,-0.076861605,-0.13233721,-0.18526311,-0.09483812,-0.67522776,-1.4799988,-1.9309789,-2.0531454,-2.2808945,-1.964581,-1.7739673,-1.7879013,-1.8665073,-2.0170612,-2.044085,-1.9397228,-1.8705716,-1.875932,-1.8886707,-1.9041709,-1.8899872,-1.7671598,-1.6777244,-1.5735608,-1.4947076,-1.578919,-1.9098883,-1.9286455,-1.9890763,-2.0125606,-1.9009719,-1.7797468,-1.6047978,-1.4032052,-1.4547341,-1.6640893,-2.0502594,-2.4886658,-2.5304348,-2.4342794,-2.3760195,-2.404323,-2.4113765,-2.3514414,-2.2688541,-2.239819,-2.1170201,-1.6311438,-1.9182668,-2.0170484,-2.1322298,-2.327078,-2.4453852,-2.4888322,-2.4548748,-2.3818948,-2.1564393,-1.9607962,-1.9198332,-1.9915812,-1.9069788,-1.6908789,-1.9665251,-2.2707348,-2.521788,-2.3596044,-1.7146652,-1.0478679,-0.7669666,-0.66311926,-0.4805162,-0.7581534,-1.4863837,-1.9152577,-2.0072966,-1.7134542,-1.5970877,-1.9152138,-2.1010928,-2.0655713,-2.0504713,-2.0197184,-1.8292735,-1.5640066,-0.8629166,0.20741826,5.098278,10.321026,11.865729,11.709772,11.383069,10.786906,8.367804,5.253077,2.0443277,0.6443752,-0.1642769,-0.47164765,-0.96724236,-1.4977529,-2.027013,-2.3866801,-2.6421752,-2.745435,-2.750189,-2.7954044,-2.9539952,-3.0999773,-3.0212889,-2.3705204,-1.5493815,-0.9309904,-0.28765005,-0.2939024,-0.52994126,-0.5943962,-0.6992371,-0.5060163,-0.40452015,-0.5909324,-0.7301143,-0.83493847,-0.9353217,-0.91053194,-0.83235747,-0.9472503,-1.0731521,-1.0705936,-1.3193985,-1.6486474,-1.8548214,-1.8527166,-1.7676954,-1.5194176,-1.0034049,-0.64212525,-0.44786528,-0.6769233,-0.90935814,-1.0545502,-0.95984566,-0.7242434,-0.44224712,0.37056956,1.381725,2.2192981,2.5246954,2.8015528,2.9366517,1.8524224,1.3461859,0.22664824,-0.6087732,-0.8803954,-0.91510606,-0.8776833,-0.86262083,-0.8003452,-0.72382265,-0.5187149,-0.21414497,0.59364885,1.2191114,1.6436338,1.7151127,1.7190722,1.7315545,1.768251,1.7697773,1.5750415,1.5752108,1.5881493,1.6046109,1.5146565,1.3279614,1.266293,1.3269602,1.3061001,1.4089466,1.4143903,1.3025928,1.4876375,1.5729856,0.75609016,0.7552622,0.7548442,0.7542715,0.75439906
0.72368616,0.40111786,0.034652963,-0.012071356,-0.4716814,-0.81837213,-1.1966538,-1.5185641,-1.4870336,-1.3806089,-1.403101,-1.9138641,-2.3460226,-2.6204658,-2.7043016,-2.337733,-2.0666306,-1.9516609,-1.5770321,-0.6949357,0.15885049,0.2029806,-0.35489678,-1.1704011,-1.4142098,-1.6963972,-1.987627,-2.2017024,-2.2045412,-2.0992203,-1.9846148,-1.8675748,-1.7916288,-1.71203,-1.8057269,-2.0788622,-2.320226,-2.207075,-1.9695505,-1.9400432,-1.8151311,-1.7458029,-1.7266979,-1.8019593,-2.009729,-2.173209,-2.330356,-2.0485091,-1.0431124,-0.03873843,0.82240295,1.9013126,2.2463098,2.3664393,2.5720847,2.8556855,3.0299249,3.107836,3.029232,2.7028627,2.0054736,0.20950615,-1.7883756,-2.6299574,-2.7909176,-2.759769,-2.4819186,-2.3428845,-2.3001432,-2.1771548,-2.1652055,-2.1897995,-2.1678686,-1.8751335,-1.0965189,0.08202428,1.1193478,1.8033346,2.3078127,2.675116,2.373711,1.2786355,0.6328716,0.1681044,-0.00042507052,0.60208654,1.2261702,1.3985301,0.59553826,-0.6540698,-1.7698781,-1.8564734,-1.2326754,-0.91250503,-0.77664244,-0.7788023,-0.8440222,-0.9506467,-1.18565,-1.385457,-1.9337978,-1.7827168,-1.4640086,-1.4972044,-1.5964091,-1.6451471,-1.7916312,-1.5189723,-0.77302736,-0.5032413,-0.36602485,-0.21613508,-0.03588278,-0.70476335,-1.5734181,-2.044581,-1.4349389,-1.1810347,-1.228519,-1.4059333,-1.4842836,-1.4800587,-1.7140541,-2.1951704,-2.4275775,-2.6702676,-2.6850805,-2.4246194,-2.3527446,-1.9118632,-1.4002744,-1.197544,-1.0564535,-0.3856359,0.048505902,0.3711138,0.523646,0.5833279,0.6093565,0.64767754,0.6986306,-0.1351037,-1.0720968,-1.3294269,-1.3096907,-1.2233636,-1.234451,-1.4401565,-1.4631019,-0.65542436,-0.255399,0.6179124,1.129359,1.4143152,1.3944618,0.88433135,0.4672463,0.13502951,-0.53759456,-0.73242813,-0.14760621,0.2667947,0.23997772,0.7368571,1.474554,2.3595486,2.9916797,3.1907291,3.2488494,3.139513,3.0486164,2.8578606,2.5972152,1.9310781,1.0204275,-0.4981919,-1.0384489,-0.9302817,-0.81591403,-0.6810529,-0.6392199,-0.7194666,-1.1010332,-1.3716285,-1.4102015,-1.3487668,-1.2937245,-1.2675631,-1.3077102,-1.2436125,-1.1912757,-1.0001783,-0.7192286,-0.5739394,-0.08343178,0.47691837,0.7800137,0.74465835,0.7438852,0.74362123,0.7434381,0.7434448
-1.0774516,-0.96150553,-0.97763187,-1.1693963,-1.0535691,-0.8440052,-0.67348945,-0.081044555,0.69349456,1.2956057,1.4538398,1.3698133,1.6803329,1.9582419,2.0474806,1.5213417,0.7016773,0.64937544,0.69767874,0.40605104,0.20270576,0.111563906,-0.08129758,-0.5923343,-0.90683794,-1.3136806,-1.1630147,-1.2060695,-1.2794204,-1.3559957,-1.4180431,-1.4564314,-1.4317112,-1.3897357,-1.3926764,-1.4267926,-1.5177004,-1.8946145,-2.0262313,-2.150153,-1.8668324,-1.6411437,-1.5626558,-1.4668473,-0.79161435,0.060377676,1.0652534,1.6556282,0.8093298,-0.24544105,-0.043645933,1.0356922,1.9163043,2.6196392,3.091532,3.2466884,3.139916,2.9936862,2.5421252,1.6127981,0.768342,0.125285,-0.9969739,-1.8890877,-1.9147027,-1.856062,-1.7143323,-1.6150203,-1.689847,-1.9275386,-2.561985,-3.3538535,-3.913424,-3.9935493,-2.4207425,-0.22986233,-0.0991399,-0.46853304,-0.901062,-1.0212227,-1.2000492,-1.3859421,-1.1220536,-0.98960495,-0.8541838,-1.3384311,-1.5130737,-1.2524023,-1.2503388,-1.1109374,-0.7219445,-1.5829161,-2.621623,-2.648502,-2.652882,-2.6653929,-2.587609,-2.509427,-2.360682,-2.1832995,-1.8457421,-0.95845103,-0.4523872,0.39366204,0.9792129,0.76670545,-0.32973027,-0.49375275,-0.009940982,0.3539345,0.2793026,-0.019228183,-0.18715328,-0.45910868,-1.4178371,-2.4077048,-2.2848043,-2.1449869,-2.1191456,-2.2229548,-2.284249,-2.275035,-2.0353832,-1.642658,-0.8232144,0.22313718,1.0402644,0.910806,1.0257748,0.97452897,0.92379916,0.82704175,0.81306416,0.56064266,0.362162,0.22719648,0.053408667,-0.25243664,-0.64275056,-0.9573736,-0.9666129,-0.7937956,-1.0209711,-1.3061906,-1.6230226,-1.757359,-1.6955973,-1.5538812,-1.1806796,-1.2515855,-1.5513299,-1.3505952,-1.0738622,-1.5100585,-2.131877,-2.7489097,-2.6316187,-2.4793591,-2.6722722,-1.9968816,-1.2396911,-1.0666546,-1.6525111,-2.5613003,-2.5692735,-2.3408306,-2.108252,-1.778852,-1.4145564,-1.2444313,-1.1024278,-0.92330146,-0.7587886,-0.67997456,-0.5764399,-0.32901224,-0.2523752,-0.24568668,-0.2253961,-0.32242748,-0.28594032,-0.19733211,-0.16967213,-0.18118393,-0.32744217,-0.46342894,-0.61229587,-0.8095674,-1.1003206,-1.1608808,-1.3465319,-1.5243411,-1.5574162,-1.6231363,-1.9110761,-2.2322779,-2.3621025,-0.8679379,-0.865988,-0.86560094,-0.8656182,-0.86547714
-1.3975933,-1.3307793,-1.3004699,-1.5195881,-1.6051021,-1.6504557,-1.7057959,-1.5617573,-1.2819062,-1.0245471,-0.70810837,-0.13149253,0.5744266,0.8681078,0.8602076,0.40130058,-0.076358855,0.16082364,0.5302897,0.81941074,0.84517014,0.71478987,0.036107186,-0.6257773,-0.6503478,-1.0677837,-1.3311708,-1.4402654,-1.4624524,-1.5053642,-1.5605656,-1.5588715,-1.5691276,-1.5837955,-1.7357942,-1.9147758,-2.085587,-2.0215795,-1.4267187,-1.3564129,-1.2642834,-1.2943039,-1.3701154,-1.3094516,-1.2179755,-1.000149,-0.81312346,-0.6491345,-0.88931465,-1.5434679,-1.2347581,-0.63665694,-0.44857657,-0.28684482,-0.19699222,-0.09017742,0.11714646,0.28984264,0.31083456,0.15517919,-0.21475369,-0.43024576,-0.932353,-1.494066,-1.7114275,-1.7499845,-1.6545817,-1.6103992,-1.7305892,-1.857433,-2.0266109,-2.0586662,-1.8117523,-1.4945676,0.03264329,3.3406024,4.8044543,5.128589,5.010854,4.901296,4.3788652,2.7735505,1.0220515,-0.67855316,-1.050839,-1.0315496,-0.5427251,-0.35914907,-0.9655828,-1.4006307,-1.4386618,-1.8526293,-2.6308885,-2.5998473,-2.5035837,-2.463699,-2.4294276,-2.4170425,-2.3780532,-2.2928276,-2.091947,-1.4697897,-0.77981484,0.115912676,0.16876942,-0.121967226,-0.21073101,-0.11633047,0.27823377,0.32682428,0.08303044,-0.07347074,0.00373666,-0.17176324,-0.8868989,-1.5390433,-1.6865976,-1.6881998,-1.6836984,-1.6158013,-1.522474,-1.4500487,-1.3943144,-1.541765,-1.4614327,-0.8698453,-0.05345182,0.3363896,0.7018986,0.9151131,0.43769893,-0.4560851,-1.0646614,-1.5972316,-1.7484368,-1.649652,-1.3077883,-1.0154635,-0.83566076,-0.85615784,-0.9316356,-1.2085832,-1.7426503,-2.2269971,-2.4256349,-2.3660948,-2.290529,-2.1351278,-1.5316856,-0.6791626,-0.8481445,-0.8083657,-0.5723958,-0.79644996,-1.2499288,-1.5788363,-1.5200613,-1.446171,-1.6775222,-1.6626031,-1.0934364,-0.3541897,-0.22019804,-0.8815442,-1.180728,-1.1728595,-0.84172964,-0.7142196,-0.6723385,-0.7265164,-0.7897149,-0.8708468,-0.9746007,-1.039111,-0.94182885,-0.8681253,-1.003298,-1.0199528,-0.90252554,-0.8025681,-0.80966437,-0.8037646,-1.0061609,-1.1471872,-1.2537041,-1.3782287,-1.501822,-1.6977615,-1.9329739,-1.8898895,-1.9707317,-2.0529037,-1.9575009,-1.8880126,-1.8871574,-1.9892657,-1.968282,-1.4412212,-1.439058,-1.4384044,-1.4380248,-1.4379952
0.26477823,0.12208387,-0.012702182,-0.25619915,-0.4251609,-0.3303772,0.009973228,0.10166752,0.03656718,-0.2676934,-0.13634753,0.10990302,0.45353204,0.24906014,-0.38363433,-1.3733721,-1.9007974,-1.6524671,-1.2135508,-0.5879798,-0.054120317,0.4511762,0.4374389,-0.15686837,-0.11975985,-0.36250526,-0.9384186,-1.8103923,-2.15807,-2.2162066,-2.211708,-2.249229,-2.2684116,-2.328574,-2.1990368,-1.8960572,-1.522002,-1.4345478,-1.5489858,-1.6809702,-2.0057685,-2.1588085,-2.276348,-2.3373132,-1.9808187,-1.5011611,-1.191237,-1.1681864,-1.3541291,-1.5336297,-1.4434781,-1.280924,-0.8824579,-0.41178071,-0.006076455,0.31012166,0.51823884,1.0280457,1.8560573,2.2473416,2.136246,1.6067861,-0.05181592,-1.0620322,-1.7265899,-2.108904,-2.0528479,-1.9461892,-1.7085503,-1.2476604,-0.4889086,0.25276816,0.4085281,0.049475968,0.25199988,0.21582928,-0.07489317,-0.08035578,0.004257798,0.46491945,1.4587052,1.7789167,1.790901,1.6093314,1.5503376,1.2323717,0.99623775,1.4544684,1.4270533,0.8568369,-0.09953467,-1.3371658,-2.7299736,-2.8252265,-2.8557446,-2.8112335,-2.7836542,-2.725161,-2.6005144,-2.2525125,-1.0703055,-1.1304352,0.36931932,1.2223438,1.6353925,1.4626098,0.46604997,-0.03343907,0.00654611,0.8964057,1.7706275,1.9085808,0.9251442,0.040243685,-0.47422868,-0.77182853,-0.92205477,-1.0003362,-1.0444206,-1.1513197,-1.4190965,-1.8148738,-1.9631088,-1.8581028,-1.7998927,-1.6652981,-0.84355074,-0.49232167,-0.55008763,-0.97095656,-1.2364256,-1.2951204,-1.2652974,-0.93900657,-0.55614436,-0.029596567,0.5410818,1.1940522,1.703682,1.7628832,1.147517,0.19826183,-0.80795527,-1.501472,-1.8060434,-1.8439053,-1.7480824,-1.4861506,-1.0171797,-0.83617294,-0.923892,-0.98688513,-0.71207994,-0.6348963,-0.65081924,-1.1726279,-1.5785129,-1.4041238,-0.8031919,0.10075565,0.47936583,0.675877,0.59141403,-0.057659283,-0.24271852,-0.31505102,0.38371095,1.3308185,2.0115848,2.6153083,2.9979048,3.5161068,4.247607,5.4842415,6.640473,8.305813,9.198234,9.351137,9.246865,9.263124,9.272181,9.294757,9.200373,9.070264,8.978314,9.028659,8.996255,8.966501,8.832863,8.781242,8.826149,8.819237,8.906753,8.854534,8.686982,8.310061,8.099214,6.5020666,6.4987736,6.4974303,6.496237,6.496338
0.1743425,0.10670399,-0.18803373,-0.822722,-1.2596977,-1.2963481,-1.2751858,-1.2176466,-1.1711001,-1.2362742,-1.2063699,-1.1348232,-0.90325785,-0.8225162,-0.7740975,-0.4574853,0.14645654,1.3051126,2.729944,3.6522615,3.6911893,3.5462332,2.6005397,1.2430792,0.53355324,-0.6722208,-1.3417113,-1.5746803,-1.5033002,-1.3124799,-1.0871564,-0.8392471,-0.7580145,-0.5849257,-0.14534004,0.36819717,0.82724285,0.7616383,-0.3310895,-1.0426985,-1.6272779,-1.6691709,-1.5971376,-1.4214991,-1.1638293,-0.79788494,-0.48188603,0.12608561,-0.38010323,-1.0256157,-1.0453306,-0.64623296,-0.623115,-0.72918916,-0.8141548,-0.74081314,-0.40834606,-0.046856955,0.19082546,0.048300713,-0.3747859,-0.6035917,-1.1064241,-1.6081995,-1.8539132,-1.6117387,-1.0730848,-0.6742258,-0.3008328,0.19985108,0.57884395,0.28375864,-0.3045596,-0.79134655,-0.7487025,0.21484236,0.65518385,0.8387152,1.0701902,1.095619,0.73844695,0.101851515,-0.37889582,-0.9017658,-0.66732776,0.9935594,3.424543,4.321655,3.8628778,3.3547258,2.589838,0.934065,-1.4229288,-1.6323054,-1.6444993,-1.6569127,-1.6862602,-1.6899085,-1.7507701,-1.636428,-1.1960046,0.10661961,0.5700744,0.5961461,0.27389878,0.13244359,0.52309346,0.9505264,0.9765601,0.5111084,-0.10870704,-0.18585438,-0.015559435,-0.35911083,-1.0611347,-1.5298089,-1.6557524,-1.7414503,-1.7123798,-1.6146209,-1.5420232,-1.4724606,-1.2858247,-0.78636044,-0.5324452,-0.53760904,-0.8598952,-0.88571143,-0.9067793,-1.1845257,-1.1798122,-1.2535454,-1.587119,-1.5416882,-1.3580732,-1.1665865,-0.75431466,-0.16995344,0.33592027,0.52410746,0.5011095,0.361224,-0.051773734,-0.63796777,-0.88954043,-0.7178694,-0.62795115,-0.50215405,0.14886263,1.0771403,0.8732684,0.7995198,1.0290741,0.9949091,0.8032642,0.584027,0.4570104,0.21503004,-1.184882,-1.8612468,-1.1053733,0.039462693,0.9559419,1.6024609,1.9284762,2.4182105,2.3789716,1.9206711,1.4448781,1.177356,1.0115265,0.794685,0.5725783,0.4514093,0.37676466,0.3913976,0.30236804,0.590306,0.9000071,1.2319237,1.3404355,1.2971303,1.1662481,1.0615721,0.9061236,0.9048318,0.9210743,0.8543557,0.7161149,0.7309262,0.46917528,0.20549987,-0.22117049,-0.48819232,-0.6994163,-1.1473787,-1.4208076,-1.7529416,-1.7530627,-1.7531652,-1.7531438,-1.753144
-2.8406925,-2.9266307,-2.8477757,-2.4486399,-2.355363,-2.425415,-2.4314585,-2.491646,-2.5709243,-2.4566128,-2.478881,-2.3628793,-2.1497087,-2.0998535,-2.0028954,-2.2190933,-2.7743273,-3.1409392,-3.0523605,-2.6950839,-2.1992335,-2.091312,-2.6542673,-3.1630154,-3.1732173,-3.2056298,-3.1673174,-3.038648,-2.981016,-2.925714,-2.8816328,-2.8132558,-2.7449315,-2.6420681,-2.6768212,-2.722566,-2.8098073,-2.7366102,-2.3103676,-2.131173,-2.0408616,-2.1050336,-2.1729193,-2.2972217,-2.6022668,-2.8386831,-3.0810533,-3.277142,-2.9333277,-2.1377265,-1.4897809,-0.9977152,-0.8991902,-0.84655595,-0.76933146,-0.6016875,-0.4650222,-0.48080266,-0.56989354,-0.46541035,-0.5080563,-1.0643797,-2.0274942,-2.6763349,-2.79171,-2.9106522,-2.9891071,-3.0243495,-3.103179,-3.215751,-3.4149752,-3.6005428,-3.6692903,-3.7346053,-3.759573,-3.354928,-2.749922,-2.2458224,-1.966223,-1.7071078,-2.1288083,-3.4498806,-4.006988,-3.6480498,-3.218233,-2.5554388,-2.0096097,-1.8618262,-2.1843228,-3.0146456,-3.7488167,-3.9016633,-3.0274458,-2.7236228,-2.656909,-2.6175525,-2.6140337,-2.6455023,-2.6798563,-2.7100186,-2.9268074,-3.013122,-3.0887551,-2.7996461,-2.7238743,-3.0874834,-3.5532503,-3.3431926,-2.2123456,-1.5856535,-1.429803,-1.3845639,-1.3405683,-1.6103163,-1.9600043,-2.1201518,-1.3215892,-1.0460715,-0.9745728,-1.0323895,-1.118058,-1.204717,-1.5662174,-2.4188142,-2.889464,-3.0837483,-2.6911988,-2.431491,-2.027477,-1.5982747,-1.5959163,-1.5408276,-1.4402498,-1.3580587,-1.2581424,-1.0926661,-0.92549956,-0.82190955,-0.6808353,-0.5504167,-0.37093467,-0.4852289,-0.8534701,-1.1417319,-1.3802692,-1.4494481,-1.4888026,-1.7310233,-2.2714367,-2.8807726,-3.2045884,-3.0093808,-2.5778434,-2.555339,-2.684625,-3.0456164,-3.2750096,-3.7051706,-4.0045485,-3.4612727,-3.0536983,-2.8716662,-3.0645337,-3.3308916,-3.258757,-2.8206396,-2.0733306,-1.4652532,-1.207104,-1.1536566,-1.1350954,-1.1604471,-1.2168839,-1.497383,-1.9386117,-2.6062005,-2.4787107,-2.1715899,-2.0174546,-2.0156884,-2.1099186,-2.1306973,-2.3522468,-2.3536541,-2.3851118,-2.5781865,-2.7794938,-2.9199958,-3.0327044,-3.034193,-3.0297785,-2.966137,-2.8405914,-2.751493,-2.6065376,-2.2980716,-2.045966,-2.1222034,-2.123393,-2.123997,-2.1244931,-2.1244183
