0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
11.787344,11.735038,11.446396,11.023152,10.83194,10.639423,10.2513075,10.295465,10.715397,9.987942,9.740788,9.700127,9.593402,9.506998,9.099369,8.89052,7.9733686,6.5552254,4.858845,2.4101343,0.943258,0.4315397,-0.6173488,-1.7673919,-1.7426603,-1.408912,-1.2337987,-0.6999476,-0.006931424,0.7521538,2.4471948,4.474548,5.3219833,5.6283374,5.253131,4.8444343,4.852225,4.914556,4.5218167,4.369279,4.3741627,4.203999,3.6485946,2.9925394,1.976072,1.0666473,0.7126143,0.5222188,0.41040802,0.15656884,-0.12481466,-0.53468484,-0.7942863,-0.7972395,-0.7732252,-0.6465088,-0.64508843,-0.50067466,-0.535776,-0.5574397,-0.57526577,-0.5548483,-0.5835645,-0.38448977,-0.33612683,-0.3162939,-0.32057258,-0.52555513,-0.39927042,-0.49368086,-0.51246804,-0.71944106,-0.809579,-0.9003198,-1.100548,-1.2901881,-1.4597328,-1.4624109,-1.2154251,-0.69617295,0.08589617,0.8011602,1.3991778,2.9112892,4.5876594,5.1060286,4.6640544,3.5143151,2.9291992,2.5168576,2.0244179,2.0121434,1.9282563,1.5807166,0.96777964,0.72467995,0.48632368,0.34425586,0.28798756,0.29865533,0.57529783,0.5165977,0.4662096,0.3709387,0.10112858,0.03177482,0.19059113,0.37604538,0.49789098,0.8502716,1.341714,1.4750489,1.243143,0.9995958,0.7536442,0.64922905,0.5317642,1.5202422,2.9685335,4.2335873,5.701545,6.5930934,5.7776165,5.378843,5.480588,5.464407,4.407149,2.0735269,0.7896054,0.092235714,-0.20122269,-0.18135577,-0.21631527,-0.092589766,-0.12065606,-0.0041158795,0.21613091,0.43128005,0.44541252,0.20007244,0.31432945,0.44404495,0.7504515,1.1009796,1.581399,2.0965457,2.6251645,3.0094223,3.5901656,4.4388485,4.884283,5.2892237,5.705805,5.6890554,5.788822,6.1145687,7.3269997,8.3049755,10.075203,11.169723,11.57036,12.627784,12.686037,12.781031,12.932126,13.154881,13.159613,13.127794,13.190817,13.248226,13.22975,11.231155,11.230852,11.230843
-1.3929558,-1.441754,-1.6459322,-1.6769979,-1.4253451,-1.2521619,-1.0936823,-1.0287119,-0.92091763,-0.83599526,-0.9959434,-1.156498,-1.2402669,-1.4390626,-1.7035804,-1.9015142,-2.3618178,-2.600109,-2.5276456,-2.2119217,-2.0139885,-2.0182288,-2.1179688,-2.3216376,-2.3000267,-1.9121511,-1.3777864,-0.86927754,-0.26331943,0.100548595,-0.40710545,-1.2055207,-1.6715925,-2.0115836,-1.9186958,-1.704624,-1.5298033,-1.3106009,-1.0046552,-1.005113,-0.9182049,-1.1068795,-0.92533964,-0.6219572,-0.09656659,0.09263188,0.051056564,-0.5736767,-1.0892467,-1.3767838,-1.5156345,-1.5540781,-1.544025,-1.5683568,-1.622761,-1.524415,-1.430259,-1.3546727,-1.3098686,-1.3349569,-1.4406395,-1.5111929,-1.5155244,-1.6641705,-1.6753547,-1.6475644,-1.6383508,-1.5186229,-1.3679409,-1.3297955,-1.229202,-1.1929507,-1.1269298,-1.0999744,-1.0416613,-0.97235274,-0.91733503,-0.99090827,-1.356142,-1.9681237,-2.611473,-2.745376,-2.7920938,-2.9137464,-2.7370439,-2.0942578,-1.7216544,-1.4465209,-1.438395,-1.4653711,-1.9859169,-2.372983,-2.3965378,-2.2749896,-2.2954264,-2.2506347,-2.2068503,-2.2167978,-2.1549602,-2.0745597,-1.6875159,-1.2842395,-1.1321201,-1.2570907,-1.5543605,-1.9572968,-1.9770842,-1.6359951,-1.20151,-0.6705542,-0.032105923,0.37823373,0.3307598,-0.043032795,-0.6533345,-1.1209837,-1.4670775,-1.828403,-2.5633144,-3.334189,-3.6673603,-3.7965035,-3.6645546,-3.6140873,-3.652176,-3.6554108,-3.540513,-3.1736948,-3.3792114,-3.7568376,-3.0381331,-2.477024,-1.910654,-1.3978478,-1.1721641,-1.0030032,-0.9042177,-0.7153447,-0.53075624,-0.5485744,-0.5796539,-0.53898615,-0.3229883,-0.096884474,0.14795573,0.37328276,0.47849044,0.4508863,0.2644746,0.17042994,0.34045345,0.6257899,0.8957425,1.2095822,1.4392078,1.5009509,1.5120922,1.152427,0.18419836,-0.17030123,-0.3280664,-0.7859757,-0.93539107,-1.0930346,-1.3075514,-1.4800265,-1.5078403,-1.5401343,-1.5124581,-1.5657351,-1.5742755,-0.5680451,-0.5680226,-0.5680503
0.75187504,0.6945985,0.67742574,0.75504065,0.6237242,0.550393,0.3122907,0.17759386,0.52684575,1.2522336,1.614579,1.5799896,1.7274138,1.9097321,2.3617995,2.6956482,3.3477879,3.9387221,4.056924,3.8863153,3.9010706,3.574121,2.6002793,1.2884527,-0.26839244,-1.56757,-2.1942794,-2.6824598,-2.925558,-3.042623,-2.9506602,-2.589262,-2.338998,-2.2238503,-2.1197119,-1.9852707,-1.7380664,-1.3419997,-0.8796579,-1.0012236,-1.2043517,-0.948057,-0.7605015,-1.0208937,-1.6702166,-2.1176753,-2.2933083,-2.4550662,-2.4695778,-2.6053853,-2.7923787,-2.9941645,-3.1696875,-3.2755334,-3.4242163,-3.4767833,-3.525752,-3.533924,-3.535882,-3.5499983,-3.5476813,-3.4345636,-3.302851,-3.309266,-3.3589115,-3.3321648,-3.3092036,-3.3337305,-3.407958,-3.3866634,-3.3163733,-3.2849371,-3.2725053,-3.2553732,-3.2795982,-3.2014203,-3.071499,-2.7417617,-2.052018,-1.2410866,-0.46745667,-0.09779758,0.07793935,-0.32728845,-0.914222,-1.4569141,-1.8021728,-2.4830556,-3.0937536,-3.5678873,-3.828374,-3.6317868,-3.153592,-2.8442068,-2.6307263,-2.5970917,-2.6318455,-2.6534436,-2.6836715,-2.6613486,-2.4961236,-2.3380754,-2.4467788,-2.662402,-2.7559369,-2.805138,-2.8526173,-2.746248,-2.4316099,-2.1388571,-2.1141806,-2.068686,-1.7580113,-1.4304519,-1.4038641,-1.6002076,-2.279113,-2.539916,-2.5397248,-2.5400803,-2.3046613,-1.7368813,-1.1842258,-1.0284085,-0.9238855,-0.94448113,-1.1049106,-1.3756201,-1.9892097,-2.7385216,-3.8410237,-3.997726,-3.9471698,-3.8826423,-3.768622,-3.732803,-3.6734405,-3.587898,-3.521175,-3.5017595,-3.526778,-3.5867581,-3.5855808,-3.5650582,-3.489512,-3.3780026,-3.1932783,-2.927867,-2.6410367,-2.212319,-1.7773678,-1.5506866,-1.4791486,-1.4827462,-1.470897,-1.3119811,-0.99573255,-1.077225,-0.7365333,-0.41349128,-0.32783663,0.010646105,0.24807741,0.27210432,0.27646357,0.2199417,0.27151805,0.28621924,0.15357044,0.13017473,0.18614528,0.8802244,0.880226,0.88023597
-1.9164809,-1.8616679,-1.8090487,-1.6754601,-1.3211569,-0.9494735,-0.83428115,-0.8868417,-0.7747656,-1.0625691,-1.3699392,-1.5531875,-1.536694,-1.590853,-1.7849948,-1.9429263,-2.067923,-2.0674672,-1.9594631,-1.6746802,-1.4152398,-1.3247138,-1.1941414,-1.1473773,-1.3898323,-2.0422854,-2.1942034,-2.3595002,-2.307332,-2.2318835,-2.3688316,-2.4307685,-2.63124,-2.6959858,-2.6911442,-2.6625752,-2.6368337,-2.365129,-1.9963298,-1.9405516,-1.9470046,-2.0938869,-2.1251073,-2.1895213,-1.7542493,-1.1578871,-0.71634924,-0.28884184,-0.0038267076,0.10001986,0.085620195,-0.10166535,-0.33521676,-0.43801695,-0.54274607,-0.36710346,-0.16162346,0.038204715,0.058494434,-0.12755609,-0.330421,-0.49849308,-0.5199012,-0.7286459,-0.90433013,-1.1352051,-1.2903302,-1.2001977,-1.0163112,-1.059841,-1.0491161,-0.995462,-0.9479997,-0.9576132,-1.1039077,-1.2211704,-1.278929,-1.4830027,-1.6610152,-1.7846644,-2.2186913,-2.3694096,-2.4566612,-2.8003907,-2.7029843,-1.9651258,-1.5187936,-1.3026615,-1.4093113,-1.64819,-2.2127104,-2.512422,-2.438274,-2.2504067,-2.0441356,-1.9188893,-1.8981359,-1.991855,-2.0579643,-2.1147218,-1.927078,-1.3905326,-0.769977,-0.595324,-0.69981307,-1.1067525,-1.2666664,-1.1535987,-0.7085991,0.1305293,0.7797224,1.2099828,1.1553242,0.8419086,0.3216578,-0.10431954,-0.7227644,-0.97180426,-0.69738454,-0.42570814,-0.2086021,-0.6602588,-1.1294448,-1.3133271,-1.4612757,-1.5529695,-1.6818349,-1.4571035,-1.9345819,-2.0749576,-1.0628178,-0.58120805,0.22238842,1.2476847,1.8988713,2.3142593,2.6200933,3.122119,3.4857168,3.4898531,3.384976,3.308532,3.5122879,3.7890563,4.2103186,4.8450756,5.5037184,6.0223246,6.2347536,6.6190424,7.1555777,7.5150256,7.5388083,7.661769,7.8452377,7.9144955,7.7823677,7.5383997,6.556043,5.3067884,4.796129,1.7664574,0.80334306,0.41687799,0.12501675,0.119577944,0.14504713,-0.0148741305,0.13821268,0.028226644,0.22006565,1.1578457,1.1579717,1.157989
1.3089794,1.25063,0.9613349,0.61920524,0.40532294,-0.042600572,-0.2270921,-0.29422802,-0.41000545,-0.45911193,-0.61249316,-0.70517826,-0.8563242,-0.9251647,-0.99509263,-1.0581597,-1.454258,-1.7372494,-1.9416542,-2.2203908,-2.4604645,-2.5754375,-2.238559,-0.9971754,0.80355924,2.2109327,2.483675,2.8107371,1.9296696,1.4323485,0.3123587,-1.2365441,-1.8207691,-2.160747,-2.470069,-2.4805586,-2.4586825,-2.1766405,-1.6258708,-1.2386882,-1.1632807,-1.3547839,-1.8715563,-1.9825956,-1.872906,-1.8245953,-1.5975829,-1.1791825,-0.44920772,0.13385728,0.6167467,0.9905188,1.2265604,1.2993753,1.3769348,1.1483095,1.0016017,0.83674127,0.7793205,0.93645835,1.0564967,1.2048309,1.0605203,1.0571026,1.1507326,1.2324092,1.2748399,1.2128837,1.1101756,1.0689251,0.99721706,0.9478114,0.84421337,0.70804834,0.6688811,0.48828906,0.2080363,-0.23547223,-0.91867304,-1.6547924,-2.297408,-2.349757,-2.281066,-2.2525153,-2.1189098,-1.807311,-1.3732466,-1.3307536,-1.3042006,-1.0830992,-0.76014555,-0.3343761,0.24566388,0.79689103,1.5434216,2.0264606,2.4549508,2.7891326,3.0182989,3.1578717,3.1658638,2.4605668,1.6487907,0.77534866,0.14195335,0.12249488,0.18874164,-0.033602968,-0.48020685,-1.196484,-1.6826092,-1.7559814,-1.6183138,-1.4008505,-0.94559824,-0.43483022,-0.16928914,-0.41359234,-1.1932462,-1.9568429,-1.9664223,-1.3086668,-1.0269066,-0.9451531,-0.97856563,-1.0297127,-1.4566455,-2.123103,-1.9561462,-1.3048128,-0.1064055,0.23981097,0.24447605,0.04515764,-0.08516456,-0.129295,-0.20212312,-0.3264091,-0.332979,-0.32704726,-0.2511264,-0.15602168,-0.0682759,-0.14779574,-0.33444905,-0.50567657,-0.64205664,-0.8340854,-0.95308995,-1.2125286,-1.3277942,-1.3424368,-1.2794478,-1.1835166,-1.1511434,-1.1658423,-1.0164735,-0.8183368,-0.688983,-0.6924793,-0.5917784,-0.9752608,-1.2022007,-1.2374804,-1.164475,-0.9568044,-0.92644083,-0.988001,-0.9990761,-0.8100874,-0.7197912,0.29201457,0.29189464,0.2918866
-1.1992426,-1.2479556,-1.1674353,-1.1765919,-1.1645412,-1.1293652,-1.1962352,-1.2973287,-1.3128983,-1.2986765,-1.4997284,-1.5411069,-1.5654593,-1.6418713,-1.7447525,-1.9075253,-2.0261054,-1.8604956,-1.4685428,-0.5733392,0.08442697,0.5436133,1.4259024,1.4097915,0.29997087,-0.16540994,-0.1826756,0.032275558,-0.12042862,-0.20594701,-0.38198906,-0.36126012,-0.56335473,-0.6326988,-0.36722326,-0.3970843,-0.47828442,-0.618837,-0.9459274,-1.0175157,-1.0342327,-1.1013806,-0.72201896,-0.31664538,0.5758736,1.5228744,2.05054,2.1462355,1.8893206,1.4084947,1.0210454,0.88735217,0.75374126,0.790414,0.9760965,1.1906428,1.5985703,1.9557929,2.084815,1.6641489,1.4986725,1.3820328,1.3688323,1.4203283,1.1279339,0.59225804,0.48574018,0.5325666,0.60393184,0.44634068,0.32991034,0.26500756,0.24664548,0.10356739,-0.114533365,-0.43316782,-0.7215247,-1.0354006,-1.39563,-1.7549222,-2.0752287,-2.3467424,-2.4429488,-2.5965426,-2.9918823,-2.8638039,-2.3798513,-1.5527644,-0.99483943,-0.5786338,-0.092752576,-0.08994432,-0.16779988,-0.18653184,-0.16972692,-0.17504801,-0.079521194,-0.10343315,-0.18825853,-0.21500488,-0.2714625,0.09209615,0.14594233,0.06349416,-0.11699246,-0.10044181,0.02896887,0.15136576,0.24326724,0.3281615,0.37053207,0.18627258,-0.06801478,-0.032917418,0.010353558,-0.053825565,-0.17775416,-0.769022,-1.7062527,-2.3853655,-3.212974,-3.6800551,-3.1760478,-2.9698706,-3.0363393,-2.97737,-1.9326311,0.385592,1.6002995,1.9033031,2.1213694,2.1107335,2.2345865,2.1668694,2.2797904,2.2096539,2.0913322,1.9127008,1.7834053,1.7679842,1.5674398,1.5931903,1.5667872,1.5147793,1.2201474,0.86290336,0.5975852,0.3650328,0.15714973,0.0054733455,-0.046884835,-0.2598192,-0.48819172,-0.45834103,-0.34836847,-0.41840732,-0.61261487,-0.7896265,-1.2510854,-1.5298094,-1.5997393,-1.9173527,-1.9457517,-2.0172803,-2.1061106,-2.1457367,-2.1988056,-2.1271393,-2.0734599,-2.200776,-2.1512456,-1.096067,-1.0958917,-1.0959002
-2.7465081,-2.741525,-2.6535974,-2.6526418,-2.6645842,-2.6829658,-2.652479,-2.8411384,-2.8926284,-2.7303476,-2.7835858,-2.8949618,-2.963951,-3.0258195,-3.1198864,-3.1832933,-3.4198475,-3.6175466,-3.6108432,-3.2422922,-2.9661741,-2.7799778,-2.1616445,-1.2554723,-1.3474531,-1.3807657,-1.2570568,-1.3569292,-1.2998828,-1.4889933,-1.8933784,-2.4486465,-2.8919044,-3.0367074,-2.4389086,-1.9293358,-1.7670879,-1.7097847,-1.9134698,-1.9608238,-1.7899815,-2.0561438,-2.1134572,-1.7528397,-0.7859155,0.08905878,1.6122627,3.7997746,5.8097663,6.875934,7.648159,8.199275,8.613003,8.807823,9.029581,9.236639,9.304344,9.296528,9.276957,9.308647,9.3388405,9.356512,9.383565,9.340388,9.355604,9.313812,9.289586,9.339656,9.362464,9.407619,9.379857,9.397592,9.354965,9.322084,9.2522,9.203537,9.084141,8.910586,8.422119,7.292636,5.067099,3.0512097,1.2860357,0.5004379,-0.6016607,-1.5906391,-1.7676003,-1.3703681,-0.8799298,-0.32442904,0.46217996,0.69465613,0.4993718,0.2663587,-0.07305565,-0.24222222,-0.27891427,-0.251279,-0.23843326,-0.2851292,-0.66249347,-1.2081407,-1.784065,-1.8126404,-1.4947009,-1.1292213,-1.0140079,-1.0457233,-1.1948111,-1.28497,-1.1675041,-1.0530456,-1.1882749,-1.2334408,-1.0475185,-0.74390906,-0.48139775,-0.9426037,-1.2827444,-1.2457756,-1.4088478,-2.0162292,-1.823388,-1.6453543,-1.6719931,-1.4439158,0.60821855,4.854152,8.1852,9.40908,9.871653,9.921765,9.926264,9.803492,9.7457695,9.682817,9.664609,9.642513,9.623149,9.687148,9.712694,9.741316,9.649249,9.545778,9.341728,9.024482,8.683775,8.509228,8.41912,8.115129,7.844046,7.517029,7.2222795,7.0316277,6.72853,6.3932557,5.380425,4.576955,2.8739305,1.5889777,0.9604234,-1.5238152,-2.0172648,-2.1072917,-2.232235,-2.2214904,-2.202358,-2.1904323,-1.9052491,-1.8529702,-1.7698722,-1.5544851,-1.5536177,-1.5534182
-1.473964,-1.4464539,-1.5173789,-1.4901936,-1.2915685,-1.2700349,-1.3765116,-1.2963017,-1.231646,-1.3249164,-1.6235449,-1.7537031,-1.7000272,-1.7847548,-1.982611,-2.2209067,-2.403628,-2.1919992,-1.8527639,-1.269035,-0.96227413,-0.6176052,-0.23681366,-0.67918557,-1.0600479,-1.1447445,-0.9366891,-0.71591085,-0.3483901,-0.20196441,-0.54723454,-0.8986526,-1.1709919,-1.4031389,-1.2035491,-0.9842332,-1.0017449,-0.9545934,-1.159118,-1.4308509,-1.4987075,-1.8775126,-1.8389021,-1.7317381,-1.3539972,-0.7340338,-0.35258096,-0.00780835,0.12102765,0.20966862,0.30800566,0.46755815,0.63741666,0.7450494,0.9237903,1.2897693,1.6412255,1.9206814,2.0874438,2.030147,1.8544178,1.7868695,1.8157206,1.5529628,1.3507988,1.1772252,1.0631509,1.1155012,1.3013357,1.2921236,1.4257852,1.4948895,1.5735134,1.5716249,1.4865215,1.3252914,1.1248983,0.7017813,0.099066585,-0.6315204,-1.4324338,-1.7029049,-1.6690679,-1.1519892,-0.48384196,0.25931597,0.5609629,0.9683846,1.1125115,1.2176803,0.7857367,0.3061238,0.17466351,0.36257967,0.5809069,0.8266459,1.070325,1.1847615,1.5107374,2.041306,3.841059,5.7387605,6.4760504,5.7234664,4.067938,1.9456934,1.3176764,1.3660132,1.8602865,2.3999577,2.6593597,2.4836993,1.8630625,1.3450583,0.72423947,0.37277177,0.75639397,0.90649104,0.83101904,0.12671956,-0.48493987,-1.2360815,-1.3984951,-1.3607651,-1.4966036,-1.4857087,-1.0310243,-0.1952343,-0.06400312,0.2734366,1.0339854,1.2688009,1.827736,2.657613,3.1235507,3.3437605,3.4168744,3.5543442,3.6820703,3.721443,3.5079775,3.2739708,3.0457637,2.928919,2.8083377,2.7913594,2.7313445,2.623769,2.282368,1.7836847,1.5980368,1.5539572,1.5987743,2.0174816,2.394633,2.5720344,2.6980157,2.2880774,1.0036376,0.23899636,0.108868,-0.79002106,-1.017154,-1.1604426,-1.2508188,-1.1523604,-1.1296257,-1.2150985,-1.1956179,-1.2884107,-1.2801535,-0.71372366,-0.71320844,-0.7131327
-2.3475678,-2.4348814,-2.5349648,-2.5030856,-2.523647,-2.4139533,-2.0765045,-2.1890173,-2.2767155,-2.4214346,-2.5304627,-2.5923128,-2.6395664,-2.707384,-2.8114648,-2.9194338,-2.9869084,-3.0724638,-2.8714626,-2.5139005,-2.2628918,-1.9479172,-0.90567815,1.0758514,2.784387,3.745516,3.864757,3.5860796,3.5070105,2.9618683,1.821595,0.3968036,-0.4324575,-0.6444117,-0.14713383,0.13333762,0.024500191,-0.44838637,-1.0009171,-1.1116861,-1.1246754,-1.3236027,-1.2165017,-0.80091345,-0.31341952,-0.035698466,-0.23188525,-0.36511907,-0.2863988,-0.14392862,0.020238742,0.2828069,0.46035716,0.5210924,0.47096378,0.37682495,0.20473331,0.017737612,-0.02965492,0.107940525,0.20624672,0.1859497,0.20066167,0.32434377,0.55618,0.8212279,0.8949832,0.9692713,0.99395525,1.0512438,1.0789201,1.0849876,1.1175604,1.2214704,1.4755492,1.6937697,1.8407344,1.8763095,1.5650204,0.99677646,0.12538697,-0.34267223,-0.558909,-0.52874273,-0.8072112,-1.173912,-0.9922373,-0.28548837,0.27741274,0.69979686,1.0831764,0.5892786,-0.29424378,-0.7990476,-1.3193583,-1.5221984,-1.6781192,-1.8096488,-1.9564376,-2.1474152,-2.381354,-2.2639923,-1.9536767,-1.6751364,-1.5124537,-1.2669227,-1.1991534,-1.174731,-1.3967888,-1.7179878,-1.6660603,-1.2825302,-0.56007457,-0.073910475,0.3798739,0.5594437,0.967928,0.96821165,0.6965979,0.25756794,-0.5661026,-1.246267,-1.6556319,-1.67026,-1.6915163,-1.6134695,-1.2991444,-0.67606115,-0.07613349,-0.008466244,0.4187713,0.67759764,0.619607,0.5243166,0.42516488,0.5594867,0.72255063,0.9235644,1.0473498,1.0481273,1.3133336,1.4498016,1.6147777,1.7686676,1.9083434,1.9061775,1.7080611,1.4056829,0.96328825,0.6239248,0.18034782,0.08546385,0.37783146,0.5075824,0.4351108,0.26999393,-0.34736362,-0.6575696,-1.0525129,-1.419425,-1.6152161,-1.7021785,-1.5784364,-1.4266729,-1.3696972,-1.2833937,-1.2713006,-1.3709521,-1.2323737,-1.058303,-1.16744,-2.1388328,-2.138954,-2.1389492
-3.1213775,-3.055291,-2.9239142,-2.8112435,-2.778323,-2.8356314,-2.9888253,-3.0806623,-3.0057242,-2.7941086,-2.7108116,-2.6923919,-2.703546,-2.7262664,-2.5878472,-2.4752743,-2.6994312,-2.8347685,-2.97569,-3.0726714,-3.1464643,-3.3629007,-3.673132,-4.0044065,-3.952433,-3.4163723,-3.222401,-3.089426,-3.0884748,-3.2513673,-4.083811,-4.792601,-4.7040305,-4.5223184,-4.227539,-3.9268346,-3.7539392,-3.5478334,-3.351403,-2.9786472,-2.8578653,-2.9167778,-2.8451707,-2.7245383,-2.4250045,-2.1898117,-1.6991935,-0.94564176,-0.3347372,0.107102364,0.5180757,0.85719705,1.1398225,1.2293575,1.3040853,1.1159071,0.9941771,0.85751975,0.7963204,0.87169886,0.8877953,0.84848785,0.70432234,0.58960336,0.55874944,0.5417659,0.5627122,0.52404857,0.38607487,0.35532123,0.1882286,0.17426893,0.075194225,-0.02230215,-0.06349847,-0.20276493,-0.36591908,-0.6858466,-1.338903,-2.1495032,-2.9808216,-3.489534,-3.7669163,-3.8573427,-3.9262118,-3.6933284,-2.8664277,-1.7271433,-0.9860544,0.053316504,2.3157616,4.497056,6.3922215,7.3580112,8.045444,8.341812,8.574905,8.816677,8.925504,8.863258,7.8972797,5.9461794,3.7866354,2.1481683,1.6390958,1.6200721,1.5421929,1.1577349,0.54773146,-0.49456206,-1.2628499,-1.6323369,-1.7624307,-1.6975828,-1.4771292,-1.0766662,-0.9628279,-1.5452476,-2.9026334,-4.2438407,-4.6258283,-4.1303325,-3.59475,-3.435369,-3.4099555,-3.442953,-3.452791,-3.161666,-2.8187165,-1.87069,-0.048626855,0.51926756,0.78155994,0.7302184,0.64716434,0.5638414,0.43158114,0.27355123,0.18470344,0.15260464,0.04329875,0.01944032,0.057517663,-0.085711114,-0.2866273,-0.5653993,-0.838411,-1.0374286,-1.0369339,-1.274184,-1.4418626,-1.694314,-2.001099,-2.208717,-2.401454,-2.584137,-2.6835876,-2.6088328,-2.8474982,-3.1220136,-3.1147087,-3.3612318,-3.4734454,-3.460379,-3.4569583,-3.392683,-3.4004683,-3.3535054,-3.2673717,-3.1560805,-3.124699,-2.8858976,-2.8862078,-2.8862488
