0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
12.334803,12.381769,12.433937,12.437218,12.451788,12.460703,12.43894,12.307608,11.961277,10.457557,8.839503,7.2037926,6.789877,6.4375467,6.2400355,5.7004323,5.2200947,4.938285,4.7267056,4.257936,3.2470465,2.2954836,1.6341404,1.6880968,1.648921,1.4331665,1.3620541,1.3440769,1.2647533,1.3098348,1.4285297,1.5822475,1.2726468,1.9421157,2.7542143,3.0525234,3.1061645,2.7675817,2.1433885,1.3563962,0.3578657,-0.50257885,-0.4994235,-0.88236725,-1.1837658,-1.251169,-1.2351385,-1.349884,-1.4783648,-1.5459759,-1.482254,-1.3788884,-1.2164454,-1.029175,-0.76578426,-0.59250104,-0.52165043,-0.73347026,-0.64002925,-0.1543577,0.27123523,0.4375448,0.6375114,1.005539,1.6604259,1.4622412,0.9610977,0.074474305,-0.41134548,-0.6465614,-0.7235906,-0.56377184,-0.5327556,-0.5555117,-0.6551543,-0.72138995,-0.7412952,-0.69724554,-0.71040535,-0.6507853,-0.65162736,-0.65733737,-0.7042203,-0.7014218,-0.7990618,-0.8627739,-1.1221447,-0.85720456,-0.44674176,-0.045331858,0.3541891,1.0767665,1.5039539,2.2374167,3.0713415,3.8681414,3.7249217,3.3953035,2.8347912,2.120043,1.1783576,1.0694113,0.886932,0.82727635,0.53747916,0.34367964,0.24483846,0.11705594,0.03184615,0.094326586,0.06734711,-0.017661512,-0.035523683,-0.06464848,0.013210863,0.20213202,0.34633493,0.78849846,0.9385613,0.5996161,0.4063382,0.451133,0.4415573,0.60220623,0.98994565,1.6323721,2.945477,4.913437,7.1077414,8.566624,10.002392,11.158376,12.071445,12.217905,12.784889,12.859015,12.892546,12.676969,11.769735,11.769715
-2.1567137,-2.172846,-2.1684375,-2.1644678,-2.1663296,-2.1855788,-2.1832485,-2.236802,-2.3005981,-2.4767108,-2.6613317,-2.8211884,-2.8906157,-2.9897723,-3.0624819,-3.0631652,-3.0117636,-2.827004,-2.7169144,-2.6156259,-2.5758865,-2.5064206,-2.3033063,-1.7338148,-1.5478421,-1.4198534,-1.3325183,-1.2804041,-1.3297548,-1.4524381,-1.6318476,-1.9032521,-2.0678306,-2.403383,-2.844068,-2.9577866,-2.9136038,-2.7762308,-2.5440755,-2.3082144,-2.1266618,-2.450455,-2.7049277,-2.6378956,-2.489998,-2.1914518,-2.0116105,-1.8091843,-1.6240608,-1.4791583,-1.3378246,-1.1813341,-1.0043993,-0.75002486,-0.6851621,-0.6015345,-0.49034917,-0.34088475,-0.35417947,-0.035972655,0.2959546,0.5135188,0.645353,0.36749575,-0.028178994,-0.5018345,-1.0803307,-1.2327045,-1.6115155,-1.7397473,-1.8575253,-2.0136938,-2.1417186,-2.2346244,-2.3003356,-2.3456967,-2.4652019,-2.73499,-2.9534323,-3.204576,-3.4423552,-3.544424,-3.5316849,-3.5049887,-3.425237,-3.293914,-3.2053978,-2.9302087,-2.7085307,-2.5269396,-2.4322438,-2.6024055,-2.6583328,-2.7798584,-3.0229135,-3.0689936,-3.1693032,-3.225212,-3.0820532,-3.0266938,-3.240447,-3.424841,-3.2130988,-2.9658499,-2.4008284,-1.9278421,-1.7215166,-1.6121514,-1.5082484,-1.4528508,-1.397855,-1.317432,-1.252915,-1.2157425,-1.1686733,-1.3024135,-1.6347089,-1.6691444,-1.62656,-1.790315,-1.8143468,-1.5004537,-1.2454737,-1.0655771,-0.46225095,0.082724266,0.50213575,0.41068554,-0.13629276,-0.8018291,-1.2221434,-1.627216,-1.7537373,-1.582663,-1.3945587,-1.3325799,-1.0259501,-0.81519645,-1.0417193,-1.0418674
0.7507142,0.7786656,0.7888824,0.8121448,0.82279116,0.8177362,0.78702396,0.76370853,0.67997944,0.5908404,0.71618813,0.79756355,0.8450655,0.9049217,0.9881815,0.77189314,0.5910648,0.60785764,1.0571661,0.7910321,0.09535291,-0.41136628,-1.1330253,-1.6028857,-1.7998074,-1.9230611,-1.9860798,-2.228026,-2.4062388,-2.3732295,-2.13359,-1.7163638,-1.4866912,-1.3434057,-0.679365,-0.44602647,-0.24515186,-0.008495674,0.29335016,0.23819578,-0.44620386,-1.4238327,-1.4948715,-1.6174191,-1.7336437,-1.9614041,-2.187934,-2.1780267,-2.1616561,-2.1448064,-2.1626322,-2.228927,-2.2895164,-2.4283905,-2.543127,-2.5728703,-2.4798172,-2.352706,-2.4272273,-2.4042594,-2.101359,-1.8791671,-1.8774335,-1.7419,-1.4155029,-1.2772638,-0.730519,-1.1294286,-1.6534387,-2.3749905,-2.8335228,-2.9541845,-2.9258332,-2.8518724,-2.744461,-2.6350634,-2.4361153,-2.2157059,-2.0697231,-1.9621408,-1.9440713,-2.0660896,-2.1329446,-2.258749,-2.3534539,-2.474963,-2.6993883,-3.1705801,-3.5494828,-3.8233833,-3.800325,-3.228649,-2.9770684,-2.794685,-2.4602766,-1.969158,-1.854497,-1.9357579,-2.0469937,-2.2520368,-2.3711705,-2.0955474,-2.1356637,-2.5222585,-2.9353037,-3.1291573,-3.2154875,-3.2353268,-3.2328558,-3.2374372,-3.2431746,-3.277887,-3.313511,-3.3743627,-3.343943,-3.0002046,-2.6640797,-2.5127962,-2.7568614,-3.193366,-3.325729,-3.6744232,-3.8866315,-3.932013,-3.958693,-3.8010688,-3.2821927,-2.978823,-2.4651,-1.9940815,-1.8107356,-1.5090744,-1.3345132,-1.2758219,-1.0522879,-0.94897735,-0.8680026,-1.0941796,0.7082316,0.708398
-1.104179,-1.1154531,-1.1177397,-1.1115198,-1.074349,-0.98420465,-0.8507316,-0.695912,-0.58560693,-0.5406295,-0.641401,-0.9152258,-0.92203504,-0.9235847,-0.9786415,-1.1798022,-1.3640875,-1.4166713,-1.4601481,-1.3552358,-1.0336301,-0.5863446,0.03972453,0.19319206,-0.12655443,-0.31420994,-0.3608754,-0.43086296,-0.39352047,-0.36435914,-0.4463389,-0.62092555,-1.1215154,-1.7422975,-1.8999867,-1.941258,-1.9482517,-1.9028509,-1.7624544,-1.596191,-1.4501052,-1.4297054,-1.4159105,-0.99662054,-0.34821564,0.50680983,0.9489819,1.0152661,0.91296923,0.85461235,0.8713425,0.8452534,0.7746508,1.0410645,1.3328682,1.9327788,3.077055,6.002513,8.239991,9.5869055,9.7822695,9.520667,9.073424,8.50905,7.187811,6.2131815,3.8120353,2.4317992,0.9483363,-0.19409692,-1.0506629,-1.6845214,-1.9571111,-2.0766363,-2.0549967,-1.9692814,-1.8459609,-1.7499249,-1.7541616,-1.8457122,-2.004702,-2.1327252,-2.1257417,-2.1236477,-2.042304,-2.0462363,-2.231576,-2.1242883,-2.1271882,-2.2395859,-2.322112,-2.3772647,-2.245454,-2.0398204,-1.3900983,-1.1285958,-1.223232,-1.3204277,-1.2896214,-1.2090907,-1.2538036,-1.5103331,-1.2880056,-1.2148113,-1.0952578,-1.1438215,-1.1883914,-1.1770865,-1.1365863,-1.0934063,-1.0678539,-1.0349596,-1.0260905,-1.0346764,-0.9679726,-0.76525044,-0.6694276,-0.5736615,-0.36770475,-0.45250106,-0.9199041,-1.7334292,-1.7754505,-1.778317,-1.6140974,-1.3735565,-1.1933706,-0.8563483,-0.4273255,-0.43068305,-0.37067598,-0.5346005,-0.72868097,-0.8247207,-0.6566042,-0.6202903,-0.32954276,-0.08960104,0.41836655,0.41825676
0.061021626,0.046726003,0.043411866,0.0023683757,-0.08254938,-0.17210533,-0.27586156,-0.39691263,-0.44972295,-0.34452444,-0.2897689,-0.7343509,-0.895705,-1.2177774,-1.4613347,-1.713753,-1.9600527,-2.0233803,-2.0767915,-1.8256348,-1.5630366,-1.4115951,-1.2326268,-0.96127355,-0.5730079,-0.34615302,-0.3169402,-0.14373049,-0.06401741,-0.080546,-0.09921608,-0.40586448,-1.044343,-1.5286025,-1.918829,-1.8770641,-1.9160919,-2.0056612,-2.2401993,-2.4665723,-2.4379556,-1.4625267,-0.55754066,0.06786358,0.74260044,1.3978424,2.4110603,2.928276,3.2521794,3.4667392,3.599516,3.7077882,3.8047118,3.7457821,3.6617417,3.6330178,3.5080748,2.532509,0.5741468,-0.9595974,-1.0333817,-0.8734396,-0.90338135,-1.0348916,-1.5604722,-1.882763,-1.745388,-1.228389,-0.33473337,0.29517123,1.0835087,1.7783649,2.092218,2.2646477,2.3288298,2.2680233,2.0845485,1.7829272,1.5436141,1.2360139,0.9494178,0.6725555,0.5520495,0.37984017,0.31858605,0.35432455,0.9246337,1.4900615,1.5613143,1.3467935,0.7663072,-0.4600874,-1.0984335,-1.4416606,-1.7788494,-1.9804637,-1.7053213,-1.6784348,-1.6821098,-1.5510652,-0.73742884,0.24661939,1.1316916,1.8127187,2.4864354,2.6823385,2.726019,2.7650163,2.7827468,2.7431927,2.7252545,2.6919098,2.6499622,2.5261931,2.265174,1.5611168,0.5357948,-0.57922256,-1.2205906,-0.91285944,-0.6456432,0.44454163,0.89602387,1.1300998,1.2133174,1.1302389,0.27369475,-0.94621825,-1.5559621,-1.4918942,-1.351239,-1.1204786,-0.9888061,-1.1060555,-1.1196097,-0.98806745,-1.227079,-1.696099,-0.23405719,-0.2339257
-3.573924,-3.5846105,-3.569108,-3.5928426,-3.590753,-3.5708184,-3.537331,-3.5147085,-3.4893603,-2.9471626,-2.3941596,-2.110819,-1.9843295,-1.8457865,-1.7910271,-1.9222033,-2.0291662,-1.9415591,-1.858387,-1.6919641,-1.2911476,-0.8850857,-0.2086553,0.016815245,-0.18980715,-0.32232758,-0.31658766,-0.2657124,-0.2410365,-0.44604212,-0.7568502,-1.1105719,-1.2084093,-1.8114005,-2.487722,-2.6360211,-2.6701708,-2.605199,-2.312292,-1.8214304,-1.1834146,-0.8916192,-1.2125707,-1.358409,-1.3491268,-1.3661323,-1.0705425,-0.7603613,-0.59963894,-0.5670215,-0.51487803,-0.4435543,-0.47710258,-0.47898135,-0.43063936,-0.30207503,-0.16306923,0.021222785,0.34082016,1.0298638,0.8190789,0.29232275,-0.08960636,-0.5068078,-1.0414993,-0.8957997,-0.7305932,-0.62682706,-0.9515333,-0.68506956,0.12932673,1.0350306,1.8787775,2.9330657,4.1868,5.212708,6.5182037,7.754426,8.415543,9.011111,9.394245,9.430083,9.366701,9.112775,8.705112,8.026068,6.3944,4.3697815,2.8876219,1.5843039,0.11636543,-1.4371886,-1.9787334,-2.6219993,-3.1306577,-3.3595095,-3.0855541,-2.770436,-2.4248514,-1.7813201,-0.84996855,-0.91179216,-0.6811296,-0.50001323,-0.038842484,0.2417589,0.2988201,0.2721818,0.28363264,0.29630873,0.30239856,0.2298078,0.12376739,0.033100143,-0.19527344,-0.6801186,-1.0893767,-1.6217561,-2.0141516,-1.921942,-2.0747373,-2.3249068,-2.254933,-2.2393742,-2.3017364,-2.5507128,-3.0412445,-3.3023033,-3.7687232,-4.2328544,-4.2858744,-4.212142,-4.0475893,-3.9630623,-3.827433,-3.7881896,-3.4776225,-3.166504,-3.015009,-3.0149822
-2.5069137,-2.5523734,-2.5579987,-2.5744164,-2.6043172,-2.662809,-2.7015247,-2.7555158,-2.7830513,-2.8943686,-3.314962,-3.4472034,-3.539317,-3.4925556,-3.4150333,-3.2321005,-2.9885082,-2.877312,-2.891276,-2.6400118,-2.302449,-2.056528,-1.9229769,-1.4348236,-1.0996529,-0.94220746,-0.8271061,-0.6873585,-0.72006124,-0.9563694,-1.2746015,-1.3292216,-1.0604966,-1.3860159,-2.1966305,-2.5137503,-2.636306,-2.6826794,-2.6001594,-2.2905543,-1.4798204,0.2884553,1.0202376,2.6590667,3.5290225,3.7607913,3.608696,3.545691,3.4407735,3.2814372,3.1247785,3.0082202,2.8802357,2.9148846,2.8640678,2.6089096,2.1534789,1.4244648,1.1914788,0.9709599,0.243843,-0.28136683,-0.51167595,-0.8454617,-1.4640421,-1.791348,-2.376696,-2.1226075,-1.5970304,-0.61795527,-0.042108018,-0.028180722,-0.17244901,-0.38055927,-0.66274273,-0.9172653,-1.353487,-1.826194,-2.0144434,-2.063113,-2.0680377,-1.9712548,-1.8844874,-1.7641941,-1.62043,-1.4394822,-1.0055085,-0.64832467,-0.48310548,-0.4373898,-0.6281303,-0.8328532,-0.67472035,-0.35177612,-0.28858945,-1.1083565,-1.8233242,-1.9447987,-1.9821656,-1.8220645,-1.5007441,-1.7887082,-1.816954,-1.5456266,-1.2451091,-1.1126606,-1.059231,-1.0665901,-1.0977435,-1.137893,-1.1455877,-1.0982034,-1.0586514,-1.0118654,-1.2788455,-1.8635659,-2.1538515,-2.1061227,-1.9401526,-1.5264828,-1.1533914,-0.55632854,-0.2896843,-0.2574287,-0.22840236,-0.3886328,-0.85040784,-1.2497176,-2.0285037,-2.4682305,-2.4936023,-2.435079,-2.3638263,-2.321175,-2.2609644,-2.2950573,-2.2646377,-2.1781113,-2.4917145,-2.4917812
-1.6940725,-1.7056011,-1.7285466,-1.7302172,-1.7110561,-1.6030941,-1.4934281,-1.4254496,-1.4478923,-1.7825898,-2.0943925,-2.3564117,-2.5603795,-2.603066,-2.607573,-2.5035262,-2.4068162,-2.224664,-1.9289609,-1.2723975,-0.6368339,0.10875887,1.167232,1.674725,1.4762878,1.4633707,1.5204777,1.598541,1.6862496,1.6576262,1.4722548,1.0030959,0.13743256,-0.6793517,-1.3039126,-1.4246486,-1.3964823,-1.2985135,-0.9966749,-0.61168545,-0.16594438,-0.51310444,-0.844924,-0.8521675,-0.6317673,-0.040717095,0.24184886,0.53311574,0.62918854,0.6120683,0.60576344,0.541706,0.51674986,0.5753344,0.6220652,0.8357819,1.3602102,2.0695066,2.4961185,3.7829537,4.753255,4.9102554,5.0027122,4.5088143,4.0620165,4.621253,5.399139,5.733523,5.8194985,4.454961,2.5281081,0.9581354,0.28692055,-0.15327546,-0.4240884,-0.54768026,-0.75072515,-1.007566,-1.2021377,-1.4267477,-1.5756116,-1.6049786,-1.535794,-1.4718633,-1.4108812,-1.471031,-1.6434413,-1.008764,-0.38728207,0.2446852,0.8936771,1.0915529,1.07298,0.91770756,0.60287595,0.28899717,0.01690605,0.09368485,0.57989323,1.1336565,1.3386629,1.0884084,1.1655751,1.1330092,1.1867049,1.3629435,1.4821179,1.5514256,1.6150572,1.6718904,1.6898665,1.734347,1.7897903,1.8670509,2.1380565,2.6356683,3.0434253,3.167479,3.4797328,3.4619002,2.7126513,2.1672943,2.2400289,2.3002856,2.7666402,3.2299314,3.319993,3.22138,2.8794086,2.0667171,1.41541,0.86451083,0.502579,0.33924758,0.46372098,0.7673352,0.93204653,1.0882628,-0.68058515,-0.68068254
-1.1045315,-1.1957266,-1.2647114,-1.2858304,-1.3378974,-1.448883,-1.4949422,-1.4348309,-1.2317803,-0.59356093,-0.53555214,0.035392627,0.027653724,0.27796304,0.4187007,1.000936,1.994657,2.6121135,3.0521584,4.814153,7.1303787,9.49073,11.441663,12.063705,12.169485,12.2474,12.268667,12.149094,11.973722,11.702751,11.294288,10.710706,9.422709,6.884601,2.5427418,0.51485133,-0.42009208,-1.0440812,-1.4562172,-1.067737,0.43052328,4.1584373,5.787506,6.3808317,6.578063,6.54428,6.8915205,7.2323046,7.491415,7.6470814,7.7099314,7.736128,7.8059826,7.8335514,7.9081497,7.965759,7.9163437,7.365483,6.048273,3.148246,1.0400511,-0.26208383,-0.4149342,-0.6583302,-1.2807019,-1.3195194,-1.5574508,-1.1558194,-0.51688516,0.5472018,1.418962,1.7618856,1.7370253,1.6602077,1.5057974,1.3471147,1.0619668,0.6886282,0.3897103,0.08788693,-0.27084637,-0.24127373,-0.13294399,0.040166408,0.32109842,0.8944916,1.8454236,2.4837747,2.6914997,2.674244,2.3447106,1.5521133,1.1834717,0.6238893,-0.4384147,-1.0921763,-1.3144141,-1.1189715,-0.80445683,-0.13219723,0.6586132,0.838094,0.9113198,1.3027736,1.8235223,2.0791838,2.1670327,2.1665697,2.158466,2.1165917,2.1064377,2.0635772,1.9765983,1.9092866,1.6654468,1.0350355,0.43864322,0.2649561,-0.029191762,0.52186596,1.5912964,2.3034925,2.161934,1.9554979,1.692784,1.3926718,0.8403306,0.15586764,-0.7378148,-1.3972187,-1.6667924,-2.0539813,-2.2340856,-2.286255,-2.308927,-2.3365178,-2.306139,-2.1999917,-2.0942683,-2.0940545
-2.5614266,-2.5543437,-2.5385928,-2.557143,-2.5807064,-2.6027248,-2.6568117,-2.7433858,-2.8053758,-2.3219543,-1.8859384,-2.0359938,-2.0823255,-2.318028,-2.4663875,-2.5800524,-2.7209263,-2.7287116,-2.7145243,-2.7095323,-2.7356083,-2.863091,-3.1230571,-3.0789537,-2.969228,-2.9895585,-3.0051727,-3.0493712,-3.0584378,-3.1028018,-3.267517,-3.3248258,-3.3086565,-3.3916805,-3.0972233,-2.8429167,-2.760341,-2.6992495,-2.7038445,-2.6676168,-2.5362358,-2.1929653,-1.9309573,-1.0759068,-0.3145421,0.18239373,0.63073015,0.7321595,0.67796403,0.57946706,0.48556268,0.43865824,0.39925537,0.21094295,-0.08538395,-0.35623127,-0.6864488,-1.5397114,-2.7738194,-3.1392498,-2.6725497,-2.2617884,-2.3227925,-2.5672188,-3.348598,-3.811164,-3.9267902,-3.7148325,-3.300815,-2.8899088,-2.3221252,-1.8119801,-1.4912385,-1.2987595,-1.1803957,-1.1916021,-1.3215392,-1.5371516,-1.639951,-1.7895038,-1.928492,-2.108059,-2.2232351,-2.531973,-2.843399,-3.1220145,-2.7775612,-2.3682537,-2.2821836,-2.3746734,-2.7777297,-3.6225553,-3.9572682,-4.216873,-4.3235373,-4.0978575,-3.5431373,-3.4146361,-3.59969,-3.781785,-3.742116,-3.5678306,-2.9406478,-2.330119,-1.7213985,-1.4610811,-1.3848999,-1.3672065,-1.3693401,-1.4284536,-1.476906,-1.5362029,-1.6312201,-1.732582,-1.9157864,-2.5439968,-3.2467146,-3.7503035,-3.6813598,-3.224813,-2.9737234,-2.408564,-2.1004615,-1.9908541,-2.0648656,-2.3501184,-3.3490224,-3.839158,-3.5136619,-2.9104257,-2.178444,-1.7862849,-1.6416208,-1.8918508,-1.9773664,-1.7344872,-2.0652895,-2.511455,-2.452067,-2.4522142
