0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
9.609565,9.267202,8.276448,7.7510633,7.2212553,6.969125,6.7245703,6.4848948,6.095986,5.1837845,3.9881382,3.0409298,2.780518,2.9083786,2.8304348,2.4324586,2.3008096,2.0253122,1.8594975,1.7456522,1.6393018,1.6426618,1.5737995,1.5131751,1.508263,1.4550946,1.1104201,0.58177793,0.2834766,0.6810683,1.4422144,1.8779138,2.0023427,1.7457715,0.89870465,-0.45999673,-0.58122414,-0.12907167,0.13632168,0.39636773,0.41211623,1.5232373,1.472249,0.33876973,-0.56079113,-0.8406898,-0.9017941,-0.79368716,-0.8347348,-0.6111556,-0.5465167,-0.33896506,1.2267292,2.562158,3.3821595,3.943569,4.280207,3.6364303,2.7882543,1.8267053,0.9056458,0.6100471,0.24167563,0.021631166,-0.1705994,-0.28898716,-0.21099131,0.029294342,0.3219006,2.2322888,5.5084944,7.488524,8.957253,9.311634,9.126084,7.9074554,6.900893,5.041728,2.938874,2.005376,1.4506707,0.90745246,0.61737174,0.7310428,0.8842671,0.61458755,0.36600834,0.23254046,0.114803165,0.06265041,0.2355242,0.8959208,2.3502934,4.828902,6.4538155,7.5699563,6.3318367,5.515277,4.2033243,1.99245,1.118418,0.74407035,1.5059233,2.1485052,2.188879,2.1524272,2.0190458,2.4126613,2.55575,2.765335,2.7714665,2.6141863,2.4026241,2.2985282,2.2228556,1.9366597,1.8957672,2.1704378,2.09394,1.8405595,1.7265239,2.0219407,3.1716738,3.279512,2.4003015,1.3566738,0.6322533,0.6646585,0.7994981,0.97757924,1.1079452,2.0273867,2.7164595,1.8725016,1.0114055,0.29405022,0.33410415,0.69483995,0.8962579,1.0503602,1.572916,1.9224834,2.6905258,3.7368197,5.385176,6.6236105,6.526283,4.5112863,3.9108467,3.701783,3.6103728,2.3947732,1.4201462,0.50400287,0.43647516,0.67068744,0.5808644,0.4095953,0.3229996,0.52912474,0.89612716,1.4800496,1.9782908,0.758515,0.36724705,0.66546893,1.0979937,1.2227236,1.3170599,1.34517,1.4260958,1.4763577,1.5695635,1.6749389,1.7382655,1.8516219,2.032248,2.4132352,2.426239,2.5325825,2.7212515,2.781435,2.8052888,3.03717,3.2649512,3.8755713,4.1397986,4.969531,6.035154,7.243039,8.0231,9.089094,10.007677,10.4066925,10.561544,10.477941,9.553524,9.54953
0.36565685,-1.2482468,-1.277915,-1.3279341,-1.3557444,-1.4045128,-1.585625,-1.6523318,-1.6028969,-1.6373081,-1.5859307,-1.3074105,-1.1660784,-1.1831088,-1.1068673,-1.1042842,-1.1105148,-1.032448,-1.0107546,-0.994346,-0.92069143,-0.8741523,-0.76109916,-0.5694886,-0.22702476,0.12026104,0.34617305,0.15893912,-0.5223034,-1.3239064,-1.8558846,-2.0004072,-1.944552,-1.9716414,-2.0875697,-2.4599798,-2.847474,-3.0373888,-2.5122776,-1.4606915,-0.5479706,0.07355726,0.29835618,0.40777296,0.46641564,0.60037434,0.6067875,0.23166387,-0.09740878,-0.43659145,-0.73528343,-0.9820256,-0.6612242,-0.5060951,-0.59565467,-0.5827863,-0.26931965,-0.10513173,-0.003069386,0.16039981,0.5012309,0.5394977,0.5327273,0.48375165,0.32908592,0.024529517,-0.35334364,-0.7943991,-1.3798038,-2.4746253,-2.9206908,-2.9836545,-3.039307,-2.9650471,-2.68478,-2.5329452,-2.4971247,-2.1940246,-1.2243562,-0.9829216,-1.048032,-1.3647875,-1.6466494,-1.5676489,-1.4370252,-1.4171803,-1.2406152,-1.0768692,-0.76927865,-0.29275057,0.39761823,0.9098393,-0.5211209,-2.2551236,-2.4358935,-2.205397,-1.4013442,-1.1815337,-0.85831934,-0.018276215,1.0690469,2.2177074,2.258068,1.1257932,0.8128664,0.69313216,0.6479767,0.30718344,0.17538786,0.20505202,-0.0011786222,-0.17041984,-0.2606559,-0.3124022,-0.35782552,-0.5466208,-0.74746287,-1.2623396,-1.5886931,-1.8040403,-1.9650995,-2.0769145,-2.060895,-1.7512574,-1.451781,-1.2114875,-1.6160331,-2.3272457,-2.2542934,-1.8361374,-0.8944402,-0.20910335,0.46355367,0.805109,0.90013945,0.8449704,0.24501303,-0.24819532,-0.5288254,-0.59850836,-0.7775439,-1.0754642,-1.3904059,-2.0571284,-2.4481788,-2.604992,-2.2344346,-1.9274653,-1.8266443,-1.7642534,-1.7197092,-1.5564795,-1.4138579,-1.3481836,-1.4976579,-1.6431675,-1.8116629,-2.0075412,-2.2514534,-2.5054398,-2.7293792,-2.6203742,-2.3243382,-1.8032978,-1.3444755,-0.49825162,0.082559,0.31322053,0.31972867,0.3161063,0.29520467,0.21996829,0.14055814,0.053631,-0.031431064,-0.1654426,-0.24901813,-0.02856557,0.24207234,-0.23818848,-0.2196299,-0.034006536,-0.031333297,0.16237676,0.26260972,0.307743,0.44364884,0.4257465,0.24099451,-0.060581207,-0.28628027,-0.6074698,-0.84610224,-0.8385321,-0.8587919,-0.44965398,0.36709493,0.3696419
0.29827863,-0.05272773,-0.34652638,-0.33065307,-0.21773535,-0.14104012,-0.058093853,0.004649088,-0.04142309,-0.06646621,0.07659126,0.15319666,0.07456107,0.06823909,0.01036809,0.17165169,0.2643126,0.4195664,0.56615746,0.70663637,0.8198018,0.86922634,0.9300991,1.1158477,1.5932633,2.518397,4.6520624,8.117685,10.505226,11.794923,12.522558,12.375072,12.124422,11.849567,11.476323,9.957279,8.323841,4.827837,0.18231887,-1.4535496,-1.5009074,-1.6184001,-1.9915733,-1.9593596,-1.6277497,-1.413805,-1.5213253,-1.6335983,-1.3273168,-1.4247794,-1.7456274,-2.2216294,-2.451504,-2.2866626,-2.145448,-2.1573832,-2.514076,-2.7188063,-2.8513775,-2.9004066,-2.9823203,-3.1623826,-3.205373,-3.1607795,-2.9724545,-2.714211,-2.5819097,-2.3887095,-2.0324724,-1.8333884,-1.8702072,-1.9923172,-1.9894409,-2.0853856,-2.3678088,-2.1945076,-2.0176182,-1.4360964,-0.61138576,-0.507154,-0.6315859,-0.7656126,-0.7717916,-0.6729282,-0.78902763,-0.81180435,-0.8408189,-0.9119859,-1.0192149,-1.0432439,-0.9005745,-0.5322227,-0.48695642,-1.1505353,-1.1745183,-1.8872764,-1.9931194,-2.1511745,-1.9185535,-1.7454535,-1.901931,-2.2107673,-2.2410126,-1.388495,-1.0752529,-0.87581986,-0.55842733,0.08135685,0.62522703,0.8477118,0.6745183,0.5010122,0.3263599,0.19652021,0.08794379,-0.2419053,-0.8558214,-1.808366,-2.0986114,-2.1423035,-2.1453824,-2.1019125,-1.6324055,-1.2266706,-1.0494009,-1.4328289,-2.2184281,-2.5380726,-2.6712809,-2.6174827,-2.232923,-2.1045809,-1.806546,-1.4457066,-1.0801647,-0.9921249,-1.1915607,-1.2203014,-1.3921204,-1.4474168,-1.7627282,-1.9656286,-1.9078679,-1.4551591,-1.1756808,-1.1384712,-0.5143121,-0.39394885,-0.46901935,-0.5248172,-0.43090275,-0.26744938,-0.4108069,-0.5873767,-0.6374836,-0.8936423,-1.1105448,-1.2476482,-1.1956322,-0.94389915,-0.8148565,-1.0308987,-1.2759244,-1.4560242,-1.2761612,-1.6667973,-2.1342258,-2.2794275,-2.3056324,-2.2838714,-2.1896229,-2.047961,-1.899845,-1.8462408,-1.801559,-1.8439162,-1.8896368,-1.8530228,-1.6507261,-1.2742225,-1.1350946,-1.1031251,-1.4316057,-1.6275318,-1.6126375,-1.5951273,-1.5891573,-1.5685349,-1.325247,-1.3615999,-1.491924,-1.6824903,-1.6078918,-1.5166421,-1.4627244,-1.2439842,0.2469622,0.250906
0.017509818,-2.2630875,-2.149693,-2.0383976,-1.9007026,-1.9165531,-2.103642,-2.1308084,-2.1212604,-2.160153,-1.9532622,-1.550836,-1.373244,-1.2875434,-1.1094089,-1.1871016,-1.3321116,-1.3646332,-1.3673435,-1.3816165,-1.3185511,-1.302714,-1.2658688,-1.2414718,-1.2326336,-1.1423396,-0.9504675,-0.5425002,-0.57628316,-1.1456249,-1.3975718,-1.2555691,-1.0199403,-0.7902231,-0.56732225,-0.67184484,-0.8812323,-1.3519586,-2.329156,-2.4583933,-1.4479012,-1.3497429,-1.3893895,-1.4099844,-1.1619859,-0.92556334,-0.6287646,-0.6117812,-0.9269582,-1.3246582,-1.5283396,-1.7303813,-2.0889041,-2.269144,-2.4102378,-2.4857802,-2.0806522,-1.7472475,-1.4109066,-1.0432742,-0.7760562,-0.8029185,-0.8789017,-1.0371354,-1.2349844,-1.4742537,-1.648803,-1.6852312,-1.3496401,-1.1518252,-1.0706785,-1.089225,-1.4941058,-1.6455903,-1.56996,-1.0976493,-0.9297997,-0.21483427,1.0110587,1.0599811,1.0816829,1.164509,1.2597945,1.6026498,1.3928175,0.4924241,-0.33500296,-0.73419493,-0.93226796,-0.9486714,-0.8133187,-0.7365931,-1.4448758,-1.7194444,-1.3788484,0.13426924,3.2625594,4.335476,5.017456,7.2387395,9.223668,10.967205,11.830003,12.027349,11.86921,11.747096,11.672382,10.603599,9.068519,7.0427895,4.440883,2.903122,1.926759,1.3103073,0.7435395,-0.3701096,-0.52827597,-0.29091343,-0.30052537,-0.1048099,0.056587134,-0.0006002337,0.0046266764,0.14904603,0.24285874,0.29058447,-0.50515944,-1.8690364,-2.5878508,-2.5339327,-1.4832582,-0.9763534,-0.28328693,-0.046760976,-0.12448341,-0.41911197,-0.6637771,-0.85877,-0.95173067,-0.7848565,-0.77436805,-0.5813324,-0.0765422,0.01517728,-0.1884633,-0.7013649,-1.123769,-1.1017414,-1.0196431,-1.1232216,-1.1333543,-0.9103218,-0.95708346,-1.194324,-1.12823,-0.8236854,-0.53599346,-0.29600722,-0.14781758,-0.055031866,-0.052901953,-0.14781062,-0.55440927,-0.73686033,-0.72828627,-1.0110312,-1.1599092,-1.0993782,-1.0105162,-0.9195118,-0.79304826,-0.66428924,-0.5275949,-0.47547144,-0.44539613,-0.5525797,-0.67134553,-0.53118664,0.008344933,0.40649056,0.18144828,0.1565127,-0.17771932,-0.33855763,-0.37585366,-0.71802783,-0.82697767,-1.0172322,-1.2166581,-1.4922876,-1.5896108,-1.7040012,-1.6105106,-1.3248196,-1.2805929,-0.6725353,0.04513201,0.04481487
0.7317002,0.6862768,0.57002085,0.46332085,0.34902182,0.35429698,0.38066274,0.29830745,0.33665204,0.4975306,0.55946976,0.71720105,0.7566012,0.594532,0.63121885,0.5824044,0.69997835,0.6788325,0.62210894,0.5624587,0.38772643,0.32227367,0.29012632,0.25599667,0.18879947,0.04484433,-0.2103205,-0.61892825,-1.5297773,-2.4501944,-2.6275399,-2.300607,-2.028313,-1.8270969,-1.4236889,-0.755612,-0.5090252,-0.40419716,-0.2557275,0.11275991,-0.23396409,-0.3273854,-0.16717578,0.47816396,0.74874413,0.39121413,-0.08180082,-0.43025658,-0.5836805,-0.6345422,-0.39994612,0.12281613,0.35004234,-0.12890606,-0.5706399,-0.76862156,-0.650735,-0.50219023,-0.77538687,-1.1980298,-1.1751469,-0.7237489,-0.37271535,-0.17158936,-0.10017117,-0.16300362,-0.23549573,-0.18093409,0.09405075,-0.049835533,-0.5247586,-0.4902609,-0.48738772,-0.738283,-0.61975026,-0.29040077,-0.15142286,-0.16477022,-0.2812294,0.28412497,1.0687191,2.8727882,5.2997837,7.9621763,10.033674,11.640234,12.203081,12.315517,12.352118,12.316465,12.076515,11.0935545,8.5498085,3.5415697,1.6284281,0.26512587,-0.039801657,0.060933173,-0.10714862,-0.4628556,-0.6486758,-0.7503844,-0.6198285,-0.48193708,-0.5807099,-0.76187724,-0.68455374,-0.34871823,-0.12715194,-0.10072476,-0.17421499,-0.23289165,-0.27437285,-0.32749185,-0.42207772,-0.5538836,-0.7611967,-0.68745565,-0.4451826,-0.36075807,-0.3540287,-0.672173,-0.9586776,-0.70955175,-0.6007233,-0.46805143,0.42028886,1.3480821,2.0212765,1.9505892,0.7876898,0.09411436,-0.28113514,-0.22716434,-0.07700226,-0.16905606,-0.6498008,-1.0055529,-1.1832148,-1.1504959,-1.1032661,-0.7721655,-0.8145922,-1.454581,-1.675586,-1.6192896,-1.4452921,-1.2715033,-1.2327312,-1.3414661,-1.4483445,-1.5090529,-1.4030955,-0.6201663,-0.23664728,-0.4553014,-0.76922464,-0.99552923,-1.1328986,-1.1646276,-1.1402609,-1.3403614,-1.5271981,-1.4747632,-1.9370942,-2.0298138,-1.7335496,-1.4317852,-1.1798599,-1.0697477,-1.0640942,-1.1313432,-1.1803019,-1.1872449,-1.1334293,-0.9762701,-0.73006314,-0.37898156,-0.67982703,-1.2182933,-1.1337768,-0.9163531,-0.56521666,-0.35978222,-0.36574453,-0.17667997,0.046102285,0.21879527,0.5138012,0.9575097,1.0543408,1.2725804,1.3940494,1.2289729,1.211259,1.0910282,0.7056144,0.70579153
-0.26105583,0.22979099,0.4853463,0.6994217,0.9843119,1.1048561,1.0020008,0.9210147,1.0455849,1.076803,1.1589613,1.4163209,1.6249554,1.7269683,2.0012746,2.2591815,2.3561072,2.3787193,2.3755274,2.3741517,2.4283433,2.4907475,2.5990863,2.695067,2.7749243,2.77175,2.3765397,1.5826216,1.465842,1.0878251,-0.19116953,-1.027042,-1.267687,-1.0076101,-0.21601959,0.33393234,0.16255051,-0.2706095,-1.5790937,-2.8123226,-2.8817706,-2.0588353,-1.828073,-1.6742382,-1.6137488,-1.5782354,-1.416529,-1.243918,-1.0308416,-0.68962526,-0.4089637,-0.028348386,-0.29323152,-0.6412147,-0.85609794,-1.0117598,-1.0849401,-1.0909107,-0.6334641,-0.22015119,-0.19833314,-0.26203287,-0.24228363,-0.13218045,0.03556341,0.43951014,0.71368694,0.52296656,-0.2527732,-1.2997591,-1.8317782,-1.8711064,-2.106108,-1.9232664,-1.604804,-1.1311779,-0.85078585,-0.37400156,0.6273129,1.157332,1.4920794,1.4768071,0.8498843,-0.41608474,-1.4201912,-1.6448584,-1.4459922,-1.2380173,-0.9252422,-0.6155581,-0.50192195,-1.0004046,-1.8548136,-2.100264,-2.5428712,-1.420778,-0.9011941,-0.94167036,-0.78259987,-0.4279821,-0.4401897,-0.34928975,-0.34351346,-0.679077,-0.747432,-0.5449646,-0.3823289,-0.2693057,0.4961654,1.5733994,2.3915153,2.7962427,3.2770247,3.9549122,5.3764133,8.794325,10.459795,11.87358,11.763663,11.448795,10.854128,9.0688,5.278922,2.1315672,0.7536359,0.38736647,-0.22051647,-0.91249436,-1.5575854,-2.1178997,-1.9986649,-1.7731318,-1.7929888,-1.2639191,-1.2287767,-1.3541951,-1.757989,-1.8905973,-1.5671945,-0.87655634,-0.30495092,0.011566162,-0.18172735,-0.7815895,-1.4980564,-1.9375049,-1.5470884,-0.9208456,-0.72633076,-0.4459734,-0.34065253,0.5907141,0.992113,0.14479274,-0.41247964,-0.21102962,0.17544869,0.37696275,0.087153256,-0.60588914,-0.91358554,-1.2763314,-1.7214006,-1.3717777,-1.2564588,-1.5493891,-1.5522215,-1.5396326,-1.5452143,-1.5127074,-1.3997812,-1.2192619,-0.97671765,-0.82106376,-0.71764874,-0.6565044,-0.63653624,-0.7312442,-0.67935187,-0.5126749,-0.4736612,-0.59195876,-0.34889057,-0.39678788,-0.3986337,-0.49681297,-0.54283255,-0.60233724,-0.84073174,-1.1713208,-1.2754263,-1.8037907,-2.235521,-2.2371454,-2.2709813,-2.3424048,-0.22513169,-0.21956468
-1.7225245,-2.2019653,-1.9667653,-1.7296972,-1.5330706,-1.498878,-1.4918493,-1.4096878,-1.4020802,-1.4328743,-1.3218751,-1.3117654,-1.1893234,-1.0101416,-0.63008416,-0.34697706,-0.22151896,-0.14515458,-0.13597943,-0.13362803,-0.08481198,-0.069279015,-0.029093646,0.01555091,0.01812787,-0.11497149,-0.541466,-1.2421596,-1.404602,-1.5719544,-2.1641612,-2.3863757,-2.2781656,-2.0713236,-1.5213282,-0.40536422,-0.3010032,-0.7178127,-0.9287077,-1.3850034,-0.8391245,-0.21535629,0.052647114,0.3612631,0.4679255,0.7406056,2.0964432,6.5420375,9.517116,10.8255005,11.348587,11.406617,9.603963,8.070985,7.1560755,5.6816397,2.7154412,0.8570326,0.74084944,0.5667573,0.244193,0.14028677,0.09161629,0.17678137,0.32653552,0.5383938,0.60026574,0.34537756,-0.24927408,-0.8328903,-1.157247,-1.4560202,-2.1344724,-2.361162,-2.6598215,-2.7754202,-2.716855,-2.4274683,-1.7879288,-1.4910405,-1.3079357,-1.2647722,-1.4867034,-1.7796679,-1.7515228,-1.6306722,-1.4466339,-1.3122206,-1.1809189,-1.1845472,-1.3492136,-1.7081926,-1.9548112,-2.0486069,-2.3718941,-2.5351667,-2.695823,-2.908082,-2.6591763,-1.9406396,-1.4618298,-0.54784095,0.018995225,-0.38062397,-0.7031381,-1.0331581,-1.2224089,-1.5338545,-1.5999498,-1.5088818,-1.2251248,-1.0418785,-0.8668808,-0.71452713,-0.5184363,-0.2349143,-0.2782746,-0.6210654,-0.93717223,-1.1764166,-1.48768,-1.7083347,-1.5840654,-1.6990752,-1.6198401,-1.2624279,-0.8150378,-0.7501533,-0.906096,-1.1261698,-0.64375365,-0.13551676,-0.07341212,0.31764883,0.42996278,0.7210898,2.1458685,3.539641,6.1310034,8.977882,10.561973,11.225858,11.114944,9.995466,6.916362,3.3047872,-0.55150974,-1.5410924,-1.5324924,-1.3680296,-1.3453069,-0.5754989,0.44081968,1.2754524,1.2176702,1.1686255,1.1717901,1.115192,0.93126655,0.73337984,1.1146407,0.9470452,-0.5437823,-0.38445637,-0.28080127,-0.5415202,-0.5780654,-0.66142046,-0.80429465,-0.9198529,-1.080804,-1.2388512,-1.4453206,-1.5454563,-1.6340322,-1.6406968,-1.6347058,-1.5574366,-1.3437661,-1.0399894,-1.0152895,-1.1010016,-0.77300733,-0.64270705,-0.68889076,-0.80565983,-0.77875125,-0.8395643,-1.0748084,-1.2551504,-1.323817,-1.390323,-1.4889909,-1.5127803,-1.6050239,-1.617889,-1.5983293,-1.5989506
4.759428,-0.06623131,-0.24497865,-0.2770918,-0.24004008,-0.3356016,-0.5012791,-0.6123196,-0.7240579,-0.76356804,-0.6164552,-0.37154996,-0.25753605,-0.27128136,-0.3809686,-0.83438253,-1.1071324,-1.2255867,-1.2982955,-1.3624038,-1.3264258,-1.292113,-1.1835829,-1.045054,-0.90545475,-0.7871996,-0.7580439,-0.7919172,-0.5254314,-0.6194353,-0.78881216,-0.58054304,-0.2623852,-0.04085914,0.16458812,-0.24153501,-0.6593323,-0.39368743,0.9684191,4.224351,9.275074,11.007909,11.351735,10.699619,8.826735,6.203553,3.9142694,1.4497204,0.5867081,0.21720822,-0.042779133,-0.4405051,-0.9233448,-1.3354588,-1.5635555,-1.5999838,-1.6430329,-1.8002589,-1.8780242,-1.7183688,-1.3434926,-1.4042715,-1.541582,-1.7109969,-1.7960901,-1.6004605,-1.1400256,-0.5769411,-0.07086916,-0.034149736,-0.013982713,-0.3735901,-1.2036297,-1.5736709,-1.6563573,-1.7434652,-1.8752806,-1.6597083,-1.2665179,-1.2400641,-1.400639,-1.812597,-2.0073247,-1.7234035,-1.5059432,-1.5331655,-1.2321284,-0.9233354,-0.45025155,0.09727153,0.7393905,0.9972013,-0.92423356,-2.3013728,-2.829642,-2.9415185,-2.6027646,-2.2058663,-2.3425083,-1.9989133,-1.0023074,0.09903526,0.4519857,-0.18832135,-0.4440862,-0.45551878,-0.26326597,-0.51270616,-0.4816963,-0.15700822,-0.16008388,-0.37319922,-0.52714306,-0.5993134,-0.6513716,-0.6221126,-0.6996672,-0.26787966,0.049464628,0.19643791,0.28313804,0.08922866,-0.14249331,0.31899428,1.0717349,1.7408538,1.9920585,2.2252173,3.5834541,5.312666,8.863481,10.516551,11.212392,10.720137,9.614922,7.288407,3.9589825,1.857981,0.4243613,-0.053177506,-0.14413114,-0.27689928,-0.27470914,-0.8423349,-1.4662179,-1.3444846,-0.9778218,-0.6918724,-0.682258,-0.84052646,-0.95757145,-1.0038682,-1.2794313,-1.3932984,-1.281678,-1.2918104,-1.5036767,-1.4847677,-1.2989931,-1.1274533,-0.9816043,-0.59086406,-0.6071981,-0.69428897,-0.40207717,0.4218294,1.2141656,1.7972423,2.2585604,2.7435358,3.3594904,3.9625192,4.597313,4.9164104,5.225503,5.255854,5.5451927,7.003725,8.757322,10.433811,11.666394,12.227188,12.461033,12.486261,12.425233,12.168194,12.0281725,11.602716,11.074371,10.280954,9.658889,8.774773,8.086763,7.794341,7.6083617,7.8852806,4.833553,4.8211374
-1.9970362,-1.49952,-1.7475541,-1.928108,-2.0881455,-2.1132026,-2.160928,-2.162068,-2.1433098,-2.0991933,-2.207827,-2.422583,-2.5645003,-2.5177722,-2.394114,-2.2901793,-2.1883845,-2.0892167,-2.0475483,-2.0334907,-2.0491424,-2.031626,-1.9549737,-1.8571098,-1.6716704,-1.5256643,-1.3900241,-0.98402023,-0.48332602,-0.67916816,-1.5495024,-1.7041383,-1.5669894,-1.4758748,-1.1404176,-0.5648668,-0.26164833,0.7033688,1.8898404,1.3239545,-0.21399292,-0.84555304,-0.2899771,0.2854868,0.47535425,0.9081966,1.8131006,2.3252506,1.690365,1.5463456,1.6398995,1.7801262,0.79611886,-0.05268483,-0.40046138,-0.31497252,-0.15816961,-0.24920383,-0.11550431,0.44164863,1.0105944,0.98513067,0.7654191,0.67088085,0.7100385,0.90733147,1.0928658,1.0342238,0.7314502,0.22343558,-0.42061087,-1.0743599,-1.3738283,-1.1192982,-0.9295052,-0.92476,-0.8597385,-0.7782749,-0.8975556,-0.93414795,-0.98119414,-1.1591201,-1.4436932,-1.7579962,-1.928402,-2.1061015,-2.175294,-2.0900314,-1.9698169,-1.9488289,-2.0521522,-2.0346017,-1.2249808,-1.1190085,-1.5835868,-1.6594006,-0.7459292,-0.6648163,-0.722899,-0.20516203,0.122574836,0.5781902,1.0379252,1.0551391,0.9757291,0.61774963,0.17980486,-0.119831085,-0.38806966,-0.8886703,-1.2420079,-1.3745666,-1.4479972,-1.4799374,-1.6384237,-1.3610842,-0.6851634,-0.1682167,0.030105114,0.24802324,0.24872833,-0.28089276,-1.1971289,-1.3415358,-1.3021841,-0.91137224,-0.35908085,0.53903186,0.9521946,1.1721907,0.2811407,-0.25174904,-0.054300863,-0.010977104,0.021031365,0.7301731,2.038817,2.8697555,3.4957833,3.1205611,2.842153,2.3607883,1.44231,0.53905785,-0.81962866,-1.4507018,-1.7267873,-1.6202488,-1.6125722,-1.5324042,-1.5453725,-1.702619,-1.4380041,-0.90684247,-1.1935012,-1.1857289,-1.0285034,-1.1410561,-1.3417885,-1.5687222,-1.6822605,-1.5639242,-1.0919816,-0.5059988,-0.16340268,0.13599563,0.24656111,0.27898365,0.14140445,0.062397838,-0.07600242,-0.24357396,-0.43762127,-0.5200359,-0.5974199,-0.599612,-0.59372234,-0.6209441,-0.64114565,-0.54885393,-0.6591786,-0.44439894,0.4223573,0.9376553,0.97957355,1.1055057,1.2109864,1.2437819,0.9164834,0.70067674,0.5517187,0.29909605,-0.27787355,-0.5423157,-0.64452887,-0.8082801,-2.02388,-2.0258086
-3.5422359,-2.4989297,-2.3020458,-2.2673354,-2.1958828,-2.0560656,-1.8203762,-1.821458,-1.8095024,-1.7173697,-1.5621604,-1.451172,-1.3915362,-1.4343153,-1.2186345,-1.0449313,-0.88443583,-0.7712246,-0.7228162,-0.7087074,-0.77392,-0.854281,-0.89850336,-0.95848656,-1.064704,-1.1304902,-1.1630814,-1.1821351,-1.7811557,-2.438322,-2.5807672,-2.3523538,-2.2075005,-2.100394,-1.9893184,-1.8459587,-2.2144015,-2.7599406,-2.5484185,-2.4100897,-2.9921088,-3.256552,-2.6670933,-2.1180618,-2.00599,-2.0134983,-1.9021252,-1.5525827,-1.0688132,-0.5760367,-0.28926724,-0.15196809,-0.21946898,-0.24986011,-0.43487924,-0.98019505,-1.8088133,-2.1160693,-2.2979927,-2.5424166,-2.6021986,-2.546156,-2.4730265,-2.4872715,-2.51705,-2.542665,-2.4738977,-2.415849,-2.4535615,-3.2671099,-3.553417,-2.9176888,-2.122186,-1.9193091,-1.598172,-1.4684097,-1.4873012,-1.822102,-2.159544,-2.0420277,-1.928333,-1.7749947,-1.5553986,-1.2605157,-1.16161,-1.2632437,-1.3196142,-1.3975506,-1.555546,-1.8247097,-2.1102679,-2.1904004,-2.0026124,-2.344078,-2.378612,-1.9378445,-2.0639906,-2.0194628,-2.0404701,-2.153216,-2.048275,-2.0136316,-2.0215278,-2.1924794,-2.1770422,-2.0900068,-1.9393384,-1.9308078,-1.7842479,-1.3901561,-1.0807534,-1.0019418,-1.0468061,-1.2024473,-1.4945904,-2.0546327,-2.7137527,-3.5703654,-3.73589,-3.644547,-3.3220835,-3.0504527,-2.9221365,-3.0187511,-3.1675248,-3.137289,-2.8485632,-2.5688343,-2.4721355,-2.5602398,-3.2181287,-3.514512,-2.840005,-2.0014646,-1.7924863,-1.7112393,-1.7035813,-1.7265117,-1.6002274,-1.2645264,-0.8857759,-0.56761634,-0.6458981,-1.3270726,-2.0105793,-2.5848727,-2.8111658,-2.429092,-2.3114572,-2.2452219,-2.228154,-1.7910606,-1.3957993,-1.0417931,-0.9681168,-1.1096426,-1.1221659,-1.1008185,-1.2418138,-1.7175664,-2.7061305,-3.2755814,-3.4584537,-3.3103917,-3.5527108,-3.5451238,-3.4613845,-3.4209104,-3.3511772,-3.3197896,-3.3062143,-3.291889,-3.2421355,-3.1946728,-3.116414,-2.9801695,-2.7946978,-2.6359975,-3.0338314,-3.7743976,-3.390676,-3.0591543,-2.9453619,-2.894424,-2.8838081,-2.851851,-2.7598882,-2.852705,-2.9432583,-2.955642,-2.9532237,-2.883139,-2.7227893,-2.6134892,-2.5381866,-2.5633295,-3.5249438,-3.526327
