0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190
11.971567,11.941091,11.932409,11.769329,11.279164,10.576602,9.971527,8.00497,7.249053,6.1062574,4.4850326,3.153358,2.2847114,1.8128397,1.5904334,1.7715969,1.546785,1.4873655,1.1976012,0.65886104,0.0432414,-0.39476776,-0.722257,-0.76498264,-0.6985229,-0.56074154,-0.44869494,-0.2543804,-0.14771512,0.0031225532,-0.19177502,0.44825566,1.061469,0.32602033,-0.84973913,-0.5519781,-0.5799591,-0.5553127,-0.5638733,-0.5568319,-0.53271747,-0.31982186,0.12336917,0.1800969,-0.1033968,-0.38049734,-0.6491245,-0.7235087,-0.7525848,-0.7226723,-0.68599474,-0.73828566,-0.9134726,-1.198765,-1.4495528,-1.5736296,-1.6884888,-1.9045806,-2.0185885,-2.065101,-2.0387096,-1.7744678,-1.5019492,-1.0328857,-0.29042456,0.45379272,1.4168124,2.4618437,1.6974154,1.1455796,1.0320702,1.1901269,1.2179329,0.9881136,0.8279652,0.87194145,0.9344815,0.8792138,0.7868397,0.8133986,1.0361068,1.3919413,1.9936098,2.454863,2.776495,2.8268142,2.8020906,2.3497682,1.037714,0.42224044,0.15300232,0.04631132,0.39671206,0.76656455,1.3659519,2.66167,2.5745091,1.9211829,1.3604733,1.3843969,0.5863334,0.002073437,0.23861057,0.14110947,0.07628679,0.12100625,0.29248482,0.8793756,1.777782,3.6433434,4.6235685,3.5065794,2.8015027,2.3144336,2.1264977,1.9556501,1.9530106,1.7030137,0.8686364,0.53511596,0.3903005,0.10446246,-0.15675125,-0.33025193,-0.33005282,-0.30504903,-0.5314361,-1.0378422,-0.7191485,0.19093315,1.2986106,2.2444286,2.8311431,2.671726,2.1206791,1.9368215,1.9549606,2.268446,2.1757722,2.0074165,1.973172,2.1143715,1.6896446,1.38727,1.4309725,1.5396788,1.4800594,1.4293023,1.521136,1.6028478,1.6371644,1.7993238,2.1052065,2.6783226,3.139561,3.4152718,3.3567324,3.3763773,3.8332596,4.0895777,4.437141,3.575148,2.7490885,2.6026754,2.4826972,2.5474443,2.732264,3.0376453,3.3437479,3.68567,4.0059533,4.482012,5.118546,5.536567,5.780602,6.068692,6.8095393,6.996524,7.122345,7.330537,7.595448,7.9352474,8.284487,8.704545,8.81,9.327256,9.766435,10.194928,9.297468,9.297623,9.297585
-1.7021693,-1.7230839,-1.7280387,-1.7380688,-1.7566521,-1.8324761,-1.9138523,-2.044471,-2.0930488,-2.079907,-1.7728317,-1.6863694,-1.8604283,-2.282384,-2.7721596,-3.104755,-2.9874701,-2.655899,-2.0784914,-1.5984249,-1.314148,-1.1850383,-1.056412,-0.74927527,-0.64511627,-0.6401089,-0.5959019,-0.5911074,-0.5907803,-0.76505363,-1.3832501,-1.3446314,-0.8517522,-0.57527345,-0.4835081,-0.11442574,1.257978,2.8763835,4.4545383,6.3742757,8.242015,9.166276,9.248819,8.6193285,7.90619,7.2970138,6.56301,5.813925,5.149386,4.523276,4.20796,3.9953208,4.1356916,4.1228466,3.723225,3.317047,2.7862377,1.8669028,1.0890508,0.34411097,-0.24487716,-0.6301834,-0.5838155,-0.5019324,-0.47717163,-0.4889694,-0.75088704,-0.4987194,-0.12435895,-0.50791836,-0.98418856,-1.5000329,-1.7134981,-2.2701142,-2.9195256,-3.2489438,-3.4990602,-3.5290875,-3.5213113,-3.5223231,-3.5144825,-3.523614,-3.6165886,-3.7236502,-3.7071116,-3.4765134,-3.1972687,-2.7390962,-1.6514184,-1.274049,-1.3529224,-1.5805068,-1.2579068,-0.24133214,0.18588391,0.15153646,0.41141272,0.23229799,-0.094791114,-0.5400158,-0.94105136,-0.5008776,-0.6649296,-0.83205557,-0.8576513,-0.80502045,-0.756861,-0.91121197,-1.3266788,-2.1501138,-2.4552236,-2.325385,-2.1238801,-2.0778217,-1.5200119,-0.33743334,-0.14498389,-0.4649809,-0.76517975,-0.8920667,-1.3809637,-1.8796186,-1.9960403,-1.9561751,-1.7954077,-1.2734442,-0.52977926,-0.17074831,-0.882356,-0.8569937,-0.9879997,-1.2357297,-1.3885114,-1.2951028,-0.935927,-0.53897786,-0.5752045,-0.6531038,-0.7734202,-0.9813436,-0.8073604,-0.50787866,0.643081,2.3185916,3.6306565,4.1471415,4.541889,4.7280703,4.8053374,4.9446425,5.258155,5.6410556,6.207097,7.077203,8.269962,9.691478,10.351412,10.040089,8.156941,5.429259,2.6781306,0.71638167,-0.24482232,-0.6432202,-1.2083182,-1.5101007,-2.0788312,-2.437388,-2.6478496,-2.8104677,-2.9232318,-3.0004907,-3.0442965,-2.98523,-2.9961712,-3.0531137,-3.0254421,-3.0429404,-3.0894165,-3.1640847,-3.231409,-3.2415023,-3.135748,-3.0423176,-2.9205427,-2.8063438,-2.7509913,-2.5485277,-0.94337505,-0.943281,-0.94332933
-2.1991463,-2.132152,-2.0956485,-2.2365034,-2.2725797,-2.0302882,-1.8340886,-1.1924878,-0.98777926,-0.66325206,-0.5358341,-0.77578115,-0.8278614,-1.111007,-1.8060138,-2.7589064,-3.0473747,-3.1590574,-2.982617,-2.6374073,-2.4926922,-2.466281,-2.4677238,-2.6144638,-2.6822276,-2.7257624,-2.7969577,-2.8602552,-2.9068623,-2.7993722,-2.3783553,-2.073188,-1.2868377,-1.015411,-1.8568299,-2.861149,-3.102848,-3.1209693,-3.1085572,-2.96764,-2.6581872,-2.3763876,-2.1194103,-2.0228171,-2.1728704,-2.206605,-2.2644844,-2.356265,-2.413499,-2.474043,-2.527829,-2.6247625,-2.7699451,-2.940854,-3.0792623,-3.150588,-3.2119112,-3.1845818,-3.092905,-3.042945,-3.0510025,-3.130538,-3.349844,-3.557953,-3.7688816,-3.5732722,-3.0662668,-2.1039593,-1.6724784,-2.1828504,-2.604578,-2.9920058,-3.3516448,-3.6625023,-3.8438087,-3.7608113,-3.6256704,-3.652925,-3.6773186,-3.7319925,-3.8023427,-3.8278494,-3.6132274,-3.2839422,-2.9491277,-2.7516644,-2.5198872,-2.2944012,-1.9994745,-2.15594,-2.0261638,-1.8532327,-2.160232,-2.3590117,-2.3155978,-1.9567658,-1.6604882,-1.5029235,-1.6636407,-2.1871943,-2.131394,-1.3026322,-2.2958217,-3.084701,-3.3576546,-3.4397783,-3.4937677,-3.4841018,-3.3238468,-2.7622766,-2.2364423,-1.9917054,-1.481168,-1.2934859,-1.1917316,-1.0542221,-1.0135524,-1.1778495,-1.243834,-0.96498495,-0.51296663,-1.1872642,-1.7680418,-2.1535425,-2.3959432,-2.4612305,-1.6487834,-0.5493512,0.36796653,1.1951656,1.5856845,1.6112425,0.9589017,0.78206974,0.9801979,1.0316395,0.45181882,0.025796637,-0.104215905,-0.14776005,0.10976745,0.40367275,0.15412337,-0.10280597,-0.1822669,-0.15415439,-0.12057081,-0.09890255,-0.07433072,-0.062241703,-0.07839516,-0.13997972,-0.3566476,-0.5196817,-0.7176796,-1.2282876,-1.7995727,-2.3375874,-2.5822294,-2.6034741,-2.5264997,-2.559246,-2.3131566,-2.0383773,-1.73371,-1.9419005,-2.1187105,-2.0572524,-1.9330287,-1.877071,-1.8434868,-1.7647994,-1.7121627,-1.726248,-1.6981204,-1.6661221,-1.7485151,-1.6882212,-1.6185913,-1.4674053,-1.3622267,-1.3176339,-1.3112514,-1.2925632,-1.3525329,-1.4894514,-1.5673666,-1.4751945,-0.43976513,-0.43977913,-0.43980014
-1.4590781,-1.4197397,-1.4436548,-1.5048728,-1.4978,-1.47406,-1.572365,-1.4401652,-1.4356412,-1.3324972,-0.77591634,-0.30427074,-0.20005473,-0.13252227,0.07548117,-0.28295368,-0.9546528,-1.5894439,-2.091928,-2.1895726,-2.0763276,-1.8948265,-1.7846313,-1.7089033,-1.5843518,-1.5456353,-1.5433929,-1.5823796,-1.497922,-1.2567182,-0.9838713,-0.19948389,0.4580775,0.69436765,0.56575376,-0.79215306,-1.7784026,-2.0391595,-1.9844761,-1.7544012,-1.3591402,-0.602729,0.20128866,0.40959552,0.37187085,0.33497953,0.018698879,-0.24182947,-0.31191963,-0.3129074,-0.39112306,-0.5450493,-0.6934157,-0.7996309,-0.98001987,-1.1105509,-1.1866386,-1.3245424,-1.4519379,-1.6602516,-1.971267,-2.258147,-2.366943,-2.53436,-2.6484513,-2.4446,-1.9097531,-1.479523,-1.3731217,-1.7449231,-2.127236,-2.389352,-2.4196656,-2.545095,-2.7408504,-2.743503,-2.6961534,-2.6847355,-2.7032886,-2.8504276,-3.0723689,-3.2273145,-3.304107,-3.2365115,-3.1096954,-3.003765,-2.8048053,-2.5319786,-1.5186422,-0.59615374,-0.3442956,-0.3844082,0.9952742,6.058137,9.435459,11.44803,11.963206,12.017132,12.082942,12.13257,11.8282175,8.917104,4.194628,1.4255583,0.13718733,-0.22375317,-0.45933834,-0.81972474,-1.2696267,-1.934825,-2.1529028,-2.2904685,-2.3928185,-2.6934867,-2.790007,-2.0195014,-1.9074298,-2.1390998,-1.9170502,-1.5602013,-0.9508638,-0.9318054,-1.2226242,-1.3998321,-1.4564993,-1.230218,-0.14425263,0.33949068,0.11355029,-0.24942195,-0.44880795,-0.84628564,-1.2650654,-1.4689455,-1.3840681,-1.185643,-1.2750793,-1.120812,-0.9989481,-0.8406708,-0.17474926,-0.009628117,-0.3148651,-0.31356427,-0.33002722,-0.38080224,-0.4422058,-0.47994164,-0.54437804,-0.5518011,-0.56184137,-0.62781507,-0.7873596,-0.99249065,-1.4022958,-2.2537012,-2.9008346,-3.212915,-2.9894636,-2.842871,-3.021621,-2.8619492,-2.6755557,-2.5023904,-2.1814165,-2.1093295,-2.1689205,-1.9697876,-1.8190682,-1.7611362,-1.7108712,-1.6937758,-1.7742261,-1.823572,-1.8910648,-2.0171106,-2.2267883,-2.2631187,-2.335519,-2.3925757,-2.4856534,-2.459718,-2.3182142,-2.2011151,-1.9818699,-2.0004075,-2.0361056,-1.8875415,-0.7402166,-0.7404119,-0.74033
0.98593426,0.9846221,0.9361142,0.7682121,0.5710144,0.5403971,0.61439466,0.74227667,0.61848176,0.59616536,0.46025762,0.5147623,0.61269534,1.1405872,1.9068536,2.4897022,2.3670805,1.5790646,0.80010116,0.5949397,0.56762856,0.5959779,0.68565464,0.89258766,1.1453052,1.3000395,1.3924086,1.4869285,1.3233051,1.0804646,0.209552,-1.4539278,-2.4245076,-2.204021,-1.0310239,0.2541876,0.91952574,1.1126881,1.0185815,0.7000308,-0.19403824,-1.2086807,-1.6239995,-1.486696,-1.2490968,-0.9386477,-0.57665825,-0.3652739,-0.29570717,-0.2717042,-0.24748962,-0.05229301,0.32728812,0.7241247,1.0745571,1.2887273,1.4697369,1.6655806,1.8044298,1.9639771,1.986666,1.7868823,1.5089768,1.1687939,0.7312217,-0.06495207,-1.3270961,-2.110138,-2.0694604,-1.6265168,-0.9948286,-0.39635143,-0.14606918,0.12468231,0.2525844,0.13021308,-0.055731714,-0.10375443,-0.16094045,-0.25288686,-0.39201212,-0.5152204,-0.7013117,-0.9750221,-1.2993536,-1.6043408,-1.8373442,-2.0389733,-2.023838,-1.7359853,-1.3020377,-0.9462583,-0.68586093,-1.1164782,-0.93235606,-0.65290207,-0.796405,-0.93372476,-0.926024,-0.61992043,0.048514068,0.9116237,2.319254,2.9538035,2.9520736,2.7946217,2.6057453,2.1470795,1.2857062,0.16081028,-0.19346051,0.22155742,0.30105716,0.26471856,-0.59636426,-1.9925286,-2.2305613,-2.0378916,-1.6491818,-1.1751086,-0.56856567,0.6032665,1.2561467,1.5405054,1.7075658,1.811934,1.621416,1.3124787,0.4682667,-0.3959356,-1.0159346,-1.2601962,-1.5861162,-2.0246654,-2.4617405,-2.5577555,-2.3174691,-2.008284,-1.5476925,-0.7575871,0.121077985,0.58792996,1.0478059,1.0723771,0.942558,0.8653679,0.82764596,0.75147784,0.7466546,0.6750399,0.6148664,0.46420574,0.37095374,0.1996164,-0.10202104,-0.711354,-1.0618532,-1.0741098,-0.8973679,-1.0337725,-1.1849241,-1.0926313,-0.88014275,-0.82864517,-0.759965,-0.7172707,-0.62782145,-0.630306,-0.5893134,-0.42170754,-0.25004697,-0.16048318,0.004118979,0.09453717,0.08047393,0.13391411,0.3636164,0.33489037,0.2656632,0.13726234,0.0909031,0.07386266,-0.025117233,-0.12900393,-0.22363466,-0.061960742,0.28753364,0.46175855,0.40610194,0.40607855,0.40609318
-0.78482723,-0.95966035,-1.0008843,-1.1300213,-1.1767986,-1.0450368,-0.9193201,-0.4627011,-0.31151444,-0.16956398,0.13695192,0.49719194,0.6800221,0.6641009,0.23697644,-0.38872635,-0.46944156,-0.86041796,-1.4213469,-1.4625199,-1.5163951,-1.6123681,-1.7515347,-1.8252223,-1.5477971,-1.2968781,-1.0631354,-0.606778,-0.21877743,-0.31999606,-0.6989064,-0.78186834,-0.9233588,-0.9367276,-1.255143,-1.9298548,-1.9608488,-1.8971267,-1.7333951,-1.4383597,-0.880414,-0.38343087,-0.18831599,-0.20487109,-0.32622293,-0.5914421,-0.9985705,-1.3393757,-1.5349151,-1.6364735,-1.6997656,-1.775936,-1.9196315,-2.1377432,-2.1747608,-2.0335884,-1.8268499,-1.4706686,-1.0101074,-0.29334232,0.5080858,1.2157992,1.709386,1.8815677,1.7136137,0.9872565,-0.07672109,-0.7552576,-0.41906196,0.35467982,0.640239,0.6005962,0.70204675,1.430345,2.394628,2.872119,3.1855266,3.2000232,3.179634,3.019255,2.652034,2.1674209,1.3738322,0.880916,0.48869687,0.16982584,-0.23975374,-0.72449416,-1.2743818,-1.6122342,-1.276411,-0.9073304,-0.33706814,-0.07545328,-0.2596145,-0.29982966,0.0014248639,0.35753804,0.6873845,0.83336085,-0.4060749,0.23896766,0.461966,0.05148813,-0.20706111,-0.34572822,-0.34679344,-0.2934561,-0.47953022,-1.1219913,-1.4987841,-1.3180202,-1.3797468,-1.6616163,-1.1636541,-0.12422085,0.114578485,0.4842764,0.67206466,0.22036044,-0.49997705,-1.097096,-1.3719996,-1.453433,-1.4490087,-1.3004162,-1.3398924,-1.6847332,-1.0077935,0.08411309,0.04664366,-0.20026776,-0.49692348,-0.8490412,-1.0994852,-0.95078397,-0.5110353,-0.09481028,0.2891269,0.7472607,1.171016,1.5454445,2.3253856,2.3421164,2.0957153,1.9344919,1.8306885,1.799835,1.7509316,1.7669761,1.7526207,1.6300294,1.3286629,0.790737,0.06600774,-0.49601862,-0.8746561,-1.1557244,-1.168936,-0.7857484,-0.6459145,0.31683338,0.35846832,0.24380636,-0.24841952,-0.4505368,-0.5145803,-0.4339767,-0.41914985,-0.4645148,-0.45812702,-0.40943918,-0.33902645,-0.28067723,-0.3242381,-0.38969275,-0.5743947,-0.61537874,-0.5246129,-0.53024817,-0.5146572,-0.3604854,0.069062635,0.38592756,0.5110385,0.6134015,0.46456316,0.19632182,-0.03445138,-0.03474185,-0.034647644
-2.1470728,-2.2911932,-2.3478084,-2.397909,-2.445044,-2.4441228,-2.460928,-2.426202,-2.2902398,-2.0747488,-1.70767,-1.3332793,-1.2665851,-1.3413906,-1.4801176,-1.2732818,-1.0538914,-0.98983514,-1.4444388,-2.0243943,-2.2827427,-2.4157286,-2.3521583,-2.0222156,-1.6347831,-1.2971677,-0.9423219,-0.40469265,-0.14464009,-0.439965,-0.8492587,-0.8215536,-1.1502709,-1.0717577,-0.45004046,-0.146976,0.2260089,0.3947148,0.4644282,0.37523508,0.08624649,-0.17146862,-0.38471234,-0.67627716,-0.8033656,-0.8556929,-0.679076,-0.44313827,-0.21321116,0.018127024,0.17191008,0.3664053,0.6789663,1.0811572,1.4676352,1.6727169,1.8584791,2.107697,2.3510084,2.635777,2.6914074,2.5445743,2.385455,2.0747619,1.6796663,1.157464,0.38589585,-0.61034393,-0.8095666,-0.5943658,-0.6113717,-0.6677884,-0.6267044,-0.43985012,-0.28488332,-0.3709664,-0.5414461,-0.53678143,-0.5014317,-0.46275023,-0.4615261,-0.55233854,-0.7208995,-0.86874664,-0.7736345,-0.3482169,-0.0023846477,0.40227106,1.6211321,4.1477222,7.017643,8.838948,9.955135,9.84638,8.179703,4.3779483,1.3886856,0.23524255,-0.4020348,-0.77195793,-0.984269,-0.98081267,-0.95928276,-0.69779134,-0.5594434,-0.57750165,-0.6655409,-0.93204373,-1.3305688,-2.1829023,-2.753609,-2.8333423,-2.5489988,-1.9106169,-1.4141376,-0.7457682,-0.65152633,-0.5829962,-0.6679833,-0.55861324,-0.36954644,-0.10462593,0.051000945,0.16256143,0.13963076,0.0045505203,-0.58820564,-0.4716538,0.047692284,-0.3741307,-0.9506134,-1.4727749,-1.7393378,-1.8103275,-1.9099795,-1.9074554,-1.6780448,-1.5187542,-1.3522079,-1.0062959,-0.8232412,-0.30066377,0.50401366,0.62819433,0.39644468,0.22025958,0.092117384,0.031866554,-0.05832407,-0.11978655,-0.20894778,-0.42167994,-0.7655179,-1.3541093,-1.9367553,-2.0679355,-1.8266189,-1.4293139,-0.63838947,-0.2737419,-0.55529666,-0.5990753,-0.97780025,-1.3057504,-1.7957096,-1.7983873,-1.7851363,-1.796512,-1.8795817,-1.9855912,-2.0571284,-2.1388285,-2.2701297,-2.2880893,-2.3015022,-2.3355033,-2.4017446,-2.4248288,-2.4988146,-2.6240985,-2.7316093,-2.8607101,-2.9452271,-2.9973454,-2.912695,-2.9286807,-2.9670808,-2.9944406,-1.9934144,-1.9932892,-1.9932947
-0.80692685,-0.8153677,-0.8441939,-0.9294189,-1.0211401,-1.1466501,-1.2449726,-1.3762056,-1.6142868,-1.7201483,-1.1381649,-0.89905566,-0.8677221,-1.1576009,-1.3116646,-0.9300676,-0.50446653,-0.18158078,0.32400322,0.39926636,0.4214311,0.4494001,0.3362326,0.48885974,0.73906916,0.85503197,1.0301976,1.3100046,2.1167092,2.9912276,3.9255033,4.819951,5.213211,5.403838,4.4244866,2.01452,0.74492973,0.4041188,0.5820745,1.1597786,2.4291587,4.174555,5.106918,5.0198045,4.548596,4.07739,3.565648,3.2249634,3.202725,3.2265043,3.1922069,3.2403026,3.3425188,3.560173,3.4963088,3.3288417,2.9732294,2.193288,1.3483788,0.42401135,-0.38297302,-0.9150486,-1.0719403,-1.2495397,-1.5776892,-1.7295287,-1.417917,-0.73497814,-0.49026603,-0.7784919,-0.99237907,-1.1614708,-1.1647977,-1.2980242,-1.3167483,-1.2329729,-1.0123526,-0.8054903,-0.6664827,-0.6122308,-0.6138192,-0.5558298,-0.5299493,-0.5106218,-0.54221463,-0.5459246,-0.47192597,-0.30880338,0.521858,0.5881493,0.12824738,-0.828447,-0.989641,0.02800569,0.31376725,0.04863322,0.24018261,0.3160605,0.24826953,-0.18630487,-0.08189654,0.11051899,0.06212914,0.26737675,0.5467843,0.7982214,1.233696,1.677968,2.1943493,1.8354999,1.1074901,0.96445966,0.28092292,-0.43178335,-0.27578083,-0.04068716,-0.18767871,-0.7551056,-1.3111589,-1.9926527,-2.0469344,-1.9117439,-1.9667218,-1.9101486,-1.8384006,-1.657031,-1.0283765,-0.5224272,-0.03384328,0.70055914,0.7303781,0.47853655,0.041366756,-0.17777699,-0.21522462,-0.20583093,-0.072000444,-0.005849272,-0.09266752,-0.3394232,-0.0197955,0.098291725,-0.19378215,0.08950955,0.40476155,0.5184042,0.6314867,0.7085144,0.67291564,0.7350889,0.8815083,1.0024111,1.1272624,1.2500437,1.3190337,1.4320639,1.5218043,1.2777855,0.6453881,0.11919294,-0.49326992,-0.3219511,-0.07188524,-0.102518305,-0.14644065,-0.1327082,-0.1587711,-0.09720072,-0.09612967,-0.1258839,-0.17698258,-0.35693207,-0.66467273,-0.8622471,-1.0143117,-1.207979,-1.3014448,-1.380333,-1.3753909,-1.438125,-1.4891231,-1.5000925,-1.4254819,-1.4001378,-1.2729526,-1.2128832,-1.2811608,-1.20616,-0.6192541,-0.61933535,-0.6192955
-0.23533697,-0.37638462,-0.42329794,-0.5442518,-0.7733309,-1.0258965,-1.0893519,-1.5479413,-1.6302328,-1.7233194,-1.866843,-1.8228972,-1.8922641,-1.8262506,-1.4197564,-0.54928493,0.5223255,2.5429525,5.743863,7.5413027,8.156328,8.331099,8.493812,8.950234,9.31345,9.453787,9.480542,9.608762,9.663901,9.390604,8.549774,6.2581997,3.1367946,2.510098,3.1596084,3.6277065,3.7884915,3.5057662,3.1635473,2.5161543,1.6814611,0.95951414,0.17143998,-0.0046361163,0.5906233,1.4487305,2.6806047,3.664453,4.277171,4.704031,4.925359,5.010494,4.8266506,4.513902,4.286791,4.174218,4.015736,3.7986982,3.2854137,2.2898486,0.85117894,-0.25504753,-0.8047917,-1.0224223,-0.93493843,-1.0535082,-1.2030559,-1.3754126,-1.5630647,-1.3817482,-1.2219596,-1.1783881,-1.1434901,-1.28154,-1.2576373,-1.2335087,-1.1486202,-0.9684918,-0.8396897,-0.59647745,-0.28176972,0.015519202,0.368684,0.5344056,0.6541139,0.7793137,0.84480995,1.2362611,2.256048,3.280548,3.8340068,3.8559833,3.5648432,1.7603419,0.10801256,-0.7228224,-0.6583205,-0.86444926,-0.9042474,-0.599655,0.38252118,1.23947,1.9782375,2.6411366,2.8166182,2.910766,2.927766,2.6422253,2.087616,0.9757934,0.18140502,-0.09083742,-0.53901875,-0.43963405,-0.40670034,-0.74774456,-0.82392085,-0.90018314,-0.97915995,-1.0495805,-0.8076217,0.28107578,0.9316706,1.2620971,1.4055866,1.3442907,0.28182808,-0.6466847,-1.3211305,-1.5358574,-1.3724229,-1.0481256,-0.6929596,-0.4799435,-0.3320108,-0.5012153,-0.7930049,-1.0558935,-1.2065878,-1.1859045,-1.5118577,-2.0090747,-2.321888,-2.6466627,-2.780334,-2.851685,-2.9237149,-2.9823875,-2.9957876,-3.0117798,-3.0181203,-2.97876,-2.874062,-2.8144925,-2.8064337,-2.6293411,-2.2115843,-1.5974481,-0.7857106,-0.29313868,-0.3687355,-0.68201226,-0.94998264,-1.1761696,-1.8325082,-2.0091033,-1.8613286,-1.661406,-1.4899662,-1.3644848,-1.3047013,-1.2696633,-1.2642877,-1.2325063,-1.2319967,-1.2800696,-1.3538852,-1.3990287,-1.4900925,-1.5790013,-1.6761118,-1.7876078,-1.8573177,-1.9058198,-1.8684473,-2.0096827,-2.1055014,-2.1396399,-1.9706321,-1.9706073,-1.9706341
-2.0087922,-2.0468564,-2.010267,-1.9798605,-1.9016557,-1.7770768,-1.7086912,-1.6160921,-1.5044492,-1.4530219,-1.4522878,-1.1947261,-0.98419887,-0.22931048,0.9457418,1.8549057,2.2192397,1.8443366,0.537341,-0.32167283,-0.69005996,-0.8809058,-1.0361187,-1.3138249,-1.4222314,-1.4866872,-1.5529284,-1.7017522,-1.8368772,-2.0888937,-3.0979366,-4.269458,-4.2832804,-4.104785,-3.7279904,-3.3251076,-2.7301152,-2.3476133,-2.106628,-1.9295735,-1.9837613,-2.046402,-1.6788403,-1.2609992,-1.286676,-1.633835,-1.8929282,-2.0367076,-2.0988224,-2.0678854,-2.0151396,-1.854496,-1.4708111,-1.0396848,-0.5591668,-0.14195122,0.32228714,0.76813173,1.1954485,1.7807764,2.4534664,2.8300319,2.9886549,2.9443274,2.5531487,1.7319942,0.055867195,-1.9190542,-2.4808724,-2.2372265,-1.7757843,-1.0864143,-0.60559845,-0.08790587,0.20147641,0.12862767,-0.021008283,-0.034960866,-0.019407213,-0.076159686,-0.22648475,-0.4998926,-0.9578233,-1.2811092,-1.5250597,-1.7167106,-1.9422885,-2.1948905,-2.4503129,-2.3336062,-1.8515885,-0.9525949,-0.14114147,-0.38405442,-1.2343627,-1.8362454,-1.7856975,-1.6850142,-1.5951155,-1.4073123,-1.6317214,-1.5098453,-0.8735892,-0.61667645,-0.6261364,-0.7637024,-1.0154314,-1.3834722,-1.7388425,-1.8760979,-1.6937476,-1.2334943,-1.0838066,-1.2616512,-1.4026356,-1.1995535,-1.1582398,-1.3053472,-1.7335763,-2.101649,-2.435367,-2.1090307,-1.5890784,-1.200293,-1.006711,-0.82150555,-1.1491032,-1.4331441,-1.7756275,-1.781898,-1.9341702,-1.9557631,-1.8370541,-1.7739427,-1.8249855,-1.8476104,-1.6875122,-1.4149431,-1.2798982,-1.2142922,-1.3505025,-1.1372874,-0.0988812,0.48146123,0.6078513,0.6059771,0.6373029,0.5790303,0.49262646,0.37652797,0.27384323,0.051935147,-0.27564818,-0.6658509,-1.0630025,-1.1985357,-0.9488791,-0.55956876,-0.5562873,-1.2775383,-1.7747848,-1.8843658,-1.8090373,-1.7454814,-1.4948328,-1.2956781,-1.1719093,-1.226887,-1.2395809,-1.2030603,-1.129436,-1.1511674,-1.1908252,-1.1904075,-1.3136791,-1.3677101,-1.2816821,-1.3340061,-1.3890735,-1.5747684,-1.6367762,-1.6320617,-1.6305319,-1.6505673,-1.6610839,-1.5197701,-1.317773,-1.1738192,-2.0999694,-2.1001446,-2.100072
