0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161
11.768856,11.774561,11.698853,11.785063,11.632448,11.971548,12.1062765,11.627571,9.984303,7.164337,4.76341,3.0435257,2.0143454,1.6778407,1.8034173,1.5585268,1.3792593,1.3564196,1.4489232,1.3551604,1.2591591,0.8765583,0.60728276,0.36838582,0.27950972,0.2027406,0.12014217,0.09470199,0.030796193,-0.08328539,-0.2869571,-0.34911242,-0.17788535,0.3641349,0.81772256,0.9360358,0.9615715,0.88850385,0.60408217,-0.16217756,-0.83838713,-0.879086,-0.70476305,-0.5026133,-0.2871254,-0.025866196,0.23428291,0.13130553,0.040884443,0.018780872,0.06404868,0.063943535,0.24069978,0.6442254,1.0996566,0.9988735,0.9120806,0.6798599,0.022540048,-0.5488583,-0.9365362,-1.2900445,-1.0149803,-0.9093766,-0.85246277,-0.71572554,-0.59086037,-0.46247613,-0.5253686,-0.6360235,-0.6416235,-0.28771156,0.1759026,0.7310832,1.1791852,1.5785217,1.85792,1.0129731,0.54699415,0.54958844,0.5625839,0.52483034,0.9224157,1.684843,2.2013495,1.841332,1.1957529,0.38902804,0.21269059,0.334661,0.25326347,0.15870352,0.035175443,-0.30726212,0.6000719,0.97956806,0.27162486,-0.44225043,0.29095876,0.83466464,1.7185618,3.0755057,2.9047675,1.200635,0.027703486,-0.2807319,-0.2557542,-0.19272414,-0.15022254,-0.106311105,-0.118389204,-0.08342643,-0.055052787,-0.04160261,0.022131547,-0.077600226,-0.24653973,-0.36263064,-0.48560917,-0.47579476,-0.12915812,1.0108769,2.9427307,4.5420284,5.4301825,5.915942,6.12274,6.4755087,6.2764177,5.2736173,4.27904,3.2981343,2.7006378,0.8916389,-0.2919822,-0.4124474,0.21216698,0.53787416,0.6762079,0.8137034,0.8713244,0.9831954,1.0889213,1.1642834,1.2772646,1.4340264,1.9425317,2.313145,3.3279858,4.629271,6.060358,6.79056,7.88749,8.951756,9.773264,10.384306,10.428528,10.648047,10.509776,10.510627,10.510746,10.510763
-2.794403,-2.8799458,-3.0023348,-3.021618,-3.1542435,-3.0275621,-3.002141,-3.0735555,-3.2627351,-3.2977061,-3.1159356,-3.092591,-2.8076787,-2.7686055,-2.7137585,-2.8169951,-2.6671863,-2.6262712,-2.4259605,-2.4503903,-2.681965,-3.0606754,-3.1488519,-3.174552,-3.1577072,-3.1502745,-3.1014972,-3.0812695,-3.0540245,-3.0180192,-3.0008068,-2.9124022,-2.7482805,-2.857889,-3.2931986,-3.6911492,-3.9245162,-4.0257664,-3.8938985,-3.250372,-2.30723,-1.928746,-2.0177326,-2.2190175,-2.4266734,-2.4939313,-2.596507,-2.6519628,-2.6849456,-2.6750438,-2.6365414,-2.5847425,-2.5024114,-2.5656362,-2.4902568,-2.2072742,-2.135299,-2.2136564,-2.3702404,-2.760476,-3.0835395,-3.8073165,-4.2058587,-4.0577626,-3.7929306,-3.5944998,-3.4792433,-3.4416947,-3.3864207,-3.2753673,-3.0919771,-2.770679,-2.5638213,-2.1079226,-1.5651551,-1.0046289,-0.9525554,-2.1434126,-2.8025813,-3.2213764,-3.2859187,-3.0453143,-2.4605217,-2.2971382,-2.4541357,-2.5295782,-2.4648888,-2.328089,-2.4894958,-2.8303585,-2.8785748,-2.7836332,-2.651851,-2.5709352,-2.756249,-2.0780532,-2.4976141,-3.1649542,-2.6226249,-1.8599055,-1.0718055,-0.09540063,0.22186136,-0.21444264,-0.6318863,-1.2068064,-1.7345297,-1.9223235,-2.0151904,-2.0698543,-2.0662138,-2.028883,-1.9550939,-1.9044775,-1.8119905,-1.5593499,-1.397615,-1.2582461,-1.2573476,-1.5547092,-1.9713535,-2.1538982,-2.4700212,-2.7893844,-3.0222957,-3.1464362,-3.319897,-3.6888266,-3.571,-3.3316731,-3.1897202,-3.1103992,-3.2313633,-3.4255939,-3.716295,-4.163067,-4.2438884,-3.8331835,-3.6512647,-3.5207984,-3.5084143,-3.360273,-3.2748222,-3.2066548,-3.0676255,-2.9828544,-2.5678813,-2.3973675,-2.5015492,-2.6077125,-2.6670408,-2.653082,-2.5936322,-2.5947847,-2.5666351,-2.3452334,-2.367639,-2.3290305,-1.6458788,-1.6458879,-1.645931,-1.6459591
-1.3019478,-1.2951596,-1.3885233,-1.3093159,-1.3276258,-1.1405234,-1.1100408,-1.3264104,-1.7126894,-1.8043797,-1.8491486,-1.9443246,-1.9042394,-2.213294,-2.2316935,-2.3008664,-2.143866,-2.0955591,-2.0835924,-2.05435,-1.9213941,-2.3391774,-2.7464867,-2.9755564,-2.998404,-2.9705927,-2.8761191,-2.7642043,-2.6400368,-2.5603228,-2.4327626,-2.260467,-2.0052679,-1.3111477,-0.7459356,-0.61275876,-0.73823977,-0.85634327,-0.99757993,-1.4933058,-2.2981887,-2.7667513,-2.5971925,-1.6157944,-0.7367376,-0.14678872,0.6816182,0.831633,0.36572182,0.15443492,0.11894132,-0.13749573,-0.3318494,-0.4104505,-0.22454554,-0.0674165,0.001334846,0.005015023,-0.40965798,-1.1848853,-1.9170645,-2.4740584,-2.6187677,-2.6320424,-2.6268115,-2.629159,-2.6072943,-2.5190783,-2.4810712,-2.4658477,-2.5256596,-2.5784585,-2.5028424,-2.1694865,-1.6978236,-1.2074378,-1.2707523,-2.269952,-2.9191732,-2.5831177,-2.364116,-2.5545979,-2.669434,-2.8033776,-3.142707,-3.2683134,-3.2457333,-2.9702787,-2.2675111,-1.6929382,-1.8135126,-2.0082064,-1.9551847,-0.96823996,-0.108332425,0.11811867,-0.31447065,-1.3031695,-2.2229438,-2.3778276,-2.413157,-2.4617028,-2.6385622,-2.8462722,-2.8662567,-2.7950873,-2.9434893,-3.0462575,-2.9266982,-2.8581123,-2.8019805,-2.71684,-2.6695004,-2.6338475,-2.6083784,-2.6528397,-2.3196898,-1.7246797,-0.8616763,0.3966927,1.8877196,2.3260531,1.8182359,0.819374,0.050170667,-0.14912932,0.09577195,0.15703347,0.1572395,0.35789847,0.43984675,0.30616823,0.37092417,-0.031858236,-0.50031185,-1.2729342,-2.3000455,-2.777709,-2.7872999,-2.6815343,-2.6694584,-2.7726417,-2.7136502,-2.7904773,-2.8193407,-2.8637562,-2.887047,-2.7515655,-2.51376,-2.1740284,-1.6682768,-1.3412155,-1.1089264,-1.1702232,-1.2272133,-1.1459943,-1.1702226,-1.213804,-0.6611022,-0.65837526,-0.6582173,-0.6581911
-2.007111,-2.088887,-2.126043,-2.1440096,-2.0438042,-2.021234,-1.8141667,-1.173445,-0.33085343,0.29160756,0.86962557,1.0843832,1.3367177,1.3623952,1.4129738,1.1629441,1.6958973,1.8872674,2.1138866,2.212733,2.252233,1.8428549,1.328221,0.56350505,0.2114003,-0.013602406,-0.41793862,-0.74506164,-0.9637481,-1.0522428,-1.1388482,-1.0949658,-1.058135,-1.2228017,-1.4281478,-1.530342,-1.5651662,-1.5491517,-1.4930887,-1.5400112,-1.8930974,-2.159572,-2.3753974,-2.287374,-2.181063,-2.3354576,-2.577725,-2.717879,-2.8440015,-2.894898,-2.9144058,-2.8831322,-2.5933208,-2.40945,-2.173161,-2.1209679,-2.1626177,-2.4170141,-2.5367565,-2.6390896,-2.7696462,-3.0329711,-2.8649607,-2.6021228,-2.337286,-2.228942,-2.1171958,-2.0428946,-1.9848231,-1.9103552,-1.8582875,-1.8402108,-1.863169,-1.7440597,-1.4582056,-0.94514453,-0.75856346,-1.395711,-1.920744,-2.157901,-2.1437445,-2.1014569,-1.6436049,-1.3266919,-1.4289904,-1.4612596,-1.4712212,-1.469392,-1.4035678,-1.5180686,-1.6357987,-1.5082619,-1.1633086,0.40014732,1.9127123,2.476296,1.989603,-0.698351,-1.803891,-1.5606978,-0.68446577,-0.37551546,-0.4474278,-0.571905,-0.6058944,-0.29261172,-0.013048798,-0.4109335,-0.722908,-0.8525141,-0.9008037,-0.9370062,-0.97204983,-1.019076,-1.0753,-1.0619373,-1.1279821,-1.1494181,-1.0432168,-1.1023457,-1.3496431,-1.6639228,-2.0755649,-2.4603658,-2.0949726,-1.689197,-1.0034015,-0.8294456,-1.0007051,-0.92073643,-0.87936646,-0.79465556,-0.8580676,-0.98390234,-1.1854612,-1.2462995,-1.3693173,-1.4306524,-1.3918965,-1.2865655,-1.3327026,-1.2559729,-1.1880968,-1.1860955,-1.1563537,-1.1506397,-0.81404525,-0.73150295,-0.5942975,-0.38225615,-0.41060573,-0.2644213,-0.33226612,-0.8106288,-1.0972146,-1.1683252,-1.1159308,-1.1223887,-0.010244474,-0.012813047,-0.013080701,-0.0131163
0.8453785,0.9306002,1.0577811,1.0675964,1.0515666,0.8042889,0.61217415,0.59968925,0.74910945,1.0494418,1.301816,1.4580576,1.3000102,1.5925577,1.4762713,1.6156836,1.4417078,1.4327817,1.3277639,1.4351615,1.6291378,2.4337313,2.9564352,3.486834,3.69314,3.8286824,4.064527,4.193787,4.217345,4.165652,3.9422593,3.4990704,2.7686553,1.6442116,1.0432429,0.9023136,0.9356383,0.84651583,0.78801584,0.90271765,1.2682569,1.5340472,1.055609,-0.36842147,-1.6118481,-2.4822981,-2.8265433,-2.3511548,-1.9644017,-1.7407986,-1.6553155,-1.3542356,-1.4148206,-1.6634214,-2.016246,-2.3940365,-2.4646125,-2.2284727,-1.6813377,-0.8449024,0.08086522,1.8888996,3.5588422,4.2550197,4.865583,5.1366043,5.228799,5.249997,5.233094,5.11187,4.9336376,4.5702286,3.8130856,2.4261556,0.76054734,-1.2288331,-2.4180586,-1.8662505,-0.68629414,0.21419302,0.78905386,0.96992236,0.7517823,1.1228458,2.1358733,2.9765522,3.8177543,5.5873914,7.479426,8.664699,9.265841,9.43238,9.402032,8.540911,5.3206377,1.1977832,0.24215642,1.5030801,1.752667,1.0784111,-0.045070738,-0.68801093,0.07913207,0.8156183,1.3512533,1.9527963,2.7784708,3.3712595,3.635416,3.6995893,3.6482468,3.56487,3.5151162,3.5040994,3.5390291,3.4610193,3.28376,3.2165947,2.7925878,2.1609516,0.37608504,-1.2581009,-2.0277753,-1.3019615,-0.34811604,-0.5621955,-1.4772308,-2.0543513,-1.8069547,-1.5758398,-1.2031678,-0.87518156,-0.7307867,0.65712076,2.434513,3.592111,4.3827014,4.4475493,4.4135566,4.252894,4.2341323,4.1136804,4.047008,3.9645267,3.8396173,3.7058396,3.0235684,2.6939616,1.9425149,0.48696974,-1.0056878,-1.4412193,-1.7738855,-1.4448597,-1.0124811,-0.95391715,-0.93341595,-0.8491533,-0.37297082,-0.37531698,-0.37547502,-0.37549207
-1.1883004,-1.1822304,-1.2113549,-1.2712793,-1.4077132,-1.5646542,-1.5679536,-1.5984854,-1.8112757,-1.6003356,-1.2412837,-1.1255188,-0.87595963,-1.0586718,-1.0681524,-1.1174946,-0.6490494,-0.52275544,-0.39267567,-0.26447606,-0.088755056,-0.3502329,-0.5219757,-0.5496158,-0.46473202,-0.35083386,-0.14486298,0.033256665,0.17560212,0.22996691,0.2778778,0.22460407,0.05953142,-0.17319688,-0.3233437,-0.3660739,-0.53353083,-0.6815751,-0.69682306,-0.59180105,-0.15561813,0.4143466,0.8277434,0.36882314,-0.4169136,-1.2500094,-2.1750183,-2.3600268,-2.183768,-2.0106282,-1.9704577,-1.7862687,-1.8894179,-1.9895616,-2.2390676,-2.1430335,-2.0313215,-1.7294319,-1.0747668,-0.39566073,0.1897576,0.15881537,-0.086501405,-0.18340814,-0.039906465,0.15282871,0.27910948,0.5079213,0.82212263,1.161911,1.5550432,1.9147924,1.9674469,1.5366662,0.9148883,0.42161727,-0.615738,-1.2704625,-1.0081556,-0.58921546,-0.22371662,-0.05607915,-0.10226345,-0.3907375,-0.516528,-0.4178849,-0.32896736,-0.6328122,-1.1451392,-1.0328202,-0.23070697,0.20932111,0.4285111,0.14448458,0.023991942,0.25289434,0.36669314,0.4585247,0.120289385,-0.112629354,0.2160279,0.4961431,0.19925006,-0.009676933,0.09027085,-0.39053562,-0.4661973,-0.121074945,-0.00991261,0.12108326,0.25704166,0.38945064,0.42737192,0.45823675,0.5433841,0.35183966,0.07630731,-0.3403805,-0.9527812,-1.8385034,-2.3216095,-2.6551707,-2.7683897,-2.549386,-2.354836,-2.3066196,-2.3624692,-2.390555,-1.9037013,-1.1161361,-0.44459155,0.14408644,1.2548054,2.4652753,1.841955,0.98068523,0.8964648,1.3939154,1.6650357,1.627785,1.7404109,1.9871006,2.037247,2.3168063,2.3852806,2.6473985,3.3974385,3.2190506,2.7064734,2.2512703,1.8731196,0.9463917,-0.01667364,-0.8343543,-1.3759623,-1.466721,-1.4358833,-1.5388356,-0.84615004,-0.8485833,-0.84881324,-0.8488592
-2.3700676,-2.3410711,-2.2407334,-2.224594,-2.1397538,-2.2338479,-2.3216927,-2.3036916,-2.1153991,-1.5659579,-1.0886941,-0.84091705,-0.43764055,-0.38538963,-0.22421789,-0.1076491,-0.08382353,-0.07575908,-0.099798225,-0.29177022,-0.55217654,-0.7479959,-0.6947588,-0.6456887,-0.6510949,-0.64907503,-0.6455064,-0.6458611,-0.65383565,-0.61080486,-0.54129213,-0.5372306,-0.6127752,-0.7425723,-0.83179486,-0.88250744,-0.74868286,-0.57753986,-0.4528941,0.20220526,1.5854821,2.3297215,2.3483217,1.4751415,0.5729087,-0.043808103,-1.0046725,-1.3553498,-1.1700022,-1.0915949,-1.0934758,-0.92015606,-0.9313857,-0.8897176,-1.4323739,-1.8791273,-1.919838,-1.8043025,-1.1491349,-0.15166998,0.81448233,1.1836585,0.72602904,0.66306305,0.49649632,0.32610434,0.0975095,-0.12734757,-0.23049715,-0.2993686,-0.29587114,-0.29753447,-0.64717716,-1.113905,-1.2994695,-1.2687541,-1.3797386,-1.0233402,-0.13655224,0.46255806,0.21189871,-0.1634219,-0.7328522,-1.4141281,-1.7761428,-1.7769697,-1.5429604,-1.0048175,-0.72845334,-0.56980765,-0.20675206,-0.09757712,-0.1787884,-0.6813821,-0.70179147,-0.24165624,-0.17557229,-0.3280756,-0.79555714,-1.1245271,-1.6053388,-1.7194649,-1.7889264,-2.1040132,-2.265341,-2.2862928,-1.7695276,-1.3658304,-1.353458,-1.3356937,-1.2733673,-1.2341714,-1.2051044,-1.1683406,-1.0991662,-0.86796916,-0.8316251,-0.9732412,-1.1884714,-1.3179786,-1.3320603,-1.5220133,-2.2616072,-2.9691758,-3.5472708,-3.7890525,-3.7720914,-3.5558152,-3.0654607,-2.8393536,-2.747755,-2.6385975,-2.2335992,-1.3612312,-0.69759995,-0.7232038,-0.7407076,-0.66754895,-0.8450681,-1.0056983,-1.0938907,-1.0796334,-1.196476,-1.1994365,-1.2172523,-1.2689824,-1.4682336,-1.6274824,-2.0071046,-2.5226116,-2.9066918,-3.1881576,-3.327117,-3.464136,-3.315166,-3.1619506,-3.1152363,-3.0781217,-2.6344893,-2.6338387,-2.6338513,-2.6338701
-0.13159022,-0.27874362,-0.30622095,-0.34618372,-0.2892805,-0.30917627,-0.2145931,0.4963639,1.7475519,2.4310281,2.9569907,3.1195781,3.2196474,3.2318707,3.1203094,2.9768934,3.282212,3.3280222,3.427228,3.291809,3.0813556,2.6129527,2.2566993,1.7532392,1.488176,1.2413832,0.8876918,0.58093053,0.42862588,0.39833295,0.42733988,0.569097,0.7930483,0.5064437,-0.058632657,-0.51973075,-0.8279534,-0.9058643,-0.75310004,-0.39129305,0.02972211,0.29084927,0.2763516,0.123905964,-0.010877788,-0.34206665,-1.0563192,-1.3790833,-1.3957174,-1.3698521,-1.317859,-1.1274732,-0.7490924,-0.50829583,-0.42811117,-0.5768562,-0.7348785,-1.0259911,-0.9781951,-0.8484068,-0.7980236,-1.1113012,-1.4008547,-1.3996928,-1.4324979,-1.4095595,-1.3786323,-1.3352134,-1.2821997,-1.0704694,-0.5509918,0.5281524,1.8446252,3.1540675,3.333291,3.4725127,3.0361118,1.7995651,1.3900653,0.6694982,0.23776835,0.40661854,1.12972,1.2145449,0.9158031,0.7502371,0.8083103,0.99431974,0.4600221,-0.4375453,-0.77216184,-0.7195506,-0.44969916,0.25598288,0.6717221,1.514464,1.0274111,0.42341354,1.8859847,4.226512,7.164016,8.942038,9.226833,8.891497,8.366378,7.398528,5.5160847,3.629467,2.6737263,2.1154804,1.8238403,1.6458925,1.630958,1.5735016,1.5536081,2.0026405,2.172817,2.2295966,2.2168581,1.3428938,0.34116173,-0.16851741,-0.9077542,-0.78763044,-0.3063187,-0.36076784,-0.3661509,-0.5958721,-0.49077785,-0.23875394,-0.05169493,0.017207861,-0.02326705,0.1132295,-0.16627482,-0.7137655,-1.0785501,-0.9209146,-0.72725034,-0.5494808,-0.5350929,-0.36763656,-0.24356371,-0.15149492,0.005479336,0.12971228,0.8415044,0.96508133,0.98807,0.92782557,0.61214435,0.55846465,0.37005502,0.09073168,-0.03766328,0.020993888,0.10115802,0.08140826,1.0132043,1.0075285,1.0071929,1.0071508
-1.279623,-1.3132825,-1.3511809,-1.3891474,-1.5253481,-1.4552511,-1.3981903,-1.5114106,-1.6415917,-1.644139,-1.6677768,-1.4317482,-1.4393287,-1.4182125,-1.3588904,-1.2081054,-1.4954656,-1.5782042,-1.8438299,-2.005099,-2.100724,-1.6845149,-1.2267755,-0.7985587,-0.6524355,-0.6000292,-0.5643334,-0.6325169,-0.84050894,-1.0800633,-1.4723856,-1.8414001,-2.1769323,-2.4667864,-2.3857784,-1.8291814,-0.8889243,0.5317789,1.7781097,3.8904533,5.5318003,5.773958,5.5407906,4.8000746,4.0233297,3.1136146,1.4376662,0.45673144,0.71375895,0.831782,0.8916768,1.2702935,1.3367112,0.9301406,-0.11955705,-1.1160891,-1.2855705,-1.3484352,-1.1213228,-0.61404365,-0.06424555,0.18283655,0.020166859,-0.07801755,-0.059801877,-0.09959671,-0.18402481,-0.34672672,-0.39228952,-0.46219346,-0.72275686,-1.3149741,-1.7539114,-1.9700186,-1.7511569,-1.4951668,-1.4770569,-1.2574604,-1.0586675,-1.3699306,-1.4331274,-1.1748289,-0.7761073,-0.58521837,-0.5487265,-0.60604906,-0.68374765,-0.55061173,-0.51633376,-0.37870708,-0.103435725,-0.014531851,-0.028580606,-0.88878334,-1.75732,-2.4426503,-2.6811724,-1.3180747,-0.069986075,0.3491101,-0.11716029,-0.4652598,-0.54508543,-0.43667933,-0.42313954,-0.14965548,0.50786304,0.8924652,0.98055726,1.0520582,1.1219528,1.2089739,1.286827,1.3364261,1.3862168,1.609654,1.6453404,1.4863675,1.1267381,0.54298455,0.22917011,-0.2524582,-1.5688324,-2.3000774,-2.3301094,-2.2591736,-2.3746617,-2.4823265,-2.3856585,-2.3405354,-2.2933333,-2.1868346,-2.137261,-1.6240778,-0.850324,-0.597703,-0.44696528,-0.5214919,-0.6740167,-0.91597855,-1.0071856,-1.1468402,-1.277294,-1.3457179,-1.4814281,-1.5856745,-1.9390085,-2.023224,-2.1748326,-2.3100748,-2.4348128,-2.4321032,-2.3200393,-2.0116553,-1.8199987,-1.7763898,-1.7912691,-1.6794497,-1.7061858,-1.7059691,-1.7059717,-1.7059804
-2.4811602,-2.314681,-2.1271555,-2.1410687,-2.099807,-2.3965485,-2.650292,-2.8439255,-2.6252704,-1.6932517,-0.84484065,-0.64627945,-0.5395603,0.15547979,0.050320625,0.1878663,0.18331671,0.31148288,0.42857227,0.78460294,1.1885386,2.2949624,2.8567443,3.4382527,3.786785,4.0608816,4.4740567,4.7809434,5.055382,5.2334824,5.460658,5.576826,5.570955,5.224844,4.382384,3.1331837,2.0868602,0.78605247,-0.15933762,-1.3695388,-2.124305,-2.3899164,-2.9567165,-3.8537908,-4.414056,-4.6103187,-4.36271,-3.9484258,-3.9294205,-3.8803067,-3.8183477,-3.837431,-3.918951,-3.814351,-3.802342,-3.6115203,-3.621187,-3.486693,-3.0874681,-2.6568482,-2.08451,-0.03926473,2.7373726,4.086955,5.0971055,5.4959793,5.719722,5.949192,6.068842,6.1047363,6.1089926,6.3132257,6.1664624,5.4683266,4.1326547,2.104703,-0.65715677,-2.7240152,-2.7572927,-1.8350664,-1.1881247,-0.92532825,-1.1097077,-1.3769805,-1.3569959,-1.0714202,-0.7270335,-0.15316507,0.42841125,1.1088686,1.7060474,2.0388646,2.0796325,1.8196162,0.40554574,-0.08050424,0.16318011,0.48443472,-0.44613394,-1.3289926,-2.9735055,-4.0452714,-3.28162,-2.3152733,-1.4342698,-0.48147517,0.9014575,1.6638165,1.8934604,1.8890331,1.824671,1.7022538,1.6221359,1.5956261,1.6058605,1.6554556,1.5548918,1.1523168,0.5254261,-0.100658566,-1.0923971,-2.0471797,-2.3195524,-2.113451,-2.045617,-2.3184052,-2.9045737,-3.4239726,-3.4076447,-3.174249,-2.7791243,-2.4337363,-1.9905884,-0.87250817,0.2787869,1.3136654,2.6086044,3.064315,3.1820216,3.2545614,3.37105,3.3875513,3.3408926,3.263521,3.234446,3.2424645,2.5451903,2.0515718,1.2815764,0.29686487,-0.85925734,-1.445624,-1.946357,-2.4304907,-2.675846,-2.7758527,-2.803935,-2.7455018,-3.2442737,-3.2476978,-3.2478302,-3.2478347
