0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
13.074725,13.146575,13.148348,13.072584,13.05029,12.499493,12.257494,11.499224,10.332729,7.917062,4.1933956,1.8942848,1.0728109,0.89078116,0.47343144,0.31351987,0.29427284,0.34947577,0.4299207,0.57818794,0.744729,0.9517452,1.1209247,1.7584945,2.7789578,3.0767174,2.2707562,1.643494,0.8314084,0.9239305,1.098864,1.5038772,2.330892,3.777759,4.737684,5.314502,5.81021,6.318267,6.197959,5.6655035,5.105961,4.8316565,3.9351287,2.561992,1.5281551,0.8700002,0.5013082,0.33692795,0.44500616,0.54887134,0.6329041,0.66584635,0.5827026,0.30121738,0.10975203,-0.4179097,0.2416687,0.72069216,0.44619894,0.6047209,0.6971412,0.87983906,1.0033612,1.0941708,1.2195208,1.2110641,1.3814377,1.937026,2.3320763,2.3387742,2.2343817,2.0103927,1.3371936,0.74687874,0.15322267,-0.3089612,-0.5064936,-0.5837844,-0.46453735,-0.22403471,-0.07660921,-0.032609783,0.09948944,0.47419515,1.0623085,1.6253836,2.2018476,2.4478626,2.8863544,3.3208818,3.7863097,4.6356826,5.848324,5.6830883,4.618806,3.7685637,2.9535797,2.438951,2.103948,1.8548279,1.7763531,1.5103877,1.3003871,0.97464985,0.7272201,0.6461816,0.72707677,0.9975239,1.2719238,1.5844601,1.8099284,1.8747679,1.9908086,2.0052626,2.0111213,2.0598307,2.0745523,2.104968,2.1613116,2.2938726,2.4002047,2.516355,2.0521145,0.7817624,0.35793632,0.63436705,1.3951535,2.2200224,2.6802113,2.7246246,2.773863,2.8180158,2.815238,2.8533764,2.9364429,2.9878314,3.1130762,3.2402945,3.2879508,3.3474002,3.5274696,3.617831,3.9092157,4.0141087,4.4780693,4.3613615,4.543599,4.8916864,5.6207986,7.1852913,8.644266,9.910144,10.162033,9.95178,9.835736,9.856636,9.993486,9.9357605,10.209574,10.350645,10.748444,10.838265,10.7896805,10.61908,10.619042,10.619219
-2.1261592,-2.13529,-2.0055041,-1.8279505,-1.7393849,-1.5840333,-1.5130699,-1.3599919,-1.371875,-1.5535879,-1.6427205,-1.4500226,-1.0523684,-0.85452557,-0.56338036,-0.35808858,-0.049109787,0.077254534,0.19452669,0.2685007,0.32670557,0.18232173,-0.120280474,-1.1295004,-2.3299506,-2.679386,-2.641521,-2.6108317,-2.557746,-2.2641382,-2.0982077,-2.1000412,-2.2729955,-2.6454144,-2.824276,-2.932269,-2.9443984,-2.9354234,-2.8196886,-2.7637935,-2.366061,-2.0071707,-1.8346384,-1.9257786,-2.0767303,-2.056497,-1.9980471,-1.7926847,-1.6768818,-1.6092275,-1.577147,-1.5556831,-1.5412664,-1.6181132,-1.7606487,-2.4423723,-3.2533045,-3.2093465,-3.3111262,-3.4804041,-3.4235082,-3.1766458,-3.0546842,-3.1033766,-3.209083,-3.1052938,-2.8328276,-2.478847,-2.139366,-1.8518727,-1.5580317,-0.89197177,-0.40244514,-0.2596225,-0.40076625,-0.62899184,-0.601949,-0.3123955,-0.13471195,-0.37215173,-0.65523326,-0.95372534,-1.4548823,-2.0060241,-2.4677014,-2.7665122,-3.1341197,-3.2739,-3.3424802,-3.3432422,-3.2622116,-3.1276093,-2.8074455,-2.4247704,-2.1706057,-2.0170975,-1.9185997,-1.928032,-1.8975911,-1.8548317,-1.9139528,-2.0059032,-2.2295651,-2.4001658,-2.4949374,-2.574038,-2.7633142,-2.9298422,-3.0774312,-3.0658078,-3.0028746,-2.9845238,-2.9290586,-2.8819754,-2.8477206,-2.835342,-2.808137,-2.7696075,-2.6952724,-2.6412961,-2.6405907,-2.7341747,-2.960249,-2.820938,-2.7680454,-3.0856123,-3.2032876,-3.1536314,-3.093081,-2.97505,-2.86544,-2.8610477,-2.881476,-2.906672,-2.909678,-2.8845963,-2.86657,-2.8730521,-2.9483395,-3.0238957,-3.0968146,-3.1190429,-3.1267304,-3.1066687,-3.1515455,-3.0929737,-3.0808988,-3.082565,-2.9781754,-2.6627107,-2.3624523,-2.33287,-2.4026346,-2.274292,-2.286718,-2.3399587,-2.3229868,-2.149481,-2.0297585,-2.100941,-2.1001928,-2.131727,-1.9947274,-1.1364058,-1.1363719,-1.1365609
-1.0794128,-1.046983,-1.1049592,-1.110259,-0.98863804,-1.2088021,-1.3497877,-1.7565441,-2.1848063,-2.717845,-2.7693567,-2.8729367,-2.9018114,-2.9425364,-2.9504805,-2.9556084,-2.92954,-2.8889065,-2.8491168,-2.8156483,-2.816524,-2.8913093,-2.960596,-2.8739114,-2.842813,-2.1512501,-1.735628,-2.0384083,-2.5897937,-2.8839042,-3.0819635,-3.1320422,-3.091901,-2.9751396,-2.864087,-2.8042445,-2.6004846,-2.1954489,-2.0684862,-2.1443639,-2.318431,-2.240673,-1.9262215,-1.7803211,-1.7307603,-1.625353,-1.4966738,-1.8892828,-2.036601,-2.0113955,-1.9971771,-1.9938375,-2.068851,-2.2460954,-2.2104564,-2.2956462,-2.7320023,-3.113089,-3.5084662,-3.726615,-3.5198293,-3.2154665,-3.0560894,-2.9504151,-2.8604224,-2.8262815,-2.7080832,-2.487069,-2.255337,-1.984617,-1.8935449,-2.195888,-2.471987,-2.3311064,-1.8647449,-1.0952876,-0.744805,-0.5088916,-0.44795543,-0.2944569,-0.190867,-0.17258248,-0.32598746,-0.5487553,-0.7452652,-0.892607,-0.97708976,-0.97220016,-0.9411863,-0.93354475,-1.0618029,-1.357788,-1.386734,-1.3355436,-1.404416,-1.4751887,-1.5399895,-1.4540799,-1.257642,-1.0719752,-1.0526257,-0.9793676,-0.94955593,-1.0281174,-1.1922764,-1.3247439,-1.4244279,-1.657584,-1.7656167,-1.8638635,-1.8743604,-1.9099225,-1.8746948,-1.8442432,-1.7989314,-1.7292541,-1.6816486,-1.6622033,-1.7359347,-1.871622,-1.9964285,-2.022232,-1.6443684,-1.1154103,-0.90505266,-0.64094573,-0.41203442,-0.092062265,0.022446245,0.079870835,0.16242576,0.16908531,0.124429524,0.18531825,0.24229765,0.30609727,0.24795432,0.15586261,0.040102817,-0.008994788,-0.046086375,-0.08602121,-0.10640392,-0.13417134,-0.30686074,-0.23146488,-0.11744057,-0.09408198,-0.0687627,-0.3146014,-0.8509631,-1.4375917,-1.6621306,-1.4793923,-1.1621704,-1.2226483,-1.1305547,-1.2011693,-1.1535478,-1.1080176,-0.9515762,-0.9012258,-0.9084033,-0.29288667,-0.29286352,-0.29294857
-1.3215674,-1.3154248,-1.1390816,-0.9890563,-1.0323989,-0.836953,-0.874617,-0.6399081,-0.5128806,-0.095062315,0.10309833,0.6018342,1.0657133,0.8155986,0.8537441,0.64870095,0.14239487,-0.051101744,-0.24472395,-0.45453262,-0.70461917,-0.8734974,-0.91385496,-1.045067,-1.5566179,-1.3641164,-1.359133,-1.3433526,-1.3672066,-1.3761889,-1.5158938,-1.6827766,-1.909802,-2.412674,-2.642934,-2.648694,-2.3306375,-1.8159821,-1.0762588,-0.23695278,0.5709739,0.33718845,0.17226484,0.12040633,0.18938348,0.40199602,0.4792652,-0.50184226,-1.1320313,-1.3766223,-1.4933541,-1.5648053,-1.6822298,-1.9081779,-1.774086,-1.632467,-1.9905744,-1.8656472,-2.0963826,-2.3070948,-2.3350024,-2.2175388,-2.2220328,-2.2996202,-2.4634671,-2.6452396,-2.8366327,-2.7935936,-2.413601,-1.8536127,-1.3276994,-1.3876877,-1.7749226,-1.961502,-2.0845945,-1.8678141,-1.6446615,-1.2004769,-0.7836785,-0.77005017,-0.8965894,-1.0550737,-1.377445,-1.6618164,-1.7937284,-1.7586371,-1.7124459,-1.6059492,-1.4697088,-1.274065,-1.1078796,-1.0581907,-1.1913376,-1.0567297,-0.8925555,-0.79649127,-0.692503,-0.6072692,-0.5151564,-0.4735266,-0.39875704,-0.2944147,-0.15373623,-0.050007816,-0.023305114,-0.0087944865,0.0067228414,-0.16241355,-0.46839306,-0.778213,-1.0029085,-1.1709969,-1.2218535,-1.2434613,-1.227229,-1.2150649,-1.167222,-1.152984,-1.1770296,-1.2060252,-1.235091,-1.2950467,-1.3981911,-1.2911329,-1.2984574,-1.5438391,-1.8122385,-1.9803729,-2.112235,-2.142112,-2.198056,-2.281008,-2.3542917,-2.3979735,-2.444223,-2.408396,-2.398988,-2.450147,-2.5518441,-2.6051686,-2.6180978,-2.5875485,-2.5310802,-2.5377543,-2.5760264,-2.5399435,-2.6853616,-2.7599733,-2.690082,-2.4093306,-2.1053572,-2.0020068,-1.836356,-1.6721034,-1.5379437,-1.6585903,-1.6861187,-1.6632063,-1.7006907,-1.6140038,-1.5089144,-1.5511503,-1.4022702,0.22163358,0.22159141,0.22160006
-0.043878704,-0.1905283,-0.31654188,-0.46981424,-0.55537605,-0.60235345,-0.59085673,-0.7051051,-0.47170857,-0.077920616,0.2978155,0.27353218,0.23235473,0.39308047,0.5250331,0.70841384,0.914682,0.92067856,0.9028665,0.84029543,0.7968918,0.7750164,0.47819033,-0.07687512,-0.092927575,0.2411432,0.24607497,0.042092443,0.25437033,0.7390797,1.1742983,1.4519839,1.4414111,1.1326649,0.8980035,0.7487868,0.44359532,-0.17046583,-0.71008736,-1.2340534,-1.3949188,-1.0305234,-0.801257,-0.46971774,0.04970169,0.46434522,1.5484188,3.1678205,3.5255513,3.5999322,3.6318805,3.7106988,3.7922769,3.8194578,3.5082622,2.5909214,1.0931871,0.33749515,0.6696579,0.8206442,0.8886038,1.1237702,1.4671059,1.8759202,2.2822938,2.5765634,2.6435838,2.388865,2.0074956,1.3525634,0.9364176,1.1063365,1.7293036,2.0093498,2.1323397,2.2274067,2.1949785,1.882339,1.5016927,1.2562605,1.1210569,0.9708047,0.8507806,0.7609295,0.5972415,0.2810094,-0.22713362,-0.44266012,-0.7093655,-1.1194842,-1.5216688,-1.936352,-1.9855433,-1.9542023,-1.9484472,-1.9330795,-1.9972892,-2.0841465,-2.146957,-2.1055105,-2.0423703,-1.956671,-1.8929285,-1.770516,-1.6489416,-1.5687876,-1.5742662,-1.5211792,-1.2288455,-0.86645633,-0.7292208,-0.5345806,-0.46520615,-0.40696904,-0.34510097,-0.37237087,-0.42967853,-0.4645804,-0.53104156,-0.5030945,-0.39040974,-0.20320383,-0.03689152,-0.60194755,-1.2733595,-1.7180517,-1.9177761,-1.8685331,-1.7491096,-1.6514177,-1.5672054,-1.4557397,-1.3880298,-1.4227643,-1.3675604,-1.360003,-1.40208,-1.4469076,-1.4048879,-1.3615113,-1.3529423,-1.322496,-1.2905166,-1.2228646,-1.0218465,-1.0413959,-0.9702295,-0.950508,-0.90820944,-0.6062839,-0.39841563,-0.48299167,-0.6232829,-0.50757396,-0.28166986,-0.11698601,-0.018196732,-0.07604073,-0.003012836,-0.05907476,-0.17628333,-0.22772631,-0.15823576,-0.11460498,-0.11448023,-0.11468257
-2.9230413,-2.884701,-2.9718628,-3.143454,-3.2704515,-3.2057405,-3.133253,-2.8833385,-2.6262808,-2.036644,-1.818115,-1.6459037,-1.566539,-1.7210891,-1.6171259,-1.549012,-1.3285522,-1.2483978,-1.1686183,-1.1062802,-0.9949059,-1.0387185,-1.2799037,-1.64238,-1.837272,-1.2078419,0.0853927,0.915192,1.2993966,0.3963881,-0.18248764,-0.6217373,-1.0665654,-1.4582705,-1.4258888,-1.2707635,-1.1262355,-0.81414187,-0.1687125,0.5505536,-0.19945115,-0.8655919,-0.64482987,0.586642,0.6954241,0.47118312,-0.52273935,-1.0676796,-0.90724045,-0.7948214,-0.7316199,-0.6080832,-0.2985221,0.115012094,0.22464618,-0.055140465,-0.55688435,-0.6707086,-0.18392527,0.07621501,0.12691946,0.042732395,0.010757862,0.048199184,-0.11418526,-0.39002278,-0.70818484,-1.0751042,-1.1842868,-0.80136967,-0.09387362,0.46482587,0.3425835,0.20409384,0.49814102,1.2775167,1.870389,3.3536205,5.489133,6.9941072,7.942808,8.896137,9.881593,10.54967,11.029077,11.235396,11.174229,10.911397,10.437186,9.742361,8.784059,7.050308,3.9406562,1.6374805,0.84135014,0.5570653,0.3647088,0.2939103,0.32859668,0.4148516,0.4285645,0.4274966,0.5639515,0.75907564,0.8202222,0.8470686,0.9508383,1.1302689,1.3432934,1.2662127,1.243886,1.2186395,1.2997503,1.4368964,1.5743668,1.7324154,1.8668962,2.0240192,2.220937,2.3458967,2.1961255,1.6923323,1.1806743,1.3357937,1.9207044,1.3685404,-0.30991396,-1.8105851,-2.499698,-2.7130218,-2.794214,-2.7864847,-2.7475743,-2.7510474,-2.6936939,-2.6932774,-2.7056856,-2.7068067,-2.7477822,-2.7561073,-2.7647672,-2.7096028,-2.7434492,-2.7022433,-2.7907662,-2.6806378,-2.6969385,-2.6879315,-2.6386042,-2.4826617,-2.2029805,-2.2246428,-2.4114084,-2.3360295,-2.4332027,-2.5360618,-2.725401,-2.7615778,-2.8136587,-2.6974063,-2.5812206,-2.6048641,-2.8003888,-1.3123113,-1.3124276,-1.3121727
-2.0559065,-2.0217972,-1.9984202,-2.078927,-2.1812303,-2.227572,-2.209511,-2.1751957,-1.8506752,-1.8781374,-2.1993227,-1.8935156,-1.5480486,-1.3712853,-1.2288918,-1.1467849,-0.8724687,-0.72698677,-0.6028463,-0.46172276,-0.22619516,-0.035653964,-0.10027244,-0.68585753,-0.36668193,-0.6178638,-1.22466,-1.3832351,-1.2784592,-1.3789471,-1.365926,-1.4513427,-1.7335479,-2.0681043,-2.0196133,-1.8542414,-1.7450585,-1.9023936,-1.5985876,-0.9281883,-0.7140318,-1.1234484,-1.3919631,-1.326875,-1.3085326,-1.2925632,-1.2708738,-0.8938041,-0.6843656,-0.74501574,-0.7990095,-0.85203373,-0.8739783,-1.0889686,-1.5447063,-2.0928063,-2.323544,-2.2855446,-2.303328,-2.3898833,-2.420163,-2.4009166,-2.2946463,-2.2492142,-2.17864,-1.9176888,-1.552373,-1.2667243,-1.2925802,-1.2023616,-0.9697492,-0.6276889,-0.5587383,-0.75589085,-1.0899557,-1.0912486,-0.99323356,-1.0043429,-1.3031434,-1.4635768,-1.5241171,-1.5565116,-1.6344101,-1.7292486,-1.7782574,-1.7384512,-1.7861519,-1.9215667,-2.0687373,-2.1517742,-1.9583182,-1.3759885,-1.0806892,-1.037658,-0.9081192,-0.7761264,-0.58372056,-0.37251264,-0.08753212,0.16218042,0.28378198,0.2993286,0.105875,-0.052823216,-0.22558486,-0.32544386,-0.5115952,-0.8328307,-1.2822537,-1.542356,-1.6239936,-1.6307526,-1.6266204,-1.5988078,-1.6112893,-1.6301335,-1.6210016,-1.6120449,-1.4208689,-1.2425663,-1.1541421,-1.2195259,-1.425314,-1.2931211,-0.9847682,-1.2641853,-1.9558988,-2.5508702,-2.7665637,-2.8215747,-2.8490057,-2.8928082,-2.9094505,-2.9063225,-2.856412,-2.871347,-2.864994,-2.8809466,-2.921537,-2.9761763,-2.9857876,-2.8992581,-2.8386254,-2.7556863,-2.807508,-2.8071818,-2.8570945,-2.9606369,-3.1754355,-3.3834178,-3.325208,-3.0331516,-2.8173928,-2.8893263,-3.1239853,-2.9421432,-2.9620397,-2.9318438,-2.9786053,-3.0154078,-3.0309885,-3.0532193,-3.1595554,-2.0964344,-2.0965748,-2.096304
0.567277,0.60060215,1.1790789,1.707473,1.9377526,3.2054355,3.6868615,4.8526745,6.0321717,7.3607717,8.53005,9.025565,9.258736,9.151325,8.660173,7.8497553,6.2879725,5.531979,4.801417,4.085255,3.3778,3.1233792,3.070297,1.9159849,0.7287248,0.6067896,0.64775085,1.1153078,1.2530754,1.2322979,1.2869073,1.347658,1.3264599,1.00631,0.524499,0.16894785,-0.23571062,-0.8962826,-1.3292029,-1.530968,-1.2269883,-1.0895247,-1.3093628,-1.692172,-1.7702444,-1.6659577,-1.5126257,-1.2646239,-1.1386251,-0.9820616,-0.88590217,-0.7723757,-0.50873125,-0.027446926,0.5550313,1.438458,2.0987918,2.2509956,2.234188,1.9558922,1.6239781,1.3276454,1.0288942,0.8135556,1.135641,2.0886745,3.351626,4.848698,6.4688745,8.030783,9.363869,10.6497345,11.228327,11.378753,11.221253,10.536706,9.883564,8.929912,7.372854,5.5664206,4.1906924,2.932517,1.5773467,0.6504046,0.03795991,-0.2596513,-0.642478,-0.7538736,-0.8886378,-1.0649588,-1.3142384,-1.763454,-2.0388987,-1.7984538,-1.4168319,-1.1339816,-0.8352891,-0.7544907,-0.7399472,-0.80635166,-0.8583324,-0.9592844,-1.1036146,-1.1713434,-1.2155194,-1.3174808,-1.4809572,-1.5107237,-1.3077366,-1.0688182,-0.91023815,-0.8965159,-0.79879415,-0.7223734,-0.6385082,-0.5415381,-0.44198442,-0.29134345,-0.16140333,-0.026399046,0.19570515,0.26121932,-0.1462948,-0.4226001,-0.46833014,-0.81175005,-1.1559794,-1.6410365,-2.0252817,-2.1531346,-2.201317,-2.1990094,-2.2276614,-2.2924848,-2.3175201,-2.3445764,-2.373833,-2.305548,-2.3133185,-2.328485,-2.4035137,-2.495318,-2.6653175,-2.7135744,-2.7458594,-2.5899017,-2.4733322,-2.2621627,-1.9192502,-1.6661358,-1.4969438,-1.5277069,-1.5778244,-1.5187316,-1.6352315,-1.5600208,-1.5396655,-1.5317882,-1.5728762,-1.6352834,-1.62015,-1.6112238,-1.4933922,-0.13270038,-0.132821,-0.13255873
-0.60831285,-0.51551527,-0.12987109,0.05972317,0.22848041,0.9837133,1.2981236,2.106843,3.1793962,5.460456,7.5902514,7.9581585,8.1760845,8.719156,9.468252,10.078055,10.857677,11.109006,11.308656,11.416409,11.400921,11.126073,10.79138,9.225329,6.116395,1.5527596,-0.51331013,-0.9496344,-0.51462966,-0.09988983,-0.01328963,-0.090742424,-0.27787283,-0.475541,-0.42183828,-0.5394216,-0.98818827,-1.6008353,-1.7621524,-1.6227298,-1.0720867,-0.644515,-0.45696357,-0.4296338,-0.27364296,-0.25042266,-0.2039764,0.3686849,0.590946,0.5857648,0.58966434,0.5835247,0.608618,0.5714262,0.29309165,-0.13085896,-0.43697706,-0.8532769,-0.79265165,-0.7001328,-0.68946856,-0.7098172,-0.7674812,-0.9286658,-1.1338495,-1.0609734,-0.86727476,-0.7784316,-0.8871956,-1.0503547,-1.0701227,-0.71041,-0.27570623,-0.22024113,-0.40746915,-1.5793498,-1.9996912,-1.8988026,-1.4428947,-1.371332,-1.4246929,-1.4882083,-1.5963542,-1.6246299,-1.4798367,-1.3068396,-1.2375562,-1.3590119,-1.3763981,-1.24692,-1.1713408,-1.1482087,-1.3443507,-1.5718815,-1.6288298,-1.5883521,-1.4446893,-1.4331369,-1.6184938,-1.829196,-1.8802967,-1.9256814,-1.9135711,-1.8765815,-1.7570624,-1.7058277,-1.76944,-1.9168458,-1.9865822,-1.868113,-1.7691023,-1.6934432,-1.6852617,-1.6869879,-1.6995481,-1.7029799,-1.6656165,-1.5734241,-1.3373735,-1.0487096,-0.86224496,-0.8615842,-0.9947194,-0.9122358,-0.853255,-1.0547143,-1.2598157,-1.5381795,-1.7275609,-1.7693417,-1.7902795,-1.7647817,-1.7356315,-1.7140139,-1.7672977,-1.8219849,-1.7726641,-1.7392323,-1.7390465,-1.7881479,-1.8036005,-1.7829463,-1.7939582,-1.768584,-1.7293433,-1.7278107,-1.683781,-1.7275717,-1.8675693,-1.9209273,-2.0200086,-1.9588326,-1.6966608,-1.8868248,-2.295751,-2.4652224,-2.71404,-2.8152564,-2.8039727,-2.8128016,-2.7809498,-2.72923,-2.69563,-2.4528532,-2.4529457,-2.452713
-2.6740122,-2.6710682,-2.8415332,-3.0360048,-2.9314055,-3.1532817,-3.1153653,-3.1941447,-3.1857612,-2.4416056,-2.0363784,-1.8020349,-1.7365415,-1.8045156,-1.8720615,-1.8677888,-1.9933809,-2.107372,-2.1944647,-2.2607558,-2.2268186,-2.105996,-2.2200756,-2.3173196,-2.3383389,-2.4277296,-2.1717088,-1.9905622,-1.3405725,-0.72090596,-0.42981803,-0.39479983,-0.6712181,-1.1269478,-1.1407647,-0.9297639,-0.94607395,-0.94474185,-1.0731411,-1.3763753,-1.9068558,-1.9403384,-1.8162783,-1.4351794,-1.1199414,-0.9099292,-0.7003579,-0.55550706,-0.34818506,-0.30141127,-0.3382718,-0.34711662,-0.36151657,-0.3633057,-0.5525732,-1.0748309,-2.285738,-2.2379565,-1.7148935,-0.9735666,-0.55992794,-0.17262655,-0.030392915,0.10018712,0.103370935,0.13894217,0.18755044,-0.018205248,-0.47931623,-1.0480199,-1.3057495,-1.2122988,-0.81429684,-0.4420887,-0.22659951,0.38078305,0.86304766,1.1219752,0.9173194,0.81456757,0.79301524,0.7294616,0.6385276,0.4570226,0.17533666,-0.19319528,-0.6100075,-0.77276826,-1.1010162,-1.6751897,-2.1121695,-2.3854911,-2.4526048,-2.3677616,-2.2664955,-2.1871529,-2.1279862,-2.0119596,-1.7964603,-1.6098723,-1.5460687,-1.5121893,-1.6093093,-1.6296097,-1.6019653,-1.5376318,-1.5459273,-1.645927,-1.8086927,-1.8484026,-1.8614678,-1.7787137,-1.7167405,-1.6365974,-1.5332699,-1.4940233,-1.513666,-1.5664479,-1.7036341,-1.8372968,-1.8608646,-1.8483596,-1.9284823,-1.8624978,-1.8140788,-1.9954263,-2.195003,-2.1355145,-1.9489896,-1.8176693,-1.7433681,-1.6976324,-1.6664631,-1.6795657,-1.6434095,-1.6472975,-1.6783231,-1.6737237,-1.6214209,-1.6058168,-1.5863044,-1.5827717,-1.5918336,-1.6568525,-1.7453035,-1.8035704,-1.9670478,-2.1342874,-2.3145857,-2.3685212,-2.2533338,-2.5033586,-2.732589,-2.4930449,-2.2597075,-2.0168102,-1.8327651,-1.8635765,-1.9787761,-2.0411506,-2.1820655,-2.2816749,-2.0776272,-1.9276038,-1.927521,-1.9276737
