0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163
12.579529,12.612497,12.551798,12.460167,11.108093,12.083006,11.871962,11.367354,9.7142315,6.9681134,5.107549,3.3793485,2.449031,1.8354852,1.4363978,1.2857105,1.2671535,1.2158407,1.5694892,2.3164263,3.304038,3.9903264,4.0674863,3.035608,1.7169285,0.96038324,-0.104830906,0.12208071,0.5684203,0.7080751,0.78754747,0.9178136,1.1816092,1.2807078,1.5520155,2.7980633,4.050974,3.7528431,2.8929954,1.7531039,1.1860921,0.5340054,0.39677122,-0.16278557,-0.48393664,-0.5707358,-0.55421495,-0.41205043,-0.047175735,0.3587578,0.67765266,0.4613363,0.06690833,-0.5867933,-1.006498,-0.58402365,-0.12381405,0.039031565,0.59813213,1.1098953,1.397488,1.8343166,2.6634068,3.6537185,3.6997354,3.4361987,2.599717,0.93118244,0.024543077,0.87770253,1.6234844,1.7615408,1.6980369,1.5468881,1.5219276,1.620549,1.7936178,2.1701546,2.5832324,2.7354639,2.6019683,2.778179,2.409401,2.205257,2.0494533,2.0803795,2.2311952,2.271658,2.3312113,2.447479,2.5425434,2.6740155,2.7477758,2.7977948,2.791706,2.976426,3.4819057,4.623418,5.713394,6.4388914,7.4586344,8.451808,9.274781,8.508364,7.507909,6.277686,4.9490104,3.9877849,3.5936441,3.28934,2.989006,2.802439,2.746874,2.8165126,2.829172,2.6470635,1.9948404,1.2584441,1.2236567,1.8262191,2.6932037,3.2146447,3.0329533,2.7028112,1.9797462,1.4437602,2.0947242,2.723828,2.8114872,2.6183774,2.5359142,2.747341,2.854203,2.8614724,2.3986928,1.5399781,1.4811301,1.78049,2.145346,2.3600142,2.3703532,2.134774,2.0295336,2.0721304,2.297068,2.4712563,2.6751046,2.956554,3.0290518,3.4182038,4.353407,5.186614,5.794157,6.2488985,6.785461,7.6895924,9.202766,10.411948,10.999041,11.7458935,12.00195,11.107637,11.107442,11.107405
-2.6350086,-2.6383586,-2.6392322,-2.5757327,-1.095792,-2.5748858,-2.607736,-2.6018171,-2.5653632,-3.0292554,-3.192965,-3.0524707,-2.7226686,-2.74192,-2.972627,-3.2179875,-3.535574,-3.6876018,-3.4621882,-3.1454163,-2.3296242,-1.7005019,-1.5321977,-1.2334852,-0.7443134,-0.5364485,-0.24068195,-0.51412433,-1.2698724,-1.4226173,-1.4799768,-1.4760962,-1.4273885,-1.3034188,-1.3960428,-2.9143176,-3.4734726,-3.106709,-2.7982004,-2.3193479,-1.8681135,-1.2796241,-1.2534807,-1.3978146,-1.5838548,-1.8517215,-2.4283836,-2.8016632,-2.8993225,-2.952025,-3.0510256,-2.9959466,-2.8174973,-2.40691,-1.1115046,2.145296,5.563097,8.0408125,10.20046,10.625128,9.356636,7.6796594,4.8614254,2.2171364,0.58843833,-0.17465554,-1.1813167,-1.7583249,-2.367989,-2.9631803,-3.1210635,-3.249687,-3.2795901,-3.38587,-3.483068,-3.4638042,-3.2820272,-2.9230108,-2.7888408,-2.3893359,-2.357748,-2.5319657,-2.5480342,-2.5488732,-2.6677914,-2.7139254,-2.7991266,-2.7847288,-2.7330031,-2.6656637,-2.664008,-2.6607661,-2.6013217,-2.5589304,-2.517199,-2.5714095,-2.5589423,-2.4893131,-2.3925662,-2.3050551,-2.2011106,-2.1883655,-2.142149,-2.094541,-2.1894245,-2.37426,-2.679755,-2.872741,-2.9701133,-2.9755502,-2.8633142,-2.6350508,-2.444343,-2.3693388,-2.316191,-2.2628396,-2.213347,-2.1667683,-2.2863944,-2.0228455,-1.4438541,-1.2612474,-1.3368778,-1.7108812,-2.0788574,-2.0481498,-2.3627489,-2.7171776,-2.7617698,-2.5694826,-2.4050074,-2.3822637,-2.3904283,-2.458094,-2.685101,-3.1043923,-3.5025122,-3.7181904,-3.2355423,-2.8171606,-2.6321993,-2.5298038,-2.4398615,-2.4378302,-2.432502,-2.4542131,-2.5665832,-2.6571283,-2.6733754,-2.7854412,-2.6921377,-2.2168274,-1.4844941,-0.9196165,-0.4992654,-0.2864405,-0.24007723,-0.5849818,-0.8031857,-1.3880973,-1.8903787,-1.0955819,-1.0955446,-1.0955386
-0.055121034,0.029988587,-0.0029460788,-0.006976038,0.1735603,-0.22089288,-0.36131644,-0.5992805,-0.7742786,-0.4960804,-0.386726,-0.30502826,-0.57959986,-0.8172041,-0.784133,-0.8420589,-1.1818038,-1.677001,-2.2155764,-2.4099002,-2.4969778,-2.204288,-2.5319383,-3.0177436,-3.0271292,-2.83785,-1.5345454,-0.97053903,-1.2886497,-1.3893386,-1.3917742,-1.4282222,-1.3983985,-1.1717563,-1.2555164,-2.0551841,-2.365948,-2.2812529,-2.4732885,-2.5042963,-2.1303458,-1.7300062,-1.425384,-1.1090387,-0.9349994,-0.53654724,-0.33375588,-0.74768734,-1.0057825,-1.1883118,-1.5527549,-1.8267958,-1.8342425,-1.6108888,-1.4518697,-1.7361879,-2.0223544,-2.2239218,-2.3154874,-1.906132,-1.1732798,-0.96890664,-0.7554231,-0.40102395,-0.3292546,-0.57692236,-1.0577686,-1.4527423,-1.0495695,-0.54540247,-0.9734163,-1.692241,-1.9225452,-2.1187057,-2.2565863,-2.253035,-2.1094527,-1.9423769,-1.8520956,-1.9688591,-1.9403844,-1.7169371,-1.4360143,-1.4063698,-1.2432444,-0.89216256,-0.60161465,-0.43285424,-0.5504785,-0.7664626,-0.85290617,-0.8780708,-0.8424578,-0.7803809,-0.68825567,-0.6058935,-0.4362662,-0.30977,-0.24517433,-0.26802325,-0.385508,-0.45667765,-0.64798874,-0.5755166,-0.30707216,0.073474154,0.6523443,0.865656,0.93689716,1.0817964,1.1168907,1.0452697,1.0487304,0.9625807,1.216316,1.3908842,1.042716,0.34917867,0.004687026,-0.7649574,-1.3731859,-1.7372656,-2.094779,-1.9433799,-1.7008803,-1.655596,-1.0640402,-0.5653723,-0.69775933,-0.6035242,-0.5928192,-0.49403185,-0.37299117,-0.22728279,-0.31358188,-0.5989751,-0.25780883,-0.38826036,-1.7814412,-2.3589263,-2.4684324,-2.473841,-2.4368918,-2.3126135,-2.2395298,-2.22859,-2.1761355,-2.001065,-1.6981754,-1.4754755,-1.5796275,-1.7134843,-2.0166566,-2.2375672,-2.383483,-2.3034835,-2.145151,-2.0423741,-1.9477389,-1.6537734,-1.0880313,0.17315729,0.17319834,0.17321084
-2.2015033,-2.1823285,-1.9439678,-1.7371227,0.0100188255,-1.4269727,-1.3205354,-1.0586914,-0.8227192,-0.9968282,-0.9781039,-0.8283759,-0.68276054,-0.8423105,-0.9064363,-0.9015064,-1.0164008,-1.3269835,-1.9382629,-1.9698588,-1.272713,-0.060885027,0.010743827,-0.66403925,-0.8625503,-1.4249218,-1.3217655,-1.523181,-2.094866,-2.3283172,-2.4779942,-2.6251173,-2.67446,-2.5680656,-2.1485813,-1.7350895,-1.4476267,-1.4106948,-1.6747458,-1.7511463,-1.5045037,-1.0551956,-1.1877105,-1.4144945,-1.4393384,-1.1042147,-1.0284543,-1.058583,-1.0485294,-1.0805717,-1.2518269,-1.4021567,-1.4801506,-1.4745684,-1.3165367,-0.95655304,-0.30098283,0.44033456,1.2935046,1.203642,0.5171447,0.25063485,-0.9149283,-1.4988214,-1.8892678,-1.9718117,-1.9748281,-1.9938729,-2.3230464,-2.6467576,-2.4542503,-2.10303,-1.9678067,-2.0590503,-2.1279473,-2.1499805,-2.0226388,-1.8169379,-1.6332989,-1.2336141,-1.1511976,-1.2584331,-1.3188789,-1.3283806,-1.3541888,-1.3435984,-1.4056906,-1.424128,-1.4651699,-1.5329025,-1.6156676,-1.6210698,-1.5332171,-1.4751935,-1.4547977,-1.4962316,-1.5323224,-1.543195,-1.5725796,-1.5808847,-1.6830673,-1.7695408,-1.2446227,-0.8482268,-0.7453288,-0.74143964,-0.8091285,-0.9622965,-1.183978,-1.4739282,-1.5898125,-1.5957967,-1.6204717,-1.6631528,-1.6550643,-1.669059,-1.5459571,-1.1174244,-0.65358377,-0.38017708,-0.48385003,-0.6245916,-0.6194203,-0.5567502,-0.6584075,-1.043925,-1.4420561,-1.6618125,-1.8876846,-1.9940877,-2.0446706,-2.1117752,-2.106452,-1.8971143,-1.5195143,-1.0827,-1.1312499,-0.95908916,-0.8176198,-0.8826536,-0.9478779,-0.97032356,-1.013302,-1.0454278,-0.99339247,-1.134335,-1.3057553,-1.4249085,-1.4535851,-1.6606405,-1.6689773,-1.4107306,-0.8920733,-0.58270955,-0.32872522,-0.013166839,0.50286853,0.76983064,0.9401916,0.50568426,-0.3952496,0.010487944,0.010468423,0.010449201
-1.1233673,-1.1723332,-1.3338556,-1.497932,0.88391405,-1.6800692,-1.6284555,-1.6697971,-1.8210052,-1.9489524,-1.9954395,-2.1268435,-2.3534667,-2.2653406,-1.9823669,-1.7300082,-1.3077998,-0.6872633,-0.12191144,-0.066170126,-0.3530006,-0.51063395,-0.07417837,0.4063581,0.8273709,1.4137716,1.7699004,1.7677432,2.1575565,2.1596441,2.0541694,2.0266762,1.8770138,1.5808753,1.4168096,1.3979,0.40992075,-0.16096538,0.32646698,0.06797267,-0.59805566,-0.82739294,-0.8101063,-0.9587388,-1.2866442,-1.7374799,-1.7193569,-1.2930629,-0.97623754,-0.8102179,-0.36083573,0.43392366,1.334959,1.846944,1.9924479,2.1917372,1.9405433,0.9034383,-0.42437437,-0.63087994,-0.40763015,-0.6987625,-1.1354436,-1.1239599,-0.9607667,-0.79751754,-0.9740734,-0.8314847,-0.4192413,-0.23182401,-0.48184106,-0.71991974,-0.80033857,-0.64209396,-0.5118088,-0.6055518,-0.8157104,-0.6769545,-0.5517223,-0.47059262,-0.33139572,-0.48952776,-0.69475746,-0.7204882,-1.0464091,-1.6813571,-2.0563726,-2.1379395,-1.7943661,-1.5534894,-1.3788307,-1.2947993,-1.375077,-1.4555395,-1.5166451,-1.6256199,-1.7614932,-1.9079213,-1.7987833,-1.6495682,-1.5012796,-1.3132073,-0.9569128,-0.7767945,-0.84302294,-1.220744,-1.5767276,-1.6618488,-1.5522988,-1.584319,-1.6219099,-1.5205879,-1.5121286,-1.4577603,-1.6456751,-1.8163757,-1.785152,-1.5129024,-1.2325822,-0.68280184,-0.38702753,-0.29763025,-0.26279587,-0.39478648,-0.86071026,-1.3789806,-2.044554,-1.7147504,-1.3695302,-1.2248963,-1.117077,-1.076678,-1.178429,-1.285243,-1.2214046,-0.52654654,0.12674795,0.68140924,1.2854714,1.5385463,1.6220207,1.8668156,2.163177,2.2965708,2.3191733,2.511941,2.578546,2.4841142,2.091657,1.531849,0.46584204,-0.59178233,-1.0485928,-1.1274313,-1.1612135,-1.1058608,-0.6784661,0.07395062,0.15215257,0.22927022,0.60786045,0.8846288,0.8844458,0.8843752
-1.8888897,-1.9911387,-1.9488425,-1.9380908,-1.8646754,-1.7511243,-1.5710241,-1.1887118,-0.09212658,1.0512933,1.432807,1.5628703,1.7687616,2.1888602,2.2732491,2.105142,1.9789435,2.5513482,3.3153696,3.5476215,3.6339278,3.0624957,1.8803189,0.47418764,-0.6975123,-0.8437717,-1.5184467,-1.1222526,-0.6646342,-0.62036777,-0.3826654,0.10945898,0.59939075,0.54902095,-0.015080273,-1.3303492,-2.6393294,-2.728725,-2.9755735,-2.730217,-2.4353342,-0.8131048,-0.083676815,1.3166332,3.4376287,7.733423,10.064187,11.089228,11.253407,11.176017,10.897494,10.339624,9.481587,8.358905,6.083551,1.9609243,-1.1982417,-2.1192038,-2.0532944,-1.8273284,-1.7176726,-1.6416129,-1.7345041,-1.6118381,-1.6408037,-1.3051443,-0.097511426,0.73318183,0.40710637,0.4057543,1.8294678,3.031972,3.0827382,2.9571867,2.6899557,2.2010012,1.4683768,0.083152145,-0.7115253,-1.402151,-1.7769113,-2.0083747,-2.3969975,-2.4167144,-2.483408,-2.6620703,-2.6913543,-2.6565504,-2.5219555,-2.4739094,-2.5028615,-2.5092463,-2.4763908,-2.4785585,-2.4801106,-2.4586573,-2.451137,-2.3864205,-2.4024136,-2.4593215,-2.5680747,-2.9697514,-3.6871395,-3.5855026,-3.257773,-2.683075,-1.7440276,-1.3298845,-1.4181378,-1.5719585,-1.5665286,-1.3467659,-1.2703876,-1.4268473,-1.2774267,-1.127466,-0.5245494,0.48409343,0.82350624,0.5073226,-0.038571596,-0.3591743,-0.5501733,-1.0942268,-0.93468624,-0.90915674,-1.8989283,-2.2918544,-2.3613477,-2.311976,-2.2684717,-2.3363914,-2.3262682,-2.14828,-1.6158926,-0.7709755,-1.0421362,-1.6183419,-1.3783233,-1.0964643,-0.8824989,-0.7098657,-0.45834315,-0.28021654,-0.16410673,-0.23462027,-0.29001617,-0.4042551,-0.88997877,-1.3654368,-1.875441,-2.4048955,-2.4775548,-2.4206963,-2.3261216,-2.3872602,-2.5529485,-2.8592727,-3.0899932,-3.311742,-3.5188932,-1.8645443,-1.8645384,-1.8645276
-2.2041616,-2.2897925,-2.2590492,-2.2114072,-2.5421827,-2.0944514,-2.0273073,-1.8644109,-1.9894726,-1.7531897,-1.3969135,-0.9964833,-0.2519864,0.19122544,0.24859323,0.03630957,-0.3529274,-0.6072593,-0.7800837,-1.1040063,-1.5290403,-1.711993,-1.3126357,-0.7797535,-0.71841836,-0.66213703,-0.22882187,-0.035945266,-0.16775984,-0.22023673,-0.2101886,-0.2742574,-0.44713402,-0.88211286,-1.605204,-1.8497041,-1.3169549,-1.1767461,-1.3379846,-1.0794363,-0.70352143,-0.64840734,-0.8626822,-1.0360237,-1.1092775,-1.2094406,-1.1240748,-0.6589377,-0.4384483,-0.3191984,-0.18639481,0.023450956,0.3248413,0.9008839,1.2712462,0.9325843,0.33658206,-0.019156784,-0.7073875,-1.432816,-2.0853093,-2.0772767,-2.224402,-2.4381704,-2.4997163,-2.3602834,-2.0321767,-1.6145802,-1.8072162,-2.4245243,-2.3153598,-1.6871423,-1.4934225,-1.3597558,-1.2877216,-1.2673309,-1.3832408,-1.7107966,-2.1029248,-2.3074455,-2.4077313,-2.5873075,-2.782348,-2.8713636,-2.9012513,-2.8995354,-2.8236814,-2.6161268,-2.2124357,-1.9382374,-1.8284713,-1.8168576,-1.8626449,-1.9304106,-2.011775,-2.0551012,-2.2066088,-2.3846664,-2.5289688,-2.6705637,-2.7770722,-2.9296074,-2.6273806,-2.5305023,-2.7589452,-2.9348922,-3.0141401,-2.9823005,-3.0369992,-3.0677214,-2.976239,-2.686256,-2.470717,-2.3971186,-2.4065702,-2.3239377,-1.8868742,-1.2899654,-1.3658503,-1.6446309,-1.1511644,-0.8430402,-0.87978846,-1.3730783,-1.4866493,-1.3964448,-2.1734345,-2.7553883,-2.8201733,-2.664548,-2.458917,-2.4549954,-2.633736,-2.8643522,-3.003975,-2.761696,-2.760009,-2.7249672,-1.9641329,-1.6895169,-1.7883539,-1.8289975,-1.8500383,-1.9643627,-2.0397754,-1.991166,-2.029096,-2.1637785,-2.275334,-2.4579387,-2.4495633,-2.2088664,-2.021381,-1.7228369,-1.4523523,-1.4959885,-1.8590996,-2.3868282,-2.5491898,-2.9736967,-3.5656018,-2.5424836,-2.5424042,-2.542368
-0.85517997,-0.98738134,-1.0238233,-1.0294646,1.8417509,-1.1036422,-1.2063237,-1.1642495,-1.3498554,-1.7141967,-1.633599,-1.2444435,-1.0896454,-1.501605,-1.7843052,-1.885989,-1.9788101,-1.7300931,-0.6018077,1.0876752,4.5571365,7.9198656,9.895512,11.098302,11.72435,11.456148,9.254483,4.9897223,1.7308795,1.0444816,0.72282135,0.54392403,0.4685667,0.54425645,0.585354,0.27736628,0.49133578,0.73467433,0.73668957,0.66086173,0.15359953,-0.1630702,-0.23139292,-0.39791882,-0.24798441,0.16372813,0.072514996,-0.119451426,-0.24004751,-0.35406977,-0.5580637,-0.7655109,-1.0127343,-1.3355477,-1.6367395,-1.0583923,0.31256282,1.6331816,2.8881702,2.7796607,1.2427102,0.26489976,-0.49295625,-1.1344607,-1.5690323,-1.6169624,-1.4660684,-1.2579287,-1.628336,-1.9757469,-1.675029,-1.1782401,-0.75613075,-0.65787387,-0.5143409,-0.28121752,0.02160281,0.37787527,0.6774483,1.5541825,1.4540001,0.98011756,0.54145086,0.40754223,0.024937332,-0.72851247,-1.4319147,-1.944742,-2.3373005,-2.3928773,-2.4233606,-2.3793674,-2.2844265,-2.2047777,-2.1297328,-2.163194,-2.064439,-1.7475281,-1.417534,-1.1744783,-0.9711697,-0.7812477,-0.4753803,-0.8256365,-1.1178192,-1.4936407,-1.8006717,-1.875306,-1.9383436,-2.055388,-2.0316014,-1.8364865,-1.7585181,-1.7168071,-1.5090182,-1.2275859,-0.6660451,0.16225898,0.82846045,1.6764948,1.8717785,2.0527406,2.207731,2.1813817,1.4480145,0.6930451,-0.028204545,-0.95734763,-1.3739653,-1.7352879,-1.8793721,-1.9501225,-1.8085215,-1.4103916,-0.9716176,-0.8985151,-1.7020221,-1.68897,-0.6724018,-0.26018846,0.0017612427,0.104362346,0.13138951,0.22543988,0.32856563,0.114944324,0.02511968,0.050144166,0.16968161,0.15263034,0.6477641,1.4199151,2.148019,2.3667018,2.6005187,2.7962563,3.078928,3.4658504,3.5526967,3.028531,2.7348757,1.8419669,1.8419168,1.8419031
-0.83750516,-0.93502027,-0.9905854,-1.0108477,-1.5487947,-0.8576171,-0.8360075,-0.72301716,-0.7063249,-0.639484,-0.57366294,-0.6092038,-0.3559568,-0.02043987,-0.02222962,0.34054643,1.2733313,2.0287938,2.6202137,2.1558528,1.3085191,-0.33347958,-0.78101754,-0.108625144,-0.012996808,-0.5205683,-0.8645151,-0.42980355,-0.66077155,-0.7955459,-0.8317963,-0.76937026,-0.7919843,-0.8622382,-0.81649643,-0.47707167,-0.39678547,-0.45164073,-0.3856115,-0.43514416,-0.6495451,-0.23233753,0.046779875,0.4020837,0.8935413,0.971426,0.58906347,0.43259925,0.3567639,0.34459236,0.45487785,0.48782867,0.45777434,0.11150502,-0.3876515,-0.5671156,-1.0302608,-1.5093262,-1.7816403,-2.0115607,-2.0035164,-1.8771182,-2.1833572,-2.6803315,-2.857282,-2.6168568,-2.2496743,-1.4913232,-0.97223353,-1.2463925,-1.4484643,-1.5312184,-1.5401747,-1.4611042,-1.3556603,-1.2485366,-1.1727098,-1.2172964,-1.3853939,-1.3903649,-1.280674,-1.2948959,-1.1531,-1.0258045,-0.9282687,-0.9926291,-1.0235535,-0.9249737,-0.5442822,-0.21736324,-0.1014884,-0.06736927,-0.12530473,-0.19156113,-0.26379466,-0.27110124,-0.26431817,-0.21148634,-0.037082747,0.042712945,0.09631194,0.042701356,0.35025573,0.70885724,0.7279932,0.7250997,0.46282184,0.31987607,0.123646006,0.15153949,0.3656109,0.6296202,0.91203916,1.1107593,1.5838528,2.487381,4.745483,8.192425,10.452549,11.829733,12.07922,12.009766,11.930225,11.409054,10.399967,8.632116,4.634558,0.9041579,-0.13838977,-0.802895,-1.0182713,-1.1657602,-1.3986353,-1.6310605,-1.4815587,-0.9452313,-0.66375285,-0.28945488,0.41454116,0.7647704,0.6999035,0.53884065,0.36411113,0.075684935,-0.11697966,-0.060736924,0.041372925,0.0847719,0.22717315,0.3397588,0.37434438,0.30051526,0.31104642,0.5531972,0.718392,0.5379751,0.020299472,-0.37746438,-0.40612707,-0.7089048,-1.3330382,-1.5486532,-1.5487735,-1.5488048
-2.856527,-2.7018576,-2.554901,-2.4263434,-2.408214,-2.3676589,-2.278872,-2.3444543,-2.3598514,-2.117,-2.0795498,-2.149008,-2.022967,-1.6281402,-1.0792503,-0.75769955,-0.6586698,-0.74206865,-1.0494002,-1.545219,-2.0799446,-2.332581,-2.087419,-1.9145774,-1.7100897,-1.0196719,0.46083364,1.3226571,1.3838207,1.1622269,1.0284572,0.92172503,0.6828332,0.47946262,0.7384577,0.15369442,-1.4143903,-1.8696995,-1.7232342,-1.5969555,-1.679442,-1.619872,-1.5588288,-1.3077235,-1.2447191,-1.080003,-1.0853566,-1.5299134,-1.8772937,-2.219556,-2.6017964,-2.7399592,-2.3923602,-1.607033,-0.62530494,-0.21409446,-0.3597567,-1.0224774,-1.726454,-1.7769262,-1.9148021,-2.1965818,-2.3736365,-2.4225101,-2.3908577,-2.397038,-2.455167,-1.9746495,-1.3903147,-1.0327504,-0.7899055,-0.7833868,-0.9494016,-0.9467478,-1.0289636,-1.2641617,-1.6242223,-1.9701529,-2.1632805,-2.317256,-2.426188,-2.4978971,-2.5633101,-2.560823,-2.6503088,-2.811058,-2.8146133,-2.7471585,-2.5450878,-2.4189875,-2.3483825,-2.3386538,-2.3719857,-2.4224448,-2.425508,-2.492698,-2.7414846,-3.245738,-3.679586,-3.874876,-4.0294676,-4.0187078,-3.2479463,-2.5900269,-2.3853793,-2.3316395,-2.3312058,-2.3060935,-2.25049,-2.1326442,-2.0357738,-2.0219526,-2.0249097,-2.0064487,-1.9462383,-1.9422486,-1.9181877,-1.963923,-2.4061217,-2.8324327,-3.0666053,-3.2181363,-3.2588286,-3.3561494,-3.2678814,-3.3989847,-3.367899,-2.7585196,-2.2297692,-1.7932302,-1.6098075,-1.6483526,-1.8116963,-1.9554737,-2.1001391,-1.9044932,-1.7883866,-1.86904,-1.836938,-1.7949142,-1.8414352,-1.8314378,-1.835914,-1.8468872,-1.8927803,-1.9317348,-2.0765755,-2.147021,-2.2289388,-2.461487,-3.0678616,-3.3165562,-3.2796893,-3.2505264,-3.281508,-3.309832,-3.2077389,-2.9769757,-3.0566936,-2.8049273,-2.0019395,-2.4083252,-2.4083033,-2.408294
