0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154
12.76968,12.796324,12.826206,11.220627,12.726824,12.715362,10.978656,11.127756,8.845073,5.7787857,3.3885612,2.2999923,1.4431088,0.4450782,-0.56168115,-0.09459898,1.1757145,1.8165553,2.7319164,3.29217,3.2203279,2.5862103,1.8982878,1.1919346,-0.015246689,-0.5932422,-0.5783024,-0.6874323,-0.89999086,-1.0279975,-1.0977944,-1.1268384,-1.1744765,-1.2125587,-1.1083549,-1.1091049,-0.23740578,0.08223724,-0.6374271,-1.1892482,-0.82005787,-0.58333194,-0.1513294,0.15501651,0.5002159,0.5938103,0.5385472,1.22949,2.8259568,3.671158,3.6776633,2.8343184,2.7296553,2.8437865,2.6213777,2.040492,1.09537,0.4288786,0.06643535,0.17699452,0.8430197,2.0721264,2.5952573,2.8525875,3.2315965,3.9427476,5.5929184,6.4078836,4.975169,2.674137,1.650172,1.2319374,1.3168204,1.2406616,0.90979236,0.68498766,0.53069407,0.598318,0.6955561,0.8126009,0.75707436,0.62720215,0.6520045,0.6242776,0.60736966,0.70379704,0.93052363,1.2129713,1.5167202,2.0275695,2.2962446,2.3367412,3.2477384,4.1564856,4.7438397,4.1850452,2.9734638,2.9282062,2.649312,2.5633993,1.8807929,1.054982,0.37477058,-0.16754508,-0.0057109743,0.27868804,0.48098236,0.5456192,0.7173799,0.88134503,1.0014665,1.1443504,1.3615599,1.4128754,1.5442135,1.5033352,1.5432723,1.7391291,1.7969668,1.9348642,1.9971509,2.091461,2.2620342,2.4313364,2.6982632,2.8961234,2.6692245,2.2534766,2.1439989,2.1046748,2.2844572,2.4476643,3.2206826,3.7402425,4.0190473,4.298457,4.6291223,5.263435,5.998309,7.2838497,9.234671,9.536836,9.432692,9.801977,10.494475,10.835423,10.878268,11.377924,11.295261,11.30802,10.978233,12.038552,12.251609,12.29529,10.977652
-2.714273,-2.950017,-2.9464734,-1.7517965,-2.9062185,-2.822698,-1.6520231,-2.9305062,-2.6782594,-2.8399749,-2.5269604,-2.3010416,-2.094829,-2.039081,-2.279124,-2.9027793,-3.2932768,-3.3196802,-3.0721323,-2.5726116,-1.8027041,-1.1982405,-0.9856494,-1.2781912,-1.9271955,-1.629102,-1.6026222,-1.8646315,-2.043297,-2.11835,-2.135681,-2.1504643,-2.1439028,-2.2716997,-2.4464455,-2.3999002,-2.182829,-2.0571084,-1.656203,0.0045961663,3.4021,4.722589,5.756174,5.684125,6.540146,7.4497876,8.221103,9.242548,9.563692,9.355485,9.240387,9.019023,8.5975685,7.8857145,7.2389383,6.267333,4.670848,2.731235,0.68397695,-1.0012869,-1.9321129,-2.436685,-2.3417873,-2.1636271,-2.0713687,-2.0273008,-2.069691,-2.3181775,-2.7251363,-2.5875561,-1.4994075,-1.1066214,-0.78182095,-0.20360604,0.3004114,0.34189785,0.2500448,0.21112502,0.2633769,0.22127953,-0.07579069,-0.33688,-0.54374397,-0.66902506,-0.621788,-0.6328027,-0.72198,-0.8535135,-1.0011868,-0.6939635,-0.57060283,-0.6052933,-1.8493444,-2.3351035,-2.0197968,-1.3019187,-1.1025186,-1.2911491,-1.3566939,-1.2714267,-1.2138544,-1.2192802,-1.5896261,-2.264439,-2.6536522,-2.6548953,-2.4625077,-2.1766262,-2.0837538,-1.9448962,-1.71329,-1.4868917,-1.2114627,-1.046368,-0.9514007,-0.87684435,-0.74801564,-0.73664445,-0.6041495,-0.3554322,0.019147433,0.54789555,1.3102682,1.767345,2.2459066,2.992387,3.4585092,3.807364,4.1918964,4.4402637,4.57829,3.8161955,1.6504843,-0.055042773,-0.94484884,-1.2873237,-1.683677,-2.1633124,-2.3742218,-2.5998776,-3.170419,-3.244433,-3.2867236,-3.2786164,-3.3168945,-3.20932,-3.080315,-2.8648005,-2.9001656,-2.941144,-1.6538825,-2.7639923,-2.7154698,-2.5931785,-1.6519207
-0.50028056,-0.42981416,-0.4517544,-0.99013716,-0.47792977,-0.5758989,-1.0583068,-0.48213792,-0.10188714,0.19180024,0.45167306,0.6243901,0.7292001,0.45775607,-0.06950248,-1.1518394,-1.4153346,-1.4715489,-1.5417674,-1.7735838,-1.8105421,-1.5799375,-1.624788,-1.978364,-2.1348941,-1.845892,-2.4256458,-2.8855653,-3.0025957,-3.0278454,-3.0018792,-2.9953196,-3.0258012,-3.0825613,-3.1330328,-3.2115254,-2.8442845,-2.570898,-2.7647235,-3.127906,-3.2493262,-3.1699145,-3.0112085,-2.9645145,-2.7892394,-2.7440133,-2.7610896,-2.6095648,-2.670739,-2.8520992,-2.9506495,-3.0432036,-2.9949136,-2.9144783,-2.8910441,-2.9270258,-3.175716,-3.325755,-2.2388396,-0.9434291,-0.5638134,-0.10860956,-0.06156619,-0.20227061,-0.36090085,-0.38480362,-0.3805979,-0.33005646,-0.6054405,-1.5552804,-2.3646874,-2.653164,-2.6640334,-2.4317455,-2.2576773,-2.213439,-2.174569,-2.1532657,-2.1237378,-2.121707,-2.114778,-2.1704907,-2.3063366,-2.6133356,-2.855238,-2.9894373,-3.105567,-3.2289,-3.2959425,-3.3499794,-3.245236,-2.8479176,-2.0458717,-1.2414802,-0.74868846,-0.51772124,-0.12762654,0.05520521,0.28801417,0.24898171,0.04664381,-0.28651112,-0.8831239,-1.7599227,-2.4016452,-2.7428946,-3.027227,-3.2274704,-3.2451468,-3.1506805,-3.0911188,-3.0588393,-3.000398,-2.972568,-2.87358,-2.8320973,-2.8253243,-2.7987726,-2.8174763,-2.7811584,-2.9137902,-3.0871596,-3.1880972,-3.182495,-3.09336,-2.9645913,-2.9060893,-2.9724553,-2.9220653,-2.8850472,-2.6332006,-2.497255,-2.4489555,-2.433115,-2.3932347,-2.4618745,-2.5336068,-2.478188,-2.5058856,-2.570548,-2.8920002,-3.0052757,-3.096302,-3.039148,-2.8625178,-2.9487472,-2.9059687,-2.8440368,-2.9314084,-2.9307258,-1.0613086,-2.5791633,-2.4102998,-2.2066743,-1.0588555
-2.2895956,-2.2237682,-2.1347322,-0.12768734,-1.5951457,-1.4638016,0.04731024,-0.9451032,-0.4932822,-0.10749978,0.26918596,0.58384085,0.9672721,1.3469086,1.385536,0.5152582,0.7121569,2.7575717,6.266385,8.536665,10.323207,11.228164,11.757118,11.909327,11.467785,8.321591,4.0526576,1.0076351,0.14537223,-0.042901337,-0.13697553,-0.2522295,-0.3618019,-0.8934964,-1.2965233,-1.3071961,-1.0304797,-1.1757382,-1.0894951,-1.5444186,-1.4333019,-1.3751132,-1.4837039,-1.7166454,-1.7975107,-1.4933358,-1.0239902,-0.15859793,0.044759512,-0.4165574,-0.65688384,-0.7337665,-0.9625903,-1.2328491,-1.3705994,-1.3301997,-1.2916198,-1.4014409,-1.1918869,-0.8597434,-0.870273,-1.070575,-1.0179633,-1.1013324,-1.2911979,-1.4880396,-2.1753898,-2.7307525,-2.2429287,-1.3845973,-0.23098922,0.3271752,0.793538,0.8669052,0.74765086,0.3592652,0.03856135,-0.09281391,-0.058201015,-0.061155587,-0.19350684,-0.36975074,-0.5956472,-0.8411593,-0.99124277,-1.1197965,-1.2748144,-1.4665644,-1.7107352,-1.9624984,-2.4139493,-2.796682,-3.172131,-2.9972477,-2.6040444,-1.8402848,-1.8330655,-1.9429193,-2.0152347,-1.9950044,-2.092364,-2.171828,-2.4870586,-3.030901,-3.104916,-3.0640187,-3.039773,-2.7845757,-2.5653963,-2.2207825,-1.9045422,-1.6863147,-1.3782847,-1.1567005,-0.903419,-0.8191613,-0.7141744,-0.73215115,-0.7568666,-0.65059733,-0.61313075,-0.4544979,-0.04236287,0.32174635,0.8710259,1.3913981,1.5848715,1.7866788,1.8272,1.946427,2.0577948,1.635546,0.36934304,-0.81061685,-1.4996676,-1.8632207,-2.2034297,-2.3965166,-2.3590221,-2.2329655,-2.2149034,-2.1501496,-2.1385653,-2.0717793,-1.9366794,-1.6745993,-1.6132863,-1.2651715,-1.1951131,-1.2978216,0.045713365,-1.349515,-1.4628665,-1.4264446,0.047810763
2.0187962,1.5288035,1.4758853,1.0658003,0.989629,0.9261038,0.9124591,0.70048076,0.69313025,0.9531746,0.77010435,0.3419916,-0.098127276,-0.21415389,0.19172126,0.3103882,0.2629642,-0.29706216,-1.2564267,-0.88175285,-0.33288318,-0.44969958,-0.5737251,-0.21208623,0.33933347,1.4411345,2.5183315,2.7490678,2.8036385,2.7372646,2.6590323,2.563993,2.3567543,1.8835763,1.5388775,0.81721187,-0.8010019,-0.9814825,-0.8038155,-0.18542625,0.32256755,0.18284023,0.23921011,0.6617272,0.9705026,0.9945429,0.32923213,-0.36636645,-0.044563897,0.34693414,0.49838185,0.5403813,0.5754392,0.7692216,0.92014647,0.8667493,1.1378016,1.6035824,0.9724413,-0.3156969,-1.3365461,-2.1106548,-1.9819518,-1.6441627,-1.3731833,-1.2478324,-0.9164777,-0.4757028,-0.33520442,0.1609425,0.46417332,0.79583776,1.4406618,1.7696115,1.7698312,1.9171176,2.0937371,2.132257,2.0358605,2.0178206,2.2523172,2.4690046,2.5390062,2.7441926,2.8941722,2.97077,2.9470584,2.8888683,2.9517043,3.0600991,2.9936285,2.5283592,1.2806232,-0.77357876,-2.0466413,-2.6182492,-2.9041824,-3.0124464,-3.276899,-3.339224,-3.3639543,-3.251275,-2.997034,-2.1743755,-1.241798,-0.6146696,-0.10817468,0.16405767,0.47493812,0.5798639,0.6879548,0.73577535,0.56290966,0.5960878,0.5095595,0.50104105,0.38914776,0.29537553,0.26748717,0.096248806,-0.018000394,-0.09191717,-0.45414206,-0.7177912,-1.172447,-1.5434501,-1.532038,-1.3933569,-1.3374817,-1.2954772,-1.1460054,-0.9212682,-0.89276755,-0.83963656,-0.8276818,-0.77740216,-0.92684096,-1.167509,-1.0987556,-1.0973655,-0.1778432,-0.17902344,-0.1722242,-0.12501782,-0.0383673,0.15448385,-0.047737986,0.021663904,0.3218479,0.45385364,0.91080123,0.98012567,1.1484492,1.5566719,0.91138035
-2.8625858,-3.1517932,-3.1868634,-1.0413034,-3.1198266,-3.1250331,-0.87538236,-2.3462033,-1.2622275,-0.567155,-0.1726174,0.14634378,0.38363636,0.5438927,0.22802916,-0.40059787,-0.93995625,-1.4873848,-1.8020583,-1.6265807,-1.1593741,-0.570154,-0.043375283,0.5170469,-0.027831227,0.14050734,0.038322605,0.20340487,0.31357604,0.35509267,0.32372922,0.35449174,0.47657225,0.3897642,0.18101704,-0.1204673,-0.76456225,-0.9273496,-0.9094069,-1.3788853,-1.668869,-1.6585789,-1.79757,-2.0639486,-2.28409,-2.212772,-1.8391162,-1.7638555,-1.4723223,-1.2005595,-1.0092629,-0.8684503,-0.9082091,-1.0228606,-0.9092344,-0.5929213,-0.3435966,-0.12411277,-0.5398716,-1.1025378,-1.7070116,-2.386654,-2.5765038,-2.6586304,-2.7206388,-2.7502282,-3.2228956,-3.6856275,-2.988148,-1.7225766,-0.7616482,-0.45885742,-0.64673626,-0.9248112,-0.7620075,-0.5360862,-0.4512859,-0.48779672,-0.5421368,-0.5563676,-0.42662263,-0.3328115,-0.39538848,-0.39574748,-0.3693609,-0.40038183,-0.53471076,-0.7798046,-0.68842435,-0.56058216,-0.5271498,-0.9340717,-1.8371334,-2.3328452,-2.898934,-2.910443,-2.8068323,-2.6039662,-2.4987512,-2.436456,-1.9800549,-1.4494815,-1.0847945,-1.1658866,-1.2342209,-1.0534748,-0.7095336,0.21179058,1.0001881,1.7935905,2.297577,2.6549087,3.06012,3.206842,3.4048893,3.5056808,3.5864613,3.6625943,3.6885958,3.807219,3.7452474,3.4858742,3.0087426,2.6277616,2.112311,1.5246277,1.0885956,0.71877,0.22286944,-0.13612977,-1.0059972,-1.7760625,-2.307815,-2.5845256,-2.8349156,-2.7915258,-2.6215525,-2.5060792,-2.1511245,-1.7773201,-1.4564133,-1.4043199,-1.4281987,-1.4664997,-1.5911419,-1.4721959,-1.3155746,-1.0503249,-1.1202879,-1.3163855,-0.8736881,-1.5993689,-1.6388876,-1.968774,-0.8742144
-2.177786,-2.4048886,-2.4495957,-1.9039102,-2.695251,-2.71933,-1.8732803,-3.0079408,-2.6895635,-2.0917735,-1.8423722,-1.7842793,-1.7430606,-1.5284141,-0.9012835,-0.67712986,-1.2908444,-1.8018152,-1.5640256,-0.95859724,-0.7174648,-0.78205013,-0.86121833,-0.9779765,-0.97597647,-0.7854889,-0.63411343,-0.48703572,-0.4077426,-0.38838056,-0.38413316,-0.33582592,-0.23493958,-0.30821434,-0.41512558,-0.58922565,-0.97482884,-0.80221575,-0.0918257,0.26215923,0.42598435,0.33346468,0.035245866,-0.22146967,-0.41185278,-0.38436645,-0.2964001,-0.68659997,-1.1801428,-1.3742435,-1.3987145,-1.2908785,-1.1451161,-0.79973,-0.41659158,0.043246686,0.5501363,0.7490525,0.32894874,-0.35934806,-1.1872566,-2.260833,-2.547358,-2.3719158,-2.304869,-2.480125,-2.8872614,-2.8579192,-1.8230891,-0.3358419,0.37258786,0.5560837,0.7165013,0.55263674,0.31432027,0.13429107,0.05466196,0.06357413,0.06637268,0.0718565,0.01596658,-0.014977708,-0.073950775,-0.093423925,-0.15262693,-0.32100356,-0.47633398,-0.65900636,-0.6546233,-0.48789567,-0.49875635,-0.7521608,-1.2762938,-1.1572185,-1.1474941,-1.4095945,-1.9412476,-2.0768344,-2.0153766,-1.8224347,-1.3757421,-0.89833325,-0.41012818,0.114433035,0.089612216,-0.022069246,0.045331344,0.27093157,0.26334697,0.16572979,0.056607872,0.0043041557,-0.14611644,-0.26088768,-0.38424152,-0.38244912,-0.42170107,-0.46643,-0.4659762,-0.55441993,-0.54897964,-0.67099535,-1.0128337,-1.3448479,-1.80969,-2.1899724,-2.2236016,-2.0113842,-1.8036582,-1.6672937,-1.5832531,-1.4540069,-1.4654193,-1.6740369,-1.8831414,-1.9753249,-1.8993535,-1.9413924,-1.9170943,-1.9647424,-1.903189,-1.6475536,-1.5283351,-1.5047381,-1.5740533,-1.9692345,-1.9699626,-2.1565554,-2.462406,-2.5719628,-1.8734376,-2.674737,-2.6958127,-3.0913885,-1.8732336
-2.0436041,-1.9410334,-1.9848803,0.29401246,-1.8725893,-1.7731658,0.4643572,-1.2948592,-0.84122896,-0.35588136,0.23282936,0.5986513,0.9931035,1.5980133,1.317922,0.13995156,-0.1459094,-0.053736985,-0.39699525,-0.7330065,-0.6171862,0.077239364,0.49656644,0.56691,0.68341374,0.9713464,0.98296785,1.0667382,1.1096839,1.2028551,1.1594443,1.1262611,1.2199144,1.3445568,1.3898674,1.5735778,1.6241057,1.5813977,0.68111676,-0.060809314,0.56894857,0.9789078,1.0063272,0.52381295,0.46869817,1.2197851,3.155479,5.530004,6.3065543,5.84414,5.52666,5.3471107,4.804102,3.80716,2.9688108,2.1430287,1.2578036,0.8850502,0.68319696,-0.21047223,-0.8551997,-1.3754405,-1.4108629,-1.2522022,-0.93245757,-0.3366487,1.7129587,4.8253956,8.201397,10.9167,11.56608,11.505697,10.448388,8.859005,7.4248214,6.0665483,4.9422884,4.483356,4.544132,4.474963,3.8876152,3.2465432,2.564732,2.2505848,1.9749906,1.8072352,1.5803347,1.4516402,0.98654807,0.83324486,0.7281156,0.64007,-0.33243442,-0.9163429,-0.94972754,-0.30236804,-0.60184133,-1.0151594,-1.2665292,-1.3595808,-1.1852756,-0.77582306,-0.42692363,-0.45597017,-0.3903212,-0.2792941,-0.18549648,0.10325676,0.28056595,0.50469726,0.73536634,0.8972449,1.2704347,1.4866637,1.7158494,1.7922293,2.029479,2.0902467,2.2012768,2.4943285,2.97458,3.7782252,4.981814,5.702104,6.5124345,7.239395,7.7401114,8.0096855,8.205075,8.319142,8.121537,6.643567,3.8027556,1.5588386,0.6263113,0.37767804,0.32575428,0.06679725,-0.04215384,-0.054428022,0.021468785,0.06121873,0.032001942,-0.09902029,-0.36137262,-0.025682814,0.2833421,0.49662226,0.49898842,0.4179986,0.463464,0.24174874,0.0040013045,0.13898093,0.46483868
-0.930057,-1.1703719,-1.1921263,-1.678904,-1.3154173,-1.3254521,-1.7365513,-1.5074781,-1.1011187,-0.8885474,-0.8915186,-1.000211,-0.997038,-0.831898,-0.4154859,0.6887933,0.8034882,0.07996973,-0.16454208,-0.24169089,-0.27170476,-0.4610488,-0.3902558,0.083807185,2.7838593,6.0355363,7.521514,7.866823,7.6802955,7.622779,7.7021446,7.816454,7.9690886,7.7634373,7.062291,6.143344,3.7420433,2.868215,4.1446385,5.968526,6.284485,6.2350054,5.7785225,5.4006877,4.447316,3.2671623,2.0139241,0.4271987,-0.63350534,-0.78876346,-0.84591883,-0.5719919,-0.3928132,-0.40650028,-0.39772224,-0.37287897,-0.2863845,-0.37117493,-0.6458089,-0.81770635,-1.2693074,-1.9973934,-1.9570329,-1.4925551,-1.1995723,-1.0503659,-1.0505211,-1.2851763,-1.3962315,-1.0679398,-0.22000411,0.021191493,-0.31660342,-0.8516583,-0.8778727,-0.8371401,-0.7721903,-0.67050797,-0.62439144,-0.60174984,-0.7464859,-0.8529708,-0.9138293,-0.82729197,-0.7679596,-0.8394332,-0.9441912,-1.0758283,-1.1145355,-0.9214283,-0.7757801,-0.77987474,-1.1373779,-1.4306368,-1.5613523,-1.4649966,-1.4161245,-1.604725,-1.4818227,-1.1968955,-0.67387426,-0.25575805,0.16139416,0.36091068,-0.050394807,-0.33629435,-0.5997718,-0.9443152,-1.3360212,-1.6830739,-1.8587816,-1.944316,-2.021813,-2.0855641,-2.2049444,-2.257484,-2.2407198,-2.2164917,-2.151721,-2.1373613,-1.9906957,-1.7968637,-1.5468388,-1.4414446,-1.278737,-0.9375634,-0.50595367,-0.15230295,0.1801291,0.33607638,0.020512514,-0.22198589,-0.31409872,-0.15998125,0.055175602,0.29620355,0.75718474,0.8684406,0.91831094,0.71148795,0.051331684,0.09720044,0.15994638,-0.005849093,-0.5390182,-0.7302197,-0.65055305,-1.0132675,-1.1882834,-1.2391062,-1.7353787,-1.6519492,-1.751605,-1.8069052,-1.7368286
-2.9391465,-3.4096565,-3.2734241,-2.56878,-3.2533057,-3.2454908,-2.52273,-3.0078108,-2.5013494,-2.2763627,-2.4765394,-2.5226483,-2.6211987,-2.5074759,-2.1855693,-2.3440387,-2.238046,-2.698179,-4.0030565,-4.331492,-3.7815146,-3.124228,-2.7153769,-2.428956,-2.6639776,-2.1747422,-1.6194843,-1.4827404,-1.4095392,-1.4810861,-1.6083086,-1.7650926,-1.9090569,-2.0919151,-2.1373854,-2.5851223,-3.882066,-3.9243646,-4.1145267,-3.7464087,-3.2166128,-3.2041368,-3.3507328,-3.4184256,-3.2474384,-2.8687437,-2.4310997,-2.165696,-1.8764964,-2.0189903,-1.9988278,-2.1475744,-2.228461,-2.1848812,-2.1248546,-2.167395,-2.2066307,-2.3332443,-3.089808,-3.811453,-3.9011383,-3.829132,-3.4919195,-3.2268164,-3.1843002,-3.2791362,-3.3168988,-2.8966174,-2.3908434,-1.8706445,-0.7948563,1.3078008,5.6315165,8.593882,9.866244,10.475818,10.8242655,10.911538,10.842279,10.855465,11.070908,11.253901,11.258366,10.917448,10.495796,10.175364,9.909896,9.372035,8.974988,8.436093,7.5448403,6.0242863,3.5409412,0.96144104,-1.2643603,-2.381614,-2.8870873,-3.0897064,-3.3509283,-3.464836,-3.5041327,-3.4324217,-3.2853887,-2.3149066,-0.9091891,0.09182869,0.7219516,0.9991274,1.2404313,1.167534,1.0698388,0.9499217,0.63047755,0.61396134,0.55257213,0.53433424,0.3734249,0.24892372,0.17098008,-0.077803075,-0.31573096,-0.5602014,-1.0827197,-1.4798213,-2.048993,-2.4811065,-2.5821366,-2.4518757,-2.3843617,-2.33894,-2.337013,-2.7000384,-3.1825662,-3.2917988,-3.3421173,-3.3608747,-3.516377,-3.6072235,-3.6223073,-3.5175142,-2.8415697,-2.801833,-2.685029,-2.5301523,-2.138557,-2.293523,-2.4881444,-2.5697594,-2.5020587,-2.5674434,-2.5209851,-2.4058628,-2.253604,-2.0552099,-2.5226555
