0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
9.863735,9.754629,10.444054,12.637338,9.613301,12.651018,9.604046,12.348675,11.200331,9.754236,7.022335,4.398218,3.946834,3.9292946,3.878409,3.788622,3.0977762,2.486577,1.3293719,-0.22162142,-0.03586775,-0.04798557,0.39892584,1.0274017,1.3098435,1.8075399,2.427957,3.584367,4.146211,3.300249,2.372416,1.2877593,0.29494,-0.42827868,-1.4126248,-2.2737424,-1.7233578,-1.2514018,-0.8686916,-0.42813382,0.65509343,1.6406491,2.044601,1.5906792,1.0412974,0.40153962,-0.4502588,-1.281394,-2.2211404,-2.061562,-1.5079901,-1.2597104,-0.965603,-0.54848343,0.40990162,1.4598031,2.5924597,2.203425,1.734772,1.2583694,0.9331572,0.6012591,0.44711894,0.72389543,0.9382352,0.9713962,0.92359924,0.84005904,0.86757696,0.90017486,0.9353149,0.9925006,0.9053042,0.6442882,0.52591413,0.5079889,-0.010097787,0.4421892,0.6926987,0.33058536,-0.5651096,-0.6241375,-0.4217172,0.08851895,0.094099015,-0.26171258,-0.08775774,0.22254741,0.29099694,0.5243877,1.091285,1.7239077,2.2402036,2.392419,2.5387368,2.5431051,2.21224,1.7973526,1.0475861,0.025737733,-0.40591615,-0.35389984,-0.1648955,-0.030736797,-0.0233007,1.1386247,1.3015146,1.4177094,1.4171939,1.7774267,1.8076955,1.4920514,1.4018495,1.6957133,1.7615573,2.180634,2.5967913,2.8728752,2.786745,2.6825337,2.5178492,2.3043032,1.9432844,1.0110291,0.15867144,-0.10458967,-0.41573393,-0.65329844,-0.79814655,-0.70946306,-0.46858948,-0.026071534,0.94372565,2.9226968,4.8106565,6.344763,7.6033397,8.169598,8.127105,6.993105,4.8523993,3.3848493,3.381527,3.1974602,2.8026295,2.3429935,0.93635297,0.2842004,-0.067885846,-0.12257895,0.23769343,0.416357,0.53732264,0.6476475,0.7731954,0.85161245,0.95117235,1.1175797,1.1354235,1.4541227,1.8817362,2.3116074,2.3126476,2.4369376,2.8325558,2.979069,3.3501832,3.740552,3.9702206,4.6777487,5.097653,5.7616434,5.9234743,5.8020635,5.580918,5.9891906,6.604366,7.60653,8.026889,8.592382,8.819132,9.255916,9.408563,9.602501,9.602505,9.602932
5.363474,5.4855766,4.827958,-1.5941784,5.575681,-1.5042185,5.578334,-1.3237966,-1.2744808,-1.8075073,-2.040071,-1.9910096,-1.7645406,-1.5801226,-1.4467713,-1.2165374,-1.1437871,-1.2631038,-1.2857354,-1.3868155,-1.4644202,-0.7664164,-0.21447277,-0.21626538,-0.2941596,-0.87497205,-1.4427624,-1.8326607,-2.3006916,-2.593484,-2.6162596,-2.5097113,-2.4735522,-2.3664684,-2.1855063,-2.2295735,-2.339991,-2.1152818,-2.1083326,-2.1227348,-2.4063144,-2.7428517,-2.959123,-2.9842515,-2.877129,-2.6329937,-2.2429333,-2.302894,-2.716515,-3.0212345,-3.1440678,-3.2831287,-3.2738478,-3.1181617,-2.7179925,-2.4035373,-2.4122438,-1.8404846,-1.5633156,-1.0586731,-0.66938543,-0.54810756,-0.9427892,-1.477458,-1.9050941,-2.0332751,-2.007338,-1.9182093,-1.8529085,-1.8042301,-1.774059,-1.7940372,-1.7786962,-1.7062278,-1.4083654,-0.8548541,-0.5676654,0.109310865,0.3506416,-0.5621166,-1.3767129,-1.1240444,-0.83289075,-0.9502957,-1.4806373,-2.234373,-2.4618764,-2.4156942,-2.655648,-3.1889224,-3.7197278,-4.0633936,-4.205934,-4.2121263,-4.181155,-4.08445,-3.8337548,-3.604222,-3.3597121,-3.0233166,-2.9154797,-2.7177384,-2.3140106,-1.1688507,0.12349479,0.74355996,0.8493981,0.75888026,0.13688233,-0.80762494,-1.1344048,-1.5857129,-2.2835789,-3.0709767,-3.5844305,-3.8737354,-3.7900176,-3.6365447,-3.4601452,-3.269024,-3.0622535,-2.6789012,-2.0169146,-0.85067165,0.12509078,0.4160077,0.4376924,0.19368501,-0.22878538,-0.727988,-1.2756319,-1.4954715,-1.3528246,-1.2678747,-1.3402691,-1.8908477,-2.5449495,-3.0505319,-3.2718582,-3.3737874,-3.2921333,-3.251302,-3.3686633,-3.2321467,-3.0306125,-2.8707795,-2.7430785,-2.617372,-2.122612,-1.2922115,-0.2897475,0.6599977,1.7242081,2.8552237,3.8247423,4.859471,5.617017,6.401154,7.2665973,8.272178,9.231399,10.19625,10.591488,10.796585,10.848037,10.837657,10.79879,10.731869,10.506084,10.361005,10.209143,9.894095,10.052736,10.275646,10.373427,10.2669525,10.057989,9.675152,9.410326,9.097953,8.972338,8.535088,7.7906785,5.5814924,5.5835733,5.5791445
-0.1825599,-0.20171472,-0.20511308,-1.003629,-0.21977179,-0.94335395,-0.22007301,-1.120848,-1.482338,-1.8843391,-1.8310981,-1.9474618,-1.9781449,-1.9946262,-1.9384611,-1.6654066,-1.6101184,-1.6353672,-2.016569,-2.1588042,-1.7183044,-1.826729,-1.8059037,-2.0978262,-1.9614341,-1.4329927,-0.5646376,0.21212819,1.2181683,1.5105722,1.548841,1.5419588,1.3672829,1.0292065,0.4245274,-1.2386664,-2.296008,-2.3872027,-0.81252646,0.792554,1.7820263,2.4297657,2.6618443,2.2131746,1.8723985,1.7022594,1.2652699,1.0193536,-0.014591485,-0.7432941,-1.0115547,-1.3622961,-1.9570646,-2.3039758,-2.5729806,-2.7409544,-3.0203362,-2.9869313,-2.8891902,-2.447611,-1.9072003,-1.5751226,-0.91509104,-0.8878131,-1.5830786,-2.0275812,-2.1513226,-2.2266116,-2.2260566,-2.2289913,-2.2055032,-2.2250366,-2.264586,-2.3102312,-2.1986513,-2.0391273,-2.2469594,-2.5251236,-2.0187244,-2.5422142,-3.6162863,-4.411664,-4.3130336,-3.5944214,-3.4223866,-3.4050746,-3.1885405,-2.9309132,-2.6514854,-2.207685,-1.8074663,-1.6067609,-1.5615238,-1.5497409,-1.5702376,-1.8058106,-2.1024878,-2.3848414,-2.322054,-1.7405199,-1.4515407,-1.5080798,-1.7073505,-2.1704817,-2.0487835,-2.097473,-2.2038198,-2.2198563,-2.3695745,-2.1732376,-2.1916192,-2.4923198,-2.5438507,-2.1241338,-2.1059184,-2.2578955,-2.2554235,-2.088451,-1.9111407,-1.8298633,-1.7240275,-1.5857983,-1.4419534,-1.4877923,-1.3367213,-1.1478684,-1.1275203,-1.182037,-1.2587395,-1.2229564,-0.94093484,-0.90085405,-1.2345678,-1.520204,-1.5269073,-1.7197562,-2.0782695,-2.2123652,-2.1813397,-1.8263804,-1.5086608,-1.6063163,-1.6244236,-1.7158113,-1.5561397,-1.507771,-1.8017379,-1.7779872,-1.594934,-1.6581447,-1.7248008,-1.682469,-1.6317111,-1.5518125,-1.4978572,-1.4809282,-1.5483489,-1.5814137,-1.6597446,-1.7321604,-1.8397937,-1.9341264,-2.0138335,-2.1617165,-2.3007205,-2.3018441,-2.3334599,-2.3047094,-2.4364023,-2.287335,-2.22596,-2.1899378,-1.9920466,-1.7855964,-1.7622267,-1.8492755,-1.826364,-1.8505335,-1.9380896,-2.0753636,-2.0944896,-2.1059341,-1.9595399,-0.22158548,-0.22276233,-0.22042948
-0.27137023,-0.23251146,-0.6166111,-1.8825318,-0.19453168,-1.7280091,-0.1934129,-1.3467103,-1.2056991,-1.544872,-2.1352022,-2.3961523,-2.410772,-2.4046159,-2.363852,-2.1609793,-1.885221,-1.7205757,-1.5195823,-1.392332,-1.4309108,-0.83418167,-0.5635641,-0.15213183,0.27306682,1.2614131,1.3029315,0.43444523,-0.22930929,-0.34548962,-0.23908025,-0.15245873,0.009393245,0.23992002,0.6884368,0.94410026,-0.5493088,-1.4897206,-2.0815537,-2.105874,-2.2508216,-2.5272036,-2.719953,-2.6996977,-2.5057988,-2.1967466,-1.6614296,-1.6144801,-1.3407347,-1.0381838,-0.7559272,-1.0832839,-1.0786887,0.5646673,2.505699,4.7613196,6.873194,8.5122,9.147466,9.940438,10.342657,10.150054,8.97464,7.330519,4.8953414,3.2670937,2.7761962,2.6217532,2.7183528,2.8207178,2.8915944,2.7927148,2.6985242,2.5663998,3.3482018,5.7005625,8.54483,10.00918,9.872023,8.802606,5.268989,2.5062027,0.7280613,0.2492226,0.024525866,-0.7181194,-1.204773,-1.3523464,-1.6460202,-1.7181,-1.5846165,-1.5762913,-1.5539029,-1.5288154,-1.5542142,-1.7103788,-1.6844828,-1.605066,-1.4909647,-1.3989228,-1.3988919,-1.3100164,-1.190059,-0.6169603,0.71081513,1.2722626,0.6645693,0.37311685,-0.33106002,-1.5414019,-1.826503,-1.8923355,-1.9379778,-1.9676106,-2.0348654,-2.1292524,-1.9621247,-1.8361974,-1.84929,-1.9044218,-1.9644554,-2.0239344,-2.018017,-1.8262956,-1.3841016,-1.0722665,-0.84889394,-0.7295596,-0.65602565,-0.570088,-0.51411194,-0.56404614,-0.5344647,-0.61525035,-0.65579975,-0.7466214,-0.89665097,-1.1762848,-1.4062179,-1.5946177,-1.4556957,-1.4375603,-1.5426118,-1.5312824,-1.3651977,-1.3965319,-1.6458426,-2.0195231,-1.7541887,-1.286702,-0.90062726,-0.54903144,-0.20193377,0.19193839,0.4744191,0.65943587,0.6579435,0.60216594,0.6116503,0.6167375,0.44754636,0.023720592,-0.2739602,-0.56007034,-0.817756,-0.8271516,-0.90071464,-1.0101687,-1.157066,-1.1364045,-1.1387041,-1.291686,-1.1122022,-0.8754102,-0.8693478,-0.8131331,-0.66652626,-0.6403538,-0.5618303,-0.536446,-0.55462325,-0.47649592,-0.50117344,-0.19376522,-0.19388819,-0.19328594
1.7924616,1.7487077,1.8024851,1.0590999,1.7008789,0.8094301,1.698952,0.6304929,0.73565304,1.1480569,0.81110275,0.8075808,0.8041396,0.69584286,0.33244514,-0.22505617,-0.85574496,-1.2926563,-1.4540844,-0.84174657,0.45917952,1.3209932,2.1348839,2.4174783,2.1578982,1.5757952,-0.10657272,-0.9915157,-0.97340965,-0.4292044,-0.2929077,-0.43077767,-0.5621809,-0.5333901,-0.03331378,1.7105323,3.5975857,4.395138,3.5012362,1.358985,-0.20907639,-0.76670444,-0.99762785,-1.1189313,-1.3464253,-1.3862591,-1.4289833,-1.1907878,0.038843036,0.9957621,1.6309326,1.982122,1.730322,1.3256097,0.87626004,0.4536186,0.41170043,0.56580245,0.6912771,0.38735262,-0.08307624,-0.24139601,0.13382745,0.5644469,1.3053961,1.7338253,1.9119706,2.1250727,2.1857462,2.2637637,2.308526,2.3673224,2.4508665,2.5696917,2.549425,2.122046,1.1530573,-0.2805786,-0.22754493,0.539811,2.006813,2.3198423,1.1274309,-0.24306864,0.23230496,0.99420345,1.2439082,1.0040706,0.7130591,0.1764474,-0.36533082,-0.60383594,-0.6689041,-0.7733783,-0.8574193,-0.92546606,-0.827288,-0.32105923,0.3824128,0.81493783,1.1670551,1.3571252,1.5218003,1.865329,0.4359401,-1.301366,-1.207928,-0.42201778,-0.18495068,-0.60416347,-0.7626404,-0.7761726,-0.67051655,-0.5328932,-0.17314972,-0.41640157,-0.62447584,-0.6895424,-0.71578354,-0.7077449,-0.7107775,-0.72375476,-0.6379283,-0.24986818,-0.64357555,-0.9041921,-1.0097427,-0.99362445,-0.88364685,-0.66543436,-0.29186732,0.11145419,0.24112535,-0.24178931,-1.1765552,-2.0806894,-2.099461,-1.8009152,-1.3040936,-0.7794962,-0.3799188,0.17637591,0.31534463,0.57137483,0.30783013,0.07129678,-0.23425707,-0.546448,-1.3390083,-1.6710775,-1.2672364,-0.9549697,-0.79269725,-0.6617801,-0.62784076,-0.6577499,-0.63023883,-0.66117847,-0.7758254,-1.0498793,-1.2052662,-1.1733296,-1.0629286,-0.7899268,-0.2687481,-0.20212139,-0.032852992,0.1863591,0.50014055,0.6445646,0.7352249,0.9936633,0.6537045,0.3116784,0.22732356,0.5057149,0.64507985,0.66428816,0.8471559,0.868194,0.8095402,0.93639773,1.6116132,1.6988909,1.6992265,1.6987019
-0.9622202,-0.9488336,-1.1679718,-2.0273495,-0.888321,-2.000474,-0.88166916,-1.7688392,-1.4864447,-1.525769,-1.6625874,-1.6797307,-1.621131,-1.7120363,-1.7618985,-1.5696499,-0.63510585,0.25824845,1.1734596,1.0221444,0.16061401,0.17186087,0.19752309,0.32280466,0.26607722,0.26073304,-0.10616085,-1.281628,-1.8122873,-1.7477622,-1.7100022,-1.5531846,-1.3181927,-0.8606278,-0.47429454,0.11279498,0.085881464,-0.43078184,-1.0824816,-1.0883964,-1.444862,-2.0998933,-2.4661183,-2.37485,-2.0441396,-1.4512382,-0.19441427,1.1054125,2.454103,2.4738905,2.6893811,3.6000705,5.411271,6.7145004,6.969418,6.8108244,6.604085,6.25196,5.492246,3.4634984,1.6530222,0.4707539,-1.284927,-1.6143184,-1.2306104,-0.93566644,-0.789035,-0.64845854,-0.6186494,-0.6134233,-0.57068235,-0.49235258,-0.3115602,0.0069188476,-0.06712854,-0.3427834,0.09350295,1.0763153,0.6236919,-0.08209394,-0.21407217,0.47960162,0.6930099,0.94813514,0.6436341,0.619333,0.90298754,1.5430348,2.456349,3.4691167,4.018577,3.997162,3.745337,3.6537914,3.6057181,3.7079315,3.8995624,3.9146104,3.369028,2.5650253,1.7968553,1.4879997,1.302854,0.64379525,-0.041896313,-0.037706748,-0.24182016,-0.911947,-1.2652419,-1.1707158,-0.81724375,0.028185427,0.4841997,0.45150238,0.42657787,0.675626,0.4352663,0.13385697,0.018538471,-0.025023192,0.18266958,0.6308968,1.2556136,1.3236737,0.70925355,0.9781434,1.40158,2.137251,3.4894304,5.482666,7.756506,9.111116,9.7292385,9.645928,8.9017725,7.5417376,5.336342,2.8273406,0.2812994,-1.6137116,-2.349275,-2.3907187,-2.4630105,-2.3023093,-1.7870866,-1.2427455,-0.62597615,-0.94399536,-0.91083276,-0.6132884,-0.5319352,-0.5633676,-0.7127019,-0.84235185,-0.9517213,-1.0202389,-1.0333306,-1.0929133,-1.1213174,-1.2499938,-1.4181694,-1.3801141,-1.3236387,-1.384222,-1.4405689,-1.4527599,-1.5354666,-1.6218829,-1.7121542,-1.7938504,-1.826571,-1.8476274,-1.7173184,-1.5092789,-1.523871,-1.5307405,-1.6414053,-1.7993083,-1.8790917,-1.9597398,-1.9300503,-2.000741,-2.2765892,-0.8813906,-0.88189656,-0.8809917
-2.000815,-1.9746981,-1.9829252,-2.35952,-1.9285984,-2.4700205,-1.9267542,-2.4490442,-2.1705167,-1.7626107,-2.069166,-1.9732555,-1.928782,-1.8295436,-1.7781667,-1.9319866,-1.8691736,-1.7702911,-1.455263,-0.9266301,-1.2352921,-0.92578626,-0.23085691,0.11202238,0.0029664636,-0.39824814,-0.31170154,-0.7048034,-1.5709573,-1.8535461,-1.8638995,-1.8013098,-1.6033156,-1.3683653,-0.7571408,0.24167386,0.14895746,0.007378608,-0.33673427,-0.6301146,-1.1166718,-1.6879177,-2.1166885,-2.2873316,-2.3483102,-2.428604,-2.4735448,-2.3509622,-2.0958538,-2.2616694,-2.4220212,-2.3902342,-1.8446975,-1.0153487,-0.7185496,-0.9520399,-1.4741423,-1.0025619,-0.71668124,-0.7417893,-0.6591033,-0.2960182,-0.042114317,0.34851256,0.71685684,0.91058344,0.9677876,0.9734997,0.94196844,0.9107512,0.8756455,0.86936975,0.899129,0.95447993,0.8070149,0.18646175,-0.5988794,-0.783875,-0.59221184,-0.19368717,-0.42731738,-0.25738198,-0.38005865,-0.8948338,-1.5103655,-1.9315569,-2.1116114,-2.1641827,-2.1285913,-2.1265125,-2.1965387,-2.3178124,-2.3750806,-2.3412914,-2.2403555,-1.9853874,-1.67554,-1.2915087,-0.92765933,-0.6983538,-0.57266474,-0.49347794,-0.4354785,-0.6356485,-0.53356844,0.021603957,-0.0018628538,0.017168228,-0.08414518,-0.74673617,-0.84846723,-0.76623404,-0.9259634,-1.3545036,-1.6953592,-1.3247184,-1.0378355,-0.7007107,-0.39939427,-0.15462099,0.06305042,0.4132223,0.8926457,1.5027318,2.0666513,2.2476153,2.334021,2.254942,2.0858529,1.8127878,1.617476,1.5226854,1.2589729,0.6601898,0.033955544,-0.18742323,-0.42762053,-0.5830667,-0.7067728,-0.9987851,-1.1582143,-1.2988974,-1.4343146,-1.3590941,-0.8712064,-0.23097654,0.83013034,0.7285819,0.5148337,0.72420937,0.915226,0.839489,0.6618802,0.44242266,0.27724475,0.10413435,-0.008466154,-0.17566898,-0.36870313,-0.5853714,-0.75520533,-1.0483011,-1.2169378,-1.3153307,-1.4692489,-1.5193417,-1.601838,-1.7429874,-1.7224581,-1.886195,-1.9575268,-2.1681428,-2.2896554,-2.241344,-2.1831727,-2.1515193,-2.2234833,-2.27134,-2.3291276,-2.3106105,-2.2579749,-2.2163064,-2.3393285,-1.9273603,-1.927903,-1.9266722
1.3170798,1.372146,0.9367851,-1.1972128,1.4192952,-1.2896594,1.4224939,-1.1542413,-1.3402272,-1.8681241,-1.9394165,-1.991607,-2.150491,-2.2848182,-2.5880065,-2.358951,-1.8314949,-1.5429816,-1.1556367,-1.1660873,-1.0346465,-0.38724756,-0.1217736,0.27623767,0.29120606,0.048523933,-0.21387848,-0.5132387,-0.75696844,-0.89328516,-0.5636496,0.012826547,0.6838135,1.1805823,1.6314616,1.1243706,0.3088286,0.44167885,0.49023688,0.67711294,0.6689509,0.5845606,0.26896775,0.3853289,0.5861273,1.020149,2.14102,2.8426194,3.1069682,2.8758078,2.4593732,1.7235514,1.3873631,0.9118985,0.81830186,0.8591589,0.68514526,0.92997056,0.910125,0.99058,1.0017024,0.7439754,0.13690954,-0.15447342,-0.735587,-1.1178576,-1.1559001,-1.1064059,-1.0570738,-1.0100074,-0.9909209,-1.0489914,-1.0782716,-1.0034823,-0.52652884,0.7393527,2.1164966,3.0875144,2.7685347,2.3596156,2.6555688,3.5181324,5.6141577,6.9989862,7.1909666,6.5467386,5.744977,4.9629917,3.8715436,2.4837272,1.215308,0.3107066,-0.15997958,-0.32402697,-0.5508988,-0.74232346,-0.5937033,-0.5494936,-0.67843723,-0.85806185,-0.66323966,-0.16700295,0.77385676,4.1870885,8.653273,10.912529,11.081133,9.968114,6.6338496,2.9543777,2.4328215,2.570992,2.553443,2.1096814,1.800719,0.7069766,0.38244352,0.104867086,-0.053269565,-0.14025477,-0.2815496,-0.6163219,-1.0388483,-0.87972945,-0.31140912,0.060716204,0.2686284,0.16640437,-0.1778245,-0.80920035,-1.6252884,-1.6276569,-0.9053022,-0.20734558,0.028051838,-0.41584343,-0.7124352,-0.8206143,-0.6032181,-0.5141213,-0.4005521,-0.596781,-0.8960316,-0.64720714,-0.10286057,0.26119176,0.4618326,0.162821,-0.19205043,-0.57735634,-0.53935313,-0.18264711,0.16273934,0.5088519,0.74264485,0.97184014,1.0776064,1.3498199,1.9026985,2.6094425,3.2027612,3.852955,4.2035394,4.2667933,4.452817,4.5438566,4.576236,4.524614,4.344735,4.2974644,4.135305,3.6663408,3.905924,4.1565275,4.415656,4.391073,4.2125154,3.787902,3.7649317,3.4595814,3.2954712,2.9557433,2.5068865,1.4240437,1.4249549,1.4232237
-2.4523778,-2.474666,-2.293233,-1.5302415,-2.500804,-1.5563567,-2.503367,-1.694761,-1.894633,-1.503498,-0.81245446,-0.7166447,-0.6579908,-0.5928093,-0.42800096,-0.27494204,0.35971045,1.4277098,3.1938803,7.3113546,8.640181,9.33656,9.643496,9.5498295,9.560237,9.237578,8.213525,5.115409,-0.72713864,-2.1791408,-2.1826017,-1.9630415,-1.6540146,-1.2571934,-0.30276287,2.1882784,3.5112777,3.3811026,2.703564,1.8818038,0.7771169,-0.56242126,-1.5689273,-2.0675247,-2.1769323,-2.2165036,-2.3189986,-2.1598186,-1.5599875,-1.424833,-1.5777544,-1.4145217,-1.132378,-0.6664141,-0.515295,-0.44427818,-0.29600367,-0.37966865,-0.40377533,-0.59503174,-0.7536627,-1.044614,-1.1963606,-0.9054922,-0.41613704,-0.2889132,-0.28516483,-0.24793655,-0.23087773,-0.20197129,-0.1954582,-0.18257591,-0.114827916,-0.037942633,-0.13198248,-0.36577886,-0.64657235,-0.88716817,-1.2204587,-0.70156723,1.4152358,1.73876,0.8351666,-0.63168865,-1.3982162,-1.5641036,-1.6305933,-1.6301701,-1.6161859,-1.6545141,-1.5808245,-1.3438371,-1.1515726,-1.0162786,-0.8171281,-0.1893297,0.3009289,0.4973486,0.39691696,-0.25010136,-0.7794856,-0.88365334,-0.8020431,-0.7198544,-0.9044254,-0.51444757,-0.05870372,0.13079813,0.1537582,0.09239437,0.17345771,0.44521427,0.31520686,-0.4386143,-1.1853215,-1.1860359,-1.0408978,-0.9678335,-0.8993596,-0.82313883,-0.7768984,-0.66337574,-0.4687584,-0.19881375,0.023777664,0.008369654,0.087007105,0.18703976,0.18086201,0.014137238,-0.16886273,-0.16841039,-0.11110905,0.0229791,0.2992378,-0.14127834,-0.81690574,-1.0524995,-1.009624,-1.0212119,-1.1391495,-1.1141347,-1.1264833,-1.2079251,-1.1443193,-0.9723632,-0.49985555,-0.29445338,-0.7854574,-1.3845738,-1.7974732,-2.0198884,-2.1167593,-2.218938,-2.2461982,-2.1654377,-2.028033,-1.9347004,-1.8041538,-1.6690269,-1.4882824,-1.2202067,-0.9487184,-0.72851646,-0.3455199,-0.2705092,-0.1515528,-0.0980708,0.15409178,0.20868799,0.28636193,0.3433934,0.19563712,-0.1478867,-0.21840426,-0.22511643,-0.24945286,-0.41196215,-0.52625436,-0.65536124,-0.85165215,-1.0782195,-1.7511675,-2.5036416,-2.5036376,-2.5036852
-2.3542979,-2.3938131,-2.126718,-2.7141907,-2.4265833,-2.662496,-2.4307833,-2.5833883,-2.3336663,-1.8769009,-2.1990106,-2.2336073,-2.1759653,-2.1375973,-2.1518571,-2.3237762,-2.4695563,-2.4454756,-2.120553,-2.1415443,-2.8545218,-3.0728135,-2.84718,-2.6273563,-2.8555045,-3.2725623,-4.0162024,-4.8044863,-4.1313515,-3.425067,-3.258737,-3.2035599,-3.3141558,-3.4505658,-3.6986504,-3.5330477,-2.476503,-1.7126911,-1.865911,-2.7273068,-3.2603965,-3.4184651,-3.2972372,-3.071247,-2.879672,-2.582607,-2.2750025,-2.186453,-1.6901908,-1.0891998,-0.34021205,0.53314054,0.73395246,0.14367801,-0.3613787,-1.0288948,-1.9421425,-1.9090229,-1.761961,-1.73944,-1.669706,-1.334434,-0.9792546,-0.5688456,0.19289507,0.45427293,0.47970048,0.53820074,0.5256778,0.4968356,0.49928528,0.49723062,0.5284255,0.6560705,0.68643665,0.44080034,-0.46848723,-2.0770593,-2.2176936,-2.0220263,-1.127586,-0.7387998,-1.6576318,-2.5860238,-1.6555419,-0.46479633,0.49429697,0.7806659,0.87460077,0.60239255,0.029200196,-0.38495886,-0.5761385,-0.6438728,-0.7801503,-0.9133644,-0.8185536,-0.5208889,-0.052482624,0.5573559,1.0287478,1.2253089,1.3735647,1.2550323,-0.52845794,-2.596016,-2.1586027,-1.8743279,-1.9316628,-1.9478662,-1.9245138,-1.6173108,-1.1225191,-0.5411268,-0.000673905,-0.18528335,-0.45529753,-0.47972336,-0.34495682,-0.24996448,-0.1409024,-0.0036864951,0.16017237,0.22152591,-0.13150185,-0.19692843,-0.1371827,-0.09802369,-0.102460414,-0.21615902,-0.43596992,-0.923269,-1.6627276,-2.734198,-3.6650698,-4.0679555,-4.0168,-3.9226785,-3.7633965,-3.569215,-2.9942513,-2.4966187,-2.3991387,-2.450997,-2.5549495,-2.2583327,-1.575662,-0.71229553,0.33941513,1.5376112,2.2344701,2.3471668,2.233903,2.1153104,1.8897169,1.5706385,1.2774261,0.9775603,0.65929437,0.04366197,-0.6151946,-1.14153,-1.2345363,-1.2965528,-1.4521599,-1.5179738,-1.6250978,-1.7223059,-1.8317122,-1.9714546,-2.0778337,-2.127968,-2.0887804,-1.8712195,-1.7805531,-1.7900047,-1.9116671,-1.942949,-1.9157472,-1.896915,-1.8668088,-1.8462629,-1.8107421,-2.4315712,-2.4316993,-2.4313993
