0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
9.572469,9.575583,9.579683,9.574651,9.58396,9.603054,9.638084,9.634863,10.276899,8.116901,6.2407856,4.9039903,4.1922016,3.3506627,3.020911,2.7556348,2.4858608,2.197743,2.264681,2.363789,2.3046107,2.3642945,2.6363358,2.7691448,2.8345726,2.5943553,2.0012708,0.5286311,-0.6985201,-0.71823955,-0.8358032,-1.410791,-1.6770011,-1.6293938,-1.3182296,-0.9262436,-0.22897258,0.4056109,0.94755334,1.7302501,2.6182404,3.0384402,4.2465606,5.8602934,6.5589695,6.6411505,6.776993,6.9615793,7.2482376,7.8743863,8.803457,9.313719,9.141754,8.414705,6.408807,4.3067536,3.5495553,2.913485,3.1612277,3.5413828,3.7980995,3.936851,3.8636081,3.916307,3.810555,3.8030834,3.5303454,3.2380643,3.1483324,3.1933131,3.056139,3.3633547,4.195338,5.9973483,7.183035,7.248191,6.6490283,6.2320337,5.9703145,5.6962895,4.930688,4.604801,3.901608,3.606567,3.7314696,3.9819968,3.9360359,3.7573915,3.3617923,3.014833,2.5021715,2.1481466,1.8922695,1.5886669,1.2440603,0.86243016,0.46618676,0.3022734,0.22282535,0.25159407,0.63020706,1.4162242,2.028738,2.9661386,3.6495323,4.568509,4.377252,3.3890057,2.5720973,1.71525,1.1440485,1.0932094,0.94836545,1.1462846,1.7783463,2.2834437,2.4715097,2.830058,3.7199383,4.485485,5.3433537,6.0492473,6.557268,7.214325,8.004305,8.785865,8.626207,7.3095684,5.3113995,4.65893,4.7420316,5.190378,5.1442356,5.3122234,5.0089164,4.4710083,4.1613955,3.1199207,1.6852558,1.3923646,1.3402169,1.2575961,1.1395855,1.0330588,1.1632257,1.4029543,1.9599001,2.3610373,2.4295073,2.4444668,2.3367474,2.225883,2.2132373,2.191273,2.0319364,1.8454913,1.7532368,1.8101584,2.0303044,2.5305815,3.2214973,3.9183471,4.4905033,4.9814997,5.7751875,6.7723894,6.828835,7.360939,7.718903,7.9575367,8.307425,8.516806,8.859522,8.965191,9.231373,9.521389,9.698533,9.720198,10.118483,10.583176,9.67088,9.557494
-1.1799536,-1.182137,-1.185257,-1.1807537,-1.1884928,-1.2034931,-1.2341715,-1.2298586,-3.1040535,-3.123434,-3.3055382,-3.362578,-3.3169076,-3.443846,-3.5296915,-3.4753203,-3.2418504,-2.9991267,-2.8483248,-2.7560732,-2.6952417,-2.6788929,-2.7187011,-2.6461449,-2.4714005,-2.0912998,-1.7855196,-1.419323,-1.2420194,-1.2424731,-1.1588717,-0.7596854,-0.9123524,-1.0343231,-1.0791531,-1.0876875,-0.92759264,-0.5916984,-0.49221298,-0.646196,-0.8704275,-1.1953366,-2.0559702,-2.727937,-2.9822397,-3.1936364,-3.2635417,-3.081344,-2.808184,-2.5396929,-2.4170232,-2.236563,-1.9952269,-1.7754494,-1.837883,-1.9404409,-1.9662304,-2.01268,-1.9506292,-1.72224,-1.5923092,-1.6774875,-1.8597538,-1.9305165,-2.0030594,-2.0802975,-2.128693,-2.1228905,-2.072239,-2.0677557,-2.428069,-2.9908795,-3.099619,-3.3157825,-3.270286,-3.6328847,-3.876864,-3.94647,-3.942564,-3.7953103,-3.5951018,-3.3744678,-3.0037742,-2.7545056,-2.625918,-2.5845945,-2.4277813,-1.9448383,-1.5224181,-1.5053359,-1.5833288,-1.8031689,-1.7643518,-1.6008395,-1.4732397,-1.3627884,-1.1968681,-0.98874867,-0.5248894,-0.0029591024,0.4195041,0.46898016,-0.18513097,-0.66650695,-1.3356729,-1.7800063,-2.0280907,-2.1908097,-2.1165037,-2.0494366,-2.3674157,-2.7717905,-2.5064511,-2.0065713,-1.5796723,-1.4904133,-1.4941403,-1.4500868,-1.206473,-1.0970657,-1.0667882,-1.0093294,-1.1508431,-1.5072713,-1.86913,-2.3236866,-2.5874274,-2.6351721,-2.7461274,-2.6650171,-2.583229,-2.5172606,-2.4378262,-2.427183,-2.3282852,-2.169333,-2.218943,-2.3674762,-2.461341,-2.5606031,-2.3622625,-2.1763055,-1.9913778,-1.7580795,-1.5992184,-1.7115049,-1.8745275,-1.9833677,-2.1311715,-2.3380363,-2.6063614,-2.9233189,-3.1869512,-3.3782756,-3.4583585,-3.4591866,-3.3881695,-3.390187,-3.5008516,-3.6546052,-3.731785,-3.7630224,-3.7061334,-3.6382298,-3.4789891,-3.2712486,-3.2574837,-3.1750097,-3.1792035,-3.2984505,-3.3910422,-3.4508376,-3.4754715,-3.4367285,-3.4573078,-3.4266524,-3.3763728,-3.4562583,-3.2143555,-3.0094094,-1.2846639,-1.1666687
0.6869061,0.6864665,0.6860953,0.68634933,0.6864038,0.6872294,0.692914,0.69029385,-0.5169203,-0.23315598,-0.29697952,-0.34866792,-0.44985402,-0.48312497,-0.45916173,-0.27435336,-0.05881702,0.122656524,0.19556732,0.20339769,0.1717066,0.17706949,0.12554148,0.011578577,0.036114804,0.3165874,0.08726017,-0.78272396,-1.4433293,-1.4797299,-1.2261407,-1.9735584,-2.2361908,-2.3061068,-2.4223418,-2.4548545,-2.497014,-2.4094777,-2.1744568,-1.7853361,-1.5379869,-1.5883226,-1.7448481,-1.678353,-1.5620759,-1.6962445,-2.01301,-2.4179132,-2.5199513,-2.3966784,-2.1841931,-2.0017657,-1.6528853,-1.1461203,-0.85978293,-0.7159065,-0.6734093,-0.7400422,-0.89870715,-1.0122234,-0.96275854,-0.91801727,-0.8610126,-0.87901914,-0.87890565,-0.9379211,-0.98959225,-0.9943163,-0.985423,-0.85829103,-0.38459498,0.23038644,0.48253274,1.292911,1.4235098,1.6390051,2.063538,2.1135771,1.9469645,1.7054113,1.6146526,1.3672428,1.1882962,0.8111553,0.43821675,0.13300008,0.03753175,-0.0094706565,-0.4159698,-0.8412322,-1.2131584,-1.5998712,-1.7534308,-1.5552287,-1.3013347,-1.2159059,-1.4251573,-1.6499732,-1.9253368,-2.1164706,-2.2575016,-2.1716042,-1.9414947,-1.9536744,-2.03841,-1.7243369,-1.5930784,-1.753965,-1.9035486,-1.9463845,-1.7994546,-2.090186,-2.479774,-2.5044754,-2.0403113,-1.7269146,-1.6519872,-1.6371576,-1.7448031,-1.7046044,-1.5861496,-1.4024913,-1.2082576,-1.0549177,-1.1145915,-1.1855003,-1.1505368,-1.1779673,-1.1964501,-1.3637023,-1.578095,-1.7156789,-1.8369263,-1.739496,-1.5374587,-1.442231,-1.5631526,-1.5877603,-1.1065644,-0.8128474,-1.0725486,-1.3305804,-1.3829917,-1.2148075,-0.8321458,-0.6220304,-0.53196484,-0.5419118,-0.6978057,-0.92340195,-1.1438619,-1.345707,-1.4698402,-1.5669137,-1.5746977,-1.4987714,-1.4754977,-1.4860702,-1.705399,-2.209171,-2.3083308,-2.1031187,-2.038783,-2.020737,-1.9204797,-1.6423688,-1.5885673,-1.4634591,-1.3521991,-1.2504303,-1.3189287,-1.3260696,-1.3446563,-1.3732611,-1.2778494,-1.1288377,-1.0781318,-1.1671197,-1.257659,-1.2739668,0.6165207,0.68637586
-1.5879434,-1.5899673,-1.5924287,-1.5878322,-1.5948299,-1.6076849,-1.628825,-1.6266351,-2.4421952,-2.0335996,-1.7555552,-1.7307489,-1.6545157,-1.7618363,-1.971612,-2.2470157,-2.4254334,-2.479095,-2.5206547,-2.5497556,-2.5183814,-2.5022066,-2.5012546,-2.4933312,-2.3808851,-1.5572423,-0.5832451,0.47852865,1.8741336,2.7124343,3.373361,3.0811236,1.900687,0.9841915,0.16059119,-0.38026494,-1.0367261,-1.590681,-2.0656075,-2.3228612,-2.1726692,-2.1082945,-2.3595128,-2.6524136,-2.9735677,-3.3465004,-3.393539,-3.372351,-3.1953363,-2.8300793,-2.5564141,-2.6201077,-2.7431016,-2.6681192,-2.4575155,-2.2855053,-2.1596334,-2.0606794,-1.8906054,-1.7265886,-1.6040316,-1.6204191,-1.5481209,-1.5018843,-1.4685552,-1.4710156,-1.3805659,-1.3032434,-1.1794771,-0.9679755,-0.48469058,-0.29961556,-0.3480308,-0.75735545,-0.79578835,-1.3330733,-1.6855947,-1.7193582,-1.692548,-1.6589136,-1.7491137,-1.7534368,-1.7460351,-1.6775634,-1.5876993,-1.4580387,-1.3190156,-0.9010702,-0.46302864,-0.2909804,-0.1916458,-0.1605347,-0.2172966,-0.44820026,-0.7285483,-1.1286181,-1.665828,-1.9630129,-2.068121,-2.1150646,-2.2237113,-2.4125865,-2.3309891,-2.1518097,-2.36142,-2.6354973,-2.777092,-2.5918593,-2.217009,-1.7872407,-1.8114488,-2.1432054,-2.0019202,-1.752578,-1.6538899,-1.6651676,-1.7428453,-1.8403625,-1.9822706,-2.1244164,-2.220137,-2.1641026,-2.0743039,-2.0553267,-2.1300702,-2.2582061,-2.387155,-2.6681726,-2.9739459,-3.0170128,-3.1556714,-3.2434306,-3.277773,-3.2368464,-3.1499133,-3.0222163,-2.802145,-2.7061698,-2.8454318,-2.9673285,-2.7251606,-2.5587854,-2.4566827,-2.222775,-1.90009,-1.7634944,-1.8353305,-1.8567322,-1.7697005,-1.6553067,-1.6834311,-1.80049,-1.7950784,-1.7026074,-1.5783632,-1.3518708,-1.3106261,-1.4976366,-2.0104184,-2.8241763,-3.0688813,-3.1034684,-3.2141378,-3.3305984,-3.3717422,-3.3595047,-3.2258232,-3.1844046,-3.2378058,-3.4400706,-3.6233737,-3.6753397,-3.6585226,-3.5322495,-3.4364142,-3.1393056,-2.9835386,-3.08675,-3.0331013,-2.8984885,-1.6998467,-1.5740411
0.73212945,0.73243916,0.7334859,0.7306298,0.73408353,0.73999894,0.7539095,0.75308025,-0.2553602,-0.50972617,-0.87993306,-1.018607,-1.0934544,-1.4366125,-1.6687042,-1.6974447,-1.5493301,-1.2257675,-1.0336353,-0.911001,-0.892251,-0.93846494,-0.9615798,-1.1749737,-1.400042,-2.1796894,-2.6594052,-2.9709303,-2.889115,-2.553667,-2.4624598,-1.8723581,-1.1298314,-0.70995134,-0.3960337,-0.24767564,0.026158832,0.06854167,-0.13103238,-0.6161853,-1.2883434,-1.4974862,-1.5747079,-1.058583,-0.36008227,0.47387427,0.9161589,1.4229683,1.8228905,2.1300817,2.1979806,1.5714698,1.0502411,0.6752134,0.38439474,0.41021037,0.56852347,0.96777654,1.6161792,1.9024309,2.0210495,2.0339365,2.0442867,2.1052299,2.1346416,2.2218668,2.21371,2.1604223,2.0643265,1.8411443,1.165176,-0.080951035,-0.894963,-1.9793882,-2.1992006,-2.0378704,-2.0738165,-2.1510305,-2.1367006,-2.2187219,-2.2730532,-2.2492666,-2.1724064,-2.2068546,-2.426735,-2.442158,-2.4968767,-2.7432752,-2.8944786,-2.852403,-2.6840818,-2.212352,-1.7857182,-1.481255,-1.2232324,-0.94752204,-0.5628997,-0.39899078,-0.41155374,-0.41978925,-0.42092514,-0.6372067,-1.0849365,-1.38419,-1.2945576,-0.9432061,-0.7721864,-0.8538547,-1.2314202,-1.5536852,-1.4254572,-0.70967275,-0.35335138,-0.65004325,-1.0890908,-1.3000627,-1.4675596,-1.5826457,-1.6897597,-1.6166332,-1.4742632,-1.3802972,-1.2331583,-0.97405493,-0.6711383,-0.5114978,-0.3287272,-0.009310305,0.22650945,0.40691048,0.4464863,0.50980467,0.55871964,0.3697487,-0.0073195696,-0.58726895,-0.8208544,-0.42129934,0.6680057,1.2639592,1.3621358,1.3886998,1.3935325,1.183279,0.4777885,-0.33173248,-1.0429881,-1.6712446,-1.9367619,-2.1171362,-2.0276892,-1.803165,-1.6099981,-1.4005811,-1.271488,-1.0832835,-0.880878,-0.6985656,-0.45459855,-0.207104,-0.33823282,-0.47713137,-0.39481345,-0.21650942,0.022765934,0.3624499,0.23621497,0.25957203,0.34408098,0.41271996,0.56584156,0.5768957,0.6073339,0.6229563,0.5315126,0.3322081,0.2749369,0.44918588,0.34199578,0.12095181,0.8289902,0.72465926
-0.2826231,-0.28300866,-0.2831359,-0.28403413,-0.28454545,-0.2859953,-0.2831477,-0.28318274,-1.4454784,-1.0543206,-1.273905,-1.3656819,-1.4761746,-1.6833656,-1.8960245,-2.1103592,-2.2407076,-2.2147484,-2.2208595,-2.2741857,-2.2467704,-2.2502081,-2.2890258,-2.365191,-2.451233,-2.2586212,-1.728522,-0.75199544,-0.35826272,-0.5383554,-0.4805181,0.89790237,1.6504388,1.8216454,1.7175344,1.5237157,1.0758126,0.5221777,-0.16998735,-0.79108584,-1.3431258,-1.3520194,-1.214354,-1.5304554,-1.7059958,-1.8892889,-1.873846,-1.7665713,-1.866698,-2.0234177,-2.3063245,-2.6059482,-2.9285069,-2.931493,-2.4144263,-1.949451,-1.7348666,-1.4364834,-1.1924473,-1.2350929,-1.395401,-1.4712417,-1.4683907,-1.4715723,-1.421024,-1.3532232,-1.136024,-0.8526445,-0.79414654,-1.0245831,-1.2193853,-1.1617575,-1.0941551,-1.5583181,-1.8397378,-1.3181461,-0.6159704,-0.14199217,0.18940496,0.31566435,0.44629154,0.16990817,-0.40318072,-0.5756894,-0.8463978,-0.88285476,-0.7841998,-0.720331,-0.8000214,-0.9058336,-0.8549733,-0.88062763,-1.1599438,-1.3678513,-1.3700689,-1.2272946,-0.8859094,-0.672619,-0.4322547,-0.3693739,-0.5666407,-1.1367302,-1.3907977,-1.3090286,-1.0691391,-1.2705345,-1.2133819,-0.6809492,-0.09470728,0.3865793,0.39623937,0.0799461,0.026602209,-0.33098096,-0.90809405,-1.1954842,-1.159045,-0.98958874,-0.35174638,-0.032079257,-0.0940403,-0.34492582,-0.44926393,-0.60703623,-0.92419887,-1.4017811,-1.5992483,-1.5864565,-1.6022006,-1.438624,-1.1853396,-1.2565141,-1.2761972,-1.3432194,-1.1430664,-1.0210756,-0.76472473,-0.5191486,-0.6796012,-0.80471385,-0.50987357,-0.30841738,-0.16891158,0.017522842,0.13074613,0.24583575,0.26146257,0.14183494,0.07805711,0.16046117,0.40356845,0.73938537,0.9628138,1.0676504,1.0757742,0.7417388,0.42687124,0.33485508,0.49462992,0.8475821,1.076792,0.9693795,0.7394175,0.65293944,0.48319763,0.1711581,0.2972061,0.16635737,0.016262174,-0.07040247,-0.1325357,-0.08025032,-0.07987189,0.07553378,0.0011667311,0.06508711,0.28740177,0.32642442,0.6120511,0.7829856,-0.19330694,-0.28325617
-3.086314,-3.0871947,-3.0887156,-3.0859778,-3.0896866,-3.096991,-3.115139,-3.1138692,-4.27332,-4.319182,-3.9955807,-3.76138,-3.623674,-3.4864879,-3.2482388,-2.965586,-2.5975273,-2.4202163,-2.3561182,-2.3029153,-2.2466893,-2.2781453,-2.3879845,-2.4138675,-2.5208833,-2.6841857,-2.5859485,-1.9191977,-1.0114555,-0.43665648,0.09844291,1.3016776,1.9379507,2.1938195,2.366638,2.3905625,2.304377,2.021707,1.594874,1.0916675,0.65727496,0.46330664,-0.09805733,-1.6226542,-2.5287743,-3.0320046,-2.9736645,-2.7168853,-2.639513,-2.6094012,-2.819934,-3.0265582,-3.086386,-3.0736334,-3.0349495,-2.776598,-2.4549084,-2.1172314,-1.7981058,-1.5573971,-1.4444237,-1.4150219,-1.2774812,-1.2048057,-1.0573331,-0.9046514,-0.65357363,-0.58425826,-0.6817436,-0.87373334,-1.2701043,-1.5423956,-1.5895208,-2.067505,-2.6335769,-2.979969,-3.0638623,-3.0124893,-2.9846492,-2.9061873,-2.6462893,-2.4064372,-1.9243503,-1.2712996,-0.59249455,-0.31468594,-0.1531572,-0.13990161,-0.14100939,-0.0674141,0.09476738,0.32542318,0.48561627,0.71556246,1.0111383,1.3746531,1.8882047,2.207292,2.321485,2.1908562,1.9458979,1.1812128,0.63540065,0.4181255,-0.069591016,-1.3846008,-2.1649172,-1.9452859,-1.4090822,-0.77716273,-0.43106633,-0.39659077,-0.2356613,-0.10184294,-0.099011794,-0.13702206,-0.07440409,-0.078720644,-0.43209442,-0.84153926,-1.163251,-1.316786,-1.576907,-1.8808155,-2.1337156,-2.452605,-2.8413198,-3.2102346,-3.176632,-3.207106,-3.0072665,-2.8859937,-2.7957163,-2.8662887,-2.795349,-2.699041,-2.5561872,-2.0038052,-1.0893453,-0.70696986,-0.2043918,0.020241559,0.0032419115,-0.18507743,-0.7826369,-1.2139771,-1.5017697,-1.74354,-1.8636806,-1.9266514,-1.902756,-1.8950601,-1.9689889,-2.087916,-2.1462464,-2.2192965,-2.2275777,-2.2095041,-2.0897605,-1.9569331,-2.079445,-2.3180277,-2.5170932,-2.6633837,-2.8854582,-3.2727573,-3.153889,-3.200904,-3.325117,-3.4522784,-3.5966225,-3.6919622,-3.7543223,-3.6772451,-3.7868342,-3.7762227,-3.7391925,-3.7349477,-3.5234225,-3.2676332,-3.1436412,-3.0787263
-0.7092626,-0.71065104,-0.71228635,-0.70984906,-0.7144748,-0.72306854,-0.7387853,-0.7395493,-1.5558565,-1.6849139,-1.536227,-1.5174947,-1.2638841,-1.2339675,-1.5933137,-2.128366,-2.689055,-2.8700862,-2.9358566,-2.982826,-2.8974793,-2.848813,-2.6448476,-2.3773694,-2.0471032,-0.9690374,0.4619735,2.0649378,3.0342665,3.3158064,3.1073751,2.8698983,2.107341,1.4946083,0.88701314,0.50854236,0.12453073,-0.40779716,-0.90105253,-1.4579502,-1.8398306,-2.0455108,-2.4656045,-2.5857725,-2.5612645,-2.6478095,-2.6431382,-2.4722934,-2.2079122,-1.9319881,-1.7482117,-1.753942,-1.8405497,-1.9321226,-2.064547,-2.0507317,-1.9269876,-1.6944592,-1.3628924,-1.0649278,-0.8535672,-0.8881788,-0.88922095,-0.83851266,-0.7793283,-0.7290022,-0.5406283,-0.3939796,-0.26572713,-0.14563224,-0.08695018,-0.44015715,-0.595606,-1.136265,-1.0855101,-1.483832,-1.7819924,-1.813314,-1.6886493,-1.4458787,-1.1032076,-0.825621,-0.5566491,-0.5578156,-0.5212873,-0.466514,-0.49721795,-0.3751649,-0.145996,0.03434115,-0.06558488,-0.6528622,-0.8183776,-0.93039393,-1.041631,-1.1177869,-1.1107056,-0.9922482,-0.6420517,-0.38117933,-0.34840405,-0.8851742,-1.5120146,-1.7587194,-2.2183774,-2.3158846,-2.2731996,-2.1398377,-1.983784,-1.7751842,-1.7678698,-1.4986355,-0.77203107,0.07642159,0.42856076,0.50527155,0.47564006,0.4713583,0.48614419,0.3654303,0.01011464,-0.4489051,-0.7317147,-1.3090757,-1.8275424,-2.1669545,-2.2709205,-2.320547,-2.34358,-2.2727253,-2.2961814,-2.2843206,-2.2791324,-2.348489,-2.3717752,-2.216393,-2.0318005,-1.985881,-2.0657132,-2.2428021,-2.2351384,-2.1273868,-1.9100598,-1.5049984,-0.8805211,-0.66098803,-0.6970105,-0.70234025,-0.64428055,-0.5083699,-0.4633324,-0.55051476,-0.60947824,-0.5920974,-0.53407645,-0.31680948,-0.15371302,-0.074092686,-0.17263792,-0.5194172,-0.4803212,-0.47501844,-0.6324194,-0.8693358,-1.0498186,-1.193005,-1.232449,-1.3071568,-1.3980939,-1.5677034,-1.571693,-1.6211092,-1.5728443,-1.4071275,-1.2789668,-1.1064036,-1.1023065,-1.1280801,-1.0787727,-1.0597607,-0.7980939,-0.7023457
-2.3087006,-2.3077044,-2.3065603,-2.307047,-2.305097,-2.3008735,-2.2941241,-2.2977042,-2.168203,-2.6589243,-2.6516883,-2.603188,-2.3391356,-2.1088915,-1.7403226,-1.4810812,-1.2272717,-1.2199734,-1.3008481,-1.319287,-1.3150933,-1.364551,-1.3834188,-1.4241062,-1.5330122,-1.8538489,-1.9295262,-1.3118764,-0.5299371,-0.4088926,-0.5143017,-0.46631026,-0.7037218,-0.9125966,-1.0939413,-1.1949912,-1.1760453,-1.1805428,-1.1588564,-1.066583,-0.847705,-0.7747794,-0.86828715,-1.3232753,-1.7213229,-1.7869339,-1.6357551,-1.2800266,-1.1731105,-1.5419382,-2.0523467,-2.0789502,-1.9862882,-1.9324646,-1.998271,-2.048793,-2.222113,-2.488672,-2.7243762,-2.778852,-2.7444425,-2.6890855,-2.6751661,-2.6241968,-2.5892367,-2.5024307,-2.3513255,-2.2780032,-2.2652264,-2.3232055,-2.4179325,-2.0630786,-1.7901508,-1.6020281,-2.0614862,-2.2091074,-2.0596535,-2.0119286,-2.0105464,-1.9282877,-1.6315825,-1.3690512,-1.1832864,-1.061798,-0.92967284,-0.8566484,-0.8633394,-0.8522797,-0.7818085,-0.69112515,-0.66525424,-0.8235066,-1.0972538,-1.5313039,-1.9511956,-2.113708,-1.9118353,-1.753649,-1.6498092,-1.5869821,-1.4370859,-1.2308196,-0.8530009,-0.7172225,-0.73516226,-1.164296,-1.524427,-1.5581249,-1.1021655,-0.4832536,-0.20631516,-0.379769,-0.42071956,-0.21969032,-0.38446474,-0.50368625,-0.44772637,-0.44328523,-0.3408884,-0.49198586,-0.598785,-0.7515858,-1.0152342,-1.1932936,-1.3476332,-1.5272096,-1.7951587,-1.773432,-1.5957439,-1.6028799,-1.4039031,-1.1964006,-1.0544053,-1.1440823,-1.2460592,-1.3838615,-1.515643,-1.3624147,-1.5570735,-1.9910078,-1.9626756,-1.9391825,-2.0709167,-2.3155837,-2.4640715,-2.3124313,-2.0692139,-1.7247231,-1.4596547,-1.161642,-1.0024462,-0.9246855,-0.8613774,-0.80720794,-0.7586279,-0.7171662,-0.62986565,-0.5520644,-0.4445405,-0.15290326,-0.267401,-0.6293113,-0.7678271,-0.74604046,-0.80416566,-1.1139258,-1.077457,-1.2166625,-1.3521619,-1.4003574,-1.4221535,-1.4666283,-1.5981452,-1.6246035,-1.7729293,-2.004168,-2.098935,-1.9930108,-2.0326474,-2.045117,-2.2957006,-2.312265
-2.007875,-2.0073695,-2.0068917,-2.0072093,-2.005824,-2.0032828,-2.003058,-2.0015929,-2.6105552,-2.054321,-2.2260838,-2.3633983,-2.4625752,-2.4820902,-2.5335002,-2.5095406,-2.3220587,-2.0363264,-1.9244089,-1.8541893,-1.8301021,-1.896895,-2.0461633,-2.1699708,-2.2169597,-2.214981,-2.0921824,-1.8380418,-1.139853,-0.5055317,0.15181237,1.3658103,2.1487641,2.4538314,2.6098237,2.627086,2.6369677,2.2949836,1.7942653,0.8401989,-0.21716264,-0.89376616,-1.9372389,-3.0423884,-3.1712663,-3.0728488,-3.149694,-3.048721,-3.0267172,-2.781066,-2.2451503,-1.7556751,-0.9801055,0.07193734,1.3273416,2.0842094,2.261174,2.3222294,2.5353794,2.8356867,2.8783007,2.885349,2.9440062,2.9621067,3.021443,3.0559335,3.0498908,2.9894469,2.7970715,2.500995,1.6699765,0.20278496,-0.90871114,-2.740481,-3.092686,-2.734013,-2.3490994,-2.1586099,-1.90369,-1.8975747,-2.0896416,-2.543474,-2.6848803,-2.6145144,-2.2920763,-1.8963268,-1.5469506,-1.1508963,-0.93709606,-0.91501045,-0.86504436,-0.7697928,-0.6534234,-0.32522023,0.0026469827,0.48591518,1.0737426,1.4973828,1.650573,1.5792797,1.4271547,0.86017865,-0.12192184,-0.88026685,-1.9043713,-2.784327,-2.9367518,-2.7885141,-2.721213,-2.4125152,-2.3772113,-2.131648,-1.9182758,-2.0456302,-2.2753482,-2.1943736,-1.9745688,-1.6434808,-1.1106083,-0.88078505,-0.912146,-0.9866564,-1.0524008,-1.2664291,-1.4642214,-1.7215437,-1.9924657,-1.9600704,-2.0522475,-2.173943,-2.039476,-2.0036657,-2.0075002,-2.069973,-2.2145138,-2.350102,-2.3777835,-1.6953559,-0.36751777,0.37928948,0.90301085,1.2193882,1.3972975,1.3996867,0.9196794,0.41327584,0.19865865,0.14088571,0.036394328,0.021862715,0.05074808,0.14601955,0.2193419,0.2540071,0.28495574,0.3486261,0.45117185,0.4719169,0.32825965,-0.06794297,-0.506876,-0.8069128,-0.9568981,-1.0425007,-1.1557207,-1.3132055,-1.2662859,-1.301374,-1.3297931,-1.4923999,-1.5380433,-1.5545825,-1.5491008,-1.4745185,-1.4910786,-1.5692726,-1.5514212,-1.509577,-1.5051211,-1.5379773,-1.9866503,-2.0077193
