0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195
13.106491,13.157146,13.251427,13.261434,10.621158,10.620234,12.9411545,12.709841,11.389206,8.948047,6.0326376,4.143098,2.6390398,1.8704605,1.1972427,1.2375416,1.3259912,1.2635014,1.3662604,1.5523962,2.2703876,3.8000913,5.7811275,7.141902,7.211674,5.5001483,4.524329,3.946517,3.8377466,3.8282099,3.753267,3.7164524,3.666344,3.3581805,2.9038322,2.524209,2.1573331,1.410257,0.5967609,0.6544435,0.89830214,1.1510727,1.7035694,2.4165792,3.5945086,4.6898875,4.4606156,3.3008823,2.2386975,1.7784884,1.3332933,0.3110639,0.16663107,0.39844972,0.96662915,1.4120536,1.5576644,1.6417811,1.6962861,1.7230825,1.7407975,1.7609782,1.7681594,1.783809,1.783807,1.7748232,1.7545202,1.7787545,1.8494513,1.8453784,1.9479668,2.1911178,2.3417032,2.1445534,2.1855705,2.8616405,3.5903792,3.5359,3.2045517,2.6941004,1.9112762,1.3015801,1.1364388,1.2290157,1.251004,1.1050599,0.93676937,0.6701008,0.4137153,0.055965826,-0.15294167,1.2494713,2.7243304,1.7598767,0.63432044,0.47930104,1.1474445,1.2181084,1.1260706,1.2249715,1.5127077,1.8848209,2.3935878,2.7434351,2.5636992,2.5247233,2.2287922,1.5570912,0.6212159,0.104956225,-0.38171148,-0.35269547,-0.4415409,-0.54227674,-0.6835837,-0.6368167,-0.59579796,-0.5272329,-0.43849647,-0.39779574,-0.31715846,-0.20587696,-0.18723918,-0.09411302,-0.0054931343,0.8334164,1.4048129,2.056518,2.629258,3.480354,4.18713,4.6074367,5.185339,6.1460876,6.3113475,5.95239,6.2620115,5.8852353,5.326543,4.971465,4.1792865,3.086558,1.0506508,0.6156697,0.51687956,0.46783772,0.29073215,0.1820612,0.022592217,0.008015096,0.05074045,0.580599,1.3389328,1.7802,1.990986,1.9615622,2.7659216,3.7644343,4.022933,3.1983876,2.320661,1.7714722,1.0366042,-0.04163146,0.008015007,0.72510266,1.4578955,1.9135588,2.1355176,2.3239264,2.587632,2.9317667,3.883836,5.451153,6.7326355,7.841534,8.755372,9.312624,9.8339,9.86413,10.135679,10.344796,10.300047,10.371735,10.308736,10.111099,10.350353,10.584879,10.753607,11.148767,11.537642,10.620005,10.624931,10.620519,10.620435,10.619846
-2.678698,-2.6284664,-2.4894972,-2.4717302,-1.1690471,-1.1682605,-2.4628634,-2.5737367,-2.5740943,-2.5785885,-2.8561292,-2.7553194,-2.4723678,-2.2263796,-2.2774348,-2.2105951,-1.929565,-1.7401993,-1.6368859,-1.6544063,-1.7984176,-2.0245457,-2.3925824,-2.7125638,-2.702095,-2.5589473,-2.2436175,-1.8413501,-1.4067404,-1.0999004,-0.9141528,-0.736782,-0.6746274,-0.531232,-0.29220432,-0.07739442,0.18775867,0.48833567,0.36933488,0.08603048,0.0031791925,-0.046121955,-0.17271662,-0.6053255,-1.457778,-1.9731212,-2.053104,-1.8872583,-1.719853,-1.6325655,-1.6432478,-1.5305237,-1.7248125,-2.1370683,-2.8511891,-3.244618,-3.3466554,-3.3939586,-3.4196653,-3.3802195,-3.3266368,-3.304967,-3.271882,-3.2399902,-3.2013788,-3.160946,-3.1464472,-3.1762009,-3.2032208,-3.237279,-3.272246,-3.255659,-2.9617271,-2.626195,-2.3187678,-2.4642725,-2.788406,-2.656271,-2.3454885,-1.9532461,-1.6783831,-1.6786599,-1.7994027,-1.921344,-2.0264533,-2.0644546,-2.0694323,-2.0224748,-1.9646533,-1.9536172,-1.8938279,-2.2060385,-1.5153773,-1.1920762,-1.4046836,-1.9938867,-2.383726,-2.4499555,-2.357672,-2.1748512,-1.9964461,-2.033212,-1.9391189,-1.2642349,-0.43105325,0.023385644,0.3466458,0.5789569,0.692333,0.2780293,0.18307373,-0.13446142,-0.3322826,-0.43673816,-0.515116,-0.5862874,-0.59944034,-0.62065446,-0.6154274,-0.5842688,-0.53981817,-0.46898183,-0.29700693,-0.10271674,0.1434823,0.92009336,1.1710367,1.2280891,1.1556278,0.9987168,0.6911968,0.30132055,-0.43219507,-1.8057431,-2.8699107,-3.380843,-3.504339,-3.4141617,-3.2335355,-3.1139002,-3.0740843,-2.936489,-2.3934016,-2.0615761,-1.5798302,-0.92040294,-0.36005825,0.04770349,0.3877407,0.6630406,0.31549215,-0.23801541,-0.24789885,-0.1828013,-0.38734317,-0.81536424,-1.5432158,-2.1517975,-2.3030448,-2.0720146,-1.9161596,-1.895088,-1.8691969,-1.6583374,-2.0015001,-2.6101353,-3.2835464,-3.1998835,-3.1914067,-3.1235561,-3.1036866,-3.006616,-3.0823092,-3.1696436,-3.048324,-2.8054504,-2.7895894,-3.0518901,-3.1726384,-3.1758678,-3.2043793,-3.2041326,-3.3127627,-3.3630157,-3.3347347,-3.3559952,-3.3133807,-3.2247639,-3.0750961,-2.7777379,-2.4430532,-1.1680934,-1.1722848,-1.1684178,-1.1684045,-1.1678483
-1.0179787,-0.98349667,-0.9054185,-0.88791144,-0.4161797,-0.415951,-0.90670806,-0.9549478,-0.95300543,-0.5902037,-0.33211163,-0.06901716,-0.046608105,-0.3721112,-1.2404318,-2.1858585,-2.5919838,-2.835667,-2.9308867,-2.9579253,-2.938166,-2.7557049,-2.4003491,-2.0751786,-2.008363,-1.9034902,-1.84604,-1.8677223,-1.8451047,-1.8563445,-1.8248469,-1.765456,-1.7237229,-1.6537669,-1.6144223,-1.5987928,-1.6209204,-1.5361663,-1.4434645,-1.745987,-1.931415,-1.7820561,-1.1237183,-0.120560825,0.12504637,0.4795263,0.7595906,0.6937301,0.37030375,0.1604747,-0.16692168,-0.8252602,-0.9435149,-0.7124568,-0.90124196,-1.4766016,-1.7985201,-1.9026442,-1.9264138,-1.9723085,-2.046646,-2.0807319,-2.0902019,-2.0961103,-2.105795,-2.0885031,-2.084369,-2.0562925,-1.9435203,-1.7922223,-1.5438359,-1.3620282,-1.5111284,-1.5207758,-1.7000352,-2.1834202,-2.4965281,-2.6403384,-2.8825119,-3.0603771,-3.1191494,-2.5369856,-1.922591,-1.522872,-1.331882,-1.3612556,-1.518791,-1.7199337,-1.847542,-1.974839,-1.9945152,-1.2263358,-1.4168432,-2.6268868,-3.111465,-2.7358232,-2.552383,-2.733618,-2.9348602,-3.0208755,-2.9911056,-3.0417204,-2.9261506,-2.4123256,-2.1233492,-1.8446958,-1.5438975,-1.3501885,-1.5442686,-1.940025,-1.484822,-1.7112846,-2.14405,-2.2449899,-2.2695942,-2.278518,-2.2989006,-2.300042,-2.3308737,-2.3809755,-2.501572,-2.661181,-2.7826219,-2.7627015,-2.6410403,-2.738927,-2.9760299,-3.2445226,-3.3680544,-3.3732042,-3.3388472,-3.2191029,-3.0446358,-2.745891,-2.1116474,-1.751788,-1.6987708,-1.8166121,-1.9339631,-1.8900433,-1.9291322,-2.1392007,-1.822767,-1.1123676,-0.74647725,-1.1132674,-1.233593,-1.2686943,-1.2203078,-1.1005582,-1.2439206,-1.6184945,-1.575242,-1.1048712,-0.44684693,0.14974841,0.2996673,0.81196475,0.87107015,0.75614846,0.7814907,0.80141383,0.68717414,0.15693623,-0.185343,-0.54376376,-1.7372329,-2.603702,-2.6831245,-2.6271527,-2.5912228,-2.5727491,-2.4876585,-2.174348,-1.8918822,-1.7494544,-1.6765965,-1.5818427,-1.4771137,-1.4176168,-1.2624662,-1.2645029,-1.3389732,-1.2311349,-1.152894,-1.0748444,-1.0493543,-0.8856258,-1.0576997,-1.1434617,-0.94654655,-0.41594213,-0.4179123,-0.41610584,-0.41612935,-0.41583484
-2.1580205,-2.0731387,-2.0082028,-2.0254211,-0.047941998,-0.04666543,-1.3550667,-1.2036136,-0.71514153,-0.28460968,-0.09637022,-0.21775973,-0.16595313,-0.08082549,-0.3728264,-1.0672529,-1.5308971,-1.82758,-1.9595087,-1.9679883,-1.9545803,-1.8254786,-1.8010714,-1.9343226,-2.0769556,-2.3376167,-2.3195662,-2.198605,-1.9323254,-1.7736198,-1.6181087,-1.3078078,-1.1184744,-0.8530605,-0.18052575,0.86766106,2.5190792,4.9185376,8.204853,10.214661,10.852882,11.277046,10.99538,9.250456,6.374181,3.5022178,1.3295867,0.655354,0.46518922,0.27508813,0.24000561,0.21009175,-0.091771185,-0.21662913,-0.3962087,-0.57189035,-0.78471875,-0.97064185,-1.0956005,-1.2274208,-1.3562634,-1.4753461,-1.5571489,-1.6190884,-1.663118,-1.6662173,-1.6915185,-1.7105252,-1.7264495,-1.7599242,-1.7547722,-1.7607129,-1.8746848,-1.8756438,-1.5856929,-1.6620175,-1.9884622,-1.9692649,-1.7942733,-1.4539838,-1.1316471,-1.3918983,-1.5631219,-1.5484881,-1.582259,-1.6644385,-1.7979494,-1.8417735,-1.7717427,-1.5054806,-1.1641172,-0.9613335,-0.78772986,-0.4237767,-0.69381034,-1.0355538,-0.9235081,-0.6263412,-0.0012915581,1.303221,3.3157146,5.897846,8.129831,10.226368,11.3273325,11.829907,12.15395,12.379668,12.4623165,11.257684,8.947799,5.1294117,1.6044118,0.48632103,0.10468906,-0.17358077,-0.28156108,-0.3756691,-0.46314266,-0.52738166,-0.58658373,-0.5195743,-0.13073426,0.85679764,2.3383272,3.1900828,2.9723046,2.8890545,2.7847018,2.378863,2.0036578,1.8337862,1.2668222,-0.034091182,-0.89782065,-1.5011842,-1.7253447,-1.8307679,-1.7746845,-1.6484098,-1.5854951,-1.5469177,-1.1380441,-0.6169698,0.12213814,1.0104185,1.4554108,2.2755978,3.5195985,6.039425,8.390274,10.114748,11.654275,11.776249,10.7928095,8.619661,6.1409307,3.1763773,1.2217418,0.23781988,-0.021453813,-0.09383917,-0.00031864643,-0.012781091,-0.49875033,-0.6689652,-0.63469005,-0.7611459,-0.94514406,-1.0495179,-1.1853563,-1.0923587,-1.2360408,-1.5772942,-1.9684553,-2.193913,-2.3297021,-2.591247,-2.8134837,-2.8335032,-2.9042885,-2.9785967,-3.0185525,-2.9947345,-2.9123492,-2.7356708,-2.6086197,-2.3849573,-2.1369154,-1.8297966,-1.7067584,-0.04639283,-0.05357398,-0.046993956,-0.046954453,-0.046046168
0.66749126,0.5141816,0.40805703,0.4610278,0.20895533,0.20826599,-0.06896865,-0.16402641,-0.06499335,0.35877696,0.80934256,0.61927104,0.2990364,-0.016807914,-0.06508897,0.28921995,0.6407406,0.8691279,0.9027869,0.68055964,0.27408335,-0.30471817,-0.6850687,-0.6011756,-0.32150465,-0.08957567,0.17671964,0.4064271,0.49979186,0.44602853,0.47065067,0.497056,0.51271904,0.61713207,0.67932546,0.7290562,0.64677596,0.4830106,0.07542652,-0.52643263,-0.5392339,-0.6848693,-0.917423,-1.1449618,-1.4241029,-1.4872928,-1.2270653,-1.0471873,-0.82967854,-0.936594,-1.1035709,-1.0137382,-0.9019937,-1.0757489,-1.1089153,-0.039413035,0.64690435,0.9531991,1.0455152,1.1083157,1.202248,1.2521776,1.2924037,1.3208745,1.3517054,1.3399575,1.3590527,1.3517661,1.2357659,1.15379,0.89083475,0.4632644,0.18625337,0.21207969,0.05838421,0.35352534,1.0174487,1.4750872,1.8779063,2.6766815,4.019755,6.5885987,8.229434,9.293901,10.087809,10.69697,11.099888,11.37202,11.5756235,11.698571,10.481869,7.2336473,3.1948514,0.9395318,1.0128015,1.090591,1.1663765,1.3338002,1.5451496,1.4656575,0.7811614,-0.4805746,-1.2348398,-0.92152816,-0.52109444,-0.5697985,-0.66269827,-0.6299701,-0.590229,-0.5892689,-0.6591453,0.16689083,0.7850723,0.9158194,0.8940183,0.8130733,0.7171088,0.65483797,0.60097843,0.5795159,0.52451557,0.40635532,0.10424465,-0.5707526,-1.8153921,-2.4397092,-1.9109647,-1.5985129,-1.4596776,-1.3305275,-1.0193932,-0.8080348,-0.48570248,-0.42937076,-0.80147076,-0.69719875,-0.7250353,-0.53578997,-0.18922052,-0.09979294,-0.12572347,-0.48359296,-0.96820855,-1.2396127,-1.1187705,-0.29014465,0.35102075,0.57216454,0.7671194,0.9683564,0.532846,-0.5259942,-1.4226855,-1.526104,-1.4433069,-1.3258355,-1.441566,-1.5420092,-1.349941,-1.1110225,-1.0272162,-1.3279244,-1.7978735,-1.8184342,-1.4648492,-1.2120655,-0.03891495,0.75640154,0.6817178,0.35406944,0.14887929,-0.16671985,-0.3056804,-0.26503766,-0.13213144,0.12213816,0.41658154,0.5027873,0.4513412,0.2828329,-0.08194114,-0.11135093,0.119742274,0.02562311,0.07943454,-0.030251019,-0.113894194,-0.27461672,-0.14945936,-0.104196295,-0.23260754,0.20813745,0.21253255,0.20849575,0.20849791,0.20793036
-3.5923629,-3.6642003,-3.8015347,-3.7999105,-0.81012356,-0.809802,-3.5219386,-3.261596,-2.4979625,-1.1925969,-0.3970157,-0.05779344,0.37356868,0.7741845,0.7704456,-0.23542248,-0.5651325,-0.46965915,-0.35535055,-0.28996843,-0.54625213,-0.9226413,-1.1272149,-1.1372924,-1.2093073,-1.4420221,-1.657606,-1.8094894,-1.9622898,-1.9891046,-1.9632089,-1.9767215,-2.0362253,-2.054278,-1.9060717,-1.4909629,-0.99156666,-0.42392674,-0.1021447,-0.22579572,-0.20983094,0.0011150315,0.3498019,0.75113624,0.6344618,0.09365288,0.09996529,0.3654513,0.8402636,1.4678817,2.2992036,2.7362409,1.8042014,1.1978135,1.0945632,0.25178653,-0.06570865,-0.15575236,-0.11041367,-0.06978625,-0.06720187,-0.09652217,-0.11220931,-0.11727317,-0.13799517,-0.17640974,-0.2556797,-0.33830804,-0.44114226,-0.69224507,-0.9723908,-1.1968408,-1.1151766,-0.9961152,-0.71475863,-0.66796553,-1.3729572,-1.6258068,-1.547571,-1.2405521,-0.5406703,-0.9613602,-1.5081735,-1.6411612,-1.6987599,-1.6578972,-1.5496099,-1.3488616,-1.0622077,-0.71343815,-0.8289733,-1.5730982,-1.7441988,-1.2480369,-0.7845409,-1.2863479,-1.4488816,-1.1391625,-0.7512506,-0.43053523,-0.3817343,-0.28052616,-0.48066384,-0.96775585,-1.2271541,-0.9180126,-0.5745832,-0.32040876,-0.19386044,-0.5941961,-0.628853,-0.5870473,-0.6416852,-0.6769459,-0.6802957,-0.6779832,-0.624673,-0.56801635,-0.5023038,-0.41923624,-0.24376115,-0.03438425,0.16093555,0.30240947,0.44513202,0.7228032,0.6968267,0.57660127,0.4754551,0.14355494,-0.44468778,-0.8956963,-1.4046993,-1.9424331,-2.3402162,-2.6834726,-2.8932667,-2.798537,-2.4231362,-2.0010524,-1.4239645,-0.5503774,-0.33220813,-0.9923126,-1.0028734,-0.7347471,-0.71320605,-0.7069426,-0.5230872,-0.35232875,-0.05777034,0.08676177,0.16635239,0.20058881,0.5157164,0.9975695,0.70857525,0.22796975,0.23910308,0.5134863,0.9068563,2.4553294,3.8953242,3.7957237,1.9140399,1.3982642,1.5608587,1.378577,1.1206294,0.8086803,0.39522713,-0.17401186,-0.6745329,-1.0505798,-1.086992,-0.92491335,-0.7793033,-0.46012765,-0.28212857,-0.0966146,-0.045537055,-0.05987194,-0.056795627,-0.06517905,0.020689666,0.040144563,-0.11665067,-0.15251714,-0.21930702,-0.33755845,-0.44440895,-0.8097452,-0.81190157,-0.8100401,-0.8099688,-0.8097284
-2.9156818,-2.9434571,-2.9174552,-2.902362,-2.3222623,-2.3220053,-3.0569346,-3.144919,-3.2465346,-3.0359693,-2.7924957,-2.7730412,-2.613595,-2.5277588,-1.996028,-1.3836027,-1.2566985,-1.1192924,-1.0967201,-1.2178857,-1.507956,-1.8862038,-2.221034,-2.2229772,-2.0907469,-2.1958437,-2.4270458,-2.4424593,-2.4372766,-2.3070767,-2.2559845,-2.2755127,-2.329555,-2.3445969,-2.208507,-1.9764135,-1.7838771,-1.4859993,-0.828701,-0.2718822,0.021480218,0.13967721,-0.13839146,-0.6164974,-1.1125722,-1.7897347,-2.1427402,-2.028686,-1.6940393,-1.4709941,-1.1952928,-0.6958467,-0.7928091,-1.149771,-1.2998192,-1.5180572,-1.6362977,-1.7162101,-1.7439969,-1.7711997,-1.8124485,-1.8615851,-1.9022918,-1.9352549,-1.9724367,-2.004152,-2.053522,-2.126611,-2.2449517,-2.3690934,-2.428491,-2.172232,-1.4939232,-1.112833,-1.1136467,-1.1363823,-1.5354928,-1.5551281,-1.4002765,-1.1956714,-0.57780045,0.09278974,0.072980136,-0.13958666,-0.29227272,-0.34102002,-0.35398343,-0.37245727,-0.3856588,-0.4178879,-0.6559989,-0.7473819,-1.4921165,-1.357238,-1.0024376,-0.7785367,-0.9459179,-0.95952296,-1.0383977,-1.349877,-1.6754913,-1.6626396,-1.2136817,-1.1781425,-1.1169337,-1.4016218,-1.6137745,-1.6534793,-1.5380895,-1.9598534,-2.1121411,-2.0861547,-1.7884202,-1.6954839,-1.6368265,-1.6281562,-1.6053715,-1.5964484,-1.5447228,-1.503954,-1.4053118,-1.3121538,-1.1782047,-1.1433412,-0.8819246,-0.43282253,-0.42774358,-0.43214947,-0.5271553,-0.7953369,-1.0457361,-1.3291876,-1.4482361,-1.4962527,-1.9202297,-1.9759741,-2.0076177,-1.7964907,-1.5771174,-1.4713919,-1.1460829,-0.25384536,0.29700458,-0.4222888,-0.7186138,-0.62267315,-0.67834103,-0.73452556,-0.85272443,-1.2281983,-1.1318328,-0.864884,-0.6415662,-0.81430304,-1.1415954,-1.2908194,-1.6518452,-2.1585584,-2.3465698,-2.313702,-2.1549232,-1.7806646,-1.3946862,-0.9534584,-1.257602,-1.7574905,-1.645998,-1.1353117,-1.17601,-1.1715277,-1.1487597,-1.1466014,-1.4216509,-2.0230913,-2.4442842,-2.7465193,-3.0335968,-3.1681254,-3.1581035,-3.11555,-3.0569427,-3.0472703,-3.0675697,-3.0765948,-3.0980878,-3.1105719,-3.0643945,-3.0666285,-3.0677383,-2.976342,-2.922377,-2.3218567,-2.3221893,-2.321845,-2.3219182,-2.3218393
-1.4806197,-1.5559413,-1.6132516,-1.687298,-0.7207928,-0.7203086,-1.5172335,-1.5035787,-1.3351793,-1.470583,-1.0971723,-0.47255427,-0.3480492,0.22337104,0.8207949,0.7703136,0.44222096,0.53581804,0.5972162,0.6473082,0.56142616,0.33692357,-0.3621232,-1.2676508,-1.7164476,-2.472415,-2.6305528,-2.4169388,-2.1495583,-2.0287278,-1.9426044,-1.7941015,-1.7348597,-1.6578828,-1.3872046,-1.1127895,-0.8941838,-0.81529474,-0.69264245,-0.32824132,-0.17301187,0.09748721,0.39522427,0.29091576,-0.5247538,-0.7648331,-0.6685283,-0.5667168,-0.25958517,0.11311634,0.4385473,0.7492949,0.43101197,0.096662775,-0.16536683,-0.2590525,-0.25864512,-0.23994583,-0.2397809,-0.25380996,-0.28488395,-0.3229598,-0.3468668,-0.36630368,-0.35812956,-0.32198054,-0.31588194,-0.2992026,-0.20030758,-0.101350844,-0.020825982,0.065864205,0.106058985,0.064795375,-0.23438914,-0.98899543,-1.5071204,-1.4189532,-1.0217505,-0.37600023,0.43632942,0.81489366,0.5937984,0.25525755,-0.074012935,-0.2470218,-0.13280874,0.13124287,0.5393833,1.4158137,2.450484,2.0358016,2.6923826,2.9235125,2.3896742,1.2238435,0.6911862,0.63340616,0.7883328,1.1762035,1.5480627,1.4393972,1.1183757,1.2438235,1.2988226,1.442877,1.5474098,1.5146673,1.2662635,1.3719138,1.3444288,1.4122722,1.3214959,1.3074281,1.4754778,1.6189492,1.8380091,1.9287237,2.0598192,2.3220034,2.9336195,3.992498,5.205585,7.3045707,9.621707,10.928565,11.239385,11.340321,11.315832,11.10955,10.75602,10.319469,9.157789,6.4217668,2.907072,0.67706704,-0.0390466,-0.13627298,0.17926699,0.54924595,0.97264135,0.8223512,0.19477096,0.13171998,0.25636178,0.14612514,0.04062338,0.26681936,0.5642407,0.9972613,1.0683485,1.0633326,1.3794744,1.328411,1.0570635,0.47765917,-0.21406882,-0.80039626,-0.93307036,-0.7330732,-0.54186904,-0.43315536,0.041830443,0.29342884,0.022414118,-0.35167778,-0.47350806,-0.3140863,-0.17584527,-0.04405135,-0.024491698,0.20757017,0.122643694,-0.46783942,-0.92934,-1.0780964,-1.2027011,-1.5530691,-1.7649307,-1.7710459,-1.8035291,-1.8884231,-1.9211094,-1.9309435,-1.8605969,-1.669151,-1.5681704,-1.3965449,-1.138058,-0.91237736,-0.8056138,-0.72022194,-0.72271794,-0.72056866,-0.72071475,-0.7201351
-0.6234815,-0.69283986,-0.7697767,-0.74811435,-1.8519435,-1.8528919,-1.3380017,-1.4344847,-1.5111496,-1.2341446,-0.90642434,-0.5047332,0.009436175,0.5366939,3.0459213,6.769822,8.690994,9.430184,9.789768,9.93832,10.008514,9.682139,8.968038,8.147442,7.6552606,7.542046,7.1091537,6.998201,6.7415977,6.669203,6.523363,6.257115,6.0563917,5.5976515,4.76749,3.8441901,3.0906947,2.0160728,0.038354784,-0.6519139,-0.70428187,-0.83904785,-1.038087,-1.4191458,-1.9342942,-2.5546026,-2.5909796,-2.2686567,-1.8719008,-1.7682583,-1.3836086,0.009170353,0.7759411,0.54005307,0.13153401,0.08754414,0.22357616,0.35237756,0.45171633,0.58632934,0.66423655,0.716254,0.7044192,0.69381106,0.67453575,0.6293045,0.5661534,0.44403923,0.296099,0.027151136,-0.38079822,-0.75251,-0.737089,-0.5472232,-0.28679824,-0.22922891,-0.5088695,-0.5662327,-0.4204436,-0.44674185,-0.3537475,-0.5469078,-0.9511024,-1.2991526,-1.5497079,-1.5435076,-1.3858066,-1.2689941,-1.2172554,-1.1319375,-0.7597776,-0.5775276,-0.9221529,-0.52486837,-0.20382038,-0.8220271,-1.050007,-0.85358685,-0.6924336,-0.6717354,-0.70135075,-0.7699902,-0.41339415,0.21737458,1.1520973,0.98360527,0.7695642,1.0149283,2.3311505,6.326041,10.039331,12.050189,12.558912,12.516552,12.479269,12.442211,12.432767,12.421476,12.394248,12.33189,12.208336,12.052271,11.790227,11.067894,9.224045,6.8019533,6.0195513,5.258365,4.697092,3.9803448,3.1452749,2.4619193,1.0341204,-0.7093544,-1.4406275,-1.6382934,-1.4578315,-1.1600158,-1.0788894,-1.1972717,-1.0308579,-0.18564904,1.2850063,1.412877,1.1314384,1.3274341,1.3335558,1.2776299,0.7822855,-0.17856666,-0.91196805,-1.0176234,-1.0646257,-1.150569,-1.1459659,-1.2985953,-1.8181376,-2.3123024,-2.5318525,-2.437971,-2.4157844,-2.1092663,-1.712127,-0.6526437,-0.27800435,-0.559434,-0.98162246,-0.82982373,-0.69839233,-0.5986217,-0.49209014,-0.35611677,-0.35047287,-0.52686065,-0.6797856,-0.9912476,-1.3785831,-1.6522951,-1.7586169,-1.6636271,-1.5296259,-1.4537685,-1.5629308,-1.6813542,-1.8639898,-1.9170926,-1.8582667,-1.8512479,-1.9941559,-2.0932577,-2.0643444,-1.8533869,-1.8523382,-1.8534272,-1.8534485,-1.8534961
-3.89895,-3.7822404,-3.6542375,-3.528553,-2.4188967,-2.419651,-3.5078692,-3.4514565,-2.995287,-2.3624513,-2.2628117,-2.391746,-2.3843002,-2.4897292,-2.687005,-2.5475357,-2.286056,-2.1427999,-2.1182554,-2.306559,-2.6390276,-3.0098643,-2.9962401,-2.480544,-1.9257329,-1.6692786,-1.6891103,-1.7952864,-2.0063434,-2.156247,-2.277389,-2.473544,-2.5876648,-2.7628384,-3.0056558,-3.1291723,-3.1317947,-3.028402,-3.0526927,-3.4777424,-3.5877178,-3.772431,-4.0842047,-4.130381,-4.1508136,-3.9643292,-3.4728243,-2.877415,-2.4006703,-2.24795,-2.1899946,-2.0200155,-2.0079107,-2.0037508,-1.5385369,-0.7375252,-0.29868975,-0.17297265,-0.19475049,-0.2591052,-0.23806736,-0.23640937,-0.22186938,-0.18918854,-0.14576393,-0.15682307,-0.1667175,-0.21840055,-0.40320146,-0.5773303,-0.7404567,-0.786165,-0.7224958,-0.6156992,-0.8153375,-0.95812774,-0.9500005,-0.8266813,-0.71651685,-0.73070693,-0.6209239,-0.14389339,0.019831032,0.02242738,0.1972771,0.39343768,0.47979084,0.538628,0.5990813,0.5646635,0.61623394,-1.0542128,-2.5384893,-2.3216467,-2.0997975,-1.6483672,-1.0905318,-0.5547138,-0.26541176,-0.30247688,-1.0019276,-2.2355978,-3.5474908,-3.9371305,-3.6536007,-3.329929,-2.913127,-2.536917,-2.3321104,-2.1970353,-2.5394192,-2.1788802,-1.9556377,-1.8324378,-1.8535151,-1.9661434,-2.0580597,-2.1226025,-2.1876779,-2.2603652,-2.3304694,-2.3594313,-2.35771,-2.5630555,-3.0909195,-3.546019,-3.4801095,-3.474197,-3.5256982,-3.6130738,-3.6662817,-3.7432413,-3.7779968,-3.796469,-3.6979055,-3.248925,-3.1223445,-3.0573015,-2.962211,-2.8159182,-2.655775,-2.327447,-2.104607,-2.29333,-2.521535,-2.3867052,-2.1909065,-2.196112,-2.1998959,-2.3719823,-2.6391835,-3.251848,-3.465731,-3.3012013,-3.3214574,-3.616444,-3.882784,-3.9181144,-3.5641778,-3.0188365,-2.6253338,-2.3679914,-2.1915426,-1.9750807,-2.0371275,-1.8878776,-0.77821726,-0.13691834,-0.23008956,-0.4851842,-0.7148176,-0.84392875,-1.0087485,-1.1088707,-1.1987904,-1.1500528,-1.1335847,-1.1971207,-1.3730245,-1.4723771,-1.7044461,-1.8050641,-1.5601932,-1.5775332,-1.5153584,-1.5656294,-1.707078,-1.8816242,-1.8578225,-1.9276235,-1.8912101,-2.4197524,-2.4141638,-2.4192402,-2.4192257,-2.420002
