0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
12.094046,12.095638,11.937336,11.331614,11.20746,10.99092,10.699093,9.834066,8.370361,6.77659,4.9060426,2.467574,1.504405,0.82414806,0.32238513,-0.18363163,-0.47950795,-0.44201404,-0.45681614,-0.48317406,-0.35259432,-0.08113992,0.70268685,1.5233395,2.8857522,4.653654,6.375423,6.903448,6.7950478,5.6406226,4.916172,4.216223,3.5648282,2.080204,1.026049,0.44344643,0.55321616,0.48835856,0.39239854,0.30614343,0.31809127,0.44615746,0.57302904,0.6902687,0.85675627,1.0566286,1.3396947,2.23198,3.2641408,4.2317863,5.1414256,5.9899673,6.7158847,7.6607656,6.9278364,5.656785,4.946721,4.9224787,4.6486073,3.8218317,2.6597433,1.8339765,0.7522079,0.18389764,-0.177414,-0.2977812,-0.33420318,-0.33398664,-0.271035,-0.18633503,-0.0625301,0.17134991,0.5047135,0.9173521,1.4352076,1.7981225,1.9767841,1.9397345,1.208282,0.5003526,0.20826028,0.78848433,1.3532894,1.4927168,1.3436575,0.97016156,0.7298499,0.49277905,0.35998544,0.3649196,0.5797732,1.9595182,3.63128,4.8703794,5.1489224,3.932941,3.4409857,3.493194,3.6561186,2.8036861,2.319277,1.1478727,0.25732434,-0.21105789,-0.55582595,-0.61049783,-0.65192246,-0.63136035,-0.52702236,-0.39968723,-0.22879153,0.024084434,0.27863744,0.5583524,0.8256135,1.1473684,1.3691576,1.5917109,1.7527362,1.7741293,1.7990746,1.6849971,1.5840634,1.379152,1.2342212,1.2481309,1.2934432,1.150492,1.140186,1.1875333,1.161297,1.2235317,1.3225762,1.2451465,1.223667,1.2326906,1.2400767,1.4001559,1.9069692,2.4813192,2.7947602,3.0380032,3.1567986,3.164635,3.1920824,2.7825966,2.707202,3.1454277,3.0122635,2.5695293,1.9374012,1.685845,1.2052642,1.3496165,1.5233665,1.4823424,1.4197953,1.4199761,1.6219406,1.7903844,1.8249124,1.8127947,1.734338,1.7505296,1.6601064,1.8133551,1.8505409,2.1205451,2.7775414,3.938823,5.0028114,6.0100594,7.067578,8.477343,9.288825,9.912156,10.462984,10.925009,11.272572,11.636844,10.623291,10.629753,10.623142,10.622713
-3.0371523,-2.934483,-2.6617906,-2.599776,-2.5767722,-2.551873,-2.430623,-2.420282,-2.5656805,-2.833992,-2.8802536,-2.4379363,-1.9267005,-1.8805391,-2.0742626,-2.0166655,-2.110774,-2.2720861,-2.396716,-2.3816605,-2.0979562,-1.84745,-1.7846727,-1.7937543,-2.3967872,-3.1370995,-3.912199,-4.3684225,-4.3247175,-3.9400759,-3.712798,-3.5530066,-3.3496504,-3.0401936,-2.8583012,-2.7186797,-2.5688062,-2.256107,-1.8483092,-1.5462077,-1.3461877,-1.2067821,-1.1347165,-0.98891944,-0.6908228,-0.21457568,0.16947883,0.48567647,0.49932414,-0.02881211,-1.116688,-2.0541701,-2.4781675,-2.750686,-2.5931761,-2.17261,-2.020926,-1.6363137,-1.2246516,-0.560457,-0.1210199,0.19498232,0.035693895,-0.2595269,-0.42194295,-0.48279577,-0.47098875,-0.41198424,-0.35476086,-0.32538414,-0.32729235,-0.36711258,-0.57223064,-0.7445158,-0.9700878,-1.0984025,-1.2551969,-1.330643,-1.4870064,-1.5121698,-1.7970787,-2.3313184,-2.6761794,-2.7714381,-2.6197267,-2.499439,-2.4327214,-2.3387284,-2.177642,-1.8942161,-1.727324,-2.02141,-2.1839583,-2.2887847,-2.4307039,-2.787521,-2.7896857,-2.7846155,-2.8866854,-2.784798,-2.6450186,-2.1785827,-1.7394264,-1.5273305,-1.2412236,-1.3081245,-1.3799651,-1.4498148,-1.5080132,-1.5005646,-1.5168098,-1.5684587,-1.6564606,-1.7061521,-1.7982079,-1.9232261,-1.9970993,-2.1314828,-2.2698996,-2.3241644,-2.3124487,-2.2796352,-2.110619,-1.735359,-1.5284376,-1.5297171,-1.4077528,-1.3399712,-1.2860621,-1.272682,-1.2652464,-1.2477881,-1.1801978,-1.0054449,-0.7330303,-0.3240341,-0.15480796,-0.6481492,-1.1430807,-1.4906795,-1.7550747,-1.8646979,-1.9683638,-2.0382106,-2.0317264,-2.1182723,-2.19449,-2.1000183,-2.1958447,-2.3996933,-2.8056874,-3.1618454,-3.1258316,-2.9875016,-2.9693184,-2.9260728,-2.8955498,-3.0477552,-3.1968317,-3.2102127,-3.202594,-3.2001514,-3.1695075,-3.1334748,-3.0567768,-3.0360265,-3.0477114,-3.0997872,-3.1023717,-3.002089,-2.8231063,-2.619763,-2.355803,-2.1439953,-2.1735852,-2.3363218,-2.4117813,-2.4282434,-2.468341,-2.3615398,-1.4889084,-1.4922326,-1.4883796,-1.4881251
-0.91000134,-1.0381303,-1.1505823,-1.4397628,-1.5555222,-1.6603076,-1.7446653,-1.8816981,-1.9290733,-1.9687216,-1.9106959,-1.4729853,-1.694357,-1.9726909,-1.8747697,-1.6835651,-1.8128586,-2.024641,-2.2781916,-2.4694278,-2.5556557,-2.5412252,-2.8947647,-2.5947182,-2.1034513,-1.9898968,-1.9899561,-1.9441397,-1.7931795,-1.4608321,-1.2804093,-1.3214073,-1.3067545,-1.3336697,-1.2681504,-0.5786692,0.05658582,0.02631864,-0.3959397,-0.40989742,-0.30439326,-0.14161327,-0.14849487,-0.2287007,-0.38506448,-0.5055632,-0.65583086,-0.8751523,-0.8727941,-1.1473117,-1.4655371,-1.7389221,-1.9286509,-1.781414,-2.0932784,-2.3422346,-2.4541366,-2.860617,-2.946274,-2.6605191,-2.0501306,-1.586215,-1.5188832,-1.8228018,-2.0047574,-2.1197815,-2.2452097,-2.3798556,-2.4558823,-2.4813106,-2.5198116,-2.5414557,-2.2031355,-1.8530047,-1.4095273,-1.1197534,-1.0169984,-0.9903033,-1.273845,-1.5755457,-1.0111399,-0.78384733,-1.3249447,-1.9411209,-2.3852115,-2.5957615,-2.7241378,-2.83923,-2.9527266,-3.036076,-2.9371648,-2.5493684,-2.187559,-1.4265689,-0.6942374,-0.12209232,-0.22728074,-0.31608814,0.08555257,0.100818515,-0.06450051,-0.2178376,-0.83176583,-1.1393518,-1.170496,-1.1750438,-1.2278409,-1.214534,-1.1759938,-1.0962328,-1.0127531,-0.92219853,-0.85549855,-0.7819892,-0.76708525,-0.7719781,-0.75189245,-0.8000991,-0.85730314,-0.88583934,-0.8484867,-0.7441933,-0.38656044,0.25454164,0.83604527,1.0259194,1.5596185,1.7277055,1.9103698,2.0600367,2.1812277,2.244101,2.6097124,3.0867567,3.7298474,5.1195307,6.8226423,9.281251,10.803917,11.7365675,12.254324,12.496958,12.590117,12.504639,11.963707,11.250744,11.147022,11.599027,11.350589,10.567841,9.3889675,7.764908,4.4634514,1.7746989,-0.07827344,-0.60762024,-0.9015305,-0.7585296,-0.4127745,-0.2347727,-0.279514,-0.42397428,-0.513993,-0.59773886,-0.6808422,-0.7696433,-0.7944642,-0.7612984,-0.7307265,-0.7411712,-0.9458698,-1.0292976,-1.0926678,-1.2465231,-1.3743167,-1.7620832,-2.2077837,-2.3460996,-2.3788462,-2.252111,-0.38304445,-0.38501224,-0.383928,-0.38389897
-2.8705697,-2.7279518,-2.3403435,-1.758186,-1.5838971,-1.4717972,-1.270058,-1.27154,-1.167737,-1.078422,-0.9563112,-0.5233674,-0.09124756,-0.2515724,-0.57446015,-0.7625097,-0.9578285,-1.2618725,-1.5913919,-1.8464305,-1.8902876,-1.5747011,-1.2724495,-1.3694077,-1.5910343,-1.7236915,-2.0753798,-2.3816,-2.5317152,-2.3849168,-1.9378114,-1.701958,-1.4789894,-1.2011912,-1.2554065,-1.403334,-1.168287,-0.9652122,-1.0465097,-1.0890214,-1.1003562,-1.1158159,-1.1296643,-1.144892,-1.1176506,-1.0487571,-1.0619403,-1.2594744,-1.483378,-1.7734299,-2.2735493,-2.7159858,-2.7855682,-2.5604815,-2.691915,-2.8854914,-2.9911246,-2.9441855,-2.8914833,-2.7326503,-2.3974407,-1.8690243,-1.3646598,-1.2936987,-1.1750405,-0.9982239,-0.77567154,-0.53542167,-0.35305113,-0.25498867,-0.20280495,-0.11807965,-0.051266093,-0.23961872,-0.7300529,-1.2412593,-1.6197253,-1.7697076,-1.754427,-1.5215762,-0.7914297,0.08338858,0.18286517,0.028369159,0.08341182,0.05230116,-0.060734525,-0.27785346,-0.51984435,-0.79706734,-0.9177719,-1.107682,-0.85494167,-0.510216,-0.70525444,-1.0145062,-1.1955398,-1.3046644,-1.3419279,-1.370362,-1.4363326,-1.1343198,-0.9111542,-0.7937608,-0.75113153,-0.7451202,-0.6979017,-0.6459454,-0.588178,-0.49389687,-0.41449916,-0.3437667,-0.38258976,-0.43900257,-0.5594385,-0.69299024,-0.7676776,-0.94274914,-1.1530066,-1.4269273,-1.5713422,-1.7872437,-1.815653,-1.4728845,-1.2847111,-1.3001534,-1.2693386,-1.2266992,-1.2045739,-1.2270596,-1.2220135,-1.2388422,-1.2659565,-1.302618,-1.3060577,-1.2905568,-1.2737982,-1.2965592,-1.4825704,-1.8366337,-2.0547328,-2.158059,-2.295215,-2.6886616,-3.2483017,-3.2404919,-3.1076856,-2.5742843,-2.1001878,-2.0869174,-2.2889593,-2.314874,-2.1687465,-1.8212752,-1.3955858,-1.1578335,-0.8192818,-0.8175637,-0.97666174,-1.1778699,-1.4309003,-1.5954529,-1.6726019,-1.7351091,-1.7988431,-1.8861061,-1.9174585,-2.004944,-2.1541598,-2.3466265,-2.420877,-2.2509692,-1.9193368,-1.4602658,-1.1261029,-0.8814756,-0.8404789,-1.0688272,-1.0296967,-1.0512003,-0.31035584,-0.31121507,-0.30980697,-0.30987298
-1.2716103,-1.2534515,-1.3417003,-1.3112912,-1.3482511,-1.3527486,-1.472057,-1.340189,-1.1709399,-1.2458235,-1.4118681,-2.0670762,-2.5754194,-2.5042467,-2.1232986,-1.777792,-1.2658311,-0.7520996,-0.28281423,-0.015197143,0.10193658,-0.073618285,-0.43086517,-1.1001812,-1.9364747,-2.46995,-2.3016753,-1.529649,-0.6132731,-0.18872978,-0.10749179,-0.09663831,-0.07249175,0.120167084,0.59607995,0.7442709,0.5947116,0.81044614,1.228435,1.2814944,1.190419,0.98999625,0.8507611,0.71765316,0.59738153,0.4580335,0.45017362,0.58900326,0.6952694,0.57612103,-0.06240669,-0.693437,-1.2923427,-1.13066,-0.41194472,-0.26062196,-0.54614955,-0.9573089,-1.3563298,-1.8748574,-2.239447,-2.478057,-2.282387,-1.7404429,-1.3468871,-1.1878928,-1.1111848,-1.1067967,-1.1510365,-1.2073951,-1.2248174,-1.278742,-1.3597121,-1.5098947,-1.6912692,-1.7007451,-1.6293143,-1.6358831,-1.5717745,-1.4196827,-1.57244,-1.3412268,-0.049592078,1.5795527,2.9356055,4.3420467,5.4458666,6.5500507,7.158678,7.445224,7.4561334,6.258257,3.840891,1.6225026,0.77214247,-0.15065777,-0.44000858,-0.60229063,-0.92256594,-1.151238,-1.4105752,-1.549482,-1.5855875,-1.6466156,-1.5871832,-1.4371712,-1.2134255,-1.0252013,-0.81105685,-0.64001775,-0.50688815,-0.3701818,-0.21635625,-0.23344576,-0.15612186,-0.06874527,-0.06964046,0.04223056,0.25244182,0.5804132,0.75047207,1.2185457,1.8387678,2.0629985,1.9935255,2.018332,1.8410461,1.7359906,1.7073494,1.6977128,1.6314809,1.5961459,1.5444156,1.4462378,1.2394153,0.909243,0.53856146,-0.26025677,-1.3697141,-1.9962564,-2.0472672,-1.9234982,-1.6958884,-1.2259198,-0.49442726,-0.011228487,0.08297597,-0.07097699,0.43807065,0.8023572,1.1162282,1.4092013,1.5975062,1.5016385,1.0442133,0.51204014,-0.22656222,-0.998561,-1.243091,-1.2402755,-1.0558048,-0.88544756,-0.8718456,-0.8569786,-0.80706614,-0.8029807,-0.72421354,-0.61235195,-0.53149503,-0.47487158,-0.38796622,-0.27259636,-0.13428879,0.059504546,0.058172345,0.12967192,-0.15165687,0.12932758,0.21731392,0.30387193,0.82884955,0.83188915,0.8289154,0.82857394
-1.9808118,-1.8924971,-1.8859245,-1.5355332,-1.3655641,-1.2230858,-1.1688163,-1.0351602,-0.4799555,0.11623606,0.751902,1.1427983,1.2052196,1.051669,0.47456595,-0.5040651,-1.1052705,-1.4863043,-1.6820846,-1.7242663,-1.781564,-1.5766811,-0.81075424,-0.46346366,-0.8731234,-1.2140579,-1.8904966,-2.6776931,-3.488583,-3.4637103,-3.1026783,-2.817522,-2.4611363,-1.4511491,-0.36430705,0.2485548,0.47207308,0.88673747,1.2039523,1.425087,1.6244557,1.7375244,1.755344,1.8016545,1.9952784,2.2795074,2.25584,1.3592604,-0.19739565,-1.1441121,-1.6386819,-2.027989,-2.251784,-2.4920354,-2.4091697,-2.2194781,-2.0518126,-1.6316204,-1.3340797,-0.78691214,-0.31612808,-0.022646844,-0.023452014,-0.23231101,-0.4935263,-0.6742386,-0.7735027,-0.7843976,-0.79519904,-0.7993129,-0.8626851,-0.9661314,-1.0534331,-0.86175525,-0.18680619,0.53704846,1.0428716,1.538974,2.36301,2.8121934,2.6114624,2.507871,2.185463,1.9491837,1.6023059,1.0432996,0.52533555,0.12519714,-0.16850337,-0.44467825,-0.8061437,-1.5080118,-2.0055306,-3.1634254,-3.7554946,-3.7278235,-3.5447676,-3.1148393,-2.5874646,-1.7887057,-1.7671483,-1.4100597,-1.0297824,-0.55933416,0.80209583,2.3910775,4.0616736,5.4152946,6.9157357,8.064348,8.84464,9.522645,10.000011,10.396211,10.707813,11.0494375,11.396702,11.629639,11.7716255,11.745043,11.613476,11.156091,10.382523,9.404744,8.781161,8.496936,7.9253407,7.825012,7.688314,7.5068865,7.276024,7.0349007,6.5983205,6.0694094,5.5304856,4.4085894,3.233605,2.0823333,1.6330624,1.2172698,0.5354363,-0.1222179,-0.5162649,-0.57125264,-1.3029379,-2.2571933,-2.4873986,-2.4393516,-2.3757472,-2.264783,-2.3536935,-2.3831353,-2.4709346,-3.0638728,-3.0432243,-2.840545,-2.420126,-2.191708,-2.4067626,-2.5856898,-2.6666183,-2.6703513,-2.6024594,-2.5138009,-2.463643,-2.4574375,-2.4641976,-2.4272969,-2.444265,-2.6399503,-2.7682185,-2.7691035,-2.6368513,-2.6149497,-2.622194,-2.5378067,-2.3113458,-2.6085958,-2.9789572,-3.2897625,-0.87459564,-0.87703955,-0.87599796,-0.8760259
-2.320751,-2.2131243,-2.013256,-1.6795205,-1.5690974,-1.4484693,-1.2922182,-1.1051553,-1.0565758,-1.0249581,-0.7516046,-0.21965422,0.4587665,1.2281116,1.4770751,1.393815,1.0959852,0.8408083,0.8100021,0.9233817,0.923454,0.912997,0.74893486,0.017656341,-0.83362657,-0.93638635,-0.67819923,-0.31556252,-0.6830427,-1.2180228,-1.5982958,-1.6581254,-1.602736,-1.0914865,-0.48757786,-0.8204062,-1.6522462,-1.4574945,-0.999785,-0.9329223,-0.8941966,-0.8872656,-0.84449387,-0.7610846,-0.62382233,-0.5017505,-0.5528765,-0.930907,-1.6036258,-1.8942335,-1.8981164,-2.011703,-2.3352318,-2.8335826,-2.7025967,-2.5109382,-2.3940325,-1.816526,-1.446306,-1.0159397,-0.4959377,0.07509673,1.0588708,1.8309051,2.1984618,2.3646548,2.3966537,2.3607259,2.2513337,2.1454,1.9687994,1.7398012,1.3046653,0.9954143,0.3764511,-0.23965234,-0.61923635,-0.84991586,-0.923437,-0.8549961,-1.5487459,-2.2186031,-2.0540206,-1.9508984,-1.8347628,-1.6394264,-1.4399852,-1.150483,-0.9765797,-0.86400497,-0.9770352,-1.1865621,-0.97848195,-1.0002837,-1.1732706,-0.7131165,-0.287789,0.44239664,0.7443816,1.3228345,1.6242446,1.7393903,2.270893,2.6644526,2.7032394,2.4863515,2.2242703,1.919734,1.4817709,1.0683774,0.68244267,0.31176296,0.14517516,0.04476729,-0.055336043,-0.18111573,-0.2781377,-0.35199365,-0.4230962,-0.55151546,-0.678396,-0.75907725,-0.7804556,-0.52373296,-0.30400482,-0.25143665,-0.17433536,-0.079302415,-0.07651898,-0.09041414,-0.06935062,-0.044790853,-0.047407784,0.027528975,0.008945294,-0.2258403,-0.6146069,-1.1661563,-1.3736963,-1.6714871,-2.1354063,-2.473142,-2.5980372,-2.434343,-2.134657,-2.059324,-2.146787,-2.2003858,-1.9941342,-1.735354,-1.599191,-1.3910993,-1.040889,-1.0366832,-1.0388758,-0.9672156,-0.82187736,-1.099599,-1.6677572,-2.0810332,-2.2068272,-2.1822217,-2.193995,-2.2453904,-2.2191072,-2.2034779,-2.1810374,-2.2132564,-2.3463838,-2.587202,-2.7742357,-2.9476018,-2.9905677,-2.7863767,-2.6137333,-2.3946948,-2.0003603,-2.2046173,-2.3434985,-2.4504893,-1.5578415,-1.5595132,-1.5581262,-1.5579233
-1.4269657,-1.4686445,-1.470354,-1.6245332,-1.62298,-1.5450575,-1.3655078,-1.5674179,-1.7037673,-1.64487,-1.4153233,-0.78189147,-0.10893142,-0.38277143,-1.0105318,-1.6254656,-1.9402871,-2.124661,-2.1748767,-2.012883,-1.3555521,-0.4428516,0.6144077,0.88086057,-0.1520772,-0.94241947,-1.3072213,-1.4281452,-1.5111939,-1.9217577,-1.8959967,-1.7402549,-1.3228048,-0.7521322,-0.44238636,-0.4894873,-0.50761044,-0.74483645,-1.033112,-1.0839506,-1.1054976,-1.1738353,-1.2224634,-1.2319257,-1.0768595,-0.7264711,-0.42743617,-0.34962857,-0.45598,-0.9734081,-1.7956984,-2.464907,-2.7356024,-2.788825,-2.7575,-2.6182237,-2.7738512,-2.5310307,-2.4832065,-2.3759923,-2.1778655,-1.8286022,-1.6395965,-1.5690415,-1.4077039,-1.1980456,-0.9096893,-0.5950225,-0.3647838,-0.26293766,-0.2001403,-0.21349245,-0.44933552,-0.61842394,-0.51558864,-0.3012455,-0.27156597,-0.22872493,-0.17121492,-0.027512506,-0.0006637871,0.01940699,0.0028233826,0.12883374,0.34068352,0.37255883,0.3675998,0.3243184,0.47728625,0.8987132,1.4870057,2.4099526,3.0855312,2.7799757,1.9572395,0.65569913,0.119176015,-0.13885278,-0.26714593,-0.37005067,-0.59772956,-0.43691397,-0.38750413,-0.32344353,-0.46687484,-0.6610789,-0.97715735,-1.2702181,-1.6045028,-1.7729838,-1.8034945,-1.7146844,-1.6539079,-1.5034026,-1.465656,-1.4117688,-1.2637537,-1.1855907,-1.0619688,-0.7726033,-0.57894284,-0.5051292,-0.52778876,-0.70290005,-0.89766634,-1.0120717,-1.135956,-1.1009613,-1.0745515,-1.1048425,-1.1116307,-1.1053154,-1.0952625,-0.96295446,-0.76802355,-0.51159424,-0.4937575,-0.7625432,-0.9192716,-1.1239107,-1.3727826,-1.5291015,-1.708539,-2.041566,-2.6492252,-2.5831733,-2.2951112,-1.6880198,-1.1086669,-0.87038386,-0.9159816,-0.9986595,-0.3970966,0.30910772,0.60286754,0.32009152,0.050740138,-0.5192692,-1.163867,-1.6765615,-2.0246327,-2.21097,-2.2351117,-2.1874702,-2.117296,-2.111064,-2.0709126,-2.0585306,-2.0016212,-1.7188761,-1.5201969,-1.2364846,-1.127495,-1.2596288,-1.4417138,-1.6139588,-1.6373117,-1.7874906,-1.7201439,-1.4801521,-1.2503369,-1.2471689,-1.2500427,-1.2503449
-0.3113338,-0.4406684,-0.52668655,-0.6981159,-0.6311658,-0.5789783,-0.4750306,-0.45355168,-0.7671447,-0.9773923,-1.1227208,-1.1091189,-0.43073618,0.17920636,0.22379994,0.5974901,0.9646555,1.4053521,1.578393,1.4203815,1.0294487,0.5083024,0.12751283,-0.033964634,-0.12671301,-0.4661378,-1.1341195,-1.4046797,-1.2597117,-1.2487638,-1.2613875,-1.1622605,-1.0456148,-0.66912615,-0.43055654,-0.37946388,-1.029138,-1.676136,-1.789181,-1.8810517,-2.0448055,-2.2318046,-2.220333,-2.1494777,-2.0959315,-2.134947,-2.0957844,-1.6610508,-0.9445925,-0.18975133,0.23894614,-0.0122615695,-0.80614424,-1.495178,-1.3703315,-1.2332513,-1.4623089,-1.1842525,-0.98213524,-0.7006656,-0.60894525,-0.64739645,-0.73164475,-0.769191,-0.80857855,-0.8500442,-0.8956475,-0.91544735,-0.9188355,-0.9196991,-0.9063743,-0.8857577,-1.100805,-1.4203961,-1.8325425,-1.9645406,-2.014009,-2.0647945,-2.133284,-2.1625812,-2.5754342,-2.5884507,-2.241177,-2.0982664,-1.9228163,-1.73903,-1.4899119,-1.121215,-0.77327305,-0.5218629,-0.57093805,-1.1286565,-1.4510038,-1.766458,-1.7657562,-1.2541755,-0.7814039,-0.3246128,-0.51198435,-0.2988426,0.36109242,0.58543676,0.7161217,0.6786603,0.29793325,0.1212444,0.1716108,0.16672193,0.13120331,0.06456621,-0.06513631,-0.28212377,-0.4429506,-0.5931707,-0.6728686,-0.71317494,-0.7179839,-0.6371893,-0.4893942,-0.38684508,-0.40774983,-0.42039403,-0.6039482,-1.0793862,-1.4587522,-1.5662057,-1.8005699,-1.9050051,-1.9752502,-2.0056946,-2.063599,-2.0964408,-2.136755,-2.0489714,-1.8730984,-1.6991355,-1.5607345,-1.1785488,-1.0292525,-1.4710925,-1.9857509,-2.1315398,-2.053923,-2.1134632,-1.8877057,-1.5005966,-1.3626269,-1.4364123,-1.2509477,-0.9067184,-0.73625547,-0.90684474,-0.9134281,-1.5429515,-2.1753392,-2.0633698,-1.7024893,-1.5541723,-1.7210481,-1.8650997,-1.895646,-1.8280151,-1.7503287,-1.6631324,-1.622384,-1.5543513,-1.5729605,-1.5835946,-1.5140684,-1.3946657,-1.2491767,-1.1869596,-1.1344681,-1.1341808,-1.0750971,-0.9320891,-0.60721457,-0.53688985,-0.44975525,-0.5343497,-2.177597,-2.1722512,-2.1775463,-2.1778784
-3.167981,-2.9993453,-2.5736303,-2.1106086,-2.0998054,-2.070167,-2.2139614,-2.2364528,-2.4243762,-2.451551,-2.4636202,-2.6204264,-2.5553546,-2.6291995,-2.7136247,-2.6893215,-2.6586633,-2.8120008,-2.8690786,-2.863472,-3.0107207,-3.0253134,-2.3477578,-1.9374259,-2.190887,-2.7585592,-3.1983213,-2.9918761,-2.8188024,-2.696485,-2.5082076,-2.3136349,-2.2940884,-1.9462271,-1.5952313,-1.5695338,-1.2382427,-0.47477013,0.26826996,0.52005523,0.59541947,0.5747038,0.49901065,0.39991802,0.25096136,0.024156682,-0.19956389,-0.5632842,-0.9161181,-1.2466941,-1.8318739,-2.1611927,-2.5054364,-2.5608137,-1.9779086,-1.3569016,-0.9542984,-0.68516386,-0.42792174,0.2229285,0.75211203,1.1279948,1.7786726,2.2466679,2.4836078,2.570854,2.5743763,2.5036972,2.3309135,2.141254,1.9420605,1.6115773,1.081212,0.7460619,0.29935145,-0.121992975,-0.2840328,-0.26976174,0.10355857,0.54118425,0.8198925,0.46567732,0.07152617,-0.22713149,-0.37671387,-0.37792712,-0.32251647,-0.158843,-0.09153104,-0.16493082,-0.4312412,-1.3414849,-2.5287845,-2.827326,-2.722998,-2.6385741,-2.5964582,-2.5945983,-2.527706,-2.4922404,-2.6100059,-1.9103549,-1.2685363,-0.9874238,-0.44918674,-0.11935981,0.045001015,0.11967693,0.15455322,0.11127348,0.033220828,-0.1194514,-0.23247775,-0.39244345,-0.47203895,-0.5931848,-0.76045275,-0.8962821,-1.0074513,-1.0594006,-1.0735216,-0.894483,-0.54193753,-0.03338486,0.18450697,0.2554525,0.28090265,0.33234152,0.3510962,0.32714748,0.27610457,0.21923755,0.16955577,0.0051579326,-0.19091418,-0.34595016,-0.46902946,-0.7234299,-1.2879366,-1.7370832,-1.8331921,-1.818613,-1.7471662,-1.4233952,-0.8980402,-0.9046284,-1.0698382,-1.483467,-1.5778601,-1.3802786,-1.0518627,-0.66813,-0.090728134,-0.16296262,-0.9654192,-1.6622124,-2.4849472,-2.941135,-2.8321185,-2.5938435,-2.2411964,-1.9871447,-1.8698196,-1.7940744,-1.6473384,-1.6223551,-1.6158205,-1.598574,-1.6492019,-1.8636134,-1.948592,-1.91515,-1.8848586,-1.7958543,-1.9994652,-2.3460267,-2.868029,-3.0830693,-3.3859892,-3.5242515,-2.4627128,-2.465508,-2.4635456,-2.463241
