0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
12.171325,12.105955,11.609029,11.548122,11.325946,11.219755,10.940676,10.787311,10.179434,8.24678,6.6800723,4.8220587,3.5372605,2.4755359,1.7861274,1.272159,0.65070695,0.17317976,-0.38954878,-0.8024287,-0.3619,0.6355369,1.4122081,1.8993077,2.159164,2.2153478,2.0211992,1.2848911,0.9162897,1.6125504,2.371255,2.4763994,2.976607,3.1860952,3.7653027,5.401308,5.6750097,5.529643,3.2130299,1.6273209,1.8810692,1.856969,1.1026468,0.35785383,0.26934028,0.8397687,1.0755906,1.0157701,0.8565517,0.6683711,0.5902684,0.55243754,0.48505366,0.45713556,0.52036446,0.61223364,0.8046024,0.9649297,1.165054,1.2998585,1.3870922,1.4026564,1.2352221,0.5277471,0.08748849,0.8068076,1.5297871,0.9125371,0.40536046,-0.2346528,0.28497958,1.0360136,1.6337342,2.1846085,3.3223228,3.9083352,4.0599737,3.8193967,2.7353172,1.4680893,1.1436045,0.89003575,0.5243083,0.4488767,0.5500236,0.60732704,0.7490393,0.7743316,0.73776984,0.7308066,0.7619132,0.7252324,0.28428826,-0.1607612,-0.13769877,0.14029573,0.14627229,-0.016773198,-0.11998419,-0.01363424,0.1836633,0.5607149,1.1713717,1.8009183,2.169256,2.524605,2.7610102,3.0664825,3.5533702,4.3957996,4.08366,2.8868275,2.1082196,1.299665,0.83799016,0.72321707,0.8287894,1.3792195,1.9563012,2.2154286,2.396662,2.523669,2.6440864,2.8549874,2.9030273,2.8525739,2.8404624,2.8754191,2.8536084,2.817447,2.7902303,2.9813251,3.1812263,3.1979766,2.9427147,1.9979532,1.9230169,2.2651885,3.2151017,3.0314653,2.6248574,2.585495,2.4517143,2.6147203,2.7445736,2.9009833,3.410252,3.469223,3.628398,3.655606,3.6668124,3.709581,3.7396896,3.69379,3.8216138,3.8626432,3.8497179,3.8175097,3.8956542,4.5563807,4.3816795,4.4902697,4.3325553,4.4753156,5.0652275,5.762702,5.875293,6.9215517,8.667703,9.727933,10.577948,11.047268,11.314564,9.745566,9.745547,9.745361,9.745494,9.745327,9.745428
-1.5867003,-1.7053697,-1.9449874,-1.968103,-1.9565264,-1.9906063,-1.972272,-1.9325978,-1.8541236,-1.6529837,-1.5995375,-1.58941,-1.5255823,-1.4659336,-1.1561146,-0.77767086,-0.50712395,-0.27848274,-0.121743195,0.22353275,0.1688075,-0.1562861,-0.36009514,-0.44951397,-0.59016144,-0.747617,-1.1959541,-1.9258645,-2.413474,-2.83855,-2.86305,-2.7891212,-2.833199,-2.7983427,-2.8595173,-2.9515476,-2.847108,-2.6023636,-2.3286314,-1.8706123,-1.3313706,-0.9350676,-1.0860728,-1.4776835,-2.2627084,-2.1682415,-1.6214273,-1.33729,-1.2890079,-1.3058755,-1.3441821,-1.3421206,-1.3163608,-1.3110908,-1.3709033,-1.4944764,-1.7072678,-1.9545984,-2.1596713,-2.2253106,-2.2160554,-1.9867096,-1.3810498,-0.47221878,-1.2952306,-0.9830955,-0.4076443,-0.4716832,-0.85956204,-1.4624308,-1.3220159,-0.8425425,-0.42556655,-0.09831395,-0.43148923,-0.90871096,-0.9453969,-1.1105944,-1.6465299,-2.1029544,-2.3156247,-2.701044,-2.9708047,-3.0707421,-3.0819879,-2.9994152,-2.878541,-2.7981653,-2.7187963,-2.6439922,-2.5503879,-2.4277258,-2.2456658,-2.3361433,-2.6334045,-2.682903,-2.6116095,-2.4677472,-2.4043467,-2.4185753,-2.4943883,-2.693552,-2.9351504,-3.1149745,-3.3152304,-3.365717,-3.2319593,-2.982471,-2.506942,-1.9103818,-1.5482363,-1.3421788,-1.3857049,-1.4975464,-1.803548,-2.3662577,-3.2561324,-4.071605,-4.4729033,-4.6023736,-4.615863,-4.610105,-4.5831447,-4.5212736,-4.4155273,-4.346706,-4.289081,-4.2219,-4.169335,-4.073653,-4.0016694,-3.9290268,-3.759692,-3.5195532,-3.397738,-3.3088484,-3.2612503,-3.1608915,-3.157908,-3.10323,-2.9775627,-2.9078765,-2.8257203,-2.93214,-3.1965055,-3.4014955,-3.2134511,-3.1600091,-3.1245067,-3.1119428,-3.091107,-3.1141014,-3.139357,-3.1454167,-3.105864,-3.0467594,-3.0309436,-3.0160742,-2.9403534,-2.8598237,-2.7663,-2.7027507,-2.7530222,-2.7710843,-2.7122202,-2.5477314,-2.5009208,-2.1554632,-1.4712553,-0.8922014,-0.43441826,-0.10115653,-0.06281042,0.42410707,0.42456043,0.42446333,0.42454684,0.42455995,0.42425674
0.20531708,0.085665286,-0.15236908,-0.041067243,0.068662465,0.15622884,0.19252193,0.14314955,0.059591055,-0.0509789,0.14762431,0.24529028,0.35273063,0.5447892,0.57271624,0.16858298,-0.11751923,-0.34005895,-0.36125615,-0.5247284,-0.83583426,-1.1789865,-1.3538629,-1.4988127,-1.6520743,-1.5453615,-0.93586797,-0.5195479,-0.6558645,-0.48419908,-0.19352892,-0.19385943,-0.19751005,-0.34268057,-0.48647046,-0.5808246,-0.62876207,-1.0857265,-1.5238404,-1.9051268,-1.8228359,-1.574837,-1.2834945,-1.2090423,-1.4038277,-1.532727,-1.7228866,-2.0317512,-2.1813078,-2.1796465,-2.1788409,-2.1912556,-2.1915288,-2.2277617,-2.2664185,-2.252361,-2.1718225,-2.0682888,-2.0009165,-1.9773798,-2.0303855,-2.1635725,-2.3165588,-2.5431783,-2.8231306,-2.716693,-1.704166,-1.6151192,-2.2433598,-2.6113229,-3.0332313,-3.5327432,-3.5631557,-3.3031993,-2.278018,-1.3348328,-1.1060988,-0.722772,-0.5014822,-0.3445974,-0.10620825,0.1823093,0.56005967,0.8588428,0.96541,0.8379177,0.99905527,1.1292963,1.2055337,1.3136779,1.3996674,1.3206012,0.72961646,-0.20555107,-0.7692605,-1.1004629,-1.3835778,-1.5193624,-1.3233936,-1.123568,-0.98358506,-0.99089944,-1.099815,-1.1654695,-1.0798675,-0.9264932,-0.87210613,-1.0361645,-1.2315168,-1.0033925,-0.8134275,-0.8320043,-0.91452736,-0.8145314,-0.71202517,-0.70326257,-0.7946286,-1.1516099,-1.5812979,-1.9620419,-2.163753,-2.294743,-2.3873603,-2.4393785,-2.522453,-2.5596302,-2.597536,-2.595323,-2.5879571,-2.5949907,-2.6399984,-2.679729,-2.6235747,-2.4088082,-2.047792,-1.9612386,-2.0587997,-2.263645,-2.2779787,-1.9822536,-1.8056118,-1.8234415,-1.9422898,-1.9807792,-1.8066543,-1.3181341,-0.43273887,-0.17316282,-0.11443892,-0.122715786,-0.26794183,-0.41556096,-0.41924617,-0.5033848,-0.41928872,-0.41748583,-0.46584302,-0.52782637,-0.5829476,-0.59481615,-0.6197845,-0.6356568,-0.6325549,-0.63061845,-0.7089615,-0.7789461,-0.76195633,-0.9082611,-1.169236,-1.3198547,-1.13611,-1.070936,-1.030774,0.541841,0.54212385,0.541769,0.54196733,0.5417597,0.54174
-1.5640543,-1.6650085,-1.9231298,-1.9878128,-1.9919059,-2.0527475,-2.019873,-1.9879197,-1.9290746,-1.9943922,-1.9896299,-1.9069154,-1.7213858,-1.3795397,-0.7286316,-0.014737591,0.3575908,0.30677044,0.022864074,-0.6391243,-1.1652293,-1.5923188,-1.6320088,-1.300942,-0.7534609,-0.3571776,-0.08012053,-0.2688362,-1.2754669,-1.7855046,-1.784218,-1.7139409,-1.6770948,-1.6507394,-1.7149493,-1.225743,-0.6220232,2.7483585,7.9819336,11.028059,11.636625,11.522917,11.398925,11.030897,9.743719,8.741154,7.4081335,5.397893,3.938003,3.0733504,2.5687938,2.2890835,2.0714889,1.7836967,1.2457472,0.722695,0.17272183,-0.07568924,-0.14507398,-0.074535996,0.23757927,0.9310708,2.7888665,6.633003,9.2563,9.839582,9.911913,9.667656,9.481824,8.015312,5.8866568,4.181139,3.0495527,2.3385563,1.3251235,0.87475085,0.9882751,0.78507066,-0.17352451,-0.73858654,-0.95187557,-1.3617384,-1.6407541,-1.7483332,-1.8162467,-1.8603419,-1.9643055,-1.9733639,-1.9516753,-1.9368224,-1.9202399,-1.8225907,-1.4704919,-1.056236,-0.81238663,-0.6308583,-0.5307561,-0.49505338,-0.5067826,-0.5729595,-0.7154466,-0.9982286,-1.2351451,-1.299544,-1.2893902,-1.1027825,-0.77248156,-0.49814618,-0.36170176,-0.36465093,-0.280536,-0.15515748,-0.21818161,-0.41815257,-0.7341461,-0.91617703,-1.2876612,-1.7953086,-2.1036515,-2.4859571,-2.7862163,-2.983213,-3.1656446,-3.2560687,-3.2802372,-3.2553267,-3.2787318,-3.2906451,-3.274267,-3.2282498,-3.2017062,-3.2306674,-3.1490593,-2.9225888,-2.7330072,-2.6901565,-2.704926,-2.587669,-2.633229,-2.4795516,-2.345134,-2.3326378,-2.0571563,-1.5100123,-1.4124674,-1.4086509,-1.405978,-1.466724,-1.5271279,-1.6159408,-1.6855901,-1.7532363,-1.7616467,-1.7794318,-1.723092,-1.6926647,-1.6534911,-1.5911775,-1.5474722,-1.4090645,-1.4041917,-1.3503311,-1.410253,-1.4318684,-1.3360343,-1.1712406,-1.1556304,-0.83439887,-0.31478992,-0.23833713,0.29336458,0.7398349,0.7679456,1.0921426,1.092607,1.092377,1.0925155,1.0924464,1.0922177
-1.0790602,-1.3086364,-1.7632904,-1.8803287,-1.9996593,-1.969401,-1.9637263,-1.999267,-1.8484132,-0.91143095,-0.32991564,0.028954253,0.2384619,0.31392163,-0.011143059,-0.21684471,0.024994776,0.31300092,0.8914765,1.1128533,1.1110948,1.3223224,1.618008,1.9544742,2.203998,2.2105913,1.8799523,0.16115195,-1.454373,-1.980637,-1.4130613,-1.2699783,-1.2985129,-1.2895427,-1.0985465,-1.0879664,-1.2656969,-1.4045147,-1.267025,-0.6995485,-0.31815588,0.24773023,0.99448407,2.5160122,5.7403493,7.7784896,9.140411,10.008499,10.398273,10.597063,10.67082,10.716902,10.772991,10.822491,10.86706,10.915319,10.945528,10.9529,10.907867,10.851684,10.799686,10.767166,10.591812,9.539021,6.387081,2.0373816,0.24739094,0.21895987,1.160614,3.9583914,6.060618,6.4058194,6.239803,5.7057576,3.6912537,1.373756,0.6929503,-0.103195325,-0.66889775,-0.9253636,-1.0495192,-1.4750996,-1.7705007,-1.9595852,-2.0407565,-2.1312213,-2.1628897,-2.1503348,-2.2019343,-2.210511,-2.2709582,-2.2603552,-1.8226012,-0.8051418,0.05159837,0.38924685,0.46448946,0.3593759,0.22218813,0.05884643,-0.07878487,-0.19477654,-0.30486152,-0.5590874,-0.7961302,-1.0818748,-1.4154558,-1.7106235,-2.0154653,-2.2795773,-2.3988743,-2.533547,-2.5049765,-2.3174,-1.8455709,-0.9166726,0.26906753,1.1673698,1.669992,1.9217618,1.9964633,2.0982413,2.186007,2.2201843,2.3266234,2.4020987,2.4481273,2.5484703,2.5079122,2.3802595,2.240859,2.072186,1.8797592,1.6806004,1.2622933,1.2187885,1.4070008,1.5869219,1.7290056,1.2956746,0.9149325,0.8347184,1.0645292,0.861377,0.14788218,-0.9669558,-2.3083777,-2.391703,-2.205503,-2.0656297,-1.949635,-1.8514402,-1.8921726,-1.8140073,-1.8635156,-1.8640553,-1.8653002,-1.8619688,-1.912123,-2.075081,-2.1778274,-2.1928859,-2.1171594,-2.1677442,-2.0915093,-1.930217,-1.947412,-1.8584996,-1.384233,-0.9132228,-0.6862675,-0.56845593,-0.5641309,0.20705256,0.2067785,0.20691109,0.20681137,0.20684403,0.20700294
-2.5441592,-2.653449,-2.8141775,-2.8645134,-3.0042841,-3.064126,-3.165516,-3.094873,-3.0590398,-2.3595488,-1.9738468,-1.8534145,-1.8676071,-1.806761,-1.5736598,-1.0328614,-0.77910334,-0.7192325,-0.67719877,-0.533389,-0.22695884,0.16113935,0.36566246,0.5577204,0.5241259,-0.102078676,-1.0370443,-1.5655742,-1.7366941,-2.3904974,-2.534175,-2.4454987,-2.4938045,-2.5548956,-2.5468879,-2.5020647,-2.4880114,-2.435873,-2.1877503,-1.8450062,-1.3605214,-0.7926142,-0.5708405,-0.6827437,-1.5931928,-2.3612404,-2.6538954,-2.5912447,-2.54982,-2.4781137,-2.4744947,-2.508423,-2.515778,-2.5058837,-2.4695816,-2.326285,-2.0139537,-1.6307123,-1.3257107,-1.0724351,-0.77809614,-0.39681792,-0.22511919,0.015460914,-0.15883085,0.179753,-0.17259814,-0.22430864,-0.30905396,-1.3323238,-1.9187587,-1.9669024,-2.1546683,-2.3119063,-2.6780548,-3.128618,-3.279397,-3.217119,-3.2608044,-2.9236069,-2.7491343,-2.4937546,-2.0162888,-1.5863621,-1.4929783,-1.4614557,-1.1895049,-1.1155589,-1.1125915,-1.0904381,-1.1051011,-0.968865,-0.6047957,-0.24199158,0.17296754,0.92990196,2.1752267,3.940815,5.4195704,6.350209,7.3356915,8.03647,8.532556,8.832499,9.011461,8.749723,8.280182,7.6509275,6.3600864,3.6233149,1.9937701,1.641983,1.4433547,1.3336655,1.1298767,0.8149446,0.20236719,-0.30407754,-0.4979101,-0.517586,-0.43228856,-0.2878831,-0.1056627,0.13769752,0.34909934,0.5053157,0.5573624,0.68353575,0.8339333,1.0349118,1.13796,1.1856592,1.1168463,0.7810368,0.34079188,0.32736316,0.43682116,0.46941608,0.48926586,0.5223632,0.18158829,0.053646773,0.28788581,0.46123862,-0.06455386,-0.5186629,-1.4065044,-1.9633082,-2.2119179,-2.3058343,-2.210141,-2.1632223,-2.1796534,-2.1649475,-2.217009,-2.203242,-2.2036958,-2.1776345,-2.1457853,-2.135423,-2.0318053,-2.0076134,-2.0071077,-1.9376712,-1.9044682,-1.9557467,-1.9455776,-1.9984905,-2.0528822,-2.2353523,-2.451835,-2.7237346,-2.6213434,-1.4264342,-1.4262075,-1.4262762,-1.426178,-1.4262526,-1.4263916
-1.6226757,-1.5069852,-1.1059406,-1.0418949,-0.9217058,-0.9058358,-0.86091566,-0.80890167,-0.7749601,-0.8974612,-1.1851071,-1.3718401,-1.5278373,-1.678778,-1.6689968,-1.3702422,-1.1698849,-0.91477585,-0.74746054,0.18803844,0.7719318,0.78812337,0.61817795,0.34211242,-0.15516166,-0.823928,-1.5987092,-2.0503616,-1.9375045,-2.5602226,-2.861601,-2.7863033,-2.835095,-2.8046246,-2.742295,-3.0059066,-3.1256747,-3.5171108,-3.413643,-2.5737412,-1.5355737,-0.9750614,-0.80509394,-0.67092526,-0.8394549,-1.0499182,-1.1032683,-1.1032411,-1.0890012,-1.0699565,-1.0545236,-1.0502805,-1.0612211,-1.0725955,-1.0972006,-1.1110046,-1.1028266,-1.11124,-1.1344961,-1.0941767,-1.0191537,-0.94312507,-1.0013158,-1.3587402,-1.5555091,-1.3423252,-1.4469955,-1.3286598,-1.1377183,-0.6833356,-0.72056717,-0.7866467,-0.9592185,-1.3140653,-2.0848095,-2.7626016,-2.9487457,-3.209219,-3.3819532,-3.2223918,-3.1472583,-2.8590274,-2.4337842,-2.11585,-2.0166674,-1.8543464,-1.7257295,-1.7110106,-1.6471167,-1.6325188,-1.4793923,-1.1871039,-0.63943917,-0.4751829,-0.8363952,-1.0527453,-0.894057,-0.68820673,-0.6720827,-0.7774515,-0.7212632,-0.6214644,-0.5056092,-0.46323276,-0.6706553,-0.908795,-1.0173771,-0.9725846,-0.7125546,-0.5631143,-0.5534194,-0.28078842,0.012549389,0.34232634,0.5124854,0.37002802,-0.078645304,-0.7567229,-1.217007,-1.4706416,-1.5817887,-1.6303647,-1.6665833,-1.7132272,-1.7759249,-1.8052473,-1.8719952,-1.9238715,-1.907685,-1.8382576,-1.7851789,-1.8906529,-2.1952133,-2.6573071,-3.1285243,-3.1453495,-2.8902037,-2.6895857,-2.7507184,-3.1455503,-3.359397,-3.3455682,-3.1009283,-2.993763,-3.0599346,-3.1815746,-3.0441313,-3.0651922,-3.1278973,-3.0026124,-2.8433244,-2.7260945,-2.7033978,-2.7017753,-2.7055597,-2.6706176,-2.6390648,-2.654736,-2.6428537,-2.7071571,-2.596054,-2.668282,-2.6938024,-2.7892723,-2.8450751,-2.9215908,-2.955348,-2.940205,-2.8862834,-2.9149227,-2.9251845,-2.9250653,-2.8850875,-2.4854417,-2.4855328,-2.485351,-2.4855223,-2.4853544,-2.485351
-0.30855602,-0.50367403,-1.0006295,-1.1790718,-1.2916375,-1.4026731,-1.3734814,-1.3648648,-1.1677715,-1.0133432,-0.9223601,-0.7767715,-0.6118898,-0.26836336,0.2942639,0.70432293,0.6856215,0.35359105,-0.08682056,-0.66757226,-0.93584275,-0.9502676,-0.62996274,0.043711275,0.86352783,1.3812773,1.3143384,0.3199733,-0.7406359,-1.6350806,-2.2423792,-2.2218401,-2.105671,-1.9333963,-1.9675249,-1.7904644,-1.6791067,-1.3593369,-0.5237778,1.1701642,2.2824588,2.9585419,2.9630299,3.0547767,2.3535395,1.8482015,1.6038642,1.1857595,0.8664081,0.5809338,0.4354033,0.36280668,0.32069856,0.28336078,0.18113476,0.084208965,-0.11214048,-0.14644903,-0.17925382,-0.13705999,0.05863017,0.6117735,1.7796857,3.264223,3.6750379,3.6704721,3.158489,2.49961,1.7894654,0.59099424,1.2537311,2.386588,3.6709874,4.6953273,5.458871,5.411022,5.407702,5.0177164,4.048152,2.7841158,1.9571834,0.4460218,-0.73652786,-1.2654681,-1.4532037,-1.469394,-1.594054,-1.5859085,-1.5719054,-1.5780232,-1.553361,-1.3741838,-0.9705335,-0.688457,-0.6847032,-0.795455,-0.9838115,-1.2287724,-1.3073716,-1.3428056,-1.4211428,-1.4294012,-1.2493657,-0.9141205,-0.718632,-0.571581,-0.5019202,-0.526721,-0.7577015,-0.75529015,-0.45386297,-0.19389765,-0.18118626,-0.39249942,-0.7279513,-0.99610615,-1.2541583,-1.353482,-1.2513897,-1.2561207,-1.2405103,-1.1755283,-1.0707695,-0.9023105,-0.6649915,-0.4864574,-0.32317093,-0.21096542,-0.124637336,0.019519955,0.1541264,0.251857,0.52870864,0.99183977,1.3882287,1.6427026,1.6833537,1.7729743,1.4711063,1.7223475,1.9926093,1.9289076,1.8467609,1.3139601,0.7105433,0.13752136,-0.76936316,-1.2648878,-1.5569879,-1.7898235,-1.8085582,-1.8140627,-1.8362224,-1.7405165,-1.8126838,-1.8546591,-1.8635559,-1.7625842,-1.5883602,-1.4193696,-1.4161457,-1.2291985,-1.187527,-1.1301303,-1.0297159,-0.77057505,-0.59417856,-0.09851098,0.71306837,1.3245575,1.6597071,1.8678215,1.5899991,2.1946,2.194912,2.1948142,2.1948602,2.194868,2.194701
-0.77650344,-0.720436,-0.52328616,-0.5097723,-0.45982134,-0.42695898,-0.4072913,-0.36960998,-0.48490578,-0.82970923,-0.79817563,-0.5404312,-0.49429536,-0.5267905,-0.16858274,0.55343914,0.89919806,0.92337525,0.50399995,0.19376197,0.5270315,0.70090735,0.6993579,0.62724185,0.45232457,0.24781828,-0.023270518,0.005061075,-0.0862252,-0.8689374,-1.6126795,-1.572279,-1.427131,-1.3211241,-1.2752209,-1.2377506,-1.2444688,-1.3465253,-0.9492022,-0.20439303,0.06835823,-0.1395946,-0.37395674,-0.70192504,-0.81121576,-0.60954565,-0.22368692,0.066293344,0.17071463,0.12420951,0.10472665,0.13887832,0.16762933,0.22779807,0.30230933,0.28000146,0.10483896,-0.07976287,-0.2170015,-0.26024902,-0.22808254,-0.21979715,-0.3722365,-0.47724807,-0.53869605,-0.6606951,-1.1774597,-1.4260575,-1.1564142,-0.15060748,0.719293,0.85311055,0.53436697,0.1328493,-0.6670883,-0.90242624,-1.0182785,-1.1644027,-1.2727178,-0.98357517,-0.98636293,-0.93190527,-0.7442313,-0.5357983,-0.4171536,-0.18881482,-0.039824784,-0.017485604,0.06475748,0.06619091,0.11602524,0.31934175,0.93494797,1.3345469,1.0831816,0.64816254,0.42618096,0.2713085,-0.11010787,-0.36149114,-0.56244487,-0.58468556,-0.56798196,-0.67015624,-0.8717278,-1.1812825,-1.4255688,-1.5868183,-1.9034085,-2.2569818,-2.2131324,-2.0512393,-1.8431885,-1.7816985,-1.6810546,-1.7144418,-1.707951,-1.3332483,-1.0380852,-0.85486305,-0.8772593,-0.9701162,-1.0250001,-1.100317,-1.1342355,-1.1738231,-1.1863658,-1.2325107,-1.2929643,-1.3488369,-1.3304676,-1.2942973,-1.2946067,-1.4566116,-1.7383125,-1.7766993,-1.8623934,-1.6539872,-1.4848595,-1.6381733,-1.6640787,-1.685308,-1.4944005,-1.1201274,-1.0077147,-1.3311832,-1.8875117,-1.8900995,-1.8272829,-1.705448,-1.6247295,-1.5198588,-1.4966404,-1.4430068,-1.4264861,-1.3798461,-1.3227068,-1.2942182,-1.2459083,-1.2729139,-1.0723106,-1.0561583,-1.09709,-1.1006858,-1.0810974,-1.1132185,-1.2185615,-1.3086693,-1.3912541,-1.2842528,-1.3865848,-1.3825302,-1.3529382,-1.5960286,-1.595973,-1.595953,-1.595979,-1.5959198,-1.5959761
-3.1229422,-3.082724,-2.9589534,-2.9685106,-3.063425,-3.061266,-3.144168,-3.1684952,-3.2280118,-2.6699877,-2.4707398,-2.5545645,-2.6598134,-2.8117101,-3.0140047,-2.9596548,-2.7943711,-2.674931,-2.3015597,-1.552134,-1.1978908,-0.9933024,-0.9027214,-0.8375238,-1.0051508,-1.2990673,-1.6690427,-2.2680483,-2.8363707,-2.8909707,-2.2617588,-2.1553123,-2.304112,-2.2795079,-2.1744022,-2.519574,-2.7709503,-3.1343195,-3.3921413,-3.4152334,-3.067547,-2.423643,-1.922574,-1.350663,-0.8069343,-0.58553314,-0.38809785,-0.3916252,-0.4138257,-0.39659393,-0.4198926,-0.47808737,-0.54727006,-0.64029676,-0.75129783,-0.77208996,-0.74325573,-0.64226776,-0.5732053,-0.52676296,-0.44854674,-0.443321,-0.5846156,-0.5740544,-2.3522856,-3.4879508,-2.9725974,-2.5819283,-2.5072715,-2.0970416,-1.5852749,-1.3640492,-1.3956056,-1.7631822,-3.1122005,-4.0732465,-4.02841,-3.8409834,-3.6262345,-3.3803465,-3.2054381,-3.0759947,-2.9141893,-2.7771246,-2.7125769,-2.6515682,-2.4099467,-2.2915804,-2.2495265,-2.1457953,-2.0666153,-1.9534218,-1.5407896,-0.8577794,-0.16585752,0.28874373,0.48751932,0.49098098,0.41124842,0.1562621,-0.2135306,-0.675392,-1.1628494,-1.5341854,-1.7967409,-2.029346,-2.2334933,-2.397605,-2.4670625,-2.4147055,-2.144445,-1.8202989,-1.5149376,-1.0786836,-0.75695175,-0.54603744,-0.36032182,-0.06906712,0.13273467,0.20078097,0.13343912,0.08327241,0.04951507,-0.017033726,-0.029246017,0.006659344,-0.053790443,-0.09017475,-0.10522767,-0.17475638,-0.22771609,-0.45019698,-0.6455685,-0.8559953,-1.2049952,-1.189826,-0.9825597,-0.94626343,-1.0961757,-1.2919853,-1.4083271,-1.3405929,-1.082029,-1.4045153,-2.1953259,-2.991304,-3.6314178,-3.5607057,-3.3245573,-3.0320115,-2.901207,-2.8501859,-2.9077988,-2.9576347,-2.942101,-2.8961282,-2.8862836,-2.9318893,-2.971807,-3.1305132,-3.1605535,-3.2586598,-3.256688,-3.3681147,-3.4549587,-3.5857997,-3.6278052,-3.7229548,-3.9938455,-4.313112,-4.1783037,-3.9315453,-3.8815317,-3.6599286,-3.659776,-3.6598752,-3.6598146,-3.6598735,-3.6599245
