0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
12.4145565,12.394432,12.3545685,12.12141,11.808743,11.647648,11.359575,10.88814,9.211265,5.405246,3.2063675,2.3606002,1.9239807,1.3533082,1.1285894,0.6612694,0.68643874,0.8903861,0.8766451,1.0713451,1.6271949,1.9999704,1.8735261,1.9800432,2.5768912,3.7428515,4.6731677,5.59415,6.0908546,5.4807663,4.5307517,3.889253,3.401005,2.9754777,2.453385,1.4193821,-0.27336866,-0.67515486,-1.2114815,-1.6263124,-1.6712493,-1.7211449,-1.6925972,-1.4974122,-1.1022589,-0.83510906,-0.29667512,0.4125984,1.0890234,2.4128911,2.6365542,1.3829818,0.83737886,0.45217165,0.19144848,0.038667113,-0.057430997,0.034683198,0.087666094,0.40068367,0.9145492,1.5925982,2.3646383,3.1635814,2.456105,1.5022328,0.72524285,0.36047253,0.44558418,1.0794361,1.5076284,1.9296379,2.0516472,1.5211779,1.394687,1.2152954,0.66903776,0.31574807,0.17804387,0.19673942,0.6044855,2.1965122,4.170915,5.7990036,6.0525765,5.4301276,4.813017,4.2673635,3.2208693,2.7712796,2.364532,2.307257,2.5521874,2.827669,3.0894895,3.3319135,3.5841699,3.7931595,4.019899,3.966967,3.7483616,3.4323347,2.9901679,2.5352278,2.2031152,1.7126031,1.2896849,0.9401232,0.9124166,0.93288535,0.7903148,0.69534206,0.7230225,0.6851535,0.5868172,0.5423189,0.4268077,0.38232687,0.33538353,0.3484166,0.4016946,0.6445477,1.1415017,1.8817133,2.5671837,3.5573642,3.848368,3.7589705,3.419975,3.6253495,3.4852161,2.7856755,1.6596999,1.2747169,0.9988049,1.079573,0.99497175,1.0746855,1.3095689,1.404888,1.4505129,1.4762694,1.5182377,1.6225917,1.7918687,1.7168672,2.1699405,2.842729,3.8414795,5.022846,6.4552217,7.515618,8.262583,8.49144,8.403133,8.026339,7.401828,6.997818,7.1672983,7.286709,7.2381916,7.346326,7.373397,7.6689825,7.875037,7.9854403,7.9672146,7.8447046,7.9580736,8.102122,8.091912,8.20747,8.837171,9.627902,9.606674,10.25266,10.49969,10.066577,10.066803,10.0668335
-3.4662466,-3.4317684,-3.3486576,-3.2370827,-3.1404343,-3.0955586,-3.0809145,-3.0170805,-2.799927,-2.5914197,-2.24546,-1.9970937,-1.7726061,-1.7068837,-1.7934676,-2.2177749,-2.5634468,-2.6121035,-2.7451246,-2.942932,-2.9825563,-2.8738513,-2.653551,-2.4025154,-2.0525928,-1.4807955,-1.2038673,-1.613462,-2.26576,-2.3035638,-2.0312793,-1.7819289,-1.6545988,-1.4011571,-1.1501461,-1.0084766,-0.8330562,-0.60265696,-0.5667771,-1.0750277,-1.3741239,-1.444216,-1.511785,-1.63729,-1.7025225,-1.6542487,-1.5712527,-1.5898722,-1.646415,-1.8570604,-1.7149583,-1.3990862,-1.4735886,-1.3851329,-0.93841803,-0.6695859,-0.7272286,-0.62516606,-0.54636264,-0.3765415,-0.3223359,-0.4842965,-0.7285067,-1.6257575,-2.0128276,-2.037588,-1.957484,-2.0418296,-2.1470084,-2.3357282,-2.458782,-2.5764985,-2.6088462,-2.4837759,-2.349914,-2.044218,-1.8079541,-1.76553,-1.7661641,-1.4078275,-0.9766263,-0.7287459,-0.94857955,-1.3363425,-2.0760336,-2.4153159,-2.54465,-2.6724672,-2.7410216,-2.8017478,-2.6460698,-2.5460672,-2.5378003,-2.5298083,-2.525567,-2.6557791,-2.8276334,-2.8929114,-2.760425,-2.5141177,-2.2835958,-2.2126389,-2.1990144,-2.316373,-2.4335744,-2.6266346,-2.8382974,-2.9505124,-2.938548,-2.8380399,-2.6684763,-2.6271186,-2.5515447,-2.5418391,-2.5440154,-2.5215294,-2.4619951,-2.3285573,-2.1613016,-1.9859657,-1.6771716,-1.1207229,-0.47468218,0.04841326,-0.22422259,-0.4533267,-0.47489545,-0.63625324,-0.67631555,-0.93679035,-1.0030848,-0.8420094,-0.38962927,-0.31468004,-0.36859262,-0.3824731,-0.3470486,-0.35915196,-0.2963929,-0.2694884,-0.30067518,-0.32477918,-0.36607033,-0.4418365,-0.4557414,-0.4468782,-0.67681545,-1.1193107,-1.7289209,-2.3261933,-2.7825832,-2.8307476,-2.9149406,-2.9782639,-3.045894,-3.1438744,-3.2404122,-3.365656,-3.4882913,-3.479886,-3.4278955,-3.3624473,-3.4417129,-3.4850671,-3.5600166,-3.5504274,-3.5349104,-3.5794597,-3.5750928,-3.4281783,-3.4464774,-3.4162545,-3.2891088,-3.0099545,-2.968459,-2.781754,-2.7100115,-2.1688864,-2.1687088,-2.1687083
-0.1035915,-0.022874892,-0.15700887,-0.3788264,-0.5065947,-0.5557185,-0.6438112,-0.69005233,-0.31378484,0.13162231,0.045319177,-0.024377346,-0.20172913,-0.59741265,-1.0082902,-1.6822937,-2.0174675,-1.5979785,-1.1994791,-0.7583031,-0.36094952,-0.17216176,-0.181173,-0.24197677,-0.319284,-0.4302814,-0.35851628,-0.46985993,-1.0647197,-1.4443752,-1.4401213,-1.527288,-1.5152105,-1.4250935,-1.6493979,-2.2673383,-1.8326284,-0.7600369,-1.1936848,-1.9280112,-2.3065608,-2.4267423,-2.5173967,-2.7275019,-2.8510427,-2.8442342,-2.863804,-2.9554815,-2.9540129,-2.7327936,-2.2679749,-1.833044,-1.8977722,-1.7382562,-1.328617,-0.9991869,-0.75799453,-0.7099668,-1.0408982,-1.4846114,-1.4384671,-1.0201697,-0.7017739,-0.8313116,-1.1011868,-1.4672254,-1.1486789,-0.4368797,0.2854017,0.35585314,0.18920863,-0.2439841,-0.8475255,-0.93205994,-0.13638344,-0.03341043,-0.23939106,0.08990297,-0.7352992,-1.6098628,-1.7199435,-1.3378854,-1.3818789,-1.3796202,-1.3063724,-1.3418651,-1.5495363,-1.4651849,-1.4183146,-1.6978742,-2.3653646,-2.7052412,-2.5996146,-2.4432006,-2.2876108,-2.1795373,-2.1822944,-2.2885075,-2.319487,-2.265987,-2.1669197,-2.024173,-1.9879231,-2.036211,-2.0846179,-2.1241808,-2.1369786,-1.9926388,-2.0840364,-2.1801932,-2.1866932,-2.0660186,-2.0337083,-1.999349,-1.9950025,-1.9684281,-1.9095459,-1.8722734,-1.8886937,-1.9168036,-2.1454844,-2.4157028,-2.5882363,-2.536821,-2.2873254,-2.138772,-1.8861041,-1.7587931,-1.7272561,-1.5209792,-1.3535213,-1.4156089,-1.6657889,-1.8721896,-2.0063102,-2.1556423,-2.2804666,-2.3472075,-2.3051043,-2.2834244,-2.2832243,-2.3158283,-2.333645,-2.2758193,-2.3323598,-2.3466885,-2.3920429,-2.142836,-1.848592,-1.3407618,-0.86053056,-0.47612774,-0.21895917,-0.24189585,-0.35338423,-0.43862307,-0.4604361,-0.72390366,-0.92108107,-1.1875086,-1.3671691,-1.4718076,-1.4786304,-1.6563334,-1.7605574,-1.8321342,-1.8178239,-1.9520541,-2.1334364,-2.1383204,-2.13583,-2.0385437,-2.0822256,-1.9642115,-2.0577416,-1.7639806,-1.5424705,-0.5506919,-0.55029905,-0.5502826
-2.6689243,-2.576495,-2.3489087,-2.1032743,-1.8941329,-1.7977297,-1.7267822,-1.5613351,-0.9513606,0.04137437,0.39260495,0.4435849,0.4018461,0.15394054,-0.20210952,-1.0685338,-2.141549,-2.2760994,-2.2638829,-2.418446,-2.5501192,-2.6520128,-2.8549325,-3.1317675,-3.3002794,-3.3035283,-3.1898403,-2.9362674,-2.6281962,-2.3768797,-2.3272333,-2.2874532,-2.2283306,-2.0388117,-1.7691218,-1.6345832,-1.8966608,-1.7719715,-1.5203564,-1.5575681,-1.5856674,-1.5899119,-1.66394,-1.889142,-1.9622077,-1.8075168,-1.5058354,-1.381623,-1.3063796,-0.9807918,-0.16603114,0.5822115,0.58123887,0.64523315,0.14960629,-0.1555701,-0.104098916,-0.115897104,-0.13937892,0.007437557,0.09373616,0.031925514,-0.49928567,-1.8773223,-2.8701308,-3.1948051,-3.148666,-2.8681984,-2.6368783,-2.5895028,-2.5670464,-2.6452603,-2.6476943,-2.5371587,-2.1993668,-1.9593799,-1.8353088,-1.628436,-1.3631201,-1.3110151,-1.3510814,-1.4661674,-2.1586766,-2.2639155,-2.2906153,-2.1966262,-2.053802,-1.901257,-1.8767145,-1.8368127,-1.8896186,-2.0634098,-2.2401316,-2.2121634,-2.0714676,-1.9722474,-2.016533,-2.0486448,-1.9286026,-1.7656187,-1.614968,-1.3913976,-1.2620118,-1.3131683,-1.387402,-1.5364518,-1.5803101,-1.4886019,-1.4203355,-1.5547266,-1.5950089,-1.6711524,-1.7084244,-1.7063481,-1.705723,-1.7832404,-1.9043288,-2.0374854,-2.1427746,-2.3147607,-2.651692,-2.9610891,-3.0908172,-3.0998142,-3.163016,-3.0551872,-2.9800847,-3.0311666,-3.070291,-3.0190454,-2.7911725,-2.2501187,-1.5127735,-1.1456727,-0.68260014,-0.34079847,-0.24173945,-0.3804828,-0.48236498,-0.2587691,-0.12001899,0.057232894,0.098310195,0.11336924,0.53532857,0.48455694,0.7307359,0.8043801,0.6575056,0.18937361,-0.41985658,-0.9077946,-1.1406572,-1.3022985,-1.4264723,-1.5203927,-1.5444652,-1.5473138,-1.5210766,-1.3846633,-1.3273145,-1.3342376,-1.2846212,-1.3106694,-1.4782891,-1.529733,-1.5522823,-1.577538,-1.4726716,-1.1918471,-1.1174716,-1.0888186,-1.1403383,-1.0664611,-1.0080057,-0.88990664,-0.7683488,0.0087597,0.008098446,0.008045025
-0.20555656,-0.3152518,-0.4540524,-0.515864,-0.5433701,-0.54660064,-0.5092646,-0.36032283,-0.07259683,-0.18898395,-0.41611537,-0.8399674,-1.301712,-1.679436,-1.8534352,-1.8838342,-1.7463126,-1.8255835,-2.3163319,-2.8996797,-2.9780304,-2.7421985,-2.3629987,-1.9631277,-1.6640627,-1.072168,-0.89653945,-1.4378955,-1.4944649,-0.9218057,-0.7952483,-0.90570027,-1.0858123,-1.5653083,-2.0618832,-2.4578536,-1.9150944,-1.6951561,-1.5261295,-0.91359437,-0.66371524,-0.57229,-0.4530997,-0.21184939,-0.39329576,-0.8184449,-1.5305445,-1.8158355,-2.1290736,-2.725019,-2.8868093,-2.335679,-1.9772285,-1.8381166,-1.5299678,-1.2707634,-0.7667201,-0.44518262,-0.14567406,0.22196038,0.1386042,-0.3877567,-0.87144375,-0.68384266,-0.29442087,0.11629099,-0.17973456,-0.7956516,-1.7410461,-2.298506,-2.3287435,-2.1179113,-1.8012586,-1.5132074,-1.503221,-0.8783533,0.2256255,1.0628921,1.4760185,1.5989044,1.4388107,0.8004949,0.26379663,-0.21091205,-0.14487606,-0.2672729,-0.19994041,-0.21742475,-0.17643756,0.15245125,0.36645412,0.30818868,0.08239998,-0.22371167,-0.5503665,-0.7942339,-0.9546124,-0.81726986,-0.5685426,-0.42772868,-0.19773707,0.048102736,0.4725414,1.324822,2.19299,3.693079,5.8421125,8.378911,9.594864,9.995598,10.073495,9.900385,9.868014,9.871817,9.896096,9.961819,10.031472,10.098145,10.143309,10.190478,10.282562,10.236626,9.991684,9.351261,7.9743404,5.3902283,2.1812081,0.61618227,-0.1348654,-0.77077127,-1.0834603,-1.3824637,-1.230873,-0.6414008,0.16891402,0.9553499,1.2754501,1.6232263,1.6422799,1.6096268,1.6208214,1.6253705,1.6918076,1.575296,1.4116504,1.3991857,1.1871028,0.5499372,-0.12303462,-1.1326274,-2.1135468,-2.4473479,-2.1702728,-1.7632425,-1.4583979,-1.2641635,-1.1136515,-1.005835,-0.82716584,-1.0943813,-1.2096872,-1.077326,-1.1437228,-1.1638336,-1.1401714,-1.0729032,-0.9807857,-0.91293013,-1.0848173,-1.1761489,-1.1853176,-1.2385509,-1.2423161,-1.3200343,-1.3103493,-1.1869862,-0.99229705,-0.3348541,-0.33489943,-0.33492085
-2.2083411,-2.28758,-2.4116783,-2.497605,-2.5680184,-2.534009,-2.469894,-2.3151498,-1.8285509,-1.068995,-0.76328725,-0.7542926,-1.056674,-1.5071156,-1.7255242,-1.6105795,-1.2367785,-1.2861385,-1.6116172,-2.179685,-2.686513,-2.868003,-2.7202315,-2.6106553,-2.4567833,-2.3226933,-2.3854768,-2.6914847,-2.7468922,-2.4755616,-2.141484,-1.8620957,-1.7625632,-1.5294304,-0.9734007,-0.1412909,-0.5761236,-1.0986009,-0.43317735,0.09873128,0.4449543,0.500088,0.575107,0.6009853,0.5323305,0.3458088,-0.014426082,-0.6011829,-1.4822319,-2.192271,-1.2698861,-0.87164164,-0.9949039,-1.2524979,-1.1414875,-0.8427875,-0.8145584,-0.8650433,-0.6665616,-0.82598114,-1.2636343,-1.6401974,-1.8732677,-1.9514062,-1.564492,-1.2817638,-1.4745371,-1.6950834,-1.9333401,-2.196307,-2.3306904,-2.416675,-2.2180216,-1.606734,-0.54123497,0.44134542,0.6085966,0.19684547,0.27329713,0.098463,-0.71611845,-2.1223235,-2.6908042,-2.8663077,-2.2529373,-1.5256423,-0.9276153,0.27870095,1.6527125,2.7273848,3.2099967,3.3885808,3.6486762,4.1100774,4.8073874,5.813036,7.1055427,8.238644,8.990711,9.558527,10.022429,10.3127575,10.467787,10.48865,10.428513,10.196074,9.626355,8.421428,6.964223,5.8538804,5.4323673,5.5966673,5.3342423,5.255616,5.3024564,4.8844023,4.5073094,3.925,3.5543053,3.1658883,2.513615,1.7894574,0.9162888,-0.19855155,-1.0372821,-1.6189115,-2.4462547,-2.4887447,-2.1295228,-1.9199283,-1.6633973,-1.1243733,-0.9233316,-0.9493966,-0.97214127,-0.9505645,-0.9310145,-1.0338457,-1.2729077,-1.3943032,-1.4951566,-1.533008,-1.5167165,-1.5605059,-1.3505456,-1.3156188,-0.97255874,-0.803841,-0.6661425,-0.6263697,-0.7700666,-1.5843058,-2.24268,-2.3807144,-2.2634969,-2.0954065,-1.8326452,-1.6117613,-1.53601,-1.1738839,-1.0760689,-1.2085186,-1.0567493,-1.1096082,-1.1731927,-1.2146845,-1.1169691,-1.2098117,-1.2459841,-1.2819225,-1.3934822,-1.3710909,-1.3041767,-1.3832059,-1.2519403,-1.5059156,-1.9311519,-2.0008407,-2.0013213,-2.0013585
-2.936955,-2.9797826,-3.0532863,-3.0840852,-3.0257835,-2.9782526,-2.880166,-2.7766418,-2.565454,-2.402455,-2.2044003,-1.9811808,-1.5094018,-0.8718144,-0.29169422,0.38400897,0.38645235,-0.20691276,-0.61390746,-1.0699213,-1.6584759,-1.9948525,-1.9405993,-1.9249268,-2.0865917,-2.4689221,-2.5740356,-2.2635407,-1.8771863,-1.9473147,-2.0745769,-1.9826739,-1.9788122,-1.8545597,-1.5199482,-0.5202274,0.36719406,0.078382105,0.8358369,1.7127697,1.949988,2.031992,2.0557802,1.9973391,1.7964238,1.5457475,1.0417861,0.44037223,0.018773958,-0.15159468,-0.33377185,-0.6817984,-0.6713868,-0.2874962,0.35823655,0.36996463,0.21591988,0.27471197,0.5058565,0.4661687,0.12781706,0.21821368,0.24278823,-0.79470575,-1.6769694,-1.8937371,-2.0261517,-2.0618334,-2.1833735,-2.3621802,-2.468903,-2.5999207,-2.7609406,-2.8669875,-3.0014067,-2.568868,-1.5546024,-0.8784932,-0.61462665,-0.6302685,-1.2788131,-2.1020956,-1.9898994,-2.1941416,-2.7579145,-2.7356129,-2.3664083,-1.8015847,-1.2507399,-1.0222523,-0.70164454,-0.47212297,-0.5545641,-0.6939719,-0.75065184,-0.7156168,-0.52018905,-0.32507795,-0.42854506,-0.65083873,-0.9732022,-1.2817373,-1.5234258,-1.7136714,-1.8198767,-1.8979139,-1.8637276,-1.6507473,-1.5330474,-1.6049594,-1.6863881,-1.8117726,-1.9025855,-1.9671851,-1.9698362,-2.0055966,-2.0408187,-2.0966487,-2.1029747,-2.0790799,-1.8799226,-1.7331634,-1.7084353,-1.8532206,-1.9761775,-1.7642423,-1.739136,-1.7119567,-1.6082379,-1.7901416,-1.9548696,-2.0354812,-2.1313314,-2.1020231,-1.8969604,-1.4720409,-1.2258642,-0.9254695,-0.883338,-0.8491466,-0.9369056,-0.99124753,-0.9724769,-0.9835648,-0.94420564,-1.0141363,-1.1738839,-1.5442507,-2.0069587,-2.3971453,-2.9468136,-3.0828981,-3.0185034,-2.9077375,-2.9545157,-2.9820728,-2.9897702,-2.9589152,-3.0259817,-2.747262,-2.6054006,-2.6257784,-2.6549733,-2.6177564,-2.5891461,-2.6013787,-2.6838064,-2.775798,-2.6111643,-2.6242423,-2.7455745,-2.7826505,-2.478685,-2.1370602,-2.3975053,-2.3935537,-2.336465,-2.4037018,-2.4035444,-2.4035325
-1.7834526,-1.7485276,-1.5486941,-1.3091242,-1.1709765,-1.1243324,-1.1074882,-1.0638529,-1.203293,-0.91628265,-0.5269091,-0.35477915,-0.30489028,-0.45002088,-0.49314725,-0.44229695,-0.9648948,-1.2581102,-1.4071839,-1.6714658,-2.0585902,-2.352884,-2.4826612,-2.393616,-2.1635592,-1.7422786,-1.5603625,-1.7785333,-1.8335575,-1.7076465,-1.6997659,-1.7374015,-1.8497934,-1.7518942,-1.4944189,-1.3343447,-1.4775865,-1.2810166,-1.2594252,-1.4997956,-1.488034,-1.4731892,-1.5070364,-1.4349717,-1.147745,-0.87514454,-0.42340297,-0.20875245,-0.25475734,-0.14077187,0.442485,0.75193787,0.51407385,0.41483065,0.15926464,-0.24545105,-0.4420845,-0.6547098,-0.81513304,-0.8326788,-0.9146334,-1.1700597,-1.3939526,-1.851498,-1.8744806,-1.5751988,-1.4269859,-1.5456638,-1.8071928,-2.1216488,-2.1150699,-1.9166887,-1.5253308,-1.0571903,-1.101654,-1.3910023,-2.0453355,-2.8793736,-2.4038024,-1.4997818,-0.91364384,-1.1670727,-1.9802698,-1.7975497,-1.939268,-1.9085581,-1.739973,-1.8359218,-1.7850804,-1.5573306,-1.0239034,-0.6184257,-0.38488883,-0.23203199,-0.09343666,-0.25418192,-0.8157925,-1.3807697,-1.6025975,-1.7022142,-1.672559,-1.4963125,-1.2627189,-1.1178312,-1.0332181,-1.0256363,-0.998994,-1.1012125,-1.2052274,-1.2555685,-1.1405962,-1.0232528,-0.92601705,-0.86521035,-0.88876164,-0.9504153,-1.0563979,-1.1440208,-1.1695135,-1.1640688,-1.1357633,-1.0017331,-0.8288293,-0.7571871,-0.7875015,-0.6123105,-0.903829,-1.3229134,-1.6710657,-1.9933623,-1.9124819,-1.4208322,-0.5496063,-0.12214179,0.21123986,0.48282337,0.6906995,0.708072,0.640049,0.7663464,0.81308746,0.90396273,0.9181023,0.8247312,1.0174272,1.0378278,1.0223169,0.9108633,0.51095825,0.05616778,-0.25954565,-0.43703255,-0.7761084,-0.9650279,-1.1290277,-1.1999443,-1.1990365,-1.1705086,-1.0778575,-0.8052781,-0.6875732,-0.61289585,-0.3966492,-0.24305603,-0.37188816,-0.3349898,-0.1787368,-0.08994079,0.14889485,0.34517777,0.455112,0.40992856,0.09904968,-0.09658362,0.084540874,-0.053006664,-0.16087781,0.047472477,0.047129035,0.0471074
-1.2130394,-1.2320195,-1.2246175,-1.3267208,-1.4664433,-1.5705755,-1.5847148,-1.7008531,-1.9041443,-1.6966221,-1.6009555,-1.5844632,-1.2369869,-0.3526826,0.44957864,1.0681292,0.87720263,0.29415017,-0.21011336,-0.49515584,-0.9008043,-1.110929,-1.0978713,-1.0071739,-0.9363317,-1.0694464,-1.3780705,-1.5436021,-1.5628512,-1.7669771,-1.8960254,-1.8041075,-1.745514,-1.7022823,-1.5765603,-1.0830792,-0.57897294,-1.1068506,-1.3441191,-1.2605177,-1.3111606,-1.3161145,-1.2678607,-1.130434,-1.1626023,-1.2465314,-1.2577889,-1.2732177,-1.3315412,-1.7787257,-1.6255548,-1.2723359,-1.2233999,-1.0584785,-0.6667233,-0.45813197,-0.72051275,-0.8898132,-0.71126103,-0.5532813,-0.6925433,-0.52271974,-0.621871,-1.2452096,-1.7217377,-1.6994741,-1.4733629,-1.3805659,-1.4904575,-1.5083472,-1.3761435,-1.2238864,-1.0340432,-1.1055136,-1.6889986,-1.8135954,-1.355434,-1.330173,-1.0902253,-0.9419286,-1.0856736,-1.4156103,-1.1352803,-1.8635688,-2.425887,-2.3277357,-1.9998047,-1.483966,-1.2543426,-1.3639764,-1.077944,-0.7329328,-0.79388416,-0.9746174,-1.1732923,-1.3319232,-1.3231487,-1.23551,-1.3139223,-1.341122,-1.3619714,-1.3093858,-1.2456155,-1.0880874,-0.9930762,-0.8971068,-0.8561192,-0.694965,-0.5936506,-0.65093327,-0.7535275,-0.97481316,-1.1362529,-1.2527909,-1.2817218,-1.3769561,-1.4846797,-1.5810897,-1.6397837,-1.6869075,-1.4988029,-1.2516329,-0.99085486,-0.68725216,-0.4857654,-0.48794,-0.25357753,-0.0002400577,0.42938825,0.7422888,0.96311486,1.7381816,4.4254823,6.4495144,7.8395033,8.605049,8.856509,9.07285,9.186228,9.322389,9.477701,9.591068,9.729805,9.805389,9.866392,9.956214,9.86167,9.425821,8.665806,7.661003,5.6836963,2.5861278,0.11527182,-1.048224,-1.2806715,-1.3421615,-1.3863896,-1.3759664,-1.4039665,-1.2641631,-1.0530176,-0.8936311,-0.8189315,-0.70577407,-0.52978665,-0.663024,-0.8180287,-0.45562854,-0.19374909,-0.42982367,-0.53455365,-0.6398672,-0.8117845,-1.114763,-1.162132,-1.5236208,-1.5451738,-1.8410683,-1.841171,-1.84116
-3.8018968,-3.7172804,-3.623694,-3.5187263,-3.3943226,-3.2849753,-3.1761196,-3.0988421,-2.841031,-2.7566638,-2.7093787,-2.7340226,-2.8876574,-3.087866,-3.341479,-3.7943246,-4.1498575,-4.1561832,-4.0581794,-3.9724746,-3.6256995,-3.1880841,-2.8659575,-2.9235106,-3.150292,-3.3328743,-3.2740767,-2.9447126,-2.9292345,-2.9900427,-2.8299975,-2.6724663,-2.4837081,-2.4171915,-2.229114,-1.4212394,-0.045880675,0.74084,1.7727507,2.8641431,3.3272197,3.4286604,3.485809,3.6177166,3.717673,3.6780872,3.3285763,3.0607338,2.6635897,1.2921289,-0.24139439,-1.0724229,-1.0555623,-1.2288101,-1.2938598,-1.1062899,-0.98668194,-1.0409397,-0.7579883,-0.6091434,-0.9018136,-1.8857143,-2.8970318,-3.734798,-3.6638489,-3.3232994,-3.1403935,-3.154582,-3.0595682,-2.6469998,-2.3677068,-1.9978571,-1.6154823,-1.2138939,-1.1421819,-1.1022663,-0.9549279,-0.04465945,1.359338,1.5983099,1.0518647,-0.14476895,-1.0739932,-2.3291006,-3.1418586,-3.3266993,-3.2660098,-2.9466956,-2.5497928,-2.0768309,-1.5014055,-1.124508,-0.9833387,-1.0518897,-1.2292371,-1.545596,-2.2382843,-2.8692307,-2.9906704,-2.8749669,-2.6784685,-2.6522577,-2.6602924,-2.6783056,-2.6423385,-2.4703684,-2.1399608,-1.693012,-1.2941988,-1.1512517,-1.1620681,-1.2375844,-1.3220949,-1.3514647,-1.3387487,-1.3491542,-1.3469602,-1.3776344,-1.4554377,-1.5472434,-1.5670624,-1.5555818,-1.7828866,-2.136886,-2.2796574,-2.4071007,-2.5284305,-2.3754487,-2.3648849,-2.5707083,-2.5950637,-2.5749266,-2.5377955,-2.5411437,-2.5353332,-2.4619498,-2.440168,-2.4248505,-2.5646462,-2.6857183,-2.8369403,-2.9739375,-3.0412645,-3.1383386,-3.2360682,-3.270243,-3.3550305,-3.5560975,-3.7216272,-4.008314,-4.192049,-4.1448426,-3.6876955,-3.36587,-3.256688,-3.1059155,-2.9388494,-2.892664,-2.844704,-3.1247623,-3.3479385,-3.3870335,-3.5616467,-3.6965594,-3.743975,-3.6312509,-3.54746,-3.5531397,-3.7594275,-3.6976774,-3.7180376,-3.7205825,-3.544342,-3.2978127,-3.2887218,-3.0718992,-2.9740646,-3.5255165,-3.5250504,-3.5250273
