0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154
10.151422,10.338637,13.7976,9.619047,9.620235,13.803297,13.764599,13.621809,12.972961,11.2469425,9.23559,7.466027,6.9203444,5.966157,5.6483946,5.5875034,4.828102,4.5613437,4.278665,3.8702695,2.6606445,1.681803,0.36723453,-0.6063145,-0.69109887,-0.511302,-0.51571834,-0.48049262,-0.49378756,-0.4787215,-0.38635248,-0.2210474,0.12695594,0.7391062,1.5115464,1.9178264,2.064071,2.3655005,2.5774884,2.5806205,1.7905247,1.3195894,1.3547908,1.4955266,2.2939506,3.4407523,4.270895,4.491076,4.675311,5.202482,5.6076794,6.2873306,7.2064333,7.145812,5.4364376,3.4743123,2.4499874,2.0356226,1.8391278,1.8305064,1.3574144,0.80987954,0.5168021,1.048166,1.7496567,1.9547294,1.7657518,1.2974861,0.90230095,0.46782655,0.18189299,-0.15912448,-0.59096575,-0.17982209,0.27002826,0.5545932,0.61418974,0.87238127,1.0686483,1.4019917,1.55589,1.7377495,1.5976906,1.1329123,0.27617618,-0.43923002,-0.72742724,-1.0142193,-1.0507618,-0.891742,-0.8596861,-0.69260234,-0.6709459,-0.5532141,-0.36294866,-0.12640584,0.10543142,0.22113581,-0.21107224,-0.5299265,-0.6638442,-0.6251367,-0.4278163,-0.009288967,0.44361,1.0297333,2.0046976,2.4874048,2.539277,2.2272825,1.9947319,2.0063775,2.3331742,2.4862266,2.4413972,2.4966896,2.4354725,2.2180936,1.8764749,1.2799587,0.89049894,0.5998062,0.8398784,1.1558447,1.4383292,1.5676817,1.7983415,2.0984387,2.2471638,2.325255,2.418268,2.5806131,2.834256,3.1798582,3.3273952,3.2162163,2.8509755,2.8951805,3.836039,4.9779677,5.522447,6.120882,6.5790987,7.3611574,7.3317633,7.7848287,8.384456,8.686855,9.162724,9.480559,9.81049,9.920822,9.868141,9.618767,9.618212
-0.10667451,-0.15028548,-2.320679,-0.11786404,-0.118393734,-2.2702193,-2.2768776,-2.3007011,-2.457718,-2.501959,-2.4926348,-2.5127091,-2.5528224,-2.3694024,-2.3585603,-2.4177065,-2.3976946,-2.2592487,-2.2854528,-2.3650784,-2.1919158,-1.9556001,-1.7042124,-1.6819023,-1.9022281,-1.8676391,-1.7149997,-1.5992825,-1.5031642,-1.4169004,-1.3137827,-1.2308086,-1.2484572,-1.3584985,-1.4063544,-1.4100395,-1.5170112,-1.8670644,-2.022845,-1.8855116,-1.9735355,-2.429451,-2.754522,-2.9925828,-3.2622952,-3.657877,-3.752252,-3.5954266,-3.5359778,-3.502028,-3.3312197,-3.1122327,-2.8646717,-2.526135,-2.3455806,-2.2142081,-2.0355468,-2.0202386,-2.0547442,-2.13786,-2.0525334,-1.99459,-2.465042,-3.182787,-3.6814904,-3.5643346,-3.5484495,-3.7086768,-3.8817258,-3.9116654,-3.925106,-3.8418803,-3.6446614,-3.4213743,-3.0962296,-2.7589924,-2.653211,-2.586526,-2.5697057,-2.4329178,-2.2985644,-2.1773455,-1.8844647,-1.8278615,-1.9737332,-2.259499,-2.3299034,-2.0781138,-1.8749632,-1.7381077,-1.5997086,-1.4048454,-1.2040598,-1.0626247,-0.8569225,-0.80797225,-0.8236409,-0.62355286,-0.1583735,0.5040607,1.3748097,2.550663,4.0935426,6.359309,8.249655,10.2675085,11.291276,10.780434,9.871499,9.1974535,8.193806,7.1719575,6.1844254,5.714464,5.1600676,4.34801,3.49645,2.519372,1.7787745,1.5367832,1.3384562,0.876879,0.60569227,0.28180885,0.14349133,0.15195838,0.0307433,-0.1631471,-0.19819534,-0.2717141,-0.30548328,-0.35713702,-0.45355278,-0.5021889,-0.4709586,-0.35491073,-0.5432215,-0.97830915,-1.0565058,-0.942005,-0.6077406,-0.42574602,-0.43108112,-0.07367863,0.020426378,0.06803681,0.019238457,-0.033780485,-0.17997709,-0.3165454,-0.39275026,-0.27043435,-0.119309984,-0.12018518,-0.1177015
0.04421082,0.028877974,0.04151082,0.15326333,0.15300217,-0.07522121,-0.11903533,-0.14342973,-0.3458513,-0.6260136,-0.5258672,-0.3268708,-0.3189293,-0.32692546,-0.51211107,-0.55020696,-0.63949203,-0.5645399,-0.323487,0.05650167,0.4666017,0.5300083,0.051808078,-0.45797747,-1.1516442,-1.903708,-2.2514243,-2.42632,-2.5359437,-2.6360595,-2.773808,-2.9001398,-3.006011,-3.040185,-3.0012746,-2.7104533,-2.2072136,-1.82359,-1.8738163,-1.7948225,-1.3512913,-1.080107,-0.8564715,-0.6736621,-0.52183175,-0.8440708,-1.5190219,-1.8703618,-1.875242,-1.6047719,-1.2096729,-1.0119109,-0.51336765,-0.002860047,0.16007364,0.16271996,0.09481482,0.15599214,0.13974288,0.3984583,0.5231066,0.49071595,0.23808073,-0.3042581,-1.4522113,-2.1638966,-2.3089204,-2.2026968,-1.759486,-1.223805,-0.8402014,-0.6513643,-0.7969112,-0.64886343,-0.38518095,-0.39419407,-0.43126786,-0.36376032,-0.3604754,-0.37354946,-0.38669205,-0.36427233,-0.5453847,-0.82443863,-1.430756,-1.7618178,-1.9362526,-2.236583,-2.3008382,-2.2297256,-2.0570579,-1.8280857,-1.632289,-1.4457806,-1.2949195,-1.277574,-1.0872877,-0.86099946,-0.91806585,-1.1913415,-1.5314472,-1.7242472,-1.7612165,-1.6369218,-1.340116,-1.1498045,-1.0207871,-1.1951315,-1.4674984,-1.5599083,-1.5719116,-1.4563147,-1.4564991,-1.550532,-1.6407864,-1.803304,-1.8844764,-1.8574214,-1.8074217,-1.7707312,-1.6347384,-1.5165362,-1.7704196,-2.0918934,-2.3270001,-2.2814097,-2.190799,-2.1583064,-2.1137075,-2.066718,-2.042643,-1.9894423,-1.9430087,-1.8145386,-1.5839871,-1.2718661,-0.99654984,-1.0965524,-1.034915,-0.7973809,-0.84335077,-0.7553295,-0.7205658,-0.8061874,-0.782557,-0.7514919,-0.90413564,-0.9484508,-1.0593591,-1.0621694,-1.1107076,-1.1205511,-1.1277405,0.15057755,0.15336373
6.1357102,6.0245876,-1.5357808,6.1490183,6.1490407,-1.6173016,-1.5587075,-1.3177819,-1.0182709,-0.79017276,-0.4027288,0.04814259,0.15467557,0.40947342,0.45090905,0.35696957,0.3806392,0.41163993,0.30188972,0.024448484,0.012790948,0.21698228,0.45363688,0.59325385,0.058320165,-0.7280146,-1.114944,-1.2812829,-1.3474298,-1.4042332,-1.4713845,-1.5353252,-1.6232035,-1.6110183,-1.3274024,-0.5709368,0.2594338,0.735422,0.43317318,-0.207947,-1.21248,-1.5968902,-1.4984812,-1.2277361,-0.8061149,-0.70553577,-0.85395485,-0.82664955,-0.6027155,-0.4180371,-0.3931551,-0.8597684,-1.1832545,-1.4356828,-1.5308679,-1.4911778,-1.4280711,-1.5109456,-1.5610452,-1.4526805,-1.1241511,-0.83026874,-1.09866,-1.3033863,-1.3562174,-1.3015746,-1.4110847,-1.6207683,-1.6793978,-1.6684756,-1.6717821,-1.6805003,-1.68521,-1.7650452,-1.9440997,-2.0529974,-2.110633,-2.1392283,-2.118565,-2.1206708,-2.0490198,-1.8615205,-1.3886151,-1.0310005,-0.46842122,-0.18260512,-0.007846668,-0.09369102,-0.23792917,-0.34850875,-0.3590448,-0.3096346,-0.19484255,-0.13974814,-0.05690842,-0.046594203,-0.036268283,0.21160756,0.37260127,0.053863965,-0.26486948,-0.4379639,-0.49809116,-0.5360444,-0.7002542,-1.2855475,-1.8988175,-2.142137,-2.3390727,-2.25611,-2.0962067,-2.1457558,-2.2632504,-2.2965612,-2.3493233,-2.3641646,-2.1638577,-1.7954569,-1.3641304,-0.94725835,-0.6411161,-0.42731664,-0.33562267,-0.3761204,-0.2862096,-0.13270938,-0.049657494,0.20051154,0.577346,0.92271525,1.1639626,1.3987867,1.7268965,2.421943,3.8520112,6.327584,8.600717,10.084813,11.362471,11.582182,11.526054,11.199329,10.850507,10.430304,10.503538,10.219097,9.7495985,9.5215435,8.987199,8.6699705,8.368572,8.329259,8.424481,6.166857,6.150506
0.8900947,0.89379835,-0.17155398,0.8095281,0.80988675,-0.32367653,-0.30794168,-0.4483595,-0.5964377,-0.8700578,-1.2236494,-1.3232126,-1.4378343,-1.4731596,-1.4527004,-1.3184645,-1.2175103,-1.129012,-0.94857824,-0.8989247,-0.96462643,-1.1329392,-0.88429946,0.3504789,2.7386422,4.126739,4.399327,4.4086604,4.350416,4.25389,4.082712,3.8537664,3.4217744,2.6843128,1.6434903,0.52715665,-0.62553847,-1.740473,-2.2357292,-2.5871139,-2.5286674,-1.9814253,-1.6203107,-1.2667516,-0.9743371,-0.6087127,-0.20367092,0.08501279,-0.063965395,-0.60735047,-1.1373783,-1.5812333,-1.9201627,-1.7647948,-1.5953382,-1.2866141,-1.1014397,-1.1591624,-1.3444376,-1.5558178,-1.6984096,-1.8134711,-1.5754148,-1.4213436,-0.95457166,-0.66798276,-0.7382102,-0.8259609,-0.9723492,-1.0771573,-1.1001909,-1.0586057,-0.78458387,-1.00145,-1.1908463,-1.2579595,-1.2285876,-1.3614981,-1.4472072,-1.6999493,-1.9023762,-2.2006893,-2.6407776,-2.8277264,-2.6513662,-1.8913995,-1.43843,-1.1801282,-1.0440608,-1.0081482,-1.0197322,-1.1078705,-1.2557087,-1.4042124,-1.4509013,-1.3430855,-1.0411608,-0.9015821,-0.7170246,-0.395957,-0.24703497,-0.2489206,-0.37445763,-0.70903647,-1.1992856,-1.9137001,-2.0916076,-1.5544558,-0.92551434,-0.7690118,-0.88789153,-1.1887804,-1.2426726,-1.0795422,-0.95051813,-0.7038764,-0.57274115,-0.3770981,0.008673444,0.23659682,0.40352914,0.7216448,0.9616153,1.1826338,1.268466,1.2349702,1.2473563,1.2606169,1.1548831,1.1403886,1.1044724,0.99691236,0.9747162,0.9258905,0.78208256,0.1748799,-0.6954715,-0.91117245,-1.0261693,-0.9579769,-0.86896235,-0.87435967,-0.8360138,-0.73938006,-0.8185135,-0.6613155,-0.3569692,-0.26216018,0.00036285818,0.10192776,0.1782785,0.21114908,0.15184793,0.81454825,0.80952644
-0.26694626,-0.3932228,-2.854108,-0.15765971,-0.15801877,-2.9480276,-2.8972726,-2.9769487,-2.7802238,-2.282318,-1.5182071,-1.0638916,-0.9791784,-0.8470056,-0.8954021,-0.99437046,-0.9219707,-0.9889058,-0.805136,-0.6635313,-0.29535836,0.18100353,0.37405536,0.22606203,0.121929556,0.49412006,0.6433842,0.66152674,0.66990894,0.6067706,0.5017613,0.4690651,0.43984348,0.42790595,0.4390058,0.5478893,0.5678139,0.37057298,0.853119,1.5811033,2.194971,2.2414536,2.1159997,1.9010446,1.5785093,1.2343363,1.0754349,0.7371123,0.23617592,-0.26187104,-0.5144778,-0.84777045,-1.5076516,-1.6205189,-1.2458098,-0.6665318,-0.36991137,-0.21322076,0.64790714,0.92676365,1.749363,2.352178,2.0639627,2.575578,2.90827,2.539973,2.1596723,1.9333426,1.8382801,1.7573917,1.746108,1.577583,0.9671744,-0.557797,-1.4825435,-1.7037244,-1.7358396,-1.7598424,-1.7777932,-1.7624153,-1.73276,-1.6851498,-1.2252946,-0.642319,0.24161075,0.115458354,-0.2308223,-0.31545395,-0.21269655,-0.22724725,-0.2789059,-0.432741,-0.64501446,-0.92776656,-1.1576612,-1.2665133,-1.6475792,-1.7415,-1.5016687,-1.3930664,-1.3578626,-1.4146967,-1.501152,-1.470742,-1.3721309,-1.2722622,-1.0507879,-1.0307077,-1.12324,-1.171602,-1.2021561,-1.1782242,-1.2650383,-1.2215438,-1.0528679,-1.015397,-1.0276215,-0.9621941,-0.85959935,-0.8847321,-0.8495859,-0.7304237,-0.21026315,0.44844598,0.94049525,1.0370191,0.93146825,1.1030769,1.3714879,1.5246778,1.5943162,1.5907117,1.5157394,1.3727083,1.2237585,1.0321805,0.8975821,0.9008367,1.0992829,0.85322726,0.66755784,0.38213843,0.014196858,-0.24074897,-0.021422923,-0.09531824,-0.3950276,-0.27862483,-0.29717085,-0.38076672,-0.58436406,-0.67223924,-0.76267254,-0.14976846,-0.15662146
-2.3672209,-2.384066,-3.3752055,-2.1897671,-2.1902857,-3.362188,-3.3995385,-3.512362,-3.5393445,-3.3186874,-3.0825734,-2.973815,-2.9161582,-2.7145276,-2.6325564,-2.588042,-2.39152,-2.131392,-2.0396857,-2.252164,-2.3447404,-2.24304,-1.9991393,-1.6705965,-1.6006413,-1.4193314,-1.3276913,-1.3302251,-1.357755,-1.3760383,-1.3972726,-1.4193943,-1.4754477,-1.5811453,-1.7529373,-1.9092536,-1.8657025,-1.2198997,-0.43840194,0.3847476,1.0068609,0.9124651,0.6170396,0.12922356,-0.6911482,-1.3372554,-1.5987967,-1.7484167,-2.022978,-2.2008815,-2.2699633,-2.2784698,-2.5659668,-2.8520386,-2.7439506,-2.6238074,-2.5369058,-2.382009,-2.2110636,-2.2332606,-2.1443996,-2.1797488,-2.645628,-2.685039,-1.959724,-1.1628249,-0.72373986,-0.45702264,-0.54185945,-0.6902121,-0.9363022,-1.169459,-1.6791507,-2.5212727,-2.7446544,-2.6516576,-2.5633156,-2.5770054,-2.6031244,-2.5055056,-2.424663,-2.3750234,-1.7590864,-0.38732806,3.5119708,7.289651,9.304239,10.522666,11.039723,11.342012,11.542732,11.622236,11.600919,11.51539,11.405244,11.049669,10.0942955,8.3812895,6.202693,4.064216,2.2818863,1.0899566,0.46516722,-0.15627739,-0.64937377,-1.1379335,-1.5922253,-1.8048553,-1.9861993,-1.9209332,-1.7101328,-1.364353,-1.3477422,-1.4081,-1.3862706,-1.5383409,-1.5657576,-1.517215,-1.4195869,-1.1022555,-0.9801211,-0.910835,-0.9856161,-1.0355363,-1.1072414,-1.2392911,-1.4326138,-1.5287428,-1.5513906,-1.5928665,-1.6021005,-1.6443083,-1.7289288,-1.9660441,-2.301692,-2.4430509,-2.3654804,-2.2096374,-2.2720866,-2.1120305,-1.9766662,-1.9569561,-1.9588219,-1.7153621,-1.7014339,-1.6614673,-1.5926188,-1.561734,-1.6167593,-1.800303,-1.8979249,-1.9500201,-1.9181671,-2.1937602,-2.1898606
-1.1341332,-1.109088,-1.5000918,-1.5404422,-1.5396196,-1.5932014,-1.6268518,-1.5183635,-1.3822933,-1.3902146,-0.9370454,-0.533944,-0.5207767,-0.060391515,0.04418677,-0.056636512,-0.04574746,0.034321323,-0.32322708,-0.75049144,-0.78911084,-0.5966784,-0.62702334,-0.7475883,-0.6555612,-0.5603288,-0.4110973,-0.24338248,-0.042972594,0.062533915,0.21490163,0.47361723,0.78060794,1.2976907,1.9874492,2.3685994,1.9650252,0.90917194,0.08596884,-0.4181038,-0.71869045,-1.1277684,-1.3789567,-1.4877117,-1.4149332,-1.1129636,-0.4525316,0.2258308,0.59922606,0.4319316,0.13626795,-0.32837698,-0.6547726,-0.81166196,-0.7552526,-0.5985472,-0.6023834,-0.70683265,-0.6770667,-0.58165795,-0.2073518,0.17006814,0.22283882,0.08910054,0.23906481,0.70629656,0.90940195,0.83981574,0.49815837,0.011236161,-0.3376502,-0.4576576,-0.37260726,-0.48352373,-1.0188276,-1.2672836,-1.3324804,-1.3286446,-1.1674299,-1.0373876,-0.8580446,-0.46388656,0.36472213,0.73624814,0.7313256,-0.20188345,-0.75206125,-0.73636675,-0.5917143,-0.5379501,-0.5749234,-0.62421846,-0.6339413,-0.73870134,-0.8306518,-0.92596847,-0.97359776,-0.6316283,-0.59813595,-0.735735,-0.7787577,-0.769987,-0.69780064,-0.40245786,-0.050482746,0.7573456,1.7707672,2.1422255,1.6683865,1.166273,0.558586,0.068927616,-0.34727156,-0.51041096,-0.6539759,-0.81356037,-0.85368323,-0.88839585,-0.8279834,-0.6089035,-0.43812835,-0.40078092,-0.6083237,-0.84322226,-0.8860427,-0.87326354,-0.9338476,-0.94068384,-0.86024517,-0.89080405,-0.8963804,-0.9672939,-1.11787,-1.2481548,-1.3491023,-1.2686629,-1.2572789,-1.1129549,-0.35366744,-0.30621767,0.060077377,0.2700231,0.31801528,0.4382627,0.5237912,0.43730488,0.069464006,0.09870858,-0.23328996,-0.36404893,-0.44643524,-0.38095284,-0.39824253,-1.5333165,-1.5403293
-1.3513372,-1.2785151,-0.6091719,-1.6290083,-1.6279196,-0.59348345,-0.6594886,-0.7049266,-0.76325005,-0.7405683,-0.71048313,-0.8299155,-0.77693367,-0.5091324,-0.25285625,-0.21218482,0.019351818,0.042867593,-0.25070748,-0.5751755,-0.6724117,-0.6389084,-0.2571753,0.25878632,0.7689829,1.7823381,2.1416886,2.2344186,2.239346,2.2539253,2.2923641,2.3124592,2.2949417,2.0842416,1.9344444,1.5337683,0.64715683,-0.3899536,-0.8219968,-0.98994875,-1.1084521,-1.3841577,-1.503994,-1.4269038,-1.1188003,-0.8018255,-0.32422838,-0.16548872,-0.35796806,-0.6189198,-0.77375495,-1.019264,-1.6706913,-1.898669,-1.6897665,-1.4355378,-1.3191248,-1.2852086,-1.3136247,-1.3921626,-1.3358898,-1.055578,-1.0515947,-1.181378,-0.60613143,-0.06297018,0.22250697,0.18179443,-0.19096982,-0.58349264,-0.99347353,-1.1217725,-1.1167531,-1.1506255,-1.1921414,-1.2042727,-1.1454065,-1.1893297,-1.2469069,-1.3544891,-1.4378744,-1.6104766,-1.7736251,-1.753871,-1.422894,-0.787656,-0.14820664,0.4263534,0.6242006,0.6839732,0.58795536,0.31744173,-0.05842754,-0.59860885,-1.2008398,-1.5274551,-1.5197003,-0.87907565,-0.03252694,0.6241357,1.0246525,0.9947114,0.6102435,-0.17515564,-0.90612745,-1.0173526,-0.79808366,-0.6380391,-0.193777,0.010751426,0.21676032,0.44251573,0.3817117,0.21803313,0.2110598,0.20923288,0.308358,0.26940042,0.21086022,0.43276334,0.45222843,0.2661421,-0.044440836,-0.16810381,-0.2461364,-0.36312878,-0.42788103,-0.54862195,-0.62123704,-0.6649354,-0.6663407,-0.65195626,-0.6537079,-0.70479906,-0.88320404,-1.0999485,-0.8771353,-0.58670187,-0.4879022,-0.4311227,-0.21507606,-0.32911938,-0.326439,-0.09113827,-0.030064106,-0.0950883,-0.13359934,-0.33181512,-0.4057827,-0.6277557,-0.6892032,-0.75304973,-0.60649896,-1.6272144,-1.6294031
-2.2681384,-2.2425618,-3.0846426,-2.4152539,-2.414771,-3.0863526,-3.07588,-3.1934757,-3.2214394,-2.8770728,-2.8203392,-2.8385398,-2.872047,-3.0264318,-3.0426626,-3.042484,-3.1561782,-3.3708603,-3.3016841,-3.0091095,-2.6903875,-2.6044354,-2.4060774,-1.8228903,-1.0316243,-0.56402665,-0.32832953,-0.25806975,-0.24953185,-0.2536507,-0.308058,-0.42357284,-0.6812427,-1.0154766,-1.4347903,-1.750596,-1.8601317,-1.9380437,-2.0448024,-2.06808,-1.4514989,-0.929906,-0.6967964,-0.5650964,-0.71340007,-0.9542632,-1.1494374,-1.185653,-1.1919495,-1.3664292,-1.7429048,-2.2714849,-2.8243306,-2.8238676,-2.6558273,-2.4029326,-2.2099607,-2.0997648,-2.0043013,-1.9678837,-1.6952789,-1.4075949,-1.3848908,-1.5536648,-1.5473053,-1.5331669,-1.7400999,-1.9178591,-2.0148628,-1.9926066,-2.034031,-2.0137846,-1.9991008,-2.2241168,-2.1626666,-1.9485003,-1.8271525,-1.8648076,-1.9393067,-1.9162505,-1.9111892,-2.0063856,-2.0913188,-2.031379,-1.4898477,-0.34583625,0.6088463,1.3624024,1.5934386,1.5833259,1.5331398,1.3408128,1.1133826,0.85972786,0.5244408,0.11419699,-0.6855842,-1.8271806,-2.732534,-3.21272,-3.4255605,-3.3992376,-3.2615309,-3.0582414,-2.8830872,-2.708868,-2.1416407,-1.4673809,-1.1670866,-1.3243451,-1.7134261,-2.1705956,-2.2931538,-2.111388,-1.9696383,-1.7435136,-1.8176208,-1.8789873,-1.8708781,-1.9621809,-2.011047,-2.0649688,-2.1920128,-2.0682256,-1.9469883,-1.9303182,-1.9509969,-2.0047338,-2.143239,-2.2294438,-2.331796,-2.4902847,-2.6427932,-2.8144107,-2.9519792,-3.27698,-3.8968606,-4.3497505,-4.4015,-4.116359,-3.9849315,-3.9203136,-3.809405,-3.599892,-3.6567097,-3.5736246,-3.3912003,-3.1656938,-2.8296223,-2.6554697,-2.5571861,-2.5497634,-2.6125567,-2.4160628,-2.4153903
