0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
13.367201,13.436176,13.461863,10.499227,13.502157,13.464612,13.459284,10.512644,13.429649,13.200002,13.228064,13.003569,12.451187,12.513921,13.012728,12.985671,12.86613,12.680243,11.8424835,11.396167,11.0889225,10.77569,10.480579,10.248387,10.513695,10.361046,10.260053,9.446806,7.7935705,6.771142,5.369189,3.7288976,2.264997,1.6429644,0.1807191,0.7383492,1.7388911,3.27035,4.677635,6.384062,7.549767,6.912107,5.7767315,5.5335827,5.510339,5.4486527,4.8162146,3.3458824,1.6805013,0.19448993,0.0065238997,0.48109064,0.6753062,0.65870035,0.65159386,0.5896876,0.4659374,0.3851181,0.31259108,0.18738991,0.11448199,-0.13521302,-0.337375,-0.5080256,-0.50636727,-0.4488492,-0.24198893,0.023023166,0.4251457,0.98152465,1.425921,1.6534815,1.3484033,1.2264345,1.1896813,1.2479548,1.3972204,1.6933401,1.9829366,2.189149,0.9610862,0.49975199,0.8117756,1.074849,1.6117995,1.2829182,0.7438167,0.41996092,1.9118853,3.2382429,3.2625034,2.7641425,2.207024,1.3591204,0.9238993,1.0428231,1.4513195,1.8736777,2.395341,3.837918,5.168546,6.3186736,6.1621475,4.1336184,3.1993492,2.339356,1.559149,1.0888778,1.0835322,1.15583,1.1441611,1.0810553,0.8592719,0.683668,0.75949025,0.85575044,0.80456203,0.81346655,0.793497,0.73851705,0.7658164,0.7195886,0.68160385,0.64059794,0.60112774,0.6352174,0.75193745,0.9868361,1.0307002,0.97392166,1.2265154,1.3534846,1.277046,1.4138411,1.9284376,2.678853,3.1679382,3.4360824,3.557229,3.6649268,3.8222651,3.8724651,4.092594,4.69685,5.775532,7.0467644,8.024804,9.1940155,10.179921,10.880322,11.813452,11.817215,11.978334,12.008176,11.993275,10.499771,10.498882,10.499046
-2.4712052,-2.4910164,-2.4128299,-0.2775253,-2.489548,-2.544244,-2.5302634,-0.2828658,-2.5229614,-2.6848025,-2.6369889,-2.7024035,-2.7518463,-2.80731,-2.679978,-2.6623468,-2.6657586,-2.7250671,-2.8188832,-2.8320456,-2.8959427,-2.7850623,-2.6241808,-2.542809,-2.5153806,-2.5036647,-2.545725,-2.5731814,-2.7875628,-2.8284025,-2.7453108,-2.5033128,-2.2298522,-2.1637611,-2.0569198,-1.92172,-2.0200872,-2.1590705,-2.3665922,-2.67739,-2.5677192,-2.2513964,-2.2727177,-2.2341337,-2.2503867,-2.292851,-2.2959325,-2.2531726,-2.4441543,-2.6426795,-2.7729197,-2.6752915,-2.403789,-2.2126071,-2.215528,-2.3148484,-2.4356084,-2.633863,-2.7885005,-2.9357538,-2.984698,-3.0235558,-2.9912496,-2.9003067,-2.7689111,-2.6118586,-2.5529938,-2.5240622,-2.5301852,-2.8261836,-3.2651668,-3.6117616,-3.8395863,-3.8842459,-3.86589,-3.8089023,-3.8129807,-3.7800379,-3.3224378,-2.4296722,-1.8937557,-1.7727234,-1.9919189,-2.2185435,-2.3386462,-2.1239777,-2.0824838,-2.1021786,-1.8766694,-1.5685943,-1.4219997,-1.3621253,-1.429472,-1.4265018,-1.4798778,-1.7297114,-2.1892486,-2.2770205,-2.1709776,-2.1673174,-2.3455834,-2.2911968,-2.096857,-1.9475224,-1.9958313,-2.0024977,-2.1225207,-2.2896621,-2.4033387,-2.4125538,-2.4038453,-2.3001678,-2.0974689,-1.8068224,-1.6417489,-1.6298058,-1.7614968,-1.9116149,-1.9503069,-1.8606734,-1.672738,-1.5617869,-1.4793183,-1.4211926,-1.4165273,-1.3796778,-1.3337706,-1.4290895,-1.5257173,-1.5179951,-1.556275,-1.7592691,-1.9301964,-2.0964928,-2.2662873,-2.321973,-2.3309968,-2.2741265,-2.2041492,-2.1860695,-2.1984081,-2.2394335,-2.2312806,-2.1699646,-2.0404382,-1.7555232,-1.5807585,-1.4807934,-1.3708365,-1.2167671,-0.71591496,-0.6047825,-0.681919,-0.8408649,-0.83165205,-0.27511367,-0.2767103,-0.27727035
-1.0008048,-0.9620091,-0.767479,4.3671756,-0.96289635,-1.0942457,-1.09963,4.364879,-1.057416,-1.3766754,-1.4527346,-1.5122883,-1.7683694,-1.82792,-1.6228818,-1.6153667,-1.6276891,-1.7679896,-1.7439613,-1.4437006,-1.0583413,-0.74793655,-0.46229807,-0.48448843,-0.44827625,-0.39594975,-0.24883078,-0.03791377,0.23299927,0.056070477,-0.060998708,0.499523,0.70805025,0.6809169,-0.4228357,-1.7295294,-2.2524238,-2.3693051,-2.2870212,-2.2000833,-1.9234114,-1.6378698,-1.7296922,-1.858346,-2.0450816,-2.0711524,-1.9313624,-1.8816996,-2.0515888,-1.9976165,-1.6127226,-1.6678144,-2.1587024,-2.6461077,-2.7473724,-2.7076268,-2.7174695,-2.6406858,-2.552635,-2.4716008,-2.4380493,-2.3763127,-2.3537831,-2.374516,-2.3992426,-2.4061627,-2.3932836,-2.3480797,-2.340941,-2.354616,-2.39389,-2.2647727,-2.3474798,-2.6401956,-2.8728266,-2.9260595,-2.7402046,-2.3747854,-1.9435115,-1.7564672,-1.4837055,-0.9433582,-0.7712484,-0.8475584,-1.2610059,-1.9324247,-2.0640466,-1.6075826,-0.6267217,0.2536493,0.23354596,0.15963021,-0.10887822,-0.777139,-1.2608435,-1.9329894,-2.6057284,-2.8507156,-2.650578,-2.23201,-1.9291301,-1.7330306,-1.5978639,-1.3649943,-1.2299242,-1.3956884,-1.526238,-1.467479,-1.4182932,-1.3928342,-1.4391365,-1.3864131,-1.1535482,-0.3568716,0.44705105,1.0205345,1.4560497,1.6731532,1.6524765,1.4633276,1.190095,1.0386405,0.94125366,0.8159883,0.8360278,1.1716423,1.4777024,2.0134292,2.5461836,3.231583,4.684821,6.2854333,7.967185,9.195739,10.08955,11.041936,11.669036,12.102837,12.241205,12.304216,12.271169,12.274055,12.227482,12.0745735,11.72428,11.146748,10.52667,9.518389,8.44424,7.5496435,5.9135537,5.6000104,5.138488,5.3318543,5.6357994,4.371294,4.3677893,4.3673525
-1.703603,-1.7172408,-1.5438673,2.2351358,-1.6651688,-1.7409297,-1.7190295,2.2220638,-1.7513226,-2.003415,-1.8603672,-1.882025,-1.8601513,-1.8741851,-1.6982466,-1.6165102,-1.5419807,-1.5679498,-1.2397982,-1.0397781,-0.9739132,-0.8164369,-0.8238907,-0.82620066,-0.8485104,-0.88957727,-0.88574433,-0.8646955,-0.8434969,-0.76525307,-0.66997075,-0.45624742,-0.110316485,-0.03926754,0.0146998465,-0.5076548,-1.1147549,-1.4047993,-1.3801833,-1.1224744,-0.99766743,-1.7489086,-2.176556,-2.447538,-2.815652,-3.0189667,-3.0782812,-2.8378277,-2.6556005,-2.5273674,-2.5646882,-2.602267,-2.492597,-2.1611698,-1.9012318,-1.6310854,-1.536079,-1.4450574,-1.3953686,-1.3547193,-1.3267517,-1.2807436,-1.2599444,-1.367776,-1.540777,-1.6141987,-1.6504724,-1.6973776,-1.9592783,-2.503227,-2.983029,-3.1879015,-3.103406,-2.9090943,-2.6914542,-2.3322384,-1.9550648,-1.5497582,-1.1429105,-0.675717,-0.39015114,-0.4775204,-0.72615504,-0.84535104,-1.037068,-1.3025184,-1.5991099,-1.187523,-1.0482211,-0.951896,-1.0084901,-0.91673374,-0.7211251,-0.53883207,-0.65379286,-1.3459027,-2.1216676,-2.3393455,-2.1073189,-1.6471354,-1.4523432,-1.2488338,-1.0529974,-1.1317558,-1.3330319,-1.4717255,-1.4613087,-1.1652846,-0.9218887,-0.81072307,-0.79843676,-0.6885129,-0.50714254,-0.15142857,0.04809536,-0.038577646,-0.24558294,-0.4059574,-0.5926682,-0.74687105,-0.9383621,-1.0255384,-1.0403748,-1.011167,-0.93421304,-0.6809325,-0.178805,0.42296913,0.6835216,0.9256625,1.2551943,1.1443369,0.7321435,0.20653155,-0.38769048,-0.9778203,-1.2757285,-1.466889,-1.530458,-1.5294355,-1.5486276,-1.6378553,-1.6124225,-1.3687549,-0.88978565,-0.107643664,0.45937634,1.1514847,1.5984399,1.7156584,2.2862196,2.598612,2.591218,2.2162018,1.8660686,2.2370758,2.2361307,2.235478
0.43840742,0.40114868,0.61179173,1.4408175,0.41663396,0.38181806,0.35250455,1.4384639,0.40959173,0.5459499,0.52675074,0.61847925,0.70854306,0.75046295,0.5766074,0.47611317,0.4525829,0.6327535,0.4993044,0.26602072,0.16428003,-0.01509022,-0.28807142,-0.35055593,-0.40667984,-0.49466524,-0.44728768,-0.3585579,-0.30369508,-0.14830504,0.025397569,-0.369857,-0.45339996,-0.5061386,-0.07372108,0.25670886,0.44194734,-0.016376138,-0.64647955,-1.0213556,-0.48921666,-0.09095809,0.09120485,0.12024498,0.21182954,0.30787557,0.09928754,-0.18530428,0.10083747,0.8128225,1.6554625,1.9587481,2.1995971,2.376111,2.3480763,2.1264555,2.1084247,1.8976457,1.6555153,1.4295449,1.3056128,1.2143703,1.0934699,0.8991338,0.72846115,0.62066746,0.49365163,0.33716032,0.10507284,0.21516971,0.5266874,0.41586325,0.16859663,-0.016323268,-0.22156402,-0.7470675,-1.2788602,-1.7204471,-2.16844,-2.5044105,-2.1777515,-1.566914,-1.1724869,-0.73981714,-0.4075727,-0.31849724,-0.33787182,-0.98315,-2.1465106,-2.5640192,-2.4132195,-2.1555521,-1.9236867,-1.069164,-0.16979805,0.72331727,1.1110651,1.1053131,0.6607807,-0.4847461,-1.0420089,-1.0074929,-1.1230415,-1.3224678,-1.2842293,-1.5797474,-1.965166,-2.3303347,-2.4014225,-2.316379,-2.193936,-2.0711756,-1.8598964,-1.5520763,-1.230016,-0.89293706,-0.5780357,-0.35912207,-0.2062337,-0.025081769,0.22105286,0.36980882,0.443849,0.53338146,0.6564516,0.7482586,0.85016775,0.90962875,0.7562772,0.5553036,0.28363645,0.07278399,-0.37903535,-0.9026505,-1.213026,-1.3126626,-1.3390827,-1.2900666,-1.254956,-1.2086802,-1.1700282,-1.0397732,-0.9113716,-0.6820103,-0.3401547,-0.18893902,-0.043825448,0.14176026,0.12418609,0.0948347,-0.017402202,0.058828175,0.30877274,0.34659135,0.29853475,1.4391309,1.4405468,1.4407705
-2.880611,-2.7416286,-2.703361,-1.8658457,-2.77458,-2.8522623,-2.853565,-1.8650336,-3.2128017,-3.0953727,-3.057229,-3.0662475,-3.1405697,-3.169403,-3.2008662,-2.9850135,-2.935865,-2.9270153,-2.7868578,-2.724989,-2.6258883,-2.5311885,-2.527696,-2.5773687,-2.7902572,-2.8205118,-2.7818742,-2.3901858,-1.610553,-1.2346911,-0.89072585,-0.60164696,-0.2947118,-0.14351381,-0.004130274,-0.5119026,-0.9086187,-1.5837653,-1.9676423,-2.2740426,-2.6677852,-2.5368202,-2.1519432,-1.9793737,-1.6250811,-1.2532748,-0.34962517,0.97472996,1.9242837,1.8656332,1.3433748,1.4668767,2.2563043,3.450256,4.0857224,4.577494,4.816778,5.0882697,5.3569922,5.560174,5.6429996,5.7452145,5.691585,5.3858566,4.872603,4.4523954,4.279722,4.18179,3.7614598,3.1645877,2.3648279,2.0652113,2.4446604,2.7563028,3.0473478,3.2201202,3.3120415,3.5172246,3.7086763,3.9914677,3.2140746,1.9617383,1.3632846,0.83611244,-0.23400879,-1.2058961,-1.7865312,-2.3284016,-2.6688967,-3.2647521,-3.4471405,-3.4669845,-3.1537542,-2.5954409,-2.2307124,-2.010964,-1.7434373,-1.7056739,-1.7616017,-2.2575731,-2.6733398,-3.0266047,-2.9784107,-2.5637188,-2.3444467,-1.4060845,-0.34801245,0.41487122,0.3557361,0.10612467,-0.09224072,-0.064094394,0.100774944,0.3160482,0.51140404,0.64099646,0.90705734,1.4743727,2.5723357,4.1850815,6.2344136,7.3249435,8.085007,8.872496,9.476967,10.059114,10.705417,11.21241,11.3055315,11.224781,10.98347,10.613087,10.0394,9.096819,7.8750873,6.247321,4.798384,3.4827023,2.9216528,2.4246368,2.3141778,2.0224419,1.8061347,1.5250366,1.0985979,0.5610072,-0.044013575,-0.92120075,-1.6543632,-2.3588343,-2.9371536,-2.838785,-3.0301228,-3.2328656,-3.251616,-1.8644297,-1.8657362,-1.8657547
-2.4540799,-2.4398575,-2.4752998,-2.1115782,-2.495761,-2.487005,-2.5488043,-2.1132855,-2.5612826,-2.4909682,-2.5112672,-2.5957823,-2.4671364,-2.4613607,-2.6431007,-2.693953,-2.7054703,-2.7488842,-2.687515,-2.6931648,-2.7868888,-2.707792,-2.8593807,-2.9865346,-3.022573,-3.0498285,-3.0335424,-2.9756722,-2.7324948,-2.4929268,-2.4777243,-2.642586,-2.5318367,-2.417719,-1.3030634,-0.85834134,-1.0109196,-1.2701045,-1.2700131,-1.2987686,-1.8412316,-2.380197,-2.4475164,-2.31185,-2.1163814,-2.0795088,-2.14775,-1.9955943,-1.6590941,-1.3037406,-1.5449494,-1.5056574,-1.2334437,-0.9975909,-1.0562007,-1.2001107,-1.2600597,-1.3862011,-1.5219245,-1.7175736,-1.8396707,-1.9443027,-2.0412676,-2.0547993,-2.0714874,-2.0048914,-1.9832052,-1.9551504,-1.8809865,-1.9232717,-1.9788946,-1.9109623,-1.5528295,-1.187107,-0.8507792,-0.61584985,-0.6053804,-0.68027246,-0.647376,-0.19672066,0.2213389,0.11774519,0.0014720559,-0.050685734,-0.32366738,-0.34825894,-0.08106306,0.120661706,-0.9054413,-2.7725391,-3.0776072,-3.0083811,-2.6791003,-2.0277228,-1.6765146,-1.4596335,-1.1051399,-0.90034336,-0.8839636,-0.8583238,-0.5290936,-0.70109797,-0.9165658,-1.028454,-0.97412956,-0.09900813,1.0494043,1.7444091,1.6468159,1.4615923,1.3561146,1.1990583,0.84031284,-0.019140754,-0.49705273,-0.5705942,-0.63193667,-0.6879214,-0.5394636,-0.37210992,-0.28503075,-0.29108143,-0.31986356,-0.37947726,-0.45287868,-0.6169141,-0.77581275,-0.9884992,-1.1457949,-1.2921137,-1.4351478,-1.415828,-1.265482,-1.2528441,-1.4803178,-1.9297292,-2.2839618,-2.520063,-2.5828233,-2.6259646,-2.6087835,-2.631019,-2.6524777,-2.709199,-2.7719052,-2.8901224,-2.9443743,-2.900536,-2.6890843,-2.7318244,-2.5955365,-2.530933,-2.6618195,-2.7070367,-2.6612258,-2.111131,-2.1114879,-2.1115007
-1.6995125,-1.6334989,-1.7170388,-1.470144,-1.5375836,-1.5427766,-1.5864984,-1.473366,-1.5958841,-1.7568636,-1.7121717,-1.8662221,-2.1802359,-2.1110735,-1.816311,-1.699747,-1.6448673,-1.7352246,-1.9147643,-2.1528404,-2.3378782,-2.4099662,-2.2957985,-2.2257137,-2.1428092,-2.1253552,-1.9719158,-1.7751745,-1.6322765,-1.3125874,-0.8776248,-0.2884246,0.17257816,0.31587964,0.20779431,-0.13995758,-0.19990584,-0.2547847,-0.38650766,-1.0162618,-1.3222777,-1.3648843,-1.3729355,-1.4855057,-1.7289507,-1.9243807,-1.9955546,-1.7644856,-1.6031249,-1.5492094,-1.6178675,-1.575862,-1.41868,-1.306535,-1.2297112,-1.1006455,-1.107723,-1.1121721,-1.100666,-1.0847857,-1.0213772,-0.9609561,-0.8231393,-0.7189455,-0.5489371,-0.52066445,-0.5641898,-0.64930415,-0.7051139,-0.9307826,-1.0587333,-1.1953602,-1.2020578,-1.1052036,-1.0290475,-0.9270729,-0.86692905,-0.95172226,-1.2967505,-1.5018332,-1.2373526,-1.305949,-1.5101262,-1.615696,-1.4627666,-1.2969832,-1.432853,-1.9223917,-1.8859603,-1.2107515,-0.9908347,-0.710327,-0.39945984,-0.110242456,-0.050114185,0.014420047,0.35049522,0.8042304,1.4484559,1.8659157,1.2724483,0.20546249,-0.40387306,-0.48852432,-0.5430398,-0.112436205,0.2735179,0.5301205,0.46982348,0.26960647,0.11564369,0.011340506,-0.1559402,-0.66754746,-1.1163075,-1.5023648,-1.832907,-2.027152,-2.1641626,-2.1456084,-2.0116777,-1.8953336,-1.7396014,-1.5692985,-1.4408915,-1.2312464,-0.94002295,-0.5122239,-0.162271,0.12618394,0.02847435,-0.48860347,-0.90760326,-1.0887681,-1.3488085,-1.7236301,-1.9692346,-2.062294,-2.0023193,-1.9457572,-1.9921372,-2.1146069,-2.0888655,-1.928011,-1.7596638,-1.5290942,-1.4829499,-1.5966209,-1.6724865,-1.4880286,-0.7231495,-0.568003,-0.54296225,-0.66687864,-0.8516574,-1.4683379,-1.4695266,-1.4699507
-0.8114907,-0.8790401,-1.0171094,-1.6875811,-1.0529037,-0.97888374,-1.0120516,-1.6851859,-0.91653895,-0.92103386,-0.8812134,-0.95331144,-0.92098,-0.9493469,-0.84310913,-0.9097811,-0.9909868,-1.0669622,-1.160325,-1.252012,-1.3999106,-1.4322178,-1.6219032,-1.702112,-1.7074385,-1.699568,-1.5818934,-1.6271048,-1.571944,-1.3595607,-1.0683233,-1.0712411,-1.0436741,-0.88832515,0.5801904,2.2123322,2.4930997,2.2249742,1.5871419,0.8038187,-0.72985595,-1.7612044,-1.9386034,-1.9585341,-1.7602544,-1.6089107,-1.6828469,-1.6275063,-1.018589,-0.38945365,-0.4152378,-0.6709391,-0.7781539,-0.7721977,-0.7607846,-0.6740699,-0.42988193,-0.20243676,0.108529165,0.7583196,1.2954563,2.328007,3.5724187,5.225113,6.5420446,7.32658,7.5378447,7.6830072,8.1630745,8.278601,8.015738,7.396656,6.597263,5.7738,4.7293277,3.7962828,2.8592787,1.8563858,0.7101984,-0.8803553,-1.5317522,-1.9683962,-1.8919976,-1.3145165,-0.1749646,0.92521447,1.600235,1.2670826,-0.5260511,-1.0464107,-0.7795155,-0.5121073,-0.42259043,-0.14065254,0.13726997,0.61380947,0.69158775,0.606919,0.25464845,-0.50728834,-1.4246266,-1.9208672,-1.5349888,-0.7228709,-0.4006354,0.22022688,0.9813914,1.1470736,0.5314345,-0.008141778,-0.30865932,-0.73119736,-1.3653884,-2.144515,-2.6280303,-2.7252376,-2.6542206,-2.619852,-2.4763513,-2.2757125,-2.0084445,-1.7680105,-1.6400542,-1.5202448,-1.4579809,-1.3516243,-1.0657184,-0.62242496,-0.3865874,-0.15957028,-0.0016553104,0.0016878247,0.00022947788,-0.28617013,-0.71349305,-1.2386191,-1.4920042,-1.5137897,-1.4295621,-1.225716,-1.1182184,-1.100812,-1.0328634,-0.8808292,-0.63488257,-0.4693848,-0.4466797,-0.6291579,-0.8678652,-1.0385516,-1.3610684,-1.3784778,-1.2627368,-1.1710962,-1.1040745,-1.6864401,-1.6875226,-1.687553
-2.755662,-2.7030137,-2.545172,-2.2811475,-2.6583922,-2.7283726,-2.72909,-2.277318,-2.8383045,-2.7925365,-2.7489245,-2.6504264,-2.649846,-2.5978973,-2.7600107,-2.7403874,-2.6900182,-2.6033375,-2.4916148,-2.4774678,-2.3947825,-2.4137886,-2.3943973,-2.3005893,-2.4276474,-2.456124,-2.5968044,-2.574586,-2.5303366,-2.5121472,-2.6411011,-2.7559643,-2.708692,-2.6930945,-2.17766,-2.3166623,-2.2604506,-2.4725618,-2.7587335,-3.1318617,-3.1450078,-2.5858994,-2.4658282,-2.2438464,-1.9589102,-1.7471919,-1.8122587,-2.0337439,-1.9267335,-1.670198,-1.1819911,-0.71744704,-0.16056192,0.3480989,0.48084956,0.473763,0.4609628,0.37954512,0.22871587,-0.016426623,-0.1629284,-0.42521358,-0.6856065,-0.96009725,-1.0868324,-1.1017817,-1.147634,-1.1914518,-1.1942842,-1.0620272,-0.81793797,-0.6788675,-0.6502858,-0.675519,-0.57524705,-0.48798797,-0.5381658,-0.621783,-0.67752934,-0.2970339,0.776564,1.399436,1.4887433,1.2547157,0.33420438,-0.67458904,-1.3085196,-2.4290009,-3.4000323,-3.5094934,-3.313157,-3.092941,-3.0455005,-2.9985936,-2.9804635,-2.9608386,-2.6114595,-2.2203526,-2.0383847,-2.5846276,-3.2337828,-3.374704,-2.8333821,-2.08466,-1.7588041,-1.509027,-1.4989519,-1.5122344,-1.6913375,-1.8985748,-2.0357375,-2.0590587,-1.9773046,-1.5206715,-0.94317424,-0.38884208,-0.060826857,0.065741785,0.0692178,-0.101712584,-0.4638085,-0.72113734,-0.90764666,-1.1068101,-1.2742678,-1.5666295,-2.045812,-2.6033611,-2.891029,-3.0607007,-3.1280048,-2.9238536,-2.5345197,-2.2974257,-2.3310394,-2.2924929,-2.2262158,-2.159314,-2.132732,-2.1633766,-2.207944,-2.1852162,-2.1641908,-2.192562,-2.198456,-2.3207111,-2.40584,-2.5780866,-2.6538002,-2.8208506,-3.0412455,-2.9186382,-2.867097,-2.7432795,-2.676508,-2.280459,-2.2810655,-2.281196
