0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
11.993218,11.999916,11.956982,11.784285,11.272039,11.070522,10.921015,10.03879,8.707834,8.057404,6.5233345,5.434826,4.213255,3.102723,1.7320607,0.504902,-0.29345518,-0.554759,-0.67435026,-0.5563616,-0.49106526,-0.5776382,-0.62457025,-0.30805653,0.17961785,0.35116166,0.2128863,0.0317785,0.097764105,0.2059585,0.20961824,0.17467543,0.1353574,0.13564055,0.09041588,0.04414624,0.023918346,-0.057494722,-0.17187043,-0.14400241,-0.16754709,-0.19941238,-0.20265791,-0.16606823,-0.108134896,0.0014615357,0.23712096,0.5738853,1.0277649,1.6918194,1.815253,1.5790823,0.9924584,0.5561571,0.4512108,0.21322392,-0.18045655,-0.5264375,-0.5697454,-0.42507583,-0.30609572,-0.46176302,-0.60766333,-0.47657973,0.4359449,0.4496977,0.024213403,0.17184655,0.28785443,0.38668925,0.36139846,0.37335747,0.5327629,0.7798869,1.3511119,1.9187351,2.4374409,2.5087755,2.233779,2.2955503,2.5511346,1.7471745,1.348525,1.0500171,1.0000197,0.9249852,0.8107616,0.6076203,0.2315737,-0.41157857,-0.8864555,-1.247262,-1.0899543,-1.0853677,-0.008254051,0.7901519,0.47686812,-0.2140649,-0.3044155,0.013127446,0.14466788,0.2109348,0.103492,0.06806259,-0.03205976,-0.17837414,-0.21006508,-0.23599952,-0.3029492,-0.15526035,0.33463398,1.7664464,1.6564579,0.39510655,0.8060962,1.3009925,1.1536858,1.0413202,0.5963189,0.10479358,-0.19099453,-0.42904955,-0.44515255,-0.42233974,-0.22547233,-0.21116525,-0.28352165,-0.3311962,-0.40619972,-0.47757623,-0.594641,-0.6015909,-0.6725625,-0.68999815,-0.48390788,-0.0025909543,1.0610864,2.1079473,2.557856,3.8723958,4.82607,5.5898557,6.703459,8.316967,9.132862,9.96261,10.871043,11.380254,10.142563,10.141759,10.141702,10.141628
-2.9081426,-2.9194412,-2.890885,-2.8209882,-2.6984253,-2.594081,-2.3812876,-2.4144812,-2.6883311,-2.699801,-2.879097,-3.034069,-3.268087,-3.2800999,-3.2766237,-3.360639,-3.4375005,-3.4058728,-3.2675776,-3.180882,-3.1128716,-3.0114758,-3.0148149,-3.0447667,-3.136023,-3.1465807,-3.137126,-3.105972,-3.262981,-3.4254844,-3.5267138,-3.5834708,-3.6589975,-3.6752882,-3.7364743,-3.7463377,-3.747633,-3.7546883,-3.7600648,-3.8334062,-3.9424057,-3.9528375,-3.935777,-3.9487448,-3.8474638,-3.6736987,-3.437047,-3.120976,-2.6329265,-2.0042968,-1.6850083,-1.4950799,-1.3673327,-1.6163801,-1.8185034,-2.0555143,-2.4625525,-2.7787971,-2.8764894,-2.6792197,-2.3467975,-1.8417691,-0.2875714,0.91946375,1.6362232,0.85012555,-0.3690846,-1.2542822,-1.5092626,-0.91010725,-0.24769372,0.25031495,0.7116791,0.9903408,0.66982627,0.3255326,-0.29297334,-1.2744697,-1.877536,-1.6256325,-1.0285221,-0.11688611,-0.12892498,-0.41858938,-0.84909105,-1.416851,-1.7435908,-2.0157495,-2.3366296,-2.580102,-2.1840434,-1.3548887,-0.7853612,-0.3251237,-0.07782145,-0.10910943,-0.70289934,-1.09353,-1.1431241,-1.4426284,-1.5727191,-1.1716955,-1.2271904,-1.4158461,-1.5947526,-1.848854,-2.0854814,-2.1064107,-2.0197127,-1.9589236,-2.7110658,-2.6917467,-2.8537872,-2.8598928,-2.833716,-2.6414905,-2.5029342,-2.4963932,-2.4005089,-2.3435705,-2.5073442,-2.571712,-2.5355492,-2.4128547,-2.317163,-2.1564775,-2.0270076,-1.9467254,-1.842642,-1.6480771,-1.4043729,-1.0508542,-0.58749175,-0.09956591,0.25377727,0.4187756,0.39367005,0.57326514,0.9778208,1.0579323,1.1279685,1.2508177,1.2822068,0.9455868,0.41886508,-0.2984422,-0.7715061,-1.2289126,-0.98431563,-0.9835597,-0.9835279,-0.98343587
-0.55060685,-0.5169792,-0.44240332,-0.46686321,-0.6265676,-0.8670924,-0.91277766,-0.6337999,0.030193746,0.41214418,1.3986516,1.9239701,2.7022026,3.0590527,2.7340877,1.7191701,0.73459476,-0.039022535,-1.0218982,-1.5107565,-1.7600352,-1.9188348,-2.0815468,-2.2532077,-2.2633433,-2.329672,-2.4714353,-2.6606567,-2.6727753,-2.5969718,-2.5622864,-2.5974388,-2.6164274,-2.6119168,-2.5435863,-2.5101886,-2.5181634,-2.4987545,-2.483368,-2.4313662,-2.468941,-2.5789516,-2.7017114,-2.8086221,-2.8687422,-2.8836918,-2.8819191,-2.9025626,-2.8082833,-2.722544,-2.6712756,-2.6132877,-2.5230765,-2.4321628,-2.467292,-2.6748643,-3.0896199,-3.4483485,-3.791687,-3.9856863,-4.0578175,-4.130231,-4.3281813,-4.126835,-3.3122685,-2.7073588,-2.854783,-2.8586469,-2.5129776,-2.3249302,-2.4172354,-2.4773557,-2.622007,-2.8450186,-2.7635307,-2.5596592,-2.1400695,-1.8049977,-1.6180065,-1.5931022,-1.6461886,-1.7472639,-1.5409298,-1.2981039,-1.0388347,-0.9600776,-0.9933701,-1.0488666,-1.0724568,-1.2908522,-1.9371823,-2.7448862,-2.8881648,-3.2524972,-3.2401805,-2.562954,-2.4485595,-2.734014,-3.1171765,-3.425445,-3.5064676,-3.54768,-3.509353,-3.4837494,-3.470233,-3.4721608,-3.4520206,-3.4228745,-3.3135567,-2.9091907,-2.2024453,-1.7637239,-1.6478302,-2.0698946,-1.8274007,-1.7184837,-1.7712181,-1.6863436,-1.6456633,-1.6668938,-1.710861,-1.7974054,-2.0021167,-2.1813178,-2.2665687,-2.3257003,-2.3600333,-2.373979,-2.4148426,-2.4166784,-2.4899871,-2.618881,-2.8108368,-2.980959,-3.0136123,-3.1272216,-3.3402798,-3.28363,-2.8548846,-2.2704773,-2.0060685,-1.8523027,-1.7356594,-1.6205853,-1.670387,-1.6181234,-1.473814,-1.3713791,-1.110109,-1.1099229,-1.1099199,-1.1099122
-2.2911675,-2.243764,-2.11379,-1.7175884,-1.178859,-0.9627971,-0.6748595,-0.2838585,-0.08697946,0.12555195,0.1303019,-0.32770658,-1.0291235,-1.2872411,-1.5964111,-1.8742049,-2.1735065,-2.4439392,-2.665912,-2.679841,-2.6570566,-2.5158002,-2.4217093,-2.2872734,-2.2127838,-2.190063,-2.2082791,-2.1817622,-2.395775,-2.6576371,-2.823611,-2.9409227,-3.0548525,-3.0502694,-3.1190062,-3.1433947,-3.1233077,-3.0984738,-3.079895,-3.1028795,-3.1871557,-3.2425146,-3.3036385,-3.3980644,-3.3108933,-3.1372962,-2.864677,-2.5236163,-2.0393543,-1.6154187,-1.4526756,-1.386686,-1.2066033,-1.0147767,-0.80709505,-0.6385364,-0.6793358,-0.81927896,-1.0583463,-1.4567606,-1.7683007,-1.8518953,-1.1009061,0.028202474,0.90139794,0.5203515,0.0027173907,-0.6833799,-1.3989704,-1.7940633,-1.733145,-1.6116419,-1.5114592,-1.2115644,-0.9713318,-0.6553929,0.3961776,1.1683674,0.97009915,0.9842312,0.78004205,1.1011553,1.084501,0.98434085,0.8690807,0.59984934,0.2132408,-0.165768,-0.63893294,-1.3648075,-1.699106,-1.6548008,-1.3997058,-0.38502264,0.5014687,0.40706468,0.17112476,-0.06715424,-0.26664627,-0.6009973,-0.8872323,-1.3073173,-1.6955156,-1.8736565,-1.9209533,-1.9666961,-2.0422852,-2.0834455,-1.9924035,-1.6005821,-0.8964909,-0.69027394,-0.9288449,-1.1444265,-1.0426916,-0.9824255,-0.8883222,-0.92910075,-0.89302284,-0.8032365,-0.7566688,-0.7522223,-0.7934574,-0.79620117,-0.7731497,-0.6038985,-0.42309225,-0.27830607,-0.059323885,0.38917974,0.95371544,1.8807137,3.2504916,5.5382147,7.750266,9.178632,10.309992,11.125193,11.509062,11.31547,11.088095,10.788746,10.267504,9.45037,8.884789,8.21266,7.1569877,6.33172,5.3879585,5.3875,5.3874598,5.3873687
0.004419714,-0.20412873,-0.45879024,-0.84206164,-1.1362364,-1.1813049,-1.1937482,-1.2692335,-1.0503352,-0.9652979,-0.8974556,-0.68422675,-0.22133821,-0.0007992238,0.7293654,1.8794277,2.8570719,3.4185638,3.7703414,3.844139,3.7143857,3.3617148,2.558327,1.3156254,0.600918,0.15817593,-0.15245712,0.044798046,0.56271535,1.0850534,1.4434801,1.642983,1.7909427,1.79475,1.8758383,1.8925633,1.850481,1.7754631,1.7019343,1.6072733,1.504589,1.2627784,1.0480152,0.9714223,0.7487355,0.4157848,-0.11155772,-0.75881076,-1.5657165,-2.1198032,-1.8924364,-1.7936952,-1.7627352,-1.5621543,-1.3459772,-0.9582409,-0.25162563,0.52102613,1.8071051,2.9515123,3.4997506,3.753001,3.4880056,1.781516,-0.3684119,-0.93279994,-0.847576,-1.0743583,-1.0344054,-0.5591128,-0.5533983,-0.6689756,-0.8039482,-1.0618819,-1.5636637,-1.9894243,-2.660573,-2.8763413,-2.772444,-2.7029276,-2.418352,-1.9035728,-1.5243752,-1.2668339,-0.58107245,0.3471,0.9896131,1.4378476,1.8472126,2.3950791,2.5670815,2.622016,2.3709288,1.3443229,-0.08827957,0.24160737,1.5829903,3.2482712,4.8652086,6.9181128,7.748148,8.156941,8.262705,8.336933,8.382735,8.466749,8.629319,8.7796,8.792598,7.913944,5.334013,0.7980404,-0.10791688,-0.71848965,-0.90555304,-0.5189176,-0.25394306,-0.25997072,-0.081850514,0.257621,0.7310633,1.0303419,1.2497712,1.389046,1.4509416,1.4543114,1.4557837,1.431181,1.4042995,1.3684223,1.2986422,1.1230474,0.8217634,0.2490085,-0.60085994,-1.3981509,-1.9739966,-1.9019636,-1.281902,-0.97173846,-0.7797564,-0.6341677,-0.48174256,-0.09720063,0.0500123,0.07690669,0.34611446,0.3584686,0.8398828,0.8390945,0.83907235,0.838947
-2.6063406,-2.7259843,-2.825921,-2.7720952,-2.5133934,-2.3414247,-2.2089877,-2.033256,-1.8235286,-1.6787372,-1.415276,-1.5504441,-1.6846682,-1.6608717,-1.5362424,-1.3691773,-1.2004449,-0.90604943,-0.57608014,-0.44909984,-0.3428589,-0.24483545,-0.34147978,-0.7396071,-0.8295471,-0.7261648,-0.50620484,-0.10663904,0.13123144,0.3337993,0.53025085,0.59981513,0.6512373,0.68574536,0.76756024,0.84261525,1.0393517,1.2287022,1.5594915,2.013873,2.5492435,2.7627943,2.8111825,2.8296776,2.7198997,2.657018,2.6519034,2.4311442,2.0404165,1.2779615,0.909168,0.7277308,0.6464333,0.89048004,1.0113513,1.1726751,1.3346363,1.260495,0.8867021,0.4173962,0.17339204,0.2749235,0.7211733,0.9520067,0.65444624,-0.046325684,-0.6343837,-1.2084745,-1.5443649,-1.7909751,-1.8323859,-1.8797091,-1.8449872,-1.7093217,-1.5807161,-1.230413,-0.62931526,0.11875428,0.99061453,1.2914953,1.2810111,1.0435312,0.8808973,0.6835258,0.26677835,-0.07219666,-0.14161228,-0.066916704,0.21625055,1.2074397,2.1515691,2.4765327,1.6603476,0.9675312,0.9604583,0.25147697,-0.6214415,-1.1474231,-1.5892634,-2.2741165,-2.4096682,-1.9621522,-1.5257539,-1.3155528,-1.1188935,-0.880065,-0.6284125,-0.20660758,0.11234861,-0.44625625,-1.3045198,-2.1071777,-1.8973112,-0.36067212,-0.29193628,-0.49356213,-0.5732217,-0.7687537,-0.9144927,-1.0740621,-1.3490325,-1.3331286,-1.104614,-0.89122945,-0.7683711,-0.6008637,-0.4899697,-0.37934855,-0.28840697,-0.10728949,0.14521176,0.32849035,0.53550863,0.57397234,0.40222058,0.20059946,-0.020177566,-0.3296344,-0.76497036,-0.85901266,-0.86230123,-0.9441481,-1.2006228,-1.4294753,-1.499239,-1.4583387,-1.6843542,-1.750505,-1.1887437,-1.188833,-1.1888306,-1.1889244
-1.9428874,-1.9752911,-1.9795887,-1.9054649,-1.6788548,-1.5905404,-1.6537639,-1.6687992,-1.6270638,-1.6855797,-1.5777484,-1.3791372,-0.9610223,-0.54575616,0.524608,1.9432021,3.00533,3.4550724,3.7361684,3.736535,3.7866383,3.7437186,3.5458655,3.1577876,2.8317928,2.5967512,2.48842,2.4007344,2.3644457,2.2802813,2.2135494,2.2207327,2.1898484,2.1645794,2.0392127,2.0176494,2.0070195,1.9830537,1.9219302,1.7393887,1.5372024,1.5269742,1.5234036,1.4447261,1.3821652,1.2952936,1.2130096,1.1565888,1.1145966,1.1233757,1.1496209,1.3345504,1.7589288,2.0506558,2.0846953,2.0821257,1.9157846,1.7705028,1.6611466,1.5964022,1.4244436,1.4293249,1.2753184,0.5751685,-0.7830137,-1.7989063,-2.0593896,-1.7142036,-1.1052476,-0.5562031,-0.047938436,0.23065573,0.74526155,1.1199553,1.303132,1.3047014,1.0747311,1.830435,2.6634636,2.2903223,1.8029644,0.8636105,0.5341342,0.42698264,0.1450186,-0.09957151,-0.25087285,-0.30038977,-0.24791384,0.09504774,0.35312176,0.3222887,-0.017008305,-0.4290101,-0.485405,-1.1098278,-1.8460585,-2.007349,-1.992958,-1.6100062,-1.1828867,-0.98229885,-0.8589295,-0.8139647,-0.7706899,-0.7065275,-0.59160495,-0.44359022,-0.5040127,-0.87926716,-1.1072047,-1.4218106,-1.6427548,-0.14703716,0.7950986,0.8653158,1.0694115,0.97511876,1.2571273,1.4812188,1.7428503,1.8696156,1.9367101,1.9887192,2.016499,2.0618067,2.1024098,2.104524,2.1874514,2.1704664,2.1993592,2.2227106,2.1819146,1.8642137,1.2174788,0.47636026,-0.33241135,-0.9535024,-1.3192632,-1.6582505,-1.7135212,-1.7104437,-1.7883646,-2.013155,-2.1341648,-2.2936196,-2.4800875,-2.5057766,-1.7756162,-1.7753584,-1.775316,-1.7753041
-0.5633444,-0.5093206,-0.39311334,-0.049058527,0.43431824,0.74592596,1.1488221,1.4401836,1.3794253,1.5544868,1.2825269,0.78477955,0.071097255,-0.09858328,-0.15069199,-0.30160195,-0.5995815,-0.8939029,-1.0608758,-1.0348964,-0.92855453,-0.55116427,-0.13093276,0.2204701,0.14323236,0.006576948,-0.20064321,-0.35875753,-0.790285,-1.2467678,-1.4726774,-1.6100271,-1.7330577,-1.7644956,-1.8844974,-1.9196835,-1.9049933,-1.8956234,-1.8861214,-1.8642089,-1.81178,-1.7975698,-1.8003765,-1.7743887,-1.6709028,-1.5693169,-1.4005353,-1.295512,-1.1418281,-0.9881384,-0.9312493,-0.93931985,-1.0444167,-1.0524836,-0.9600361,-0.8657459,-0.80702025,-0.65179396,-0.30337298,0.31769988,0.97261924,1.8786166,4.473754,7.017258,8.36294,7.734644,6.602741,5.3382688,3.8918662,2.5434704,2.443839,2.3343313,2.1261103,2.5123425,2.7332408,2.739182,2.4005895,1.164426,0.644258,0.6354159,0.74460095,1.0853556,0.727382,0.26996812,-0.383223,-0.8175841,-0.91313624,-0.9565557,-1.0560232,-0.7899397,0.8015961,3.4272223,5.478199,8.196519,10.126339,9.693764,8.67633,7.8517895,7.610139,6.608442,5.5315166,4.5865674,3.921188,3.5145316,3.3043165,3.046192,2.7925181,2.7211766,2.948455,3.6386647,3.9993458,3.6534562,1.823739,0.09712945,-0.123008594,0.14126597,0.36759114,0.29998004,0.2740906,0.26827568,-0.18243289,-0.512121,-0.65421164,-0.6136,-0.62014204,-0.5186814,-0.42712426,-0.3664186,-0.3029486,-0.07912886,0.16166347,0.51431495,0.9808688,1.5922544,2.2650282,2.843132,3.2583735,3.9966512,4.3425617,4.135392,3.9801373,4.0061817,3.8461156,3.3373363,2.6990507,1.7451283,0.92887306,0.34952646,0.97211283,0.97261417,0.9726202,0.9727105
-1.0391754,-1.1095803,-1.1287792,-1.0961467,-0.89832765,-0.87086225,-0.97932017,-0.75162035,-0.4968832,-0.42878914,-0.3583027,-0.11407435,0.1085881,0.25579256,1.0265377,2.0327532,2.700893,2.8308675,2.852026,2.6312528,2.1236808,1.4821931,0.6875624,0.11987455,-0.3303827,-0.5976449,-0.7473483,-0.8994465,-1.0974722,-1.3097157,-1.3967702,-1.3730875,-1.3461521,-1.3931121,-1.4984243,-1.5601059,-1.6373203,-1.6907343,-1.7640084,-1.8693833,-1.8892603,-1.8249298,-1.6872995,-1.5037123,-1.4468933,-1.4436126,-1.4637238,-1.4190367,-1.4666569,-1.4400396,-1.4346845,-1.3697597,-1.5147737,-1.9875536,-2.1691062,-2.1028452,-1.5799198,-0.7425228,0.2856911,1.3063092,1.8188274,1.992634,1.7431643,0.79190356,-0.14788392,-0.23961236,0.6008175,3.1608865,5.913995,7.651222,8.175652,8.424042,8.653908,8.5717125,8.091189,7.7459927,6.9332895,4.43334,1.6101855,0.08782196,-0.92708343,-1.298003,-1.4532039,-1.4679592,-1.6271324,-1.6273234,-1.6079056,-1.6546111,-1.8384752,-1.9241068,-1.4738436,-0.8307707,-0.48648763,-0.234424,-0.36667052,-1.134521,-1.6294203,-1.7926153,-1.7738822,-1.3602712,-1.1125102,-0.9856957,-0.91039383,-0.8708311,-0.87992406,-0.839216,-0.79431677,-0.76058125,-0.8291327,-1.1140501,-1.1947918,-1.3361043,-1.4871548,-0.726881,-1.2106761,-1.4410634,-1.3837115,-1.5010087,-1.4168036,-1.4342349,-1.5094942,-1.6611065,-1.70378,-1.6185862,-1.6222653,-1.6192013,-1.6172236,-1.6145246,-1.5916399,-1.652193,-1.6238933,-1.5271056,-1.3575213,-1.0889263,-0.8203191,-0.4494134,-0.041470245,0.132252,0.4302194,0.51769346,0.7168904,0.7446662,0.68578744,0.3119787,0.015927821,-0.24641919,-0.59070945,-0.73146975,-0.6857139,-0.685598,-0.6855473,-0.68554384
-3.2046723,-3.2384052,-3.2661586,-3.3775334,-3.4896903,-3.4569385,-3.4244041,-3.7012641,-3.8708434,-3.9103281,-3.8861952,-3.8457756,-3.571603,-3.310903,-2.8000412,-1.9238617,-1.0345006,-0.4171011,0.20763922,0.48152483,0.6291423,0.610426,0.57169867,0.41209513,0.21574458,0.14843598,0.20576525,0.40978408,0.7965595,1.2452595,1.5638955,1.7768946,1.9710274,2.0234478,2.2079363,2.2870102,2.409068,2.4672027,2.6200426,2.608315,2.6733522,2.6219792,2.6071103,2.6120157,2.617896,2.553617,2.3521283,2.1624293,1.9726918,1.8859943,2.2367272,2.4080694,2.4871922,2.4925063,2.2389429,1.9147966,1.3562813,0.4690497,-0.5643427,-1.2449212,-1.4791077,-1.3549372,-1.9388912,-3.2123575,-3.6887064,-2.9485238,-2.6107702,-2.8012824,-2.7752717,-2.2847776,-2.1700854,-2.2793636,-2.3392901,-2.4224901,-2.7231197,-3.0631413,-3.5547323,-3.4393282,-3.0997787,-2.6383243,-1.9760253,-1.4168434,-1.0730263,-0.8126213,-0.58473635,-0.57583773,-0.6158215,-0.6140906,-0.55334765,-0.3073412,-0.042279646,0.17145993,-0.14532477,-1.395579,-3.4094286,-3.3138857,-2.6034043,-2.0457368,-1.4781641,-0.25761935,0.6884484,1.2290994,1.4731615,1.5323539,1.5392833,1.5123855,1.605742,1.8862969,2.0943046,1.5769587,-0.6530416,-2.6905553,-2.1427395,-0.61372805,0.5422835,1.3378031,1.8553894,2.176035,2.5717895,2.9378588,3.1614962,3.3648715,3.4558175,3.557458,3.5808508,3.5553207,3.5224462,3.4675663,3.415855,3.351574,3.2153387,2.9341507,2.5010328,1.5377028,0.27467787,-0.96811366,-2.1873713,-2.9035935,-3.1763835,-3.3944812,-3.5544314,-3.5793257,-3.5051024,-3.1003382,-2.7572117,-2.4520783,-2.1953187,-2.1046329,-2.442614,-2.4434428,-2.4434788,-2.4435923
