0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
13.230949,13.275457,13.336484,10.535098,13.232477,13.063999,12.886216,12.243959,11.383155,9.788511,7.7254086,4.49559,3.6554744,3.2181435,2.7869828,2.2382426,1.8767011,1.8724515,1.7492862,0.8000258,-0.9497151,-1.3480041,-0.93003964,-0.63244724,-0.74641144,1.1623057,3.0744,2.7772608,1.1123915,0.5402029,0.7609369,1.0114639,1.0403539,1.0224581,1.3916131,2.6546936,4.6644106,6.7595997,9.61313,10.335014,10.108746,9.484482,8.128774,5.8881917,3.6279716,2.8910868,4.013342,4.4676247,3.507227,2.1608458,0.5068475,-0.32255667,-0.6373129,-0.8737221,-0.8175727,-0.8836783,-0.7445992,-0.39253235,0.07777138,0.667337,1.2600161,1.6219022,2.2831054,2.7290788,3.1779513,3.7965174,5.021067,5.975521,6.386319,6.341833,5.784342,4.11635,2.1108644,0.71680963,0.31920108,0.5630319,0.98286974,1.5835109,2.8079295,4.3117394,4.8474793,5.1286373,4.5303097,3.1369948,1.7712047,1.2415426,1.5204748,1.9895978,2.0381167,2.172444,2.1879125,2.2087712,2.2486143,2.2511811,2.2455351,2.4139102,2.6204534,2.7842984,3.0595818,2.6147091,1.9755703,1.6603489,1.3412067,1.225983,1.0141798,0.7573244,0.50027585,0.3338601,0.20943208,0.20138718,0.21559386,0.2595812,0.280963,0.34773567,0.5483633,0.67919433,0.79887414,0.8836271,1.0064918,1.1984539,1.4670587,1.533546,2.084391,2.2671504,3.2172556,4.7622967,5.898203,6.656678,7.2034216,7.671648,7.8829155,8.024128,8.120333,8.314629,8.316362,8.365419,8.57921,8.645208,9.4619055,10.181929,10.738518,11.179634,11.832677,11.977997,12.017677,12.054514,10.537673,10.538018,10.534928,10.534885
-1.4923232,-1.5342771,-1.5328116,-0.60498214,-1.3921309,-1.2295618,-1.1079131,-1.0781844,-1.238606,-1.7966073,-2.143542,-2.1027522,-2.0591836,-1.9293385,-1.8774803,-1.7285292,-1.5582373,-1.4851414,-1.4349358,-1.468031,-1.4277571,-1.5897232,-1.6521423,-1.5687425,-1.1424156,-0.4052176,-0.09348604,-0.31348887,-0.55969584,-0.7417465,-0.90874994,-0.9681621,-0.8234412,-0.6518573,-0.74095094,-1.1743572,-1.5634928,-1.7821147,-2.4985838,-2.9427772,-2.9878507,-3.0165935,-3.1964598,-3.0818696,-1.8892219,-1.4935441,-1.3808177,-1.4126157,-1.2636261,-1.048812,-0.81865144,-1.042296,-1.5190821,-1.9673603,-2.101352,-2.0089958,-1.7987516,-1.5059054,-1.3733026,-1.4805415,-1.6110129,-1.6227539,-1.6024837,-1.6561954,-1.7242591,-1.8651003,-2.034453,-2.1124415,-2.1174076,-2.1447601,-2.2875404,-2.3596487,-2.1748428,-2.153376,-2.2091463,-2.0017915,-1.6864712,-1.6004696,-1.8530701,-2.0343204,-2.2794287,-2.4468424,-2.5856767,-2.8228188,-2.9110875,-2.9946856,-3.1246614,-3.1293116,-3.2131486,-3.5197442,-3.6867418,-3.8348923,-3.8987436,-3.9087157,-3.8205006,-3.6470551,-3.399229,-3.0409088,-2.4692936,-1.8643023,-1.6816833,-1.6677698,-1.7444241,-1.8782897,-1.8769597,-1.8220141,-1.8196115,-1.9583201,-2.1397305,-2.2263322,-2.198469,-2.1597645,-2.156339,-2.1874933,-2.1732864,-2.1237202,-2.0578446,-1.9796729,-1.8704875,-1.6768906,-1.4863358,-1.3292334,-1.1976795,-1.2232713,-1.4964209,-1.8748924,-1.9179499,-1.8985565,-1.7795801,-1.7236567,-1.7675114,-1.7914648,-1.7756386,-1.7405525,-1.8298051,-1.8478417,-1.8709005,-1.7753155,-1.4971159,-1.7032132,-2.0037506,-2.1963186,-2.3076134,-2.3448253,-2.3304524,-2.2952642,-0.605849,-0.60604256,-0.6048511,-0.60485554
-0.32027683,-0.4316656,-0.45032394,0.31220677,-0.712517,-0.8469868,-0.78518033,-0.88924706,-1.0169796,-1.0415033,-1.043151,-1.3110123,-1.4366198,-1.7329128,-1.7827644,-1.6886864,-1.7062532,-1.7532716,-1.8286066,-1.7247077,-1.4524971,-1.2397659,-1.8558213,-1.995368,-1.7851855,-1.2957294,-1.4387286,-1.774766,-2.1370153,-2.3456905,-2.8304205,-3.159426,-3.2319903,-2.69042,-1.7263176,-1.2458488,-1.3770282,-1.3850188,-1.4719132,-1.6507559,-1.6589978,-1.6914802,-0.79499805,-0.21793702,-0.20252413,-0.055731818,0.12861614,0.28694648,0.37560222,0.10227327,-0.59447646,-1.0429913,-1.3355973,-1.9351082,-2.3931446,-2.4761662,-2.4076447,-2.1947522,-1.8887005,-1.5619874,-1.3016388,-1.2786207,-1.3357747,-1.3553083,-1.2863679,-1.1536825,-1.0571043,-1.0576049,-1.2107828,-1.4874042,-1.599829,-1.5966151,-1.5790431,-1.6547365,-2.0362217,-2.696878,-3.0170832,-3.0121288,-2.8506398,-2.467509,-1.8252215,-1.4139915,-1.0828199,-1.0748471,-1.5776043,-1.678687,-1.7643174,-2.134155,-2.487249,-2.4554496,-2.2550564,-2.0880542,-1.866153,-1.673744,-1.4817258,-1.3119003,-1.3669288,-1.5352829,-1.9214358,-2.1204872,-1.9819591,-1.8188955,-1.6753318,-1.5081556,-1.3703244,-1.1780158,-1.0388385,-1.0408255,-1.2167207,-1.451046,-1.5578159,-1.5551267,-1.5614182,-1.554877,-1.5685823,-1.5875623,-1.6256838,-1.655093,-1.6294981,-1.6498697,-1.5830421,-1.4034591,-1.0861707,-0.9605556,-0.87444293,-0.7903124,-0.6191796,-0.59868526,-0.59286046,-0.5022297,-0.487326,-0.5053109,-0.68255687,-0.63023233,-0.56186485,-0.48213798,-0.488093,-0.52444404,-0.6092772,-0.73135185,-1.0513306,-1.2036239,-0.9844018,-0.83891976,-0.7911345,-0.7941381,0.3121096,0.3119794,0.31210792,0.31213126
-1.8272188,-1.8401033,-1.8601209,-0.738224,-1.566699,-1.3458428,-1.1314881,-0.9316484,-0.911693,-1.0167326,-1.3538322,-2.0460718,-2.2190106,-2.4915996,-2.5847049,-2.656583,-2.6065624,-2.4760711,-2.2012577,-1.6762745,-1.3574955,-0.44449827,-0.08368415,0.0433712,0.10988703,-0.27968872,-0.6277445,-0.7226266,-0.25825554,0.21624103,-0.14804086,-0.681911,-0.89616525,-0.7540495,-0.6234905,-0.66790783,-0.5784385,-0.5896482,-1.1848233,-1.9065267,-1.9066409,-1.8414221,-1.8995156,-1.8553528,-1.1696208,-0.82042575,-0.748847,-0.74835837,-0.4747883,-0.18958338,0.13865584,0.15441099,-0.014619708,-0.30475694,-0.6657437,-0.7387635,-0.5817731,-0.27086526,-0.01664403,0.0013283491,-0.14710718,-0.34036076,-0.7450422,-1.0481989,-1.1883664,-1.4414499,-1.8652885,-2.1917195,-2.6695013,-2.9246173,-3.173903,-2.9434514,-1.6249712,-0.80666476,-0.7274771,-0.86800635,-0.48936617,-0.31662175,-0.36854735,-0.5461954,-0.835153,-1.0637429,-1.2181721,-1.33935,-1.5755684,-1.6939225,-1.71804,-1.8433559,-2.2476153,-2.5558984,-2.5400093,-2.4104502,-2.2000446,-2.0041192,-1.6626184,-1.4049466,-1.4238379,-1.5807519,-1.716208,-1.6082118,-1.3688914,-1.2768259,-1.2491837,-1.290535,-1.0986385,-0.6485915,-0.18076774,0.13938047,0.1277965,-0.1274068,-0.33619562,-0.3691295,-0.3905015,-0.42490295,-0.5088148,-0.5550755,-0.6875988,-0.7906203,-0.8488672,-0.9206315,-0.92646325,-0.8664702,-0.5547659,-0.4109261,-0.5785796,-0.9011564,-1.0728441,-1.143891,-1.2063007,-1.3809955,-1.5564307,-1.6447761,-1.8039212,-1.8226607,-1.9218404,-1.9958739,-2.204493,-2.1801534,-2.0859046,-2.3354318,-2.5034213,-2.4628975,-2.510784,-2.622116,-2.6277215,-2.5903554,-0.7407043,-0.74107695,-0.7381756,-0.73808134
1.035783,0.95756376,0.8870288,1.3041072,0.62995857,0.592682,0.5004213,0.35268098,0.19189823,0.019630909,-0.12547207,0.049055576,0.07310796,0.19468015,0.06278366,-0.34387508,-0.4179701,-0.5633553,-0.74974275,-0.71712625,0.32550028,0.8112628,1.1544182,1.2142458,1.013185,0.23102805,-0.41304216,-0.49154103,-0.9916568,-1.0788763,-0.16399351,0.9956496,1.5817227,1.6929532,0.8946082,-0.41720337,-1.2033238,-1.3467991,-0.6850846,-0.43140605,-0.39144385,-0.40059325,-0.36015385,-0.70458174,-1.3016473,-1.5531127,-1.931903,-2.190319,-2.4347186,-2.4750757,-2.4441504,-2.348074,-2.0052552,-1.4139774,-0.77793896,-0.4844048,-0.37242922,-0.33790922,-0.40309775,-0.4976735,-0.54519033,-0.5295899,-0.5550925,-0.65901685,-0.7830591,-0.83461314,-0.61614263,-0.3484276,-0.2908545,-0.32480076,-0.39395282,-0.30240077,0.099558905,0.73989636,1.6921945,2.2690465,2.408958,2.120799,0.9283162,-0.27456605,-0.65142596,-0.64115024,-0.5800186,-0.38470387,-0.016137838,0.52426994,0.88550043,1.0800722,1.1425922,0.6327479,0.19181216,-0.17473769,-0.5165428,-0.7174208,-1.0496422,-1.3556665,-1.5473877,-1.6169039,-1.692384,-1.8347435,-1.9133631,-1.9418054,-1.8703018,-1.6595323,-1.2949494,-0.8635875,-0.4731881,-0.1686353,-0.12109553,-0.11037198,-0.15976053,-0.24289978,-0.2621603,-0.25707483,-0.26050207,-0.3128142,-0.25037858,-0.26622897,-0.18826342,-0.071845174,0.062557966,0.18532887,0.19891423,0.03457044,-0.3774304,-1.1089369,-1.4668702,-1.3455942,-1.1333634,-0.83831525,-0.65301424,-0.5628124,-0.37736663,-0.31700224,-0.30820602,-0.3048692,-0.08624903,-0.00016738474,-0.24267927,-0.093172036,0.119557284,0.38262993,0.30549353,0.32353497,0.35086685,0.36766395,1.3038278,1.3037744,1.3041095,1.3041196
-1.9843628,-2.0086951,-2.0299826,-0.764433,-1.9570677,-1.8821483,-1.8519534,-1.7070266,-1.3812578,-0.91447604,-1.2533734,-2.0648372,-2.0330634,-1.8946103,-2.0485115,-2.071332,-1.9503802,-1.6629577,-1.2566855,-1.0427974,-1.4597158,-0.8123203,0.2663106,0.2691276,-0.6329221,-1.381835,-1.5554409,-1.3081143,-0.8880805,-0.9525343,-1.1166921,-1.0942943,-1.2749419,-1.8067615,-2.0960612,-2.0189571,-2.2572365,-2.400528,-2.5154576,-2.7095776,-2.7668562,-2.7841392,-2.897752,-3.0577793,-2.7898002,-2.4684849,-2.5687683,-2.592604,-2.008204,-1.049767,0.40192,0.960037,0.5780936,0.18050419,-0.0018441975,0.1287322,0.29327866,0.18351334,-0.13565102,-0.45422906,-0.6016896,-0.55920756,-0.8953816,-1.143822,-1.3433993,-1.5697777,-1.9834001,-2.2137556,-2.2210605,-2.3058872,-2.2771564,-2.2340186,-1.6282766,-0.9652997,-0.2673571,0.46797404,0.73223984,0.42808878,-0.6408458,-1.1540368,-1.7073866,-1.9751275,-1.6750104,-0.92799485,-0.020483516,0.19284058,-0.21045132,-0.3936802,-0.006038077,0.39493224,0.38146523,0.13729492,-0.08643904,-0.12715244,-0.065409124,0.24043909,0.7818351,1.105149,1.0825962,0.8360096,0.80588007,0.8680669,0.7877817,0.62257403,0.48962492,0.2477507,-0.015624881,-0.34273478,-0.3700344,-0.2318803,-0.15371987,-0.12332815,-0.103764385,-0.07820809,-0.08009085,-0.09423065,-0.109969854,-0.15912025,-0.2129994,-0.36815566,-0.5944505,-0.85124904,-1.3847216,-1.4897851,-1.765701,-2.5357804,-3.0503614,-3.2979143,-3.2938514,-3.3479893,-3.3764377,-3.3192222,-3.254416,-3.0162473,-2.8718843,-2.7142053,-2.4094393,-2.1021957,-1.8700404,-1.785855,-1.442658,-1.2731273,-1.4903574,-1.6638404,-1.5986507,-1.6066716,-0.76541364,-0.7655077,-0.7642095,-0.7642669
-2.0588508,-2.119275,-2.2709172,-2.3079774,-2.470133,-2.7186575,-2.7681952,-2.7257576,-2.5022354,-2.408277,-2.589889,-2.7364988,-2.580354,-2.229784,-2.1465561,-1.9369438,-1.6955186,-1.5770779,-1.1844169,-0.31836313,0.5589129,0.52852523,0.91733867,0.8463863,1.0086576,0.93102205,-0.53246415,-1.1934273,-0.5468737,0.28773075,0.4714099,0.3488086,0.15138781,-0.48111206,-0.79133093,-0.51045805,-0.3246287,-0.8798461,-1.8994787,-2.39472,-2.4642158,-2.417378,-2.1475248,-1.5539516,-1.0463412,-0.9047278,-0.9717613,-0.9989149,-0.36789635,0.8014729,3.3786225,6.599581,8.812637,10.380016,11.325462,11.716314,11.917789,12.098148,12.328781,12.437196,12.388607,12.333128,12.02295,11.749419,11.45145,11.097092,10.274541,9.433044,8.581799,8.0217,7.880869,7.939592,8.069338,7.6840105,6.3414507,4.092061,1.2134769,-0.2906547,-0.8506758,-1.2116566,-1.9582512,-2.8146906,-3.1772494,-3.0625243,-2.7194948,-2.6066642,-2.5453625,-2.4722362,-2.3342075,-2.3123293,-2.352327,-2.4230058,-2.5117514,-2.5279317,-2.3335636,-2.0819101,-1.7827425,-1.4606613,-0.9683282,-0.58899295,-0.68866056,-0.6690091,-0.6027403,-0.60290235,-0.7180901,-1.0123961,-1.2086968,-1.3459479,-1.2867949,-1.2021598,-1.1906359,-1.1743293,-1.2059709,-1.2448633,-1.2988939,-1.3581973,-1.4657613,-1.6258938,-1.7915506,-2.0562935,-2.1834493,-2.2874622,-2.2735085,-2.072358,-1.9817655,-2.2862926,-2.6340666,-2.9571676,-2.9925818,-2.898892,-2.8369975,-2.7549458,-2.6341782,-2.5843759,-2.5446773,-2.586942,-2.716278,-2.8187861,-2.9741678,-3.0939164,-2.9482417,-2.9157534,-2.8824227,-2.9526772,-2.9839983,-2.925343,-2.310384,-2.3107557,-2.3081508,-2.3079882
-0.3863911,-0.4838917,-0.52157015,-0.02516681,-0.39483717,-0.26285648,-0.2996052,-0.39834476,-0.8226154,-1.3442547,-1.3683515,-1.4917567,-1.7104669,-1.7975743,-1.9882034,-2.2096398,-2.194011,-2.0570374,-1.8447589,-1.6766391,-1.3788142,-0.7833539,-0.4932895,-0.25554374,1.2777512,2.436002,3.1738305,3.3826647,3.4046717,2.6963842,1.476295,0.69579256,0.6846415,0.97079355,1.1833869,1.4666762,1.5073631,1.2354388,0.5214709,0.76824296,0.9762982,1.2937751,1.0313225,0.18041752,-0.30662027,-0.24512798,-0.17689697,-0.24010718,0.4570623,1.2296962,2.274917,2.5843632,2.285592,1.8933401,1.3919885,1.1091999,1.0220969,0.9152957,0.66184235,0.30600405,-0.05132483,-0.15913647,-0.28765815,-0.5355865,-0.7595588,-0.95745045,-1.3601106,-1.6441826,-1.7942511,-1.7307186,-1.6198809,-0.83087254,-0.006750189,0.23114638,0.14381714,0.21150634,0.8281847,0.98120666,0.22338708,-0.34325427,-0.39415297,-0.4371673,-0.4261101,-0.3357743,0.27550948,0.53488094,0.6887461,0.7289847,0.8938986,0.8230807,0.7215933,0.5562118,0.55634904,0.6404334,0.7032567,0.43292785,0.018652424,-0.36489487,-0.58951247,-0.37924865,-0.26540548,-0.3183666,-0.43485555,-0.65973485,-0.70284986,-0.6169282,-0.54210925,-0.57305306,-0.8131337,-0.9933139,-0.90570843,-0.8407957,-0.8070754,-0.78367174,-0.7285372,-0.6344136,-0.51601195,-0.38249174,-0.23250943,-0.016131878,0.07999131,0.17613253,0.19825429,0.030106932,-0.63151777,-0.9517665,-1.2561964,-1.3484781,-1.3359005,-1.3656955,-1.3990209,-1.3801478,-1.3249063,-1.2243874,-1.244014,-1.1649094,-0.81881946,-0.27534962,0.43145573,0.67179227,0.53612167,0.14394742,-0.52018464,-0.8016259,-0.9492416,-0.9621615,-0.026933968,-0.027233481,-0.025223434,-0.025113642
-1.399473,-1.4369543,-1.4318618,-1.5500668,-1.4736111,-1.5213264,-1.6481192,-1.7707975,-1.822423,-1.6316601,-1.5907127,-1.6846776,-1.6443568,-1.3560464,-1.2036165,-1.2598504,-1.3189605,-1.5092243,-1.4166647,-1.0318985,-0.49230134,-0.7675385,-0.26247907,0.044292443,0.06832637,-0.48354214,-0.9329978,-0.66980743,-0.5036545,-0.055968106,1.1214848,1.9000745,2.1226258,1.7856522,1.4385537,1.5425162,1.1641555,0.6775307,0.0115505755,-0.2641779,-0.4372368,-0.6513609,-0.97664315,-0.42971477,0.3807922,0.5340607,0.3749936,0.38869935,0.49357376,0.7563289,1.2482042,1.3994958,1.2592169,1.4772768,1.8606807,2.0737095,2.1474102,2.0181723,1.6455522,1.1170852,0.6252878,0.48057956,0.5866145,0.7354236,0.7645407,0.6640463,0.34206682,-0.013746347,-0.069484174,0.02031516,0.27408338,0.07690948,-0.75016063,-1.3743172,-1.5537832,-1.0682716,-0.9866452,-0.96229005,-1.188597,-1.3065395,-1.3756944,-1.5910974,-1.8022883,-1.8750293,-1.6720893,-1.4525315,-1.1555746,-0.9005569,-0.7766241,-0.7980471,-0.850669,-0.8261482,-0.7038556,-0.5742855,-0.42467898,-0.21402818,-0.024072193,-0.16467506,-0.48654005,-0.6891377,-0.58604175,-0.5038484,-0.33751822,-0.2219546,-0.24043015,-0.30422992,-0.40492877,-0.40300435,-0.37481335,-0.24239174,-0.0881134,-0.07407215,-0.03303227,-0.014510691,0.07127696,0.18789977,0.39835143,0.6615671,0.82458985,1.1726824,1.4217325,1.7278736,1.847376,1.9050082,1.8008323,1.0453115,0.34948993,-0.2118553,-0.45506737,-0.48864055,-0.3908348,-0.32031325,-0.121910736,0.0040555745,0.12840816,0.114695475,0.1043559,0.10381815,-0.087217316,-0.65585566,-1.4326711,-1.8869613,-1.8019884,-1.7070248,-1.7030524,-1.6430755,-1.5497129,-1.5497427,-1.5500718,-1.5500762
-3.369417,-3.2848136,-3.1739,-3.6583085,-2.9503696,-2.9617994,-2.809583,-2.5948157,-2.3651075,-2.0989032,-2.2662768,-2.6438284,-2.5238407,-2.3033,-2.2129297,-2.254068,-2.2080562,-2.1849906,-2.030941,-1.2197773,-0.47752887,-0.15273815,0.101198815,0.060465332,-0.68516874,-2.7740068,-3.8644574,-3.9388556,-3.6538877,-3.2933679,-2.9694428,-2.4396458,-2.1451292,-2.1782928,-2.9529388,-4.081283,-4.321988,-4.0456405,-3.3985806,-3.3686795,-3.1793582,-2.8687963,-2.5731466,-2.6258945,-2.5758815,-2.473567,-2.5820904,-2.5982523,-2.5807643,-2.3669596,-2.2477498,-1.9225906,-1.3796898,-0.71128273,-0.14510566,0.097927496,0.19089104,0.36166042,0.47456428,0.33919352,0.13436632,-0.0090152025,-0.19419295,-0.22610582,-0.21960093,-0.33223167,-0.4849633,-0.49961942,-0.38917285,-0.33487177,-0.25184357,-0.15364452,0.057611287,0.42952937,1.0046456,1.5233693,1.3723104,0.31305552,-1.2689658,-2.587058,-2.840711,-2.8538077,-2.548369,-1.9837284,-1.5045893,-1.1271267,-0.8287141,-0.56590974,-0.56257784,-0.786299,-0.8780931,-0.93945944,-1.0767908,-1.2420915,-1.4070601,-1.6635349,-1.9034519,-1.8885167,-1.7218121,-1.6699792,-1.8103578,-1.8445754,-1.9391875,-2.0596983,-2.072292,-1.9724165,-1.7446615,-1.3724482,-0.7005711,-0.0739795,0.35868937,0.509114,0.592085,0.7018595,0.8315157,0.9287833,1.0567757,1.0985553,1.0974417,0.9837713,0.76253796,0.46800828,-0.094355136,-0.44931248,-1.1907827,-2.32702,-2.8291223,-2.9425523,-2.974651,-2.9936786,-3.024684,-3.141336,-3.2828465,-3.4174309,-3.6609514,-3.7583451,-4.031417,-4.090431,-4.3819,-4.240127,-3.7532606,-3.3301795,-3.4955707,-3.5958238,-3.6583555,-3.7059538,-3.658451,-3.6585114,-3.6583114,-3.658309
