0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
10.017599,9.738761,9.47598,9.132755,9.289058,9.281012,9.314162,9.641182,9.402888,8.949118,8.911349,8.823513,8.390048,7.4647245,5.413912,4.158142,3.663999,2.6564255,1.3886788,-0.129857,-0.5122708,-0.18173203,0.24958035,0.50870454,0.750615,1.1213509,1.2973704,1.356203,1.9608762,2.2958312,3.0380635,4.6010523,5.838922,5.537673,4.9759707,4.5766373,3.9210038,2.9503834,2.4708495,1.3352475,1.1002676,1.1039104,1.1157769,0.97551167,1.3170528,1.7426255,2.4571223,2.928441,1.5643486,1.3597832,1.6529671,1.926462,2.0465045,2.6097012,2.733476,2.1217704,1.112375,0.5037989,0.15133683,0.24405777,0.8540014,1.3265164,1.4928265,1.5981368,1.8215014,2.3383045,2.7696614,3.2141826,3.1360013,2.9654732,2.8393962,2.7003536,2.54944,1.7911084,0.4818074,-0.09448987,-0.17791146,-0.14701504,-0.38784316,-0.4575908,-0.3888024,-0.17378691,-0.11610252,-0.055235952,-0.06981522,-0.09644857,-0.12238589,-0.2892483,-0.10057297,0.23430696,0.565192,0.8092184,0.09969373,-0.68056417,-0.87478536,-0.30312735,-0.14957888,-0.13161995,0.16412099,0.7853457,1.3790569,1.8619128,2.2744873,2.6598797,3.2533364,3.9837732,4.407585,4.472903,5.018921,5.1012707,4.3219433,2.7179828,1.7944133,0.9413873,-0.23693623,-0.7093601,-0.85319823,-0.81938714,-0.9331157,-1.1006017,-1.392659,-1.5354568,-1.5437633,-1.5589348,-1.3593531,-0.9953045,-0.65573615,-0.426426,-0.25877795,0.07837531,0.4722149,0.55380833,0.4757725,0.27475262,-0.39860827,-0.61595213,-1.0693963,-1.238566,-1.245379,-1.2393657,-1.2400814,-1.229632,-1.3040271,-1.3799144,-1.3727065,-1.207509,-0.9562836,-0.74330336,-0.5151867,-0.07618058,0.84255594,1.4773169,1.6245394,1.4371219,0.97544366,0.92136127,1.218044,1.4568487,1.4373374,1.9175296,2.176069,2.3410954,2.468719,2.510976,2.620235,2.7869396,2.7940388,2.8321636,2.9372315,3.2296875,3.620905,3.381781,3.3065276,3.6537428,4.214657,4.7754273,5.5891557,7.002671,7.9557047,8.824897,9.906086,10.552644,11.147245,11.152764,11.399522,11.5195055,10.091192,10.091295,10.091285
-0.43013382,-0.17576504,0.01248008,0.11864883,0.34519386,0.02015239,0.026041865,-0.104697764,-0.30020732,-0.48123488,-0.674643,-1.0984857,-1.6402125,-2.6864614,-3.0729632,-3.3305717,-3.2081046,-3.1822476,-3.07129,-2.9718661,-2.7217042,-2.115627,-1.7282778,-1.4763397,-1.7197059,-1.9049613,-2.0923574,-2.563875,-2.8602142,-3.1662397,-3.8381085,-4.328388,-4.312376,-3.91822,-3.6543436,-3.5947094,-3.3177023,-2.670385,-2.237805,-1.8208728,-1.4344394,-0.7891813,0.14736041,0.7132148,0.013402194,-0.68208236,-1.4459937,-2.1060634,-1.5559525,-0.9396833,-0.53979194,-0.56086475,-1.1217749,-1.596288,-2.2053995,-2.491468,-2.5998387,-2.7151883,-2.7818668,-2.4265473,-2.099629,-2.1107235,-1.8700778,-1.6955757,-1.8234365,-2.231021,-2.8865957,-3.5185797,-3.614885,-3.5542297,-3.4786367,-3.407654,-3.245672,-2.9549263,-2.565324,-2.5826533,-3.0445678,-3.431664,-3.12645,-2.6011672,-2.260871,-2.1520953,-2.1549811,-2.1763358,-2.2170718,-2.1828592,-2.147658,-2.0658395,-1.9320759,-1.4900647,-1.0131694,-0.5623851,-0.4724214,-0.481543,-1.4408177,-1.8888361,-1.893006,-1.5827,-1.249659,-1.640502,-2.029646,-1.9855444,-1.7768104,-1.4475992,-1.3416754,-1.4361069,-1.5815766,-1.5755813,-1.4260557,-1.2615478,-0.7509533,-0.16723108,0.103676476,0.21622154,-0.15145253,-0.8125652,-1.4287562,-1.7590864,-2.006969,-2.1280856,-2.1726978,-2.2135553,-2.2421353,-2.2065227,-2.0174246,-1.6931021,-1.4079828,-1.5597245,-1.6550522,-1.6796937,-1.7349267,-1.7621565,-1.7904751,-1.6506057,-1.6777067,-1.8305478,-1.8748469,-1.9163277,-1.9173636,-1.9156258,-1.8641764,-1.8222845,-1.7415586,-1.6212701,-1.5043197,-1.4354067,-1.4746706,-1.6403263,-1.8512771,-2.180233,-2.4078836,-2.2742782,-2.4005113,-2.4652653,-2.4568403,-2.4616704,-2.7656848,-2.9551744,-2.8542292,-3.1300483,-3.27036,-3.2598743,-3.209501,-3.1902025,-3.195026,-3.1681263,-3.1056137,-3.0617743,-3.0869668,-3.1250453,-3.0589428,-3.018585,-2.9754157,-2.9672074,-3.0136237,-2.9422815,-2.7466867,-2.4424706,-2.2356286,-2.428739,-2.7439337,-3.0813365,-3.0056515,-2.9295,-2.6730103,-2.3321579,-1.7759441,-1.7760417,-1.7760352
-2.297735,-2.4335647,-2.468862,-2.5545514,-2.6100311,-2.481474,-2.408305,-2.5270762,-2.5124307,-2.4091525,-2.3614407,-2.253933,-2.1188917,-1.4288728,-1.1962492,-1.2650081,-1.4208903,-1.6883059,-1.8447211,-2.117458,-2.4415827,-2.8220801,-2.8384318,-2.6824317,-2.5783403,-2.5244622,-2.8097339,-3.290462,-3.6000164,-3.50287,-3.0836685,-2.260603,-1.6293375,-1.4387596,-1.5353322,-1.7182932,-1.6053176,-1.3630077,-1.5360004,-1.3008404,-1.6900522,-2.1706789,-2.3836226,-2.153174,-1.3308986,-0.6017965,0.5451352,1.0158744,0.5024501,-0.6168254,-1.6495657,-1.83321,-1.8478725,-1.7165434,-1.4700898,-1.8603594,-1.8530645,-1.8643959,-2.2328768,-2.6385212,-2.459571,-1.792046,-0.6861405,0.52545,4.113825,7.1228313,9.007112,10.176502,10.914816,10.924121,10.964742,11.007992,11.050464,11.277726,11.166945,10.123508,8.958539,7.1245613,2.8344076,0.25028557,-0.72924143,-0.87728906,-0.9662947,-1.025369,-1.0153065,-1.0298915,-1.3804628,-1.8701186,-2.148683,-2.460023,-2.1521814,-1.4975551,-1.424762,-1.570261,-1.8896341,-2.58028,-3.2580748,-3.7340255,-3.4215968,-2.3206284,-1.1041338,-0.5038821,-0.15821865,-0.29652536,-0.7047398,-1.3091769,-1.8171263,-2.2267437,-2.281922,-2.1818461,-2.0592022,-2.2067683,-2.467083,-2.630173,-2.9514184,-3.2138,-3.5202374,-3.5943594,-3.460576,-3.3162124,-3.2466807,-3.2440562,-3.247508,-3.198532,-3.124742,-3.0334537,-2.9917252,-2.969146,-3.0074375,-3.1072106,-3.1804957,-3.17884,-3.1805058,-3.2253118,-3.1352086,-3.0692868,-3.075437,-3.1409245,-3.1518788,-3.0672665,-3.0576339,-3.06936,-3.046234,-2.967849,-2.89846,-2.951544,-2.8939118,-2.8091607,-2.6044014,-2.37149,-2.0693781,-1.8119272,-1.6728003,-1.6003313,-1.7015171,-1.5981245,-1.2290416,-0.9134074,-0.7891474,-0.33604553,-0.23644044,0.083975464,0.24206917,0.26768044,0.26180774,0.36876023,0.4181966,0.38739395,0.46875423,0.50107735,0.5378231,0.46002084,0.42578,0.4408527,0.37540507,0.1389879,0.0139636025,-0.03659147,-0.0883411,-0.15405393,-0.5040408,-1.0955844,-1.3714275,-1.3715261,-1.2729704,-1.0703865,0.16419901,0.16424082,0.16423824
-0.9084375,-0.5466068,-0.29052067,-0.14763701,-0.20282307,0.09533143,0.37008935,0.28414804,0.27179846,0.3197628,0.26217413,0.18983836,0.15517896,-0.23653597,-0.7493005,-1.1688093,-1.2775339,-1.3626075,-1.2731651,-1.4778701,-1.6198254,-1.213957,-0.52639854,0.06536606,0.14344278,0.20845714,-0.46113572,-1.5630589,-2.0956082,-2.0172014,-1.8272656,-1.4556816,-1.1177309,-1.2431831,-1.2273957,-1.2087559,-1.0249683,-0.59030753,-0.13813339,0.45396703,0.7051436,1.1947353,2.4414203,5.080843,6.5182323,6.3753357,4.4368467,1.2601054,0.2072922,-0.28802943,-0.9443198,-1.4794196,-1.5471953,-1.3278818,-1.2058803,-1.1421524,-1.179924,-1.2780718,-1.4642961,-1.3711267,-1.3706453,-1.3491912,-1.2263021,-1.3063874,-1.3316478,-1.4149603,-1.7444953,-2.2334964,-2.4586306,-2.481842,-2.4249673,-2.398389,-2.3104622,-2.1128576,-1.8467985,-1.9140103,-1.7827554,-1.5742408,-1.2788028,-1.1700172,-1.0116261,-0.9932251,-1.020163,-0.9888382,-0.9791113,-0.8864435,-0.38145274,0.50727767,1.6999447,4.5950236,6.9265103,7.975112,7.7874556,7.213229,6.158369,4.904034,3.916479,3.1500793,2.3730927,0.91345626,-0.30450064,-1.1649599,-1.748024,-2.4395928,-3.0159738,-3.226291,-2.9561431,-2.5272572,-2.2680662,-2.000691,-1.3487711,-0.79595524,-0.6950412,-0.6562058,-0.8894043,-1.1605197,-1.5633006,-1.8828243,-2.1580758,-2.2867758,-2.3330593,-2.4404101,-2.5790355,-2.571275,-2.4115217,-2.1212502,-1.9303861,-2.0776439,-2.1165757,-1.9940615,-2.0015137,-2.0208504,-1.9940658,-1.8719819,-1.8649688,-1.9935331,-1.9268501,-1.9677563,-2.0749347,-2.1027274,-2.0795956,-2.0996199,-2.0651085,-2.012273,-2.0026708,-1.9694679,-2.050486,-2.2025294,-2.2731764,-2.3741157,-2.2932026,-2.202189,-2.3744254,-2.4545226,-2.4697814,-2.4540458,-2.5912423,-2.719491,-2.7245493,-2.8427408,-2.9138634,-3.002156,-3.099957,-3.1525664,-3.1849823,-3.1942205,-3.1985931,-3.1981447,-3.1483674,-3.2349553,-3.249698,-3.1611485,-3.184825,-3.2566845,-3.322446,-3.164173,-2.980356,-2.5084074,-1.948514,-1.5232947,-1.4147675,-1.604393,-1.4963166,-1.5883572,-1.0862237,-1.0295744,0.41126168,0.41168088,0.41169703
-0.34303853,-0.8919271,-1.2756948,-1.3766037,-1.1378284,-1.5599275,-1.8608413,-1.7092762,-1.943259,-2.204198,-2.260252,-2.2080529,-2.1850092,-1.9523102,-1.3758675,-0.9113351,-0.7987704,-0.7130326,-0.50448895,-0.046515483,0.22047234,0.3993503,0.28556806,0.18213394,0.3163594,0.46205753,1.33083,2.2848682,2.4751596,1.8912666,0.5898806,-1.3913282,-2.0631576,-1.6156068,-1.0227306,-0.80484754,-1.2011654,-1.904659,-2.0406182,-2.2690973,-2.0435424,-1.3014988,-0.8178923,-0.5254154,-0.56898195,-0.9515162,-1.2236316,-0.9897574,-0.81017554,-0.4882855,0.07606536,0.10134071,-0.3250126,-0.54536664,-0.43468416,-0.47216868,-0.5890065,-0.23887506,0.34484142,0.48413557,0.37919635,0.25383943,-0.1761003,-0.35679826,-0.64624876,-1.0581511,-1.538841,-1.442738,-0.87820756,-0.6399025,-0.5810943,-0.5975971,-0.6251607,-0.55097735,0.21347094,1.448365,1.9200386,2.224508,2.5566225,2.361049,1.8724024,1.6615865,1.6016243,1.5284162,1.5376092,1.5461586,1.8204209,1.9930758,1.8038704,0.96524036,-0.17515045,-0.8565819,-0.996557,-1.0058104,-0.476321,0.21832302,0.86779046,1.2130859,0.43916485,-1.6335118,-3.0853858,-3.1220064,-2.7670097,-2.1150317,-1.4391904,-0.7371536,-0.7735113,-1.0183359,-1.5185628,-1.6449866,-1.608535,-1.2710003,-1.130893,-0.99029577,-0.75864863,-0.64813125,-0.32494175,0.27059472,0.89387214,1.0820154,1.2491524,1.5734788,1.7276937,1.6152475,1.2489243,0.76700926,0.4693368,0.3968534,0.3457154,0.2659669,0.31791323,0.42987528,0.49816728,0.65486544,1.0843723,1.3353114,1.3921223,1.5260777,1.6551083,1.6430576,1.6500298,1.597269,1.4784254,1.1655926,0.7866678,0.48740104,0.14316761,-0.1446349,-0.48839766,-0.9297708,-2.0895345,-2.346275,-2.013517,-1.6988863,-1.3881171,-1.4870169,-1.8331635,-1.8062389,-1.5414932,-1.6589022,-1.6025628,-1.4625592,-1.2895081,-1.2003119,-1.1344703,-1.0575743,-1.0083606,-0.99982035,-1.0319428,-0.95483506,-0.9566009,-1.0596666,-1.0041605,-1.0112422,-0.92545724,-0.69508183,-0.34748402,0.042615194,0.25376454,0.3948748,0.2869968,0.013921887,-0.06782435,-0.06728421,0.04278618,0.25596672,0.5725584,0.572914,0.5729168
-2.7762837,-2.8668392,-2.6818814,-2.6401997,-2.580463,-2.6573424,-2.7399023,-2.7838202,-2.729591,-2.6582384,-2.7379913,-2.930396,-3.0046124,-3.4540038,-3.4152749,-3.170858,-2.6870432,-2.0410993,-0.9316882,-0.45588106,-0.63886476,-0.6550735,-0.77272,-0.88924384,-1.1639811,-1.4231827,-1.3612492,-0.5000388,-0.22747958,-0.16704312,-0.46765587,-1.2063236,-2.4189894,-3.252836,-3.2227457,-3.0959096,-2.7479565,-1.6792976,-0.9494939,-0.64555866,-0.33041763,0.06832796,-0.11797643,-0.49745405,-0.80186987,-0.73619986,-0.7119441,-0.016188696,0.26618567,-0.807384,-2.0200393,-2.4296708,-2.0446851,-1.9733791,-1.5325454,-0.36642188,0.15580189,-0.038113654,-0.15463586,-0.29532942,-0.7356507,-0.71791935,-0.2466478,0.26356697,-0.04601352,-0.30812213,-0.6102018,-1.2493575,-1.5141852,-1.4824662,-1.3292918,-1.1858993,-0.9095707,-0.13898611,1.06592,0.9013884,0.33870777,0.4784925,2.427748,4.405674,6.185603,6.8819523,7.264431,7.691928,7.8064423,8.03261,8.623195,8.800655,8.881874,8.637941,7.6679997,6.0021467,4.7826977,3.989209,3.7873921,3.922153,4.257769,4.2754927,2.9252512,0.7340743,-1.0176725,-2.1775799,-2.8721366,-3.004311,-2.6770027,-1.8677278,-1.2307444,-1.0281956,-1.2145209,-0.64314556,1.1198457,4.1300716,6.3691087,8.055649,9.7701435,10.298387,10.018874,9.459307,8.74517,7.8762226,6.8567123,5.073112,3.2292743,2.391713,1.498465,0.79469687,0.4758725,0.19172473,-0.008645847,-0.1784293,-0.11939783,-0.18104187,-0.20701204,0.025028482,0.053624503,0.0019633397,0.3279881,0.35976705,0.29446226,0.2814954,0.29375526,0.36944565,0.4529919,0.45590913,0.37903488,0.26613706,0.16189378,-0.057514027,-0.36380592,-0.7263788,-1.3668368,-1.896738,-2.0595596,-1.9876561,-1.7653329,-1.7080343,-1.9967605,-2.1305404,-2.1088052,-2.3476331,-2.4069984,-2.44281,-2.4618921,-2.4811907,-2.5007415,-2.5424225,-2.552205,-2.5486782,-2.4595358,-2.514734,-2.6178446,-2.5356717,-2.461183,-2.4285765,-2.35807,-2.3061829,-2.2874503,-2.0648248,-1.7480044,-1.6505784,-1.8458084,-2.160965,-2.1695533,-2.1214144,-2.1600275,-2.5517468,-0.86064786,-0.86093783,-0.8609343
-1.5550798,-1.3804048,-0.96911883,-0.6590071,-0.6509919,-0.5633313,-0.5567622,-1.0188453,-0.9544002,-0.68632555,-0.7341944,-0.9146987,-0.9180747,-1.4053447,-1.2532477,-0.917722,0.3341569,2.1182218,4.4257565,7.8843265,8.706704,8.8104725,8.844759,8.767236,8.678959,8.510059,7.564067,5.2880454,2.9563847,1.7903912,0.8327067,-0.70232534,-1.0075234,-1.5666118,-1.843494,-1.6710373,-1.5490103,-1.2985637,-0.2846234,0.06790909,-0.16069946,0.08662368,0.07804877,-0.46567613,-1.1817641,-1.5845544,-1.8980038,-1.5212855,-0.7300305,-0.80069107,-0.99462754,-1.1495662,-1.0527711,-1.6436713,-2.5913603,-2.1433008,-1.4310808,-0.990615,-0.6514278,-0.26729447,-0.019388929,0.06497769,0.047856286,-0.26393035,-0.9724885,-1.2491218,-1.7002382,-2.433072,-2.9266634,-2.9607482,-2.9132,-2.8212247,-2.6314187,-2.0816524,-1.1010822,-0.788255,-1.1636186,-1.3854346,-0.7788249,-0.41910687,-0.28787667,-0.29831424,-0.32236162,-0.3377301,-0.30637538,-0.21865581,-0.27669385,-0.4665954,-0.75147235,-1.3599441,-1.7583399,-1.9461589,-1.8272574,-1.7539566,-1.8203583,-1.478667,-1.0094157,-0.7363662,-1.5178846,-1.7115645,-2.0932148,-2.7446282,-3.109752,-3.1103745,-2.7443132,-2.1054332,-1.5041169,-0.90369356,-0.43146697,-0.42984283,-0.7351463,-0.79243493,-0.51980114,-0.24295875,0.6425648,1.7110544,3.1417258,4.2330327,4.92328,5.486891,5.7600384,5.80387,5.6746407,5.5062046,5.480527,5.428315,5.3416853,5.1048574,4.6910257,4.1783648,3.6887994,3.3030906,3.168745,2.837923,2.4689345,2.180059,2.0646825,1.9279249,1.9196029,1.7804058,1.6555772,1.5672135,1.3804283,1.1326182,0.8332955,0.7771827,0.4015241,0.011201665,-0.37250412,-0.7208033,-1.0173209,-1.2883232,-1.7685826,-2.081488,-2.1620946,-2.181838,-2.3472877,-2.462706,-2.4615543,-2.43472,-2.416019,-2.3928576,-2.3650446,-2.3434443,-2.3449888,-2.361539,-2.3352385,-2.3314872,-2.3873377,-2.467838,-2.51574,-2.437002,-2.4439666,-2.5259488,-2.6796193,-2.8965788,-3.1020074,-3.3985994,-3.6369908,-3.8931847,-3.7992296,-3.2729926,-3.0671372,-2.9255526,-3.1851404,-3.4481785,-2.7599645,-2.7597656,-2.7597601
1.2866439,1.5836172,1.6963257,1.8951174,1.9918299,1.8712069,1.7481006,1.7282835,1.837893,1.7802904,1.5441536,1.2552152,0.87214255,0.046646595,-0.722586,-1.1217852,-0.9032749,-0.5728713,-0.0934447,-0.24816215,-0.3261296,-0.0026251376,0.35594314,0.48547396,0.3260319,-0.038591072,-0.6455255,-0.7059555,-0.0066756606,0.5704628,0.833509,0.51781374,-0.02953004,-0.55189264,-0.6751386,-0.6618899,-0.32539955,0.19018833,0.40732712,0.3403534,0.31046724,0.36471426,0.73383605,1.5041236,1.9261476,2.4539652,2.1941004,0.77373046,0.03926216,-0.10368383,-0.39777908,-1.3068473,-1.9073372,-1.924929,-1.4242105,-1.3906208,-1.6431222,-1.6973616,-1.6911527,-1.0609186,-0.23714666,0.11992038,0.37628502,0.14336626,-0.76044726,-1.4834757,-1.5012827,-1.8642211,-2.1715865,-2.2105985,-2.1956053,-2.2555885,-2.2413647,-1.9531255,-1.4201448,-1.3945001,-1.5926701,-1.6995573,-1.2730367,-0.8537888,-0.51309925,-0.4428988,-0.44327644,-0.4404636,-0.4928327,-0.49610648,-0.27316013,0.18796259,0.54372823,1.5643452,2.105643,2.519346,2.6098218,2.364341,1.3006239,0.9263315,1.2741947,1.8223355,2.0514166,1.0776844,0.07399693,-0.57252145,-0.8551537,-1.004552,-0.9914179,-0.74502146,-0.38472956,0.0033330321,0.14330012,0.16919354,0.09346852,-0.102079555,-0.30993786,-0.4339207,-0.53979486,-0.52978206,-0.72137344,-0.83264834,-1.010709,-1.1970892,-1.3158661,-1.3410019,-1.3923814,-1.41399,-1.3021386,-1.1276447,-1.0011529,-1.2855333,-1.2239627,-1.0171905,-0.98209155,-1.111652,-1.1318477,-0.9125683,-0.81537664,-0.91976845,-0.8337903,-0.72607434,-0.707999,-0.73647135,-0.59003717,-0.37446898,-0.099056184,0.20670456,0.49567798,0.57933575,0.788995,0.9248111,1.1742194,1.1752065,1.0835599,1.2470369,1.312768,1.3532946,1.3989272,1.4205816,0.56702137,0.08814417,0.36483967,-0.8426257,-1.4647818,-2.1316323,-2.4080439,-2.5172024,-2.5348287,-2.5219831,-2.5494194,-2.48628,-2.4291768,-2.4452963,-2.3194542,-2.3143346,-2.214463,-2.1027498,-1.9510646,-1.6140366,-1.3930727,-1.0464311,-0.7011381,-0.65424174,-0.77563757,-1.0397422,-0.8538066,-0.89858764,-0.49953508,-0.38351294,0.72902775,0.7292029,0.7292135
-0.27434173,-0.09601349,0.048386723,0.2351906,0.24706317,0.09933853,0.13169974,0.13917503,0.13596478,0.13960415,0.19753885,0.14783698,0.016621947,-0.7276107,-1.4953117,-1.4084388,-1.3550528,-1.0151173,-0.76434803,0.29710665,0.77091324,0.7346873,0.8121878,0.5677552,0.23341572,-0.062668145,-0.14424075,0.043221682,0.14092878,-0.16700658,-0.41203856,-0.6245763,-0.9976361,-1.6285986,-1.5616838,-1.3560859,-1.0780845,-0.85424316,-0.42593804,0.79223716,1.464721,1.7988498,1.7897499,1.1881049,0.60701203,0.1888273,-1.0152596,-1.3995135,-0.21210337,0.7780045,0.9355403,0.54622674,0.5008123,-0.4422924,-1.9283264,-1.5390481,-0.8436413,-0.5717026,-0.6678798,-0.73559654,-0.5978136,-0.53039664,-0.17787486,0.14388737,0.0056932867,-0.177746,-0.71170366,-1.2351481,-1.6171371,-1.7143993,-1.7279744,-1.7500132,-1.7323209,-1.5686004,-1.205044,-1.243725,-1.5629648,-1.7404981,-1.663559,-1.6039644,-1.7123439,-1.8494241,-1.8887305,-1.8291986,-1.7870926,-1.7502072,-1.5055605,-0.93654776,-0.6250481,-0.45265684,-0.7944668,-1.3536736,-1.8076235,-1.910362,-1.6953568,-0.6644287,0.08632356,0.7061092,0.16222867,-0.5902369,-1.282464,-1.5474179,-1.6143317,-1.3936516,-0.93325204,-0.26374772,0.49261922,1.0275383,1.1403667,0.8330218,0.35313153,-0.07130676,-0.11934371,-0.173195,-0.14648679,-0.03441924,0.22799863,0.41172338,0.64598125,0.882883,0.9695761,0.91512656,0.7880217,0.51859486,0.0960793,-0.38087493,-0.5662858,-0.5729614,-0.68219626,-0.8747095,-1.0600148,-1.1704855,-1.1609693,-1.1585896,-1.0637472,-0.89224327,-0.7637415,-0.6915225,-0.6105764,-0.6727727,-0.715533,-0.7292578,-0.8346622,-1.0057305,-1.1518033,-1.1774702,-1.3254766,-1.3989975,-1.5516638,-1.5943575,-1.7075818,-2.0187864,-2.1381145,-2.2106373,-2.0822988,-2.0419576,-1.8798063,-1.903772,-1.9812444,-1.8565371,-1.7477922,-1.6947249,-1.5983026,-1.5283303,-1.4909728,-1.510332,-1.4500628,-1.3598872,-1.563793,-1.6195402,-1.6165831,-1.5984483,-1.5375148,-1.5125029,-1.5198406,-1.4532107,-1.4699063,-1.5929523,-1.8401046,-2.2027955,-2.12658,-1.7952003,-1.5879891,-1.5757201,-1.6405303,-1.5331078,-2.2850811,-2.2849748,-2.2849739
-4.1663275,-4.223418,-4.29767,-4.4086933,-4.3369083,-4.4380193,-4.544532,-4.3989244,-4.4408827,-4.605211,-4.703922,-4.734152,-4.9305367,-5.0591536,-4.5920544,-4.013861,-4.0390167,-4.116105,-3.9291313,-3.0173068,-2.127081,-1.416497,-1.2044142,-0.95690763,-0.77526283,-0.4508034,0.03824896,0.29057312,-0.18402584,-0.89692247,-2.243794,-3.9410458,-4.653408,-4.217272,-3.7661781,-3.5703707,-3.6789107,-3.591231,-3.450426,-3.180481,-2.8972316,-2.5136962,-2.4407606,-2.7826004,-3.5297842,-3.6880913,-3.4424062,-3.185505,-3.330757,-3.5757823,-3.5328274,-3.6212234,-3.7644339,-4.2587266,-3.9258847,-3.2350736,-2.6167889,-2.4059052,-2.0758257,-1.667048,-1.5746508,-1.281656,-0.915236,-0.5181374,-0.5007378,-0.7606468,-1.3784318,-1.8565615,-1.8470962,-1.729691,-1.6970854,-1.6324794,-1.5077509,-1.1354015,-0.19754875,0.7848921,1.4999597,2.7255547,4.2731667,4.381459,3.9954307,3.7182603,3.5309274,3.2316766,3.1213284,2.980031,2.5067492,2.0497785,1.4613016,0.10908002,-1.0790339,-1.5211589,-0.8227241,-0.09433141,0.48777762,0.40172037,-0.0070908666,-0.6928349,-2.0736704,-3.58362,-4.1958427,-4.210186,-4.1898704,-4.3464365,-4.719184,-5.044866,-5.071058,-4.9852276,-4.658305,-4.206393,-3.677578,-2.8386755,-2.2332642,-1.793238,-1.2874913,-0.8343664,0.032459766,0.7895616,1.794178,2.685032,3.6251273,4.6121836,5.278883,5.583503,5.8555703,6.096117,6.2203197,6.393253,6.555843,6.512761,6.5162096,6.6569266,6.7632985,7.0308847,7.4869423,7.668069,7.6901026,7.666243,7.57955,7.571974,7.575532,7.5148964,7.494153,7.451746,7.3658304,7.3069353,7.1391296,6.801428,6.0449104,4.7050304,1.4594283,-0.8488102,-1.4019525,-1.7246981,-1.9627147,-1.9870218,-2.3701112,-2.427515,-2.3796113,-2.398529,-2.3498163,-2.2259252,-2.1157916,-2.0576267,-2.0587623,-2.071549,-2.0583386,-2.1283453,-2.1076162,-2.0849056,-2.2387486,-2.2369971,-2.2327735,-2.370634,-2.5430927,-2.6262567,-2.6974626,-2.7898932,-2.7437098,-2.5326293,-2.693561,-2.3090553,-2.4869041,-2.2829618,-2.8689756,-2.940041,-2.9859707,-2.9862185,-2.9862297
