0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196
9.705673,9.719907,9.652836,9.677587,9.681445,9.74597,9.754732,9.703512,9.818838,10.635582,9.17683,7.3955326,5.9033284,4.513502,3.8185878,2.3582158,2.0040274,1.9227259,1.5044019,1.7046272,1.6306578,1.4769063,2.3441799,2.6183772,2.6591694,2.2743564,2.4039698,3.5699024,4.659144,4.9858127,4.847461,4.52431,3.5588627,2.852111,2.5075705,2.4068875,2.4794383,2.419589,2.2841368,2.318511,2.3735015,2.155897,1.7793615,1.3177031,0.592696,0.17854244,-0.26983625,-0.43897027,-0.48392525,-0.34101796,-0.08856553,0.24086207,0.6559541,1.2540932,1.6191317,1.8229057,2.0407102,2.2545195,2.2976127,2.0235002,1.6914965,1.5716658,1.7637525,2.0674489,2.3326514,2.530245,2.6142116,1.981668,1.3191044,0.9273847,0.67233294,0.6192529,0.73011434,0.8018626,0.8275726,0.95103276,0.82938206,0.24671414,-0.056634434,-0.26513848,-0.36439013,-0.36053574,-0.33523318,-0.42696965,-0.17593354,-0.14688869,0.2719447,1.0637655,2.4832187,3.7607388,4.62416,4.5193954,4.638138,5.108405,4.785765,4.6926265,4.4171095,4.9201202,5.85153,7.2089148,8.001931,8.097741,7.4984665,6.480049,4.1867285,1.7967951,1.552824,1.3612751,0.44201458,-0.22361597,-0.60286164,-0.32548428,-0.16239014,-0.25305614,-0.47771475,-0.6091737,-0.7157874,-0.7515256,-0.8351548,-0.93192273,-1.0280586,-1.0340638,-1.243963,-1.0512348,-0.51992047,-0.34720784,-0.18784636,-0.015480876,0.24672958,0.21608755,-0.0068646967,-0.34626538,-0.24149448,0.11654566,0.37642902,0.11564704,-0.8254851,-1.1441376,-0.7600547,-0.88974667,-0.94688845,-0.9440384,-0.9495641,-1.127333,-1.2673264,-0.9658905,-0.3124118,0.67603165,2.0044894,2.3030732,2.3525832,2.336669,2.6230364,3.0566936,3.403494,4.5906715,5.3354616,4.5290003,3.401807,2.177866,2.037796,2.755131,3.2923357,3.324905,3.9766889,4.934602,4.554644,4.0137706,3.250936,2.4266887,1.4618098,0.9738362,0.8960053,0.98761463,1.1330833,1.0991379,1.0931282,1.1765354,1.2921122,1.4717021,1.4410236,1.3204978,1.3229839,1.4998343,2.044879,3.2359378,3.6583185,3.5643358,4.0193357,4.4240355,4.674877,5.1494017,5.899502,7.928093,8.817372,9.450786,9.665325
-0.16421673,-0.17151618,-0.13136223,-0.14589965,-0.14872244,-0.18669215,-0.19473043,-0.16624963,-0.23189458,-2.8566856,-2.9039087,-2.9586358,-2.9629905,-2.602191,-2.4635205,-2.0827746,-1.9207213,-1.6029814,-1.3260736,-0.95333195,-0.9809069,-1.6655573,-0.95422274,-0.029196113,0.2838558,0.51023877,0.2178256,-0.39782113,-1.1619731,-1.7875803,-2.271356,-2.5856514,-2.5653024,-2.55159,-2.6345603,-2.6869628,-2.786393,-2.7654188,-2.609909,-2.5094435,-2.4162383,-2.1984937,-2.1697721,-2.4312956,-2.598392,-2.2077184,-1.7238144,-1.4192846,-1.2006092,-0.9558226,-0.74320334,-0.57176226,-0.6606163,-1.031063,-1.4356349,-1.6038685,-1.6501479,-1.7145276,-1.6929171,-1.5108384,-1.1376348,-1.2559962,-1.3375702,-1.4082612,-1.4207089,-1.4835898,-1.7514982,-2.1743112,-2.182315,-1.9100611,-1.6379113,-1.3437878,-1.2870942,-1.2591903,-1.2566743,-1.4424273,-1.665755,-1.9131317,-1.9804381,-1.7906245,-1.5748008,-1.3164384,-0.93468124,-0.5075634,0.027842522,0.12836307,-0.0018704236,-0.20932424,-0.79245067,-1.5559156,-2.1199877,-2.344074,-2.507207,-2.8959398,-2.8624578,-2.8577368,-2.711732,-2.511085,-2.3584478,-2.1737318,-2.3907585,-2.3646567,-2.218298,-2.0215902,-1.7450843,-1.401425,-1.5002351,-1.3297448,-1.1328144,-1.14975,-1.7762094,-2.1048632,-2.3289535,-1.9799626,-1.5900779,-1.3368727,-1.0760802,-0.83772814,-0.61227787,-0.43729666,-0.3940582,-0.22365388,0.02906382,0.32323983,0.9978566,1.2511647,1.3673725,1.3672694,1.2597823,0.54598194,-0.2940033,-0.8955759,-1.2176046,-1.7355487,-1.5662516,-1.7743073,-2.049199,-2.03573,-2.286035,-2.513061,-2.5017176,-2.4378657,-2.3518531,-2.3748198,-2.4359422,-2.5886576,-2.5024638,-2.7116206,-2.8859656,-2.895917,-2.8667192,-2.8320622,-2.7996125,-2.8423092,-2.936109,-3.1049166,-3.0928667,-2.926012,-2.826768,-2.8658085,-2.1132994,-1.1922045,-0.14141695,-0.0857155,0.022246957,-0.19462118,-0.31838417,-0.4225027,-0.27380455,-0.24752714,-0.42715603,-0.3258586,0.15685481,0.63398623,0.45324206,0.27272236,0.13425851,0.07599175,-0.01046585,-0.108564444,-0.23026276,-0.3739532,-0.50537187,-0.75988,-1.1205864,-0.648955,-0.08977157,0.349133,0.59078276,0.79259634,0.8935206,0.940409,0.93841577,0.8065523,0.5850812,0.4171948,-0.13813159
0.6158351,0.62287104,0.58813465,0.6016794,0.60533226,0.6355984,0.63790286,0.6151408,0.63854176,-0.8365979,-1.2737248,-1.7113965,-1.8958285,-2.2040372,-2.1942368,-2.3483164,-2.4628105,-2.539295,-2.36638,-2.0336096,-1.6891924,-1.820817,-1.4394729,-1.1715184,-1.2942104,-1.8424964,-2.1920662,-2.0571878,-1.7508187,-1.4949584,-1.0707374,-0.71906507,-0.62824035,-0.5227381,-0.5364642,-0.60954946,-0.5459388,-0.4619427,-0.49987164,-0.59366024,-0.637142,-0.88285834,-1.3847939,-1.7493643,-1.5879323,-0.9771894,-1.3638688,-1.6956929,-2.0621247,-2.3536386,-2.4360857,-2.3087199,-2.2115583,-2.2312663,-2.0546007,-1.7378609,-1.6216476,-1.5167644,-1.5177186,-1.5827572,-1.5689471,-1.2591255,-1.3130218,-1.344873,-1.2801046,-1.2111539,-1.1883814,-1.3022249,-1.6056726,-1.2888108,-1.2402915,-1.0465508,-0.8139769,-0.5090033,-0.1327843,0.12043141,-0.0013333261,-0.2904431,-0.656294,-0.9818083,-1.1341864,-1.1734629,-1.1727133,-1.0896294,-1.026739,-1.0904543,-1.0027258,-0.95795405,-1.3651218,-1.529064,-1.3333734,-1.4462839,-1.6278241,-2.0823443,-2.5860386,-2.825964,-2.949779,-2.9945846,-2.6670837,-1.9753478,-1.5243309,-1.311672,-1.4265813,-1.4262037,-1.3253672,-1.3227156,-1.3934592,-1.5664015,-1.7693223,-2.3105671,-2.9420526,-3.24307,-3.5951157,-3.609223,-3.4985957,-3.3868408,-3.1998053,-3.0420213,-2.9449272,-2.924573,-2.89951,-2.7324505,-2.5591483,-2.4709172,-2.246468,-2.14334,-2.197185,-2.0826051,-1.8185878,-1.3153749,-1.0639231,-1.2564996,-1.412195,-1.8106599,-1.8815538,-1.9631445,-2.490598,-2.8287148,-2.8659725,-3.010991,-3.0682998,-3.1381016,-3.2163558,-3.0291023,-2.6791728,-1.8692691,-1.1466761,-0.596624,0.015813142,0.079190075,-0.09176125,-0.2886898,-0.39395362,-0.4886067,-0.5008513,-0.7413136,-1.3135207,-1.5788833,-1.7985854,-2.1101766,-2.9654684,-3.3872395,-3.1338725,-2.9271364,-3.1552033,-2.986442,-2.8210642,-2.8914003,-2.9737809,-2.8616204,-2.6967154,-2.7439084,-2.668703,-2.4258657,-2.08817,-1.8646886,-1.7586892,-1.7604375,-1.7284873,-1.6748234,-1.611037,-1.5868115,-1.5962834,-1.6015,-1.8186327,-1.7024753,-1.3941184,-1.404801,-1.5093378,-1.6347996,-1.6055131,-1.5313365,-1.3689771,-1.1943367,-1.0818338,-0.8560725,0.59182775
0.8990967,0.8905113,0.9323312,0.921228,0.9197188,0.8863481,0.8818388,0.9082007,0.8638458,-1.491341,-1.7653546,-1.9665437,-2.070427,-1.8602626,-1.7946267,-1.6796471,-1.6632543,-1.4627919,-1.213731,-0.6719332,-0.2945304,0.10060087,1.0445231,0.8969439,1.1766927,1.4468424,1.0325243,0.41921443,-0.30828828,-0.87899303,-1.2065817,-1.4195282,-1.4600136,-1.5626907,-1.684145,-1.7769804,-1.8646717,-1.9795643,-1.9851512,-1.9912083,-1.9754797,-1.9215596,-1.6428356,-1.4809824,-1.3970616,-0.7537869,-0.67720985,-0.7654547,-0.7213093,-0.532496,-0.3653695,-0.040875457,0.03435318,-0.2307285,-0.7181936,-1.1837881,-1.56235,-1.8841981,-2.1299915,-2.1080344,-1.9407817,-1.8816953,-1.9499398,-2.008281,-1.8741279,-1.5306368,-1.035963,-0.80953705,-0.70093477,-0.56420577,-0.6899937,-0.75504047,-0.5069187,-0.274051,-0.030272216,-0.13997053,-0.697418,-1.2629205,-1.6583877,-1.8360758,-1.8798549,-1.833812,-1.7082275,-1.5535918,-1.3579695,-1.2876687,-1.3749584,-1.2396755,-1.3109475,-1.7559713,-2.0256605,-1.9503691,-2.2192686,-2.4184477,-2.4544845,-2.569537,-2.6031454,-2.297666,-2.0274127,-1.8842695,-2.0962906,-2.2226355,-2.1286383,-1.9704654,-1.579847,-0.9586928,-1.0880862,-0.886937,-0.7651775,-0.6951368,-1.1340219,-1.3686957,-1.3716698,-1.156795,-0.89987856,-0.6242131,-0.31388468,-0.001723676,0.6217153,1.6290264,3.025373,5.1251965,8.217012,10.194439,10.899649,10.898039,10.793315,10.644823,10.097288,9.448057,8.761773,7.35911,5.546039,3.3800666,0.83710515,-0.59425443,-1.3365583,-1.8678797,-2.0164497,-2.3378792,-2.4037666,-2.2799807,-2.1015444,-1.9891016,-1.8411112,-1.6838746,-1.582402,-1.8634745,-1.9953232,-2.1321776,-2.3285353,-2.4913719,-2.5168774,-2.5306823,-2.5593572,-2.728838,-2.8534875,-2.762388,-2.7407093,-2.8841724,-2.6968753,-2.9093864,-2.9524264,-2.8483014,-2.4663084,-2.4587536,-2.386023,-2.4935174,-2.4112656,-2.306721,-2.2073796,-1.8022702,-1.2225493,-0.8570252,-0.9204532,-0.960093,-0.9894781,-0.98485965,-0.97658694,-0.97187227,-0.9358919,-0.81817853,-0.6416825,-0.3136478,0.160092,0.5468249,0.3926858,0.3196525,0.12827612,0.14737037,0.17069766,0.18613967,0.2817698,0.6171944,0.89743924,1.0941929,0.93205655
0.95018286,0.96931946,0.8731705,0.90654826,0.9105538,0.99706763,1.0217879,0.94505286,1.1316324,7.9257336,8.933473,9.640809,10.128044,10.448617,10.693071,10.926048,10.913994,10.800267,10.474457,9.534991,8.481166,5.4191,-0.14748082,-1.0644667,-0.3417699,0.30072075,0.58077043,0.1868147,-0.2992734,-0.5606049,-0.7681314,-1.1075408,-1.3807504,-1.5371819,-1.5293186,-1.4368824,-1.4098852,-1.5228457,-1.6641911,-1.57691,-1.5030605,-1.5285573,-1.6733068,-1.6833649,-1.2672479,-0.871832,-0.33059412,0.010835968,0.066715956,-0.20265052,-0.48732692,-1.0384532,-1.286838,-1.1337087,-0.89873064,-0.77315307,-0.7594509,-0.7331286,-0.67604494,-0.73731536,-0.7887838,-0.7362267,-1.149388,-1.2882665,-1.5062226,-1.8957,-2.4139676,-2.4296727,-2.1465535,-2.01367,-1.9483333,-1.9005222,-1.7999594,-1.7223315,-1.7387067,-1.8747811,-1.893711,-1.5984724,-0.90106326,-0.34129083,-0.00017011166,0.20918283,0.3072443,0.30218068,0.33369327,0.26234484,0.2569405,0.07252908,-0.6936581,-1.5714117,-1.7088006,-1.0845913,-0.67374694,0.020251155,0.34123683,0.68408895,0.7047071,0.15379506,-0.7765358,-1.1579367,-0.7393075,-0.7882018,-0.9622077,-1.1306453,-1.5303624,-1.7265241,-1.5084828,-1.4251772,-1.4214604,-0.8044393,0.88247126,1.985471,3.479999,4.4047484,4.6434736,4.7161503,4.833765,4.9707065,4.9963017,4.9645796,4.7968955,4.043558,2.459003,0.63159204,-0.8636972,-0.94618857,-1.0627934,-1.3542372,-1.8382258,-2.1445205,-2.0712209,-1.2902342,-0.71349,-0.9366064,-1.7024968,-1.6134012,-0.89616495,-0.18813351,0.081423,0.5594964,0.95349234,1.1842308,1.310591,1.1185355,0.8298604,-0.5751682,-1.8975534,-2.2267883,-2.222809,-2.0067666,-1.7902496,-1.5789688,-1.5240161,-1.4421366,-1.3458917,-1.0463994,-0.49266616,-0.30912963,-0.15540212,0.57025105,1.1091132,0.7323417,-0.1589993,-0.68586403,-0.6127373,-0.57920986,-0.56839836,-0.6399189,-0.9216734,-1.0212507,-0.3721754,0.17909329,0.76935446,1.5239053,2.1251297,2.409538,2.617319,2.7038243,2.7484162,2.788698,2.8054328,2.8084579,2.6893885,2.3170288,1.3354894,-0.3464465,-1.0004709,-0.91997397,-0.6919741,-0.52252775,-0.43374607,-0.38577777,-0.3982605,-0.16948378,0.112865806,0.4561082,0.9086223
-1.6531916,-1.6718906,-1.5792956,-1.6115984,-1.6162472,-1.6963311,-1.7040501,-1.6426644,-1.7479303,-2.979575,-3.0285442,-3.0008495,-2.7842865,-2.6218548,-2.2848458,-1.8824551,-1.5677767,-1.1093667,-0.77253914,-0.72901976,-0.7414999,-0.7515302,-0.7942219,-0.92387915,-1.0906913,-1.043958,-1.0297825,-1.5394759,-2.1821277,-2.7025757,-3.0274553,-3.0170448,-2.8327703,-2.8072128,-2.7508204,-2.655161,-2.519919,-2.4414287,-2.2783165,-2.262302,-2.3342562,-2.2469926,-1.7832415,-1.3724682,-1.1835979,-1.3309617,-0.9899945,-0.8032638,-0.7998926,-0.94971967,-1.2253301,-1.6665041,-1.7640227,-1.6312466,-1.3496989,-1.2287693,-1.3509285,-1.4350297,-1.5157027,-1.4234207,-1.3535913,-1.3493984,-1.1835572,-1.2835747,-1.3667232,-1.2738622,-1.0206548,-0.71438736,0.5624802,2.168725,2.427524,2.401358,2.216094,2.1488676,2.126797,1.9105445,1.872585,1.8826406,1.9510534,1.995547,2.0235853,2.0293531,1.9912522,1.8670912,1.7347493,1.6489233,1.210855,0.6609904,-0.10049951,-1.2546697,-2.0998507,-2.1732237,-2.014956,-1.8319403,-1.7731044,-1.816798,-1.6687218,-1.8127761,-1.8898702,-2.6522775,-3.1497827,-3.2691643,-3.2319965,-3.2702255,-2.7960973,-1.8038791,-1.5423615,-1.0043633,-0.18936324,1.3353934,1.3505583,0.5994459,0.10266232,0.08089099,0.030532017,-0.023125216,-0.14676952,-0.34322006,-0.45858145,-0.52355933,-0.41658464,-0.5223939,-0.832367,-0.98672384,-0.8053507,-0.64747274,-0.49842507,-0.18866894,0.07026303,-0.2565214,-0.543672,-0.817319,-0.33207208,-0.0027076006,0.81326747,1.2589161,0.82793427,-0.34777313,-0.7782862,-0.69557846,-0.74595547,-0.89681065,-1.3208278,-1.8209956,-2.1310153,-2.0335908,-1.9186722,-2.4553328,-3.1122875,-3.1868758,-3.1298604,-3.055447,-3.0741673,-3.1823807,-3.252971,-3.4393535,-3.3118181,-3.0340462,-2.691053,-2.5536366,-2.1848629,-2.6454592,-3.4556415,-3.3249526,-2.9099336,-2.889305,-2.615539,-2.2936094,-1.8102214,-1.2661488,-0.64806646,-0.0034016818,0.23331767,0.43433863,0.60420763,0.681084,0.7645712,0.7644791,0.74384904,0.6753388,0.5851629,0.44991037,0.2924758,0.13799387,0.20944768,-0.03575574,-0.37076357,-0.49040842,-0.68347985,-0.75837046,-0.79722565,-0.7633162,-0.7795448,-1.48367,-1.8771256,-2.1886795,-1.6058538
-1.6335361,-1.6440742,-1.5959234,-1.6108927,-1.6125298,-1.6519974,-1.6581262,-1.6234477,-1.674896,-2.7800548,-2.361178,-2.0918908,-1.8320007,-1.5484004,-1.3592253,-1.1488868,-1.1367033,-1.0092512,-0.9775415,-1.1310694,-1.1829667,-0.639299,-0.1810328,-0.34579626,-0.72805214,-0.82635534,-0.82307565,-1.1848919,-1.5523238,-1.8959334,-2.1618445,-2.121019,-1.8462417,-1.7960472,-1.9030149,-1.9151614,-2.0639148,-2.175972,-2.1999173,-2.2793462,-2.3593316,-2.2502518,-1.9959466,-1.436639,-0.33776405,-0.021973535,0.88070595,1.4725758,1.876882,2.1593034,2.130243,1.6589491,1.1191175,0.5409148,-0.28719008,-0.82713026,-0.98913205,-1.1421587,-1.2025254,-1.1468154,-0.9202178,-0.7759305,-0.24697775,-0.34486765,-0.65417695,-0.9802258,-1.2918161,-0.86040676,0.45533353,0.87943494,0.9270955,0.7060987,0.28966188,0.13810815,0.07353856,0.09226893,0.20232145,0.21370055,0.18980432,0.24024852,0.2116718,0.0467382,-0.07113181,-0.12127325,-0.29248482,-0.30010834,-0.5440184,-0.8712673,-0.9127742,-1.3202686,-2.0433388,-2.6114893,-2.8421056,-3.0721939,-3.084345,-3.023739,-2.8732648,-2.8727107,-2.608509,-2.7127943,-3.1254337,-3.296505,-3.2545667,-3.058123,-3.0482073,-3.0202465,-2.8986955,-2.7470865,-2.298431,-1.2435479,-0.6701821,-0.35595274,-0.11286943,-0.22887272,-0.39737645,-0.60655093,-0.8685584,-1.1218958,-1.2875334,-1.401326,-1.4920726,-1.7248933,-1.6138523,-0.78153586,0.0133654475,0.18317693,0.29885906,0.18524393,-0.13797924,-0.5250542,-0.79199165,-0.67691326,-0.43259493,-0.43229657,-0.5306785,-0.48858845,-0.64355534,-0.5963042,-0.66909194,-0.44401643,-0.37505242,-0.50079274,-0.75002736,-0.95580125,-1.025829,-1.1086241,-1.059042,-1.5191363,-2.295401,-2.4604375,-2.4167328,-2.3730147,-2.3968072,-2.477901,-2.559256,-2.8795946,-2.8817344,-2.567435,-2.20596,-1.9586097,-1.4359491,-1.2780008,-1.4858794,-0.996021,-0.5312825,-1.1339134,-1.4258728,-1.4265838,-1.1043569,-1.0416993,-1.3594309,-1.4531493,-1.4516878,-1.3550406,-1.3231573,-1.3987248,-1.5060354,-1.623991,-1.7543104,-1.87289,-1.9961256,-2.0516586,-1.9897861,-1.915673,-1.8579711,-1.7610396,-1.8607842,-1.7572091,-1.7343338,-1.6610245,-1.6554997,-1.6975821,-1.7599654,-1.7347825,-1.6970379,-1.7690767,-1.6102965
6.3232346,6.322075,6.3255277,6.323158,6.322397,6.317422,6.319685,6.3186855,6.3078437,-0.9135721,-1.4498577,-1.4042537,-1.194041,-0.26402038,0.43340138,1.4576049,2.7995305,4.2933187,5.7474456,8.081798,9.341804,10.738306,12.044889,11.248453,10.45964,8.703245,6.740634,5.763686,4.8079486,3.8347774,2.7276094,1.3130814,0.65202427,-0.09270768,-0.8183279,-1.1759546,-1.4734509,-1.6719623,-1.6899375,-1.6276402,-1.3895636,-0.90544915,-0.41507673,-0.49222696,-0.5384743,0.1463939,0.6985815,0.88338953,0.97926176,1.1202357,1.248287,1.4121733,1.085674,0.5889481,-0.002687052,-0.35245174,-0.55363023,-0.72338974,-0.75636595,-0.49627066,-0.14662433,0.015521362,0.05688863,0.20302227,0.45280543,0.7062424,0.70434386,-0.09702719,-0.70089996,-0.8968842,-0.9543617,-1.061282,-1.0563159,-1.2565165,-1.4667242,-1.7601883,-1.8612692,-1.9345942,-1.8229127,-1.5736759,-1.3126504,-1.0022991,-0.6380289,-0.28451148,0.2687635,0.45990658,0.2761624,-0.046595916,-0.5318336,-0.89946246,-1.1769966,-1.1480441,-1.142287,-1.1546592,-0.6810674,-0.50778806,-0.26355633,0.19144553,0.56717134,0.2555966,-0.2177806,-0.1441053,0.33980322,1.0238096,1.7682391,1.9738514,1.5464878,1.9643316,2.262789,2.6576743,1.9110665,1.3200686,0.6444487,0.48288265,0.6928648,0.97560966,1.1858147,1.4341239,1.7581906,2.078296,2.459198,3.1774843,3.6305919,4.0327706,4.8563604,5.11146,5.173907,5.1406145,4.8406916,4.1718736,3.291417,2.03905,1.3978463,1.5473208,1.517593,1.0117682,0.4591949,-0.39081737,-0.85951996,-1.1004004,-1.0212041,-0.7375192,-0.38692474,-0.2675308,-0.3681639,-0.62047696,-0.8939314,-1.3936161,-2.0073647,-2.3519087,-2.416017,-2.3894022,-2.390874,-2.4225419,-2.5315118,-2.4781942,-2.1241236,-1.9450872,-2.0907896,-2.3152566,-1.5898099,-0.89782894,-0.3691762,-0.59987587,-0.7775051,-0.96936065,-1.022871,-0.952975,-0.61642724,-0.49713373,-0.6252583,-0.5487254,0.008468926,1.3366623,2.2997599,3.1135902,3.6921437,4.2055464,4.713276,5.0879374,5.978401,6.81801,7.6183867,8.73127,10.446647,11.974586,12.209565,12.251102,12.171806,12.064587,11.987023,11.82806,11.536076,10.377687,9.604484,8.832963,6.3371725
-1.7701118,-1.76636,-1.77724,-1.7774258,-1.7765636,-1.7642094,-1.7592063,-1.7725987,-1.7161121,-1.1395136,-1.0548751,-0.9524137,-0.89561504,-1.0053084,-1.0943317,-1.210903,-1.2577665,-1.332752,-1.411737,-1.5140872,-1.5934606,-1.0746584,-0.21130401,0.014319092,0.026109487,0.3406357,0.5707673,0.6522896,0.34939218,0.051525097,-0.2768948,-0.5755458,-0.80018914,-0.95888853,-1.0465643,-1.055896,-1.1159086,-1.2181654,-1.2093755,-1.3209713,-1.4868227,-1.5120045,-1.5092416,-1.3325144,-1.3272591,-1.7037816,-1.463743,-1.0638733,-0.68552476,-0.4996464,-0.49742323,-0.70950043,-0.8020862,-0.537218,0.5701861,2.2907026,3.264224,3.9059396,4.9409857,6.5398026,9.128615,10.83445,12.208895,12.326921,12.215551,11.828807,10.698403,9.115899,5.4619117,1.4574224,-0.049592912,-1.5832903,-2.165969,-2.6555233,-3.1297626,-3.280985,-3.1178365,-2.7992826,-2.5659947,-2.4461248,-2.473368,-2.6236634,-2.7803786,-2.897877,-3.031988,-2.9295032,-2.744588,-2.1893644,-1.1619273,-1.1138934,-1.5076838,-1.731032,-1.6748589,-1.6463808,-1.2877394,-1.1050924,-0.64124584,-0.17414802,-0.3650245,-0.6587659,-1.0387256,-1.1673803,-1.3173467,-1.4632252,-1.1606716,-0.33904088,0.005357802,0.35929805,1.1456931,2.4061937,2.6232595,2.6776648,2.55291,2.7095716,2.852673,2.8349316,2.660256,2.395372,2.1545544,1.9744558,1.7924688,1.494704,0.8407355,0.37086275,0.0716836,0.055634484,0.18572609,0.069086045,-0.0016535819,0.043307066,0.09398937,0.33769208,0.12887979,0.12424213,0.70658135,0.9647188,1.8818848,4.113739,5.6464987,6.3415194,6.460435,6.450144,6.376931,6.3789463,6.2633,5.636375,4.2292,2.0603888,0.15722613,-0.97611,-1.1728603,-1.1608369,-1.2399461,-1.3446211,-1.514373,-1.7565087,-1.7274821,-1.2849394,-0.54872906,0.00040736794,0.772339,1.4250159,1.38574,1.1414486,1.0870456,0.5650866,0.17658342,0.0725302,0.46702743,0.7893442,0.4263336,-0.03318061,-0.6017635,-0.8502024,-0.58630794,-0.44872773,-0.46425366,-0.4877386,-0.5672774,-0.6958187,-0.78865623,-0.8415617,-0.84906304,-0.8865389,-0.80889153,-0.4756809,-0.00296399,0.48910606,0.8824008,1.0698899,1.0193223,0.7788075,0.35106996,-0.5191941,-1.0248184,-1.3199307,-1.7793493
-2.5813117,-2.5759892,-2.601159,-2.5896177,-2.588449,-2.5655346,-2.5599842,-2.5801077,-2.528812,-1.7478303,-1.0086493,-0.7532602,-0.55279994,-0.5592793,-0.48548332,-0.14749789,-0.103449225,-0.10906303,-0.025562525,-0.41902626,-0.85557294,-1.8211815,-3.6244912,-3.0064468,-2.3829122,-2.2101145,-2.4751663,-2.9405909,-3.028379,-2.875822,-2.4755952,-2.1319182,-1.9468701,-1.8616661,-1.7649778,-1.7733071,-1.8005017,-1.7924036,-1.712784,-1.6172396,-1.6199715,-1.7585328,-1.8411683,-1.6159561,-0.8458375,-0.12070007,0.67265284,1.1936078,1.598918,1.7685075,1.7011894,1.2689782,0.6923099,0.23750341,-0.22748989,-0.6367661,-0.8617527,-0.99032414,-1.0599093,-1.1143675,-1.4662211,-1.9200084,-2.3355803,-2.3600583,-2.3443785,-2.2202291,-2.232153,-2.2521958,-2.3084302,-1.7126063,-1.1457856,-0.65957326,-0.58645517,-0.38346738,-0.12830718,0.17552543,0.5540263,0.9097165,1.4018283,1.7117152,1.8867385,1.9793754,1.9872804,1.9010451,1.4253225,1.0820937,0.54339504,-0.35695606,-1.7045143,-2.8504045,-3.2823515,-3.396202,-3.3767126,-3.2071025,-3.227579,-3.2452943,-3.361548,-3.6524677,-3.7180169,-3.4303033,-3.0996797,-2.949298,-2.8868778,-2.8886876,-2.9385228,-2.7709012,-2.602168,-2.5660708,-2.4730496,-2.497339,-2.030425,-1.6129673,-0.80104923,-0.45217085,-0.40652466,-0.51913774,-0.6499847,-0.74757004,-0.8609271,-0.9655942,-0.9448904,-1.2269453,-2.0645146,-3.1400166,-3.1362798,-2.6924074,-2.4728377,-2.2609677,-1.9953337,-1.9635346,-2.1738243,-2.425887,-2.5081096,-2.0763657,-1.4732296,-1.3770431,-1.6338668,-2.2600307,-2.6563325,-2.4457364,-2.202435,-2.0172026,-1.9156461,-1.9714527,-2.1631925,-2.951292,-3.5487456,-3.4112785,-3.0563674,-2.5536027,-2.2630818,-2.1019936,-2.0878038,-2.1370933,-2.206787,-2.3629725,-2.559952,-2.6489415,-2.9844546,-2.9988046,-2.8233562,-3.0718727,-3.3176715,-3.1815686,-2.9006093,-2.6563869,-2.2142081,-2.0000138,-1.9556091,-1.9151263,-1.508106,-1.1349839,-0.9431361,-0.8478103,-0.6815973,-0.5245235,-0.360347,-0.3262246,-0.27824044,-0.2477094,-0.23285511,-0.29528967,-0.5898599,-1.0582999,-1.9156663,-2.7113678,-2.8368177,-2.8716793,-2.9809325,-3.0423408,-3.0412912,-3.0378206,-2.9970393,-2.8434618,-2.5692801,-2.4736543,-2.590632
