0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
13.383643,13.446625,11.009214,13.5376835,13.513454,13.442067,13.169463,12.523908,11.085744,8.606449,6.4039707,6.177839,6.524086,6.4700403,6.420365,5.9493732,4.1962547,3.0068994,2.1097438,0.21789645,-0.66769534,-0.741675,-0.8292575,-1.107894,-1.4137645,-1.4675738,-1.2320528,-0.71269083,-0.20696615,0.08242977,0.25838804,0.38142237,0.6319383,0.6749609,0.6281176,0.33994624,0.14226979,0.13814533,0.05153127,0.33314157,0.5275265,1.4488724,2.4850857,2.8767085,2.4694214,2.641943,2.9609225,3.6368003,4.5460277,4.7594934,3.723464,3.4991255,3.2313151,2.7157762,1.7599307,1.0524107,0.8538577,0.47933567,-0.13165078,-0.70296735,-0.8669527,-0.7854899,-0.69364464,-0.594226,-0.47178844,-0.38990724,-0.4646796,-0.49447966,-0.5246052,-0.48589537,-0.6845624,-0.43095168,0.30083665,1.1350708,1.5350555,1.9905245,2.8358378,2.7546883,2.643846,2.433817,1.3359821,0.6618516,0.2809469,0.12280068,0.13465632,0.5125516,0.9877506,1.3873299,1.1569718,1.0458778,0.9948803,1.0774004,1.2228844,1.735436,2.6733627,3.0581946,2.7940505,1.5078092,0.3569601,-0.5861812,-1.1578792,-0.96008575,-0.62937874,-0.24801569,0.019893005,-0.028853327,-0.039124936,0.052629054,0.09007734,0.12608087,0.08264169,0.2120786,0.37224996,0.49217328,0.7764606,1.0167096,1.9427315,3.1227303,3.8506322,2.7281191,1.8618124,1.2094729,0.90702164,0.80459845,1.2727212,1.6507429,1.961932,1.9583634,1.7647672,1.4840504,1.3441058,1.0496695,0.7480129,0.49659735,0.41855046,0.4566407,0.50650436,0.8255483,1.7646,2.4068885,2.8992167,3.5974529,4.0185575,4.0007577,4.286773,5.4128366,6.4962397,8.300814,9.666868,10.747087,11.519395,12.431492,11.009028,11.008488,11.008625,11.009771
-2.8603077,-2.9132454,-1.8500193,-2.8784316,-2.7587042,-2.7329667,-2.786381,-3.0470343,-3.3178508,-3.3466506,-3.1899507,-2.6919577,-2.581779,-2.654523,-2.6722302,-2.705421,-2.5524595,-2.3666286,-2.1412039,-1.5416117,-1.1393965,-0.94691145,-0.85779136,-0.5909693,-0.26880127,0.018311575,0.07554222,-0.104455665,-0.69617677,-1.2523088,-1.5480936,-1.7213589,-1.9206026,-2.0566823,-2.1195867,-2.13251,-1.9631557,-1.6961287,-1.5079446,-1.421086,-1.2105488,-1.5674262,-1.7807968,-1.4503989,-0.9393159,-0.5037892,-0.03071396,-0.17522946,-0.7323917,-0.5839011,-0.20670173,-0.14437824,-0.0714789,0.050089672,0.24436301,0.23862188,0.03985098,-0.1796692,-0.001455009,0.1541501,0.37970042,0.42153263,0.15535453,-0.11330509,-0.3193742,-0.3831635,-0.25430945,0.052690342,0.5140269,1.6956002,4.081361,6.1573753,7.0079756,7.257292,6.60271,4.6008587,1.2292501,-1.18059,-1.5789286,-1.8240271,-1.6724018,-1.8547701,-1.9736282,-1.6998999,-1.8142987,-2.239081,-2.6199765,-2.9431334,-2.8279576,-2.7554848,-2.6963878,-2.6747155,-2.8950827,-3.0402946,-3.4468355,-4.219227,-3.9250836,-3.2127686,-2.8456206,-2.6730156,-2.6829333,-2.609255,-2.581842,-2.7051177,-2.5288029,-2.385786,-2.2521126,-2.1918156,-2.1586974,-2.1624284,-2.1537678,-2.1223245,-1.9916503,-1.7515872,-1.7403581,-2.2379198,-2.9007406,-2.6394985,-2.2306395,-1.5455611,-1.2953203,-0.8262302,-0.1655167,-0.039034426,-0.48083693,-0.7739931,-0.90592897,-0.918768,-0.81643796,-0.54012,-0.2255083,0.012720823,0.12864615,-0.055204224,-0.122461006,-0.30165234,-0.38254663,-0.56792676,-0.9925358,-1.09406,-1.2107804,-1.2347583,-1.2760389,-1.0820981,-0.9634565,-0.9673909,-0.9933665,-1.0566297,-1.4580991,-1.8000214,-1.8035287,-1.8149359,-1.8499267,-1.8495944,-1.8497056,-1.8503642
-1.2668598,-1.3158152,-0.8656548,-1.1430595,-1.1774533,-1.1366159,-1.1814252,-1.3094442,-1.0949261,-1.3900888,-1.7587733,-2.0572224,-2.1449437,-2.1992626,-2.1458297,-1.8824948,-1.7063795,-1.8607657,-1.9743673,-2.2314625,-2.1177874,-2.1797109,-2.428481,-2.5247447,-2.430248,-2.346466,-2.2352433,-2.1977217,-2.2422943,-2.3145666,-2.3820708,-2.520864,-2.6773612,-2.6236954,-2.4097776,-2.1567113,-2.2267532,-2.4692283,-2.6028543,-2.2278745,-1.790808,-1.3810748,-0.8059747,-0.79979646,-0.86068386,-1.0651612,-1.1268947,-1.2929155,-2.082365,-2.5086691,-2.676682,-2.649776,-2.6783824,-2.8066185,-2.9301395,-3.282352,-3.2947717,-3.04913,-3.0093231,-2.848637,-2.4723618,-2.225669,-2.0783243,-2.0617738,-2.2397814,-2.576288,-2.8467152,-3.072873,-3.0736806,-3.0252535,-3.0464993,-3.3084571,-3.3482473,-3.0906615,-2.8339984,-2.5965304,-2.3378088,-1.912311,-1.9542656,-1.8905056,-2.1844277,-2.425294,-2.9601302,-3.4015546,-3.2278233,-2.8632908,-2.753006,-2.0513203,-0.92912906,-0.81077486,-0.79904103,-0.8735443,-0.8426515,-0.80292594,-1.2572458,-1.7089777,-1.5256586,-1.481003,-1.667146,-1.7842654,-1.9043067,-1.2514405,-0.6442288,-0.8910715,-1.5345004,-1.7052367,-1.7671853,-1.7517035,-1.6875505,-1.6474942,-1.6722374,-1.5863194,-1.3055028,-0.88931644,-0.4982108,-0.61019397,-0.9264653,-0.83127004,-0.3620492,-0.36347437,-0.34180886,-0.7452641,-1.142376,-1.5130639,-1.8503346,-2.2937987,-2.5887504,-2.681503,-2.6010785,-2.4013836,-2.373179,-2.53932,-2.677833,-2.7054393,-2.712462,-2.7160764,-2.7176208,-2.670084,-2.4695988,-2.3789597,-2.2108736,-2.129454,-2.1332643,-2.2484798,-2.227816,-2.2021456,-2.1987386,-2.2918587,-2.7054899,-2.9173708,-2.7002833,-2.2996135,-0.8659279,-0.86569405,-0.8657716,-0.8661612
-1.4623739,-1.4933012,0.62245667,-1.5557027,-1.3024372,-1.2237203,-1.0080122,-0.99237144,-1.0130174,-0.7127333,-0.69404566,-0.6022435,-0.88392305,-0.9044389,-1.2174144,-1.1705599,-1.112866,-0.8898771,-0.73339283,-0.2589557,0.1844068,0.4771665,0.4179678,0.5035154,0.8615445,1.1366402,1.226614,1.1554234,0.61717504,0.043182462,-0.13119982,-0.029568218,-0.009299561,-0.10848223,-0.3460894,-0.83709574,-1.2812632,-1.6218492,-1.8094981,-1.7041776,-1.2742556,-0.93235207,-0.77122295,-0.8427209,-1.1970615,-1.396936,-1.359504,-1.6938198,-2.1329303,-1.9868617,-1.3918148,-1.1487954,-0.86948705,-0.43045503,0.082256734,0.3488282,0.41702494,0.21158771,-0.33344772,-0.887388,-1.0984147,-1.0252795,-0.88828933,-0.81867504,-0.7673947,-0.87905556,-1.0917629,-1.1657498,-1.1545193,-1.0594102,-0.74969715,-0.14170675,0.40482777,0.55848753,0.3813482,-0.3593651,-0.90497607,-1.1506445,-1.1675134,-1.1382354,-1.0117301,-1.2635741,-1.9439979,-1.6688266,-1.3406776,-1.0960635,-0.9148239,-1.1287992,-1.3404016,-1.4598633,-1.6184083,-1.6213351,-1.7008357,-1.5472798,-1.2609291,-0.9811055,-1.1259928,-1.195101,-1.1959839,-1.374366,-1.9129424,-2.1944795,-1.9835103,-2.0499392,-2.245671,-2.2807868,-2.2174354,-2.1709554,-2.0994246,-2.09362,-2.1200008,-2.0693111,-1.7659178,-1.2612442,-0.47755033,0.5562809,2.3501902,4.5843086,5.1160407,6.845189,7.699317,9.79168,11.11566,11.493295,11.248802,10.938549,10.621413,10.323588,9.78263,8.869156,7.647915,6.384016,5.2662716,3.6346142,2.7687862,2.1278071,2.1600752,1.8593603,0.5997251,0.19772469,-0.28638893,-0.63730156,-0.85027254,-0.69360983,-0.51060677,-0.41066715,-0.4118573,-0.38458455,-0.57533205,-0.3973226,0.0804973,0.37447023,0.623286,0.6231948,0.6232087,0.623
1.535683,1.414159,1.0913725,1.2306157,1.0951097,1.0400983,0.8643357,0.8667599,0.14411968,-0.029042333,-0.08287142,-0.29414344,-0.17692545,-0.10486551,-0.1337541,-0.13355081,-0.0027439892,-0.024799898,-0.13925013,0.029740162,0.49244934,0.571298,0.6200403,0.41470408,-0.07990232,-0.6927539,-1.2313011,-1.7387365,-2.053972,-1.9850329,-1.7743938,-1.4530201,-0.9853492,-0.5378697,-0.11657334,0.46333236,0.9744487,1.4816618,1.6856142,1.1665722,0.22874504,-0.9621006,-1.8069458,-1.3134155,-0.61159694,-0.31709856,-0.18548656,-0.112520844,-0.26265022,-0.42031735,-0.56995296,-0.7666456,-1.110143,-1.5900023,-2.1397676,-2.4191613,-2.1198468,-1.7324977,-1.3305495,-0.85607654,-0.7806125,-0.96349514,-1.1319691,-1.2643738,-1.4195275,-1.3778912,-1.1022604,-0.67048335,-0.22600056,-0.16814604,-0.41562703,-0.7340909,-0.73586535,-0.70687807,-0.65142316,-0.7602172,-1.0663393,-1.2510118,-1.2816517,-1.3813334,-0.98492706,-0.14224431,0.8643614,1.2551816,0.7192091,-0.18811011,-0.8763495,-1.0221612,-1.2172645,-1.1770161,-1.0621414,-1.0395746,-1.1822041,-1.333385,-1.4435585,-1.6576012,-1.5965884,-1.4058331,-1.07849,-0.7068317,0.1835789,0.902445,0.81533754,0.9576762,1.5824082,1.7939603,1.8267747,1.8246819,1.7875035,1.7065867,1.640986,1.4495678,1.1211431,0.71145844,0.3604712,0.23972125,-0.06802883,-0.5166213,-0.78033274,-0.3544708,-0.19003734,-0.2656153,-0.48798642,-0.5958112,-0.48231155,-0.16439682,-0.17937149,-0.33100608,-0.55851674,-0.5712327,-0.5963361,-0.460891,-0.3130495,-0.22444963,-0.15044197,-0.035318926,0.0807353,0.17127082,0.19167937,0.21563172,0.24252158,0.48154438,0.49799496,0.54392236,0.39743862,0.19657864,0.12494728,0.2395728,0.58846533,0.49614266,0.20916516,0.07252815,1.0916145,1.0913805,1.0914311,1.0917419
-2.087709,-2.125486,-0.4048903,-2.4576654,-2.4774504,-2.441864,-2.2336702,-2.0282032,-1.9494791,-1.643191,-1.46398,-1.5032332,-1.6163867,-1.7303522,-1.5542165,-1.2375829,-0.93535674,-0.57583356,-0.2841711,-0.33771586,-0.14933693,0.21610966,0.19250327,0.17656267,0.18329367,0.23163551,0.24891448,0.3704771,0.43520787,0.35274845,0.33894065,0.42077944,0.3863544,0.100759804,-0.32432255,-1.05263,-1.4753051,-1.6088519,-1.9895662,-2.572721,-2.649488,-2.6298513,-2.857102,-2.7906504,-2.449757,-1.796551,-1.3433276,-1.3728492,-1.5829462,-1.9293365,-1.5377033,-1.2168255,-0.6675164,0.28023064,1.4769648,2.1794124,1.6336377,0.40206873,-0.13300541,0.052410275,0.3365026,0.75599253,1.1466795,1.3500769,1.4536604,1.2168518,0.63409024,0.01547122,-0.4191156,-0.71327126,-0.7308732,-0.49611455,-0.71729493,-0.9111406,-1.0689099,-1.3849496,-2.2275562,-2.6503634,-2.5684543,-2.4372199,-2.096895,-1.8418049,-1.4844756,-0.95562434,-1.0291474,-0.92949295,-0.9736815,-1.8104868,-2.0782952,-2.0467768,-1.9145398,-1.8393071,-1.9273329,-2.1031837,-2.536919,-3.009152,-2.8539524,-2.1776876,-1.317447,-0.36942035,0.9027617,0.21182445,-0.3916473,-0.2619592,0.7171622,1.2096105,1.5891947,1.9090936,2.178792,2.3118207,2.384265,2.7657042,3.4709072,3.7984426,3.2456727,2.2831829,1.2616282,0.060035154,-0.9834795,-1.4634182,-1.5612255,-1.0717158,-0.22538266,0.80419934,1.0859065,1.0415132,0.98932076,1.0566701,1.26325,1.4289279,1.5382483,1.5064687,1.2342981,0.6618264,0.25015855,-0.0076809227,-0.090444714,-0.34155816,-0.67978376,-0.7583153,-0.88260573,-1.0631484,-1.0697732,-0.82708454,-0.8542236,-0.9732926,-1.0515109,-1.0599833,-0.8083783,-0.727914,-0.8025706,-1.1087407,-0.40472054,-0.40456873,-0.40459597,-0.40506542
-2.4137154,-2.4865906,-2.0758665,-2.5461059,-2.690289,-2.7617288,-2.9183385,-2.9017963,-1.9939531,-1.3691444,-0.26458886,0.6132649,0.99328595,1.3237054,3.4082363,3.2326941,3.614973,4.3359957,5.3298783,8.264031,10.675584,11.691094,12.132641,12.243389,12.208252,11.712524,11.0952015,10.400507,9.996134,9.898018,9.907697,9.85601,9.608365,9.190321,8.621958,7.4794846,6.1204047,4.861119,3.7261362,2.3265557,0.30582023,-1.1172063,-2.5871131,-3.0953174,-2.9905896,-2.6131206,-2.4124336,-1.9410045,-1.1556014,-1.159685,-1.0901604,-0.923398,-0.48787552,0.15301384,0.8741243,1.716495,2.0286646,2.151778,2.4186482,2.5125885,2.2060752,2.0039897,1.9612825,1.9110366,1.7622765,1.4565167,1.2875562,1.3662095,1.3208768,0.83657193,0.67766136,0.40418583,-0.07164392,-0.6419676,-0.774497,-0.45301208,-0.68451214,-0.8225489,-0.70227736,-0.29001796,0.89462566,2.586192,4.3453765,3.9982145,2.7854881,1.4133172,0.12741616,-1.397363,-2.1123037,-2.0637875,-1.836036,-1.7093762,-1.8247999,-2.1570845,-2.3659704,-1.9815497,-1.7815444,-1.7713641,-1.5375977,-1.1814746,-0.3451448,-0.35662052,-0.544807,-0.48097858,-0.13022609,0.0053791404,0.08461562,0.047715485,-0.0027735457,-0.025757775,0.019016363,-0.017718978,-0.21109904,-0.4962803,-0.9431515,-1.2786825,-1.2382524,-1.3746866,-1.7800763,-1.9731717,-2.1293168,-2.3797812,-2.238813,-2.1017914,-2.1908166,-2.0841002,-1.9643633,-1.9433352,-1.9137106,-1.8977075,-1.964097,-2.095134,-2.1337633,-2.3193958,-2.4002476,-2.5623846,-2.8354626,-3.1261568,-3.3172483,-3.3403828,-3.3665729,-3.4214153,-3.338317,-3.0868566,-2.906733,-2.721622,-2.5301135,-2.2660155,-2.009562,-1.8227804,-1.9242439,-2.1185608,-2.0766904,-2.0762668,-2.07636,-2.0766845
-0.030471146,-0.14208275,1.517195,-0.2751034,0.036988556,0.17233163,0.43541166,0.5664723,-0.33103296,-0.8160244,-0.6816908,-0.21388426,-0.35336193,-0.40080708,-0.13117982,-0.12699404,0.0647135,0.3725872,0.55241036,0.99517256,1.2965177,0.97175795,0.4667966,0.29251194,0.3690738,0.60308045,0.7088452,0.6567882,0.20465633,-0.29146656,-0.5878087,-0.7076116,-0.78529096,-0.7473094,-0.7385541,-0.7781136,-0.5787838,-0.1302799,0.2856723,0.11598538,-0.22410288,-0.8799176,-1.0848753,-0.9939663,-0.9344398,-0.5552472,0.10458648,0.12553757,-0.21718377,0.04687202,0.18693429,0.06810054,0.01920107,-0.0142351985,0.03485681,0.11423086,-0.23156726,-0.5114268,-0.5008505,-0.32945538,0.084226966,0.60728306,0.7803055,0.8596734,1.0453885,1.3426282,1.777885,2.3927495,2.9035177,4.202504,6.660062,8.955782,9.82666,9.989366,9.450466,8.046015,5.001564,2.1681576,1.6335338,0.9415904,0.89272094,0.5551889,0.004927665,0.23659776,0.30024073,0.15691984,-0.34564212,-1.4971683,-2.1382174,-2.1632798,-2.0838606,-1.8719039,-1.4462323,-0.8083893,-0.26209667,-0.07740164,0.5323732,1.030127,1.5660892,1.8634081,2.1127286,1.5504863,0.7821975,-0.10233818,-0.47082868,-0.5356639,-0.5543631,-0.5588056,-0.55251783,-0.5912691,-0.63408333,-0.6542616,-0.5252344,-0.13500112,0.25062263,0.11759898,-0.3051592,0.14163324,0.43903348,0.90506464,1.0935879,1.5581181,2.2017536,1.9952607,1.2760905,0.7109326,0.34627593,0.27311888,0.48915654,1.0772774,1.9288895,2.7274795,3.2076159,3.3093882,3.32884,3.2280345,3.3883877,3.4084744,2.902675,2.6237907,2.1097603,1.664767,1.4291404,1.6728189,1.764265,1.7439636,1.6267538,1.3525383,1.0403328,0.9963776,1.2563851,1.2791133,1.5177071,1.5176609,1.5176201,1.5174468
0.37155426,0.18783036,1.0132427,-0.07529569,-0.14203788,-0.32742175,-0.7036116,-1.1427778,-1.5957069,-1.7558101,-1.9641435,-1.7391498,-1.60918,-1.5622238,-1.2878758,-1.2940471,-1.1488847,-0.89509326,-0.37371022,0.8127177,1.3260009,1.2695699,1.3342698,1.4769716,1.2616802,0.9736349,0.5508486,0.017831922,-0.42449197,-0.6333525,-0.68723404,-0.64248675,-0.6011809,-0.55703205,-0.464974,-0.2744546,-0.12665895,-0.088754326,-0.11664602,-0.4097591,-0.6182467,-1.0906477,-1.4467931,-0.9650266,-0.5824393,-0.21580261,-0.19661185,-0.0890519,0.4268431,0.45883012,0.49423978,0.33133942,0.10980869,0.17053592,0.112374194,0.01737763,-0.25413916,-0.7040581,-0.851372,-0.82215416,-1.1437079,-1.5046802,-1.8765664,-1.9966646,-1.87876,-1.2296104,-0.5061086,0.11005288,0.6192148,0.9323788,0.73227966,0.55789185,0.36999366,0.032557063,-0.39837104,-0.9415744,-1.4927211,-1.4663155,-1.4669498,-1.3146604,-0.5852494,-0.35611415,0.011361629,0.15917216,0.044425115,-0.06286909,-0.21926194,-1.0248507,-1.495796,-1.4809709,-1.3697753,-1.289388,-1.2757444,-1.310553,-1.2207581,-0.9605562,-0.95813566,-0.8953333,-0.59555167,-0.21684873,0.079410344,-0.30931005,-0.6105285,-0.659673,-0.73047876,-0.7656102,-0.827301,-0.8859284,-0.96188104,-1.0224683,-1.0184164,-1.0929033,-1.3606045,-1.7303326,-1.9052815,-1.4535129,-0.9406612,-1.0226616,-1.4244527,-1.3345152,-1.193899,-0.75676703,-0.19663809,0.7540263,1.7454026,2.461534,3.6806395,5.1772494,7.445079,9.027617,9.935344,10.437095,10.92284,11.525398,11.811615,11.9105015,11.744646,11.677219,11.863269,11.879889,11.964676,11.923054,11.89879,11.890221,11.865118,11.547849,11.069487,9.975671,8.532012,6.8335395,5.423457,3.3895435,1.0137603,1.013239,1.0133162,1.0139335
-3.2824507,-3.2641747,-3.4984593,-3.2428703,-3.373691,-3.3527484,-3.416078,-3.197061,-2.0549705,-1.3935684,-1.2337313,-1.3276763,-1.140107,-1.11845,-0.91859215,-1.2583904,-1.5756553,-1.6802696,-1.7795918,-1.0574279,-0.06621602,0.8444729,1.5350989,1.715385,1.6771512,1.3742408,1.0376214,0.6942929,0.5542531,0.7062613,0.86602056,0.9646608,0.801933,0.30099702,-0.38310775,-1.1155176,-1.4901422,-1.720021,-2.0621347,-2.8134882,-3.5029569,-3.7934375,-3.8911858,-3.6257133,-3.2571464,-3.4030004,-3.5021734,-3.3002896,-3.073556,-3.172044,-2.8157907,-2.665188,-2.5047238,-2.2956312,-2.0728667,-1.723248,-1.4498267,-1.0825322,-0.408833,0.339795,0.5289669,0.47137135,0.49823093,0.45863697,0.2674395,-0.5272237,-1.4202515,-2.2459953,-2.7906904,-3.2446465,-3.3819954,-3.333045,-3.0850656,-2.6586766,-2.600422,-3.0481873,-3.6353016,-3.7757654,-3.7081523,-3.761648,-3.6202502,-3.270432,-2.780818,-2.3244414,-2.6803653,-3.3240852,-3.7764974,-3.5147636,-2.8450067,-2.5652964,-2.37746,-2.3852425,-2.4646482,-2.6154137,-2.5667148,-2.5695362,-2.5412827,-2.1855938,-1.8672539,-1.5025458,-0.8260876,-0.6719985,-0.72350055,-0.19530824,0.6001547,0.82952344,0.9798503,0.98712933,0.9374459,0.8481861,0.7828281,0.680572,0.51357824,0.31168526,0.24847057,0.22452617,-0.45863986,-1.7039578,-2.5254188,-2.7738507,-2.8147373,-2.9475887,-2.5974858,-2.1220036,-2.034066,-1.8148956,-1.7205538,-1.885915,-2.0617583,-1.9618187,-1.8419602,-1.7974381,-1.9129677,-2.1302583,-2.397881,-2.5643783,-2.6242285,-2.6862593,-3.0430634,-3.2164707,-3.3830478,-3.5289922,-3.6362035,-3.6671517,-3.6530027,-3.562816,-3.6000147,-3.4046068,-3.146771,-3.0447688,-3.2079806,-3.2894325,-3.4986062,-3.4987235,-3.4986951,-3.4984117
