0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
13.480026,13.560408,11.766591,13.634394,10.9465885,11.016968,10.946734,11.609905,11.068047,13.102804,12.224323,11.4674,10.532623,9.949928,8.60003,6.031255,4.6957865,4.5412455,3.7213843,3.3229475,2.3863647,1.6373887,1.2128912,0.78261673,0.33276677,0.130115,0.08290276,0.11613208,0.4426353,1.8394554,3.1670501,3.652731,4.2575417,3.7894168,2.4164104,0.81275046,0.10514565,0.046465695,0.1549506,0.2802433,0.2824138,0.20141286,0.07813352,-0.03794092,-0.14169358,-0.081610404,0.57544684,0.7383378,0.26073295,-0.15286647,-0.3772973,-0.47984433,-0.34582138,-0.21727034,-0.20945215,-0.24547553,-0.21129613,-0.25588924,-0.12674282,-0.13607468,-0.29616213,-0.41202247,-0.4727327,-0.47435293,-0.4932179,-0.5102327,-0.27827835,-0.03558755,0.43114483,0.91213065,1.1577673,1.3715149,1.2299364,1.4891281,1.9392407,2.0539246,2.091599,2.1628706,2.2440891,2.8110023,3.2246733,3.8320327,4.257445,4.0589886,3.324538,2.4083717,1.124751,0.24968643,-0.37262362,-0.8158919,-0.9450774,-0.8013532,-0.6356024,-0.31995642,-0.18936294,-0.03741703,2.322325,3.4789987,2.3311806,1.4213326,0.47962576,0.28316474,0.12731177,-0.07941719,-0.271131,-0.3618186,-0.34271976,-0.29123822,-0.16595984,0.03916733,0.26431546,0.5476911,0.9051446,1.1777862,1.4723954,2.358131,2.5483768,1.6153402,0.78699505,0.53939605,0.66372883,0.8002715,0.8251184,0.84329,1.0288538,1.4228108,1.7269593,2.076499,2.3714163,2.5945816,3.0549135,3.70326,4.199371,4.927607,6.1507726,7.661008,8.887446,9.657412,10.1385565,10.659414,10.987739,11.158018,11.357557
-2.2951722,-2.3140397,-1.2361932,-2.21461,-0.9085215,-0.94671047,-0.908639,-1.2000403,-0.9707891,-1.8372883,-1.6038556,-1.507242,-1.5706409,-1.7028294,-2.0472636,-2.4326568,-2.4297934,-2.110816,-1.5209852,-1.072706,-0.80245745,-0.5845892,-0.5514293,-0.369499,0.005440116,0.22283667,0.31893954,0.32814765,0.14456236,-0.7060359,-1.4058557,-1.7166022,-1.9353966,-1.4256785,-1.3623823,-1.556191,-1.9650383,-2.6219091,-3.2877047,-3.5227454,-3.5448718,-3.5396585,-3.4869099,-3.4064636,-3.2547965,-3.0842037,-2.7805643,-2.3764417,-2.2706094,-2.0943718,-1.6563303,-1.3998905,-1.080382,-1.0035772,-0.95164716,-0.67242503,-0.38886017,-0.12811625,-0.09061746,-0.090138026,-0.09122148,-0.15922111,-0.336711,-0.55497974,-0.8307774,-1.3032782,-1.7792526,-2.2018642,-2.4465795,-2.3634284,-2.0241802,-1.7971897,-1.6302563,-1.9731345,-2.4324734,-2.6757255,-2.9089732,-2.9416966,-2.8167953,-2.8165863,-2.7470112,-2.7252383,-2.5365257,-2.1644888,-1.8070993,-1.2915461,-0.8144576,-0.61107695,-0.38379604,-0.13279155,-0.25831556,-0.3413209,-0.43876603,-0.59723085,-0.77430314,-0.82801056,-1.1467955,-1.5498488,-1.8657006,-2.102353,-1.9295148,-1.6644217,-1.4529941,-1.3752276,-1.3088807,-1.247173,-1.2284937,-1.1428492,-0.99756306,-0.82742035,-0.68692154,-0.64973557,-0.77252996,-1.1078875,-1.559093,-2.1259856,-2.283596,-2.2339792,-2.317666,-2.435558,-2.495666,-2.4235024,-2.4169931,-2.4721088,-2.5426803,-2.6570168,-2.7134266,-2.7497587,-2.7378488,-2.8079977,-2.8175745,-2.841743,-2.7151682,-2.666019,-2.6103606,-2.4008217,-2.0481172,-2.1156275,-2.5180264,-2.7342553,-2.6103425,-2.5589514,-2.5991364
-0.5353524,-0.516171,-0.4968503,-0.5179174,-0.6490003,-0.6302044,-0.6488913,-0.53887534,-0.61788374,-1.0240387,-1.4908847,-1.7601846,-1.7515256,-1.7138128,-1.6232433,-1.56714,-1.5621072,-1.6946653,-2.0177674,-2.2617435,-2.6109385,-2.9483252,-3.402992,-3.499616,-3.234304,-3.0157576,-2.8765678,-2.830071,-3.1064777,-3.5534792,-3.1471713,-2.5769358,-2.2960527,-2.0404491,-1.6090322,-1.3495575,-1.2160652,-1.3653272,-1.8910162,-2.3623786,-2.5391963,-2.5983067,-2.6507423,-2.6998305,-2.7239308,-2.6730616,-2.5815997,-2.8653324,-3.14825,-2.9461012,-2.8258636,-2.7339814,-2.6543207,-2.6663823,-2.7259011,-2.6898382,-2.510971,-2.2703042,-2.0965853,-1.8559682,-1.620703,-1.4154172,-1.2981715,-1.2463274,-1.1941171,-1.1051321,-0.7968074,-0.6045204,-0.51859015,-0.22662535,0.08108837,0.5067972,0.7826495,1.0287309,1.0070925,0.92751426,0.78066105,0.6511788,0.6115484,0.4652298,0.23476894,0.19637926,0.14822999,-0.022781,-0.33884633,-0.6308367,-1.1435615,-1.6755668,-2.1938038,-2.908135,-3.2788763,-3.3970375,-3.4871588,-3.6507707,-3.5626116,-2.6452525,-2.1450093,-1.9899179,-2.400368,-2.3165638,-2.2601492,-2.2168155,-2.208125,-2.2081032,-2.1904805,-2.2005243,-2.192508,-2.175596,-2.1681373,-2.2014806,-2.3001728,-2.4018097,-2.588303,-2.5633168,-2.4615135,-2.236834,-1.5875449,-1.5277066,-1.7171621,-1.8270643,-2.1830297,-2.7141528,-2.8864532,-2.8737497,-2.82838,-2.6940424,-2.5896535,-2.5345557,-2.5625358,-2.635262,-2.678171,-2.64844,-2.652545,-2.5929642,-2.5529122,-2.366131,-2.1996818,-2.0896025,-1.8963737,-1.6784617,-1.5067283,-1.3587049,-1.2139105
-2.109998,-2.0465,-0.68204284,-1.9919459,-0.10551822,-0.16152903,-0.10562086,-0.5933035,-0.207281,-2.064845,-2.3909092,-2.6155515,-2.4248614,-2.189285,-2.096933,-1.7494957,-1.7402925,-1.4354486,-1.103917,-0.78727883,-0.44366965,-0.3267529,-0.35597056,-0.4942332,-0.669756,-0.67381024,-0.5970153,-0.52355075,-0.4951124,-0.76911414,-0.5556593,-0.28320813,0.24020708,0.92484915,0.5566771,0.024251133,-0.40368786,-0.9353746,-1.7137651,-2.3849473,-2.670026,-2.7831776,-2.793988,-2.7632518,-2.6334648,-2.394383,-1.9922287,-2.0074549,-2.1563833,-2.2104445,-2.0664384,-2.0804281,-1.9845403,-1.9131122,-1.8644803,-1.5647546,-1.2512374,-0.8838884,-0.79818785,-0.810976,-0.88224673,-1.0651114,-1.2403579,-1.3062652,-1.265577,-1.0625107,-0.7899097,-0.76011765,-1.3736331,-1.6910311,-1.6577898,-1.6050409,-1.6124909,-1.9074013,-2.2482185,-2.5042636,-2.8006744,-2.7594125,-2.5541759,-2.4171422,-2.1900594,-1.9227644,-1.7684863,-1.7413437,-1.5886376,-1.3767316,-1.1463149,-1.0782642,-1.0802219,-1.2709866,-1.6598153,-1.8840582,-2.0407891,-2.2273073,-2.3456016,-1.8679011,-1.7911508,-1.6339995,-1.5802574,-1.601161,-1.5822756,-1.7717289,-2.0380554,-2.3171468,-2.3853393,-2.4065447,-2.4257615,-2.3486958,-2.2196617,-2.054638,-1.8954065,-1.763692,-1.5240809,-1.4188938,-1.7399611,-2.1556368,-1.7868891,-1.4662924,-1.4437323,-1.3305511,-1.3927654,-1.7693572,-2.0370817,-2.2053378,-2.3576963,-2.3084755,-2.1285985,-1.9364916,-1.8663646,-1.9548051,-1.9684658,-1.8752187,-1.6101261,-1.3640556,-1.2593279,-1.3037828,-1.154367,-1.1223127,-1.5715666,-1.909265,-1.7862606,-1.6808612,-1.700725
1.2813734,1.2108365,1.4936388,1.0250957,1.2038946,1.2356784,1.2039851,1.4068623,1.2541397,0.25413772,0.17012945,0.22635394,0.20293221,0.23357606,0.18174723,0.14641425,0.15289503,0.032856613,0.1573112,0.27052805,0.6375214,0.84550583,1.2731854,1.4763812,1.4380985,1.2804074,0.96815544,0.65604544,0.33443004,-0.1657522,-0.75238526,-1.1749356,-1.506932,-1.1125331,-0.67992175,-0.3827575,-0.048865613,0.680122,1.4688536,1.8488836,1.9222083,1.8998779,1.8388158,1.7221503,1.5374194,1.2330117,0.42561868,-0.32004368,-0.46386838,-0.47439057,-0.36874118,-0.272321,0.15157044,0.5752227,0.96143675,1.4504496,1.6922613,2.1974478,2.6193333,2.8723063,2.897151,2.8748538,2.8616538,2.7424293,2.477612,2.0920534,1.6268651,1.4538212,1.2511921,0.9678029,0.9937966,0.5522161,-0.44375047,-1.291475,-1.4151905,-1.3984255,-1.4101323,-1.5938044,-1.9430454,-2.2625704,-2.3756683,-2.3492808,-2.3893712,-2.2795496,-2.0636423,-2.0793977,-1.8194047,-1.7535441,-1.922667,-1.8917565,-1.370126,-1.0164557,-0.7744661,-0.5617657,-0.26293033,-0.14802772,-0.24210227,-0.66134715,-0.6256113,-0.7364906,-0.68617284,-0.5972887,-0.239512,0.25875717,0.563767,0.75593746,0.8341869,0.8542601,0.8056838,0.71517915,0.47663423,0.19874689,-0.09235188,-0.50490785,-0.91141117,-1.090495,-1.1353836,-1.2004486,-1.0544361,-0.52818924,0.2879833,1.1904655,1.5990759,1.7687972,1.7395319,1.4300301,1.1734179,1.0067234,0.861997,0.96204823,0.9916103,0.9962975,1.0183096,0.92855877,0.8280152,0.9616432,1.1712894,1.5077562,1.7235991,1.669719,1.4687972,1.50563,1.4389901
-2.6755462,-2.7312088,-1.7059857,-2.699678,-1.567091,-1.5768151,-1.5670502,-1.7272189,-1.5878345,-2.6623778,-2.5568075,-2.4482903,-2.2999485,-2.183022,-1.9665098,-1.5215698,-1.4206386,-1.1499858,-0.6079891,-0.37161794,-0.19906768,-0.23386945,-0.38955683,-0.41892663,-0.39839494,-0.38146222,-0.337523,-0.20461124,-0.043250173,-0.20575255,-1.372747,-1.6665916,-1.0723524,-0.13559315,0.29556113,0.569274,0.3396543,-0.095103666,-0.2721808,-0.07720575,0.1478008,0.3446162,0.52578807,0.69030786,0.7480353,0.74850917,0.8496572,0.5432344,0.2509148,0.07634565,-0.04107657,-0.16660953,-0.37010738,-0.44936016,-0.40416366,-0.27889895,-0.18635914,0.0980221,0.36106342,0.4985194,0.5486558,0.5467155,0.54581815,0.53793997,0.7193797,1.2302518,1.3521557,0.9614919,0.25250334,-0.92451197,-1.9113164,-2.2626543,-2.2105665,-2.1612058,-2.0991247,-2.1162195,-2.1617045,-2.2135386,-2.1663237,-2.1698956,-2.291555,-2.9027085,-3.391988,-2.808364,-2.1245959,-1.0593363,0.040351674,0.2193112,-0.4996605,-0.44266802,0.029127732,0.113027364,0.031634703,-0.17746657,-0.5702308,-0.6808359,-0.9804582,-1.0411971,-0.26739532,-0.47108498,-0.73007476,-1.0550787,-1.3056753,-1.4756923,-1.4693387,-1.4440856,-1.4346569,-1.4056396,-1.3491328,-1.1991713,-1.077251,-1.0193278,-0.9072167,-0.8549561,-0.7131194,-0.53414094,0.063981116,1.0199978,1.2400421,0.90504515,0.3157419,0.010271385,0.03067436,0.18035024,0.41303378,0.5961311,0.6974313,0.75443864,0.73241544,0.6344737,0.5041586,0.37248513,0.30322707,0.23008105,0.034383044,-0.11056447,-0.29705894,-0.36485714,-0.1357779,-0.18806043,-0.30115077,-0.64614594,-0.82656467
-2.254674,-2.2909315,-1.993371,-2.2775626,-1.6995547,-1.722384,-1.699604,-1.9017863,-1.734035,-2.2229848,-2.133644,-2.1044965,-2.0827062,-2.0160272,-1.8534553,-1.361357,-0.95873517,-0.8034408,-0.39717615,-0.14955676,-0.14951226,0.13021751,0.46653962,1.0595524,1.480736,1.5864811,1.6465821,1.663994,1.7469678,2.1282177,1.268348,0.6353683,0.6824093,-0.06884976,-0.36455357,-0.28852344,-0.39171556,-0.4358737,-0.39057934,-0.31360516,-0.32557073,-0.36222005,-0.37900263,-0.41422927,-0.5469361,-0.7868654,-1.3677855,-1.7270417,-1.5173733,-1.3272598,-1.2215053,-1.2470368,-1.3078235,-1.4365635,-1.4768198,-1.4100428,-1.3305103,-1.2511114,-1.1710324,-1.1488886,-1.1174995,-1.0737988,-0.97737014,-0.900172,-0.9005818,-0.9411597,-1.225591,-1.5942408,-1.6666694,-1.6230893,-1.8875083,-1.9948211,-1.7998176,-2.115441,-2.273305,-2.25099,-2.1123316,-1.939184,-1.8206215,-1.6505315,-1.4589567,-1.4452153,-1.6625446,-2.0139387,-1.860871,-1.2477908,0.1267243,1.986038,3.5476086,4.868344,5.1163445,4.658403,4.2694635,3.8713775,3.6567678,3.0619779,0.92368543,-0.9991008,-1.4121556,-1.5684848,-1.4583807,-1.389071,-1.286686,-1.2616556,-1.2522087,-1.210526,-1.1859186,-1.1069164,-1.0096723,-0.8133367,-0.52608454,-0.29986894,-0.3205672,-0.6670122,-0.83433723,-0.86845744,-1.2111844,-1.5895929,-1.8761663,-1.9205699,-1.7923285,-1.4697258,-1.3582191,-1.3342328,-1.3211783,-1.3492411,-1.3926126,-1.4302757,-1.3981786,-1.4318398,-1.5671387,-1.7805241,-1.8369368,-1.9468569,-2.0357058,-2.2130575,-2.4638393,-2.682045,-2.6876392,-2.6026986,-2.571849,-2.620566,-2.659382
0.015663892,0.042688012,-0.46223372,0.110204786,-0.31630632,-0.3244843,-0.31631598,-0.47818112,-0.3334183,2.5086102,4.6291633,5.8728228,7.2538195,7.9236374,8.84882,10.336228,10.980413,11.32675,11.740877,11.889206,12.024166,12.089592,11.976731,11.376252,10.209264,9.650164,9.273474,8.579037,7.1541777,2.8816712,-0.60393226,-1.8625051,-1.9347907,-0.53402936,-0.62267303,-1.0296391,-1.4325368,-1.9013455,-1.9850862,-1.5653216,-1.180916,-0.8820482,-0.64726156,-0.37275934,0.07174614,0.56748074,1.1285086,1.3072088,1.239355,1.0079713,1.06648,0.9560861,0.72756696,0.4412883,0.07747471,-0.064558394,0.0232744,0.18086338,0.078796625,-0.033802956,-0.10019803,-0.20524901,-0.33304018,-0.39464337,-0.37390408,-0.24336772,-0.01754351,0.18890674,0.5069895,0.45760223,0.317329,0.02180639,-0.3726662,-1.1276039,-1.8259559,-2.2358837,-2.5154476,-2.5053983,-2.1524026,-1.6550074,-1.5361146,-1.8902962,-2.4406247,-2.5128443,-2.0017583,-0.97889125,0.045096267,0.45809856,0.57062745,0.65099776,0.23375374,0.124451116,0.036933124,0.060641184,0.33884245,0.51038754,0.38680783,0.47902462,0.65270764,0.4956964,0.42870468,0.22872986,0.050457582,-0.17146657,-0.2053002,-0.24322711,-0.3393703,-0.36816663,-0.33268273,-0.26742852,-0.075236365,0.27126685,0.7182978,0.94308937,0.77716064,0.5659965,0.62833023,0.9289235,1.0410862,0.904457,0.86199176,1.0490968,1.1149621,1.1554062,1.0921338,1.0143971,0.96126485,0.9366605,1.0078529,0.9293007,0.9912871,0.9558476,1.0577248,0.9737624,0.5875723,0.08240731,-0.17955321,-0.42726517,-1.0688221,-1.4893376,-1.4019132,-1.2937824,-1.3013312
-1.9471797,-1.9548693,-2.5573344,-1.8138713,-2.722041,-2.7156603,-2.7220812,-2.586318,-2.7009225,-1.3757472,-1.2146672,-1.1785012,-1.2377939,-1.2948964,-1.2206767,-1.30199,-1.0810556,-0.9117001,-0.6186681,-0.35323113,-0.20161787,-0.18421653,-0.22286741,-0.53270006,-0.92588764,-1.0286653,-0.9715196,-0.9468267,-0.9703737,-1.1856613,-1.5344512,-1.777324,-1.8460481,-1.7344866,-1.5645063,-1.2770431,-1.282556,-1.3926322,-1.3920331,-1.300385,-1.2611194,-1.2378793,-1.1757495,-1.0727859,-0.90104836,-0.6738335,0.03478083,2.4351206,5.862797,8.705246,10.027267,11.052247,12.106543,12.499566,12.569205,12.270897,11.9595785,11.132953,10.116728,9.122057,8.102273,6.900343,5.4239407,3.8746498,2.3967285,0.6043256,-0.9599565,-1.3535237,-0.7193839,-0.20524865,0.044480354,0.056406304,-0.2573381,-1.0236686,-1.5423722,-1.7944862,-1.9518309,-1.8494115,-1.7646651,-1.4709055,-1.3895769,-1.6365926,-1.6591934,-0.3933772,0.101671614,0.5014639,1.0808254,1.3461692,1.238177,1.478179,1.7829738,1.9136341,2.0396914,2.062646,1.365881,0.8350198,1.5231117,2.6913114,5.4566436,7.81903,9.557884,10.794239,11.462863,11.815338,11.959419,12.070467,12.118643,12.142667,12.122051,11.988565,11.82041,11.613354,10.960906,9.921698,8.575745,5.503532,1.5177277,-0.65709645,-1.2884188,-1.3841918,-1.0459424,-0.61543655,-0.51249003,-0.61515343,-0.6859399,-0.84296775,-0.9655514,-0.9603466,-0.7704605,-0.6317984,-0.6034495,-0.7603576,-0.92551565,-1.1482308,-1.3654411,-1.6299534,-2.0607762,-2.4913435,-2.8486536,-3.011212,-3.112569,-3.229763,-3.2416716
-2.4415536,-2.3723485,-1.2941203,-2.3809223,-1.4179195,-1.3995022,-1.4178183,-1.3340223,-1.3972821,-2.431371,-2.4147756,-2.2569363,-2.06176,-1.9050437,-1.775605,-1.6376855,-1.8185242,-2.158111,-2.2389398,-2.375481,-2.117489,-1.5719615,-0.84757674,0.2811711,1.5878731,1.9533479,1.9575942,2.0476007,2.288889,2.9535217,2.5397534,1.5392244,-0.022026807,-1.5293198,-1.6346613,-1.1939814,-0.83312225,-0.60011065,-0.34438777,-0.108092636,-0.06664384,-0.06337531,-0.062190898,-0.063766524,-0.16378686,-0.46161884,-1.3812685,-1.6479133,-1.3872001,-1.2056694,-1.1433611,-1.3324711,-1.6099807,-1.5929188,-1.4386578,-1.2688415,-1.2794011,-1.1623899,-0.9798275,-0.79842496,-0.7236721,-0.59448135,-0.33551806,-0.10236165,0.11886731,0.35560614,0.21099713,0.21509261,0.16494682,-0.1514156,-0.49082157,-0.82876986,-1.2199005,-1.4914634,-1.5550733,-1.5208247,-1.4242066,-1.3491228,-1.2283072,-1.3190076,-1.4808972,-1.9082515,-2.304597,-2.4457521,-2.4774346,-2.6271558,-2.6105726,-2.330539,-1.8052019,-1.281718,-1.0390538,-1.1425946,-1.2311107,-1.305069,-1.4095122,-2.1310208,-3.1597192,-2.8380313,-1.8949132,-1.6867216,-1.637656,-1.7408295,-1.7131598,-1.6116877,-1.584067,-1.6238743,-1.7207989,-1.8980012,-2.1016073,-2.3271399,-2.5553098,-2.7072456,-2.6787274,-2.5596786,-2.4983697,-2.5380454,-2.3118317,-1.7224771,-1.2910656,-0.9313986,-0.49522033,-0.24821238,-0.11859207,0.0008650869,-0.030221373,-0.13031074,-0.20156348,-0.20969823,-0.2627794,-0.2631804,-0.33134377,-0.36036927,-0.24129656,-0.24408105,-0.27268207,-0.2384721,-0.17228928,-0.06850153,-2.0205975e-05,-0.19163454,-0.4951135,-0.59185547,-0.7749481
