0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192
10.97101,10.933662,10.832302,10.675711,10.426616,10.2671,10.157746,9.930123,9.371159,8.100236,5.7050667,3.7125902,2.8901763,2.6121068,2.0741792,1.0142615,0.86945087,0.6019831,0.25550494,0.42011657,0.75879866,0.6025786,1.2335886,2.041612,1.9893904,2.283005,3.147379,3.8052487,4.2546983,4.3181505,4.0282917,2.6559532,2.4070535,2.1745186,1.760525,1.4368,1.5943357,2.6417716,4.3676186,5.6603765,6.116366,5.433368,4.657567,3.4538684,2.3570638,1.811693,1.5167832,1.2666872,0.79420394,0.5925157,0.64321816,0.8249632,1.0383844,1.1527128,1.1684394,1.1762288,1.6062708,2.4714012,2.2017899,1.549041,0.7058029,0.22664127,0.12946498,0.24587835,0.48240966,0.7393178,0.8211452,0.7107469,0.5722156,0.7668944,1.4143667,1.7673228,1.7559699,1.8391467,2.071337,2.2406917,1.9140198,0.7713753,0.23557726,0.7552975,2.2207208,3.836554,4.9966993,5.0019445,4.897534,4.906081,5.1245985,5.158183,5.0924788,5.0140395,5.0755386,5.1097493,4.9977264,4.9297886,4.741678,4.6847568,4.5796213,4.525656,4.396521,4.1664433,4.0403476,3.453353,3.0594006,2.9832563,2.6340842,2.5562267,2.5114384,2.5770082,2.7506285,2.811687,2.9050848,3.0067682,3.0813456,3.264247,3.7098584,4.2854505,5.1023545,5.965346,6.513927,7.6919384,8.790223,9.460709,10.175935,10.534191,10.783118,11.02771,11.323118,11.581315,11.891993,12.06437,11.914734,11.846114,11.9573965,12.067974,12.126904,12.1369,12.078402,12.13687,12.123356,11.945315,10.86389,12.043935,12.166443,11.864308,11.706501,11.858997,11.949253,12.093534,10.862663,12.165649,10.863021,11.897215,12.029828,12.060319,11.978754,11.917067,11.742947,11.963789,11.939112,12.0861435,11.834413,11.730488,11.918434,11.933467,11.891823,11.914599,11.9143505,11.970494,11.95267,10.86244,11.832689,11.9232,12.07049,11.957823,10.862855,11.800325,11.904137,11.892622,11.977402,12.020903,11.974602,12.088626,12.111353,12.000993,12.078444,11.898567,11.983104,11.857382,11.9806795,11.895296,11.953542,11.727279,11.90332
-2.8552933,-2.681923,-2.6093237,-2.7228885,-2.7260962,-2.642241,-2.7751598,-2.7379417,-2.7290845,-2.6864758,-2.5199516,-1.9323993,-1.6733202,-1.626086,-1.4090931,-1.1971198,-1.3550853,-1.7220355,-1.7371178,-1.6530496,-1.6728506,-1.4524229,-1.6480439,-2.1721358,-2.205998,-2.2933815,-2.3949835,-2.5443213,-2.7153804,-3.291521,-3.8979602,-3.8033657,-3.698261,-3.3847942,-2.6084409,-2.188781,-2.173448,-2.2295837,-2.1591442,-1.9207532,-1.7214358,-1.6283101,-1.6067843,-1.4561267,-1.3426347,-1.2393599,-1.0370522,-0.9765903,-0.83546317,-0.6239388,-0.39860433,-0.14070657,0.005473554,-0.13503873,-0.558642,-0.82143474,-1.0615634,-1.2712213,-1.3089633,-1.3576835,-1.4732139,-1.4837826,-0.9823485,-0.45482042,-0.054255128,0.057749823,-0.34858236,-0.80980986,-1.7826363,-2.2011023,-2.3640738,-2.1671314,-2.0012772,-1.908683,-1.9237785,-2.0951903,-2.0606441,-1.8324931,-1.7898946,-2.2663336,-3.1214156,-3.9032521,-3.99926,-3.8736115,-3.7990649,-3.7951453,-3.8351426,-3.8121908,-3.8403158,-3.7932959,-3.7305858,-3.6547241,-3.507606,-3.4225323,-3.3947828,-3.3734865,-3.2733862,-3.1566615,-2.9203422,-2.76087,-2.6093752,-2.3434029,-2.1726742,-2.3528047,-2.4180892,-2.4185255,-2.4183626,-2.441451,-2.4898617,-2.474719,-2.5424333,-2.5191226,-2.427951,-2.4378197,-2.436287,-2.3939872,-2.4598382,-2.4954634,-2.4924984,-2.4369967,-2.3525646,-2.4105144,-2.5872118,-2.6693017,-2.5394034,-2.5371168,-2.450139,-2.487458,-2.5227323,-2.4411674,-2.368696,-2.3746638,-2.456812,-2.456948,-2.4039607,-2.3609452,-2.395227,-2.3182588,-2.3946853,-2.4374843,-2.2154784,-2.4283903,-2.357675,-2.2840924,-2.3257551,-2.3739014,-2.4192638,-2.3687832,-2.214688,-2.2947717,-2.2149568,-2.3833325,-2.4017634,-2.331915,-2.3308477,-2.3151495,-2.3231323,-2.29232,-2.2768846,-2.2548606,-2.2996693,-2.3195286,-2.3761067,-2.446486,-2.4193828,-2.3175247,-2.216527,-2.227667,-2.1956582,-2.2145925,-2.2805603,-2.2757235,-2.2909918,-2.2834418,-2.2148685,-2.2123845,-2.2780647,-2.2275538,-2.2120752,-2.2054582,-2.120371,-2.1230783,-2.145595,-2.1753924,-2.1785798,-2.210984,-2.1094468,-2.1421318,-2.194036,-2.210866,-2.0920482,-2.1463196,-2.0356944
-2.6496603,-2.6516771,-2.4251075,-1.9993451,-1.6464734,-1.3628738,-1.1169103,-0.8043736,-0.45782137,-0.28836286,-0.33334672,-0.22317784,-0.047608152,0.08585251,0.027274873,-0.52951133,-1.0978998,-1.9515799,-3.0347042,-3.0675228,-1.9778806,-1.036929,-0.522957,-0.29556596,-0.26169991,-0.33559805,-0.21036568,-0.09303852,0.06761898,-0.12397343,0.14652961,0.025359347,-0.42660126,-0.5618384,-1.1294508,-0.90820724,-0.54670614,-0.5042991,-0.25622097,-0.26293513,-0.702417,-0.9508404,-0.9673569,-1.06169,-0.97961587,-0.6903326,-0.84041417,-1.0244893,-1.1806514,-1.3627267,-1.5155704,-1.6611924,-1.6804585,-1.4324162,-1.0412128,-0.8379221,-0.6561133,-0.36828014,-0.5620945,-0.8078428,-0.87796384,-0.769302,-0.60861427,-0.32964623,0.43133098,1.9048489,4.304786,6.6774826,9.125045,10.654488,12.078817,12.61957,12.692457,12.721122,12.82421,12.847866,12.935251,12.3050785,10.204594,8.2194195,6.012752,2.6609988,-0.5377826,-1.0413549,-1.1847055,-1.2367427,-1.3107004,-1.4356346,-1.6731662,-1.8711272,-1.9682193,-1.9406484,-1.8899968,-1.7980013,-1.5849739,-1.4934855,-1.458037,-1.4981372,-1.552938,-1.5195501,-1.4150709,-1.2434504,-0.9910719,-0.7463152,-0.49205166,-0.33560258,-0.12525634,0.045404203,0.064944014,0.10686368,0.05988796,-0.04194615,0.02684664,0.049141757,0.07168201,0.104611814,0.16569456,0.06070666,0.006902322,-0.10802472,-0.40709475,-0.6458286,-0.9909459,-1.2303139,-1.3213373,-1.1939228,-0.9790623,-0.84825283,-0.680007,-0.5467153,-0.14074273,-0.006337464,0.0015273392,-0.083439946,-0.16110732,-0.11505175,-0.05747041,-0.088483915,-0.058409303,0.03394547,0.38627487,0.017676264,-0.07478979,0.05594352,0.14021547,0.17071676,-0.0055065155,0.12385619,0.38666165,0.0795016,0.38656592,0.24037303,0.19389315,0.11760548,0.2224871,0.26185977,0.13377014,0.13151745,0.13508683,0.13582662,0.25815925,0.21203128,0.13591042,0.15061146,-0.0008453131,-0.01723659,-0.04110104,0.06488657,0.10910496,0.38676387,0.16645962,0.057184517,0.0019752681,0.03466314,0.38670367,-0.015645444,0.035277188,-0.11336544,-0.10772672,-0.09976488,-0.029384732,0.07686016,-0.08926162,0.016505927,-0.03812766,-0.0462659,-0.13520375,-0.21126437,-0.2398975,-0.32024658,-0.3483486,-0.45871332,-0.29041934
-1.3519366,-0.9589002,-0.66294265,-0.7243318,-0.7897744,-0.7306794,-1.0050907,-1.0465641,-0.9701027,-0.7829642,-0.37042215,0.14223167,0.28776273,0.32250372,0.6941706,0.9824613,0.6308692,-0.10380167,-1.1079831,-1.6318645,-2.0415583,-2.0363405,-2.0674255,-2.218717,-2.281547,-2.414396,-2.496415,-2.5281453,-2.3648515,-1.8687451,-1.4687035,0.16599067,0.7925657,0.6196886,-0.7880334,-1.2717429,-1.142829,-0.97943217,-1.1444819,-1.368049,-1.6865826,-1.795953,-1.7859664,-1.599994,-1.1704067,-1.0036556,-1.6122949,-2.2829928,-2.617124,-2.6610422,-2.5534973,-2.3272414,-2.0773332,-1.8294694,-1.3406167,-1.2963436,-1.3989077,-1.5179634,-1.8219422,-1.9574947,-1.8352188,-1.5735583,-1.406676,-1.4194319,-0.9726756,-0.3879875,-0.1732776,-0.29039732,-0.9754949,-1.5668457,-2.0234976,-2.05105,-2.124874,-2.195604,-2.2415571,-2.3161926,-2.151484,-1.8076923,-1.3690934,-1.1523168,-0.76063186,-0.41009882,-0.4283323,-0.39086962,-0.4300873,-0.54037565,-0.6825759,-0.9286113,-1.419898,-1.9070594,-2.269207,-2.4487834,-2.564276,-2.5795455,-2.513487,-2.440785,-2.5076597,-2.6015224,-2.5963895,-2.5424798,-2.4502013,-2.1545978,-1.9593825,-2.066113,-2.1640284,-2.279821,-2.344641,-2.4615784,-2.5863185,-2.5938702,-2.6954699,-2.6993403,-2.572411,-2.6188352,-2.660517,-2.615993,-2.7191677,-2.7940207,-2.7480536,-2.5083055,-2.172631,-1.9884747,-1.8009939,-1.7163845,-1.5499455,-1.489156,-1.5681355,-1.8504245,-2.0203364,-2.0156128,-2.0936122,-1.9479086,-1.9784744,-2.1690414,-2.1633716,-2.142124,-2.204445,-2.2556338,-2.2919493,-2.2958093,-1.9290044,-2.2615483,-2.3181615,-2.265801,-2.3154988,-2.3109808,-2.3103046,-2.301579,-1.927503,-2.2717056,-1.9279863,-2.416582,-2.3528306,-2.306289,-2.2849238,-2.3367229,-2.4891236,-2.4147737,-2.310527,-2.1890268,-2.353818,-2.4148543,-2.4207227,-2.5570965,-2.5307004,-2.4091177,-2.3533344,-2.3206668,-2.3605251,-1.9272236,-2.397548,-2.3582075,-2.440509,-2.462366,-1.927698,-2.3298395,-2.4720628,-2.4672084,-2.47839,-2.4688585,-2.2872443,-2.2782373,-2.30668,-2.3694842,-2.367127,-2.438327,-2.4810183,-2.4914153,-2.479349,-2.4726045,-2.4418948,-2.5518603,-2.3766205
1.6564783,1.0035839,0.33875358,0.02711127,-0.30817348,-0.6844016,-0.6918125,-0.5304856,-0.33695176,0.11396116,0.47931293,0.008742958,-0.32843804,-0.4972765,-0.80870473,-0.8692956,-0.67458695,-0.3438605,0.20636445,0.03800592,-0.74306154,-1.4544764,-1.695629,-1.3293899,-1.1902716,-1.0518657,-1.073711,-1.1276387,-1.4863683,-1.6109195,-1.7264519,-1.886749,-1.461111,-0.77337,-0.3631068,-0.3467133,-0.8827348,-1.2053431,-1.5826747,-1.574934,-1.1504958,-0.90702754,-0.75946116,-0.49089682,-0.054060392,0.06530744,0.42538393,0.8662416,1.1148232,1.1052303,0.95527434,0.684461,0.25532955,-0.39673156,-1.0748905,-1.4125437,-1.8696581,-2.26922,-1.8663298,-1.5312742,-1.1727083,-0.75607187,-0.7526039,-0.6973727,-0.43638575,-0.06431885,0.1735402,0.20987788,-0.19489878,-0.7034595,-1.2494209,-1.2819006,-1.1639,-1.0975847,-1.2027142,-1.4579964,-1.6616613,-1.5839354,-1.1536777,-0.9974199,-1.3194015,-1.4933416,-1.5128398,-1.6311218,-1.5002333,-1.350086,-1.224788,-1.0307266,-0.63852525,-0.07513602,0.32201073,0.60348177,1.0544114,1.4588196,1.8390543,2.1090512,2.5299745,2.8201182,3.1040158,3.3481898,3.1786852,2.5061598,0.99194586,-0.28194007,-0.7536072,-0.9280538,-1.1553192,-1.2456228,-1.2174994,-1.2301204,-1.1626445,-1.1644826,-1.2086526,-1.1122618,-1.0563639,-0.9791305,-0.727245,-0.5710797,-0.4102289,-0.023096904,0.39709,0.4979094,0.015231878,-0.18342254,-0.51769286,-0.7144531,-0.9205277,-1.0387411,-1.0509138,-1.2026203,-1.0980245,-1.0513003,-0.92910016,-0.9037919,-0.9967385,-1.0158105,-0.9010047,-1.0486281,-0.9751816,-0.8090961,0.37129134,-0.7971114,-1.0211445,-0.91476256,-1.0060147,-0.8809358,-0.86672163,-0.9578651,0.37144518,-1.1953101,0.37143934,-0.9106648,-0.88170874,-0.9622942,-0.9418019,-1.0692419,-0.91737556,-0.9724667,-0.9949738,-1.0575966,-0.9984375,-0.9738806,-0.95869434,-0.76349145,-0.7063222,-0.8896793,-0.9797696,-0.9735515,-1.131508,0.3714613,-1.059654,-1.0145438,-0.86772597,-0.9192139,0.3713744,-1.0630498,-0.8567772,-0.8393281,-0.8671849,-0.83846533,-0.93657434,-0.9746123,-0.95156425,-0.979366,-0.9335945,-0.89917374,-0.9563643,-0.91698563,-0.7433347,-0.85152256,-0.8456324,-0.71066904,-0.75382257
-3.4804158,-3.4066982,-3.137432,-2.8268967,-2.6373997,-2.4229085,-2.3026347,-2.2753088,-2.1447754,-1.7945371,-1.2419469,-0.6792492,-0.6109294,-0.66996086,-0.7175081,-1.128696,-1.39152,-1.2454402,-0.66114867,-0.66145265,-0.8964373,-0.97879255,-1.6651089,-2.3798325,-2.36574,-2.3497658,-2.2936063,-2.301064,-2.2259703,-1.8038931,-1.1961849,0.5396201,0.81312466,0.17808342,-0.73333734,-2.0820286,-2.6487088,-2.8788943,-3.4967165,-3.8440528,-3.5595288,-3.02887,-2.6734383,-2.147437,-2.0520635,-2.074427,-2.1690612,-2.3065338,-2.237115,-2.0157228,-1.7849143,-1.5904679,-1.6411126,-1.920933,-1.943934,-1.9277194,-2.0703356,-2.3132775,-2.2917316,-2.297762,-2.2712207,-2.1609917,-2.1218896,-1.8618424,-1.3475623,-1.0229876,-1.0957911,-1.2961065,-0.98273253,-0.94353247,-1.0260333,-0.99928916,-0.72522277,-0.5774188,-0.23616534,0.11129142,1.3542881,5.02554,7.4597964,7.6241407,7.1784534,5.781431,3.308075,2.7569644,2.5073667,2.3565288,2.222064,1.9521031,1.4804327,1.0801091,0.71563095,0.5968177,0.6079581,0.5352509,0.46310437,0.4030443,0.23757944,0.12826613,0.0897927,0.046761423,-0.34967095,-0.88702357,-1.6248682,-2.2023306,-2.4806194,-2.7428927,-2.8224974,-2.7981727,-2.7816787,-2.7871394,-2.782721,-2.8035996,-2.8128946,-2.8897908,-2.9796762,-3.0361981,-3.1180334,-3.1068988,-3.0018106,-2.7501125,-2.5904682,-2.4924254,-2.284999,-1.9476169,-1.6023809,-1.69491,-1.6011093,-1.544285,-1.7927884,-1.4609952,-1.4795587,-1.7819934,-1.9236128,-1.9624692,-1.990213,-1.9439533,-1.94644,-1.9812504,-1.8093532,-1.8201872,-2.4260578,-1.9463017,-1.6182151,-1.9229509,-1.9087378,-2.0211606,-2.0512056,-1.8917944,-2.4271457,-1.8513058,-2.4268317,-1.9456816,-1.9739549,-1.8780769,-2.0871153,-2.0540414,-1.9007926,-1.7071897,-1.7807516,-1.7573333,-1.9911356,-2.027995,-2.1283765,-2.1210725,-2.1491294,-2.0004776,-1.8785914,-1.781091,-1.7063379,-2.4273496,-1.7351294,-1.9927757,-1.9209241,-2.0909183,-2.427025,-2.157279,-2.2116208,-2.1595688,-2.1006017,-1.9467897,-2.0334864,-2.0382771,-1.7689396,-1.9408584,-1.9334795,-2.162459,-2.1253574,-2.1570926,-2.2237566,-2.1679435,-2.053247,-2.642144,-2.5360985
-1.9344827,-1.9209833,-1.9202682,-2.060571,-2.180316,-2.3463683,-2.6350515,-2.9122057,-3.054974,-3.0646844,-2.9558158,-2.7164268,-2.5876963,-2.5224245,-2.3143377,-1.353083,-0.6619592,0.20339358,1.0563339,0.8535571,-0.12648445,-0.75391865,-1.525485,-2.2153943,-2.1870444,-2.0473056,-2.1026251,-2.236856,-2.3720317,-2.2950583,-1.9584004,-1.0343317,-0.32909313,0.17834568,0.14856678,-0.323331,-0.65981334,-1.2635405,-2.427148,-3.0922918,-3.119821,-2.798168,-2.4298472,-1.9031342,-1.6015058,-1.6881734,-2.0143094,-2.0724695,-1.8216009,-1.4388039,-1.1119463,-0.77347684,-0.5715829,-0.5605809,-0.773553,-0.88349706,-0.756636,-1.0046523,-1.3493049,-1.2730705,-1.1375809,-1.1313665,-0.9729526,-0.45931944,-0.18445338,-0.40320766,-0.8120352,-0.9559475,-0.953244,-1.2008233,-1.6320484,-1.8588486,-1.7037265,-1.7169195,-1.81125,-1.9847405,-1.9369863,-1.3633895,-1.4639164,-2.2778635,-2.9680429,-2.4646375,-1.7708995,-1.6762689,-1.6635747,-1.7361603,-1.8393278,-1.8077172,-1.7271645,-1.6474421,-1.5167515,-1.3694676,-1.2712331,-1.3153377,-1.3029561,-1.2240003,-1.1801957,-1.1265025,-1.0682074,-1.1877606,-1.3555633,-1.6310067,-1.9038315,-2.3034256,-2.5868578,-2.7295394,-2.8025548,-2.8333175,-2.8231854,-2.8317525,-2.8220758,-2.7917545,-2.7115207,-2.703418,-2.724291,-2.757606,-2.8320355,-2.9396462,-3.0128167,-3.092579,-3.1330233,-2.9979613,-2.2833343,-1.711962,-1.5675884,-1.6961907,-1.8588178,-1.9700186,-2.1816292,-2.3298962,-2.5059915,-2.6587584,-2.8070455,-2.8579621,-2.7464113,-2.7949777,-2.8267531,-2.8068042,-2.890833,-2.8731523,-2.520893,-2.8617492,-2.8160343,-2.781712,-2.8179102,-2.938109,-2.9379334,-2.892199,-2.5206132,-2.7573578,-2.5206914,-2.800353,-2.8473217,-2.7620323,-2.776694,-2.808452,-2.7379913,-2.8180952,-2.7643275,-2.810082,-2.8534985,-2.88479,-2.9112642,-2.8976626,-2.8170452,-2.7069902,-2.5873752,-2.668481,-2.6897326,-2.5205936,-2.8725777,-2.7996593,-2.811082,-2.8457441,-2.5206838,-2.8666377,-2.954158,-2.9012117,-2.8747973,-2.8717766,-2.81867,-2.862073,-2.868389,-2.897098,-2.9180765,-2.8658404,-2.8470736,-2.7293186,-2.8107743,-2.7743115,-2.7627578,-2.7670617,-2.821455
-0.42286843,-0.5623412,-0.8860291,-1.3012708,-1.52759,-1.6653907,-1.8615687,-1.7838732,-1.6715784,-1.3444538,-0.8889707,-0.34165516,-0.27432495,-0.53252614,-0.42041218,-0.45013326,-0.5036685,-0.35373968,0.064171225,0.28200835,-0.323037,-0.75831324,-1.2583798,-1.5860105,-1.598663,-1.6324935,-1.6382219,-1.7028754,-1.7528613,-1.3406719,-1.0477307,-0.084664986,0.11468483,-0.4742404,-0.41487464,0.14714181,-0.101296425,-0.70808184,-1.2384114,-1.193699,-1.099416,-1.0418059,-0.9856639,-0.54554373,-0.060571194,0.28127226,0.26568425,0.058984265,-0.07430597,-0.033124,0.2299166,0.7566086,1.3205549,1.7135898,1.7860544,1.4367918,0.82480377,-0.05897218,-0.24168307,-0.22380531,-0.065030396,0.14329293,0.72884405,1.1612918,1.6002295,1.8863318,1.5646324,0.90785635,-0.29897094,-1.1259266,-1.8859142,-2.251055,-2.2303488,-2.1815982,-2.147052,-2.2564948,-2.0702,-1.2391436,-0.3999782,-0.4373023,-0.77287036,-1.2101868,-1.2094331,-1.1477351,-1.2288146,-1.2933706,-1.3392153,-1.3808384,-1.5484626,-1.7919561,-2.055912,-2.2514982,-2.2864382,-2.1387806,-1.9709101,-1.8525317,-1.6418285,-1.4828433,-1.2204396,-0.9564539,-0.8021782,-0.52951217,-0.44402486,-0.7757265,-1.1498498,-1.5313337,-1.789053,-1.9147606,-2.0426419,-2.0098267,-2.0719326,-2.1172068,-2.1578798,-2.2195935,-2.204774,-2.0883968,-2.11738,-2.052072,-1.8960173,-1.7368548,-1.6169925,-1.4833865,-1.6160939,-1.6083858,-1.2845263,-1.4393141,-1.6577995,-1.7810967,-1.921061,-1.8901764,-2.0155673,-2.0437806,-2.0440063,-2.0575933,-1.9923096,-1.9911621,-2.0608945,-2.083323,-2.0699062,-2.1387105,-2.6299005,-2.173219,-2.0128531,-2.1551278,-2.1924214,-2.2377992,-2.1837144,-2.0952957,-2.6294813,-2.046981,-2.6296165,-2.2269483,-2.1680255,-2.0616584,-2.105942,-2.0572927,-2.1856534,-2.0587018,-2.1251528,-2.0583675,-2.2021773,-2.2305171,-2.256556,-2.3805194,-2.300104,-2.236728,-2.13312,-2.1132052,-2.052364,-2.6294398,-2.1145632,-2.215369,-2.148649,-2.1723447,-2.6295857,-2.156446,-2.2038136,-2.1540954,-2.093153,-2.0439155,-1.9417214,-2.0415797,-1.8947322,-1.9888297,-1.9445426,-2.077163,-2.0055146,-2.0620093,-2.044217,-2.1219845,-1.993194,-2.285171,-2.1170454
-0.40931153,-0.4721867,-0.76500225,-1.0969234,-1.4087493,-1.5182655,-1.6456449,-1.7557863,-1.8466289,-1.9021393,-1.7321172,-1.6820252,-1.7078924,-1.5955856,-1.2538145,-0.2571753,0.29472995,0.8748789,1.3376534,1.0392437,0.33220127,0.02817735,-0.4589545,-1.0724794,-1.0828307,-0.9513184,-0.99706686,-1.1407658,-1.2618448,-1.214262,-1.4852799,-1.5659213,-1.1687715,-1.1567358,-1.4804338,-1.7065203,-1.6195166,-1.9020064,-1.922811,-1.3075464,-0.5113639,0.14976475,0.8750037,2.9055629,6.102512,8.557291,9.969702,10.749228,11.505643,11.993977,12.180452,12.234434,12.096399,11.597046,10.271426,9.271835,8.157277,5.5433836,4.7820654,6.004389,7.811779,9.246072,10.934018,12.206605,12.663433,12.41953,11.760195,10.873554,8.854971,6.225811,2.4739065,-0.06599773,-0.5020267,-0.877695,-1.1584948,-1.368067,-1.5724856,-1.3811507,-0.95145464,-0.94627345,-1.217771,-1.4147682,-1.2209295,-1.0712662,-1.0191112,-0.9665659,-0.9922224,-0.8886293,-0.7236726,-0.7618947,-0.93735456,-1.0426726,-1.2397417,-1.6002097,-2.1343598,-2.3966336,-2.5337443,-2.5561786,-2.5850587,-2.757303,-2.8315144,-2.665628,-2.2135403,-2.1515696,-2.110342,-2.0662174,-1.9516392,-1.9211471,-1.9240925,-1.9003644,-1.7829733,-1.6746545,-1.6459224,-1.6492435,-1.581675,-1.5686953,-1.6488724,-1.6104164,-1.5566579,-1.5103681,-1.0925905,-0.7134013,-0.6069857,-0.8591682,-1.1092217,-1.1480513,-1.3032746,-1.4570013,-1.5271926,-1.6442524,-1.7576045,-1.8064743,-1.9513316,-1.98265,-1.881407,-1.9469533,-1.9442669,-1.8902693,-2.0651567,-2.0864134,-2.4559114,-2.0663204,-2.0591207,-1.9201856,-2.0113199,-2.1163845,-2.0805416,-2.0843165,-2.456182,-1.9365925,-2.4560966,-2.00482,-2.0320892,-1.9154501,-1.9088895,-1.965185,-1.9446459,-2.0585053,-1.9725138,-2.0777175,-2.0901108,-2.0805383,-2.0287035,-1.9985679,-1.9409202,-1.8479384,-1.7303116,-1.9049251,-1.9256719,-2.4562628,-2.0609124,-1.8895103,-1.8808799,-1.9170104,-2.4562283,-1.9867406,-2.0047934,-1.9557946,-1.9505452,-2.011557,-1.9521403,-1.9706824,-2.0187469,-2.0205603,-2.0699093,-1.926087,-1.9310849,-1.7474602,-1.8256459,-1.6895913,-1.7485402,-1.3928851,-1.7220273
-3.1360245,-2.8022203,-2.342325,-2.145703,-2.0843418,-2.1456485,-2.2046566,-2.2788484,-2.2446918,-1.957737,-1.8869694,-2.2541127,-2.427909,-2.624342,-3.0984607,-3.439995,-3.548995,-3.3088784,-2.748772,-2.958596,-3.710047,-4.0252376,-3.929909,-3.1491463,-2.8648963,-2.7353714,-2.6672692,-2.7287192,-2.7844915,-2.7133665,-2.5779638,-1.9744399,-1.7997983,-1.7039652,-1.2931824,-1.1483757,-1.9377573,-2.4607284,-2.8014657,-2.6889405,-2.1538174,-1.7122235,-1.5097821,-1.2329828,-1.2184664,-1.7049973,-2.326332,-2.702421,-2.9065328,-3.0762942,-3.264154,-3.3807125,-3.432942,-3.488552,-3.0401921,-2.610622,-2.404648,-2.1683147,-1.7460554,-1.5378284,-1.5427868,-1.7590919,-2.463244,-2.9473186,-3.1800315,-3.1142275,-2.8477073,-2.615858,-2.5325947,-2.5570557,-2.3941464,-1.9170376,-1.7453051,-1.5436622,-1.4128574,-1.3978395,-1.2839798,-0.6734715,-0.47690392,-0.80352914,-1.1788878,-0.90133685,-0.85265994,-0.7706361,-0.5227267,-0.36851937,-0.2858209,-0.092873186,0.23374969,0.5511698,0.6683074,0.67193186,0.8032808,0.9009891,1.0336668,1.0315406,0.96400183,0.8045694,0.5963448,0.4206338,-0.20142505,-1.193542,-2.408523,-3.0315557,-2.9752882,-2.7482677,-2.5702395,-2.302638,-2.0683808,-1.993484,-1.8241299,-1.7311798,-1.8095539,-1.8050464,-1.8810022,-1.9269644,-1.9037619,-1.9975784,-1.9937944,-1.9852877,-1.9553907,-2.0984895,-2.1148593,-1.9564378,-1.9285719,-2.0622878,-2.2678046,-2.307487,-2.4030604,-2.5728319,-2.530668,-2.6011384,-2.4356902,-2.3491912,-2.3825376,-2.4333959,-2.3348575,-2.4676473,-2.375947,-2.3217044,-1.6188504,-2.3155143,-2.3586268,-2.4327548,-2.4716897,-2.3397727,-2.359365,-2.349968,-1.6188428,-2.5808592,-1.6188606,-2.3665733,-2.3775427,-2.4611948,-2.4760137,-2.522179,-2.457096,-2.4303758,-2.4937437,-2.4918954,-2.4157007,-2.4109292,-2.494397,-2.382273,-2.367722,-2.4795191,-2.5472806,-2.4362822,-2.4539282,-1.6188613,-2.4471512,-2.514574,-2.3702672,-2.4620469,-1.6189294,-2.5534992,-2.4396596,-2.4226217,-2.4767962,-2.394711,-2.4716163,-2.3942237,-2.3863747,-2.394187,-2.371639,-2.4859855,-2.4439986,-2.5629954,-2.4542732,-2.5325704,-2.3902373,-2.4747796,-2.456252
