0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
12.973743,13.002893,12.988261,12.94244,11.333668,12.991226,12.926955,11.332542,12.807819,12.660196,12.38199,12.484876,12.6532545,12.768408,12.840614,12.633506,12.171034,11.625386,10.631914,8.738972,6.1919217,4.5288544,4.2065477,3.379342,2.4262013,1.8451002,1.4718566,0.4742074,-0.15604869,-0.35449657,-0.36213416,-0.28888172,-0.19990596,0.07380572,0.23778562,0.44275743,0.7232771,0.8710537,1.2411466,1.6811187,1.9650818,2.3458836,2.5617504,2.425178,2.4808373,2.3503394,1.8369274,1.3636184,0.98229253,0.75884044,0.6705171,0.71436054,0.5471034,0.33446094,0.24498475,0.11332619,-0.087386556,-0.10692495,0.49785838,1.5401793,1.7306046,1.0395256,0.4109133,-0.45523432,-0.6808989,-0.057584196,0.39481512,1.11402,1.4195935,1.7406704,1.8449152,1.9063725,2.116706,2.3780925,2.5028408,2.7009811,2.8419256,3.230557,3.7781367,3.9927516,4.2872458,4.9912233,6.3793716,6.9770026,7.6253557,8.654756,9.156117,8.9455185,8.439698,8.791409,8.316134,8.324627,7.361846,6.2194843,3.7594504,2.6257296,1.8975475,1.6458256,1.5452454,1.8870475,1.9026992,1.3105727,1.2277288,1.1654651,1.399159,1.5965391,1.5383365,1.4847791,1.587299,1.3960786,0.9098572,0.91863203,1.2098262,1.4795238,1.4146273,1.4713337,1.5959092,1.7836266,2.1003401,2.303028,2.1404805,1.528642,0.8693378,0.99359965,1.0260289,0.89856267,0.57408035,0.5132756,0.4911602,0.47638625,0.4162381,0.47871634,0.67066413,0.91659766,1.7209792,2.3530524,3.3355663,4.066774,5.183528,6.378375,6.7448006,5.0026493,2.8906775,1.5218365,0.75414157,0.4495483,0.22959858,0.1683903,0.17606968,0.20935111,0.41364616,0.5748504,0.79060054,1.1607668,1.7378572,2.6021857,3.3407454,3.6468477,3.5163221,4.2406173,5.6422834,6.4494896,7.345623,8.348871,8.746813,9.282366,10.072142,11.029989,11.949721,12.321682,12.268296,11.332184,11.332288
-2.77323,-2.7539654,-2.7629051,-2.7518685,-0.43393576,-2.6655931,-2.6460204,-0.43333936,-2.5381093,-2.3783293,-2.259505,-2.2010183,-2.0239434,-1.995266,-1.9448982,-1.8849956,-1.6865796,-1.5614607,-1.5733145,-1.9619205,-2.2092848,-2.0616903,-2.0493977,-1.9653608,-1.7686923,-1.6047287,-1.3612266,-1.2105962,-1.094255,-1.1004449,-1.0734122,-1.0306062,-1.002732,-0.9888325,-0.9940698,-0.7684349,-0.53971153,-0.10354161,0.34448,0.31909966,0.42917538,0.34805676,0.21574923,0.3273208,0.39661857,0.15094832,-0.056245804,-0.24087071,-0.549631,-0.69614565,-0.79284716,-1.3006152,-1.6419748,-1.7382526,-1.7864307,-1.7521526,-1.6048794,-1.5310767,-1.6701579,-1.6059004,-1.5332408,-1.6023612,-1.697889,-2.0946124,-2.6208491,-2.7305293,-2.861104,-3.2157817,-3.482173,-3.6364427,-3.6746008,-3.6969042,-3.6906312,-3.7147026,-3.7039804,-3.7438593,-3.8116126,-3.8612804,-3.895349,-3.88405,-3.8510153,-3.8321052,-3.7665894,-3.7249467,-3.613686,-3.412031,-2.9676569,-2.543067,-2.1786022,-1.9661727,-1.9281532,-1.9222255,-2.0255997,-2.2928143,-2.567358,-2.570488,-2.4911768,-2.4805741,-2.5105867,-2.4694576,-2.3624377,-2.2797954,-2.3272605,-2.3642933,-2.3900795,-2.2752702,-2.1854117,-2.2173069,-2.4909868,-2.8538733,-2.865108,-2.60626,-2.6726124,-2.7420468,-2.7345893,-2.7201366,-2.722549,-2.6674829,-2.5571108,-2.4231458,-2.2708318,-2.1998293,-2.350359,-2.6559536,-2.6714087,-2.3456473,-1.8177003,-1.6052274,-1.487613,-1.3656328,-1.2393439,-1.1726998,-1.137536,-1.1209949,-1.0702307,-0.999817,-1.061345,-1.2685453,-1.5109081,-1.5787117,-1.8936446,-1.8891251,-1.741466,-1.5663884,-1.4789827,-1.4807993,-1.5926619,-1.2806095,-0.9060823,-0.39821205,0.035690583,0.41720745,0.43895465,0.32666296,0.32641292,0.7776602,1.0792458,1.2776144,1.3666309,1.2916878,0.99485266,0.7907174,0.679358,0.5058136,0.39112362,0.22445703,-0.07386203,-0.3875649,-0.6612325,-0.71646315,-0.71844035,-0.43299705,-0.43317324
-1.1048478,-1.0934272,-1.080292,-1.0335112,-0.2541063,-1.1031146,-1.0356976,-0.25425413,-1.1845601,-1.1820745,-1.3417139,-1.4891047,-1.7553205,-1.732188,-1.7362839,-1.5021875,-1.6562862,-1.8796701,-1.9496595,-1.8744212,-1.9185982,-1.902101,-1.8608413,-1.9192505,-2.1431751,-2.2737076,-2.5150824,-2.7370963,-2.8678331,-2.611448,-2.5179667,-2.4409862,-2.4341655,-2.4730313,-2.4965007,-2.3953876,-2.339298,-2.4979649,-2.6860867,-2.616622,-2.826587,-3.133398,-3.5569675,-3.783895,-3.8510284,-3.3169293,-2.61167,-2.205295,-2.2454476,-1.8571639,-1.5218257,-1.912428,-2.145557,-2.2598054,-2.377821,-2.5252764,-2.691903,-2.6763425,-2.4979372,-1.651392,-0.8852079,-0.65556526,-0.80674666,-1.3315487,-1.667789,-1.7408549,-2.2727163,-2.6541848,-2.3734927,-2.1716151,-2.1211557,-2.1889834,-2.1760943,-2.1204908,-2.123111,-2.1175053,-2.0819478,-2.0065906,-1.8003781,-1.7977515,-1.801795,-1.7655678,-1.6457303,-1.4769872,-1.5010831,-1.6928272,-2.1358955,-2.128016,-2.2547152,-2.2754045,-2.3321092,-2.3491254,-2.3580418,-2.4369183,-2.4452877,-2.3069096,-2.0193768,-1.8268094,-1.8987001,-2.076016,-2.2186997,-2.1637383,-2.1045885,-2.1627753,-2.2205248,-2.407015,-2.5920222,-2.7592502,-2.5573819,-2.1096191,-1.7895386,-1.4273736,-0.656992,-0.291166,-0.3241876,-0.39369026,-0.4252248,-0.32898983,-0.1662598,0.042098366,0.10637011,-0.21193492,-0.42422283,-0.1573864,-0.3560899,-0.8882364,-1.0219076,-0.8657087,-0.75358653,-0.58237886,-0.3621349,-0.28464603,-0.3182655,-0.5991818,-1.1450734,-1.1634754,-1.1322433,-1.1913174,-1.1966659,-0.9630886,-0.45054695,-0.06451341,0.0036500692,-0.39232713,-0.9335449,-1.2921839,-1.7664263,-2.1450346,-2.3486416,-2.4856508,-2.5542955,-2.5840347,-2.524576,-2.5667312,-2.6909406,-2.6656933,-2.4635465,-2.3078065,-2.3240442,-2.0293784,-1.4062529,-1.2665658,-1.2773929,-1.4404101,-1.4305972,-1.3055203,-1.2285835,-1.034903,-0.8965664,-0.7876892,-0.8245354,-0.2543996,-0.25431195
-2.0302906,-1.9975249,-2.009365,-1.9925739,2.750472,-1.9339051,-1.9641215,2.7513504,-1.9689081,-1.8276252,-1.6370298,-1.4572449,-1.0585476,-0.8573618,-0.78473485,-0.81635064,-0.9850705,-1.0206681,-1.2568552,-1.6389906,-1.5566599,-1.1007156,-0.89828974,-0.45861447,-0.07812844,0.33913612,0.80790985,0.9824724,0.46827245,0.12304983,-0.07975709,-0.05767438,-0.028194707,0.063763246,0.07317429,0.570991,1.591725,3.410513,6.5449805,8.610551,9.411082,9.597862,9.550112,9.702617,10.227565,11.355469,11.729076,11.953373,11.562674,10.32346,8.25513,4.073045,1.658503,0.42241198,-0.09328018,-0.36838388,-0.35218626,-0.0684661,0.102357775,-0.017454982,-0.021131486,-0.112859964,-0.068523705,-0.15444264,-0.42031056,-0.66447115,-1.227912,-2.1164231,-2.0929656,-1.8278934,-1.6435252,-1.5384656,-1.4934489,-1.4966762,-1.5036813,-1.6788771,-1.8390046,-1.9169726,-1.9463053,-1.9060001,-1.8623362,-1.8839753,-1.9844279,-2.0183806,-2.0465152,-2.2806344,-2.388291,-2.2669938,-1.9310946,-1.870497,-1.7905918,-1.6521466,-1.7235082,-1.8147986,-1.8401148,-1.604153,-1.1641705,-0.80686665,-0.5748435,-0.5480988,-0.69748044,-0.89140296,-1.0391457,-1.1804166,-1.3060315,-1.435127,-1.5301261,-1.5615518,-1.7472854,-1.6988323,-1.4021523,-1.4109359,-1.8034346,-2.127144,-2.3048177,-2.394115,-2.4394884,-2.3407388,-2.1425674,-1.9461877,-1.6123153,-1.1707269,-0.9892211,-0.9020283,-0.8580141,-0.99474186,-1.0637072,-1.0923429,-1.0774516,-1.0669234,-1.0219913,-0.9871681,-0.98453015,-1.0553873,-1.0968395,-0.89287114,-0.6088878,-0.322303,0.015581898,0.17907836,-0.13394141,-0.26396477,-0.12628019,0.07188919,0.13951394,0.12193826,-0.020353794,0.054811895,0.38205954,1.117652,1.9793813,3.2682471,5.107068,6.3043838,6.9099975,7.658579,8.113821,8.126492,7.968177,7.7966523,7.476112,7.2513123,7.102388,6.9977407,7.046172,6.9673376,6.5067654,5.807858,4.7354164,4.096258,4.172307,2.7523985,2.751708
-0.6143126,-0.57284975,-0.5800305,-0.9022486,0.4348841,-0.8874155,-0.91673076,0.4347651,-0.99861133,-1.0469875,-1.1932693,-1.0627105,-0.77469,-0.76632285,-0.9745519,-1.2301142,-1.4608483,-1.5656624,-1.3983502,-0.9335246,-0.74247056,-0.7244106,-0.81550586,-0.55200404,-0.19828738,-0.022575796,0.105094105,0.52824277,1.0327489,0.8610803,0.74640775,0.5205847,0.42278847,0.27299595,0.29757905,0.007494852,-0.32225913,-0.6175722,-1.257375,-2.05229,-2.2864866,-1.993943,-1.6029024,-1.3975004,-1.4992657,-1.1376346,-0.9248834,-1.0951799,-0.7912965,-0.5104489,-0.06319535,0.96835446,1.5601199,1.9083059,2.105713,2.3449278,2.4600713,2.24766,0.92274356,-0.436051,-0.90675974,-0.9933176,-1.0037994,-0.5502289,0.04879886,0.5662428,1.1829036,1.2770725,0.6874142,0.41190135,0.37257832,0.3329181,0.2488541,0.2544847,0.277399,0.4953824,0.81333005,0.78061616,0.64644945,0.5804071,0.57322115,0.42988572,0.47978914,0.25126922,0.03687665,0.28413296,0.3591144,0.18228114,0.24121556,0.2683537,0.20741849,0.25418025,0.3756497,0.41277122,0.5261909,0.708981,0.7606312,0.89085174,1.2817199,1.7300986,2.1235619,2.4049034,2.4245646,2.4893525,2.5264072,2.5449982,2.5276802,2.3981013,1.72651,0.8365884,-0.01779893,-1.4170122,-1.8684993,-1.4423802,-0.91746044,-0.74480176,-0.78146064,-0.9567967,-1.2443992,-1.4407582,-1.7066894,-1.5081652,-0.076064646,1.0028725,1.4401801,1.788424,1.784934,1.5700953,1.3671546,1.2047852,1.0518706,0.88157535,0.6420727,0.48340848,-0.029178977,-0.40366718,-0.9448478,-1.2678453,-1.4209332,-1.4371498,-1.0947204,-0.80207974,-0.5864831,-0.422764,0.028636992,0.5925074,1.697366,2.5171103,2.806675,2.769803,2.5579066,2.212636,1.3698313,0.49409255,-0.10695701,-0.6369848,-0.762962,-0.7153761,-0.6535784,-0.74317753,-0.7487234,-0.6009738,-0.43564373,-0.10172115,-0.090056576,-0.15213391,-0.06475361,-0.112510994,-0.18377286,-0.15259713,-0.15933523,0.43535003,0.4348725
-1.4279557,-1.3106058,-1.3359259,-1.2603462,-1.1257061,-1.2717912,-1.4208713,-1.1250672,-1.6578069,-1.6835437,-1.4139671,-1.444182,-1.8650742,-1.9753698,-1.879838,-1.6820445,-1.5591981,-1.4080997,-1.1896791,-0.8762785,-0.33247098,-0.19677663,-0.24826103,-0.21857488,0.071861476,0.46294403,0.92113066,1.3338519,1.5605336,1.5994653,1.6528784,1.784383,1.8117607,1.7542942,1.8024366,2.1004207,2.649853,2.9784074,2.638831,2.18323,2.049648,1.6244707,1.1010368,0.81929743,0.6495867,-0.17300358,-0.38883883,-0.24798368,-0.13521397,-0.49778596,-0.7820524,-0.4209861,0.055955827,0.34173316,0.5184754,0.65886027,0.65731144,0.07200268,-0.8859515,-1.1481862,-0.85745966,-0.038375735,0.435776,0.9496085,0.93444335,0.5484245,0.7662786,1.6668918,2.1026,2.099382,1.9661,1.7598283,1.6508422,1.5139803,1.4758865,1.4348544,1.2658103,1.045904,0.8237765,0.8334259,0.79560333,0.69135964,0.36770207,0.3940599,0.34531724,0.19179243,-0.17651442,-0.79871786,-1.1254857,-1.6751168,-1.8620772,-1.8601964,-1.871438,-1.7469683,-1.5471009,-1.4013507,-1.3556174,-1.3964554,-1.3720582,-1.1438029,-0.8648976,-0.5740261,-0.49655795,-0.36249003,-0.2883528,-0.26562768,-0.290201,-0.5340979,-1.3875109,-1.8458147,-1.6534095,-1.8349466,-2.2625077,-2.229653,-2.0716558,-2.0191488,-2.0372553,-2.0843766,-2.1481533,-2.0731838,-1.5733297,-0.637314,0.0036227703,-0.25775576,-0.09832978,0.60284925,1.2097486,1.4463103,1.5157349,1.6401249,1.7477024,1.8213239,1.8926756,1.9346192,1.9080923,1.7408569,1.2138999,0.626355,0.4248683,0.10163137,-0.94118214,-1.0266918,-0.6393702,-0.28781638,-0.5488578,-0.8264517,-0.854964,-0.7524364,-0.5977068,-0.43958327,-0.33522978,-0.3789072,-0.37770912,-0.35779512,-0.4007956,-0.43270093,-0.50734377,-0.619504,-0.6387354,-0.7810646,-1.1071261,-1.1888916,-1.3867583,-1.6573169,-1.6952224,-1.9464147,-2.08077,-2.1169388,-2.112135,-2.1974883,-2.2230597,-1.1250443,-1.1249795
-2.1960127,-2.1647704,-2.182862,-2.17688,-1.7605753,-2.2045524,-2.2477503,-1.7602797,-2.0949943,-1.9939625,-1.8070123,-1.8210206,-2.2054176,-2.3795624,-2.377337,-2.3473954,-2.1115708,-2.0195537,-1.816061,-1.4076842,-0.6787556,-0.31016576,-0.2439719,0.0871318,0.57671213,0.9949751,1.3600233,1.7282836,1.9397064,1.99564,1.9827793,1.975218,1.9656549,1.9587677,1.9679949,1.9154258,1.879267,1.722086,1.149128,0.1690698,-0.15717912,-0.20118967,-0.12541376,-0.09985861,-0.33921632,-0.95882833,-1.1752868,-1.0056208,-0.69717133,-0.6422581,-0.59248626,-0.23665577,-4.2676926e-05,0.1084173,0.16973922,0.12995458,-0.1232896,-0.71034795,-1.2218913,-1.4249934,-2.0533519,-2.3422606,-2.3248284,-2.287993,-2.4499612,-2.7138205,-2.8176665,-2.6955686,-2.5477448,-2.5199015,-2.4754686,-2.3643618,-2.329003,-2.3850236,-2.4018095,-2.4835749,-2.5833464,-2.6654837,-2.8732183,-2.9512544,-2.9671168,-3.0126696,-3.3006074,-3.4502354,-3.5174348,-3.6054091,-3.6007838,-3.323241,-3.135497,-3.0421112,-2.9334419,-2.7925453,-2.9955335,-3.2195408,-3.0750031,-2.9186902,-2.7391088,-2.4625263,-2.210555,-1.6677126,-1.3130064,-1.1386273,-1.132183,-1.0773058,-1.0367591,-0.86940664,-0.71689725,-0.7186649,-0.9420072,-1.1113807,-1.2760761,-1.3969789,-2.0984075,-2.7055955,-2.8225765,-2.7704868,-2.7549763,-2.7984757,-2.9435709,-3.0256162,-3.0028675,-2.7376597,-2.4202044,-2.340199,-1.5330892,-0.50294167,-0.058064934,-0.070623584,-0.065464705,-0.09641089,-0.21418914,-0.24951059,-0.27357903,-0.24261284,-0.30617476,-0.6458128,-1.462614,-2.0376425,-2.2938685,-2.3139224,-2.7998648,-2.9754567,-2.766434,-2.4967926,-2.3074198,-2.1238914,-1.5929592,-1.1054908,-0.88240266,-0.82188094,-0.8538571,-0.9308171,-1.0674627,-1.1453563,-1.2569484,-1.5024359,-1.7336445,-1.7428263,-1.7006702,-1.8436466,-2.1427424,-2.1690302,-2.1643472,-2.0456164,-2.0765474,-2.1153119,-2.2025871,-2.3179736,-2.4465184,-2.4311213,-2.3821504,-1.7603168,-1.7602434
-1.2380404,-1.3521254,-1.3676841,-1.4083455,1.115811,-1.3264629,-1.4417253,1.1164087,-1.5957242,-1.6059777,-1.6292795,-1.5661244,-1.1963301,-0.9421751,-0.9827233,-1.0117351,-0.85017717,-0.61214733,-0.64265513,-0.8944043,-0.93335915,-0.75172335,-0.7455901,-0.34390807,-0.00806874,0.041201055,0.1609658,0.30439985,0.20009935,0.050849855,0.020288467,0.12769377,0.22587824,0.26734382,0.27113444,0.51312935,0.7351643,1.3863649,2.1813009,2.4887457,2.6185205,2.439085,2.0695143,2.1359882,2.431627,2.078068,1.7806411,1.6453747,1.1193976,1.1970341,0.8669641,-0.2832747,-0.75430423,-0.8349632,-0.82388204,-0.6293687,-0.2680282,0.05053574,-0.020695172,-0.1003602,0.075207785,0.27267686,0.32181126,0.4114607,0.3168725,0.28725106,0.49565953,0.86561054,0.80458283,0.55813205,0.40481082,0.3684911,0.34148392,0.25040334,0.23773071,0.123703286,-0.008699626,-0.16544354,-0.37435085,-0.3336838,-0.3894013,-0.53575915,-0.803673,-0.9419768,-1.0085996,-1.3813976,-1.7103857,-1.7284584,-1.178337,-1.1388072,-1.1823514,-1.266159,-1.227634,-1.0292925,-0.54244876,-0.23586732,0.040585637,0.117608845,0.17788202,-0.105048716,-0.34320134,-0.3899572,-0.4673841,-0.5201161,-0.59299517,-0.46681792,-0.22067559,-0.054939866,-0.4313993,-1.3084108,-1.6384237,-1.7103715,-2.187277,-2.6170568,-2.7618718,-2.7886457,-2.7473707,-2.5413704,-2.1897748,-1.8038528,-1.1133752,-0.44474548,-0.63330215,-1.1712768,-1.4937087,-1.4634058,-1.288347,-1.2222841,-1.217206,-1.2177904,-1.1612287,-1.118281,-1.0628991,-0.92132235,-0.46294492,-0.09629239,0.27128163,-0.063466005,-0.81992173,-1.119472,-1.2346215,-0.90669405,-0.69970816,-0.767227,-0.98370314,-1.0347044,-0.7333315,0.30039138,1.2606581,2.6062255,3.9605923,5.6562047,7.095971,7.682947,8.262732,9.32288,9.620625,9.599601,9.644514,9.445343,8.975126,8.668038,8.172916,7.328109,6.8479166,6.3645473,5.5368795,4.4390965,3.3113484,2.854022,2.9169207,1.1172421,1.1166935
-0.75999737,-0.8476946,-0.8707733,-0.8332462,-1.2512722,-0.8844281,-0.9685891,-1.251431,-0.9155183,-0.946187,-0.88025403,-0.79801095,-0.92776793,-0.87469876,-0.6693324,-0.8082607,-0.64001817,-0.40357146,-0.43780014,-0.95979166,-1.3841403,-1.5963154,-1.8106837,-2.2029626,-2.2182024,-2.1845617,-1.9845434,-1.6729685,-1.5172958,-1.6210215,-1.628923,-1.6500083,-1.645456,-1.5941225,-1.5806782,-1.5076255,-1.2913482,-1.0322292,-0.62016535,-0.28922245,-0.037176266,0.37654653,0.94694245,1.1204627,1.1017461,1.163135,1.0791013,0.6366907,0.4452265,0.46101207,0.3329122,0.049114406,-0.3316476,-0.59500027,-0.70218825,-0.83928394,-1.0206621,-1.3581455,-1.3771638,-1.3803716,-1.5746263,-1.5498207,-1.5546821,-1.5012102,-1.4204526,-1.2157588,-0.88883555,-0.7021637,-1.0417039,-1.3265588,-1.435686,-1.4027076,-1.2581582,-1.2400118,-1.1699067,-1.0850595,-1.0711617,-1.0278631,-1.0517362,-1.1032015,-1.1435071,-1.1270454,-1.3090906,-1.4574461,-1.5608265,-1.6896706,-1.2940853,-1.0886834,-0.8994577,-0.8849298,-0.67221636,-0.66542447,-0.38597915,-0.12268707,-0.025924385,-0.198773,-0.45335215,-0.77057755,-0.87225467,-0.85397106,-0.6931853,-0.5569543,-0.53755796,-0.4144842,-0.24685141,0.09153581,0.39179546,0.4836659,0.4613077,0.15050977,0.20727682,0.21707767,-0.5042139,-1.1211877,-1.1637849,-1.1257443,-1.1478543,-1.2501035,-1.380955,-1.4769448,-1.3951687,-1.0842503,-0.80500484,-0.8841461,-0.84988755,-0.7896271,-1.0057228,-1.2166147,-1.248353,-1.3710295,-1.4961364,-1.590409,-1.6520491,-1.6042628,-1.4224973,-1.3607855,-1.1352423,-1.1617755,-1.427845,-1.5913464,-1.5650625,-1.512818,-1.3804253,-1.3083882,-1.0105188,-0.84848964,-0.4727344,0.034407884,0.18985847,0.23390186,0.1708461,-0.021601409,-0.35210228,-0.53113574,-0.48202947,-0.05577892,0.6311146,0.93830836,1.1657655,1.1079854,0.8239508,0.65654075,0.47788164,0.2839431,0.101002865,-0.22813636,-0.272608,-0.4421802,-0.66274756,-0.78830147,-0.6983512,-1.251478,-1.2514691
-2.2850945,-2.1574078,-2.171587,-2.143528,-2.1898072,-2.1817155,-2.0059216,-2.1901717,-1.8540652,-1.6050938,-1.3903167,-1.4530637,-1.7376281,-1.9500057,-1.9311465,-1.876885,-1.3755774,-1.1238586,-0.57712793,0.3517787,1.1404406,1.2778556,1.1674572,1.3803735,1.775811,1.9157208,2.0426388,2.4444623,3.0531416,3.1478,3.1086657,2.9379325,2.7942536,2.615749,2.60226,2.4116876,2.1516838,1.6199633,0.3175203,-1.342068,-2.1978183,-2.6598587,-2.9971652,-3.1234155,-3.2770526,-3.2656267,-2.876643,-2.5423067,-2.16237,-2.1421194,-1.7416816,-0.51068467,0.14899865,0.43891567,0.5642712,0.7307354,0.76325357,0.18282638,-1.5479866,-2.4764056,-2.3752599,-2.0377052,-1.8300977,-1.2898407,-0.64903474,-0.4364378,-0.3000707,-0.6707893,-0.76929474,-0.78053856,-0.71960896,-0.75570965,-0.841632,-0.8593781,-0.98685044,-1.1785845,-1.2560034,-1.5125799,-1.7176875,-1.6897105,-1.6826243,-1.8522063,-1.860712,-1.8298156,-1.7634318,-1.3801254,-0.59923244,-0.17770875,-0.047267616,-0.307445,-0.16279936,-0.13568476,0.13419712,0.43746257,0.6910925,0.65929013,0.5087708,0.32615963,0.25864297,0.43431073,0.7345552,1.0982698,1.1409137,1.2225467,1.2276793,1.2957752,1.3620994,1.2453399,0.87091815,0.48127162,-0.46463284,-1.6603589,-2.0978699,-1.8959976,-1.6355927,-1.5224401,-1.56276,-1.6529369,-1.8228489,-1.9768279,-2.2201772,-2.2182841,-1.547189,-1.019208,-0.3999402,0.29600838,1.051687,1.2899506,1.3454919,1.465177,1.5606105,1.539253,1.4053667,1.2449787,0.9360104,0.5606201,-0.29509193,-0.9370982,-1.6030562,-2.3477917,-2.7304492,-2.6661267,-2.421461,-2.213079,-1.982219,-1.7291791,-1.3301111,-1.0494381,-0.85795665,-0.72506976,-0.68382496,-0.73754555,-1.2942727,-1.8912479,-2.4046788,-2.999182,-3.0886395,-3.0903914,-3.1102102,-3.2624764,-3.4705312,-3.4229054,-3.1904685,-2.9463632,-2.6962705,-2.5335312,-2.4485793,-2.503996,-2.546452,-2.4402683,-2.4659452,-2.1900954,-2.1902406
