0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194
10.331867,10.33265,10.336364,10.345986,10.33072,10.379032,13.259884,12.816999,11.204992,8.265906,5.223587,3.0912538,2.1605048,1.582467,0.45436096,-0.11858815,-0.2578524,0.07243094,0.26114744,0.36262453,0.46942854,0.6323947,0.52656054,0.4038917,0.7230271,1.1044182,2.6646612,3.8958125,4.02065,3.8687894,3.6631186,2.7572598,1.6512892,1.1722889,0.6910728,0.4298767,0.13179311,-0.23585358,-0.6681283,-0.8676307,-0.9239213,-0.22576828,0.653828,1.6239455,2.5475242,2.7784312,3.1764665,3.7527761,4.2413397,4.77417,4.347613,2.7871194,1.5266968,0.80347216,-0.20407614,-0.8555819,-1.0037655,-1.012378,-0.8854046,-0.6052726,-0.026426986,0.6562718,0.8164077,0.9948055,1.30029,1.8252672,2.3592627,3.169867,2.9362907,2.1363647,1.6215906,0.98053664,0.54965454,0.16183412,0.0708164,0.39517197,0.6420964,0.45227066,0.35003763,0.40213493,0.2733773,0.12613443,-0.111465156,-0.28014445,-0.39625096,-0.20700887,0.31361952,1.0371141,1.3100085,1.8506088,2.6547222,3.16647,2.8862748,2.4122,2.3378592,2.3320537,1.678261,1.0611272,0.38369393,0.07749023,-0.030880839,0.010742128,0.19308501,-0.1956839,-0.22796744,-0.14554903,0.051107764,0.4696855,0.98379785,1.9567853,2.5874228,2.8379438,2.9938424,2.8364959,2.404893,1.62346,1.2462516,1.1157162,0.9584651,1.3103406,1.6638036,1.5428019,1.3886395,1.9276817,3.6989982,5.3972483,6.387726,5.701671,4.551483,3.7194123,3.1621413,2.504536,2.103077,1.6803195,0.64139825,0.16655701,0.43952534,1.0181783,1.5978618,2.2216356,2.9539979,4.1813636,4.8068852,5.305238,4.716897,4.5603123,4.406008,4.199149,3.8775015,2.8809133,1.0191675,-0.14240438,-0.07342404,0.110120535,0.25012073,0.016094834,-0.32442024,-0.5387707,-0.50415695,-0.48396635,-0.51109767,-0.5496993,-0.55270386,-0.5714681,-0.39626247,0.011971876,0.25123513,0.70739526,1.0130328,0.58280385,0.6401415,1.2652161,1.2773933,0.97777915,0.76629376,0.7743585,1.086916,1.375073,1.6057584,1.6506109,1.7815001,2.230006,2.6123824,3.2846365,4.1541767,5.3079753,6.2602253,7.7987576,9.769774,11.033954,11.293414,11.704406,10.335683,10.326867,10.325924
-1.2795258,-1.2799006,-1.2816715,-1.2865003,-1.2786404,-1.304323,-2.35042,-2.4631653,-2.6463718,-2.9310217,-2.1380439,-1.3913211,-1.0557326,-0.86700034,-1.0971648,-1.757536,-2.440181,-2.6055129,-2.3024833,-2.0740614,-1.7511489,-1.208056,-0.558945,-0.11162591,0.36575794,0.31146985,-0.86140895,-1.044561,-1.4052477,-1.8627098,-2.5470166,-3.5418353,-3.3073175,-3.2495346,-3.3788474,-3.7459865,-3.825029,-3.3972952,-2.9327905,-2.8816676,-2.9079008,-3.2431417,-3.2394996,-2.9351358,-2.8286715,-2.7544131,-2.6176443,-2.457312,-2.3953238,-2.3955457,-2.1064544,-2.1408224,-2.3878167,-2.8265226,-3.3736823,-3.3082776,-2.9679365,-2.7211485,-2.8669496,-3.102758,-3.0993683,-2.7961524,-2.2700837,-1.9295768,-1.649163,-1.3320787,-1.3505827,-1.8038123,-1.6010634,-1.26713,-1.196875,-1.0915956,-1.1744261,-1.3496499,-1.6474922,-2.1108341,-2.5735552,-2.873429,-2.8767366,-2.7966995,-2.7247977,-2.5827706,-2.3938003,-2.2660813,-2.176781,-2.185139,-2.393292,-2.4717965,-2.5063708,-2.4709473,-1.9841751,-1.6211625,-1.2193921,-1.0721426,-0.9071773,-0.78753555,-0.66941726,-0.9283249,-0.9201133,-1.0270333,-1.5959446,-2.243013,-2.873212,-3.201868,-3.0219698,-2.8077106,-2.4670305,-1.9361434,-1.2704532,-0.03241197,0.6130495,1.0293504,1.2354708,1.0263005,0.015669405,-0.58668196,-0.508977,-0.8125689,-1.4307284,-1.7291591,-1.9761134,-2.1125293,-2.1108046,-1.9388237,-1.7508471,-2.1014714,-2.9127731,-3.0928333,-3.0262952,-3.1415753,-3.082489,-2.7727416,-2.5264487,-2.3460355,-2.1885738,-1.6292224,-1.012803,-0.97455305,-1.1669344,-1.4894737,-1.9352807,-2.2890978,-2.4044023,-2.3922036,-2.3220627,-2.3537397,-2.3706753,-2.277521,-2.1620088,-1.8123059,-1.2944564,-0.9788309,-1.075227,-1.2666316,-1.4006823,-1.4131877,-1.5175551,-1.5356741,-1.3908751,-1.2892246,-1.2465421,-1.2536371,-1.2895491,-1.2827902,-1.3357222,-1.4660482,-1.6077983,-1.5482662,-1.2368063,-1.0251707,-1.1364626,-1.2618957,-1.2163715,-1.0522007,-0.8605842,-0.5858225,-0.06959477,0.39142504,0.8270183,1.1831906,1.044976,0.7486861,0.5173772,0.2958666,0.021448433,-0.2817348,-0.428466,-0.7052704,-1.3129344,-1.585045,-1.5319483,-1.4828048,-1.2815362,-1.2768731,-1.2761533
-0.4050477,-0.40487194,-0.4037237,-0.4013219,-0.40520287,-0.39305747,-1.2410846,-1.2513528,-1.2218089,-0.9357071,-0.6552644,-0.5788454,-0.72930235,-0.85194826,-1.3939153,-0.69798404,-0.047717385,-0.31343168,-0.4697309,-0.46192318,-0.47179097,-0.5728816,-0.67294264,-0.86162966,-1.1280812,-1.1498622,-0.8612553,0.026167318,0.2220781,-0.45483345,-0.87830985,-1.9500566,-2.143829,-2.322401,-2.1676788,-1.7872298,-2.0683727,-3.0525706,-3.2741518,-2.529939,-1.483328,-0.51632696,0.064750224,0.41213536,0.8372334,1.042702,1.1074438,1.1869402,1.1181061,1.1157172,0.8721535,0.8329734,0.9283495,0.65506256,-0.36377013,-1.6690487,-2.8392189,-3.186647,-2.8160126,-2.3318024,-2.1001325,-1.8099952,-1.0820204,-0.7586951,-0.8420409,-0.87583023,-1.0174702,-0.9024067,-0.8842462,-0.97856766,-1.0758306,-1.0246117,-0.935531,-0.89296275,-1.1736655,-1.28414,-1.4702299,-1.6364827,-1.7800454,-1.8495514,-1.9635751,-2.086615,-2.2233741,-2.2760797,-2.315609,-2.3739796,-2.4125128,-2.4170644,-2.3954666,-2.2645652,-1.7063295,-0.9874015,-1.3430812,-1.5928319,-1.4952362,-1.3919592,-1.2317138,-1.0102711,-0.8829794,-0.7057243,-1.4076029,-2.1414378,-2.488558,-1.99966,-1.8395736,-1.9171342,-2.0950294,-2.3847778,-2.7035916,-2.926865,-2.6676357,-2.3816261,-2.0866911,-1.6110578,-1.2785182,-1.2452245,-1.0847895,-0.8328893,-0.5165073,-0.22276972,-0.3940834,-0.62511384,-0.83041185,-0.90572023,-0.7809158,-0.9294485,-1.2805619,-1.1084725,-1.0748814,-1.2815552,-1.5329773,-1.9854677,-2.2502778,-2.2945013,-1.9575818,-1.6969106,-1.0712132,0.92806786,3.934598,6.9580503,9.147229,10.518285,11.180256,11.477263,11.857562,11.881956,11.882885,11.990475,12.13941,12.285042,11.50173,9.6908,6.350604,2.996606,0.62675554,-1.1940596,-1.703449,-2.1002512,-2.2761378,-2.3588204,-2.427034,-2.5396628,-2.6743581,-2.7337291,-2.6559198,-2.3095694,-2.0815902,-1.9251356,-1.6849844,-1.6765671,-1.6729267,-1.5316267,-1.3258667,-1.1829823,-1.1463102,-1.1983974,-1.3873833,-1.4797946,-1.5437447,-1.6656189,-1.7558638,-1.8262889,-1.7562501,-1.6232381,-1.4731495,-1.4912492,-1.5881176,-1.7347606,-1.8787888,-2.0347705,-2.1630116,-2.1329763,-0.40546966,-0.40693134,-0.40664518
0.7012473,0.7007133,0.69764465,0.6894882,0.7022036,0.663708,-1.5885338,-1.6323007,-1.9740775,-2.401814,-1.9743245,-1.3949883,-0.98462784,-0.73801994,-1.0586374,-2.097855,-2.2022128,-2.2850878,-2.4506671,-2.4805713,-2.4392009,-2.3749084,-2.2925687,-2.1505613,-1.8736387,-1.5127195,-1.648551,-1.2824275,-1.1192677,-1.4161711,-1.4541881,-1.6389343,-1.4933412,-1.4863298,-1.5480866,-1.8681107,-2.2241464,-2.5087812,-2.334276,-1.7905195,-0.82214737,-0.5818663,-0.6804493,-0.787824,-0.9081966,-0.9807179,-1.0148789,-1.1948625,-1.4412555,-1.3294213,-1.279952,-1.1205337,-1.0118415,-1.0358777,-1.1232257,-1.0619085,-1.2047714,-1.5178957,-1.7106289,-2.0400505,-2.262141,-2.476853,-2.453062,-2.527613,-2.4662485,-2.1838207,-1.5760697,-1.5532699,-1.484055,-1.335025,-1.3536944,-1.2066238,-1.1459827,-1.01172,-0.79576695,-0.8254304,-1.0143723,-0.88502187,-0.5506824,-0.407967,-0.29748595,-0.19689679,-0.122558266,-0.049218908,0.07122746,0.32471192,0.6275706,0.8270989,0.93986195,1.1587093,1.4250615,1.1557865,1.1505387,0.5213706,0.08474586,-0.46403307,-0.8462996,-1.2378378,-1.1967164,-0.85342824,-0.74082875,-1.2233114,-1.8102603,-2.1221845,-1.8918345,-1.8255043,-1.8234208,-1.840395,-1.911839,-1.926578,-1.6495087,-1.0724651,-0.5179936,-0.5962094,-1.400047,-1.9043634,-1.9918479,-1.9683557,-1.8709464,-1.6675327,-1.5797317,-1.6517069,-1.7122431,-1.6363584,-1.5182068,-1.5989599,-1.755251,-1.6630322,-1.5251539,-1.5403388,-1.5913916,-1.4607403,-1.1991837,-1.0679015,-1.105721,-0.52007467,0.3929019,1.1317861,1.416476,0.7764865,-0.35307494,-1.270314,-1.8181746,-2.0776513,-2.1927361,-2.281969,-2.3324862,-2.3198614,-2.262927,-1.8872325,-1.1642323,-0.62265396,-0.1356146,0.06967288,-0.015241712,-0.3332031,-0.8593318,-1.2736266,-1.4412713,-1.4935428,-1.5251917,-1.5763351,-1.6611719,-1.6697882,-1.6660826,-1.4821596,-1.2016367,-0.86321306,-0.25753978,-0.19723299,-0.55952644,-0.2681914,0.30460858,0.6929893,0.7101161,0.25420815,-0.23854235,-0.28773308,-0.06676051,0.34939677,0.5056588,0.38504025,0.1728616,-0.038100004,-0.31722927,-0.5727556,-0.55464506,-0.40603942,-0.18301496,-0.052247316,0.08187258,0.24438989,0.7055997,0.7066269,0.70576227
0.6244795,0.6245656,0.6255338,0.6290033,0.62422615,0.64116484,-0.92024136,-0.99809873,-0.8668927,-0.09762287,-0.4938666,-0.8936423,-0.9646334,-1.006288,-0.29240626,0.94267446,1.2666507,1.8024194,2.1794548,2.3551123,2.4686346,2.2838168,2.1736186,2.3179655,2.5695062,2.4075346,0.4715469,-1.2992717,-1.6074018,-1.1401049,-0.8641827,-0.28780025,-0.31002316,-0.12253834,0.04657606,-0.3196348,-0.25138706,0.49744588,1.0700368,0.7864746,-0.44854385,-2.0786495,-2.5650568,-2.3908238,-1.5642761,-0.9145986,-0.6704899,-0.87982345,-1.4681854,-2.036775,-1.984129,-1.8523874,-1.7932806,-1.6719549,-1.2286984,-0.894192,-0.49580285,-0.1971376,-0.55619586,-1.1288078,-1.3556645,-1.3301713,-1.2554405,-1.2292846,-0.9318213,-0.65135705,-0.80223656,-0.98821014,-1.1087976,-1.2225143,-1.1909447,-1.2264535,-1.2989947,-1.0131783,-0.2828741,0.18207574,0.8914799,1.9296783,2.0516546,1.6392796,1.4653391,1.3756403,1.485147,1.6259993,1.8915787,2.0674639,2.1864047,1.9385841,1.6560525,1.091629,-0.3964649,-1.4121695,-1.8504338,-1.8266658,-1.8438405,-1.9173673,-1.8781062,-2.110005,-2.330252,-2.5716982,-2.0681562,-1.0501462,0.532668,2.3695078,3.3551636,3.5290418,3.6162364,3.6581554,3.6061714,3.0782642,1.6749873,0.027418464,-1.0117413,-1.1862793,-0.5692619,-0.10623081,-0.054522857,-0.73870564,-2.1035504,-3.1753695,-3.0976212,-2.7150447,-2.307733,-2.2096922,-2.227323,-2.1404989,-2.097608,-2.1352668,-1.9168861,-1.648417,-1.4241848,-1.2022593,-0.7759611,-0.4780681,-0.5565723,-0.35282806,-0.20787004,-0.41186872,-0.72182244,-0.91361177,-1.3683398,-1.6322602,-1.5296267,-1.2832656,-1.1153291,-1.0914757,-1.1452649,-1.2388922,-1.3164196,-1.5318329,-1.724365,-1.8411539,-1.6978065,-1.1911527,-0.89659375,-0.44196194,0.11200812,0.5042915,0.6527317,0.68353355,0.7766745,0.8616921,1.0434656,1.2306979,1.0137655,0.37412095,0.04143931,-0.14469445,-0.41998684,-0.47016925,-0.12477104,0.048946816,-0.13153532,-0.5574286,-0.956174,-1.2889391,-1.3210056,-1.3393453,-1.4504567,-1.5864501,-1.5947624,-1.5038903,-1.4518033,-1.4520216,-1.3576591,-1.1682515,-1.0215971,-0.78040516,-0.65219384,-0.5795175,-0.7267469,-0.75181884,0.62693644,0.6230877,0.62276375
-0.4346568,-0.43529794,-0.4381742,-0.44545195,-0.43453515,-0.4650188,-2.9772315,-2.8331697,-2.333085,-2.0886524,-2.049185,-1.6796484,-1.257273,-0.95816934,-0.12504002,-0.6001282,-1.1235236,-0.88486946,-0.5152425,-0.16795886,0.35665277,0.9054487,0.8759473,0.64054203,0.09183365,-0.65133166,-1.4289224,-1.4877648,-1.6297927,-1.8940192,-1.9285853,-1.0478351,-0.16878709,0.533026,1.0285677,0.55147934,0.6091694,1.4899443,1.81655,1.2209818,-0.009243548,-0.84177226,-1.7003753,-2.5443287,-2.8150845,-2.7721703,-2.4037695,-1.81568,-0.9504359,-0.31051886,1.9882629,5.5933437,7.84713,9.040472,9.453009,8.597628,5.96912,2.0114524,0.7324053,-0.049414337,-0.8881975,-1.9411364,-2.1761642,-2.0061765,-1.7299562,-1.4637103,-1.4417627,-0.79976165,1.072995,3.4634132,4.9357767,6.807361,8.389394,9.753124,10.276435,10.00159,9.447502,8.573137,7.4030304,6.538278,5.5432796,4.1732316,2.8714495,2.1042852,1.5709752,1.0768453,0.8970643,0.72629905,0.63864434,0.48388535,-0.062411427,-0.4615863,-0.41668501,-0.5483677,-0.9310792,-0.25737906,0.6932157,2.7242715,5.185504,7.6380696,9.389624,9.777597,9.248886,8.080406,5.2958856,4.12097,3.4118242,2.3953905,1.4819112,0.022257984,-1.4531497,-2.0022218,-2.1468549,-2.2489054,-2.2267451,-1.958118,-1.7465057,-1.8711457,-2.2736828,-2.6115704,-2.7999907,-2.948366,-2.9684696,-2.8520713,-3.0634594,-3.6274586,-4.537165,-4.5667458,-3.5313807,-3.0515413,-2.7895994,-1.7754536,-0.94665694,-0.4385123,-0.543184,-1.1051881,-0.95237386,-1.269932,-1.757827,-2.0139349,-1.901046,-1.9063609,-1.7562523,-1.698591,-1.435286,-1.3342623,-1.2732296,-0.9333975,-0.38324738,1.5727117,6.0884886,9.189291,11.136623,11.806761,11.627992,9.917103,8.082317,5.381423,3.3482766,2.1013587,1.0355422,0.45900056,0.089134574,-0.031258613,-0.2599743,-0.39525566,-0.13391759,0.33747935,0.5753993,0.8878881,0.6862551,0.41750056,0.17804609,-0.085583076,-0.33153906,-0.64145434,-1.0623813,-1.2762299,-1.3979344,-1.3435125,-1.2975612,-1.3596797,-1.472827,-1.6788508,-1.8538734,-1.9097825,-1.8405833,-1.717456,-1.7363783,-1.6626611,-1.4869173,-1.5376506,-0.43297136,-0.43033308,-0.43073434
-2.1380055,-2.138436,-2.1406393,-2.1457639,-2.137128,-2.1625035,-2.6953359,-2.5872712,-2.254605,-2.0136719,-2.0265057,-1.9348614,-1.9075925,-1.9483223,-1.7633889,-1.4618826,-1.1602011,-0.9223342,-0.9955345,-1.1153622,-1.2386781,-1.3034941,-1.4941207,-1.5391129,-1.9394984,-2.5168583,-2.8205974,-2.6907723,-2.7548301,-2.6606169,-2.37484,-1.8848978,-1.693804,-1.5958339,-1.4369036,-1.320333,-0.9116935,0.106885985,0.12852727,-0.41891134,-0.90621936,-1.513187,-2.2330725,-2.7468433,-2.7225623,-2.4803317,-2.5617845,-2.8156958,-2.8154433,-2.6164155,-2.4875576,-2.0460482,-1.606204,-1.231014,-1.0073833,-0.41591254,0.14620519,0.001325652,-0.593188,-1.0863292,-1.6187301,-1.9871407,-2.1056495,-2.0901911,-2.2050562,-2.2644339,-2.4791312,-2.924901,-2.9971325,-2.6115596,-2.540966,-2.4166634,-2.2667894,-2.2613688,-2.3069623,-2.1772964,-1.9469073,-1.6456482,-1.5525991,-1.6120025,-1.608562,-1.6429787,-1.6388514,-1.635135,-1.6584347,-1.7696911,-2.0242593,-2.1885943,-2.1628215,-2.1702833,-2.2123675,-2.7068033,-1.9622724,-1.4961114,-1.4715776,-2.0504584,-2.381484,-2.3938732,-1.9755294,-1.3950574,-0.9541201,-0.6330273,0.034539327,0.7125285,0.9664934,0.9460636,0.9632205,0.98078805,0.8970165,0.37168488,0.09692134,-0.06863968,-0.62071395,-1.9896798,-3.4004402,-3.693172,-3.616487,-3.3901446,-3.1478176,-2.8221188,-2.5551963,-2.326136,-2.1220837,-2.2615104,-2.7538517,-2.7958827,-2.3583322,-2.327589,-1.9116082,-1.4216416,-0.8542774,1.3886706,4.037037,5.8230515,8.219073,9.232096,9.147589,8.644339,7.877116,6.6121197,4.793542,2.3641415,0.62931466,-0.36637902,-1.3753004,-1.4317427,-1.3346121,-1.540695,-1.811189,-1.8605342,-1.5508966,-1.4095609,-1.5491834,-1.5140436,-1.1970329,-0.98657703,-1.0314348,-1.2541716,-1.3774858,-1.4199362,-1.4441118,-1.4555905,-1.3731165,-1.2381352,-1.2192603,-1.6622574,-1.9890561,-2.2163942,-2.2577734,-1.8395325,-1.533984,-1.6686757,-1.8430321,-1.8989656,-1.9640191,-2.1320562,-2.249758,-2.2619505,-2.3008468,-2.3030798,-2.4247007,-2.5151691,-2.482915,-2.453076,-2.5211868,-2.6182475,-2.6804843,-2.723608,-2.626308,-2.4152522,-2.1111808,-2.0686672,-2.1398225,-2.1349175,-2.134367
0.17437002,0.1739637,0.17210943,0.16766441,0.17499173,0.15223068,-0.6222743,-0.53891206,-1.0220376,-1.7993438,-1.4298103,-0.9018266,-0.47192132,0.07368182,0.5831561,0.33176857,-0.161295,-1.1476027,-1.3834637,-1.3135412,-1.1131608,-0.8130369,-0.4877308,-0.22871137,0.34179145,0.59210974,0.5635823,0.6244743,0.18539387,-0.4101935,-0.6772926,-0.7677405,-0.019900829,0.47414905,0.7368871,0.05799681,-0.46709692,-0.4257145,-0.011610776,-0.24143949,-1.213953,-2.0825438,-2.2783341,-2.1474922,-1.8532152,-1.4689324,-1.0742761,-0.8232549,-0.62130487,-0.6986815,-0.84047824,-0.86315054,-0.8785864,-1.0180993,-1.2261897,-1.1927998,-0.767159,-0.3557478,-0.19552329,-0.42487323,-0.7262501,-1.2996246,-1.6478295,-1.9019871,-1.8262668,-1.7954762,-1.6835147,-1.4728504,-1.4142147,-1.4073776,-1.5603764,-1.6885338,-1.5894516,-1.2451463,-1.0505828,-1.3199047,-1.7500263,-2.132755,-2.0555627,-1.7870886,-1.5274211,-1.2283938,-0.9826652,-0.8352398,-0.7345341,-0.7702775,-0.9536413,-1.1680644,-1.1209539,-0.749008,0.0819549,0.30655915,0.5685367,0.28225887,-0.01760953,-0.52776223,-0.6099641,-0.826795,-0.7090464,-0.29743358,-0.06834531,-0.58640546,-1.236378,-1.9139205,-1.9004034,-1.6623721,-1.384505,-1.0231943,-0.6945865,-0.5200247,-0.3784958,0.25810677,1.1149516,1.2948073,0.46446002,-0.18323523,-0.43627352,-0.9268954,-1.5766716,-2.0456474,-2.4387426,-2.631215,-2.580731,-2.274056,-1.4361961,-0.73646694,-0.5173429,-0.45674676,-0.33115643,-0.62666076,-0.59559655,-0.04652406,0.4261303,0.73291695,0.5558628,0.8986011,1.2318311,0.8296969,0.52713114,0.005555749,-0.807542,-1.9946508,-2.6334145,-2.9048343,-2.8336034,-2.860017,-2.8954072,-2.7773397,-2.5920873,-2.1804113,-1.36052,-0.8478739,-0.747806,-0.65197134,-0.8138046,-1.0080013,-0.9572774,-0.49359596,-0.101172596,0.11322522,0.27433345,0.53226626,0.92391866,1.3950784,2.6463444,3.4266121,2.8731556,2.3904033,1.9609346,1.0583613,0.15219562,-0.44341207,-0.45174855,-0.057029773,0.4768312,0.85015965,0.9001196,0.83298486,0.90912473,1.1433134,1.2278849,1.1576495,1.0110481,0.80257666,0.47381645,0.19983949,0.15556157,-0.06553543,-0.45074126,-0.47051674,-0.40323108,-0.23269522,0.17720076,0.17755368,0.17736903
2.8022366,2.8024402,2.8032174,2.8048773,2.8020263,2.8104916,-0.6286645,-1.0151235,-1.6319324,-1.6746998,-0.98712325,-0.4192762,-0.0611269,0.10242572,1.0934511,0.80215716,-0.10463213,-0.6320182,-1.0079373,-1.2293262,-1.4103982,-1.6712952,-1.7347679,-1.6141403,-1.4760523,-1.4117082,-1.6584417,-2.3027592,-2.4260194,-2.50691,-2.4330902,-1.6244771,-1.1967531,-0.92772067,-0.45967236,0.0796127,0.6588597,1.9075909,1.5503858,0.6620546,-0.3380198,-1.1496353,-1.7024746,-1.8204721,-1.9679335,-1.8399553,-1.5802366,-1.4721485,-1.6083379,-1.9584007,-2.1509786,-2.0218432,-1.2488391,0.46838614,3.3630767,6.1266007,7.5828037,7.9104486,7.8434906,7.452689,6.6429443,4.314941,1.8014609,1.0309818,0.8599858,0.5273823,0.113509,-1.2731726,-2.124482,-2.1619728,-1.8414115,-1.5934824,-1.1715904,-0.9381976,-0.5270827,-0.20572907,0.117926866,0.22648683,0.05782032,-0.040787324,0.086777836,0.36218992,0.7667011,1.0488036,1.2997656,1.5006053,1.4136088,1.0274564,0.6927967,0.04872564,-0.96915454,-1.5994033,-1.441409,-1.3926971,-1.5108767,-1.5000721,-1.5031911,-1.3092202,-1.0117178,-0.80638874,-0.50244933,-0.104109734,0.04518348,-0.70424044,-1.2822113,-1.3629487,-1.3951881,-1.4734275,-1.5910873,-1.9578326,-2.1053681,-1.8921679,-1.8416185,-1.8791301,-1.9754803,-1.923723,-1.7953856,-1.6096977,-1.5013406,-1.4376693,-1.1358109,-0.73806584,-0.4802895,-0.43584624,-0.50599885,-0.5821899,-1.0912275,-1.6777037,-2.0091014,-1.9112813,-1.4602551,-0.89313364,-0.82184786,-0.66669065,0.19607046,0.87403333,1.314368,1.5506454,1.5198438,1.3832184,0.64706707,-0.40516293,-1.083446,-1.3457872,-1.4032599,-1.2379283,-1.1550148,-1.1870217,-1.2559909,-1.285577,-1.0811169,-0.9100927,0.1688965,1.5897274,3.7011309,8.1376095,10.08725,11.222034,11.5250225,11.595729,11.585115,11.500319,11.25856,11.029759,10.581202,10.091352,9.393534,8.003373,5.757653,3.404582,3.0169399,4.6710854,7.1526985,8.93034,10.291382,11.574181,12.422126,12.522415,12.429395,12.354625,12.314197,12.254454,12.229864,12.114667,11.911236,11.624791,11.269104,10.409933,8.810724,7.075486,6.5416093,5.6449046,2.8096354,2.8023114,2.8004575
-3.2123766,-3.2124808,-3.2130883,-3.2141695,-3.212489,-3.215333,-2.9938893,-2.891032,-2.1339793,-1.605686,-2.295015,-2.512684,-2.5476198,-2.7129889,-2.3749647,-1.1678592,-0.48945436,-0.39154923,-0.26137277,-0.29365438,-0.44413275,-0.70171875,-0.88602495,-0.9245718,-0.9985055,-1.0390346,-2.3184743,-3.3662868,-3.4460044,-3.168971,-3.1082916,-2.534358,-2.363508,-2.343035,-2.5353568,-2.4256997,-2.055994,-1.716586,-1.8819158,-2.3480923,-2.704451,-3.0625587,-3.0654316,-2.9632225,-2.813065,-2.7711627,-2.8979356,-2.915628,-2.8777976,-3.1087961,-2.9192128,-2.1421435,-1.6961595,-1.575268,-1.727639,-1.8661076,-1.4850073,-1.0883601,-1.6794916,-2.4785275,-2.9259753,-2.980785,-2.658996,-2.7286696,-2.9281538,-2.8425746,-2.9053414,-3.053423,-2.877131,-2.691619,-2.5778656,-2.2069128,-1.870872,-1.588347,-1.6316745,-1.8783097,-1.9962443,-1.460505,-0.50513136,-0.075897574,0.17126179,0.36131346,0.55117,0.73592126,0.8634002,0.8483341,0.5839563,0.39122418,0.26222554,-0.088374674,-1.2334818,-2.0636022,-2.593806,-2.7731397,-3.0757701,-3.0005562,-2.7325938,-2.5510695,-2.3422368,-2.286759,-2.4688756,-2.5573845,-2.254693,-0.6290705,1.0188818,1.3514998,1.4706798,1.450624,1.2554746,0.22582111,-1.3485284,-2.5917017,-3.4324942,-3.9159138,-3.9526658,-3.9178529,-3.7952,-3.7148461,-3.5638084,-3.490334,-3.3529367,-3.2693088,-3.2179673,-3.4223182,-3.5486355,-3.6237464,-3.7160966,-3.7614436,-3.6500182,-3.321803,-3.3569295,-3.3703244,-3.1639466,-3.0328088,-2.8969169,-2.5528023,-2.242371,-2.2283995,-2.4233494,-2.780291,-3.2126489,-3.358964,-3.1700382,-2.8932729,-2.5325089,-2.425282,-2.3918455,-2.296042,-2.1164737,-1.8420916,-1.23253,-0.77950126,-1.0343587,-1.4640794,-1.955713,-2.3523195,-1.8500081,-1.575758,-1.713721,-1.8683112,-2.0046732,-2.1920161,-2.3627882,-2.383375,-2.1930401,-2.0818682,-1.9392318,-1.8897867,-1.711891,-1.0028712,-0.7342911,-0.99295,-1.2863469,-1.4583008,-1.6119256,-1.9215556,-2.4920611,-2.8316174,-3.017518,-3.1686158,-3.275733,-3.3793244,-3.4343472,-3.4471045,-3.4498582,-3.3671699,-3.2407565,-2.8919454,-2.5765755,-2.5983107,-2.6052432,-2.6900764,-3.209757,-3.2110834,-3.21204
