0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187
11.448753,12.911863,12.477013,11.359993,11.811066,11.529161,11.176844,11.455999,11.832895,11.233018,9.653054,7.516384,5.5060015,3.1931212,2.3486826,1.9309161,0.8276711,-0.21850711,0.34118414,1.1432229,2.5249593,2.5244493,2.1020045,1.9053603,2.1212451,2.3317342,2.5124693,2.2513156,1.6271497,0.9951328,-0.43524343,-0.81933445,-0.632427,-1.0113566,-1.2413582,-1.4490712,-1.446186,-1.3730428,-1.2390561,-0.13672179,0.47801635,0.7165033,0.5556332,0.16582943,-0.035674363,0.14894158,0.26857024,0.31129616,0.16783363,-0.15364504,-0.3212561,-0.45432222,-0.5433109,-0.90604216,-0.39716634,0.28538987,1.0794013,1.2441245,1.1021187,1.2451034,1.5182112,1.7004128,1.7958286,2.258457,3.0962322,3.7550254,3.6714768,3.4715228,3.1065843,2.3499358,1.1092205,0.3443444,0.1961711,0.16554257,-0.49177203,-0.82746565,-1.0294632,-1.0224026,-0.52011395,0.12319422,0.2284958,0.36572653,0.64735085,0.94920397,1.0144728,0.62237155,0.2772841,0.14406818,0.31426835,0.57996714,0.6250643,0.61443883,0.6481489,0.8092052,0.93872434,1.0383778,1.2448732,1.4856892,1.797391,2.1669755,2.5153089,3.2492883,3.5054903,3.13427,2.1889963,1.3294239,0.84249717,0.994257,1.1945435,0.9031652,0.41480735,0.011445031,0.004165194,1.4929194,1.6020162,1.1383909,0.6123737,0.7880544,1.1476669,1.5464318,2.075179,2.9298015,3.5216453,3.6924806,3.6960866,3.7630877,3.5358553,3.4802175,3.2481694,2.9208603,2.8031075,2.7279058,2.7473543,2.5189078,2.4682155,2.9172492,3.3364544,3.424273,3.8159974,3.397078,2.9927015,2.0734797,1.3525558,0.80113095,0.38204622,0.056167513,-0.031269003,-0.20713107,-0.40123105,-0.4195333,-0.15550187,-0.10367801,-0.6304603,-0.43436554,-0.45936024,-0.4766811,-0.29893258,-0.122351885,0.5137541,0.90779805,0.913488,0.66500413,0.28865904,0.22411737,0.77192175,1.2408086,1.2186332,1.0245601,0.9020201,1.0774565,1.2705188,1.4638715,1.665488,1.8614604,2.4332948,3.1746316,3.8347135,4.1386304,4.8381815,5.121134,5.54078,7.022415,8.741331,9.837355,11.068237,12.243021,11.346052,11.346043
-2.0075197,-3.1109383,-3.2973075,-1.8489983,-3.424762,-3.0944974,-2.85526,-2.8469913,-2.7960072,-2.6227055,-2.5460505,-2.6643658,-2.837717,-2.8011932,-2.7643125,-2.9022493,-3.0753272,-3.129671,-2.9895132,-3.07267,-3.600298,-3.5886726,-3.6196954,-3.469266,-3.3237147,-3.1542435,-2.939961,-2.5135863,-2.1446126,-2.0818982,-2.0994778,-2.1980848,-2.2833326,-1.4982874,-0.76172876,0.41468996,3.1570044,6.0037994,9.274885,10.9541645,10.812202,9.363491,8.1991825,7.467107,6.684455,5.5105815,4.348057,2.3891356,0.35302934,-1.1551917,-2.1746936,-2.4095387,-2.364171,-2.5146894,-3.1320617,-3.1534777,-2.913834,-2.5038974,-2.3414645,-2.2309835,-2.072287,-1.8764727,-1.6876717,-1.633451,-1.5220333,-1.4811901,-1.4974697,-1.4697688,-1.4559251,-1.3448057,-1.2925432,-1.0921227,-1.177123,-0.9886914,0.046592534,1.5708687,4.3839974,8.404488,10.876538,11.647796,11.732834,11.723138,11.202904,9.235546,6.483506,5.2705755,4.239097,3.3930001,2.2548027,1.2282526,0.31645173,-0.56408286,-1.3274494,-1.892676,-2.4180086,-2.6532645,-2.8640685,-2.8558154,-2.613831,-2.3835363,-2.1252418,-2.349166,-2.624815,-2.616123,-2.3460553,-2.2608237,-2.3396232,-2.5240514,-2.7338157,-2.7543328,-2.7543323,-2.6258037,-2.404284,-1.9969827,-1.7701898,-1.9919841,-2.5258126,-3.1117415,-3.2305994,-3.1551647,-2.9956634,-3.0338464,-3.3387117,-3.5687532,-3.9554327,-4.049226,-3.9160452,-3.837771,-3.7403884,-3.5586562,-3.3773942,-3.325372,-3.2773328,-3.2991304,-3.4004653,-3.5311723,-3.783998,-3.8558543,-3.5672994,-2.862032,-2.6043758,-2.4591022,-2.4409657,-2.2902632,-2.0768046,-1.6355165,-1.3000116,-1.2654164,-1.5662284,-1.8893263,-1.7843785,-0.7034128,-0.046265952,0.6498656,1.4002833,1.6711252,1.1983658,-0.42174658,-1.6118282,-2.1520112,-2.3277874,-2.3065698,-2.4248812,-2.949139,-3.40511,-3.6404982,-3.6070185,-3.4910636,-3.4497337,-3.502294,-3.5095515,-3.4970608,-3.454638,-3.3524752,-3.2637634,-3.2679758,-3.3117628,-3.2997217,-3.2943773,-3.3641996,-3.3855271,-3.249158,-2.8641624,-2.3120236,-1.9225078,-1.5280522,-1.8275911,-1.8275424
-0.06308296,-1.5419494,-1.6860765,-0.03005305,-1.3358912,-1.0399818,-0.8395504,-0.8605477,-0.73686075,-0.5709119,-0.27338624,0.23194146,0.70377636,0.80789125,0.7274735,0.387802,-0.6141773,-1.5026128,-1.3361641,-0.89965594,-0.33486068,0.86360955,1.1479135,1.59553,1.9522011,2.2836435,2.9718142,3.4317245,3.7194452,3.6893003,2.3229358,1.5672367,0.8577298,-0.69315475,-1.2783993,-1.7294227,-2.1416411,-2.3845196,-2.3718655,-2.3599052,-2.7045193,-3.165629,-3.0877295,-3.0346465,-2.900315,-2.6206796,-2.3859458,-2.1787739,-2.327635,-2.5285153,-2.5620217,-2.4682508,-2.031104,-1.5208046,-0.84089345,-0.37132788,0.13441005,1.0958412,2.1846297,4.4704275,6.813411,8.560188,10.152663,11.41962,12.203306,12.268589,12.197176,12.17425,12.253884,12.437511,12.330631,10.904077,8.426744,3.888454,0.49143606,-0.9295763,-1.5153668,-1.8758361,-1.7666922,-1.8523358,-1.9930115,-2.1262066,-2.5272746,-2.6832294,-2.686771,-2.8268132,-2.879157,-2.7580986,-2.5182486,-2.2550085,-2.0002186,-1.8744543,-1.8011023,-1.696167,-1.6046774,-1.5271792,-1.5221841,-1.5758713,-1.680757,-1.6403389,-1.6979253,-1.9172854,-2.0161173,-1.9997902,-2.038413,-1.8734851,-1.3901762,-0.6297686,-0.40791088,-0.7171675,-1.1494372,-1.428525,-1.195689,-0.6345805,-1.0678997,-1.519949,-1.5631605,-1.861409,-2.0561361,-2.1257079,-2.095389,-1.7759995,-1.4592764,-1.3211395,-0.9794884,-0.45517755,-0.22298294,-0.093578674,-0.116833605,-0.14843494,-0.0907695,-0.18197955,-0.21919915,-0.33248118,-0.28359362,-0.008175179,0.1919088,0.28302547,0.58694935,0.5231835,0.76529115,0.88750494,0.9352179,1.0645221,1.3795738,0.9627985,0.5941269,-0.12349239,-0.70690334,-1.0882037,-2.0750337,-2.1739123,-2.082173,-2.2023659,-2.6001196,-2.9344053,-3.05615,-2.4545546,-1.9725405,-1.5677116,-1.5472735,-1.7793356,-2.1804318,-2.6795,-2.641069,-2.5411067,-2.6504076,-2.763651,-2.7062197,-2.5840375,-2.5451727,-2.5791817,-2.5785658,-2.5618026,-2.4262633,-2.2833414,-2.1754012,-2.0640545,-2.018592,-2.0145063,-1.9879551,-1.9323957,-1.9474566,-2.0181155,-1.979651,-1.6310298,-0.026191026,-0.026193231
-0.57188416,-2.8662076,-2.5741177,-0.43479502,-2.2556968,-1.8863146,-1.5619674,-1.6560773,-1.6934618,-1.2413198,-0.52982885,-0.056225184,0.0740732,0.30153874,0.31721488,0.109468594,-0.6935128,-1.4279513,-1.6615013,-2.04024,-2.6937585,-2.8484104,-2.833499,-2.792209,-2.7282147,-2.681438,-2.5562906,-2.2242908,-1.894074,-1.7115299,-1.5447972,-1.294908,-1.0148042,-1.0081092,-1.1977897,-1.358381,-1.1373863,-0.72177356,-0.5411581,-0.6060077,-1.5448976,-2.3073883,-1.9925563,-1.7751813,-1.6923875,-1.6463753,-1.5506372,-1.5616806,-1.7546616,-1.9593592,-2.0431008,-1.9711804,-1.564613,-0.7988633,-0.96243554,-1.2768087,-1.4264102,-1.461346,-1.5337913,-1.471126,-1.3987879,-1.3945377,-1.575542,-1.7880917,-1.77687,-1.756264,-1.7138209,-1.64055,-1.5318946,-1.2230501,-0.82831496,-0.43932456,0.03484594,-0.33783507,-0.7448617,-0.9626016,-0.73905677,-0.30237225,0.10327494,0.007548332,-0.33706915,-0.74581945,-1.6921797,-1.9619842,-2.0069366,-2.0914793,-2.2541778,-2.3431952,-2.4603884,-2.389178,-2.1013377,-1.7323462,-1.3974228,-1.2429096,-1.3189036,-1.3798044,-1.5159754,-1.5493416,-1.4284906,-1.3418267,-1.4339634,-1.7933308,-1.9731702,-1.6987329,-1.2703785,-1.3180711,-1.633162,-1.8911133,-2.2678747,-2.5611181,-2.7657363,-2.569343,-1.9058976,-1.2648942,-1.266932,-1.3793209,-1.7029369,-2.147816,-2.4605513,-2.4280622,-2.0974348,-1.6363873,-1.3355215,-1.3013506,-1.6432525,-2.0865529,-2.1985767,-2.2328765,-2.2293935,-2.2020152,-2.1511903,-2.1267402,-1.9973814,-1.8830323,-1.5980326,-0.9629913,-0.05047515,0.66746116,0.7659968,-0.152738,-0.33571494,-0.5579497,-0.8093569,-0.9029417,-0.8861797,-0.7415173,-0.7181384,-0.9226643,-1.1035321,-1.3627132,-1.5937747,-0.35402855,0.7172934,1.275441,1.3277187,1.3407563,1.224707,0.46561927,-0.7781932,-1.5736694,-1.8549563,-2.034373,-2.014079,-2.0388935,-2.0227714,-2.0707948,-2.0663862,-2.1076846,-2.0643668,-1.9672418,-1.8068851,-1.7330787,-1.643012,-1.4861668,-1.2576233,-1.1630415,-1.1365578,-1.2173979,-1.3443347,-1.423737,-1.4185901,-1.4783051,-1.5827806,-1.2962044,-0.8830234,-0.99362576,-0.41530406,-0.4152511
0.9833776,1.6196271,1.7697188,0.9405897,1.3280551,1.0020552,0.7599052,0.60784894,0.40762058,0.24746707,0.23218311,0.15597567,0.075255066,0.1454002,-0.0043857098,0.050591916,-0.285384,-1.0736681,-1.7581334,-1.9677563,-1.3759812,-1.2488029,-1.2946545,-1.3593314,-1.625536,-1.7380476,-1.9494016,-2.3496063,-2.8224034,-3.1556377,-3.0511932,-2.2105086,-0.8366972,0.8714499,1.5350307,1.9107643,1.8405416,1.4966245,0.000992462,-1.1357075,-0.7940315,-0.36997327,-0.4809371,-0.4726236,-0.19329245,-0.13417415,-0.1552537,-0.10696834,0.2367182,0.60951835,0.79543525,0.8751814,0.7899282,0.36038843,-0.8948043,-1.3953321,-1.5367221,-1.3456068,-1.0652771,-1.0035928,-0.917343,-0.65706074,-0.37763163,-0.33386493,-0.5408882,-0.8404496,-1.1941626,-1.3207796,-1.4371593,-1.6241466,-1.6974424,-1.5582497,-0.9914187,0.36051282,1.0615562,1.3566107,1.1384783,-0.23723854,-1.7035198,-1.8636295,-1.6333737,-1.4987514,-1.1470371,-0.9284606,-0.9362676,-0.78938586,-0.47191787,-0.20880124,0.07184023,0.058571786,-0.14141159,-0.44986546,-0.7345828,-0.86286634,-0.7040093,-0.5560981,-0.33793116,-0.37937927,-0.57596743,-0.57570994,-0.50813615,-0.0924153,0.5636105,1.271173,2.52315,4.4669523,6.881963,8.861571,10.22805,10.98012,11.424953,11.492336,9.475075,5.4005475,1.7908745,0.84480786,1.0058727,1.5511522,1.6691024,1.5754495,1.3950225,0.6429788,-0.14857528,-0.7047411,-0.82338464,-0.6943163,-0.5744377,-0.53566974,-0.51648015,-0.49759066,-0.49619478,-0.42333165,-0.3721029,-0.27458647,-0.32732254,-0.6649733,-1.1183226,-1.5053239,-1.5632598,-1.2079744,-1.0308057,-0.6363417,-0.44275206,-0.36715192,-0.67856616,-0.8095485,-1.0039848,-1.1489644,-0.75633436,-0.36967042,0.47498122,0.25125688,-0.59744453,-1.0160627,-0.3074507,0.25509536,0.5997574,0.3767442,-0.3996678,-0.8665556,-1.0059608,-1.2129568,-1.2978418,-1.3163247,-1.3900177,-1.4643835,-1.4194162,-1.3041462,-1.2774067,-1.459066,-1.5637239,-1.5735679,-1.5907819,-1.6909134,-1.8878096,-1.9714732,-2.0452628,-1.9904705,-1.8382967,-1.7812923,-1.8127996,-1.6804458,-1.1669326,-0.87790966,-0.21565002,0.20149077,0.9389653,0.9389437
-1.2580948,-3.1607614,-2.9623485,-1.2390703,-2.8324432,-2.7790868,-2.7024012,-2.7153769,-2.9704657,-2.9844546,-2.4993448,-1.8572257,-1.4680731,-1.0468078,-0.97461677,-1.0940706,-1.7854882,-2.221518,-2.3303568,-2.5729141,-3.4200172,-3.3915646,-3.191701,-2.9570794,-2.8536558,-2.7783663,-2.723694,-2.4603915,-1.9057689,-1.3964233,-0.6201235,-0.825501,-1.5339756,-1.3854437,-1.2726184,-1.2991028,-1.386889,-1.3942432,-0.9941527,-0.80560356,-0.71056217,-0.10746652,0.3245414,0.6535609,0.9718735,1.1521264,1.3886528,1.6959438,2.2360516,2.6745672,2.7423406,2.3420677,1.47077,-0.16461733,-2.2489343,-3.3045735,-3.5833514,-3.2266285,-2.8307886,-2.6164112,-2.6109486,-2.6019192,-2.5225897,-2.2761326,-1.8421772,-1.5363896,-1.3030806,-1.0561912,-0.5415167,0.4738483,2.0365565,1.2804586,-0.31770977,-1.2280989,-1.3848269,-1.4202127,-1.5449643,-1.4520271,-1.2172588,-1.2066376,-1.3165381,-1.3462855,-1.4150724,-1.2135087,-0.8047121,-0.16703793,0.24312392,0.36170793,0.18736368,0.15297344,0.17391369,0.36587444,0.5055052,0.3829525,0.12133734,-0.14184444,-0.26377594,-0.35127905,-0.43979025,-0.8687475,-0.95378685,-0.74483806,-0.83165175,-0.89385796,-0.7107048,-0.9589652,-1.5893501,-2.299718,-2.589775,-2.1768155,-1.601572,-1.2998936,-1.3421757,-1.6715572,-1.366682,-0.8525789,-0.7971759,-1.0471098,-1.3733187,-1.5178401,-1.6496198,-1.7368743,-1.4836719,-1.2905204,-1.8007681,-2.5468206,-2.7875433,-2.854278,-2.8611336,-2.7930503,-2.6800995,-2.6199708,-2.471496,-2.2460418,-2.0788045,-1.9218396,-1.5895162,-1.3999474,-1.5108839,-1.4603665,-1.3551471,-1.1545378,-0.94752955,-0.8352163,-0.9037041,-0.488313,-0.00064080954,0.5567817,0.48072264,-0.62483484,-1.9660859,-2.5156894,-1.7520022,-1.095055,-1.0405827,-1.1180085,-1.2144961,-1.3649518,-1.8390689,-2.224938,-2.207605,-1.4255723,-0.8066077,-0.25292793,-0.060851693,0.51473016,1.3647722,2.2982442,3.1479168,3.5858846,3.9727325,4.074772,4.1262074,4.0800004,3.8395822,3.39732,2.9786038,2.8857253,2.6044264,2.6687698,2.711385,2.2648933,1.6156366,1.0769778,0.2974466,-1.1117067,-1.2361763,-1.2361553
-2.5980766,-3.552033,-3.5828583,-2.5836883,-3.561851,-3.6054692,-3.5416553,-3.4731388,-3.4706476,-3.4842782,-3.418959,-3.243452,-3.3905554,-3.2294195,-3.0868938,-2.8917837,-2.3502526,-1.496368,-1.2229013,-1.2946147,-2.1867375,-2.577857,-2.5765073,-2.564642,-2.609204,-2.7512772,-2.948048,-2.9316642,-2.6914313,-2.471487,-1.9149127,-1.5074271,-1.3336796,-0.7643311,-0.5927389,-0.5611332,-0.724932,-1.0800204,-1.3156172,-1.1666064,-0.89034766,-0.78275526,-1.0877538,-1.1489649,-1.2303656,-1.3352776,-1.4362508,-1.4663258,-1.2759119,-1.0286286,-0.96372634,-0.9291394,-0.9057687,-1.2330357,-2.0321565,-2.6976142,-3.1041222,-3.0799093,-2.707545,-2.4830952,-2.3361588,-2.23273,-2.1186376,-2.108023,-2.0871482,-2.03149,-2.1543386,-2.2266455,-2.162256,-1.8806357,-1.0592294,-0.7818426,-1.6586394,-1.6916509,-1.0396335,-0.81266546,-1.0565215,-1.3720263,-1.4114969,-1.305701,-1.1655293,-1.0826056,-0.84181356,-0.5475221,-0.49762148,-0.30413815,-0.28124115,-0.41261798,-0.64459705,-0.90747106,-1.2675622,-1.5764604,-1.7798196,-1.9231336,-2.0351427,-2.0651898,-1.9666419,-1.6950303,-1.3829358,-1.2137195,-1.2080097,-1.491338,-1.7713324,-1.8093984,-1.4464077,-1.0982863,-0.8948278,-1.1502517,-1.3193651,-1.2276087,-1.125448,-1.0803877,-1.0301104,-1.0458789,-1.4196987,-1.3369948,-1.0001488,-0.60592055,-0.38676405,-0.35666674,-0.54906267,-0.9700432,-1.1946015,-1.1906163,-1.557529,-2.2944407,-2.6637077,-2.8008366,-2.8264828,-2.8454843,-2.83367,-2.739914,-2.5721562,-2.3100152,-2.177573,-2.2916899,-2.4995313,-2.4862053,-2.2017956,-2.0251868,-2.164791,-2.2326202,-2.1551685,-1.984328,-1.7647421,-1.5284232,-1.0893519,-0.6097804,-0.2546981,-0.3326176,-0.3978465,-1.1108463,-0.9036344,-0.93137825,-1.0047947,-1.1320748,-1.5015137,-1.9849738,-2.033517,-2.2384152,-2.1465976,-1.8120635,-1.3277262,-1.0956937,-1.6363771,-2.1350255,-2.1031973,-1.9085226,-1.7783024,-1.8040159,-1.8012016,-1.7919272,-1.7675183,-1.7486088,-1.8067223,-2.0249777,-2.254202,-2.3905575,-2.5457587,-2.5946174,-2.6137242,-2.9039958,-3.1564388,-3.003313,-2.8685808,-2.8762674,-2.5798187,-2.5798073
-1.0971496,-1.893177,-1.9484553,-0.97285074,-2.1801083,-1.8333175,-1.5972186,-1.6658012,-1.7659461,-1.4359851,-1.1241039,-1.2149804,-0.80118173,-0.30493146,-0.1008602,-0.09933924,-0.05407773,0.03915579,-0.093140855,-0.76692915,-2.3515778,-3.0813582,-3.1647162,-3.07934,-2.898205,-2.581304,-2.2380726,-1.842668,-1.4388715,-1.1857754,-1.1504494,-1.8092344,-1.953933,-1.3351363,-1.1544316,-0.8452642,-0.14958626,0.792878,2.182908,3.2428849,2.558415,1.1502677,0.6034908,0.5596677,0.6963304,0.88926375,0.94988716,0.6475762,0.19952832,-0.158766,-0.26007757,-0.33035487,-0.4820354,-1.0155361,-1.8589495,-2.0977,-2.1167145,-2.138806,-2.160527,-1.9190102,-1.4851137,-1.0979255,-0.9255071,-1.0167738,-0.9774234,-1.0242865,-1.0815214,-1.1242396,-1.0785531,-0.87818,-0.49534535,-0.8001783,-1.1378803,-1.3962795,-1.3010247,-1.0936338,-0.23104069,1.656077,3.336824,3.801172,3.6576347,3.3781471,2.6143417,0.72666657,-0.40909553,-0.57832074,-0.3740389,-0.36015946,-0.49321437,-0.5211468,-0.5555893,-0.60287035,-0.51770043,-0.5222346,-0.63804966,-0.69106764,-0.8296217,-0.73813736,-0.3668915,-0.3065428,-0.56953204,-1.155344,-1.3347746,-0.8908325,-0.11548424,0.07780282,0.09768095,-0.20560332,-0.7406633,-0.8464713,-0.37273884,0.5639546,1.7696366,1.9103035,1.7998822,1.2288973,0.46985102,-0.2751603,-0.3524716,-0.14941716,0.22298515,0.23289125,-0.38166875,-0.87453264,-1.6907711,-2.4498746,-2.669087,-2.6657076,-2.675442,-2.5944772,-2.5158257,-2.5008368,-2.4910278,-2.5170603,-2.3559287,-1.8997525,-1.5116203,-1.4813242,-1.2963405,-0.63612336,-0.46497047,-0.2962724,-0.3311774,-0.25405946,-0.094788335,0.40265292,0.39947972,0.16535099,-0.27785015,-0.08414351,1.7465264,6.199417,8.77585,10.216571,10.681517,10.565728,10.1978035,8.91132,6.224057,4.2660184,3.5048943,3.5125203,3.5338998,3.138751,2.3282769,1.257369,0.70539385,0.44864982,0.41006064,0.37073874,0.4485271,0.54743326,0.65243775,0.90202045,1.1687847,1.2077374,1.1221535,0.84843755,0.55406684,0.27777612,0.106898084,-0.08257867,-0.20865054,0.026839986,0.2583978,0.15489307,-0.94814146,-0.94808435
-0.99734396,-0.7833344,-1.0739911,-1.0669713,-1.2023926,-1.4061738,-1.4682897,-1.3734158,-1.2355561,-1.2429168,-1.2618656,-1.3392894,-1.5884831,-1.6650962,-1.4945071,-0.9230256,0.73566604,1.9714994,2.0325956,1.2536695,-0.8901815,-1.5128005,-1.5561196,-1.5623208,-1.6189286,-1.7406332,-1.8867528,-2.011624,-1.9818132,-1.6668514,-0.16343153,1.6586244,3.4211588,4.445715,4.344237,4.0809374,3.3920054,2.5526211,1.0929855,0.023854278,-0.12475987,-0.12415364,-0.39443022,-0.39189154,-0.7626146,-1.0847462,-1.4660578,-1.7729485,-1.5104203,-0.89547503,-0.16012776,0.2296119,0.42364004,0.2641397,-0.26046026,-0.5372993,-0.66677374,-0.6509285,-0.5447933,-0.53048,-0.45304894,-0.3934253,-0.47745314,-0.71353614,-0.94792855,-1.0610505,-1.1302803,-1.202776,-1.2654107,-1.2902648,-0.6019645,0.2511867,0.5521939,1.3180223,1.7578857,1.651117,1.0639597,-0.01724881,-0.46440053,-0.6159592,-0.6590433,-0.6454451,-0.5057516,-0.18296188,-0.07637764,0.12210898,0.01984433,-0.25260508,-0.70447505,-1.270012,-1.7471008,-1.9656966,-1.7978239,-1.4376745,-0.96909666,-0.7567097,-0.510494,-0.14395738,0.14790487,0.29945016,0.28514847,-0.118122265,-0.8317372,-1.3677979,-1.620415,-1.6232641,-1.512671,-1.5842311,-1.5919939,-1.1939182,-0.73660654,-0.4731413,-0.1793958,-0.23860012,-0.66640496,-0.5769545,-1.0717696,-1.2475797,-1.0922153,-1.0324798,-1.2288172,-1.5697367,-1.5234365,-1.2997556,-1.4533432,-1.8062662,-1.8637664,-1.9200196,-1.8352104,-1.7448671,-1.6943388,-1.5728292,-1.3103321,-1.0074978,-0.8433974,-0.8887177,-1.1608354,-1.532466,-1.6006079,-1.2310301,-1.2170538,-1.0630363,-0.7969644,-0.61332846,-0.405841,-0.19664319,0.011558443,0.04303605,0.08791291,0.37151614,1.2524505,1.1569585,0.8960308,0.78928924,1.0079762,1.1797763,1.1866145,0.6291463,0.032317966,-0.33745706,-0.46558398,-0.612128,-0.5613592,-0.483117,-0.441493,-0.17780599,-0.11265485,-0.12001142,-0.30120364,-0.4758234,-0.60193634,-0.63165593,-0.6660787,-0.62967503,-0.6442938,-0.66488767,-0.72488105,-0.7612033,-0.797851,-0.7713374,-0.7959205,-0.9336655,-1.2132657,-1.0795712,-1.1730857,-1.171357,-1.0788543,-1.078893
-2.8218827,-3.4203336,-3.184837,-2.785546,-3.0077944,-3.018839,-3.1279006,-3.2261596,-3.4475932,-3.5562115,-3.486372,-3.6812043,-3.7740183,-3.566225,-3.6217265,-3.7040913,-3.7561488,-3.480712,-3.462131,-3.4080448,-2.8190885,-2.489181,-2.4586205,-2.3636937,-2.3931384,-2.531846,-2.7197335,-2.842216,-2.9724848,-3.243372,-3.6712098,-3.6896644,-3.1222131,-2.2971115,-2.0931528,-1.9778494,-1.8589143,-1.9297981,-2.0871632,-1.9443438,-1.3435743,-0.8154321,-0.83995974,-0.7432493,-0.4678852,-0.17925638,-0.117535755,-0.308298,-0.7362388,-1.2891065,-1.6815977,-1.8702977,-2.0825467,-2.2823327,-2.8707035,-2.9747972,-2.9505918,-2.7189004,-2.6025372,-2.668879,-2.600237,-2.402329,-2.177362,-1.9645492,-1.9007022,-1.9489138,-2.0414019,-1.9970833,-1.9059165,-1.8515728,-1.9640405,-2.668918,-3.1879246,-2.934158,-2.4742475,-2.2097995,-2.0110312,-2.0343444,-2.2460887,-1.8013375,-1.4319103,-1.1895622,-0.8510066,-0.82678723,-1.1154182,-1.0633757,-0.96143657,-0.7696382,-0.3840224,-0.2767728,-0.2556172,-0.40599048,-0.67470914,-0.8956348,-1.0632,-1.1035442,-1.1214757,-1.1224201,-0.94752157,-0.7271975,-0.6538322,-0.6995919,-0.8069355,-0.9508059,-0.9749069,-0.7019656,-0.33194938,-0.3103296,-0.2459436,-0.0730041,0.36128366,0.57521987,0.9567808,-0.93735874,-1.6627667,-1.7946702,-2.0280929,-1.4968246,-0.85921943,-0.36467704,-0.19002959,-0.79072297,-1.6942518,-2.5450203,-3.0839906,-2.8877308,-2.6661856,-2.5464318,-2.4555528,-2.3354354,-2.217931,-2.1853895,-2.2106452,-2.1660113,-2.1745038,-2.3488793,-2.549835,-2.5647588,-2.6996903,-2.468323,-2.2447693,-1.8555495,-1.4914272,-1.1527461,-1.3519442,-1.7716715,-1.8756661,-2.029524,-2.3403106,-2.4213214,-2.0000348,-2.287038,-3.07621,-3.3143437,-2.7489364,-2.50355,-2.6454365,-3.1149204,-3.624463,-3.503725,-3.3467906,-3.1035745,-2.8260143,-2.299671,-1.6084989,-0.8971022,-0.5979934,-0.5175489,-0.6183007,-0.8687597,-1.1002753,-1.2442381,-1.3900383,-1.5500822,-1.8708192,-2.1292245,-2.3040593,-2.2366736,-2.1710627,-2.1453328,-2.1148708,-1.9654348,-1.4813668,-1.2517552,-1.1427372,-1.4194428,-2.7814467,-2.7814384
