0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
9.370161,9.385509,9.339609,11.725374,11.151181,11.266554,10.997913,9.336027,9.462169,7.352794,5.058835,3.934783,2.7035494,1.6254263,1.110154,0.67788255,0.28249756,0.08443245,-0.16006996,-0.2589895,-0.4245874,-0.59277004,-0.68186426,-0.5898963,-0.346309,0.30896753,0.60340446,0.39041936,0.26488087,0.11588408,0.08115703,-0.095633596,-0.5672896,-0.83605146,-0.8107337,-0.71439874,-0.6784545,-0.5959684,-0.1402489,0.32826766,1.0976217,2.2791753,3.5741098,3.9793425,3.3373337,3.0584404,1.7939506,-0.05187571,-0.58717364,-0.7372526,-0.4655481,-0.03678973,0.7931775,1.7087793,2.4123297,2.4932795,2.8031352,2.7460246,2.005529,1.2706048,1.2618034,1.325841,0.9377312,0.31490928,0.003319785,0.07433396,-0.25451523,0.57550496,0.95400155,-0.00079089403,-0.45894593,-0.7124349,-0.9097097,-1.0247574,-0.54990095,-0.3358534,0.2565106,1.2143825,1.5464196,1.2901661,0.7123444,0.01294896,-0.73719764,-1.3811567,-1.466712,-1.4041532,-1.0093901,-0.38496664,-0.016618108,0.15331368,0.45809004,0.36804545,0.50842965,0.76532614,0.7848976,0.7197924,0.5740684,0.44596708,0.6372956,0.5049421,1.0067985,1.2969633,0.77303964,-0.093262464,-0.5694181,-0.9837632,-1.4278914,-1.7982004,-1.910568,-1.9127424,-1.8526578,-1.7821512,-1.098113,-0.13621873,0.8839398,1.0453076,0.44063428,-0.400694,-0.33574533,0.22243196,0.16122311,-0.14296001,-0.4062996,-0.44211385,-0.17037654,0.47340626,1.8316743,2.5626965,2.74326,2.760651,1.9383397,1.3228682,1.1066508,0.88806474,0.3337032,-0.004858047,-0.12054838,-0.21640605,-0.25045437,0.10584291,0.82229877,1.6852435,2.5051734,2.443506,2.5762622,2.8472955,2.9672055,2.947747,2.4094806,2.0860157,1.4766624,0.5961756,-0.15180424,-0.5768192,-0.61244863,-0.31941763,-0.16470285,-0.14949667,-0.19468838,-0.2027761,-0.11407316,-0.0892688,0.12118222,0.31210285,0.5958938,0.85084295,1.0972483,1.3363701,1.556931,1.6551135,2.0481775,2.3231459,2.5733213,2.8779893,4.088552,4.335288,4.899637,4.9162683,5.137205,5.666462,5.969426,6.6963196,7.4397,8.158991,8.7137,9.205845,9.33584,9.795167,9.336051
-1.0512614,-1.0534352,-1.045438,-2.2545452,-2.0877285,-2.0007453,-2.065291,-1.0446506,-2.0265293,-2.4376767,-2.7200809,-2.7437959,-2.4734054,-2.0240817,-1.8508408,-1.7781988,-1.9132133,-2.048409,-2.2202997,-2.245309,-2.1770496,-2.1244175,-1.9513621,-1.9019806,-1.9209664,-1.8445091,-1.6793332,-1.5666659,-1.5039879,-1.575318,-1.8621049,-2.2819228,-2.5754452,-2.6508543,-2.3214922,-1.6463684,-0.6121807,-0.10323787,0.04166311,0.19229835,0.2610765,-0.11749631,-0.59856594,-1.1237329,-1.4012392,-1.1695055,-1.1415182,-1.3869929,-1.1667886,0.17676395,1.5340954,1.9818424,2.273024,1.816874,1.2586081,0.9327221,-0.053389788,-0.9450862,-1.1519982,-0.92935556,-1.1069076,-1.1608725,-1.0572404,-1.0658953,-0.92850643,-0.6754217,-1.1580654,-1.1399636,-0.637583,-0.9977716,-1.550697,-1.4476421,-0.68518066,-0.54524475,-0.37132907,0.19593057,-0.06698118,0.28426784,0.47214386,0.31378865,-0.025301844,0.19559273,0.25509822,0.40930438,0.33156246,0.22342922,0.1894002,0.18409052,0.2514742,0.06096243,-0.62465054,-0.95296264,-1.4053278,-1.9743121,-2.218552,-2.306135,-2.3282237,-2.34475,-2.6437824,-3.41406,-3.8669696,-2.6887264,-2.4655235,-2.2300184,-2.369616,-2.756311,-3.0320487,-2.746702,-2.3274696,-2.1938927,-2.1211038,-1.9817911,-1.8865855,-1.8268436,-1.4596059,-1.1250999,-0.35268325,1.8528335,4.841036,6.086683,5.833222,4.502604,2.9671297,1.6549333,0.3435328,-1.0669357,-2.223105,-2.689084,-2.8042316,-2.7816148,-2.5514913,-2.6130276,-2.7444499,-2.4016836,-1.7294086,-1.196491,-1.0043039,-0.9236696,-1.4009147,-2.0538216,-2.4691873,-2.6802213,-2.655444,-2.425238,-2.3674138,-2.366156,-2.3668256,-2.378066,-2.3555639,-2.320036,-2.2811267,-2.1956213,-1.9206747,-1.7739439,-1.5785229,-1.1597791,-0.9389099,-0.8989578,-1.1330639,-1.3106706,-1.463531,-1.5754644,-1.7821416,-2.0328033,-2.3635015,-2.628089,-2.816594,-2.9055774,-2.9389231,-2.9099288,-2.9103913,-2.8421166,-2.7499514,-2.6282988,-2.7324395,-2.791927,-2.7315583,-2.7150755,-2.7027764,-2.5966735,-2.6256423,-2.646614,-2.6095834,-2.475247,-2.3730116,-2.320602,-1.046798,-2.1324847,-1.0459318
-0.40771705,-0.4157033,-0.3923191,-1.530067,-1.7614269,-1.7496693,-1.899803,-0.38917884,-2.2039459,-2.2517276,-2.2270977,-2.0888276,-1.9578364,-2.1307504,-2.2967458,-2.3883898,-2.4083471,-2.4976416,-2.389112,-2.405677,-2.6101642,-2.611099,-2.4524174,-2.370611,-2.3115025,-2.0820334,-1.8803326,-1.8825824,-1.97051,-1.6351448,-1.1159569,-0.80642784,-0.5159629,-0.49436677,-0.7426411,-1.056223,-1.3636243,-1.4905725,-1.4599044,-1.4157816,-1.4598355,-1.3759149,-0.85589004,-0.6010551,-0.9031185,-1.44092,-1.6374625,-1.0104009,-1.0082151,-1.9218612,-2.3275266,-2.2306292,-1.7332917,-1.0871704,-1.0708741,-1.4726479,-2.1457963,-2.0188496,-1.6745558,-1.871918,-2.083634,-1.9411327,-2.1816835,-2.5848968,-2.7116833,-2.773957,-2.6827176,-2.5702305,-2.069017,-2.3480937,-3.176372,-2.9409912,-2.3970497,-2.193919,-2.3671079,-2.4556813,-2.3402586,-2.242491,-1.7659287,-1.6860607,-2.1061149,-2.458679,-2.511347,-2.6042604,-2.6651304,-2.730235,-2.8632526,-2.952914,-2.9025707,-2.5662122,-1.5490555,-0.8446753,-0.60773736,-0.36430752,-0.26013738,-0.22300722,-0.26394123,-0.26621747,-0.5780598,-1.3617449,-1.658267,-0.9862485,-0.95360446,-0.9100988,-0.9774598,-1.2066218,-1.7976115,-2.560523,-2.9694655,-3.0768042,-3.203116,-3.148844,-2.7386925,-2.273117,-1.8751198,-1.8226435,-2.240468,-2.9583235,-3.4632263,-3.302486,-2.7935395,-2.236555,-1.8408078,-1.4382373,-1.027375,-0.8201168,-0.79331684,-0.99985814,-1.3446479,-2.1178403,-2.5361304,-2.439286,-1.910986,-1.802381,-2.0253785,-2.1581926,-2.1990547,-2.2895503,-2.202202,-2.1638527,-2.1475203,-1.6278577,-0.8266279,-0.23797445,0.018504268,0.3974367,0.7078582,0.8135159,0.9117141,0.9645337,0.8950896,0.785435,0.3436023,-0.40805873,-1.381361,-1.6051171,-1.7029774,-1.8243787,-2.0487242,-2.1368384,-2.1532955,-2.1946435,-2.2422802,-2.287975,-2.2198431,-2.120508,-2.0264273,-1.8128009,-1.5980959,-1.4710262,-1.2534006,-1.1062078,-1.108678,-1.0746425,-0.54810697,-0.39877006,-0.5166849,-0.5591269,-0.70393616,-0.838811,-0.9407588,-1.0410614,-1.2829866,-1.4238229,-1.4821835,-1.655221,-0.3912543,-1.8201509,-0.3914196
0.28722563,0.28226388,0.3020411,-0.3982848,0.4519258,0.49807048,0.43375584,0.3034011,0.49088147,0.49785048,0.7269641,0.7459212,0.9683057,1.174025,1.0840777,1.116079,0.739329,0.39367354,0.451317,0.45441458,0.26802525,0.36541894,0.8569115,0.98603326,0.8263201,0.78334445,0.7264415,0.63442624,0.24423367,-0.09748891,-0.1975804,-0.5094238,-0.96431804,-1.5246308,-1.9499757,-2.085752,-1.962234,-1.8577592,-1.9516943,-1.747514,-1.2930454,-1.5318227,-2.0461025,-2.5836463,-2.9069152,-3.0214815,-3.0924299,-2.9656372,-2.6165142,-1.0864522,2.191649,4.727316,6.834957,7.698927,8.144831,8.773884,10.282613,11.1457205,11.521888,11.599079,10.861858,9.3481045,6.778222,3.0053453,0.5503632,-0.2122314,0.25139022,0.4708148,0.3922065,-0.39313352,-0.829938,-0.7463275,-1.148209,-2.077186,-2.3171828,-0.48548537,0.4105992,0.7184109,0.97174245,0.8136465,0.20189568,0.3290866,0.28833926,0.26856393,-0.17382297,-0.36500445,-0.2879426,-0.08500597,0.17709845,0.25856194,0.09853521,-0.11788142,-0.6141794,-1.0756049,-1.422749,-1.5530249,-1.5476847,-1.46999,-1.2518648,-1.1841912,-1.2119567,-1.0665469,-1.0297543,-1.1827776,-1.4644481,-1.637533,-1.5539473,-1.2975454,-1.1292017,-1.0569197,-1.2047052,-1.4234478,-1.6398282,-1.8526963,-1.5714937,-1.2504483,-0.8928231,-0.28505152,0.34487653,0.5513952,0.3705228,0.004489988,-0.4425969,-0.77947074,-1.1950368,-1.6757884,-2.2114167,-2.7992318,-3.2107515,-3.516925,-3.1611972,-2.655662,-1.8122374,-1.264575,-1.4848291,-1.5807471,-1.5902278,-1.420584,-1.1125754,-0.95035875,-1.1186836,-1.296154,-1.379854,-1.3768706,-1.4768348,-1.4980463,-1.4213908,-1.3913,-1.336098,-1.2384305,-0.9420186,-0.26941508,0.34379476,0.22005361,-0.6462421,-0.9227998,-1.1491957,-1.2994103,-1.5796862,-1.6727933,-1.6185164,-1.5268265,-1.398632,-1.3410374,-1.2606604,-1.2293081,-1.3164905,-1.2319884,-1.1013924,-0.97545415,-0.87676823,-0.77032113,-0.79043067,-0.6744992,-0.80980057,-0.8796828,-0.9259007,-0.88978577,-0.90399885,-0.7579626,-0.74905163,-0.8643402,-0.9864978,-1.1029034,-1.245626,-1.3501413,0.29551154,-1.3605223,0.29771757
0.14142646,0.13599251,0.14817902,-2.0453866,-2.2972012,-2.2358947,-1.9970261,0.14989612,-1.3484468,-0.97428834,-0.98711795,-1.1882765,-1.5092304,-1.9180794,-1.8982192,-1.9078469,-1.9013956,-1.7136713,-1.5565476,-1.4192445,-1.1747278,-1.2968625,-1.7942116,-2.2249112,-2.5546792,-2.7092724,-2.6839542,-2.5533094,-2.2937863,-1.7781476,-1.3747892,-0.86227214,-0.29743314,0.59651923,1.233075,1.5097609,1.5865374,1.4771985,1.3121784,0.92802095,-0.26135355,-1.2374835,-1.3597413,-0.75815886,-0.40782964,-0.264248,0.12071252,0.3192946,0.60023344,0.42680892,-0.13916951,-0.75452304,-1.228554,-0.9886803,-0.5989723,-0.19256757,0.18808931,0.30513787,0.16570863,0.2561864,0.99716425,1.8310487,3.0321102,3.8865461,3.8671608,2.990225,1.5629749,0.42284146,-0.0009407401,0.31779703,0.93339694,0.5862487,0.61392874,0.77311504,0.7854673,-0.28322095,-1.3766017,-1.5640929,-1.055744,-0.59956706,-0.2292135,-0.16257766,-0.10118565,-0.017446116,0.22802258,0.34836003,0.41116503,0.45600665,0.33488148,0.16318254,-0.48574653,-1.0656359,-1.0573839,-0.9437781,-0.8336461,-0.73241186,-0.6867585,-0.67886525,-0.7058856,-0.7578726,-1.3900142,-1.8657534,-1.9087431,-2.3356535,-2.333808,-1.7451907,-1.0725222,-0.3594408,0.28942686,0.36851782,0.31530002,0.12334861,-0.40478483,-0.9866638,-1.6088259,-1.7052577,-1.5644646,-0.77933884,0.021143802,0.1840572,0.15658036,0.022597305,-0.3401432,-1.1612968,-1.9681028,-2.2019782,-1.8978634,-1.2939204,-0.78384846,-0.15925966,-0.08798922,0.0134115815,0.50350857,0.91996205,1.2291237,1.4257003,1.4249983,1.1974986,0.38626757,-0.45222688,-1.0260571,-1.61864,-1.7887888,-1.7106447,-1.5711918,-1.5748887,-1.7723413,-1.8782575,-2.0206652,-2.1641898,-2.2985,-2.493606,-2.3277168,-1.870408,-1.3520758,-1.2522966,-1.1550825,-1.0856755,-0.9143497,-0.80037326,-0.78621614,-0.63357157,-0.49288487,-0.34067467,-0.18474835,-0.10101913,-0.05382838,-0.18856332,-0.37317345,-0.54972565,-0.7812867,-0.9433296,-0.9989156,-1.1233615,-1.472106,-1.3717232,-1.3123264,-1.2642572,-1.1070716,-1.149844,-1.079707,-0.98916745,-0.7410607,-0.55324304,-0.5417732,-0.30645925,0.15161192,-0.1349026,0.15111795
4.176145,4.1726475,4.180732,-1.2040217,-1.1032583,-1.2398145,-0.99685776,4.179799,-0.09901145,0.6797518,1.3878564,1.4757822,1.4422656,1.7056545,1.6973633,1.4568623,1.2522618,0.63390326,0.05134386,-0.6594258,-1.2177061,-1.2383986,-0.74138594,0.11315182,0.97688997,1.5666767,1.7112389,1.7097647,1.7334614,1.4114835,0.9769128,0.62898743,0.38190156,0.2526616,0.67990434,1.3976765,2.0729382,1.9834223,1.4677056,0.6788204,0.048657,-0.49176094,-1.432619,-2.0117054,-2.0049977,-1.7631056,-1.3750287,-0.9770235,-1.3186035,-0.9051117,-0.21592501,0.21282877,0.35285673,-0.6475554,-1.0045602,-0.8791141,-0.62085646,-0.6234375,-0.5578434,-0.14242473,-0.022037953,-0.65475893,-0.9715377,-0.8593523,-0.7799386,-0.5281867,0.15954602,0.44401234,-0.17604765,-0.8270925,-1.4381804,-1.7131193,-1.5294209,-1.4042454,-1.1117332,-0.58380485,0.3305827,0.8578961,0.355912,-0.22401299,-1.1441889,-1.6853533,-1.6655586,-1.1832857,-0.2915354,0.30022275,0.7274008,0.93594545,0.6126509,0.08641636,-0.3361588,-0.30466938,-0.869118,-1.4021662,-1.7680739,-1.8389103,-1.7592306,-1.6880376,-2.0010614,-2.0711966,-2.5496416,-1.8794693,-1.3159393,0.30259967,1.3762412,1.1766293,0.68323976,0.99601734,1.2312231,1.1391016,0.8639399,0.24021834,-0.5662057,-1.538534,-2.0574727,-2.0117083,-1.8874192,-1.9922953,-1.7951014,-1.7501041,-1.8711976,-2.0315704,-2.2510676,-2.430624,-2.6244,-2.8648124,-3.13796,-3.1768007,-3.0809016,-2.9404314,-2.676884,-2.3972726,-2.6126776,-2.6595135,-2.175882,-1.3931882,-1.0942411,-0.59159255,-0.20642465,-0.39253813,-0.95145446,-1.7552752,-2.0655692,-1.9568989,-1.9405199,-2.0236826,-1.9393885,-1.8818018,-1.8028142,-1.5260856,-0.9637799,-0.17183587,-0.099680975,-0.3561031,0.00406681,0.23634656,0.52491695,0.9421892,2.1867533,3.4165444,4.3831425,4.882759,5.598974,6.1482825,6.7930264,7.403737,7.7670994,8.144261,8.326412,8.378428,8.445679,8.436269,8.328875,8.24875,8.112383,8.12741,8.149935,8.234842,8.212087,8.030146,7.9375377,7.784373,7.446988,7.1207,6.828133,6.463697,4.1889744,5.8902025,4.186392
-1.7066655,-1.7080891,-1.7008969,-1.4504362,-1.2741438,-1.3591406,-1.2537942,-1.7002301,-0.88527125,-0.5760949,-0.37739876,-0.2593526,0.061332583,0.5370455,0.8093149,0.8558513,0.90344584,0.83551574,0.46269977,0.24794245,0.33925405,0.3178163,0.3575655,0.80951667,1.517963,2.0359864,1.9532893,1.8409293,1.853475,1.4989204,0.92274475,0.61113685,0.49623537,0.39793146,0.39818156,0.42340052,0.4039044,0.43326467,0.28733787,0.05491145,-0.08939493,-0.31229818,-1.4439696,-2.5410194,-2.6818688,-2.3933284,-1.6555017,-0.94705224,-0.6283508,0.1826672,0.59983206,0.17298451,-0.59490794,-1.2451462,-1.3209606,-1.2257848,-1.4476812,-1.5969961,-1.4802698,-1.1406925,-0.9999161,-0.72531104,-0.3181898,0.063430846,0.030042,-0.6435271,-0.8491945,-1.0428612,-1.3750523,-1.465179,-0.92793083,-0.70455444,-0.8021741,-0.82561606,-0.7310639,-0.8012838,-0.29193908,0.30625108,0.5161159,1.1650312,2.862366,5.4675007,7.206912,8.911884,9.760286,10.185589,10.405454,10.3856735,10.395415,10.275381,9.98095,9.287147,7.282299,4.4342113,1.416492,-0.24335034,-0.8709869,-1.1168287,-1.778727,-1.9746442,-1.5793356,-0.122423716,0.71128666,3.9666457,7.034571,8.815568,9.58153,9.824392,9.74804,9.760365,9.624927,9.279699,8.246025,5.757941,2.2203424,0.75914407,0.37726867,0.40317082,0.27412504,-0.30034527,-0.7705091,-1.2286725,-1.400612,-1.2274092,-0.9932349,-1.0948317,-1.6747795,-2.0786796,-2.0421066,-1.929653,-1.6897366,-1.6408943,-1.947854,-1.7508924,-0.8781867,-0.07517026,0.093804374,0.29244065,0.22568192,0.025066532,-0.025366113,-0.29779348,-0.66270936,-0.94909906,-0.8586925,-0.6544863,-0.39812925,-0.3220755,-0.28257304,0.030440789,0.51735735,1.0116751,1.6009855,2.2597516,2.8168597,2.9718313,2.9310453,2.9277866,3.0371926,2.8624024,2.7766564,2.4840736,2.2293868,2.1244316,2.0857973,2.1290917,2.1630108,2.008331,1.7878296,1.6899166,1.158804,0.8494127,0.65456694,0.40728065,-0.66411066,-0.6547669,-0.8422774,-0.83101195,-0.7235159,-0.82598865,-0.84272534,-1.1886923,-1.4388182,-1.6645094,-1.8595512,-1.9575139,-1.702275,-1.9817138,-1.7017374
-0.09919211,-0.09947348,-0.098236054,-1.1712389,-0.7676241,-0.7939623,-0.98852473,-0.09800008,-1.0664726,-1.3638481,-1.2548722,-1.0580653,-0.7137034,-0.21373503,-0.25993064,-0.36069423,-0.5015134,-0.66656494,-0.88844925,-0.7877802,-0.21397579,0.33685228,1.2260277,1.3413315,0.9333254,0.47486943,0.29379404,0.07917568,-0.49507383,-1.3063307,-1.8734956,-2.1751876,-2.2653062,-2.2462935,-2.055021,-1.5611744,-0.8003383,-0.4967065,-0.6665566,-0.8615402,-1.1626718,-1.6635257,-1.5050048,-1.3365195,-1.2816721,-1.0554024,-0.9341191,-0.54758424,0.6455512,3.6271276,6.7553024,7.992222,9.10171,9.465144,9.395125,9.107466,6.728113,3.3062563,1.57422,1.3369865,0.58090895,0.23307525,0.43590984,1.0348705,2.55535,7.065033,9.699158,11.226753,11.506143,11.6019745,11.093033,9.712087,7.671366,4.9544425,4.225616,7.953806,9.760558,10.795798,10.659027,9.6111965,8.483224,7.810583,7.636035,6.6277995,4.6905046,3.6692576,3.3569574,3.038518,2.9195268,3.0639913,2.383424,1.5076842,0.4142238,-0.6134264,-1.1014335,-1.2001296,-0.9878911,-0.7287986,-0.13663778,0.25812146,0.4607581,1.3275924,1.5419712,1.87396,1.617068,0.8460062,0.2277482,-0.042423964,0.062656164,0.56668425,0.89620197,1.0413845,1.4620596,1.6924869,2.302569,2.9334464,3.6998515,5.430379,7.4844084,8.339513,8.004845,7.152759,6.145703,5.1568346,3.6580324,1.6687241,-0.45109698,-1.4769812,-1.7538056,-1.6299307,-1.2196212,-1.0690621,-0.63042545,0.43636122,1.1675184,1.4887099,1.4897611,1.6467324,1.2550824,0.24202149,-0.48138654,-0.8669951,-1.2667562,-1.3277183,-1.4259363,-1.4949967,-1.4770262,-1.4789524,-1.3915219,-1.1883346,-0.8191523,-0.34704006,-0.077297956,-0.10483644,-0.6398909,-0.76474893,-0.7857549,-0.7555921,-0.86408794,-0.8716487,-0.83923185,-0.77774763,-0.73525536,-0.8138864,-0.9949858,-1.2147472,-1.3245935,-1.2488952,-1.0560219,-0.94648606,-0.78257155,-0.6197212,-0.5246408,-0.44149995,-0.93162084,-1.1232327,-1.2132446,-1.1680603,-1.2050154,-1.1928526,-1.2543576,-1.4674717,-1.6249608,-1.6636033,-1.6174031,-1.706828,-0.10493356,-1.7152363,-0.10371056
-1.663763,-1.6600835,-1.6688933,-0.75249106,-0.5457716,-0.5092523,-0.4526597,-1.6692188,-0.6147351,-0.45637476,-0.36561674,-0.18735985,0.21874441,0.9975323,1.7284853,2.9413447,4.0142097,5.090001,6.653923,7.9646516,8.793837,8.788351,8.093601,6.8884354,5.371669,2.942627,1.520952,0.7299864,-0.06789973,-0.91911244,-1.3047445,-1.4641676,-1.7135886,-1.8765373,-1.865222,-1.8679692,-2.0131187,-2.0485847,-1.9627457,-1.5310888,-1.0670631,-1.406014,-2.4498262,-2.9253788,-2.6872442,-2.315614,-1.4560436,-0.7196627,-0.4607026,-0.19937837,-0.17175247,0.0014645755,0.30771658,0.47214875,0.3938377,0.24065056,-0.026779473,0.020588279,-0.0673216,-0.34564775,-0.2115485,0.22251733,1.4356275,2.495693,2.714173,2.0851674,0.81379074,-0.34059098,-0.47525495,1.1807998,4.8239093,8.590853,10.336075,11.029318,11.1082325,10.192274,8.613665,6.132481,3.2528942,1.5944378,0.7712208,0.91028214,1.1318091,1.4281391,1.8134041,1.7169814,1.307101,0.7210961,0.29128337,-0.082259715,-0.6548866,-0.86661756,-1.2876676,-1.6574892,-1.8046091,-1.7516407,-1.5977788,-1.6615019,-1.5513808,-1.0783836,-0.9471017,-1.7966202,-1.8558869,-1.6765733,-1.4000502,-1.1104907,-0.8826497,-0.2504041,0.17557162,0.19323322,0.26840246,0.2639708,-0.054501504,-0.3721911,-0.6117104,-0.5729053,-0.08520898,0.435695,0.53988945,0.022390038,-0.43127334,-0.76738864,-0.9978201,-1.0260832,-1.0930452,-1.3371993,-1.2692431,-1.0303138,-0.3738855,1.7545934,4.937028,7.1152987,9.077376,10.466342,11.179396,11.295994,11.335996,11.145575,10.21797,8.966784,7.132473,4.0237904,1.1521964,-1.070539,-1.792747,-1.9964218,-1.7799981,-1.6603858,-1.5763516,-1.2358059,-0.49980202,0.6410022,2.2981367,3.3722868,3.9558368,4.025043,3.9488916,3.9045506,3.7116,3.3633838,2.959678,2.652142,2.1451273,1.6794128,0.9271765,0.31473434,-0.03057006,-0.42509848,-0.7177298,-0.8631543,-1.0106621,-1.1921544,-1.1316887,-1.1233559,-1.2705321,-1.3476515,-1.2969301,-1.3591722,-1.3945591,-1.3890417,-1.400331,-1.4425888,-1.5496261,-1.631,-1.6471845,-1.6967747,-1.6746569,-1.7892885,-1.673193
-1.8654287,-1.8589244,-1.8824999,-2.9200954,-3.0741236,-3.08915,-2.850543,-1.8849494,-2.4439201,-2.2575426,-2.0712366,-2.2933939,-2.4656744,-2.409906,-2.365461,-2.43481,-2.3710914,-2.4904802,-2.7734027,-3.0062513,-2.9302814,-2.8995934,-3.0103798,-2.9501548,-2.6846538,-2.2137656,-1.688256,-1.2772199,-0.8741951,-0.6284868,-0.76334554,-0.7000401,-0.16503254,0.30957162,0.548924,0.60769224,0.4303539,0.19558193,-0.23722544,-0.80683887,-1.9307181,-2.7113647,-3.4384997,-3.4400702,-3.2640367,-3.12992,-3.0127409,-2.3941557,-1.5354507,-0.44057605,-0.8217703,-1.7110556,-2.6662138,-3.2254114,-3.3350816,-3.194179,-3.0061445,-2.7476845,-2.4042392,-2.0385704,-1.7676152,-1.7379042,-1.2966155,-0.82372105,-0.5643664,-0.9623233,-1.9819747,-2.8672001,-2.1829305,-1.3081934,-1.1083705,-1.3000163,-1.2945772,-1.399964,-1.4447329,-2.1127887,-2.9675622,-3.3640401,-3.0719798,-2.5876231,-2.18379,-1.5724518,-1.190177,-0.42226806,0.1865415,0.38817248,0.40792271,0.21696813,-0.11457186,-0.43813443,-1.1032132,-1.6520411,-2.0226889,-2.279652,-2.2541533,-2.114729,-2.0938601,-2.0582824,-2.3427358,-2.2156117,-2.3552742,-2.6769922,-2.7100682,-2.827901,-2.7317433,-2.345475,-1.5588589,-0.5036177,0.26020452,0.39282185,0.24308278,-0.05446464,-1.1385531,-2.623823,-3.928768,-4.026865,-3.7299445,-2.730246,-1.7906992,-2.1330905,-2.4377236,-2.7937884,-3.0846176,-3.1994085,-3.33008,-3.2873375,-2.8247342,-2.334153,-2.0447273,-1.7616925,-1.8602,-1.8155794,-2.0169022,-2.3698728,-2.6173575,-2.6269507,-2.6902971,-2.763768,-2.8914227,-2.8714433,-3.0203404,-3.2182364,-3.1394916,-2.7186759,-2.5273595,-2.5209858,-2.6487455,-2.6979797,-2.7081585,-2.7582583,-2.862971,-3.0672193,-3.3757463,-3.494184,-3.2528684,-3.1187725,-3.039782,-2.9294624,-2.571848,-2.287991,-2.1162727,-2.0172284,-1.8664262,-1.6634378,-1.3230566,-0.90496325,-0.64110315,-0.46338215,-0.37626144,-0.35780922,-0.37172177,-0.39512387,-0.41372973,-0.41716677,-0.6399069,-0.7300422,-0.8081473,-0.7443448,-0.61080813,-0.64868635,-0.62557113,-0.6873704,-0.6233823,-0.67580867,-0.87519133,-0.8227377,-1.8814538,-0.8481743,-1.8820019
