0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
12.400852,12.434237,9.750938,12.416278,10.000294,12.378214,12.245535,12.075325,11.1375885,8.919171,5.8324547,3.2341585,2.8211904,2.3349512,1.5228422,0.88030684,0.08178252,0.100758545,-0.19400996,-0.44546592,-0.21696557,-0.10663958,0.11866172,-0.14000136,-0.105516426,0.09770523,-0.3387693,-0.8005865,-0.9495009,-0.81290007,-0.36116397,-0.085712224,0.36026433,1.0559012,1.0850947,0.9604856,0.78019667,0.88167036,0.9863769,0.78060603,0.7470691,0.78072256,1.0256915,1.4946496,1.2599065,1.7950392,2.8373086,3.9312696,4.651866,4.4769135,4.007922,3.0167716,2.860619,1.8120693,0.5700991,-0.28458273,-0.080062196,0.59447205,0.9388053,1.0899272,0.59728396,0.9650214,3.1763248,4.9023457,5.256112,3.560636,1.3988342,1.141921,1.4102769,1.6003923,0.99535704,-0.018538132,-0.42850876,-0.3606358,-0.17609027,-0.01041925,0.044886023,0.11706233,0.26386502,0.28571823,0.34895235,0.53003216,0.7893352,1.4753082,2.6214035,3.3922453,3.7877402,3.8508751,4.5736012,4.844363,4.8113613,4.877428,4.8283167,4.495794,3.7242184,2.466179,1.0137353,0.28009918,0.23935536,0.14903817,0.22429922,0.18578058,0.00849852,-0.1345225,-0.19963452,-0.15452388,-0.15478957,-0.19016698,-0.18357524,-0.22300741,-0.26576382,-0.1712673,0.42500407,1.1362154,1.9217963,2.305186,2.4618647,2.543573,2.9024944,3.1462727,3.671276,4.1865797,4.684933,5.6869564,6.3236613,6.5297136,7.570857,8.272812,8.48991,8.562922,9.089685,9.795546,9.858877,9.747962,9.747808
-3.6707697,-3.6888669,-1.5358052,-3.6122234,-1.5405507,-3.4863205,-3.440296,-3.354106,-3.2216654,-2.9236107,-3.0695968,-2.947321,-2.74144,-2.5873716,-2.4976478,-2.699606,-2.7840192,-2.7773283,-2.7084117,-2.7295918,-2.4964218,-2.098814,-1.4973402,-0.741204,-0.88153285,-1.172069,-1.5044373,-1.918093,-1.8521454,-1.7208538,-1.682745,-1.4726512,-1.6739547,-1.6679218,-1.0964944,-0.74433994,-0.7534924,-0.80778426,-0.8527535,-0.67885417,-0.21680292,0.2030263,-0.003218241,-0.47158396,-1.0447342,-1.3814406,-1.5182099,-1.5716969,-1.5761777,-1.3590133,-1.1276164,-1.0565312,-1.0460639,-0.6433673,-0.30895126,-0.57566535,-1.1764815,-1.5844133,-1.6116395,-1.5482764,-1.3717147,-0.97371733,-0.64676297,-0.6831949,-0.8418877,-1.3582603,-1.8541625,-1.3751915,-0.6199209,-0.12648731,-0.0059521496,-0.09906976,-0.035936415,-0.14732492,-0.72696424,-0.9813974,-1.1031456,-1.1774107,-1.2686436,-1.279243,-1.252485,-1.2306823,-1.1505324,-1.0376395,-0.800276,-0.56546104,-0.46059054,-0.62093574,-0.50683534,-0.77301455,-0.968925,-0.7881852,-0.92775834,-1.517973,-1.9634011,-1.5396991,-1.0252783,-0.7032354,-0.7147474,-0.31949914,0.08388728,0.29144755,0.47331765,0.5496596,0.5770416,0.5252753,0.4677697,0.41792342,0.38588068,0.33437312,0.25948906,0.0013788342,-0.41599375,-0.8729267,-1.3827449,-1.5996916,-1.8279347,-2.0219097,-2.1359072,-2.1286774,-2.1519167,-2.152751,-2.164563,-2.2379842,-2.2454712,-2.2721672,-2.265501,-2.3617303,-2.374918,-2.225049,-2.037804,-1.8864963,-1.8492253,-1.5363777,-1.5353701
-0.7081995,-0.543625,0.5677855,-0.45317182,0.46876156,-0.5737907,-0.6470828,-0.7897095,-0.9491301,-0.64494836,-0.20976341,-0.12954074,0.028120011,0.081413515,-0.06209572,-0.16612177,-0.497957,-0.63692874,-0.8823066,-1.1570656,-1.5073221,-1.876901,-2.299735,-2.6545928,-2.7463875,-2.8372266,-3.058924,-3.458712,-3.5639029,-3.603084,-3.4881687,-3.0430527,-2.402042,-1.8818758,-1.3544787,-1.0586753,-1.270741,-1.7493925,-1.9808819,-1.8099945,-1.6418214,-1.8070321,-2.1473942,-2.2963243,-2.0047526,-1.5050563,-1.3133945,-1.3935792,-1.3277535,-1.1887181,-1.0241044,-0.59051126,-0.55149865,-0.76243114,-1.2305043,-1.6201149,-2.372568,-2.8523307,-3.0704536,-3.1045399,-2.9623473,-1.8305843,-1.6878867,-1.7544193,-1.8759305,-1.9087994,-1.7851626,-2.079604,-2.353107,-2.4774354,-2.376269,-1.6001182,-1.002567,-0.9625343,-1.2683691,-1.3348804,-1.4094846,-1.4488535,-1.5154402,-1.5742551,-1.5569755,-1.427467,-1.2439685,-1.4777743,-1.6935399,-1.6149436,-0.9781764,-0.74477893,0.017613739,1.3400968,3.134931,4.9331083,6.858383,9.1825485,11.14693,11.960518,11.351556,9.608495,7.225053,2.2283056,-1.0113229,-1.8211746,-2.1892204,-2.4446485,-2.611722,-2.6779644,-2.6985328,-2.6432807,-2.4371912,-2.1695879,-1.934519,-1.7113748,-1.4379051,-1.132541,-0.8883207,-0.77047586,-0.71574575,-0.68053705,-0.7680561,-0.85933936,-0.85500073,-0.8412514,-0.8230071,-0.76906705,-0.6818055,-0.70595086,-0.6689332,-0.6842799,-0.73266137,-0.65520096,-0.5944544,-0.6088679,-0.6754947,0.5693981,0.569204
-3.1134508,-3.0136852,0.26154387,-2.7036166,0.16419536,-2.2132154,-2.137971,-2.0107958,-1.6557257,-0.4721788,-0.016278222,-0.26156732,-0.28311455,-0.52097046,-0.66160727,-0.9652307,-0.9770705,-1.0261322,-1.1753106,-1.6163934,-1.9476739,-2.0909665,-1.9973137,-1.363412,-0.7976364,-0.6714396,-0.9112557,-1.5053651,-1.2168798,-1.2360263,-0.23019941,2.849379,5.8040533,8.226234,9.758309,10.588314,10.895405,10.835286,10.4959955,9.83772,8.450305,6.230978,3.0825822,1.0216843,-0.029480398,-0.5868486,-1.228009,-1.4890618,-1.4415042,-1.2739141,-1.0479776,-0.9681248,-1.0237745,-0.8300606,-0.78500843,-1.2001187,-1.558467,-1.9994047,-2.0805843,-1.8921201,-1.8370569,-1.2896936,-1.2031713,-1.2905651,-1.5159271,-1.9539082,-1.3083856,-0.7918289,-1.1593324,-1.4581002,-1.7619898,-1.8902826,-1.556393,-1.5536457,-1.8996816,-2.0052805,-2.0577428,-2.1139026,-2.2019722,-2.250562,-2.1929584,-2.0052779,-1.3384516,-0.8683624,-0.4315479,-0.16627106,-0.34897926,-0.51750857,-0.05067885,0.67145896,0.96560234,1.1499474,0.70657015,-0.24249041,-1.0861187,-1.3164794,-1.2963907,-0.87023586,-0.6179112,-0.6801038,-1.1026369,-1.2522248,-1.2474635,-1.2122169,-1.1803076,-1.1911702,-1.1682906,-1.0975285,-0.92772424,-0.67215455,-0.3221129,0.19535676,0.62160337,0.67744935,0.3943559,0.22725177,0.020071149,-0.10147935,-0.18759698,-0.21611685,-0.1834439,-0.16410118,-0.14305162,-0.18523389,-0.21226817,-0.26610023,-0.30646563,-0.54585874,-0.60482806,-0.39536244,-0.4017166,-0.6235661,-0.76111853,0.26091677,0.26216647
2.8929703,2.6139212,0.7063496,2.0633688,0.7686287,1.5171189,1.4226203,1.5084555,1.4048252,1.469308,1.9172478,2.0367594,1.5734601,1.01174,0.684801,0.40837532,0.5824876,0.8332168,1.1470187,1.616935,2.4496486,3.0797415,3.4351468,3.1419988,2.5339575,2.490699,2.5185633,2.8117957,2.2445111,1.5308859,1.3096199,0.5567763,-0.30439985,-1.0014846,-1.1776307,-1.1959888,-0.9336479,-0.75188303,-0.93649143,-1.211264,-1.1798481,-1.0669576,-1.0025635,-0.94755375,-1.2041247,-1.4388031,-1.4980799,-1.4533284,-1.489881,-1.6140995,-1.828969,-1.9876752,-1.9939389,-2.078783,-1.854007,-1.5954473,-0.96427166,-0.13454686,0.09848937,-0.020524845,0.22368771,-0.31803674,-0.6366296,-0.7004691,-0.62617505,-0.41120037,-0.60869753,-0.47490785,-0.099056005,0.4368656,1.0305632,1.5811111,1.5554459,1.3779578,1.5327454,1.5848119,1.4952695,1.4407814,1.3505226,1.2028861,0.91719854,0.6557392,0.09797162,-0.14269567,-0.12753218,0.06939113,0.92201036,1.8045778,1.4766188,0.7313374,-0.13523403,-0.92236674,-1.6040721,-2.1762862,-2.4220319,-2.4772515,-2.2593658,-1.8278158,-1.2971673,-0.69991,-0.3447101,-0.40061647,-0.46996072,-0.50466365,-0.5966252,-0.69319177,-0.78097326,-0.9180583,-1.0636443,-1.0917118,-1.0382657,-0.89638174,-0.92611754,-1.0502937,-1.101197,-1.1100698,-1.010338,-0.91961646,-0.8119271,-0.708581,-0.74375093,-0.82942116,-0.9286616,-1.0374153,-1.1747919,-1.1397953,-1.2319003,-1.0346518,-0.9070065,-1.0790205,-0.98144686,-0.647594,-0.5136749,0.7067471,0.7054382
-4.0085053,-4.1205697,5.552574,-4.071585,5.4285674,-3.6699944,-3.681038,-3.7288735,-3.5396786,-2.539816,-1.9171873,-1.7074106,-1.6434696,-1.7398756,-1.7065299,-1.5712997,-1.3683807,-1.4196393,-1.172308,-0.99366945,-0.9947376,-0.7892059,-0.49407834,0.0028319657,0.25767225,0.20457947,-0.024293661,0.20461528,0.53823376,1.350847,1.507569,1.089442,0.4237446,-0.17038053,-0.6270468,-0.60894406,-0.6131616,-0.72702837,-1.0764035,-1.1831042,-1.2161375,-1.234704,-1.3068179,-1.3118731,-1.2310938,-1.2418821,-1.7444859,-1.9147222,-1.8440168,-1.959707,-2.0165339,-1.9059646,-1.649423,-1.2404672,-0.48266858,-1.0836823,-1.5262183,-1.0832655,-0.76748943,-0.7769369,-1.1183687,-1.6704369,-2.5118375,-2.8099785,-2.7750278,-2.4648404,-1.5753951,-1.1896238,-0.9429849,-0.8244564,-0.6247379,-0.4981755,-0.3671516,-0.04394771,0.11856958,0.16740313,0.2685091,0.37383038,0.59325147,0.8096379,0.90519553,0.6176056,-0.13629709,-0.85029197,-1.4114795,-1.6931163,-1.5527768,-1.2317375,-1.4652529,-1.4190997,-1.3998809,-1.6863544,-1.8577089,-2.0386775,-1.5981469,-0.72337854,-0.44296417,-1.235942,-1.1911621,-0.09463516,1.5938896,2.7153573,3.5018933,4.201041,4.9302454,5.733862,6.5165973,7.382306,8.3284,9.164178,10.00003,11.229088,12.137917,12.41573,12.34371,12.256262,12.209204,12.077218,11.921381,11.867632,11.707079,11.54574,11.414872,11.142585,10.930848,10.8092375,10.271915,9.808247,9.665974,9.598978,9.140737,8.306601,8.121505,5.559487,5.552824
-2.6098266,-2.689818,-2.3335717,-2.7850246,-2.4103253,-2.9494991,-2.9261339,-2.910543,-2.7725759,-2.994936,-3.1800995,-3.212422,-3.0692258,-2.8480744,-2.5454702,-2.3317704,-2.077321,-1.9330003,-1.6934264,-1.3839427,-1.1940823,-1.0680484,-0.9739685,-0.5039104,-0.60562277,-0.8217493,-0.7424024,-0.42822403,0.08941367,0.5500211,0.39234895,0.23672336,-0.20248182,-0.7549372,-1.0623628,-1.1010723,-1.1418616,-1.12714,-1.2747136,-1.5456154,-1.7095357,-1.5452175,-1.2334735,-0.9871839,-1.3136662,-1.3602371,-0.9651989,-0.8239114,-0.9099505,-0.9507762,-1.1692629,-1.6035964,-1.4600527,-1.0355625,0.15840176,1.2378813,1.8305347,1.9708679,1.887962,1.5876803,1.2815337,0.6881188,-0.2279225,-1.1111667,-1.664361,-1.559378,-0.38097173,-0.034880072,0.09738435,0.0074421167,0.058591872,0.3083684,0.6428087,0.5322321,0.23536685,0.07885869,-0.018852092,-0.11221705,-0.24202342,-0.40137023,-0.7001855,-1.0528886,-1.5042593,-1.5611163,-1.3511235,-1.2271472,-1.2572601,-1.5539607,-1.5376041,-1.1233592,-1.070123,-1.0809128,-1.0876915,-1.6884267,-2.0850072,-1.6338947,-0.7207619,-0.6459282,-1.1330707,-0.7954663,-0.22024596,-0.21964727,-0.26471016,-0.26757064,-0.2993449,-0.35746908,-0.4178777,-0.5004939,-0.6362504,-0.67879725,-0.63279724,-0.5679022,-0.7622479,-1.0780544,-1.4621024,-1.7001605,-1.8359299,-1.9074891,-1.9111755,-1.845633,-1.8825905,-1.9113159,-1.9787741,-2.0711226,-2.0887296,-2.0777142,-2.1951518,-2.2990212,-2.3545556,-2.3778782,-2.4561663,-2.5438766,-2.5154529,-2.3318434,-2.3324413
-2.4811015,-2.483161,-1.1016927,-2.2911155,-1.075825,-2.2379549,-2.13402,-1.8779002,-1.5289106,-1.1210762,-0.6166686,-0.1462528,0.08722275,0.22759458,0.31862158,0.3101962,0.44094205,0.38232493,0.25320175,0.0506507,0.57157195,1.6261461,3.4881163,7.181973,9.397838,9.95637,9.854344,9.109444,7.6861763,4.603197,3.088893,2.6833968,1.9760954,0.99818075,0.8013363,0.8441569,0.67024595,0.7196287,0.92736924,1.5262315,2.2087185,2.591421,2.0979366,1.6424252,1.5277317,0.7946869,-0.2312714,-0.6245988,-0.7779027,-0.80534744,-0.86789405,-1.004503,-1.0153373,-0.33908978,0.62122226,0.44605982,-0.5230788,-1.5899363,-1.6628938,-1.2694824,-0.4266039,0.17775106,0.9180579,1.9258147,3.5391078,6.7602644,10.113788,11.698544,12.221047,12.179796,12.048739,10.81533,8.728389,6.247587,3.4484897,2.4411848,1.9864439,1.6996382,1.3918307,1.2799793,1.3016019,1.3428044,1.4541658,1.9581516,2.7898479,3.1891901,3.0626068,3.3192556,3.1998763,3.004241,2.85003,2.879467,1.98452,0.14159241,-1.1668502,-1.2952778,-1.0138896,-1.117702,-1.4179494,-1.3309231,-1.0461235,-0.82491267,-0.5874286,-0.41652828,-0.30517262,-0.28812516,-0.25712132,-0.18936296,-0.11976148,-0.06976953,-0.04813014,0.03360329,0.193146,0.15444922,-0.13881196,-0.2988237,-0.6519842,-0.9906952,-1.1255095,-1.1246245,-1.0966814,-1.0766119,-1.0431187,-1.0620462,-1.1622251,-1.2719995,-1.4884183,-1.7763548,-1.8013209,-1.6536325,-1.7095122,-1.8731298,-1.9206154,-1.1042778,-1.1009389
-1.0613457,-1.2017709,-1.9450904,-1.352443,-1.8530533,-1.5232061,-1.4195786,-1.3422228,-1.2945118,-1.4368988,-0.96112764,-0.5140425,-0.39063525,-0.19890891,0.29919988,0.32756835,0.9921357,1.508289,2.241675,2.5100503,2.3058667,2.1690893,1.9403954,1.4087148,0.6485098,0.30268532,0.583673,1.3424551,1.4333683,1.457706,0.9955969,0.037745953,-0.79070693,-1.0323069,-0.7753043,-0.16174918,0.82106143,2.3008218,4.670499,7.197567,9.4634905,10.897697,11.897872,12.031574,11.137985,9.297371,7.1319976,4.18815,1.9533293,0.8686694,0.27990106,-0.26009083,-0.09379897,0.3501839,1.3152108,1.3561735,1.3627846,1.6130499,1.5198771,1.3308964,0.7058983,0.30133122,0.28254005,-0.16933462,0.029562127,0.02132807,0.16001327,0.106631786,0.12128743,0.079223886,-0.1824753,-0.89313763,-0.9975009,-0.7491638,-0.90388,-1.0610813,-1.1666156,-1.2336478,-1.2590401,-1.2484148,-1.244287,-1.2294375,-0.9719378,-0.78705007,-0.9537102,-1.1238598,-1.1813786,-1.0923052,-1.166015,-1.1993563,-1.2152857,-0.9921716,-0.7956133,-1.0566368,-1.683465,-1.4848968,-0.3692264,0.26840582,0.71468353,1.6369638,2.3198225,2.2781348,2.2183976,2.177506,2.1113596,2.0178347,1.9160194,1.8035614,1.6032379,1.3418341,1.0274327,0.3814941,-0.32512337,-0.7313852,-0.88483965,-0.8986509,-0.8679988,-0.9008298,-0.9196107,-0.8193876,-0.77878773,-0.77948105,-0.6967107,-0.65705293,-0.6507534,-0.6677357,-0.7331197,-0.7206669,-0.8016031,-0.9570421,-1.1751485,-1.4712353,-1.499091,-1.9465421,-1.9453707
-3.3059578,-3.304998,-2.8664405,-3.3208141,-2.8337162,-3.2186332,-3.2499766,-3.2565591,-3.2603343,-3.0712342,-2.9141603,-2.650901,-2.792676,-3.0328867,-3.017926,-2.9469433,-2.6959062,-2.6642725,-2.3825805,-2.0696583,-1.6846156,-1.2153952,-0.7587561,-0.85044146,-1.6788884,-2.0874865,-2.1490636,-1.7499619,-1.5616739,-0.60151654,-0.25863853,-0.596784,-1.4406071,-2.8072925,-2.698796,-2.1997473,-1.8043423,-1.636916,-1.8111444,-2.1300123,-2.1374247,-1.9432287,-2.2231262,-2.5059676,-3.0086102,-3.637938,-4.0655684,-3.8766854,-3.6266084,-3.5296893,-3.350082,-3.011426,-2.825729,-2.7789402,-2.703319,-2.454071,-2.0904224,-1.5828537,-1.3964388,-1.5551884,-1.931211,-3.329358,-3.9793706,-3.8667514,-3.5190153,-2.9731991,-2.3920765,-2.2865653,-2.1299255,-1.8631485,-1.2105211,-0.12579912,0.7862803,1.3231032,1.7797954,1.8405657,1.7539706,1.6052647,1.5087242,1.3897426,1.2755836,1.0331924,0.5261718,0.13810065,-0.55520934,-0.9828058,-0.83376855,-0.30098993,-0.7414401,-1.3933349,-2.2341714,-2.6537166,-2.8082862,-2.9651654,-2.6772761,-2.4435024,-2.4159129,-2.7749693,-3.0035985,-2.6225398,-2.1961164,-2.1737914,-2.2635734,-2.3271163,-2.4087944,-2.4925756,-2.5440023,-2.602655,-2.6505039,-2.661631,-2.6358871,-2.5407498,-2.4455228,-2.4920268,-2.5558054,-2.5061586,-2.3642948,-2.2071815,-2.0779667,-2.0366077,-2.1268077,-2.2420263,-2.345491,-2.4264467,-2.5149627,-2.484517,-2.4703584,-2.4925258,-2.4304655,-2.4004743,-2.2883675,-2.0944061,-2.02857,-2.8643858,-2.8674054
