0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
9.825784,9.825746,9.83023,9.894885,12.7060795,12.745625,12.692968,12.590963,12.540157,12.167483,11.836237,11.738373,11.454445,11.518966,11.613064,11.549535,11.463602,11.060958,10.46912,9.6113205,7.722795,5.097606,4.1091585,4.0825024,4.1726704,4.285613,3.8915145,3.1404948,1.636994,0.50077724,0.7241181,0.8369393,1.2747808,1.4509604,1.7158928,2.3216977,3.5385442,3.6577158,3.117082,2.1611285,0.51289743,-0.09557142,-0.5600827,-1.4299123,-1.2981943,-1.013645,-0.5741861,-0.1447385,0.29746234,0.8899967,1.6124399,1.8725104,1.7943234,1.6134868,0.855005,-0.47542357,-1.5325277,-1.3538023,-0.77323383,-0.52253115,-0.5774939,-0.3897939,0.25031382,0.73829424,1.0329964,0.7989055,0.4344287,-0.12744156,-0.062533006,0.2566518,0.23197947,0.2574777,0.27292538,0.3044105,0.25997955,0.2499539,0.2307007,0.11203767,0.026477866,-0.35579166,0.13135207,0.51869553,0.41589025,-0.1768856,-0.76213133,-0.808865,-0.6754614,-0.4812206,-0.39675856,-0.1726371,0.2586074,-0.38866082,-0.48967722,0.28584108,0.69777334,1.0272381,1.3215522,1.5862453,1.972913,2.0766928,1.7797624,1.2034972,0.3297126,-0.5402783,-0.33898827,-0.058917016,0.08366056,-0.039314523,1.0871319,1.3492974,1.2143725,0.9776921,1.1508752,0.97659415,0.7534255,0.18576883,0.000741899,0.010383263,-0.11643237,-0.2660993,-0.5012594,-0.51912856,-0.4820576,-0.30743682,0.33532014,1.3339815,3.0641446,5.384742,6.914281,7.8581734,8.272997,8.153876,6.022275,4.578884,4.8297687,4.4046392,4.3467073,4.298342,4.3529005,4.315118,3.7710066,2.95156,1.8725371,0.7165835,0.6058717,0.5494776,0.7498401,0.7368314,0.6747029,0.65571725,0.60914415,0.61478007,0.59526455,0.64617,0.76661074,1.126636,1.7648398,2.2717905,2.8466587,3.1018083,3.4286933,3.653675,3.8996873,4.531312,4.6791854,5.498062,6.8944035,8.4363,9.323296,9.828341,9.789518,9.789905,9.789928
4.817904,4.818137,4.8163996,4.781673,-1.8234718,-1.7891699,-1.7934623,-1.7692822,-1.7814776,-1.8184167,-1.6682645,-1.5474869,-1.2687004,-1.1987276,-1.2831403,-1.3214252,-1.2881219,-1.2760406,-1.4242626,-1.8114674,-2.198312,-2.062815,-1.7397931,-1.5564015,-1.4110144,-1.2645811,-1.1597583,-1.03217,-1.0710343,-0.9498076,-0.44087338,0.35040054,0.6952436,0.5393666,0.06274365,-0.5139827,-1.4195915,-2.2509246,-2.492341,-2.7242918,-2.6739717,-2.3835912,-2.219183,-2.1066952,-2.335106,-2.5509276,-2.4947734,-2.30336,-2.1669815,-2.2562017,-2.5171938,-2.3937185,-2.3508205,-2.2955084,-2.190745,-2.2141442,-2.4777062,-2.9586174,-3.3966622,-3.6696205,-3.0086217,-2.2344067,-1.6663394,-1.3771625,-1.0675565,-0.9262595,-0.7398249,-0.80695605,-1.54867,-2.1872995,-2.3711526,-2.4057398,-2.3711164,-2.3135717,-2.211232,-2.0850399,-1.9471291,-1.5546653,-1.049744,-0.8486655,-0.39345717,-0.31247362,-0.43785912,-0.60795903,-1.179795,-1.8777336,-1.6863271,-1.6817886,-1.7551126,-2.029755,-2.334129,-2.8434029,-3.4883153,-4.2659655,-4.489535,-4.589974,-4.6031523,-4.588121,-4.478432,-4.348926,-4.2345867,-4.0528765,-3.736245,-3.409513,-2.8137808,-1.7979159,-0.1967863,0.8596742,1.5986989,1.1955359,0.95693016,0.07461241,-1.5493336,-2.8583918,-3.1125221,-2.6343887,-1.8078976,-0.85493124,0.015895113,0.24400714,-0.0026239902,-0.36585408,-0.85261786,-1.1656216,-1.2577789,-1.0768293,-0.9871943,-1.2501926,-1.9272835,-2.6750932,-3.0708828,-3.308487,-3.3846188,-3.3908994,-3.3616319,-3.2463558,-3.1448035,-3.0488353,-2.9004357,-2.8399405,-2.7081265,-2.6404405,-2.7030869,-3.025335,-2.8582344,-2.177689,-0.9599812,-0.16836202,0.15732232,0.31154165,0.7633588,1.0485446,1.481003,1.7634379,2.5165024,4.018242,5.6329255,7.025596,8.197572,9.082601,10.077467,10.636493,10.942893,10.856072,10.898741,10.688901,10.237349,9.334641,8.377166,7.699068,4.8288045,4.8280287,4.828003
-0.26085514,-0.26093036,-0.26044443,-0.25325197,-1.2515845,-1.3350781,-1.5194951,-1.5549933,-1.3439703,-1.4883572,-1.3682761,-1.1928988,-1.4554774,-1.5115058,-1.5588093,-1.4476488,-1.5699005,-1.6793728,-1.6128459,-1.573565,-1.6036792,-1.9155734,-2.0937417,-2.080844,-1.9492607,-1.8495002,-1.7721274,-1.8774989,-2.122333,-1.975131,-1.705899,-1.9388978,-2.002838,-1.831815,-1.4516203,-0.75006515,-0.29444098,0.22557779,0.50090253,0.8210838,1.227275,1.0861112,0.6486881,-0.3606544,-1.2411553,-1.6825418,-1.1246536,0.33882403,1.7409476,3.1486955,4.5566463,5.135499,5.2385154,5.209589,4.8311267,3.932312,2.5889068,1.3248374,0.3692951,-0.4604744,-1.6856697,-2.1620164,-2.440056,-2.5715399,-2.451032,-2.2931795,-2.3400989,-2.040761,-1.5140018,-1.7822042,-2.3264074,-2.644001,-2.748481,-2.756353,-2.7854729,-2.809381,-2.7979198,-2.7218459,-2.6452706,-2.9124088,-2.8965948,-2.0652742,-1.594722,-1.8695581,-2.5002375,-2.953528,-3.8544014,-4.2555666,-4.0242643,-3.2764819,-2.5792365,-2.311529,-2.1366518,-1.8591442,-1.9882914,-2.1405609,-2.1561308,-2.1421814,-2.2858133,-2.5982955,-2.7355871,-2.7059932,-2.1321163,-1.7293916,-2.0382023,-2.3200414,-2.4283147,-2.0887308,-2.2136657,-2.4705505,-2.4521618,-2.6559005,-2.7580464,-2.6527553,-2.55971,-2.6995888,-2.6609979,-2.3388057,-1.7698125,-0.8360965,-0.87597233,-0.95430917,-1.0321943,-0.9608021,-0.8405553,-1.0276397,-1.0965929,-1.0946712,-1.4029071,-1.7783183,-1.8978256,-1.8639065,-1.7102945,-1.9621949,-1.9887874,-2.1037269,-2.036909,-2.071011,-2.0420647,-1.972975,-1.7850238,-1.6938312,-1.9582758,-2.067488,-1.8718126,-1.8796787,-1.9905854,-1.9374398,-1.8942183,-1.8787122,-1.8528938,-1.8670757,-1.8526982,-1.8428588,-1.8411179,-1.8471857,-1.8524381,-1.780884,-1.7169061,-1.6971797,-1.634099,-1.64833,-1.7260865,-1.6336561,-1.6494062,-1.5711125,-1.507921,-1.5944533,-1.8571901,-1.91495,-0.26354295,-0.26325232,-0.26324612
0.29044497,0.2905101,0.28855118,0.24917352,-2.2176104,-2.070922,-1.9397714,-1.8378881,-1.8959783,-1.8579265,-1.7461909,-1.6137855,-1.1657923,-1.0174903,-1.0619035,-1.2023959,-1.2231958,-1.0889397,-1.0334996,-1.0333006,-1.330592,-1.9698071,-1.9888804,-2.024781,-2.0415707,-1.9464031,-1.8216991,-1.6875155,-1.4190518,-1.3274679,-0.97728175,-0.5853397,0.15890497,0.9312555,1.7399708,1.8493416,0.71454436,-0.20666456,-0.3875465,-0.22576612,0.073752224,0.16821699,0.2887348,0.5509258,-0.013877004,-1.3425665,-2.1234777,-2.374311,-2.4173267,-2.6245987,-2.6118855,-2.432303,-2.4294765,-2.4498448,-2.2682626,-2.2943459,-2.1618557,-1.7731984,-1.5460598,-1.4506652,-0.10681791,2.9449844,5.4788365,7.3680143,8.611889,9.056074,9.238083,9.103763,7.9794703,5.7240076,3.8127408,2.6464252,2.332971,2.331636,2.3399713,2.3197837,2.3495314,3.3406491,5.541416,8.200244,9.489825,9.751002,9.883115,9.721768,8.784439,6.330324,3.710853,0.99175715,-0.7827022,-1.04231,-1.0515394,-1.4202455,-1.9140844,-2.316618,-2.3419862,-2.1050246,-1.8392714,-1.635076,-1.5751282,-1.7631137,-1.8639153,-1.8977535,-1.7134552,-1.7554941,-1.7082279,-1.2222732,-0.36278114,0.524281,1.01983,0.21284439,0.3861572,0.30868864,-0.8115734,-1.5082093,-1.6434414,-1.7145981,-1.4959776,-1.3005936,-1.0489202,-0.7756462,-0.75815564,-0.78754944,-0.8280597,-0.7549552,-0.6029293,-0.48026472,-0.44658273,-0.55388284,-0.6589169,-0.8511221,-1.0593779,-1.5140009,-1.7544343,-1.8080727,-1.9496555,-2.0468063,-2.2146044,-2.5241306,-2.6230369,-2.4997177,-2.26865,-2.0444458,-2.0582132,-2.3678164,-2.3257298,-1.8404267,-1.2161596,-0.752226,-0.535998,-0.4725358,-0.27597126,-0.23433623,-0.18580964,-0.21870807,-0.20623313,-0.09729846,0.024803609,0.11587012,-0.06798887,-0.27695462,-0.4544555,-0.45651582,-0.7943492,-0.9057098,-0.7762594,-0.6836437,-0.6112679,-0.26361823,0.46546292,0.62102115,0.30863246,0.3085599,0.30855078
1.0258613,1.0253145,1.0247837,1.0248046,0.36268014,0.34431502,0.3561709,0.32274583,0.2930851,0.14172581,-0.1650098,-0.34023613,-0.3089798,-0.46790123,-0.393303,-0.36537325,-0.36879548,-0.37164193,-0.30163202,-0.06850612,0.15505505,0.62364906,0.71969867,0.5113423,0.123577,-0.2800566,-0.8542923,-1.1853266,-1.3244611,-0.012018502,0.4489558,0.81489354,0.9829969,0.78109694,0.19830194,-0.47150394,-0.73908854,-0.5040833,-0.37514514,-0.4483193,-0.58461595,-0.54263777,-0.6507536,-0.25567108,0.4850142,1.359196,1.4047995,0.28696525,-0.5610381,-0.8750516,-1.132814,-1.3076545,-1.3270541,-1.4307824,-1.7139713,-1.5234773,-0.41143376,0.52263325,1.1365612,1.4159687,1.2106998,0.3320549,-0.6612347,-0.95517606,-0.91849774,-0.74587595,-0.3739034,0.214854,1.0609357,1.9227922,2.5778875,2.89144,2.995842,3.0282745,3.0714202,3.1704676,3.2380455,3.226245,2.7830687,1.5805632,-0.21086246,-0.7313212,-0.6621709,-0.33609176,0.4658391,1.9598528,2.7069802,2.7171602,1.8401976,0.09883205,-0.69055194,-0.22741991,0.19161832,0.07898128,-0.22347754,-0.47894573,-0.63836044,-0.78188354,-0.74889046,-0.2446559,0.38549408,1.1425254,1.7425172,2.2703452,2.8613,2.9506814,2.590661,0.25755855,-1.4754212,-0.9427464,-0.6090735,-1.0394578,-1.3713039,-1.5371882,-1.5428267,-1.1940936,-0.71827,-0.3835528,-0.604208,-0.88801986,-0.7902553,-0.7940948,-0.65235174,-0.3559859,0.07890587,0.15548682,-0.17714779,-1.2688382,-1.9262285,-1.9765522,-1.8563595,-1.2146597,-0.48412618,0.26722974,0.33316153,0.63009405,0.7638205,1.6439555,2.4220715,2.1190634,1.4931409,0.8201164,0.6269114,0.18161625,-0.06525968,-0.8755039,-0.9815017,-0.7717387,-0.6867585,-0.63187355,-0.6684134,-0.5820561,-0.441023,-0.2452976,-0.04079309,0.121751815,0.057484984,-0.15044366,-0.5193863,-0.8735189,-1.1548765,-1.1363677,-0.8536807,-0.6494489,-0.66215795,-0.45869777,-0.02719656,0.4376472,0.5999225,0.60786724,1.0228766,1.022526,1.0225141
-0.5366306,-0.5380771,-0.5393116,-0.54462886,-1.5122788,-1.3647907,-1.2767694,-1.2263777,-1.3514333,-1.4632238,-1.6885065,-1.850941,-1.797646,-2.1301334,-2.184914,-2.1489444,-2.1874275,-1.9229827,-1.8206015,-1.6381891,-1.7595801,-1.7526016,-1.4427036,-1.4605027,-1.5463294,-1.3517852,-0.6347381,0.11053565,1.0784144,0.96582687,0.6744881,0.6742165,0.7683753,0.8205922,0.6041524,0.037231565,-1.0492773,-2.1828778,-2.2175217,-2.1092968,-1.4890512,-1.098385,-0.8039775,-0.69758403,-0.7012559,-0.5848526,-0.5937513,-0.72856796,-0.7116276,-1.1203998,-1.8093723,-1.6229198,-1.3386543,-1.0437658,-0.114317626,1.2887573,2.6199796,2.3525112,1.8976889,2.322292,4.6122494,5.518442,5.7900486,5.5682917,5.288339,4.900993,4.1524186,2.925603,0.8403675,-0.62673414,-0.7293732,-0.70026207,-0.59681064,-0.5658879,-0.42169875,-0.29448205,-0.1755786,-0.24058175,-0.47014886,0.043230683,1.4447603,2.1258092,1.3591913,0.74390423,0.17607792,-0.763802,-0.44762284,-0.15744328,-0.016627252,0.54351664,0.9816425,1.2419918,1.3059624,1.9352078,2.9619799,3.8476014,4.220852,4.3677397,4.501629,4.540862,4.392084,3.992055,3.1879215,2.2121902,0.99570334,0.24443886,-0.738505,-0.63745034,-0.32620132,-0.5937531,-0.6005415,0.08141084,0.7801024,0.7789088,0.23621406,0.09265809,0.43153346,0.3572522,-0.4710257,-0.28561562,0.803051,2.370123,4.933507,7.4086905,9.359986,9.953083,9.987449,8.979626,7.434141,5.467299,3.416182,-0.53954434,-2.1738296,-2.527116,-2.7594147,-2.866561,-2.8218255,-2.830989,-2.969242,-3.0507712,-2.7687867,-1.9524674,-1.2988808,-0.80151725,-0.88387275,-0.60913575,-0.36487332,-0.19092041,-0.14510635,-0.12996823,-0.12872678,-0.12528518,-0.17794785,-0.23719317,-0.39634287,-0.698997,-1.0540917,-1.4380198,-1.7711594,-1.7950809,-1.6977422,-1.5802933,-1.4925712,-1.550271,-1.558142,-1.6707125,-1.9417243,-2.027114,-1.6261618,-1.5306028,-0.53416955,-0.53416836,-0.53417206
-1.9192508,-1.9190176,-1.9196793,-1.9305015,-2.163489,-2.1839406,-2.2265587,-2.2264032,-2.2925823,-2.1894557,-1.9837966,-1.9644003,-1.9828291,-2.138318,-2.171248,-1.9667513,-1.9304655,-1.7193602,-1.4913628,-1.3364518,-1.4317424,-1.7409916,-1.7279868,-1.7175545,-1.7099328,-1.7993493,-1.8903472,-1.7438678,-1.4726048,-1.2718072,-1.3865738,-0.6809379,-0.034645148,-0.120958954,-0.38093343,-0.60034156,-1.1034467,-1.716979,-1.8145347,-1.736689,-1.7901235,-1.6486821,-1.4960623,-0.7469666,-0.36035806,-0.118852615,-0.3315307,-0.761161,-1.0124667,-1.3403488,-1.9589665,-2.390624,-2.468097,-2.4692616,-2.3220024,-1.884944,-1.449786,-1.6693286,-1.9326301,-2.0035543,-1.0863484,-0.841672,-1.1314919,-1.2968166,-1.2300602,-1.1018732,-0.99693394,-0.7245332,-0.3287207,0.243464,0.6393752,0.910295,0.99696857,1.0021847,1.0546994,1.074289,1.0996091,0.97659904,0.5081188,-0.28859413,-0.7125114,-1.3083203,-1.4678029,-1.323178,-0.6010419,-0.2423187,-0.08003062,0.0315433,-0.43815073,-0.8874471,-1.668183,-1.7317249,-1.8130871,-2.1181288,-2.1433883,-2.0902333,-2.1042051,-2.1432881,-2.1243813,-1.9790443,-1.776333,-1.5162357,-1.1722127,-0.65919125,-0.4624279,-0.43650573,-0.7401996,-0.3935035,-0.0137743205,-0.27987528,-0.21870494,-0.13381252,0.75311846,2.7580392,4.2373443,5.812295,5.9103813,4.8471165,3.4158301,2.5033922,2.2262151,2.0401604,1.9045234,1.6456544,1.1645833,0.7612293,0.17396031,-0.49617836,-0.73134947,-0.8638162,-0.95532846,-1.3263723,-1.4855713,-1.4796553,-1.655237,-1.6258224,-1.4544272,-1.2733742,-1.3570142,-1.5479643,-1.463043,-0.985825,-0.3371187,0.576329,0.47121623,0.5910908,0.66047955,0.5908984,0.52344155,0.48567763,0.47947988,0.48691982,0.43091813,0.39700106,0.30402017,0.021826327,-0.40835795,-0.85087633,-1.1775086,-1.2335304,-1.4409802,-1.7142894,-1.9146549,-2.1647673,-2.1638944,-2.161374,-2.164112,-2.0941947,-1.883333,-1.8793776,-1.9079747,-1.9077979,-1.907798
1.6388825,1.6379547,1.6360638,1.6085771,-1.6009717,-1.4022065,-1.2496645,-1.2298453,-1.4305415,-1.4444027,-1.5179626,-1.4141952,-1.165367,-1.0178107,-1.1930993,-1.3679985,-1.3795815,-1.5115091,-1.7630272,-2.1344328,-2.194935,-2.0453742,-2.0831158,-2.1784692,-2.3486667,-2.118165,-1.7742531,-1.5845023,-1.0873107,-0.9760628,-0.35231763,0.04206969,0.78165925,1.0362124,0.8018693,0.24737237,-0.25874683,-0.60726404,-0.91037,-0.9360191,-0.3634822,0.015273601,0.059045177,0.096034646,-0.004546404,-0.15303925,-0.14696601,-0.566117,-1.0186455,-1.5651917,-1.8422723,-1.4288685,-1.2513434,-1.1299394,-0.6673978,0.040346928,0.28060433,-0.0754824,-0.32502154,-0.6273557,-0.24289367,0.7449509,1.5225222,1.8255568,2.02813,1.9921283,2.1721365,2.219995,1.5415916,0.44603026,-0.30411243,-0.7814497,-0.9096369,-0.91985744,-0.90504116,-0.8453137,-0.75875235,-0.23646617,0.7622278,2.0034056,2.747986,2.395031,2.0418832,2.026873,1.8648087,1.488459,1.4345181,1.5389559,2.2365375,2.9053931,2.9420137,2.3009863,1.4045498,0.056542724,-0.66603637,-0.9494725,-0.9699604,-0.95525146,-0.91846585,-0.7662689,-0.63405263,-0.6689806,-0.8936429,-0.98846817,-0.14805454,1.8621888,5.5946703,8.936493,11.095288,10.888261,9.473409,6.795847,3.383029,1.1331067,0.22548187,-0.32862344,-0.32570893,-0.20159267,0.12892094,0.32027745,0.22949205,-0.18644013,-1.0239888,-1.704612,-1.6012216,-0.81038225,-0.051005762,0.12853186,-0.43180537,-0.9542203,-1.1018183,-0.97660375,-0.67202723,-0.7491237,-0.83158,-0.715906,-0.57595515,-0.1296122,0.12501894,0.28273496,0.40426588,0.6383304,0.6403448,0.08081879,-0.16870418,-0.5755739,-0.3823524,0.01639092,0.15280858,0.17723992,0.2389848,0.2747692,0.25217232,0.22201228,0.3099193,0.7090729,1.3129063,2.003916,2.6082535,3.1610532,3.9182522,4.4037437,4.530457,4.321639,4.400456,4.332059,4.1296043,3.708729,3.6106057,3.1546412,1.6488675,1.6482702,1.6482453
-2.5645983,-2.5647345,-2.5646691,-2.5582678,-1.3035975,-1.4330829,-1.4974039,-1.5759189,-1.6464571,-1.6316421,-1.6642311,-1.7395538,-1.6696904,-1.6675761,-1.5517725,-1.5227731,-1.4945312,-1.609893,-1.6646506,-1.5643055,-1.2560492,-0.9009228,-0.5138333,-0.44129407,-0.27060646,-0.062325895,0.7601081,2.069386,6.011361,8.452767,9.514338,10.480255,10.788227,10.910237,10.637066,9.016129,5.0109878,-0.36973724,-1.3100593,-1.5655129,-1.9514539,-1.7115978,-1.0714693,0.47101402,1.996234,2.5587974,2.355976,1.9552424,1.5480556,0.58111596,-1.1096647,-2.3112946,-2.5438676,-2.6712158,-2.8290308,-2.3959699,-1.3971628,-0.74018323,-0.3667016,0.08782344,0.8817673,1.0380318,0.71996146,0.455683,0.14126956,-0.14284799,-0.2867874,-0.80185467,-0.92079103,-0.29612124,0.046988487,0.1876475,0.18287148,0.17959322,0.22088127,0.2995061,0.31246334,0.20524094,-0.031553827,-0.054876916,-0.0423294,-0.50662535,-0.66861045,-0.46701628,0.29771894,1.249043,1.8400941,1.6524932,0.7276581,-0.72224724,-1.5518603,-1.7386311,-1.7617037,-1.7818058,-1.5318733,-1.3798711,-1.367364,-1.3148587,-1.1092834,-0.8039125,-0.472116,-0.17670831,-0.25296083,-0.68240917,-0.7380863,-0.6622484,-0.70001125,-0.62455595,-0.41782433,-0.1256704,-0.39704454,-0.5438247,-0.53172493,-0.23452689,-0.10440835,0.27389705,0.8033556,0.787555,0.24533257,-0.3020536,-0.1408779,0.102227256,0.19726734,0.06289987,-0.076106995,-0.18410149,-0.19525218,-0.15124655,-0.61570764,-1.0610101,-1.1317883,-1.2447088,-1.1732616,-0.965611,-0.8858123,-0.7062909,-0.5889278,-0.5134946,-0.5032499,-0.9047519,-1.2964162,-1.265596,-0.8559784,-0.3960014,-0.8772336,-1.3420062,-1.7912793,-2.1310992,-2.2703433,-2.311605,-2.3370504,-2.302105,-2.2407842,-2.1741025,-2.0428443,-1.914049,-1.8673735,-1.7450006,-1.5881554,-1.5461926,-1.6154563,-1.6015527,-1.3771279,-1.2467089,-0.98136497,-0.995288,-0.9475241,-1.2633762,-1.8633814,-2.2788417,-2.5687952,-2.5685072,-2.5684912
-2.528889,-2.529608,-2.5285633,-2.5097241,-2.427129,-2.4350982,-2.4958682,-2.5138295,-2.4533908,-2.4281068,-2.4491086,-2.5923896,-2.4526656,-2.7846932,-2.8512244,-2.6962519,-2.6585608,-2.400177,-2.232071,-2.0267303,-2.158814,-2.3542047,-2.191668,-2.1787176,-2.172361,-2.3036828,-2.4688187,-2.4333992,-2.327645,-2.3278277,-2.5861416,-2.298977,-2.158162,-2.4476073,-2.9770303,-3.598761,-4.3939753,-3.712451,-3.2361078,-3.0516415,-3.0322893,-3.2334287,-3.5584908,-3.6664357,-3.7492063,-3.170201,-2.916818,-3.176389,-3.365015,-3.2560914,-2.9151092,-2.3150003,-2.094074,-1.9670805,-1.976598,-2.0790324,-1.8258204,-1.4295082,-1.0977464,-0.74603814,-0.62393534,-1.1775154,-2.0931258,-2.5300617,-2.130139,-1.8385749,-1.6206086,-1.087696,-0.7890359,-0.121137224,0.46238166,0.77741057,0.8929048,0.8918544,0.8934897,0.8557535,0.8335484,0.7421248,0.37766653,-0.8637166,-2.7357378,-2.690542,-2.4089682,-2.2202659,-1.7192985,-0.9706529,-0.47376448,-0.282795,-1.2336848,-2.4223728,-2.0122647,-1.0105535,-0.33907005,0.1488037,0.45001265,0.35551345,0.12403971,-0.14299592,-0.4307173,-0.39188653,-0.055211335,0.54673743,1.3580071,2.3748424,2.7523634,2.563642,1.6041956,-0.7685014,-2.7214968,-2.0355384,-1.863533,-2.1531668,-2.1646924,-1.8346906,-1.494371,-0.95786107,-0.8088254,-0.7342205,-0.6176554,-0.4736979,-0.35241377,-0.446629,-0.5082978,-0.5418874,-0.9747339,-1.5667619,-2.4955401,-3.524804,-3.9289014,-3.881342,-3.8305457,-3.4014945,-2.9084067,-2.4243631,-2.4704788,-2.5046809,-2.5536585,-2.3602006,-2.049851,-2.0117,-2.004365,-1.851969,-1.5113919,-0.60034937,0.39456722,1.673379,2.4422936,2.6234274,2.621044,2.5590577,2.4467785,2.3763416,2.2933733,2.246223,2.0781157,1.7553546,1.2171619,0.5173478,-0.28974685,-0.7608427,-1.1080723,-1.1724508,-1.1328505,-1.3329846,-1.4985082,-1.6214695,-1.7174035,-1.650068,-1.5942165,-1.6922501,-2.5403857,-2.54043,-2.5404334
