0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
13.020653,13.008617,13.038292,13.06362,13.04502,13.044975,9.6322155,9.624962,12.999617,12.990707,9.62364,9.7238455,12.944614,12.8827505,12.817478,12.711887,12.328023,11.976385,11.863646,11.672186,10.545141,9.141041,7.7436256,4.770686,3.6186528,3.0584688,3.0162368,2.6963992,2.4830928,2.3023696,2.4202516,2.3596897,2.2751434,2.438764,2.8349411,3.131803,2.5587516,2.0785546,1.1991452,0.78545535,0.60847765,0.34866858,-0.2878446,-0.7990506,-1.3462577,-1.6371886,-1.7356741,-1.2143793,-0.4135843,0.013092212,-0.1437692,-0.57987,-0.6602403,-0.74037844,-0.66318554,-0.27903426,0.30119953,1.1389425,1.5473795,1.6030197,1.4802752,1.4631815,1.0129147,0.5268968,0.094926186,0.15056093,1.5732036,2.1915438,0.63745105,0.38771734,1.4125432,2.1526437,2.9811532,3.5691712,4.4265976,5.50946,5.1914186,3.8505924,2.5985727,2.0412228,1.2493457,0.91615725,0.73615026,0.3586722,0.112428546,-0.037824243,-0.11593416,-0.006153539,0.07990645,0.1488853,0.04337971,-0.084499985,0.060948223,0.3485392,0.6267259,1.2266281,2.7186866,3.2349784,2.7306376,2.4622784,2.3429265,2.1125288,1.8533187,1.851377,2.5896358,3.8162322,3.998931,3.5430508,2.4033372,2.019669,1.6021821,1.3735662,0.8985285,0.64785624,0.494177,0.29360178,0.20031197,0.13915017,0.09276085,-0.04407437,-0.109950125,-0.18868998,-0.3019929,-0.3302596,-0.2858536,-0.09522818,0.07149656,0.2881196,0.3648528,0.38513124,0.35013977,0.38395953,0.27177972,0.2530324,0.1662187,-0.079163216,-0.20121291,-0.28662628,-0.24429612,-0.28992707,0.058028527,0.32041812,0.4166057,0.7776276,0.89519095,0.9064064,1.2466017,1.4739435,1.5695775,2.1849518,2.965877,3.5420184,4.102709,4.674048,4.9745827,5.888567,5.7932,6.3680773,7.159066,6.9947624,7.623925,8.4684105,8.58831,9.001765,9.61775,9.621868
-3.4069521,-3.3787003,-3.3696606,-3.4477549,-3.496516,-3.4968438,-2.474266,-2.4697745,-3.528933,-3.5088358,-2.4690344,-2.5287967,-3.6466508,-3.7315426,-3.8138542,-3.7860796,-3.8013418,-3.8382273,-3.8320498,-3.9051044,-3.6199033,-3.3376946,-3.0618258,-2.8558588,-2.7177582,-2.922442,-3.031808,-3.0913882,-3.1134963,-3.1287441,-3.2061574,-3.211143,-3.1617415,-3.142448,-3.1843224,-2.9610744,-2.6696882,-2.6146884,-2.6373932,-2.8289678,-3.17923,-2.9101624,-2.1066864,-1.8111677,-1.5252017,-1.2975609,-1.1641425,-1.1263744,-1.2467972,-1.2377937,-1.104322,-1.2343142,-1.3157254,-1.3507524,-1.4257295,-1.4408603,-1.4255161,-1.6499562,-1.7279441,-1.6863518,-1.7734432,-1.8762715,-1.7895391,-1.7068591,-0.49655923,1.444133,2.3141732,1.5621033,0.00531134,-0.92279714,-1.4456985,-1.3129649,-1.6172104,-1.9917719,-2.12645,-2.081551,-1.9829519,-2.0328593,-2.0253725,-1.9286544,-1.7832847,-1.4946909,-1.4380463,-1.6125643,-1.7332242,-1.8343081,-1.8588417,-1.939209,-1.9898196,-1.9923995,-1.920289,-1.8444513,-1.8271375,-1.8269432,-2.2328978,-2.8683157,-2.7701201,-2.4841037,-2.2913966,-2.0143805,-1.96645,-1.8545063,-1.4642813,-1.0145754,-1.103431,-1.2715747,-1.3378572,-1.4517444,-1.0757494,-0.7591164,-0.33878446,-0.016525805,0.09902687,0.029216751,-0.093390994,-0.18529482,-0.2815377,-0.3806114,-0.50698084,-0.5215279,-0.4901745,-0.4816234,-0.5123488,-0.5284676,-0.5460164,-0.6641347,-0.7675593,-0.8368722,-0.9270874,-1.0022173,-1.1680906,-1.2874551,-1.4103792,-1.5205315,-1.7676169,-1.8211246,-1.8246031,-1.9678075,-2.2148664,-2.5163245,-2.8767016,-2.9725718,-3.0903096,-3.0851526,-3.0719595,-3.1522841,-3.1717138,-3.1764855,-3.2340603,-3.2012672,-3.1644492,-3.0944223,-3.1702197,-3.2635107,-3.3516922,-3.4629884,-3.2901354,-3.1672254,-3.0611072,-3.1946855,-3.2536573,-3.2453053,-3.1427498,-3.075785,-2.4729323,-2.4681568
-1.8002155,-1.82998,-1.8216201,-1.821881,-1.8542696,-1.8221903,-1.0591342,-1.0582955,-1.8518323,-1.856682,-1.0582706,-1.064511,-1.8332988,-1.8329914,-1.9489224,-2.0658863,-2.2290735,-2.3348372,-2.4018385,-2.5007048,-2.5621905,-2.074998,-2.0162086,-2.1259193,-2.116692,-1.7994636,-1.5479717,-1.4055511,-1.2880355,-1.2060003,-1.1338022,-1.119055,-1.1687412,-1.0308208,-0.9171563,-0.69801444,-0.6424586,-0.80385685,-1.3683622,-2.072751,-1.7330302,-1.5430571,-1.424272,-1.1581547,-0.74609077,-0.5191165,-0.4772092,-0.6715241,-1.1320969,-1.4963739,-1.8565774,-1.7844335,-1.8805512,-1.9099026,-1.9363683,-1.8683592,-1.4844933,-1.3111496,-1.56262,-1.7134662,-1.8868282,-2.1233323,-2.221392,-2.5995827,-3.089078,-2.9340744,-2.6150815,-2.2915025,-2.3354995,-2.4087567,-2.4595666,-2.286065,-2.1754813,-2.371857,-2.4008925,-2.1659029,-1.9095752,-1.8080027,-1.815025,-1.6409489,-1.2314893,-0.7638315,-0.42447704,-0.5905377,-0.729987,-0.76551974,-0.7778689,-0.84286255,-0.97643805,-1.1718347,-1.4266442,-1.6712999,-1.9004548,-1.9103692,-1.7756419,-2.1322832,-2.5784988,-3.3458307,-3.4635506,-3.009502,-2.5242884,-2.3289857,-2.149868,-1.5701734,-1.2451986,-1.640384,-2.1660852,-2.5372,-2.5452042,-2.315962,-1.9282677,-1.7709231,-1.6375569,-1.5791903,-1.5166845,-1.45185,-1.4047155,-1.3748296,-1.3358294,-1.270937,-1.2119288,-1.1809535,-1.1338822,-1.1873513,-1.1879088,-1.1910274,-1.0961658,-0.9883288,-0.9153552,-0.8739524,-0.79528224,-0.73055893,-0.7102077,-0.8271216,-0.8953972,-1.0114677,-1.0933565,-1.1508274,-1.1227226,-1.0617728,-0.79639924,-0.7093636,-0.80390847,-0.7687745,-0.7277565,-0.6583621,-0.5499147,-0.55359,-0.5252794,-0.4862089,-0.54499537,-0.5297961,-0.45990878,-0.39939958,-0.39285204,-0.43914938,-0.4656631,-0.5333052,-0.7724747,-0.57235324,-0.68998414,-1.3261187,-1.4479027,-1.6351454,-1.0644956,-1.0583036
-2.4060612,-2.403063,-2.3526177,-2.323773,-2.3706617,-2.3893688,-0.6992173,-0.6919718,-2.3768177,-2.369756,-0.69076717,-0.7819592,-2.3841705,-2.4338686,-2.4561896,-2.3051205,-2.047511,-1.8752,-1.7640655,-1.9124426,-1.775141,-1.2379805,-0.82074344,-0.6227696,-0.5754851,-0.8500015,-1.1037688,-1.3186905,-1.5494711,-1.9187496,-2.1704738,-2.293297,-2.1988358,-2.0858786,-2.1717262,-2.0855887,-1.7493373,-1.4837166,-1.1177713,-0.6538307,-0.56000507,-0.5724923,-1.218116,-1.3602774,-1.2507879,-1.1396121,-1.080078,-1.0960772,-1.1243844,-1.0486668,-0.90893406,-1.2298108,-1.2732158,-1.0611643,-0.698174,-0.016664118,0.28019834,-0.19417652,-0.39995342,-0.017742917,0.557403,0.7330014,0.4526172,-0.36587375,-0.6398488,-0.1520717,0.3438184,-0.020312592,-0.41354612,-0.3199093,-0.5747707,-0.38472244,-0.26507008,-0.83688605,-1.0436113,-0.92542064,-0.8496607,-0.9536043,-1.0626395,-1.3904294,-1.1136162,-0.2708677,0.7319224,0.790227,0.22860451,-0.28517604,-0.4881955,-0.77989936,-0.95712286,-1.0565329,-1.1209354,-1.2451392,-1.4447782,-1.477771,-1.6416574,-1.6474235,-1.0312587,-0.6496552,-0.79884076,-0.7691093,-0.8696783,-1.0965314,-0.99185073,-0.6464703,-0.5008672,-0.72927654,-0.9310146,-1.1058934,-0.5827246,-0.43235832,-0.047479607,0.32708782,0.4426804,0.30106965,0.16360924,0.08690338,0.026995726,-0.01849731,-0.086372375,-0.09236555,-0.04917136,-0.013398111,-0.013113752,0.026210934,0.024949744,-0.09350838,-0.24205402,-0.30856466,-0.41299194,-0.48001945,-0.6192348,-0.7286768,-0.8999189,-1.0441228,-1.14836,-0.9698142,-0.6894314,-0.6035404,-0.5550217,-0.56250954,-0.7321666,-0.76226974,-0.8750416,-0.82605135,-0.77482843,-0.83870304,-0.8219899,-0.82366985,-0.87904775,-0.8289156,-0.8166425,-0.77491146,-0.84779453,-0.9499666,-1.027288,-1.2345998,-1.1984811,-1.2096953,-1.1937423,-1.0928612,-1.1753035,-1.3627615,-1.3025738,-1.304972,-0.695658,-0.689441
1.2554332,1.2785431,1.2142327,1.1372563,1.1860983,1.2372857,1.4614785,1.4594464,1.18401,1.2125261,1.459106,1.4877476,1.2170719,1.1202532,1.0563132,0.8280018,0.5346048,0.34773177,0.36077258,0.458767,0.17886178,-0.29028955,-0.36882615,-0.46796292,-0.11088969,-0.035300672,-0.039614648,-0.10375887,0.04018247,0.14219916,-0.041233614,0.06365478,0.13064438,0.11054474,0.16739413,-0.28369856,-0.5784154,-0.76861703,-0.9357977,-0.8987554,-0.5571352,-0.6971147,-1.0251814,-1.0593094,-1.2702019,-1.3321657,-1.2095697,-0.98464936,-0.6605056,-0.6857745,-0.7344621,-0.27816,0.020522056,0.21906099,0.21737081,-0.16614008,-0.7333839,-1.4827837,-1.7640576,-1.6747544,-1.244267,-0.7771592,-0.2025235,1.0144804,1.7198391,0.748289,0.43926126,0.3687494,0.42358068,1.1073414,1.6212277,1.5956093,1.1832784,0.8146925,0.5920336,0.29717106,-0.087795556,-0.0890308,-0.052943587,-0.49052012,-0.89329207,-0.88966763,-0.14465621,0.6311234,1.0109543,1.2208544,1.2542791,1.3159696,1.3532795,1.4211631,1.6545165,1.8957256,2.136716,2.2307239,2.282335,2.572421,1.833858,2.2005258,2.798956,3.2119207,3.406167,3.3641493,3.3249354,2.7930253,1.9392047,1.5404942,1.3911119,1.0774153,0.36177224,0.26683506,0.2189303,0.1130414,0.0140811205,0.058641434,0.09967342,0.06721002,0.048352778,0.031386226,0.04311192,-0.06492847,-0.1586482,-0.2473647,-0.3402713,-0.34731457,-0.36433262,-0.25018293,-0.1944699,-0.14953956,-0.026715547,0.06879917,0.14876413,0.17148763,0.15810439,0.21737465,0.34949026,0.54044443,0.7178495,0.80483323,0.7922701,0.68792975,0.24651745,-0.06815982,-0.1547232,-0.41510546,-0.56884164,-0.47291204,-0.64123946,-0.9020024,-0.97548676,-1.1227121,-1.123819,-1.1993588,-1.3379118,-1.4494084,-1.4808568,-1.4142659,-1.4904721,-1.2710686,-0.7821599,-1.005442,-0.8975141,-0.51601,-0.4236288,-0.18433972,1.4528102,1.4584186
-2.5216055,-2.571714,-2.6248212,-2.5941906,-2.5834336,-2.6790862,3.8692858,3.8727055,-2.6921506,-2.6144593,3.8736296,3.8223867,-2.64453,-2.7309527,-2.7904205,-2.652188,-2.5427394,-2.4455466,-2.462906,-2.4497619,-1.9835007,-1.506805,-1.4485321,-1.4705397,-1.5153928,-1.6222007,-1.6473908,-1.6471764,-1.7662165,-1.8891213,-2.0267572,-2.1896594,-2.1834445,-2.1452005,-2.245537,-2.430348,-2.406423,-2.0724442,-1.3701979,-0.5147773,-0.21885103,0.12010437,0.09027994,-0.28099334,-0.6472261,-0.9990768,-1.3451654,-1.642148,-1.7042961,-1.6425622,-1.8103863,-1.4773817,-0.95776254,-0.3012571,0.1756643,0.3953461,0.56586844,0.8589401,1.0136515,0.859914,0.3709206,0.028047353,-0.6046591,-1.5215076,-1.7855523,-1.4006987,-1.1166917,-1.7942867,-1.6886547,-1.1947098,-0.8860846,-1.2215531,-1.0776782,-0.6554499,-0.6672586,-1.020195,-0.8665174,-0.46399528,0.13253903,0.9861919,0.9819549,0.54729307,-0.22142243,-0.39924347,-0.42122787,-0.501092,-0.54646504,-0.66063553,-0.67727953,-0.6499853,-0.50602645,-0.23578241,0.038344294,-0.0031663477,-0.4392836,-1.0484142,-1.5560032,-2.1148412,-2.2528396,-2.2620754,-1.9388776,-1.4762208,-1.1635137,-1.0164547,-0.7214341,-0.5300882,-1.0566267,-1.3694639,-0.88713074,-0.86624473,-0.98998326,-0.82939327,-0.6275148,-0.4864593,-0.35164955,-0.23539156,-0.17000213,-0.12327954,-0.07370433,0.0045885444,0.06437117,0.10096052,0.20718631,0.27706373,0.30320716,0.43051606,0.6289835,0.88415617,1.1735983,1.7693605,2.6608882,3.7193298,4.6228657,5.36646,6.292536,7.045559,7.4676156,7.8278093,8.2001295,8.572338,8.905084,9.020957,9.081113,9.16465,9.128705,9.065965,9.076412,9.074993,9.084889,9.052688,8.891636,8.84571,8.842681,8.7525835,8.723089,8.474833,8.381227,8.116251,7.5605645,7.6168394,7.231118,6.473609,6.399294,5.7916083,3.9118044,3.875444
-2.6185226,-2.5968976,-2.5980904,-2.6800683,-2.7374864,-2.759009,-2.734301,-2.7326891,-2.9068363,-2.9176526,-2.7323909,-2.7606685,-2.926836,-2.9457,-2.9781618,-3.0030763,-3.077866,-3.1167958,-3.1935403,-3.2695975,-3.1245887,-2.8663113,-2.6723077,-2.28342,-2.2478948,-2.2373164,-2.1321702,-2.0558376,-2.1106915,-1.9766374,-2.0118148,-2.0435123,-2.0006528,-2.0985084,-2.272251,-2.5676718,-2.7666376,-2.8088999,-2.5539105,-1.9499724,-0.85265946,0.864018,2.3391128,2.6612673,2.7389574,2.5553303,2.335054,1.9939352,2.4589825,3.735804,7.216033,9.463446,10.401145,11.077094,11.470022,11.656397,11.478342,11.001375,10.581052,10.588467,10.476479,9.83151,8.414764,5.991406,2.4428668,0.6316362,-0.7160571,-1.6433685,-1.1852713,-0.74699366,-0.67817384,-0.87300944,-1.1298321,-1.0875764,-1.1403949,-1.6855545,-1.896498,-1.7164913,-1.3490801,-0.632009,-0.14551377,-0.109762534,-0.20124403,-0.085116655,-0.06891927,-0.21654777,-0.2707842,-0.39324033,-0.47189286,-0.54833233,-0.5915222,-0.66115063,-0.8590019,-1.176101,-1.309845,-1.0214404,-0.63915646,-0.66267717,-0.69441056,-1.0978491,-1.1754023,-1.1869621,-1.2869264,-1.1353489,-0.8251764,-0.7897791,-0.8590503,-0.8687461,-0.67182016,-0.39642382,-0.08157413,-0.052507192,-0.10749112,-0.14897533,-0.18620183,-0.19265407,-0.21880803,-0.26125687,-0.2596366,-0.26315594,-0.35198393,-0.3592239,-0.33824775,-0.28453693,-0.27545616,-0.31409898,-0.43147188,-0.5808617,-0.7702756,-0.90382355,-0.97929674,-1.0793562,-1.1030481,-1.1009821,-0.9939897,-0.7923988,-0.6580462,-0.5392039,-0.49881798,-0.5437513,-0.8444358,-1.0899234,-1.3432901,-1.5178859,-1.6383629,-1.8022108,-1.9853214,-2.0375247,-2.0305538,-2.1380024,-2.3729815,-2.4542792,-2.5162654,-2.6072872,-2.6334805,-2.7558513,-2.7514453,-2.8057625,-2.9635854,-3.0060668,-3.1264372,-3.0558891,-2.98798,-3.0402448,-2.7314992,-2.7320204
-0.40395144,-0.38186604,-0.36629757,-0.43172765,-0.5098341,-0.56521845,-0.7697819,-0.7644637,-0.6138812,-0.5795965,-0.7635358,-0.8260889,-0.64804065,-0.7172291,-0.7538302,-0.6572664,-0.53565043,-0.50345695,-0.42262995,-0.6882757,-1.2880363,-1.2100167,-0.77278674,-0.5597523,-0.28914213,-0.6293655,-1.0272596,-1.3240466,-1.4744649,-1.8012872,-1.9566748,-1.9998415,-1.9824562,-1.78367,-1.5787061,-1.04427,-0.46198606,-0.098594785,0.19853577,0.45851362,0.19578995,0.384862,0.6401792,0.556857,0.5822065,0.55122983,0.39596933,0.30960816,0.30686268,0.4166853,0.546194,0.04520348,-0.23368882,-0.48930886,-0.5886957,-0.44667748,-0.49553588,-1.0429717,-1.1734416,-1.0368247,-0.9916593,-1.207601,-1.2551005,0.26008004,4.6837683,8.677277,10.1343,10.213738,9.258131,6.7514133,4.0530396,3.6579607,2.7749515,1.3237703,0.12669922,-0.25408453,-0.40275586,-0.6820417,-0.84660375,-0.930482,-0.945249,-0.86104417,-0.7387123,-0.8767672,-1.0012219,-1.0976186,-1.17783,-1.2930496,-1.2769464,-1.055064,-0.68816996,-0.2603948,0.47869372,1.3680102,1.6184117,1.9573128,2.8321986,3.500873,3.398343,3.550375,3.569239,4.181183,5.674757,7.906212,9.347602,10.097526,10.556065,10.675919,10.643266,10.374297,9.344061,8.469763,7.3240137,6.418503,5.608664,4.988388,4.583267,4.257382,3.9452708,3.581273,3.5205789,3.4147315,2.9933097,2.882351,2.8364632,2.558219,2.2745786,2.178059,2.1691785,2.1449733,1.95052,1.7894053,1.4492427,1.18255,0.72404665,0.653344,0.6524753,0.45478833,0.14340597,-0.12684523,-0.40000367,-0.3398341,-0.27587554,-0.17872089,-0.07117808,-0.13022953,-0.14413467,-0.14608264,-0.2182597,-0.22088984,-0.20256887,-0.2978015,-0.5368142,-0.79841363,-0.96205485,-1.3219523,-1.1933026,-1.3204212,-1.3456442,-1.3678522,-1.5134782,-1.6248281,-1.5026453,-1.4157681,-0.76969576,-0.7626524
-1.2623036,-1.2652899,-1.286048,-1.3242745,-1.298937,-1.2444482,-2.1117878,-2.1129684,-1.2788333,-1.2985834,-2.1131585,-2.0943832,-1.3286533,-1.303899,-1.3447057,-1.4653461,-1.6117,-1.7497911,-1.6744387,-1.5634944,-1.4974142,-1.7486396,-1.664488,-1.0896542,-1.0020125,-0.7664067,-0.6257932,-0.57345426,-0.5002079,-0.1798475,0.09388736,0.12683615,0.08560698,-0.2768964,-0.5642058,-0.60996634,-0.45719486,-0.0966025,1.0832832,4.8247504,8.718544,11.2497225,12.325661,12.277933,11.804664,11.167914,10.169703,8.577497,6.92997,6.3475266,5.5789356,5.111021,5.144094,4.888703,4.0442443,2.3251944,0.7991512,-0.38784468,-0.85882556,-1.4009233,-1.6300282,-1.5179076,-1.0905175,-0.32161012,-0.035355538,-0.24004234,-0.66696876,-0.9268718,-1.0813279,-1.1081645,-1.0201066,-1.0032802,-1.3478265,-1.4971492,-1.4531283,-1.37345,-1.1723824,-0.98757553,-0.931399,-1.0616008,-1.1620986,-1.3013711,-1.8064983,-2.0206676,-2.0733678,-2.183089,-2.2033248,-2.2863154,-2.3597322,-2.4126668,-2.4423475,-2.459628,-2.4809918,-2.3977122,-2.0747197,-1.9004416,-1.9342427,-1.9081631,-1.9292703,-1.8574619,-1.8378559,-1.5679092,-1.384245,-1.4804236,-1.8464131,-1.9932404,-1.6594119,-1.2248651,-1.409395,-1.9422312,-2.1034446,-1.9335165,-1.7365959,-1.6238756,-1.5815954,-1.556552,-1.5880544,-1.634921,-1.6668911,-1.6733557,-1.7119508,-1.735163,-1.7596372,-1.7425194,-1.7115068,-1.7453437,-1.7841178,-1.9051689,-1.993047,-2.051369,-2.0511317,-1.9009645,-1.6788069,-1.4817182,-1.4746517,-1.506732,-1.5249062,-1.542357,-1.5977023,-1.6496092,-1.6213286,-1.579064,-1.3905284,-1.2378104,-1.1890489,-1.2297,-1.2375975,-1.0916728,-1.0295922,-0.95795053,-0.91586643,-0.9453831,-0.96713436,-0.99162203,-1.0037642,-1.0276867,-0.91898835,-0.944994,-1.2042794,-1.1607167,-1.2683659,-1.3556408,-1.4738089,-1.5289674,-2.1135879,-2.1134114
-2.8985004,-2.8396232,-2.8104405,-2.7826836,-2.7540822,-2.7460847,-0.99653727,-0.9912914,-2.7412603,-2.7445416,-0.99013585,-1.0595978,-2.8762608,-2.9576771,-3.0093665,-3.0386944,-3.125509,-3.1698005,-3.3912659,-3.4998376,-3.360581,-2.8148386,-2.6718972,-2.9971979,-2.9753559,-3.0966747,-3.1907673,-3.1447504,-3.0260897,-2.9092402,-2.9821167,-2.8648276,-2.7767653,-2.7464433,-2.8003938,-2.8298817,-2.5660152,-2.3934538,-2.2429683,-2.6094153,-2.7482827,-2.3933253,-2.0133297,-1.8593419,-1.89465,-1.9092551,-2.01169,-2.2924361,-2.5149913,-2.4308763,-2.2870317,-1.9679434,-1.5795757,-1.0918417,-0.52709407,-0.24212854,-0.1242312,0.055053737,0.28502744,0.43576115,0.30540323,0.108557925,-0.56694156,-1.104741,-1.7012334,-2.9822788,-3.7188578,-3.1974838,-1.7637725,-0.51778793,-0.23959775,-0.53242147,-1.3363727,-1.9209702,-2.1027045,-2.125741,-1.7249044,-0.89603275,0.3019125,2.4356623,5.549169,8.326501,10.947691,12.303853,12.657054,12.71418,12.721176,12.689186,12.69216,12.674255,12.641264,12.527992,12.076513,10.977708,9.516221,7.3522944,3.3570325,1.3480468,0.72753406,0.13735616,0.21238182,0.5218084,0.7446724,0.5904281,-0.29289067,-0.8226938,-0.4241974,0.7174995,3.1952803,4.902525,7.8021674,9.165339,10.131668,10.598341,10.924802,11.1798525,11.311716,11.441149,11.57861,11.707872,11.719845,11.795275,11.95359,12.010884,11.993221,11.985588,11.922098,11.735193,11.564129,11.33095,11.008602,10.49084,10.128695,9.768841,9.41514,9.014987,8.594078,8.238354,7.708781,6.961551,5.1393375,3.9064784,2.8193176,1.8045945,1.3210655,1.2465076,0.8647034,0.40471125,0.21862239,-0.24443823,-0.5747222,-0.7838975,-1.1036216,-1.4057444,-1.4483589,-1.6683383,-1.8208725,-1.873817,-1.9151855,-2.0012164,-2.1293902,-2.1037183,-2.0060372,-2.0047421,-0.97594595,-0.9883739
