0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170
12.653849,12.660751,9.969557,12.895647,13.037703,13.105196,9.969684,9.969444,13.142705,13.183516,13.107657,12.849838,11.956614,10.423698,7.213264,5.306367,5.014447,5.289105,5.7361517,5.115752,3.8315353,2.91227,2.3323767,1.6509967,1.1254022,0.5669503,0.5166956,0.63709396,0.7954574,0.917387,1.1374913,1.923408,3.6919203,5.0946674,5.1822295,4.826063,4.160048,3.6540418,2.4867015,0.7709578,-0.6374663,-1.1621004,-1.6114786,-1.468271,-1.1789573,-1.0378677,-1.0397708,-1.1686645,-1.2590837,-1.1111788,-0.75577784,-0.8374711,-1.3758307,-1.5372264,-1.3339685,-1.1923863,-0.6741113,-0.2263889,-0.49168432,-1.0807776,-1.2533119,-1.3831064,-1.2653532,-1.1236882,-1.1736771,-1.111268,-0.13813388,0.5276866,0.12902004,-0.57469165,-1.0019011,-1.0099598,-0.7054392,-0.37497258,-0.10416846,-0.021057013,-0.071952,-0.16112208,-0.29938805,-0.4458574,-0.71464044,-0.7198725,-0.5049196,-0.121855184,0.6097944,1.8428731,3.0468462,2.7763133,1.254831,0.025279477,-0.84030247,-1.2516804,-1.1367526,-1.1654761,-1.2556101,-1.2317764,-1.1213586,-0.86002624,-0.15567267,0.54008406,1.1678972,1.8194185,2.361986,1.9599471,1.5438694,1.035886,0.4350671,-0.025184631,-0.23661414,-0.12339437,-0.042518914,0.041710168,0.11502221,0.27306855,0.38163415,0.56767756,0.8340687,1.5602612,2.556127,3.742035,4.504243,4.3861823,3.2114422,2.3802946,1.9837738,1.6689998,1.0585966,0.43783998,0.03250268,0.26138204,-0.043245725,-0.26188317,-0.5490999,-0.5294405,-0.2994644,0.18620302,1.06314,1.8581917,2.6875474,3.4626784,3.6721127,3.356093,2.7504466,2.3649278,2.4985318,2.6238992,2.6838622,3.1322212,3.4621418,3.6094046,3.706681,3.7702281,3.8371506,4.0442023,3.8386302,3.8827763,3.9723513,4.3250065,4.786003,5.5782795,6.7129717,7.5740404,8.272638,8.5670185,8.894421,9.41095,9.819202,10.023046,9.935274,9.968318,9.969188
-2.2862084,-2.2685163,-1.023514,-2.2782335,-2.2763221,-2.321292,-1.0236801,-1.0234501,-2.3839726,-2.304979,-2.2880225,-2.284904,-2.5081937,-2.8798807,-3.2826734,-3.3111606,-3.1636367,-3.1488104,-3.156352,-3.1554542,-3.1747484,-3.1637416,-3.0716202,-2.9159193,-2.977936,-3.0236883,-2.6120858,-2.2590666,-2.2049928,-2.564838,-3.2827964,-3.7152529,-3.8922162,-3.5278816,-3.0112424,-2.8057213,-2.7039595,-2.505829,-2.2717786,-2.376618,-2.4108732,-2.5028532,-2.3978333,-2.0338523,-1.1191996,-0.6654082,-0.3071418,-0.073271215,0.12473075,0.29549855,0.3325814,-0.10436129,-0.8806903,-1.1993963,-0.91270673,-0.47843304,-0.04775542,0.11739257,-0.017787814,-0.50855845,-0.9420903,-1.4520059,-1.8643268,-1.5933745,-0.7653287,0.5790117,1.6956325,2.1220043,1.3650926,0.5176778,-0.052894235,-0.30771556,-0.9068723,-1.4123366,-2.2420204,-3.3356283,-3.5458174,-3.612739,-3.6220317,-3.473055,-3.0479536,-2.677182,-2.495965,-2.4936976,-2.6965714,-2.8701034,-2.6888452,-2.5572548,-2.4259183,-2.5908706,-2.9044101,-3.0833476,-2.9538267,-2.7747822,-2.6968503,-2.509563,-2.3419666,-2.1643453,-1.9793129,-1.9116145,-2.053442,-2.1648016,-2.1474528,-2.0593927,-2.1853285,-2.4413035,-2.704084,-2.780327,-2.800143,-2.7514458,-2.5337205,-2.0796785,-1.559395,-0.9659758,-0.31841248,0.06365007,-0.026205838,-0.9429468,-1.6213509,-1.9656577,-2.0225787,-2.1170702,-2.175549,-2.123839,-2.108151,-2.0398726,-2.07761,-2.3171177,-2.9513295,-3.0541327,-1.994127,-1.486185,-1.0815114,-0.99180466,-0.97581244,-1.1457403,-1.4307389,-1.7567873,-2.1746662,-2.3950796,-2.6220856,-2.6653056,-2.8036952,-3.046716,-3.192535,-3.4035704,-3.5414212,-3.8170795,-3.9284716,-3.9177814,-3.8759546,-3.8371782,-3.7955296,-3.7091975,-3.6132674,-3.5021868,-3.4438558,-3.4131126,-3.413906,-3.2195048,-2.9093113,-2.761273,-2.6998186,-2.5484662,-2.3755598,-2.1572134,-1.9025718,-1.7132823,-1.668149,-1.0230958,-1.0233455
-0.39177176,-0.3568974,-0.21821192,-0.47265935,-0.39727765,-0.49501812,-0.21800983,-0.21826518,-0.47910556,-0.51035416,-0.53685594,-0.5458668,-0.34232897,-0.3607184,-0.43224555,-0.5027923,-0.9390421,-1.1037142,-1.0055275,-0.6620802,-0.41279775,-0.15062866,-0.17857102,-0.47745702,-0.6825555,-1.3886219,-1.8508592,-1.9963939,-1.8229225,-1.1654993,-0.05821763,0.9663495,1.9590139,2.6848984,3.2167845,3.4769292,3.5104198,3.3262527,2.6160417,1.2186828,-0.8118728,-1.3702599,-2.1216545,-2.4663715,-2.4142199,-2.1216378,-1.74964,-1.4619565,-1.1865064,-0.78131485,-0.055345975,0.34399587,-0.33345097,-1.4204184,-2.801655,-3.363048,-3.3577104,-3.1399508,-3.3517613,-3.796278,-3.9302163,-3.9712162,-3.981501,-4.0629053,-4.2710843,-4.331112,-4.0666075,-3.6931968,-3.6405025,-3.8337278,-3.8375285,-3.8897562,-3.818983,-3.3758898,-3.133296,-3.0399528,-2.9765954,-2.9301312,-2.9162588,-2.8715756,-2.8739939,-2.9365878,-3.0287614,-3.102819,-2.9322553,-2.2168329,-1.1369319,-0.70351046,-0.70698094,-1.1437588,-1.8423619,-2.6355848,-3.0745618,-3.258302,-3.2952209,-3.3824356,-3.4245203,-3.4324875,-3.4559858,-3.4364932,-3.398978,-3.405241,-2.7403011,-2.3476458,-2.4258099,-2.6903539,-3.1417677,-3.4412408,-3.4805954,-3.5443673,-3.6051805,-3.6020103,-3.578906,-3.5084376,-3.3819046,-3.1731305,-2.784544,-2.2510366,-1.8440204,-1.5159392,-0.93197846,-0.7608452,-0.899853,-0.86970127,-0.92096245,-1.0621574,-1.4397812,-2.0267892,-2.6293647,-3.2986774,-4.1333284,-4.64907,-4.739775,-4.51196,-4.0316377,-3.2394867,-2.4102793,-1.7972383,-1.1922977,-0.56854475,-0.17337213,-0.091810524,-0.10575786,-0.10528982,0.09948081,0.53408617,0.9154328,1.0768671,0.9946023,0.95254976,0.92833805,0.921487,0.8974341,0.69891137,0.55598474,0.42544076,0.336703,0.3175195,0.22423306,-0.10033692,-0.6565949,-0.88418233,-0.9809471,-1.0065355,-0.9945288,-1.0229211,-1.0405947,-1.0542572,-1.0236406,-0.2183727,-0.21829002
-1.899593,-1.8749833,-0.513456,-1.7778683,-1.7693428,-1.7081089,-0.5136739,-0.51333135,-1.5726922,-1.343982,-0.9426525,-1.0370347,-1.2415636,-1.528763,-1.413464,-1.5119734,-1.6440858,-1.88692,-1.9390159,-1.7606659,-1.7031013,-1.4263769,-1.2333112,-1.3672063,-1.5930878,-1.3678677,-1.0084455,-0.6109815,-0.13486683,0.08795631,-0.09090959,-0.41614357,-0.5966197,-0.6138084,-0.9261378,-1.1838915,-1.3913002,-1.4043391,-1.1865591,-0.59449863,0.028959185,0.016640872,0.23497324,0.75115126,2.1371677,3.282531,4.5571694,5.6322794,6.4442573,7.2068033,7.5963287,7.5002546,7.0176544,5.9529896,4.1686745,2.7768688,1.8339597,1.5614012,1.7565053,1.5660079,1.058799,-0.017960817,-1.1301157,-1.4970075,-1.1305425,-0.15635338,1.2306063,1.5195323,1.1841353,0.76244485,0.25986984,0.060886413,-0.293036,-0.5425555,-1.1016669,-1.7884167,-1.9213396,-1.9651906,-1.9444003,-1.7973812,-1.5717221,-1.3903311,-1.2239771,-0.87489253,-0.30518538,-0.13163586,-0.41100436,-0.669737,-0.81755567,-0.9458029,-1.3330606,-1.8100529,-2.1067493,-2.3327844,-2.4285388,-2.587183,-2.6433058,-2.5877633,-2.4135666,-2.0585747,-1.639357,-0.91315067,0.21941963,0.5140104,0.20977755,-0.14983606,-0.2846134,-0.20246813,-0.29437095,-0.57806045,-0.9374545,-1.1976545,-1.2932504,-1.326012,-1.3089564,-1.2555159,-1.3431034,-1.7263539,-2.233038,-2.5085218,-2.5541558,-2.5367417,-2.553543,-2.3966188,-2.427569,-2.2647004,-2.0600271,-1.9619975,-2.3206854,-2.7148924,-2.5561967,-2.5392797,-2.4581861,-2.472866,-2.4543087,-2.354507,-2.1429377,-2.0922892,-2.0960944,-2.0586548,-2.1999183,-2.2246015,-2.2361422,-2.3861194,-2.519866,-2.690823,-2.8892264,-3.1219482,-3.218811,-3.2471352,-3.2416635,-3.2436638,-3.2170336,-3.17367,-3.077944,-2.9626734,-2.895429,-2.8533592,-2.870575,-2.6748707,-2.3959293,-2.272774,-2.3229191,-2.299656,-2.3346205,-2.2744105,-2.079815,-1.9746952,-1.9202378,-0.51309824,-0.5131624
0.47093707,0.4912782,0.7668661,0.4491495,0.42910266,0.5361115,0.767153,0.76679635,0.35668278,0.37027377,0.26401478,0.3024569,-0.1560952,-0.124643356,0.5429345,0.76216143,1.0280045,1.160432,1.2461723,1.2030052,1.3150575,1.0349598,0.9062745,1.3436697,2.3678436,3.454039,3.3974128,3.2041583,2.9516554,2.3770332,1.2045585,0.07267308,-1.1767771,-1.7559632,-1.656354,-1.5737305,-1.5242618,-1.5946307,-1.7157004,-1.9037067,-1.2882029,-0.66932416,0.17209516,1.1723167,1.901043,1.9828919,1.8920726,1.6396687,1.2499864,0.4787206,-0.34431273,-0.31472975,0.62264776,1.749615,2.3906476,2.1286054,0.9418688,0.43839994,0.79132867,1.7210605,2.480424,3.3046093,3.9100847,4.1251683,3.931306,2.191073,0.027200371,-0.41700035,0.01074554,0.45146132,0.9640671,1.3578705,1.8457258,2.1629593,2.592387,3.3650687,3.5367146,3.6190867,3.716998,3.7627177,3.8625817,3.8572195,3.776637,3.3443258,2.2039516,0.13218334,-1.4350963,-1.7356383,-1.3691623,-0.9886714,-0.25985113,0.81967705,1.8016346,2.1959045,2.3431208,2.6115553,2.6477427,2.3370357,1.5745933,0.7439265,-0.040075585,-0.9992082,-1.2727185,-0.61944294,-0.031025827,0.7612635,2.3614821,3.97009,5.144009,5.8683186,6.1385355,6.126602,5.9790916,5.7254386,5.210344,4.696891,3.9915187,2.3756368,0.09702729,-1.0565343,-1.5637481,-1.5672045,-1.3578739,-1.3647588,-1.3226697,-1.4709009,-1.5537187,-1.3637197,-0.53544784,0.5246311,0.99326354,1.166353,0.8569563,0.4243071,-0.14939895,-1.07881,-2.0328743,-2.5565662,-2.753077,-2.5155592,-2.174727,-1.9038068,-1.6239433,-1.5893569,-1.6408015,-1.9168983,-2.0963395,-2.1706831,-2.097916,-1.9834672,-1.8698326,-1.7900848,-1.7652315,-1.6208541,-1.6204416,-1.594717,-1.6060613,-1.5248818,-1.3916361,-1.0897505,-0.5460808,-0.26386264,0.026317116,0.12740462,0.18676557,0.25013596,0.1768192,0.098770484,0.13214415,0.7670062,0.76669484
-1.624637,-1.5691894,-0.96388483,-1.5278444,-1.7114829,-1.8410256,-0.9641743,-0.9638073,-2.1914444,-2.317774,-2.3627465,-2.4372177,-2.3361037,-2.1300154,-1.4617062,-1.0757362,-1.2561182,-1.4577938,-1.4823883,-1.1323738,-0.75813806,-0.2964248,-0.078008406,0.043199472,0.21709985,1.396511,2.077546,2.316622,2.2518442,1.5847484,0.8179034,0.70254153,0.112430215,-0.5697111,-0.44681507,-0.09032508,0.7561345,2.576392,6.1932707,8.974684,9.303907,8.9419155,7.8489375,5.694836,2.9801974,1.9155699,1.1841825,0.6885848,0.30211675,0.19700132,0.18224347,0.46116066,0.33278823,-0.13334528,0.042223237,0.19317695,0.123040155,-0.32995367,-0.71904546,-1.1836087,-1.3995807,-1.1907493,-0.84696984,-0.6072132,-0.4211703,-0.30067533,-0.37740076,-0.4468786,-0.26023805,0.103949815,0.394292,0.62079173,0.61195797,0.5559799,0.8871188,2.01264,2.5469897,2.957154,3.375257,4.4122763,5.960535,6.6660657,6.904261,6.8706408,6.3453455,5.2629642,3.2845511,1.6305039,1.0371983,1.4019039,1.2200264,0.5427924,0.4871617,0.783479,1.006335,1.6003141,2.267743,3.122995,4.2165403,4.9439926,5.6942825,6.811945,8.655085,9.633028,9.809416,9.808513,9.385054,8.564779,7.5040646,6.0166135,4.5171003,3.045595,1.9630821,0.96611655,0.15166539,-0.37529743,-0.8616605,-1.5050759,-1.7599217,-1.9177878,-2.1061254,-1.8793896,-1.261558,-0.63344747,-0.40806815,0.36332464,1.270941,1.9315695,1.6300881,1.046484,1.1998582,1.4076266,1.500804,1.3342705,0.9414728,0.47190127,-0.2609567,-0.9137252,-1.7171671,-2.3344047,-2.5526044,-2.4399824,-2.2790241,-2.2295372,-2.2570686,-2.3668132,-2.4630795,-2.6001716,-2.5873365,-2.513452,-2.4761043,-2.4750028,-2.4306097,-2.402649,-2.242024,-2.152143,-2.1261077,-2.0916553,-1.9237441,-1.9116142,-1.9566871,-1.8542819,-1.748462,-1.7434852,-1.7427037,-1.6924806,-1.6418184,-1.6862183,-1.6720092,-0.96300673,-0.9635766
-2.3846655,-2.3766928,-2.2468097,-2.3384175,-2.3992224,-2.4509842,-2.2469294,-2.2467165,-2.532233,-2.6136904,-2.7288208,-2.8303318,-2.8691385,-2.5740185,-2.1300728,-1.5436795,-1.1966931,-1.1394804,-1.3024997,-1.3632866,-1.1683941,-0.90112907,-0.33298743,0.35123485,0.59001297,0.7490229,0.4904387,0.2256437,0.008016862,-0.45193988,-1.1087472,-1.4482517,-1.9455054,-2.4548817,-2.781918,-2.7323763,-2.5424244,-2.26431,-1.6252651,-0.6313286,0.11925399,0.32805616,1.2791855,2.0444477,1.9954231,1.7881409,1.3386207,0.94935477,0.5581054,0.20079386,-0.19069825,-0.2811821,-0.043931976,0.06947546,0.3125052,0.46816662,0.21168217,-0.4474177,-0.57736534,-0.54283035,-0.39561117,-0.24213654,-0.27033103,-0.31676373,-0.46472812,-0.71802276,-0.97201514,-1.1197869,-1.4615881,-1.7130094,-1.9335233,-1.9692068,-1.9709234,-1.8624358,-1.7262685,-1.5641723,-1.4861275,-1.4514384,-1.417576,-1.3021481,-1.1367304,-1.0894961,-1.2097343,-1.60519,-2.0743988,-2.0824108,-2.2321367,-2.515191,-2.3820462,-2.1509838,-2.011553,-1.7753363,-1.5508566,-1.340677,-1.2543592,-1.0311998,-0.96401453,-0.9970948,-0.92751545,-0.9231482,-0.86122906,-0.81450665,-1.1568626,-1.0992001,-1.0930709,-0.9621663,-0.6200494,-0.2697522,-0.07787518,0.0929172,0.23422348,0.3261816,0.3738463,0.2799222,0.016514689,-0.33272386,-0.6579981,-1.0208371,-1.1791662,-1.6615903,-2.296046,-2.54582,-2.61483,-2.4797919,-2.321416,-1.969499,-1.3292336,-0.51304275,0.090594396,0.5915994,1.1954278,1.4807103,1.6516725,1.3623865,0.9161209,0.3650667,-0.365677,-0.91566384,-1.7640309,-2.5959466,-2.9625015,-3.0504832,-3.09803,-3.1355426,-3.2111552,-3.1864586,-3.0964103,-3.0164423,-2.9267035,-2.7696831,-2.6487148,-2.5776534,-2.5367675,-2.459273,-2.3335214,-2.3417172,-2.4146214,-2.6016855,-2.747872,-2.9500647,-3.0492053,-3.0874918,-3.1172628,-3.0028589,-2.7922254,-2.5471108,-2.3546233,-2.2299166,-2.2328815,-2.2468479,-2.2466412
-1.4928743,-1.5249884,-0.3527984,-1.4937271,-1.540583,-1.4408829,-0.35274553,-0.35284662,-1.36977,-1.1973495,-0.95693666,-0.9748699,-1.0641243,-1.1397386,-1.0967376,-0.8442178,-0.82296956,-0.99313056,-1.0985479,-1.020848,-0.8774648,-0.4783782,-0.10686998,0.17280295,0.0075387657,0.2525829,0.7896142,1.3615918,1.8806651,1.8049241,0.9868486,0.18283768,-0.5775075,-1.1231458,-1.3520269,-1.4584115,-1.5596075,-1.4971498,-1.169147,-0.55772245,0.10663773,-0.0043216646,-0.66777754,-1.2070144,-0.5844845,-0.05541694,0.6256877,1.3358977,2.219276,3.3361514,3.815772,3.5779638,3.3876243,3.999078,5.010938,6.416191,7.593992,8.199126,8.307045,7.716405,6.6096773,4.7725368,3.0322669,2.9486017,4.6354237,7.365967,9.210247,9.358126,8.668204,8.021801,7.4615183,7.1382623,6.365559,5.2110624,3.2146406,0.92055297,0.40662473,0.17029464,-0.0015006661,-0.15296894,0.0981341,0.6246703,1.1254652,1.5574043,1.5593346,1.0766383,0.6845813,0.6676124,0.66626143,0.88057125,0.7723363,0.048671752,-0.5943313,-0.68009233,-0.69974995,-0.6823023,-0.52662456,-0.20651233,0.1570118,0.36867136,0.31182194,0.11667211,-0.12406422,-0.18502359,-0.26478267,-0.42750555,-0.8234704,-1.1536193,-1.3714488,-1.6306655,-1.7069526,-1.4668427,-1.054997,-0.54139256,0.08184147,0.6003511,0.6119954,0.120171435,-0.48126048,-0.9526221,-1.3778329,-1.3670535,-1.3153175,-1.3379434,-1.4051896,-1.3125505,-1.1694025,-1.2898897,-1.817928,-1.6717091,-0.667683,0.0017502606,0.5354055,0.62923145,0.5732232,0.33507556,0.29919314,0.18753836,-0.08112766,-0.0784249,-0.1328886,-0.03128493,0.005899504,-0.241783,-0.38149694,-0.78486794,-1.1638261,-1.831267,-2.1406791,-2.3939488,-2.5063062,-2.5666945,-2.5810876,-2.5503733,-2.544371,-2.379089,-2.2400055,-2.030389,-1.8448788,-1.504875,-1.3055027,-1.2867174,-1.357518,-1.3961415,-1.501624,-1.4341356,-1.4120654,-1.43359,-1.4937162,-0.35270303,-0.35289925
-0.866504,-0.98324883,-1.9456942,-1.1128621,-1.1691004,-1.200197,-1.9456375,-1.9455408,-1.2667171,-1.2527779,-1.286756,-1.4089823,-2.111895,-2.4492986,-2.7955518,-2.7239418,-2.4535406,-2.279933,-2.2371755,-2.3584104,-2.3687038,-2.3732538,-2.1624386,-1.8486512,-1.6009842,-1.4126925,-1.5776033,-1.7679148,-2.007503,-2.398641,-2.3184476,-2.1731443,-2.2298212,-2.3417182,-2.4164944,-2.4512017,-2.4230547,-2.469215,-2.1873908,-1.1595998,0.94296205,2.0454633,4.3682775,5.5712605,5.704066,5.483518,5.1063294,4.5955367,3.882327,2.5338383,1.0097045,-0.4688818,-0.5677532,0.041769013,0.5976577,0.29377753,-0.17855644,-0.2287454,0.071633294,0.6124011,1.1660202,1.6827105,1.9700434,1.9340948,1.8312614,1.098233,0.17347154,-0.28715202,-0.8002398,-1.108527,-1.4925408,-1.5842507,-1.6061975,-1.497124,-1.3773634,-1.6539342,-1.7412107,-1.8002483,-1.8871942,-2.0322955,-2.1911573,-2.2256448,-2.2454944,-2.390038,-2.6568775,-3.070362,-3.000756,-2.36792,-1.452129,-0.6438659,0.61046594,2.9192526,4.4730415,4.8622837,4.93777,5.0921135,5.20067,5.188821,4.9624214,4.688389,4.1698933,2.7694812,-0.5814949,-1.5213995,-1.2967535,-0.81543493,0.041710824,1.1483494,1.9062357,2.448899,2.9014523,3.2795215,3.473453,3.5282009,3.5543609,3.1972742,2.6242328,1.8338491,1.007557,-0.17724654,-1.490904,-2.1107497,-2.0991044,-2.0028012,-1.8710505,-1.6296229,-1.1150298,-0.42337972,0.51719624,0.9265305,0.8551671,1.0806603,1.0272276,0.8437833,0.76057565,0.45320454,-0.09733233,-0.6012627,-1.0870903,-1.4933727,-1.693203,-1.7141463,-1.639958,-1.5159515,-1.4685307,-1.5688965,-1.6725564,-1.7509398,-1.7525187,-1.7389641,-1.7160378,-1.6727248,-1.6469476,-1.5956205,-1.5685356,-1.5271685,-1.43761,-1.4752077,-1.565932,-1.7241446,-1.9258884,-2.1187685,-2.298117,-2.3695605,-2.3722243,-2.307229,-2.1301646,-1.8215282,-1.8492539,-1.9460713,-1.9454204
-2.9803643,-2.898084,-3.16433,-2.7664397,-2.7797854,-2.7763407,-3.1640835,-3.1644387,-2.8216505,-2.7873278,-2.8356085,-2.7327952,-2.4306676,-0.5123054,1.7548397,2.6170337,3.280046,3.431412,3.4033666,3.209465,3.3117566,3.0953155,3.4658868,4.701228,6.3000193,8.184874,8.719773,8.650179,8.22395,7.399146,5.9469395,4.488551,2.0372903,-0.4644181,-1.9379768,-2.1598198,-2.1799717,-2.1868875,-1.9781935,-2.018415,-2.5463936,-2.7120461,-2.6769419,-2.1142077,-1.6214545,-1.6583929,-1.8961382,-2.1984768,-2.49498,-2.7880816,-2.823763,-2.085363,-1.3435694,-1.0160488,-1.0168858,-1.4804496,-2.3308032,-2.3935986,-2.0221567,-1.0901976,-0.20388526,0.9398879,1.6707134,1.8327363,1.3126292,-0.60525954,-2.9125776,-3.046064,-2.0694828,-1.0859478,0.03382214,0.86855376,1.9813709,3.180887,4.013107,4.5586176,4.577052,4.5997224,4.6396914,4.645937,4.340409,3.6901593,2.9564962,1.9038243,0.6181856,-1.3437645,-2.674981,-2.9510636,-2.7471514,-2.6766677,-2.5121322,-2.1051931,-1.5218976,-1.1894299,-0.9913062,-0.6976608,-0.5859246,-0.68048847,-0.989878,-1.3213063,-1.6691988,-2.0378814,-2.2427793,-2.3661084,-2.5360658,-2.771317,-2.8618934,-2.4582794,-1.8681208,-1.4053841,-1.094644,-0.90739864,-0.90508336,-1.0467923,-1.4693642,-1.9841748,-2.6275463,-3.5541193,-4.3173585,-4.3634696,-4.075859,-3.829823,-3.7729547,-3.7894897,-3.7533278,-3.810105,-3.8931522,-3.9760058,-3.8747134,-3.061996,-2.2159503,-1.996597,-2.054353,-2.4162025,-3.047583,-3.6711757,-4.241049,-4.462536,-4.521078,-4.37717,-4.074835,-3.8392935,-3.582806,-3.3990948,-3.3198683,-3.1283517,-2.9453444,-2.8115168,-2.772993,-2.7259905,-2.6835124,-2.6532903,-2.6893966,-2.6807323,-2.5638556,-2.6235206,-2.7241683,-2.863974,-2.916522,-2.873771,-2.6047611,-2.4566946,-2.4229572,-2.3285406,-2.3561208,-2.5031826,-2.6614418,-2.7900534,-2.6906493,-3.1641219,-3.1645055
