0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
12.544624,12.550562,12.635971,12.688484,10.980967,12.547877,11.729397,9.412916,7.3094544,6.58749,6.9282894,6.9390945,6.3039083,4.976452,3.041808,2.204605,1.9857578,2.0480049,1.9855531,1.7174592,1.2915171,0.8484011,0.46185622,0.2636939,0.9335142,2.9268098,4.9047194,6.144208,6.7789516,6.7367535,5.881132,4.7115192,3.2452745,2.0132682,1.104692,0.6250845,0.4748512,0.68793565,0.86681926,0.9128515,0.95527,1.101853,1.312138,1.4837844,1.7430099,3.170165,5.5241075,6.6995745,6.140753,3.8708553,2.8027897,2.6324663,2.5364547,2.2063005,1.4190704,0.7718807,1.0288476,1.9054997,2.6583643,3.0298922,3.485588,4.1134586,4.381528,5.128314,4.644141,3.831393,1.9606285,-0.0652048,-0.8507836,-1.1066406,-1.0326705,-1.2126175,-1.381836,-1.5828955,-1.6572039,-1.7240744,-1.7747669,-1.7986001,-1.8839068,-1.916024,-1.9524469,-1.9433073,-1.9202204,-1.7857757,-1.4046664,-0.687863,0.6637158,2.2322938,3.2585678,4.122651,4.85808,5.062805,3.8542705,2.7321625,1.4946339,1.0365715,0.849853,1.0033592,0.48139167,-0.3456385,-0.6065248,-0.13079306,0.31597856,0.39252567,0.38034636,0.24915409,0.12626438,-0.004120618,-0.17900036,-0.31530276,-0.53645426,-0.74759954,-0.7905787,-0.622913,-0.36476088,0.0672186,0.37868452,0.7754846,1.1829059,1.5721838,1.9621531,2.4982471,2.6770663,2.7856517,3.005536,3.440209,3.2341943,2.1834419,0.8427338,0.40145776,0.1755695,-0.20217837,-0.15994972,-0.046635218,0.15329045,0.2968917,0.32348406,0.33702213,0.3150454,0.31286603,0.28832042,0.41193298,0.49881732,0.4769593,0.40643516,0.6126353,0.7899096,0.81931484,0.95404685,1.0612361,1.1552918,1.3604822,2.0172796,2.7231176,3.7597432,4.329623,5.2036324,6.1659036,7.310028,8.486284,10.214446,11.364933,11.831087,12.029686,12.009236,12.173045,10.980972,10.981197,10.9809065
-1.66741,-1.699475,-1.7575545,-1.7615286,-0.6965703,-1.9163423,-1.9968985,-2.0624328,-2.2150395,-2.2771406,-2.2032137,-2.2099988,-2.3063536,-2.4424565,-2.5651097,-2.6088324,-2.612895,-2.6446195,-2.6896086,-2.6911192,-2.5976918,-2.316288,-1.9068222,-1.4265263,-1.0804212,-0.6840751,-0.6410389,-0.34943926,-0.28839952,-0.42402834,-0.58626103,-0.5206315,-0.22278225,0.066835485,-0.22264399,-0.5038837,-0.935893,-1.5208726,-1.8785845,-2.041823,-2.1801438,-2.325144,-2.3469627,-2.3281755,-2.3893535,-3.0818372,-3.9168544,-3.5828586,-3.4511037,-3.2445407,-2.913323,-2.8503613,-2.8006556,-2.5697932,-2.2891865,-2.052654,-2.2841341,-2.2592006,-1.9553324,-1.8704896,-1.9244131,-2.1755319,-2.1471148,-1.9872326,-1.8679512,-1.9544659,-1.9427216,-1.9957104,-2.455407,-2.7353096,-2.8907032,-2.6584644,-2.3871784,-2.179927,-2.0583017,-1.9289237,-1.8047173,-1.6983147,-1.574985,-1.4914757,-1.3653939,-1.1648188,-0.94703066,-0.63642436,-0.5608114,-0.7761347,-1.1731331,-1.798579,-2.117323,-2.2250197,-2.0171692,-1.865494,-1.735812,-1.3901205,-0.97445333,-0.72681785,-0.495627,-0.5013607,-0.6230925,-1.1142669,-1.5404227,-1.84418,-2.0009897,-2.0631788,-2.1260848,-2.1328883,-2.1330082,-2.100166,-2.0250578,-1.9025366,-1.7573867,-1.5029801,-1.2833674,-1.329923,-1.5349591,-2.0526,-2.3998551,-2.6995792,-2.8295105,-2.9392128,-2.9794576,-2.9113505,-2.8710883,-2.8366978,-2.839871,-2.7067938,-2.6771932,-2.685748,-2.6494868,-2.8005235,-2.7491467,-2.4873486,-2.1845193,-1.6945277,-1.4198539,-1.2748733,-1.1695952,-1.1541058,-1.1599278,-1.1165601,-1.0767217,-1.011873,-1.028395,-1.010622,-0.9868448,-0.8811799,-0.7688916,-0.7989518,-0.8392495,-0.8107747,-0.74381757,-0.7434567,-0.7887877,-0.7354873,-0.611045,-0.5637058,-0.6296631,-0.77065057,-0.8661229,-1.0475878,-1.3191772,-1.3216075,-1.245148,-1.1906056,-1.1802822,-1.0504081,-0.69653505,-0.6965817,-0.6964933
-1.1335373,-1.1621125,-1.1919364,-1.1765101,-0.16095018,-1.2123542,-1.3954179,-1.6520283,-1.8573389,-1.8780409,-2.0246305,-2.0372646,-1.961515,-1.8489876,-1.7978158,-1.7992395,-1.7316172,-1.6776314,-1.5904405,-1.5258472,-1.5009072,-1.2878811,-0.747807,0.24813133,1.1605574,1.3959041,0.9511088,0.212418,0.24084109,-0.37619096,-1.8742536,-2.2537603,-2.4812057,-2.8984268,-3.2327275,-2.696211,-2.1720233,-2.0912406,-2.0940614,-2.0690656,-2.0286188,-1.9313016,-1.8433356,-1.6967692,-1.5506092,-1.9166015,-2.429598,-2.04809,-2.0965736,-2.7507236,-2.543701,-2.3613486,-2.1384597,-1.9696846,-2.3430872,-2.5900054,-2.8657088,-3.385962,-3.6050406,-3.6458545,-3.484932,-3.1684985,-2.7588372,-2.0483549,-1.4432553,-1.1150029,-1.198962,-1.7507548,-1.9035927,-1.9666209,-2.595227,-3.0975466,-3.216061,-3.306903,-3.3329203,-3.355619,-3.40511,-3.4524276,-3.5111814,-3.536398,-3.563344,-3.627149,-3.6886303,-3.7255645,-3.270874,-2.4839847,-1.430339,-0.7426786,-0.6088436,-0.7145339,-0.88753575,-0.99612087,-1.2887721,-1.3478686,-1.6982459,-1.9037346,-1.8560839,-1.5604305,-1.5003223,-1.5070634,-1.3123713,-1.4423232,-1.5063602,-1.3628213,-1.1529548,-0.96503735,-0.91810215,-0.92702436,-0.9903017,-0.902106,-0.493465,0.81036186,2.5760725,4.1458483,5.6379027,7.197175,7.800543,8.270689,8.479375,8.861882,9.090488,9.258196,9.325846,9.339121,9.236266,9.06664,8.878672,8.319762,7.2850914,6.2681894,5.5426793,3.6202097,2.0967607,0.38380188,-0.44599953,-0.8393236,-1.0545766,-1.1327049,-1.1691269,-1.2253506,-1.2719245,-1.4665207,-1.5882509,-1.7266141,-1.6314409,-1.8689592,-2.0216117,-2.0183394,-2.079675,-2.3203897,-2.3527703,-2.5160675,-2.6875353,-2.8907301,-3.018354,-2.9384828,-2.7711768,-2.527041,-2.4713764,-2.3312516,-2.0944617,-1.7029369,-1.5171494,-1.4294193,-1.3569654,-1.2420571,-0.16098437,-0.16095367,-0.16109702
-1.4379618,-1.4454111,-1.3881495,-1.366049,0.72259825,-1.2416557,-0.8325673,-0.7884004,-0.9759368,-1.0605309,-1.1075022,-1.1305938,-1.2017285,-1.2281022,-1.1268706,-1.0400705,-1.0542367,-1.1293344,-1.1527607,-1.094266,-0.9305728,-0.5899227,0.07912777,0.9953482,1.2084664,0.65990376,-0.72914004,-1.2136589,-1.442971,-1.7275376,-1.7656374,-1.5490546,-1.1543674,-0.8786123,-1.497263,-2.1878202,-2.4691231,-2.7389412,-2.8852565,-2.9358788,-2.957051,-2.9480658,-2.9111612,-2.8403091,-2.6552768,-2.4688435,-2.2353365,-1.8419329,-1.7079473,-1.5305772,-1.3584871,-1.3031082,-1.2540988,-1.2347634,-1.1578648,-0.98169786,-1.1926423,-1.5238948,-1.3164206,-1.3021122,-1.0373662,-0.69031644,-0.377043,0.49090725,1.0684868,1.0369335,1.3643132,1.818555,1.5894818,1.7901524,1.3918023,0.10906297,-0.6248617,-0.9228569,-1.0491469,-1.1416457,-1.1870208,-1.2472501,-1.2729511,-1.3125515,-1.2973437,-1.2050964,-1.0751932,-0.7757039,-0.44967347,-0.2856563,-0.7105337,-1.1915414,-1.2213863,-0.7128662,0.75917935,2.451095,4.7055492,6.8655634,8.480917,9.264324,9.531044,9.675532,9.607531,9.062107,8.185198,6.6184225,4.1946383,2.5703242,1.596108,1.1408272,0.9973612,0.9136889,0.968785,0.7764296,0.36168057,-0.07614961,-0.31903458,-0.597155,-0.94285583,-1.2126335,-1.4000243,-1.7509202,-2.0151098,-2.1916335,-2.2798202,-2.359395,-2.4577131,-2.5113373,-2.5858395,-2.482504,-2.2853746,-1.9086614,-1.3931051,-1.0869926,-0.93371296,-0.6460549,-0.66222864,-0.68657523,-0.71900445,-0.7445744,-0.7249887,-0.7467246,-0.76843685,-0.74082595,-0.6708773,-0.51264083,-0.54389423,-0.572736,-0.55768704,-0.49914065,-0.42763495,-0.51291907,-0.5156872,-0.5952431,-0.56277496,-0.4469916,-0.7189634,-0.802928,-0.7748289,-0.7683784,-0.8478786,-1.0172812,-1.1127232,-1.0743985,-0.75699687,-0.31876746,-0.10860723,-0.13263386,-0.21321353,-0.41737092,0.7229225,0.7229985,0.7228198
0.66390616,0.68726677,0.6786736,0.723346,-0.76000357,1.1776806,1.3908682,1.5209813,1.6701868,1.8590395,2.046488,2.2094302,2.298376,2.5117512,2.8213534,2.9358354,3.2308621,3.44386,3.6875358,4.0456653,4.618274,5.086523,5.2222605,4.6239715,2.9470093,0.8322011,-0.051178984,-0.47884837,-0.82037956,-1.0690901,-0.38340706,-0.285016,-0.36027884,-0.40034056,0.52683383,1.519954,2.115061,2.5189443,2.584487,2.5773487,2.482902,2.3123186,2.1727533,2.0603812,1.9339144,1.864985,0.6889528,0.29074773,0.03832349,0.23105234,0.06803317,-0.10336211,-0.2722829,-0.4302686,-0.057196274,0.31063235,0.25296974,0.11019835,-0.14230949,-0.120853804,-0.24947676,-0.2720528,-0.48544145,-1.0243992,-1.3914379,-1.3895257,-1.3217299,-0.70051706,0.4373212,1.8773602,3.7474542,4.421527,4.559016,4.568164,4.5653267,4.5456457,4.4714913,4.407795,4.29366,4.1732464,4.0063124,3.839858,3.6317158,2.9284365,1.7145046,0.40644193,-0.9711117,-1.7173699,-1.6928796,-1.7896067,-1.7816114,-1.7623568,-1.8524591,-1.7067547,-0.846882,0.27741396,1.5233216,1.6989672,2.3938222,4.872306,6.7879896,8.024893,8.623918,8.831095,8.89747,8.870831,8.832373,8.779089,8.729992,8.680753,8.642147,8.5536175,8.294739,7.8614616,7.297195,6.0207677,4.829397,3.5955734,2.6480882,1.6947498,1.1306801,0.5884267,0.5917647,0.6530725,0.62717026,-0.18930194,-0.87883013,-1.3704824,-1.3953993,-1.3249943,-1.1874118,-1.0649582,-1.0208203,-1.0353513,-0.98262876,-0.9735333,-0.9972147,-1.0567596,-1.1022551,-1.1194423,-1.1325861,-1.2055213,-1.240093,-1.2797676,-1.2795184,-1.360113,-1.408782,-1.34799,-1.4028703,-1.4259748,-1.5115926,-1.7094029,-1.7060483,-1.8368134,-2.0713243,-2.2191987,-2.5621696,-2.6769419,-2.5993228,-2.5454082,-2.4733076,-2.4091399,-2.3995132,-2.2677414,-2.248376,-2.1380582,-0.76071036,-0.7609134,-0.7603588
-1.6933634,-1.6914687,-1.7649674,-1.8790843,-1.4469354,-2.1193266,-2.597568,-2.4530044,-2.018249,-2.03192,-2.18616,-2.1192179,-1.8989333,-1.6274176,-1.3263232,-1.2581745,-1.269922,-1.313962,-1.2800814,-1.1236614,-0.8367197,-0.5273465,-0.57429284,-0.94611514,-0.9457201,-0.82971823,-0.83458304,-1.1780673,-1.3856002,-1.5850976,-1.5419707,-0.965632,-0.20243527,0.6056917,0.3764969,-0.8371632,-1.7070314,-1.4874822,-1.2485442,-1.0978775,-0.9021779,-0.58057904,-0.4967968,-0.7904222,-1.3017311,-2.024991,-2.560096,-2.921406,-3.3803544,-3.32643,-2.951136,-2.8952556,-2.8378468,-2.6107683,-2.3454099,-1.8617611,-1.6681266,-1.5259031,-1.115578,-1.0502316,-1.1811869,-1.1191269,-0.42594585,-0.16665772,-0.18998314,-0.2550028,0.65264463,1.3746988,0.9043135,0.11507136,-0.26668543,0.21514721,0.3976106,0.59423625,0.694273,0.78619945,0.9177083,1.0120714,1.0899707,1.0527747,0.99806845,0.92761993,0.87320006,0.8259874,0.25110662,-0.6322724,-1.4238658,-2.269123,-2.653608,-2.723742,-2.8038325,-2.805849,-2.4635916,-1.9724845,-1.2259468,-0.8395822,-0.70140547,-0.60972655,-0.451729,-0.54900944,-1.2290442,-1.4836241,-1.2694933,-1.0416623,-0.8694017,-0.6473171,-0.44965324,-0.2837732,-0.11553393,-0.04994157,0.0990272,-0.015910089,-0.23804103,-0.4795013,-0.73962414,-1.1297578,-1.3147162,-1.6713115,-1.9178319,-2.2160666,-2.4655547,-2.7493324,-2.783124,-2.7784333,-2.8621387,-2.855729,-2.3006687,-1.2338187,-0.40301982,-0.21951683,-0.29601002,-0.10259243,0.038047254,0.1520884,0.20738387,0.10349676,-0.03528174,-0.16750704,-0.20843238,-0.25520167,-0.23952085,-0.10091224,-0.07422177,-0.13790637,-0.18120375,-0.19483057,-0.24542943,-0.25855157,-0.20935546,-0.2609788,-0.46760345,-0.5032018,-0.62774384,-0.71293503,-0.75831693,-0.8439007,-1.020302,-1.3477486,-1.6146383,-1.728007,-1.7568884,-1.8045661,-1.8206029,-1.9124255,-2.0270536,-2.200613,-1.4468,-1.4468017,-1.4468157
-0.8139299,-0.8176997,-0.86899644,-0.94921815,0.6688634,-1.6065294,-2.3733244,-3.078602,-3.1007996,-2.9721758,-2.901465,-2.8697329,-2.8173943,-2.7525783,-2.5220144,-2.2153153,-1.975513,-1.856118,-1.617624,-1.282855,-0.83905816,-0.55717504,-0.5414771,-0.7792233,-0.97034407,-1.3827921,-1.790408,-1.7665308,-1.5513119,-1.0023848,-1.0018606,-0.8827125,-0.5414718,0.1547307,0.23070864,-0.47632304,-0.95922077,-1.0608896,-1.1089826,-1.1463875,-1.1573839,-1.1819254,-1.2852045,-1.5617472,-2.0389907,-2.5349133,-1.7121452,-1.467064,-1.4130127,-1.4365159,-1.6043793,-1.6400514,-1.6799717,-1.3105282,-0.38992518,0.95185304,2.721847,3.682428,3.705232,3.4586902,3.3483703,2.4222302,1.0551866,-0.6823375,-1.7148526,-1.9815696,-1.5915952,-1.1682909,-1.2694652,-1.4115357,-1.2499304,-0.7192754,-0.39847264,-0.2794968,-0.27187073,-0.25249788,-0.19305849,-0.16272333,-0.17336945,-0.18921337,-0.06368644,-0.01944173,-0.08634701,-0.4830389,-1.2363689,-1.7731616,-1.9667681,-2.2540505,-2.5771942,-2.6962712,-2.9288,-3.0282247,-2.842594,-2.5029747,-2.0855784,-1.8995415,-1.9245971,-1.9763997,-2.1334019,-2.2069101,-1.907287,-1.5780954,-1.3613491,-1.2284278,-1.1874235,-1.1374141,-1.1000978,-1.060778,-1.0071847,-0.94397074,-0.89768624,-1.0208125,-1.2786288,-1.5631957,-1.7531859,-1.9128634,-1.9575617,-2.1110456,-2.2737818,-2.299887,-2.3565357,-2.3695211,-2.3899577,-2.3698487,-2.3488011,-2.1852856,-1.7004534,-0.6356631,0.94082487,2.026322,2.514398,3.4994612,4.092734,4.653772,4.8683023,4.894176,4.903605,4.933987,4.9534245,4.9537034,4.99953,5.1585374,5.236803,5.2514396,5.126337,5.153531,5.177127,5.2471156,5.2628465,5.3010416,5.26066,5.290848,5.206065,5.1705236,4.8985615,4.6647806,4.442959,4.0883403,3.70143,3.3427868,2.96617,2.5482574,2.238978,1.8991807,1.7786894,1.3453081,0.6696094,0.6699023,0.6694148
-0.08340198,-0.107222855,-0.1491653,-0.17500974,0.67926395,-0.14411198,-0.08337643,-0.26890695,-0.3014878,-0.3719939,-0.32777858,-0.3223255,-0.512135,-0.63163114,-0.5329958,-0.3543959,-0.27496737,-0.33000568,-0.37386295,-0.41655096,-0.36657327,-0.10714203,0.22134185,0.48500663,0.7556754,0.45661384,-0.62366563,-1.2848698,-1.5289552,-1.1793913,-0.7813039,-0.5185056,0.12462193,0.70795417,0.49607676,-0.14736545,-0.65140337,-0.6958515,-0.6112168,-0.60623753,-0.59374464,-0.54563206,-0.40122545,-0.19927785,0.091046095,0.36503738,0.53636575,0.5827541,0.43298215,0.5340216,0.89384437,0.9364662,0.87147194,0.90282685,1.2543247,1.651743,1.3565022,1.0182573,0.93497163,0.9050952,0.7221338,-0.07250336,-0.564347,-0.71226615,-0.5868187,-0.7591301,-0.5770327,-0.12928158,-0.116042525,-0.05709988,-0.12561524,0.015118837,0.11349344,0.32844388,0.46376953,0.5918455,0.69795346,0.7722554,0.9083559,0.9348669,1.0115974,1.2136946,1.5169752,2.0893896,1.9866129,1.4033892,0.44150847,-0.44493702,-0.7503185,-0.88187957,-0.51865864,-0.20661676,0.32490087,1.0801716,1.8335257,2.149835,2.4149446,2.2407494,2.2915504,2.1274812,1.4521633,0.78333676,0.25806302,-0.017312944,-0.1556617,-0.18156904,-0.16767675,-0.12665457,-0.062912405,0.04347974,0.18652433,0.38695616,0.5053755,0.39082617,0.058104664,-0.58816403,-0.9089869,-1.2581574,-1.4753773,-1.6357038,-1.6632316,-1.7292733,-1.8232598,-1.842165,-1.8511076,-1.8855844,-1.8625009,-1.6372019,-1.2394778,-1.2030818,-1.1391643,-0.9355148,-0.73460877,-0.35390532,-0.0591902,0.1591614,0.33575222,0.37669927,0.37253693,0.4404878,0.48644108,0.6800787,0.6809616,0.70072067,0.66421443,0.8138366,0.93673277,0.80006236,0.7772734,0.76978296,0.7998247,0.96816635,0.8073865,0.84593105,0.88472044,0.9005028,0.7609968,0.5364623,0.39260384,0.33354923,0.34605426,0.47706968,0.54374,0.5683032,0.5190218,0.39795262,0.6792818,0.67921,0.67934567
1.0415986,1.0306432,1.0396931,0.9964923,0.6752018,0.4026482,-0.13827798,-0.69539154,-0.54575396,-0.49271548,-0.481485,-0.3807578,-0.3361387,-0.21817283,-0.048942834,-0.11041111,-0.15172389,-0.21524803,-0.22930402,-0.19421087,-0.042425618,-0.02712132,-0.13767493,-0.5648328,-0.9669752,-1.0505207,-0.9795253,-0.79126966,-0.6784712,-0.13348529,-0.012073072,-0.078780636,-0.0012039207,0.13903521,-0.31457573,-1.1630791,-1.1496218,-0.88665295,-0.88342434,-0.9291443,-0.9811098,-1.1702528,-1.343606,-1.4546819,-1.4165686,-1.0196731,-0.46622512,-0.7930443,-1.0257173,-0.82356507,-0.65125954,-0.693372,-0.7645176,-0.6587652,-0.16621351,0.16626132,0.6106734,1.1325197,1.2406932,1.3643341,0.9928813,-0.01177147,-0.8370832,-1.5197515,-1.5048611,-1.3720274,-0.96940136,-0.25933403,0.23059832,0.27458853,0.6745255,1.4613922,1.7015636,1.764569,1.8033475,1.830122,1.8313813,1.8092519,1.7294245,1.6863321,1.6744856,1.8170453,1.904442,1.5912691,1.0338852,0.32849115,-0.3867915,-0.9845508,-1.2906628,-1.4063745,-1.4447999,-1.532865,-1.2394193,-0.8061367,-0.21472499,0.036901295,-0.13306096,-0.3296049,-0.54982984,-0.9249749,-0.8790723,-0.48774338,-0.1601624,-0.08861191,-0.18856326,-0.29914352,-0.35339347,-0.36151084,-0.30873954,-0.19500908,-0.18834895,-0.34447998,-0.679965,-0.97365195,-0.99915457,-0.94767547,-1.0534068,-1.3827238,-1.7735803,-1.7859372,-1.7009102,-1.4782584,-1.4841189,-1.4244682,-1.1884868,-0.4540875,0.40714058,1.9765322,3.9689393,5.257883,5.8228626,6.527936,6.7064934,6.8709083,6.909422,6.959811,7.011137,7.0236473,7.030493,7.065588,7.0635014,7.0148296,6.995454,7.043647,7.109174,7.1388226,7.1537876,7.104224,7.075055,7.0481253,7.07426,7.038541,7.0179963,6.847643,6.7360945,6.683223,6.5707154,6.548957,6.4746356,6.358178,5.4183416,4.0939198,3.233947,2.895348,2.925857,2.6724303,0.6760422,0.67653733,0.6757525
-3.1824172,-3.1683073,-3.1361468,-3.0922337,-2.892426,-3.032889,-2.8598382,-1.9100223,-1.0531211,-0.77497923,-1.0352645,-0.989024,-0.7157096,-0.26136023,0.22399046,0.5600475,0.86400664,0.9431518,0.99114573,1.1491644,1.3870075,1.4478443,0.95601594,-0.13723162,-1.1585861,-2.3159175,-2.8293548,-3.0504541,-2.800116,-2.9265718,-2.5805507,-2.2392876,-2.1462908,-2.1153178,-1.394804,-0.5441724,0.2979737,0.6726253,0.74358374,0.70225245,0.5976318,0.4591139,0.44273967,0.44326323,0.3582194,-0.28688443,-2.1087956,-2.5595167,-2.7094803,-2.7227368,-2.97441,-3.103005,-3.223278,-3.419087,-3.3708425,-3.1664634,-3.0722811,-2.9576023,-2.9028358,-2.8244898,-2.9700549,-3.0444756,-3.2404127,-3.3826337,-3.1686378,-2.9561338,-2.531435,-1.8749841,-1.2065487,-0.09905419,0.8304279,0.9689603,1.1040151,1.1175153,1.0214268,0.92504346,0.82978404,0.7657635,0.7143018,0.6611711,0.65578026,0.39491063,0.047104012,-0.46467477,-1.0449897,-1.4827986,-2.1167192,-2.3895211,-2.4048014,-2.4802296,-2.6099792,-2.878363,-3.362499,-3.5989766,-3.3956277,-3.0182772,-2.6516871,-2.5667572,-2.3685732,-1.6748,-1.0311997,-0.41383064,-0.1805647,-0.060842328,0.07356091,0.16619706,0.19933675,0.1896389,0.16469024,0.1521665,0.24521697,0.20750602,-0.12240723,-0.3822124,-0.7259836,-1.2792842,-1.6325603,-1.9635293,-1.9983336,-2.1264431,-2.1850264,-2.137961,-2.00523,-1.9854293,-1.9896529,-2.085321,-2.21098,-2.312356,-2.5057528,-2.4006739,-2.2892632,-1.8595271,-1.6217934,-1.4159292,-1.3331953,-1.349577,-1.3987796,-1.4601413,-1.5054861,-1.5300411,-1.529793,-1.5341018,-1.5242902,-1.5514928,-1.5967841,-1.6405976,-1.7192016,-1.67982,-1.6919514,-1.6131496,-1.6630254,-1.7592869,-1.8271254,-1.8446028,-1.9095109,-2.0766377,-2.3179123,-2.5589764,-2.6100852,-2.5516787,-2.5836506,-2.58327,-2.5826218,-2.516899,-2.5131252,-2.3856747,-2.892305,-2.8922937,-2.8923597
