0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184
12.288151,12.446201,12.275713,12.219124,12.254085,12.289694,12.117033,11.82085,10.953924,9.214922,7.4354095,6.0755916,4.927034,4.801117,4.3601756,3.7758973,3.4025111,3.3675785,3.0929022,2.756778,2.6267962,2.3128996,1.7661345,1.4083135,1.1304104,1.0776337,0.5927639,0.23414409,0.007170886,0.038605466,0.07120208,0.050784055,-0.044187598,-0.20913774,-0.4536991,-0.6303229,-0.64816934,-0.54804754,-0.43384373,-0.15095349,0.23875853,0.36620498,0.6034111,1.5149746,2.4064,2.790898,2.8193302,2.8089256,2.3695848,1.9382927,1.6473835,1.5282459,1.5900095,1.9127978,2.0852692,1.4488055,1.156811,0.7348771,0.09462033,-0.19497214,-0.7791184,-0.70202285,-0.07430115,0.5029131,0.22766477,-0.52947336,-1.4092569,-1.5036101,-0.9937868,-0.9585116,-1.0342985,-1.1685915,-1.3685968,-1.5840677,-1.8550041,-1.9905428,-2.1222506,-1.859675,-1.6391151,-1.3763472,-0.9313019,-0.37823445,0.26238412,0.770823,0.36045438,0.20223188,0.6894457,0.69699156,0.1373131,0.030681223,0.02548042,-0.15441953,-0.5668954,-0.89560527,-0.49592972,0.62283885,1.794447,3.2311127,4.0509405,4.22099,4.521097,4.641556,4.6653976,4.019917,2.71135,1.5005814,0.34016418,-0.35309362,-0.43514556,-0.56535494,-0.48720187,-0.31437406,-0.1605312,0.009271383,0.13416404,0.23494455,0.24043119,0.26735514,0.34356123,0.5986653,0.9503232,1.228903,1.0254596,1.2136208,1.7993932,2.660791,3.903641,5.0041614,6.009601,7.020854,7.2138233,7.32474,7.512314,7.886302,7.987458,8.213757,8.392172,8.561121,8.726794,8.8035555,9.244306,9.057127,8.815559,9.006593,9.117547,9.156921,9.116608,9.2853155,9.101204,8.954367,9.01042,9.072726,9.580716,9.713539,9.934559,9.947905,10.237968,10.395721,11.154066,11.459675,11.836351,11.411522,11.307638,11.531699,11.703543,11.614666,11.452002,10.3847,11.961426,10.384731,11.684783,11.915346,12.050447,12.022779,12.133953,10.384791,12.116499,12.044628,12.199753,12.044956,12.118254,12.425652,12.296802,12.095203,10.386551
-2.3749774,-2.3604977,-2.3058045,-2.2976804,-2.212575,-2.2327614,-2.2582557,-2.33579,-2.7109044,-3.38594,-3.5820217,-3.6386957,-3.4531908,-3.3768048,-3.30451,-3.1543446,-2.9917722,-2.8663092,-2.7830946,-2.9082847,-3.1723564,-3.0801096,-2.3467083,-1.9297911,-1.8782084,-2.1998394,-2.509991,-2.610414,-2.6114671,-2.4798567,-2.3463676,-2.2312193,-2.0662987,-1.8469764,-1.693125,-1.5384697,-1.3641791,-1.2105485,-1.1474618,-1.1329852,-1.2136377,-1.3291173,-1.5947909,-2.0629067,-2.4350753,-2.7754989,-2.9074302,-2.6725595,-2.4486127,-2.2993987,-2.083642,-1.9786268,-2.0081327,-2.3759089,-2.6070042,-2.289991,-1.7463105,-1.1684858,-0.652546,-0.3327245,0.27639967,0.36696905,1.0674508,1.6986809,1.8461189,1.8340816,1.5456033,1.061921,0.9225921,1.1966808,1.4294674,1.6719189,1.7308266,1.5812254,1.0245548,0.6015208,0.3533991,0.09681779,-0.10713017,-0.33434486,-0.5386961,-0.49050957,-0.2505095,-0.3464878,-0.84852195,-1.6556528,-2.467636,-2.416192,-1.9286199,-1.5343668,-1.0404999,-0.65983474,-0.551566,-0.71348673,-1.3165988,-2.0844176,-2.6294398,-2.961826,-3.0478086,-2.9598331,-2.9847193,-3.0040517,-2.9865599,-2.854751,-2.7565904,-2.7608542,-2.8089166,-2.9306247,-2.9619029,-2.811334,-2.4745028,-2.4906614,-2.5696797,-2.634852,-2.7521193,-2.830727,-2.899619,-2.9145153,-2.8605304,-2.7942076,-2.8429062,-2.9322257,-2.7978442,-2.4835835,-2.1042414,-1.7436543,-1.5803288,-1.5773268,-1.6826816,-1.8174927,-1.9303968,-2.0813339,-2.1501293,-2.3320594,-2.308358,-2.2866719,-2.2460318,-2.3099046,-2.2428284,-2.28296,-2.3541298,-2.3751996,-2.3868322,-2.3849027,-2.4037414,-2.3859687,-2.464467,-2.499341,-2.5526412,-2.576459,-2.5476608,-2.530974,-2.6421492,-2.6936054,-2.6681485,-2.6692314,-2.7791948,-2.88421,-2.9063323,-2.7720923,-2.7099679,-2.760401,-2.7948215,-2.771401,-2.6376884,-2.7465644,-2.7808385,-1.3517897,-2.846827,-1.3518087,-2.7339675,-2.7499876,-2.663701,-2.5649781,-2.5879874,-1.35184,-2.5626478,-2.536803,-2.5186002,-2.5538254,-2.612712,-2.5799649,-2.568009,-2.359604,-1.3526132
-1.076559,-0.9767039,-1.0813277,-1.188638,-1.1510477,-1.12859,-1.1437078,-1.2161417,-1.2751305,-0.9748409,-0.6479787,-0.927549,-1.3422225,-1.4843228,-1.6081672,-1.7734504,-1.8798816,-2.1018116,-2.5135071,-2.2778597,-1.34711,-0.8786748,-0.9898435,-1.318895,-1.0907959,-0.5307768,-0.24563189,-0.34764665,-0.5948285,-0.771572,-0.8784738,-0.9886028,-1.0926325,-1.167994,-1.1562221,-1.0899353,-1.1064453,-1.1105323,-1.0130606,-0.6341152,-0.08673237,0.4213838,0.991312,1.2187423,1.1878331,0.56911623,0.19655079,0.21092428,0.18147859,0.098997936,0.086537905,0.11323637,0.35394514,0.60156167,0.40825868,-0.7724322,-1.4345312,-1.5213871,-1.8189011,-2.026403,-2.2530494,-1.9844799,-1.9055427,-1.635488,-1.7092719,-2.0358515,-2.2715883,-2.2564082,-2.5304136,-3.0929153,-3.3932524,-3.5450585,-3.5447254,-3.4656458,-3.255346,-3.0697985,-2.6306553,-1.9557788,-1.6241432,-1.3826137,-0.91537595,-0.3520065,-0.2585963,-0.57720184,-0.74815,-0.97186905,-1.2110281,-1.1065453,-1.017186,-1.0091726,-0.846021,-0.35642418,0.631673,2.210933,5.772684,8.419591,9.827755,11.0483265,11.6166725,11.654519,11.68552,11.702408,11.688047,11.766548,11.944143,11.842922,11.135744,9.859792,7.963937,4.560969,1.1358656,0.3523532,0.29193026,0.22621283,0.121060565,0.06340819,-0.014221981,-0.12736961,-0.23038417,-0.29498127,-0.46972466,-0.669803,-0.7432878,-0.6783426,-0.45983326,-0.14518702,-0.019882485,0.052818492,0.045721337,0.011128826,0.034795646,-0.029261656,-0.091643706,-0.23827128,-0.26909113,-0.25849116,-0.23493081,-0.24970144,-0.25722176,-0.2592579,-0.2831139,-0.26746783,-0.23311244,-0.23738775,-0.25503322,-0.35415497,-0.3857277,-0.37394777,-0.29649916,-0.21406773,-0.17527959,-0.17040384,-0.20851542,-0.123546585,-0.18713245,-0.19216686,-0.19522491,-0.2818347,-0.24313575,-0.19515526,-0.26366526,-0.12777182,-0.30129915,-0.43092266,-0.3421808,-0.2924868,-0.39745554,0.33973807,-0.17345448,0.3397173,-0.4196219,-0.50848407,-0.4468262,-0.4041522,-0.36879176,0.33967602,-0.31259722,-0.31171054,-0.30628204,-0.3113098,-0.47618073,-0.40068924,-0.38142973,-0.33667725,0.33906502
-2.2989373,-2.394822,-2.2361755,-2.1029115,-2.0530527,-1.8444698,-1.7377273,-1.6204817,-1.5661578,-1.4584441,-1.27109,-1.2406616,-1.3221602,-1.4285339,-1.4966972,-1.6160684,-1.6988027,-1.6599354,-1.394737,-0.8822312,-0.63789487,-0.42528313,0.017269894,0.32300982,0.89088726,1.3339474,1.6615713,1.3588241,0.7081007,0.26717666,-0.047551304,-0.24980193,-0.42932075,-0.5507282,-0.67687106,-0.7571199,-0.799932,-0.8863251,-0.9685857,-1.1410472,-1.2126434,-1.3331044,-1.4612129,-1.74055,-1.95335,-2.279859,-2.3423688,-2.0524487,-1.8310783,-1.7388431,-1.5875269,-1.3982543,-1.146801,-1.0501406,-1.143156,-1.304874,-1.2012838,-1.0214598,-0.9593711,-0.86082506,0.5188527,2.428783,3.3180523,3.6219163,3.4135206,2.647519,1.5381912,0.8278165,-0.070815295,-0.387786,-0.48087072,-0.41468713,-0.33954304,-0.42482227,-0.8843934,-1.2627267,-1.2296139,-0.9260822,-0.74110657,-0.5898516,-0.46493503,-0.41315174,-0.50503445,-0.1554558,-0.46307468,-0.9698089,-1.2893943,-0.71463126,-0.48581764,-1.0806235,-1.3966367,-1.0496334,-0.47781664,-0.17364132,-0.3077874,-1.0859244,-1.6421392,-2.0121017,-2.137131,-2.179192,-2.2037473,-2.2274587,-2.1422744,-1.91275,-1.6093335,-1.2952871,-1.0039417,-0.8684733,-0.87703145,-1.2923422,-1.6032878,-1.698077,-1.7016575,-1.7149855,-1.6896373,-1.650281,-1.5855508,-1.4863677,-1.3557003,-1.2216142,-1.1161664,-1.141968,-1.2551715,-1.1835088,-0.95990336,-0.8390734,-0.8707776,-0.98961294,-1.1826451,-1.3390245,-1.5285249,-1.7357366,-1.8342427,-1.9469007,-1.8838933,-1.8148082,-1.7397887,-1.7761474,-1.6934452,-1.7695801,-1.721037,-1.7560601,-1.782128,-1.7568287,-1.7871463,-1.809717,-1.9235615,-1.8634958,-1.9267138,-1.8792351,-1.8157735,-1.7876922,-1.7141175,-1.7996821,-1.6589847,-1.7375562,-1.7347232,-1.7044985,-1.8480867,-1.7445232,-1.8946285,-1.7861027,-1.8703803,-2.0757263,-1.9543445,-1.8688843,-1.8270199,-0.7854076,-2.0790155,-0.7854326,-2.0696166,-2.192224,-2.109039,-2.2327113,-2.2229407,-0.7854686,-2.0228915,-1.9220417,-2.07772,-2.000277,-2.066885,-2.1327052,-2.1023152,-2.0249248,-0.78648126
0.058579564,-0.071519196,-0.27390465,-0.49524176,-0.6747065,-0.83952427,-0.90104324,-0.9664523,-0.99555683,-0.9173568,-0.9992943,-0.7810898,-0.22938754,-0.08090103,0.03439842,0.1553652,0.3237788,0.45703146,0.5488598,-0.29454833,-1.4347506,-2.424365,-2.9048574,-2.8247795,-2.7048728,-2.0373974,-0.82364005,-0.55269384,-0.29151034,-0.0081395805,0.17734128,0.18685685,0.1155806,0.02976349,-0.035573304,-0.17494684,-0.33606884,-0.4824413,-0.593443,-0.5723535,-0.39000195,-0.33577383,-0.92798805,-1.4387736,-1.5516376,-1.253816,-1.081805,-1.1445801,-1.1123995,-0.9399322,-0.8150727,-0.8627255,-1.0089241,-0.8958466,-0.7411805,-0.5698787,-0.39961177,-0.5001193,-0.32247654,-0.16110277,-0.27448684,-1.5815625,-1.80011,-1.487519,-0.9638598,-0.39137766,0.10532513,-0.041318923,-0.31856483,-0.13697366,0.040418923,0.05460678,-0.02709277,-0.10145727,-0.28240973,-0.5441356,-0.9056004,-1.0936325,-1.0501907,-0.7931368,-0.6178067,-1.2343686,-2.2706354,-2.4257686,-1.8214695,-0.85433304,0.20260955,0.33791846,-0.3612039,-0.86969745,-0.8070043,-0.5310387,-0.43587857,-0.36606604,-0.4980995,-0.85266626,-1.4249455,-1.5311894,-1.2687789,-1.1007675,-1.0873345,-1.0201641,-1.0958496,-1.1684415,-1.1084456,-0.7290933,0.23799963,1.3196399,2.3224945,3.0403552,3.377482,3.1513977,3.0279598,2.904022,2.71716,2.5992987,2.4522462,2.2948349,2.1532023,1.9056718,1.6155212,1.3042898,0.49277878,-0.10850624,-0.56415343,-0.9128372,-0.9345096,-0.8007209,-0.5419532,-0.3116532,-0.06829554,0.18821226,0.263586,0.4664982,0.34860337,0.37312263,0.24419583,0.2076418,0.1527716,0.22743925,0.22132577,0.23371758,0.19838098,0.07089311,0.19903004,0.30945778,0.4040005,0.26231,0.3111006,0.2248255,0.099173486,0.0936515,0.06977621,0.1350295,0.0036833882,0.039309025,-0.016752928,-0.07192527,-0.40230978,-0.43737972,-0.77561235,-0.5129199,-0.603804,-0.7696706,-0.8277134,-0.7564139,-0.60712814,0.22832753,-0.74531245,0.22831686,-0.94933295,-0.9322971,-0.93519914,-0.89172256,-0.76948524,0.22830114,-0.9696965,-0.9307424,-0.84566444,-0.81587887,-0.79623854,-0.9138701,-0.9822136,-0.8746995,0.22788954
-3.5106168,-3.6478288,-3.605844,-3.5158756,-3.5443234,-3.4418716,-3.43535,-3.4283662,-3.3255632,-3.3718438,-3.4939022,-3.5526366,-3.439178,-3.47876,-3.4741902,-3.4189222,-3.4294705,-3.4869838,-3.3573148,-2.7359114,-1.6577084,-0.3442317,0.8239048,1.2580341,1.123495,0.5430269,-0.7590512,-0.89749897,-0.6649823,-0.69516397,-0.7586578,-0.83536905,-0.8600725,-0.8852455,-0.91074747,-0.98835206,-1.137701,-1.400358,-1.7076614,-2.3667812,-2.9539728,-2.861265,-2.5452652,-2.768549,-2.881516,-2.8232963,-2.63566,-2.3458362,-2.006208,-1.6955281,-1.351933,-1.1173575,-0.9702333,-0.9119679,-0.8929527,-1.1329451,-1.721976,-1.7046331,-1.4477825,-1.217556,-0.82060367,-0.36178133,0.15704373,0.17778704,-0.07443126,-0.60805035,-1.3396566,-1.8600785,-1.5528688,-0.6174308,0.091615334,0.68880796,1.0947134,1.7174954,3.4850235,5.4848127,7.679934,9.319391,10.040133,10.529316,10.539007,9.703903,7.4762025,4.6094294,3.6069367,3.1488428,2.074009,0.89724976,0.40595764,-0.2639927,-0.8663709,-1.0893984,-1.0514033,-1.026983,-1.2611958,-1.2593261,-1.5909578,-1.940235,-2.1571245,-2.2228127,-2.1913307,-2.1323233,-1.9987252,-1.5766174,-0.9672694,-0.4014169,-0.35431415,-0.83683026,-1.1748984,-1.049318,-0.3406557,0.16661584,0.26473922,0.36432374,0.5482063,0.6384743,0.7956282,0.9718073,1.0635737,0.9744195,0.97522914,0.8165101,0.58968484,0.39424232,-0.029208064,-0.54013747,-0.9366299,-0.97774553,-0.81801325,-0.76347005,-0.8597829,-0.883234,-0.89546466,-0.9248496,-0.87399614,-0.7745807,-0.6021214,-0.63719773,-0.6749582,-0.8030672,-0.84783447,-0.7845067,-0.67787814,-0.57314587,-0.64119023,-0.7677675,-0.9625523,-0.9469215,-0.8095001,-0.72281086,-0.6610671,-0.7138854,-0.9886197,-1.1181896,-1.2189951,-1.2445779,-1.375699,-1.5344288,-2.1337314,-2.404518,-2.7763684,-2.3403277,-2.3048356,-2.6848884,-2.8870304,-2.7051082,-2.4514184,-2.6512737,-2.7481127,-2.6512873,-2.6933174,-3.1192474,-3.284521,-3.345242,-3.368468,-2.6513205,-3.206085,-3.1022625,-3.282585,-3.0470638,-3.136123,-3.4184513,-3.3204584,-3.2947378,-2.6523597
-2.6403298,-2.694009,-2.6030593,-2.5950952,-2.6605492,-2.699977,-2.7254193,-2.712723,-2.5209527,-1.9983792,-2.0732195,-2.0420566,-1.8561441,-1.7783365,-1.694169,-1.4526572,-1.2475636,-1.0347594,-0.84423745,-0.5999921,-0.25067082,0.09232463,0.48310518,0.66909873,0.41956028,-0.2783429,-1.3162903,-1.5912187,-1.4818707,-1.439278,-1.3984249,-1.3553901,-1.2873247,-1.1796511,-1.0774523,-0.99812925,-0.91674256,-0.7801356,-0.69862795,-0.6873708,-0.79548943,-0.8007874,-1.1088988,-1.8086851,-2.5596647,-2.6954453,-2.6653109,-2.5359547,-2.3041492,-1.9882334,-1.6017715,-1.40184,-1.4061642,-1.379916,-1.1546382,-0.24443895,0.42537323,1.4270818,2.5546722,2.8460402,3.1283803,2.678595,1.7990887,0.7404221,0.26733434,0.12667161,0.39661443,0.5732033,0.61366975,0.71733016,0.6429678,0.5123241,0.43562004,0.39985636,0.4586291,0.62349033,0.73120517,0.8204476,0.9044643,0.9227656,0.6711814,0.018860936,-0.60685563,-1.270859,-1.4857728,-1.7056594,-1.862508,-1.8871217,-1.6944702,-1.7390186,-1.7374265,-1.6047373,-1.5948429,-1.5911078,-1.6533443,-1.5692229,-1.9885819,-2.4131021,-2.6928387,-2.688678,-2.7332106,-2.7592273,-2.8330774,-2.7870934,-2.5585763,-2.370095,-2.2853584,-2.420105,-2.4471738,-1.820699,-1.300245,-1.3394015,-1.4519262,-1.5599672,-1.7038707,-1.8570988,-1.9974067,-2.184009,-2.2621055,-2.3489926,-2.4124432,-2.561925,-2.6045263,-2.5825143,-2.7883875,-3.0350556,-3.2600121,-3.4395375,-3.4656265,-3.4565203,-3.3366463,-3.2402887,-3.1745415,-3.081394,-2.977973,-2.941382,-2.9626093,-2.952322,-2.8660097,-2.8374095,-2.817373,-2.803941,-2.8649683,-2.8342776,-2.7893095,-2.7182255,-2.7044244,-2.7028568,-2.7241297,-2.7574759,-2.8259676,-2.8454967,-2.744742,-2.7693858,-2.7419813,-2.7361457,-2.6777003,-2.59764,-2.3699381,-2.324166,-2.1896052,-2.4339256,-2.335807,-2.124628,-2.179,-2.2231727,-2.2573698,-2.6422129,-2.2772617,-2.6422136,-2.1098888,-2.0999298,-2.1919734,-2.2505941,-2.1829991,-2.64222,-2.1211705,-2.1563702,-2.2041597,-2.1599882,-2.0840049,-2.1434283,-2.1286423,-2.125608,-2.6419902
-1.0229409,-1.1841564,-1.0835898,-0.9551869,-0.9483348,-0.8057651,-0.65332985,-0.595348,-0.75828284,-1.4044187,-1.7447152,-1.7949319,-1.6347239,-1.5550826,-1.4999514,-1.3298583,-1.0654057,-0.8760793,-0.797284,-0.8564935,-1.0217351,-0.8630266,-0.3991681,-0.30119178,-0.4185468,-0.9010494,-1.1081388,-1.3368273,-1.3657,-1.1588193,-0.9615628,-0.74027264,-0.4042477,-0.007963598,0.27586615,0.4778133,0.57912046,0.5522303,0.40692115,-0.15841377,-1.0189366,-1.6405365,-1.4952772,-1.6395262,-1.8001683,-1.8947693,-1.8725371,-1.8865037,-1.9710004,-2.1463392,-2.0469284,-1.8202136,-1.6046255,-1.5652281,-1.4543843,-0.46987638,0.85006225,2.084187,2.9766726,3.9117181,6.964527,9.653397,10.973625,11.609388,11.751901,11.37855,10.302593,8.481073,6.296405,5.0210066,4.468174,4.197339,3.88051,3.0294533,1.5836722,0.5892811,0.014501313,-0.22005774,-0.2410484,-0.24894089,-0.16239543,0.017006531,0.20325534,0.4730358,0.15929112,-0.48975506,-1.1529268,-0.9144931,0.02675917,0.84622115,1.1824675,1.3577055,1.4694866,1.3437175,0.7107198,-0.3356031,-1.0962528,-2.048501,-2.840147,-2.8170156,-2.8649666,-2.9583406,-2.8691378,-2.513243,-2.1580117,-1.8620827,-1.7398959,-1.8787408,-1.9703443,-1.8916612,-1.5406518,-1.4012805,-1.4249225,-1.4391503,-1.4312534,-1.4253922,-1.429811,-1.3989786,-1.3155723,-1.250436,-1.0298523,-0.631402,0.08578303,0.53755665,0.78445506,0.84908426,0.6540192,0.4357155,0.19068788,-0.09370211,-0.42398334,-0.6227164,-0.7695273,-0.8331747,-0.8489844,-0.82390916,-0.8488659,-0.9077041,-0.9098788,-0.89893657,-0.99470323,-0.96953326,-0.94051635,-0.9978566,-0.9992557,-0.9909291,-1.0095145,-1.0305831,-1.0229032,-0.9763598,-0.97592914,-1.0730822,-1.2676193,-1.3138933,-1.3802934,-1.4764692,-1.6199721,-1.7038555,-2.0775492,-1.9403293,-2.0314152,-1.9270709,-2.0851283,-2.2852452,-2.0840304,-2.1747992,-2.182693,-0.97955483,-2.0671988,-0.97959536,-2.2051575,-2.2563727,-2.2046616,-2.077305,-2.0143738,-0.97965705,-1.9239709,-1.8369807,-1.8147653,-1.8439307,-1.8764551,-1.8605554,-1.8837239,-1.8120005,-0.98064923
-1.3402267,-1.3920072,-1.3081611,-1.1744503,-1.200604,-1.1796925,-1.1583929,-1.1900725,-1.3371253,-1.6191578,-1.9444079,-2.0033324,-1.7832431,-1.6453555,-1.4133165,-0.952031,-0.5507561,-0.39393795,-0.13707167,0.2184073,0.071086675,-0.19624487,-0.20628062,-0.05996149,-0.093711354,-0.610686,-1.2269284,-1.2027144,-0.80486906,-0.4563322,-0.18037352,0.16398944,0.5545319,0.9121537,1.1086773,1.2034976,1.3763044,1.528174,1.5651944,1.5162134,1.5141292,1.4317447,0.7465242,-0.47275677,-1.5393746,-1.5355325,-1.5081964,-1.7242146,-1.7858047,-1.6471183,-1.351428,-1.1966989,-1.1975651,-0.65463454,0.6518033,5.520502,9.118685,10.456713,11.163365,11.399612,10.736715,8.580354,6.3169465,4.1423287,2.8646293,2.2685206,2.0760171,2.3042889,2.4281187,2.456502,2.4415736,2.5260153,2.6972523,3.054779,3.3790698,3.3737059,3.117125,2.6484933,2.251672,1.7195523,0.8534008,-0.13106075,-1.1741482,-1.9401295,-1.7239113,-0.7911284,2.2062454,6.3257966,9.732351,11.599481,12.355286,12.284296,12.018553,11.753609,11.01817,9.256091,6.9980454,4.145585,1.6458642,1.335743,0.93431216,0.28475505,-0.29883227,-0.59116405,-0.46814746,-0.36350483,-0.51632917,-0.83468753,-0.64426565,-0.0039061606,0.50333506,0.54128736,0.42799664,0.33317375,0.16969791,0.002401203,-0.17853794,-0.4043898,-0.5674061,-0.8262605,-1.0787668,-1.1160349,-0.84676564,-0.74555326,-0.73294675,-0.8128387,-0.9882319,-1.2115778,-1.3453963,-1.4649577,-1.5349357,-1.5962532,-1.5939882,-1.6657989,-1.6950207,-1.7831497,-1.8873988,-1.8648987,-1.8304,-1.7646825,-1.7470082,-1.7878637,-1.8806486,-1.8015044,-1.7867186,-1.7642099,-1.7302635,-1.7132964,-1.8083771,-1.8402959,-1.8871876,-1.9311333,-1.866432,-1.8880001,-1.8513584,-1.8164387,-1.8526253,-1.7592211,-1.6282259,-1.6390281,-1.4129412,-1.6672282,-1.551281,-1.3620933,-1.290072,-1.3822337,-1.4333599,-1.8484521,-1.635163,-1.8484461,-1.2543848,-1.0747211,-1.1715465,-1.3184397,-1.2654438,-1.8484325,-1.3031561,-1.4824253,-1.463171,-1.5713375,-1.5109911,-1.3742664,-1.3967167,-1.4290338,-1.8482223
-2.5219018,-2.4674056,-2.5881462,-2.6543307,-2.6895967,-2.7821777,-2.9011133,-2.9884691,-2.9484704,-2.7938194,-2.934167,-2.8477225,-2.45324,-2.4182065,-2.378502,-2.4825947,-2.5974631,-2.4386868,-1.8832319,-1.658556,-1.8733441,-2.0648022,-1.9613608,-1.8595121,-1.9039887,-1.6673043,-0.50756836,0.56630945,1.4386023,1.8435843,2.0559764,2.1335287,2.2177796,2.2752159,2.3169754,2.3628263,2.3268013,2.141811,1.9555455,1.6648874,1.0109016,0.028833658,-1.0885097,-1.6584351,-1.5999779,-1.1549773,-0.82158333,-0.7886163,-0.8768372,-0.88960004,-0.91293347,-1.0699986,-1.3338926,-1.3592525,-1.2811942,-1.4568515,-1.9218674,-2.132378,-2.0128403,-1.9985301,-2.1448035,-3.0330505,-3.5025861,-3.4782085,-3.226303,-2.937365,-2.6069243,-2.6397533,-2.7959538,-2.435122,-2.2075253,-2.1651924,-2.184332,-2.2606087,-2.281961,-2.2249582,-2.2673442,-2.361395,-2.2437966,-1.958415,-1.4375006,-0.9086082,-0.5151208,-0.026914895,0.28196824,0.47815374,0.21858811,-0.6921296,-1.5100076,-1.9749458,-2.541633,-2.8428426,-3.0615082,-3.1459417,-3.3079553,-3.5464349,-3.6705782,-3.404611,-2.818501,-2.7441735,-2.659,-2.5393448,-2.390355,-2.2161431,-2.0226488,-1.8047827,-1.4256492,-0.7487502,-0.03343728,0.86405677,1.3344227,1.3467729,1.3351493,1.3004894,1.2392281,1.1563396,1.0449051,0.8597492,0.7077642,0.65344656,0.87024766,1.1754792,1.4919083,1.5751197,1.5419223,1.4706154,1.3842955,1.2606235,1.2177131,0.9156038,0.9618386,1.0845879,1.0371373,0.98626125,1.0489746,1.0587201,0.89099634,0.7860063,0.72404087,0.7191393,0.3901024,0.51352364,0.60082084,0.44478625,0.47908902,0.4326501,0.43018016,0.35014474,0.4862786,0.60625,0.46289417,0.46005827,0.21768671,0.17128132,-0.15457138,-0.15673558,-0.23794092,-0.2987027,-0.8506447,-0.90011895,-1.2418282,-0.8779128,-0.97276783,-1.2084858,-1.1991456,-1.217342,-1.123345,-1.3726876,-1.2270002,-1.3726662,-1.3125281,-1.5198109,-1.676173,-1.4075344,-1.3111547,-1.3726368,-1.3979582,-1.3975421,-1.3229467,-1.315248,-1.3882005,-1.6259853,-1.5312352,-1.2807326,-1.3721263
