0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
11.441451,11.47373,11.516952,11.528405,9.882832,11.42141,11.134178,10.613836,9.8345375,8.057121,6.2068624,4.721113,3.9502962,3.795154,3.4608989,3.1769218,2.9026425,2.3822534,1.5055083,0.5725996,0.66224015,0.53653157,0.16301207,1.0749052,1.2634096,0.24576506,-0.66051537,-1.1678951,-1.4158313,-1.3188722,-1.2107906,-1.119834,-1.0082426,-0.96647406,-1.1463878,-1.0850081,-0.8891268,0.4586292,1.061879,0.050225824,-0.3791555,-0.54693687,-0.5847204,-0.8081372,-1.1215423,-1.3273869,-1.4360794,-1.4285474,-1.1879046,-0.672485,-0.45177996,-0.04372838,1.1456668,1.8452663,3.073697,3.913155,4.557461,4.7678757,4.511208,3.7161283,3.7158232,3.5734026,2.8086312,2.0831754,1.2017249,0.38598502,-0.4626138,-0.7861549,-0.71475637,-0.56061506,-0.4395144,-0.3141836,-0.122005224,0.28345615,0.44948483,0.3915146,0.109044135,0.06480332,0.16284716,0.9177481,1.5185992,2.0807374,2.4963229,2.4356349,2.0097444,1.3651618,0.5826394,0.04014676,-0.06016039,-0.111907914,-0.07070665,0.112123735,0.43641487,0.6453484,0.63414526,0.3005678,0.99071836,2.5552378,4.0608077,5.2026386,6.1155453,6.747141,7.0892944,7.1352305,6.203576,3.693553,2.2919784,1.4049444,1.2546628,1.3139865,1.3110065,1.3634079,1.348671,0.99023354,0.7477416,0.62596124,0.35055536,-0.20915422,-0.10082006,-0.058484763,0.15806228,0.6746035,1.1219139,1.4639999,1.930044,2.1555705,2.7609122,4.3923044,5.285671,4.4835415,2.829745,1.264993,0.032847673,-0.2698441,-0.55994695,-0.6695904,-0.3510127,-0.03784208,0.08001385,0.13648373,0.2062274,0.2904676,0.31561062,0.3563458,0.34355015,0.35635868,0.44766957,0.4452604,0.49344665,0.6531533,0.62760407,0.620422,0.74424046,1.0110744,1.4189014,2.3534122,3.554235,4.45126,5.531939,6.0287175,6.526782,6.719939,6.6964655,6.630514,6.4351454,6.4004335,6.4279156,6.7038207,7.5858364,8.350637,8.82233,8.932091,9.110102,9.461414,9.769861,9.921961,10.876329,11.487204,9.891801,9.882647
-2.5796118,-2.569845,-2.5250275,-2.5010448,-0.80857635,-2.407394,-2.3602037,-2.4448147,-2.7253933,-2.9682333,-3.0882149,-2.9671495,-2.8659298,-2.7848034,-2.6648147,-2.6493988,-2.6400142,-2.715038,-2.8391223,-2.964305,-3.0817757,-3.1155615,-2.96809,-2.4970376,-2.0535097,-1.9336132,-1.7738416,-1.7119445,-1.6552198,-1.4994719,-1.3963039,-1.3478299,-1.2644334,-1.0578048,-1.0231373,-1.0679119,-1.4855765,-1.792198,-1.9819324,-2.2637033,-2.6417966,-2.4079819,-1.9444318,-1.5616157,-1.3470349,-1.2155991,-1.0151515,-0.79784167,-0.8786247,-1.1148853,-1.2380301,-1.3071122,-1.3653779,-1.6300595,-2.393417,-2.9068794,-3.2106562,-3.323237,-3.3221202,-3.2507257,-3.19839,-3.041397,-2.7483978,-2.51995,-2.3346152,-2.321793,-2.4043458,-2.2924187,-1.9205033,-1.7426362,-1.7290492,-1.7974772,-1.8709776,-1.878622,-1.7991712,-1.7603159,-1.7150177,-1.5608263,-1.3936182,-1.2559049,-1.308565,-1.6560833,-1.9510533,-1.8807138,-1.4882011,-0.85721505,-0.3106085,-0.42691165,-0.7123245,-0.70680296,-0.6620669,-0.6124153,-0.63371783,-0.68980277,-0.5403335,-0.23084179,-0.7459186,-0.8972299,-0.83331734,-1.0767579,-1.4183221,-1.7741348,-2.1386569,-2.396078,-2.390592,-1.740595,-1.1850939,-1.1915188,-1.3680072,-1.3273284,-1.1837829,-1.0198057,-1.1621602,-1.4219768,-1.6453276,-1.6354651,-1.7068629,-1.7040601,-1.8881083,-2.2722867,-2.353497,-1.9981333,-1.8840652,-2.0394077,-2.1837654,-1.8704453,-1.4556679,-1.3428081,-1.4291053,-1.2154227,-0.8730877,-0.5418492,-0.77409136,-1.2724022,-1.5315139,-1.6433065,-1.9161093,-2.1084533,-2.098723,-2.062047,-2.022845,-2.0156498,-1.9982016,-1.9675382,-1.9059021,-1.843667,-1.8410375,-1.8246548,-1.8062315,-1.7472935,-1.5867829,-1.476618,-1.4946342,-1.56247,-1.6165441,-1.7799757,-1.6185851,-1.6562344,-1.6060655,-1.869197,-2.1477005,-2.3652043,-2.438704,-2.4953485,-2.5831914,-2.6625495,-2.6898305,-2.7129064,-2.7879817,-2.7380097,-2.7874992,-2.849443,-2.876258,-2.747233,-2.7567146,-2.7052112,-2.402353,-2.3305197,-0.8107079,-0.8084669
-0.037059844,-0.0056799054,0.064019114,0.11360291,-0.5415368,-0.022036016,-0.04260397,-0.10945216,-0.4320172,-0.6199437,-0.7441264,-1.0045887,-1.1480341,-1.2014191,-1.2641305,-1.3174245,-1.3750166,-1.5385354,-1.7548308,-1.961247,-2.6546001,-2.7783368,-2.9619646,-3.176019,-3.2100635,-2.9225054,-2.5488153,-1.8529795,-1.5266328,-1.4654319,-1.3669041,-1.28738,-1.2143795,-1.0943613,-0.8333073,-0.5926878,-0.10497613,0.93111384,1.3722639,1.1756527,0.43351328,-0.6120665,-1.1606525,-1.4676144,-1.6632235,-1.8429396,-2.0610733,-2.251557,-2.358729,-2.1774602,-2.10324,-2.253996,-2.733203,-2.7562397,-2.3300579,-2.0626705,-2.0249386,-1.9919295,-1.9028313,-1.9761627,-1.8896949,-1.8878872,-1.7987651,-1.7394954,-1.7908185,-1.6208056,-1.1193365,-1.3700073,-1.7970068,-1.7776659,-1.6551838,-1.4134824,-1.1005803,-0.73439026,-0.5820155,-0.6597101,-0.86993235,-0.9514251,-0.8546581,-0.76398134,-0.8681699,-1.2076628,-1.6835256,-2.2380435,-2.6775904,-2.9777346,-2.7834098,-2.6661115,-2.930609,-3.0100262,-2.9759555,-2.827643,-2.7009273,-2.5801232,-2.1769977,-1.4195915,-1.6088662,-2.1048653,-1.9177268,-1.4648695,-1.1259661,-1.0197664,-0.9156388,-0.905279,-1.1548853,-1.7021403,-2.020226,-2.0288858,-2.1085644,-2.217025,-2.1874242,-2.1842358,-2.065659,-1.9235449,-1.7686086,-1.7554709,-1.7862117,-1.7105415,-1.5926366,-1.8809824,-2.2986257,-2.504325,-2.1767352,-1.7688991,-1.4299105,-1.4564543,-1.3511648,-1.4606346,-1.6393757,-1.4843816,-1.5457399,-1.9234747,-1.9456565,-1.811796,-1.3617955,-1.1759048,-1.3125606,-1.526248,-1.5797415,-1.6493146,-1.6988636,-1.6948979,-1.6959927,-1.7006261,-1.6345279,-1.5380051,-1.4383922,-1.4141934,-1.4873818,-1.5459212,-1.5161355,-1.4443436,-1.1592458,-0.77796996,-0.5630322,-0.42031604,-0.14668548,0.10082097,0.36530808,0.5469334,0.6721274,0.6936903,0.74310493,0.5989299,0.23662072,-0.03118411,-0.31872657,-0.6174276,-0.82758075,-1.1642431,-1.4247563,-1.2817476,-1.1774608,-1.1712853,-1.3112508,-1.2281277,-1.4346628,-1.6565967,-0.5471607,-0.54173803
-1.4709998,-1.4662974,-1.4213403,-1.3507457,0.14115992,-1.183486,-1.0663537,-1.0012355,-1.1827106,-1.1486424,-1.0818284,-1.0208675,-0.9957054,-0.77566725,-0.71501917,-0.7575142,-0.68033296,-0.5515127,-0.5928253,-0.77251697,-1.848491,-2.1295524,-1.7405379,-0.7311089,-0.2852939,0.0079744905,0.20444953,0.29390448,-0.14351124,-0.5511627,-0.6723821,-0.7044419,-0.65230286,-0.33614704,-0.031074345,0.16493917,0.13331291,-0.6955671,-1.3916177,-1.2278049,-0.9680627,-1.0309311,-0.953924,-0.91806847,-0.8508117,-0.76393926,-0.55696225,-0.38620174,-0.49819264,-0.72481847,-0.94022363,-1.3493756,-1.7807007,-1.9518752,-2.2307494,-2.2304294,-1.9884009,-1.5895181,-1.3745811,-1.2999533,-1.0858142,-0.9703747,-0.7928722,-0.6068663,-0.34772876,-0.16630727,-0.2857442,-0.55876005,-1.0447601,-1.2222561,-1.2026641,-1.0402687,-0.8695221,-0.8154006,-0.96294487,-1.2995697,-1.7484224,-1.9286585,-1.8585364,-1.3501487,-0.7766321,-0.63616097,-0.7633158,-0.87972736,-0.810346,-0.6331698,-0.1608361,-0.034950256,-0.23792884,-0.16771004,0.20197684,0.791994,1.4425967,1.8769512,3.2717602,6.789942,9.521778,10.672225,10.226746,9.212675,8.340654,7.3290586,5.9558887,3.995372,1.8210199,0.115429044,-0.5206644,-1.237747,-1.6508374,-1.899685,-1.8221183,-1.4051564,-0.8639329,-0.439392,-0.13726923,0.2721624,0.31340384,0.39554757,0.26847973,-0.29437304,-0.73642033,-1.2377801,-1.4547998,-1.5092669,-1.7158922,-1.9993085,-1.6733242,-1.2681973,-1.061995,-1.1009065,-1.0831723,-1.0281819,-1.3980762,-1.6888523,-1.4148226,-1.1171508,-0.99890244,-1.0847344,-1.0734546,-1.049607,-1.0313432,-1.0307665,-1.0124395,-1.0063734,-0.9382043,-0.8728989,-0.8867477,-0.84975564,-0.8183045,-0.7785445,-0.5734735,-0.4017722,-0.46942973,-0.6013579,-0.635332,-0.8302213,-0.7846521,-0.9001893,-0.9911939,-1.3432407,-1.6269512,-1.8358139,-1.9281173,-2.0510314,-2.1992347,-2.3362975,-2.4485743,-2.3791418,-2.2330687,-2.037755,-1.8621337,-1.7253972,-1.4864265,-1.1307707,-1.0998967,-0.9515611,-0.53220946,-0.5481946,0.14182007,0.14131898
0.028928012,0.0496265,-0.03589143,-0.24058211,-0.035401613,-0.54104424,-1.001153,-1.2423298,-1.6772208,-1.9694064,-1.8048289,-1.6482095,-1.8761377,-2.1503322,-2.4091628,-2.4102836,-2.4638984,-2.231459,-1.3613428,0.22059746,1.5796473,1.4545095,0.71009934,-0.5649868,-0.71250284,-0.52261627,-0.42636108,-0.5500065,-0.42987573,-0.101422444,0.084699854,0.19533491,0.29796538,0.33550376,0.5355113,0.52893126,0.20164606,-1.3059676,-1.8784298,-1.7524421,-1.4640061,-1.0843142,-0.7994432,-0.79672176,-0.99333036,-1.124955,-1.1771039,-1.2147684,-1.175614,-1.0078938,-0.8060181,-0.2936446,0.31806228,0.42955083,-0.1321208,-0.6312564,-0.8131367,-0.6500201,-0.5011983,0.0730613,-0.044339135,-0.15661609,-0.11702815,0.08732626,0.4405889,0.65274966,0.8950735,1.8094258,2.7584023,2.9507709,2.842161,2.655535,2.3809252,1.9221382,1.6401172,1.4831289,1.126309,0.30070773,-0.44514012,-0.8175728,-0.5791557,-0.22757113,0.056343943,-0.05557599,-0.20779952,-0.26257277,-0.06654509,0.7174283,1.5542896,1.8063226,1.858302,1.8082508,1.9584329,2.1557803,2.0265052,1.3610189,0.5395783,0.21229278,-0.031255297,-0.15391976,-0.2752391,-0.2299358,-0.14363801,-0.190356,-0.22413468,-0.3108467,-0.08183971,0.6580244,1.412276,1.4544997,1.2220742,0.65307593,-0.29038143,-1.2036312,-1.9099717,-2.2253952,-2.3049912,-1.750018,-1.2541507,-0.539723,0.18228492,0.33286718,-0.05812768,-0.39706755,-0.88470125,-1.0751632,-0.91262877,-0.8192327,-0.80258864,-0.8916123,-0.8003367,-0.6585236,-0.3147077,-0.020025074,-0.10809684,-0.05684194,0.45827046,0.96384114,1.2641957,1.4561589,1.65796,1.8043389,1.8389337,1.8740009,1.7966251,1.6311518,1.5682583,1.5660918,1.6977429,1.9041374,1.8196759,1.7424088,1.6489382,1.5428414,1.3764062,0.87319684,0.29127052,-0.021249123,-0.6895418,-0.94061434,-0.99570143,-0.89861315,-1.0362751,-0.9566611,-0.70848596,-0.431934,-0.319103,-0.20803091,-0.122083515,-0.32992676,-0.47643062,-0.6485222,-0.8850657,-1.1798205,-1.292429,-1.3531897,-1.1748286,-0.65666926,-0.032010257,-0.03533277
-1.8154565,-1.8646119,-1.8768463,-1.9748713,-1.3090212,-2.0271602,-1.6878022,-1.3462323,-0.99499875,0.013765395,0.4471407,0.7165864,0.771831,0.88065135,1.1907585,1.3004211,1.3484368,1.0681802,0.44190288,0.31969917,0.34748754,-0.03756541,-0.5310855,-0.6112276,-0.15438704,0.41238564,0.669894,0.5152398,0.4066372,0.22341609,0.15302658,0.183145,0.46176758,1.1152707,1.3469529,1.0441265,0.74730915,1.1493104,1.8758092,1.6607904,1.1081204,1.1078794,0.85015446,0.8230289,0.7926384,0.6841972,0.35839576,-0.5589365,-1.3537263,-1.5150656,-1.305679,-0.98765296,-0.9125974,-1.2007306,-1.9578724,-2.1383357,-2.6917346,-3.1941652,-3.443365,-3.0249531,-2.9203582,-2.7701006,-2.3898106,-1.8630619,-1.1033605,-0.63364303,-0.7266369,-0.8797436,-0.45921943,-0.05352807,0.31614187,0.6399894,0.7255771,0.4840412,0.1455814,0.06304751,0.27466297,0.79500884,0.9782089,0.34228867,-0.3172347,-0.6192474,-0.87985647,-1.1658176,-1.337826,-1.5201063,-1.7985451,-1.837002,-1.6374576,-1.414326,-1.2102702,-1.0474154,-0.8901662,-0.76659864,-0.73905337,-0.8756899,-0.70428944,-0.28206792,-0.42102432,-0.48683906,-0.5712348,-0.78538823,-1.1987422,-1.4469937,-1.5424347,-1.6539698,-1.6204976,-1.7846467,-1.6089952,-1.3803134,-1.1926525,-0.7412126,-0.1682131,0.09504494,-0.053965718,0.50568295,1.2671139,0.9597776,-0.0035683895,-0.76236725,-1.2759426,-1.8182242,-2.0496595,-2.0538707,-1.930895,-0.9664264,-1.0831232,-1.8408294,-2.052267,-2.1613622,-1.5274341,-0.57130885,-0.3117345,-0.725575,-0.9885446,-1.0398839,-1.0200282,-0.7575971,-0.5825086,-0.53275675,-0.49560493,-0.42840242,-0.38517767,-0.33907574,-0.21865425,-0.10792409,-0.07997346,-0.07650778,-0.05873187,-0.124542296,-0.29402477,-0.53333074,-0.6584036,-0.8276502,-0.99710554,-0.9424919,-0.8241987,-0.95774597,-1.1887138,-1.3303419,-1.5286938,-1.557359,-1.5840945,-1.5351539,-1.4219368,-1.2219765,-1.158807,-1.0000244,-0.9843404,-1.0356158,-1.1443479,-1.0646565,-0.7274617,-0.45894605,-0.45229506,-0.6031648,-0.9424107,-1.4959569,-1.3103828,-1.3089548
-1.9771717,-2.0087576,-2.0406713,-2.10251,-1.9978857,-2.1149726,-2.0416248,-1.9150062,-1.9234395,-1.5972662,-1.2564806,-0.90500474,-0.52207947,-0.40519035,-0.05121526,0.124026686,0.17777824,0.1752276,-0.0013280511,-0.51203597,-0.43592843,-0.58107924,-0.17149454,0.316015,0.19593473,-0.37311387,-0.6973847,-0.86765194,-0.7203696,-0.5456271,-0.42424077,-0.29583997,-0.18467423,-0.050343513,0.09890509,0.01566872,-0.11365712,-0.5774313,-1.3457884,-1.646795,-1.253975,0.00027996302,0.90684545,1.418806,1.8939325,2.4012668,2.949329,3.8396544,5.746438,7.2758913,8.141248,9.008844,9.231784,8.992446,8.16976,7.654441,6.826865,5.856972,3.8837762,0.63805616,-0.45082545,-0.6810359,-0.82943904,-0.7001781,-0.34653762,-0.058631092,-0.3696437,-0.5309205,0.055866674,0.1452406,0.05617418,-0.23010114,-0.6685438,-1.1829522,-1.4702797,-1.5496755,-1.3121305,-1.016314,-1.0481215,-1.4145355,-1.7596498,-1.9657493,-1.9986032,-1.7157482,-1.3007905,-0.666868,-0.03807649,0.20031543,0.2564416,0.2937532,0.25945443,0.19009233,-0.0023101717,-0.28702933,-0.6995567,-1.09447,-1.1475514,-1.5295634,-2.0754626,-2.3489594,-2.4290466,-2.608916,-2.8692265,-2.9842982,-2.73133,-1.8988712,-1.3680183,-1.2593454,-1.2306058,-0.974996,-0.9270005,-1.0447998,-1.5446256,-1.6541308,-1.1813563,-0.2861381,0.19721171,0.24874693,-0.21397558,-0.50357544,-0.47750813,-0.36908576,-0.47054178,-0.63412154,-0.89120066,-0.8897343,-0.96825653,-0.9732366,-1.177659,-1.4007018,-1.2464644,-0.56396914,0.07216069,0.21577999,0.14900497,-0.00395976,-0.19006595,-0.23484719,-0.2911014,-0.31319803,-0.39631003,-0.482136,-0.5432944,-0.5625952,-0.645337,-0.74907315,-0.8776026,-0.9178298,-0.92386365,-1.0146253,-1.1299976,-1.2693126,-1.3638556,-1.5182554,-1.6828122,-1.8194606,-1.914536,-2.075229,-2.231029,-2.386641,-2.694881,-2.809547,-2.8708906,-2.8423405,-2.8288803,-2.8491814,-2.7554355,-2.63894,-2.7742834,-2.768662,-2.8804893,-2.924448,-2.8968744,-2.8798375,-2.8733492,-2.9617658,-2.9327836,-2.991878,-2.0033717,-1.9980118
-0.25581545,-0.27253604,-0.25436473,-0.23727983,0.07395965,-0.13907073,-0.206639,-0.22547008,-0.33119145,-0.15842712,0.06653574,0.30334258,0.56602895,0.71438104,0.3970625,0.05543232,-0.07600366,-0.24475648,-0.41699365,-1.1376624,-1.4941747,-0.9234489,0.19265738,1.8132849,2.619229,2.875744,2.9041445,2.2377875,1.2103493,0.42652518,-0.01056239,-0.28515512,-0.40570307,-0.32676,-0.49088615,-0.48752013,0.055656917,0.56887275,0.22575551,-0.33219165,-0.46139833,-0.39666617,-0.08160424,0.201848,0.55145,0.77955925,1.1310878,1.3740231,1.0519735,0.66167784,0.47563332,0.3005386,0.53599566,0.65224826,0.15009554,-0.22256069,-0.45264623,-0.4133218,-0.53447753,-0.5117954,-0.54920095,-0.26301944,0.23717214,0.48858476,0.6643381,0.53267986,0.17277929,0.3010241,0.3289818,0.25500432,0.14380458,-0.049317952,-0.29676247,-0.6651356,-0.9836097,-1.0774086,-0.86734724,-0.29464912,0.021659914,-0.08367512,-0.43807867,-0.7307311,-0.74754274,-0.48354137,-0.11136644,0.23715605,0.65612173,0.5441673,0.07067105,0.028944224,0.19620335,0.37123328,0.31500363,0.1102235,0.19739765,0.52066195,0.8360956,1.6218888,1.6041238,0.52627766,-0.7040261,-1.4338654,-1.6231729,-1.3800476,-0.9065473,0.12840125,0.82675755,1.1473913,1.5831522,1.7167487,2.054647,2.7513094,2.9368777,2.3875542,1.0073767,0.6062404,-0.020253822,-0.7931993,-1.2832582,-1.6211625,-1.4181988,-0.38559482,0.23222458,0.53259134,0.74683267,0.91333216,0.4283921,-0.27993912,-0.3798834,0.038791467,0.38977608,1.0384469,0.93213326,0.37608868,0.25044066,0.29592007,0.05740148,-0.26135278,-0.3058197,-0.29829282,-0.29578227,-0.34433353,-0.2900861,-0.24864429,-0.14593172,-0.047382414,-0.042233467,-0.028771996,-0.04016626,0.032701194,0.2863292,0.5264581,0.5109711,0.6339529,0.8820537,0.88697004,1.0303397,1.0379896,0.84960043,0.2433232,-0.24430564,-0.6034702,-0.80396223,-0.8675288,-0.87514865,-0.87601423,-0.9107045,-0.9391962,-0.96483624,-0.83776563,-0.7773204,-0.839024,-0.86754143,-0.89045095,-1.0799749,-1.0976782,-1.2734486,-1.539644,0.06971508,0.07389265
-1.056245,-1.1246382,-1.2338018,-1.363033,-2.387055,-1.3587435,-1.3461124,-1.3552834,-1.1542867,-1.0870831,-1.0977156,-0.82047534,-0.5130521,-0.33337894,-0.3589149,-0.4166568,-0.47925064,-0.599784,-0.58715534,-0.7516265,-0.52566797,-0.65513587,-0.599834,-0.5787575,-0.6331982,-0.54593325,-0.29040366,0.05648914,0.65745366,0.85248166,0.7682599,0.6801652,0.6096227,0.3113616,-0.29366592,-1.081236,-2.3215911,-2.8585382,-2.680416,-2.1589954,-1.696566,-0.89365536,-0.3614604,0.123093575,0.6390959,1.2420096,1.8837237,2.8093078,4.36051,5.2113276,5.505901,5.726978,5.7545514,5.591832,4.810327,3.680696,1.8177375,0.61057055,-0.28855938,-0.8904684,-1.019263,-0.8944772,-0.5147378,-0.3334192,-0.1607418,-0.037205637,-0.23327313,-0.23465864,0.20899658,0.29834577,0.21246853,-0.10661358,-0.52175903,-1.0507082,-1.5735404,-1.7304882,-1.3643007,-0.822263,-0.45555195,-0.6038196,-1.0419939,-1.4152412,-1.4463253,-1.0994432,-0.4448207,0.40365458,1.0626662,1.2884263,1.4315832,1.3147672,1.2995634,1.1933506,0.97920376,0.8279121,0.47979605,-0.5089458,-0.9351816,-1.2180004,-1.5595392,-1.7878537,-1.8052572,-1.8305826,-1.7452171,-1.29844,-0.07530327,3.7615178,6.8369527,9.551795,10.75017,11.3642,11.695877,11.910645,11.761322,10.84487,8.69396,4.9719605,1.3864993,-0.24288572,-0.59989333,-0.613109,-0.57707864,-0.5653257,-0.7537875,-1.0197933,-0.94440436,-0.17663604,-0.09329802,-0.19149162,-0.3422094,-0.07536784,0.44906574,1.2256324,1.5702741,1.4475542,0.8159289,0.55406463,0.48309588,0.40120566,0.31362242,0.2925702,0.2550516,0.15530866,0.12041074,0.12851328,0.053435743,-0.014272615,-0.10328521,-0.1340943,-0.12498137,-0.10483916,-0.06097573,-0.00062185526,-0.008929811,-0.025463328,-0.15325986,-0.4711773,-0.65517765,-0.8107153,-0.85893327,-1.0077704,-1.2190526,-1.3403078,-1.3571334,-1.2974036,-1.3061845,-1.3881797,-1.3033496,-1.3561217,-1.7046368,-1.8423772,-2.0093007,-2.1941948,-2.433052,-2.709346,-2.8998823,-3.0290074,-3.2570543,-3.1184778,-2.3884773,-2.3871253
-3.1866384,-3.138978,-3.0324862,-2.8774376,-2.8346243,-2.7495677,-2.635914,-2.3271787,-2.1291997,-2.1329792,-2.0035434,-2.0327485,-2.2065642,-2.4797518,-2.417983,-2.2705212,-2.0865684,-1.7727867,-1.3868073,-1.1003468,-0.80689424,-0.88104653,-1.6494062,-2.8869896,-2.4336195,-1.945955,-1.7261276,-1.7023234,-1.5199714,-1.330458,-1.2178319,-1.1982394,-1.2511424,-1.3590702,-1.3662571,-1.3958598,-1.4812152,-1.7639629,-0.94259095,0.6246699,0.5972472,0.042790517,-0.62870777,-0.9473877,-1.1615794,-1.314924,-1.3849595,-1.431319,-1.5592496,-1.6901977,-1.6149386,-1.3897877,-1.3069181,-1.6192001,-2.5358124,-3.007203,-3.2691777,-3.2606187,-3.083632,-2.4511173,-2.3582146,-2.4446318,-2.4872077,-2.2882667,-1.9200972,-1.5713589,-1.5169138,-1.2569644,-0.96656543,-0.7827629,-0.6979034,-0.63798904,-0.68407655,-0.8168931,-0.73827267,-0.35671276,0.21897918,0.7195418,1.0381387,0.8286558,0.4749968,0.02736038,-0.49123192,-1.2016525,-1.6561241,-1.9436083,-2.2056227,-2.09511,-1.8996141,-1.8464619,-1.9921795,-2.1868443,-2.3605018,-2.4495127,-2.6238642,-3.0093477,-4.1363645,-4.2440996,-3.8069417,-3.5365453,-3.3693957,-3.136683,-3.0485735,-2.88067,-2.5285225,-2.044223,-1.7474654,-1.9352194,-2.0744877,-2.2426362,-2.377739,-2.5154219,-2.5164914,-2.453929,-2.7521167,-2.8019905,-2.2361221,-1.6060317,-1.7572802,-1.9447289,-1.8469832,-1.9963529,-2.2298565,-2.1957567,-2.0145795,-1.0885437,-0.6990437,-1.2860162,-1.7168751,-1.8228177,-1.5071247,-1.2242124,-0.63306844,-0.2260986,0.098822355,0.1879451,0.32746905,0.63000447,0.81217337,0.907308,1.0522716,1.1792066,1.2909086,1.3804018,1.4849468,1.6041888,1.6525642,1.6960524,1.7069998,1.6453642,1.5337232,1.3643119,1.245279,1.0558735,0.68361616,-0.025572985,-0.7451825,-1.0777078,-1.6707805,-1.9516159,-2.0705867,-1.9956635,-2.0571575,-1.9840468,-1.9295357,-1.8868518,-2.0447829,-2.177225,-2.2470577,-2.233109,-2.1507196,-2.0648263,-2.0149894,-2.118548,-1.8311192,-1.8880382,-1.8232703,-1.5438081,-2.8300486,-2.8345802
