0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
13.251403,13.222837,13.164913,10.857683,12.962585,12.755871,12.504997,11.830807,10.303612,8.082682,5.663369,4.5188236,4.172995,4.1646237,4.04998,3.99225,3.6177857,3.3834226,3.2443328,3.182114,3.0859063,2.7178626,2.4097557,2.6973507,3.1247454,2.89953,2.2784734,1.5727885,1.3078108,1.2292833,0.38562858,0.80201757,1.3297616,1.4711064,1.5951853,1.5759109,1.7441293,1.9091628,2.2808807,2.4728832,2.6273842,1.7070205,0.58154505,0.034155086,0.5915058,0.69052625,0.6453029,0.6441403,0.78543997,0.750788,0.6715738,0.62560225,0.42092085,0.44871172,0.44128194,0.46666914,0.4994705,0.77868307,1.0225343,0.98381066,0.9517974,0.881783,0.6638853,0.4765482,0.41263664,0.34734884,0.15164897,-0.013688117,0.13926771,0.84423256,1.2859409,1.5725925,1.6156402,1.4610159,1.3994789,2.396469,3.279091,4.429586,5.659361,6.1411486,6.3702793,6.6397886,6.058991,4.42173,3.8211484,2.472396,2.0408962,1.9381564,1.8271825,1.9791386,2.0561054,2.0110269,1.9742535,1.6211658,1.1713531,0.77414846,0.18576995,-0.47049758,-0.92842245,-0.23557161,-0.12864503,-0.55218536,-0.8536781,-0.45228335,-0.11041224,0.16367695,0.50487125,0.83940285,1.0322154,0.82555485,0.6019111,0.34239173,-0.009188592,-0.01086852,0.08210716,0.25215155,0.4296615,0.7401546,0.65291554,0.7264675,1.1251099,1.3833292,1.527437,1.9128983,1.6881475,1.2246745,1.1045189,1.3187494,1.5188296,1.4863935,1.4468565,1.6200372,2.370087,2.8921766,3.7747006,4.5991044,5.9816647,7.670767,9.214066,10.092523,11.065151,11.613438,10.8572855,10.857222
-2.7641397,-2.7428815,-2.702497,-1.407455,-2.6486588,-2.5883865,-2.5884657,-2.5867739,-2.3806226,-2.5673807,-2.7280304,-2.7446976,-2.792722,-2.8041656,-2.788691,-2.7438974,-2.6026561,-2.4966214,-2.4017842,-2.351293,-2.3366823,-2.3508563,-2.3172007,-2.4375927,-1.8620957,-1.5384443,-1.3421569,-1.3175974,-1.5302757,-1.7872865,-1.7195597,-1.8225952,-2.092571,-2.1515462,-2.1900697,-2.1646876,-2.2320466,-2.247162,-2.336009,-2.5058746,-2.7031903,-2.525498,-2.162767,-2.2377574,-2.0794048,-1.2421775,-1.1688055,-1.6289341,-1.8081249,-2.2021425,-2.3843434,-2.4173412,-2.4124918,-2.4755144,-2.447674,-2.3541803,-2.4134152,-2.5000806,-2.666342,-2.6986768,-2.7939618,-2.9195423,-3.0645308,-3.1787002,-3.2967615,-3.3343723,-3.2362792,-3.0104094,-2.6619802,-2.09054,-1.8981448,-1.910986,-1.8858231,-1.3998518,-0.8424587,-0.81179976,-0.99861497,-1.2902209,-1.6669219,-1.8620545,-2.318225,-2.4275339,-2.238728,-2.0107355,-2.0744238,-1.993356,-1.9324476,-1.9151012,-1.9145406,-1.9992526,-2.2097912,-2.345674,-2.2913983,-2.01805,-1.6793685,-1.4998958,-1.4084916,-0.8578009,0.025563776,0.3979774,0.4422714,0.26539448,0.4102758,1.0965095,4.2809944,8.535894,10.520134,11.019405,10.825121,10.683355,10.600701,10.442995,10.314895,10.143116,10.124813,10.008135,9.621336,8.635625,7.421418,5.6270356,2.8251762,0.98470455,0.00957942,-0.7635603,-0.80090654,-0.49193716,0.013982266,-0.15350226,-0.27815247,-0.37896934,-0.42189085,-0.47095725,-0.5481741,-0.593547,-0.7889121,-0.9472072,-1.1313727,-1.295549,-1.4822443,-1.6024117,-1.7586333,-1.8915671,-1.4073179,-1.4072207
0.31432402,0.31649902,0.34919533,-0.4754552,0.47476727,0.4659958,0.46258777,0.48418152,0.3161627,0.4345547,0.27696422,0.40976182,0.4626699,0.54130006,0.6712053,0.7281983,0.71759415,0.6608076,0.63015103,0.66195875,0.6095854,0.10923818,0.051684767,-0.18843867,-0.6197102,-1.0895944,-1.5263414,-1.8462502,-1.8829541,-1.5519406,-1.1000776,-0.6292646,-0.033418342,-0.02336733,-0.055527806,0.00041115284,-0.051469058,-0.08195992,-0.18951896,-0.619474,-1.2269385,-1.7316955,-1.6284904,-1.8368924,-1.7865353,-1.6580738,-1.1836315,-0.9076882,-1.1425724,-1.8995343,-2.168099,-2.3048193,-2.3688607,-2.313919,-2.1175447,-1.9039395,-1.7259107,-1.6608448,-1.7416478,-1.8629632,-1.8531055,-1.82747,-1.8558638,-1.8895116,-1.9840665,-2.1148653,-2.2037756,-2.2055798,-2.1283047,-1.6614597,-1.3628395,-0.9048586,-0.6939939,-0.53765947,-0.57980734,-1.3799558,-1.891062,-2.1879244,-2.1973877,-2.114365,-1.8149734,-1.5895581,-1.5022625,-1.4202231,-1.2510853,-0.84808123,-0.51823866,0.07561135,0.3977469,0.49433574,0.7271136,0.9263856,0.9463838,0.44659,0.051395223,-0.69606227,-1.3837078,-2.0468764,-2.0045583,-1.9235812,-2.025536,-2.328621,-2.0655358,-2.3417704,-2.1065865,-1.7026707,-1.383563,-1.4886043,-1.76927,-2.0361514,-2.2584155,-2.2040112,-1.9816976,-1.8174822,-1.6513762,-1.3534544,-1.1674796,-1.1936067,-1.2302575,-1.0426837,-0.7983937,-0.67062134,-0.6873871,-0.7940499,-0.902011,-0.9305656,-1.1430554,-1.1624008,-1.3019673,-1.4867461,-1.5652691,-1.5735288,-1.5258114,-1.4092492,-1.3512127,-1.3096715,-1.4221172,-1.5148461,-1.6884255,-1.9309137,-1.9361703,-1.7791234,-0.47626317,-0.4756474
-1.7871747,-1.7706592,-1.7613715,0.6701457,-1.6556851,-1.4854958,-1.3395138,-0.9403262,-0.577868,-0.6482797,-0.94228494,-1.0411462,-1.0400269,-1.0389836,-1.1646496,-1.3811572,-1.4202003,-1.4617246,-1.524518,-1.5910301,-1.6256266,-1.4119623,-0.8701926,-0.36619943,-0.053267807,-0.25655645,-0.3288452,-0.3738239,-0.48691535,-0.5648295,-0.95002246,-1.5629303,-1.7719966,-1.915266,-1.948504,-1.9398409,-1.9382098,-1.8634474,-1.6538131,-1.5916736,-1.6168141,-1.6023959,-1.2716719,-0.75480986,-0.002596043,0.68111974,0.76154673,0.5597142,0.18139613,-0.6603425,-1.0847987,-1.2175195,-1.1512606,-1.2660065,-1.1160033,-0.8515041,-0.89983785,-1.1042365,-1.4565331,-1.6524702,-1.8633487,-2.0256426,-2.2043946,-2.3171554,-2.3619359,-2.3069384,-2.1482189,-1.8843265,-1.5920082,-1.4808238,-1.8746884,-2.3283997,-2.2156885,-1.3221529,-0.4950419,-0.35096017,-0.74270093,-1.4030164,-1.8760673,-1.9072311,-1.7123101,-1.4758334,-1.0471491,0.06105224,0.13529278,0.82191646,1.2113497,1.370567,1.1218178,0.9032333,0.44174233,0.175183,-0.1602934,-0.62100786,-0.9408682,-1.1735328,-0.99218833,-0.26372886,0.61342454,0.8800665,1.0122526,0.63961935,0.43857896,-0.4998159,-1.1462365,-0.9177941,-0.83475864,-0.8956919,-1.5942498,-1.9614934,-1.9005619,-1.9165194,-1.8804446,-1.9019648,-1.6922948,-1.448562,-1.3161614,-1.3021264,-1.2331697,-1.2527375,-1.3951931,-1.3208264,-1.1040921,-0.81805336,-0.1267063,0.4018315,-0.028489232,-0.32015157,-0.3772432,-0.36356854,-0.3227903,-0.34695914,-0.5908211,-0.7172575,-1.0005037,-1.1292177,-1.1632717,-0.84514976,-0.29409176,0.172418,0.25965184,0.053266123,0.6709651,0.6705111
0.30156696,0.20660342,0.09250587,1.2866713,-0.17427847,-0.35034293,-0.40884918,-0.5257946,-0.44571406,-0.23282766,-0.28541437,-0.42813978,-0.5942241,-0.6676728,-0.79577065,-0.8545435,-0.98565745,-1.0827503,-1.1660581,-1.2193129,-1.2115452,-1.1402997,-1.1787362,-0.91824317,-1.1010983,-0.91608024,-0.66870844,-0.5022233,-0.4700238,-0.72664726,-1.5690763,-2.0914085,-1.8465486,-1.526925,-1.3526207,-1.2675295,-1.1157593,-1.0446041,-0.9354471,-1.177777,-1.527339,-1.5238738,-1.3472092,-1.02297,-0.72309554,-0.73787504,-0.11508964,1.0296074,1.6451855,2.3164518,2.535373,2.6231942,2.5233912,2.3141966,1.9842871,1.6249436,1.1897092,0.6120578,0.22968611,0.30206347,0.39747182,0.5681767,1.0911208,1.5790472,2.0724967,2.5271807,2.7192743,2.538971,2.169074,1.1858004,0.48388362,-0.15751913,-0.42689955,-1.0302324,-1.003263,-0.65732205,-0.4111933,-0.26026824,-0.47172284,-1.0629208,-1.768865,-1.9564034,-2.0344462,-2.07589,-2.1753767,-2.1985877,-2.24893,-2.0185566,-1.8180059,-1.822185,-1.4882438,-1.2523315,-1.0110352,-0.5212572,-0.07622668,0.3345455,0.82493734,0.6730973,-0.43018866,-0.8029745,-0.8995849,-0.12739873,0.07449028,0.68705857,1.016537,0.0543603,-0.70340824,-0.4848444,0.24914357,0.9921228,1.5812615,1.5845237,1.3223934,0.9565374,0.38179183,-0.23805392,-0.7827144,-1.0480425,-1.1426735,-1.1348658,-0.96420336,-0.73233694,-0.36987415,0.18862909,0.0753857,-0.59170467,-1.158924,-1.1080117,-1.0317653,-0.9430263,-0.89879495,-0.80005586,-0.69424164,-0.63816726,-0.53943676,-0.42046994,-0.22293514,-0.16544396,-0.1395424,-0.29687577,-0.3313586,-0.2737869,1.2867198,1.2866867
-3.3238726,-3.3742895,-3.437768,-1.378063,-3.414752,-3.4330993,-3.4217393,-3.3183177,-3.1006298,-2.6461387,-2.1470985,-1.7020414,-1.562789,-1.5480087,-1.5209651,-1.4180614,-1.2768861,-1.2098662,-1.2165229,-1.3582637,-1.4470484,-1.2278326,-0.41591403,-0.09157276,-0.108005464,-0.23701638,-0.31716323,-0.46058378,-0.7107494,-0.9361373,-0.92077494,-1.7087088,-2.2260857,-2.232759,-2.2001214,-2.127652,-2.082541,-2.101986,-2.108651,-2.2700574,-2.502077,-2.2912836,-1.8523033,-1.4286971,-1.3400706,-1.0409089,-0.6032227,-0.14183027,0.8065226,2.9468136,4.0206947,4.1015043,4.73958,5.9640493,7.627225,8.714538,9.521599,10.054993,10.21488,10.097435,9.979299,9.743906,9.292926,8.812658,8.221125,7.451709,6.8348765,5.970249,4.8777285,1.4929821,-0.03039337,-0.2373091,-0.21626388,-0.5148407,-1.0362946,-1.4681602,-1.5789511,-1.6499655,-1.8129301,-1.8081886,-1.8167922,-1.5975864,-0.96325207,-0.20197088,-0.057305545,0.46771878,0.72210556,1.1226963,1.3445663,1.3821874,1.7018225,1.9404278,2.712893,5.2801514,7.968994,9.870319,10.636164,10.458078,9.049188,6.751268,4.1322093,1.0932741,-1.3609577,-1.526247,-1.3582636,-1.2723675,-1.0310138,-1.0346967,-1.3209186,-1.6152267,-1.8669915,-1.9102577,-1.8665205,-1.8169658,-1.9075698,-2.0451052,-2.1026406,-1.9757576,-1.730963,-1.3275198,-0.56761837,-0.20659357,-0.20132697,-0.7926257,-1.2610127,-1.4277368,-1.8406322,-1.8754473,-1.9474072,-1.8752415,-1.8149583,-1.9261868,-2.0986428,-2.1619208,-2.272942,-2.3592086,-2.3183992,-2.0966537,-1.8204234,-1.6848665,-1.8206103,-2.0174558,-1.3778274,-1.377845
-2.8408246,-2.880316,-2.8998988,-2.6851747,-2.964213,-3.0684633,-3.139837,-3.2282856,-3.0134525,-3.1206927,-3.0069468,-2.982192,-3.0572908,-3.1135795,-3.0526261,-2.8691509,-2.6084037,-2.4004173,-2.257449,-2.202472,-2.1459663,-1.9655403,-1.6446595,-1.6099113,-1.401788,-1.0628738,-0.8494378,-0.6396179,-0.7359401,-0.7897691,-0.5991832,-1.0998769,-1.7523564,-1.8591826,-1.8390555,-1.7782781,-1.7490511,-1.8193233,-1.8583503,-2.0525987,-2.3899612,-2.238734,-1.9741595,-1.5494791,-1.5619671,-1.4152793,-1.5230775,-1.2943985,-0.94475174,-0.65331954,-0.5568733,-0.56727564,-0.51629335,-0.5786443,-0.80570054,-0.9441712,-1.0586833,-0.9943003,-1.0357682,-1.0916972,-1.1814889,-1.349598,-1.4224668,-1.4366341,-1.5064524,-1.5200381,-1.3804458,-1.2118312,-1.1445897,-0.8591494,-0.4044661,-0.07712574,-0.1905721,-0.21658598,-0.22078116,-0.63611424,-0.9278786,-1.4166064,-1.4835653,-1.2650163,-0.9863579,-1.120224,-1.1652199,-1.4025924,-1.4963936,-1.55448,-1.3950565,-1.070666,-0.89087945,-0.94000185,-0.8773548,-0.8013624,-0.52960587,-0.11499399,0.17888732,0.5501072,0.31066847,-0.36296785,-0.23060402,-0.31485182,-0.41142374,-0.16314848,0.31221712,0.5719124,-0.16732615,-0.95357054,-1.4242027,-1.6308947,-1.7739123,-1.7827439,-1.7403593,-1.6481472,-1.3181441,-1.0762138,-0.8692608,-0.79119045,-0.76832414,-0.8783637,-0.8969905,-0.8780098,-0.85273075,-1.0041016,-1.2588875,-1.7383268,-2.0186017,-2.0568132,-2.3766792,-2.4992023,-2.3842232,-2.3264816,-2.33523,-2.3444989,-2.3725533,-2.4803197,-2.6110382,-2.7004504,-2.8297458,-2.8895,-2.8033829,-2.629571,-2.7338827,-2.8766332,-2.6852987,-2.6851377
-1.3414841,-1.3442008,-1.3756483,1.094557,-1.4259315,-1.3836564,-1.3659134,-1.2823888,-1.4017078,-1.9072964,-2.120071,-2.09326,-2.1923974,-2.1781204,-2.181075,-2.0875218,-1.9249046,-1.8073745,-1.666821,-1.5282054,-1.2304578,-0.53771603,0.14363848,1.2461479,2.0026622,2.0435557,2.1519222,2.0269442,1.6949795,1.2837739,0.3013752,-0.5531993,-1.2927742,-1.5103579,-1.5526352,-1.4814286,-1.3978047,-1.2233047,-0.6071719,0.7043345,2.887903,5.6758256,7.0685377,8.402791,9.952793,10.444359,9.762655,8.309329,6.079905,2.6494668,1.1537837,0.79170555,0.53406835,0.0070492923,-0.098428786,-0.015610069,0.09127495,0.1096829,-0.011749297,-0.13966992,-0.4975791,-0.88169193,-1.3310958,-1.6313056,-1.7955112,-1.7766414,-1.6397433,-1.2961388,-0.78963673,-0.093870655,-0.12650192,-0.45908445,-0.34578064,0.13767815,0.20153466,0.6575523,0.8095099,1.065328,1.1138804,1.0054778,0.05779837,-0.5936216,-0.98898005,-0.84373915,-0.84688914,-0.46466658,-0.29339442,-0.60139984,-1.0284839,-1.176207,-1.755965,-2.103002,-2.1635242,-1.7970686,-1.2217534,-0.3663841,1.0138435,5.1408157,9.086715,10.659232,11.015111,10.5721655,8.33613,4.035473,1.2833915,1.3948014,1.9078593,2.3630223,2.207124,1.6839797,1.3839426,1.0404259,0.60213584,0.2675412,0.32297963,0.4250623,0.45726863,0.39101237,0.27189952,0.09723982,-0.3782847,-0.84180367,-1.099184,-1.2430198,-0.74572647,0.20820643,1.1466,1.4635816,1.5118363,1.6104398,1.7053686,1.6735002,1.5320889,1.3978591,0.9740021,0.6714692,0.39042306,0.27556193,0.2765581,0.4984979,0.5543655,0.3856043,1.0952413,1.0947602
-0.037728652,-0.2581883,-0.44353276,3.7709332,-1.0556053,-1.2403047,-1.2405822,-1.0748839,-0.49843848,-0.13388138,0.61272955,0.7702806,0.7923059,0.75747883,0.799024,0.83085674,1.1365622,1.4485139,1.8969057,2.3790033,3.232079,5.513301,8.573783,11.233488,11.904583,12.2933235,12.535222,12.597492,12.315149,11.6537285,9.599568,5.9669595,1.8545879,0.48821244,-0.023531497,-0.2159389,-0.26349142,-0.45819223,-0.8692913,-1.0233184,-1.0442524,-0.8333556,-0.8637947,-0.9689734,-1.5046304,-1.7738607,-2.3331196,-2.3895347,-1.7467521,-1.0730926,-1.0304326,-0.9839925,-0.9109307,-0.94562805,-1.0566185,-1.1667904,-1.2625577,-1.374825,-1.3456886,-1.1875718,-0.9746415,-0.7253524,-0.3615836,-0.19296817,-0.14967075,-0.27639657,-0.6175213,-0.9862021,-1.2800474,-1.5266523,-1.0928926,-0.49942148,-0.3239907,-0.46030718,-0.6661701,-0.9083654,-1.1306746,-1.014272,-0.67478055,-0.67241603,-1.2727721,-1.8137295,-1.8984125,-1.852736,-1.6453154,-1.2230157,-1.0115719,-1.1417037,-1.2716308,-1.2726517,-1.5356629,-1.830296,-2.1606827,-2.3784926,-2.1225586,-1.2143679,-0.6493292,-0.332289,-0.3644105,-0.5702176,-0.6592697,-0.31519344,-0.10131946,0.4908951,0.2229875,-0.48759374,-0.82205474,-0.9191391,-0.6212808,-0.32147646,-0.19679162,-0.49042365,-0.9339397,-1.1666682,-1.1938131,-1.3793344,-1.3011719,-0.9248004,-0.71086645,-0.74067223,-0.9287478,-0.7539287,-0.08652742,2.0389688,6.0139055,9.276791,11.319193,12.257737,12.3564205,12.372397,12.371621,12.269835,12.125581,12.012352,11.849891,11.617756,11.207362,10.442379,9.330957,8.417286,7.2155266,6.568322,3.7719812,3.7710247
-2.4405084,-2.4450836,-2.4606361,-2.6023552,-2.508631,-2.5870624,-2.628944,-2.671754,-2.2095006,-1.6209593,-1.371382,-1.3767477,-1.5190451,-1.562353,-1.6229807,-1.6975751,-1.7067941,-1.7480593,-1.7573408,-1.7793891,-1.7996078,-1.8908645,-2.1112144,-2.6827703,-2.817116,-2.9961314,-3.1575022,-3.1076868,-3.0938377,-3.0877943,-3.045205,-2.916183,-2.357436,-1.9997113,-1.8656459,-1.888027,-1.9560702,-1.9698303,-1.9730825,-2.0565891,-2.2821827,-2.2879708,-2.0486264,-1.9531515,-1.7059926,-1.062207,-0.1852881,0.7520671,1.6250753,2.4127605,2.558714,2.5646787,2.478818,2.2883966,1.9258384,1.6128787,1.4384887,0.9523329,0.12633073,-0.1718224,-0.55892813,-0.98515916,-1.3367963,-1.464908,-1.4540365,-1.3041197,-0.92961884,-0.48967147,-0.2269459,-0.2864774,-0.43885428,-0.2989256,-0.23680033,-0.20206398,-0.5215651,-0.96835136,-1.3114872,-1.4891126,-1.7984377,-2.157948,-2.4016476,-2.2885513,-2.0297084,-2.0460882,-2.1011262,-2.0023837,-1.855307,-1.3815857,-0.9082072,-0.8319737,-0.3493318,0.040684283,0.36275524,0.054525763,-0.7157285,-1.9084556,-2.4921138,-2.9875433,-2.6771975,-2.2808099,-2.130283,-1.9527891,-1.8627822,-2.2598286,-2.1780481,-2.1796112,-2.0787861,-1.439848,-0.9512665,-1.120678,-1.5450599,-1.56073,-1.3599167,-1.1433756,-0.81996,-0.35557505,0.024376154,0.3165701,0.36665976,0.3168462,0.33391795,0.43178135,0.5983337,0.5033798,-0.19685012,-1.0971198,-1.9595828,-2.8852487,-3.2277122,-3.3559585,-3.3691535,-3.4296112,-3.5879455,-3.672411,-3.7714696,-3.7924294,-3.699637,-3.3302238,-2.961973,-2.7726455,-2.6328058,-2.5009942,-2.60189,-2.6024985
