0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156
12.7182455,12.750649,12.82293,12.8539295,12.784105,12.708874,12.763933,11.27309,12.315697,11.810153,10.480846,9.617685,9.047477,8.492397,8.405703,7.395524,5.844653,4.0542345,3.2821264,2.8994327,2.4822946,2.1990445,1.9683521,1.9349928,1.9817502,2.1017258,2.2062037,2.2117276,2.1785798,1.852164,1.2865602,1.3291453,1.3245116,1.1408174,0.92692447,0.58051836,0.5076769,0.174263,-0.55726504,-0.88987297,-0.8463519,-0.74583817,-0.5195261,0.07074338,0.60368794,1.2006512,1.6972456,2.0013812,2.0107965,1.698262,1.1403096,1.100941,1.7742381,3.1439972,3.5521405,3.8651402,4.4304724,5.1082325,5.6545243,5.896682,5.3459206,3.848704,2.9347644,3.014651,2.736809,2.641416,2.1387248,1.7268732,1.5226111,1.5000362,1.7709603,1.8867342,2.0987182,2.4202464,2.4692903,2.072335,1.3518069,0.6301153,0.063003674,-0.32305366,-0.5463128,-0.45793715,-0.327673,-0.04190199,0.26205444,0.27235922,1.8056517,2.9690237,2.3280616,1.4372444,1.2556505,0.983698,0.5910671,0.6478642,0.97365665,1.3513333,1.7681882,2.0798862,2.3452034,2.8030977,3.3405328,3.6616404,3.983194,4.191203,4.2407074,3.8059256,2.8385093,2.3318973,1.908344,1.6535312,1.2620218,0.6996665,0.3434536,0.1250583,0.14405328,0.016665846,-0.15013865,-0.201605,-0.20166533,-0.20294009,-0.13244973,0.27845615,0.9094077,1.3036526,1.7318795,2.3055627,2.9986494,2.8713584,2.1275852,1.9572285,1.7062106,2.5762095,3.442737,3.7961574,4.347973,4.854531,6.5095263,7.8401413,8.565689,8.859324,8.678156,8.790014,8.894011,9.258956,9.245511,9.52467,9.638251,9.620653,10.298162,11.204609,11.548864,11.844354,11.276399,11.629987,11.272903,11.272473,11.271885
-3.1703978,-3.164637,-3.1367636,-3.08744,-3.038797,-2.999605,-2.9440494,-2.486785,-2.7578802,-2.6770866,-2.611206,-2.7356582,-2.776447,-2.7963653,-2.7962022,-2.988768,-3.1511254,-3.2620163,-3.3567176,-3.2951095,-3.1277018,-3.0305614,-2.8951898,-2.727227,-2.6199756,-2.601873,-2.537994,-2.5077367,-2.461561,-2.3958225,-2.5129852,-2.445542,-1.9244739,-1.7863278,-2.101925,-2.1032197,-2.028515,-1.9097807,-2.005116,-2.2438328,-2.2382588,-2.08491,-1.8326819,-1.7333131,-1.8091544,-1.8012826,-1.9725485,-2.371903,-2.786531,-2.906362,-3.078031,-3.179533,-3.2090654,-3.6347842,-3.7028663,-3.706956,-3.6785803,-3.6169808,-3.5491688,-3.4878726,-3.201758,-2.9355872,-2.8568153,-2.8043942,-2.812027,-2.872724,-2.7804189,-2.8235905,-2.71983,-2.3714936,-2.1342654,-2.0125003,-2.3924448,-2.8076458,-3.2329388,-3.2737904,-3.0978227,-2.9442167,-2.7962308,-2.645735,-2.4618118,-2.3142118,-2.184198,-2.1670642,-2.066653,-1.9325851,-1.413108,-1.3866055,-1.4834249,-1.7808847,-2.1822524,-2.5323772,-2.5545897,-2.5269804,-2.7216964,-3.0626245,-3.3941123,-3.5188127,-3.5523033,-3.548823,-3.4653902,-3.29568,-3.0960157,-2.923183,-2.7791562,-2.8003957,-2.8781068,-2.6955194,-2.3335524,-2.0802789,-1.7868798,-1.4395057,-1.1250842,-0.9140316,-0.8159794,-0.7156965,-0.70939577,-0.80885816,-0.9991509,-1.197708,-1.3844135,-1.5826192,-1.4544622,-1.3632243,-1.2701273,-1.5902834,-1.9497085,-1.48899,-0.779019,-0.2840583,-0.02041328,-0.6113237,-1.2253765,-1.5938778,-1.8754413,-2.2796369,-2.6472273,-2.8412108,-2.7938414,-2.7316885,-2.713037,-2.7069244,-2.7678542,-2.8185697,-2.7809248,-2.59223,-2.6482415,-2.7219057,-2.9394593,-3.1577458,-3.2189078,-3.1828988,-2.4884562,-3.0516105,-2.4868002,-2.4866018,-2.486371
0.56320894,0.5442678,0.55585146,0.5899749,0.5890255,0.5750602,0.60327166,-0.34478062,0.49673176,0.25040343,-0.22271265,-0.39139038,-0.24745902,-0.09133203,-0.15477385,0.18616463,0.4252025,0.63529,0.595976,0.5313625,0.3696372,0.3490287,0.23165958,0.12348722,0.11440365,0.16210718,0.28437167,0.5893686,0.62505114,0.16610046,-0.50025874,-0.7512467,-1.47189,-2.01125,-2.3799596,-2.2772796,-2.156534,-2.0576959,-1.8182673,-1.867179,-2.2098625,-2.4089744,-2.5799131,-2.3820028,-1.9204754,-1.1129586,-0.5666124,-0.32101268,-0.43676978,-0.7931656,-1.1129606,-1.1858323,-0.9265298,-1.3335856,-1.4921101,-1.4076715,-1.1723732,-0.7582352,-0.40130705,-0.104030214,0.17508167,0.15269971,-0.15197743,-0.26791877,-0.23373371,0.070752025,0.06292233,0.14838135,-0.25793493,-1.0273724,-1.4990137,-1.5801913,-1.3081969,-1.0263135,-0.71768564,-0.4029085,-0.18229736,-0.48874912,-1.1575074,-1.7641593,-2.2930846,-2.6136816,-2.8007977,-2.9941335,-2.8690557,-2.2580357,-1.7361693,-1.5396773,-1.3666425,-1.1252635,-0.9461957,-0.8981662,-0.7655605,-0.409687,-0.2014534,-0.32826662,-0.51777095,-0.64156175,-0.75333095,-0.90721977,-0.9776485,-1.037421,-1.1373094,-1.2473168,-1.3892736,-1.6197798,-1.6639001,-1.3753686,-0.9265837,-0.66935503,-0.6083148,-0.56913257,-0.57353777,-0.58305585,-0.6665999,-0.7358438,-0.77802455,-0.811769,-0.83569676,-0.8784545,-0.859092,-0.87754035,-0.87053204,-0.78232443,-0.6604575,-0.73584783,-1.1023128,-1.3662252,-1.6795235,-1.7138402,-1.5737519,-1.7736158,-1.9571768,-2.17021,-2.4347496,-2.4672503,-2.2914126,-2.1694474,-2.021286,-2.097346,-2.154887,-2.1650481,-2.1746254,-2.2550263,-2.2742276,-2.0957766,-2.0964105,-2.0807707,-2.0577564,-1.8456838,-1.8116832,-1.7598165,-0.349914,-1.5435414,-0.34665918,-0.34638515,-0.345951
-2.7075486,-2.706806,-2.6492233,-2.5746777,-2.4981184,-2.4390812,-2.2192667,-1.0986445,-1.6847432,-1.4966567,-1.2233917,-1.1502423,-0.8373788,-0.6436846,-0.64800453,-0.71038175,-0.8466319,-0.9523561,-1.1635611,-1.4155493,-1.5649445,-1.6290898,-1.6575472,-1.6262896,-1.584419,-1.5648608,-1.5581201,-1.5584307,-1.5400819,-1.5159135,-1.3660456,-1.0712471,-1.1619604,-1.061112,-1.0207872,-1.0638692,-1.0011914,-0.80809295,-0.62300205,-0.81781983,-1.053105,-0.98738426,-0.67706966,-0.4382007,-0.48777387,-0.77604187,-1.2806937,-1.9297936,-2.383506,-2.438143,-2.260522,-1.909427,-1.2624073,-0.98733115,-0.81491816,-0.59873843,-0.2672394,-0.08079657,-0.13017087,-0.28820854,-0.6173575,-0.8696667,-1.2270026,-1.436338,-1.610081,-1.6518438,-1.673769,-1.8111358,-2.2115748,-2.2586598,-2.135558,-2.0800645,-2.0743089,-2.0383303,-1.6234928,-0.9824785,-0.46524483,-0.5721912,-0.91488755,-1.0844424,-1.1932576,-1.1992105,-1.1711975,-1.0375152,-0.28682238,-0.13127014,-0.43830407,-1.0558332,-1.3908821,-1.6379354,-1.6565753,-1.7115165,-1.9958595,-1.8635831,-1.5941585,-1.445252,-1.3538783,-1.2640007,-1.1922189,-1.2110859,-1.2873065,-1.3037468,-1.3300071,-1.3538918,-1.4324242,-1.5955111,-1.766015,-1.8213902,-1.7163843,-1.6420736,-1.7320831,-1.7321553,-1.6994357,-1.6180981,-1.6707784,-1.6648035,-1.6763707,-1.7621342,-1.9038216,-2.0632362,-2.1748865,-2.2011669,-1.8251185,-1.5436869,-0.95946944,-0.52807516,-0.30713254,-0.051172018,-0.13782692,0.14574602,0.27373356,-0.6881464,-1.2269344,-1.6442467,-1.991629,-2.2118194,-2.2210646,-2.0665727,-1.8692472,-1.7071991,-1.6620382,-1.6506546,-1.5751576,-1.643638,-1.7726828,-1.5573552,-1.5572313,-1.5470189,-1.7072455,-2.0901628,-2.2340255,-2.1961703,-1.1022489,-2.1301303,-1.098948,-1.0986106,-1.0981421
0.6841169,0.6589581,0.56969506,0.45883077,0.3811939,0.34377638,0.15487756,0.53999335,-0.12145594,-0.014090806,0.0990976,0.23588954,-0.1497711,-0.3054788,-0.21166228,-0.28800428,-0.4276337,-1.0638819,-1.4035228,-1.4202931,-1.1881843,-1.066713,-0.96570796,-0.9423737,-0.96255094,-1.0227841,-1.1441138,-1.1951934,-1.1368912,-0.85208344,-0.5544091,-0.8219561,-0.8899665,-0.77081156,-0.43709582,-0.27970198,-0.39537483,-0.6692115,-0.97861016,-0.8321889,-0.40568885,-0.36769632,-0.6212456,-0.8941171,-1.1245753,-1.8662868,-2.169854,-2.024694,-1.7509736,-1.5899076,-1.4785066,-1.4592447,-1.634927,-1.2805566,-1.0104703,-1.1057671,-1.3433459,-1.5458316,-1.8076952,-2.063378,-1.768785,-1.2620168,-0.86012566,-0.8724199,-0.8704722,-1.1115202,-1.2926838,-1.5599735,-0.6587185,0.043528188,0.25498068,0.36670142,1.0251662,1.7376399,2.6202657,2.9894369,2.9794064,3.0816588,3.3730686,3.5813534,3.6508002,3.6833594,3.5670671,3.2683299,2.082575,0.8544852,-0.53811955,-0.81370866,-0.34878442,-0.058522545,-0.37835595,-0.4189799,-0.15281147,-0.22436818,-0.50366163,-0.6688183,-0.7287961,-0.70687604,-0.5904814,-0.411527,-0.23571068,-0.029644042,0.3212666,0.58527124,0.9991939,2.5399175,5.291501,7.4032927,8.997818,9.893404,10.640484,11.25198,11.700574,11.920765,12.002927,12.059048,12.0606575,12.082707,12.022468,11.906985,11.790514,11.463909,10.898093,10.496955,9.558398,8.31044,5.7161613,1.8819772,0.43539348,0.26720208,0.47533745,0.14105716,-0.17342411,-0.102921635,0.25073457,0.34233755,0.26719916,0.44794533,0.064183496,-0.17929989,-0.4184475,-0.43751276,-0.3318085,-0.32500914,-0.4233467,-0.477577,-0.55195653,-0.5297198,-0.51154554,-0.35425124,-0.29685646,-0.34909433,0.5436769,-0.29824284,0.5413487,0.54132676,0.541209
-3.6147537,-3.6053705,-3.5778623,-3.5468369,-3.5652773,-3.5488307,-3.4985437,-3.1688948,-3.4236493,-3.3856149,-3.1787899,-3.0504012,-2.989844,-3.0345569,-3.0774817,-2.6788912,-2.06045,-1.2091407,-1.1191776,-1.1664057,-1.1374754,-1.187808,-1.2159308,-1.095871,-0.9910419,-1.0110135,-1.0695734,-1.1928835,-1.2847334,-1.2057208,-0.7254575,-0.20365083,-0.18458939,-0.5212433,-1.0011841,-1.4640166,-1.4718232,-1.1902618,-0.8119714,-0.5782319,-0.6515137,-0.803682,-1.0748632,-1.3972137,-1.441027,-0.74095345,-0.38349575,-0.15126112,0.33553088,0.8285924,1.0800523,0.69652295,0.1404397,-0.13975416,-0.37920985,-0.47920388,-0.5230175,-0.41874462,-0.25291634,-0.41598952,-0.6412407,-0.461709,-0.36013347,-0.36157927,-0.50331837,-0.45247284,-0.27678138,-0.12369239,-0.4609605,-0.1746952,-0.1253048,0.19916438,0.5626481,0.4915746,0.20308319,0.2652694,0.6512445,0.93591917,0.7784188,0.64802253,0.43734744,0.32363936,0.15395637,0.10627873,-0.26107052,-1.2290913,-2.4000683,-2.8433418,-2.6827276,-1.9936609,-0.9416739,-0.23905265,-0.23384622,-0.3802344,-0.59984046,-0.65298396,-0.7523308,-0.8454131,-0.8099533,-0.86709887,-0.96297455,-0.89963037,-0.7089918,-0.44327545,-0.13064772,0.1188608,-0.12055455,-0.66664374,-1.3464599,-1.7355958,-2.0283983,-2.1279757,-2.129158,-2.1132317,-2.2228198,-2.2266119,-2.2279644,-2.2820446,-2.3245857,-2.2277384,-1.9166936,-1.6315656,-1.2247219,-1.3097918,-1.553015,-1.7646284,-1.7730064,-1.4974833,-1.0732689,-0.99211574,-1.223458,-1.7816458,-2.2769425,-2.5892882,-2.3810282,-2.1173434,-2.3802075,-2.3343127,-2.4896235,-2.5973003,-2.507715,-2.4622822,-2.6231842,-2.7108984,-2.8709898,-2.9709158,-2.8500135,-2.8613234,-2.907662,-3.027852,-3.0081894,-2.9691827,-3.1688223,-3.1253128,-3.1680336,-3.1679301,-3.1677976
-3.1192777,-3.1096246,-3.1489687,-3.1704078,-3.1858974,-3.1965137,-3.2979074,-2.7009802,-3.426618,-3.4440312,-3.4444609,-3.511365,-3.521548,-3.5577369,-3.5788355,-3.6843195,-3.5983531,-3.388298,-3.2581441,-3.1296766,-2.9277253,-2.8425581,-2.7229805,-2.5897937,-2.5057428,-2.498436,-2.4684465,-2.44885,-2.3802264,-2.1259146,-1.8278139,-1.9833163,-1.3004171,-1.200739,-1.3155279,-1.3769927,-1.3230475,-0.96842337,-0.24818467,0.7686467,1.4407716,1.5905554,1.5638008,1.2527146,0.8324704,-0.058782253,-0.7982029,-1.3727396,-1.5818726,-1.494405,-1.4377894,-1.7026271,-2.2647,-2.4947872,-2.4867277,-2.6010861,-2.7551112,-2.9013424,-2.7983155,-2.7764957,-2.9382083,-2.964498,-2.8289728,-2.7187128,-2.7091775,-2.7424345,-2.5147667,-2.2211576,-1.9667666,-1.5792383,-1.0983322,-0.98560774,-1.4068681,-1.798754,-2.2946372,-2.5710382,-2.715838,-2.5996995,-2.390214,-2.2284553,-2.0786765,-2.007731,-1.9996228,-2.1465611,-2.7219572,-2.4963822,-1.7506647,-1.7642736,-1.8476524,-1.5314106,-0.95396006,-0.8075906,-0.9204033,-1.3546689,-1.8067291,-2.1200573,-2.3445537,-2.4557085,-2.5330334,-2.5945015,-2.622574,-2.5851388,-2.5465527,-2.4862847,-2.3722012,-2.221793,-1.8798952,-1.568163,-1.2762495,-1.1500614,-1.0587972,-1.0054525,-1.0139441,-0.9885106,-0.9811841,-0.9493266,-0.9339169,-0.95709026,-0.96287644,-0.950567,-0.9482225,-0.9903762,-1.0826782,-1.1984047,-1.1863606,-1.0723443,-0.68155956,-0.39331573,-0.73630154,-1.0422523,-1.2297107,-1.5433698,-1.8395488,-1.9651973,-2.0519166,-2.0412369,-2.2682207,-2.271341,-2.3471851,-2.2547188,-2.1243958,-2.1924067,-2.3393128,-2.2099338,-2.083043,-2.3589008,-2.5012436,-2.5785017,-2.7195997,-2.6845105,-2.7006729,-2.7103586,-2.7013626,-2.9223294,-2.7005322,-2.7005048,-2.700437
-1.4947631,-1.5143056,-1.5364935,-1.5180434,-1.5114585,-1.4733026,-1.3446292,0.13249153,-1.095307,-0.94385105,-0.845982,-0.9204407,-1.0993195,-1.0980229,-0.9940632,-1.3858026,-1.5965493,-1.6649101,-1.8468975,-1.8757885,-1.8407604,-1.7790725,-1.6582218,-1.5414122,-1.5012926,-1.5285351,-1.4279693,-1.2850974,-1.063585,-0.50506324,0.2874759,1.1684545,1.520402,1.7171264,1.7593704,1.6489348,1.4541432,1.2467476,0.72224945,-0.06451106,-0.29889238,-0.2160536,-0.022498965,-0.048612714,-0.12997824,0.06574631,-0.044121057,-0.452359,-0.7259687,-0.64906484,-0.5650289,-0.55603474,-0.48351938,-0.5091934,-0.37342525,-0.1651453,-0.1605975,-0.50728106,-0.89483356,-0.8694706,-0.58229715,-0.3582158,-0.36845645,-0.44475168,-0.4283338,-0.47241643,-0.24334422,-0.08742573,0.22141874,0.34551024,-0.12484349,-0.617085,-1.1455864,-1.5045161,-1.5939746,-1.047833,-0.1707601,0.12374095,0.02218099,0.04902836,0.08790575,0.10781096,0.17304666,0.48221293,1.4639287,1.3141444,0.6470505,-0.14239474,-0.68980175,-1.013204,-0.8211813,-0.2530175,0.124125615,0.31091437,0.1705704,-0.07458779,-0.22607678,-0.26695967,-0.30870688,-0.34339896,-0.36182106,-0.31912738,-0.3271054,-0.376597,-0.46279007,-0.616265,-0.6710901,-0.6371876,-0.46235898,-0.4564609,-0.44819313,-0.34682804,-0.15701291,0.07337189,0.12004718,0.3441928,0.44556594,0.55699706,0.85007393,1.6613125,2.7500453,4.071006,6.485519,7.454938,8.671466,9.377915,10.243973,10.986273,10.789521,10.326416,8.606577,4.1281085,1.7780181,0.7448374,0.90006375,0.9157163,1.0003109,1.2152209,1.469141,1.644105,1.7407708,1.7552798,1.7144105,1.6642048,1.7160227,1.8102679,1.7726206,1.6933823,1.290605,0.65489733,0.581621,0.56588125,0.13362885,0.79480886,0.13327634,0.13337451,0.13347805
-1.4289103,-1.4317894,-1.4565544,-1.4624335,-1.3572465,-1.3198571,-1.390786,-1.8365593,-1.2809176,-1.14981,-0.90300184,-0.7723652,-0.59424233,-0.41093642,-0.38378382,-0.33432412,-0.053207733,0.3382883,0.3578292,0.36841768,0.70538545,0.9981978,1.3011209,1.5774251,1.7946239,1.893992,2.2968595,2.6953483,3.4530466,5.8084774,9.888917,11.818282,12.528333,12.583328,12.036602,11.308992,10.883576,10.186828,8.682389,5.9897285,3.7507725,2.6519427,1.1057575,-0.6540805,-1.6873134,-2.2268744,-2.329154,-2.3144193,-2.2133253,-2.1441686,-2.1921926,-2.4449701,-2.7686257,-2.2796223,-1.7976904,-1.6404707,-1.5837668,-1.529886,-1.5725247,-2.0586643,-2.1824212,-2.0428848,-1.8313241,-1.6067185,-1.5781817,-1.7126317,-1.677599,-1.4588848,-1.13217,-1.0911556,-0.8523481,-0.9249933,-1.5652703,-2.2165284,-2.3762429,-1.9642038,-1.2824565,-0.2557584,0.96614885,1.641339,2.0622272,2.1829085,2.2307858,2.1748102,1.957111,1.4350524,0.47869408,-0.693853,-0.9709229,-0.9137736,-1.3115284,-1.5366864,-1.5175345,-1.6011577,-1.5480502,-1.4957843,-1.4560914,-1.4841781,-1.5392872,-1.5322111,-1.4723736,-1.4385976,-1.4736108,-1.5067976,-1.5757211,-1.8972926,-2.148785,-2.0948715,-1.9552815,-1.8316672,-1.6631136,-1.7240965,-1.7674531,-1.804019,-1.6569967,-1.5475864,-1.4959674,-1.4740322,-1.5263963,-1.6067775,-1.8187062,-1.9459219,-2.0950925,-2.0961387,-1.9465959,-1.8908004,-1.6768553,-0.91105556,-0.05702816,0.17228378,-0.18350877,-0.31583673,-0.25514227,-0.12170486,-0.029998332,0.06670958,-0.12515627,-0.55579793,-1.0759443,-1.2674105,-1.1762983,-1.2474054,-1.3568842,-1.4415951,-1.2336187,-1.4947588,-1.652068,-1.6878865,-1.8035492,-1.9452838,-1.8998842,-1.9340835,-1.836448,-1.9431238,-1.8367269,-1.8367767,-1.8367686
-3.1614394,-3.1525292,-3.1065712,-3.0754101,-3.0887518,-3.0602508,-3.086787,-2.7783058,-3.0507731,-2.8247023,-2.1839786,-1.796291,-1.7337513,-1.7587471,-1.7165954,-1.622139,-1.5455579,-1.7460983,-1.9352643,-1.9643879,-1.905398,-1.8690267,-1.7745919,-1.718509,-1.6737537,-1.6964116,-1.7239646,-1.712753,-1.7449548,-1.7823058,-2.2403917,-2.7704687,-2.6843777,-2.633966,-2.0449262,-1.2730429,-0.86958754,-0.41159385,0.12047264,0.85140467,1.4451631,1.5376056,1.3858466,0.97086775,0.5084314,-0.2844267,-0.7191702,-0.743768,-0.41264483,-0.066876024,0.34385127,0.6403134,0.87729335,0.34398752,-0.17107877,-0.3325983,-0.64297795,-0.98728716,-1.5318193,-2.2133965,-2.2750561,-2.0216477,-1.7183233,-1.726491,-1.6435258,-1.535188,-1.1944872,-1.0238521,-1.2104244,-1.4822199,-1.4840903,-1.364358,-1.2806106,-1.0611298,-0.99826896,-1.1674906,-1.4044492,-1.5066247,-1.6321236,-1.621235,-1.6541584,-1.7253113,-1.8830346,-1.9661198,-2.1978154,-2.5376616,-3.5244532,-3.0531473,-2.2836971,-1.405355,-0.8689759,-0.22211713,0.3300778,0.26516122,-0.12002155,-0.44765294,-0.7029636,-0.87291056,-0.96033925,-1.111044,-1.2183049,-1.2311261,-1.1609514,-1.0726715,-0.90705454,-0.49956396,-0.09761298,-0.01380983,-0.12416527,-0.27853766,-0.39744228,-0.40696505,-0.45991218,-0.4926458,-0.55231124,-0.5915859,-0.5617589,-0.5094832,-0.4121213,-0.3582567,-0.2956261,-0.20652932,-0.23682499,-0.3007536,-0.40512308,-0.7527219,-1.5874014,-2.1290858,-1.7752724,-1.5074654,-1.5790799,-2.5814455,-2.8501801,-2.8018675,-2.7841463,-2.8586507,-3.0237794,-2.930326,-2.7058625,-2.5942097,-2.723585,-2.7803578,-2.6865885,-2.6975422,-2.79419,-2.7109168,-2.5361981,-2.4574976,-2.3420777,-2.2256892,-2.2892816,-2.2555192,-2.7773638,-2.249942,-2.7779193,-2.7780218,-2.778116
