0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
13.747241,13.794809,13.814964,13.830662,13.851948,11.069837,11.0697975,13.854544,13.808532,11.070589,13.722754,11.070758,13.678572,13.639789,13.692619,13.700077,13.775455,11.152284,13.507193,11.9618025,8.944454,6.5643945,4.809428,3.7292361,2.92302,2.2974844,1.7717253,1.3443704,0.6163852,-0.03952062,-0.44219348,-0.74985635,-0.7253276,-0.4421848,-0.10179363,0.052391823,0.062090755,-0.40685657,-0.91382194,-0.9405678,-0.17412636,0.66386086,1.316948,1.5795155,1.5383723,1.6213881,1.5007858,1.134338,1.1125038,1.3609147,1.4249359,1.4922559,1.6141769,1.5324702,1.199841,0.9869475,0.9952646,1.7342327,2.6948476,3.7532098,4.7408676,4.6133604,3.073297,1.2058591,-0.3711596,-0.7182403,-0.8870092,-0.5601866,-0.1393533,0.3591168,0.949846,1.255794,1.4537843,1.7532301,1.9523321,2.1345074,1.9448227,1.4475127,0.35139406,-0.2632166,0.045027763,0.87123823,1.3325132,1.6575676,0.858436,-0.3663333,-0.9484191,-0.7822716,-0.3171188,0.31126672,1.5332195,2.343814,2.7454212,2.5446706,2.046379,1.2988142,0.32213593,-0.28195256,-0.031874273,0.0034195185,-0.3974226,-0.61859095,-0.8315134,-0.93864024,-0.9368787,-0.9172473,-0.83170915,-0.65164113,-0.4921936,-0.39356247,-0.119032905,0.7667584,1.9123544,2.6063032,2.879865,2.552123,1.9389359,1.1794231,0.6048204,0.54635954,0.5626744,0.44184536,0.13122961,-0.06392923,-0.22071843,-0.41687065,-0.55108917,-0.5824969,-0.35363406,0.43720344,0.6803492,0.2183513,-0.20652753,-0.5203674,-0.69895744,-0.73711884,-0.81967914,-0.8468249,-0.88412637,-0.81148666,-0.5838116,-0.42377302,0.14515331,0.9660257,1.8458071,3.0561368,3.921091,4.361744,4.872036,5.6053286,6.375867,7.628454,8.799179,9.631678,10.488508,11.079071,11.441335,11.427345,11.069252
-2.427793,-2.460873,-2.4623065,-2.4418283,-2.496264,3.091134,3.0911582,-2.5141554,-2.5259123,3.090284,-2.5824313,3.0900393,-2.5695796,-2.6615343,-2.4990096,-2.4752545,-2.4600418,3.0215063,-2.2906184,-1.7070409,-1.3830551,-1.3968236,-1.1407816,-1.0032551,-0.9827175,-1.1523721,-1.2548926,-1.4240193,-1.6796827,-1.9639274,-1.8593998,-1.3319268,-0.8177519,-0.6257765,-0.5386673,-0.4920229,-0.5291865,-0.6583359,-0.8246164,-1.029004,-1.5252931,-1.7493787,-1.9353203,-2.0449276,-1.9427471,-1.7891531,-1.585918,-1.2463654,-1.0726333,-1.1340004,-1.2198968,-1.3540492,-1.4086381,-1.3505906,-1.3673478,-1.4424376,-1.4767561,-1.744715,-2.0036545,-2.1990945,-2.4779792,-2.7208414,-2.2810194,-2.1433513,-2.4581409,-2.6174197,-2.8148708,-3.0409012,-3.0645332,-3.358248,-3.3372848,-3.1170926,-2.9545665,-2.8291664,-2.7165298,-2.7454457,-2.7597094,-2.6146393,-2.0852542,-1.3022867,-0.69011515,-1.0348234,-1.6203617,-2.251812,-2.331787,-2.0549593,-1.8747219,-1.3341203,-1.1168625,-0.9818412,-1.3036838,-1.510314,-1.405368,-1.2826378,-1.2858275,-1.407294,-1.7380471,-2.0871787,-2.1985817,-2.5009098,-2.6039581,-2.5473268,-2.5357535,-2.522626,-2.5275693,-2.5437803,-2.705927,-2.6746588,-2.3653226,-1.9967744,-1.5094723,-1.581507,-2.0324638,-2.2060318,-2.3044915,-2.054843,-1.5750638,-1.1729174,-0.96604353,-1.0005013,-1.001616,-1.0259789,-1.1078963,-0.9929224,-0.3174092,1.0293148,3.926405,7.9505982,10.343559,11.375168,10.478356,9.705421,8.718603,7.4669847,6.3707404,6.085478,6.0663385,6.11666,6.2766943,6.6642303,7.8882313,9.017983,10.301602,11.039062,11.300943,11.181007,11.034162,10.958237,10.8361,10.612169,10.340009,9.830687,8.998911,8.088932,6.9346466,5.8889236,5.182087,5.079913,3.09416
-0.79741484,-0.7484463,-0.7111644,-0.64818084,-0.69245934,-0.17522487,-0.17522047,-0.6586349,-0.68240345,-0.17520958,-0.7571014,-0.17517813,-0.7675915,-0.7060797,-0.76656175,-0.7516261,-0.743443,-0.17883252,-0.9295584,-0.99238765,-0.5635,-0.7150911,-0.89079136,-1.2484328,-1.4453212,-1.7566257,-2.0017612,-2.1815927,-2.323252,-2.4060884,-2.4745295,-2.4143467,-1.9391603,-1.5409021,-1.5446892,-1.5898308,-1.5535476,-1.3811826,-1.4534903,-1.6833825,-1.7059919,-1.4407842,-1.264343,-1.2117177,-1.2358778,-1.3327808,-1.4863961,-1.4235642,-1.2169266,-1.0419859,-0.9987339,-0.90440714,-0.74293506,-0.5382167,-0.42978722,-0.7755146,-1.2957385,-1.8147628,-1.8112819,-1.6067328,-1.0767708,-0.43807954,-0.049497582,-0.044931095,-1.1886377,-1.9324179,-1.6674645,-1.3695462,-1.0590758,-0.62434584,-0.20714177,-0.34184518,-0.49804726,-0.5137465,-0.6443088,-0.80011976,-1.0140215,-1.1832294,-0.5403856,0.12630028,-0.5339156,-1.1854396,-1.375624,-1.261018,-0.5828156,-0.76948816,-1.6466383,-2.3207028,-2.6120448,-2.4446692,-1.9337077,-1.5129416,-0.91105807,-0.12817286,0.44623372,0.39889288,-0.0022875965,-0.6875651,-1.7031057,-2.5104284,-2.853786,-2.581587,-2.1647596,-1.7522846,-1.4379584,-1.1720713,-1.0025921,-1.0713395,-1.0672737,-0.6342892,-0.11196482,0.11231971,0.0742338,-0.13957082,-0.1648065,0.039079994,-0.07289235,-0.22066608,-0.85630953,-1.3707459,-1.6408904,-1.9008883,-1.9147129,-2.2565165,-2.437182,-2.330422,-2.1417654,-2.0241585,-1.8053892,-2.0946064,-2.877728,-2.8290358,-2.6480455,-2.5236504,-2.4635296,-2.4532259,-2.4643846,-2.4721932,-2.4927132,-2.534853,-2.5648174,-2.4720242,-2.3234694,-2.0939507,-2.0120702,-1.9162695,-1.883292,-1.8286873,-1.7186056,-1.6165845,-1.6439967,-1.6525004,-1.8277669,-2.026588,-2.0269034,-1.9673641,-1.8890487,-1.8907746,-0.1767385
-2.1854744,-2.1976955,-2.226242,-2.2334409,-2.2216258,-1.0113032,-1.0112975,-2.2339044,-2.232317,-1.011484,-2.0555398,-1.0114588,-1.7794625,-1.9899001,-1.7067466,-1.7832813,-1.8346851,-1.0365438,-1.490132,-0.8857597,-0.48113006,-0.4794617,-0.490915,-0.5331349,-0.65698457,-0.97119725,-1.0524225,-1.0833144,-1.1559476,-1.2611828,-1.1937736,-0.9287211,-0.5255344,-0.3841359,-0.45956257,-0.5486667,-0.8109468,-1.228098,-1.3514788,-1.0917118,-0.26132533,0.5892469,0.68298244,0.22517912,-0.42177516,-1.1419128,-2.0634027,-2.1086917,-1.5355233,-1.1786342,-1.0045159,-0.8487351,-0.6698297,-0.56425935,-0.54025143,-0.61642456,-0.7246567,-0.88295203,-1.017648,-0.99308485,-0.5534872,-0.49937913,-0.2679746,0.30897912,-0.2089805,-0.9865364,-1.1468613,-0.98347545,-0.99012375,-1.4502803,-1.9511979,-2.1015944,-2.1476917,-2.0617228,-2.0812964,-2.0764713,-1.8322355,-1.5246892,-0.98275983,-0.4703776,-0.40466222,-0.62412655,-0.9651723,-1.087571,0.0573712,-0.021240175,-1.2499998,-1.6961592,-1.2243574,-0.30705428,0.50208086,0.48125017,0.2951873,0.14624038,0.0385101,-0.1954618,-0.48005998,-0.6796887,-0.73816466,-1.0639092,-1.7820606,-2.0158792,-2.0323255,-1.9448557,-1.8202915,-1.6414399,-1.652345,-2.2012956,-2.651832,-2.443595,-1.6913637,-1.3560189,-1.5394286,-1.5713398,-1.2952583,-0.65349805,-0.069407254,0.38662967,0.6785436,0.61766195,0.58773404,0.54827535,0.37527624,0.045650214,-0.21913356,-0.46199852,-0.5287607,-0.28899804,-0.26032943,-0.568547,-1.2116055,-1.0815834,-1.0437392,-1.1505235,-1.3505363,-1.3503582,-1.2882038,-1.196239,-1.1153158,-1.032278,-0.78916854,-0.47776392,-0.25984898,-0.36132866,-0.5322833,-0.7555939,-0.80961084,-0.77851737,-0.6656908,-0.65933454,-0.55652905,-0.57607263,-0.4802996,-0.43184906,-0.33493495,-0.77168864,-1.1456686,-1.3071306,-1.0109185
-0.18196073,-0.20921704,-0.31307167,-0.37223852,-0.5525367,0.4858053,0.48580283,-0.66030145,-0.8302053,0.4858531,-1.1201454,0.48576152,-1.2285638,-1.1660644,-1.4309142,-1.4089241,-1.3921516,0.48235628,-1.8574393,-2.5442848,-2.2538176,-1.8089623,-1.5677024,-1.3758165,-1.5566766,-1.7873025,-1.9854426,-2.0591173,-2.085109,-2.147882,-2.106019,-1.9333838,-1.7882986,-1.5229315,-1.0131592,-0.73423475,-0.44864956,-0.33889535,-0.080999576,0.25569525,0.4311213,0.08726539,-0.22008415,-0.3129243,-0.43364894,-0.61246073,-0.3361143,0.15442158,0.37782323,0.49218664,0.6139009,0.70862263,0.67969435,0.51961213,0.292444,0.2101701,0.28864795,0.7129091,0.8123838,-0.046231657,-0.8252271,-0.5609357,-0.30749223,-0.29950795,0.030041426,0.11523262,-0.3738105,-1.1970351,-1.7973502,-1.7243222,-1.25279,-0.89293534,-0.7650045,-0.8573985,-0.94152796,-1.1113098,-1.2436694,-1.2823287,-1.6809435,-1.9020525,-1.0830663,-0.4373428,0.56757057,2.2236333,3.4029658,3.6866899,4.185746,4.1536126,3.65795,2.6202297,0.8552641,-0.6644317,-1.4414308,-1.9553442,-1.9186043,-1.6538308,-1.0968016,-0.1629118,0.7439878,1.9255146,2.6464152,2.5420632,2.1858063,1.8021814,1.4935131,1.2088336,0.9329461,0.38367513,-0.37996757,-0.8214533,-1.3802106,-1.9963334,-2.3753805,-2.181411,-2.2031765,-2.4473681,-2.5219774,-2.6757805,-2.504846,-2.1144834,-1.8387413,-1.3896828,-0.9694326,-0.17473489,0.3340664,0.71116817,0.83294505,0.19872777,-0.7534771,-0.8121497,-0.4792485,-0.56611353,-0.70471644,-0.8307566,-0.804849,-0.83009994,-0.8998649,-0.97168505,-0.9104736,-0.7384118,-0.80192816,-1.0663192,-1.6706562,-2.018515,-1.9589792,-1.7883499,-1.6905727,-1.6079154,-1.5808582,-1.4890912,-1.2629482,-1.0150611,-0.66045034,-0.23911513,-0.101046704,0.23959818,0.6002598,0.8841428,0.48761722
-2.7565162,-2.7111487,-2.7584555,-2.7551327,-2.7424917,-1.6071578,-1.6071465,-2.7736647,-2.6985006,-1.6073165,-2.4353294,-1.6073976,-2.4867082,-2.6411965,-2.5356293,-2.5555782,-2.578838,-1.6382487,-2.3967996,-2.13295,-1.455096,-1.5111505,-1.6372652,-1.7544448,-1.7358389,-1.4778076,-1.1193366,-0.6926581,-0.14543638,0.053926587,0.03695625,-0.077698365,-0.31707305,-0.75941443,-1.0923634,-1.3383842,-1.5906446,-1.4398041,-0.87262547,-0.2262623,0.5642632,0.64707565,0.15910864,-0.12323457,-0.048597217,-0.10599616,-0.9349454,-1.1590014,-0.12884235,1.3846426,2.886551,4.8076153,6.590159,8.091019,9.783782,10.696497,11.199167,11.179478,10.351208,8.699351,5.411463,2.1309216,0.7479718,0.5936093,-0.09116441,-0.70009685,-1.1093425,-1.0435138,-0.8739202,-1.2996569,-2.085423,-2.2382944,-2.2251258,-2.1973062,-2.1748676,-2.2189167,-2.1933568,-2.0209277,-1.4764262,-0.7514235,0.78180265,1.9245327,2.0956287,0.52515924,-0.30034482,-0.028671622,-0.6184978,-1.0648583,-0.756596,-0.3863278,-0.07313576,0.60896015,0.95831645,0.10867874,-0.061643437,0.12834513,0.51219565,0.13645321,-0.6438365,-1.0734851,-0.5356563,-0.14417295,0.04547213,0.10914422,0.1465643,0.2843559,0.6539326,1.4643342,2.307023,1.7910131,0.5707107,-0.9064339,-1.4744413,-1.008921,1.0123975,4.8763123,7.5633345,9.495495,11.066191,11.359226,11.220818,10.668994,9.329386,6.9221516,4.481182,2.2561295,0.39368445,-0.6036502,-0.59755707,-0.41854125,-0.29486227,-0.47601205,-0.6990841,-0.83618534,-0.8084599,-0.74617076,-0.66556466,-0.6023487,-0.5538218,-0.57984924,-0.50929683,-0.3566601,-0.15032288,-0.20442641,-0.19545083,-0.37082088,-0.5735706,-0.7794364,-0.9682509,-1.0946296,-1.145491,-1.2463144,-1.0952497,-0.81617653,-0.7268269,-0.99038196,-1.4843495,-1.835336,-1.6071832
-2.459432,-2.487587,-2.485704,-2.4966931,-2.5242693,-1.9891387,-1.9891348,-2.549615,-2.5105405,-1.9891708,-2.4621897,-1.9892242,-2.5990536,-2.7123976,-2.6409333,-2.6301768,-2.5863454,-1.9908814,-2.4486854,-2.0752506,-1.2423983,-0.6606096,-0.26226625,-0.017100736,0.70024264,1.9831235,3.5128248,5.482589,7.859909,9.44893,9.976538,10.087805,9.577384,8.6243515,7.3374166,6.8754363,7.825619,9.588402,10.913295,11.738862,11.893122,10.74505,9.220683,8.097448,7.2255874,6.252577,4.2106113,1.2274332,-0.036838144,-0.4664054,-0.5828574,-0.72749406,-0.8011413,-0.7333929,-0.7452785,-0.71600187,-0.6808008,-0.78630006,-0.95800114,-1.1818929,-1.5490963,-2.2218251,-2.3295622,-1.8018763,-0.8455601,-0.2890043,-0.5694079,-0.71666634,-0.91388094,-1.6348526,-2.3779392,-2.3725245,-2.2564292,-2.2842708,-2.2880042,-2.440626,-2.6219287,-2.5866203,-2.8305256,-3.0579066,-2.190581,-0.89172125,-0.6873979,-1.2742224,-2.0046372,-2.098576,-1.83011,-1.906219,-2.283242,-2.8809745,-2.92859,-2.0911772,-1.3269787,-1.3124945,-1.4703236,-1.4939446,-1.2009145,-0.86362135,-0.67493916,-0.40999794,-0.0033937097,0.16021737,0.14758922,0.050388113,-0.10101565,-0.3766119,-0.78639436,-1.138349,-1.2030866,-1.6970053,-2.1740122,-2.7002835,-3.1234899,-3.107502,-2.7883067,-2.0031896,-1.3724444,-0.88722414,-0.24470226,-0.0038980693,0.11124274,0.15735978,0.062253594,0.15836632,0.12931702,-0.06776928,-0.41846764,-0.7760801,-0.93396926,-1.0105875,-0.6453445,-0.4154773,-0.20447442,0.08174747,0.36712027,0.38179794,0.36635742,0.31430557,0.2657649,0.2128456,0.03792195,-0.1829021,-0.71666604,-1.33081,-1.5905442,-1.7483976,-1.7325656,-1.7644401,-1.8384829,-1.8759332,-1.8806413,-1.8477731,-1.8121266,-1.8382933,-1.8692546,-1.972784,-2.0834925,-2.1877255,-1.9889488
-1.1709633,-1.2865233,-1.3621223,-1.4265388,-1.4787847,-0.34822506,-0.3482336,-1.5331428,-1.6046487,-0.34840703,-1.6103733,-0.3483901,-1.4421179,-1.5446266,-1.290524,-1.2691576,-1.3135674,-0.35817513,-0.7588211,0.27986047,0.19449411,0.30209044,0.24269935,0.06622997,-0.07769427,-0.2454888,-0.15194678,0.11714488,0.3443333,0.3379991,0.46312356,0.7767104,0.6973155,0.5702388,0.7902723,0.87768126,0.8568833,0.3570028,-0.10664782,-0.23631936,-0.25331914,-0.231337,-0.6008798,-1.0060023,-1.0941191,-0.97760713,-0.5756094,-0.401009,-0.3877052,-0.58005196,-0.7345139,-0.8519169,-0.92797685,-0.9623693,-0.97396445,-0.8451931,-0.61942136,-0.33289462,-0.5718835,-0.7407206,-0.9203451,-0.9708535,-0.5126265,-0.22426634,-0.48473307,-0.114599586,-0.106575936,-0.32996053,-0.6302024,-1.4284174,-2.38611,-2.5195098,-2.3584409,-2.0897343,-1.669121,-1.1399652,-0.46146953,0.2705899,1.1860279,1.3156195,0.8002826,-0.13215643,-1.0229381,-2.0406864,-1.1600827,-0.16816469,-0.21553293,-0.085451275,0.20443064,0.6277525,0.35658237,-0.10600671,-0.31333593,-0.6445224,-1.0264769,-1.4258916,-1.7362068,-1.7764393,-1.354392,-1.3125875,-1.3790944,-1.4007685,-1.4338373,-1.5434432,-1.6018343,-1.5204391,-1.3941104,-0.8513559,-0.68584067,-0.89028645,-1.2483499,-1.4994217,-1.6912541,-1.8174391,-1.6131009,-1.292574,-0.8890334,-0.7478901,-0.64296585,-0.81602377,-0.91771907,-1.0309699,-1.1463829,-0.9377507,-0.6749953,-0.5326738,-0.2762304,0.6833889,1.5156744,2.0321617,1.6076328,1.1599348,0.5911478,0.038256876,-0.41688508,-0.4232408,-0.28689286,-0.10135435,0.07195557,0.24824405,0.8746749,1.5692152,2.6201081,3.2500148,3.5120258,3.4156508,3.4470348,3.5366082,3.5078578,3.2967045,3.2277207,2.7662935,2.3925104,1.955849,1.5931231,0.87928283,0.37613562,0.13172492,-0.3461336
-1.5225494,-1.5800194,-1.5320517,-1.5477695,-1.5163169,-2.3000445,-2.3000588,-1.5059594,-1.5067439,-2.2998414,-1.5430989,-2.299718,-1.6880668,-1.7225657,-1.53318,-1.4856029,-1.4259422,-2.2757695,-1.3449128,-1.445856,-1.3138226,-0.82338005,-0.61839914,-0.44463712,-0.1806611,0.20560993,0.5303263,0.86037505,1.2591312,1.6533813,2.2067378,3.0404003,3.4914172,3.3105497,3.0404625,2.9088254,2.7624726,2.7684793,2.768874,2.2939732,0.82286257,-0.24725655,-0.1140152,1.2735536,3.336313,5.001323,7.3814936,9.060075,9.783856,10.214016,10.489502,10.516559,10.131099,9.597674,8.760707,7.941304,6.9275475,3.4017153,0.85241127,-0.8378473,-1.7950181,-1.9836133,-1.6725051,-1.2338665,0.08134407,0.9860529,0.15537213,-0.29385173,-0.5191144,-1.2237347,-1.7296503,-1.5559947,-1.3804257,-1.3228296,-1.1791356,-1.0840199,-0.9576053,-0.74830616,-0.6335339,-0.5802245,-0.2381006,-0.7432647,-1.1521432,-1.6007634,-1.4936974,-0.121150345,1.6826372,1.9846078,1.5340683,0.5634459,-0.7400278,-1.542816,-1.6587281,-1.3438255,-1.3427072,-1.208293,-0.9142715,-0.48174912,-0.10181394,0.4385777,0.9234358,0.91066766,0.7141178,0.43309927,-0.0043817163,-0.50218534,-1.1472704,-0.86648434,-0.25325286,-0.19534743,-0.47672337,-0.8799989,-1.149775,-1.0388407,-0.97089565,-1.1462731,-1.3712416,-1.9327972,-2.1352677,-1.5698466,-1.0486791,-0.5255315,0.29117894,1.1762149,1.3569572,1.2265115,0.80831516,0.044891447,-0.58493304,-0.76524246,-0.8476186,-0.7760771,-0.5374967,-0.16169846,0.31160733,0.54384637,0.69846934,0.8405385,0.9129849,0.84873366,0.67445964,0.5961606,0.80695975,0.86985874,0.8541646,0.76977724,0.6882405,0.51504683,0.2630821,-0.047372147,-0.27762246,-0.5484561,-0.82599664,-1.2701772,-1.7500687,-2.0526905,-2.2968755,-2.372882,-2.3001254
-2.731833,-2.645736,-2.6642675,-2.6085503,-2.626543,-2.2651496,-2.2651546,-2.5972629,-2.5504694,-2.2648346,-2.6544108,-2.2648659,-2.7972763,-2.7755408,-2.8320951,-2.807196,-2.742461,-2.242316,-2.872867,-2.708452,-2.5585093,-2.9390259,-3.1736047,-3.0448134,-2.8021474,-2.3832014,-2.1689165,-1.9843,-1.6473491,-1.2107003,-1.0302572,-1.0048605,-1.3760335,-1.7928071,-1.9799012,-2.0159152,-1.8672838,-1.3639596,-0.74151796,-0.3234918,0.022260606,-0.07451631,-0.14251132,-0.25821966,-0.5799519,-0.98382914,-1.6500366,-2.009929,-2.3621325,-2.4897366,-2.4731555,-2.3817663,-2.191386,-2.0072026,-1.9089162,-2.0420644,-2.238644,-2.2534869,-2.0895174,-2.4013803,-2.8634152,-3.004457,-2.9742572,-2.5672636,-2.113229,-1.7522666,-1.7649369,-2.289409,-2.9446173,-3.0299828,-2.5928254,-2.2020342,-2.0881124,-2.1098516,-2.0330963,-1.9471357,-1.8142539,-1.7078264,-1.4276229,-1.4521987,-1.3757477,-0.8525256,-0.80684745,-0.52772546,-0.7698767,-0.960242,-0.86291796,-0.936136,-1.1932179,-1.5724016,-1.8004265,-1.7890277,-1.7546142,-2.1494968,-2.118528,-1.914995,-1.4313185,-0.5707982,0.27602223,1.2961516,2.101099,2.2354393,2.1876276,1.9416591,1.7086897,1.4067965,1.0085938,1.0563762,0.97960365,0.45284435,-0.25803277,-1.131702,-2.0337324,-2.330204,-2.440869,-2.3674326,-2.0968654,-1.8878148,-2.297511,-2.7613153,-3.013827,-3.255276,-3.516891,-3.1154566,-2.5828357,-2.2868495,-2.1390073,-2.122437,-2.1465325,-1.8595123,-1.5517247,-1.8469164,-2.2043135,-2.4791842,-2.590855,-2.6562772,-2.683355,-2.7145963,-2.6917267,-2.6148622,-2.4910135,-2.4599571,-2.6158867,-2.6298947,-2.3766272,-2.167102,-1.9521929,-1.826234,-1.7890887,-1.7792563,-1.6780025,-1.5638086,-1.3768564,-1.242011,-1.190584,-1.0428249,-1.0076387,-0.98595226,-2.2647626
